TEMP	PAHs	O3	C2H3NO5	NOx	CO	CFCs	PM10	PM2.5	CH4	PRES	Pb	NH3	SO2	warning	H2CO	latitude	longitude
27.01818	6.11155	7.90896	2.97968	10.45096	6.20179	36.41393	11.75141	8.16832	7.12282	1175.50391	61.11993	8.84013	7.96502	1.00000	69.97592	51.78967	1.15597
15.75083	10.62593	8.94333	0.18125	11.99327	6.50712	65.78254	8.52806	8.38367	5.27861	1092.97285	48.90656	8.04109	7.63973	0.00000	41.60742	36.64852	51.49621
20.35393	3.87096	9.33761	2.33224	5.53384	3.42908	38.96735	11.50377	8.16961	11.25156	1167.52122	40.11502	7.34750	7.80386	1.00000	46.28718	37.58105	29.26639
23.30813	9.20277	8.09647	0.07227	6.80490	9.46787	37.13534	4.83134	7.62631	9.01737	1158.16844	50.02359	10.23844	5.49718	0.00000	70.76089	35.815	139.6853
19.35930	4.12612	8.11774	0.09126	7.80735	10.06624	60.25727	7.21385	7.40878	10.45535	1156.19892	51.39754	9.17646	6.52746	0.00000	49.47238	5.27247	-3.59625
8.44981	7.23343	7.24983	0.07132	4.56503	9.78645	80.57539	6.85641	8.19393	10.98488	1075.10245	62.23619	7.19238	7.55119	0.00000	25.73665	10.63504	-85.43772
38.57818	8.39728	8.58989	0.48337	9.92710	5.36812	28.08726	9.83537	7.89025	6.13967	1117.70838	46.63209	6.58658	5.88310	0.00000	54.74448	34.81667	137.4
15.38912	7.27874	8.73197	0.31629	5.65397	7.88595	39.65387	9.30847	7.82971	7.79029	1127.45866	53.84247	8.09425	8.96045	0.00000	47.52871	35.30889	139.55028
13.45567	6.38698	8.38371	0.08556	11.71615	5.38921	56.96017	6.96270	7.71086	11.58038	1094.35394	53.81422	6.46676	7.74147	1.00000	48.83039	45.39402	9.29109
19.04791	9.09259	7.97196	0.19674	9.90474	6.34356	54.43127	8.74514	6.66525	6.93501	1122.29772	34.39968	8.03369	5.71463	0.00000	50.39169	51.21667	6.26667
18.65070	6.49750	7.97662	0.16095	9.07623	6.48199	64.54987	8.32606	7.68461	9.90892	1072.14706	74.01731	8.04653	10.08173	0.00000	53.00646	45.44694	8.62118
19.19993	9.50787	9.08263	0.49578	11.56595	7.15073	48.56566	9.83520	6.41525	4.13536	1059.09231	53.11275	9.18641	7.34701	0.00000	60.60000	-31.4488	-60.93173
27.36463	10.12844	9.19762	0.10657	8.11907	7.00171	56.32194	7.29275	7.82551	7.10625	1130.37754	30.85996	8.78329	6.92620	0.00000	45.17771	48.52961	12.16179
18.03516	6.49506	8.18184	0.07226	9.76202	9.96587	49.23937	6.34261	7.50420	7.58825	1086.55028	50.13171	8.80886	4.83325	1.00000	70.22579	65.84811	24.14662
29.32271	8.19249	6.43029	0.23472	9.01977	4.77226	46.80040	8.98605	7.85503	6.47075	1102.99279	41.87426	8.72577	3.83960	0.00000	48.96989	37.08819	-8.2503
-1.22566	9.69729	7.40220	0.41725	6.65979	5.82651	61.22734	9.62036	7.43026	8.40212	1118.22923	74.56696	8.72280	7.73631	1.00000	39.13952	19.30157	72.85107
19.60591	6.74809	7.12371	0.31999	11.32762	6.89517	69.07631	9.35106	7.80025	8.06224	1178.06611	60.99417	5.47913	10.46076	1.00000	43.42465	7.06273	-1.4001
-7.26179	8.72598	9.42829	0.08137	9.73109	6.71360	31.57520	5.24861	6.88867	7.38852	1102.56172	71.75375	7.64362	6.44181	0.00000	38.09965	33.92866	-6.90656
23.06019	10.60771	7.38178	0.04296	9.45099	9.04905	49.69276	3.40724	7.18075	5.95444	1153.64670	58.92101	7.04583	9.43827	0.00000	44.93430	38.96667	-0.18333
36.14836	5.02025	8.76608	0.09210	6.27037	8.28924	57.06576	7.47428	7.80507	9.69920	1174.02691	17.52646	8.37579	8.44473	0.00000	44.26242	24.05979	77.40858
19.17917	8.04975	7.73386	0.42640	7.54443	6.68316	68.09496	9.64132	8.73849	10.78100	1121.79596	76.26388	7.39339	9.11559	1.00000	18.72693	33.7207	-116.21677
17.90556	6.06499	8.77262	1.17202	8.49116	7.07661	75.28846	10.80103	6.34732	9.90840	1058.21943	61.46589	8.94403	10.61099	1.00000	68.04440	41.75338	-86.11084
13.89773	9.75373	9.25796	0.11352	9.65098	7.55532	57.66042	7.15665	6.76601	6.04974	1181.35320	33.12650	7.71469	7.25255	0.00000	64.38706	39.32288	-76.72803
8.88289	7.60246	7.92599	1.24552	5.31590	4.00834	63.18220	10.84146	9.54006	9.78575	1087.87074	55.73331	7.79362	7.63519	1.00000	37.40366	52.66277	-2.01111
11.92103	11.25101	6.79129	0.23707	9.95055	6.13673	67.49533	8.95589	9.75722	5.34506	1095.32447	48.66854	7.76452	5.35592	0.00000	43.62562	-25.54073	152.70493
-5.33911	5.60578	9.12890	0.18921	9.24571	5.66471	51.60823	8.79012	8.25262	10.62289	1145.86442	61.43847	7.67870	9.82003	1.00000	56.20314	41.55838	-81.56929
13.15790	10.52472	7.65425	0.04253	5.79646	8.65369	65.54350		7.14564	8.07532	1118.96069	51.18543	6.87249	6.12806	0.00000	50.50612	12.97389	123.99333
33.08113	7.72763	9.09984	0.34299	10.00142	5.42349	39.60981	9.38674	9.64712	8.58601	1156.28191	51.89457	7.04700	8.93498	1.00000	60.06708	37.60876	-77.37331
34.76772	7.92496	7.90568	0.75370	10.04776	2.81602	67.61530	10.29581	10.29976	7.27915	1096.16564	66.10802	8.24379	6.48713	1.00000	37.60953	48.25	16.4
13.08237	6.51940	9.53747	1.24871	4.51243	5.43165	59.23666	10.85872	7.08056	9.58749	1194.61691	61.38993	7.70638	8.88653	1.00000	48.83041	36.53333	136.61667
15.32539	10.37424	8.88110	0.06186	8.38132	8.15198	42.83505	5.86379	10.22653	7.88551	1091.62048	61.96851	9.44490	5.45647	0.00000	38.28949	48.8449	17.22635
7.92913	9.30127	9.04544	0.04799	7.50455	6.44961	59.98107	4.58365	9.07005	8.80135	1121.48735	27.34764	9.35954	7.45814	0.00000	47.35626	46.32374	-120.00865
25.89781	6.67270	8.56148	0.06939	7.09654	9.48893	57.49976	6.28789	9.17995	12.02771	1171.23256	64.93436	7.98811	6.20834	0.00000	39.06731	41.8542	-87.66561
14.83575	7.34814	9.75242	0.09930	7.73583	9.23662	51.28656	7.56551	9.05973	8.88622	1108.86373	35.69671		6.35505	0.00000	44.49842	41.94175	123.50266
34.39925	6.44995	9.03933	0.06511	6.80303	10.58362	65.03849	3.64067	9.41462	11.14445	1076.01905	50.15995	6.31518	5.12880	0.00000	47.07283	9.57046	76.32756
25.18261	6.20577	7.46498	0.35026	6.82603	6.63713	55.65959	9.41667	8.90015	8.75602	1107.61477	52.88294	7.96047	8.39299	1.00000	39.23502	8.79577	-75.69947
30.83848	8.03398	8.42117	0.45702	5.95309	6.16568	49.25589	9.76591	5.62938	9.09989	1056.57860	52.85244	9.73057	8.55208	1.00000	57.74930	7.06273	-1.4001
6.78647	5.70487	8.89748	0.13484	11.41261	7.62719	54.05494	8.19989	4.06213	9.41354	1097.79589	50.67989	7.75816	9.44550	1.00000	53.24137	30.5427	-97.54667
7.65330	7.44374	6.71965	0.24301	7.26459	7.10491	46.95706	8.98825	7.65322	9.46699	1140.37478	55.41746	8.66884	8.43049	1.00000	54.06388	37.08819	-8.2503
14.27012	9.97534	9.99532	0.10483	10.13201	6.65524	44.90419	7.77721	7.59226	5.91950	1099.08143	56.15655	7.65987	5.72110	0.00000	52.22928	36.61954	4.08282
9.30215	9.22305	8.28668	6.02574	7.95008	8.53820	75.29957	12.46161	6.58483	5.23703	1099.34295	38.54803	8.98763	11.18761	1.00000	45.74812	25.87972	-97.50417
15.36094	5.76417	8.57834	0.23412	7.19326	6.31570	37.41088	9.01807	7.84626	8.45165	1150.10313	54.97886	7.36027	8.20888	1.00000	46.60901	44.99012	-123.02621
20.80929	7.09415	6.11048	0.62867	5.54487	6.27347	52.54404	10.11009	8.19705	9.15578	1060.37108	54.39113	7.21282	9.48146	1.00000	53.08757	28.92694	78.23456
12.54971	9.91066	9.37357	0.09737	10.71995	8.17478	46.38352	7.21003	8.43692	5.22827	1066.61983	59.50159	9.07370	8.79508	0.00000	47.99705	51.20219	7.36027
20.93455	5.98702	8.46331	0.39034	4.84766	6.46984	34.50776	9.62791	7.91087	8.39769	1146.60308	42.13914	10.57944	9.86884	0.00000	49.01969	-32.45242	-71.23106
6.74024	5.31421	8.10038	0.20393	6.18556	7.22199	32.97776	8.69603	7.58526	7.09457	1092.16156	61.05258	8.75037	9.60673	1.00000	75.25748	24.05979	77.40858
23.53716	7.38057	8.83886	0.21728	7.17143	7.27596	57.57223	8.82718	8.14846	9.32047	1054.32056	70.77614	8.92978	9.06245	1.00000	49.30285	40.65995	-111.99633
-2.20826	6.47001	9.39771	0.07882	9.08885	7.27406	76.16573	6.14962	7.94122	12.62671	1108.92309	33.47825	9.23896	10.99455	1.00000	42.25367	39.09112	-94.41551
17.77874	8.20892	9.93936	0.05660	6.53994	8.75697	48.04085	4.84995	9.30370	10.33729	1124.07972	44.24428	8.08090	6.27690	0.00000	41.92575	48.90472	2.2469
20.98742	6.69022	7.89461	0.46202	7.60206	8.86088	25.75227	9.76129	7.44757	9.33763	1148.03040	55.09900	9.21390	12.54746	1.00000	51.30835	7.06273	-1.4001
8.53851	5.69845	9.42280	0.39907	5.44119	6.27213	42.33808	9.64001	7.97584	8.29984	1132.73156	25.48971	8.52427	11.53884	1.00000	32.69863	48.98333	2.61667
12.16858	7.29117	9.55265	0.09084	4.23404	8.78379	59.05133	6.70194	8.38093	10.50141	1075.91666	63.23284	8.23626	8.30024	0.00000	59.16407	47.90771	106.88324
1.43590	6.25900	7.20082	0.33370	8.93834	6.84226	47.32344	9.37664	6.44122	8.67532	1142.35356	46.10951	7.00193	12.47237	1.00000	66.24211	22.19303	88.18466
12.89719	6.08448	8.43173	0.66248	8.21055	6.05418	74.07265	10.13763	8.31730	10.13949	1187.53554	38.27513	7.94688	10.73124	1.00000	41.48014	33.92866	-6.90656
6.13870	7.88336	7.56425	0.07391	8.84751	6.09269	57.80211	6.77141	9.81029	7.51088	1145.13483	46.29430	7.70682	6.98809	0.00000	59.67340	53.78333	-1.06667
12.23079	8.65268	7.44083	0.04649	9.45684	6.96934	58.96917	5.34104	9.34333	7.76214	1167.96356	76.10203	7.49984	8.31611	0.00000	38.32636	48.77644	2.29026
22.29434	7.74720	9.54380	0.20774	7.63182	7.36740	56.40369	8.66578	9.33443	9.47179	1086.13741	56.53102	8.69884	8.81468	1.00000	53.18960	-8.76194	-63.90389
10.59486	7.38381	6.34698	0.15598	9.53684	6.61596	51.14189	8.34724	8.36149	8.88229	1156.49858	54.26501	9.46935	8.50774	1.00000	28.43447	14.46693	75.92694
10.94443	10.11733	7.67604	0.23123	9.28915	6.66271	66.77872	8.89403	8.36318	5.79999	1175.68408	55.58138	9.12826	6.48010	0.00000	66.97218	-19.65	47.31667
15.97903	8.36437	7.88234	0.09739	8.73400	7.55381	68.74986	7.25600	8.17190	9.18158	1077.12397	56.26956	9.44104	8.77637	1.00000	40.80264	30.35028	112.19028
1.79833	6.03453	6.51144	0.35731	9.36974	6.42487	52.23860	9.51837	6.90691	10.82380	1125.51757	43.40588	7.18881	10.61076	1.00000	34.18497	-25.42778	-49.27306
2.00128	7.36573	8.55262	0.08388	9.11649	9.32358	48.23124	7.73460	8.96068	8.72134	1149.35935	65.91999	6.55612	9.04984	1.00000	33.06993	27.76056	-15.58602
12.75853	7.77534		0.05676	7.24827	9.63832	37.01135	5.65020	7.81536	9.90764	1121.55510	60.08996	7.39806	5.67288	0.00000	33.70536	51.78967	1.15597
22.14336	8.84400	7.54584	0.05394	7.66946	5.59660	43.35197	5.96043	7.86185	8.03078	1138.97621	52.25625	7.22073	5.76400	0.00000	63.84803	34.95303	-120.43572
21.07875	8.53766	7.16951	0.03589	8.54871	9.57983	100.00000	5.84907	7.20613	6.49051	1065.70990	63.81858	7.93765	5.05714	0.00000	50.19788	42.64685	-5.55835
30.12517	7.40459	7.62375	0.06974	7.32481	5.02754	65.74954	5.44144	10.06280	9.06682	1129.93436	32.08922	7.35346	4.13932	0.00000	56.56631	47.90771	106.88324
23.92269	8.87792	8.37521	0.23346	9.56942	7.72738	57.07871	8.91117	7.25814	11.73813	1134.42545	39.56682	7.73999	9.22940	1.00000	56.64713	-1.26753	116.82887
16.51221	9.49546	8.61462	0.02993	9.32305	7.95094	26.88138	5.36912	8.24834	6.45269	1137.50255	37.37384	5.95851	7.76661	0.00000	73.03262	38.10558	-1.86343
19.95141	5.57774	7.34002	0.33628	7.65260	7.51879	56.45095	9.41338	7.26805	10.42220	1115.98874	45.73278	8.86427	10.15532	1.00000	51.93088	19.30157	72.85107
2.11383	8.28915	7.58314	0.48572	5.08095	7.38431	35.78467	9.82125	8.42583	8.44445	1058.04301	32.86238	9.50104	10.33459	1.00000	53.44908	51.30001	13.10984
21.62284	6.47063	8.10939	0.43966	10.11503	6.95101	29.59003	9.73663	9.03058	8.10466	1090.27885	84.22274	7.06000	10.73712	1.00000	49.85110	44.75874	19.21437
32.57690	7.96608	6.41907	0.31165	9.26872	7.09190	66.59051	9.19717	5.84320	5.67272	1132.81589	27.14122	6.91651	7.02547	0.00000	49.53449	50.26729	-119.27337
20.76617	9.58753	7.86474	0.07739	9.94272	6.47651	59.72817	6.36593	7.16177	6.04979	1070.79799	56.23221	8.10642	6.02832	0.00000	51.80675	50.56149	4.69889
15.45769	7.78703	10.09368	0.05522	7.53490	5.12037	67.06520	4.88168	7.29590	9.57618	1067.07561	39.23441	9.49276	5.43611	0.00000	43.59159	36.82167	128.63083
4.76230	6.93557	9.69623	0.08450	7.60398	9.80503	36.52375	6.74181	9.52821	9.93340	1146.13335	54.08435	10.55724	5.90269	0.00000	62.51163	-21.44236	27.46153
23.36430	5.78098	7.68097	0.13927	10.33107	6.48441	54.79944	8.29889	8.54354	9.85022	1066.00978	44.47781	5.75200	10.73821	1.00000	59.21779	35.64889	117.27583
19.44702	9.81828	8.36302	0.10190	11.92034	7.57541	44.59636	7.26489	9.10301	5.14677	1055.18706	44.81329	7.92018	8.25439	0.00000	26.39958	20.88098	75.11937
28.56097	7.89947	7.91761	0.56315	8.75971	7.29597	52.42787	9.95800	8.33944	8.26841	1082.81944	55.48546	8.49165	8.70059	1.00000	51.04347	44.97639	19.61222
20.91794	6.68058	7.21021	0.12681	7.58630	6.37531	52.74009	8.08118	8.10620	11.71193	1165.37915	45.61036	9.20682	10.92175	1.00000	66.49764	41.8542	-87.66561
19.85283	6.04565	7.42389	0.27600	5.67399	6.90557	37.19419	9.14449	8.05953	7.63707	1128.18447	50.67176	7.41783	9.35867	1.00000	75.19959	40.53123	17.58522
5.79302	5.61881	7.99540	0.08404	9.87958	9.27656	35.83676	7.28075	6.07408	8.10297	1087.47595	51.39407	8.29913	5.65001	0.00000	65.44301	15.58552	102.42587
21.25187	7.02454	9.40578	0.07379	9.32261	10.12295	57.63045	6.41714	8.99644	7.33493	1131.87995	57.20593	7.73979	10.39500	1.00000	61.47267	53.38333	-0.76667
-2.07776	5.82114	7.20231	0.20682	5.84005	9.72922	46.65238	8.64256	9.13558	8.29723	1184.81716	50.04447	9.26826	7.98611	0.00000	58.71862	53.53333	-7.35
31.50396	5.15505	10.31531	0.25828	11.17333	5.17388	53.32006	9.00680	9.91894	11.23595	1146.73210	23.88860	8.48726	6.59994	1.00000	35.16800	19.64745	-102.04897
8.78503	9.44008	7.46258	0.07068	10.88613	7.27224	41.54144	6.11236	7.64336	5.27449	1108.93139	38.35169	8.23310	7.52353	0.00000	45.28421	40.34912	-111.90466
20.97007	5.50200	7.91469	0.19491	6.35179	9.71485	62.90018	8.66468	6.55586	9.49407	1058.14571	66.25530	8.09345	7.65720	0.00000	32.86091	48	-4.1
-0.00121	6.85139	8.11802	0.07993	6.02570	8.45722	43.04658	6.37835	9.29696	9.17535	1164.08682	71.23232	8.20366	7.70591	0.00000	23.47755	41.80753	-87.65644
18.91406	5.26292	8.47085	0.13425	8.44348	8.53338	50.73934	8.23794	9.11436	9.02113	1057.67340	42.50353	7.33692	9.14204	1.00000	72.31337	40.94065	-73.99681
4.61168	7.96691	9.12795	0.25723	6.16382	5.92821	80.22932	9.13616	8.22290	7.38369	1127.56007	42.76129	7.13913	8.41536	1.00000	19.90279	11.93381	79.82979
19.95720	7.58841	5.59976	0.25995	8.92017	6.56068	43.87859	9.02876	9.45283	8.98256	1151.08162	48.88314	9.63864	10.20063	1.00000	51.33688	54.39635	24.04142
8.82694	7.81752	8.59975	0.25634	10.00732	7.03371	59.45554	9.07715	7.60307	9.67234	1139.03057	40.62764	8.91732	8.53439	1.00000	24.47271	53.43333	-7.95
32.45450	5.07521	8.10323	0.58667	4.45505	5.39596	73.85501	10.03073	7.88162	7.73383	1112.49249	57.22203	9.78942	8.65853	1.00000	62.35853	-17.83333	48.41667
10.02429	6.94208	7.85840	3.55193	3.69436	4.09178	53.62316	11.92651	5.53855	11.49396	1081.45195		8.23942	9.86725	1.00000	42.25230	-37.88333	145.06667
8.63016	8.72511	8.04144	0.09286	11.53146	6.88374	79.95719	7.26904	6.44040	5.75843	1194.54968	58.89379	7.23005	6.58786	0.00000	60.16144	20.14298	-77.43532
20.79263	6.09163	6.51789	0.20326	6.51044	7.20774	56.30522	8.64124	7.02549	8.17743	1198.78734	54.12066	7.66046	8.42080	1.00000	80.30597	48.06919	11.37703
17.12255	5.48997	8.85097	1.10389	9.38597	6.10848	61.69329	10.72328	8.34772	9.78021	1057.36191	64.62330	8.88976	9.06600	1.00000	64.81797	33.42585	-6.00137
8.75204	7.96981	7.39832	0.05807	7.83435	7.03407	62.83603	5.71568	10.31207	8.43323	1052.09262	77.03825	8.03591	7.53659	0.00000	29.29684	35.06667	135.21667
28.05750	6.77740	7.60176	0.46675	10.12803	6.25742	41.36939	9.78764	7.60627	8.79122	1171.93284	31.62231	8.13958	10.26736	1.00000	51.94048	-10.90889	-37.03861
12.59836	11.56022	8.98849	0.09583	5.14792	7.33911	71.98019	6.42690	6.47754	7.44588	1064.99648	39.11413	7.14844	7.60616	0.00000	57.59545	44.92934	37.99117
21.43150	4.93727	7.62299	0.33454	9.33363	7.08804	52.57754	9.41858	9.11002	10.45921	1137.53227	48.48337	7.31844	10.03763	1.00000	69.71037	-34.64966	-58.38341
11.58992	8.93581	7.17210	0.15873	8.12969	5.22347	54.47515	8.43997	6.84558	9.13180	1060.80769	50.68401	6.45627	5.49350	0.00000	59.16503	11.50526	77.23826
26.78308	10.32979	7.80139	0.07923	8.56176	6.79565	53.58629	5.74792		8.31155	1101.48592	65.10442	6.95677	6.26633	0.00000	70.16661	46.7055	38.2739
15.39294	6.21530	9.08380	0.83680	6.99393	5.02607	36.20487	10.39524	8.03381	10.60506	1052.62462	39.68333	7.89341	10.46791	1.00000	46.95085	48.90472	2.2469
30.69147	7.63234	8.17503	0.43079	6.45753	6.61019	50.09624	9.67895	9.42221	9.53959	1138.86973	64.32963	8.13917	9.64127	1.00000	70.69238	44.99012	-123.02621
19.70253	10.08531	7.76356	0.09027	6.99836	6.79153	36.46285	7.37449	9.62380	7.65426	1159.39931	48.82534	7.79139	7.60368	0.00000	18.76474	-5.41667	38.01667
31.78701	6.27476	7.90930	0.08044	8.26432	12.09678	62.52491	6.71409	8.61717	10.74173	1075.47903	58.18836	6.43564	4.13692	0.00000	48.59919	45.0408	-93.263
19.76719	8.07447	8.03073	0.44553	10.28904	4.96388	33.91093	9.71892	8.15786	8.00641	1101.69122	58.87233	9.30711	8.38355	1.00000	38.18694	42.24113	-88.3162
1.48153	6.84402	7.17585	0.69387	7.96527	8.02660	59.73734	10.20267	8.09318	8.54742	1094.15882	59.24549	6.84247	11.44018	1.00000	46.80467	-10.90889	-37.03861
16.51734	4.51640	8.30823	0.07039	9.39007	11.49107	39.00197	6.77092	6.71968	9.25278	1196.27096	73.28472	9.93037	4.57225	0.00000	56.09752	-4.83	29.65806
13.15362	7.95684	8.59362	0.08871	8.52574	5.63906	48.33697	7.17842	8.07862	7.61488	1088.36103	43.30687	8.44991	5.95987	0.00000	65.01085	43.16547	-77.70066
21.70453	9.32975	9.38240	0.11946	8.78994	7.83765	60.55613	7.84988	8.73585	5.18581	1189.04158	38.03697	8.67004	7.96414	0.00000	39.39555	-4.06667	37.73333
21.68113	5.85269	7.35923	0.16600	10.90186	3.74183	59.63345	8.29131	5.67187	11.31778	1132.42779	44.69135	6.85974	6.06798	1.00000	28.45841	-8.28333	-35.03333
11.77587	8.50322	7.38057	0.04668	7.46770	6.42991	47.21365	3.85510	8.08712	8.03526	1139.81822	73.13750	7.84622	6.05531	0.00000	79.97439	53.0233	-1.48119
0.12086	7.48128	8.25778	11.32812	9.17939	7.25842	65.64831	13.10245	6.43789	6.24993	1182.69260	18.13324	7.76045	9.26356	1.00000	50.78229	42.28639	18.84
24.52017	5.61172	8.12439	0.35933	10.52293	6.67650	61.63978	9.47666	7.26869	9.43868	1179.96733	60.54698	7.16599	7.36514	1.00000	42.19623	34.08565	74.80555
22.12200	4.96972	8.46708	0.05291	5.90349	11.79772	29.95939	5.13749	6.74608	10.37168	1156.10779	60.98273	9.38205	5.78000	0.00000	61.98526	48.73218	11.18709
16.45381	5.82549	9.22024	0.06077	9.02124	10.74136	41.73872	4.79615	8.03607	9.26867	1161.41018	58.23870	8.45830	4.41710	0.00000	41.51078	55.62047	37.49338
2.46764	6.59410	7.92120	0.13063	9.19480	7.89947	40.23404	8.04088	9.90594	8.54138	1153.25662	75.35604	7.68964	8.92640	1.00000	76.60441	24.28859	116.11768
0.52895	9.16526	6.90240	0.07488	8.62083	5.18211	30.90654	6.68260	7.66014	7.52756	1085.57836	55.97449	7.18976	5.02552	0.00000	47.15683	48.25	16.4
20.86801	9.68347	6.95415	0.08135	8.68033	7.84560	43.08319	5.96496	9.46026	6.06091	1109.97585	31.08469	7.68269	8.30082	0.00000	39.81656	34.65918	109.22921
19.68599	10.00179	8.94648	0.10169	11.14610	8.82375	58.52788	7.76305	7.54230	4.70827	1055.81107	60.40063	9.44010	8.85986	0.00000	44.78917	-8.28333	-35.03333
15.56896	6.10922	6.64565	0.50359	5.11675	6.17288	54.77061	9.88106	9.37879	7.93982	1164.25568	41.67487	7.37797	9.60854	1.00000	73.29212	3.11988	35.59642
19.33876	6.35622	8.39612	0.12110	8.93994	9.13263	43.12155	7.86682	9.07900	9.19041	1106.27101	33.66958	8.60228	10.51454	1.00000	67.48399	36.76775	2.95924
27.50190	7.17009	8.63168	0.05385	7.75516	9.34996	34.01166	5.96959	8.69568	8.29689	1073.35082	56.62603	7.32127	5.97206	0.00000	59.11996	54.8421	46.5813
23.87106	5.23573	8.32093	0.34432	5.29746	7.52512	63.12395	9.45292	7.20353	9.56581	1083.80538	47.33051	8.46890	9.92661	0.00000	40.78120	25.67927	-80.31727
12.96013	6.43589	7.80804	0.18794	8.06943	8.67393	44.90761	8.65777	9.56388	10.28322	1111.30509	75.02341	10.07731	9.22059	1.00000	43.24464	53.43333	-7.95
22.08961	10.93527	7.83239	0.06519	8.93825	7.63351	38.36291	5.94632	7.22735	7.07009	1177.59510	49.28297	8.65925	6.76624	0.00000	37.04024	54.39635	24.04142
3.98413	11.26682	5.91385	0.22674	11.19623	6.23027	54.33598	8.95343	8.19704	5.23795	1181.60611	38.42974	7.54788	5.25889	1.00000	77.90034	22.4711	88.1453
-1.43421	4.60309	9.49373	0.21236	6.91347	7.30525	63.43206	8.82432	6.62967	8.01798	1138.18977	37.03944		9.82937	1.00000	60.31969	53.00974	-3.05814
11.09793	8.53612	5.71465	0.07170	6.63442	9.42067	63.11959	6.55913	7.66753	8.25057	1085.10504	56.55799	8.21069	6.28831	0.00000	28.98697	-15.21194	-75.11028
16.12347	3.55661	7.95509	1.15872	5.62763	3.77402	54.23114	10.77484	8.25434	11.08259	1105.34499	41.55393	7.08773	8.92576	1.00000	58.57043	45.4473	-73.75335
23.03460	9.07116	8.93287	0.65900	7.39552	7.56389	58.17906	10.17789	8.67322	12.11152	1158.53124	34.86183	9.32668	10.02669	0.00000	45.55966	17.30858	97.01124
2.82116	7.72815	9.00181	0.45401	7.10162	6.32496	33.97879	9.74834	8.57550	10.39012	1118.55638	42.79241	7.94947	8.85991	1.00000	55.31581	50.18545	27.06365
-9.50177	9.68443	8.28319	0.05925	8.80027	8.58625	61.02647	5.85356	8.92578	6.43269	1173.70901	43.07998	8.31872	8.58598	0.00000	40.83723	43.50891	16.43915
11.92190		8.10573	9.38630	8.08790	7.80770	62.44873	12.91202	8.37613	6.04174	1117.52003	37.04432	7.86638	11.05049	1.00000	75.03086	14.93333	-91.11667
15.78523	6.49558	8.66706	0.04446	7.80085	11.26344	69.75333	6.26631	8.87418	9.36835	1056.97735	50.98269	8.55030	4.88464	0.00000	58.38827	35.50056	117.63083
8.32394	6.32747	6.57545	0.53567	6.44926	6.07133	44.51116	9.94305	6.57786	10.23289	1176.27354	35.62599	8.35876	10.15730	1.00000	67.73678	5.20856	-74.73584
2.81782	9.59357	7.87936	1.99250	11.49795	7.59174	43.21311	11.33056	5.66434	3.71700	1180.11194	45.65107	7.75688	7.14627	0.00000	57.95440	-34.64966	-58.38341
34.61908	11.09372	9.09618	0.40391	11.25760	6.55001	39.71306	9.58882	8.07777	5.07581	1128.70412	46.22763	7.46580	6.57133	0.00000	55.85596	22.98212	-80.58556
5.71965	9.91527	7.71178	0.18703	10.06213	7.38183	45.56108	8.70360	8.19078	6.15738	1151.64121	47.86465	8.65892	6.89807	0.00000	57.15530	33.72255	-116.37697
20.57548	8.94492	7.60431	0.06512	8.89025	7.43790	57.41888	5.95385	7.75235	7.31662	1181.35554	32.89732	8.14908	7.95746	0.00000	11.81296	41.82143	41.77921
9.05124	6.54045	6.58661	0.49095	7.79959	8.57448	53.94390	9.82300	9.71701	10.45808	1101.39254	49.22805	7.43936	10.84963	1.00000	35.30298	37.08819	-8.2503
