PRES	latitude	longitude	PAHs	warning	TEMP	C2H3NO5	CH4	PM10	Pb	CO	PM2.5	O3	NH3	SO2	NOx	H2CO	CFCs
1145.81684	36.61033	-88.31476	9.23104	1.00000	5.69887	3.06458	6.85134	5.37563	37.98196	6.38925	8.34945	7.05561	5.51471	5.10843	6.49186	50.25140	50.09753
1195.25654	41.75338	-86.11084	6.72659	1.00000	15.16724	7.30065	7.59720	8.43181	41.31900	7.39817	10.55449	8.24159	6.36276	5.04268	7.60269	65.06884	58.58218
1140.12557	-17.74431	-48.62789	5.06598	0.00000	3.27551	1.89364	8.23963	4.25992	47.48237	8.17587	6.57589	5.97331	6.88587	8.75619	6.92566	54.16305	57.53628
1099.19171	42.67164	14.01481	8.92862	0.00000	0.63481	1.97612	5.57045	5.18229	66.49472	7.96809	4.64408	7.22712	6.11831	8.18042	6.19049	72.18265	73.79859
1051.57371	0.46005	34.11169	7.64589	1.00000	1.86941	2.01769	8.05678	4.85116	40.60480	8.35602	6.86177	5.84361	6.95216	5.65230	8.16430	57.80955	74.30146
1179.29780	-19.7625	-44.31389	3.97111	1.00000	21.29883	3.79079	7.19080	6.07835	69.99870	7.18596	8.83815	7.18563	5.04521	7.73600	7.46661	69.02150	69.80902
1050.98478	35.72917	10.58082	4.36524	0.00000	22.34623	3.07691	7.07937	5.92932	61.14236	6.64436	8.92394	7.83279	7.39028	6.53242	7.86258	47.13285	42.33297
1062.93547	36.61954	4.08282	2.98217	1.00000	25.21246	3.01746	6.96122	3.93989	47.81018	5.34208	6.51944	7.98285	6.76876	9.83993	4.45455	62.51448	41.66435
1144.23004	-4.26613	15.28318	5.17025	1.00000	25.70960	3.35310	9.37355	5.78888	56.45510	5.66611	7.32061	8.10625	7.10081	6.74024	8.45070	79.67708	57.08919
1057.05694	51.4781	57.3552	7.84718	1.00000	16.93014	2.74832	9.22906	4.61053	33.97439	4.36768	7.80684	7.99028	8.36492	5.99184	6.54835	50.16658	63.55344
1097.68823	33.54428	-84.23381	8.42605	1.00000	14.61749	2.55987	9.95239	3.70623	43.25502	3.48970	8.56178	6.23817	7.00564	6.81937	7.49752	47.70989	62.63308
1116.07493	32.05971	34.8732	9.00795	0.00000	-1.18950	5.76267	4.52100	8.08713	46.38119	6.93894	3.45010	6.32483	5.53971	9.09033	7.91650	74.39308	55.38621
1058.78768	26.91756	-82.07842	7.64596	1.00000	18.49348	2.01346	7.62448	6.19814	59.38740	7.07080	9.32366	5.71706	7.21964	4.20596	6.87724	61.69723	66.05292
1053.55467	27.92333	118.53333	8.19856	1.00000	-0.97557	2.78493	7.43602	5.52137	37.55815	8.20805	6.11180	6.15299	7.57977	5.13910	6.48796	64.33998	51.99010
1129.91919	51.12794	4.21372	9.29990	0.00000	22.45918	1.86183	5.03679	5.88131	54.49169	7.59171	5.95725	6.51972	7.77398	9.20629	6.28853	48.84969	50.23164
1189.45934	40.37528	28.88222	6.94066	0.00000	0.52010	2.59781	6.73215	5.31187	57.22703	10.46946	4.21136	6.40311	7.06366	7.69317	5.60622	43.48582	54.31744
1135.75815	38.91817	-78.19444	9.20290	1.00000	18.18946	7.59066	7.05129	8.53152	29.51697	6.83937	7.73107	3.70163	6.75998	2.99305	6.59867	51.42935	59.58359
1176.00472	58.63667	59.80222	8.12568	1.00000	32.70581	3.54071	9.80735	7.29193	23.34000	9.22105	7.37183	7.20659	6.76513	5.75848	7.24186	75.85663	70.47047
1082.20721	38.06084	-97.92977	6.95201	1.00000	2.45954	2.64918	10.17755	3.42270	50.32179	10.22619	8.56712	7.52549	7.18035	9.81783	4.97110	70.72649	48.69070
1102.82525	18.65297	-72.09391	4.76966	1.00000	17.69824	2.50009	9.43828	2.81191	54.59864	5.49426	5.74574	7.05342	6.60555	6.66109	6.04468	60.30476	72.07649
1062.30716	1.6	103.81667	6.64270	0.00000	8.20271	1.54100	8.80740	5.08228	41.71059	9.60325	6.84356	5.80737	8.66256	8.46901	8.05425	53.21532	61.88521
1142.23563	19.32932	-98.1664	3.50061	1.00000	12.90161	2.58367	6.91208	3.31015	38.50233	3.92829	6.47068	5.78477	5.74711	10.84904	6.24298	59.78223	62.37898
1162.60803	44.27804	-88.27205	8.44446	0.00000	12.86242	2.82381	4.54738	5.72374	47.53495	8.30112	6.30918	7.71778	7.52900	9.07090	7.23315	45.92753	66.96246
1055.99246	20.88953	-156.47432	3.39626	1.00000	18.38606	1.96696	5.58521	5.95937	48.60200	6.72437	7.29386	7.58604	6.17418	8.04488	7.66044	68.04278	33.02494
1182.29459	11.85	38.01667	6.73418	0.00000	25.39856	2.91069	5.22913	4.91894	47.67390	10.00872	4.82898	6.28757	6.84606	6.68552	5.79092	35.13475	57.63779
1113.24344	42.97086	-82.42491	3.86738	1.00000	13.34393	2.85202	7.49370	5.75371	68.77818	6.64366	8.72268	8.65051	7.44101	8.44871	6.62055	49.59539	54.98696
1115.15682	42.93369	-72.27814		1.00000	7.55251	3.65190	9.08560		41.44588	7.30552	8.18432	6.36385	5.98102	3.93661	6.30579	66.78565	55.45880
1141.20975	26.91756	-82.07842	8.56485	1.00000	-3.44991	3.46019	6.65270	6.82904	60.75720	6.18514	7.86937	6.05389	6.14510	2.86347	6.48079	47.35993	49.94175
1097.49448	-17.83333	48.41667	11.99203	0.00000	5.75420	4.35223	5.75061	7.84702	56.48181	7.17018	2.66169	6.52221	7.06067	8.61610	5.38842	67.70062	42.78584
1102.96301	48.46458	9.22796	7.61088	0.00000	10.73105	3.00779	6.26879	5.02277	44.52275	7.81631	3.86231	6.59559	6.26908	8.63470	6.27023	42.44885	44.22104
1082.99309	36.76639	3.47717	7.00634	0.00000	15.15319	3.81620	8.47915	7.36088	48.29545	10.01716	9.13276	7.18313		8.06866	5.89942	63.86425	44.99571
1160.37712	6.33444	124.95278	8.99949	0.00000	14.99502	2.34132	6.37442	4.16949	34.06591	6.00792	5.07032	6.38687	6.48276	8.55987	6.59931	66.26595	67.20237
1066.56012	45.49428	-122.86705	6.10820	1.00000	35.07000	3.71513	8.42886	7.70222	43.41244	6.24412	8.55990	5.48499	4.42834	6.05851	6.67527	42.69094	58.76492
1177.49206	-31.25033	-61.4867	7.83525	1.00000	14.80235	2.22876	9.79144	4.04372	37.66784	2.95848	8.47511	6.55648	6.89412	7.98243	7.75719	63.84947	49.75244
1051.69972	55.1904	30.2049	5.78521	1.00000	17.93395	3.26449	8.08351	6.10344	47.89117	9.51984	8.99807	5.63054	6.99775	7.86268	5.69422	41.95475	60.27469
1152.31336	21.53889	71.57737	7.26872	1.00000	12.82664	1.86559	7.99264	3.58380	29.16776	7.55144	9.10005	6.34912	6.37091	5.88052	7.12411	67.65900	66.59765
1082.03364	-33.79176	151.08057	4.13673	0.00000	4.67643	3.25155	7.02548	6.83787	29.15424	7.29737	9.85471	5.44344	6.48738	5.64903	6.71447	49.12847	72.14609
1165.11180	-0.71667	-48.52333	8.19356	0.00000	7.52225	4.57800	4.18767	7.48445	48.72812	8.39471	5.94642	6.73210	7.23233	8.98575	8.92307	59.19636	58.11866
1198.70366	-22.92306	-53.13722	8.07151		23.08695	2.78915	8.06948	2.60121	42.50834	7.55645	4.05016	8.00593	6.79787	7.78035	5.73186	55.43922	48.64112
1198.25833	33.45122	-86.99666	3.98614	1.00000	9.81832	2.60540	7.23817	5.55870	50.74434	4.77684	7.51914	8.45139	7.35884	9.62220	6.49335	46.79178	76.05951
1163.95774	12.95629	78.27539	6.90055	1.00000	0.57886	2.43601	6.69679	3.54003	42.99968	7.95939	8.54953	6.29362	7.17287	4.98521	4.81919	47.27621	59.73456
1116.25990	39.32011	-76.51552	7.22001	0.00000	12.37309	3.57880	4.30471	7.06046	38.51010	7.43870	5.62149	6.81872	7.09442	7.67813	6.55158	51.01848	51.65305
1054.14880	41.24264	16.50104	10.36131	1.00000	19.70157	3.22486	7.29179	6.76862	54.22842	6.55358	6.66426	8.14235	5.06329	5.27053	5.42487	69.63709	65.96949
1067.01736	37.16911	10.03478	7.19050	0.00000	-10.24605		8.77925	6.15785	41.99711	8.97628	6.75550	5.81384	7.33965	4.95057	6.15602	36.44123	61.86090
1126.84618	50.76306	-1.29772	8.10479	1.00000	13.91804	3.16355	6.43385	4.85956	32.41536	7.75550	8.38920	6.55609	8.18600	5.08099	5.62678	60.77059	49.62049
1089.48264	-33.79176	151.08057	7.53035	1.00000	33.89407	1.82659	8.54931	4.20392	9.46677	7.69833	8.95127	5.91258	6.20170	6.54292	7.62898	56.85485	47.96064
1066.48808	-1.26424	104.09701	8.50651	1.00000	3.31566	2.90444	8.58465	5.93433	18.73130	8.50553	7.16153	6.06799	5.57381	6.27025	5.47127	78.79971	51.79560
1069.17724	37.74615	-25.66689	9.23194	1.00000	20.62904	8.96116	7.67505	8.80098	29.99206	5.38062	9.35593	6.61151	8.80574	2.15367	5.80513	59.03705	60.69926
1147.49082	30.75545	20.22625	7.78820	1.00000	8.26722	1.97639	8.38913	5.01443	31.77049	2.85629	10.05148	9.40419	6.71429	9.53905	6.69678	57.37587	56.70847
1184.57434	45.44868	-73.81669	8.10892	1.00000	10.32462	2.81767	7.61533	5.70286	47.69020	8.13339	6.81410	8.20443	6.89944	4.85244	6.64488	64.67863	45.65958
1129.44496	43.78956	7.60872	3.64514	1.00000	16.52656	2.61077	7.61274	5.08848	34.01599	5.78908	8.62247	8.32227	6.86404	7.21271	6.21464	65.79148	58.77493
1177.71728	-13.7804	34.4587	5.46796	1.00000	16.58471	3.27512	8.90132	2.93795	50.98041	3.28918	6.11687	7.78343	6.93685	8.76804	6.78825	45.19079	86.75927
1064.94810	40.87363	14.34085	6.04419	1.00000	30.24868	2.72225	9.02848	4.16406	37.14345	4.45676	7.01258	7.15851	7.94491	7.82364	5.45151	77.37051	55.06009
1187.93437	36.02506	-86.77917	7.15511	1.00000	10.87446	3.15170	10.02823	6.07001	44.91434	8.27757	7.00563	6.56487	6.61566	4.74130	6.03862	36.13702	44.97391
1145.32185	36.61033	-88.31476	9.73663	1.00000	17.13598	2.67011	11.70195	0.61844	38.09899	2.20701	8.76492	6.59593	7.02232	7.08792	4.85591	55.61666	46.77187
1183.28404	15.79408	104.1451	7.53665	0.00000	9.64536	2.40092	5.88826	2.46634	53.13136	5.50172	4.47692	6.49996	9.18290	6.87859	7.52956	43.54299	51.35485
1177.82258	51.95838	4.47124	3.07216	1.00000	15.53475	2.68913	6.63677	6.24194	35.01692	5.51628	7.74461	6.18849	6.09858	10.13479	7.72767	57.71249	69.76021
1155.29635	33.54428	-84.23381	4.43038	1.00000	27.93158	3.20535	8.96583	5.98554	45.12408	6.33521	8.66908	7.78574	5.38318	8.27888	5.77949	63.82286	73.38109
1171.14379	55.75556	60.70278	5.14423	0.00000	14.91930	2.59645	7.59531	6.01268	43.90728	8.89488	8.44366	6.54605	5.41913	7.75270	5.63020	45.28785	71.29270
1061.73812	46.08333	122.08333	10.86165	1.00000	12.38926	3.24689	4.65968	7.41592	33.56764	5.20682	9.05960	7.15518	5.79107	3.00204	6.61325	32.70332	54.88794
1114.11639	41.72059	-87.70172	4.81914	1.00000	-4.88462	2.87244	7.02806	4.99129	39.69258	3.73338	6.95635	6.69846	7.26050	9.76280	7.28743	57.12695	70.30691
1167.89291	3.3285	99.1625	9.81077	1.00000	16.34591	1.99740	6.49414	5.90974	27.45927	6.85547	7.59763	7.16312	6.39777	5.39855	7.92347	63.43900	57.39890
1065.11872	15.5439	73.7553	8.22726	1.00000	24.09280	2.18577	9.59025	5.14755	41.01381	4.48970	7.37960	6.72663	7.01345	5.26687	7.40282	58.87045	64.72352
1126.80648	-8.66667	-35.71667	5.26989	1.00000	1.40081	1.97366	7.13069	5.52216	49.25510	7.22105	8.45168	6.31617	6.98013	6.30624	5.68144	53.58263	57.21794
1065.96367	50.88506	4.07601	4.24690	0.00000	14.99361	1.24660	7.65038	2.65820	83.13638	7.06027	7.10881	6.25074	7.12569	9.68691	6.30906	61.76379	68.81426
1096.66905	11.00599	77.5609	6.07611	1.00000	15.27930	3.10963	8.30494	5.91725	44.34601	8.37247	8.74940	7.84943	6.92466	3.80138	5.81172	69.72834	58.81307
1082.05429	41.29444	69.67639	3.03349	0.00000	36.52238	1.66021	8.32579	3.53686	38.42939	8.12520	6.06282	7.10256	4.79738	8.25549	7.15917	50.81606	64.68271
1134.14448	50.79205	-1.08593	3.89897	1.00000	13.00773	2.76342	6.63691	6.48040	48.95751	4.55806	7.85430	4.83848	5.08934	10.19596	7.95291	44.60424	65.87298
1150.52886	53.00974	-3.05814	5.72781	0.00000	16.41674	2.32544	8.11077	3.94849	69.54334	10.29576	6.74171	5.61251	7.55923	9.98594	6.62549	49.97473	40.76326
1068.56786	-8.43333	114.33333	8.89250	1.00000	11.55641	2.75884	5.03675	5.39329	32.97328	8.22251	6.25945	5.75933	6.45713	7.51716	6.53979	67.74943	52.97273
1146.24824	41.24255	-82.61573	9.73269	0.00000	13.65298	3.00622	7.07438	5.83127	55.97703	8.10278	5.38617	7.71398	7.23124	10.41971	6.41980	61.02647	73.72012
1194.40425	14.64056	104.64992	5.42080	0.00000	-6.68642	2.88247	4.73579	6.95190	32.73341	11.06086	5.21553	6.56654	7.42228	5.14173	6.95869	34.37151	38.52120
1081.14858	33.52253	-117.70755	7.46002	1.00000	7.46603	1.76047	9.62007	5.59685	65.98418	6.32172	9.56135	6.99672	6.35446	5.00524	7.06358	40.99247	66.44966
1159.76333	51.4781	57.3552	5.75594	0.00000	19.55310	1.88973	8.31853	3.14873	42.54651	7.80402	6.79966	7.53562	7.25964	9.58169	6.60878	50.15938	70.95135
1162.19811	41.72059	-87.70172	2.13570	1.00000	20.59833	3.74977	7.68158	7.54840	46.71996	6.79663	8.06764	6.01386	6.82679	9.70551	7.08745	43.01330	68.50269
1144.57631	31.12406	-97.90308	5.49716	1.00000	8.37390	2.77719	10.02262	5.30815	48.97062	9.35710	5.40604	6.06849	6.66625	4.19989	6.41979	73.26801	61.50376
1154.10153	50.75767	-1.5443	8.99427	0.00000	26.33450	3.38985	5.85472	7.24823	45.87277	11.20752	5.27781	5.84384	7.24679	8.99109	9.79971	68.59862	46.13476
1189.58986	14.53767	46.83187	5.26674	1.00000	11.38672	2.19444	7.71806	5.79586	33.85656	7.34483	9.24182	6.63697	4.85560	6.72249	6.90470	61.23187	41.46499
1069.47882	47.80527	-122.24064	6.58427	0.00000	21.74754	4.19908	8.05181	6.39369	66.81272	11.59811	8.47323	7.16324	5.25467	8.58131	5.20579	59.60567	59.14360
1126.66062	-4.26613	15.28318	6.65390	1.00000	22.95621	1.60029	8.49844	4.06292	43.55461	4.22919	8.35549	6.95300	6.67008	7.73786	6.56086	49.56162	75.64612
1052.68260	0.46005	34.11169	7.45745	0.00000	18.83900	3.27179	7.27621	6.81883	46.18514	8.18214	9.50613	6.12755	5.10043	8.30332	6.37445	51.18384	72.36037
1090.09722	33.52253	-117.70755	8.21202	1.00000	24.12457	1.88272	7.48761	4.34150	63.55782	8.00881	7.98830	7.51258	6.95561	6.21106	4.18147	49.25534	54.77638
1198.10814	38.10558	-1.86343	9.98517	0.00000	31.18668	2.66175	5.57746	4.45250	37.58107	8.00777	6.67219	6.36736	6.12328	8.28004	6.41203	56.10510	40.86950
1105.35777	43.67681	4.63031	6.59120	1.00000	11.29232	1.65566	9.27368	4.34598	33.94863	9.57723	5.18807	7.94135	7.03527	5.70795	5.61933	68.96329	63.78837
1127.53685	56.56317	-2.58736	7.50069	0.00000	11.24603	3.80295	3.87119	5.87815	53.05106	6.85945	6.54552	7.55110	6.41439	7.26587	6.86184	57.31409	46.20221
1052.32288	20.88098	75.11937	7.40953	1.00000	12.67173	2.00934	8.39286		57.54283	9.08045	6.69725	6.67403	7.43956	6.49931	7.60682	76.61183	64.60017
1097.49255	22.49396	-105.36369	5.87661	1.00000	19.59009	2.10880	8.12017	5.00539	71.60292	3.30499	6.47820	6.32159	5.56122	8.63563	7.06079	48.11505	76.07755
1093.42614	-19.72806	-50.19556	5.60663	1.00000	20.02886	2.51844	10.63962	3.87685	46.48536	5.55934	7.18564	6.18431	7.07584	6.22445	6.12529	33.88979	67.07138
1159.24463	26.67319	31.4976	5.72683	0.00000	7.22623	3.70454	3.02919	6.97625	49.04169	7.26869	5.80648	6.38342	7.14784	7.69552	8.01597	68.21649	51.09055
1174.54683	30.24706	115.04814	3.56713	0.00000	11.94722	2.85183	1.12960	5.73474	62.50438	9.96717	9.62048	7.47222	7.08837	5.50826	6.84963	46.55774	47.90215
1073.84452	42.67164	14.01481	5.57570	0.00000	13.24202	2.91141	7.79001	6.29957	49.57772	9.03465	8.37644	8.62467	7.47566	8.51681	5.46892	51.41950	66.79841
1085.35607	19.21667	73.08333	5.29714	1.00000	39.04303	2.35518	6.55756	5.03342	25.75025	4.20836	8.72565	5.76750	5.64006	10.39241	7.31344	81.17369	64.33959
1091.93202	33.92946	-116.97725	3.59121	1.00000	8.98783	2.18449	8.88091	4.05979	39.07078	6.48430	6.18762	7.18156	6.92057	7.23302	7.08190	67.37370	76.01970
1144.89470	47.76232	-122.2054	6.19586	0.00000	20.71469	1.06852	7.55334	4.89244	47.80423	8.37156	8.27159	4.73288	6.27971	8.78213	8.02990	52.20160	75.43689
1144.54510	33.98154	-81.23621	7.04881	0.00000	29.66503	2.07219	5.01051	4.41565	42.19816	8.47501	6.87798	6.95416	6.23818	6.94931	7.07121	49.67497	64.15677
1101.20279	48.35149	8.96317	7.86744	0.00000	15.10075	3.18368	6.40692	4.72539	40.85209	9.79413	6.14335	6.97608	6.80885	8.01751	5.18700	69.51748	49.55472
1058.33694	11.86064	9.0027	2.34500	1.00000	18.32188	3.12956	4.86282	6.56774	69.46300	7.01818	8.94349	6.58774	5.90779	9.90781	7.22711	69.70071	30.77969
1139.62228	36.27462	4.85668	6.32345	1.00000	32.18446	2.64010	10.34716	6.03356	46.01895	8.54071	8.70380	7.02267	5.50197	5.07835	7.53377	69.40032	75.44433
1183.80982	52.21099	7.02238	6.60637	0.00000	36.03996	2.64475	8.12166	5.93824	56.93763	9.38608	7.91554	6.36111	7.26599	7.61393	6.74608	59.64253	59.49546
1058.84137	55.67938	12.53463	8.67586	1.00000	16.50018	2.03510	8.47591	6.16936	28.32045	9.49857	7.76606	6.82832	4.71155	6.86292	7.61588	55.91212	69.36777
1067.79368	29.21399	78.95693	10.29541	0.00000	30.81679	1.81349	6.63283	2.11472	50.86832	4.95159	6.51138	6.05483	7.02960	8.75810	5.32643	69.16523	37.65577
1067.21608	31.84568	-102.36764	9.89516	1.00000	23.74131	12.72376	8.18661	9.23426	77.57396	6.97203	8.77260	6.32935	5.76169	3.56561	6.53615	44.50922	23.10089
1123.61352	53.43333	-7.95	6.60100	1.00000	15.15984	1.57767	9.69815	2.92338	60.47150	9.40947	6.40038	7.98575	6.34462	7.51553	5.16645	83.09115	58.66339
1093.55976	32.54044	-82.90375	9.67040	1.00000	11.16103	2.66532	8.10794	5.89146	49.48988	5.60869	8.77098	5.16125	7.06066	5.82334	5.63901	46.94575	62.83433
1098.77392	41.75338	-86.11084	0.85719	1.00000	-5.26652	2.31380	4.21821	6.20666	52.26132	7.43310	7.21722	5.44565	6.71027	10.14861	5.83530	63.81338	45.31689
1144.08385	33.98154	-81.23621	5.19620	1.00000	12.11931	1.78800	9.72953	4.13288	56.37523	10.61293	7.84285	7.55956	6.52560	5.80650	5.99741	63.23304	79.90877
1075.05707	43.61058	1.33467	10.34716	1.00000	-1.84171	4.43245	6.54652	7.81611	19.37201	6.14468	6.89492	4.91759	4.55407	3.30247	6.88482	33.77460	65.35312
1081.18673	34.56861	105.89333	5.94822	0.00000	1.37544	2.68135	8.59566	4.95849	39.09993	11.64926	7.24942	8.44904	7.12980	9.62909	6.15592	63.57995	39.02419
1098.69635	51.30001	13.10984	6.41799	1.00000	15.69165	2.00935	9.22296	3.62733	49.93258	10.12128	5.23993	6.26943	4.97591	6.87529	8.18748	47.19822	60.74328
1135.27121	52.41667	0.75	8.75447	1.00000	14.36493	3.31892	7.54563	6.93045	45.89899	7.75286	7.44733	6.78876	5.59670	4.59618	5.15569	59.32049	57.82743
1129.66417	45.49428	-122.86705	8.92603	0.00000	25.04183	2.29700	8.33307	3.91615	38.28395	8.76720	3.85042	7.26706	8.07560	8.93809	5.14193	34.92509	43.37294
1179.45964	14.64056	104.64992	9.14698	1.00000	10.61372	2.69980	7.44548	5.27905	50.56674	6.32790	8.32332	7.47470	6.36075	5.56569	7.23610	62.26460	50.88728
1140.59789	10.20898	123.758	10.16753	0.00000	1.58118	6.12287	3.92744	8.10305	42.97228	7.54871	4.93690	6.12192	6.72154	8.29268	7.76909	72.73650	64.09156
1088.81825	30.5427	-97.54667	7.52090	1.00000	13.07159	3.32865	7.90109	6.87982	28.58951	6.10136	9.21167	7.73150	7.96321	4.89782	5.79291	74.16163	71.39280
1137.09589	12.1277	78.15794	3.59121	1.00000	11.55773	1.84501	8.13750	2.51305	63.76398		7.43264	9.09344	5.15575	10.39611	4.80647	49.94471	63.04118
1179.27660	9.91861	-68.30472	3.51691	0.00000	9.18187	2.48110	7.40948	4.18466	53.13416	5.88046	7.72124	7.12014	7.65848	7.54851	7.74551	94.43284	68.02831
1093.85993	48.35693	10.98461	4.50947	1.00000	13.43863	3.34854	6.88112	6.47602	41.79613	5.51967	8.72098	7.12643	6.60319	9.51142	6.19435	54.86142	48.67259
1196.97381	39.33427	-76.43941	5.91818	0.00000	17.65302	2.84637	8.08708	5.27540	52.02274	8.75463	8.66784	6.96254	5.81364	9.19022	6.52964	66.65774	79.80522
1065.03727	45.43341	-73.86586	8.30108	1.00000	17.95679	2.64779	6.20886	4.97688	45.35736	6.22854	7.79590	8.38270	5.74650	3.56759	6.49885	47.99382	63.43089
1068.79311	45.47885	133.42825	6.83177	1.00000	11.04674	2.73881	7.69502	6.45567	46.43219	4.95910	6.59903	6.21635	6.53184	5.45977	5.45214	85.71644	60.49958
1181.32146	35.21222	2.31889	3.65124	1.00000	12.62036	2.60943	7.75717	4.69649	46.99122	6.26937	6.92929	5.33577	4.17454	8.14255	7.20140	56.82651	92.28858
1061.32323	39.12074	27.18052	7.32278	1.00000	47.68233	2.63808	7.24670	4.02406	54.71577	8.70787	6.41814	6.67522	6.90525	5.52113	6.13789	63.35505	66.43227
1055.93890	39.57582	-105.11221	8.72276	1.00000	15.70843	2.59521	7.32058	5.81008	29.87323	6.60327		7.99318	5.77478	4.81244	7.26420	50.72699	39.08716
1077.90370	37.19723	122.05228	8.85082	0.00000	18.11734	6.35712	1.94418	8.14175	39.65436	8.05770	7.05591	5.36413	6.96215	8.89417	6.34490	66.79550	60.02871
1153.96609	11.86064	9.0027	6.76587	1.00000	3.25882	3.74315	7.12744	7.37281	61.62915	4.14106	9.42109	7.18963	6.51520	8.55544	6.22903	63.96325	56.95293
1167.33872	53.81667	-3.05	8.25806	0.00000	12.28226	3.36791	6.13826	5.55161	60.27349	8.65373	4.24689	6.06723	7.78179	7.39940	7.92015	61.08743	56.62619
1194.57535	-30.60106	-71.19901	6.30650	1.00000	32.27591	2.01948	8.05196	4.62303	12.56463	8.46695	7.54540	7.81669	8.29724	4.24199	4.96501	49.05035	54.28465
1081.95930	37.65639	126.835	6.53893	0.00000	26.39200	1.90489	8.45928	5.45756	50.30846	7.07815	6.42940	9.02391	4.41285	7.11236	5.49717	39.67703	51.00255
1107.12501	2.2139	102.3278	3.42753	1.00000	29.75366	2.23163	6.81128	5.81569	43.85076	6.02805	8.41715	7.56920	6.47811	9.49428	7.64089	57.79475	57.88265
1133.15105	25.95533	68.88871	4.43449	0.00000	21.44176	2.40856	8.21326	3.39422	54.08467	6.78461	6.03488	7.85811	4.97509	8.58053	5.41657	48.06095	62.82865
1076.78544	39.00622	-77.4286	8.66706	1.00000	32.35987	2.28247	4.03113	4.91757	43.06310	5.83289	10.29084	7.79002	6.34450	3.58393	4.83718	83.33513	61.01970
1099.84186	40.53123	17.58522	7.25099	0.00000	-0.54221	1.99450	8.96261	4.50078	42.70942	9.19660	6.15322	4.76467	6.33907	8.96758	7.64467	55.09015	68.12612
1078.00363	-33.59217	-70.6996	7.94879	0.00000	16.69862	5.04145	4.75455	8.16851	57.81332	8.86468	4.48222	5.71879	7.02423	7.98316	6.01913	58.77434	54.42600
1063.06417	8.35122	-62.64102	8.41424	1.00000	15.69057	2.05912	7.87425	5.71600	32.21566	7.65769	8.36602	6.25082	6.79362	5.41486	7.24184	64.47706	58.00077
1197.60457	50.8	3.16667	9.54322	1.00000	19.66497	3.13908	7.46901	6.99311	43.58657	7.28127	6.99982	4.81622	8.48877	4.90315	6.89081	74.53487	49.44823
1112.34966	-1.26753	116.82887	8.25307	1.00000	12.42939	2.46106	8.61379	5.75864	39.49636	8.52136	7.81787	4.50571	6.01753	6.76994	9.27598	60.30704	61.91703
1051.72554	-37.9	145.18333	6.28406	1.00000	21.49344	2.05259	9.32908	4.31473	44.90895	9.00796	6.74974	6.41116	5.32493	5.63269	7.40747	60.12728	41.73753
1110.39707	58.7002	59.4839	7.04053	1.00000	-9.92325	2.93873	8.90282	2.50642	70.81663	9.40765	6.96619	7.64824	7.42819	8.41577	6.91530	25.92732	48.56598
1059.98418	28.71271	77.656	8.96990	0.00000	15.17612	2.17448	5.77572	4.14720	53.59301	5.63101	2.49591	6.17522	7.34318	8.99014	6.88886		55.74071
1072.92418	9.15093	-79.62098	7.39526	0.00000	5.10094	3.64054	9.71329	6.94254	31.80197	6.75858	7.84046	8.98077	5.39966	3.14812	6.58468	36.71749	33.84743
1145.23658	32.54044	-82.90375	10.86478	0.00000	25.21602	2.88902	5.99580	5.38885	65.84614	5.45206	5.94236	6.03533	4.75062	10.56228	7.44345	69.99960	54.74980
1109.19794	-31.25033	-61.4867	8.51603	0.00000	3.40505	7.64540	4.72756	8.42199	70.99125	9.50937	4.21011	4.72356	6.98378	9.82748	5.96735	47.69702	51.72281
1147.39342	53.83333	-2.98333	5.84920	1.00000	21.63871	1.93081	8.32282	4.78232	63.00161	5.76263	7.23940	5.31510	4.85429	6.15856	8.30993	78.48087	60.64269
