TEMP	H2CO	PM10	Pb	latitude	PM2.5	O3	PRES	longitude	PAHs	CFCs	NH3	warning	C2H3NO5	CO	NOx	CH4	SO2
20.86987	73.92810	8.65041	49.74932	3.51667	10.19392	6.76141	1140.23931	11.5	10.73120	44.69279	8.67906	1.00000	0.23727	9.98638	12.08331	7.52408	9.24605
33.55570	57.35734	5.67211	43.73514	40.81	10.05323	8.70249	1127.05812	-73.9625	11.90755	46.03623	9.55214	1.00000	0.03395	9.66174	12.16922	4.38465	8.92450
19.61001	49.32978	10.22329	43.28592	37.16911	8.05251	9.54998	1128.11446	10.03478	7.31275	64.26698	8.00986	0.00000	0.83444	8.09284	7.60210	10.86037	10.00314
29.30248	42.05297	8.16690	45.13572	11.50526	12.61489	7.30722	1058.99847	77.23826	13.40032	23.39809	12.56829	1.00000	0.15153	9.77066	10.62118	9.42771	7.87128
13.40213	49.53614	11.26204	27.71810	42.62833	8.56660	9.84889	1125.64111	20.89389	8.43451	58.12601	6.98468	0.00000	2.35336	8.37963	7.71896	8.41563	9.21455
11.05386	38.47788	7.19041	26.46503	40.93121	10.21277	9.27606	1118.87221	-73.89875	10.04919	50.45385	8.88541	1.00000	0.08408	8.18935	10.85344	7.32956	7.58014
17.47579	62.77953	10.19449	21.94521	-11.78333	12.59926	9.66851	1074.85245	19.91667	11.01015	40.70607	12.57113	1.00000	0.84622	11.13160	6.40918	10.87669	9.22940
15.61670	30.13176	10.93177	42.82566	10.98778	8.00960	8.76459	1052.50925	-74.95472	8.06843	36.16140	12.19882	0.00000	1.70699	9.17055	5.70174	6.49941	7.93938
8.95802	46.31423	10.69540	64.41956	41.77583	11.30913	9.92967	1108.85327	140.73667	11.95411	80.42588	10.83042	1.00000	1.36603	8.63503	9.60814	11.33386	8.11561
9.59581	50.16584	10.44776	45.84581	40.37528	10.03435	8.67750	1137.57402	28.88222	9.23231	73.71903	9.80541	1.00000	1.06776	10.60694	11.73474	12.51631	10.00119
19.25895	68.31082	9.62546	30.78688	32.35126	10.74708	9.46177	1067.07277	-95.30106	11.94392	75.18295	9.29945	1.00000	0.48724	11.41898	13.18462	6.96535	9.23257
16.01387	43.74120	9.58671	43.90789	36.06523	11.55029	8.64215	1135.12500	-119.01677	8.55124	56.41925	8.61239	1.00000	0.50836	9.69908	11.57563	8.27692	10.29126
30.37342	58.86731	7.61102	62.11938	48.28259	11.89026	7.41615	1157.18177	9.72749	10.87640	50.73682	13.12457	1.00000	0.09482	10.67692	8.52600	11.05094	8.73796
15.15445	69.19266	10.53484	37.29770	12.37169	11.69271	8.22819	1144.03613	123.62494	11.41995	58.84386	10.66200	1.00000	1.17220	9.26389	11.43496	8.28538	7.56408
17.76593	22.13914	9.57334	45.25928	-19.72806	11.50903	9.76515	1154.32766	-50.19556	10.11244	58.73765	7.19947	1.00000	0.46118	8.61823	8.53702	10.94697	9.68366
10.89972	77.10029	10.20596	47.19966	41.57439	7.97635	10.35882	1158.65299	24.71204	7.13385	70.93502	8.54078	0.00000	0.84824	10.91625	8.89511	9.95977	9.56499
20.77170	57.25158	6.93666	47.26406	48.28259	9.79188	9.10372	1115.67670	9.72749	10.94463	62.18325	6.87002	1.00000	0.07989	9.33093	9.71497	7.98570	8.87087
19.94851	35.70282	6.00028	71.80908	34.95303	9.10453	10.04045	1128.75474	-120.43572	6.65075	64.87412	10.19599	0.00000	0.06669	9.23909	11.00324	11.14620	9.34993
18.70713	77.66526	11.34720	39.22467	-26.93366	12.68909	8.19634	1121.87903	29.24152	12.73160	53.28714	10.91734	1.00000	2.54374	8.23581	9.78235	10.72404	8.13868
12.76322	66.26550	8.93405	41.73225	-8.66667	10.95331	9.16954	1082.67117	-35.71667	10.16139	43.17447	7.07092	1.00000	0.29482	8.44227	9.23629	9.94837	8.90990
10.83399	55.69675	10.43229	47.50625	20.14298	10.76127	10.31980	1078.74490	-77.43532	10.36650	44.90976	10.61048	1.00000	1.04501	8.59732	10.18593	10.83170	9.73984
-6.70438	45.12758	9.64881	48.50601	-10.90889	9.96763	7.92070	1091.18332	-37.03861	12.66998	22.69499	10.76986	1.00000	0.53393	8.60344	11.38406	7.70233	9.07901
23.54696	77.85093	5.42353	19.81465	53.77166	12.48347	7.23476	1167.38847	38.12408	10.25033	46.50758	8.61900	0.00000	0.04788	11.11112	7.62344	8.25361	7.94364
18.62296	21.41809	10.43423	37.28992	32.54278	13.29079	9.76474	1085.78465	111.50861	8.59511	57.04385	11.23699	0.00000	1.04070	9.99961	6.49135	5.67537	10.34709
5.38136	62.20196	8.92171	42.13866	22.37066	9.72232	10.13488	1079.88237	114.10479	13.10658	59.19964	10.72375	0.00000	0.28680	9.16097	13.61625	6.78249	11.18529
16.33986	34.50477	8.74967	40.80722	51.20219	11.47342	8.82567	1134.62745	7.36027	6.96445	62.48239	8.04446	0.00000	0.24398	11.36018	6.05527	4.91687	10.15658
35.84451	57.78028	11.74007	32.09378	31.20176	8.75426	8.07203	1094.71733	29.91582	9.22684	50.05187	5.25730	0.00000	3.76039	6.53195	8.46581	9.23422	10.02299
24.62437	44.62934	11.73025	58.44732	51.40944	9.43455	9.19795	1085.90122	46.04833	8.96484	41.75029	5.58984	0.00000	3.72493	8.82493	6.68678	8.79443	11.11116
13.09682	52.56416	7.51498	44.92044	27.85	13.64855	8.54977	1143.65855	112.9	8.80565	66.27822	12.26273	0.00000	0.11468	8.23764	8.34514	7.48235	7.85882
21.05380	64.38679	11.16988	51.36844	43.32393	11.09342	10.27831	1057.31786	5.4584	11.39188	47.09196	10.97280	1.00000	2.15670	9.11503		8.26575	7.87501
20.95401	64.41616	6.90170	39.84150	31.84568	9.94946	8.61794	1149.15198	-102.36764		41.36853	7.44952	0.00000	0.08624	8.58807	9.56770	8.25448	7.57913
	43.49981	10.15976	38.94931	24.28859	7.33586	8.44752	1072.23966	116.11768	6.97149	19.19595	8.46216	0.00000	0.81574	9.89148	9.34966	10.17385	7.68139
0.88225	40.16266	6.82406	61.17328	9.89206	9.63511	8.99852	1171.75769	43.38531	11.49316	58.35772	8.16909	1.00000	0.09170	8.41367	9.66730	8.33920	9.35707
10.85931	58.56160	11.11101	67.43001	42.50729	9.46267	7.23043	1067.99246	1.53414	8.47689	24.06082	6.29825	0.00000	2.01097	11.47359	7.75415	8.11596	8.88755
11.89682	28.43527	7.17979	53.33559	51.84819	9.71966	8.95778	1138.02487	1.26738	11.60390	53.26695	7.70351	1.00000	0.06839	10.47535	9.86196	8.24943	8.49475
21.34223	64.73151	10.77673	17.18075	50.74497	7.67536	9.39583	1118.83860	3.20639	6.66668	41.27674	8.07177	0.00000	1.45261	8.33862	8.93897	10.28242	9.44144
7.96086	49.05233	10.14078	39.42679	12.74409	9.85404	10.34736	1198.32134	-8.07257	10.55658	20.51422	10.40281	1.00000	0.81358	9.65283	10.69056	8.08918	7.91771
31.33229	40.33243	9.30427	58.69841	47.64995	12.46537	9.37755	1066.23361	-117.23991	7.44671	49.86878	11.09187	0.00000	0.38028	9.04730	5.68330	5.44953	9.66761
2.67297	59.45957	10.46046	42.47569	51.26	9.49409	8.75711	1193.87571	-2.1875	10.12399	50.29761	9.57414	1.00000	1.08595	9.50859	11.11529	10.63204	8.51890
3.58544	82.20403	8.87088	21.59588	50.75	10.86849	8.01049	1137.84211	2.25	11.30613	35.96321	9.47358	1.00000	0.25954	10.52631	11.94435	7.50001	8.51424
14.29399	59.23648	4.17439	25.78026	6.46346	10.35960	9.09059	1171.08308	-2.31938	7.62636	36.17511	8.80188	0.00000	0.05575	10.23441	10.16586	11.01936	8.44637
15.46612	60.16195	5.24655	65.06779	22.88783	10.03246	9.17331	1153.31788	84.13864	10.23228	47.25533	9.39447	1.00000	0.06128	9.49388	10.87778	5.46977	9.89480
31.05737	75.08580	11.77500	37.42741	30.76468	11.64179	10.34889	1114.95794	74.12286	11.00078	32.74707	10.20366	1.00000	3.89522	7.54304	9.06495	11.86615	9.15305
8.91453	48.35053	12.75818	36.19986	52.68333	10.63675	11.25885	1058.12002	0.93333	10.01296	60.82150	9.49416	1.00000	10.29546	9.50221	10.12332	9.33382	9.15363
28.31904	65.73262	11.10245	51.46814	13.51825	9.47226	8.71013	1154.34921	99.95469	8.78484	44.21352	6.30350	0.00000	2.01052	7.78674	8.76982	9.35695	10.18280
10.67673	40.23420	10.75973	49.09600	50.11861	11.36200	8.47575	1056.15692	-5.53715	10.45157	93.41406	10.72652	1.00000	1.45168	8.76790	10.21216	11.69707	11.52468
22.71558	57.88652	12.25327	45.60386	6.25947	11.67580	9.47432	1057.14806	102.05461	9.86118	40.08341	9.63115	1.00000	6.24476	8.80224	9.84856	10.69364	11.45377
8.75779		10.01027	61.86827	-8.66667	7.22528	8.97500	1122.26316	-35.71667	8.69910	28.34303	8.06138	0.00000	0.71704	9.59123	9.96800	11.82458	9.80781
21.19980	26.46493	8.99713	58.14862	50.76306	9.70807	9.56862	1069.60618	-1.29772	11.69608	26.77174	7.96409	1.00000	0.25901	10.46568	12.91104	6.97782	9.37334
1.38783	30.31623	8.19107	47.11783	59.80917	9.96898	9.63848	1188.41237	30.38167	9.94659	67.79495	6.28436	1.00000	0.16220	9.06200	9.17175	9.59608	11.31443
21.17092	70.54682	10.60140	71.63080	56.9083	6.95430	8.02751	1141.48695	60.8019	8.38552	70.85812	11.32354	0.00000	1.26045	8.17851	6.55052	7.70841	9.68248
9.24766	56.68005	10.56122	55.74185	29.38242	11.79454	8.57829	1185.67803	70.91106	11.31706	38.15006	8.30375	1.00000	1.20627	6.48447	9.86359	10.73033	9.21789
7.30161	69.49409	11.18223	63.86593	-6.25	12.12626	9.20759	1142.73314	38.66667	12.93431	58.45637	11.51409	1.00000	2.17452	9.17714	8.81189	9.42974	10.91557
18.36276	51.75352	10.21014	38.93372	48	11.72824	10.76523	1180.69283	-4.1	12.77462	46.92588	12.14668	1.00000	0.85098	8.02935	9.89841	6.56609	8.77007
25.78865	51.21956	10.21792	39.44267	37.56667	11.10165	10.37270	1118.43484	140.11667	12.88825	28.80178	8.81632	1.00000	0.86005	8.21319	9.82582	10.84097	8.51334
11.29507	33.93433	7.79912	42.40926	35.05266	8.82840	8.65747	1192.40537	-78.87836	7.45992	35.54708	9.42686	0.00000	0.16488	8.25544	5.89200	7.10677	11.11849
-7.43809	43.97603	9.90622	37.81725	13.65805	9.12049	9.15339	1115.49637	102.56365	5.82379	65.23512	9.08105	0.00000	0.64987	9.73465	6.84266	8.54833	8.63627
20.82186	62.74528	6.49329	35.34488	48.79325	13.08180	8.93397	1078.02604	2.29275	9.00949	71.82516	10.52981	0.00000	0.04222	10.45986	6.62096	6.49080	7.11502
32.26019	48.34424	10.20758	49.34138	51.62907	9.94947	10.01280	1075.06347	-0.74934	12.21983	41.64696	10.32803	1.00000	0.84901	8.16438	10.87050	10.61805	7.93107
5.10201	31.87565	6.47998	48.16699	55.85	10.59780	9.31066	1180.63729	37.56667	12.28470	57.68434	6.43565	1.00000	0.08831	10.12901	7.84017	8.83989	7.42745
16.31311	73.49847	10.39532	63.85619	55.85	10.91204	8.89243	1190.34312	37.56667	10.75669	69.70011	8.46517	1.00000	1.02770	8.82663	11.44755	9.39302	9.03726
14.56488	54.10476	8.21781	43.41514	-15.21194	10.75047	9.40131	1173.76702	-75.11028	8.86468	78.04192	7.34102	1.00000	0.15742	7.87426	10.76953	7.80794	11.46912
14.34694	34.50276	11.23500	37.62895	34.4833	12.16421	9.98973	1116.82021	136.84186	11.63175	56.31477	10.59618	0.00000	2.27651	9.05627	13.86695	9.29534	10.88999
11.77281	69.84690	11.06256	40.10343	-8.99167	7.64634	10.75216	1157.70423	125.21972	9.41429	64.88177	7.67812	0.00000	1.91959	9.85777	9.68192	13.34870	7.00694
20.97154	48.11980	7.29196	48.08182	15.45144	11.19882	9.31851	1189.82283	78.14797	8.23156	47.27665	10.15571	0.00000	0.12603	8.12206	8.14795	7.08280	10.21118
11.65387	47.98164	5.48591	51.93588	50.72043	9.38663	6.99543	1105.03148	11.34046	11.24480	54.43832	7.05296	1.00000	0.04725	10.92919	10.16294	6.07847	10.21558
10.44260	77.07368	9.77762	63.24472	52.26083	10.32088	7.19736	1182.12911	7.00417	11.17136	62.94655	7.88871	1.00000	0.58947	8.67297	11.48019	8.81978	9.27515
24.66590	48.99293	7.69127	65.73129	47.64995	10.89262	8.94915	1084.36789	-117.23991	8.75027	68.25756	9.66386	0.00000	0.09194	8.52496	7.01743	6.98816	9.59948
8.15193	49.12413	12.57566	64.42588	-12.91667	13.01321	8.14830	1114.73194	-39.25	11.75415	71.18585	11.57478	1.00000	8.60715	6.87089	7.15784	10.00445	9.84141
18.38881	42.56118	10.35966	47.37960	51.82721	8.15492	8.94023	1186.62153	107.60627	7.75599	36.86956	9.51794	1.00000	0.97614	9.73280	9.84609	11.30339	8.05121
29.43940	59.07064	8.45601	74.62106	51.168	10.06324	8.58422	1128.71374	7.973	12.06891	47.59333	8.63889	1.00000	0.17684	9.08659	10.47263	8.96307	9.85856
19.00244	63.15063	8.27561	47.19572	18.42745	11.27377	9.25750	1101.67716	-67.15407	10.26314	44.35690	11.93170	1.00000	0.19479	10.26685	8.07786	11.75223	9.03739
3.26421	66.75313	5.24042	41.72445	52.31333	12.80961	9.84384	1084.65486	6.92917	9.81610	66.85760	11.44989	0.00000	0.04556	9.16375	9.39124	10.23517	10.13024
5.08858	54.49271	7.89102	52.65899	-19.72806	9.98586	9.02896	1141.70876	-50.19556	12.31957	37.53109	8.26995	1.00000	0.13070	9.26311	10.40360	8.43985	8.95235
19.58568	42.24109	7.17674	41.03943	34.08565	10.60587	8.35890	1166.97035	74.80555	9.06639	42.01303	6.84103	1.00000	0.10328	7.85963	8.90572	8.58761	9.20752
35.28856	48.49183	9.42357	42.12417	37.19723	11.74030	8.89514	1190.15195	122.05228	10.26535	48.77383	12.10056	1.00000	0.42763	10.33210	8.41988	11.30319	9.17644
29.00975	32.64377	5.80316	60.25893	36.82167	9.32242	9.07194	1112.31685	128.63083	13.01184	57.66724	8.24162	1.00000	0.04954	9.56451	9.30666	7.73488	8.63926
15.27677	56.26264	8.07051	50.95300	38.07789	13.38025	6.83865	1096.74271	13.44275	8.51202	54.78040	11.73759	0.00000	0.11493	9.31050	8.50367	8.13358	9.45286
26.14749	44.66214	10.52640	40.51247	24.05979	13.14712	8.61578	1084.07153	77.40858	12.57312	41.84242	12.56373	1.00000	1.13778	9.75379	10.06814	9.29234	7.29806
11.33335	45.21739	8.20105	38.64722	-37.32167	7.11539	10.36409	1172.05751	-59.13316	4.43042	43.77079	11.20875	0.00000	0.15761	9.76929	10.75701	9.55642	10.39201
20.31017	55.07233	8.58826	35.82906	52.41667	7.59054	9.65557	1064.15635	0.75	6.17283	52.38347	10.38178	0.00000	0.19928	9.56409	6.13840	10.29838	8.65890
0.53094	50.78981	8.91706	26.64108	9.91861	10.82837	9.07664	1136.49200	-68.30472	11.21604	60.05308	7.36182	1.00000	0.27753	9.35181	10.43716	8.59847	8.94167
9.72086	31.62198	12.16264	55.40792	53.16167	11.30878	8.68159	1110.87205	6.76111	10.94509	55.54757	11.19397	1.00000	5.73416	9.25818	8.46297	8.01409	9.25100
17.31417	60.10414	9.23614	74.55640	5.84752	10.56140	7.96521	1061.17644	-5.682	12.85661	38.11456	11.10626	1.00000	0.35039	8.10221	12.00905	8.69391	9.84266
3.34480	51.09557	8.51460	61.47028	-7.01833	9.23786	9.66072	1051.85688	107.60389	11.36804	44.82413	8.42543	1.00000	0.20515	9.39053	12.05940	7.71886	9.71515
27.11833	55.99500	11.72003	53.75376	-16.25	13.76122	10.84138	1161.97619	-69.08333	10.53243	40.51056	11.80244	1.00000	3.69510	10.55011	6.87615	12.90800	7.42535
16.45015	42.94604	10.19178	31.50438	53.78333	12.00450	7.26230	1071.93246	-1.06667	10.82298	66.34480	9.03762	1.00000	0.84599	9.47844	10.79671	9.45193	10.12373
15.93440	48.99835	7.00693	54.00069	50.80019	9.53140	9.79028	1161.69060	7.20769	10.97181	47.42060	7.41318	1.00000	0.05976	9.85159	10.00578	7.91922	10.87017
11.27092	70.91075	10.55653	61.85876	36.82167	7.31191	9.43862	1118.10893	128.63083	9.14819	50.82659	7.98387	0.00000	1.20024	8.76901	8.43627	12.77994	8.88422
30.17382	58.52633	8.95237	56.55461	40.53123	6.34683	8.74361	1167.14616	17.58522	7.85199	30.28623	10.69723	0.00000	0.29084	7.96956	8.77453	14.81241	7.73192
14.49884	30.13835	6.58512	37.54594	47.64995	10.26436	8.02265	1079.77838	-117.23991	11.72133	44.37497	7.77497	1.00000	0.04107	9.23958	10.56881	6.57130	10.76483
3.92212	38.90020	9.84025	52.45679	-7.01833	6.91332	10.20513	1059.11432	107.60389	6.95332	47.40459	7.63500	1.00000	0.62460	8.99580	14.69878	14.89636	9.34087
31.16292	53.92986	10.39976	42.37372	-19.65	11.57668	8.95697	1090.06539	47.31667	10.33184	56.83300	11.04498	1.00000	1.00610	9.39813	10.52900	10.67205	7.94909
9.99039	64.62071	9.08541	53.87587	36.02506	10.58849	10.62484	1184.16576	-86.77917	11.04367	43.05575	6.68893	1.00000	0.28749	9.22210	9.20565	10.17243	10.78834
7.32552	48.86748	8.43441	40.69068	37.51803	8.37087	9.80826	1187.25158	15.00913	6.10144	56.20315	9.37292	0.00000	0.18572	10.58869	8.29896	6.87105	8.58467
9.73944	29.79592	10.45969	54.16456	-0.71667	11.47746	8.54985	1150.80772	-48.52333	11.01611	65.23681	11.46172	1.00000	1.06898	7.20626	9.95641	8.25487	9.24074
16.09731	74.13543	9.28586	68.51333	23.18	5.57078	9.47179	1190.27928	88.58	8.10587	66.39271	8.96098	0.00000	0.37713	9.84999	12.89411	15.42833	8.77508
11.56298	59.48604	9.52137	44.86126	44.98901	11.34615	9.31780	1071.75243	38.94324	11.45069	48.56693	8.61463	1.00000	0.45012	9.79569	11.07494	8.72379	9.75058
4.26642	64.79480	10.49132	63.98047	47.46657	8.63208	9.35071	1181.57069	84.87144	8.12146	46.66425	9.25790	1.00000	1.10273	9.02982	11.84232	11.68214	10.98313
14.77269	60.05006	12.37902	63.84247	13.8196	10.74026	8.73726	1145.43407	100.04427	10.65377	52.50831	9.12325	1.00000	7.09110	8.03208	10.82366	11.05305	8.85200
17.01984	67.77977	9.51668	38.02328	51.955	11.41348	10.26503	1104.11527	5.22778	7.78319	51.68034	6.51670	1.00000	0.45470	9.71350	10.13285	9.21053	9.50329
13.51123	51.61815	11.31075	45.76884	33.92946	12.02747	8.19951	1144.57328	-116.97725	9.62812	60.78565	8.48182	1.00000	2.47045	10.38165	10.82350	10.41598	9.72976
18.11773	46.02000	9.72683	37.39742	10.61285	11.88144	8.72813	1069.25922	12.19458	9.69516	27.43221	9.10911	1.00000	0.53702	9.56429	11.02301	8.93288	11.06676
1.47636	33.58816	10.22368	54.08203	10.66668	7.70729	9.87649	1093.38278	-61.51889	8.47353	42.37568	7.91200	0.00000	0.87485	9.35632	8.17049	11.93372	10.17601
25.15081	62.54395	8.32951	58.30192	9.3337	10.80356	8.50435	1148.24312	122.8637	8.59609	58.50702	11.03404	0.00000	0.16684	10.33189	8.18349	7.60319	8.65948
27.03505	66.21775	6.84541	43.36906	9.58126	12.17973	10.63090	1066.73797	8.2926	8.61344	20.74747	10.74639	0.00000	0.08108	8.52576	8.02315	8.39842	8.89041
18.83402	70.97879	7.14946	48.90339	32.9156	10.84482	9.50270	1052.72437	-117.14392	9.07817	28.69896	11.86413	1.00000	0.07732	11.23649	10.98094	13.95802	10.56014
6.19199	70.61141	10.98123	53.06411	38.37255	8.85021	9.77289	1143.19435	34.02537	7.49391	58.43762	7.75510	0.00000	1.81153	9.70299	5.32126	9.27134	8.18366
8.14792	47.54173	7.96675	52.19688	-22.9	9.48585	8.02657	1050.19616	44.53333	12.20752	51.58953	7.30566	1.00000	0.11480	8.75039	11.81498	6.95533	8.97976
20.89906	29.30797	10.41098	64.08556	43.82634	9.86838	8.75220	1127.83154	144.09638	11.60154	40.14111	10.40803	1.00000	1.03593	8.27549	11.84071	8.54753	9.41960
10.78262	53.73527	7.50270	63.74905	44.89784	11.49109	9.23426	1142.96295	8.86374	8.26584	65.47238	8.90036	0.00000		8.37936	7.58199	6.85443	9.47540
4.95851	43.41301	8.68770	41.63322	42.64685	9.58984	8.96288	1096.83043	-5.55835	7.48571	37.02206	11.54623	0.00000	0.22058	10.43553	7.57031	7.50906	8.61398
6.31806	47.30716	11.88172	25.88956	51.24197	9.51274	10.61105	1125.29272	4.82313	9.06945	59.28256	9.02280	0.00000	4.33298		11.32238	10.84221	7.81060
4.32730	46.92535	7.54368	57.51212	-26.93366	12.09626	7.94723	1112.58928	29.24152	10.42333	37.06344	7.57914	1.00000	0.10867	10.43003	8.04107	9.15743	9.42076
24.58347	44.04246	7.42834	70.24667	41.27621	10.78289	8.40286	1096.74451	-72.86843	10.95364	51.18631	7.92420	1.00000	0.11945	10.05515	10.37702	7.36840	11.67412
14.47015	63.85304	6.99365	50.92252	41.15376	10.21920	9.08114	1172.74052	-87.88754	11.33575	53.05895	9.84362	1.00000	0.07190	8.81721	11.49755	6.64647	9.70987
3.59885	75.55641	9.39127	48.71534	23.07492	11.31554	8.64629	1108.98600	88.28637	10.95155	50.87564	11.69539	1.00000	0.40913	8.87703	11.27291	11.09785	8.34176
26.68846	27.28894	11.37123	62.63398	43.83125	8.00662	11.16266	1051.22090	5.03586	7.91955	50.51081	7.66601	0.00000	2.59806	9.69524	8.04452	9.68354	8.69111
6.89748	42.78292	6.48639	44.73163	52.68333	8.41296	10.17019	1185.06742	0.93333	12.35735	50.33186	7.39877	1.00000	0.05033	10.80377	10.95203	6.90221	9.77717
8.32667	35.55598	10.18707	47.99603	38.91817	8.84916	9.57684	1082.62075	-78.19444	9.22650	59.79885	7.34476	0.00000	0.83817	8.73539	9.12375	10.88662	11.22623
25.02295	36.91768	12.27115	50.17171	10.66668	10.65718	8.93008	1174.26727	-61.51889	10.81859	70.42705	9.95213	1.00000	6.33303	8.05047	9.28146	9.69354	9.63889
26.26763	52.47446	8.06679	41.35751	35.20889	11.08424	9.58399	1114.82023	111.73861	12.10389	53.64735	12.37047	1.00000	0.15759	8.59959	11.46570	8.50088	11.61270
19.19031	95.93455	11.08182	72.99495	40.66482	12.26343	9.61833	1128.32574	122.22833	12.47252	43.74536	10.98436	1.00000	1.95079	8.48215	11.04377	9.90187	8.10042
31.47285	65.59497	10.17215	61.80400	24.96334	11.16071	8.87160	1084.69383	10.18003	13.71143	55.98407	8.77215	1.00000	0.82782	10.00951	9.61779	10.93984	8.43292
6.73455	24.40193	10.90448	45.18571	56.56317	8.34477	8.01575	1172.38879	-2.58736	7.81293	46.00130	7.56930	0.00000	1.66185	10.12355	9.36654	9.38295	9.02969
18.55785	51.59531	8.80481	53.77270	14.53767	14.02698	9.46407	1141.22515	46.83187	9.31684	44.85695	11.49758	0.00000	0.22547	9.06090	7.38440	6.49114	9.50356
23.76211	48.93197	9.75222	56.39194	24.05979	11.16348	8.27427	1084.45945	77.40858	9.18256	63.37721	8.51923	1.00000	0.55888	8.51683	9.72954	10.57305	10.34230
23.06247	43.45943	9.09040	57.20511	26.2173	9.49369	9.37143	1152.35688	-80.22588	11.69698	56.27265	10.13261	1.00000	0.31212	8.82852	13.96849	8.65119	9.34260
22.73071	54.95226	11.60419	40.96339	10.98778	8.06792	9.28873	1151.14119	-74.95472	7.63215	55.70665	7.05419	0.00000	3.29362	7.87333	7.60044	9.97376	8.86701
21.95044	33.49381	10.78613	36.13305	28.90054	10.80551	8.21454	1095.47035	-81.26367	11.36091	37.65622	9.17599	1.00000	1.48211	8.04698	11.08028	10.41013	9.06925
6.01470	32.61823	8.02750	52.57311	15.79408	12.66678	8.60111	1148.58388	104.1451	6.89525	23.09404	8.14969	1.00000	0.13918	9.25285	10.16622	7.39353	8.86524
9.50078	57.00020	7.36691	46.64281	13.56667	7.99129	10.26317	1059.00465	-15.6	7.56680	44.27621	10.33942	0.00000	0.12341	10.26363	7.73939	8.42890	9.74777
-2.17509	53.04720	10.11578	51.35815	34.75856	11.65607	7.52929	1189.91058	136.13108	9.18449	53.97983	7.03887		0.77965	8.70242	9.09991	10.95669	9.60440
15.88091	73.39411	11.80871	24.00105	-3.20333	9.10037	8.57468	1113.80273	-52.20639	8.86119	51.78751	6.28367	0.00000	4.03303	7.49697	8.00591	8.42036	10.45270
16.28606	57.35072	5.99710	70.27012	37.56667	9.96148	9.85452	1070.23809	140.11667	9.38762	33.21704	5.99994	1.00000	0.07571	9.29031	8.36886	8.11781	8.30866
32.19260	38.82916	7.65896	61.09264	55.67938	14.43280	8.77083	1120.44508	12.53463	9.99719	39.03272	8.66518	0.00000	0.13077	9.98123	6.05719	5.91228	12.14320
-4.43061	59.28434	9.92798	58.82750	52.14	12.73073	9.34973	1109.49360	5.58472	13.29453	55.31623	12.99381	1.00000	0.67464	10.28239	7.89701	8.88733	8.00338
12.30767	59.03400	7.85903	55.83863	23.07492	10.51729	8.86887	1126.34556	88.28637	10.53485	61.66649	8.60808	1.00000	0.12085	10.05353	11.67130	6.84490	10.82457
