CO	warning	CH4	H2CO	C2H3NO5	PM10	CFCs	O3	Pb	NH3	longitude	SO2	PRES	PM2.5	PAHs	latitude	TEMP	NOx
10.10819	0.00000	8.81918	78.23448	1.76629	8.62700	68.93954	10.76999	52.38423	8.32844	122.20488	7.75643	1094.01561	5.64646	7.83590	29.98869	13.92080	5.44151
7.77384	1.00000	7.75187	76.79900	3.02607	9.17376	46.80834	8.73233	47.05401	8.37392	6.51352	9.58687	1098.09803	7.16669	7.36988	51.19139	31.71500	8.08074
8.49283	1.00000	8.58769	58.33976	2.68275	8.95710		8.67163	69.38556	9.15737	-48.62789	9.17963	1160.52884	7.20684	6.95654	-17.74431	9.65045	5.97656
7.93860	1.00000	5.47476	53.28477	0.56735	5.95105	43.73018	4.79568	42.89503	5.63731	75.11937	9.31169	1087.63299	6.19081	7.20923	20.88098	13.88100	6.48547
5.62277	1.00000	7.37722	72.39731	1.37316	8.32702	36.50427	9.36680	65.13707	9.44842	-74.26419	9.85420	1162.81444	7.39078	7.80028	4.73245	2.27282	6.92220
7.18834	0.00000	9.43594	58.98358	10.60259	10.60589	52.70983	9.80951	43.00504	9.00019	91.61356	6.79513	1176.63322	8.15268	9.10498	26.44931	4.02771	6.62419
6.47159	1.00000	4.19445	67.80426	0.88546	5.48143	39.18054	7.92900	49.88625	4.12900	37.38115	7.79470	1071.76381	8.17402	6.43970	55.63711	11.80098	7.22629
7.52631	1.00000	4.32430	63.67698	0.72243	5.79176	38.01505	7.42227	69.59812	5.14357	67.84222	6.34887	1073.64999	8.52728	8.19631	40.11583	19.83628	6.68914
6.93801	1.00000	8.29161	56.60965	0.22114	4.39580	56.73148	4.25812	56.25966	5.36398	6.61944	9.97072	1119.02073	5.14931	8.93189	52.57583	18.74599	8.20373
7.44562	1.00000	5.72006	59.23077	0.86903	7.54272	37.85437	8.86430	21.94571	3.62695	11.18709	8.08333	1187.00943	6.56985	6.48900	48.73218	20.81649	6.09019
7.45461	1.00000	7.33740	54.57038	1.45018	7.95595	62.79587	2.97986	21.63990	9.49520	150.60036	7.16906	1112.72903	6.95299	6.34638	-34.88422	12.19618	6.56138
5.90920	1.00000	9.18974	37.60550	1.05288	7.42981	35.87083	9.37747	28.29689	8.99338	28.88222	4.76605	1193.66748	7.61105	9.56959	40.37528	4.25960	8.75414
7.61379	1.00000	5.35392	42.46916	0.69829	7.20414	37.39310	6.05365	35.22592	7.72283	-59.13316	9.50798	1084.63972	7.92871	6.91657	-37.32167	16.52354	7.57603
7.15089	0.00000	5.07515	75.57368	0.57868	5.25482	29.59940	7.11184	54.67449	8.93114	12.16179	7.19129	1196.37635	6.96874	6.79665	48.52961	-0.89079	8.33331
8.52644	1.00000	8.03654	50.27150	1.73023	8.59205	76.01179	12.30878	30.96252	9.40248	-84.13722	8.73318	1170.70194	6.95691	7.94130	9.92787	20.79116	5.67269
8.14827	0.00000	6.70712	56.85431	0.60568	7.15086	42.46516	7.95012	20.62692	7.18656	-34.88111	11.22425	1150.33033	6.60291	7.67464	-8.05389	19.46391	7.25130
6.38836	1.00000	8.64429	36.71848	2.13743	8.82112	41.57076	7.11650	50.71202	8.86700	13.39954	5.29500	1060.46432	6.74425	7.45750	43.62558	24.05746	6.90527
6.88402	1.00000	6.91776	64.76019	0.58076	4.99297	57.98740	5.50717	52.81065	4.46836	-67.15407	9.98603	1079.95736	6.42015	6.54683	18.42745	1.99260	7.58103
5.86747	0.00000	6.44723	29.96309	0.62774	4.00958	47.66880	8.46561	55.19822	8.49541	71.52847	7.24971	1152.01056	6.80195	8.66220	32.57756	11.91241	6.74630
7.71028	1.00000	4.42774	49.43729	0.53903	6.28638	42.68443	7.74771	59.14963	4.41699	51.49621	7.11314	1180.90444	6.94588	7.05059	36.64852	13.91081	6.75006
8.17020	0.00000	5.85097	53.76821	0.58992	6.73014	60.20322	6.30102	63.49638	9.46285	16.54165	9.69788	1107.35741	6.97795	6.10476	68.79833	24.14021	4.91733
6.62356	0.00000	5.22144	76.99360	0.70803	5.27319		9.85186	60.75457	8.30641	-72.27814	7.07008	1125.02280	8.31915	11.10085	42.93369	34.01271	6.19788
5.94549	1.00000	6.63429	71.19512	0.32859	6.19409	42.91224	5.99562	68.26515	5.85517	117.63083	9.56700	1056.92489	5.99504	7.19230	35.50056	4.39421	7.31967
4.72691	0.00000	6.63822	58.43313	0.46002	5.17009	14.90269	7.04839	55.59364	3.26281	24.04142	7.56725	1055.89651	5.92033	8.44582	54.39635	7.75648	6.19678
7.16697	1.00000		51.08688	1.05053	7.80409	41.33492	7.96164	62.24450	10.05766	59.80222	8.06561	1108.45145	7.05825	8.05123	58.63667	13.38021	7.13937
6.56183	1.00000	7.87740	68.38660	1.28918	7.59794	45.36028	7.55624	57.00424	7.61941	1.53414	10.33908	1170.85328	8.36107	9.21494	42.50729	19.00667	7.87605
6.12373	0.00000	6.41981	61.66518	0.70895	6.33560	65.58412	8.11434	41.61123	8.24559	123.33471	9.49808	1163.60431	7.82272	7.65512	8.56697	16.21004	7.75825
8.02538	1.00000	7.17607	52.98477	0.61781	4.90301	53.18878	3.26724	60.28364	8.75482	-73.75335	10.28271	1104.49231	7.74781		45.4473	0.12236	7.79097
5.90833	1.00000	6.30570	34.03356	1.06980	7.11566	46.35326	6.68018	57.87587	6.49677	11.34046	7.81597	1146.57224	6.52838	9.34610	50.72043	16.83358	7.63600
6.47535	1.00000	7.93108	54.80729	1.56672	8.44099	62.85867	4.98678	49.70971	9.48849	-87.882	7.43184	1183.59404	7.42430	12.99364	41.85059	24.08740	7.13170
6.74566	0.00000	8.02147	60.54254	1.15875	7.93097	48.46919	10.34395	55.67018	8.18013	136.84186	7.22590	1107.67183	6.61264	6.72921	34.4833	21.98105	7.43847
5.69818	1.00000	8.86478	35.35130	1.12095	8.08954	51.20261	8.05026	41.31911	8.77594	53.26023	9.74783	1146.10784	7.00019	7.62234	54.39304	14.10736	8.38550
7.53111	0.00000	7.45282	36.43949	0.53483	4.36433	24.78631	7.66564	62.01108	7.45974	38.07083	8.89133	1078.33625	6.79029	9.72607	54.90083	13.83060	5.85549
7.91431	1.00000	9.18373	62.71529	2.25934	8.89842	75.29992	8.54499	61.92588	9.43265	1.04945	8.67379	1123.83958	6.54053	6.40275	35.06544	27.41604	5.13479
5.73588	1.00000	9.70315	62.51988	1.81492	8.60478	37.61164	7.99664	59.11231	8.49197	-48.29694	8.58407	1127.09382	6.22977	7.08730	-20.87306	22.25951	8.04296
6.92568	1.00000	4.84816	82.35320	0.75914	7.27837	46.61022	6.30335	60.38149	6.80324	75.92694	6.98614	1169.37650	6.25744	9.47342	14.46693	11.86212	7.03614
5.45942	0.00000	9.77087	56.10930	0.98022	7.75655	16.02198	9.28606	34.47466	7.15224	-40.7475	6.37360	1165.23455	6.08270	4.28434	-4.16694	7.41803	6.44383
6.68593	1.00000	6.96335	57.99460	1.38447	8.20204	67.55786	8.98149	63.27342	7.49237	-74.01042	11.72202	1074.88200	7.05237	7.73242	41.50343	-4.71838	7.27784
6.20473	0.00000	7.50697	45.92197	2.21817	8.91563	62.28622	7.54558	46.01258	9.31221	-13.2356	5.69235	1177.01779	6.66161	5.70702	8.48714	12.87746	7.62028
7.09617	0.00000	4.64425	47.04173	0.31335	3.50980	62.18515	6.23530	40.78008	8.14547	45.36561	6.28215	1198.09398	7.44700	4.97210	41.09246	16.90041	6.84301
5.34883	0.00000	6.15311	44.57596	1.62806	8.35556	57.15287	9.82728	71.41646	9.19924	-87.65644	10.67229	1172.83431	4.84858	7.71979	41.80753	13.73012	7.14418
7.99298	1.00000	7.02375	68.30166	0.84838	7.80302	44.48127	5.67220	43.53107	6.37665	1.53414	10.84625	1098.28691	6.89664	9.74245	42.50729	-5.66871	7.16728
6.66258	0.00000	5.98393	58.96426	0.41630	5.32071	26.95920	7.00961	50.73175	9.08051	3.20639	8.34566	1146.64254	6.81159	7.38710	50.74497	19.08104	6.02686
7.73600	0.00000	6.05611	66.38434	1.04119	7.32665	57.06888	10.07199	31.92444	8.75273	68.88871	9.44555	1123.18543	7.19338	10.21788	25.95533	17.74514	8.17968
7.52640	1.00000	8.83248	70.44301	1.00267	7.30072	49.80509	10.33829	52.88712	8.90269	-94.41551	7.19324	1123.90749	4.64133	9.32800	39.09112	8.79269	6.67097
8.15181	0.00000	8.32067	53.36885	1.10098	7.98233	61.01370	8.53973	46.20324	7.74255	128.62667	5.29942	1057.94573	7.15441	4.40491	34.8825	10.26769	6.46964
6.95217	0.00000	5.64428	43.93100	0.39971	4.66715	48.41986	7.95560	41.90161	8.21044	48.26258	7.17508	1181.93877	8.58465	8.72283	33.86419	22.03874	6.71295
7.56689	1.00000	10.22463	77.98569	0.92964	7.65698	40.73971	9.50609	17.35603	9.67521	113.69785	7.06479	1073.90744	6.53987	6.83816	-7.73379	8.47124	8.28805
7.20945	1.00000	7.46059	76.29391	0.49764	4.47512	38.53816	3.63440	42.90229	9.45288	81.54855	8.51933	1173.76693	6.41592	12.89107	26.2649	10.32715	8.00281
6.08206	1.00000	7.84830	40.59057	0.79361	6.91723	63.61584	5.97398	54.00447	6.88587	35.34722	8.99515	1143.36027	7.57089	9.69419	-23.85972	14.55328	7.91783
6.64580	1.00000	9.03644	26.86729	4.12341	9.56716	39.31152	11.44299	57.82306	7.86796	8.86374	8.42379	1192.88353	7.33547	7.86919	44.89784	22.77594	6.49919
7.86085	0.00000	5.38484	61.53093	0.51877	5.84029		10.37250	40.89179	7.92793	2.35739	7.79553	1081.33141	7.74349	10.26028	41.63976	32.99066	5.31229
5.90712	1.00000	8.02854	33.01194	2.97581	9.12110	44.71801	7.71131	27.43811	9.06278	10.18003	8.23947	1170.09219	7.58585	6.92317	24.96334	13.51094	9.15357
7.10303	1.00000	6.47070	44.93233	1.12251	7.76683	31.25357	7.10468	75.86188	6.08994	-35.71667	10.01446	1074.20088	8.82629	10.40390	-8.66667	7.67751	6.24858
5.82484	0.00000	8.36177	56.57717	4.33151	9.66209	42.46152	7.79947	41.75036	9.55050	70.96699	5.23231	1093.93453	6.73625	7.40176	30.46907	33.27040	5.05351
5.92585	0.00000	6.28984	38.92819	0.94941	7.37448	43.55980	6.50338	36.60882	7.57189	110.8405	5.06812	1052.13327	5.11404	5.35184	-6.8048	20.66341	6.01625
5.82747	0.00000	5.22852	27.61830	0.53338	6.14970	55.82080	10.65757	49.89631	8.54177	112.23109	7.59930	1107.32114	7.00193	9.62357	-7.57897	3.96933	6.44014
9.05754	1.00000	8.68230	32.12108	1.33400	8.35347	48.74176	8.91750	42.95908	9.20359	4.74161	4.82337	1140.57585	8.00486	8.76872	7.62789	14.21333	6.14404
6.17473	1.00000	6.30398	49.20387	0.48094	5.64038	58.64716	7.37383	49.11177	3.94152	120.74792	8.95370	1126.69419	6.75913	6.72668	41.09822	28.03971	6.64773
6.50517	0.00000	6.43685	44.66560	2.85171	9.12358	41.98932	9.95138	62.49243	8.96123	-84.67837	11.90472	1186.12143	6.69582	7.62319	34.06635	15.51132	5.79785
6.33118	0.00000	10.50857	43.52826	3.22742	9.38092	39.30914	9.14128	43.57846	8.49815	-86.99666	6.47622	1138.76460	7.64667	6.58803	33.45122	45.36485	8.79195
6.26620	1.00000	7.03026	41.76513	0.33147	6.81386	65.62278	6.37708	50.96209	8.10999	-1.64295	8.01652	1115.04717	7.13966	8.73646	42.8139	16.97759	7.30070
7.09766	1.00000	9.41121	32.55010	1.08078	7.53376	32.53482	7.90939	43.62119	9.72888	12.84052	4.50614	1183.46718	9.20136	7.38139	45.78071	30.87069	4.92054
4.64275	0.00000	4.82127	58.80131	0.61018	4.62048	37.10803	7.78784	35.27117	7.38192	4.74161	7.39296	1060.75674	6.10509	8.23429	7.62789	23.80901	8.23050
5.44753	1.00000	7.95840	67.99749	3.02035	9.24529	58.90311	9.52175	65.54830	8.73925	1.04945	8.76627	1072.42083	7.76157	8.10773	35.06544	25.12548	5.57437
6.46998	1.00000	9.65974	71.87597	2.98902	9.21138	49.73849	9.58923	63.35110	9.90310	14.43865	6.98208	1077.80917	5.17283	6.63552	40.87329	20.96956	9.42183
6.95042	1.00000	9.12898	56.58345	4.05651	9.54760	35.35549	7.87048	61.71658	8.58474	30.2049	6.89632	1121.60337	6.29535	6.83616	55.1904	11.42592	6.96494
6.42976	0.00000	8.10738	54.01055	1.66956	8.30709	31.94509	7.83823	65.33372	8.35583	106.85417	5.63785	1153.98578	6.95663	6.75263	-6.48167	13.11611	8.92627
7.65656	1.00000	4.98429	38.54801	0.65019	6.42928	45.50836	5.99424	31.23236	6.62851	-71.23106	8.12387	1181.33780	6.73899	8.35668	-32.45242	13.47488	7.13476
5.86374	0.00000	5.71302	55.29877	0.87911	6.24444	44.27690	7.30264	36.42054	8.45959	-51.50361	4.08782	1091.50934	6.49019	3.16198	-29.2975	21.58243	5.78056
7.27061	1.00000	7.20158	70.96878	2.43241	8.96329	30.67326	8.05587	53.49317	7.72110	139.55028	11.83827	1182.81300	7.69993	8.03004	35.30889	-1.15154	6.81089
6.27465	0.00000	6.40016	57.59100	0.88977	6.67097	55.67871	9.36914	40.34325	7.39070	13.58357	5.53819	1185.66430	6.08977	5.02976	-1.63333	10.00370	8.00302
7.63031	1.00000	10.23848	34.20351	1.96201	8.67452	69.56640	7.53072	48.77808	7.02155	0.93333	7.34015	1080.28459	7.25121	8.70211	52.68333	8.57529	7.24843
7.56839	0.00000	8.18239	40.25847	0.81280	7.00311	53.07311	9.53821	50.16137	7.69772	79.883	6.64567	1173.67121	6.24261	4.38764	6.9909	31.30127	5.58245
6.97744	0.00000	6.60771	36.04993	0.69277	6.97312	51.40367	7.49264	57.69854	7.89327	9.02596	6.17966	1159.44879	6.07466	4.79485	48.21644	14.71292	7.77718
6.95002	1.00000	4.63774	36.77639	0.63279	5.76378	40.39834	6.06762	54.80042	7.26833	135.31667	8.16170	1073.74773	6.92631	8.01388	34.25	1.19208	6.81897
5.53169	1.00000	6.96209	66.47771	0.93878	7.35840	46.34505	7.75936	51.13637	7.06919	-58.70072	9.58789	1180.24426	8.01342	9.66683	-34.74785	11.43080	8.71208
5.76538	0.00000	6.48905	46.97096	0.55581	5.57198	37.69836	6.69174	60.37677	7.22479	39.28333	9.15530	1124.52860	8.11179	7.72880	-10.33333	1.17591	8.97809
6.49103	1.00000	8.28192	42.85293	4.37093	9.64510	58.44510	5.83429	27.50661	9.05100	75.06583	8.01946	1100.41126	6.84149	6.70734	32.17629	3.96205	8.16147
7.54336	1.00000	7.42442	67.22446	0.75832	7.09596	46.74197	8.26242	45.00596	8.66935	9.85	9.87831	1142.62447	8.01152	8.35199	53.63333	26.58833	7.40843
8.01585	1.00000	6.88498	27.86050	0.53709	5.53845	71.22040	4.62424	34.28664	7.45982	-37.65	8.75836	1107.53263	8.96724	9.41626	-10.91722	12.35832	6.37859
6.61543	1.00000	8.98357	54.43441	1.49336	8.30209	62.30681	8.85919	44.43665	7.52469	-8.2194	10.20605	1103.68841	7.52694	8.25531	43.48961	17.35433	6.96173
6.54805	0.00000	8.77405	56.34622	1.60298	8.11232	49.68187	9.74957	57.94967	8.02410	37.38115	7.06328	1185.48683	6.28108	6.84283	55.63711	-5.02972	6.99829
7.34532	0.00000	5.04908	47.88864	0.63169	5.68884	45.20163	10.75938	76.66238	8.98153	122.22833	6.43311	1125.77997	8.38210	10.53709	40.66482	28.53044	6.42134
8.20221	1.00000	7.33790	57.38464	2.02853	8.58093	49.96723	5.95817	46.26097	7.13242	7.60872	9.40812	1185.45023	7.97293	8.17471	43.78956	1.20974	6.14161
8.18475	1.00000	6.49938	57.08034	0.75886	7.31705	58.14419	7.45852	57.76007	3.46151	77.54372	7.06456	1177.88888	7.50915	8.56463	10.12268	18.51739	8.10953
7.00221	0.00000	7.02497	59.68225	3.13565	9.29217	57.12219	7.16934	71.96987	10.47338	16.91667	3.44079	1127.88276	7.64342	6.28100	-21.98333	4.66460	8.33546
7.71999	1.00000	4.82607	46.04363	0.37083	4.21025	51.21114	4.14507	45.91469	6.00375	-82.00919	7.60870	1113.83973	5.62203	10.12098	23.04419	22.18315	6.13485
6.82703	0.00000	5.04247	77.31384	0.88864	6.97342	72.22591	8.04459	54.88186	9.34998	9.85	8.86706	1053.92649	7.16008	7.41866	53.63333	-2.99601	9.18231
5.43355	0.00000	6.46805	68.44522	0.93019	6.89433	22.21572	8.35829	42.30377	9.59980	34.86563	9.36434	1059.68312	5.86668	5.86055	31.92923	20.56997	7.89618
6.96562	0.00000	7.09237	36.53595	0.64528	7.00121	41.59723	7.75162	49.88630	9.34630	3.47717	4.93943	1106.31612	8.69634	4.98743	36.76639	25.42848	6.40476
5.80657	1.00000	7.84620	61.65255	1.60661	8.03096	36.89646	8.08188	54.41469	8.42512	-122.24092	9.39525	1178.33238	6.67334	7.57444	47.4943	17.48518	6.97706
5.68235	1.00000	7.18694	62.81488	0.60440	3.42592	52.63737	4.11776	70.09058	7.59415	9.15214	9.94227	1199.81146	5.62629	9.76071	49.97704	7.88958	6.48378
6.94115	1.00000	5.75916	55.34502	0.58491	5.37385	32.85923	4.13519	52.86046	4.64019	102.3278	8.42225	1053.14445	6.91251	8.42081	2.2139	6.72493	7.25605
7.40796	1.00000	5.52368	53.65201	0.60945	4.33844	54.65526	3.87010	54.29038	6.08894	8.70745	9.60693	1067.14012	4.80382	7.97352	49.03685	11.73095	8.50121
5.77998	1.00000	3.04523	46.36674	0.76470	6.07395	31.56621	5.97266	47.70663	3.62283	2.18967	7.15521	1145.38150	6.83672	6.40348	48.8765	20.51162	7.71155
7.40513	1.00000	5.26382	52.05386	0.56329	6.20099	71.28718	4.47465	68.88175	7.06745	24.95034	9.28511	1144.35589	6.79678	7.26603	60.18427	4.49567	6.95823
7.39704	0.00000	6.25992	62.05386	0.58733	4.18420	30.99427	8.86997	81.97564	7.48989	37.56667	7.66177	1151.40279	6.65122	10.84558	55.85	24.81964	6.03629
8.29873	0.00000	5.20942	47.81341	0.67140	7.08007	37.75343	8.31759	53.40385	8.97185	-1.08593	4.57125	1093.16098	6.68046	5.94255	50.79205	24.30033	7.23612
7.06243	1.00000	4.62086	79.41825	0.26387	4.74193	47.99201	5.90137	49.09107	3.64535	-67.15407	7.32900	1066.14006	5.76682	8.06446	18.42745	11.43601	5.65439
5.69010	1.00000	9.31505	27.51397	2.24081	8.88122	59.85471	8.62069	42.49985	9.39578	-120.93549	8.30303	1184.65111	7.19433	6.80851	37.73604	10.54785	6.67947
6.74258	0.00000	6.09010	45.86070	0.58524	4.60679	57.16466	8.49580	57.52179	7.77603	77.70636	7.52239	1073.79614	7.24421	9.13018	28.98002	3.77441	8.79173
6.49192	1.00000	10.96524	61.49172	15.28191	10.98624	44.20938	10.94710	36.09867	10.73569	-8.07257	4.82689	1179.01975	6.63759	6.15646	12.74409	5.91348	7.05286
7.53378	1.00000	8.91884	43.02603	0.28533	4.25708	67.77056	3.74079	37.14863	5.28984	35.23388	9.23221	1196.42422	7.49760	10.27172	31.78336	20.28585	4.73062
7.27685	1.00000	7.30872	55.82834	2.83432	9.19058	39.45206	8.22665	45.29469	7.95310	-74.95472	8.39442	1123.48464	7.32212	8.44473	10.98778	18.91458	6.47736
7.81740	0.00000	6.37362	55.15074	0.68053	6.05914	31.38800	9.50838	45.61360	6.49402	104.09701	8.66434	1199.86218	5.41964	5.75812	-1.26424	0.79647	9.15405
8.79426	0.00000	10.08544	53.15500	1.46561	8.33247	44.55126	7.98053	49.74029	7.55508	27.18052	7.01246	1142.27263	6.88606	3.98368	39.12074	8.42953	4.69653
6.47028	0.00000	5.58016	46.45198	0.62580	5.00657	39.95970	7.41073	49.65259	8.20147	43.67663	8.22450	1179.60012	7.08863	7.97219	53.53041	24.05369	6.63999
7.30055	1.00000	8.09023	56.69958	0.71817	3.86096	56.13965	4.38801	60.24431	8.23095	46.5813	9.38994	1168.77577	6.28321	11.21316	54.8421	16.07304	7.37304
6.94981	0.00000	7.82004	38.24517	1.51128	8.32435	65.65456	7.85479	53.59775	8.20481	-38.94722	4.78136	1171.82689	8.30482	6.30149	-15.675	-3.14769	8.63083
5.01433	1.00000	6.67197	74.58411	0.43666	5.54026	55.24767	6.35079	35.46630	7.17651	41.00817	7.92518	1195.64237	7.68282	10.80223	38.13708	5.25096	7.48105
6.81787	0.00000	9.46511	55.98989	9.74538	10.52239	51.32266	8.41641	55.04958	9.33787	24.71204	5.93815	1155.51069	5.24797	7.39618	41.57439	35.65067	8.52984
4.72750	0.00000	4.89088	55.74247	0.56704	6.78712	30.68828	8.52084	63.10590	9.82822	-3.67029	8.50741	1171.39667	6.42631	8.87432	37.13548	14.59056	7.23351
7.32757	1.00000	8.61774	19.18509	1.12192	7.71688	49.93738	8.26718	52.67108	6.62753	71.30633	9.39486	1127.84515	6.50678	9.65891	21.34222	8.92184	7.80512
5.05969	1.00000	8.21505	39.99324	2.29620	8.87135	32.77182	5.77587	41.15850	9.56871	49.62251	4.96791	1172.38470	7.51508	7.51466	27.0174	14.50085	7.89625
7.52877	0.00000	5.07730	77.65806	0.66418	4.95870	44.66423	9.25884	74.39308	9.29818	144.09638	6.50361	1153.42403	7.96819	9.54321	43.82634	1.92770	6.14783
8.84496	0.00000	8.12496	44.33514	0.63676	6.64709	25.12527	9.81741	80.74487	7.20625	6.83042	6.62916	1177.60220	8.85158	3.53083	6.15038	13.68964	7.29242
7.12790	1.00000	7.20840	47.45297	5.89529	10.00631	47.34766	7.75126	57.11986	10.63501	137.23333	2.29778	1120.08674	6.26679	6.41202	35.8	30.66764	6.71261
6.28196	0.00000	5.69441	31.64184	0.29995	3.87062	37.96517	6.78150	35.43984	7.86156	-34.88111	6.87676	1050.01691	6.04523	8.27377	-8.05389	9.53860	4.74635
5.85355	1.00000	9.40006	58.08244	0.89006	7.26428	39.43933	9.08561	48.29152	8.52260	35.34722	5.63986	1145.64153	8.21392	9.68052	-23.85972	23.76009	8.35620
6.06298	0.00000	9.27072	64.71604	2.23384	8.94477	44.83802	6.79579	63.32053	8.11192	-88.81395		1070.65891	8.91773	5.73427	35.61452	0.92810	6.44495
6.32312	1.00000	4.81232	32.36011	0.74986	7.10144	35.44533	6.81074	62.81001	6.47947	128.62667	7.75581	1116.86684	6.38128	8.18302	34.8825	3.83047	6.71842
6.94136	1.00000	5.42571	58.56399	0.85960	7.38446	53.74732	6.24634	61.86818	7.11443	130.94098	7.80296	1129.52025	7.66863	8.72780	33.3213	5.01133	7.34547
7.78016	0.00000	5.80920	50.40411	0.48292	4.72230	66.19474	7.70015	46.15421	8.80527	103.65309	7.67870	1072.00323	7.77708	6.74192	16.0567	3.59355	6.51638
6.33227	0.00000	8.52792	43.76082	1.15973	7.91924	57.88640	11.25807	68.33806	6.09631	73.7553	7.17247	1104.21178	6.66210	6.70781	15.5439	8.86984	8.41625
6.98047	1.00000	8.90586	73.09554	1.02299	7.94926	47.01077	8.20119	37.41028	9.13276	57.3552	6.48609	1117.50695	6.12679	7.39005	51.4781	22.63667	6.10939
5.99523	0.00000	10.85485	75.03867	1.43527	8.00530	49.41895	11.07836	81.30758	6.59607	36.36339	8.95090	1053.13252	8.59136	5.57619	0.03813	35.96775	6.88420
9.09365	0.00000	6.49723	55.26961	0.43445	5.28502	65.82234	7.94722	61.12281	7.87916	-81.26367	8.54405	1107.98326	7.16186	7.81438	28.90054	23.93015	6.24695
5.10680	1.00000	11.16286	51.34750	6.09498	10.05329	39.72640	9.94666	51.38209	8.64565	8.4493	9.71485	1122.29423	6.48573	5.07740	50.09019	31.63501	6.45188
6.71959	1.00000	9.89772	68.18173	2.17022	8.79253	35.64727	10.38169	87.23718	9.85839	-34.88111	8.56156	1195.44589	6.73825	5.88805	-8.05389	20.43500	7.04673
5.87714	1.00000	4.56132	51.00632	0.80957	6.70117	55.84495	7.70434	60.90784	5.02504	38.66667	7.51862	1126.11459	6.59440	7.11760	-6.25	3.78904	5.55938
6.21717	1.00000	6.19233	53.84612	0.51513	5.43008	41.61745	5.64352	50.77059	5.41505	-1.47217	10.22471	1058.90303	7.35559	6.16620	53.46506	29.57778	6.77153
6.53002	1.00000	8.07175	50.83839	1.66578	8.46609	49.67725	7.67411	57.49316	9.02671	-117.23991	7.86296	1180.67903	7.48642	7.43931	47.64995	18.84270	8.11867
7.20056	0.00000	9.06271	49.89750	4.17766	9.55468	42.25747	6.98541	37.61980	9.50260	42.7125	4.86957	1093.98569	8.56991	4.82338	11.15583	17.25616	8.05514
7.68942	1.00000	4.13436	48.31166	0.45781	4.95541	62.66431	6.09252	36.70529	5.21159	7.36027	7.57417	1173.07372	7.60910	8.08118	51.20219	32.58064	7.04508
6.71633	1.00000	4.43644	53.50800	0.88613	7.13418	44.29822	6.61972	52.23157	5.94284	-118.10583	8.77908	1195.13453	7.75648	6.11855	34.09611	17.67320	6.90223
8.94597	0.00000	12.20633	74.55002	20.67510	11.31019	35.02577	8.49149	39.74492	9.27992	79.883	5.45105	1101.09478	7.16341	6.54904	6.9909	14.75573	5.56246
5.63351	1.00000	7.06633	26.93375	0.73084	4.09044	48.35663	5.58610	62.25897	4.52775	-88.81395	9.09196	1061.60681	8.82868	8.13548	35.61452	10.15581	7.31957
6.67281	1.00000	5.80929	47.16912	1.00769	7.37247	54.94522	4.48723	55.95879	6.81654	12.1369	8.92487	1173.32254	6.74984	8.62176	51.04962	24.54061	6.27416
6.89141	0.00000	9.03118	33.35309	1.49532	8.22869	62.04997	7.70319	51.09005	10.09273	33.2525	3.89370	1132.56923	6.94862	6.12707	57.97472	18.80695	8.73981
6.73348	1.00000	5.35823	47.50537	0.56245	5.26847	32.42072	6.03461	53.24935	5.27670	-0.76667	9.79009	1155.75481	6.42706	5.87948	53.38333	21.03992	7.65104
5.72232	1.00000	9.39713	72.25750	1.02636	7.80209	38.96215	9.62580	63.34440	8.20999	8.62118	9.23993	1116.34741	7.13511	8.91791	45.44694	15.83641	6.16653
7.62766	0.00000	6.68434	42.95266	1.30767	8.22707	63.34986	6.16112	64.96595	9.87219	11.18709	2.32284	1184.40837	6.88916	5.44991	48.73218	21.16499	7.72943
