NH3	SO2	C2H3NO5	Pb	TEMP	latitude	CH4	O3	PRES	CO	PM10	longitude	H2CO	CFCs	warning	NOx	PAHs	PM2.5
5.25237	7.57497	0.02997	66.48873	6.33606	-33.59217	6.41985	7.33066	1130.47816	3.13075	4.38841	-70.6996	44.92864	54.61173	1.00000	8.98187	7.36424	6.66502
3.92333	5.53014	1.58794	58.17480	20.63408	35.815	9.54829	11.20375	1120.87247	7.61663	10.83530	139.6853	86.24437	33.88911	0.00000	9.29406	3.69817	7.78331
8.06691	7.22811	0.07162	63.25444	18.85316	36.72544		8.53462	1108.22732	4.38620	4.94396	3.55665	54.37927	73.16013	1.00000	9.33404	7.73945	8.32466
4.73669	7.55955	0.17113	50.62224	12.50962	50.75767	9.89159	5.53874	1073.58770	11.98231	8.34087	-1.5443	65.27118	32.49122	0.00000	9.84780	8.51147	8.28600
7.47522	6.84065	0.06345	40.33406	29.49327	16.455	7.33221	9.07896	1199.23284	5.02673	4.24831	120.5875	34.03216	44.55531	0.00000	8.83541	2.73553	7.15019
6.88042	8.70761	0.06213	46.90859	24.92340	39.43534	10.00534	9.64885	1126.19225	6.96677	5.92693	-84.20299	50.95369	54.33433	0.00000	7.66592	5.15515	7.85123
7.44699	5.00477	0.06770	46.17128	12.12376	41.15612	7.02243	8.91952	1151.24719	6.10948	6.70336	1.10687	64.42271	48.18036	1.00000	9.07818	6.60357	7.00287
7.73849	6.20472	0.14464	69.33962	28.95045	31.96258	7.86559	5.85362	1056.95367	4.29510	7.89874	73.97117	72.49779	53.07861	1.00000	8.97839	7.72583	6.65981
7.67981	6.33134	0.05225	53.19230	29.58725	31.71667	9.28235	8.60588	1119.92988	6.66999	7.29374	73.38333	41.34761	54.85428	0.00000	8.42557	7.69144	8.69286
6.68182	6.70779	0.03592	59.14653	15.24101	53.37596	7.14605	8.83653	1169.54616	5.05126	5.89557	51.3452	83.45002	62.75283	1.00000	9.91428	6.67201	6.94993
5.96991	5.53012	0.10682	63.56591	10.40798	51.955	5.46095	10.09405	1109.95451	5.94146	6.93149	5.22778	56.76903	48.61680	1.00000	8.68384	6.17684	7.42780
7.59490	5.64878	0.03871	59.75827	1.36722	2.41669	7.54398	9.06168	1166.47887	5.17350	4.85458	30.98551	60.78337	15.42170	0.00000	7.57000	4.27845	7.49781
8.07681	9.63869	0.23971	37.06560	-7.02638	50.56149	8.26545	8.29907	1190.32263	8.32753	8.66211	4.69889	40.87715	42.75295	0.00000	8.75138	6.71474	8.43699
6.11161	6.81116	0.05742	58.95112	26.10709	-16.25	7.29820	8.36907	1159.80342	4.26319	4.55585	-69.08333	51.59133	53.87629	1.00000	10.35627	7.89931	9.68573
7.73359	5.87287	0.15048	58.84596	24.14242	34.65918	4.65966	7.94886	1085.59159	7.84618	7.61315	109.22921	45.60839	58.59774	1.00000	8.95340	10.17735	7.51622
7.89606	7.67644	0.17143	59.29515	14.59446	38.55632	10.87693	6.07609	1093.24611	6.78745	8.17930	69.01354	38.15447	45.12807	1.00000	9.10915	9.32718	9.17784
7.43105	6.88967	0.32276	63.62405	22.01314	43.50891	6.55901	6.35997	1130.32472	4.18587	9.04614	16.43915	63.79863	36.81363	1.00000	8.34802	6.04087	6.31848
6.48666	7.23540	0.05130	50.85619	10.48327	37.51803	5.11405	7.88798	1071.29825	7.38394	6.24121	15.00913	84.56752	62.77985	1.00000	8.32984	11.41395	6.71845
7.97270	7.10308	0.07137	28.73363	7.66124	11.00599	8.23221	9.62096	1056.04239	5.95242	7.12756	77.5609	42.03887	51.65393	0.00000	7.97277	5.90581	3.85854
7.68668	7.53115	0.16156	63.54906	7.95072	-37.32167	9.01472	6.90048	1190.18345	6.12363	8.13063	-59.13316	39.94647	44.91879	1.00000	7.26729	7.94452	8.16700
5.95888	7.27413	0.19965	31.30595	25.12026	16.75973	8.31182	5.98657	1060.93664	6.75122	8.32746	-93.11308	54.64847	23.53745	1.00000	8.24761	8.00360	7.22292
7.45701	6.31934	0.03625	52.12802	23.62902	47.90771	7.88819	8.38108	1131.25071	4.64713	5.51276	106.88324	44.92092	51.38574	0.00000	9.44392	4.32595	7.03293
7.40073	7.56945	0.06263	64.50249	7.68394	-27.76952	6.70690	9.69613	1139.53848	5.88868	5.83162	30.79165	41.82195	45.86613	1.00000	5.71567	6.87059	5.91812
7.48176	8.17089	0.10847	35.74316	5.89875	37.19723	9.22082	8.72815	1190.21697	4.75861	7.74570	122.05228	58.94634	44.47492	0.00000	8.35520	6.95334	6.20726
8.56485	7.70983	0.04152	50.88359	-10.44160	48.8222	7.06389	8.28400	1113.56867	4.79875	4.46340	2.12213	67.75751	51.99028	0.00000	8.69132	4.41359	6.56943
6.69760	7.87009	0.07391	61.75289	14.40117	33.98154	8.11142	6.42188	1193.00394	6.12369	6.42750	-81.23621	61.09001	47.43585	1.00000	7.09629	7.41598	8.92501
7.15347	7.08160	0.04377	51.73666	3.16209	15.48131	8.21488	7.10484	1078.21011	9.49551	3.79840	-86.57415	69.92936	50.13966	0.00000	9.51209	9.42031	7.27408
6.80326	9.11994	0.23092	64.61442	7.97913	8.35122	8.84425	9.52209	1076.02166	7.39179	8.70309	-62.64102	56.90221	32.00116	0.00000	10.46125		6.77627
5.83639	7.31908	0.04634	57.66395	23.90057	50.88506	6.79864	7.56467	1134.54810	5.58118	5.43826	4.07601	86.71980	42.68678	1.00000	11.68826	9.90762	6.41842
8.09708	7.33705	0.71426	64.05431	3.75928	55.75556	9.58315	7.07689	1168.22353	7.64632	9.97925	60.70278	37.57681	52.13238	1.00000	6.96680	9.38083	8.56217
6.32864	8.37048	0.11844	61.59877	-0.04541	20.14298	12.25409	8.72243	1177.62111	7.61559	7.94562	-77.43532	75.71865	69.05995	0.00000	7.99010	8.56205	9.18228
6.80780	6.77377	0.26098	55.45077	18.08778	34.95303	10.27538	7.11891	1058.31723	8.71481	8.85924	-120.43572	52.48285	54.21479	1.00000	8.10215	7.02849	6.52817
8.19504	6.74772	0.07407	56.25379	4.41777	51.03427	8.64526	10.77484	1175.95225	9.04794	6.74652	5.37429	53.50241	47.48871	0.00000	7.32622	5.56135	7.45728
8.95696	7.91616	0.50665	45.37857	16.47381	41.9001	8.76895	6.10024	1144.14155	6.08373	9.56469	-71.08977	69.40963	75.79546	1.00000	8.06801	10.31966	7.17552
7.08790	8.50506	0.05167	61.65956	19.86012	41.55947	7.79190	9.09891	1062.86571	4.66425	4.91820	14.66737	31.72041	45.65685	0.00000	8.54692	3.17891	6.65198
5.50558	7.46488	0.74803	50.43363	-2.73010	38.37255	11.17345	9.49072	1195.58215	6.93432	10.04363	34.02537	62.94121	54.81376	0.00000	8.90615	8.82355	6.96598
6.82611	6.85390	0.03534	25.84865	23.09188	19.32889	7.03754	8.38395	1123.20245	5.35532	2.67321	-99.32556	45.50695	48.21374	0.00000	8.37963	3.02640	6.57961
7.35416	8.80675	0.11939	48.69456	11.35259	8.88649	8.71815	6.91896	1164.42752	5.24801	7.48663	2.59753	56.95439	70.19169	1.00000	7.06742	9.04329	5.78719
6.54368	8.19668	0.02773	36.04563	18.60602	42	6.24758	9.71239	1076.55617	5.84959	5.86060	21.32778	62.66475	57.24182	1.00000	7.79774	7.38700	
8.91416	6.74821	1.70244	32.21963	18.74260	36.08497	7.46861	9.09950	1106.66971	9.82976	10.89873	9.37082	52.85782	67.77719	0.00000	7.53502	5.87846	9.54783
7.92747	6.09711	0.10318	51.35521	10.50946	42.06166	6.35104	6.86634	1096.64246	8.99765	7.81952	-1.60452	28.87986	50.58814	0.00000	6.31036	7.07043	6.63394
7.85269	8.39868	0.05189	69.90587	12.53622	45.69558	4.82059	7.71755	1119.24660	5.28141	5.61323	4.7934	47.34903	57.10635	1.00000	9.47046	9.58858	7.11543
8.35817	7.74921	0.36616	71.83948	9.63632	42.24113	6.98749	7.42468	1125.82951	9.69552	9.25488	-88.3162	69.03371	38.51145	0.00000	7.20713	6.60989	7.90159
7.57852	5.96205	0.08041	61.37673	27.85942	19.32889	10.81375	6.82106	1132.37453	7.88708	6.27510	-99.32556	44.64720	40.57741	1.00000	7.61216	8.81149	7.13247
9.34442	7.45733	0.06890	45.96618	35.22381	38.10558	8.93194	4.94122	1062.40847	5.85678	5.91964	-1.86343	43.08129	30.83852	1.00000	9.61285	8.81368	5.87497
6.02410	5.40732	0.05040	40.69071	1.77809	36.20829	7.64417	8.84810	1064.94049	4.61209	5.24677	-115.98391	56.91004	58.17080	1.00000	9.12591	6.44526	6.68964
9.00777	7.83404	0.04459	75.47535	14.54625	51.95838	11.39252	7.93659	1054.64732	11.29813	4.98362	4.47124	69.51873	91.92115	0.00000	9.42979	7.45800	6.26254
5.07126	7.83803	0.05093	47.41332	17.76698	30.35028	8.51005		1144.83465	6.19797	5.38598	112.19028	51.54775	28.20907	0.00000	8.55458	6.39276	5.89096
6.26609	7.86215	1.24258	47.42371	24.18301	12.74409	9.24784	7.92698	1161.24500	7.25498	10.59750	-8.07257	66.08645	55.31987	1.00000	6.91371	7.05432	7.05618
6.06630	8.31288	0.07530	57.77798	28.83598	40.87363	9.09445	8.67589	1090.87235	5.76224	6.25597	14.34085	60.91106	50.03188	0.00000	9.11612	5.53213	6.01281
6.65562	6.87168	0.04125	39.82311	11.81163	41.6764	6.40088	6.52883	1136.36780	2.94172	3.90869	-91.58045	36.51967	40.56893	1.00000	9.24131	8.73553	7.22187
7.98630	7.55448	0.03364	56.45510	7.87358	38.38479	5.78155	8.22733	1154.52934	4.33313	2.53168	-0.76773	70.16760	52.21086	0.00000	8.26539	2.63840	6.88262
7.33185	6.31715	0.07042	50.09341	6.18160	-6.8	8.31461	8.45419	1064.15233	7.74190	5.94831	39.25	62.63961	27.98980	0.00000	9.79910	7.75450	9.05753
6.26207	7.43150	0.19477	34.45032	20.72129	26.2649	9.97931	8.87046	1101.70765	7.26700	8.25114	81.54855	51.27220	66.88252	0.00000	10.75717	6.01401	7.70733
7.59006	8.14931	0.01102	55.33132	12.78106	-21.42917	7.47728	9.36136	1061.86840	6.09701	5.69868	-45.94722	66.95695	37.51810	1.00000	8.18472	7.95063	6.88097
9.40913	6.42599	0.06142	60.15527	-9.05831	47.48444	5.27375	8.28922	1102.64277	4.82170	6.08558	36.25361	62.69107	42.51844	1.00000	8.89224	6.96880	7.81929
6.48217	4.65184	0.07460	33.81984	17.37155	48.86667	8.58869	10.05648	1067.58919	7.70261	6.08152	2.08333	72.49743	49.19200	0.00000	8.93993	6.58571	6.48374
8.07452	8.35583	0.23477	42.07793	-4.56900	38.70734	9.23892	7.11279	1103.83576	7.87816	8.66647	-77.02303	60.77214	44.07763	1.00000	6.73528	9.37789	9.21896
6.76841	8.69216	0.08370	54.56942	22.44903	-6.8	4.36137	8.61667	1180.97751	7.60838	6.92933	39.25	26.43508	74.91014	1.00000	8.70209	10.66815	8.12130
7.54328	8.82549		43.75340	6.79866	-11.78333	10.12980	6.33411	1175.64939	8.63530	6.38154	19.91667	66.25388	47.30709	1.00000	7.09165	10.64006	7.06316
8.23401	5.17578	0.21467	32.96463	19.82761	53.37596	10.29909	10.04272	1073.20607	9.76884	8.49107	51.3452	49.83522	35.57312	0.00000	6.79519	3.53504	7.86925
6.77984	8.54336	0.18420	30.82677	10.78515	11.00599	8.02027	4.73064	1130.40994	4.40285	8.42458	77.5609	15.62305	53.72767	1.00000	10.04001	9.77825	6.90774
8.07211	6.42144	0.07967	40.51793	19.13403	28.98002	6.21547	9.84813	1073.81402	7.63782	7.11497	77.70636	53.31816	51.74754	1.00000	7.78906	8.39221	7.20621
7.69912	5.70940	0.07438	29.07892	17.71988	57.97472	8.58002	8.72493	1116.65361	5.47067	6.14175	33.2525	78.45904	57.91434	0.00000	8.39021	5.70929	7.15333
5.56979	5.50684	0.59819	35.74919	-3.95438	4.96667	4.97495	3.94361	1095.95585	3.03938	9.84809	10.7	45.63668	62.34023	1.00000	10.29545	9.28598	9.18548
6.70558	6.10555	0.06895	20.15239	-0.54874	-21.42917	7.50502	5.22679	1109.52906	6.58721	5.43432	-45.94722	61.59892	85.95011	1.00000	7.60903	9.23209	6.70800
8.19202	7.13360	0.06883	34.29436	7.39419	50.79205	5.16169	9.49540	1193.81648	6.59865	7.05210	-1.08593	50.95169	52.11548	1.00000	8.21771	7.26519	6.93353
7.16543	5.47413	0.07371	61.52537	27.90461	45.53069	8.38748	8.77702	1113.36566	8.08950	6.84502	9.40531	37.31174	41.13522	0.00000	9.77991	7.70210	8.27874
6.51514	6.33493	0.11202	69.91783	14.12918	10.29085	6.88660	5.86604	1133.68473	4.67324	7.69212	105.75635	57.60468	53.99792	1.00000	8.49567	6.85928	6.51619
5.66822	5.68663	0.08092	73.29354	7.56824	51.47805	6.42888	7.82378	1097.46967	4.79135	4.87922	6.8625	51.70118	33.16377	1.00000	12.08784	9.72199	8.47468
7.68839	7.72621	0.13787	50.82695	23.27662	-24.19436	5.25960	8.67266	1173.98843	7.80864	8.08388	29.00974	39.54166	40.91722	1.00000	11.06220	8.68950	8.26642
6.99419	8.52758	0.05796	49.60200	21.68798	34.75856	8.36828	6.28045	1131.08424	6.91575	7.18735	136.13108	62.01943	46.44643	1.00000	6.73800	10.34420	7.33175
7.07733	7.81990	0.04044	78.42422	5.64407	-15.675	7.28738	8.20438	1077.93126	4.45225	4.95880	-38.94722	71.27631	49.27584	1.00000	10.94135	7.81690	7.38382
5.80413	7.10929	0.04731	57.89515	9.30379	-4.26613	8.18279	9.19181	1060.48084	6.58193	5.75509	15.28318	63.88726	38.43224	0.00000	6.94399	6.45407	7.74872
7.44194	8.33138	0.08919	58.00157	15.00457	40.2737	8.85470	7.56887	1156.57149	5.65305	5.38098	-76.88442	56.14122	53.40551	0.00000	9.15871	6.21329	7.88919
7.27053	7.87332	0.02931	69.54308	26.84776	10.58806	6.51156	7.82255	1160.29000	4.06783	4.80317	77.24779	52.69259	53.12022	1.00000	8.30214	7.96011	6.28397
6.82366	5.32596	0.06283	42.54196	13.57009	-22.53722	5.90577	10.68538	1124.02658	7.90367	6.76669	-42.98194	27.81276	55.57065	1.00000	6.91588	8.73525	7.23813
6.80707	6.61523	0.08411	56.81282	25.35654	-20.25333	9.74476	8.35114	1113.76793	5.60399	7.45414	-43.80139	44.85471	34.74426	0.00000	9.12308	7.02645	6.80318
6.08138	7.60983	0.07952	33.60937	15.45366	35.06544	6.59148	9.87460	1114.10082	7.70969	6.82406	1.04945	59.55106	54.07495	1.00000	9.76864	8.78661	6.75667
7.39414	6.66729	0.22007	62.41840	20.75513	51.14942	8.98060	3.48846	1169.68688	6.21226	8.66882	15.00835	60.32494	45.20919	1.00000	11.20654	12.51011	7.32142
9.30769	5.21870	0.35403	27.82426	6.75382	51.21667	8.54548	6.87836	1138.18462	5.55926	9.26302	6.26667	46.06704	8.32691	1.00000	8.03845	7.35607	8.20815
6.21826	7.64424	0.13745	52.46773	2.77696	18.65297	8.80587	7.96889	1101.08041	9.16509	8.04543	-72.09391	71.82913	63.07658	0.00000	8.25990	6.17925	5.45011
6.46297	7.22574	0.05335	69.94357	20.21501	-2.90055	8.56956	9.05369	1104.90821	4.83234	4.28498	-79.00453	24.20156	59.43141	1.00000	9.78178	8.25493	5.91811
7.24443	9.33691	0.06573	35.23493	22.02881	35.20889	4.87210	6.51050	1131.70176	4.31920	4.32644	111.73861	43.76049	40.78389	1.00000	11.45119	11.28291	7.07992
7.34718	6.88332	0.06547	65.56904	-2.83257	-4.42472	6.47857	9.82354	1180.88208	6.17063	5.92970	-41.45861	63.53301	47.96244	1.00000	8.09073	7.82164	8.99774
6.05971	6.94597	0.23482	35.86218	4.15772	41.0051	7.43677	7.03831	1086.81149	8.10523	8.67017	-73.78458		46.69176	0.00000	8.91499	7.11492	7.57567
6.34189	7.49972	0.06441	40.13299	29.42643	36.08497	9.54744	9.09135	1090.95688	6.56912	4.59528	9.37082	40.42934	59.93642	0.00000	5.97325	5.32076	9.38225
7.44991	8.05960	0.05160	57.76134	8.84659	25.66795	7.92851	9.90921	1187.47840	4.83603	4.91930	85.83636	59.65829	44.34824	1.00000	7.44376	6.20871	8.11461
7.30715	7.66597	0.09007	42.84912	26.30125	-11.78333	5.48926	9.43823	1142.03196	5.46735	5.98247	19.91667	66.67216	31.28401	1.00000		6.53873	7.57673
5.72344	7.60836	0.79087	34.79385	-16.68238	37.51803	11.28945	6.72210	1166.82706	7.95342	10.10865	15.00913	51.48415	56.70655	1.00000	9.22864	7.84216	8.84358
4.88030	7.82078	0.12251	58.24940	4.51826	53.30972	8.16853	8.56512	1187.95602	9.82464	7.87978	83.62389	72.62510	61.11833	0.00000	6.00352	5.42498	7.72979
6.73206	6.45364	0.54890	36.14115	11.30291	-22.45667	2.71322	8.21753	1100.87566	9.60291	9.69652	-47.53028	30.97042	48.05905	1.00000	6.46943	9.86868	5.96266
8.61868	10.26299	0.16611	40.18759	16.57131	53.0233	9.24012	6.47307	1162.43984	6.84380	8.33887	-1.48119	37.03003	62.95493	1.00000	7.76176	9.76844	8.86060
8.03037	5.94043	0.16500	34.97609	10.40362	46.51872	5.62864	6.12772	1170.98237	3.17716	8.27884	86.00214	33.70356	39.00322	1.00000	8.44640	5.11141	8.52427
7.10164	7.42743	0.06284	44.03660	2.28712	37.74615	5.97358	8.46302	1116.87233	5.80783	5.47018	-25.66689	73.61812	57.41192	1.00000	9.60492	9.75780	5.66990
8.74857	7.94888	0.17071	33.93484	32.72602	-4.26613	5.09458	9.78423	1084.91195	8.66833	8.36362	15.28318	52.81964	52.07965	1.00000	7.27240	7.94114	7.44088
6.90155	7.83473	1.09997	58.49617	13.54029	51.955	8.72175	5.63476	1098.87844	6.99611	10.46876	5.22778	60.71882	50.46078	1.00000	9.78509	7.43511	7.44276
7.56444	8.25955	0.10791	60.60807	0.67550	27.9247	4.40559	8.62687	1084.08434	6.60329	6.80288	78.40102	53.44564	66.79818	1.00000	8.68969	8.60980	6.90315
6.33002	6.49571	0.10256	87.27327	10.43455	15.45144	9.89897	6.68800	1108.90253	6.89304	6.58711	78.14797	32.23972	52.95866	1.00000	7.58365	9.79304	8.47781
7.01420	5.63967	0.05739	48.68208	8.11938	50.80904	6.44817	7.73991	1197.40684	4.92755	5.14876	8.77069	82.59599	78.64690	1.00000	11.98632	8.86430	7.84916
8.56065	7.42243	0.19866	48.36166	11.23906	55.38752	7.90261	8.00334	1137.88964	6.75761	8.57792	36.73307	55.18880	55.16349	1.00000	5.60169	6.63676	6.46579
7.70374	8.90232	1.23618	44.21791	12.93908	20.74122	10.26424	8.04400	1114.36664	7.62135	10.56581	-100.44843	60.04909	44.66532	1.00000	6.35421	10.04087	6.12760
7.09084	5.55183	0.08011	40.75484	16.57027	36.72544	6.33053	7.25606	1152.51013	9.49514	7.31163	3.55665	42.26492	57.69536	0.00000	6.08812	7.21342	9.30011
6.30257	8.25778	0.10383	43.09131	21.45885	51.39323	7.60273	8.90857	1066.92715	4.38008	6.65499	0.47713	69.97541	68.70163	0.00000	8.06878	5.64131	7.72239
6.03452	5.57586	0.14766	73.43027	42.18886	23.07492	12.11233	12.00859	1092.97855	8.45429	7.78613	88.28637	71.27525	48.98609	0.00000	9.81333	3.97927	6.65468
7.31029	8.29356	0.06673	43.68208	-2.94105	-4.83	8.88302	4.87170	1094.02102	6.19041	6.76138	29.65806	42.21130	50.06885	1.00000	10.20593	8.35945	5.95022
9.43460	6.04560	0.73116	60.72430	10.73172	40.92298	5.29824	7.61146	1060.30298	8.62931	10.03037	14.30935	46.24167	41.16300	0.00000	5.74018	5.97812	6.86926
7.34495	7.39535	0.49596	65.29170	-4.89814	50.9803	6.34560	5.01983	1118.86514	4.80802	9.61172	11.32903	63.53728	39.31432	1.00000	9.37513	8.61134	5.26739
9.24603	7.34646	0.76895	45.96102	37.22813	53.51684	11.47220	6.73042	1081.92670	6.57846	10.05098	-113.3187	62.69123	31.90720	1.00000	9.36149	8.70156	7.53512
8.34320	8.15479	0.05426	47.25501	8.22367	48.98994	9.20151	9.76469	1180.28230	5.66826	4.65786	2.1699	57.91871	54.07459	1.00000	9.79008	8.08216	7.69471
8.13356	6.06011	0.06600	47.41415	41.23964	-6.48167	6.86251	9.96086	1162.64069	7.32705	6.41473	106.85417	77.49614	53.88081	1.00000	8.48357	8.69574	7.18345
6.51873	7.85054	0.05817	44.80812	15.46813	42.35843	6.99372	9.53259	1167.86969	7.50859	6.33352	-71.05977	30.23697	50.24844	1.00000	8.14005	9.18170	8.14719
6.58867	7.07926	0.08265	27.79234	28.31518	44.43579	8.76672	9.05409	1197.79492	8.74470	6.49637	26.01649	61.28800	51.47833	0.00000	8.80064	7.38823	6.37751
6.67021	8.37680	0.77928	86.32985	21.99209	-3.5403	10.38452	7.30155	1124.24103	6.60704	10.08298	118.9707	50.62590	60.20537	1.00000	7.56123	9.16157	6.01267
8.68913	8.44119	0.04855	46.10020	21.65788	7.83389	7.07110	7.26696	1064.29197	5.11531	4.22148	-72.47417	72.84843	65.13874	1.00000	7.26118	11.07307	7.27690
6.65892	7.80360	0.04840	35.90720	23.49885	0.49113	7.09471	8.57078	1108.53722	4.84995	5.04880	29.47306	40.51605	44.64352	1.00000	9.33905	7.93885	7.32458
5.62136	9.15457	0.03394	41.91101	25.67070	48.21644	6.11135	9.03450	1078.09716	4.19041	5.74532	9.02596	65.08104	35.86348	0.00000	8.33709	4.65268	8.89299
7.09591	6.80016	0.07458	54.68923	4.73593	18.65297	5.44983	7.93175	1150.21740	6.18623	6.11907	-72.09391	65.45357	40.57269	1.00000	8.20982	9.69858	8.82497
8.02425	7.65419	0.06668	66.18285	21.03603	18.65297	6.92866	9.28816	1183.60433	6.88155	6.02229	-72.09391	71.88533	54.67653	1.00000	8.00399	8.88905	4.90569
9.23774	6.98800	0.04322	42.64785	5.48681	34.09668	7.39743	7.94104	1198.10429	3.25418	3.38953	-117.71978	76.84802	35.79452	1.00000	7.77712	8.21764	7.55665
6.86673	6.06349	0.03921	49.75401	7.95956	51.39323	9.34246	8.24873	1082.94596	6.38730	4.89256	0.47713	30.85102	53.66412	0.00000	8.40387	5.54072	6.72502
6.81280	5.24369	0.20238	35.28398	16.29483	38.70734	9.74969	9.16204	1144.29883	8.12866	8.36867	-77.02303	85.89282	61.93036	0.00000	8.33031	4.91531	7.40820
6.18513	4.98567	0.32208	40.43316	29.08482	14.37395	11.87970	6.31109	1118.39946	7.61662	9.09653	100.48528	45.30908	24.21773	1.00000	9.11504	10.30237	5.40500
7.59896	9.09912	0.15079	50.22736	6.14629	-14.66463	5.80398	9.97905	1141.53965	8.87033	7.99734	-52.35558	48.53876	42.97098	1.00000	8.14136	8.98328	6.92899
8.28037	8.09828	0.19750	35.97697	12.43350	41.6764	8.66733	6.72804	1087.67428	6.95123	8.55993	-91.58045	73.20331	66.13378	1.00000	6.76674	9.67806	8.32284
8.20820	6.87829	0.05806	43.44524	12.76229	43.50891	5.70318	8.07847	1190.47828	5.12059	4.37416	16.43915	77.31950	62.44263	1.00000	8.16102	10.45612	6.23286
6.90641	6.96408	0.06779	33.31358	1.28974	37.65639	7.91370	5.67346	1195.45425	6.42893	7.18253	126.835	42.84118	66.77753	1.00000	8.24139	8.89670	6.57291
7.86228	9.31005	2.08955	60.05633	16.93135	55.67938	10.05189	6.05357	1189.75442	12.52041	11.12893	12.53463	36.79871	35.96608	0.00000	8.82449	6.27249	8.34106
8.15401	9.27761	0.24531	29.08644	22.54967	21.46527	7.81109	7.13664	1189.66602	6.07856	8.76213	83.97573	64.80996	40.65047	1.00000	6.48360	9.01692	6.89290
5.75946	7.66421	0.66281	52.12068	-3.02764	47.98372	5.21611	6.48579	1077.75415	7.27893	9.93570	10.18527	28.81532	40.57973	0.00000	8.00960	7.00638	7.53636
6.72778	9.56423	0.17496	47.42355	15.35492	51.19139	6.44592	6.52415	1074.59414	9.08715	8.35802	6.51352	55.74270	40.66113	0.00000	10.15986	8.60076	8.99856
7.43666	6.71406	0.08413	47.56301	21.72698	22.49396	9.63781	11.45144	1112.07703	8.48026	7.12012	-105.36369	67.13751	42.27350	0.00000	7.57567	4.49000	8.21483
7.24969	8.05912	0.09688	61.58012	22.86721	15.73628	8.39819	6.88285	1111.13357	7.08702	7.59128	75.96976	79.79087	61.69505	1.00000	6.45046	8.37397	6.99514
8.79803	7.37788	0.03792	31.36937	7.36606	16.455	6.11448	9.50102	1192.68788	6.52764	4.45199	120.5875	68.08718		0.00000	6.90309	4.65852	7.44780
7.37658	6.51013	0.32192	36.74718	21.10034	51.78967	7.47644	5.55918	1079.97636	5.44574	9.11737	1.15597	58.89217	67.74492	1.00000	8.69478	9.15413	8.34540
7.22323	5.85837	0.08232	38.28791	13.72091	15.45144	10.75874	9.71118	1118.34656	8.80672	6.96404	78.14797	69.79662	44.97658	0.00000	9.38193	5.77615	5.67746
8.62418	8.11436	0.08923	73.77155	22.21377	46.08333	9.30951	8.01735	1153.67287	8.53115	6.98514	122.08333	54.57368	48.47972	0.00000	9.63939	7.14984	6.10094
7.30736	9.06796	0.07064	63.80210	0.57805	35.21222	8.58213	8.58114	1133.86687	4.27262	6.43034	2.31889	32.75425	45.43145	0.00000	10.79255	3.90850	6.58834
6.86757	5.02416	0.51741	67.80976	1.09135	58.04254	9.32969	10.23107	1101.36377	7.66769	9.66597	65.27258	52.19625	48.18367	1.00000	8.03102	3.72540	6.47747
8.34015	6.88265	0.10075	63.93141	6.94422	41.16704	8.06421	8.12480	1192.78487	9.51058	6.78851	-73.20483	83.43734	35.30701	0.00000	10.03824	8.36406	7.37305
7.50414	8.28200	0.06037	70.50407	30.81413	45.51667	6.54578	9.29621	1110.51913	4.72838	5.99480	4.86667	39.21491	54.18171	1.00000	9.21125	5.67010	6.69169
7.14246	7.93844	0.04975	32.02277	11.43863	44.98901	5.25407	7.65175	1134.56247	5.29239	5.27224	38.94324	71.24311	57.04154	1.00000	8.23462	9.53016	8.54357
6.18584	6.00337	0.07857	87.92906	31.67794	3.27833	7.82325	6.66971	1122.11358	7.49344	6.88951	32.88667	60.01601	17.27087	1.00000	6.08990	9.68398	5.21033
