PM2.5	CH4	SO2	latitude	longitude	O3	TEMP	PM10	PRES	NH3	CFCs	warning	NOx	H2CO	PAHs	CO	C2H3NO5	Pb
7.41821	10.09116	9.36306	45.78071	12.84052	7.21351	31.52904	7.63563	1112.91305	8.93312	60.22219	0.00000	8.15872	33.28667	10.26426	8.54060	2.47593	44.55489
5.86291	7.14233	6.25330	-4.5833	15.16554	7.18895	33.92075	7.60982	1060.40505	7.87997	46.79426	1.00000	9.59718	44.48313	6.34494	9.25820	2.15185	30.67384
7.10575	9.02950	7.78641	33.4425	129.96972	5.69705	23.19845	7.76803	1091.77418	6.81508	64.34067	0.00000	9.01921	53.22758	9.09007	9.56025	2.83337	43.63129
10.48417	8.48711	6.19290	35.61452	-88.81395	5.80229	13.43183	6.11502	1112.58704	7.19919	61.86778	0.00000	5.44620	46.78771	6.63624	8.07208	0.91669	37.29954
8.27150	9.54021	6.16119	6.15038	6.83042	8.05561	13.12893	8.01122	1178.01119	7.55928	70.33992	0.00000	5.15785	49.66659	7.34445	6.81213	3.27765	46.67740
6.82581	8.40686	6.64432	10.98778	-74.95472	5.71188	20.67275	6.82937	1147.56729	5.89241	76.24833	0.00000	8.58940	42.48704	6.79381	9.70959	1.56621	49.10712
7.19681	7.84703	6.61444	-21.44345	-65.71875	6.41204	10.87360	6.45296	1121.77624	8.19382	60.85685	1.00000	7.25453	42.94975	5.88619	8.42196	1.79605	54.25598
7.58830	9.28523	5.12634	10.98778	-74.95472	10.30065	11.53161	5.93066	1130.33186	9.42028	66.77916	1.00000	7.68616	52.76602	9.38845	9.49440	0.48294	44.82275
8.68794	11.15692	7.55251	50.72043	11.34046	8.13002	12.18643	6.75607	1127.47994	9.11203	58.40881	0.00000	7.90466	63.52543	7.79048	9.54226	1.68015	79.69910
7.91779	7.40136	5.35687	29.98869	122.20488	5.62983	20.24348	7.43337	1142.63537	8.74762	42.39513	1.00000	7.01503	42.31699	5.85877	9.04034	1.71750	49.34827
8.02572	10.34243	7.29224	37.95143	-91.77127	3.86433	14.41065	7.05940	1158.61466	9.15930	58.56091	0.00000	6.79118	37.18079	8.67176	9.23291	1.86597	47.21770
7.29897	10.66281	4.83164	43.32393	5.4584	8.51958	16.52398	6.09068	1187.87451	8.68446	53.82647	1.00000	7.41457	65.74959	6.04556	9.95337	0.09714	31.74586
5.86343	10.09192	5.46481	49.07866	30.96755	7.56807	20.84737	8.02133	1190.89518	8.58579	47.23456	1.00000	6.40547	74.00673	4.79400	10.13244	3.03098	56.01743
6.95894	6.39640	6.62713	48.07667	8.64409	5.71665	-3.05613	6.08741	1156.45791	7.97110	53.75954	1.00000	9.65175	62.77055	4.54057	10.96174	1.20004	37.18892
5.45781	4.11637	7.08896	41.66394	-83.55521	6.23870	11.43162	9.60005	1174.00130	7.67103	62.91888	1.00000	8.05435	48.85524	6.68540	7.38724	11.12565	36.57959
9.16141	10.55382	5.89118	-8.43333	114.33333	7.46780	24.24991	7.26618	1125.45988	7.66110	58.27375	1.00000	6.60905	20.52281	6.57857	9.15857	1.75114	59.22037
7.99233	7.09982	5.49321	53.16167	6.76111	6.27003	7.62956	7.25865	1128.71453	8.17372	66.84090	1.00000	8.46107	34.75517	7.12992	7.85824	1.66801	57.05211
8.58877	6.16251	5.63299	52.2	8.63333	12.02402	21.05712	7.70381	1178.18669	7.93593	45.06129	1.00000	8.78735	58.15508	5.99485	7.37373	2.66903	46.01968
6.70637	8.09532	9.18328	56.9083	60.8019	7.44623	22.91309	8.84236	1114.31847	8.38630	54.94095	0.00000	10.09067	37.71910	9.52415	8.97197	5.78719	47.62814
9.23428	10.98564	5.35660	51.47805	6.8625	7.93773	38.80641	5.89204	1149.67080	6.55892	72.17248	1.00000	6.34541	67.71502	5.37540	10.39818	1.37897	58.49440
7.32083	7.93392	8.49694	51.78967	1.15597	9.48210	25.46944	8.76540	1194.32076	6.99151	46.93879	1.00000	5.36707	46.87159	8.32018	8.18480	5.03543	24.41265
7.68961	10.54935	7.22559	48.98333	2.61667	9.41568	8.56078	9.40651	1097.28178	7.79298	53.72279	1.00000	4.16696	74.73702	8.46298	9.35680	9.32436	41.54126
7.26931	7.62689	5.99275	7.57944	-8.53778	8.44134	9.48499	7.71330	1174.48999	6.63935	69.25264	1.00000	7.94228	54.48448	7.46815	7.49193	2.83683	46.82202
6.68080	9.50292	4.89938	45.69558	4.7934	5.43446	16.03570	8.28659	1175.21443	8.56756	41.12157	1.00000	8.70597	60.35876	5.98150	10.88445	3.84237	43.84588
7.68078	8.80840	4.92450	52.53048	13.29371	9.01551	6.16260	8.01009	1056.81209	7.93625	33.97784	1.00000	8.29279	31.01072	6.36943	9.50108	2.60178	47.84452
8.13419	8.17850	6.15335	55.63711	37.38115	7.35376	13.05068	5.71378	1085.99156	9.43269	48.14228	0.00000	8.04656	57.15274	5.01488	10.47480	0.96255	
7.30446	8.40213	8.49296	34.15429	3.50309	4.75177	17.91833	8.20283	1176.20061	6.81031	55.22271	0.00000	9.14646	42.51459	8.67248	9.54591	2.97984	43.56209
7.99894	7.14802	6.82804	48.43174	17.8031	8.27838	0.84270	7.07573	1127.89608	7.06765	46.84574	1.00000	10.35472	65.82062	6.39948	9.54918	2.29280	32.36306
5.09511	8.66894	7.27919	7.83389	-72.47417	6.06992	7.14242	7.80816	1050.95087	7.42124	50.68371	0.00000	5.09766	52.99028	5.77610	6.54997	2.25159	53.09967
8.85641	7.53943	4.44117	33.93113	-117.54866	7.83515	15.83278	6.09074	1105.36070	8.37107	48.43468	0.00000	6.65601	43.29977	6.95182	9.49643	1.07965	48.96539
7.94785	6.85672	6.61977	55.63711	37.38115	10.44178	18.51039	6.45994	1173.68078	7.21650	44.32494	1.00000	7.06471	55.55156	5.94040	8.31128	0.91017	37.12348
7.31023	8.49911	9.77377	40.60538	-73.75513	5.90915	12.76635	7.98157	1160.02562	7.87398	43.37161	0.00000	8.15981	72.83784	9.65851	10.30894	2.59451	34.87305
7.49572	5.16322	7.32381	45.78071	12.84052	5.49277	16.11987	5.62034	1186.09455	8.11717	64.69310	1.00000	8.94119	51.88162	6.15064	9.62212	0.86751	76.45888
8.44744	8.96034	8.19390	47.98372	10.18527	6.66200	25.98973	7.03115	1111.78287	7.70508	58.58640	0.00000	9.54432	42.03604	8.02275	9.41474	1.50357	73.54315
6.83696	7.49918	5.88598	43.16547	-77.70066	5.41383	9.15944	8.37664	1181.96931	7.83408	53.08351	1.00000	8.20931	56.27151	6.26832	9.79120	3.86998	25.22307
7.31710	8.92115	5.65444	23.02677	113.13148	8.12895	5.80201	8.30051	1075.99569	8.76274	60.06304	0.00000	6.45917	57.97863	5.71887	9.99639	3.21282	29.91387
7.05567	8.31024	4.09331	33.72255	-116.37697	10.47962	17.59764	6.86501	1125.79290	8.00642	57.23493	1.00000	8.90843	71.94084	5.71844		1.27531	44.19009
7.32415	7.60043	5.63808	50.75	2.25	6.12762	10.21081	7.27714	1160.81848	8.93293	33.28615	1.00000	9.29130	42.57652	5.45886	10.03406	1.90956	55.33919
9.20307	6.85654	6.53769	45.53929	-122.38731	6.16075	20.21439	8.44280	1118.41730	8.05729	50.94668	1.00000	7.78818	40.81120	6.33161	9.48108	4.34365	40.94562
9.78926	4.73280	6.97948	35.89972	14.51472	8.10094	18.76249	7.08888	1053.11491	10.60727	63.88779	1.00000	9.43024	29.04895	6.43287	7.43850	1.62037	57.02988
7.53986	8.64401	4.86855	53.0233	-1.48119	8.55034	18.47936	7.57953	1198.45063	6.15070	57.45264	0.00000	5.14315	64.93155	5.45048	9.86454	2.33761	49.86537
7.19067	8.71626	4.81755	34.61667	135.6	6.79485	24.71654	7.51843	1165.19171	7.44686	52.60653	1.00000	7.56332	37.60086	6.48070	8.64768	2.01419	23.32600
7.68681	7.08372	6.03316	11.84962	-86.19903	5.98612	6.61301	9.13792	1100.91402	7.59346	63.19612	1.00000	8.30655	35.47500	7.00235	8.59890	6.43021	48.03629
7.76464	6.31158	6.78685	10.61285	12.19458	6.43686	-0.85577	8.32241	1094.48711	6.55328	60.48555	0.00000	8.63526	35.51729	4.61617	8.41909	3.71007	64.13603
6.82927	8.32498	5.49863	51.67822	33.9162	6.76817	17.14434	7.37015	1064.11953	9.32186	49.48305	0.00000	8.12196	51.01539	7.05728	10.17309	1.00976	46.31182
9.39183	9.98393	7.67654	33.78333	114.51667	6.97275	9.74397	7.37490	1141.88957	7.80557	58.08607	1.00000	4.61319	32.33622	5.67494	9.58648	1.91354	51.24339
6.00774	9.19030	4.71516	43.1122	12.38878	8.46185	14.52904	8.36511	1177.04661	9.75918	59.78014	1.00000	8.25371	52.72588	7.14664	8.03331	4.25554	57.85511
8.88105	6.44233	6.11350	33.78333	114.51667	6.37523	14.77219	8.11087	1080.98303	6.25117	42.67730	1.00000	8.63962	35.78640	6.53987	8.51811	3.58859	33.11508
8.72369	8.69409	6.02999	41.9001	-71.08977	5.96156	11.27140	7.41828	1116.45756	7.87115	40.41071	0.00000	7.61550	41.20614	7.73205	9.56624	1.94821	29.40912
8.17918	9.68761	6.68970	-14.66463	-52.35558	7.27423	21.15570	8.37129	1121.85192	6.61467	75.05548	0.00000	5.89834	61.24892	5.56025	9.64650	3.59285	48.77588
6.29841	8.69798	9.02926	42.819	47.1192	6.86411	22.51203	8.55655	1115.34524	8.98087	38.06978	0.00000	10.46433	46.33283	8.51591	7.68995	5.28130	32.54066
8.30028	8.98884	5.64985	42.50729	1.53414	5.26259	33.75750	8.54984	1121.27958	7.73354	42.50631	0.00000	6.65107	61.47229	8.23358	9.64441	4.48115	65.19562
8.13242	7.85741	5.87855	-37.32167	-59.13316	7.57056	5.86048	7.13318	1172.59011	8.77902	27.04038	0.00000	7.04526	56.57067	4.57056	10.58015	1.73836	31.22641
9.46489	9.23325	6.91370	33.98154	-81.23621	9.01841	31.42435	8.24348	1181.13276	7.65896	38.54686	1.00000	6.19217	46.33105	5.81377	8.27367	3.29763	51.51076
8.57083	7.73661	6.42971	53.5942	25.8191	7.95493	23.48347	8.27671	1054.82993	8.20356	67.94444	1.00000	9.36418	41.26178	7.80020	8.85583	3.09351	58.81601
6.22893	9.28147	8.22374	22.49396	-105.36369	4.76331	20.07420	8.16306	1169.32707	7.48062	72.24407	0.00000	7.94916	25.48802	7.45654	10.48289	3.17057	46.63923
7.52347	10.16310	5.26312	48.79325	2.29275	8.59460	13.72290	8.53800	1138.83937	6.65624	62.11888	0.00000	7.38705	56.62470	6.67154	11.40568	4.38730	40.60185
7.77133	9.39322	8.37992	39.57582	-105.11221	5.13482	27.81997	8.05905	1172.45734	8.61191	52.97401	1.00000	8.32113	57.78331	11.88776	8.22111	2.63614	38.81525
7.85024	9.81353	6.20841	50.80904	8.77069	9.33080	27.72773	6.16955	1111.82513	8.45722	59.58142	1.00000	6.70078	44.80026	5.83269	8.62930	0.92879	57.83182
6.62475	9.05594	5.97740	18.57677	-72.22625	6.31911	-0.72274	7.33993	1115.88514	7.70723	61.25441	0.00000	7.03346	58.81879	7.95631	9.18781	1.75715	26.33318
6.78049	8.47723	5.60585	50.23019	8.77155	4.95036	16.10800	6.76899	1185.57269	5.70801	49.22502	1.00000	9.26732	74.85928	5.02129	11.68660	1.65407	42.45551
8.12619	11.42428	5.28320	22.75218	72.68533	7.67988	17.57642	8.59648	1144.65871	8.18296	44.01210	1.00000		2.82765	5.09699	9.51662	4.59386	34.92990
6.59331	7.53411	9.71155	46.51872	86.00214	6.88327	27.59699	8.31133	1054.65467	7.53089	30.99800	0.00000	10.77630	67.27831	9.43012	8.30265	4.22679	40.50195
6.79675	8.78111	5.61806	20.28527	-103.42897	6.56255	13.59879	8.03201	1129.61156	7.05763	67.22186	1.00000	10.27718	34.22100	4.40487	11.86908	3.33460	51.78714
8.31493	8.61058	5.83073	9.91861	-68.30472	8.92333	10.17312	6.95980	1166.21162	7.50384	29.14178	1.00000	7.42185	44.65099	2.99871	8.75053	1.98303	56.82501
7.73915	8.33969	11.59231	-2.68333	33	8.22986	5.70800	9.74092	1073.64011	7.85693	54.59361	0.00000	8.16085	58.68577	12.57368	9.47186	12.72509	58.41121
7.98563	7.97367	7.86605	24.81757	84.63445	4.30268	10.67828	8.89332	1056.56347	9.28254	59.24804	0.00000	10.23220	67.43855	8.46220	8.87406	6.74655	71.26819
5.80541	9.23586	6.04701	51.168	7.973	6.16257	12.90738	8.13870	1154.70492	7.95649	70.28533	0.00000	4.84424	33.67219	7.66207	7.40127	3.59438	52.01964
9.64464	10.58882	8.39795	55.38752	36.73307	6.25550	18.75721	7.10198	1124.38047	4.80871	46.18370	1.00000	3.86190	35.93550	6.72376	8.75172	1.26596	61.58069
5.42631	9.22516	5.41278	48.73218	11.18709	8.60824	10.00497	8.36641	1098.88726	8.92141	55.85823	0.00000	7.09169	49.06504	5.44556	11.42864	3.68286	74.49083
7.30387	8.88308	4.64615	18.57677	-72.22625	7.91574	34.22487	6.00880	1177.49280	6.26931	61.47578	0.00000	5.83938	43.12295	8.77800	7.81451	0.99108	31.86658
7.71271	8.86262	5.52214	3.27833	32.88667		3.64186	6.48667	1069.47573	8.42081	60.90503	1.00000	7.80292	39.60094	5.35829	10.35512	1.39106	71.00521
6.50381	8.63037	8.60776	40.87329	14.43865	8.10499	-1.25808	6.54362	1149.94117	7.93138	60.38121	1.00000	4.25863	59.99157	4.95815	8.97149	1.19908	57.80686
9.05721	5.13071	6.98464	30.46907	70.96699	6.51318	12.72444	7.60965	1190.48253	7.55616	49.13630	1.00000	7.98712	67.85309	7.65351	7.54206	2.53520	68.41235
7.61962	6.76746	7.43071	14.37395	100.48528	9.91320	8.57069	7.97829	1078.73055	7.36196	49.32712	1.00000	6.41579	39.26820	4.94656	8.10902	3.18976	51.13041
7.22409	9.86968	9.57147	56.03361	35.96944	6.92484	18.95391	7.48756	1095.60861	7.92029	53.26568	0.00000	8.47192	54.96721	9.14401	8.54278	2.32864	59.77490
9.07341	9.12493	4.67617	25.87498	86.59611	10.32866	2.55693	7.48675	1098.01564	7.56063	54.24111	1.00000	8.26408	58.14049	6.60081	8.85491	2.12009	63.55249
7.32140	8.98979	7.13878	51.47805	6.8625	6.66492	7.31205	7.58461	1121.41917	8.45689	60.05501	0.00000	7.62037	60.61305	5.93780	8.85753	2.34904	35.39749
7.67293	7.47832	5.62133	42.52787	-70.92866	5.17699	18.34007	8.22108	1171.48288	7.80104	70.99125	0.00000	8.13497	39.54402	7.08448	10.70270	3.30194	48.14837
6.11451	9.08200	10.04340	40.53123	17.58522	8.15937	15.13939	6.46242	1113.81029	7.17268	43.86039	1.00000	11.11668	34.11875	9.28795	5.74773	0.78832	38.82155
7.17072	8.91510	3.81111	53.77166	38.12408	11.00304	19.69049	8.90341	1168.64074	7.98969	34.68415	1.00000	8.88197	49.69596	7.71174	9.39491	6.59906	33.95102
6.63438	8.00133	9.52439	41.77583	140.73667	7.84514	29.38703	7.74896	1170.84855	9.96140	45.88295	0.00000	10.44657	39.38495	10.00138	8.33004	1.88057	55.70768
6.78561	3.33111	7.56073	18.20854	-71.10077	2.96498	9.79929	7.43830	1169.79218	9.94415	67.73337	1.00000	7.45316	53.01475	6.42824	9.02037	2.56015	74.95216
7.23738	11.09140	7.88628	44.92934	37.99117	5.80623	0.06139	7.15231	1055.49294	8.19127	34.85645	0.00000	6.08194	54.05800	7.19967	7.72157	1.59500	52.64953
8.20590	4.78717	6.89826	32.17629	75.06583	4.20819	8.92294	6.77936	1067.30262	6.78797	42.10581	1.00000	7.88823	51.53244	5.80579	9.33331	1.67607	67.80022
6.50733	9.53871	7.15140	31.92923	34.86563	6.28563	7.64954	5.45814	1137.04680	8.28269	40.06068	0.00000	6.98556	35.46107	7.07603	8.59381	0.52363	34.06716
7.12433	9.19461	7.95750	8.43333	99.96667	5.03688	5.29918	7.68203	1060.15552	9.33831	64.98547	0.00000	9.25946	67.04804	8.81729	8.85063	2.13976	49.04811
8.52949	9.20526	6.19265	33.41012	-91.06177	8.15105	29.85688	10.57848	1162.92859	7.63177	63.66828	1.00000	6.93419	55.94110	6.89367	9.76917	28.38044	40.64712
7.18487	6.99533	6.84332	26.2173	-80.22588	6.55226	22.38648	6.26840	1199.48965	7.41891	50.66017	1.00000	10.16630	34.95054	6.72213	10.33818	1.43455	21.22264
7.12758	7.59724	6.01432	22.4711	88.1453	7.46618	11.42457	7.16716	1061.17057	6.78515	46.81881	0.00000	8.80462	52.14363	4.52391	12.14335	1.93839	39.92971
7.43794	9.32101	6.29158	41.82143	41.77921	6.41161	26.50081	8.34094	1128.08084	6.85293	32.52000	0.00000	6.27059	50.35545	6.88332	8.57703	3.45036	56.87385
6.34099	10.34583	5.56549	9.58126	8.2926	8.72192	13.82023	6.63181	1084.43922	6.79975	67.82550	1.00000	6.33577		5.74105	8.95896	1.86735	34.97057
7.60675	9.15136	7.63643	43.35071	46.10925	6.33031	25.14232	8.78246	1125.52294	6.46872	55.94593	0.00000	10.61902	43.97652	6.02242	8.10769	5.90513	25.32369
6.92257	8.14529	8.30274	43.61062	-72.97261	2.96092	29.89539	7.61515	1127.10739	5.52617	40.18896	0.00000	8.39910	50.02074	9.41492	9.99746	2.52957	50.65048
7.47610	8.26687	5.93768	10.98778	-74.95472	9.42594	21.75529	5.81194	1098.84552	8.28118	75.27152	1.00000	6.77766	41.49534	6.32595	9.76107	1.16326	41.46891
8.11795	9.43435	7.63852	-7.60361	37.00438	8.84426	25.60987	8.31372	1117.75470	7.63652	36.55178	1.00000	4.92727	47.86858	5.56224	8.39189	4.30356	31.93249
6.78558	10.63348	4.92616	10.66668	-61.51889	7.31116	2.66560	8.12592	1189.66946	7.34407	34.78256	1.00000	7.29011	23.78225	4.48216	9.91576	3.07385	57.03626
8.96732	8.88391	6.87514	5.27247	-3.59625	6.52685	-6.37027	7.54185	1136.42565	9.26839	51.44131	0.00000	7.09483	60.29703	5.51827	9.85604	1.77483	36.09432
6.29495	7.45984	4.96548	37.95143	-91.77127	11.72821	38.20376	9.06710	1124.58055	8.51897	41.12300	1.00000	9.21483	45.98571	5.81627	7.53533	7.03939	48.56373
7.84797	8.64973	6.84424	29.98869	122.20488	7.12517	35.56337	7.75836	1078.74826	8.17401	36.55497	0.00000	7.01709	52.57069	5.31984	8.80941	2.61048	54.56410
6.28554	8.40527	9.70367	54.58048	16.86194	7.38288	12.83685	8.76208	1196.97618	8.46117	45.44014	0.00000	10.56196	68.09176	8.34901	7.77936	5.08352	53.13814
7.74350	9.71902	7.58817	8.35122	-62.64102	7.16011	6.61791	8.48673	1137.48284	9.15691	64.17535	1.00000	5.04884	43.45616	5.09594	9.32570	3.97432	62.88829
8.22027	4.77161	6.92077	-22.9	44.53333	4.42994	10.73186	6.57693	1070.98688	9.22900	52.30740	1.00000	7.87154	47.52401	6.31457	8.91680	1.84478	55.80803
6.45380	12.37345	7.88459	-4.16694	-40.7475	6.15416	7.18571	7.68998	1054.45580	8.06276	36.95366	0.00000	5.51525	55.06824	7.67229	8.23506	2.14223	45.50863
8.48479	8.49589	9.20890	37.49223	15.07041	7.06942	6.94545	8.10586	1094.97545	6.19185	44.72185	0.00000	8.83917	68.53221	10.35130	9.73930	3.47474	56.85954
8.01921	8.07422	6.97778	33.92946	-116.97725	7.93573	25.71303	7.18974	1181.54772	8.61460	51.43849	1.00000	11.53721	28.71579	7.24738	10.77105	1.65024	44.43464
7.73299	5.78587	6.02480	6.03333	37.55	6.36018	25.28711	6.56769	1059.96647	7.66132	50.49981	1.00000	8.36605	63.00697	5.33187	8.42065	0.26623	46.97267
5.95399	8.49866	9.69886	48.15659	28.28489	7.94162	28.68466	6.33615	1141.83362	6.50133	42.03548	1.00000	3.90287	41.19542	7.88002	7.81107	1.27492	68.18194
8.87716	9.77088	8.73571	20.28527	-103.42897	8.42825	20.04082	9.60837	1076.28243	5.87571	38.82716	0.00000	9.03730	44.47528	7.81098	9.28042	11.19076	34.37728
6.20504	9.14163	5.45486	14.66	120.56528	7.17668	10.08302	8.21143	1116.60346	5.92660	32.06385	0.00000	6.44124	59.64363	6.92687	10.25020	2.96449	52.21074
7.51134	7.00964	7.02501	46.51872	86.00214	12.02420	4.88459	7.53822	1099.87136	8.28752	58.42296	1.00000	6.40254	35.65905	8.16892	8.21769	1.84860	68.51608
7.71802	10.02109	7.76636	42.30865	-83.48216	7.71822	12.31865	5.71684	1158.18504	8.75966	39.31620	1.00000	4.64117	35.77034	5.93002	9.09848	0.62195	35.45186
9.15890	8.82903	6.18066	17.30858	97.01124	9.45145	20.09269	4.98277	1164.55389	8.04018	50.89240	1.00000	6.73171	45.34713	7.45239	9.09561	1.15382	61.36309
8.07603	8.73024	4.47114	25.87498	86.59611	9.63662	36.35419	8.33366	1098.15636	8.23075	55.07468	1.00000	8.14442	55.24381	5.48355	10.02191	4.39817	57.77255
7.69185	11.21781	5.90197	65.84811	24.14662	7.89603	-4.96317	6.75563	1178.50540	8.12481	46.03952	1.00000	6.29631	42.70738	7.45646	9.80081	2.03048	55.37553
8.79018	10.31402	5.51033	5.6561	-75.87877	6.29787	20.48955	8.00303	1122.65555	9.64946	78.44919	0.00000	3.92130	41.59532	8.18501	8.63517	3.59448	41.87959
8.18594	7.76998	5.83202	-21.44345	-65.71875	8.47412	23.54107	8.56020	1168.79052	7.77109	58.04876	1.00000	9.37828	62.95957	7.07002	8.25676	4.88738	40.73173
7.28622	8.88951	9.66243	12.37169	123.62494	5.78459	28.59485	8.14729	1106.51915	8.00332	65.33831	0.00000	8.83800	58.52464	11.22023	7.99954	3.16850	73.55734
7.62943	7.14686	5.89941	35.06544	1.04945	6.27976	13.49373	7.23991	1148.30945	7.08402	39.00007	0.00000	9.09084	42.40364	4.78960	12.19262	1.83149	53.78167
7.73632	8.01099	8.61952	52.53048	13.29371	8.24747	22.89065	8.01012	1052.81814	8.32484	41.94372	1.00000	4.75248	49.67964	5.93243	8.47423	3.38676	43.87947
8.95184	8.33623	7.26783	24.05979	77.40858	8.20936	26.30244	8.86080	1100.98147	9.43223	45.90087	1.00000	5.98016	66.03531	6.04131	9.28635	6.39687	36.35040
7.90986	9.29069	8.88833	-23.44361	-51.87389	8.52987	-6.20291	8.91135	1199.75822	8.35848	56.07487	0.00000	9.65168	41.59004	8.96441	8.79591	6.44749	62.85951
7.27869	6.79617	6.90431	20.28527	-103.42897	11.37288	24.00413	7.66903	1117.49482	8.61541	35.23140	1.00000	7.20279	34.33461	8.78645	7.49074	2.05169	64.13374
8.07864	9.41550	5.93617	34.31	-2.16	7.69540	15.82472	7.67126	1146.91502	8.97876	36.88205	0.00000	7.08930	56.56362	7.02772	8.98125	2.05641	46.82147
8.79741	5.12787	6.53094	23.9028	89.11943	7.14103	15.87541	8.55034	1093.18257	6.28874	53.52536	1.00000	8.40098	37.98834	7.00448	6.78172	4.08294	37.00142
9.68766	9.64997	5.69345	38.37255	34.02537	6.83585	4.01451	7.33598	1101.14892	8.77111	49.31215	0.00000	5.10809	51.40553	7.12894	8.91265	1.59554	53.97067
6.93340	8.40916	8.86064	51.30001	13.10984	4.99278	24.27023	7.26920	1074.08472	6.82851	43.96799	0.00000	8.95124	39.14471	8.83543	9.68862	2.03494	20.04084
7.10582	10.70593	8.27028	10.58806	77.24779	5.73329	25.42829	6.20974	1108.85651	8.59683	32.19547	0.00000	3.99561	53.59400	6.07780	6.73662	1.26336	52.36837
6.77074	7.51603	5.70809	28.54944	-81.77285	5.33823	27.35940	8.50703	1172.77698	9.13248	50.64523	1.00000	8.88980	22.55164	6.15938	10.12820	4.18416	67.92185
9.01820	9.65737	5.97449	31.39547	34.75699	6.40304	25.88244	7.14644	1195.48944	6.84239	42.82983	0.00000	4.61684	54.61351	8.17616	6.88840	1.57977	63.23816
7.27859	10.17141	8.32496	48.8222	2.12213	4.62807	13.86819	8.95633	1175.99902	7.25677	42.86689	0.00000	5.73830	47.26239	7.27131	6.06571	6.90344	
7.19704	8.39134	5.18767	16.06213	76.0586	7.69107	0.48408	6.95718	1130.26485	6.71230	46.04250	1.00000	7.29167	31.01990	7.88388	7.42027	0.92357	46.52332
6.57896	8.03242	4.77204	8.43333	99.96667	5.89653	8.99776	10.24936	1165.09367	8.56533		1.00000	7.16500	51.48432	6.26873	8.58806	21.47262	59.46189
7.41076	3.10861	7.90199	-31.95224	115.8614	4.95072	9.17707	6.68587	1164.05012	7.72158	35.53786	1.00000	8.43667	42.65853	6.84707	7.91979	1.34231	43.11672
7.87976	9.25311	3.75074	41.91738	3.1631	12.07083	21.31617	9.20594	1184.94604	8.91830	51.69546	1.00000	9.72002	64.38413	8.82308	8.33119	7.51562	42.84592
6.98387	9.20430	10.33064	55.25	24.75	8.18479	21.70072	8.96989	1187.20979	7.69695	32.27046	1.00000	2.15382	44.24715	5.97531	7.76820	6.11638	25.55908
7.73008	10.12165	3.59280	27.71809	-82.35176	8.79327	17.55759	7.96482	1182.97243	8.83040	43.96885	1.00000	9.07716	31.63977	5.87271	10.32123	3.62567	44.20249
7.65961	9.54015	6.18009	43.4125	23.225	9.68329	29.34508	8.29297	1194.92736	7.14842	48.52979	1.00000	6.78296	62.95664	6.24801	8.81507	3.32753	31.66559
7.02651	8.57878	6.53437	-7.81667	112.01667	7.72734	38.51581	7.93815	1157.83738	7.61284	33.01573	1.00000	7.23895	53.62777	6.06609	9.20949	3.21460	30.11413
7.54797	6.63218	6.84505	40.53123	17.58522	7.22209	15.46784	6.21084	1080.31740	6.92595	53.39552	1.00000	9.04794	39.27107	7.27332	8.96195	1.47688	30.70104
7.95784	10.65949	9.10540	45.53929	-122.38731	4.60212	18.75561	7.85494	1058.95908	8.64017	42.34579	0.00000	7.46865	49.03252	10.16255	8.13015	2.35993	39.19557
7.04353	8.76908	5.22259	50.09019	8.4493	7.72668	15.21843	7.27055	1118.60083	7.08376	49.59516	0.00000	5.89576	59.76086	6.57263	9.61774	1.94067	39.11158
6.03772	10.98543	8.56796	54.48147	53.47103	9.04723	4.21613	7.69901	1158.32584	7.93379	43.61420	0.00000	8.69962	53.22642	7.04448	8.92419	3.16124	50.26026
