PM10	PM2.5	NOx	H2CO	C2H3NO5	latitude	SO2	CH4	longitude	warning	Pb	NH3	CO	TEMP	PAHs	PRES	O3	CFCs
9.11215	9.22519	8.69530	57.61502	5.11019	35.21222	8.93218	5.60345	2.31889	0.00000	30.42707	8.38902	5.18217	18.94194	9.64593	1132.30433	10.54264	48.58456
7.40645	7.11548	10.18511	62.08200	1.15924	25.6439	6.75775	6.91812	77.9129	0.00000	38.25029	7.66638	6.54145	21.40294	9.98454	1174.45155	9.95822	51.77517
4.58438	8.67601	5.89908	46.53537	0.60103	39.78504	10.58966	12.30119	-85.76942	1.00000	64.85782	9.12507	8.93860	11.84489	7.77118	1108.72896	10.97201	49.27300
4.85306	8.58342	8.17886	46.30591	0.51325	33.42585	8.71956	12.00656	-6.00137	1.00000	32.20004	7.40530	6.80808	26.41161	7.40361	1088.62760	11.67414	62.61534
6.76110	9.21119	5.60163	54.27435	1.09170	37.73604	7.53857	6.33545	-120.93549	1.00000	46.04584	7.12823	10.30598	7.29472	6.90245	1087.77006	7.34417	81.89882
7.37766	6.48802	8.45249	51.78594	1.22773	6.03333	10.72830	6.95347	37.55	0.00000	50.55116	8.76613	10.91983	24.02768	6.06523	1065.67578	9.16526	31.51163
6.28315	9.03902	8.47981	28.86899	0.96440	43.1122	8.69337	9.06069	12.38878	1.00000	44.92872	5.99525	8.10983	10.75325	6.94484	1061.10298	6.83700	62.41819
6.38841	8.62766	7.19511	59.74304	0.76152	51.24197	9.32169	8.12271	4.82313	1.00000	57.93990	6.95574	8.06353	19.83127	7.32195	1093.82860	6.81730	53.57140
3.32150	7.49806	5.10254	50.48775	0.79854	45.16024	9.36500	13.25509	-93.08883	1.00000	56.47722	7.15923	10.18471	13.31840	6.55252	1186.85982	11.19116	54.50636
5.69972	9.45679	5.97613	45.61235	0.91818	43.1009	7.44167	12.40379	-75.23266	1.00000	30.88140	7.53009	9.00334	6.35011	6.18386	1110.18790	9.91613	42.67738
6.84074	8.55834	6.74612	56.12956	1.05654	47.64995	7.95319	7.59207	-117.23991	1.00000	46.77106	8.15579	6.25421	16.06964	8.11314	1102.70821	8.90150	56.51945
7.42487	8.54178	9.18537	42.45486	1.30053	53.81667	9.10067	6.27785	-3.05	0.00000	62.92239	9.36868	3.35737	15.20603	12.91716	1079.54469	12.68212	55.41251
3.88719	7.32481	10.14196	61.78643	0.67651	-44.39672	7.28807	8.70353	171.25364	0.00000	51.66456	8.96137	6.75455	10.16154	10.18908	1197.43005	8.81927	66.13617
8.94031	7.63688	8.76960	59.45492	4.37460	50.9803	8.60602	6.07006	11.32903	1.00000	52.55360	8.35484	7.45028	13.36032	8.84361	1093.19780	9.63016	41.67207
5.82174		6.58366	50.72254	0.65619	-13.7804	8.39842	5.00461	34.4587	1.00000	42.29241	9.70495	12.75888	17.27451	8.42137	1098.61973	8.28208	57.84740
8.07199	8.98912	6.58018	46.64789	2.18958	36.21544	10.62684	9.96159	65.93249	1.00000	61.52740	6.67007	8.15748	-0.10495	6.18901	1062.83588	9.09187	62.59804
8.33823	7.81220	5.94190	57.54761	2.64120	61.72744	7.97634	9.72624	17.10558	1.00000	54.93571	7.87443	8.92788	2.71662	4.83743	1135.31095	7.97941	53.42173
8.55948	8.03219	10.45810	49.28594	2.95451	50.50301	8.66090	9.70471	13.63617	1.00000	40.39672	7.73248	7.47148	16.13523	5.75862	1106.85130	7.63141	52.18178
6.38962	7.36345	7.79719	58.62743	0.97629	-19.32556	9.09079	6.65002	-41.25528	0.00000	31.04347	8.07888	10.28195	12.96701	5.16484	1140.72677	9.51790	78.79335
7.85920	8.78940	4.49178	63.25724	1.74434	44.99012	8.68869	5.18699	-123.02621	1.00000	23.26823	9.21162	10.69485	25.91246	4.81233	1149.97956	7.86671	62.00926
7.32712	9.93316	8.69637	94.40308	1.35420	9.58126	5.47167	7.38012	8.2926	1.00000	41.18831	7.06801	8.20254	11.49097	5.94757	1146.98770	10.48682	55.10780
7.94297	8.55077	9.13000	53.18621	1.93916	23.49668	9.44022	8.06767	86.68363	0.00000	57.70519	7.33609	9.86731	26.18190	7.30001	1125.34872	8.69702	49.49536
4.94678	8.08594	8.15614	56.52899	0.65322	11.50526	7.25303	8.47749	77.23826	0.00000	65.07594	7.31316	8.92535	18.73351	9.62186	1118.31146	8.17061	53.56887
8.08966	7.21448	10.78127	39.55169	2.24375	40.5576	6.45701	7.52874	-74.28459	1.00000	45.66457	9.32995	11.47207	35.29258	7.68669	1156.13277	9.27558	44.05004
8.28514	7.20985	7.53526	32.74421	2.30886	51.39323	8.28525	7.11416	0.47713	1.00000	42.65262	8.45676	9.42836	24.23763	6.69770	1066.74652	7.79526	74.25940
8.99565	9.10181	4.91557	34.50659	4.40310	52.47774	6.44687	4.94073	10.5511	1.00000	26.70868	7.63641	11.07108	15.26119	5.78720	1075.60516	7.38737	65.76078
6.77597	9.06361	7.32555	72.72352	0.58498	-23.85972	7.36698	9.02903	35.34722	1.00000	66.25597	7.27652	6.84176	20.94626	8.59237	1110.97775	10.06811	40.52510
6.60740	8.53927	12.24914	43.09474	1.29713	39.71734	8.28309	9.05751	-74.96933	0.00000	42.08950	8.48919	9.54308	-4.29119	5.07173	1095.33508	5.38688	61.43178
3.65704	9.22006	6.64646	54.79422	0.69085	39.33427	8.17502	12.42253	-76.43941	1.00000	32.37904	7.89191	7.46636	13.37692	7.37371	1126.58946	11.07523	67.07109
8.87035	8.10931	8.41011	38.62286	3.47078	41.72059	9.37281	9.26586	-87.70172	1.00000	56.64312	9.61824	6.82039	8.91350	4.96463	1116.92062	8.99137	58.18279
5.81215	7.54540	7.85595	73.22396	1.02041	36.91023	7.73011	10.46690	-121.75689	1.00000	58.88004	8.63716	6.30185	8.17414	7.67492	1166.66821	10.86055	50.42844
7.68216	9.06714	10.32754	37.45001	1.65493	32.35126	7.45520	7.41060	-95.30106	0.00000	33.63373	8.88096	10.96178	25.60271	8.62175	1170.08900	9.64697	63.97145
3.94604		5.97360	40.57284	0.64716	31.28092	7.86486	11.78574	74.85849	1.00000	56.69813	7.56001	8.36014	14.81201	8.25218	1106.51385	11.51977	44.79747
7.32635	8.22309	9.87292	57.27450	1.54577	46.32374	8.53054	7.76937	-120.00865	0.00000	40.70311	8.28678	9.70837	12.45063	7.81246	1153.62075	9.35067	70.68295
4.39832	9.46251	4.67381	37.58357	0.74736	36.82167	9.18524	10.33269	128.63083	1.00000	45.67811	8.92955	9.00266	23.70600	8.20524	1118.38328	10.13845	60.61613
9.74186	8.44303	7.89622	49.73732	8.29710	38.68712	10.31995	9.56133	-4.10734	1.00000	50.83321	8.41659	6.09638	24.52059	4.24677	1148.07673	5.68716	67.83268
6.09668	6.37513	9.72861	49.50254	0.74129	-32.45242	6.28544	8.92769	-71.23106	0.00000	27.11181	8.31756	6.85714	15.37712	9.65698	1118.08077	8.41219	52.50468
3.85983	8.71973	8.04378	39.51403	0.56210	41.94175	8.63430	9.49154	123.50266	0.00000	36.42798	8.71196	5.92218	12.99009	9.53369	1125.10163	7.57153	79.83736
6.29090	8.05313	8.83766	56.36017	0.66112	41.27194	8.75946	7.85291	123.17306	0.00000	61.05142	8.64204	8.51894	8.87791	8.26048	1056.90527	7.63732	61.59521
6.71288	8.18541	10.88495	41.80976	0.83568	33.45122	9.94726	6.55727	-86.99666	0.00000	45.08972	7.99905	5.33269	20.77517	10.38662	1144.71822	10.79027	62.79934
6.71052	6.41358	11.40696	37.83560	0.71752	-31.25033	6.43993	5.51622	-61.4867	0.00000	41.83662	7.70566	8.81803	30.24194	7.69833	1134.35467	10.26073	57.21424
8.76532	8.24049	9.29001	53.90533	3.74162	-11.48472	10.34937	8.47945	-37.93278	0.00000	54.76414	7.56175	10.10023	33.41355	7.79798	1133.62821	9.70996	60.80830
6.85403	8.47846	5.94290	57.24865	0.89726	27.92333	8.07353	10.39755	118.53333	1.00000	44.01412	7.46386	8.70412	20.77469	6.26601	1072.26038	9.23277	49.59509
6.11855	10.69649	7.98101	43.16944	0.91470	27.52948	8.91640	5.34424	68.75915	1.00000	26.80552	8.22015	12.76771	-4.63987	8.11011	1054.70423	8.29854	50.42581
5.14409	10.44804	8.25289	38.52407	0.76983	-4.24444	7.89202	6.49159	-42.29444	0.00000	45.72877	9.40843	8.52014	27.91939	5.43662	1094.87091	11.24705	49.77475
3.71823	8.14089	6.51612	62.99188	0.58685	40.87363	9.02873	12.05158	14.34085	1.00000	44.09728	8.59902	6.90226	22.37408	6.81651	1195.70889	10.77387	51.39033
8.21685	9.64548	5.61200	50.13843	2.37550	48.77275	6.76577	6.32223	5.16108	1.00000	30.09468	7.57550	10.10839	23.38059	7.70152	1133.58425	8.13173	65.34393
7.72411	8.14862	5.78168	31.20981	1.31553	34.09668	7.95842	7.30541	-117.71978	1.00000	36.72847	6.89267	6.31654	16.99186	8.64287	1083.49789	7.53852	60.63026
7.72035	10.53076	6.92197	58.66417	1.65494	41.8542	7.73730	6.58895	-87.66561	0.00000	52.96617	8.85653	7.99939	23.42529	9.22099	1060.85450	8.92446	61.38328
8.42985	9.38804	9.63539	41.74819	2.33918	34.21639	7.53989	7.98830	-119.0376	0.00000	51.46513	7.29092	3.97911	12.03277	7.37791	1159.84499	9.57199	44.52648
6.97360	6.49640	7.84561	42.20002	0.64790	-34.64167	8.56708	8.57923	-60.47389	1.00000	47.56133	8.20530	7.03487	2.13855	5.64808	1135.06340	5.23327	39.40974
4.40979	7.66523	7.45669	41.68812	0.37997	10.66668	7.20422	11.69482	-61.51889	1.00000	47.92063	7.51330	7.52523	2.62950	7.45389	1170.49824	11.93011	50.88935
8.12727	10.39049	9.78756	52.05655	2.20114	53.53041	8.44893	7.91053	43.67663	0.00000	36.47850	8.87106	9.25349	10.58447	7.62971	1076.77150	9.89428	47.65351
7.69075	9.08804	3.07515	45.62746	1.74421	37.56667	8.94371	3.57176	140.11667	1.00000	39.96977	7.67217	12.31509	1.13682	8.83756	1096.17215	8.14334	71.57442
7.13952	7.40188	10.13483	48.94481	1.14451	-23.7975	7.77863	7.32525	-48.59278	0.00000	36.78667	8.99621	9.07913	6.57759	8.02256	1095.97329	10.26149	70.17118
6.61144	7.35027	7.01472	47.98406	0.66863	52.57583	10.50094	7.82005	6.61944	1.00000	49.73777	8.62247	9.06787	1.53939	4.91653	1107.20998	7.01595	76.52456
7.23688	9.36863	8.93920	40.54307	0.81547	55.38752	9.88276	5.20890	36.73307	0.00000	43.58130	8.20298	9.92547	13.77371	4.72870	1157.57525	8.20940	57.98155
5.62603	7.76746	8.43433	50.18643	0.87883	51.03427	8.57304	4.94643	5.37429	0.00000	69.63001	7.84032	8.94503	12.76066	3.72415	1107.10214	9.15692	43.86937
6.72445	7.78322	6.11148	54.24006	1.41987	22.75218	6.23184	11.57753	72.68533	1.00000	60.50990	8.38202	8.48577	1.26302	4.30327	1121.92942	9.14068	42.33397
7.73132	8.17526	8.67272	55.01446	1.65271	-25.42778	6.98452	6.76276	-49.27306	0.00000	34.07141	7.25211	5.13967	20.96903	10.28028	1158.18312	10.34747	63.89237
7.25940	9.86679	7.72570	56.97589	0.85009	49.65186	10.41936	10.17081	26.97253	1.00000	61.52413	8.60544	6.87547	7.03042	6.25425	1183.19716	10.01203	44.93465
5.18288	6.87601	8.73112	45.38435	0.96151	33.95015	9.36063	9.52536	-118.03917	0.00000	33.41620	7.78671	10.01535	11.56829	8.61421	1058.55176	6.66431	50.09755
6.79871	10.18000	12.14865	37.89451	1.15177	32.87533	9.73909	7.73760	71.57118	0.00000	42.12036	8.94314	6.60470	19.81685	8.79299	1191.84295	9.16312	53.56068
7.87147	6.92156	9.18925	37.97489	1.42964	32.35126	9.35276	7.51512	-95.30106	0.00000	47.77974	9.11300	10.41225	15.75843	7.52257	1198.09347	9.22347	51.90734
6.28929	8.09030	9.91925	56.91258	0.54974	45.73333	9.67987	7.36590	4.91667	0.00000	49.62012	7.72932	8.54573	17.65539	7.61309	1114.29976	10.31320	55.72189
6.31443	7.86200	14.86442	42.06803	0.80107	57.14369	6.60049	8.66917	-2.09814	0.00000		10.38897	4.18744	31.02917	10.26751	1052.33828	10.30275	44.70048
8.09785	6.79630	8.11319	71.53973	1.85364	-16.25	7.16657	7.29783	-69.08333	1.00000	42.05709	8.15699	3.93022	10.39552	6.98747	1085.89053		54.59233
7.17811	9.41144	8.61532	39.46648	1.62254	55.38752	9.42883	9.27943	36.73307	1.00000	53.69575	6.89244	5.58682	15.77455	6.95395	1111.81986	10.47276	34.59284
7.22556	6.02188	9.04347	51.42908	1.02423	35.72917	9.19192	7.11443	10.58082	0.00000	46.13218	6.86848	7.51423	5.76302	5.99557	1057.43731	10.21852	55.60874
7.09443	9.27635	4.72721	28.84735	1.29308	47.92526	7.59027	8.87337	-97.03285	1.00000	44.45213	7.61511	7.78357	41.84593	7.56641	1074.48718	8.48780	44.60823
6.84765	7.95493	7.75722	58.01044	0.79658	26.32293	7.02366	11.21334	91.00632	1.00000	42.63988	8.83418	7.47997	13.17067	6.52001	1185.38840	10.46950	43.06868
7.66636	8.58646	7.35520	66.78216	1.59760	23.02677	9.55056	10.16384	113.13148	1.00000	33.14357	9.20877	7.00928	14.96889	6.01848	1131.63912	9.02570	73.47361
7.93488	8.07767	6.70673	44.62174	2.09241	57.47908	9.22714	9.40888	-4.22398	1.00000	51.36342	7.56975	7.52029	18.10738	5.29280	1152.82891	9.06841	50.66787
6.63247	8.56948	9.95200	46.41127	0.95217	48.78232	9.63093	8.40506	9.17702	1.00000	59.80628	8.84530	9.36519	31.08393	7.93195	1084.16728	7.08611	49.11898
5.18812	8.39871	7.29681	69.88426	0.57313	26.2649	8.53212	10.48977	81.54855	1.00000	44.27048	6.29392	6.50007	11.05402	8.13079	1137.27047	10.51076	43.04729
6.95785	8.65837	7.38255	47.89885	0.61465	42.06166	6.51066	9.42767	-1.60452	1.00000	55.06679	9.92676	6.84725	4.66809	8.25811	1165.73851	7.41647	47.04681
7.37948	7.67126	7.35226	41.95100	1.34772	48.79325	8.36984	6.54171	2.29275	0.00000	34.24404	6.87747	6.65293	6.17785	9.30240	1184.27820	9.35229	45.20823
5.63880	9.43032	6.46357	48.06690	0.15983	45.49428	8.69349	5.81438	-122.86705	1.00000	40.07771	6.62794	10.57637	-1.97092	8.38770	1050.83724	7.15590	51.12567
6.26305	7.19967	5.99393	50.83188	0.71152	36.65	9.85654	6.98202	138.31667	1.00000	62.29195	6.69216	9.74200	27.98972	6.28809	1059.35944	7.69262	62.21885
7.82819	9.01973	5.82907	29.01520	1.76558	34.61667	7.50337	6.80863	135.6	1.00000	50.77497	9.40386	8.72279	4.91061	6.37776	1084.22275	6.98041	49.56404
	8.81439	4.88219	50.87117	1.18184	31.92923	9.36243	8.94198	34.86563	1.00000	31.90636	9.11965	8.42417	18.07636	5.38047	1107.52248	8.60073	39.77660
5.33517	7.62545	10.63847	51.59773	0.76795	37.30553	7.29417	8.79301	120.82747	0.00000	47.68935	7.98756	6.61919	18.75130	10.37018	1159.74513	9.09213	76.89803
7.77414	8.54225	5.96033	50.86527	1.69490	46.32374	7.93345	6.05689	-120.00865	1.00000	56.57912	7.41149	5.76353	20.12544	8.24670	1059.37805	8.02630	65.03763
6.96631	7.11663	7.20964	63.29539	1.17792	46.7055	7.06287	10.45923	38.2739	1.00000	52.04172	8.74126	7.51528	14.49105	7.09499	1162.62922	10.41448	67.07559
8.72285	10.28570	8.31837	46.04653	3.21045	-1.26753	8.89947	7.43002	116.82887	1.00000	50.52693	8.05881	5.13457	17.35028	7.11398	1133.48796	9.14908	73.66553
6.18176	7.43747	8.28957	51.14485	1.08314	30.24706	8.58029	4.72397	115.04814	0.00000	40.66965	8.45546	10.28095	14.45873	3.99851	1124.03885	8.34380	65.55840
7.69719	9.03812	5.50038	46.11945	1.44480	-23.44361	7.99621	6.31008	-51.87389	1.00000	41.50169	8.69457	9.54210	5.20995	3.14299	1180.83801	7.24588	52.10958
6.69605	5.93554	5.24624	43.28215	1.26938	45.49428	8.86450	5.07244	-122.86705	1.00000	34.10967	9.84036	10.07056	32.90239	7.68510	1123.40315	6.48634	38.78541
7.89920	9.10266	6.92329	65.22470	1.82646	32.87533	8.53733	9.12040	71.57118	1.00000		7.44148	8.06420	16.10843	7.13823	1178.84738	8.85861	54.92871
6.05928	8.74533		49.52254	1.00871	68.79833	7.90948	7.38330	16.54165	0.00000	50.36025	6.89647	8.52051	33.61822	8.20596	1157.79017	10.89300	54.99457
7.64666	7.71246	6.45662	53.25932	1.92140	44.35056	8.09865	7.77719	142.45778	0.00000	66.82729	10.04287	5.83477	9.25422	8.00669	1057.88030	7.63967	63.14649
6.05139	8.44184	3.94420	49.76066	1.21546	35	7.28529	10.70908	136.51667	1.00000	50.12759	8.64640	9.91924	24.20188	5.96747	1077.13025	8.69294	59.58369
8.41210	9.13129	7.51893	31.37295	2.66120	41.16704	6.83583	7.28239	-73.20483	1.00000	37.87262	9.36634	9.41154	17.31413	7.39178	1191.16321	6.93510	62.99087
6.71222	6.78890	7.39740	32.96998	1.04550	6.46838	7.72042	7.83114	-73.26022	1.00000	56.05449	9.19207	8.25621	5.12807	4.65645	1131.79169	6.24968	50.74067
7.99728	8.42697	6.84727	43.39965	1.75920	36.02506	8.55614	8.79545	-86.77917	1.00000	43.31844	6.46719	7.08344	4.04302	5.77115	1137.81917	8.82776	53.90492
6.85477	6.87564	10.27873	75.22144	0.85512	21.53889	6.01342	6.98822	71.57737	0.00000	38.94350	8.01802	5.26017	21.15959	8.99980	1127.03600	9.59456	44.26705
5.93723	8.30764	9.92141	36.36179	0.93355	50.75	8.91702	8.49379	2.25	0.00000	70.91594	7.43847	8.06925	16.92760	8.30648	1061.25121	7.76143	45.97559
8.77436	8.02396	6.43319	37.01421	3.42200	4.92675	9.68673	7.07411	6.26764	0.00000	52.64563	10.41700	5.88142	13.25457	6.61441	1117.34925	7.88742	56.93567
7.04921	6.95188	7.08181	70.39386	1.18845	7.50251	6.71436	5.67540	5.06258	1.00000	72.06352	8.28246	11.58767	27.38389	6.13771	1139.13179	7.90008	76.45846
9.55119	9.63947	8.64501	43.44090	6.98841	39.22493	9.21218	4.93637	42.85693	1.00000	44.37544	8.95785	2.73848	-1.81341	7.25111	1076.78838	7.32997	21.54124
4.35858	8.95214	8.45684	40.26332	0.59219	48.79325	8.62939	13.47200	2.29275	1.00000	47.58110	7.72209	7.05140	12.03955	6.50464	1082.29319	12.18685	46.31888
5.69629	7.80839	7.86852	53.58154	0.64568	33.50921	8.78078	6.99213	-111.89903	1.00000	57.82652	8.39194	9.10935	34.62260	7.83737	1096.05260	6.71450	61.17885
5.82083	8.42670	7.38950	40.37010	0.78163	-8.05389	8.51898	4.44763	-34.88111	0.00000	59.84556	6.97115	10.28834	21.12839	3.18899	1171.24445	9.46143	56.96784
6.28178	10.11740	8.73687	36.77204	0.67597	18.18158	7.89055	5.85244	76.03889	0.00000	49.83353	8.57196	9.05666	9.25266	4.91385	1080.53427	9.14072	47.91796
7.59610	7.67154	9.09245	55.10777		36.06523	7.93616	8.24247	-119.01677	1.00000	55.81915	8.72749	8.35207	0.87920	6.67455	1063.81033	5.99554	61.40970
6.27482	7.11025	8.79628	46.30522	1.22105	37.13548	8.07051	6.13067	-3.67029	0.00000	34.60697	7.98489	9.92615	16.00714	5.94384	1085.03810	9.97918	51.10185
8.25971	9.96122	10.24198	50.36632	2.61887	15.45144	8.56668	5.47958	78.14797	0.00000	36.17707	7.55898	5.46426	10.01466	10.46531	1071.84000	11.41444	55.10088
7.12252	6.18083	7.97715	47.47859	1.44547	43.4125	8.41223	6.97470	23.225	0.00000	39.14537	7.25747	9.45728	-0.95589	5.37808	1144.59882	10.02724	48.46599
7.78087	9.23484	4.88834	60.31877	2.00275	-34.64167	7.35807	5.03699	-60.47389	1.00000	41.64122	8.54126	10.47022	20.41371	5.33837	1177.13418	6.41159	77.51970
6.98017	9.75855	6.81049	47.12214	0.64129	29.69221	7.72320	5.80544	72.54566	1.00000	70.24774	9.91922	10.53186	5.59494	7.51469	1169.45015	6.84267	62.96994
7.89324	7.46711	11.51933	59.18004	2.05498	39.00622	8.00179	10.26000	-77.4286	0.00000	34.91288	7.28446	10.17770	9.31352	12.50551	1099.21978	11.03500	51.31519
4.35920	8.46499	6.57764	24.48781	0.93636	51.21187	8.22488	13.08367	4.25633	1.00000	65.91017	9.09233	8.09962	23.26855	5.98119	1068.10599	10.87558	64.33418
6.97071	9.80882	8.12569	55.04570	1.40477	52.2	8.21715	6.90455	8.63333	0.00000	30.12407	7.98293	9.22869	28.93472	5.24591	1076.16724	9.14647	68.86974
7.07553	8.99401	6.68237	42.97500	0.98740	41.91886	8.01062	6.53261	8.73812	1.00000	68.35721	5.95306	10.05818	0.62754	7.53676	1066.01104	6.63020	50.12931
4.16901	9.10993	6.37252	52.04733	0.14189	-19.32556	10.06987	13.21617	-41.25528	1.00000	42.09742	7.72743	9.03880	41.11658	7.59369	1148.80210	10.84127	64.57099
5.89418	5.73568	5.63424	48.24501	0.87488	-1.6	8.57437	12.45341	103.61667	1.00000	48.15918	7.76057	9.98257	19.21957	5.86087	1194.94499	10.53514	62.12148
9.82609	7.13504	7.86436	59.77095	9.22780	27.9247	6.18639	7.35005	78.40102	1.00000	49.38011	8.26237	5.92552	23.62626	5.47113	1192.67374	8.25739	33.32282
5.74279	9.09289	9.94413	58.16340	0.74919	50.56149	6.91193	6.26596	4.69889	0.00000	47.33280	8.79076	9.81107	12.35408	7.22132	1162.78270	7.87223	74.35409
6.68019	8.41063	7.54306	67.01281	0.70725	48.77275	9.18608	9.67819	5.16108	1.00000	62.94829	8.00877	5.38537	1.23754	5.15928	1084.17047	9.20459	57.97075
6.26809	7.83159	8.71456	54.32027	1.16084	48.73218	7.19269	8.96508	11.18709	0.00000	56.06328	7.50228	7.20087	2.98805	7.42707	1135.41336	6.63535	49.52976
6.82461	7.99839	8.04702	52.23964	1.51416	16.455	7.39372	8.22067	120.5875	1.00000	34.05666	8.59295	7.90099	34.39442	6.76102	1128.61953	6.14355	59.59116
6.95481	9.85326	5.66787	65.23125	0.90772	40.64621	9.22849	8.90782	-73.97069	1.00000	29.22054	9.85543	7.89785	13.80350	6.67702	1116.35441	8.47801	65.30786
5.95137	8.45751	8.53930	60.96013	0.53895	45.9836	7.82604	7.03025	12.70038	0.00000	43.29283	8.55621	10.82270	16.43575	8.97972	1144.80995	8.04588	53.45242
6.42651	7.02548	7.53104	49.77390	0.59723	41.29444	6.93003	6.79278	69.67639	1.00000	33.88410	7.68944	9.68115	1.87626	8.88600	1177.74991	6.83529	59.65030
6.76101	8.66681	6.81641	41.29710	0.56817	43.41949	9.23665	6.13816	77.0202	0.00000	58.21900	8.53463	8.85851	15.35873	8.36216	1156.31254	8.39603	57.74925
7.20801	7.94700	7.69459	37.56759	0.94057	42.67164	8.62316	6.09981	14.01481	1.00000	52.30901	5.95688	10.91539	16.77063	8.45847	1102.37670	7.50640	60.40902
7.39346	7.34202	5.64139	54.25067	1.19127	9.82564	7.43790	5.60590	78.25795	1.00000	58.08183	8.85612	10.34652	9.79553	7.09633	1105.22332	6.91010	58.56335
4.96065	6.33122	3.27993	70.13580	0.11116	54.8421	8.13034	3.26093	46.5813	1.00000	12.42378	7.56259	13.13710	8.20395	8.70078	1194.19886	8.04495	63.68545
7.50788	7.36522	7.29248	52.94031	1.38265	43.48961	10.07139	5.50016	-8.2194	1.00000	30.49450	8.48160	11.40254	21.44773	7.00957	1082.47279	7.34224	63.73361
7.01798	7.47016	10.93500	38.72491	1.09669	24.81757	9.28254	7.97631	84.63445	0.00000	58.20427	8.24309	9.49477	11.74633	9.27764	1130.53771	10.88727	18.73259
6.52262	6.14119	8.36735	53.57435	0.80715	-13.7804	7.99811	7.13110	34.4587	0.00000	59.27981	8.58387	5.57725	3.00867	11.53958	1093.79084	10.59347	35.62314
8.56855	9.44652	6.23750	37.56902	3.06933	50.82709	7.96954	7.85450	6.9747	1.00000	70.76043	9.35783	6.77201	22.55703	6.78381	1085.25404	8.12330	54.00532
7.06436	8.46140	9.02803	64.31438	0.88461	54.90083	8.89772	7.81381	38.07083	0.00000	8.32993	8.87631	9.24250	11.68095	6.75531	1167.09729	9.99996	39.03733
6.83472	9.09299	10.20599	25.39217	1.03252	41.15376	8.53407	5.95750	-87.88754	0.00000	27.89353	8.31530	5.04426	6.71744	10.70139	1053.16269	11.04212	48.41167
5.30763	7.01352	4.73966	56.12860	0.51768	56.56317	8.24708	4.29277	-2.58736	1.00000	31.68564	4.77545	11.45440	26.51525	11.00416	1063.26042	7.95351	45.12314
7.14916	8.80847	10.48439	42.20408	1.27037	51.42708	8.78182	5.81316	-0.91979	0.00000	41.54214	9.35553	7.59509	23.00087	9.25831	1066.85351	10.09446	44.42241
5.78880	9.56832	3.13616	41.05993	0.83130	-6.8048	7.83305	4.75334	110.8405	1.00000	72.84146	7.74459	10.74660	32.51106	5.75368	1145.83092	6.62741	58.61630
7.07763	9.17397	8.03727	45.97167	1.16083	10.13361	8.16779	7.35402	124.84472	1.00000	44.45869	5.94968	9.18357	0.29361	7.86288	1154.01777	6.95885	34.46875
6.87059	8.53779	6.83105	68.64196	1.25568	55.64776	7.84575	7.15948	38.02486	0.00000	51.28264	8.18001	9.20960	19.50515	7.45175	1088.30418	7.28008	53.68556
7.87213	6.98331	7.47660	48.53321	1.86899	35.89972	7.29793	8.62501	14.51472	1.00000	52.07896	7.83955	5.66097	23.33594	6.27337	1056.81816	8.91289	70.37574
6.50313	8.29528	9.78226	47.61724	0.76940	23.04419	7.46908	9.63412	-82.00919	1.00000	33.32873	9.23016	7.91853	5.72327	5.07067	1190.53434	6.78944	56.56709
5.99149	7.21176	8.98392	58.08435	0.74770	6.9909	7.99510	6.73908	79.883	0.00000	59.59443	9.17390	6.54999	14.22726	10.74709	1067.98512	10.38878	65.71208
