CO	PRES	warning	NOx	Pb	CH4	PM2.5	C2H3NO5	NH3	TEMP	H2CO	SO2	longitude	PAHs	latitude	PM10	O3	CFCs
6.41397	1187.76851	1.00000	4.69286	77.79482	4.47822	5.70788	2.36641	6.60940	16.40073	19.20901	5.68262	-76.43941	7.95614	39.33427	6.31513	8.58065	75.39690
7.21850	1179.37194	1.00000	5.40475	43.99926	5.75386	4.90356	1.97451	7.48641	10.57846	30.02121	4.92292	-73.75335	4.92793	45.4473	4.79219	8.20721	61.61188
7.73081	1081.44201	1.00000	7.99785	39.82069	6.20670	7.78582	2.49052	7.87281	19.74367	60.62440	7.11928	-1.64295	6.30352	42.8139	3.71035	8.98501	61.59545
8.60220	1066.77470	1.00000	6.31589	27.17019	7.45083	8.43440	2.92037	5.71033	-5.11704	49.49651	7.05511	4.85668	3.17432	36.27462	3.31155	8.16714	77.18132
6.01326	1059.81644	1.00000	5.38771	48.60915	8.13713	7.37314	1.53878	6.53007	15.56620	61.15657	6.71457	39.28333	6.07007	-10.33333	5.37426	8.78663	59.35710
9.02301	1093.89643	1.00000	8.92684	55.12536	5.87347	9.72220	3.54586	6.42373	2.02272	38.81396	10.09619	77.24779	5.66288	10.58806	7.44713	10.85987	64.92311
5.99525	1129.49337	1.00000	5.94680	57.58086	6.28969	7.52290	2.31702	4.78824	22.26073	37.21147	6.53538	-76.43941	7.09469	39.33427	4.33707	9.65984	75.97505
5.75379	1191.34932	0.00000	11.99006	45.28588	4.45878	8.73041	3.29449	5.90609	0.48919	49.00727	7.01604	-105.36369	6.45582	22.49396	7.51202	6.93550	69.96382
6.03379	1104.78023	0.00000	7.83906	53.92890	7.15514	3.73097	2.48749	7.79208	30.35075	32.97914	7.15513	-120.93549	7.14356	37.73604	6.71942	5.90011	66.81461
5.40001	1108.57253	0.00000	7.16665	46.42795	7.49739	6.42857	7.40425	6.48303	5.79906	45.50018	6.08620	75.37991	7.51211	25.75728	8.71463	7.96621	66.98000
6.48703	1174.76903	0.00000	7.94321	49.58938	6.05637	6.15809	1.42193	8.32251	28.18548	33.22376	6.04500	-75.23266	9.25430	43.1009	4.77015	8.94332	63.47052
7.01348	1138.55555	0.00000	5.00011	31.68734	6.33176	9.24052	2.21384	7.56154	23.21304	37.32378	6.31113	77.5609	4.94214	11.00599	5.76645	9.75492	65.56088
6.22393	1066.74907	1.00000	3.55028	26.32933	5.48380	8.30158	1.84077	6.52659	16.38293	47.18923	6.27046	153.10236	3.79839	-27.50578	5.61501	7.73467	50.86560
6.75573	1136.14497	1.00000	6.34960	40.48873	4.96563	4.89606	2.02668	7.67796	8.56204	49.83287	5.80754	12.53463	7.93407	55.67938	6.25919	8.43537	49.61660
7.09233	1198.52571	0.00000	9.53591	34.06967	5.64061	3.80485	3.65373	6.73834	4.14566	76.28900	7.87976	9.15214	6.13066	49.97704	7.80216	7.05211	52.25788
6.78379	1108.43138	0.00000	8.21378	39.35962	6.13619	3.87551	3.12680	6.18701	18.56102	53.02479	7.05163	-84.62081	8.46615	42.7392	7.26557	7.89035	79.82315
6.82759	1136.49679	1.00000	6.00230	54.09128	7.65458	5.30318	1.75462	6.17204	4.94654	61.10551	4.97055	-4.21376	7.77634	55.82885	5.26499	7.26030	64.17882
8.13948	1064.97068	1.00000	4.97384	47.64206	7.68831	6.50229	12.81498	7.43354	6.74781	54.96792	8.32754	4.82313	5.69751	51.24197	9.37976	7.59295	82.01612
7.85812	1093.26734	1.00000	7.14124	31.99728	7.23297	8.57812	4.89975	7.41845	34.59160	52.99059	9.99441	-45.94722	4.39499	-21.42917	8.30623	8.25856	40.95608
6.57718	1080.18680	1.00000	3.89270	54.57894	6.62607	5.31091	1.13178	5.21619	15.01409	52.35742	4.70849	5.16108	8.41561	48.77275	5.54324	8.45305	70.44895
6.51120	1148.77081	0.00000	0.98115	42.13477	5.99012	8.89432	6.64338	7.53726	17.13344	33.91557	4.71757	-91.11667	3.15418	14.93333	8.67319	5.47242	78.10536
6.35550	1077.14982	0.00000	4.74457	44.99524	5.97290	7.82296	2.42485	8.19397	2.64343	56.69940	5.15694	-156.47432	4.39269	20.88953	5.95991	10.23673	66.03783
5.87090	1101.36856	1.00000	7.69517	50.92033	6.27080	7.85406	3.20524	6.65784	16.69877	48.97808	8.54046	6.92917	8.18825	52.31333	7.32189	8.32710	76.05041
7.31197	1134.91272	0.00000	4.46765	60.69401	7.68876	8.41725	1.51240	7.91754	17.68427	37.59131	4.75373	72.54064	4.34386	31.82539	4.61579	9.24961	60.66486
6.91091	1056.68759	1.00000	7.16971	63.23254	6.21405	8.02047	7.27425	5.62346	18.00943	62.66996	9.59709	12.38878	4.93767	43.1122	8.85190	7.64754	70.03922
5.27352	1195.12931	1.00000	6.11408	41.50291	5.63821	5.07049	2.52627	6.06329	16.65860		5.80534	30.91105	9.61059	3.02013	6.75553	8.60994	81.51841
7.15149	1073.93832	0.00000	10.01404	45.85784	5.21138	8.10935	1.16327	6.56246	12.50221	74.23805	4.70731	-93.12577	8.90560	44.73941	4.99662	3.21949	54.01431
7.02692	1136.70027	0.00000	8.34004	63.53365	7.81778	5.33527	1.94438	6.42082	6.95570	57.08335	5.78124	51.3452	9.77680	53.37596	6.07541	6.54106	68.80899
6.29820	1082.95733	0.00000	3.77195	51.39739	6.34493	7.76964	1.81663	6.49800	17.87111	56.73696	4.23602	-13.68778	4.05243	9.535	6.59434	8.35766	67.54299
5.77668	1169.96811	1.00000	6.79874	37.80375	5.53461	7.81299	4.05492	8.34297	-3.20976	23.70223	8.29928	16.4	6.31423	48.25	8.16649	9.23692	68.84789
5.25258	1105.29737	0.00000	7.72861	45.37553	5.98125	6.19298	2.21505	6.55900	9.70932	49.14378	8.55619	-88.64235	8.08979	46.09273	4.70128	4.25565	83.63191
7.32149	1188.54621	1.00000	3.41453	30.82124	6.97786	4.03638	1.53512	5.27080	7.53341	44.01982	3.89826	-117.29198	9.30696	33.03699	5.26941	9.39183	64.55875
5.42928	1105.66411	1.00000	7.35163	25.01660	5.45069	9.73770	2.94575	7.47118	20.04706	45.15730	9.66953	4.69889	3.91267	50.56149	6.48545	9.13430	57.81775
7.93043	1176.95718	1.00000	7.58304	31.25503	8.37707	6.06137	2.17237	5.85937	1.27759	59.60765	6.30162	103.81667	5.83422	1.6	4.70440	8.89217	55.71967
4.78424	1056.85903	1.00000	9.27433	50.35059	6.63701	6.74704	7.07774	7.32686	-5.34772	69.59835	5.22138	-76.99081	7.50856	38.96372	8.63046	6.20351	64.29568
8.40267	1104.76439	1.00000	10.09701	27.47869	5.10299	9.41693	2.87487	7.37606	19.61808	43.09009	7.85828	37.38115	5.65215	55.63711	7.00638	7.43875	61.35044
7.64270	1091.64530	0.00000	6.80805	66.40574	8.28985	4.83844	1.88150	6.68779	17.68654	48.50813	3.10269	123.89071	9.71683	10.31672	5.46038	4.42488	75.18248
7.73822	1187.66294	0.00000	5.73133	51.39777	7.39844	7.86562	2.55036	7.77243	19.15680	40.68512	4.65305	35.59642	6.32706	3.11988	6.22715	6.79906	71.83208
6.33577	1163.73433	0.00000	6.90795	69.15535	8.25910	7.40628	1.99640	8.18503	20.07898	40.80179	4.84063	-105.36369	5.80673	22.49396	6.02211	7.88076	57.59661
7.31811	1119.27418	1.00000	7.68770	29.64826	5.83036	8.92601	3.32728	7.65015	22.23376	40.48876	9.17286	-119.01677	6.45716	36.06523	7.18226	10.09183	55.96833
6.08334	1197.95692	1.00000	2.49904	11.04956	4.85933	2.58004	9.03382	5.03079	7.47215	63.94472	3.61369	106.92667	11.08956	-6.91806	9.05385	6.17158	56.45288
7.77364	1057.59229	1.00000	4.45104	49.30051	6.90503	4.36687	2.03748	4.94038	12.09305	42.84441	4.45550	49.62251	9.86603	27.0174	5.70966	8.48248	64.91518
5.28718	1199.02442	0.00000	8.05610	32.73971	7.06058	6.77786	1.38748	6.60645	12.92461	36.51219	6.18722	14.66737	7.53112	41.55947	4.12844	4.67058	65.39246
5.38445	1143.94015	1.00000	5.28941	38.03524	5.85320	5.95183	0.78490	5.06538	38.08229	25.45997	5.17564	126.835	6.09604	37.65639	3.53203	8.38651	63.93523
7.09745	1073.60688	1.00000	5.38549	64.85576	9.22220	5.79961	1.26042	6.91231	37.59676	70.09309	5.37221	38.01667	5.44588	-5.41667	3.85151	8.29450	58.07395
6.53280	1119.23107	0.00000	8.03319	43.43650	6.85008	6.60990	1.37716	7.54762	7.81728	43.62441	5.51877	74.80555	9.36093	34.08565	4.61389	8.21803	75.07843
8.48166	1144.60622	1.00000	8.07606	21.85988	7.81684	5.44426	24.53706	6.85108	27.93460	20.51413	6.03132	-73.25383	8.05167	-3.74912	10.13484	7.70754	56.24089
7.23827	1152.80610	0.00000	3.85540	51.91639	5.36383	8.18417	8.14049	6.77601	20.58741	42.58965	6.07848	-38.94722	7.93107	-15.675	8.82791	7.57192	57.54571
8.25723	1186.07797	1.00000	8.60693	30.81398	7.10785	6.14239	2.42257	7.21216	21.23549	50.85565	6.93025	115.8614	9.31341	-31.95224	6.50728	7.51564	80.48765
4.87948	1055.39680	0.00000	8.15037	27.51138	7.36408	3.88823	2.34894	7.94238	14.67129	55.59336	7.32026	109.05389	7.59366	-7.51611	6.74840	7.99638	69.75701
7.60106	1133.67371	1.00000	6.20198	34.41240	5.03895	5.97908	1.97009	6.61934	-0.22012	59.61839	5.76125	117.33333	6.96028	34.85	4.52580	8.98633	68.30170
5.58262	1099.37348	1.00000	6.26770	58.59555	5.63683	5.70883	1.58985	6.95672	2.55385	49.80019	5.93318	12.38878	8.80358	43.1122	4.76137	10.39781	71.01304
7.20032	1132.29442	0.00000	8.21081	45.93503	8.16413	5.66995	1.14591	6.33954	5.23546	67.39006	5.46103	75.37991	9.16188	25.75728	5.56121	7.94950	56.57851
6.73970	1183.02001	1.00000	6.18473	13.10432	7.00344	5.47805	1.67214	7.20624	18.97680	70.15100	5.63850	70.96699	6.64381	30.46907	5.12768	6.54351	64.27345
5.14566	1080.02454	0.00000	7.29926	59.36279	6.69336	5.73233	1.92473	6.28535	7.39510	48.13764	4.51483	-2.98333	7.73158	53.83333	4.49585	4.37394	76.13885
5.98872	1086.60878	1.00000	5.58949	23.10060	7.67961	6.51243	25.47522	6.54299	6.10166	59.57561	8.39950	41.00817	6.53823	38.13708	10.15355	9.87818	55.15507
7.16601	1127.14136	1.00000	8.27247	48.71905	9.00318	6.12553	27.16525	7.15434	26.87115	58.47262	6.79769	29.41824	7.36927	45.99194	10.23904	6.90938	64.51292
6.05442	1170.49453	0.00000	5.76668	51.16534	7.13219	7.12292	2.93083	8.10913	7.93128	56.41999	3.98870	-119.01677	6.59708	36.06523	6.88183	6.26410	58.26550
8.12299	1172.30372	1.00000	5.15671	37.48326	6.65323	4.27608	1.97408	7.15794	9.04472	39.92739	4.61975	6.51352	9.75583	51.19139	6.44702	8.45592	73.22506
7.28557	1114.27652	0.00000	6.13053	52.11822	7.53831	8.59059	2.27176	7.33759	20.85581	31.16613	6.59460	-79.59415	7.13884	-2.13404	5.37258	7.58433	49.31376
5.80531	1066.42462	0.00000	9.98586	36.49597	8.62299	5.94221	1.73593	5.93184	14.94578	53.42590	6.59004	116.82887	7.45627	-1.26753	6.75546	4.88502	67.77224
5.94000	1119.42945	1.00000	5.17807	53.70068	6.25041	4.75187	4.90939	7.27471	34.26395	49.01228	6.03723	13.32127	11.94945	52.59319	8.09305	6.79327	69.52372
7.41375	1058.43002	1.00000	5.36702	46.48402	5.19862	4.21946	2.15340	6.46187	11.09839	65.59909	4.97497	-82.61573	9.36188	41.24255	6.44995	6.90821	63.49260
5.90829	1136.42357	0.00000	4.43436	38.83567	7.30136	8.35082	2.18464	5.39654	13.88977	53.02452	4.38746	-8.33147	3.59797	41.20485	4.55787	6.42082	79.41563
6.21133	1139.99436	1.00000	4.63615	53.61055	7.52421	4.69460	2.64398	6.18913	18.12965	53.34887	5.17648	2.1699	10.18734	48.98994	6.61104	8.39068	67.66606
5.41674	1058.39024	0.00000	5.84884	51.75641	7.61688	5.71318	2.56912	8.38041	19.50419	48.69157	5.73255	117.65694	9.02281	36.19278	5.24927	8.98973	65.68791
7.83473	1171.64786	1.00000	10.38892	59.89406	5.27100	7.49760	9.66328	6.26405	4.02805	56.68196	6.68118	11.5	6.78684	3.51667	8.95389	7.74231	74.29351
8.13552	1191.60985	1.00000	4.53496	30.01070	6.55016	5.93574	1.97692	6.66591	12.50535	57.80991	5.28497	85.37752	6.77514	22.10194	5.37702	7.25375	64.59041
6.91318	1127.07009	1.00000	5.38337	34.70426	4.85385	8.29791	2.07106	5.58606	28.15506	46.48026	6.42063	45.36561	6.53637	41.09246	5.41375	7.72967	55.22358
7.26898	1171.91682	0.00000	7.38047	35.43918	8.17896	5.53134	2.15426	7.32932	9.12574	53.92358	3.53250	30.98551	8.73221	2.41669	5.11133	4.67488	52.90930
6.36105	1172.72747	1.00000	8.36536	31.14769	6.87019	8.16578	3.68986	7.19041	27.42358	50.67506	8.30474	123.17306	5.44070	41.27194	7.71478	8.10541	63.19924
5.33828	1157.30037	0.00000	4.85174	53.51759	7.03673	8.73597	2.78241	7.94522	0.91421	69.84196	5.41735	178.00417	6.68386	-38.65333	5.58103	10.49758	56.93258
5.86350	1084.66653	0.00000	8.89412	67.83420	5.89182	3.29170	3.70980	5.75855	10.05390	56.40972	6.08286	33.2525	6.58786	57.97472	7.70843	5.01976	49.79492
8.57768	1168.19025	1.00000	9.78768	55.51455	6.96103	7.46498	10.99862	7.20460	10.74151	37.31806	7.11221	17.22635	5.32269	48.8449	9.24897	7.64003	65.42724
6.17094	1139.51696	0.00000	9.96501	71.05624	7.63147	7.55645	1.65443	5.87561	12.23486	53.28848	5.45294	7.02238	9.00416	52.21099	5.61485	4.94313	58.15534
7.98618	1149.99664	0.00000	5.05799	29.36530	6.49070	7.78961	8.29755	7.62128	18.08836	52.85311	5.76649	11.32903	7.55545	50.9803	8.83861	7.39695	72.98706
7.98355	1052.44875	1.00000	4.56119	44.24089	6.15352	3.91838	1.89685	8.34153	10.39494	66.74999	4.70670	24.95034	9.49637	60.18427	6.36949	6.78010	62.41586
5.61501	1150.02705	1.00000	4.94605	58.13341	5.59772	5.62426	1.55191	5.83302	30.94432	55.69077	5.14360	106.92667	7.17332	-6.91806	4.31009	9.41318	56.95748
6.29217	1112.57364	1.00000	6.73725	24.86537	7.11302	9.02161	2.62493	7.10456	-4.45393	64.86231	9.14481	37.92792	5.37894	53.93361	6.92737	8.23950	63.02367
8.45533	1134.53940	0.00000	8.48911	27.27528	6.24075	6.62378	2.94726	6.78504	28.56094	38.02532	4.59325	112.19028	10.46502	30.35028	5.19450	6.65259	60.83529
7.41222	1174.18519	1.00000	5.21241	46.63182	7.87214	6.88867	2.22615	8.37214	30.12813	25.89275	5.68981	77.23826	8.03373	11.50526	4.88201	8.95784	56.10137
6.97219	1169.84305	1.00000	8.78410	39.37960	6.39803	8.14015	8.29669	6.72968	10.87522	53.19708	9.12042	-2.77259	3.74025	37.49073	9.02368	7.53775	65.84676
6.65214	1075.38739	1.00000	6.25024	22.05107	6.56910	5.63534	1.82528	6.99900	4.88032	66.89330	5.35673	74.85849	6.63242	31.28092	2.99576	9.05596	60.22056
5.45540	1099.47908	0.00000	4.01227	43.09121	4.79086	9.32525	1.42466	5.65951	-4.73466	45.22885	4.91149	-3.53261	4.55257	40.42386	3.92171	8.81108	66.10030
4.94306	1117.95776	1.00000	6.68529	56.69306	6.25668	5.04705	2.22665	7.86833	22.98847	77.68790	5.61431	37.92792	7.82279	53.93361	5.40837	6.23214	69.35260
5.57484	1122.19871	1.00000	7.18488	62.95284	5.17622	7.04138	12.82926	6.25628	24.63785	58.20752	7.98410	6.51352	7.87757	51.19139	9.42314	9.30794	68.21605
6.74539	1056.53444	1.00000	9.62294	40.84466	6.32774	6.63030	7.24236	8.27330	22.34045	40.10694	5.62311	29.47306	7.36651	0.49113	8.74242	5.13475	72.89953
5.82929	1110.38502	1.00000	10.22014	68.33986	6.52992	7.63718	2.21110	7.17453	15.62292	79.82524	5.01033	117.27583	6.79001	35.64889	6.91432	7.52745	57.30427
6.06203	1157.98035	0.00000	5.79943	60.94372	6.53800	7.57110	2.22573	5.59339	-0.70879	34.44377	5.25589	-119.0376	5.99188	34.21639	6.17999	8.78580	82.74930
6.98886	1072.69744	0.00000	10.17834	27.01315	8.43434	6.72246	2.08134	6.38615	34.64059	46.69017	3.87264	-116.37697	9.71077	33.72255	6.68447	4.51001	67.10328
6.95995	1163.21448	1.00000	9.09207	42.20877	7.25977	7.69020	20.08843	7.16628	18.47605	63.06093	8.74054	145.06667	5.13974	-37.88333	9.90511	6.94685	67.07889
5.48076	1106.98073	1.00000	9.86511	51.76099	6.28852	9.91380	2.96560	6.99093	16.91404	51.89738	11.20151	88.58	2.30052	23.18	7.37754	7.63538	66.00281
9.65957	1104.33857	1.00000	8.02882	50.76631	5.30977	9.02184	2.88095	5.53438	9.32270	25.20574	9.33394	-53.13722	3.64565	-22.92306	6.69449	6.98838	65.21029
5.96497	1189.79698	0.00000	7.94038	56.33565	7.12133	7.81650	1.04398	7.40489	16.67820	45.55184	5.45123	47.1192	5.11643	42.819	2.19482	7.87364	59.44440
5.73526	1174.25334	0.00000	5.45090	54.66001	5.49535	7.97394	1.87306	8.26081	17.32467	40.68559	4.45180	-87.71255	6.11491	41.84364	6.29089	10.32131	68.18619
7.19051	1127.73995	1.00000	9.93051	57.97990	7.41347	8.93629	2.90340	7.27113	6.44728	26.00884	4.75968	72.93924	5.44915	18.87813	6.54538	8.58502	63.72611
8.59822	1093.67432	0.00000	7.99624	56.99912	5.41651	6.03395	1.49803	6.36040	12.01757	37.71509	5.42714	123.89071	6.40887	10.31672	4.54069	3.32408	69.99047
6.25352	1194.52932	0.00000	6.49662	32.23481	8.82561	4.91395	1.23423	7.57893	16.40825	34.97921	4.73136	10.5511	7.09200	52.47774	4.47038	4.77609	57.03652
7.05462	1115.21945	1.00000	4.25902	37.26181	5.82428	4.81133	57.31657	6.23761	14.20454	49.63748	6.12311	70.96699	13.97896	30.46907	11.02635	5.61782	55.93533
6.30914	1186.96181	0.00000	7.23633	42.70631	7.82171	4.36460	1.95846	8.36030	18.02922	36.81817	4.21797	-51.50361	7.54836	-29.2975	5.55174	4.77881	71.64976
7.06742	1069.04065	0.00000	3.21369	44.06946	6.98181	7.83932	8.05143	6.18199	2.25832	65.98322	5.47001	17.80774	5.27677	40.55851	8.84205	9.15431	68.10921
6.13381	1058.07101	1.00000	4.40337	62.83785	6.62002	6.84446	2.73251	7.35915	7.91624	29.06757	5.98590	-75.69947	7.89984	8.79577	5.79091	9.30577	69.97084
5.67979	1169.60404	0.00000	8.74578	51.74500	7.52960	8.12333	1.68828	7.48043	13.48035	37.75223	6.93903	83.36889	5.86620	26.76628	2.45144	8.10018	69.90228
8.18741	1122.06830	1.00000	9.23759	60.53161	6.74229	9.26294	3.55877	6.97598	17.02344	36.06183	5.99814	123.89071	6.52691	10.31672	6.12503	9.25725	60.32599
5.73180	1082.11515	1.00000	6.42272	70.41441	6.55254	6.33902	11.48728	6.76226	-4.38723	67.07260	6.09295	99.89166	5.59501	15.46063	9.28262	8.04228	72.45712
5.00819	1158.52115	1.00000	5.65450	51.57380	5.73823	3.65116	2.36771	6.53893	19.09009	63.30207	4.79231	117.81667	11.04525	36.81667	6.00387	7.96871	60.60365
6.43095	1150.04546	1.00000	4.00913	57.99935	8.54460	5.05382	2.62745	5.80292	7.51565	36.01315	4.67446	-2.68758	7.88119	53.69786	5.91936	6.79182	61.36595
8.14465	1091.81167	1.00000	6.86040	24.28774	6.30815	7.51618	0.51403	7.30447	11.05209	48.53729	6.83846	44.53333	6.21589	-22.9	3.33785	10.45316	59.54515
6.91890	1192.90700	1.00000	3.34672	15.14080	7.39223	3.08430	2.11113	7.57218	29.92128	31.77198	3.82724	6.10237	10.77568	46.18396	6.36970	6.96924	80.25727
7.65493	1136.54143	0.00000	6.90468	53.25575	6.24960	6.28512	2.05711	6.77110	15.41517	57.79701	5.50126	28.28489	9.06132	48.15659	3.78563	6.72974	65.50826
6.64803	1191.99530	0.00000	6.32282	20.75510	6.75361	5.17461	1.38486	6.74302	24.00631	44.70978	6.67147	120.82747	9.56485	37.30553	4.54061	8.30561	75.39123
7.87370	1167.52286	1.00000	8.15078	49.81912	10.42110	7.63020	4.94520	5.45474	8.80245	27.77981	6.95496	-84.20299	7.94976	39.43534	8.18197	7.77381	60.46757
6.38746	1161.36291	1.00000	6.97024	41.58097	5.97512	5.40580	1.95460	6.55148	16.76420	36.41748	5.81023	-15.58602		27.76056	5.42466	6.96082	61.96124
5.36401	1110.11307	0.00000	5.00502	45.69068	7.06530	8.06988	2.35560	7.68488	13.06606	66.96227	5.95171	-62.64102	6.25393	8.35122	5.70552	7.03398	63.03536
7.86891	1065.52541	1.00000	6.96187	50.82523	8.26828	4.91442	2.23773	4.98083	7.12401	27.68163	5.71104	151.08057	8.40790	-33.79176		7.46063	61.82133
6.74557	1127.43248	0.00000	6.02115	44.62325	6.75503	8.43783	2.08000	5.66909	11.62067	44.50463	4.46841	-82.46148	4.67851	28.15112	4.62783	6.60635	57.66604
6.99811	1059.53505	1.00000	5.43727	65.25055	6.48623	5.04731	1.92865	6.79519	3.39377	31.33584	4.91008	5.4384	7.03199	43.2907	4.84901	7.03717	67.56712
7.61435	1130.58462	0.00000	6.14134	33.72508	5.28164	8.97788	2.01987	5.95026	16.96688	54.54712	6.89912	18.69303	7.62998	12.18441	5.39639	7.96207	70.06352
5.89096	1151.72698	0.00000	5.76292	44.37194	7.57788	8.32630	1.93474	8.07672	7.67830	40.66974	5.68346	-103.5687	6.36131	20.22816	5.78409	8.31154	72.82114
6.28106	1088.10253	1.00000	7.92872	51.33183	7.01759	7.44606	6.32808	6.42424	13.93804	52.14085	7.32417	-0.76773	5.82371	38.38479	8.46780	8.28908	56.54338
5.70642	1056.97352	0.00000	9.36507	34.12174	7.23564	4.20424	3.38861	6.18623	14.99509	27.16324	4.51524	12.19458	7.83510	10.61285	7.63680	5.94854	67.39763
8.63735	1170.58918	1.00000	8.54941	21.31913	6.35744	9.78083	3.32918	7.93656	20.02152	50.85966	10.16280	29.00974	4.38195	-24.19436	7.20512	9.05857	64.93462
7.55075	1152.60295	1.00000	5.80752	51.86716	5.57855	8.34299	5.94701	7.68192	13.16265	27.43351	10.60635	-2.68333	4.45835	43.31667	8.34104	9.15047	79.51059
8.14686	1175.00160	0.00000	9.68893	33.65827	7.99012	5.32385	2.68524	6.76323	6.26399	46.29749	8.56786	9.85	7.95204	53.63333	7.10205	4.64601	48.99871
5.50208	1195.71199	1.00000	10.03617	74.31358	7.14534	9.06186	2.87039	6.95016	7.76457	49.10679	9.19065	-76.51552	3.73240	39.32011	7.38130	6.56301	76.67231
7.03837	1180.39867	1.00000	7.98043	70.37296	7.33801	8.33400	5.91430	6.56848	20.45857	41.58859	8.50273	39.28333	5.73212	-10.33333	8.29169	8.75778	54.82595
7.84054	1135.07470	1.00000	10.25661	31.86851	5.92152	8.69671	2.80092	6.85719	-3.27031	46.62450	8.68661	140.73667	5.05146	41.77583	7.56469	8.60545	64.04913
7.22425	1134.66912	1.00000	10.29864	26.19196	6.54682	7.37935	9.28862	6.12956	-4.34016	44.14021	6.83615	8.4493	6.42355	50.09019	8.80220	7.58059	62.42401
6.44721	1159.79785	0.00000	5.93082	55.40292	8.50563	2.01155	1.99089	5.98945	20.83674	33.80238	5.08149	100.04427	5.00294	13.8196	6.35632	2.06107	65.00368
7.51657	1130.60731	1.00000	4.74603	27.52887	5.64206	5.64536	1.59770	6.91989	5.59270	41.49463	5.16575	-59.13316	7.68293	-37.32167	5.17691	7.63946	58.02337
7.41283	1146.43993	0.00000	6.38561	63.71018	7.58766	7.20151	2.01737	6.41756	18.87927	57.29630	4.89899	115.88782	8.91332	-32.05251	2.65398	5.30157	67.18948
6.00364	1117.53795	0.00000	5.89005	39.40316	8.41786	8.76745	1.74021	6.52154	15.62371	39.40058	3.76285	-87.93341	3.79937	42.55308	1.50249	7.34874	60.46778
7.58708	1140.63949	1.00000	8.64398	45.57857	7.56260	7.98637	3.11579	5.94688	8.58196	26.07526	6.43398	22.53083	4.66857	44.22639	7.47820	6.96280	65.62444
4.10861	1081.79589	0.00000	5.83136	43.13219	7.49469	6.33694	2.37656	8.16680	21.12371	49.53099	4.23423	9.00472	9.06177	4.2475	3.00550	6.25994	69.79462
7.75137	1052.04859	1.00000	3.81515	47.15074	5.47313	3.96381	1.39833	6.57494	23.41554	44.60808	4.37901	70.96699	8.61841	30.46907	4.80637	7.82070	63.52877
7.66626	1091.41253	1.00000	8.76372	41.94191	6.36164	8.71905	3.44100	6.47395	29.46409	47.80980	9.03051	71.30633	3.65459	21.34222	7.86508	8.27872	59.02810
7.45231	1093.45455	0.00000	11.23168	32.00523	6.59592	7.21873	2.29479	7.23285	25.99732	47.14108	5.79063	-42.29444	8.57982	-4.24444	6.84274	4.79353	56.24525
6.02842	1174.43866	1.00000	8.67122	46.29696	7.82300	7.97184	2.48014	9.23830	17.54733	35.85375	8.45022	-122.2054	7.73566	47.76232	6.07850	9.40934	66.11511
5.83647	1177.75023	1.00000	5.36763	35.79024	8.20544	3.81869	2.46438	6.46231	9.41809	42.23357	4.62831	8.96317	10.22690	48.35149	5.99623	7.62905	62.39756
6.30350	1073.04263	0.00000	5.11706	49.50132	6.47552	9.17384	2.30314	6.20327	26.19336	46.71917	6.54308	145.06667	6.10662	-37.88333	4.90735	6.58171	76.98483
7.32052	1144.12420	1.00000	9.94034	72.37352	5.20481	8.97023	3.06839	7.79992	12.58440	56.86423	7.92478	-5.55835	3.03124	42.64685	7.57047	6.35364	66.43162
6.64826	1131.09165	1.00000	8.05293	60.04866	5.76738	8.05435	3.70280	7.22529	32.04828	49.89492	7.17890	74.3092	6.39302	33.37526	7.74195	8.16822	49.72735
6.42669	1116.97535	1.00000	3.57239	45.38871	6.73836	4.39610	0.94765	7.18604	15.72951	38.29172	3.86655	-75.87877	8.38729	5.6561	4.51467	9.04777	73.89198
