longitude	CO	PAHs	TEMP	PM2.5	SO2	latitude	PRES	H2CO	Pb	PM10	O3	CH4	warning	C2H3NO5	CFCs	NH3	NOx
42.54536	5.52055	7.25625	9.28593	6.96772	10.02708	-0.35817	1089.40184	70.91150	45.65153	7.38982	8.85796	7.62331	0.00000	0.10287	38.27480	6.02362	8.39686
-52.20639	8.65247	9.67592	23.14114	8.15378	7.57513	-3.20333	1120.70343	75.94356	57.17610	6.97667	6.74517	9.38812	0.00000	0.08978	55.29290	6.62999	7.91884
33.2525	11.27387	6.56361	3.13098	9.05556	8.22000	57.97472	1062.57676	49.49223	95.25868	6.30741	7.65881	7.59400	1.00000	0.05965	72.81832	7.19245	8.01564
-81.26367	5.22540	10.10565	27.85032	2.75111	7.63647	28.90054	1067.31202	40.50360	63.79384	11.10837	5.07214	6.86344	0.00000	2.18808	51.85718	7.93019	9.31002
-80.22588	8.88202	9.02209	8.39411	7.03418	9.11720	26.2173	1142.12441	46.24807	47.68235	9.98899	8.09622	8.61829	1.00000	0.76249	39.76821	4.96857	8.10725
76.12647	7.99457	4.96425	33.96842	5.54328	5.87450	32.55531	1078.45745	30.79952	29.51924	9.30490	7.04331	8.56765	1.00000	0.37520	56.17015	9.28610	7.64284
5.16108	8.09093	6.59863	5.70094	6.84684	7.10641	48.77275	1159.24244	34.31625	49.65415	9.16420	8.05493	6.72935	1.00000	0.35392	40.62873	8.41393	6.84357
19.61222	8.68610	10.51466	0.67233	7.88546	8.99241	44.97639	1092.95369	68.09580	31.50475	7.03860	8.36202	9.77559	0.00000	0.07205	28.18968	7.29723	7.98079
2.35739	6.42820	9.43739	24.17145	7.70237	9.17852	41.63976	1119.08764	38.50590	45.29775	9.66712	5.10850	7.62754	1.00000	0.53545	48.43873	3.01316	6.97234
-73.49484	8.14157	9.03791	10.81458	6.48466	8.02376	41.14676	1057.79060	37.40677	51.01842	6.42504	6.34987	7.24054	1.00000	0.02989	48.99237	7.07571	8.33113
13.32127	6.85200	8.95169	12.29510	5.86898	8.14235	52.59319	1108.45299	36.86246	67.97957	10.23498	8.21166	8.22830	0.00000	0.92489	61.66478	6.19545	7.12731
-43.80139	7.80805	8.96192	-9.23407	6.17221	4.14788	-20.25333	1155.63658	45.22483	58.27618	9.86496	7.53003	9.95482	1.00000	0.65479	47.32194	8.62430	8.12401
-96.72365	6.86771	10.61366	9.85881	5.47856	10.51886	17.06542	1111.50393	65.04062	76.56194	8.22878	6.65693	9.00931	1.00000	0.17020	50.52875	3.11244	8.57550
91.00632	10.02840	9.08231	14.08295	9.08141	5.47488	26.32293	1131.74975	65.34682	41.38787	5.64664	7.60193	8.31445	0.00000	0.05592	32.41672	7.12592	7.35118
-2.58736	8.74621	11.11961	14.41260	10.18628	6.44903	56.56317	1117.15850	65.95693	62.02183	4.31967	5.72474	6.44409	0.00000	0.06948	60.99306	7.10542	8.82936
76.11996	6.02453	8.06182	14.49646	7.96760	11.96467	11.12018	1115.46526	70.49627	53.04381	8.21430	7.24474	7.28933	0.00000	0.15361	52.31753	6.20250	6.82888
112.23109	8.77044		12.69175	9.02303	6.54642	-7.57897	1146.28620	45.88107	62.52552	5.35059	8.81522	8.28955	0.00000	0.02270	20.07793	7.54552	7.79339
8.51667	6.73062	9.68625	12.72507	3.55026	8.04771	51.88333	1149.88570	23.43839	62.94673	10.33873	6.69376	7.37082	0.00000	1.02956	44.76910	7.86865	6.87692
9.02596	5.77005	7.77495	-1.51078	5.57116	9.80254	48.21644	1109.37880	74.12683	58.23756	8.24078	7.19093	7.38188	0.00000	0.17072	77.15772	6.44795	8.39587
-94.91386	4.56540	9.82056	-0.18941	5.17584	8.45177	17.94979	1142.51963	51.40383	40.77189	9.86355	6.64058	7.17412	0.00000	0.66304	57.13735	6.58613	7.13427
15.87735	9.96641	9.04225	25.70948		6.69060	4.94273	1112.69365	54.23086	50.06763	6.80228	8.02654	9.22326	0.00000	0.03255	82.07466	7.48876	6.18364
55.4504	6.82933	5.40179		4.64267	4.29978	-20.88231	1138.31916	46.92380	56.08512	8.16224	7.20421	8.51936	1.00000	0.15495	39.83042	7.71711	6.45891
-52.67056	8.04306	7.90069	-12.81587	6.76646	6.73855	-26.22861	1125.24290	71.27610	82.08942	8.42405	7.58882	8.90368	0.00000	0.20401	50.00019	4.97620	6.29362
86.59611	9.00472	5.02110	12.44884	5.11295	5.94949	25.87498	1132.02501	74.96008	57.95923	9.19814	8.48229	6.87719	1.00000	0.35801	44.99138	8.21579	7.19818
24.71204	7.23307	8.81176	34.38392	7.18726	7.78265	41.57439	1165.61896	26.97257	55.83071	5.85822	7.16604	5.54415	0.00000	0.07681	51.00344		5.84268
-81.79819	9.22751	9.28814	12.30783	7.62315	7.32505	41.48199	1104.50425	31.23612	55.91743	6.74234	7.62682	7.74568	0.00000	0.08144	60.47882	7.35320	6.75662
24.75	8.17336	5.86278	9.68042	6.15011	6.00373	55.25	1130.89570	25.72088	89.03985	9.01544		7.62822	1.00000	0.28296	48.76648	9.48909	7.94813
-80.22588	8.91660	9.73947	10.26341	8.74268	10.09484	26.2173	1147.03057	19.77966	55.80836	5.25165	7.21911	7.73042	1.00000	0.03854	77.31866	10.81245	8.22707
8.77155	8.55805	7.72198	12.32461	7.61116	8.16723	50.23019	1169.45660	39.59404	42.22608	11.31123	9.55344	9.26567	1.00000	2.64893	48.54489	5.29761	6.14181
-71.06616	5.82471	6.78988	10.24848	6.84347	8.80549	42.4251	1139.45023	50.98205	62.42346	8.69564	8.90009	6.98896	0.00000	0.22986	55.10424	5.79742	7.28954
42.54536	9.46556	9.62330	0.54961	10.45338	4.96602	-0.35817	1185.79236	42.49275	38.71818	4.50555	5.54326	6.37145	0.00000	0.03123	66.70962	6.69977	5.64368
51.0193	9.64682	10.28109	27.15370	10.65721	6.58337	35.6803	1053.21305	57.24896	41.98984	7.23815	8.91187	7.50737	0.00000	0.10139	40.76286	5.94734	7.65398
117.27583	10.43806	8.49341	21.41722	6.24825	7.37710	35.64889	1087.24537	65.77166	59.05498	6.85224	7.51159	8.08211	1.00000	0.08263	53.36832	8.16091	8.75750
120.33063		10.09904	17.04453	7.13511	10.34545	37.65181	1058.11315	48.55196	55.26457	8.39148	9.31272	6.55975	1.00000	0.17265	44.69277	5.31612	7.54821
17.80774	9.55150	9.51524	5.97694	7.05891	7.14778	40.55851	1167.46650	71.91804	53.62906	9.31073	7.69362	6.71973	1.00000	0.37748	56.58351	9.64237	8.29168
144.09638	9.75556	9.15642	17.44541	5.37864	7.10133	43.82634	1108.69520	31.92251	38.07375	11.18420	8.93456	8.03904	1.00000	2.34679	46.93544	9.79781	7.68762
142.45778	8.29762	8.31857	15.68739	3.42779	5.20530	44.35056	1080.68237	48.56249	55.49573	10.80810	6.22860	9.21390	1.00000	1.60822	50.60407	8.79420	8.85622
-83.48216	8.81208	10.34627	28.02763	8.65521	6.51132	42.30865	1199.53283	56.54943	33.68047	6.56633	7.04426	9.19061	0.00000	0.04375	43.11989	6.60335	7.27901
51.3452	7.25328	9.10951	17.44327	5.53264	8.79561	53.37596	1190.35768	58.74706	34.99876	8.87927	7.92304	6.08318	0.00000	0.25443	60.27154	7.33369	8.06528
20.22625	9.46451	8.25404	22.23030	5.08905	6.22617	30.75545	1172.79554	42.89143	29.69112	9.51363	7.27258	4.59456	1.00000	0.49519	63.67922	8.46725	7.90908
9.15214	7.68505	8.79818	17.55463	7.66882	6.39890	49.97704	1100.29645	24.72784	61.86520	8.44706	8.11214	7.64768	0.00000	0.17206	41.70022	4.91077	6.45598
5.16108	9.54591	2.59037	18.15094	6.26240	6.77265	48.77275	1184.01627	46.21974	66.19792	5.53012	7.70970	7.62556	1.00000	0.03732	49.18695	7.51135	6.46041
9.72749	8.81429	8.30614	19.12794	5.59734	5.58158	48.28259	1120.21999	44.56877	37.14303	10.19732	8.17165	8.43028	1.00000	0.87947	50.72418	10.25496	8.15150
-58.70072	8.06439		16.72825	9.90885	7.19509	-34.74785	1173.09094	59.45974	58.34663	7.05923	6.77503	7.05701	0.00000	0.08055	39.64538	5.10240	7.73735
19.21437	8.35399	8.11361	19.94043	6.22125	5.08464	44.75874	1188.33200	49.41127	25.48743	7.56714	6.48032	7.83343	1.00000	0.11011	45.90479	9.11182	8.28932
115.70111	9.36012	5.44522	14.83933	5.21694	6.93809	37.73222	1141.97746	34.70675	49.22546	9.55719	6.55489	8.61802	1.00000	0.49353	52.47188	8.74137	6.33920
-51.87389	9.72460	4.67700	22.06787	6.50858	5.71388	-23.44361	1116.57529	58.45599	49.38773	7.54975	6.89547	6.65799	1.00000	0.05901	20.68237	8.53117	7.29038
-52.67056	8.97803	5.29387	15.74318	10.08256	4.62804	-26.22861	1078.91663	42.70431	47.16146	7.47673	7.26977	6.88745	0.00000	0.11026	50.17355	4.13803	6.50242
37.73333	7.32754	5.21979	14.27162	4.37688	4.34565	-4.06667	1050.79489	44.48582	59.04559	7.06423	8.56694	8.03956	1.00000	0.07527	68.86065	6.66945	6.85733
29.47306	9.43000	4.52575	10.11465	6.29077	6.59969	0.49113	1057.73228	47.72442	42.80110	7.96811	8.40005	6.62967	1.00000	0.11768	57.28494	7.31225	7.66452
78.25795	10.82084	8.00955	20.31576	6.21475	7.78231	9.82564	1116.16375	37.35125	72.75430	8.47452	8.42124	9.00048	1.00000	0.20979	43.61504	8.38005	6.26032
112.23109	7.05588	10.53126	25.16938	7.78417	10.16244	-7.57897	1111.63273	69.10170	32.62690	6.08703	7.17601	5.51257	1.00000	0.05564	49.80073	5.76823	6.61612
-67.33122	4.10654	10.22524	24.97292	5.00383	10.23723	10.22677	1141.89782	17.52678	18.71642	8.52435	6.43390	7.42333	0.00000	0.21938	45.30767	7.35551	8.99461
-53.13722	8.23398	8.95113	4.81267	8.40271	8.53715	-22.92306	1115.12810	53.93388	49.07153	7.04623	9.87380	8.70751	1.00000	0.08479	37.99462	9.10340	8.40306
-73.26022	8.72300	10.10182	-11.19826	5.82326	9.05392	6.46838	1183.99656	55.30520	28.68710	4.46066	10.20880	7.90993	1.00000	0.04046	55.24513	7.93543	8.43805
-87.882	9.60730	10.01800	12.66543	7.08011	7.11134	41.85059	1092.17582	59.45842	74.68082	11.26457	8.30180	6.93379	1.00000	2.52782	55.32109	10.01421	8.27843
-1.47217	8.23045	8.58413	31.80703	6.94612	9.82214	53.46506	1132.72709	48.54164	64.61056	8.17140	6.91089	6.76262	1.00000	0.16437	35.53526	9.72667	6.91089
-52.51028	7.79269	9.25593	9.57311	6.20752	8.55965	-28.81833	1056.58534	46.56558	60.15098	10.18435	7.17761	6.93632	1.00000	0.88299	56.73755	2.67739	7.92475
40.17171	7.89940	8.71552	19.08471	7.72480	9.91831	58.1908	1159.93560	27.21309	39.86330	11.54212	6.45140	8.28964	1.00000	3.33531	45.78174	4.59850	8.45501
4.08282	6.77588	12.02062	10.67705	4.23290	7.40238	36.61954	1083.84447	52.68717	63.08467	11.04516	8.92118	6.07727	0.00000	2.04236	20.14845	6.96112	7.48979
65.93249	9.87803	6.24416	9.29931	7.39015	6.09452	36.21544	1075.25974	57.25071	60.24534	6.42327	7.94350	8.55068	1.00000	0.08175	34.73135	7.86671	7.27443
-0.91979	8.51218	9.56902	24.71064	6.55846	6.04624	51.42708	1184.11830	28.04733	71.12624	10.04122	8.21066	6.77634	1.00000	0.77256	70.55275	8.10785	9.71999
35.59642	10.08539	6.70951	28.93327	7.63037	5.04757	3.11988	1103.59476	39.22341	47.84419	9.21086	7.70682	6.92588	1.00000	0.36204	23.78041	6.14429	8.13566
120.74221	7.50872	8.63053	13.31693	6.60996	7.73131	31.64615	1138.09072	60.21364	42.91420	8.77195	8.21938	6.99569	0.00000	0.27547	46.09960	5.74101	7.46204
34.3869	6.46446	9.32623	5.67827	8.87679	6.19881	11.8659	1057.02787	32.92845	49.89964	3.95680	9.30002	6.25232	0.00000	0.02949	49.11591	5.44616	5.69591
120.97844	10.03259	5.83144	13.21238	6.37398	5.69115	14.8361	1073.17661	48.39206	35.59510	11.86870	7.47079	6.79263	1.00000	4.62634	35.57436	6.13612	6.61921
37.99117	8.78884	6.49512	24.79221	4.30151	6.48107	44.92934	1054.11828	38.39085	39.66640	11.02955	9.48653	8.82936	1.00000	2.00701	51.60250	10.80572	7.57808
-88.81395	9.06606	8.64066	24.07867	9.87949	5.07295	35.61452	1168.82111	55.95937	24.88381	6.85094	5.54285	7.15289	0.00000	0.05161	50.00441	5.22142	7.16328
-58.70072	8.01237	9.26280	-2.23240	8.38762	5.56785	-34.74785	1190.03687	59.71718	47.25882	3.21896	9.08244	7.69189	0.00000	0.04347	35.05402	6.83127	7.33309
77.656	7.99975	9.91531	8.24615	7.19977	9.00125	28.71271	1170.66500	53.23294	44.66864	6.82876	7.33057	8.03466	1.00000	0.06609	33.01185	5.88779	9.43674
51.3452	6.14115	10.14809	5.08637	4.44336	8.73906	53.37596	1183.20323		58.22308	11.21253	6.70030	8.47538	0.00000	2.39705	42.19532	6.68192	7.92633
0.75	7.33304	9.57806	31.28397	5.81418	8.75822	52.41667	1050.11088		46.09268	7.90683	7.80003	7.94998	1.00000	0.11008	45.86373	4.25797	8.13741
102.3278	6.21866	10.37961	16.08124	7.84532	8.14906	2.2139	1101.48706	37.20911	61.24776	8.13574	9.68146	8.47791	0.00000	0.17826	27.78103	5.12740	7.55774
-2.01111	7.99435	8.65674	32.16864	8.57627	8.14222	52.66277	1072.25685	52.22681	53.88187	7.20526	6.89134	6.62320	1.00000	0.07132	26.85374	8.50549	8.90352
-84.13722		9.00344	22.28278	4.10072	8.41974	9.92787	1057.28376	38.08793	66.08314	8.88043	6.41103	9.21919	1.00000	0.25656	72.09130	6.21815	7.68483
-77.02303	11.23715	7.44632	12.52444	5.66374	5.88562	38.70734	1185.40163	51.93424	50.90970	8.35820	6.83664	8.62986	1.00000	0.19932	46.36633	7.44869	7.29733
-1.05366	5.98505	8.71228	12.61661	5.22032	8.29809	43.71032	1157.58466	77.65213	45.30762	9.69028	6.97807	7.93818	0.00000	0.54123	51.06148	6.21518	6.60427
42.85693	8.54176	8.87028	14.93991	6.00637	6.53833	39.22493	1187.36547	64.51306	63.12134	11.57494	7.60393	8.46777	1.00000	3.42608	42.94381	9.64075	8.08257
-84.67837	5.21991	7.00479	37.27748	8.02168	12.15084	34.06635	1055.12718	44.18776	65.93055	6.07951	8.09124	7.55718	0.00000	0.07602	57.10316	5.90698	6.95427
-41.45861	8.76895	7.39819	27.89446	8.39392	7.75108	-4.42472	1175.51376	63.01368	39.58138	8.57931	8.60367	8.50858	0.00000	0.21387	60.59641	4.40672	7.00558
31.4976	8.76993	10.80620	16.78139	9.78884	6.30882	26.67319	1142.77262	46.14516	18.73743	5.54826		8.45054	0.00000	0.03710	13.04618	6.27586	6.94261
-13.68778	8.96846	4.87847	15.63005	6.13502	6.16449	9.535	1079.88176	29.09723	58.12268	8.09861	8.46127	6.86312	1.00000	0.16060	40.54861	8.28877	6.49611
5.4384	8.31319	7.76232	13.65327	7.48126	7.48666	43.2907	1193.20556	56.39915	34.04930	6.41683	7.87746	6.91784	0.00000	0.08694	60.74974	6.20571	8.45093
-41.45861	8.73027	4.88974	38.98705	5.53903	7.47859	-4.42472	1065.62625	57.55398	55.36684	7.11239	4.59304	8.63673	1.00000	0.08141	39.64816	7.88693	7.53213
45.36561	9.93013	7.40636	16.56749	7.90624	6.35630	41.09246	1181.57582	64.33825	56.41855	7.95019	7.94576	7.30785	1.00000	0.15167	52.52829	8.30358	5.84813
136.13108	7.53149	10.46567	18.26829	5.47277	11.05321	34.75856	1175.32261	56.63162	43.32243	9.35670	8.66181	7.22556	1.00000	0.41089	25.03185	4.02291	8.36100
-77.03116	7.28493	6.78159	-1.30967	5.77380	4.35055	3.8801	1074.66463	51.46715	61.98371	11.04711	7.20492	5.75706	1.00000	2.04997	27.29507	10.79236	8.30631
9.02596	10.70498	13.21740	23.83167	12.28566	4.62472	48.21644	1062.34209	59.98380	57.05035	4.94677	7.58897	7.19702	0.00000	0.05630	50.85076	7.44481	9.10371
-5.53715	8.87560	6.53450	35.83293	9.13507	5.79895	50.11861	1170.83281	34.06410	56.60712	5.32863	6.51468	7.12112	0.00000	0.03184	45.77241	5.73128	5.28658
9.22796	9.99506	7.75208	13.97431	6.73182	7.96997	48.46458	1113.02034	30.72629	50.03069	8.32106	7.74070	7.73146	1.00000	0.16991	55.42248	9.79530	6.41146
2.29026	6.74691	8.49227	-9.96024	6.26178	6.92676	48.77644	1181.35876	57.39092	42.70077	9.84256	7.12351	7.14183	0.00000	0.65130	76.49599	5.59745	8.52999
133.42825	10.88141	7.32410	24.77999	7.22634	7.68910	45.47885	1052.42477	24.62409	59.42882	8.13602	5.38881	7.39077	1.00000	0.15994	65.27427		7.22767
31.3237		3.88603	13.00027	9.56969	7.92595	52.4089	1078.76154	51.20297	62.44586	6.15089	8.51400	7.82443	1.00000	0.06661	40.14483	8.30950	7.62927
12.53463	9.27563	9.01081	12.20809	5.89418	9.10586	55.67938	1087.24452	62.62063	73.59887	8.51826	6.52402	7.37706	1.00000	0.19699	28.62072	6.94768	6.77092
-5.53715	9.17922	9.12686	12.70684	7.45166	10.79191	50.11861	1158.55078	49.09691	62.71095	9.44746	8.11097	6.50148	1.00000	0.42970	44.51876	8.04755	9.25494
125.51176	9.90765	6.60978	6.49928	8.25455	6.57063	42.64031	1075.35151	71.71255	51.33807	7.84550	9.27276	7.78600	0.00000	0.09367	39.20207	6.25460	7.18478
69.49015	6.92238	9.79838	9.63579	7.41173	8.22162	56.11281	1153.08304	41.06161	64.30391	6.68461	6.87968	7.77629	0.00000	0.06052	52.86742	5.46675	6.84198
-69.08333	9.98682	7.92840	19.35532	5.80044	7.72812	-16.25	1119.60146	55.52645	20.20626	9.04361	7.39551	8.19880	1.00000	0.31895	22.73149	8.13973	7.16478
-68.30472	8.03141	9.93563	5.14509	6.70426	7.17102	9.91861	1092.02862	51.93352	53.53611	4.59171	8.39168	7.03788	0.00000	0.03323	28.81246	7.81659	7.51272
117.7	9.28536	9.32690	20.69554	5.45038	6.37668	35.85	1057.50706	20.61166	49.54707	9.81700	6.34107	8.60618	0.00000	0.62039	56.91787	6.19367	9.41367
5.23333	7.61161	7.75652	0.12856	9.28341	8.36883	52.09	1158.55969	47.33343	52.11004	8.64541	9.51168	7.56831	0.00000	0.20493	50.80293	4.38036	6.64745
49.62251	7.52656	7.42237	28.83449	4.89661	5.39033	27.0174	1122.27129	43.47305	85.77376	11.49461	6.95601	7.45874	1.00000	3.16593	49.05827	9.23686	7.16561
-71.8023	8.03133	6.04890	22.01941	5.87669	3.79780	42.58342	1057.02843	40.56078	72.88360	8.34733	9.61218	5.60706	1.00000	0.15278	44.87429	9.14741	7.63299
-74.13653	8.83945	8.45102	27.04012	6.82834	9.79383	40.63316	1127.21066	75.16070	30.65389	12.18446	7.10279	8.29119	1.00000	6.32065	42.76377	5.07361	7.73112
-116.56346	5.05327	10.24909	17.21466	4.30726	8.25443	43.54072	1114.20105	43.35595	33.07722	8.72916	7.09675	6.81038	0.00000	0.24943	53.80176	7.23335	6.07258
-93.75018	8.68102	6.00834	-1.53149	5.51961	6.24305	32.52515	1082.52244	70.08645	63.11295	10.04002		6.54029	1.00000	0.76277	41.00168	8.57257	8.32583
35.96944	7.87995	9.35796	12.82478	9.38227	6.26904	56.03361	1106.98347	64.03263	49.74259	6.33386	7.72211	7.35578	0.00000	0.02974	58.61479	5.42356	7.84132
-80.38297	9.36973	5.73572	28.40460	6.19792	6.46401	42.8334	1188.85152	62.16595	81.03478	7.11655	6.91721	7.75350	1.00000	0.07949	43.97853	7.69135	7.62551
-75.11028	9.40806	7.01600	27.18445	6.50487	5.64529	-15.21194	1178.47107	48.24023	81.36234	10.85951	7.40217	7.08934	1.00000	1.71168	44.93774	10.17929	7.13854
35.34722	9.49184	8.05642	3.55257	4.61525	7.05112	-23.85972	1090.08686	46.23548	28.93496	9.41671	6.32281	5.18983	1.00000	0.44050	40.48235	4.68406	6.94206
137.95378	8.27816	9.59053	21.88250	6.56660	10.03187	35.82756	1150.40203	49.50446	54.15077	5.50785	8.02101	10.52256	1.00000	0.03111	51.40479	9.16034	9.71294
91.84128	10.47207	4.11160	20.84105	7.87386	8.08798	22.83957	1067.34313	33.66372	34.63106	6.33892	8.11339	8.95887	1.00000	0.08517	44.06188	8.45911	6.12396
-73.9625	7.90361	8.91946	15.70266	6.03125	5.21897	40.81	1099.01554	36.32888	42.99403	11.51540	7.64823	7.46045	1.00000	3.26444	29.54382	9.76572	8.57842
43.67663	9.45919	8.41645	20.16566	6.48983	8.00715	53.53041	1155.13410	46.63559	34.31051	7.06419	9.01801	8.27010	1.00000	0.06327	57.82238	8.68481	7.61254
51.0193	9.70980	8.99759	27.83200	6.26842	8.57790	35.6803	1102.99440	47.45183	37.70563	7.88258	6.15665	6.50374	1.00000	0.11176	59.80676	6.55595	8.04880
-2.98884	8.28606	6.78887	3.36468	6.43508	7.41306	43.32686	1173.85774	44.66002	55.39234	12.15419	5.50942	6.71826	1.00000	6.10576	43.01170	4.96264	7.06924
-89.99038	10.23632	5.25869	10.40769	6.22851	6.91274	38.58894	1079.78202	49.26879	22.03700	6.83093	8.41204	8.46703	1.00000	0.08668	58.13165	8.37377	6.36824
123.33471	6.17747	9.53714	20.35908	6.10971	6.51811	8.56697	1191.78312	67.62437	49.92908	8.06151	8.89596	8.48577	0.00000	0.15514	38.77623	5.80517	6.58922
26.01649	8.49200	8.10597	12.47159	7.57340	6.17202	44.43579	1122.55338	55.32269	51.43494		7.48172	8.52801	0.00000	0.04040	62.52204	6.11533	7.91261
24.71204	8.22091	6.19099	24.32123	8.10456	6.81088	41.57439	1178.42275	57.90582	49.38786	7.82843	6.33397	5.27286	1.00000	0.14621	54.34707	8.28585	5.51437
-73.20483	8.73834	5.26631	12.59270	6.81154	5.65409	41.16704	1064.53259	48.07972	38.62007	7.90229	7.15575	7.60718	1.00000	0.12726	45.28058	8.55198	7.73301
-1.05366	10.06892	11.93160	10.50654	10.96562	5.94709	43.71032	1177.45674	61.50704	67.25354	6.37389	6.78951	9.13484	0.00000	0.08200	50.25965	7.07416	7.14255
72.85107	8.24815	9.06551	16.18640	7.48588	8.32800	19.30157	1079.95995	60.65846	38.29724	6.35591	6.40002	7.65758	0.00000	0.05215	36.12864	6.79835	7.88217
39.25	6.75231	9.02127	6.64902	10.15256	8.87829	-6.8	1162.79539	43.69440	53.06997	8.57729	8.38513	7.56657	0.00000	0.21130	60.80868	3.72194	7.43657
-2.98884	10.00105	7.12907	22.03970	7.75268	7.25740	43.32686	1163.14919	48.72223	64.32825	8.94657	5.73339	7.47542	1.00000	0.29582	44.49865	9.48750	7.45143
-122.38731	7.21715	7.41182	11.71346	6.64399	6.91113	45.53929	1064.13876	57.26186	54.10676	9.75086	8.26128	7.38802	1.00000	0.61283	45.18029	8.97065	6.25080
-5.53715	10.36228	6.28706	11.40573	6.70865	7.19837	50.11861	1169.45956	44.25083	62.35452	7.75235	7.84410		1.00000	0.12848	34.29000	8.00737	7.01033
-72.22625		6.20396	5.40341	6.50083	11.94017	18.57677	1172.02526	75.07113	78.70200	7.91780	9.03964	6.32075	0.00000	0.12686	38.99529	6.36490	7.07685
127.08472		6.46962	-0.62985	5.35109	6.53072	36.20389	1184.54340	46.04503	44.00927	10.51291	7.60631	9.60161	1.00000	1.21436	52.53732	8.48677	8.11122
47.1192	7.61977	8.06663	25.82642	10.46245	3.22535	42.819	1060.01461	61.13416	38.35704	2.87513	8.39445	8.28673	0.00000	0.02341	43.62072	4.61177	8.55716
-53.13722	9.04763	8.83305	12.07985	6.51448	9.58574	-22.92306	1135.36048	40.50161	39.77066	8.70069	8.64812	6.48069	1.00000	0.24771	53.19458	8.65258	8.30788
2.95924	7.24210	8.48569	7.18299	6.37611	8.45855	36.76775	1164.92620	64.13363	44.61093		7.96214	8.31153	0.00000	0.87667	58.75734	6.63617	7.64746
68.49143	8.27231	10.04556	6.97861	6.62104	9.82810	25.80565	1054.09495	59.59976	67.30700	8.37539	5.84139	8.63380	1.00000	0.16605	41.21391	4.45139	7.76324
-120.45794	6.69992	10.35013	11.99037	5.56261	7.80862	34.63915	1192.40740	59.02498	58.26046	8.42109	8.95844	7.25602	0.00000	0.17245	48.30599	6.39499	8.29502
-67.33122	9.10058	2.88616	9.68668	5.05784	7.00108	10.22677	1156.84711	52.90100	46.76675	5.65456	9.94269	6.41208	1.00000	0.05398	36.04541	5.75442	7.33688
9.85	7.49402	8.63188	13.15285	7.49809	9.30764	53.63333	1177.00066	51.42975	59.78769	9.90241	7.72438	8.37541	1.00000	0.68196	45.48673	5.78339	6.38067
46.10925	9.64270	11.19058	1.95476	8.19071	7.01227	43.35071	1192.51384	54.51181	52.89671	6.73248	9.33580	10.02351	0.00000	0.05778	58.44538	7.60537	8.20762
4.7934	9.14883	11.66099	18.40522	11.98380	4.96837	45.69558	1186.71509	43.37129	57.97091	6.93761	7.12988	7.77628	0.00000	0.10360	55.64047	5.40939	8.98826
48.41667	9.67167	4.54490	13.27044	4.05914	7.83793	-17.83333	1098.80184	25.26445	49.70396	8.56431	8.67698	6.90787	1.00000	0.22835	63.32304	8.11966	7.32401
-43.80139	5.69240	7.32119	10.66217	7.72729	12.62824	-20.25333	1065.74075	58.88191	63.91415	7.19871	7.84885	6.21950	0.00000	0.08474	55.88399	6.79751	7.90864
27.18052	3.41634	9.09597	13.97950	4.82204	9.94918	39.12074	1088.04794	61.88600	59.77683	7.70311	7.28073	9.26045	0.00000	0.11522	47.46733	7.47136	6.10778
1.15597	8.99002	11.13713	9.07568	7.06704	8.01034	51.78967	1120.46469	63.21049	34.37980	6.85320	6.04508		0.00000	0.06990	54.44115	7.92822	7.14528
116.10146	5.20325	8.95867	4.03088	2.99218	8.04604	5.90702	1172.11834	26.85253	51.09227	10.49267	7.76433	6.59301	0.00000	1.19511	25.80322	7.88084	8.29930
