CFCs	SO2	O3	PAHs	C2H3NO5	latitude	H2CO	Pb	CH4	NOx	PRES	PM10	TEMP	PM2.5	warning	NH3	longitude	CO
49.78438	8.22396	7.12770	7.19768	0.14984	42.55308	58.02478	50.23574	8.26422	6.64047	1082.37754	7.50786	20.15952	8.73978	0.00000	6.35378	-87.93341	8.40732
42.37966	10.76423	7.47005	11.13120	0.15702	-34.64167	34.20527	67.00117	7.62166	5.55011	1100.33960	7.55972	26.21666	8.43283	0.00000	7.77660	-60.47389	5.33381
50.40407	6.90130	8.85003	6.57010	0.11812	47.56494	55.22717	56.82894	7.58053	10.38038	1126.38801	7.20087	-6.00831	7.99070	0.00000	8.06786	31.33078	8.76003
48.12186	11.48709	8.16309	9.50951	0.30149	50.06	43.11087	61.01074	9.02689	5.04122	1188.08617	8.71000	33.80705	10.12939	0.00000	8.74561	43.2379	6.28143
31.95565	5.50196	7.26036	4.72277	0.67087	8.43333	44.69462	49.43149	6.94985	9.16198	1161.46266	9.73317	29.46395	8.78237	0.00000	6.03887	99.96667	9.13758
47.20432	7.16459	8.01915	11.67999	0.13628	-34.64167	65.43162	42.81996	7.27653	9.70217	1123.02164	7.87468	-2.81070	8.01411	1.00000	9.38108	-60.47389	10.16242
67.14071	6.04317	5.85956	5.72085	0.77538	51.19139	40.32163	56.54689	8.56103	8.12468	1075.09177	9.80450	17.08231	8.43113	0.00000	8.14196	6.51352	7.94555
42.00210	9.86229	8.00840	10.12282	0.06484	48.90472	55.70473	60.70718	8.21892	9.24155	1154.08936	5.71588	19.63550	8.06454	1.00000	9.82451	2.2469	10.09807
50.13084	7.51581	8.39412	6.54095	0.31163	-7.81667	51.15154	41.05233	7.89952	6.25543	1057.28728	8.71093	2.70187	7.62562	0.00000	5.45850	112.01667	5.96342
37.07066	5.98742	8.34198	7.64459	0.77131	48.90982	18.08530	41.64760	7.97337	5.80624	1105.17443	9.87435	-3.47421	6.05447	0.00000	4.91851	2.45012	5.66178
36.21640	11.83091	7.80649	11.28259	0.10573	6.9909	52.84580	53.23984	8.30395	4.63150	1135.99050	6.68904	-5.27291	7.97641	0.00000	7.87646	79.883	3.40057
53.55556	11.30071	6.15047	10.62794	0.07242	13.70167	62.49350	26.97571	8.46467	3.84230	1173.07525	6.02738	15.34801	7.80262	0.00000	10.75430	-89.10944	5.76998
44.71063	4.04274	9.16335	4.95975	5.18565	29.69221	53.42094	49.54314	8.50261	5.72885	1183.85616	11.81694	4.24477	8.50284	0.00000	7.15613	72.54566	7.27438
48.83496	8.00446	8.44855	9.59296	0.20890	19.64745	53.44422	51.38876	8.60446	5.31968	1056.20349	7.96680	19.05110	6.71524	1.00000	9.07397	-102.04897	9.60580
54.66405	7.51280	8.42712	9.22755	0.05908	11.12018	63.60817	57.84582	6.24614	9.06088	1162.77434	4.13999	17.69535	8.24879	1.00000	10.65498	76.11996	9.27535
42.92509	5.29101	7.56817	7.07525	0.07051	41.92361	50.10644	38.93693		5.32472	1100.41549	4.19523	6.37761	8.56917	1.00000	8.97240	20.91361	9.48626
58.48919	6.06504	7.83714	6.15649	1.39874	13.56667	60.08112	50.62417	8.33192	7.22782	1185.41971	10.44480	28.09824	8.56450	0.00000	6.33319	-15.6	6.17897
60.65563	8.54901	7.90273	9.95140	0.28222	1.6	43.87791	62.41924	8.41923	8.71043	1052.51752	8.54171	23.84839	7.92152	1.00000	7.87648	103.81667	9.12142
38.54743	9.30861	8.04851	8.47583	0.11976	49.28669	50.06537	73.12458	7.87733	9.17593	1187.76109	7.06322		8.20115	0.00000	8.41478	1.00288	5.18633
39.48240	6.11862	8.74727	6.35422	0.23415	13.44581	46.03428	67.20488	7.66464	7.77373	1057.78755	8.56057	36.80936	7.30717	1.00000	6.04650	101.18445	9.96756
54.48329	9.89500	7.47328	9.59177	0.09682	11.84962	90.96741	57.73905	8.76845	6.39428	1181.05425	6.74603	-4.03946	8.38370	0.00000	9.85325	-86.19903	8.60120
46.40789	7.66315	7.00599	7.67962	0.13928	29.69221	50.69641	57.88730	7.29147	6.67929	1176.23135	7.44958	11.52622	8.66215	1.00000	7.98883	72.54566	7.60677
39.34426	6.99763	8.91137	5.74368	0.53775	46.67535	48.37342	41.99106	6.73033	4.17554	1071.84783	9.40596	19.76798	7.02837	0.00000	6.75331	5.55575	4.68840
66.13693	6.77477	9.67389	8.22550	0.62806	35.50056	69.36392	54.26329	6.24756	5.41929	1195.99923	9.64680	28.08764	7.84915	1.00000	6.79168	117.63083	10.15623
47.18153	13.59437	6.19528	13.18178	0.52919	47.92526	48.92980	44.51030	7.57377	2.79509	1099.71259	9.42173	12.67953	6.34037	0.00000	7.43873	-97.03285	5.17352
54.99669	10.69454	8.52591	8.93362	0.33483	13.48082	54.97024	55.20449	7.07840	5.01459	1102.36172	8.72084	27.62840	10.23769	0.00000	9.92348	-86.58208	7.07427
60.62865	6.79191	7.39097	6.52103	0.10142	38.70734	60.64062	48.87242	7.91731	4.95682	1153.36288		9.58785	9.61138	0.00000	7.66177	-77.02303	8.05003
32.80562	5.32006	7.87439	6.58338	1.58654	56.9083	50.19778	53.29106	6.86590	6.54267	1105.63967	10.58895	16.86825	7.65193	1.00000	4.25962	60.8019	11.84538
47.73055	7.16043	6.04142	7.23037	0.07713	50.71229	64.22708	69.79588	6.81489	5.68281	1118.31423	5.02809	16.62093	8.85932	1.00000	9.07007	4.52529	8.75883
32.83262	6.47783	7.99884	9.82902	0.11690	50.75932	62.26150	40.71981	7.98580	6.69622	1060.86791	7.31661	23.25543	6.52344	1.00000	9.57446	25.34244	9.17910
42.68884	6.13648	8.74433	6.17367	0.29798	35.25064	60.22177	50.90259	7.27362	7.89146	1112.15929	8.80345	7.17336	7.86400	1.00000	5.83244	-91.73625	10.21495
38.26477	7.05554	7.73177	7.60760	0.15145	47.83333	48.99089	50.64734	6.79689	7.90952	1188.63003	7.48654	10.31776	8.61986	0.00000	9.87201	59.6	5.79673
66.39685	9.97533	9.14466	10.73248	0.19147	18.00747	80.81501	56.30525	7.60893	5.55386	1120.94340	8.20143	12.17358	8.10714	0.00000	9.54521	-76.78319	7.82477
56.53497	5.30974	4.77696	6.54114	2.06080	5.6561	47.40462	41.96050	10.23234	5.70307	1102.68319	10.87354	-6.69472	8.57573	0.00000	4.27616	-75.87877	7.48461
58.14547	5.72641	7.59982	5.63995	0.06703	52.21099	67.58594	30.04090	7.01364	9.72002	1069.90441	3.95946	-2.58624	9.11848	0.00000	12.24322	7.02238	9.10657
66.02827	11.36844	8.10044	8.98362	0.10146	41.24264	43.45405	51.08484	8.17939	5.67586	1094.73246	6.64667	13.97639	7.95678	0.00000	9.81485	16.50104	8.10867
27.85766	7.54953	7.55854	7.00499	0.11399	59.33333	63.40729	66.95026	9.80217	8.54085	1100.15808	7.02402	32.42410	8.41531	0.00000	10.15270	18.28333	8.37704
52.81324	5.72454	7.90834	5.52815	1.82860	54.58048	44.70197	66.96651	7.53675	7.23028	1068.56831	10.73665	3.68626	7.38688	1.00000	5.68638	16.86194	9.46919
51.40572	8.85968	8.08464	9.12340	0.10916	30.5427	42.83283	39.87882	8.09050	5.90523	1121.20757	6.96827	5.70317	7.71946	0.00000	10.40169	-97.54667	6.16526
43.33003	8.44108	8.02990	8.68431	0.05420	-7.81667	32.05317	63.58983	8.24657	6.49983	1106.66988	5.32567	21.78183	7.06948	0.00000	10.06946	112.01667	5.20148
50.58875	6.37262	8.55761	9.30488	0.96397	30.46907	47.34656	42.18303	7.41149	5.60625	1158.64215	10.06782	8.44946	6.63350	1.00000	7.99214	70.96699	7.76360
36.11487	6.71723	7.84881	6.33980	0.43064	53.00974	56.39677	55.93331	8.63366	3.22069	1162.87060	9.14583	19.79820	8.76484	1.00000	5.80013	-3.05814	7.55075
50.01966	6.26836	8.26548	10.80341	0.05146	56.56317	59.98852	61.79123	6.36784	8.58531	1085.33183	3.63572	13.91660	8.60502	1.00000	11.53996	-2.58736	11.40363
53.76393	6.96747	8.49881	10.70822	0.09819	-21.44236	62.11838	50.09893	8.53416	7.98418	1167.09201	6.05386	5.61920	8.18065	1.00000	9.84315	27.46153	10.98135
59.52456	7.40774	9.07319	8.36546	0.83802	-12.91667	60.53587	71.07749	8.19954	6.81175	1105.96071	9.92554	20.78066	9.86271	1.00000	5.68470	-39.25	9.61602
57.67801	8.62218	7.14815	9.02244	0.21960	47.56494	57.84015	54.09243	7.11693	5.62203	1072.07253	8.35513	25.88687	8.53099	0.00000	5.64240	31.33078	6.11764
46.23525	13.74274	6.01783	14.10552	0.79504	36.02506	39.17611	34.08574	9.60345	3.70901	1175.82933	9.87688	17.20314	6.40772	0.00000	6.49951	-86.77917	7.35497
39.27151	8.17255	7.64134	9.55742	0.08226	-11.48472	65.93053	57.62928		5.01066	1139.23112	6.38764	10.34099	8.78972	0.00000	12.05793	-37.93278	5.25362
40.99233	6.72273	8.51282	8.12913	6.10451	55.62047	48.54125	57.25957	7.60282	5.08764	1148.06988	11.98736	10.76174	8.62222	1.00000	4.90135	37.49338	10.78191
42.69076	4.77091	7.54349	6.09614	0.58372	51.04962	30.79024	54.62102	7.63574	8.08420	1193.86227	9.52844	7.95363	7.18404	1.00000	6.11161	12.1369	12.26873
28.85690	8.35336	7.60436	7.21703	0.14025	46.7055	22.76412	64.83192	9.59493	5.95515	1068.30675	7.54909	18.27209	6.42791	1.00000	9.18244	38.2739	6.55186
41.69095	6.54686	8.48654	9.87335	0.09778	3.51667	55.24397	39.82654	8.95104	5.19128	1083.47310	6.60874	13.53497	8.57578	1.00000	10.58412	11.5	9.71105
50.29133	6.20863	7.12934	8.22429	0.52973	12.37169	56.12592	60.14203	7.84937	5.28698	1102.98071	9.42962	30.15875	8.21818	0.00000	7.00497	123.62494	7.10665
44.11396	5.69573	9.50293	5.84996	0.29595	44.92801	49.51441	49.78712	6.97796	7.75096	1094.56784	8.77777	18.86214	8.30482	1.00000	8.11191	4.8951	10.30144
28.36154	12.02349	6.69220	12.00078	0.12914	23.18	76.57328	28.40255	9.35063	5.99779	1069.37020	7.44273	4.17585	6.16818	0.00000	6.32838	88.58	6.10744
52.49247	7.05854	7.26127	9.31346	0.22334	42.8139	46.36839	56.48159	8.76361	5.39897	1059.44309	8.05803	13.27475	7.75718	1.00000	9.98403	-1.64295	7.89389
57.90514	6.84710	8.31207	7.81278	0.15669	6.15038	37.36532	50.66167	8.32001	5.62673	1195.27150	6.62621	15.76185	8.10947	1.00000	8.57240	6.83042	8.51339
62.59336	6.40651	8.35472	7.23528	0.48592	41.54566	47.10577	40.12548	8.23180	6.96889	1160.69786	9.27056	9.40246	8.06178		8.48012	-71.29144	10.51191
38.84704	12.57727	7.38535	12.21373	0.12468	37.13548	64.21136	30.70261	8.67157	3.12173	1187.23871	7.71689	5.41601	8.33893	0.00000	9.24674	-3.67029	5.03419
59.61315	9.22018	7.64981	9.16755	0.09506	34.95303	64.94834	43.69441	7.63276	5.82694	1097.73008	6.40340	25.34130	7.40144	0.00000	10.02192	-120.43572	5.38125
41.61353	5.09787	8.38483	5.83581	1.11861	26.9423	25.80100	40.18271	8.59091	7.27154	1170.30095	10.22345	1.53633	8.83410	1.00000	7.91660	68.11759	11.46087
27.47464	5.80854	7.09937	6.15645	2.16040	5.84752	49.02293	57.87567	8.80585	6.76777	1077.03487	10.91713	-8.52309	9.05162	1.00000	5.06941	-5.682	10.12951
53.24448	5.95334	7.96119	8.77574	0.12416	35.74788	49.26468	43.56676	9.53341	6.48477	1163.86024	6.64679	-13.87455	7.94327	1.00000	9.28198	-95.36969	8.63063
25.18501	6.33912	7.38094	5.18315	0.21388	51.39323		27.99946	7.79830	7.70063	1115.89869	8.28187	-3.21561	7.30722	1.00000	6.30969	0.47713	8.50748
53.95984	5.83011	8.24473	8.81805	0.09374	32.54044	36.30029	66.16760	9.91717	6.72135	1142.08588	2.75630	12.66115	8.30166	1.00000	11.33585	-82.90375	10.42430
33.71905	7.12987	6.84046	9.69559	0.16503	-7.51611	20.12507	59.90042	8.64764	7.25672	1181.74469	7.53424	9.12622	8.41498	1.00000	10.43866	109.05389	7.54067
47.69679	8.10899	6.80701	10.20312	1.34890	41.9001	48.29190	58.49799	7.86710	7.60969	1176.08428	10.42221	19.49251	6.31634	1.00000	6.82321	-71.08977	9.23553
29.42775	4.19020	7.61965	4.83554	0.53530	10.15031	56.18802	50.50639	7.03533	8.23228	1054.82398	9.39332	13.21679	9.79674	1.00000	2.27242	-73.9614	12.00599
59.51407	5.11884	9.31151	7.11908	1.60816	12.18441	49.30427	57.54735	6.75134	6.63259	1080.35741	10.60036	17.47890	6.78109	0.00000	6.70408	18.69303	7.61611
49.58296	7.51961	7.94117	6.63073	0.37967	41.0051	77.70694	65.69986	7.96918	6.02441	1108.73801	9.06420	16.05611	9.28238	1.00000	7.04085	-73.78458	7.68560
49.48968	6.51740	8.05631	11.04502	0.42578	22.88783	44.83123	35.50848	7.51957	7.96727	1150.01367	9.12330	7.69454	9.16937	1.00000	8.52101	84.13864	9.66125
51.56981	7.21322	8.21695	7.43862	0.93467	2.2139	54.24798	55.88591	5.93264	6.22261	1055.36378	10.02821	0.83472	9.76065	1.00000	5.27003	102.3278	9.07799
67.54109	4.54248	7.67688	9.92940	0.11354	45.9836	47.11368	53.73194	7.79087	6.88789	1116.03474	6.25332	15.18159	8.98718	1.00000	10.81619	12.70038	8.74779
24.38423	7.35655	7.39807	6.41595	1.74524	54.39304	58.54636	65.60718	8.06051	4.70660	1098.95799	10.69643	10.15428	8.84408	1.00000	9.03842	53.26023	7.96258
51.45722	7.15498	6.99707	10.22497	0.27512	22.75218	66.57013	34.76821	7.98960	6.48721	1081.97183	8.61274	27.98689	8.20228	1.00000	9.34705	72.68533	8.86373
56.75054	7.45681	9.80113	7.60291	1.22961	51.30001	41.64575	42.42992	8.77537	6.08442	1186.66576	10.32924	2.20307	7.51352	1.00000	5.85548	13.10984	8.78323
73.86329	7.29513	6.14769	5.29633	0.26205	-1.26753	56.79306	71.23283	7.54473	5.90877	1174.10393	8.43730	3.91952	8.21980	1.00000	7.35291	116.82887	6.86207
41.00295	10.81151	9.39749	11.72329	0.09869	14.64056	34.66798	49.28728	7.90996	4.95294	1155.64650	6.29720	10.18777	8.76905	0.00000	7.89853	104.64992	3.45767
31.96707	5.95805	8.76907	5.59842	0.17885	45.43341	39.10218	44.24295	8.08900	10.18700	1062.22441	7.84994	2.65649	9.27183	1.00000	6.06455	-73.86586	9.90273
73.15834	6.02608	8.82866	5.13911	4.35585	23.0072	49.26451	84.33039	8.76530	6.97434	1073.80357	11.63251	21.96310	8.41343	1.00000	5.18138	-82.4017	9.52129
51.27134	8.31125	6.89046	11.31596	0.13940	48.8222	40.44881	53.96688	9.09012	9.97138	1058.97032	7.48461	11.29543	7.62384	1.00000	9.30246	2.12213	10.08145
37.43519	3.72318	8.68135	6.97905	1.77381	32.9156	42.03701	65.05013	7.42753	5.85317	1119.83000	10.73336	13.23039	8.87766	0.00000	5.85767	-117.14392	9.48297
51.64056	13.36487	9.66136	11.57691	1.32509	36.33011	56.89478	63.40119	6.85298	4.08758	1111.08101	10.40893	26.02366	8.31390	0.00000	6.82622	138.89585	6.44232
71.07027	7.18827	7.88057	5.60840	0.50820	6.9909	38.08383	74.21675	7.91263	7.06244	1109.82453	9.38769	0.59451	7.58307	0.00000	7.03967	79.883	5.34147
45.23666	5.69734	9.19040	7.19039	1.08683	51.26	25.94756	73.33479	7.62823	8.21048	1129.63810	10.19517	28.48581	7.47201	0.00000	8.76301	-2.1875	7.22543
44.14086	8.19634	9.20201	8.72215	0.33611	35.85	64.96171	47.79349	7.28844	5.72539	1076.75079	8.85538	28.33935	8.40253	1.00000	5.86411	117.7	8.87799
67.88984	4.68491	6.36175	7.97509	0.21108	50.72043	59.92736	51.49505	7.54224	2.88049	1087.46039	8.29458	1.22785	6.13539	1.00000	9.43017	11.34046	7.24318
52.67665	4.82944	9.82469	5.30941	2.06099	32.54044	35.49407	41.29207	8.47374	4.83392	1115.45184	10.86792	5.87516	7.99887	0.00000	6.66769	-82.90375	5.96084
56.72590	6.36497	8.03456	6.14419	0.74045	6.15038	31.07627	34.36624	7.44440	8.53987	1190.92284	9.80351	11.17230	6.50854	0.00000	5.93227	6.83042	6.74960
56.50488	7.08257	7.47811	6.60215	0.46158	37.73604	58.47595	45.66252	8.47098	6.41168	1152.99001	9.14943	20.98957	6.90519	1.00000	7.40790	-120.93549	8.66572
69.37121	8.56582	6.53023	10.34689	0.11524	59.80917	28.34062	46.61256	7.56893	8.33278	1195.92543	6.80123	18.13110	6.76303	0.00000	7.52579	30.38167	7.61956
34.71940	5.48241	6.82530	10.24991	0.10325	43.78956	49.55845	33.67908	8.97823	5.54431	1184.99296	6.35477	29.93817	6.52416	1.00000	10.63006	7.60872	10.20522
45.41128	6.93989	6.77591	6.57799	0.14932	41.9001	62.57018	36.48435	6.39506	8.32588	1176.80806	8.03248	1.58194	7.37231	1.00000	5.32227	-71.08977	9.00543
56.39486	5.66897	7.94089	9.94864	0.20535	-10.95817	63.16845	44.19207	8.75422	5.10439	1054.05608	8.34426	0.43998	9.08440	1.00000	9.16677	-38.79084	9.49242
55.23054	7.32989	7.88641	10.62137	0.04782	41.55815	55.30391	76.37933	7.53821	10.38625	1112.63517	5.68940	22.09421	8.74113	1.00000	8.78626	-73.0515	11.15757
39.06432	6.22508	7.34743	3.40761	1.93094	10.22677	72.15376	61.97645	7.52886	10.89484	1065.71556	10.80923	15.16867	7.15400	0.00000	8.56344	-67.33122	7.44328
66.80606	5.52953	8.20527	9.13465	0.10413	47.56494	38.20377	50.31579	6.88961	5.83195	1148.53289	6.92651	9.03098	7.73297	1.00000	9.26696	31.33078	9.22216
62.37293	8.13524	9.16643	11.04405	0.10269	43.4125	18.61311	48.34937	7.74585	11.16952	1182.73282	4.89994	26.14132	7.67187	1.00000	10.91970	23.225	9.94027
25.80978	11.11607	8.68591	12.67737	0.07517	9.535	53.96514	35.82244	7.09035	4.68988	1145.93621	5.99929	3.12386	9.45348	0.00000	9.43213	-13.68778	6.53971
54.30973	7.41984	8.08496	5.78150	0.26226	-6.8048	38.87327	82.05939	8.33469	5.88651	1195.15819	8.53534	1.09213	8.09929	0.00000	8.89620	110.8405	6.82152
37.77459	7.59601	6.88635	7.82064	0.39558	40.55851	25.74315	45.42127	8.69424	6.05586	1083.38005	9.09280	10.02479	8.03204	1.00000	8.92620	17.80774	8.47795
41.54559	8.63683	8.05991	8.21013	0.07627	59.33333	42.34340	52.20293	8.09847	7.00244	1085.62663	5.41894	0.71014	7.23743	0.00000	10.53211	18.28333	6.27250
54.02797	7.57100	8.00693	7.59658	0.26460	47.46657	47.35468	57.31096	9.12673	7.05342	1101.90614	8.65977	12.78519	7.48849	1.00000	6.43233	84.87144	8.75958
59.06638	8.61696	8.68874	9.65139	0.12248	-10.91111	68.48794	45.39294	7.23525	7.74561	1095.02196	7.18321	9.04520	6.94684	0.00000	8.03072	-37.07167	6.26817
48.47245	8.63194	6.70275	9.91285	0.07442	9.58126	54.22883	37.09084	7.89405	6.77630	1115.56057	5.21509	11.69370	7.63272	0.00000	10.26350	8.2926	6.40640
54.08211	6.85481	8.76075	8.35016	0.20470	7.65649	45.76691	54.62108	6.91923	7.05721	1084.41143	8.43841	15.94922	8.55814	0.00000	4.11732	4.92235	6.56357
59.64717	6.87660	8.18296	8.94914	0.07537	36.72544	25.09387	59.96209	7.28107	8.94632	1109.61098	4.65215	7.29664	10.01344	0.00000	9.02995	3.55665	5.89541
45.21015	6.22169	7.11974	5.58960	0.25842	26.9423	34.23092	60.92034	7.79855	6.80169	1194.39653	8.62215	22.42230	7.18273	1.00000	8.65246	68.11759	9.16795
65.09878	4.98532	7.04912	10.19854	0.19303	61.78491	42.39045	32.05571	8.23721	5.07006	1159.49703	7.80175	8.20276	7.20074	1.00000	10.13979	34.34691	9.31526
35.10441	6.34356	9.61809	5.70316	0.21514	54.39635	54.52205	58.98761	6.21585	8.32856	1146.54550	8.39632	9.17224	7.17069	1.00000	7.05247	24.04142	9.05015
48.69596	4.91174	8.75112	7.80414	1.46210	51.955	26.27327	42.44221	7.38990	2.57348	1080.44406	10.53435	17.98800	8.81897	0.00000	5.82151	5.22778	5.99585
34.21409	6.61366	9.10688	10.44980	0.19013	46.7055	41.43898	72.52550	9.78972	6.00953	1196.05285	8.16971	15.56409	9.04284	1.00000	9.72265	38.2739	9.47863
22.05281	6.70281	6.71402	7.68996	0.76661	32.54044	21.45442	41.27210	8.29941	6.31054	1184.87546	9.81755	-2.71598	7.95630	1.00000	6.53867	-82.90375	9.83376
60.90499	5.04132	5.86468	4.36899	0.35698	14.95472	57.99008	39.93498	7.34801	8.56832	1073.98719	8.82361	14.91753	8.72387	1.00000	5.79449	120.89694	10.61757
66.15733	7.29746	9.85267	8.96415	0.52442	60.02427	41.64458	62.66581	9.96640	6.39790	1061.37087	9.42222	6.95604	7.44018	1.00000	8.06895	30.28491	7.52788
46.75082	8.01343	9.09781	9.52820	0.11019	-26.93366	49.98408	68.80803	9.32235	7.32428	1137.00925	6.02720	12.26063	7.57007	0.00000	9.63083	29.24152	6.30983
60.49379	8.60104	7.14419	8.90316	0.32549	36.20829	52.30139	41.50769	9.54612	4.34314	1146.01601	8.70032	1.33326	6.21993	1.00000	8.04953	-115.98391	7.74131
35.78792	10.61637	6.89414	9.53070	0.10834	9.6531	52.00685	40.89462	7.51722		1141.16815	7.00484	13.67478	8.28861	0.00000	9.02122	124.3697	7.65960
60.71413	8.38366	8.39355	9.89413	0.06540	48.8222	48.57213	41.50699		10.57885	1121.68399	5.05948	2.97758	8.75092	1.00000	8.67776	2.12213	10.83539
40.82203	6.47789		4.79741	6.04035	3.02013	59.30436	14.21946	9.90621	6.25667	1178.12107	11.96477	11.93700	9.25325	1.00000	3.58333	30.91105	7.80532
64.61132	6.19110	7.31817	7.35417	1.98849	5.6561	46.39330	46.91262	10.00170	5.72510	1132.31361	10.83955	8.30163	7.70184	1.00000	8.46453	-75.87877	10.66098
58.43625	5.23665	8.87891	6.89016	0.08035	41.72063	44.10204	70.28925	8.78469	10.31780	1112.58181	3.79974	4.98437	7.71973	0.00000	10.60412	12.6723	7.81289
48.64523	6.43589	7.95921	6.70976	0.83753	37.74615	53.75412	68.52725	10.06952	7.91967	1096.50740	9.94554	22.73771	7.39416	0.00000	7.78957	-25.66689	7.53078
34.28989	7.49283	9.38022	9.24915	0.08085	4.73245	33.45390	54.13590	9.74468	8.33950	1058.94735	4.64847	25.19470	7.74005	0.00000	9.03589	-74.26419	5.90117
43.44124	6.33033	8.39772	8.70921	0.07497	36.75965	48.90737	58.81473	9.06381	8.09975	1074.63856	4.02620	15.07965	7.04688	1.00000	10.24910	137.36215	9.42723
66.48833	7.78218	8.47230	8.54282	0.42030	6.84019	47.13712	30.94734	5.71991	4.84373	1065.23718	9.13325	15.07026	8.18945	1.00000	6.60270	79.87116	8.67131
69.22525	6.90545	8.16228	7.74884	0.15779	55.39485	49.63339	59.51435	7.26769	5.94877	1082.03076	7.82128	11.12453	8.68254	1.00000	7.58769	43.83992	8.06592
29.61251	5.99329	7.98154	6.92820	0.06758	35.74788	35.33911	83.71532	8.29608	8.66563	1053.30815	6.40919	24.82617	7.41812	1.00000	7.26622	-95.36969	10.78435
35.70959	7.07890	9.18181	8.42860	0.78102	58.04254	48.73268	55.62144	8.88527	6.54231	1090.40643	9.83269	12.90436	6.75409	1.00000	6.56634	65.27258	10.17241
50.37990	7.72357	8.56782	7.93831	0.18470	42.67164	46.31058	51.23987	7.35790	5.87720	1097.74973	8.04818	6.94226	7.49285	1.00000	11.42677	14.01481	8.60121
45.55259	5.88611	9.34194	6.12850	0.18057	-22.97056	72.61772	28.20797	7.09522	6.06422	1109.82988	7.69253	24.06483	7.22844	1.00000	11.88916	-46.99583	9.88166
48.35977	4.94079	9.76698	5.13023	2.91408	31.96258	50.37469	49.18237	7.10893	6.81562	1181.01013	11.22006	-2.16369	6.21481	0.00000	6.38872	73.97117	7.78230
45.02302	8.01643	7.22927	10.86631	0.04923	48.90472	63.05058	61.93217	7.85159	8.38012	1094.31845	3.42908	17.72356	9.55967	0.00000	7.73033	2.2469	4.37775
34.16381	9.22095	8.66386	9.42241	0.05911	51.44889	52.20219	47.16437	7.69535	7.54565	1060.23371	5.90199	2.58616	7.19118	1.00000	9.55553	5.51978	8.12356
47.74944	5.96863	7.79891	10.25547	0.12694	-25.42944	59.63239	59.99927	7.76383	7.31236	1162.84321	7.49658	17.15625	6.61404	1.00000	9.07192	-50.00639	9.82911
35.73226		8.17598	6.51010	0.38625	8.35122	40.23546	52.93030	8.37872	6.55875	1199.77691	9.04366	20.66345	6.90289	1.00000	7.93817	-62.64102	9.48276
50.64291	10.36643	8.72684	9.94351	0.09884	11.84962	57.69067	38.85860	7.01306	5.32629	1113.02069	6.97154	12.60520	8.60286	0.00000	9.90758	-86.19903	6.06274
65.89489	3.50867	8.44600	8.45211	0.08286	34.09611	38.28693	64.51617	9.82635	2.23920	1147.29214	6.74843	35.41112	8.53364	1.00000	9.90043	-118.10583	9.33403
42.75872	5.68301	7.85351	9.42185	0.07174	-24.19436	48.68307	78.43330	9.65279	5.66822	1070.94394	4.31928	8.18890	7.77196	1.00000	11.40167	29.00974	10.17853
38.28618	7.73010	8.32902	8.83795	0.41000	58.23583	41.57336	61.62053	8.99898	8.07500	1130.04665	9.06700	29.87967	7.51347	0.00000	6.27368	92.48278	5.70486
74.43243	8.58904	8.15781	8.17577	0.06573	40.94065	58.63141	52.00310	7.93969	7.07921	1182.85319	5.92417	17.18896	8.07891	1.00000	10.29202	-73.99681	6.90537
31.53033	6.39808	8.80333	7.95168	0.12098	53.0233	73.90315	79.94421	8.38200	6.53651	1126.50492	6.55071	21.50059	9.56579	1.00000	7.89268	-1.48119	9.02426
39.59131	5.11459	5.69162	5.07916	0.83663	15.46063	50.33068	47.17925	9.77455	7.78574	1155.07797	9.88715	5.49836	7.83420	1.00000	6.38642	99.89166	10.94431
