PM10	TEMP	NH3	PAHs	SO2	latitude	H2CO	C2H3NO5	Pb	CFCs	NOx	O3	PRES	PM2.5	warning	longitude	CH4	CO
7.36542	14.97380	8.67240	8.27542	8.06055	36.53333	62.02516	1.69647	51.22659	69.57124	9.28854	6.98455	1151.43087	7.10723	0.00000	136.61667	11.58246	8.20498
8.65147	13.25541	10.29757	6.69452	8.95654	30.16688	52.11460	3.75048	60.00601	70.18882	7.38034	8.83227	1172.56306	6.19871	1.00000	-96.39774	9.21610	7.06226
8.40804	18.76849	5.52602	5.29139	7.32441	-2.90055	54.10392	3.48386	48.53135	62.61488	8.27242	8.45935	1050.01104	7.42049	1.00000	-79.00453	7.11157	7.58914
8.36736	12.88839	6.89456	8.85962	8.02497	15.73628	58.28081	4.01531	58.06904	70.63856	6.80421	5.38398	1197.41569	8.07399	0.00000	75.96976	11.32081	8.93783
9.36072	34.84963	7.47527	9.61619	8.12780	40.49748	57.81026	7.82227	83.17854	76.08359	7.81695	6.73759	1111.94159	8.84695	0.00000	44.7662	10.11202	8.07608
9.45170	23.54076	9.71129	6.00718	6.94227	8.43333	76.86966	8.92113	51.73214	68.63580	6.89193	9.86808	1147.51541	7.71423	1.00000	99.96667	9.61467	9.46595
8.62895	13.19249	6.43941	8.10234	7.85790	34.61667	17.57506	4.09071	65.14268	74.00632	5.34639	6.94344	1146.60008	4.52916	1.00000	135.6	8.52725	7.48192
8.96928	4.48378	6.66232	9.48197	6.09373	37.08819	25.10797	5.88433	66.32733	63.37990	8.72998	5.76477	1167.50256	9.56624	0.00000	-8.2503	12.03581	8.79738
9.11479	3.41197	8.87277	9.26341	6.55967	51.42708	35.14446	6.54204	43.20321	70.53396	5.59379	9.68649	1165.84491	5.30148	1.00000	-0.91979	11.16594	7.21723
7.22346	9.70840	9.96174	5.59131	7.60989	-25.54073	33.71344	1.46349	47.12392	59.03833	8.62788	9.94090	1193.72310	8.46072	1.00000	152.70493	9.32290	7.54715
9.11555	11.51586	7.20931	6.26975	8.77866	36.64852	43.85685	6.78659	42.02905	78.52790	7.79930	7.52123	1107.60510	7.43669	1.00000	51.49621	6.47823	7.96342
8.61770	-10.50522	8.24302	10.40575	9.96577	8.79577	30.27372	4.31301	39.45527	66.70477	7.84486	7.24881	1123.78809	4.66338	1.00000	-75.69947	3.38828	7.82436
8.05969	-2.81923	8.48060	8.30178	8.27221	52.4089	47.45822	2.75008	67.21875	83.98943	4.33765	5.78144	1177.01430	7.11876	0.00000	31.3237	5.45113	7.32515
8.79955	1.47704	7.62110	9.17204	6.48830	53.94313	44.22917	5.07356	56.54377	74.61017	6.17592	5.82615	1154.04324	8.01380	0.00000	10.30215	10.37949	6.67040
8.03101	18.23410	4.69123	12.39252	7.74909	10.61285	24.02994	1.80322	47.95260	67.71711	5.49434	6.09600	1101.22736	12.19897	0.00000	12.19458		8.87588
9.08931	38.01429	5.06510	8.19699	9.35648	-3.14306	44.03475	6.58573	42.14095	66.96688	8.92859	10.36023	1105.28992	4.70645	1.00000	-58.44417	5.78222	8.09536
8.75906	23.85349	9.35034	8.43712	8.00787	50.9803	40.21327	4.49818	52.07537	72.69200	5.97730	9.13378	1083.48626	6.74626	1.00000	11.32903	11.13695	7.42280
7.17527	10.24794	7.55029	6.87382	7.68215	11.85		1.98845	68.40186	57.00985	10.59872	10.21090	1185.29445	8.15071	0.00000	38.01667	6.85559	9.58995
7.31004	7.39454	7.39654	7.30179	8.09732	35.20889	64.58959	1.78266	61.21756	60.15428	6.51870	10.64204	1094.97798	8.70369	1.00000	111.73861	9.98693	8.75561
7.47485	10.81274	7.97023	6.83255	7.61628	53.53041	41.86856	2.22260	54.01980	50.04624	8.63572	6.64791	1182.58350	6.33763	1.00000	43.67663	5.42041	9.41290
6.93958	34.27266	12.42286	3.82753	7.95056	51.4781	62.71243	1.89457	61.35353	63.94693	8.52763	11.32219	1056.71424	8.64672	1.00000	57.3552	9.21874	6.87313
7.08294	10.32673	7.24673	7.00348	8.66227	41.27194	49.45469	1.78886	42.14158	79.83721	6.11058	11.82509	1168.50078	9.03930	1.00000	123.17306	9.78801	6.75043
9.05041	28.75576	6.73153	5.00916	9.30410	58.23583	63.82517	6.55836	66.00163	75.90939	6.24709	6.57026	1155.70305	9.28980	1.00000	92.48278	6.12743	10.01086
9.34597	4.51468	4.69207	9.58639	8.93236	42.8334	59.51992	8.19605	66.61538	50.25239	4.73147	6.90156	1195.23192	10.34596	0.00000	-80.38297	8.16846	8.35755
9.44356	17.44217	6.40675	7.19219	7.80339	50.80019	51.35718	8.14337	68.77529		5.87238	7.25424	1141.42438	6.29958	1.00000	7.20769	6.06654	9.84001
7.04135	28.75009	6.23326	6.78023	8.42401	6.95194	61.43275	1.39714	58.26763	66.70735	5.85574	10.66222	1162.66273	8.06444	1.00000	121.96361	8.20983	7.50240
8.46100	19.63388	8.13134	8.17919	7.50335	36.20389	45.19959	3.56972	38.52870	69.43355	10.79735	8.27982	1076.59764	6.43848	1.00000	127.08472	6.79338	8.61341
6.98640	11.92329	8.53362	7.80662	7.51278	32.57756	56.95967	1.52139	65.02262	71.89183	5.97197	10.36553	1073.64190	7.65751	1.00000	71.52847	10.87045	9.68080
8.55954	8.61801	6.36542	9.21705	7.20203	35.85	69.48959	4.05587	64.62461	74.24698	5.26645	10.47153	1092.35957	7.05049	1.00000	117.7	10.55604	7.92507
8.01651	17.25162	6.88705	6.33911	8.78580	38.17492	61.73366	2.83227	51.27870	70.34907	9.73860	10.15469	1135.37868	8.02271	0.00000	-122.2608	7.72622	8.18196
6.76246	-3.36937	8.43962	9.75843	8.09127	-1.9487	51.26559	0.53668	65.29256	63.95133	7.81242	6.69270	1150.62671	6.63933	1.00000	30.4347	6.96160	7.74754
6.93332	29.92089	6.64936	10.60536	7.84945	41.48199	52.25926	1.23015	53.93188	50.70470	6.37144	8.02315	1178.70673	3.99111	1.00000	-81.79819	8.77378	7.65028
8.58502	22.73502	5.34214	5.68652	9.45525	40.65995	38.97207	4.00390	52.60242	73.18274	8.06705	8.82976	1081.45226	7.26811	1.00000	-111.99633	7.12429	7.95925
5.97459	12.86088	7.68414	10.16775	7.03756	47.83333	61.00028	0.99685	56.16221	66.73560	5.12175	11.57887	1081.06444	6.26953	1.00000	59.6	12.22527	7.70616
8.49939	17.31404	7.57760	6.98135	6.35953	45.44694	60.60484	3.78398	81.83923	51.45927	5.30620	9.38662	1083.79860	7.37818	1.00000	8.62118	9.89150	6.11586
8.54535	16.45193	9.74765	7.51149	8.19209	44.43579	37.04792	4.00770	48.18741	76.07286	6.04254	4.78258	1164.73904	7.92795	1.00000	26.01649	4.90370	9.54018
9.09932	25.98049	8.91489	9.67813	8.09157	51.67822	20.48923	6.44127	56.31128	66.31598	7.08448	11.64568	1120.88508	7.20816	1.00000	33.9162	12.27532	9.26333
8.94620	27.89467	11.38451	5.79978	9.17404	28.71271	37.93921	4.82069	37.43403	71.58997	7.20451	10.09677	1097.87259	6.02168	1.00000	77.656	8.91263	8.72530
8.35943	9.78870	7.17097	6.06130	7.93698	43.32686	46.85648	3.52352	59.80895	64.22094	6.68953	6.94709	1182.50608	8.44156	1.00000	-2.98884	6.03008	8.22133
7.77400	16.39526	8.99245	9.53897	7.06158	43.35071	55.45114	2.79511	63.46157	83.26565	8.43939	7.95249	1181.67577	8.66679	0.00000	46.10925	9.63141	9.39358
7.54238	10.94349	7.38078	7.22691	9.61986	35.05266	52.15565	2.33229	43.33522	62.19651	5.85777	8.90347	1119.70684	7.33341	1.00000	-78.87836	8.50699	8.67689
7.69765	9.59293	7.64857	5.65657	7.89241	8.56697	45.26535	2.45464	37.13237	54.97820	12.52870	8.98161	1126.90881	7.83477	0.00000	123.33471	8.57486	7.63172
7.91650	2.39490	8.81086	9.80810	8.78278	31.71667	59.09778	2.34247	29.39286	62.53746	7.16673	8.78438	1071.67495	10.00936	0.00000	73.38333	8.46526	8.28871
8.62688	37.07402	11.19988	5.29573	7.50792	48.90982	63.00708	4.17190	56.21950	58.26596	7.15234	8.74237	1073.11501	7.32255	1.00000	2.45012	9.23867	9.26839
8.54639	26.25357	9.33467	4.24214	8.86516	48.21644	31.92748	3.69297	35.17461	65.77409	6.65886	4.20828	1182.53105	10.07324	1.00000	9.02596	8.70936	7.98126
10.14823	15.14384	8.80256	6.39644	8.06063	36.20389	78.85482	17.12340	70.17860	62.22822	5.97984	9.99293	1120.56089	8.75559	1.00000	127.08472	9.55623	8.52146
8.10253	26.65549	9.44353	9.15504	9.07186	41.48199	27.28369	2.54395	60.42423	60.97143	6.22482	10.06050	1079.96548	6.40865	1.00000	-81.79819	11.99786	9.41116
8.70455	-0.61271	8.40159	5.69184	8.03129	18.65297	48.28949	4.53648	51.77783	60.62045	6.15266	10.02478	1194.05299	8.35194	1.00000	-72.09391	8.29739	9.70931
7.38390		6.26686	12.06349	7.55166	4.88441	34.96356	1.80733	69.69720	77.34750	7.39617	6.69757	1186.32431	11.94589	0.00000	101.96857	8.48350	8.13516
8.33484	-9.78652	11.02954	9.47837	8.54518	9.6531	35.82527	3.58146	39.03939	63.03585	8.15539	7.58261	1136.89203	4.06259	1.00000	124.3697	9.71848	7.04304
10.03143	15.39065	7.99406	6.20097	8.30251	34.14251	45.08979	15.35157	76.58492	76.43620	11.35935	9.32159	1176.80679	8.31852	0.00000	-118.25508	9.32033	7.74651
8.17528	22.31200	10.62274	5.31822	8.49256	-34.28853	59.94870	2.71779	72.17772	63.41135	8.50390	11.10013	1195.15152	8.82173	1.00000	146.05093	9.16802	7.82684
9.91934	17.03910	7.99065	8.70432	7.74599	42.8334	48.98013	13.47259	46.54488	56.79712	8.27806	6.56781	1115.65628	8.43606	0.00000	-80.38297	11.60150	7.66811
7.34619	18.35917	8.32484	8.77407	9.50120	55.67938	47.69126	2.27510	36.77883	70.82074	8.02031	6.07092	1161.06404	7.89296	0.00000	12.53463	11.75550	8.93002
6.97230	5.62499	7.10376	7.46896	9.60941	28.98002	42.71046	1.63650	65.41474	66.66389	7.80212	8.72168	1145.20617	8.66269	0.00000	77.70636	10.13621	8.83014
9.53342	6.06381	8.38077	7.93173	7.76051	12.74409	67.50161	9.23741	52.86721	58.07375	6.36967	5.80641	1066.90195	8.06272	1.00000	-8.07257	8.27187	8.34206
9.21112	14.92021	7.02367	7.57563	6.77706	28.98002	65.40202	6.71028	55.51987	57.83722	8.51223	7.91581	1102.57102	6.62155	1.00000	77.70636	4.04477	8.89787
8.31639	21.85024	9.09456	8.54436	8.83708	-14.66463	45.38589	3.51360	67.09878	66.20545	6.32712	6.84342	1099.84839	3.79365	0.00000	-52.35558	8.21709	7.83358
8.20718	20.91423	7.02755	8.50897	8.62018	40.60538	35.38866	2.72547	76.18004	66.46852	8.08832	8.83852	1101.96576	7.73920	0.00000	-73.75513	6.93356	8.47335
7.47427	25.77057	11.75575	6.12766	8.35811	53.19146	37.23307	2.01817	61.83423	76.77435	8.08446	10.45825	1164.38597	6.10864	1.00000	-2.52398	9.38333	9.19646
7.94448	15.11724	7.18825	9.06364	6.37880	29.65163	20.22517	2.65818	82.85456	62.81871	9.16115	7.37821	1191.39739	9.00056	0.00000	-82.32483	8.96530	6.51167
8.53317	10.48193	8.49527	3.76347	9.13769	30.21121	16.18981	4.08721	47.12111	66.02415	9.37424	5.46313	1195.64316	9.91805	1.00000	74.4818	10.19515	9.17391
9.20240	10.71463	6.77798	11.10167	8.59221	25.87498	31.86627	6.76393	61.95610	50.92215	5.14955	6.36257	1056.44912	10.74072	0.00000	86.59611	8.28138	7.50831
8.96162	3.96737	8.36028	6.86046	7.67969	36.02506	64.12557	6.02304	28.47237	63.68451	9.76744	6.67322	1129.00089	7.93577	1.00000	-86.77917	7.20589	7.72920
9.19221	27.39186	6.07914	11.98879	9.11399	2.2139	58.67730	7.06339	53.39085	57.21502	7.43490	5.71131	1146.90277	10.85004	0.00000	102.3278	8.96140	9.75403
7.66809	26.41750	5.60124	10.43511	8.31698	53.53395	49.18822	1.76205	53.86191	67.00778	7.66299	7.18568	1116.64316	10.88163	0.00000	33.72798	9.07775	8.90279
6.37714	13.06095	7.51316	6.71709	9.30101	10.58806	70.45867	1.23322	57.16812	77.53225	7.10293	12.19625	1110.51223	10.33047		77.24779	10.82355	9.10987
8.07296	8.80592	9.11854	9.20109	9.19232	53.43333	47.05175	2.87395	52.00515	74.59732	6.51913	7.95699	1197.85469	6.15345	1.00000	-7.95	10.70700	9.39708
7.73443	12.14686		8.41356	6.32281	18.87813	50.86932	2.43207	40.98827	65.29813	7.27431	7.42264	1155.32542	8.92694	0.00000	72.93924	10.17525	8.56952
8.37260	25.63553	5.89983	9.48628	8.94427	23.07492	45.07749	3.89455	48.86150	64.99576	6.66190	8.30865	1154.70045	10.84969	0.00000	88.28637	8.49588	8.84686
6.76987	44.76693	8.34691	5.68919	8.38331	8.43333	67.27143	1.48708	75.11432	58.61599	6.64473	9.78746	1195.78308	8.01513	1.00000	99.96667	8.16916	8.46538
9.25708	17.34384	7.17917	8.50966	7.84769	53.37596	46.02687	7.42194	60.65124	65.74449	8.22319		1084.25173	5.89312	0.00000	51.3452	6.89689	8.21155
10.31772	15.40071	8.15785	7.42706	7.03994	53.53395	50.68897	19.07773	48.42917	74.41150	8.34945	9.07750	1126.64758	5.56440	0.00000	33.72798	6.08970	6.30672
8.23689	2.54495	5.82874	7.66043	7.44816	42.16808	56.40541	3.01527	35.09293	68.63344	6.47050		1171.18259	6.30997	1.00000	-88.42814	8.28074	7.10464
7.51910	20.72173	8.98599	12.78799	7.14386	43.67681	51.09372	2.39065	70.76565	67.78085	7.32840	9.60558	1181.81740	4.65249	1.00000	4.63031	13.10744	7.74136
10.59919	22.04677	5.06956	8.70827	8.64095	38.96667	46.82094	25.68662	42.65861	64.59972	8.72473	7.67314	1126.43836	7.75642	0.00000	-0.18333	9.43565	8.52370
7.76472	26.13569	11.01107	5.57385	8.75531	18.65297	70.29300	2.01178	48.15386	60.33594	7.34120	8.40806	1171.00315	7.21225	1.00000	-72.09391	8.64485	9.39872
7.89752	20.72830	5.49050	10.90608	7.86933	-28.44917	29.57138	2.50130	49.29514	72.54081	6.09341	5.98863	1097.32747	11.22022	0.00000	-52.2	9.23824	9.10669
8.12899	8.19065	8.90621	10.37332	8.33620	46.32313	38.75717	3.23857	50.91166	62.54165	6.29720	6.95433	1095.13016	9.59834	0.00000	-0.45877	9.22173	7.61086
7.72743	-4.99956	8.16219	5.58789	7.69637	55.39485	46.04398	1.52203	51.96341	45.50805	7.66985	10.59124	1066.40072	8.81950	1.00000	43.83992	8.10745	7.39339
8.09539	14.36657	6.09089	10.79683	9.95263	51.38673	45.85879	3.37383	43.28837	61.16760	7.94822	9.04296	1142.89402	4.50764	1.00000	0.30367	6.80008	9.94694
7.31706	35.32939	13.09845	4.29219	8.21586	10.15031	38.38830	1.44733	39.06105	62.61805	8.21426	9.46666	1110.42143	7.56092	1.00000	-73.9614	8.53276	8.05549
8.35808	23.04726	8.01918	9.73585	7.27038	26.32293	49.92473	3.67412	30.52694	80.50880	5.30253		1138.02609	8.63078	0.00000	91.00632	9.11406	7.65725
6.95783	28.04824	5.69766	10.23401	8.01373	60.02427	59.82759	1.51709	42.99302	64.26871	7.90035	6.87976	1054.10878	10.86014	0.00000	30.28491	9.81806	6.98807
8.12431	2.22655	6.12265	4.39568	9.74589	-6.8048	29.64041	3.04252	47.77768	63.67010	6.28228	7.49098	1163.49040	7.27080	1.00000	110.8405	5.54229	10.40323
8.03869	26.16848	7.38513	4.30532	9.68625	34.63915	73.46139	2.25594		68.17294	6.24542	6.48332	1059.90311	9.29046	1.00000	-120.45794	6.32118	8.14738
7.81328	21.35850	6.75271	7.53760	6.62864	-14.66463	66.31006	2.42362	43.05980	63.78235	3.55178	6.59906	1065.65737	7.66853	1.00000	-52.35558	5.61374	8.80356
8.28619	10.00360	7.18361	5.47648	7.67151	-2.90055	30.68460	3.23989	83.35771	65.06481	9.99913	7.68829	1061.65802	8.31116	1.00000	-79.00453	6.38575	7.79313
8.33491	17.47594	9.03357	7.26561	8.71861	-8.76194	34.51286	2.88267	31.35087	70.88328	7.93971	9.57183	1120.48522	7.38256	0.00000	-63.90389	8.97184	5.75621
9.38187	25.00750	8.45598	8.97425	8.62806	52.86147	63.13284	8.00118	55.99135	64.65998	7.67890	8.43004	1172.81158	9.48050	0.00000	9.5926	9.66830	8.10198
7.73965	22.30896	5.22876	9.14599	7.75888	56.56317	42.96979	2.31575	53.84042	49.07863	6.71195	8.92518	1177.82966	5.55896	1.00000	-2.58736	4.51445	8.86573
8.58249	20.91524	8.15312	4.65532	10.23172	-20.88231	63.90600	4.16693	39.39898	59.49424	4.67356	4.76782	1176.74521	7.89337	1.00000	55.4504	5.62742	7.93472
8.87824	5.67846	5.76204	7.59033	8.82875	28.71271	56.68895	5.43936	62.83527	46.93783	4.39452	7.93558	1158.37104	6.27067	1.00000	77.656	6.10292	7.70194
7.67305	15.77655	7.20943	5.43114	7.94057	42.64031	49.99073	1.88227	66.76804	49.13986	10.91328	9.89731	1051.90650	4.27155	0.00000	125.51176	5.44824	9.31032
8.09048	16.19994	6.57909	13.68672	8.49007	41.57721	46.95292	2.12416	57.11276	63.75429	3.23142	3.99321	1081.31060	12.06751	0.00000	-93.71133	7.64748	8.67269
8.88391	36.58027	7.00722	8.35358	8.44966	6.33444	51.10311	5.36521	53.51262	66.40214	7.76656	8.01273	1103.16806	8.87660	0.00000	124.95278	9.96127	7.05445
10.04937	20.79139	6.74719	9.53134	8.13541	38.38479	48.03933	14.98223	58.58511	70.24516	7.42146	6.82130	1091.31446	6.96132	0.00000	-0.76773	7.96799	6.87600
8.18254	3.77268	6.88721	8.15356	8.05073	35.815	49.04227	2.65929	52.29979	53.33427	10.87324	6.59504	1064.65792	8.56652	0.00000	139.6853	9.37523	8.07171
7.21989	26.56087	11.01257	5.29144	9.13696	51.78771	18.93915	1.39986	69.85970	65.16772	7.13565	9.31556	1144.36573	6.12705	1.00000	56.36091	8.09254	8.68977
8.53092	14.41239	5.85946	10.37663	8.90091	33.44872	56.49855	3.96754	59.55524	57.51767	6.00503	7.77984	1162.30825	6.73651	1.00000	-86.78777	9.72500	8.60316
8.99983	23.25284	5.86051	11.07734	8.78532	27.55898	35.96405	6.23979	45.06141	65.87703	6.24153	5.90137	1141.57134	11.14887	0.00000	68.21204	9.32847	9.29771
8.75017	15.98789	7.13022	6.30399	7.61443	50.5107	60.44830	4.42344	66.81706	59.52640	10.85238	11.87325	1127.33193	8.07335	0.00000	18.30056	6.83627	8.97530
8.15780	6.27540	6.62285	7.33164	8.14716	5.90702	58.71657	3.08964	54.33841	64.71263	7.06260	7.06667	1137.77845	6.43722	1.00000	116.10146	7.74160	9.03450
9.10400	22.11345	7.06220	7.13921	9.36132	-28.81833	27.32163	6.45947	56.31055	75.90970	4.66139	6.52867	1173.50313	7.59515	1.00000	-52.51028	7.14333	7.69615
9.94800	5.71529	10.69940	5.90366	8.42380	36.6009	40.15721	13.88215	33.73484	65.50485	7.02393	8.74517	1063.26281	6.35443	1.00000	126.665	9.10536	10.29586
8.85195	26.01557	6.59219	9.01669	9.30435	23.18	52.94766	5.46442	74.99400	57.68465	7.18990	7.57889	1165.51991	6.34012	0.00000	88.58	7.57733	8.70627
8.69356	5.39853		8.65595	7.30176	-22.9	66.94173	4.84052	79.81086	55.18385	7.72781	7.31123	1067.55128	6.59885	1.00000	44.53333	4.92442	8.41507
10.08406	25.43249	4.12590	8.08297	9.34416	15.46063	39.44789	15.74990	69.67045	71.63067	6.94252	9.51564	1194.82045	5.35100	1.00000	99.89166	7.85552	7.53474
9.08389	35.27075	6.60433	6.23978	7.71252	-31.4488	40.85988	6.55871	35.47589	62.30567	5.51749	6.89777	1094.25141	7.40007	1.00000	-60.93173	8.57194	5.94154
8.42814	31.97540	8.01246	8.75613	8.60935	40.42386	58.51753	3.96600	60.00049	63.65507	6.06683	9.73434	1098.07815	6.52059	1.00000	-3.53261	10.75297	8.86765
	24.24769	6.84573	6.17848	7.51311	52.4089	50.16182	6.71518	51.16387	63.28158	10.13967	9.18217	1077.17619	6.11733	0.00000	31.3237	7.63450	8.74970
9.83941	30.33763	9.66050	4.20793	8.03818	34.31	34.92245	12.22877	61.87513	66.75962	5.91079	9.37957	1099.60349	8.59350	1.00000	-2.16	8.17009	7.82586
6.60637	10.55833	8.33394	4.90765	9.20307	22.98212	63.79546	1.31171	32.88293	61.10761	9.55154	10.28162	1162.73557	3.55146	0.00000	-80.58556	4.34809	7.90251
6.82576	10.94096	9.06708	6.62148	8.07049	51.47805	40.27553	2.00355	36.05912	60.27824	6.01122	9.89893	1162.91086	7.18979	1.00000	6.8625	9.64154	8.97619
7.19558	18.95969	6.67509	7.49577	7.18192	35.85	37.97003	1.83231	64.84806	70.12613	9.07841	11.07310	1159.16318	8.20368	0.00000	117.7	7.20928	6.47894
7.05121	20.34521	7.44591	8.08441	9.15846	37.51803	45.96042	1.57217	46.75611	61.45024	7.28858	7.57351	1127.49931	8.86043	0.00000	15.00913	10.72106	8.56257
8.96981	24.96188	6.75046	8.24251	9.60801	13.70727	33.58657	5.58555	50.23142	61.60384	9.58394	9.21710	1052.39064	8.23937	0.00000	9.15013	8.22024	8.47363
8.81905	14.25023	8.91472	8.11190	8.99448	57.30185	58.95338	5.27285	55.73193	71.42863	6.37809	10.94576	1156.23113	7.04119	1.00000	39.85331	10.77336	6.78402
6.59091	8.19617	8.44716	6.71472	7.41503	-31.95224	61.21896	1.34146	62.32873	55.16233	7.94363	6.15125	1112.86209	10.04932	1.00000	115.8614	7.24913	8.31043
8.29370	18.71945	8.21044	7.88611	7.44717	31.96258	55.67849	2.96284	41.27443	66.18192	8.18166	9.69256	1098.72346	9.38191	0.00000	73.97117	9.66164	7.60465
6.98846	7.63642	8.43092	6.83087	8.65704	-2.90055	66.10371	1.65555	33.53712	72.63570	11.32184	8.30107	1196.99272	6.82873	0.00000	-79.00453	5.81926	7.23942
7.24202	8.41727	11.59519	4.97307	6.87418	-19.65	55.44103	2.34591	49.00169	68.51448	6.34433	6.74672	1198.20343	4.79713	1.00000	47.31667	7.65094	8.36062
9.20573	9.22236	5.58763	7.69763	10.12900	15.72892		6.45068	63.97172	62.51526	5.64482	7.76953	1053.19220	5.69549	1.00000	120.57224	6.13786	8.91315
8.37920	33.69155	6.86566	7.03652	7.95861	-19.65	39.43576	3.76063	48.09700	70.49346	7.07629	7.55932	1190.42120	8.42561	1.00000	47.31667	5.60487	9.29593
7.46142	15.68401	5.50871	10.30862	8.85339	26.2173	43.00991	2.15949	49.04244	55.23909	7.75372	9.11133	1169.73638	4.54184	1.00000	-80.22588	9.00214	5.52941
9.02715	2.30326	10.84329	7.51971	7.17412	10.15031	53.19537	5.97907	57.39594	64.21218	6.95401	8.48806	1179.66153	5.86608	1.00000	-73.9614	10.25381	9.37328
7.41590	16.29269	8.45865	8.27201	9.50413	39.00622	26.01641	1.92837	47.08801	60.21718	8.84387	6.74490	1089.61746	7.53734	1.00000	-77.4286	7.10958	7.88958
9.51133	7.33239	6.14801	4.00527	8.27421	-31.4488	48.33045	9.53068	84.01126	70.53852	4.56470	6.36564	1091.83441	8.57757	1.00000	-60.93173	7.89564	8.79944
8.56585	5.03825	6.07530	7.71053	9.28701	-7.81667	44.60466	3.79774	35.56995	70.21589	6.81638	7.45165	1100.43570	5.52444	1.00000	112.01667	6.43566	7.64276
6.30003	2.28674	11.42978	6.23990	6.79501	51.4781	32.91351	1.35676	53.15337	53.99749	7.94137	8.73034	1073.72422	6.22124	1.00000	57.3552	8.72242	6.06627
7.50091	14.92833	9.26246	7.72556	8.90282	40.72586	52.20759	1.89239	58.09494	76.76141	8.32955	9.70013	1148.96128	6.34965	0.00000	8.55552	4.68962	8.12506
7.46720	26.06862	9.04298	10.02699	9.03322	-31.4488	63.79391	1.99065	45.48320	83.33788	6.58456	10.73385	1184.39703	7.10825	1.00000	-60.93173	13.33941	7.32492
8.11130	28.28365	6.47239	8.57970	7.86460	43.35071	42.39169	3.22939	34.63422	52.84567	7.11916	7.46471	1194.29827	8.52759	0.00000	46.10925	9.53904	7.42304
7.17230	11.14498	9.48011	8.29348	8.08436	-32.45242	62.51890	1.70486	46.48806	54.09344	5.28127	9.63994	1149.07859	5.14201	1.00000	-71.23106	10.82425	10.12162
7.20503	8.36500	6.59584	7.20069	9.53605	50.75767	71.39633	1.57415	52.81645	65.54427	3.92776	7.13399	1170.27393	7.60735	1.00000	-1.5443	2.22413	7.66833
9.72704	4.44774	8.28352	8.10177	9.32570	0.46005	55.86027	10.94018	70.38707	60.84587	8.69891	5.43434	1154.52216	4.15744	0.00000	34.11169	7.74273	8.55486
8.51137	24.28623	4.39036	6.73213	8.59431	34.86472	72.49108	3.77189	55.94929	60.66693	11.97495	10.54687	1065.02582	11.84786	0.00000	117.55417	12.33313	9.37903
9.21808	13.16886	6.51600	5.45586	6.95326	10.58806	62.97602	6.89290	29.59467	55.60818	5.10240	6.49523	1053.84810	8.22134	1.00000	77.24779	4.91348	9.38405
7.29087	-2.26131	6.32137	8.51435	8.13603	35.06544	54.12763	1.54835	47.70884	74.60078	7.53460	8.55859	1102.76853	6.88387	0.00000	1.04945	6.85878	10.05651
7.07704	10.29152	5.73125	5.28742	9.14220	-38.16604	56.15090	1.87534	56.07589	61.49251	4.04242	7.15209	1069.56147	7.79487	1.00000	145.13643	6.74276	
8.25108	5.11760	10.46823	6.09478	7.44989	60.2052	53.48760	3.10734	39.85594	70.11696	6.52106	10.32774	1118.08266	7.91196	1.00000	24.6522	10.66172	8.84618
8.22133	5.90594	7.18901	5.39254	8.61686	8.88988	48.42704	3.05922	52.13285	52.04959	9.99086	7.12520	1065.69184	8.35725	1.00000	-79.62603	6.62655	8.81102
8.99367	6.86430	6.99182	9.87127	9.01135	52.61131	56.63105	5.85574	40.71148	69.25008	6.28797	5.59634	1063.11951	8.71796	0.00000	13.31783	10.03484	8.08263
