PRES	PM10	PAHs	PM2.5	O3	Pb	warning	NH3	CO	SO2	longitude	CH4	NOx	CFCs	H2CO	TEMP	C2H3NO5	latitude
1192.23481	7.20542	8.49021	7.30927	8.72928	49.87066	1.00000	5.07221	5.81523	8.33787	8.62118	11.28384	8.32748	62.43879	51.61502	22.49942	2.86130	45.44694
1162.47753	9.12681	4.65034	7.60568	9.65894	75.72441	1.00000	4.68820	9.97816	7.79417	118.9707	6.51492	9.81178	59.72531	53.63400	-1.78286	15.25443	-3.5403
1198.08293	7.97726	10.42286	7.81146	6.50716	64.18303	0.00000	12.00486	10.96947	8.00794	8.73812	9.37157	8.74663	60.27272	47.64259	11.09928	6.19680	41.91886
1091.30622	6.38276	8.29136	8.98199	9.81749	37.00147	0.00000	5.38246	8.47610	8.17345	-83.55521	7.11233	8.54005	65.63577	31.19119	15.88590	2.42922	41.66394
1063.28418	8.02702	4.46413	6.44891	9.19838	46.24943	0.00000	5.28905	2.15648	8.93279	-2.12139	10.84939	8.41251	72.14026	59.35977	10.44532	6.74143	52.48173
1195.09847	6.24426	5.36075	7.63886	8.76267	30.94557	1.00000	5.30196	8.43209	7.51815	-91.06177	7.33992	8.24994	49.76258	72.10254	17.71361	2.10551	33.41012
1143.67814	7.07794	6.06862	7.94824	6.53001	62.01455	1.00000	5.64034	8.32342	6.71733	-74.26419	7.00861	8.76020	98.45451	53.28576	9.55523	3.65754	4.73245
1181.27976	6.45669	5.68527	6.74307	9.50485	61.97334	1.00000	7.51233	6.91089	8.36395	110.71639	7.48818	8.02435	32.19131	32.99456	11.70942	3.19135	-7.54972
1166.10481	7.84648	5.20067	6.94475	6.61061	55.98776	1.00000	3.52173	6.01897	8.07427	8.62118	7.36149	10.48134	26.19354	57.53509	3.88358	5.91675	45.44694
1085.68337	6.53264	4.14994	6.48952	8.98659	28.77653	1.00000	3.93865	3.80487	7.57157	10.03988	6.82043	8.34188	55.41720	38.77080	26.51282	2.94236	53.6052
1125.41097	5.95510	4.00748	6.88940	8.08089	45.43442	1.00000	6.57385	7.58152	6.55151	-93.75018	7.14808	7.97021	48.62867	37.04630	-0.05515	2.37457	32.52515
1109.55054	7.44926	7.28175	6.52000	12.85993	42.05056	1.00000	8.56240	5.69136	7.03699	0.47713	5.03817	8.36371	40.60976	41.41469	17.12283	6.58750	51.39323
1150.86333	5.95659	6.95383	7.66584	4.94341	73.35684	0.00000	10.16830	9.49355	7.02675	73.66633	7.82314	10.22886	37.27600	42.64430	13.42640	2.29811	25.92493
1082.04325	7.13688	6.48527	6.86274	9.86444	41.00462	1.00000	7.74086	8.00258	7.50983	-84.23381	7.14124	6.64750	56.56103	40.20411	5.04531	2.68959	33.54428
1060.47878	8.38398	5.29219	8.02645	10.04417	64.51221	1.00000	6.06912	8.21375	7.38953	13.57661	6.57256	9.01554	50.78904	50.06933	33.85907	6.84572	37.31065
1084.85362	6.85245	3.92906	7.18039	6.23277	76.34544	1.00000	4.98944	7.79571	8.86477	-101.2591	4.81846	10.52262	31.64256	39.80163	0.00704	3.99678	21.01858
1085.18538	8.21558	4.65316	9.71825	9.56368	56.06509	1.00000	3.77581	3.41046	7.47258	103.6032	7.34817	7.89059	32.41911	32.11940	-1.31610	6.76894	1.6561
1101.84895	6.80364	4.87214	5.97745	7.65014	67.70317	1.00000	6.30735	8.12686	6.04003	-75.23266	5.27102	9.04312	45.22941	56.13555	24.18211	3.17069	43.1009
1066.31436	8.62398	8.17651	8.28834	6.13385	61.82060	0.00000	4.29310	6.57171	8.37161	-87.45476	11.73546	11.60289	51.14676	50.55558	22.33079	10.00823	41.47892
1123.71648	8.63052	7.27421	7.33151	7.14138	54.00271	0.00000	3.72515	7.22685	6.71866	113.13148	10.49179	10.19835	52.83972	36.42406	4.73927	10.52139	23.02677
1122.77688	8.30702	11.14121	8.47836	7.75296	51.27160	0.00000	7.82392	6.98144	8.36904	-74.26419	9.42078	7.46123	55.45127	50.86308	15.79325	6.94593	4.73245
1137.20911	8.17177	5.99664	6.49213	8.81495	49.55380	1.00000	5.37546	5.27241	7.29175	44.7662	8.70886	8.10445	56.25125	45.32405	13.00112	6.60795	40.49748
1183.39551	9.24175	2.45178	7.49747	8.60758	86.21643	1.00000	7.92251	1.55760	7.34069	-3.53261	11.08633	7.47861	32.49463	55.30074	4.00392	17.42071	40.42386
1112.39567	6.50392	8.24199	6.27171	8.85068	80.43697	1.00000	8.57666	6.72780	5.04082	-71.23106	12.59523	8.84170	45.78582	63.05554	-7.10104	2.03481	-32.45242
1197.26369	8.33202	7.51490	7.08212	9.29209	61.89624	1.00000	6.69404	9.04778	6.84830	4.52514	3.91300	8.49839	63.00997	57.04664	16.38537	8.10209	12.74482
1082.53166	8.22026	6.81708	7.78152	5.36942	58.83413	0.00000	7.71904	8.58585	8.72442	30.38167	10.04591	6.76002	30.27177	57.62838	-11.22459	5.70977	59.80917
1145.23250	8.25650	6.58534	8.67083	7.14047	47.78737	1.00000	5.79710	10.30681	8.89123	10.30215	4.73265	7.69718	40.08063	61.42951	18.31009	7.69402	53.94313
1134.25881	8.51051	5.54866	7.67270	4.81425	78.58304	0.00000	9.49279	10.67747	7.75232	-101.2591	9.74911	7.00670	53.30876	44.55456	9.59762	9.68559	21.01858
1129.83809	7.83129	6.38389	8.21808	8.28452	50.05793	1.00000	6.71989	6.43403	7.56100	-89.99038	9.47639	9.26108	34.44093	59.27973	9.12045	6.03912	38.58894
1074.95333	7.65833	5.60782	5.56442	10.04470	57.10961	1.00000	5.38281	7.17611	6.62765	74.85849	4.95169	7.45926	47.10439	53.10773	16.65586	5.05044	31.28092
1136.97325	6.52568	9.19207	7.32204	6.17835	66.08753	0.00000	9.25565	9.37958	7.13460	4.52514	9.53105	7.73656	63.92814	62.69587	-1.23414	2.98116	12.74482
1195.22749	6.43284	8.73556	5.56947	4.72282	64.44513	0.00000	7.26956	5.90550	7.87577	71.21169	9.40181	7.69932	34.47489	36.89137	21.09893	2.22509	21.59983
1111.14963	7.71426	6.19507	6.64060	6.62328	79.02732	0.00000	4.17049	6.93275		-91.77127	11.58538	8.61772	42.00215	67.48223	17.42846	3.88827	37.95143
1052.65624	7.56066	7.10164	7.10835	5.64198	61.09023	1.00000	5.37924	5.65958	7.25874	-73.49484	12.64575	10.74540	83.09202	36.22418	17.67963	5.21268	41.14676
1107.74148	7.72005	8.22328	6.14454	3.03183	29.47901	0.00000	8.48028	5.59985	7.71675	99.95469	8.50232	7.99258	18.76397	42.02761	16.31711	5.42079	13.51825
1186.96260	6.19129	6.79224	6.56171	10.34130	75.34356	1.00000	7.18180	4.74271	6.48655	75.37991	10.55460	7.22750	62.17412	16.75527	11.63426	2.60433	25.75728
1163.97741	6.97572	8.31903	6.52964	8.27290	62.27703	1.00000	7.10521	7.78574	7.38339	18.69303	5.87346	7.29352	58.28129	47.32504	19.58149	3.53907	12.18441
1090.75020	5.78752	7.58231	6.53655	9.38684	49.57785	1.00000	5.78358	9.19051	7.98230	-2.1875	4.28635	9.99245	65.27979	73.64033	12.85492	2.93571	51.26
1168.28281	6.77088	9.07006	8.62568	6.26311	64.89713	0.00000	7.91192	7.66548	6.19800	114.51667	7.51017	9.64004	31.78721	45.98885	15.87906	3.06607	33.78333
1162.38567	5.94126	5.51900	8.38199	7.51093	45.50248	1.00000	3.24411	4.08272	8.22926	13.58357	9.22186	9.38064	51.03180	33.82688	27.59932	2.73498	-1.63333
1143.40296	7.05933	6.38050	7.59477	9.83206	39.99015	1.00000	6.74929	7.53225	6.57959	-6.90656	6.23758	8.15182	53.80843	57.14965	24.45245	4.06038	33.92866
1197.04286	8.01584	3.06380	6.60435	11.23869	73.78167	1.00000	6.92521	6.76855	6.29012	4.18333	7.30276	9.01874	29.61790	34.60985	-6.03884	6.70868	7.6
1066.69625	6.61258	7.91450	6.86298	6.42534	28.53327	0.00000	10.93207	9.04292	6.62083	-122.86705	9.44565	7.64148	38.13900	48.16105	22.85827	4.63509	45.49428
1104.31680	7.40542	8.44422	7.37521	4.35173	39.17942	0.00000	7.42570	8.27839	7.54777	-41.45861	11.78035	8.67740	59.65924	42.70347	17.33723	3.98139	-4.42472
1179.91754	7.91600	4.58670	5.72506	7.66230	21.77862	1.00000	5.18721	5.33163	7.22468	-4.83076	7.96143	10.20469	51.85820	43.43911	3.03778	5.74235	39.96348
1180.91976	5.81298	5.69768	7.72702	7.28205	44.61898	1.00000	2.48571	10.30143	7.50006	171.25364	9.39515	10.14989	55.25144	36.18406	10.05510	1.78712	-44.39672
1168.03707	7.55715	7.54514	6.50931	4.79673	45.46563	0.00000	7.94425	7.86630	5.37471	120.5875	7.37884	6.62387	35.43222	63.87848	-3.73020	4.72802	16.455
1102.37445	6.30928	5.68940	6.92974	5.80054	50.11142	1.00000	4.28451	8.02146	7.67768	39.85331	6.63080		38.81185	49.86691	-8.31017	1.80174	57.30185
1058.29101	7.70233	12.64892	7.41741	6.07586	65.42329	0.00000	8.63469	6.43761	4.96233	14.34085	9.79425	7.82162	42.75743	41.91578	11.70243	5.14309	40.87363
1087.72551	6.90656	5.07344	6.12299	8.67211	50.48535	1.00000	6.19658	7.66661	5.86362	37.38115	7.43567	8.94146	38.93618	43.72784	9.70080	2.12898	55.63711
1136.81096	5.72403	4.13734	6.79349	7.67548	65.09438	1.00000	4.44783	4.69444	6.82095	15.00835		9.33555	76.58018	37.12824	10.30918	1.08507	51.14942
1146.00190	6.08439	9.66337	8.39920	7.79948	72.93236	0.00000	5.85324	8.53670	8.35675	105.89333	8.29317	8.71304	67.06702	29.08528	20.05370	2.07228	34.56861
1154.50167	8.16840	3.98397	9.45729	8.47679	57.61489	1.00000	4.84595	8.69576	8.89042	120.5875	7.03362	8.68546	29.52282	47.33190	24.95279	6.97662	16.455
1156.82998	8.01735	2.58666	7.45592	7.86135	61.15198	1.00000	5.81083	9.97680	7.10990	-73.86586	6.49079	7.84982	61.75877	48.88688	15.09351	7.12293	45.43341
1159.44881	9.02504	11.06487	7.71240	5.40374	54.55960	0.00000	7.31581	5.92354	6.59515	60.70278	6.68716	10.40533	51.40659	59.33177	15.50205	12.65185	55.75556
1072.92935	6.84854	7.20947	6.89162	5.19216	63.06838	0.00000	7.71137	9.91363	7.07760	45.36561	7.92495	8.82140	52.99801	47.77700	-6.30066	3.31524	41.09246
1165.46564	7.16633	9.97922	9.35005	6.23719	68.94648	0.00000	8.18423	9.10019	8.39009	69.67639	8.94990	8.09551	73.73533	65.01036	-0.73464	3.92656	41.29444
1084.95577	7.92467	5.34684	6.56022	6.73133	61.93113	1.00000	6.07623	9.40946	7.85941	113.69785	4.10882	9.13095	50.38932	67.57130	12.78418	5.08455	-7.73379
1171.08542	8.24283	5.46312	7.15011	7.49465	43.53590	1.00000	7.09030	8.16899	6.67475	30.38167	5.67221	7.05778	66.48943	41.65993	23.50968	7.59511	59.80917
1168.79195	7.28050	9.45600	7.52380	10.75264	57.08308	1.00000	8.25651	5.93757	6.62283	12.70038	5.85318	6.51481	39.00604	6.18139	20.42931	3.43549	45.9836
1055.72576	6.80568	9.08670	6.67890	7.00163	59.08643	0.00000		6.16717	7.30651	78.40102	8.55958	9.17537	49.73435	47.08537	19.28662	3.25787	27.9247
1094.64006	6.90013	3.27284	6.96337	8.70047	73.22897	1.00000	4.55618	8.96233	10.04511	-71.29144	7.57448	8.80880	48.28134	75.91433	11.49232	3.37669	41.54566
1102.20165	7.07712	6.95328	5.23246	7.99268	60.93201	1.00000	6.34934	7.71982	7.59400	13.63617	6.95002	7.66436	53.99046		21.80765	2.98228	50.50301
1104.75873	7.54345	8.66138	7.46019	6.69193	75.45014	0.00000	9.16895	6.94101	7.03870	-117.71978	8.02585	9.39409	54.02332	50.23332	27.92882	5.51199	34.09668
1101.93977	6.56574	4.06991	5.68774	9.71544	48.61252	1.00000	9.57410	5.11497	6.84275	32.6178	8.97682	6.28881	54.02743	32.81259	25.16244	2.78430	46.65581
1128.56960	7.97516	8.31159	7.18622	9.55268	61.56089	1.00000	9.61126	8.75584	7.75713	11.37703	10.22928	7.14412	56.89525	83.76220	36.97427	5.80221	48.06919
1155.47223	6.67333	7.93519	8.88806	4.76075	45.40136	0.00000	8.06501	8.61482	4.74569	9.15013	9.11299	6.61271	53.50938	34.11502	3.26060	2.17898	13.70727
1169.01103	5.86940	4.73950	8.18296	11.35465	47.83921	1.00000	6.70389	7.52416	8.24793	-88.3162	3.77906	11.92371	68.80601	56.33905	16.55854	2.92034	42.24113
1139.63724	6.21395	9.80020	8.34190	5.97141	63.59940	0.00000	5.96625	5.44051	6.20971	-87.70172	8.67819	10.36762	61.94166	41.38958	22.78421	3.04295	41.72059
1071.09380	5.83452	6.50093	6.39045	10.41440	36.42341	1.00000	7.27194	7.14694	6.66909	-42.19667	6.31970	7.60773	53.28196	85.97131	5.55258	2.47477	-21.41222
1178.63621	7.91403	4.82590	7.16260	6.34055	57.57250	1.00000	5.44515	5.63275	8.22025	-2.31938	8.79032	8.69514	32.56538	32.19987	29.66861	6.52767	6.46346
1074.53807	6.52148	5.90574	6.47828	9.00726	54.47855	1.00000	5.99914	10.20833	8.08779	112.9	4.84726	8.87594	19.64008	53.32428	31.79652	2.52600	27.85
1152.50603	6.88560	5.50394	8.13732	7.32865	54.77881	1.00000	8.55900	7.96216	6.46768	99.95469	8.87287	8.81284	35.73523	54.00598	18.63458	2.48468	13.51825
1058.78337	8.27491	7.18908	6.60001	7.90551	54.55778	1.00000	7.00400	8.85608	7.01237	-102.36764	7.70150	8.31939	44.51470	49.35744	11.49963	8.54419	31.84568
1175.24210	4.82121	9.55416	6.68794	7.56246	61.15126	0.00000	10.09096	6.64712	9.23914	-73.25383	9.86844	7.45259	65.70387	65.12606	14.81838	1.26661	-3.74912
1105.11582	5.63620	6.90047	5.99150	5.54565	41.28491	0.00000	5.34371	4.39459	7.41759	5.51978	7.63289	7.89259	48.25833	30.64251	11.48031	1.77116	51.44889
1099.99073	7.54625	9.68549	6.77282	6.81237	58.06237	0.00000	8.79687	7.59257	8.12331	9.5926	10.11652	7.14729	55.00198	55.06866	-5.14124	4.33213	52.86147
1113.88499	6.94873	7.53468	7.76463	8.23970	82.49149	1.00000	7.95861	6.95105	7.98218	-1.60452	5.42377	6.55614	56.76767	48.87198	21.97146	3.82871	42.06166
1093.92134	6.27320	7.34100	7.73807	7.98939	66.54916	1.00000	5.96526	9.23970	6.88140	127.08472	5.77723	7.69166	57.47788	39.40951	15.98568	2.52391	36.20389
1113.69033	7.30797	5.62509	6.70898	6.69911	63.41010	1.00000	4.55227	6.26649	7.19929	13.57661	8.01241	10.04138	57.27213	43.89641	20.91527	4.33600	37.31065
1096.01804	10.01843	7.15021	7.26521	6.35870	36.11715	0.00000	4.35596	5.05327	5.31656	-122.39168	6.33946	10.21298	53.55099	62.27792	18.03354	32.91124	40.58654
1120.17578	7.06661	6.83702	7.01068	8.95858	66.10053	1.00000	7.80433	7.13794	7.18037	122.8637	9.43764	8.70568	66.36368	39.90288	14.53498	3.35219	9.3337
1153.78728	6.54889	3.71129	7.68421	9.65603	43.90303	1.00000	5.34590	9.39727	6.81694	29.65806	4.59732	11.42800	53.29593	65.07415	8.73778	3.28703	-4.83
1123.81739	9.06050	6.00789	6.60021	8.61323	79.47544	1.00000	5.07960	5.00750	7.03776	-71.06616	9.19776	8.31620	70.22526	54.82245	5.93595	13.78358	42.4251
1191.49034	6.44973	8.72664	7.08623	5.45980	67.48646	0.00000	7.29587	6.77276	5.81532	14.34085	7.99238	7.17013	44.08538	52.77175	33.05520	2.29842	40.87363
1159.15772	7.43775	5.91819	7.66367	9.39344	65.28241	1.00000	7.30677	6.43152	6.99577	77.40858	8.54449	8.11252	38.98162	57.64405	7.16548	3.35361	24.05979
1173.85684	7.50042	7.65506	7.46747	6.31146	48.73881	0.00000	5.75307	7.40059	6.86813	0.47713	9.83893	8.09825	36.20905	22.82746	4.76258	4.55266	51.39323
1109.24212	6.50766	8.54417	6.67680	4.62287	52.16549	0.00000	5.19813	9.90042	8.01493	74.85849	6.96485	10.03639	36.76905	34.13612	9.59844	1.85897	31.28092
1059.41301	5.70755	9.81020	6.56278	5.90390	71.96167	0.00000	8.18089	10.25770	7.72719	20.91361	8.31296	8.68800	63.79805	40.31942	0.29911	3.29298	41.92361
1105.55885	7.92389	6.01252	7.42379	7.68821	57.47835	1.00000	4.39635	3.11404	6.57034	6.8625	12.25719	9.77274	46.60941	36.04339	-8.51307	7.01177	51.47805
1182.02428	5.20944	6.22414	6.49524	6.10267	45.92693	1.00000	6.83656	7.89343	7.08254	-105.11221	5.01736	7.65182	53.79000	49.48990	9.20032	2.79459	39.57582
1182.95756	8.25862	6.42295	5.88587	8.50475	54.34158	1.00000	6.43100	6.26447	7.55153	9.40531	7.01643	9.40346	28.59558	43.13105	19.16845	7.21926	45.53069
1085.51310	8.14894	7.67087	8.76059	4.79689	51.34398	0.00000	6.45967	9.53387	7.47301	-96.72365	6.62638	10.08112	81.05179	40.01922	42.89633	7.07190	17.06542
1083.19419	8.03922	11.08154	5.57397	6.01481	56.93042	0.00000	8.68870	11.29592	7.26918	37.73333	9.20254	8.25499	50.63487	39.23576	34.71076	6.75266	-4.06667
1131.91963	7.16356	7.43539	7.10130	6.37761	23.30038	0.00000	8.70915	7.53483	8.85747	111.73861	9.86208	6.88813	47.98129	65.71940	7.50675	3.79711	35.20889
1075.15527	6.52744	10.49640	7.54221	6.80986	62.08849	0.00000	7.04811	7.10790	7.76721	-98.15529	10.70819	6.40877	61.16736	58.66441	-11.41367	3.88877	26.18924
1099.70539	6.86776	8.29819	6.31645	5.10896	49.97298	0.00000	5.67351	8.50262	6.68865	102.3278	8.69262	8.08397	52.17771	72.61746	16.24357	3.21444	2.2139
1090.82801	6.72091	5.99355	6.31049	7.85310	51.44185	1.00000	7.21620	6.32568	6.93867	20.91361	9.75828	8.86391	95.19469	43.18681	-1.20233	3.74201	41.92361
1103.72186	9.14503	5.68343	8.02935	9.67971	66.40024	1.00000	5.81989	8.80537	6.69902	1.33467	7.49077	7.98401	30.77535	56.23092	20.08022	15.12739	43.61058
1120.16881	4.99161	7.30603	7.71259	9.79474	73.55489	1.00000	7.89300	6.65981	10.20828	-81.26367	3.86713	9.36030	52.85852	38.58970	35.34183	2.74245	28.90054
1123.95120	8.05508	6.99263	6.47606	8.04958	73.59661	0.00000	12.91808	4.72330	8.51883	34.37389	10.87595	6.36907	52.17204	26.54560	7.87624	6.96988	40.1675
1096.83268	8.05594	8.63187	8.47482	7.28243	68.73138	1.00000	5.03260	8.64307	8.29101	74.85849	9.24034	10.08536	43.16745	62.49424	23.56254	6.62388	31.28092
1113.35710	7.64116	9.60175	6.37212	6.66702	36.53086	0.00000	6.00535	4.88127	8.56479	5.03586	8.39714	8.15536	82.00611	32.69229	12.05568	5.35885	43.83125
1158.11202	8.50346	8.73629	7.68808	9.58658	48.15770	1.00000	8.37341	5.21179	6.17296	77.5609	6.75627	6.86896	49.26988	34.05010	19.52743	8.98464	11.00599
1062.47238	8.66729	7.90975	7.75731	5.17333	53.01792	0.00000	9.28199	11.33441	7.42940	9.40531	10.71381	6.48410	39.33756	22.73714	-13.92692	9.38133	45.53069
1125.92855	6.81409	5.16779	6.34010	7.78863	47.65179	1.00000	5.81321	10.76258	6.80281	19.91667	6.01106	7.26297	47.10014	38.90151	13.21375	2.65111	-11.78333
1110.16940	8.00170	4.41387		7.85978	67.81667	1.00000	4.58182	10.64086	7.72584	114.51667	5.26077	10.01045	46.26135	34.52252	14.02893	6.28589	33.78333
1077.60992	9.20339	5.98674	9.39845		51.22976	1.00000	7.16388	4.62466	8.36617	30.98551	9.77444	6.48187	54.93474	52.19421	14.79347	16.31357	2.41669
1078.44924	7.66366	4.62049	8.72483	7.54801	74.54834	1.00000	6.93820	5.68644	7.33177	-84.62081	8.49140	8.80572	51.53543	18.08642	2.28817	5.68966	42.7392
1193.76558	9.06799	4.61709	6.62552	9.09575	62.87549	1.00000	7.03059	9.97239	8.09971	112.9	3.28174	8.73608	40.40888	70.93655	20.92711	14.17485	27.85
1123.40079	6.90559	7.77635	6.70085	7.50555	58.87952	1.00000	6.75436	9.52245	9.11770	-72.47417	5.00180	7.00673	37.79599	50.75453	-0.08183	4.70276	7.83389
1089.58212	7.56979	10.34516	7.77370	6.60464	61.08217	0.00000	10.03444	8.65055	8.38170	71.21169	9.30475	8.59384	83.77849	41.18692	17.53805	4.43612	21.59983
1076.26090	6.22012	10.40011	7.53562	6.43379	84.84049	0.00000	5.70159	4.87964	7.35925	-120.45794	11.32094	9.57055	66.39698	43.66442	9.71877	3.52632	34.63915
1115.71413	9.75876	9.37298	7.81187	5.77411	61.74097	0.00000	7.66924	9.22275	9.78999	-6.00137	8.28971	9.02183	31.84761	47.03057	7.97861	25.44736	33.42585
1199.25213	6.12810	3.90208	7.31195	11.35167	51.37021	1.00000	5.61296	8.90236	8.13543	120.97844	5.62117	10.36432	76.41726	56.27370	4.71029	1.31005	14.8361
1166.61976	6.63150	4.92078	6.86599	7.77508	44.52197	1.00000	4.86321	6.41637	8.03635	76.32756	6.24601	8.94243	64.97987	39.48183	18.22567	2.65650	9.57046
1142.06516	8.23865	4.13937	7.52018	8.33434	63.06249	1.00000	5.01951	11.16894	5.71794	-76.88442	6.53716	7.60143	64.97464	40.62591	23.73627	6.41625	40.2737
1095.40582	7.48117	8.07047	6.32032	7.26327	73.32430	1.00000	8.60029	7.67317	6.72319	10.30215	4.39262	5.37210	56.25539	37.15915	12.10962	5.64807	53.94313
1051.29063	7.11865	8.42794	7.61254	5.30590	51.87503	0.00000	7.41261	9.17245	6.42660	76.56719	7.95825	8.83212	43.96943	59.97793	14.25668		24.41288
1133.67463	7.24736	8.27989	7.89423	8.79312	55.44603	1.00000	5.88419	7.23628	6.69565	-101.2591	10.07972	8.86663	33.97771	32.81350	20.74998	2.48704	21.01858
1121.28920	7.21002	7.64617	8.00897	8.11281	56.54926	1.00000	5.19039	9.03848	5.16187	-93.263	7.10896	9.89257	20.83238	57.04420	10.95297	3.80593	45.0408
1067.46290	7.63703	4.91021	7.01285	8.06067	54.07541	1.00000	4.81705	9.54672	7.35720	15.00913	6.56583	8.79302	40.68377	48.12934	5.77497	4.45068	37.51803
1075.55582	9.00161	0.53008	8.20945	8.61036	58.14147	1.00000	1.62119	12.93470	8.13864	71.21169	6.89152	12.93049	43.68531	30.74474	24.26803	13.33504	21.59983
1052.86767	7.90173	8.26266	6.31630	6.01774	52.42013	0.00000	8.59762	9.08115	7.49432	78.15794	8.77734	8.44325	67.16745	40.67317	3.70726	5.76448	12.1277
1152.35936	5.84565	9.27479	6.10726	6.26109	61.58422	0.00000	5.82140	5.26723	8.47370	37.99117	8.77383	8.99548	52.79480	46.93505	19.28448	2.14628	44.92934
1154.42976	6.52450	5.59331	6.81970	8.25189	59.13343	1.00000	7.42353	7.96658	6.85668	60.70278	5.12850	6.65893	32.91999	64.64164	15.09619	2.03621	55.75556
1119.20203	7.76232	5.41140	8.49526	6.87272	77.80601	1.00000	6.41644	7.18245	7.25218	115.70111	7.98188	9.28257	41.33964	53.59479	-5.90249	4.51692	37.73222
1097.23377	6.44178	9.84876	7.11445	6.35954	38.83822	1.00000	11.22458	11.87269	5.61802	-74.38987		8.12350	44.27443	79.03616	12.93213	3.51761	40.65538
1128.45267	7.34829	10.65567	8.98835	3.93921	53.77270	0.00000	10.30221	4.83571	7.21938	-93.75018	8.13525	3.92608	26.02050	63.68839	20.55164	4.04082	32.52515
1076.04516	7.64101	8.34326	5.49156	6.95549	58.41818	0.00000	9.53394	7.06092	7.68713	36.73307	9.93516	7.26067	46.88580	53.10159	16.34528	5.74461	55.38752
1147.67722	6.25126	8.16383	7.64444	4.35590	56.67767	0.00000	5.45907	10.37042	7.47317	16.50104	7.37066		58.31710	33.16297	14.10157	2.33703	41.24264
1111.27369	8.68743	9.18868	6.71747	7.07635	77.23187	0.00000	10.59245	9.25644	8.09264	-78.04471	10.07127	6.92171	33.35372	62.03533	23.86102	10.12199	34.25628
1111.58474	5.66034	6.67443	7.73334	7.02709	50.82488	1.00000	6.35439	7.86588	5.84177	123.758	7.52226	6.80232	32.66418	60.12674	20.35710	2.19947	10.20898
1086.23888	7.34004	9.42548	8.10531	6.14755	82.06340	0.00000	10.98185	11.25024	7.63852	103.6032	8.32414	8.81342	35.52703	47.90945	23.52871	3.39755	1.6561
1131.96594	7.72524	4.28337	7.08731	9.80946	68.59576	1.00000	4.87786	9.06308	8.34576	-87.71255	7.25187	9.38017	55.73935	56.88597	14.73459	4.50148	41.84364
1164.27933	7.32479	4.92814	6.90000	8.35259	100.00000	1.00000	5.79871	5.85923	6.36264	13.58357	7.10758	8.71075	46.81723	41.92012	27.99224	3.23156	-1.63333
1157.27608	8.09887	9.33515	6.24853	4.66081	60.69596	0.00000	8.13416	5.98745	8.19513	-1.98956	9.68904	5.71326	31.18129	80.51205	17.97133	5.66923	5.30383
1186.52621	7.00713	6.76671	8.69166	10.27053	54.17937	1.00000	6.90569	7.10617	6.51189	-13.2356	7.64018	8.33310	66.17691	51.85667	17.52612	4.05850	8.48714
1095.30371	7.48739	8.65207	7.86498	8.24561	76.17795	1.00000	8.37128	8.04871	7.51831	-73.58248	11.79167	8.02437	57.59873	80.27784	29.69829	3.54706	45.40008
1167.70350	6.55839	6.12074	7.33674	7.03620	80.09721	1.00000	6.47104	7.93474	5.62443	10.30215	6.49359	7.69529	39.04602	23.10275	12.02499	3.01698	53.94313
1106.53204	8.38907	1.96530	5.76995	8.39075	47.82492	1.00000	4.52250		6.74097	2.08333	7.00139	8.31859	51.66907	47.00407	13.39785	7.61507	48.86667
1194.98501	6.74923	5.69871	7.28604	6.77746	53.12287	1.00000	6.52818	9.30540	5.94214	73.06784	6.24451	6.28825	65.72774	57.08411	12.09765	2.73003	25.13915
