Pb	PM10	O3	PRES	NH3	TEMP	CO	PAHs	CH4	CFCs	H2CO	warning	PM2.5	longitude	C2H3NO5	SO2	latitude	NOx
58.72692	5.44411	5.16057	1127.50259	10.77789	15.17204	5.66610	7.09239	3.14357	65.40105	55.51765	0.00000	12.12672	-60.94228	0.10715	8.31521	14.67751	7.70832
71.45078	8.06125	7.58803	1105.49330	9.42537	3.24837	8.10148	6.99890	9.31126	72.68407	42.03701	0.00000	9.25659	119.58627	0.25569	7.32781	23.5654	4.65119
48.34098	7.15021	5.06538	1163.81523	9.64114	15.97821	4.73147	7.38145	6.19293	70.28215	30.41053	0.00000	4.64116	-95.63079	0.16574	7.32358	31.76212	4.43771
70.30801	9.39761	7.39213	1109.71597	11.62821	2.70683	6.27060	9.21181	11.11163	61.25943	39.24338	0.00000	6.07928	-123.02621	0.73915	6.90840	44.99012	5.87792
48.44506	9.15944	7.08169	1162.66376	6.77087	-1.54949	7.94224	6.58557	7.29510	58.77572	42.76670	0.00000	8.81317	101.02083	0.61073	6.35573	4.02219	5.71714
55.02803	5.56828	7.00922	1104.97681	8.50194	16.20888	6.42404	6.42542	6.21524	61.53583	50.33165	1.00000	6.32999	-103.5687	0.06602	7.26860	20.22816	5.79591
72.77401	6.14726	6.52885	1100.51394	7.31015	22.33740	4.65008	6.10839	6.46657	68.56261	40.43568	1.00000	7.61898	-97.92977	0.09133	6.74718	38.06084	3.80519
71.89529	7.17132	9.05966	1085.95145	6.13094	0.33471	5.74172	8.17893	6.84017	66.02012	64.26884	1.00000	5.76454	-89.64066	0.18946	9.28143	40.56754	4.48784
61.44625	4.21968	6.18818	1108.62359	9.79970	25.87328	5.32349	6.31129	4.83934	63.94627	34.21810	1.00000	10.13963	55.4504	0.11877	5.78362	-20.88231	6.67463
27.28983	7.04265	7.04096	1062.99285	5.32497	2.13916	6.03488	8.90341	8.66763	75.97135	32.70388	1.00000	5.47033	-1.64295	0.19748	7.09490	42.8139	5.61290
47.12262	11.12162	6.54125	1170.56920	8.72470	25.48284	8.41366	7.66579	11.01395	78.18448	51.80745	0.00000		60.8019	3.88089	5.40095	56.9083	6.00787
55.62284	5.04728	6.62055	1193.04599	8.28557	28.54117	4.13236	5.76875	5.11383	55.32590	41.53836	1.00000	9.39775	-75.87877	0.11168	6.23545	5.6561	4.71557
44.49635	7.40323	8.91058	1123.77447	5.07013	8.03196	5.44880	7.21104	9.87364	59.95558	63.28342	1.00000	5.00371	-35.03333	0.13323	6.53014	-8.28333	6.02333
56.47102	8.46174	4.84262	1131.59695	8.35892	22.25580	9.69163	6.85848	9.40031	64.17437	33.22573	0.00000	6.72936	1.6	0.34136	5.66298	43.11667	4.34390
31.05737	6.53191	5.89801	1178.99304		5.34919	6.10167	6.88073	3.39318	71.36672	42.25791	1.00000	9.61592	38.02486	0.12957	7.51174	55.64776	7.09482
66.42209	5.51835	6.46679	1174.71345	7.95609	-1.41619	6.06111	7.62320	5.66371	54.52225	41.57838	1.00000	7.71047	77.5609	0.12105	7.42511	11.00599	6.00020
41.28912	10.94098	7.47275	1137.73248	7.12943	30.55306	8.74639	7.17007	6.94079	72.58822	40.90807	0.00000	7.48967	-74.26419	3.23094	7.06669	4.73245	4.93209
50.42670	7.61701	7.60086	1083.09931	6.91050	4.62733	3.97264	7.32676	6.86085	81.81879	39.28838	1.00000	8.39404	7.11393	0.20088	6.74796	51.08468	2.73587
43.29722	4.12302	6.10189	1167.61087	8.61505	20.86284	5.57418	6.28916	4.42981	68.88388	66.17674	1.00000	7.48919	32.88667	0.05043	8.11256	3.27833	6.43540
58.93902	10.52702	6.15739	1187.81752	6.20535	15.07134	6.39146	6.65738	7.38487	59.55585	51.71425	1.00000	6.32536	120.14278	2.14653	7.74756	32.50611	5.90615
40.87959	9.29626	6.43092	1053.48463	5.43803	15.54066	4.11955	5.45195	8.05716	62.32700	37.03012	1.00000	5.04559	14.39024	0.67567	5.69563	42.22718	4.78510
47.22734	5.02979	7.39763	1182.35855	8.01304	8.21838	7.71409	8.14557	4.65607	57.05808	67.33926	1.00000	8.57972	-58.44417	0.13581	7.11849	-3.14306	8.68245
34.07173	8.94861	7.94805	1088.27625	8.92679	29.20148	6.89946	7.14620	8.90525	64.16466	36.64201	0.00000	3.98719	22.53083	0.49394	6.76057	44.22639	8.38782
47.57972	10.47733	6.48821	1078.35154	10.97593	32.96349	8.78978	5.93424	9.88964	67.26156	60.45171	0.00000	10.51163	129.96972	2.03605	8.72848	33.4425	4.03573
31.40205	8.67299	5.80427	1093.69540	6.99904	27.71372	7.60257	6.89315	7.33369	46.78485	41.51601	1.00000	5.16007	4.25633	0.39381	8.20900	51.21187	5.74876
37.98401	8.75750	6.50105	1114.49563	8.79569	5.89341	7.90648	8.10303	7.17191	79.28176	33.39963	0.00000	6.89543	-56.52361	0.44939	7.19380	-33.38056	6.37445
66.39297	3.84109	7.72013	1113.46324	8.74288	13.97698	8.02246	6.17526	6.71485	64.04749	43.49291	1.00000	8.03900	104.09701	0.11703	8.02838	-1.26424	8.04743
59.02260	9.30571	8.40387	1103.22130	6.20801	12.62913	5.91354	6.89094	7.61211	61.92301	35.85876	1.00000	6.12441	28.28489	0.66765	7.85492	48.15659	4.52378
39.26447	8.53635	8.30075	1054.06604	7.81650	20.19553	10.47033	6.38315	8.81401	86.15446	46.58316	0.00000	6.73127	-120.45794	0.34374	9.11432	34.63915	6.29307
78.01298	6.70203	8.77171	1189.22234	10.15716	13.28002	7.94580	6.95691	8.62953	72.64023	43.09628	0.00000	5.90525	9.17702	0.09225	4.94520	48.78232	5.39777
55.07268	7.51873	8.63003	1160.24732	7.12382	9.92230	5.28866	8.23241	8.17728	66.97614	44.51187	1.00000	4.53217	9.15214	0.20508	6.19321	49.97704	5.04235
60.44566	4.63745	6.63017	1111.43327	5.58673	20.98966	7.08471	5.69205	8.55004	71.08190	54.34325	1.00000	6.25076	73.66633	0.10981	8.27295	25.92493	4.52096
58.23975	5.93196	8.06294	1120.44892	6.18760	25.53605	5.55776	6.28805	8.50950	59.44263	41.34253	1.00000	4.89103	86.51499	0.09623	5.66835	23.1959	4.95780
55.18593	7.80460	8.43883	1056.41536	7.97807	2.39793	8.87984	6.57977	8.53732	75.00734	47.22614	0.00000	5.73417	9.0027	0.25142	8.65561	11.86064	4.31469
46.03948	4.63393	5.66445	1096.47795	9.79992	-4.52924	3.99190	6.33039	7.41623	75.84916	39.63591	1.00000	11.30249	60.70278	0.06806	8.96191	55.75556	4.18055
43.89719	8.40191	5.11590	1076.77795	7.62143	29.94797	9.26204		8.10461	72.88882	53.64289	0.00000	5.93247	-73.75335	0.37989	7.42155	45.4473	5.16108
51.95753	5.96778	6.69593	1054.54812	6.54735	9.75023	9.78320	7.86513	5.82347	83.65315	31.70318	0.00000	6.99987	-58.70072	0.11482	5.32078	-34.74785	5.79492
64.41541	5.58318	8.97804	1162.90987	6.11990	-1.79128	5.91238	9.31518	7.16637	59.87906	46.52053	1.00000	6.77650	71.57118	0.13027	5.44876	32.87533	4.87476
47.61662	9.29298	6.94154	1120.22699	7.57717	18.30803	8.12223	6.48045	7.29384	74.76119	45.72811	0.00000	8.15796	121.12251	0.65698	6.24229	14.62578	5.91864
57.26056	8.94618	7.29342	1178.63577	6.66012	10.44329	7.96985	6.55216	6.91319	63.18861	68.14111	0.00000	9.02509	-82.00919	0.50492	6.11154	23.04419	6.58282
76.50707	9.45675	7.48529	1077.71368	6.05263	9.03409	10.03400	7.47357	8.78874	65.03219	53.82151	1.00000	7.46952	81.54855	0.75725	6.41075	26.2649	7.97436
77.82741	8.56166	6.80494	1055.42924	7.66288	-2.47391	7.39552	6.44020	8.00913	64.63871	31.84894	0.00000	8.73870	-105.11221	0.35716	5.74989	39.57582	5.28482
59.74434	7.01982	5.20469	1123.84665	4.20503	6.81556	6.11487	4.61921	10.36603	69.18768	65.29904	1.00000	4.93762	-91.73625	0.14922	8.97418	35.25064	6.89326
61.06961	7.39865	7.39970	1189.56758	4.66894	17.33424	6.25465	7.59904	9.01837	52.58672	35.78251	1.00000	6.96111	-79.2663	0.17702	6.66547	43.86682	3.75424
80.33736	9.32370	7.90617	1196.41695	5.58140	17.46749	4.68692	5.63693	7.82543	74.43326	34.54754	1.00000	5.04518	111.50861	0.75469	9.38089	32.54278	5.92363
67.08070	12.35372	5.58304	1164.76133	5.06776	22.99837	7.71304	5.57227	8.10293		37.90217	1.00000	7.23246	-2.58736	12.94392	7.50621	56.56317	7.20052
41.00252	8.56600	6.59658	1074.34077	4.31357	15.32115	6.80597	7.71538	9.45377	55.16829	46.40632	1.00000	6.73867	-115.98391	0.36888	6.77663	36.20829	5.83124
53.86148	5.80288	7.41893	1152.56256	8.22632	0.96416	7.56730	8.39066	5.97642	52.90664	49.58655	0.00000	4.49338	5.51978	0.04065	6.98305	51.44889	5.34940
28.29702	6.83366	6.20501	1142.66447	8.12269	24.24426	4.41253	6.93384	2.85883	76.12942	34.70969	1.00000	7.16852	-80.31727	0.14696	5.95408	25.67927	4.96039
60.39318	6.31875	6.11264	1122.79247	7.08248	13.02724	9.97134	7.39966	6.20501	54.93870	55.82098	0.00000	6.58798	-37.07167	0.12278	7.29506	-10.91111	5.45420
53.94859	5.57405	5.91585	1119.98056	5.04979	12.70379	4.67445	8.15187	8.32305	61.11544	49.35668	1.00000	5.00123	113.82465	0.08827	6.78867	23.29549	4.85827
53.32216	7.05263	7.17388	1162.48187	10.33951	32.98586	7.41541	7.49025	9.59558	96.57378	83.21149	0.00000	5.16317	9.85	0.18979	8.60739	53.63333	4.04191
34.70654	7.67973	6.66102	1132.26911	10.67899	26.76772	8.49240	6.26600	10.11030	53.13318	46.64014	0.00000	9.56207	4.69889	0.21024	6.20171	50.56149	4.96918
42.74066	8.24936	7.84581	1052.15214	5.82916	30.14053	7.71438	7.00695	7.95348	78.54850	39.86845	1.00000	7.43527	-5.55835	0.31738	5.92576	42.64685	4.33577
31.90663	6.22830	4.98356	1052.36037	8.34799	27.32122	5.73996	6.82578	5.71476	76.38304	36.88299	1.00000	9.57106	-9.24671	0.11723	7.55018	38.72706	5.91160
63.19278	6.33138	4.58691	1163.52512	9.11643	9.02652	5.03975	6.23829	4.54464	59.67496	49.64133	1.00000	9.29794	-37.07167	0.09715	8.66206	-10.91111	5.58467
66.44326	9.36477	7.49070	1107.99715	5.27885	4.62846	6.94014	7.79808	8.06778	61.75560	55.65351	1.00000	6.28916	-8.2194	0.76755	5.57358	43.48961	7.59252
44.89805	7.19480	7.09516	1163.12131	7.62411	8.90441	8.02407	6.98691	7.12040	69.58443	30.46550	0.00000	7.85562	-123.02621	0.14442	6.79420	44.99012	7.83881
50.30893	7.11897	6.04136	1181.90943	4.37174	15.02385	5.58911	5.47787	8.68549	61.27759	35.77663	1.00000	5.72201	10.7	0.16799	6.61258	4.96667	5.28131
44.83450	8.50601	6.26904	1101.34841	8.25776	10.81442	6.82938	6.04995	8.54570	65.80574	47.62491	0.00000	4.00352	-8.53778	0.36957	5.72233	7.57944	5.26749
51.72871	6.94052	6.89652	1114.69699	5.94585	6.78515	6.33125	9.39551	7.17175	69.16115	29.85466	1.00000	5.76149	-77.70066	0.14521	7.13378	43.16547	5.85431
52.87493	10.08984	7.63646	1154.85407	6.74723	22.00650	6.68606	5.97601	8.08656	67.37179	61.47751	1.00000	5.63336	117.4831	1.41932	7.45883	27.34089	6.99574
43.40468	6.28854	6.50992	1082.67045	6.05479	11.72986	5.77607	5.37410	6.72244	78.86948	34.02680		4.05436	15.28318	0.09131	6.39744	-4.26613	4.06742
38.73677	9.89992	7.92990	1167.91140	9.03576	15.95087	7.72447	6.48550	10.23138	62.23682	48.75552	0.00000	5.67589	11.5	1.18490	8.50098	3.51667	7.94995
40.80608	7.83893	8.36545	1171.75767	10.02450	4.84157	9.45822	6.76737	8.58473	75.71619	52.38894	0.00000	6.20842	-7.35	0.23021	7.13304	53.53333	5.68463
64.40918	8.12361	6.18874	1083.39520	5.10386	8.30489	5.02277	5.46920	8.63301	61.71921	38.10874	1.00000	5.45803	-77.4286	0.30519	6.90416	39.00622	5.49749
39.19589	6.80296	6.06341	1097.11499	10.20908	10.07614	7.79057	6.09398	9.99330	73.92183	60.24771	0.00000	7.67314	11.5	0.13877	6.62334	3.51667	4.41944
48.72552	4.82508	7.39819	1052.29478	7.19204	26.78897	5.82771	6.87809	7.70600	43.98114	54.56526	1.00000	6.33318	-117.14392	0.13849	7.90848	32.9156	4.71503
62.86926	6.86138	6.46655	1125.04429	8.64095	2.89026	6.85525	6.87586	9.87188	70.92349	40.01354	0.00000	9.81155	37.73333	0.15055	5.95626	-4.06667	4.20865
27.88363	7.14984	8.36917	1067.63274	5.26345	20.35715	7.68408	5.97752	5.25607	75.44261	40.48238	0.00000	4.93758	-80.38297	0.16929	7.80951	42.8334	1.45049
68.86650	6.85981	7.47100	1140.56653	6.83641	22.89338	8.24948	6.01776	7.86762	50.77712	54.64253	0.00000	7.93586	-84.20299	0.14766	6.91311	39.43534	5.99368
64.39104	6.61387	5.95492	1081.95313	6.01314	16.04066	9.19173	7.72884	10.01202	71.40881	29.51519	1.00000	6.51005	-6.00137	0.15833	5.86935	33.42585	6.19541
67.25177	8.51551	6.39072	1058.74314	5.70709	-2.00339	5.77179	5.84394	7.98304	61.56797	43.82259	1.00000	5.47291	71.57737	0.41119	7.89032	21.53889	6.73561
45.07515	11.53359	8.35333	1067.34902	8.03942	12.29900	9.90533	8.47520	11.79788	50.27873	38.72612	0.00000	5.25128	-120.43572	5.74264	6.62037	34.95303	8.60119
61.59818	9.08975	7.42461	1137.47091	8.02007	19.69609	8.84715	6.46520	8.32591	45.80730	40.97428	0.00000	6.80757	5.51978	0.59909	7.29157	51.44889	6.68151
63.23611	7.63736	7.82316	1163.67836	8.87366	15.89882	9.98911	8.60063	7.82715	67.07931	51.93097	0.00000	8.20992	-3.59625	0.20584	8.91199	5.27247	6.89188
52.74000	9.84744	6.38629	1181.86494	6.95018	21.10187	10.27085	7.49943	10.41971	70.44065	52.38106	0.00000	5.64534	35.90057	1.17042	8.98239	56.85836	7.18179
51.88061	4.64346	6.40192	1086.18393	10.59847	14.92804	3.88065	7.17648	4.85525	66.68335	59.40048	1.00000	11.33864	-70.20749	0.08538	7.46761	8.62261	4.91288
47.10478	9.20589	6.47165	1066.42810	5.43266	12.78225	7.30984	7.11047	7.87873	58.07191	62.11742	1.00000	6.66253	30.91105	0.60841	6.81036	3.02013	6.01537
57.00770	8.02192	6.14346	1167.70529	8.61777	-2.80536	9.08343	5.89000	8.07248	63.01009	54.20007	0.00000	7.23032	8.64409	0.28068	6.17776	48.07667	6.17213
63.36206	4.56168	6.90443	1135.44885	7.86438	17.28613	7.08533	6.99271	5.20517	77.01713	27.63376	1.00000	6.69149	73.38333	0.04855	6.41140	31.71667	7.40015
63.27236	9.11537	6.82550	1087.05709	6.85499	26.46250	5.54697	7.38212	7.77319	61.60548	53.84850	1.00000	4.62705	112.19028	0.62332	6.25058	30.35028	6.40510
56.13094	7.05752	5.63985	1105.55356	7.23002	34.90638	7.55590	5.72880	6.69556	73.89815	27.44277	0.00000	7.23862	-96.39774	0.18981	7.20449	30.16688	7.79041
57.47538	4.80673	7.74641	1079.40281	9.08047	8.75520	4.53726	6.47033	5.25475	46.49638	57.05890	1.00000	8.56674	4.8951	0.09721	5.05283	44.92801	4.89379
72.18795	4.41031	7.55860	1110.24378	6.88763	23.70695	5.36132	5.83818	9.61097	62.57834	48.94268	1.00000	9.69503	114.68333	0.08173	6.76268	23.73333	4.48494
45.91639	9.71414	5.90421	1196.08874	9.50236	-11.48752	8.19776	6.25396	7.92777	77.68545	58.56277	0.00000	9.02517	6.51352	0.98193	6.87624	51.19139	6.28059
75.38449	5.22640	4.97947	1065.74437	8.58245	4.86778	5.17926	5.29997	6.02073	67.22329	47.48065	1.00000	8.30534	4.74161	0.14797	6.76871	7.62789	5.13939
66.47127	5.29200	9.29536	1165.18638	5.99053	15.29059	6.32372	7.30209	8.12295	74.41550	58.30391	0.00000	5.58655	-85.43772	0.10197	6.71519	10.63504	5.14917
64.60756	6.70204	5.69097	1158.24948	10.00963	8.86828	2.56369	6.23724	5.39720	64.32271	61.70099	1.00000	12.53513	77.0202	0.14188	5.90712	43.41949	3.12481
39.58223	7.51271	7.78569	1194.15138	9.65266	12.73810	7.86477	6.74584	8.74568	58.54521	43.53176	0.00000	5.08599	119.58627	0.21562	7.57992	23.5654	3.35984
57.29068	6.82662	5.18881	1067.35117	6.87983	15.81196		6.83730	6.73156	64.41287	52.44097	0.00000	5.36010	5.2875	0.14828	7.35695	51.65333	6.61192
74.12721	8.73232	6.66497	1162.05675	5.08845	20.06134	7.23469	4.73925	9.91120	68.78966	73.63802	1.00000	6.04067	70.96699	0.48088	7.87834	30.46907	7.01965
44.94204	8.05668	7.59927	1196.13211	9.75817	8.91827	9.82207	7.78567	7.76188	80.79224	43.07782	0.00000	7.05265	43.38531	0.25707	4.99594	9.89206	7.38021
44.22733	6.19845	7.03103	1075.75271	6.55743	8.87481	5.60404	6.63116	5.89387	58.09222	65.90250	1.00000	6.48541	4.91667	0.12220	6.73705	45.73333	4.77318
58.99964	9.22130	7.44365	1086.85037	12.48785	21.84774	10.41582	6.50752	10.61702	50.65884	38.13356	0.00000	10.23744	-63.13414	0.65485	7.17808	46.23899	5.23546
43.23232	5.54395	7.56437	1098.75819	5.71302	14.35205	5.39936	6.35609	8.53911	68.81275	60.22931	1.00000	4.69129	-41.25528	0.04152	6.81800	-19.32556	5.82818
51.91838	7.40136	6.95310	1129.08174	4.38278	-3.00309	2.87553	4.95746	8.05025	58.06862	51.62983	1.00000	5.08940	-2.68333	0.19686	6.96223	43.31667	3.99728
38.08445	5.97429	7.87497	1147.54339	6.12816	2.28189	6.76644	5.86979	4.26946	67.09004	44.56652	1.00000	7.02556	-79.62098	0.11234	6.80446	9.15093	6.94335
43.28706	5.15850	6.99242	1052.64944	11.75943	16.52574	5.89278	7.46946	2.71008	69.57948	47.05175	1.00000	9.48393	-48.52333	0.17147	3.88507	-0.71667	7.39512
56.53022	11.13430	7.38042	1148.88641	5.89305	16.89734	8.05951	7.53065	8.44240	81.30977	63.58704	1.00000	6.54892	-74.26419	3.90849	6.80125	4.73245	8.31990
55.01212	12.14331	6.49284	1170.02578	5.22733	-3.27153	8.26241	6.86816	8.46176	73.35275	75.52426	1.00000	7.57502	-97.35992	10.49859	5.98681	19.8173	7.93944
67.04168	7.22516	7.08954	1107.01029	5.20365	5.64177	3.53077	7.89398	7.88485	83.46536	45.01675	1.00000	4.87761	84.87144	0.18378	8.55501	47.46657	4.39101
56.64851	9.03037	5.78152	1077.71035	7.45404	-7.17669	8.49697	6.97402	7.40833	77.71015	63.10265	0.00000	8.27994	3.20639	0.58394	6.00916	50.74497	5.61632
52.23191	6.31480	6.32744	1166.90027	7.41588	3.77919	5.12005	7.05618	6.05362	43.96186	59.66157	1.00000	8.04441	-93.263	0.12631	5.51091	45.0408	4.51030
58.25971	8.32827	5.69680	1184.25545	3.68889	10.91409	7.38933	4.36531	9.60547	85.28612	54.33148	1.00000	7.39069	-2.68333	0.31259	6.40664	43.31667	5.39183
34.96031		7.34131	1172.37207	4.83794	10.75237	6.18202	6.06503	9.95197	66.64347	58.61425	1.00000	5.29548	-8.53778	0.10700	7.53327	7.57944	5.68928
57.18362	8.05050	8.63276	1100.83390	9.35460	15.25263	8.96504	7.12061	8.89492	71.43327	36.54028	0.00000	6.71505	-80.66756	0.23868	7.66330	26.68451	7.47636
71.26772	10.17180	7.35139	1165.74317	8.89199	31.40011	9.21667	7.01543	9.21385	65.18911	34.08564	0.00000	10.34493	24.95034	1.51678	7.47676	60.18427	4.17907
63.69441	9.76101	7.02094	1051.77847	8.26358	34.97456	8.16071	8.16461	7.49473	65.33643	57.63839	0.00000	8.85902	6.51352	1.03536	5.84866	51.19139	6.23743
77.06342	5.63475	7.62655	1145.16945	7.64141	12.76518	6.20694	7.83034	6.86891	68.51729	26.42912	1.00000	6.03417	-80.22588	0.07322	6.43725	26.2173	5.08389
56.32127	5.18767	10.16544	1056.87400	7.91566	15.95788	6.80191	6.63132	4.88522	75.16428	67.01624	1.00000	7.27569	77.70636	0.14544	8.27271	28.98002	7.30825
53.53310	7.50633	5.17454	1196.46610	6.43139	5.03705	10.88125	6.05455	7.70953	55.38280	40.26324	0.00000	6.51072	-63.13414	0.21096	7.55258	46.23899	5.10755
34.49939	8.36672	7.75937	1074.68622	6.73384	-4.52151	5.96777	6.07377	6.30028	71.95422	53.51356	1.00000	3.70679	39.85331	0.32469	5.82033	57.30185	4.14740
75.74991	4.04558	6.46639	1149.33667	7.36225	15.47956	4.94386	6.38617	8.35783	72.79250	46.83109	1.00000	7.54313	-65.61427	0.11281	7.47246	-27.4338	4.05161
67.33507	7.90694	6.31339	1113.87535	10.12891	19.99817	8.81933	8.61113	9.23514	74.00275	44.66222	0.00000	9.03211	38.12408	0.28310	6.07180	53.77166	5.81843
58.17611	7.42347	8.09723	1128.69051	9.26048	18.41814	7.12599	6.23695	9.79805	60.26905	42.72156	0.00000	9.72230	33.34864	0.15846	7.26478	46.75451	4.25815
53.61068	4.78005	6.19128	1121.86211	4.29710	27.62802	4.83829	7.89714	9.49494	60.95666	30.58046	1.00000	4.57682	-38.79084	0.07475	7.13008	-10.95817	6.05733
58.59039	5.41907	7.38185	1181.66799	7.62768	24.17444	5.69356	6.65405	5.40063	70.76224	56.64405	1.00000	6.67756	-86.78777	0.10853	5.64647	33.44872	5.38226
78.75877	8.75236	7.12242	1172.79450	5.46977	2.29244	6.59586	8.11417	7.94542	84.43857	43.68979	1.00000	6.68925	6.61944	0.47273	7.26618	52.57583	5.27787
56.99614	5.33633	4.50142	1081.05039	9.26446	25.09898	4.69237	7.46978	3.29834	68.21571	58.98926	1.00000	10.86475	-1.99421	0.10611	8.79626	51.35084	6.41015
50.13775	7.39451	6.33498	1146.98309	6.75456	17.60714	7.98571	6.82801	6.52889	62.20291	36.02996	0.00000	4.41096	78.25795	0.17316	5.57783	9.82564	6.56602
56.34860	5.96865	5.50812	1092.99194	8.43928	20.50621	4.46829	6.79740	5.24485	59.54333	20.09070	1.00000	9.98313	-71.23106	0.08883	7.75396	-32.45242	4.72490
51.33956	4.33448	5.75326	1168.61558	6.97595	21.02691	6.24087	6.40449	6.71154	61.81022	45.62856	1.00000	6.96179	13.32127	0.11789	7.12747	52.59319	5.90967
75.70782	4.11658	5.83059	1069.08805	7.97518	16.50176	7.17549	7.07946	6.19653	75.54366	53.69914	1.00000	7.37979	-76.70944	0.12121	7.93875	-11.94306	7.33812
63.87222	7.69348	4.63686	1120.75158	4.90744	10.38342	7.20443	7.47881	9.40682	69.53778	57.67655	1.00000	6.22328	40.74357	0.23125	7.06924	37.31309	6.25565
31.07620	8.17380	5.02478	1087.27625	5.78373	6.17110	6.60372	7.75666	8.28123	67.38167	45.99931	1.00000	5.64792	-87.882	0.32437	8.50956	41.85059	5.74430
73.00165	10.73945	7.25850	1123.83463	6.90252	-1.49494	6.49285	6.88668	7.92071	74.04674	52.62315	1.00000	5.97760	13.32127	2.65184	6.55176	52.59319	5.65797
31.38930	2.81475	7.04649	1098.32669	10.02058	18.14905	4.03920	5.80015	6.20097	73.65899	53.23984	1.00000	10.27172	38.66667	0.04816	6.01066	-6.25	5.12027
51.04965	8.53323	6.00150	1078.30822	10.41733	7.35983	7.97985	7.79150	8.51548	44.91474	28.98162	1.00000	8.25563	-118.25508	0.36431	7.38482	34.14251	6.15551
50.98954	4.62458	6.64064	1116.23374	7.86921	24.12806	5.31092	6.23888	7.09401	75.08780	38.88827	1.00000	7.28329	4.07601	0.10316	8.15409	50.88506	4.54353
54.28143	8.25754	8.57936	1059.62491	8.80759	14.06766	7.82324	6.30247	7.99311	52.22681	55.47575	0.00000	6.52269	-119.01677	0.31148	7.62092	36.06523	7.55671
56.74519	5.62986	6.19601	1084.17878	6.79188	22.68173	5.88597	6.40601	5.52536	66.52165	70.31523	1.00000	7.19926	2.59753	0.14094	5.78317	8.88649	5.76704
65.94381	7.38398	8.62937	1156.70727	7.53928	14.40495	5.74368	6.77527	5.46617	62.94382	44.08178	1.00000	8.95623	120.74221	0.21546	6.64302	31.64615	5.47519
83.42525	4.48828	7.74490	1144.21780	10.27771	19.44129	5.62411	8.01855	4.71505	71.15893	55.62850	1.00000	9.10015	121.12251	0.13607	7.79100	14.62578	6.54442
52.42630	6.68405	6.98117	1144.23703	5.95565	8.24676	4.81225	5.61469	8.15365	61.19998	59.70309	1.00000	5.15043	-122.86705	0.12201	6.33780	45.49428	4.61288
46.18825	7.32154	6.90719	1157.67418	4.51857	14.47711	6.44621	6.82997	9.99680	65.66158	53.70308	1.00000	6.23664	-71.06616	0.18690	6.74298	42.4251	5.09690
44.88156	9.44598	7.15847	1175.42343	8.56647	24.22533	8.31523	6.80178	7.33118	54.67866	41.45520	0.00000	9.54424	-1.99421	0.77707	5.68056	51.35084	6.80579
54.85607	13.47789	6.82898	1052.19287	2.40959	13.34405	7.33841	7.25482	11.14238	58.28383	52.78107	1.00000	7.74697	78.15794	39.66849	7.12089	12.1277	8.06614
39.00625	8.31509	8.09762	1162.14150	7.10934	16.35902	5.27352	8.34762	5.15445	75.20462	60.80919	1.00000	6.86746	1.33467	0.30089	7.97005	43.61058	4.22531
24.71732	4.98053	7.68431	1074.30390	3.30780	21.58146	7.22405	6.37259	10.68815	72.91974	60.48328	1.00000	6.19921	113.82465	0.09977	5.30655	23.29549	6.80015
75.31332	5.96684	6.00784	1081.93951	9.09705	18.68938	4.34362	7.46809	5.06632	57.83280	37.15242	1.00000	9.08759	-67.15407	0.06949	6.99907	18.42745	4.68657
41.15748	3.47908	9.66753	1050.20554	8.37246	8.00738	5.86821	6.78186	5.92315	60.67305	17.47667	1.00000	9.69948	-8.53778	0.11120	6.82914	7.57944	6.79818
40.27655	7.34796	6.52193	1075.02731	9.26056	15.73717	9.74348	6.63225	8.31361	78.47701	49.33460	0.00000	7.21171	-1.47217	0.12992	8.39389	53.46506	
51.35704	8.77270	7.01225	1072.58770	5.31274	3.74661	4.12127	5.64292	7.96517	73.15878	68.07462	1.00000	4.60218	-51.50361	0.41070	5.82998	-29.2975	5.94685
