H2CO	PM10	C2H3NO5	NOx	PM2.5	NH3	CH4	warning	SO2	CFCs	TEMP	latitude	longitude	PAHs	PRES	O3	Pb	CO
39.66144	10.11666	10.10520	7.06490	7.98420	7.40567	11.70460	0.00000	7.95752	34.59343	8.10944	30.17746	-81.38758	9.11170	1090.35515	8.85666	68.98646	8.18697
45.06095	7.75905	1.08465	7.09835	9.45161	12.81644	7.73071	1.00000	8.28193	50.60064	3.74775	36.33011	138.89585	7.15523	1158.36312	6.67091	68.51692	8.34810
48.95383	10.17623	10.37576	5.18694	9.90904	5.66225	5.05592	0.00000	9.83027	52.22914	8.69263	43.48961	-8.2194	9.35146	1052.24263	7.12590	56.87822	8.22342
43.47961	7.62036	1.64271	9.26177	8.55574	8.06387	6.48413	1.00000	8.45002	36.35538	-0.86542	45.47885	133.42825	11.08421	1090.27482	8.08789	47.87867	8.16995
60.67070	8.22562	1.75065	7.08202	12.50992	8.80845	10.93958	1.00000	9.68675	72.84360	9.21130	17.34769	78.55757	7.54031	1089.38873	9.25915	44.67370	7.11806
44.31411	8.77171	2.69742	8.24712	9.64556	7.73202	10.55983	1.00000	10.45725	63.98294	17.00201	41.8542	-87.66561	7.97440	1111.49333	7.96444	55.03695	9.06240
54.47885	6.88329	1.12634	9.18894	5.50737	8.08790	9.56363	0.00000	7.50531	63.77242	-1.50184	32.5007	-94.74049	7.85049	1082.59718	11.35907	70.90695	7.12054
37.03959	10.11345	10.02148	7.21632	6.90212	6.01063	9.04162	0.00000	8.25726	40.73261	-2.36842	43.1122	12.38878	8.21374	1103.27755	7.97119	68.31182	9.98393
36.18000	8.53369	2.13375	8.92153	7.42026	9.37655	7.67081	1.00000	7.84244	58.36364	20.45825	7.83389	-72.47417	9.41076	1078.64626	6.44220	28.89779	7.72310
42.50078	8.31402	2.39542	4.80628	11.62634	12.72325	11.14073	1.00000	6.75438	53.67272	10.34983	40.5576	-74.28459	3.62005	1061.58572	9.11296	46.78698	7.11135
58.70797	8.39404	1.85975	11.58742	9.97262	6.06983	11.05439	0.00000	8.08462	18.60147	15.75592	30.16688	-96.39774	7.92453	1125.49623	8.24856	32.61015	8.14848
61.01593	9.95543	8.63725	6.58235	10.93372	9.81116	6.99369	0.00000	7.99078	66.35451	0.52116	65.93381	111.4834	4.60705	1055.92616	3.92800	50.36435	9.98623
41.70125	9.30928	4.73517	3.84304	11.12140	8.15555	11.87238	1.00000	10.56944	37.49501	21.10078	36.08497	9.37082	5.91961	1060.44495	9.02202	40.20218	7.33042
32.91576	9.10542	3.62553	6.66432	10.13557	5.80216	7.73470	0.00000	10.39914	43.52971	-7.37337	41.15376	-87.88754	9.96758	1149.96314	8.59446	46.51776	9.19408
46.75801	7.82708	1.50790	7.96270	7.27076	8.26697	11.64473	0.00000	9.24843	43.38294	14.69228	33.93113	-117.54866	8.83611	1086.27047	10.23646	40.07930	8.91710
41.50970	8.14892	1.64838	9.84398	11.64440	4.91064	7.63205	1.00000	8.02251	37.28061	0.20871	48.90472	2.2469	8.88160	1106.69703	9.14747	69.18787	8.97189
38.65557	10.36446	12.76544	9.32460	9.84137	6.40191	7.65790	1.00000	9.17037	23.90791	21.22627	50.74497	3.20639	9.89413	1078.49082	9.02802	48.71180	8.00928
48.27293	7.35853	0.80262	9.32518	5.88072		9.43480	0.00000	8.81220	38.21291	15.77071	48.90982	2.45012	6.23706	1161.01681	11.83058	54.30646	8.47292
42.87228	9.54790	5.81633	8.67202	10.77209	8.80940	8.89781	1.00000	8.31450	40.90707	10.55854	14.37395	100.48528	5.00354	1171.76499	7.79802	19.21649	9.13058
47.59333	7.26811	1.01553	6.04037	9.78641	8.49384	6.77490	0.00000	7.46401	46.22917	19.00686	52.26083	7.00417	6.54314	1096.63076	4.69226	43.89047	8.79981
54.72696	10.02138	8.83259	7.89537	12.10478	9.26980	11.99810	1.00000	11.17709	45.37361	-2.08332	-4.26613	15.28318	7.46798	1178.00292	7.88345	58.69200	7.47389
62.70262	10.10460	10.10499	10.18126	6.54131	6.82848	7.49330	0.00000	8.24233	50.09923	12.16637	9.91861	-68.30472	7.67755	1103.99588	10.03188	31.86984	8.75560
49.85790	6.85055	0.86538	10.05670	8.91374	4.44337	7.49182	1.00000	8.55296	45.94862	2.06023	40.72371	-73.95097	8.69002	1175.30114	4.48928	56.26928	8.80487
33.86564	5.32334	0.68252	6.12945	10.93612	6.74166	11.83896	1.00000	8.74324	52.59869	3.96648	57.30185	39.85331	8.63029	1099.21368	5.69139	56.87870	10.81397
34.75959	8.73823	2.78569	10.83751	11.18763	6.80022	9.53521	1.00000	7.43976	64.73799	10.81620	48.52961	12.16179	7.53707	1100.19246	10.71817	33.20130	8.49866
39.71100	10.24184	11.36525	7.92070	5.32143	7.29922	9.37706	0.00000	9.27038	69.67812	25.52313	52.41667	0.75	6.29714	1138.91297	10.12684	72.77692	10.17448
53.33802	8.16718	1.52217	7.34450	7.50057	4.35281	7.64184	0.00000	8.20823	57.32404	8.80447	55.82737	-4.0573	8.57415	1091.48948	7.31367	42.17110	10.78825
47.58579	7.07763	0.71849	10.03969	9.16106	5.72517	8.86149	1.00000	7.91554	52.13060	-7.59513	-7.57897	112.23109	8.86753	1191.95110	5.57018	35.30567	8.15047
18.04207	9.32234	4.77016	7.14717	9.70535	10.13218	8.27355	1.00000	7.65119	51.08897	13.26687	28.90054	-81.26367	7.89744	1182.16775	7.39167	44.05916	7.36986
60.37041	7.93099	1.55372	6.89164	8.17981	7.02905	6.29924	0.00000	7.51413	33.41512	27.66981	56.56317	-2.58736	6.63533	1186.42159	7.02438	44.66422	7.51954
59.37919	8.55732	2.56611	7.75097	9.59269	7.19434	7.21726	0.00000	8.30239	43.41671	4.02528	51.62907	-0.74934	7.58492	1118.09355	8.13132	60.13139	6.62403
43.43686	7.81719	1.46109	10.13238	10.17268	6.98236	7.33461	1.00000	8.81038	54.02135	0.61838	33.54428	-84.23381	10.32319	1110.39073	7.18933	44.49569	7.88288
59.62627	8.87811	2.97131	9.22612	4.97157	8.10756	6.84024	0.00000	6.86296	29.92921	13.59732	37.71715	-122.40433	8.28782	1189.12074	10.86861	68.26351	7.40652
34.91411	9.45439	5.77954	9.97861	7.18747	9.31018	8.15858	1.00000	9.44469	51.05164	23.61301	30.24706	115.04814	10.74942	1194.84007	7.29861	81.50215	7.64970
61.27291	10.17936	10.54520	11.86240	10.23784	8.12019	9.36318	1.00000	8.36362	47.23293	2.77170	-19.7625	-44.31389	9.63480	1198.10133	7.96551	38.41262	8.32019
58.88431	8.57813	2.31733	8.13838	11.67355	11.61344	10.68258	1.00000	7.54641	32.01721	15.91920	45.73333	4.91667	6.50901	1076.80535	8.44494	31.97085	9.34086
54.75879	8.19972	1.65898	9.44884	7.34506	11.08660	7.44747	1.00000	7.85514	26.03668	30.47474	12.18441	18.69303	11.77829	1082.89179	7.64237	41.89158	8.15463
54.83118	7.88893	1.47330	6.82962	11.32715	8.33626	11.09664	1.00000	9.48226	40.68352	15.62515	12.35275	121.06761	6.05165	1051.05732	6.73477	62.57783	9.41593
53.55422	10.55526	15.16864	10.79389	9.07100	9.15491	8.97987	1.00000	8.33385	55.32827	22.94207	47.83333	59.6	10.34530	1179.80930	8.83791	44.58349	11.70944
49.22266	10.13256	10.31382	6.18652	9.98143	12.75870	8.78777	1.00000	7.12825	62.91348	19.44725	51.39323	0.47713	5.19890	1061.47572	7.02145	46.47618	9.48051
65.78543	6.24674	0.52522	9.06908	8.37213	8.29318	8.28725	1.00000	8.46130	47.39287	20.42134	50.23019	8.77155	10.02450	1157.67479	10.83644	49.54022	9.01940
62.15071	9.67771	6.45885	8.96133	10.08858	8.37628	9.07322	1.00000	8.78915	36.07728	18.22053	26.18924	-98.15529	10.09739	1168.16881	6.27346	35.80387	8.31194
51.76400	9.34022	5.05481	7.14236	7.93785	9.68125	9.33487	1.00000	9.53291	42.53052	29.26822	41.0051	-73.78458	6.46172	1179.10203	6.60351	72.56918	6.67490
48.20708	9.60582	6.18941	10.35872	10.86245	10.41606	7.24964	1.00000	8.72256	62.03205	1.96729	7.62789	4.74161	10.35730	1142.99210	8.50513	63.27193	10.18651
51.00170	9.68243	6.30060	10.16807	9.27824	5.64848	9.33117	1.00000	8.59070	35.31416	23.96472	17.34769	78.55757	8.97422	1079.93195	5.95993	44.18610	8.55076
59.45552	8.39327	1.83296	6.69948	12.27883	12.75359	9.46019	1.00000	7.83053	16.24264	-6.00594	14.67751	-60.94228	6.35290	1109.47886	8.04731	68.70470	9.58423
43.35937	8.92857	3.29589	10.32561	8.43402	6.23396	9.94832	0.00000	8.31307	53.87213	16.56639	-38.65333	178.00417	10.64536	1086.06289	9.02220	21.66291	9.94230
24.71584	8.88060	3.40592	10.03142	10.08913	5.99156	8.30399	1.00000	7.28797	48.55421	15.42309	22.10194	85.37752	8.54933	1199.41479	8.17092	50.79397	9.44149
44.92710	10.58382	15.59221	11.09006	7.03307	7.06232	9.34389	0.00000	9.74855	37.67863	-11.58934	55.25	24.75	8.61027	1122.34830	10.77954	53.10390	6.86904
51.23942	7.20545	0.78743	8.25402	8.81067	9.89512	9.92160	1.00000	9.64871	29.34199	5.38715	26.18924	-98.15529	7.02991	1176.07594	8.07507	50.37658	9.33127
	6.36063	0.40320	11.19150	8.45143	8.81048	11.80298	1.00000	8.24040	44.24741	1.94871	39.08367	-84.50855	9.28319	1064.56943	9.07574	52.31223	8.94715
61.13478	8.49303	2.54844	7.43443	9.76195	9.03753	11.42406	1.00000	9.00224	46.94913	9.39761	8.88988	-79.62603	3.33575	1151.94653	10.66028	46.74592	8.36850
31.19902	9.04682	3.43318	7.08835	9.27097	8.34918	6.22962	0.00000	9.24128	50.21903	3.19589	25.6439	77.9129	4.43115	1126.81152	5.25745	45.51836	10.46031
29.73103	7.17846	0.97226	9.36996	9.22378	11.49150	9.31258	1.00000	8.36827	41.66300	3.68877	57.14369	-2.09814	5.92228	1059.44301	7.85759	58.70773	9.64105
49.39941	7.98734	1.52270	10.71030	11.78149	6.85039	8.42199	1.00000	7.55911	52.56313	4.32381	52.59319	13.32127	8.80204	1159.48259	8.08763	51.57381	8.97849
63.51903	6.84023	0.79553	11.32701	7.40615	7.25172	10.14917	0.00000	9.62039	64.37917	9.91855	19.21667	73.08333	7.63382	1089.42641	11.16304	81.70413	8.00385
39.90987	9.12524	3.98448	8.60701	8.24435	12.21127	8.56221	1.00000	8.93970	32.45832	35.51216	41.09822	120.74792	6.43005	1131.16654	7.48493	67.77390	8.36392
57.50119	8.35313	1.68049	9.82054	9.66317	9.46594	6.43107	1.00000	9.52684	72.17394	12.51999	42.7392	-84.62081	11.20844	1118.18441	7.14866	45.72521	8.76252
41.49939	9.15737	3.98218	7.10469	12.22070	11.21447	10.73191	1.00000	8.43130	49.41635	2.35294	34.85	117.33333	5.69336	1187.91136	8.80523	29.53651	9.76399
50.83493	9.61722	6.27175	7.67298	6.55084	9.00220	8.94036	1.00000	6.95024	55.23473	17.87087	39.12074	27.18052	7.39333	1191.72813		55.78474	6.16711
42.64694	9.14359	3.90163	5.66408	10.27170	7.79781	5.30773	0.00000	8.01885	35.20767	8.80942	41.91738	3.1631	8.26171	1093.39386	6.25783	41.43004	8.81453
54.80146	7.86035	1.12105	5.75402	11.50595	7.97637	11.13048	1.00000	9.48501	38.70062	19.94327	51.78967	1.15597	6.79074	1164.05235	8.14523	65.53395	7.30110
37.56736	8.99948	3.39522	12.19323	7.79687	8.20161	10.17824	0.00000	9.69283	26.99688	17.18978	10.98778	-74.95472	6.70233	1083.51108	11.57062	42.44321	8.27096
33.42167	10.38661	12.54467	9.95600	6.92758		9.05317	0.00000	10.00352	48.58067	8.78434	68.79833	16.54165	4.36061	1102.34920	8.22574	55.39396	8.15881
61.85828	9.95922	8.67122	10.60604	13.44577	5.72494	6.57730	1.00000	8.44439	52.53321	26.96465	54.39304	53.26023	8.70613	1176.75718	6.77539	62.13072	8.18362
71.37199	9.38500	5.19981	10.48352	9.58972	6.33855	12.40243	0.00000	10.21574	57.40503	17.06921	23.04419	-82.00919	9.84271	1100.73205	8.60385	67.60495	9.07851
38.39443	8.38218	2.21059	11.53379	12.41054	7.88512	6.98752	1.00000	8.90026	42.98384	17.80449	-12.91667	-39.25	8.39859	1092.64862	3.41707	51.32970	7.24155
60.92869	8.26725	1.79923	9.23464	7.93708	6.93586	9.05658	0.00000	9.46177	54.57392	13.60791	-0.35817	42.54536	7.14124	1105.73595	8.80079	65.84285	8.62793
23.22547	7.27324	0.76244	8.30804	8.85040	7.56647	12.95638	0.00000	8.15610	56.61096	13.54620	-3.20333	-52.20639	9.93387	1127.51454	8.76577	45.12859	9.33755
42.71245	8.65391	2.67258	9.07257	7.41331	10.71870	9.61540	1.00000	8.30865	67.69230	23.57269	33.92946	-116.97725	7.79828	1052.71561	6.43555	42.24590	7.75961
37.42811	11.66726	45.37290	7.85531	10.51657	8.89716	9.78103	1.00000	9.48788	60.12343	-2.93993	35.815	139.6853	8.11098	1087.90311	7.30245	45.10815	7.90788
60.45050	8.06480	2.05776	8.68683	9.75356	4.40078	7.11868	1.00000	9.86551	45.51734	17.05780	32.35126	-95.30106	8.49373	1078.35890	5.67199	62.20232	7.15213
21.56207	9.45353	5.22467	6.27436	10.56145	8.75369	10.44625	1.00000	7.55497	68.68303	9.44641	47.64995	-117.23991	6.30444	1060.41854	8.32676	55.71536	8.55860
52.17680	6.64142	0.58996	6.36163	8.01812	10.14834	8.54898	1.00000	9.29045	77.38601	18.82806	55.82885	-4.21376	4.72358	1178.98902	8.26554	45.56427	7.54238
61.39717	9.29206	4.41589	9.87593	8.97460	7.02922	8.67867	1.00000	6.73771	51.27007	12.28632	-33.79176	151.08057	9.52964	1076.29935	6.20029	30.15562	7.80968
56.00364	8.54078	1.92129	6.05455	9.82240	5.91299	5.60150	0.00000	6.91410	58.09947	5.47863	-3.14306	-58.44417	8.02841	1069.09163	6.29100	69.87348	9.92193
68.01450	7.76271	1.34971	9.20293	7.86733	6.72260	10.26924	0.00000	9.81190	49.41149	9.03401	10.31672	123.89071	7.90444	1155.26084	8.67069	40.20905	10.02569
58.88702	8.55055	2.48927	10.00966	8.72241	5.60048	11.41565	0.00000	9.46613	36.24835	2.97449	28.54944	-81.77285	10.24434	1187.97269	8.46475	21.16330	8.93903
44.81528	8.51193	2.30576	8.03492	9.70154	8.58874	8.89944	1.00000	8.44458	44.85136	5.36285	33.44872	-86.78777	9.87080	1056.36440	5.77434	44.93851	7.41040
31.70656	8.49101	2.62133	6.78952	12.16467	9.97215	5.46816	0.00000	9.39261	35.61678	23.49554	37.08819	-8.2503	6.44960	1059.82616	7.36974	59.34764	9.35134
50.95701	7.73235	1.04261	10.12789	8.00354	6.91913	11.08073	0.00000	8.72150	48.58876	0.56362	37.35813	-6.03731	5.73610	1086.96546	8.82676	58.85362	9.24577
39.73575	8.86813	3.09314	11.63643	8.36403	5.74271	10.50403	0.00000	8.60458	60.05621	15.70750	12.74482	4.52514	6.33265	1108.20076	8.77344	56.77110	8.97744
41.43302	8.56928	2.25330	9.97272	9.80618	9.90991	6.48206	1.00000	8.80420	33.33975	27.99176	7.62789	4.74161	10.81242	1087.87966	7.13866	36.52911	6.92032
68.31921	7.75851	1.26528	8.97186	6.88454	6.82705	8.45779	0.00000	8.81824	44.75368	16.92033	16.0567	103.65309	8.11015	1087.84830	9.38326	41.52241	8.18187
59.96069	9.20584	4.03019	7.38450	8.43485	5.02322	7.39330	0.00000	8.55668	71.93098	18.67174	30.46907	70.96699	8.97264	1076.34698	7.98154	66.10740	6.79450
56.38346	7.35663	0.84872	7.60880	10.55831	8.66553	8.31503	0.00000	8.63274	45.18194	18.34247	61.78491	34.34691	7.73095	1177.20965	8.32711	41.14258	7.33339
52.38304	10.40220	13.07560	5.65415	5.62541	6.41784	10.11275	0.00000	7.84050	46.35592	13.68245	37.49073	-2.77259	7.85581	1152.57010	8.12151	68.88616	8.68652
52.64636	6.25222	0.49473	7.20451	7.29738	13.37471	9.09068	1.00000	7.09957	63.74595	33.09182	6.46838	-73.26022	0.95134	1112.90333	9.50326	46.92371	
37.54986	9.43624	5.27691	8.35986	9.82358	6.43052	5.58098	1.00000	7.19172	23.81304	20.83598	32.44874	-99.73314	11.43498	1119.62527	7.56397	61.47106	7.99311
24.50700	8.43630	2.30151	10.02949	8.37612	6.66231	9.13732	1.00000	9.20909	41.73660	22.10724	53.37596	51.3452	9.54291	1143.29735	8.60395	31.59452	8.54819
67.91843	9.24149	4.44603	12.09825	9.62464	7.73614	10.11750	1.00000	8.05716	44.52291	18.34935	52.21099	7.02238	9.51869	1073.80171	6.86887	26.44124	7.62116
40.20858	10.06755	9.45575	13.90216	9.04612	9.71899	11.12933	0.00000	8.90324	34.88005	16.65761	55.54028	89.20083	7.04095	1117.14268	12.32201	32.67005	8.37666
75.93276	8.49994	1.99876	8.50383	7.34879	6.51965	10.28452	0.00000	7.79245	79.76820	-2.78262	53.81667	-3.05	8.61463	1095.09369	8.83468	63.96214	9.01714
63.02253	10.04345	9.52875	10.94943	6.24305	5.34188	7.96329	0.00000	9.04595	48.83614		42.97086	-82.42491	5.79779	1129.20847	9.30188	54.12280	9.50503
53.02823	9.29644	4.47256	8.33212	9.52502	6.76496	8.05407	0.00000	8.77167	53.97890	3.81925	33.41012	-91.06177	5.84958	1146.01474	7.11381	50.41573	8.66885
36.53710	9.27818	4.35012	6.82577	8.13101	7.38010	10.83453	1.00000	9.38432	53.01306	34.17364	4.02219	101.02083	7.43790	1117.81471	7.64974	69.76299	9.02512
35.89267	6.97073	0.96573	9.15155	7.87875	8.18636	9.02951	1.00000	7.80573	35.80641	21.90754	-31.4488	-60.93173	8.89169	1124.66541	6.93459	62.84089	9.36119
40.94317	8.91061	2.92744	8.03510	7.77368	7.84073	8.84660	1.00000	8.51894	65.24274	-17.06665	36.20389	127.08472	10.39956	1192.98867	6.72824	37.99151	9.73209
83.48027	9.80137	7.44921	8.96496	7.29152	7.22808	11.36789	0.00000	7.37582	52.67038	0.55413	50.20528	19.27498	6.98245	1097.15049	8.99126	59.85254	9.43962
54.99978	9.40299	5.06893	9.80864	12.49069	5.61568	5.61692	1.00000	10.28294	34.99965	22.67326	-7.76667	35.7	10.37246	1138.64261	7.52437	31.44135	6.58617
77.54424	7.70108	0.93877	9.90652	6.99497	10.76665	8.84937	1.00000	6.72613	50.31830	26.03700	22.49396	-105.36369	6.87128	1085.02433	6.91336	58.64667	9.98918
30.84345	8.95159	3.36558	7.68476	12.13929	7.23831	10.03143	1.00000	7.18417	52.87659	17.98184	43.32393	5.4584	10.38019	1148.02797	5.17565	47.86859	9.14497
52.08857	7.85599	1.64310	9.96005	7.47617	8.87681	8.25634	1.00000	7.35947	62.82569	7.41618	33.98154	-81.23621	10.71237	1188.26329	7.19728	57.92326	10.47094
48.86472	8.90346	3.32952	7.53363	10.31526	9.64371	9.23248	1.00000	7.55391	17.09940	6.51028	42.64031	125.51176	8.80149	1061.14627	6.32805	40.22718	9.53621
61.05516	7.89060	0.92013	11.22762	13.78631	6.76226	7.58443	1.00000	8.03596	44.95188	16.37665	21.59983	71.21169	9.16332	1096.31989	8.65034	32.72823	8.91589
49.05803	8.50289	2.03832	7.86753	10.71205	6.21479	6.27814	0.00000	9.11966	40.80260	8.67132	-27.76952	30.79165	9.52342	1189.66952	9.45617	40.20469	9.17379
35.69188	7.87905	1.76197	10.31459	11.24354	7.82864	9.58201	1.00000	9.20126	51.03020	7.73708	16.0438	120.4861	10.31876	1063.47249	11.28530	56.45300	8.89602
43.88905	8.57220	2.35825	5.16217	5.63901	10.78197	12.08095	0.00000	8.86107	57.99487	8.98224	46.08333	122.08333	8.20912	1186.17026	12.09034	54.47071	11.00452
55.40539	6.93208	0.54101	12.81444	10.32663	7.81135	13.09374	0.00000	8.81497	45.57280	7.44217	27.55898	68.21204	10.02601	1147.86414	10.32040	68.21880	8.70184
50.69103	9.10890	4.11296	10.28818	11.74488	7.57865	6.62894	1.00000	7.00433	56.64011	15.27274	26.76628	83.36889	9.67441	1087.42361	6.89084	63.83083	7.84000
37.25139	8.15734	1.93356	9.57858	10.97046	4.34667	8.03786	0.00000	7.96876	30.74702	25.49448	41.57439	24.71204	8.94579	1058.42350	8.11226	68.15891	8.28329
47.86348	7.24472	0.86562	9.11409	9.91450	8.58189	9.60955	1.00000	9.60514	41.07549	23.32212	15.72892	120.57224	8.94641	1089.29681	6.53468	59.90063	9.61604
53.81737	9.87654	8.12273	8.52689	5.37131	6.38032	7.24965	0.00000	9.30587	77.20712	28.40673	43.35071	46.10925	8.79708	1163.84021	9.69320	39.52824	8.04411
33.37281	10.33462	12.41098	9.10374	7.13905	7.08268	9.72094	0.00000	8.90434	67.77601	23.87964	-21.42917	-45.94722	10.45454	1069.55360	9.95298	15.86679	8.42994
48.68495	7.93728	1.29753	9.03133	8.99181	5.95149	4.28410	1.00000	9.47402	42.54083	5.46605	4.94273	15.87735	10.88915	1072.45655	5.58617	42.58324	8.72121
40.21354	7.65081	1.18501	6.31209	10.26787	7.00959	6.92499	0.00000	8.04284	46.41775	5.87693	36.06523	-119.01677	6.66839	1094.65934	5.19212	39.02367	9.62295
49.92283	9.33880	4.79282	8.17660	15.35624	11.21526	10.19592	1.00000	7.33355	65.33155	15.67308	5.90702	116.10146	9.17933	1128.24154	7.70441	57.80104	8.96910
34.57486	7.48493	1.36934	7.71707	10.19217	9.27044	7.83989	0.00000	8.47759	57.83281	15.72288	10.66668	-61.51889	5.91414	1164.77722	6.31081	55.04418	8.67486
51.18318	9.35217	5.09803	5.27206	9.94431	7.01878	12.62539	1.00000	8.18226	59.14698	19.97395	31.92923	34.86563	4.89531	1142.28763	8.45539	48.67606	7.24387
51.22975	8.95350	3.39212	10.59507	7.32183	8.89283	10.40312	0.00000	7.10353	59.35335	0.20007	53.83333	-2.98333	9.02024	1073.14486	11.87910	40.20192	6.37336
36.60664	8.94817	3.36652	6.02965	10.50823	9.29704	6.87828	0.00000	6.98620	34.95927	9.69040	48.35693	10.98461	6.35701	1087.84534	4.60798	51.23788	7.96825
41.25735	6.80318	0.72356	9.06176	10.64115	6.30727	5.51507	1.00000	8.19734	54.29472	9.35277	30.5427	-97.54667	11.07762	1091.09936	6.40955	41.39161	9.50540
31.31088	9.38530	4.96143	6.57595	10.57479	10.77014	9.61661	1.00000	8.20148	54.50109	42.95466	-1.26753	116.82887	5.08278	1158.04932	7.48316	62.58014	7.76519
51.95567	9.18233	3.95850	9.76855	6.81882	8.52964	9.02985	1.00000	8.48736	59.87791	28.10838	55.64776	38.02486	10.06907	1105.13203	6.50837	49.85008	8.14939
53.61085	7.81338	1.09243	8.24319	7.96240	4.37819	8.23880	0.00000	8.20531	51.95156	19.23801	53.53333	-7.35	8.87861	1158.02280	9.13231	66.29972	9.66518
58.20093	9.16460	3.99347	8.31694	11.69933	10.89710	9.35492	1.00000	8.60060	26.06369	5.44844	-22.92306	-53.13722	8.62994	1126.13509	6.41149	51.42191	9.09618
50.08305	7.66857	0.91540	10.94434	10.98754	6.35130	8.97500	1.00000	7.67005		8.75069	32.44874	-99.73314	7.68181	1059.20055	7.16576	44.64007	10.00429
53.02336	8.55877	2.63973	8.24714	5.95005	7.10688	9.76397	0.00000	8.49759	50.72924	13.09284	-1.63333	13.58357	7.23291	1061.43692	9.58043	41.92403	9.13812
39.95026	7.98959	1.34697	10.45681	9.96980	7.07610	8.06675	1.00000	7.58584	51.22265	14.43571	49.13645	8.91229	8.64624	1171.11075	6.61468	45.26807	9.82178
54.75477	10.13201	10.16263	9.27318	8.43187	6.80659	7.56729	1.00000	7.30689	46.60630	5.38524	43.71032	-1.05366	10.27034	1173.33858	6.06116	63.15681	7.41301
54.59104	9.67443	6.59079	10.59490	9.28504	6.54152	11.02732	1.00000	8.84804	71.61391	3.11663	14.37395	100.48528	9.49263	1098.34029	11.42309	59.47046	7.63839
51.58395	7.18615	0.63003	10.22231	14.79639	7.47024	6.38252	1.00000	8.94954	70.52585	20.27959	37.31065	13.57661	9.33517	1173.55271	9.31745	54.87364	9.33589
29.33818	10.58245	15.35671	6.27504	8.53385	6.31852	6.96102	0.00000	7.46257	44.11813	-0.84902	38.58894	-89.99038	7.98829	1084.51667	6.49384	58.37276	7.59435
51.74718	9.81056	7.30857	7.10212	12.34040	8.98044	6.88784	0.00000	9.11015	66.35904	24.35211	-7.54972	110.71639	7.66789	1173.52908	8.68732	70.22202	9.41610
36.14832	8.46627	2.18370	10.18535	12.07047	6.59697	6.50982	1.00000	8.28711	33.54605	22.36393	28.54944	-81.77285	9.40593	1125.30983	5.20730	52.59084	6.34855
31.50695	9.49322	5.48829	10.64097	10.42417	5.84550	7.74259	1.00000	8.88409	22.36553	27.96310	49.97704	9.15214	9.03560	1100.80800	6.50347	49.75469	10.24035
46.17805	9.21260	4.40777	10.69160	5.18686	8.90685	7.85059	0.00000	8.33680	33.19245	20.37372	36.46917	10.78222	6.75561	1102.30462	12.36530	58.18923	8.05335
59.00806	8.17263	1.83507	9.70304	9.20147	5.43110	9.74782	0.00000	9.55251	58.40655	2.23059	3.31332	117.59152	10.57348	1139.75551	11.79001	43.98730	8.13793
43.89191	9.27810	4.49295	7.50308	7.31658	6.87189	6.28209	1.00000	9.13345	57.71732	11.94467	0.49113	29.47306	10.13500	1187.35743	7.43422	45.71714	7.95826
	8.05899	1.37828	11.31964	7.92138	5.41471	8.91107	0.00000	10.68990	55.59278	30.76510	35.95664	36.7138	6.22441	1079.36952	8.84732	69.68578	5.99288
66.48896	7.33523	0.94928	6.99500	11.83472	10.85677	10.74503	1.00000	7.77632	48.79866	13.87610	47.80527	-122.24064	6.51743	1178.34055	8.15302	40.38108	6.69294
