H2CO	NOx	C2H3NO5	PM10	latitude	O3	PRES	TEMP	PAHs	longitude	Pb	CFCs	PM2.5	warning	SO2	NH3	CO	CH4
56.51324	8.77993	3.72362	8.57848	50.09019	9.68966	1189.54917	-0.36855	9.06832	8.4493	50.47988	68.21289	6.23359	0.00000	6.00843	8.99586	6.49818	8.99825
62.55772	9.81256	0.88729	7.45720	25.49043	8.47124	1185.73281	14.16111	10.32760	85.94001	75.76897	52.54276	6.27239	0.00000	6.21133	10.75172	8.15926	10.40909
40.17831	9.42971	1.78489	8.09080	38.38479	8.07909	1182.65010	12.55590	8.69153	-0.76773	45.70055	61.32312	7.84613	0.00000	8.74565	7.83109	7.90975	10.39985
42.49291	5.18969	30.25914	10.85515	52.53048	7.79542	1173.84552	14.97726	8.03481	13.29371	64.13438	58.07664	4.84872	1.00000	4.13684	7.30695	8.86802	10.84569
71.23152	10.91838	1.50291	7.20456	-25.42944	7.76639	1063.64610	-4.08294	9.19105	-50.00639	47.37297	32.85381	6.97096	0.00000	5.60100	10.50549	8.12862	12.36516
60.70878	7.65712	3.23780	8.38664	40.1675	8.23890	1125.38982	8.70650	8.73203	34.37389	32.31017	56.82469	8.52433	0.00000	5.09806	10.32611	8.82445	9.45144
55.00030	5.02229	2.35309	7.76022	43.32393	9.06232	1136.51435	18.57012	8.42905	5.4584	87.71207	58.89432	6.14000	0.00000	5.60545	7.75869	8.40888	11.54152
70.37978	7.63802	2.64364	8.09326	44.98901	8.21768	1100.96054	20.51115	6.54021	38.94324	63.35652	70.49069	8.68765	1.00000	11.71782	9.80625	7.34125	5.55985
48.58002	4.82052	2.26678	7.95361	46.09273	8.39685	1138.01637	8.04018	5.69378	-88.64235	64.63210	62.17203	8.44337	0.00000	5.21843	11.22401	7.67320	9.61371
45.07308	8.61413	2.52939	8.02508	48.8765	8.35403	1055.03945	18.87685	6.60363	2.18967	60.20961	56.56310	10.42193	1.00000	7.86437	8.87571	8.04379	7.38733
48.54099	7.34835	1.36259	7.64090	31.39547	8.23822	1195.92149	23.69763	8.61840	34.75699	61.26106	23.49509	8.29258	1.00000	7.50846	7.38211	9.48884	9.04834
61.26781	4.44293	1.36773	7.58056	19.64745	9.40111	1051.69326	23.44802	7.98715	-102.04897	54.10840	57.86640	10.67355	1.00000	9.27161	8.56378	7.61415	7.19820
45.03150	11.61547	2.36747	7.77788	51.4781	8.36813	1106.25437	31.22211	9.93170	57.3552	54.89668	59.33705	8.76280	0.00000	7.07352	9.31740	8.27075	9.03558
51.84595	7.36104	6.00130	9.14078	40.93333	8.46256	1151.00911	-9.05851	6.66833	73	31.36101	58.11863	11.39516	1.00000	9.47047	10.27301	7.83510	7.09112
36.16544	7.03801	2.18908	7.75941	43.31667	8.69508	1175.40063	-5.31618	6.56067	-2.68333	52.97658	71.36055	6.67382	0.00000	8.01550	9.04431	7.19424	9.37093
67.39747	10.47905	1.59291	7.61115	60.02427	11.02393	1152.54400	1.08984	10.21563	30.28491	72.08943	56.76814	7.93445	0.00000	5.80069	8.77471	6.94769	8.42747
50.32295	8.73841	1.26095	7.02575	2.41669	7.64201	1193.61721	13.84514	5.16462	30.98551	38.39354	30.76741	8.62226	1.00000	7.62365	5.30023	8.55585	10.86214
41.75286	5.68027	2.39840	7.93285	43.62558	7.84932	1136.35180	39.00376	5.73895	13.39954	34.18300	72.36716	6.00669	1.00000	6.87850	5.85486	10.75111	10.60759
48.18310	5.38331	0.92712	6.61497	53.38333	8.06551	1100.22281	22.59387	7.38237	-0.76667	70.72704	23.99313	10.84152	1.00000	9.79528	7.66916	6.37938	6.56316
43.21052	6.72748	3.01029	8.40452	42.67164	9.03177	1105.87404	4.39239	6.71422	14.01481	45.71813	32.28310	7.79742	0.00000	7.04330	10.59996	8.34308	9.23886
59.02343	3.84763	5.79473	9.04507	35.05266	7.61977	1093.67298	25.38782	8.33280	-78.87836	42.03784	43.95263	6.73832	0.00000	5.18757	5.96002	9.21969	10.51564
22.35366	7.90376	1.72676	7.22975	43.54072	8.91552	1179.73698	6.24439	5.83344	-116.56346	55.52671	35.64877	10.64052	1.00000	7.93432	11.82979	9.48643	7.91491
59.86953	6.94727	2.78676	8.08250	29.38242	7.06992	1161.22793	12.57321	8.37653	70.91106	54.88953	39.62224	7.50226	1.00000	8.88057	9.72085	9.03042	7.79796
55.55099	9.75948	4.76739	8.91405	14.14989	8.85843	1108.17663	22.28335	8.20914	121.3152	48.33763	56.28336	9.37255	0.00000	9.75995	7.84470	7.43397	8.70241
57.91828	5.13566	1.35200	7.46324	38.68712	9.09142	1174.74038	17.52774	7.63490	-4.10734	41.32588	49.33195	8.36943	1.00000	12.45894	7.90895	7.21626	4.51278
67.76608	6.35719	1.24669	7.15428	-16.25	7.87927	1119.98799	17.29520	7.28838	-69.08333	55.89786	42.12512	6.28960	0.00000	9.21191	8.55284	7.90834	10.60848
66.16893	7.39513	10.41255	9.79650	13.70727	8.41229	1151.14570	11.61176	6.71153	9.15013	52.00007	50.03759	6.28170	1.00000	7.27984	7.26553	9.95889	9.59076
65.38748	5.84526	6.86492	9.27807	65.93381	8.72833	1144.97269	26.13737	6.95228	111.4834	58.29771	20.24631	9.21962	1.00000	9.64679	9.72426	8.41958	6.18012
61.07918	8.20346	6.00946	9.11502	-11.94306	7.81334	1143.02443	22.41611	11.60766	-76.70944	49.55293	43.10107	6.40693	0.00000	7.15561	9.79885	8.45760	8.62661
69.60655	6.79857	3.17681	8.45747	33.92866	7.81118	1151.61409	25.91567	5.61784	-6.90656	40.53437	25.85735	10.81376	1.00000	9.47413	8.59403	9.03852	5.43209
35.52988	6.89723	1.88020	7.97936	40.34912	9.01893	1053.13963	11.08958	6.34100	-111.90466	59.67018	59.41955	7.37296	1.00000	7.12665	7.43315	5.76232	10.30996
49.23596	7.82137	5.90999	9.09036	8.88649	9.15518	1080.06453	5.62619	4.75103	2.59753	49.04443	24.34206	7.10194	1.00000	7.66921	5.59469	7.90492	10.90212
56.98994	6.90142	2.91694	8.43231	34.77453	9.31327	1133.77233	11.52898	7.99932	-96.67834	44.41187	64.82903	8.58736	1.00000	8.50032	10.00511	7.32176	8.01486
59.64554	7.05997	25.52517	10.66093	41.48199	8.30167	1087.39262	20.54617	8.60677	-81.79819	60.23906	42.43107	10.25576	1.00000	9.86259	10.55551	9.34632	8.27027
54.21589	5.45395	0.64118	5.70475	-8.76194	7.65809	1106.88321	12.67785	6.74479	-63.90389	39.56198	26.57988	8.54283	0.00000	5.93356	10.75530	8.72021	9.82287
64.15559	6.93212	3.22371	8.38875	51.04962	8.31211	1092.10318	25.43164	8.01377	12.1369	75.25022	21.19893	7.74544	0.00000	6.81962	10.37387	9.30268	10.42879
42.81040	6.04358	1.04228	7.09821	-11.78333	9.20957	1189.26635	11.50615	6.56603	19.91667	35.43019	44.13279	6.39026	0.00000	6.34483	9.16832	8.70900	10.27227
40.17722	10.06943	7.03116	9.26768	5.20856	9.48765	1164.27740	-2.75652	8.40747	-74.73584	66.85795	37.54888	7.75700	0.00000	7.64544	7.92523	9.34952	9.93081
49.41778	9.25256	4.59353	8.74430	40.65538	7.42327	1178.80680	21.00836	11.07751	-74.38987	64.51346	41.51506	6.78435	0.00000	6.17673	9.99682	8.26509	10.13998
49.60275	7.44566	5.94976	9.12171	43.32393	8.96032	1058.80288	11.29617	6.27332	5.4584	80.65780	33.80670	11.21443	1.00000	7.08745	8.32005	9.55359	6.04405
56.93457	8.77473	5.77176	9.01960	13.51825	7.48910	1104.86210	37.04857	4.44914	99.95469	48.22719	43.66639	9.88263	1.00000	6.56120	8.87367	7.25049	4.67651
56.77378	7.67435	1.19648	7.28992	51.30001	7.32709	1132.85381	17.10518	5.67150	13.10984	55.98913	53.56551	11.00558	1.00000	10.39070	8.56048	8.85760	6.02643
52.17212	10.63143	4.73331	8.77119	33.45122	8.29739	1104.37396	11.53501	7.00914	-86.99666		59.34874	5.14972	0.00000	11.03389	8.62218	7.80609	9.12433
61.95169	7.78053	2.67142	8.18836	46.7055	8.96955	1177.39703	17.88550	6.27681	38.2739	40.98692	63.88609	6.78878	0.00000	7.55540	9.68598	8.67617	8.88267
55.49929	10.54525	13.06120	9.96876	40.2737	8.02371	1196.96321	3.57261	9.96211	-76.88442	29.12368	29.78250	7.00025	0.00000	5.05123	8.63619	8.14894	10.13835
46.25116	6.51857	3.14519	8.14002	9.3337	6.74721	1065.72784	26.59747	8.78183	122.8637	39.34249	16.37923	7.57169	1.00000	7.75829	8.88330	6.59285	9.55693
30.48513	6.49092	8.22145	9.47741	40.81	7.28894	1191.59264	22.11332	7.08826	-73.9625	43.41064	68.34452	3.69052	1.00000	6.10802	7.03621	8.12953	9.77696
46.86686	7.51500	8.89293	9.53457	44.31771	6.79066	1103.85633	23.56569	7.69229	9.32241	55.06773	32.67492	9.55648	1.00000	8.85132	7.74395	8.36052	10.31992
52.95902	8.91413	11.18989	9.82585	29.65163	9.55940	1117.98079	15.66678	7.45417	-82.32483	59.08553	53.24129	9.37656	1.00000	7.30742	11.29988	9.32991	9.45114
35.90247	7.58275	4.10795	8.75253	10.13361	9.23041	1077.44299	3.80864	7.05095	124.84472	58.64101	43.57019	7.37327	1.00000	6.27769	6.47011		10.10073
68.60029	8.42437	3.66298	8.32768	33.50921	9.94873	1084.30736	35.01843	9.23433	-111.89903	59.85506	43.77086	5.32884	0.00000	6.34199	11.00278	7.43035	10.48451
43.62522	9.01111	2.31013	8.09407	38.38479	8.52246	1135.50128	1.02105	6.49727	-0.76773	52.05122	54.25699	5.16691	0.00000	10.84424	8.82712	8.72722	9.74746
54.77571	8.16490	7.53813	9.37785	-26.22861	8.18846	1084.51155	-0.49207	4.47129	-52.67056	62.33424	36.79002	9.12661	1.00000	7.55711	10.02018	9.27077	5.58991
23.03264	5.12963	1.62659	6.76271	32.17629	7.98679	1145.46231	20.42505	6.84473	75.06583	52.83661	60.20644	10.70036	1.00000	13.61948	8.77338	9.44658	5.76756
50.04386	6.66260	2.67058	8.19902	41.24255	8.78301	1182.72299	-2.87260	4.66313	-82.61573	48.01968	69.21692	7.12623	1.00000	4.72723	4.24290	8.10674	12.40812
32.24681	7.35790	51.45022	11.38356	7.50251	9.38292	1176.19543	8.49177	6.62385	5.06258	77.74944	26.61893	7.61324	1.00000	8.35106	7.64036	8.84063	9.97331
55.76125	5.45708	1.16926	6.74956	39.59611	8.15103	1154.64634	7.98735	7.78465	27.02444	59.74499	53.24873	11.36301	1.00000	11.74521	11.66072	9.41409	9.17701
51.98499	7.96962	9.60657	9.60899	40.82232	7.96110	1178.81898	4.70121	8.12847	-74.15987	45.13438	43.12965	7.76839	1.00000	8.96816	9.93987	8.08879	8.73903
88.03542	4.79061	0.85192	7.25626	29.21399	10.92206	1141.66723	28.79063	8.13685	78.95693	24.67576	49.83187		1.00000	12.47393	9.86336	8.53729	7.69287
63.26334	6.46516	2.98867	8.30716	49.68369	7.72363	1191.60858	26.69547	6.13127	8.61839	63.86752	46.18135	6.05790	0.00000	8.27347	9.68841	9.00389	10.57893
33.81472	5.55610	12.49214	9.93648	-25.42778	8.27808	1121.60039	12.68850	8.11583	-49.27306	66.58564	46.37267	6.47369	1.00000	5.68759	7.02052	8.86663	10.71184
68.49513	4.07050	2.94945	8.24153	35.25064	6.97519	1166.15224	1.07223	8.48545	-91.73625	35.49813	33.48170	5.61997	1.00000	4.94286	8.64799	7.96227	10.77238
53.07582	6.62005	10.90760	9.76469	21.28306	9.13933	1101.11093	12.19620	5.04701	-89.66123	55.66886	75.49704	4.63271	1.00000	6.80002	6.93552	8.74037	10.24898
57.07852	8.80692	10.85862	9.77838	51.04962	9.43737	1096.61870	-1.73381	9.36748	12.1369	54.11620	41.97331	6.87515	0.00000	6.84118	8.49998	9.27105	9.96344
51.00052	8.34910	7.51147	9.43555	41.75338	8.43585	1140.13251	25.06408	7.19074	-86.11084	64.57728	39.37163	8.10245	1.00000	8.84918	8.04408	9.16936	10.08395
24.73788	7.40545	1.16250	6.97767	29.65163	7.52447	1118.23032	19.50984	8.25855	-82.32483	25.31260	50.25754	7.55377	0.00000	6.99296	9.21844	7.50577	9.67386
57.78564	8.82788	3.52399	8.56295	41.66394	7.80550	1187.24908	11.11725	11.35121	-83.55521	47.18418	52.97974	6.48962	0.00000	7.20993	10.87665	7.18340	7.54101
67.33232	8.66464	2.45011	8.17051	10.98778	8.38961	1157.96957	13.92296	5.30757	-74.95472	66.81209	53.69170	7.44370	1.00000	8.31343	7.07416	7.70584	9.80405
49.57988	5.35167	5.42381	9.06907	33.98154	8.65077	1130.93443	27.13497	8.22656	-81.23621	50.89441	58.99151	7.62945	0.00000	4.27149		8.50649	10.79608
46.49812	7.98151	1.59195	6.69850	14.14989	8.51411	1190.02774	5.46824	10.39210	121.3152	26.88819	35.99157	6.32881	0.00000	6.87194	9.30305	9.19473	10.23560
52.86743	7.00423	0.94517	6.23509	40.68066	7.37051	1115.51787	14.16009	7.06815	-73.47429	59.65983	41.99056	7.41610	1.00000	7.09325	7.43109	7.74685	9.53881
52.47313	9.47214	1.64350	7.61927	48	9.38538	1085.92007	8.01543	10.27216	-4.1	63.54931	56.18328	7.21123	0.00000	6.63061	9.57941	8.19034	10.44561
87.48956	11.59777	5.79730	9.03168	51.62907	9.33474	1110.35758	11.51944	9.91489	-0.74934	42.87871	43.06552	7.39159	0.00000	6.44962	11.73595	8.75222	9.62949
45.82184	7.76197	1.67291	7.75322	9.91861	7.95720	1139.21850	11.99617	5.05411	-68.30472	72.14709	37.98680	8.25567	1.00000	7.20947	4.80443	6.66395	9.71951
80.36110	6.50541	18.91149	10.37018	57.47908	8.09151	1068.20762	19.06965	6.90377	-4.22398	40.93726	50.28974	10.06306	1.00000	10.03529	9.06479	8.70591	6.85957
50.73359	11.47570	1.63396	7.63055	51.20219	7.15865	1109.24909	12.94057	8.68549	7.36027	48.24952	43.43554	7.14687	0.00000	5.71226	10.50609	9.34480	9.18794
50.41071	6.12714	5.35696	8.98254	-6.8	7.76383	1115.05896	19.69306	8.93695	39.25	64.86232	63.93327	7.63924	1.00000	9.08291	10.68135	8.70603	8.33507
30.23930	7.34436	4.01316	8.55442	5.20856	9.28588	1199.25939	-9.73143	6.73886	-74.73584	57.44781	77.64759	11.32283	1.00000	9.17013	10.46161	8.06100	8.11413
47.13299	6.89283	4.12422	8.69152	48.15659	10.77909	1142.79256	20.38298	7.25879	28.28489	41.78945	62.37385	10.64913	1.00000	10.09756	11.44039	7.86692	8.57787
58.72960	7.39480	1.79727	7.16528	22.83957	8.00320	1186.64723	26.32571	4.77446	91.84128	63.92649	51.67096	10.20986	1.00000	7.51372	9.35134	7.41292	6.36952
34.87929	7.05154	1.55248	7.56529	10.98778	8.92709	1161.63911	12.73828	7.87302	-74.95472	49.93151	48.91850	8.99974	0.00000	5.13051	11.02386	8.96404	9.00962
62.30967	6.41934	3.02064	8.31886	25.87972	10.85687	1107.88118	3.92531	8.04325	-97.50417	68.28175	49.79525	10.01805	1.00000	9.54468	10.67228	7.28692	8.36382
56.94051	7.24016	18.32583	10.35352	10.98778	7.54404	1167.00848	-7.77779	6.93545	-74.95472	60.83104	52.30619	8.25257	1.00000	6.92522	4.29727	7.54552	9.75112
51.35760	6.42990	37.45064	11.07727	46.09273	5.38815	1151.89102	25.49994	6.52819	-88.64235	61.24073	33.30698	9.96790	1.00000	10.01368	9.61809	8.70841	7.02313
55.22857	9.93395	6.13986	9.09133	39.32011		1122.18184	25.49221	9.34047	-76.51552	34.11148	44.27115	8.22969	0.00000	8.83927	8.72680	8.22353	10.28685
45.13827	8.89760	1.72495	7.04113	41.55838	8.77500	1103.43495	12.28097	12.16638	-81.56929	61.88831	64.72916	7.58042	0.00000	8.45744	9.36593	8.46274	11.51129
68.15013	8.90379	5.45692	9.15099	17.94979	8.54166	1153.08327	26.02174	10.03063	-94.91386	51.12640	81.32112	6.60986	0.00000	6.74041	8.79310	8.64870	9.23953
54.58847	7.04611	3.15249	8.37045	51.88333	8.42924	1198.90879	19.37989	6.60801	8.51667	40.98861	60.85705	6.49501	1.00000	6.91496	7.88390	7.63851	10.05870
62.06776	6.38446	0.80607	6.44433	35.72917	7.59722	1154.20734	2.22265	10.38984	10.58082	61.97849	50.88459	8.99704	0.00000	2.00964	9.73178	9.01850	10.25466
48.90574	10.29822	7.09738	9.31404	39.09112	7.54971	1057.71509	23.96353	12.34903	-94.41551	57.56123	46.29938	7.55457	0.00000	5.76792	8.05636	8.29714	10.06233
48.86196	11.62242	9.12972	9.58796	25.49043	10.07856	1148.11728	22.80608	9.05010	85.94001	65.84977	37.22243	7.87013	0.00000	6.20925	9.36945	7.89816	8.40880
75.98959	8.07758	5.62661	9.10110	43.78956	9.97385	1170.36772	0.11167	7.19152	7.60872	60.00195	38.08470	6.77236	0.00000	6.90602	9.40967	7.53554	9.31938
49.58433	8.41841	3.81893	8.51388	65.93381	8.31774	1158.18984	-2.82788	5.68120	111.4834	68.25323	33.00913	6.55352	0.00000	8.04709	9.65667	8.41529	8.27836
43.35677	10.68019	16.56661	10.19469	35.82756	9.86972	1111.56629	11.76470	9.85585	137.95378	48.74986	69.79459	7.16965	0.00000	6.89965	10.49970	7.72588	10.25166
57.40454	10.41439	5.50931	9.06019	40.98894	8.32325	1070.32257	29.52215	7.94545	28.67582	60.58134	55.26660	7.31623	0.00000	7.63301	9.92400	8.58731	10.96214
44.02973	9.25313	3.81344	8.44048	-8.05389	8.09999	1072.76936	23.95143	10.95513	-34.88111	29.80568	47.94211	6.44748	0.00000	6.92725	10.84862	7.66767	8.22885
57.00600	4.86761	2.16109	7.93211	35.06667	9.33937	1064.71189	18.65560	8.81124	135.21667	65.65120	68.58583	9.14299	0.00000	3.29309	10.08848	8.74079	10.12289
43.16408	9.36449	3.27111	8.58493	42.28639	6.81203	1096.11472	31.70451	3.48850	18.84	56.02786	33.99775	12.12112	1.00000	7.05742	8.65437	5.71889	6.09607
78.80372	6.67471	7.37921	9.31917	29.98869	6.16780	1124.56250	1.88995	5.31744	122.20488	62.86978	64.68826	7.35648	0.00000	6.55927	10.93019	9.01350	9.01429
32.13905	8.93902	1.41287	7.60022	32.57756	8.12646	1083.79599	18.24679	6.29559	71.52847	64.40432	51.93281	10.85711	1.00000	9.49446	9.13745	9.03234	7.31816
59.86006	8.60673	2.39245	8.01797	45.35	7.42372	1168.96959	16.46711	9.66706	126.28333	34.20478	19.84497	6.88970	0.00000	8.09307	8.92720	8.64277	9.07331
32.75877	5.22768	2.94014	8.32123	35.72917	7.75443	1172.45821	3.87145	7.08216	10.58082	42.13176	65.66119	6.34021	1.00000	5.10755	5.96290	8.78499	10.98108
60.90569	6.81924	5.76874	9.08051	43.82634	8.23643	1148.80506	28.47244	7.27440	144.09638	46.35738	61.68539	9.55078	1.00000	10.39121	9.87724	8.63081	7.07237
69.90988	7.16295	9.89343	9.67322	-31.25033	8.89147	1058.35880	-0.02494	6.59116	-61.4867	78.77843	44.59173	9.36583	1.00000	9.59812	10.14917	8.57287	7.48464
50.61501	6.64875	17.88354	10.31798	39.12074	8.29438	1082.64542	22.99529	7.72487	27.18052	67.94126	67.99647	7.14028	1.00000	6.97013	9.00574	8.99314	8.88275
54.15566	8.54876	5.53246	9.08359	-7.0981	7.31539	1120.63158	3.94555	9.76512	109.3243	50.16095	40.61076	5.87987	0.00000	7.37873	10.69156	6.94757	10.75921
44.66645	7.37817	3.32409	8.52042	46.32374	6.89975	1050.60959	15.54362	4.77342	-120.00865	57.52418	79.51625	11.15369	1.00000	9.57271	9.21828	7.66363	6.83195
76.38682	6.90269	4.45338	8.88978	27.34089	8.92578	1068.81917	8.35712	7.66640	117.4831	79.28455	40.25352	8.18160	1.00000	9.57080	11.37966	8.52537	8.53345
51.75874	7.67426	5.38385	8.94254	36.20829	8.59675	1089.04764	15.03987	9.21244	-115.98391	37.40484	30.40975	7.83964	1.00000	8.88490	10.51643	8.42842	8.49712
70.29341	6.54283	1.75897	7.44391	1.6	8.26694	1146.06514	22.38398	6.64488	103.81667	64.36664	37.82829	8.03701	1.00000	6.85827	6.02613	7.55909	10.72638
64.10465	10.78177	9.46661	9.61774	40.70995	10.25688	1152.41197	-1.70619	6.33466	0.57856	69.05036	47.42555	6.64163	0.00000	8.35381	10.73268	8.69523	7.97109
61.28962	8.04087	2.12927	7.56931	51.30001	9.30165	1176.20421	30.29809	9.67343	13.10984	25.07758	24.19911	6.57186	0.00000	8.23233	8.98373	8.98370	7.44133
52.07242	7.84937	1.83822	7.18350	20.22816	7.72780	1164.39310	4.73563	10.17923	-103.5687	47.16701	36.45472	6.85442	0.00000	9.20427	10.03368	10.55917	8.67767
49.26902	4.49670	1.87775	7.16985	24.81757	7.84995	1087.49514	13.40324	8.68620	84.63445	70.21430	36.45499	8.54793	1.00000	12.46930	9.53310	8.85835	5.67255
55.50686	10.62419		9.11326	34.4833	8.01490	1079.33246	10.38274	7.44664	136.84186	69.38980	31.84122	7.52084	1.00000	10.16917	9.47724	7.87984	6.11423
50.13246	8.14788	2.77123	8.35660	28.15112	8.39640	1057.54158	17.58360	4.90371	-82.46148	65.71106	35.91044	10.86140	1.00000	9.62706	8.07487	8.13176	5.28487
59.08388	6.22038	2.51166	7.89350	36.65	8.49745	1178.77789	0.76165	8.21306	138.31667	66.55752	59.12904	8.74362	1.00000	10.35381	9.12465	6.87493	7.02311
43.31870	9.11578	1.53989	7.61373	41.55838	6.93795	1090.43258	10.44870	5.44120	-81.56929	65.91269	49.15652	10.13233	1.00000	6.97825	11.22071	8.45678	8.47433
51.69325	7.84757	2.92962	8.04738	15.48131	7.65357	1066.95452	11.70977	7.00850	-86.57415	62.99916	43.39262	7.84494	1.00000	7.30222	6.84146	8.35464	9.97088
27.89685	5.43162	2.69742	8.11896	23.02677	7.72493	1143.97390	34.78811	7.42179	113.13148	36.60266	29.28048	5.70998	0.00000	7.60145	7.19239	7.51455	10.44881
54.50114	6.88128	5.65910	9.00582	51.84819	9.26657	1187.67020	6.00276	5.67512	1.26738	65.54526	40.97698	4.92054	0.00000	10.24216	8.37295	7.98289	10.12805
50.17778	9.95676	3.19221	8.40667	-7.0981	8.47175	1114.87008	16.13285	6.16571	109.3243	43.95955	58.86357	6.53023	1.00000	7.13828	7.25567	10.09225	8.75582
55.46816	8.00609	33.65771	10.95278	34.09668	9.04072	1110.93333	7.94898	9.29545	-117.71978	52.52827	49.20399	7.28214	0.00000	8.87896	8.33004	8.97497	10.06195
46.67566	10.10181	1.80697	7.88039	33.92866	8.81861	1199.95996	-1.34924	9.26279	-6.90656	39.88913	44.64710	6.05945	0.00000	6.80387	12.53182	9.86825	9.24549
56.12792	9.59256	3.43648	8.50829	65.93381	9.78099	1198.89457	30.59645	5.77735	111.4834	40.42240	30.74354	10.25048	1.00000	8.42301	11.71519	7.96577	8.94319
68.32614	10.10107	1.48559	7.17085	50.74497	8.56871	1068.22877	31.24718	5.35028	3.20639	60.23584	62.65653	7.67001	0.00000	6.49395	11.10299	6.57403	6.85817
53.90795	10.34770	27.91936	10.75922	43.48961	8.18034	1101.86164	16.48994	8.14823	-8.2194	61.75892	50.78974	6.08066	0.00000	7.48572	8.63284	7.80332	8.82594
46.28449	3.82389	5.45953	9.16311	36.19278	8.66102	1198.88980	5.15045	6.39473	117.65694	44.38132	31.04935	3.72396	1.00000	2.69779	5.64861	7.48734	11.80164
57.04626	9.09673	20.18585	10.44754	42.7	9.21914	1084.80394	18.01045	4.26410	27.25	54.59303	36.40308	5.67675	1.00000	6.65437	5.30378	8.36104	9.68787
54.47809	5.08321	1.83313	7.38164	37.35813	8.34777	1097.64981	29.96782	6.88296	-6.03731	64.15596	44.12915	7.16980	1.00000	6.10761	5.96230	7.75707	10.65713
44.61207	5.78161	1.65220	7.58534	65.93381	9.97967	1110.97159	15.61136	7.61347	111.4834	51.08755	67.64146	9.81055	0.00000	3.13586	12.06393	8.21881	9.55749
49.77470	8.01572	8.56982	9.52365	35.06667	8.08139	1140.58059	17.75128	11.65589	135.21667	47.10544	53.66549	5.73680		6.58868	10.17584	7.72654	10.88963
43.59409	8.09288	7.29174	9.35006	23.04419	8.36248	1126.30030	10.78166	5.76876	-82.00919	50.41976	44.03989	9.94057	1.00000	8.49670	8.85955	7.49391	5.68167
60.59123	6.99997	1.67454	7.78950	-22.97056	9.18919	1082.00921	7.21052	6.14993	-46.99583	57.62382	46.50100	4.55762	1.00000	7.36904	8.24278	7.68421	8.70020
46.50664	9.72263	2.23932	7.94369	48.25	8.82445	1198.77431	37.05111	4.69914	16.4	52.56669	46.01077	7.32900	1.00000	6.22555	3.73564	9.22089	10.00621
55.18594	5.60521	1.89601	7.43761	23.73333	8.15790	1054.37554	17.52535	6.36566	114.68333	55.33330	28.83453	7.30687	1.00000	7.20040	7.03285	9.62100	10.17565
28.46076	3.74098	2.51472	8.12289	7.06273	7.85788	1184.91238	17.83143	7.75461	-1.4001	53.32642	60.97189	11.30535	1.00000	11.95128	8.30953	8.06123	5.33957
44.96095	8.87471	2.54105	8.15552	-22.45667	8.23862	1150.16780	20.15647	7.23848	-47.53028	57.91436	45.92296	8.26192	1.00000	8.07850	11.10396	8.20991	7.51172
59.11919	5.06854	4.91158	8.91113	-33.75881	7.11176	1150.35593	16.80103	6.46575	150.99292	58.06860	73.87209	7.03349	1.00000	6.55858	7.01739	8.98648	10.84777
69.23926	9.78549	14.29949	10.07795	25.92127	7.11177	1154.47863	28.14800	6.02119	86.79271	64.64862	57.29962	10.12035	1.00000	9.95792	6.22737	8.67421	9.13135
55.07468	3.92644	9.07869	9.56601	49.68369	9.97266	1120.85670	-2.31902	8.67755	8.61839	51.39015	28.30362	10.17131	1.00000	13.63433	9.33000	7.13099	6.33786
60.11838	10.94328	4.35353	8.70765	25.75728	8.69620	1055.47989	13.85701	7.88468	75.37991	77.62785	49.50842	9.01966	1.00000	9.61924	9.09624	8.37448	7.28934
