PAHs	H2CO	latitude	O3	CH4	CFCs	PM2.5	SO2	Pb	longitude	NOx	C2H3NO5	TEMP	PM10	CO	warning	PRES	NH3
9.74679	56.34640	-23.7975	7.81315	10.92712	49.87310	8.23596	5.36141	71.58787	-48.59278	7.58717	2.19563	11.65994	8.71521	9.95128	1.00000	1061.86236	10.29368
9.00987	56.65875	50.76306	8.61577	8.02164	47.74707	7.25038	5.78226	31.25759	-1.29772	7.75457	3.05864	11.77509	9.01910	10.04799	1.00000	1178.09005	10.32904
9.94280	34.41187	43.82634	9.39045	6.26210	48.29514	6.33279	7.17919	30.22758	144.09638	7.88884	0.57628	23.32621	7.09826	8.11628	1.00000	1185.43531	9.10688
8.97472	20.80395	53.00974	9.57863	8.32251	54.99524		6.84173	52.38353	-3.05814	7.88452	2.05988	17.16163	8.68449	7.64555	1.00000	1059.15539	8.99107
10.79475	72.01692	49.13645	9.04269	8.30850	58.10800	7.86920	6.60914	48.35352	8.91229	7.15301	1.31995	15.73298	7.46353	9.78077	1.00000	1148.42510	9.81885
7.79527	64.25869	38.72706	7.81940		33.08495	9.34240	6.36021	25.01999	-9.24671	8.62942	2.84354	13.77275	8.89537	7.45975	1.00000	1050.01733	11.25777
6.98261	43.53433	14.64056	10.55071	6.79655	25.14165	9.67130	8.57552	32.02554	104.64992	11.84940	2.02754	29.85542	8.54399	8.18499	0.00000	1167.84802	9.41224
9.76491	51.56033	34.4833	8.17714	10.75007	43.29879	10.52397	6.31832	70.49402	136.84186	7.05000	4.32464	6.38196	9.38063	13.69209	1.00000	1177.43153	9.95385
9.54481	35.64922	-3.5403	10.23655	8.30127	86.32806	7.27957	8.74235	55.58634	118.9707	12.40007	0.95234	3.38028	7.38085	8.82044	0.00000	1060.43955	6.04125
7.93643	56.29940	41.66394	9.28051	7.21695	63.95114	8.93943	7.45805	78.51529	-83.55521	7.28297	2.55857	30.85054	8.84189	8.45393	1.00000	1128.56887	9.38177
9.50509	47.40363	43.54072	8.37416	5.83183	29.14354	13.22252	7.32644	71.83750	-116.56346	8.73507	27.38794	24.16896	11.26221	7.24146	0.00000	1067.00680	10.27298
8.62543	43.71256	40.87363	8.25564	6.18442	67.46810	6.66026	7.81404	48.60576	14.34085	7.76932	3.34071	7.17959	9.14462	6.75607	1.00000	1061.39679	10.29080
9.39442	47.80059	52.68333	8.46283	8.07734	31.17855	11.79879	8.11410	47.04414	0.93333	8.72159	1.47157	6.14800	8.01557	7.17057	0.00000	1072.51199	10.81824
9.99585	64.07086	23.15678	9.11273	8.73631	50.93428	8.92178	6.25073	58.70575	-81.24441	7.76844	3.62682	14.03345	9.22525	8.73612	1.00000	1091.85360	8.76626
9.00628	59.58943	44.98901	8.72769	11.10142	50.17824	9.06233	7.65205	62.65225	38.94324	5.81222	10.10461	22.09168	10.20989	12.33502	1.00000	1106.29983	9.27113
10.31635	33.49094	11.8659	8.88483	9.24060	53.49381	10.89371	8.30383	42.16532	34.3869	8.55448	5.41105	8.61857	9.65535	9.64726	1.00000	1122.93822	9.38788
8.86126	53.34155	41.0051	8.43429	8.70409	44.68779	6.07533	8.57526	70.54570	-73.78458	7.33624	3.45500	-5.16745	9.16045	8.55475	0.00000	1106.86594	7.09042
9.55771	76.66223	-26.93366	8.12290	6.86211	40.25313	8.67130	5.65875	65.69513	29.24152	7.50141	16.03723	29.55675	10.72767	11.43749	1.00000	1061.67684	10.70582
9.29221	73.91215	11.00599	9.90963	5.23334	59.43540	9.27650	8.84363	39.66734	77.5609	11.66011	2.03881	5.02046	8.64789	9.34037	0.00000	1076.90068	11.48498
8.04852	48.91467	45.53069	8.25049	7.68807	43.02359	11.46620	6.98045	70.64031	9.40531	7.55151	0.98124	12.46120	7.48786	8.99949	1.00000	1191.73977	8.76268
8.03073	54.55811	12.04161	7.70916	6.39992	55.53977	12.59140	6.94935	50.91257	75.35927	8.06138	2.21350	6.05886	8.61403	6.28754	0.00000	1120.92780	11.25812
10.11373	58.77304	21.46527	8.77363	7.47008	69.20181	7.49592	7.02027	55.97624	83.97573	7.94173	1.18818	17.50922	7.95979	7.38168	1.00000	1110.65808	10.71563
9.63829	25.03448	3.02013	7.10266	9.03194	47.15865	6.39925	8.54006	52.54659	30.91105	8.69999	0.96033	4.87222	7.30525	8.48419	0.00000	1055.15381	6.39559
10.83154	55.77948	30.76468	7.32215	5.95166	57.71251	6.47821	9.64767	59.11977	74.12286	7.13747	4.57881	5.50121	9.42672	5.03237	1.00000	1164.76789	7.43116
7.40945	41.94614	37.56667	8.53571	11.16712	34.99806	8.60163	7.18403	75.86022	140.11667	4.80246	0.89252	33.62257	7.39258	11.74746	1.00000	1114.09234	10.53979
11.12880	40.45522	8.62261	8.92020	5.89846	68.77654	8.93807	6.98673	63.46407	-70.20749	8.10976	6.33397	29.47376	9.76521	8.69160	1.00000	1085.34997	7.86028
7.57973	54.13551	51.62907	8.78518	10.66232	59.82067	9.22403	6.59724	57.70201	-0.74934	6.75566	0.76815	32.27548	7.18874	10.11203	1.00000	1176.93269	10.07575
10.71794	56.37872	40.81	7.92126	6.03819	41.05936	7.56151	7.67046	54.13367	-73.9625	8.11510	1.01945	16.47591	7.32483	6.95492	1.00000	1050.13378	8.17265
9.73226	38.63567	40.24537	8.81169	9.66177	42.21942	4.65058	9.72122	55.87489	-75.64963	6.37180	2.07974	22.73426	8.57553	3.71253	1.00000	1053.90832	10.99209
8.50632	60.40651	27.85	9.83604	6.65820	48.53397	11.47091	7.18056	58.34291	112.9	10.90204	3.76704	24.46026	9.14359	7.28067	0.00000	1094.54497	11.14918
8.59911	65.39867	6.9909	9.61584	9.15635	69.80391	7.46425	5.76534	53.39837	79.883	6.88017	0.73433	24.31640	6.90574	11.66232	1.00000	1106.58650	9.40854
8.89517	63.00985	35.95664	8.58160	8.28476	58.53555	8.23557	6.76151	78.93844	36.7138	7.14128	1.36983	7.40999	7.99813	9.34304	1.00000	1066.25250	11.09963
11.18499	34.14633	43.61092	9.44441	8.83250	80.76980	5.67220	7.33000	27.60624	3.87723	7.14201	0.79517	16.51498	7.43884	7.35088	1.00000	1197.25088	12.45872
8.81988	36.98985	18.42745	8.16468	9.30994	57.79997	11.63370	7.58105	49.98219	-67.15407	6.97304	4.45712	6.86102	9.38283	12.37653		1070.85949	10.49670
9.93362	60.86505	9.82564	8.94463	7.80888	65.88589	10.31737	7.30363	67.31349	78.25795	10.39436	0.92268	12.08132	7.79954	6.99557	0.00000	1187.66694	
10.50326	66.12689	29.38242	6.41706	4.36939	52.81861	11.44334	7.28341	72.67285	70.91106	10.79549	4.70718	0.63222	9.38257	7.26301	0.00000	1072.03978	13.13884
7.63493	40.84857	53.69786	7.52323	3.73978	54.85356	8.36029	8.87634	37.38265	-2.68758	9.79634	4.45489	15.47529	9.34982	8.03241	0.00000	1112.04391	11.73682
9.31373	56.47488	53.77166	8.68070	9.22307	67.94899	7.71054	9.06250	47.97871	38.12408	9.65819	0.27405	28.89133	7.02487	8.51772	0.00000	1099.51849	8.37130
7.24380	70.19646	53.69786	8.56955	12.02085	64.15435	8.29966	7.58295	79.87140	-2.68758	5.22854	5.63124	10.65973	9.65662	12.54623	1.00000	1085.55196	10.16809
8.35747	52.11907	55.8736	9.30874	8.78485	45.26090	6.93369	7.10677	71.03299	85.4265	7.38974	14.66307	20.73382	10.60475	7.60158	1.00000	1054.07588	11.34395
8.06126	53.98057	61.78491	9.41443	8.19290	38.93341	4.90346	9.53997	38.07365	34.34691	6.84679	7.63844	28.87019	9.93653	3.71705	1.00000	1075.60974	12.32113
9.20368	57.18278	23.49668	8.54859	6.91196	54.71364	7.73323	7.78776	39.69495	86.68363	10.26671	4.29305	35.04686	9.27977	7.68861	0.00000	1196.94293	9.14778
7.80168	40.26878	8.56697	7.48839	11.18902	57.17986	9.27986	5.21102	43.14765	123.33471	7.55365	0.66592	13.87950	6.96177	10.08995	1.00000	1064.52618	11.06243
8.62076	42.02027	14.62072	10.61091	7.44282	53.12791	10.30136	8.55418	74.53878	74.83554	11.73831	6.39662	9.30145	9.78887	8.66544	0.00000	1056.06209	10.93474
8.97935	40.24596	-10.95817	8.59323	5.17217	72.23127	8.96235	7.21053	61.83528	-38.79084	8.68991	1.65661	11.81090	8.36161	6.57152	1.00000	1187.86783	12.31107
8.05562	49.50056	-28.81833	8.99661	7.98091	28.72358	6.13847	9.07050		-52.51028	7.40005	7.89505	12.27152	10.02285	10.04352	1.00000	1130.50528	5.67573
10.13924	42.77153	36.02506	7.83528	8.46241	36.86403	7.61885	6.94554	54.82220	-86.77917	7.61816	4.24476	-0.92907	9.34802	7.25888	1.00000	1070.21477	12.16274
8.24456	33.13888	51.82721	10.00128	7.85655	38.83348	5.41935	8.43055	47.10465	107.60627	9.83357	1.33251	-9.72411	7.96750	8.55657	0.00000	1085.39051	5.21807
8.77865	58.62962	37.58105	8.07235	7.96412	44.57811	6.72230	7.74690	50.19936	29.26639	7.23606	11.26067	-13.41847	10.36698	7.48307	0.00000	1171.38666	8.26090
8.41098	38.44726	42.52787	8.90939	9.06089	61.68462	9.50030	7.35263	77.86174	-70.92866	11.57973	0.55979	14.97714	7.18118	7.87955	0.00000	1100.33040	9.76593
5.15711	35.57153	41.55947	7.29338	10.37323	32.84561	7.86094	7.22878	67.92893	14.66737	4.65683	4.28562	5.45391	9.39182	8.97653	1.00000	1056.86894	9.04264
9.95805	49.54077	12.18441	9.42472	10.18141	42.24366	10.45964	6.04205	56.13463	18.69303	7.80605	1.15682	19.17150	7.46362	11.55384	1.00000	1087.64284	9.34305
9.12061	61.73027	23.5654	10.38423	8.41672	64.56037	5.31797	9.48080	39.94117	119.58627	6.89029	1.70806	9.87956	8.29349	4.40313	1.00000	1142.80879	8.20686
8.40560	45.22787	9.91861	9.49848	8.94912	64.95123	6.91530	8.59299	42.47305	-68.30472	7.05342	10.55108	20.31534	10.29954	5.54313	1.00000	1074.61156	9.03589
8.90317	60.11258	0.51667	7.44711	9.71474	52.69086	7.78045	7.29909	52.01039	101.44167	10.15904	1.29914	13.16307	7.77953	7.61426	0.00000	1073.67393	7.45973
7.31853	60.18856	45.53929	7.88326	7.36423	38.52197	9.93498	7.53980	59.14339	-122.38731	9.39977	3.75889	18.93394	9.26287	7.21726	0.00000	1099.00024	11.55307
9.79891	31.53741	22.83957	7.80547	8.71339	34.92281	11.40945	6.32987	47.10236	91.84128	7.49588	1.78379	18.02304	8.40544	11.21020	1.00000	1175.46899	9.02633
8.60602	41.00403	27.55898	9.30889	11.05817	45.27572	9.09374	6.50227	52.80881	68.21204	7.44388	1.91826	14.78889	8.40524	10.86099	1.00000	1080.74824	9.23225
8.83313	34.13364	4.96667	8.67347	7.96165	55.25356	7.19483	5.88406	53.83928	10.7	7.55578	19.46500	4.52120	10.92728	10.07603	1.00000	1189.53190	12.18965
9.55662	59.99485	52.59319	7.96585	6.89903	49.18224	10.51699	6.67860	61.16802	13.32127	11.17370	5.52081	-0.55491	9.56583	7.24575	0.00000	1080.49841	12.71884
8.23650	37.16128	-17.73648	8.71898	9.52372	40.60328	6.72170	7.24493	48.98807	168.31366	10.60809	2.00130	19.67440	8.38659	7.43774	0.00000	1180.91125	6.17428
9.93962	57.21057	9.82564	8.78689	5.66959	45.46834	6.47729	6.49567	58.05268	78.25795	7.74381	2.88161	20.90447	8.91875	10.04680	1.00000	1086.15848	9.65699
9.08948	53.91915	39.46667	10.04175	7.68637	69.78682	6.08945	9.27108	66.09632	141.95	7.34297	1.96934	4.33551	8.55859	3.53334	1.00000	1062.93933	11.59461
9.54103	47.67178	6.03333	8.66858	7.54464	29.06178	9.78377	5.40308	46.96284	37.55	10.79744	5.95206	19.19063	9.68081	6.97075	0.00000	1080.97293	12.59859
8.94351	61.45354	48.49144	9.10321	6.73204	44.56745	5.83160	8.44064	45.52484	9.20427	6.98716	7.65018	20.99108	9.91378	6.18607	1.00000	1099.31728	13.16276
8.73345	23.72623	14.66		6.71104	49.68670	7.13188	6.28895	36.08624	120.56528	7.68505	0.87950	19.93977	7.47423	9.18725	1.00000	1134.65513	13.14160
10.95099	50.99999	10.10649	8.49354	10.48599	51.40969	10.39321	8.30216	57.69572	76.35484	7.37572	0.82196	18.13096	7.32511	11.16610	1.00000	1141.22183	10.62363
9.36059	49.95427	21.28306	8.70121	4.50429	64.50910	5.58536	8.32473	52.72034	-89.66123	7.42683	0.53501	18.03515	7.49271	7.39791	1.00000	1160.89236	10.27206
9.55549	51.92660	-44.39672	7.98242	7.68753	45.61200	8.02547	7.75700	54.57883	171.25364	9.84317	2.39601	11.94892	8.65957	8.03104	0.00000	1088.25206	8.93777
8.23519	55.51725	4.02219	9.85126	8.00836	49.79880	6.64017	8.46524	54.25607	101.02083	7.04726	0.58115	3.62108	6.99170	6.30607	1.00000	1066.98621	9.03320
7.47826	31.77663	65.93381	7.83289	8.81596	60.14029	4.17104	9.05064	62.35770	111.4834	5.23452	1.83958	9.71431	8.27013	8.42649	0.00000	1069.56779	6.33681
8.46802	50.51691	-4.5833	9.98761	9.03520	45.91061	7.63645	9.09728	31.63012	15.16554	13.35171	6.02708	31.38917	9.66717	7.84102	0.00000	1107.51484	7.19165
11.03127	52.07065	34.15429	10.76815	11.44771	48.07374	7.78367	7.16127	78.47954	3.50309	5.68450	1.08164	-1.57550	7.70308	8.83232	1.00000	1091.51113	10.64245
9.04329	52.06809	44.27804	7.76506	9.12031	62.39498	9.42596	6.89878	49.13699	-88.27205	7.32089	0.82906	15.88111	7.18174	7.82755	1.00000	1076.44604	11.52177
8.66743	55.10277	37.65181	9.93865	10.51061	72.29436	10.10080	7.74732	56.02341	120.33063	7.91514	0.71871	4.62662	7.02087	10.21541	1.00000	1161.43552	10.81344
9.25421	35.25338	7.62789	8.78235	8.58605	46.12964	7.87342	7.01034	29.46125	4.74161	10.35855	4.96889	20.85412	9.41194	9.21575	0.00000	1192.60881	6.71504
10.21809	53.59468	46.18396	9.23878	8.31847	56.10160	7.14412	8.45827	35.82109	6.10237	7.22715	2.30589	5.37959	8.52083	5.91124	1.00000	1128.55485	8.60450
9.06447	60.26523	34.81667	8.32732	9.24210	53.95654	11.53196	9.33590	38.02279	137.4	7.57831	0.86314	15.33736	7.23142	11.25316	1.00000	1150.47935	10.82395
8.59086	43.19598	65.93381	8.72039	5.37108	60.63594	9.87450	7.62511	62.28817	111.4834	10.32924	1.91009	10.39118	8.38650	7.37124	0.00000	1135.18559	10.86765
8.54055	24.31374	40.72816	9.02940	9.65555	70.16427	10.81947	7.92342	62.25857	-74.07764	8.27789	4.29981	24.54889	9.39040	10.72794	1.00000	1189.37534	9.78988
8.68837	49.56083	19.32889	8.20507	12.37823	76.61523	9.28915	7.37702	60.04233	-99.32556	8.84835	2.28311	6.58980	8.82054	5.84298	0.00000	1051.94799	11.67933
11.38089	45.91976	26.11527	8.65497	8.26038	72.37885	5.91902	7.36854	46.66427	86.59509	6.74244	2.20611	16.68063	8.66067	8.34678	1.00000	1148.51439	12.98423
9.21585	67.45839	49.28669	9.73018	6.95831	46.97103	5.49567	8.48672	38.18457	1.00288	7.11301	8.59266	7.22116	10.10359	6.91584	1.00000	1122.71765	8.29893
7.14632	75.79670	11.00599	9.16191	8.57546	82.62897	6.52671	6.66703	67.97980	77.5609	7.12054	3.32159	17.58450	9.08757	9.05441	1.00000	1139.66583	11.76190
9.06961	56.18493	11.15583	9.41112	6.70506	69.50535	7.99893	7.28134	48.20955	42.7125	7.33304	0.81740	17.17347	7.36107	10.09471	1.00000	1080.04665	4.83175
7.49806	50.88854	23.02677	7.09217	5.54048	48.40697	7.44899	7.82044	54.71600	113.13148	7.03912	2.26156	8.91818	8.58905	9.43149	1.00000	1090.82979	7.78297
9.02183	36.44285	-20.87306	8.47397	5.82321	43.38835	8.42673	8.27262	68.01465	-48.29694	11.25821	2.72599		8.88665	8.41248	0.00000	1079.74017	12.10511
9.05553	58.94772	-7.54972	4.89140	7.00249	55.77617	5.71302	7.98528	20.93089	110.71639	7.24102	1.82724	6.69650	8.49258	6.83002	1.00000	1098.34492	11.69225
9.87098	32.39181	38.96667	9.76248	7.12552	59.02116	9.07386	6.06915	55.57524	-0.18333	7.63131	1.72328	28.43455	8.39989	10.07785	1.00000	1087.21285	11.24441
8.59346	53.59898	11.50526	9.03561	11.68639	57.42262	8.09198	6.81718	58.75969	77.23826	6.76118	1.37185	12.25213	8.01841	10.28032	1.00000	1121.20969	10.06811
10.75887	48.89252	35.06667	8.90040	10.36609	52.11841	9.46078	6.53831	48.76040	135.21667	10.66481	1.28755	22.18992	7.86239	7.31398	0.00000	1085.95902	7.98176
7.18625	57.77546	51.84819	8.67496	9.14826	45.12756	9.04756	9.27743	48.18396	1.26738	10.90937	1.82790	8.97444	8.23925	8.58721	0.00000	1110.41305	8.75767
9.15312	44.00099	25.92127	10.51107	12.06600	46.90616	10.81737	4.40371	39.22640	86.79271	11.45669	3.29395	15.58640	9.04366	6.47737	0.00000	1135.05385	9.15088
8.11406	43.54228	44.27804	8.81143	6.92522	36.89374	12.89260	9.12611	55.83339	-88.27205	8.09484	6.91017	34.42893	9.85455	10.20529	1.00000	1153.19917	8.91306
9.29860	63.86283	41.91886	10.64045	10.47600	66.60107	6.17352	7.23848	51.11492	8.73812	10.12388	1.20497	13.36118	7.89044	6.34548	0.00000	1140.05277	6.13525
8.89654	62.05634	38.72706	8.53678	11.09347	42.69376	9.87132	5.82328	52.26821	-9.24671	10.23513	7.80070	8.85376	9.99961	9.02987	1.00000	1139.33380	10.50277
8.09522	39.67962	10.15031	7.71204	9.64711	55.91169	10.34103	9.77252	26.01300	-73.9614	9.29767	5.39763	7.88381	9.57366	7.31899	1.00000	1124.53757	9.92542
9.91065	66.76366	40.24537	5.58112	7.50650	41.56431	6.55067	7.58854	51.10202	-75.64963	7.84132	1.28957	20.51193	8.07478	6.44428	1.00000	1053.17428	9.56070
8.52801	47.94407	37.65181	7.36311	9.24322	41.47576	9.70646	8.54897	61.19943	120.33063	10.68875	3.85733	1.58814	9.20930	8.01666	0.00000	1140.57913	6.88020
8.81919	47.64011	-4.16694	8.00612	4.43278	26.95949	2.48632	11.55561	22.70349	-40.7475	6.81172	6.80031	9.07829	9.80324	1.72388	1.00000	1144.00842	10.76862
9.09921	37.34217	-5.85746	9.19898	10.24757	51.90110	9.86483	6.89335	48.95855	144.23058	7.90779	4.12893	32.30595	9.20263	9.86668	1.00000	1141.74459	10.19411
9.67775	56.20195	31.64615	8.99737	10.12835	58.82985	9.81226	6.85151	57.10804	120.74221	6.26317	1.99130	29.37040	8.42144	10.94557	1.00000	1101.21074	10.10090
9.93289	37.40836	-28.44917	9.11745	10.19145	65.58715	5.93080	7.86187	61.16179	-52.2	8.83655	3.97939	25.55626	9.33720	6.81006	0.00000	1139.51868	7.56146
10.40943	44.34779	15.5439	8.91280	10.80839	66.24617	9.90779	6.42319		73.7553	8.01377	7.06410	-0.07527	9.88791	11.47188	1.00000	1113.71406	9.53766
9.50328	62.60600	11.8659	8.53837	10.91910	34.43201	10.17582	6.34765	63.22653	34.3869	6.86835	12.42683	37.96584	10.46657	12.60341	1.00000	1136.27534	10.68553
8.71340	59.32178	-7.0981	8.02660		52.64750	8.08134	9.98413	61.48452	109.3243	11.85096	0.79634	1.62050	7.37143	9.32086	0.00000	1096.45890	10.75967
9.55102	39.38371	39.09112	9.40733	9.65922	45.12516	6.85237	8.69911	54.84464	-94.41551	7.23815	1.95226	19.08731	8.40930	3.81910	0.00000	1177.14787	10.52061
9.66997	29.84574	10.63504	8.55936	8.88577	58.35309	7.11814	7.14968	44.34919	-85.43772	7.17104	1.63110	27.97970	8.47905	7.60204	1.00000	1125.75798	12.26986
8.44324	57.48288	68.79833	11.86847	10.16205	34.77718	9.35222	9.98812	63.26378	16.54165	6.46260		14.46135	7.62303	9.04920	1.00000	1135.90408	10.42930
8.86800	27.49830	47.46657	8.78271	7.79668	53.00809	8.10133	6.79614	57.39269	84.87144	7.38951	1.32914	6.57237	8.02996	8.10424	1.00000	1152.07748	13.32706
10.22098	50.47939	25.6439	9.64234	6.55659	55.55057	10.53146	10.21542	52.49928	77.9129	10.66149	4.04199	0.07375	9.29039	8.79276	0.00000	1068.18232	9.67939
8.18474	61.05007	44.75874	8.08839	6.71157	45.41510	6.96053	7.24964	47.20107	19.21437	7.17028	1.50451	3.99494	7.80536	8.86055	1.00000	1199.15450	11.59503
7.82073	63.64212	51.04962	8.30859	10.00282	52.19561	9.98957	10.36149	26.76011	12.1369	7.38280	5.91027	16.30678	9.73131	9.14014	1.00000	1067.38107	10.64611
10.93024	55.74526	53.59782	8.85156	8.23910	44.21279	12.29277	7.40716	27.25853	34.33825	11.61962	8.60436	9.05584	10.10872	7.37776	1.00000	1157.57612	10.11615
9.93910	30.98119	53.0233	9.30860	7.93363	52.12072	12.69583	5.81704	45.64998	-1.48119	8.16432	2.20164	13.99086	8.74998	5.91142	0.00000	1149.48672	12.01969
8.17360	34.89987	25.49043	10.51095	9.39154	55.44948	10.01637	8.21175	71.08474	85.94001	10.92560	0.32742	23.31322	6.83503	8.43422	0.00000	1056.69837	9.44207
10.28185		-5.85746	9.49349	9.25924	66.23403	11.16990	7.60233	56.66568	144.23058	9.79253	4.65745	0.75711	9.40311	8.81410	1.00000	1134.29715	9.93976
9.59575	60.08601	24.41288	8.75313	10.28108	62.18681	10.98978	7.87040	46.88416	76.56719	8.14234	2.88414	-1.20863	8.97055	12.18458	1.00000	1071.34301	9.83179
7.34325	46.67222	34.81667	8.31270	7.87403	70.36092	12.21684	6.15461	56.33617	137.4	8.82863	5.34020	-10.95299	9.57387	6.74847	0.00000	1084.55766	9.91990
8.47373	47.51944	50.9803	9.97248	9.27017	58.67329	12.38799	6.10126	39.28515	11.32903	9.90246	6.69248	27.39832	9.80518	12.05289	1.00000	1097.88162	10.09259
9.31772	41.05929	44.92801	7.96722	8.72445	54.46230	7.60549	6.93716	64.18760	4.8951	6.94989	2.86024	14.86222	8.92984	9.10941	1.00000	1182.87965	10.34967
9.13363	62.32574	44.92934	8.91576	8.85031	65.72472	9.28660	8.42629	62.58967	37.99117	11.17252	3.28736	8.43241	9.05628	8.21979	0.00000	1132.70400	9.90553
7.89485	74.28994	56.11281	9.99943	8.15259	40.67040	7.99478	7.50206	36.94003	69.49015	7.50164	27.22255	15.01065	11.26588	7.50150	1.00000	1079.20278	8.00538
7.62979	46.80882	23.1959	9.40997	10.95526	58.97847	8.92344	9.27103	64.36838	86.51499	5.12781	10.04353	3.56613	10.24059	11.67199	1.00000	1136.23445	9.86288
7.56611	50.99778	-33.75881	9.27206	5.64670	61.55552	7.06390	8.61681	61.47297	150.99292	6.98239	1.58083	21.17756	8.14550	7.08401	1.00000	1197.41827	10.56913
7.35773	56.01268	-22.45667	8.38789	9.58425	48.30751	7.81056	7.38555	46.01139	-47.53028	7.00426	8.45952	24.55006	10.03781	8.36014	1.00000	1156.22574	7.85484
8.10674	47.13703	48.52961	8.15775	9.83390	17.96050	10.22448	7.37100	70.74884	12.16179	5.36399	3.53493	27.17684	9.14217	12.85501	1.00000	1155.31933	9.73253
7.86067	64.43933	61.72744	9.40772	8.40319	34.30520	12.18752	7.00107	58.90181	17.10558	7.23739	19.39700	15.62499	10.92524	12.57576	0.00000	1193.44597	9.34103
7.79080	72.92548	29.84576	9.51436	7.20249	50.54114	7.28961	7.33460	47.87001	-90.10674	6.94418	1.80504	28.32063	8.47417	8.81504	1.00000	1051.37105	11.29853
7.98903	42.87019	5.4709	8.38597	7.25729	69.38566	12.09322	7.02837	54.58838	100.24529	8.94371	3.06605	41.28079	8.90350	6.54139	0.00000	1192.16479	12.25811
8.33132	55.00730	7.57944	10.34860	6.10708	42.55061	10.98501	8.97373	53.73476	-8.53778	12.28139	6.23887	29.16291	9.70593	8.45150	0.00000	1057.99147	11.06437
10.92208	50.53267	39.71734	8.80387	5.90881	45.86398	11.77438	7.21746	34.96302	-74.96933	9.50978	3.95223	-10.97848	9.25423	7.25856	0.00000	1181.85876	10.81505
9.79093	60.23011	18.51957	8.26652	9.46129	56.19738	7.14746	8.04320	37.40449	73.85535	6.52412	17.62219	9.68454	10.81855	7.44239	1.00000	1117.63845	10.16774
7.92751	29.97426	-11.94306	8.61146	8.47708	50.58885	5.01690	9.30673	68.35962	-76.70944	6.94977	10.60689	9.52429	10.24741	3.96869	0.00000	1150.38110	11.13738
8.67233	20.32120	40.58654	8.67103	7.61072	54.41562	10.66889	8.42348	88.56824	-122.39168	8.65250	2.44626	-0.32244	8.65197	7.03012	0.00000	1193.45906	10.08623
9.92576	52.28145	35.88264		8.09549	58.90465	10.25291	7.20234	56.12165	-80.08199	10.22367	1.82574	6.68744	8.63686	7.13199	0.00000	1154.84013	9.58341
7.56863	28.95757	42.819	7.63315	12.17491	58.77211	7.45101	6.49818	36.73341	47.1192	9.99558	8.83347	-5.58693	10.12996	5.19961	0.00000	1107.29936	8.43519
9.71671	47.85440	3.02013	10.08686	11.29562	52.29261	5.83451	6.88829	35.82571	30.91105	7.83545	6.05949	19.42421	9.71643	6.17613	0.00000	1107.35673	7.31694
6.81121	52.91293	34.61667	7.81352	7.82668	59.15545	6.53359	7.56527	29.51542	135.6	6.94350	1.09428	18.16799	7.62692	8.50979	1.00000	1103.61217	8.79464
9.50644	44.07887	21.46527	9.10783	5.48498	44.13184	8.15256	7.45243	46.43712	83.97573	7.98323	1.23083	24.56638	7.97253	7.52197	1.00000	1053.67782	10.21451
10.03922	56.27537	23.02677	8.59295	7.86320	52.20429	8.19073	7.39838	50.22948	113.13148	7.64626	3.38426	8.88348	9.00442	7.06221	1.00000	1142.30431	10.00119
