PM10	NH3	CH4	NOx	latitude	O3	SO2	CO	PRES	warning	Pb	TEMP	PM2.5	C2H3NO5	PAHs	CFCs	H2CO	longitude
5.44930	5.25395	2.82762	8.84109	40.67705	6.74265	7.27905	5.57342	1098.66019	1.00000	53.28625	17.41668	6.38148	6.60722	7.65162	61.76600	47.83361	-73.89125
6.17144	6.96560	5.87665	9.17002	-24.19436	5.18768	7.39612	7.02005	1077.69405	0.00000	18.06111	22.35771	7.21529	7.98895	8.53247	54.26689	62.16679	29.00974
9.15047	8.65944	3.15457	8.94724	58.1908	6.58468	7.18188	5.24738	1125.78855	1.00000	46.92793	8.14675	8.11390	28.32202	4.46234	53.85416	34.05657	40.17171
6.70491	7.28210	6.84178	7.96274	-23.7975	6.34772	6.90595	4.47818	1063.76074	1.00000	48.79975	28.70654	6.44011	7.39784	6.59721	44.95693	29.77809	-48.59278
4.24624	5.11347	7.01222	9.67262	51.47805	6.74734	7.33761	6.40803	1139.99995	1.00000	59.37905	35.08579	6.68855	5.02982	5.18164	47.50759	47.48424	6.8625
8.31833	8.79600	4.75719	10.63054	50.5107	9.31461	8.25318	6.27993	1116.32969	1.00000	48.48176	32.37398	6.88306	14.79975	6.45498	39.92987	49.38342	18.30056
9.13635	9.35445	4.84236	7.66646	5.27247	7.40472	6.13598	4.74388	1135.08096	1.00000	38.18042	12.96282	8.31819	27.84755	6.79491	26.54972	58.11187	-3.59625
6.96227	4.38965	5.36871	6.52831	-27.76952	8.51455	6.72674	5.70643	1088.28354	1.00000	38.55532	18.94079	7.45915	7.06658	5.07530	42.63564	38.29620	30.79165
6.49165	6.36838	9.10211	11.56923	34.08565	10.03614	6.57555	10.31117	1146.79476	1.00000	29.95976	26.67298	7.80025	7.09532	6.01663	49.73484	42.90602	74.80555
3.59596	8.59506		11.50424	-10.33333	9.85613	7.11341	4.63721	1111.00347	0.00000	46.73575	25.04341	7.09629	3.50045	8.71792	38.15410	60.34808	39.28333
4.72247	8.58030	6.17999	9.58590	56.9083	7.16295	8.25591	4.81726	1110.11512	0.00000	53.90900	36.39218	6.27989	4.67605	8.17464	38.99840	32.51679	60.8019
6.31507	10.07696	7.09519	5.18087	48.52961	7.21188	7.54689	5.71440	1062.26831	0.00000	44.70868	-0.13047	6.65529	5.18641	8.27779	34.76698	40.11935	12.16179
8.15864	6.02190	5.31359	10.02282	4.02219	8.06584	7.35788	6.80801	1061.88732	1.00000	72.61331	8.37925	8.19120	13.93173	4.20216	29.88471	40.69841	101.02083
5.63981	7.31938	7.75918	8.67131	37.08819	7.73675	6.04964	4.53033	1098.83988	1.00000	54.53780	4.94548	6.44890	6.88156	8.18810	53.60820	61.08447	-8.2503
5.10987	6.82428	6.79792	9.28845	37.51803	6.88724	7.64894	5.30437	1184.15623	1.00000	55.88712	21.08712	6.95990	3.10275	7.02278	47.76841	71.47995	15.00913
5.41150	8.65318	6.57965	8.51405	37.51803	8.05979	7.87096	6.37672	1146.33423	0.00000	55.95888	3.65056	8.03717	6.52174	8.48378	43.85308	54.69018	15.00913
7.73935	6.66696	6.82705	8.51396	12.18441	6.74593	7.93113	6.10689	1077.03048	1.00000	43.16762	30.85159	5.22471	10.50590	5.11140	59.78087	39.87007	18.69303
4.86248	4.87794	5.37524	8.37362	-21.98333	8.17487	7.24570	5.92425	1178.38685	1.00000	45.90631	19.85825	6.27410	4.18021	7.03990	53.33695	41.96342	16.91667
8.72632	7.76418	5.12213	7.61514	30.5427	5.74121	6.80387	5.31210	1098.08921	1.00000	71.43467	14.24269	6.92310	21.77411	5.30404	62.49472	64.40291	-97.54667
4.22861	8.21901	6.20561	10.40229	42.93369	6.84135	5.36419	4.53651	1176.98966	1.00000	53.69870	27.05928	6.26927	4.04226	8.13931	33.59835	38.51481	-72.27814
5.52390	7.65608	3.28622	10.37885	43.67681	8.86699	7.34794	4.39611	1053.99346	1.00000	79.82562	28.00376	6.07582	6.79399	5.72516	38.54771	58.62203	4.63031
5.00903	7.71765	6.24249	5.49731	42.24113	8.57839	9.13610	6.89936	1093.57834	0.00000	41.68239	15.75311	5.22543	4.87638	8.97404	55.54841	44.81985	-88.3162
8.36002	6.11894	5.55483	8.99860	54.39635	6.10905	6.74588	6.70671	1119.43282	1.00000	61.25612	16.82136	7.63954	14.00589	4.97421	51.64255	43.91643	24.04142
8.30689	8.03132	5.41357	9.66700	4.92675	8.16400	6.44333	6.38036	1152.81771	1.00000	58.91040	15.44622	6.03345	11.68871	5.29337	56.01632	43.59148	6.26764
6.43823	7.29311	4.41314	8.56715	41.09246	8.77757	7.08704	6.49602	1181.79484	1.00000	40.30304	13.97702	5.78416	7.82819	6.31269	59.30908	44.10625	45.36561
8.78169	8.78986	4.61180	6.92510	-19.65	5.79804	5.94300	5.18187	1166.45675	1.00000	66.21256	30.31073	5.50036	17.54415	4.56572	51.47653	64.51583	47.31667
8.29244	10.58082	4.34141	8.63205	11.15583	7.15045	7.58363	6.18965	1094.58299	1.00000	67.84860	22.05968	5.23018	17.25815	2.84202	36.09846	71.60027	42.7125
8.22196	9.62489	5.34415	7.59514	40.53123	9.11962	7.95646	4.66665	1188.50030	1.00000	46.11552	6.89907	7.72935	13.06915	6.03940	46.06140	35.33001	17.58522
5.10441	7.67576	7.25471	10.16830	-24.19436	6.79455	5.83105	6.20598	1167.18715	0.00000	64.33040	11.63992	6.02244	2.97181	8.48586	34.86770	78.02145	29.00974
7.61208	10.46951	7.15103	11.07981	17.34769	6.33698	6.74121	7.72801	1109.07810	1.00000	55.41835	7.34556	6.45370	10.57569	8.69520	58.21419	69.58480	78.55757
6.54008	7.74092	3.85566	8.37679	-8.28333	5.90150	5.50150	3.98048	1057.94121	0.00000	38.22897	23.56443	6.08235	4.06833	6.98012	87.97711	66.89269	-35.03333
8.37866	8.19238	5.30600	10.46376	35.64889	8.14114	8.03881	7.23172	1119.57136	1.00000	46.13559	4.13619	6.80324	12.96237	5.75833	54.87551	30.74504	117.27583
7.75643	8.02613		6.58099	55.64776	6.56511	7.47046	4.47898	1123.27526	0.00000	55.00134	10.81951	5.58446	12.25029	8.27167	57.45707	56.25151	38.02486
5.97160	8.32817	6.67291	8.07615	8.43333	6.60514	6.30951	7.37582	1158.29810	0.00000	81.85812	12.63098	7.56946	5.16876	8.94490	49.17324	55.76518	99.96667
5.68798	5.38457	6.24694	8.92366	-54.8	7.09804	7.52266	6.32148	1163.38761	1.00000	65.52464	5.53741	8.14804	6.43621	5.09347	66.22739	59.08064	-68.3
9.73874	6.55918	3.34177	6.69783	31.92923	7.59541	7.40139	2.94426	1158.02315	1.00000	61.74496	0.77082	7.63927	47.90656	6.42824	39.77349	49.97002	34.86563
3.96945	4.61103	4.71147	9.44368	50.06	7.47343	6.29272	4.19011	1089.62177	0.00000	61.84598	25.80179	8.09680		7.34352	44.67308	21.48096	43.2379
8.29339	8.11958	6.77302	8.77557	41.91886	8.33471	5.72379	6.08633	1193.03379	1.00000	62.77944	17.58179	7.46367	15.86963	8.18406	46.61212	31.90907	8.73812
8.15239	8.67291	5.94744	9.35496	22.37066	5.69028	7.03828	6.97996	1063.05298	1.00000	74.00361	20.48155	6.79199	13.65765	6.16831	41.50424	66.66827	114.10479
6.02742	6.48964	3.19248	9.50371	-8.76194	5.88620	7.91204	3.51755	1184.44607	0.00000	27.19024	11.80663	8.07297	5.30661	7.07909	33.73753	40.21725	-63.90389
8.02183	6.19834	8.48053	6.80217	-28.44917	8.29064	6.13092	5.11827	1063.57708	1.00000	45.08667	12.97999	6.59723	13.82361	6.34511	50.08169	30.57520	-52.2
3.83897	9.81540	5.49330	6.76557	53.77166	6.06828	6.47783	6.50486	1073.70526	0.00000	49.97567	10.20155	8.77715	5.33645	8.91292	53.64909	57.75677	38.12408
8.72864	9.09000	3.83015	8.62614	-4.83	6.19090	6.31358	6.18717	1194.19800	1.00000	65.37543	8.49353	7.40390	19.75739	4.70562	41.59449	48.85974	29.65806
6.91420	4.86363	6.73569	6.27955	27.71809	5.87622	7.18871	6.69688	1101.81019	1.00000	48.73590	17.26930	5.20975	7.48099	5.21115	33.34588	41.69286	-82.35176
8.45146	9.36806	5.79992	7.29847	43.61092	8.28579	7.75364	4.61356	1053.10057	1.00000	92.39213	34.83157	7.79072	16.62437	5.69472	61.57468	30.66842	3.87723
5.67590	9.32308	7.05363	8.09920	34.85	6.22858	6.52211	6.96081	1099.97431	0.00000	66.85234	6.59805	7.41607	4.95355	9.69372	46.61427	51.22721	117.33333
8.11799	7.42574	5.26718	10.38241	36.20389	6.97548	6.37557	9.04221	1166.78598	1.00000	59.74667	14.11723	6.31324	13.33538	4.54299	52.11973	29.97344	127.08472
5.69612	8.09639	6.19636	8.91883	35.20889	6.37541	8.35920	6.04054	1186.33072	0.00000	50.41572	5.57926	6.50415	3.27524	8.81024	61.34526	55.18330	111.73861
7.82075	8.97903	6.94614	8.05171	42.67164	7.85827	7.25756	6.13567	1057.58127	1.00000	42.55061	32.76884	7.04632	10.55799	4.97010	42.80945	22.64211	14.01481
5.48368	7.85026	1.84841	7.68794	52.57583	6.69517	6.75860	2.43106	1152.22776	0.00000	70.68827	-5.37972	8.41431	4.82691	6.95858	37.92682	62.49633	6.61944
5.98173	9.48559	6.75402	7.54734	36.19278	5.79077	6.70897	6.21188	1171.58876	0.00000	36.64661	24.50730	6.53719	4.66556	8.97005	43.14409	36.67105	117.65694
4.75704	9.18525	7.47357	5.25667	-3.5403	7.15484	6.68754	7.08217	1190.31418	0.00000	58.55895	20.16160	5.60945	3.92081	8.57013	38.31449	74.57916	118.9707
4.40089	11.38224	5.30032	4.52274	53.77166	5.88836	7.62657	6.44093	1174.38331	0.00000	26.30372	13.87403	7.47425	3.76006	8.89055	36.47163	57.24410	38.12408
6.42425	8.86311	6.30439	8.51646	-22.45667	7.32631	6.40367	5.34688	1136.11295	0.00000	46.40529	28.19396	9.69479	7.43607	8.61288	28.49938	30.22156	-47.53028
8.17360	6.95248	7.22677	8.72837	33.52253	7.23866	6.03177	7.64232	1064.59185	1.00000	63.71385	1.77506	8.62473	11.65324	6.58798	42.97666	55.08819	-117.70755
5.51548	9.39474	6.23422	5.87606	48.90982	6.61714	7.20328	6.69972	1180.81723	0.00000	42.61721	5.15810	7.00775		7.60020	41.94963	49.04119	2.45012
6.63710	6.16414	4.01761	8.20198	40.53123	8.90464	7.64922	5.71407	1090.60845	1.00000	46.20315		7.66012	8.13619	5.27806	48.14630	42.36531	17.58522
3.11668	6.41504	4.91477	10.59191	40.63316	7.36549	7.34755	6.96211	1111.54464	1.00000	53.99202	11.19239	6.20444	2.19910	7.16011	63.55515	24.68126	-74.13653
6.80574	8.65753	5.08217	5.22023	52.2	7.57182	7.12855	5.81250	1094.25260	0.00000	47.78804	-8.34324	7.34955	8.49774	9.06673	57.47205	36.89877	8.63333
8.67692	8.89457	5.96695	6.84088	34.86472	8.14039	7.47269	5.66754	1141.87577	1.00000	64.32657	11.54696	5.77039	20.92142	6.15453	9.34584	40.28661	117.55417
5.43446	7.12797	3.48506	9.42278	37.71715	7.10081	6.18491	3.16846	1089.15901	0.00000	33.57278	16.79204	7.44586	4.91813	7.80667	41.59836	60.24509	-122.40433
8.26156	10.60063	6.45414	8.43350	3.8801	5.33794	6.12310	6.68986	1193.23678	1.00000	43.68918	3.07451	8.49751	15.31267	7.10354	34.44648	39.84248	-77.03116
5.26574	6.61180	5.23010	8.56576	51.95838	7.28903	8.94761	5.06501	1093.12294	1.00000	62.47435	20.47068	7.24840	5.09905	7.68901	55.57667	40.58561	4.47124
7.94383	10.00121	6.31329	9.48962	6.95194	4.98576	7.41263	6.03602	1079.15660	1.00000	42.59835	18.84638	8.15128	11.56899	6.74661	75.23384	38.63853	121.96361
5.27277	9.13395	4.67929	6.44396	23.04419	7.21587	6.91612	6.19701	1168.31004	0.00000	45.82596	20.30315	7.33703	3.80765	7.13616	50.20760	65.70905	-82.00919
4.96069	6.86151	6.16335	4.48338	29.21399	6.63599	7.06399	6.10551	1127.55842	0.00000	37.63797	17.24493	5.72837	4.24988	10.13616	49.63004	29.06624	78.95693
4.69470	8.89952	6.35547	8.16720	41.47892	6.97869	6.59373	6.27961	1152.45173	0.00000	46.94632	-1.86831	5.38480	4.15886	7.72100	56.22305	57.55654	-87.45476
5.15431	6.68442	6.18099	8.64631	-7.76667	8.07673	7.67339	4.45699	1194.61038	1.00000	60.62642	16.97806	8.36007	4.81685	7.78395	25.63055	46.85414	35.7
5.03979	7.26875	3.50841	10.85151	34.31	6.04727	7.53039	7.08124	1181.43515		71.07279	24.44983	6.87221	6.41928	5.87477	49.56612	54.65073	-2.16
7.33414	7.88846	4.78098	6.62190	14.67751	7.73234	7.10180	5.25249	1115.31891	0.00000	38.61880	24.58810	7.19847	7.18699	8.16168	46.62695	15.55953	-60.94228
7.14707	10.83584	3.15178	6.13107	-7.60361	6.23560	6.08411	5.12785	1144.73008	0.00000	75.10492	32.27197	5.64854	9.62197	6.77295	43.38250	60.15843	37.00438
8.94070	8.77129	5.03134	8.07295	45.39402	7.45055	6.81782	4.00356	1104.03845	1.00000	57.98933	30.86727	8.21261	22.99826	7.17944	48.66527	47.83048	9.29109
8.53990	6.21868	3.46327	9.84103	40.93121	7.39845	7.68474	7.48036	1121.75684	1.00000	79.95031	11.65781	7.31537	17.11832	1.96426	43.25623	24.94346	-73.89875
7.25492	6.75489	6.64929	7.02457	57.97472	7.62242	8.59327	6.44254	1065.50102	1.00000	53.12853	19.94307	6.90618	7.96647	5.95771	54.53245	58.83623	33.2525
5.29051	6.34851	8.27199	8.50294	40.87363	7.18124	7.49437	4.92190	1129.56736	1.00000	61.31398	16.45159	5.84352	3.94202	7.03306	35.14222	28.72577	14.34085
5.38379	4.85255	7.93743	7.57396	33.92866	6.99772	8.10224	5.61531	1158.23295	1.00000	73.05675	13.40095	5.89071	4.44414	6.49186	21.44080	48.32393	-6.90656
4.67689	5.90523	4.80941	9.96758	33.4425	7.47326	7.84243	5.88188	1125.45501	1.00000	37.56359	6.22332	6.46830	5.21485	5.93636	45.58982	65.87193	129.96972
5.34389	7.82066	4.23309	8.18180	33.44872	7.36845	7.68542	4.65167	1063.43979	0.00000	48.64369	2.14529	7.88471	3.81328	7.39241	61.50739	44.48275	-86.78777
9.13811	6.04715	5.37911	8.14408	-2.13404	7.11424	7.66333	5.77502	1146.73081	1.00000	50.01398	14.20394	5.11588	30.47279	6.56626	55.08992	61.01436	-79.59415
5.73898	8.40519	6.18986	8.23547	40.68066	6.43598	5.94326	6.50892	1071.84890	0.00000	30.74720	23.78540	6.45089	5.08176	7.71664	52.99549	49.41322	-73.47429
5.92138	9.42976	7.55213	8.12619	26.91756	8.27939	6.60881	6.73679	1125.63688	0.00000	36.60907	22.35647	5.71326	4.47729	8.92134	57.01658	54.24209	-82.07842
7.45406	10.97591	6.20805	11.44371	-33.59217	7.07993	6.94056	7.69572	1121.18833	1.00000	58.57860	23.73349	5.09891	7.40884	6.90194	50.96708	38.53813	-70.6996
5.17085	6.81295		9.08207	14.8361	5.91876	7.48414	5.73399	1096.04154	1.00000	55.93387	8.63513	6.54130	2.79380	6.97584	56.93849	46.99648	120.97844
7.07532	6.35305	5.94557	10.97544	14.46693	6.27287	7.40596	5.24895	1095.09529	0.00000	41.74303	13.59179	7.71764	4.81508	8.32831	64.97116	49.19912	75.92694
4.70516	4.30005	7.37443	9.28200	31.20176	7.55871	6.35644	6.43861	1112.65455	1.00000	36.49446	19.51154	5.23842	2.62982	4.40807	25.10823	44.65619	29.91582
10.11791	8.72683	2.04399	5.97169	65.84811	8.00507	7.88032	1.18054	1145.13522	1.00000	63.93404	-6.31365	4.00685	69.46944	4.20339	45.41462	60.64106	24.14662
5.01559	6.51905	5.70037	9.40165	43.1009	6.95909	7.48404	5.71881	1099.67968	1.00000	57.63242	11.96177	5.72781	5.14211	7.07900	67.14749	47.48921	-75.23266
6.16067	9.40817	5.68153	7.73526	36.64852	7.08424	8.65969	5.25147	1088.53748	0.00000	40.72079	8.59383	7.29986	6.14495	7.65991	44.79891	41.31848	51.49621
8.40833	9.05052	5.09856	8.50886	33.43443	7.90840	8.07642	5.19268	1176.99799	1.00000	71.36490	18.04523	6.65780	14.92465	4.36460	63.25364	60.16894	-5.22126
5.79719	7.05942	6.47867	5.62557	36.06386	8.28834	7.39248	5.27557	1155.11702	0.00000	71.80246	30.37498	6.48625	5.27801	9.15790	56.23189	56.97606	4.62744
5.78782	9.61048	5.29132	6.01956	51.35084	8.03883	4.54064	6.55268	1148.31218	0.00000	75.88969	-2.92104	7.43220	4.58548	7.50785	47.77679	59.51799	-1.99421
5.23476	9.28602	7.21980	8.71233	-7.0981	7.36855	6.90518	5.98875	1064.35315	0.00000	55.07308	6.47882	6.39648	6.86012	9.50814	56.44841	37.63311	109.3243
4.23989	5.65566	3.49909	10.83090	42.16808	6.64935	7.11859	5.42250	1152.06716	1.00000	55.86327	-0.22613	6.96816	2.30074	5.18498	47.29021	46.89501	-88.42814
6.88165	7.75079	5.27730	6.20918	14.8361	4.84912	8.83484	4.79899	1190.34652	0.00000	39.36112	24.74404	8.10305	5.00954	8.53573	49.47745	38.16565	120.97844
8.25150	8.19506	5.80068	8.32826	42.24113	5.80744	6.19161	5.80095	1151.47625	1.00000	51.43008	11.92872	6.94816	13.46727	6.63261	30.39880	60.60115	-88.3162
7.31039	5.12635	6.24155	6.91786	21.46527	6.90263	6.93629	7.97322	1085.69601	1.00000	64.76279	5.26450	7.05122	7.94042	3.46334	69.69044	68.16810	83.97573
6.30792	5.77586	4.14680	8.37176	39.22493	7.39193	7.24648	6.52618	1116.06996	1.00000	35.03540	15.02163	5.33682	3.81280	4.01244	38.08215	54.54236	42.85693
7.13581	9.01400	3.02811	6.50993	41.48199	8.55194	8.08592	4.01276	1063.03291	0.00000	68.77917	3.67510	7.53112	8.65961	7.48445	37.61284	33.87690	-81.79819
7.56414	8.93645	8.42337	7.58448	5.84752	7.66543	6.74753	7.98300	1169.92702	1.00000	42.05546	8.04049	7.25970	9.05781	6.01691	49.10970	46.48211	-5.682
5.53875	4.51313	4.03864	8.53210	37.13548	7.37395	5.96702	7.05101	1168.00665	1.00000	43.21197	3.77904	7.50301	6.19771	5.35188	51.68769	6.28021	-3.67029
6.07737	7.84333	3.38863	7.40974	33.86419	7.64742	6.69992	4.89808	1176.62152	0.00000	69.65734	20.83533	7.49556	4.92546	7.80230	29.38575	59.19946	48.26258
7.33322	8.45162	7.14535	10.53377	-21.42917	7.64854	6.55643	7.34046	1196.75847	0.00000	64.58492	18.34614	5.43330	10.65058	5.77665	65.89179	54.29106	-45.94722
6.70498	6.78782	4.88918	4.97678	40.67705	5.81999	7.97347	4.50269	1083.49593	0.00000	46.80333	12.62981	8.26718	6.14791	10.23604	61.71471	69.25293	-73.89125
7.73432	8.01998	4.36825		53.0233	9.58618	8.08094	4.11447	1143.78290	0.00000	56.21137	25.57079	8.28776	7.89314	8.82574	35.32394	68.29304	-1.48119
6.74163	6.10459	5.64516	7.10917	38.47917	7.60453	8.06317	5.10830	1133.78752	0.00000	64.16390	37.41155	5.87033	6.43631	8.76518	50.12645	46.33616	-1.325
8.07567	5.76977	6.22658	9.01049	41.84364	6.23273	6.22955	6.70161	1067.35179	1.00000	65.42873	8.32903	6.58670	13.01479	5.96981	57.61397	42.14954	-87.71255
7.76042	5.05848	7.92443	10.34415	49.41029	6.80893	6.66408	7.58860	1126.54110	1.00000	78.52784	21.84657	10.21085	10.86980	7.47188	41.68158	48.66487	38.15035
5.94051	7.65540	5.86441	8.87044	41.72063	5.38865	6.87611	6.04225	1159.48577	0.00000	52.93158	3.98107	5.32085	5.72106	8.25605	36.62639	36.03861	12.6723
5.73551	5.39657	3.03482	8.14618	33.86419	7.02656	7.14275	4.79606	1113.47303	1.00000	48.75159	-3.68096	6.73797	7.06131	6.66357	41.66818	65.90196	48.26258
8.24095	8.67085	6.18031	8.41112	53.77166	7.13064	6.20480	6.54197	1089.27961	1.00000	77.73310	1.24655	5.76514	12.20926	5.13602	72.51985	59.20215	38.12408
6.09266	6.47572	5.17260	11.18215	40.72371	7.35069	6.06469	4.16935	1125.42849	0.00000	23.12296	33.54808	6.25885	6.43710	8.48792	54.45905	43.98479	-73.95097
8.04034	13.34121	4.68706	8.05869	55.62047	8.04112	6.55096	5.03818	1178.06856	0.00000	37.38074	31.05767	8.68083	13.63018	3.87823	56.16670	37.39345	37.49338
6.31705	7.32025	4.89862	4.97505	35.61452	7.44389	5.79578	5.19139	1091.23948	0.00000	61.20782	28.46429	8.53741	4.04398	9.81659	14.12572	18.31554	-88.81395
5.19995	5.17045	5.01470	8.82775	44.89784	7.95222	6.87845	4.17212	1100.09336	1.00000	41.54900	22.43087	6.79881	5.06649	6.40116	76.75853	49.87453	8.86374
6.26226	5.68101	6.28563	7.04149	52.4089	8.49382	7.02887	6.52689	1160.79396	1.00000	37.71964	30.62937	7.00615	5.87204	5.98666	31.59752	50.87115	31.3237
7.31262	10.75004	5.03481	7.08668	23.07492	7.47561	6.05785	5.19070	1093.33802	0.00000	47.02816	33.32340	7.77799	6.20206	6.21095	37.41384	50.40453	88.28637
5.24395	9.43361	5.33488	6.67702	25.92493	8.64740	6.98248	5.92358	1190.07428	0.00000	44.79918	7.90261	6.43165		8.26831	23.91813	27.46754	73.66633
6.38788	3.18673	6.28892	6.65871	36.20389	5.35199	7.70470	6.10998	1060.59482	1.00000	42.92969	13.87051	9.82196	6.00727	4.02270	27.56381	36.59482	127.08472
5.38930	7.70729	5.43831	9.29684	-10.95817	7.67408	6.66728	5.07597	1089.21945	1.00000	30.78121	17.95273	6.04308	4.25244	7.46026	40.50776	42.95162	-38.79084
6.27238	10.27635	8.26571	7.25322	35.21222	6.26260	11.30067	7.88877	1199.80253	0.00000	55.76515	-6.76876	6.95930	4.72581	9.56031	49.03113	51.05848	2.31889
8.57433	8.37045	6.96423	7.23685	52.26083	6.06955	7.57534	4.77853	1198.06493	1.00000	48.28923	1.49425	7.17475	17.45776	8.83570	68.89941	43.12393	7.00417
4.37330	6.67110	7.39894	4.88815	52.2	8.17855	7.73875	6.31181	1139.22344	0.00000	53.68916	11.32817	7.27233	4.79555	9.81935	42.18388	70.42048	8.63333
9.53295	4.05949	10.51091	3.52424	57.30185	7.88573	6.22586	6.62583	1198.99984	1.00000	59.49077	19.17598	6.83455	39.59735	2.92475	36.06000	61.07006	39.85331
4.44986	4.35736	4.68696	9.93311	3.11988	6.18570	8.44308	6.31041	1132.78561	1.00000	44.72063	1.79580	8.93806	4.72214	3.62378	13.63260	23.48253	35.59642
6.29148	5.40285	9.61024	5.97766	47.92526	6.49966	5.74238	4.47965	1162.35739	1.00000	30.17184	13.82505	6.06903	6.00152	8.50854	28.52341	51.76999	-97.03285
8.20048	8.89095	7.73905	7.47913	11.85	7.75555	5.91143	4.91020	1166.75576	1.00000	23.59410	0.10245	6.00781	15.51359	7.92269	47.52173	40.38767	38.01667
6.22349	5.22956	6.87144	6.74012	27.55898	5.00599	6.84376	5.69197	1130.93677	1.00000	63.02944	6.98515	6.55213	6.46727	7.39708	48.16329	36.54126	68.21204
6.86796	3.49498	8.53720	6.08916	41.09822	7.47137	7.37384	5.28788	1099.26034	1.00000	48.00838	25.30865	6.46118	8.11775	4.98701	39.25792	35.49692	120.74792
4.95978	5.28491	5.07230	9.21485	-4.83	5.54494	4.66810	6.76181	1091.20211	1.00000	59.49742	8.66066	7.02921	4.71922	4.35033	57.35753	34.96677	29.65806
7.39277	8.25143	6.39219	8.74791	4.02219	5.23110	7.96052	6.82040	1112.63438	1.00000	74.33249	14.92992	7.58902	8.69267	4.41655	46.60572	41.97706	101.02083
4.86473	6.14175	4.50199	10.39732	5.27247	7.20609	7.12433	6.86436	1052.77116	1.00000	54.65600	17.09532	6.21048	5.02552	4.65056	32.57473	39.98602	-3.59625
7.25989	5.73309	6.63702	6.94015	11.86064	7.53159	6.18367	6.78070	1126.39295	1.00000	31.57835	6.00486	6.18640	9.29578	5.30319	49.29094	36.11689	9.0027
5.95100	4.69546	7.97644	7.29174	40.94065	6.15333	7.78946	6.31601	1054.31734	1.00000	28.97257	26.47553	7.18323	6.56673	5.66940	26.70782	32.42181	-73.99681
4.82502	10.09096	5.52051	6.47248	35.05266	7.20325	7.21250	5.88160	1056.44966	0.00000	39.49745	10.12694	7.40951	5.57248	8.42478	51.46635	57.47850	-78.87836
6.36558	7.23725	6.25153	8.71827	29.38242	7.48039	8.64749	6.39946	1108.65530	1.00000	23.77854	8.33378	6.50914	7.53043	5.35726	46.20777		70.91106
9.56885	8.22693	5.63057	5.99941	37.51803	6.88972	8.06418	1.47564	1068.07012	1.00000	36.94313	7.98219	6.77043	42.28180	7.55529	36.75825	55.40116	15.00913
9.37247	9.80050	3.92781	8.56093	6.46838	7.82793	6.77102	4.89866	1118.45254	1.00000	59.82600	13.75933	5.18682	35.47984	4.76822	78.01454	36.50821	-73.26022
5.82051	8.58677	5.22381	9.91954	48.8222	7.79760	7.77926	4.24052	1116.21491	1.00000	49.16519	25.80269	5.74811	2.89318	7.29595	40.87375	53.46829	2.12213
4.86309	8.36591	5.80568	5.97015	36.20389	5.97890	7.55256	6.42913	1184.36545	0.00000	27.30369	17.73614	7.02543	4.49885	7.97754	26.31361	78.11057	127.08472
7.76789	8.93362	5.47730	11.18013	36.92574	6.63891	5.40647	8.43666	1122.64156	1.00000	28.52427	11.21266	6.85978	9.42392	5.68460	24.81260	28.48891	14.72443
5.45694	5.43554	7.64900	8.31943	16.68911	7.35199	6.89328	5.49869	1158.70370	1.00000	44.91468	14.11485	7.67772	6.26621	6.38254	41.80198	57.18826	98.50893
6.53679	9.31497	6.37494	6.66810	17.30858	7.08972	8.56164	6.91871	1132.10932	0.00000	42.46430	19.57669	7.98690	8.35357	7.73951	58.40979	55.03517	97.01124
8.91203	9.58433	4.59576	8.79237	36.06386	7.24596	7.28481	4.65097	1086.65837	1.00000	75.07060	36.59797	8.40010	24.88276	6.05717	41.78091	31.85171	4.62744
