PAHs	C2H3NO5	SO2	longitude	warning	Pb	PM10	PRES	CO	NH3	TEMP	O3	CFCs	PM2.5	latitude	CH4	NOx	H2CO
6.78406	0.18227	7.29938	-77.96389	1.00000	59.23202	6.67873	1126.54284	7.68776	9.52024	10.78648	8.45678	57.65860	6.91060	39.45621	6.28030	6.43160	58.46382
3.31826	1.29105	6.81565	-1.06667	1.00000	36.22122	9.29565	1085.93116	4.58342	7.58880	6.52283	6.11382	55.88257	4.41662	53.78333	5.31643	5.18605	32.78882
6.68448	0.44946	6.75848	-51.87389	0.00000	45.39575	8.14171	1184.20171	5.32254	7.73443	1.23750	8.00941	61.61873	5.33711	-23.44361	7.13462	4.31926	48.64320
6.39485	1.38720	9.19504	24.6522	1.00000	71.12100	9.29677	1075.25164	7.52829	7.86101	2.74435	8.80419	66.76766	6.10514	60.2052	10.37839	6.11139	
7.19303	0.16331	8.16195	-58.44417	1.00000	49.19541	5.78872	1154.22240	6.15668	8.55473	24.45618	8.17183	45.81393	6.79835	-3.14306	6.42167	7.27810	39.55690
9.00056	3.65575	6.34956	-117.54866	1.00000	31.42605	10.42737	1079.90309	7.88201	7.97544	20.97181	8.87165	30.33739	8.62804	33.93113	5.48286	5.14389	53.36010
6.00422	1.18625	8.15249	2.95924	1.00000	68.47103	9.20455	1126.02690	11.28256	7.91903	7.39705	9.10123	48.79106	7.29146	36.76775	9.13818	7.39733	54.12780
5.30708	5.95552	8.63217	113.13148	0.00000	44.82716	10.91969	1193.75330	4.63768	7.68992	15.60864	8.30883	59.34324	8.00414	23.02677	7.69049	7.65563	47.67524
3.66550	3.04382	7.24321	-1.47217	1.00000	56.83384	10.25526	1153.65818	8.93473	7.70746	4.48249	6.16295	60.91412	8.79840	53.46506	7.83701	8.68316	48.14399
3.75487	0.65918	8.14445	115.8614	1.00000	56.56528	8.60401	1085.54412	7.38215	8.36125	-1.69466	7.26383	55.88403	4.60591	-31.95224	6.46580	4.87748	39.76173
4.45083	0.88720	6.69628	-95.63079	0.00000	71.13872	8.88015	1163.37168	8.28404	6.87067	3.96873	7.30743	52.85922	5.85066	31.76212	8.35392	5.77955	38.84737
7.61746	0.42317	6.99035	-89.10944	0.00000	72.33793	7.81176	1147.11038	6.48023	7.31356	5.50678	9.39441	60.24636	4.95658	13.70167	7.00923	5.30733	
6.14782	0.39779	6.81191	31.3237	1.00000	47.46949	7.84277	1192.06863	10.76141	7.74214	4.95739	8.88778	35.27417	8.06264	52.4089	7.96140	6.39113	36.70705
8.02711	0.41309	7.55723	12.53463	1.00000	51.13116	7.68742	1084.60118	7.36148	8.80777	13.76198	6.90353	54.81434	7.65857	55.67938	5.75975	6.32598	25.88786
5.36069	0.11148	6.65112	79.5286	0.00000	57.38480	5.83709	1067.10701	4.55808	6.94355	23.01398	7.29571	38.02828	7.91076	29.22254	10.10645	9.11195	66.73895
9.03974	0.25085	6.91484	44.02488	0.00000	57.27123	5.19801	1076.22883	8.34969	9.95134	14.20304	8.36125	66.76686	6.12703	32.61603	8.71334	9.72384	25.34912
5.25671	2.88157	8.27477	-95.36969	1.00000	40.73323	10.14150	1133.90471	6.77010	7.54495	0.73110	7.92046	45.76399	6.14536	35.74788	10.37051	6.69023	37.24023
6.53697	0.34348	7.90857	-94.74049	1.00000	41.04536	6.76148	1119.34351	6.42293	7.86908	29.64228	7.10449	49.42626	6.52169	32.5007	6.63769	6.01112	42.65022
7.13755	3.48386	7.83566	-59.13316	0.00000	58.30965	10.35464	1108.01812	5.94243	8.09698	22.60356	7.94462	52.67767	6.79626	-37.32167	7.92019	7.31440	41.57746
6.12915	5.71095	7.98991	1.26738	0.00000	58.38332	10.87108	1150.95096	6.76733	7.71759	-4.58835	9.28302	56.38180	6.90402	51.84819	4.71020	5.92520	43.42271
5.78202	1.53294	9.39526	-98.11889	1.00000	44.93905	9.42182	1059.49482	9.84424	7.56321	5.87434	7.09978	43.46710	6.93096	19.04222	9.04993	7.03343	48.35366
5.99569	1.50472	7.79914	29.47306	1.00000	40.06004	9.45299	1123.86383	9.48508	8.54474	9.11416	7.71541	67.04257	7.08015	0.49113	9.06293	7.01031	38.61457
5.85886	0.82613	8.12162	8.77069	1.00000	45.24911	8.78018	1109.11351	9.80028	9.14731	17.73215	8.69314	59.28529	6.71760	50.80904	8.46906	6.84596	47.45257
9.83528	0.42382	8.93577	-95.36969	1.00000	57.24704	7.78870	1171.99757	10.43689	7.53512	11.15452	7.54572	48.41694	9.37469	35.74788	5.68864	7.09817	67.28186
6.23060	10.88662	8.13332	24.95034	0.00000	64.70978	11.53095	1142.63989	8.95216	8.34968	10.32196	8.31393	32.53712	7.91854	60.18427	3.85467	7.96380	44.86124
5.63142	0.44933	7.89875	-73.9614	1.00000	45.33607	7.87627	1061.46138	4.34066	6.02326	35.47703	8.34256	67.61094	5.71272	10.15031	7.14887	6.79108	46.86533
3.60282	0.21023	7.40605	9.72749	0.00000	62.21094	6.19967	1108.76793	4.93828	10.20690	-3.52902	9.15260	54.57211	6.25136	48.28259	4.69263	5.67838	31.81922
9.58196	1.98852	7.95261	112.23109	0.00000	49.80090	9.80956	1183.51294	9.17670	8.68850	19.08407	8.39502	63.30124	5.82644	-7.57897	8.11277	6.53403	54.71884
5.40394	19.63435	7.67593	-1.06667	0.00000	53.59004	12.13319	1165.96796	7.12085	8.33083	19.77711	6.41133	55.48325	8.34026	53.78333	4.53182	7.28145	59.52959
8.14086	1.36548	8.77735	-50.00639	1.00000	30.63165	9.33470	1170.83120	8.26908	7.33770	6.44881	8.25937	34.98349	5.33798	-25.42944	12.02129	5.42804	60.51526
5.60113	4.21604	8.58517	-58.38341	0.00000	31.98461	10.57192	1161.05209	6.06199	8.54957	15.98514	6.23148	47.72662	6.91219	-34.64966	4.75907	5.85996	32.73530
9.19377	0.63587	8.32171	85.83636	1.00000	44.74972	8.34340	1197.86044	10.19911	6.38600	28.26231	7.07571	63.81511	5.14854	25.66795	10.21817	5.28909	52.17191
5.74697	0.25436	9.73121	125.51176	1.00000	46.35668	6.60204	1054.43506	6.79104	6.65820	29.40351	7.69892	40.44544	5.98617	42.64031	5.82841	6.15706	47.26610
6.41894	0.68747	8.75524	78.95693	1.00000	54.93399	8.56657	1055.40904	8.01177	7.33187	12.03814	8.57412	26.18435	5.07107	29.21399	9.72688	4.70547	62.84908
5.94174	0.19819	8.83471	-63.13414	1.00000	49.04026	6.80770	1195.81932	6.07877	8.42709	18.38267	7.11451	57.45343	6.12162	46.23899	6.86795	6.62667	38.58537
3.26032	5.45500	7.10165	2.29275	1.00000	60.20932	10.82960	1173.92127	10.22394	7.21328	13.08587	8.20728	51.52906	7.35574	48.79325	8.72896	9.44877	40.76028
7.13311	0.75654	9.54772	33.72798	1.00000	43.84513		1134.76228	9.35093	7.97771	36.44288	6.30540	52.23325	7.90113	53.53395	9.35851	7.15633	47.93906
6.92475	0.45623	7.03443	-100.44843	1.00000	47.91853	8.01540	1178.87401	10.06256	7.33754	16.38274	6.60209	51.23120	5.88325	20.74122	7.33360	5.75443	46.70488
8.44207	0.23332	7.36031	-5.55835	0.00000	48.48307	5.63111	1152.09183	7.88885	8.62482	15.52882	8.78952	40.04610	8.20767	42.64685	12.33129	9.88108	35.56330
7.21487	0.11068	7.39099	112.01667	1.00000	28.59606	4.64170	1083.92586	7.36460	8.60711	13.07953	7.52914	55.28884	6.95267	-7.81667	6.82514	5.53366	39.57469
6.21384	0.10846	6.58452	0.30367	0.00000	50.21630	5.20074	1152.43423	6.35635	9.41786	24.23675	6.83679	51.25357	7.16387	51.38673	7.35705	7.44130	47.19874
6.69747	0.92774	8.96528	-86.57415	1.00000	44.03801	8.82652	1192.60524	7.02557	6.86419	1.74441	8.62911	51.39794	6.68940	15.48131	5.46910	7.13132	54.15589
6.50824	1.00005	7.06770	72.34424	1.00000	48.65028	8.91379	1112.51647		5.62792	21.64119	7.93350	54.26082	7.37291	40.78206	9.89436	7.26044	32.77202
5.68235	0.53274	7.71993	123.33471	0.00000	77.50160	8.21405	1175.60847	4.57221	7.43884	26.45792	8.04896	39.50754	4.62114	8.56697	3.04876	5.88428	53.08072
7.40786	1.82374	7.93192	-120.00865	0.00000	46.34871	9.70638	1156.75877	7.40703	5.91674	20.78720	8.04891	56.41472	6.08911	46.32374	5.90217	6.51220	39.91437
6.83197	0.33356	8.55982	46.5813	1.00000	39.55995	7.07831	1050.01089	10.53649	8.03650	24.51925	7.35579	48.88615	4.46990	54.8421	6.82556	3.78016	45.15346
8.26395	0.08427	7.57244	43.67663	1.00000	36.70862	5.27295	1196.84833	6.45659	7.69783	6.43614	6.46386	54.50331	7.46812	53.53041	6.65535	7.20058	45.26408
5.43299	32.26298	6.83049	5.03586	0.00000	44.43980	12.63205	1141.26148	6.60852	8.50672	19.09725	4.92142	56.08808	8.71881	43.83125	5.23642	8.64683	40.36780
5.78605	2.54272	8.17616	34.33825	0.00000	51.74605	10.02180	1115.22560	5.36231	5.47958	18.03657	7.60062	39.08958	7.38450	53.59782	7.48167	6.56624	55.55708
7.06664	0.45523	7.19787	-37.03861	1.00000	49.47798	7.56226	1198.69825	10.89013	7.95747	-6.74177	7.75531	28.03026	6.69723	-10.90889	8.38075	5.78946	69.79034
7.29189	0.25093	8.39021	86.68363	1.00000	67.68853	5.36227	1186.80758	7.69863	8.82574	17.01997	8.03968	54.18280	7.01851	23.49668	5.14605	3.00104	37.70800
3.10897	0.13234	8.25539	2.1699	1.00000	54.17012	3.75780	1174.13393	5.50792	9.11350	24.91223	9.18714	51.40175	3.79400	48.98994	5.65226	6.86904	49.29450
3.62450	0.16797	7.73070	124.84472	1.00000	47.12854	6.25810	1091.51021	4.64867	6.97540	10.33106	6.93319	38.94187	4.35658	10.13361	6.76881	8.62646	47.16344
6.75322	0.15684	8.03225	8.52462	1.00000	73.37084	6.06575	1095.71687	7.72259	7.59786	7.45684	6.96382	70.37088	6.90734	47.30997	6.30702	6.05220	39.01288
5.41213	2.18191	6.31587	-83.2321	1.00000	55.60540	9.77100	1053.35762	7.88556	6.89851	25.76953	9.00661	48.77759	8.64299	33.08014	9.29471	8.28259	22.43617
7.08530	3.00784	6.51900	10.18527	0.00000	50.91864	10.20260	1117.16338	6.75861	9.43225	20.24890	5.93402	52.08798	5.93621	47.98372	4.79894	6.37017	61.53584
6.69991	2.49645	7.48630	18.30056	1.00000	67.76252	10.00342	1140.93032	6.90739	7.86524	1.67974	7.75045	37.61672	7.45606	50.5107	11.53730	7.09983	37.09266
6.91685	0.29983	7.66236	-62.64102	1.00000	57.90707	7.04212	1140.53844	6.63042	6.31935	6.00941	7.56710	61.43804	6.79478	8.35122	6.22909	5.53054	19.61115
5.00007	0.31618	6.80947	86.51499	1.00000	68.48931	6.46910	1148.50266	6.16196	7.67394	4.36615	6.92317	24.38908	5.32879	23.1959	6.15914	4.02317	41.43286
6.92885	1.96126	4.85089	11.04979	0.00000	39.06824	9.76272	1114.97279	5.42552	8.28699	21.64119	7.09008	60.88869	6.08816	44.59445	7.72860	4.53791	56.91544
5.89842	4.03649	8.67602	178.00417	1.00000	41.64747	10.53552	1051.81116	9.67822	7.10228	11.48075	7.43379	58.53302	8.72414	-38.65333	10.23549	8.92829	31.25077
7.11916	9.46737	8.26384	-93.11308	0.00000	54.69680	11.39193	1055.63698	6.18247	7.46946	14.91686	6.97955	54.80863	6.57473	16.75973	5.87581	7.02780	54.70641
10.36634	0.45324	8.83090	-8.2194	1.00000	42.26861	7.75244	1101.19546	10.26626	7.17534	7.47646	8.09075	78.28959	6.44238	43.48961	9.78947	6.48839	45.18410
7.10297	0.78472	4.59804	29.91582	1.00000	52.48709	8.78147	1181.90498	7.00961	8.66143	24.87766	7.98460	43.88659	6.02079	31.20176	9.20717	4.31203	62.52885
7.04670		8.34749	-84.23381	0.00000	59.85352	9.48217	1156.22633	5.79448	8.71163	11.73507	6.60214	47.53459	5.81469	33.54428	6.84696	5.25933	61.72595
8.08409	0.33286	7.61632	13.44275	0.00000	65.40891	6.70417	1121.17502	7.93216	8.17985	13.53551	7.30143	69.17439	5.38344	38.07789	10.38341	11.05220	50.15802
5.02269	1.26661	6.72119	29.47306	1.00000	22.52896	9.24192	1098.78022	6.89778	6.25549	11.31293	8.52696	40.74368	5.33273	0.49113	7.65516	5.45929	36.57105
5.60703	1.50052	9.35310	-98.1664	0.00000	41.47668	9.45401	1151.03577	3.31574	8.94070	20.30637	9.30858	42.83979	6.15137	19.32932	7.38199	5.42300	45.75915
3.54897	0.48298	7.78791	4.52514	1.00000	41.61634	8.04827	1114.04313	5.57856	8.35613	8.81266	8.37697	25.40960	4.57603	12.74482	5.27438	6.82132	57.90360
5.35251	0.29223	6.97033	49.62251	1.00000	65.45764	7.55036	1066.47882	7.29029	6.83904	14.99311	4.89849	65.32719	5.80775	27.0174	5.74323	5.14343	45.77026
5.81445	0.79490	9.44293	74.4818	1.00000	54.52144	8.78212	1145.77409	10.97825	7.42191	19.17918	9.24959	45.16334	8.27736	30.21121	8.93893	7.76018	
6.09790	7.16903	8.83893	129.96972	0.00000	30.83289	11.10269	1076.34076	5.40313	7.10417	30.24378	9.12231	26.40799	7.29580	33.4425	7.14635	5.88603	42.40992
4.97925	1.39623	7.62268	13.39954	1.00000	26.20441	9.30550	1092.38588	7.52008	7.72449	16.07384	8.93286	60.03455	6.53541	43.62558	9.29443	4.67829	31.10564
8.56145	0.15701	8.02963	-103.5687	0.00000	62.53059	5.01033	1092.80414	8.79356	6.54789	30.83236	5.03905	46.03900	5.92404	20.22816	9.14825	10.22495	44.74927
4.60158	1.62341	9.73846	13.57661	1.00000	43.47383	9.53128	1096.50118	10.78487	7.04083	16.33096	5.30053	36.33365	7.58194	37.31065	7.89453	8.71977	49.90714
7.36695	0.24931	7.68167	59.80222	1.00000	57.97999	4.64004	1082.70968	8.06073	7.37722	11.57811	7.86434	61.84739	7.23800	58.63667	6.97412	6.63616	48.47850
7.54027	0.14264	6.85154	84.13864	0.00000	45.85024	4.33345	1186.10762	8.59696	6.90465	6.23547	6.84538	57.41601	6.05491	22.88783	9.95610	10.53656	44.38786
4.33883	0.19852	9.04023	-75.87877	1.00000	46.53769	5.59973	1156.14271	3.89345	8.90027	21.22203	7.42045	66.41779	4.64991	5.6561	7.09998	6.85212	24.66458
6.21078	0.16281	8.50384	-87.882	1.00000	48.40956	5.07951	1194.78615	6.63669	8.29545	20.45411	6.84565	59.54998	6.19438	41.85059	6.32320	6.83694	43.56238
5.97226	0.49491	7.34094	-75.87877	1.00000	41.26999	8.27242	1076.24298	10.32313	6.15395	36.52876	8.73669	60.16655	7.30934	5.6561	7.67719	6.23094	28.55056
8.54874	0.18320	8.38374	121.12251	0.00000	48.08575	5.93717	1149.19520	8.98392	7.26902	1.39766	8.25630	40.71759	4.60165	14.62578	8.98899	10.82899	31.44974
10.63297	0.62717	6.72204	126.28333	1.00000	47.29696	8.45083	1105.68655	10.16534	8.49937	13.26194	9.05121	49.53513	6.82147	45.35	12.27485	6.42051	52.31189
7.55739	17.08033	7.92857	77.24779	0.00000	49.11899	11.99590	1139.76133	6.36672	7.21210	16.45944	5.85940	45.89318	6.56094	10.58806	6.49164	5.78311	36.98531
7.94102	0.33173	8.44218	86.59611	1.00000	48.32643	7.74081	1187.10107	7.31009	7.82212	18.99727	8.28260	24.43606	7.61632	25.87498	5.83151	7.22406	22.94621
5.76628	0.68237	7.63676	-87.66561	1.00000	46.65744	8.46899	1161.50852	9.30261	8.21011	29.92415	6.46072	51.81633	4.72984	41.8542	7.87929	5.54165	52.89969
6.70623	0.16806	8.23544	-42.29444	0.00000	55.75451	6.20463	1153.86039	7.40110	7.18926	33.95091	9.32266	72.28021	6.41100	-4.24444	8.24562	7.71332	19.25015
6.64540	0.16971	7.59985	86.59611	0.00000	55.34893	5.16235	1138.51541	5.69112	5.56421	30.25136	8.36171	51.41025	8.12919	25.87498	10.28697	9.37677	43.75346
6.75661	0.39166	8.63439	-60.93173	1.00000	39.36900	7.79751	1111.37262	9.86973	7.62268	15.81344	8.44472	49.68565	8.42614	-31.4488	8.87393	6.08406	24.77867
6.89284	0.13784	7.34413	120.4861	1.00000	23.24205	5.73072	1172.01532	6.26997	7.32334	7.02409	7.66883	52.78513	6.76474	16.0438	6.95995	9.68270	50.94648
6.53412	0.21159	9.92480	15.07041	1.00000	49.71361	5.97570	1110.10150	5.33921	8.63178	10.62769	7.46512	58.33842	6.20651	37.49223	6.49673	6.94040	39.30333
5.86058	0.58164	6.87549	102.3278	1.00000	27.34432	8.50441	1121.90122	7.04648	6.17034		6.52785	58.43832	6.57717	2.2139	5.15038	6.91531	57.11782
5.89027	0.29372	8.29979	0.30367	0.00000	38.56373	7.70888	1080.32215	5.55691	6.25157	12.95132	8.62691	48.41955	5.08466	51.38673	9.79457	11.19429	37.71871
6.15809	0.23396	8.40102	-2.68758	1.00000	48.14153	7.68036	1109.04637	6.55524	8.12261	23.10834	7.03112	60.17342	5.68024	53.69786	5.50493	5.38813	29.49671
4.72288	0.46015	8.65432	10.18003	0.00000	48.07933	7.91681	1128.65100	5.04934	6.94867	14.76562	5.51406	46.90596	6.95776	24.96334	6.52669	7.29032	73.31143
4.30210	0.21832	7.80824	-2.68758	0.00000	44.13711	6.51049	1094.07585	5.02040	8.24757	9.24592	7.56071	46.37999	5.69439	53.69786	7.34714	8.53522	56.18766
6.70640	0.59124	9.36347	0.47713	1.00000	51.35354	8.29087	1102.18566	7.50743	7.92670	25.09824	8.03424	55.33688	4.93658	51.39323	8.64968	3.99488	67.76736
6.31099	2.54612	8.24459	9.17702	0.00000	48.64331	10.04123	1069.93368	5.98107	6.84049	11.93371	6.93432	40.72683	7.39048	48.78232	8.19971	6.66361	60.28966
5.50566	2.85190	8.36447	8.62118	0.00000	50.59404	10.15758	1150.38165	6.11739	6.92075	25.89125	6.14722	51.05347	8.24245	45.44694	7.12430	10.02345	39.26150
6.65237	1.13135	6.93003	-84.23381	0.00000	52.35400	9.20183	1141.26095	5.92277	7.15498	14.57037	6.41958	58.03167	6.88805	33.54428	8.17897	8.00152	35.23078
5.70070	0.67367	6.59899	29.41824	1.00000	31.37404	8.64016	1066.19603	7.35548	6.02900	16.70928	6.29997	34.55280	4.89712	45.99194	8.92552	4.56355	28.15869
5.77078	2.06845	6.48781	-0.76667		64.11374	9.81634	1197.62884	4.49137		8.28496	7.78016	64.43484	7.13452	53.38333	8.48942	5.46498	32.84627
5.59991	0.23960	7.61350	1.53414	0.00000	58.30266	7.10877	1170.96360	6.27118	9.19186	7.53759	9.38138	54.47235	5.67142	42.50729	5.15761	5.32986	28.92309
5.24863	0.17140	6.60471	0.57856	1.00000	39.53537	6.71393	1184.44356	6.08728	7.11453	-5.93053	7.71097	50.18439	5.74585	40.70995	6.39575	5.73288	55.93045
6.92243	0.22668	8.61733	2.61667	1.00000	72.22559	6.84592	1052.39916	6.65421	5.48311	23.05493	7.88938	49.29124	6.94107	48.98333	6.80433	8.08103	41.37478
5.99451	0.39237	8.57161	119.58627	0.00000	60.77450	7.82086	1167.52825	4.12027	6.93850	8.25537	6.64031	54.27185	5.86948	23.5654	8.65986	4.21816	57.88995
8.32323	0.83487	7.67990	-2.68758	1.00000	53.84605	8.89305	1115.02130	7.81116	6.51154	12.81036	8.13820	45.11097	5.49141	53.69786	10.50136	5.37450	64.73345
7.53263	0.50426	8.71685	1.26738	1.00000	21.77099	8.15342	1080.17158	8.78673	5.97827	28.45744	7.56637	62.60475	5.06268	51.84819	8.63896	4.49237	37.88972
8.78036	1.46696	7.58548	120.74221	1.00000	46.57232	9.33984	1142.78795	8.03354	7.29759	-5.22499	7.75788	61.01552	6.27510	31.64615	10.36152	6.49089	48.98964
6.82982	0.33153	7.76727	11.5	0.00000	53.79577	7.85933	1146.88617	6.19251	7.56647	17.68115	8.73689	55.57044	5.38744	3.51667	5.93284	7.03739	51.57105
5.85654	1.62792	5.66850	144.09638	0.00000	54.54915	9.61832	1105.59965	6.89502	7.03764	23.92725	6.74047	52.67207	7.34075	43.82634	5.88095	7.95076	69.09199
5.90451	4.58234	7.43251	150.99292	1.00000	55.21742	10.65116	1074.53523	7.70226	6.34566	6.62925	6.42482	57.93336	7.58523	-33.75881	9.66296	8.72580	63.97963
6.46369	1.56580	7.80639	12.16179	0.00000	45.94868	9.46732	1083.35768	4.74450	6.32777	10.43135	9.47911	66.54872	6.32445	48.52961	7.82277	6.33373	70.16957
6.26478	0.18610		-88.3162	0.00000	50.65768	4.73885	1107.95228	6.87685	7.93153	2.68458	7.13123	66.09055	4.78713	42.24113	6.66709	9.88864	53.21944
4.84005	0.22850	8.09657	139.6853	0.00000	32.01951	2.49821	1194.01279	6.23591	9.88155	21.48323	7.56052	68.36558	5.27443	35.815	5.81106	9.88432	43.53742
7.31875	0.87717	7.96014	77.24779	1.00000	55.36431	8.78347	1099.29746	8.30767	9.24375	-2.64360	8.20028	50.80404	7.13643	10.58806	8.87426	6.14819	38.80301
4.80319	0.39328	8.23559	15.46667	0.00000	55.56422	7.20329	1174.48505	5.89731	6.31324	10.54281	8.96034	34.62906	3.96943	47.05	5.99293	8.78918	47.06222
6.37277	0.26655	7.86142	-94.74049	0.00000	58.38394	5.96745	1100.65573	6.22186	8.80306	17.97230	7.30916	72.81613	7.33519	32.5007	8.62070	7.62936	56.11938
4.00590	0.67715	7.23272	-43.80139	1.00000	36.47110	8.57161	1114.78595	5.32589	6.21903	19.82833	8.70864	56.73583	5.02392	-20.25333	6.28375	7.19027	43.67220
6.89951	0.21998	6.32121	-48.62789	0.00000	54.23791	7.09840	1073.35962	7.27971	8.71058	6.59478	7.15436	73.64512	6.32202	-17.74431	9.44751	8.34311	26.83733
9.43923	2.07072	7.69538	-0.74934	0.00000	54.38109	9.80391	1146.02458	8.22298	9.04813	8.11743	6.30921	42.92975	5.55447	51.62907	8.73030	4.46886	45.53228
6.12044	0.21425	8.35757	-93.75018	1.00000	68.01787	6.20457	1145.87395	6.72441	8.03021	15.75885	7.28176	32.57326	6.41912	32.52515	6.42342	7.67903	43.14568
7.54262	1.50094	4.40335	123.17306	0.00000	32.64103	9.41050	1052.09548	9.51825	7.14835	29.90941	9.60015	56.77135	6.70265	41.27194	9.58978	7.83099	53.31315
7.76599	2.75224	7.67804	9.00472	1.00000	54.29584	10.12098	1199.89178	7.59414	9.78726	9.27789	7.12027	43.51925	6.36528	4.2475	11.58775	6.77229	38.37666
6.63150	0.44120	8.12715	86.59611	0.00000	61.64001	7.72947	1143.91012	4.77692	7.87313	18.83698	6.30470	37.03908	5.92026	25.87498	9.51258	4.97422	22.41489
6.37723	0.32939	6.26460	39.25	1.00000	54.75912	7.57002	1120.67043	10.54234	7.78551	8.45299	5.59710	17.20416	4.25059	-6.8	8.00799	4.54398	42.98909
5.36413	0.20866	9.86200	38.01667	0.00000	51.53086	6.65495	1079.98691	5.18670	8.44688	-1.64439	8.62552	73.03225	7.27036	-5.41667	8.30568	7.70862	53.71304
4.51895	0.70359	5.39800	120.97844	1.00000	61.37663	8.44574	1174.42635	6.45047	7.30386	20.56781	7.55067	73.42483	3.64173	14.8361	8.84358	4.86665	46.04515
8.06594	0.66924	8.89010	51.3452	0.00000	40.09461	8.44622	1164.10558	7.77318	8.42194	30.76994	6.26595	49.70310	6.44242	53.37596	10.95083	8.65310	34.44050
8.74313	0.25154	8.44977	28.19028	0.00000	60.58294	6.29205	1165.35854	7.92873	8.21242	10.38272	7.50840	84.82912	7.90475	59.37722	9.97937	7.28530	59.56471
5.88748	0.16995	9.61868	14.51472	1.00000	76.39215	6.75216	1131.54056	7.37986	7.97373	18.46586	8.78078	55.26170	6.31127	35.89972	5.83254	4.74859	50.88584
7.80592	0.43609	7.82224	128.63083	1.00000	67.52819	7.78258	1182.26736	6.00012	8.10867	15.50702	6.82623	56.62010	7.29028	36.82167	6.43976		75.82515
5.95242	0.10397	8.98966	33	1.00000	68.08736	4.64640	1143.69985	6.09544	5.70720	12.66291	7.14586	37.30095	5.83241	-2.68333	6.36000	5.24355	43.43971
9.89525	0.16816	8.77929	-118.25508	1.00000	57.17399	6.83995	1194.35511	10.68980	8.63266	39.86047	8.10199	47.39349	4.63039	34.14251	8.29802	4.58589	42.20981
5.20173	0.39419	6.72505	43.67663	0.00000	58.63968	7.94187	1093.34202	4.01290	8.55781	8.09957	8.41913	33.79652	6.90647	53.53041	9.54127	8.38148	58.29943
5.85566	0.28544		-105.36369	0.00000	55.48552	7.45662	1061.22713	5.12932	6.68858	-7.75992	7.59475	55.13732	6.94874	22.49396	9.86614	8.81344	65.17228
5.05401	0.15587	8.33089	-74.28459	1.00000	26.78426	5.20140	1096.92406	5.59656	9.02426	9.74800	5.15852	39.69159	5.46451	40.5576	7.42662	7.37769	50.51946
4.99877	0.73011	7.88785	136.13108	1.00000	26.82197	8.60853	1055.35270	9.64776	6.01376	7.02922	8.29838	66.34310	5.93059	34.75856	8.28852	5.51805	44.52323
7.27306	0.11478	6.47997	34.02537	0.00000	44.01036	5.31498	1090.34214	7.48897	7.87592	2.76959	7.32332	64.53840	5.97429	38.37255	7.14505	8.66810	57.69166
7.55759	0.36852	7.48668	33	1.00000	28.32269	7.73974	1086.34880	6.90293	9.82819	21.55565	6.90768	37.12011	7.37922	-2.68333	6.02915	5.45389	29.63080
6.38910	0.24306	6.28197	-2.09814	1.00000	44.55339	7.32934	1174.78166	5.19356	9.11398	15.32566	6.83578	32.56476	6.34329	57.14369	6.16209	7.99891	39.32176
6.97963	0.79196	8.07680	-73.99681	1.00000	66.36332		1142.09090	7.24847	6.55865	15.29581	6.72569	42.31160	7.08275	40.94065	8.63511	7.33370	35.97912
6.00324	0.09422	7.17243	43.63417	0.00000	39.74348	5.42888	1183.27719	5.71689	8.73668	21.66900	7.71069	71.54156	4.70027	43.96222	6.35505	4.38498	40.48775
7.59503	0.99947	7.71596	123.62494	1.00000	64.08508	9.01326	1079.48227	10.93625	8.60049	23.43850	8.58990	53.53472	6.61099	12.37169	9.95251	7.82698	33.28509
5.37865	0.47153	7.68757	-38.79084	0.00000	65.43027	8.23598	1071.01939	5.49226	5.66710	7.25238	9.07241	46.69190	2.62531	-10.95817	5.06367	9.37006	36.94738
