NH3	C2H3NO5	TEMP	Pb	PAHs	O3	CFCs	PM2.5	warning	H2CO	longitude	NOx	CO	latitude	SO2	CH4	PRES	PM10
9.86055	4.51741	27.52039	33.79479	8.33387	5.95900	50.68738	5.28478	1.00000	28.91942	8.52462	10.18097	9.21048	47.30997	6.27167	5.43384	1143.95162	7.82696
9.43792	5.09274	14.00684	47.68846	8.37802	9.29048	57.12791	6.08685	1.00000	38.61667	-102.04897	8.10653	8.02204	19.64745	8.95617	6.81839	1178.73987	8.25099
7.88493	1.84799	9.40041	34.46296	5.69140	5.22182	66.13722	6.61094	0.00000	55.81686	-91.58045	5.16159	6.46580	41.6764	4.87963	9.27491	1051.01197	7.48854
6.61905	1.83780	29.07793	22.57303	8.11796	3.04142	78.50655	4.59524	1.00000	48.83320	69.01354	6.91331	2.82945	38.55632	6.18284	5.88304	1096.59140	6.71748
6.58641	14.68169	0.82790	51.43672	7.85048	9.67026	70.47441	6.10408	1.00000	48.15265	76.32756	9.24317	7.78997	9.57046	10.27621	7.60817	1069.92639	9.45280
8.26449	2.19635	12.70313	32.20415	7.10207	9.61788	55.32019	4.94307	1.00000	48.78064	-15.6	6.89221	9.18421	13.56667	10.65815	7.02868	1114.16457	6.01703
9.72873	2.50788	15.49995	53.72052	7.53105	6.34895	55.39776	4.85975	0.00000	60.46625	48.87498	7.34795	7.06693	38.45598	7.36429	9.43702	1176.57465	7.72671
7.35086	1.69192	18.07507	38.67988	6.86467	9.26370	51.30515	5.33047	1.00000	34.43366	3.39467	8.81334	9.69375	6.45407	7.57346	5.31733	1050.47080	5.52905
6.88531	2.71761	5.90815	40.99911	7.18688	11.90295	71.62893	4.41656	1.00000	68.80862	122.08333	6.96258	7.91046	46.08333	10.82931	5.38955	1100.58215	7.02280
7.13391	3.22803	-1.67201	52.72803	7.27477	9.03808	53.42566	6.43152	1.00000	72.38165	37.49338	8.76012	7.96073	55.62047	7.69541	8.65549	1163.32954	7.58133
6.89736	17.63129	7.65903	42.32201	7.50161	9.24066	66.30863	8.28316	1.00000	47.47464	120.03308	10.28035	6.82264	28.88162	9.96330	6.90314	1148.69788	9.71655
9.96368	12.26756	20.28022	36.19574	7.52212	4.67525	64.90112	8.11369	0.00000	41.05056	86.00214	6.47920	7.26251	46.51872	3.97718	8.14194	1176.70714	9.34773
7.24870	1.37884	19.27153	42.31657	7.45964	4.10167	55.97070	8.51712	1.00000	38.36572	35.34722	8.00628	3.92627	-23.85972	7.07140	5.46866	1124.06015	4.08503
8.78574	3.93685	26.19038	55.08261	9.06053	3.50253	55.05089	6.38931	0.00000	50.04864	59.6	10.85893	10.45111	47.83333	8.60199	6.86611	1174.79783	7.94686
5.96307	1.92028	11.93741	55.89117	7.15077	5.68233	58.76744	5.96672	0.00000	53.77590	-72.86843	8.01340	6.84773	41.27621	9.92576	6.88434	1118.88206	7.24225
6.38299	3.52299	13.76615	38.11496	6.43858	5.90504	51.47411	3.85851	0.00000	37.24775	-85.43772	6.04802	4.96258	10.63504	6.04539	10.16113	1156.07312	7.70363
7.87864	1.83103	5.01735	47.46514	7.93629	7.18477	77.05832	7.17835	1.00000	52.40684	79.87116	10.99645	8.97873	6.84019	7.34769	6.26039	1157.06894	7.05780
6.40280	1.69815	16.25293	41.58251	8.18848	5.79747	70.25930	5.67554	0.00000	62.65120	137.23333	6.94652	6.28892	35.8	5.45760	8.23192	1181.95067	6.41570
6.74192	3.21928	21.38743	48.42939	10.28259	10.53383	68.66139	6.14007	1.00000	78.26630	-71.19901	8.23108	10.09608	-30.60106	6.48470	7.94511	1192.79488	7.54045
7.99461	5.70125	0.20323	20.82294	8.64007	5.89160	69.02185	6.39541	1.00000	48.78930	-84.13722	9.38725	5.59165	9.92787	7.69150	6.93627	1085.37259	8.62697
6.77641	2.54347	13.31472	46.35582	8.99709	4.00018	71.74957	6.69755	0.00000	79.31038	-2.58736	6.89647	6.92460	56.56317	3.35062	7.92926	1095.83203	7.65359
6.63729	2.37493	14.01281	51.67973	6.09411	9.25054	67.42331	5.58331	1.00000	57.16808	35.7	7.49768	8.28900	-7.76667	10.19050	7.75219	1078.33994	7.72952
7.62321	13.97093	13.82501	36.81941	7.38835	7.77257	65.24034	7.93244	1.00000	55.79208	-93.12577	9.82475	9.89501	44.73941	10.80152	3.40507	1107.33352	9.52210
7.49893	1.63636	33.75591	43.31586	7.82895	13.37636	58.99231	5.07677	1.00000	61.31446	-76.51552	7.19338	7.50694	39.32011	11.84556	7.53703	1162.89777	5.22905
8.47902	3.82448	10.71271	50.44847	6.01085	3.61960	60.22667	7.08567	1.00000	52.11620	-81.24441	8.30798	4.84080	23.15678	6.39273	5.75948	1173.34506	7.67865
6.99682	2.07604	13.50468	35.44278	8.46057	5.61142	63.44315	8.57372	1.00000	67.35865	3.16667	11.33786	6.50120	50.8	6.54756	6.80160	1065.40974	6.42156
6.86290	2.10143	20.53243	44.80499	8.61133	6.04928	65.36845	5.77177	1.00000	55.06249	14.01481	7.88558	4.53679	42.67164	8.50078	5.89263	1062.80048	6.76933
7.85591	2.57664	19.28997	48.32618	5.88622	6.82949	71.94736	6.91032	0.00000	66.03176	-8.53778	6.87188	6.30035	7.57944	7.15303	7.09109	1082.52626	7.12761
7.14506	1.18577	30.75955	53.18258	8.01670	7.07064	53.86983	6.63450	1.00000	29.14560	-97.54667	7.89807	5.67454	30.5427	7.05269	6.22729	1077.26012	5.94758
6.43603	3.95997	4.88855	48.07936	7.31231	11.42445	78.64507	7.82826	1.00000	30.94246	45.36561	9.67740	9.27331	41.09246	9.03986	6.03790	1098.79267	7.96778
5.45876	2.60678	17.60037	53.46548	7.46132	6.92213	59.44768	2.89696	0.00000	64.73102	1.26738	7.32607	10.26678	51.84819	5.81069	7.87990	1120.75220	6.91483
6.27589	2.69437	9.07972	33.98175	7.27385	7.50047	72.62696	7.12510	0.00000	57.14758	38.15035	5.10575	5.18852	49.41029	7.45176	7.53781	1052.42345	7.25302
8.56318	2.43853	7.11161	34.08589	5.25922	5.50376	76.06566	5.77968	1.00000	59.74200	89.20083	11.77520	6.46236	55.54028	7.50647	2.23475	1092.29091	6.96665
7.05361	0.92939	10.77862	72.69853	8.23408	9.41630	64.66117	5.43670	1.00000	42.92787	-52.2	7.03607	8.43448	-28.44917	9.96645	7.90090	1094.72703	6.76853
7.17075	3.71302	10.25813	58.96267	9.14798	8.08218	55.33122	7.96130	1.00000	49.50264	-81.77285	9.43111	9.13080	28.54944	9.31426	5.68783	1154.64272	7.78272
6.95719	1.55089	12.86402	59.54030	7.70374	5.42346	54.74853	6.96502	0.00000	62.11704	-0.36053	5.14842	6.56307	51.64316	5.14938	9.61206	1100.79603	6.07563
8.32217	1.50885	18.86661	40.31479	8.41671	9.67540	67.86033	9.36729	1.00000	48.72927	65.50917	8.46854	8.24970	44.85278	11.53321	5.51994	1064.86881	7.01291
7.53920	3.41130	14.18186	60.34833	6.17375	8.23885	64.00242	7.37401	1.00000	60.78595	17.80774	10.91447	5.77885	40.55851	9.65548	2.67988	1110.36836	7.75520
7.05599	2.20402	20.12223	65.40870	6.07130	7.26293	48.49000	7.37020	0.00000	65.79279	-73.86586	9.11944	8.95637	45.43341	9.89319	4.66453	1155.84692	6.57170
6.11558	2.18152	11.63277	53.53171	7.20783	10.98465	65.20818	8.28167	1.00000	49.87298	27.25	9.22965	6.86715	42.7	10.84256	6.03132	1132.08788	6.87753
7.56714	1.94569	7.40173	36.89668	6.56268	6.84688	90.25645	7.34654	0.00000	48.55279	32.88667	8.80650	6.84836	3.27833	8.88266	3.57520	1084.10558	6.80121
6.76425	1.93237	15.39186	38.64911	6.65305	4.89693	66.03672	5.03821	0.00000		83.97573	8.57465	8.33908	21.46527	6.37735	6.96451	1122.36603	5.62523
6.33033	3.39387	22.81243	34.78745	6.92439	7.04896	78.75654	5.97059	1.00000	54.39002	112.73333	8.05551	6.43657	38.40917	9.25772	7.48307	1073.24775	7.13590
7.83056	9.70108	10.72056	33.32290	6.50125	10.64433	62.19012	5.29345	1.00000	63.98431	117.63083	8.00532	6.29725	35.50056	9.36696	8.57174	1090.69779	9.08552
8.54447	2.30017	6.01297	29.98319	6.88331	5.08736	83.30476	4.48534	1.00000	77.33332	91.00632	8.70728	4.86560	26.32293	10.08492	5.02837	1131.03716	7.20821
4.99717	3.44588	10.90806	61.22626	8.50091	7.61066	52.06261	8.63188	1.00000	66.21934	-104.83192	10.35206	8.67581	39.72943	6.28569	6.44945	1173.29402	7.90149
7.96369	2.59144	20.18198	63.74203	6.79648	3.47113	72.69489	7.09168	1.00000	36.02093	4.86667	10.17015	6.34473	45.51667	8.55261	4.71344	1135.17393	7.33358
7.11777	6.93964	23.51724	46.31295	7.00301	5.96939	66.81883	5.42850	1.00000	47.37462	82.85749	9.02293	9.29722	17.54907	7.80334	4.63322	1096.22485	8.72950
8.81713	1.32586	11.49176	40.83096	7.17667	5.77049	69.46724	4.83179	0.00000	51.22466	-91.58045	6.00977	6.73060	41.6764	6.38241	9.30384	1093.70367	6.40777
8.37505	3.47213	12.44890	47.89243	7.41907	7.23232	62.52391	3.44446	0.00000	70.43296	4.8951	7.64305	4.47997	44.92801	7.88095	8.07588	1116.24901	7.64802
6.56802	1.09724	12.37953	27.69364	7.39147	4.42378	61.34261	8.74874	1.00000	36.82665	-93.11308	9.84600	5.71267	16.75973	7.94264	4.49875	1090.05710	5.53209
6.44935	2.31257	17.42773	40.43887	8.18755	6.77874	63.38561	8.18451	0.00000	66.63413	0.57856	8.53982	7.22899	40.70995	11.98788	5.85408	1157.61086	7.43052
6.52318	4.92299	1.02822	44.33930	6.95048	4.60488	56.71405	4.77566	0.00000	82.76186	2.2469	8.48073	7.79471	48.90472	5.86702	7.69994	1138.41325	8.10014
7.16040	1.58663	6.50009	44.81709	7.78413	6.71098	61.39863	7.53720	0.00000	25.18206	139.55028	7.87164	7.33040	35.30889	11.70031	7.55660	1085.47358	6.44941
7.11179	5.54048	4.19960	52.76166	8.12444	5.79921	64.34981	5.91760	1.00000	60.05783	102.05461	7.42862	4.32694	6.25947	8.89814	6.07731	1154.54827	8.26424
8.38694	4.04047	17.90690	44.57901	7.05388	8.76770	62.37873	6.34629	1.00000	42.75165	56.36091	9.10813	6.82640	51.78771	10.64004	6.62134	1187.00441	8.20423
7.50540	2.36249	30.05209	55.96884	6.09529	8.66926	67.88049	6.49247	1.00000	76.80657	-81.24441	7.71549	8.94957	23.15678	10.44290	4.73536	1088.31410	6.26926
6.97084	4.86235	7.79740	49.45483	9.31837	6.54930	49.69669	6.27753	0.00000	55.38232	71.57118	5.50486	5.64102	32.87533	5.91853	8.50218	1180.65899	8.14578
6.01626	2.14616	32.10757	46.35491	5.60424	7.07560	45.99272	4.75124	1.00000	61.05981	139.6853	10.02339	7.41307	35.815	8.44926	5.99263	1188.61671	6.28372
8.90790	1.97720	20.59689	46.84986	7.02491	5.18911	55.48155	6.13958	1.00000	49.16229	4.62744	10.02468	8.61553	36.06386	7.30237	7.22336	1150.22277	6.64309
6.86638	2.07900	17.19716	55.73488	7.88992	6.13290	58.94944	5.63024	0.00000	60.75533	-88.31476	8.66308	10.04175	36.61033	10.86254	8.23283	1132.56030	7.48700
10.31305	2.22073	19.17724	53.57283	6.72579	5.96151	63.13477	6.70068	0.00000	66.84866	-95.36969	9.70157	8.03038	35.74788	7.11622	3.30115	1175.76492	5.87972
6.88386	1.48603	-1.23625	20.14218	6.89140	5.92492	63.20006	8.26735	1.00000	50.85378	-3.67029	10.07224	7.48708	37.13548	10.48247	5.49006	1060.75640	6.49910
8.65894	2.01999	6.36989	36.16438	8.45212	10.13545	50.06604	5.85403	1.00000	52.31307	-37.07167	7.97279	8.22687	-10.91111	8.83319	5.91296	1130.30942	7.10500
7.20256	2.57743	13.73288	45.54754	8.01586	3.40811	65.97365	6.91034	1.00000	54.65953	17.80774	9.10020	3.83472	40.55851	6.54383	3.76860	1136.27399	6.90026
7.42484	2.00176	6.75742	28.53497	8.89531	4.78432	68.77899	4.55371	0.00000	55.69922	99.95469	6.63256	6.84073	13.51825	5.27385	9.91952	1119.85164	6.52501
6.55539	3.17432	14.37012	43.20839	5.53789	5.51451	69.04065	5.31506	0.00000	26.98940	-87.882	5.42851	6.11751	41.85059	5.08648	9.70968	1151.07980	7.51724
5.89826	3.97978	8.23524	52.20121	6.30433	8.86239	58.37768	4.30821	1.00000	42.16154	-37.65	9.12461	7.55789	-10.91722	8.61061	6.39503	1149.93116	7.56297
7.21297	8.88267	-5.81238	15.25074	9.29829	8.82023	54.40645	6.94517	1.00000	56.03040	4.52529	7.18716	7.87979	50.71229	9.93066	8.64102	1146.84232	9.01730
7.61353	2.21600	14.45607	44.42999	8.12125	7.49725	52.17447	5.90991	0.00000	43.90670	-71.05977	9.15640		42.35843	6.16862	2.44287	1126.46292	7.42752
8.08009	2.48355	25.09265	42.89321	7.87563	10.30943	79.78189	3.91220	1.00000	39.93315	-72.97261	6.95852	8.80652	43.61062	7.40147	8.18273	1114.03473	7.42129
8.20473	1.99474	5.89583	30.18012	8.64545	6.54445	64.58994	6.79632	0.00000	24.08105	-2.52398	6.22495	5.45711	53.19146	5.79370	8.74593	1134.16044	6.27635
6.87003	1.53461	18.36822	33.26621	8.20714	6.97083	48.98280	7.59747	0.00000	50.67994	12.84052	9.07223	8.63805	45.78071	10.19070	5.18841	1060.72589	6.44022
8.25971	4.29097	12.56669	50.08073	7.37439	5.54119	51.69680	6.83603	0.00000	37.72760	21.32778	8.73003	5.99498	42	7.35661	4.15422	1053.02514	8.10113
6.56972	2.54082	33.59142	62.17408	5.58295	8.91080	75.47229	10.62180	1.00000	55.48236	-74.28459	11.77906	8.03564	40.5576	9.61296	5.93220	1090.09665	7.08456
8.68944	6.10761	3.58034	53.38170	8.73321	5.49947	78.01072	4.70007	0.00000	64.35911	-67.15407	7.29582	7.28294	18.42745	5.76953	9.51931	1100.77080	8.36822
7.46583	1.86480	33.05998	44.80121	5.86327	8.97535	76.99596	6.24684	0.00000	41.59554	126.835	7.49916	4.15085	37.65639	9.01626	7.25529	1069.15352	6.51565
8.47759	1.21937	12.32269	47.75638	7.55787	12.19133	65.65250	5.93001	1.00000	49.04397	4.08282	8.51808	9.82113	36.61954	10.19059	7.05461	1074.05525	6.60286
6.37577	4.70468	3.89611	35.52226	7.63803	6.11990	80.63906	5.57858	1.00000	52.02756	-71.05977	10.38731	8.75155	42.35843	6.62943	6.54649	1184.51237	8.15320
6.27237	2.36350	36.31070	45.60054	7.03563	5.80303	59.34995	7.12495	1.00000	57.66275	-77.4286	8.59850	4.94281	39.00622	9.99673	4.81991	1165.22472	6.69165
7.46726	2.51696	7.82113	54.33714	9.13740	8.58476	43.17526	5.99477	1.00000	53.05280	71.52847	9.61890	7.22696	32.57756	8.89540	7.16700	1054.74071	7.44135
7.30285	2.32330	-2.60408	27.63913	6.48032	7.31748	63.38736	6.38278	0.00000	65.95928	-74.28459	8.73922	9.00182	40.5576	8.97618	5.03907	1098.99728	7.59152
8.14780	4.10437	4.60254	22.14778	8.75617	8.01870	61.34149	3.04355	1.00000	57.23780	-77.70066	7.02769	7.90065	43.16547	10.31915	5.76547	1066.95698	8.02186
8.26701	7.09003	27.20705	44.02934	7.19510	7.66375	65.26811	7.96113	1.00000	46.26507	4.69889	8.41615	9.04812	50.56149	11.60962	3.95270	1055.45888	8.81383
7.35726	4.01765	31.78792	38.04996	7.32434	4.34847	52.82343	6.19740	1.00000	66.02316	71.52847	8.41447	4.72584	32.57756	6.83530	5.50699	1080.48554	8.02217
8.22833	3.16273	14.53246	33.86052	8.04927	7.77323	57.44690	6.59279	1.00000	36.26542	60.8019	9.61496	6.34475	56.9083	10.53484	5.40475	1146.68889	7.64040
9.17102	2.90671	19.05289	67.41306	7.34154	11.30107	65.16839	7.08334	1.00000	34.87183	68.88871	9.11746	7.34091	25.95533	10.55334	8.94107	1115.75557	7.35618
5.99203	3.49698	14.23381	32.34269	6.22812	4.97503	77.61141	7.28098	0.00000	66.74436	120.33063	9.42787	8.81779	37.65181	11.08587	7.55925	1058.96317	7.83402
6.14962	1.13801	15.10144	20.71656	6.60504	5.70965	66.36745	6.08976	1.00000	44.05317	43.2379	6.76985	5.37552	50.06	8.90245	8.20970	1057.20005	4.73006
5.94187	2.22941	14.94567	31.43779	6.26782	11.42070	71.17451	6.60236	1.00000	59.49439	-1.60452	8.21787	9.18770	42.06166	11.02200	5.03615	1142.32210	6.71341
8.57777	1.38361	3.29773	69.78430	6.92448	6.73490	71.67704	6.24391	0.00000	44.85237	-80.38297	5.53213	6.13881	42.8334	7.25439	9.18436	1198.49308	5.82487
6.20214	2.92857	7.62569	43.05685	5.19048	6.26720	54.64647	6.86489	0.00000	84.89366	-97.54667	5.70062	5.74208	30.5427	6.21525	8.67708	1138.04618	7.48517
8.39122	13.07347	6.28724	46.17929	9.13862	7.49030	60.04739	5.42189	1.00000	64.89035	3.16667	9.22449	7.55498	50.8	9.40020	6.77759	1134.21803	9.37951
7.14232	2.78996	16.98392	34.99087	6.35812	5.28055	75.51624	9.23784	0.00000	55.84439	17.8031	11.89945	6.71948	48.43174	6.46324	2.89019	1133.50975	7.18899
6.21925	2.47806	-8.42514	40.93031	9.21425	4.29763	68.12260	4.31892	1.00000	76.63680	145.18333	6.88043	2.42919	-37.9	9.44644	5.10850	1179.77740	7.04429
6.92243	2.12165	18.92600	44.93652	6.56374	8.03922	80.70305	6.97560	0.00000	53.46704	-74.07764	7.00681	6.60827	40.72816	11.21234	6.38682	1118.25939	7.55668
7.16485	1.84934	13.00336	40.13683	8.43219	4.13697	78.04933	3.77279	1.00000	52.94188	46.10925	6.91075	3.69697	43.35071	8.55704	5.98768	1060.81621	6.81250
7.96292	1.20726	37.79947	58.42795	7.01090	9.94007	65.10004	8.49259	1.00000	41.97196	9.32241	10.41181	9.18687	44.31771	7.66937	7.75529	1076.70525	7.13803
9.11087	2.40618	22.28064	37.57953	6.80141	5.50343	65.11265	8.23535	1.00000	26.87529	19.61222	11.38961	7.44786	44.97639	8.29409	3.86741	1098.34516	7.45112
7.27189	5.28105	22.31379	39.08421	7.48480	5.82214	50.97895	7.20568	0.00000	27.41465	13.28702	5.03250	5.21550	52.4581	4.47876	7.82988	1099.59162	8.08503
8.04953	1.72278	11.72490	43.18978	5.36505	5.19537	58.70734	5.52075	1.00000	62.62225	4.74161	6.97699	4.68093	7.62789	10.18706	7.14352	1071.25787	7.31373
9.15740	3.32784	16.37715	65.89341	7.08498	5.78520	54.07830	5.32480	1.00000	62.01210	88.58	7.53645	4.50250	23.18	7.60688	6.04102	1156.31790	7.42357
6.39731	2.32879	8.99965	61.40208	7.16554	8.78593	52.79504	6.75801	1.00000	73.07051	4.8951	9.55770	9.35570	44.92801	9.34638	4.40424	1091.96143	7.08609
7.28934	2.96618	30.92838	53.02825	8.19489	4.23710	80.04540	5.29392	0.00000	81.37272	-74.07764	9.80510	10.53563	40.72816	7.46833	7.64621	1095.73257	7.63153
6.97982	9.13126	21.08099	53.59975	7.20738	9.10704	65.25394	4.65937	1.00000	41.81383	20.91361	9.83559	7.13858	41.92361	8.65445	7.52128	1122.45922	8.92275
7.69787	2.33779	8.77701	51.22398	6.90268	8.19451	61.82548		1.00000	66.11539	124.3697	10.81996	9.55978	9.6531	5.86442	5.24363	1145.50368	6.88611
8.35777	1.98899	8.10346	39.17294	7.42809	5.77039	65.50584	5.86245	0.00000	56.59148	-1.05366	7.93613	7.75940	43.71032	9.06180	7.74859	1051.75676	6.85918
8.61502	7.24915	6.31320	51.37888	6.37956	6.52853	66.10842	7.65043	0.00000	39.36650	129.96972	5.95290	6.04499	33.4425	5.48694	8.18779	1067.05648	8.60543
6.78134	3.56848	28.54305	36.23795	8.31906	5.17809	55.53187	3.69224	1.00000	72.14139	29.65806	8.31405	6.29965	-4.83	8.58518	6.60396	1166.55050	7.71120
7.67098	1.91625	-0.52269	40.86880	7.27031	6.80795	46.38811	5.42642	1.00000	28.12734	2.44892	9.07861	7.13702	48.98693	8.24274	6.56476	1193.94116	7.32775
6.66474	3.45766	34.35790	36.16913		4.70523	68.02896	7.02360	1.00000	47.09116	7.2278	10.11769	8.54195	50.64336	6.64379	5.59969	1171.46960	7.61463
7.44924	2.75322	-1.62222	50.20429	6.81516	7.06847	76.07769	6.50688	0.00000	74.70489	38.15035	8.51427	9.25281	49.41029	9.19669	6.32577	1093.62420	7.37531
6.44092	4.39282	15.39725	36.38099	6.52511	9.85351	60.39107	4.91279	1.00000	53.13806	107.60627	5.99252	10.22472	51.82721	9.22482	7.23083	1068.29692	7.72605
5.98225	1.69118	42.28125	37.81711	6.33767	8.09479	45.91213	7.01439	0.00000	71.18652	-73.26022	6.66418	5.41863	6.46838	10.82635	5.68495	1076.46946	6.21989
6.88549	2.28074	-5.05057	66.60642	8.15746	5.32755	62.70383	8.33850	0.00000	61.19106	5.22778	10.07200	7.81221	51.955	9.31825	4.20774	1158.28068	7.23997
8.34141	2.82006	2.70035	54.83310	6.36968	10.40312	70.14900	5.65311	1.00000	48.68884	126.28333	7.39653	7.90122	45.35	12.01770	7.31775	1081.85418	7.15697
7.62713	3.98147	29.26904	51.54980	7.12927	7.13164	69.72813	6.30595	0.00000	63.27734	-58.44417	7.66530	6.84220	-3.14306	8.07600	5.11810	1160.98234	7.77450
9.03936	1.27041	37.83461	3.17989	7.32159	6.44108	47.48276	5.85218	1.00000	65.83210	117.63083	9.77100	10.12293	35.50056	7.26579	4.46842	1072.01049	6.28980
6.53342	2.78023	17.19982	39.87548	6.77935	9.69287	70.98945	7.07748	0.00000	53.46407	73.97117	4.28796	0.97799	31.96258	7.57818	6.84990	1108.33979	7.30146
6.15099	1.64837	18.82279	55.42617	7.66292	4.84719	61.64785	8.60176	0.00000	56.52271	-79.62098	7.40404	4.31621	9.15093	8.20965	6.59035	1099.87423	6.21073
7.85383	2.46139	20.28246	40.13638	6.86039	4.89943	51.69032	6.50483	1.00000	43.83085	-9.24671	10.41454	6.01031	38.72706	7.80395	4.12560	1087.25181	7.17220
7.17050	2.33094	21.24222	24.77011	7.72734	6.12410	50.52746	4.35778	0.00000	45.83041	29.65806	8.40668	9.70028	-4.83	6.47065	6.71105	1113.44097	6.78365
6.25417	2.54349	11.48416	42.29164	9.51452	6.23835	68.74787	6.56218	0.00000	58.78589	-13.2356	5.50675	6.14892	8.48714	5.81820	9.70618	1147.89105	7.74417
8.06104	7.81137	2.04805	42.40667	7.31005	1.08392	74.10317	7.34787	1.00000	61.27329	-74.95472	9.30771	4.36023	10.98778	4.01166	4.23198	1174.92373	8.81286
6.52283	2.62631	10.32077	32.79542	8.49325	6.89735	54.14334	4.62509	1.00000	34.93253	139.6853	8.03645	9.42723	35.815	7.14235	6.70999	1173.58494	7.53678
5.80533	3.01672	27.66703	29.19522	8.59555	8.08476	69.10330	7.66412	1.00000	68.82100	13.58357	9.41721	8.18437	-1.63333	9.27673	3.96957	1136.97790	7.23055
6.99897	2.02090	19.46603	38.88292	6.93058	8.33047	62.41075	7.00943	1.00000	51.15276	5.58472	8.90205	10.79273	52.14	8.93835	4.65368	1130.79861	5.38855
7.23040	3.96600	6.27345	43.88789	7.97927	4.83743	60.42603	6.82982	0.00000	55.87172	15.46667	7.59666	8.73850	47.05	6.22221	7.91174	1065.23044	7.84352
8.42644	5.57045	19.83121	50.50500	5.98672	5.22163	60.78798	5.63840	1.00000	68.11017	4.18333	8.35750	7.50110	7.6	9.24459	8.25584	1114.10242	8.40702
7.07604	9.38167	3.17776	54.05907	8.01108	5.46430	69.12494	9.83401	0.00000	45.29897	-72.86843	8.91717		41.27621	11.17157	3.44501	1081.98250	9.06058
6.03463	3.04143	4.58691	56.99607	9.24239	6.26105	62.38665	7.15726	1.00000	61.28245	41.00817	8.03937	4.19098	38.13708	8.53738	5.20063	1123.92744	7.53577
7.37830	3.97298	7.09313	47.85677	6.37085	8.54418	58.66665	5.07786	1.00000	52.18310	72.93924	8.18675	9.63632	18.87813	10.50844	3.86218	1181.65570	7.34134
8.64003	1.93369	-5.13415	41.15321	6.26941	9.99995	72.45099	6.17074	1.00000	55.21587	15.28318	7.99390	10.07978	-4.26613	9.19250	5.73754	1174.88096	6.16448
6.10453	3.59220	18.87464	34.13974	7.85430	6.73165	62.88575	9.56347	1.00000	62.47256	13.31783	9.21623	6.63215	52.61131	11.92837	4.45551	1193.46368	7.80026
7.86044	8.25110	13.94388	37.04675	7.61782	6.43252	72.35493	4.54454	0.00000	50.43399	9.29109	8.72989	5.64314	45.39402	6.51318	6.69692	1145.97265	8.80717
6.54963	13.08880	7.69185	39.01768	8.03188	4.20961	80.88216	5.97157	1.00000	63.88536	141.95	9.54336	6.10492	39.46667	8.00787	5.12623	1152.41469	9.41241
7.14888	5.85680	21.22928	39.04979	7.95878	4.50456	75.74020	3.89258	0.00000	58.72301	11.412	8.42286	8.55619	45.50369	5.69160	9.22677	1150.40366	8.46910
7.04852	3.12513	-2.43365	45.00486	8.27208	6.85942	45.99001	5.41272	1.00000	56.53553	-71.05977	7.64974	5.38209	42.35843	9.11893	6.87995	1186.25363	8.07506
8.56196	7.51334	21.86240	56.46721	8.14807	5.30905	77.96339	2.89409	1.00000	52.52249	-25.66689	7.31615	6.23347	37.74615	9.16141	7.97739	1110.03019	8.85400
7.93440	9.66044	3.45801	34.75289	6.37545	4.60121	73.57184	8.22715	0.00000	63.02429	-0.29825	10.70319	8.80520	51.39148	10.32538	5.36523	1193.72335	9.08089
7.68197	3.63279	10.79893	44.85070	7.95575	6.67333	67.16346	6.38697	0.00000	39.79918	56.36091	5.06329	5.72100	51.78771	6.05372	9.49334	1116.77476	7.75759
4.80622	1.39562	13.61092	41.43688	8.92965	4.25910	65.06249	5.98072	1.00000	51.83014	-121.74052	9.47527	12.78804	38.54491	5.85826	4.51242	1101.34178	6.64130
6.11882	8.13259	14.31939	63.44545	8.85252	6.78702	71.85157	7.68786	0.00000	68.92770	122.20488	5.92130	5.96905	29.98869	6.40945	7.39122	1180.10538	8.85751
