PAHs	warning	H2CO	SO2	O3	CO	TEMP	PM2.5	NH3	longitude	Pb	NOx	PM10	latitude	C2H3NO5	PRES	CFCs	CH4
9.15725	0.00000	50.91661	6.09449	6.02493	10.28813	27.37975	5.77021	9.07934	12.70038	34.93503	8.59301	7.28821	45.9836	2.21416	1071.90159	71.76283	5.89129
7.75880	1.00000	74.01430	6.36740	8.07836	6.60454	23.09641	11.02134	4.76044	109.3243	60.62802	6.37671	8.22025	-7.0981	4.84704	1106.52553	84.76098	6.13117
8.66445	1.00000	75.39236	6.49321	9.42790	7.67021	24.02508	6.97755	10.98659	114.10479	69.66245	8.28630	7.85247	22.37066	4.28349	1177.97251	72.58208	7.28426
6.31661	1.00000	82.14632	6.84231	10.33487	6.05995	4.01010	7.01269	9.21298	79.82979	33.70787	7.89877	6.84776	11.93381	2.12086	1101.28654	77.63729	8.69566
7.85052	0.00000	67.05090	6.16751	7.07617	7.76336	38.32076	7.69367	8.64108	17.22635	44.32677	8.81532	10.05496	48.8449	27.00362	1190.58195	69.52220	5.67551
7.80878	0.00000	35.76181	6.50752	9.22246	7.24089	24.81663	6.58882	8.74672	8.64409	36.27444	7.68814	9.45502	48.07667	14.97941	1149.46412	65.22959	10.00233
8.31639	1.00000	56.53702	6.94529	6.54165	11.47584	10.28593	8.78478	5.43885	-79.00453	56.87788	8.99378	8.68566	-2.90055	7.85414	1137.30890	74.94957	8.40403
7.82217	0.00000	44.78121	8.33436	6.93953	10.14086	20.20305	5.64147	6.63198	-156.47432	55.09934	6.59302	7.79829	20.88953	4.60447	1188.06695	67.17795	5.05788
7.62756	1.00000	48.68792	7.81730	9.35458	4.47769	8.29105	7.76315	8.24384	72.54064	46.95498	7.93909	9.28215	31.82539	12.47734	1179.10069	63.51355	8.41411
7.66438	1.00000	36.29208	6.36451	7.06585	9.35474	17.60491	8.42249	4.55921	48.26258	54.22479	9.38402	8.76797	33.86419	8.26867	1070.39948	67.89988	8.13576
6.39385	1.00000	23.43020	5.69426	9.87835	9.04354	1.52946	4.84562	9.61514	37.49338	35.00668	7.42884	6.80121	55.62047	2.44444	1148.07302	61.02011	9.50898
8.59058	1.00000	32.85770	6.56542	9.25896	3.01577	30.27033	5.78001	7.72675	107.60627	19.18416	7.68441	9.42094	51.82721	15.33530	1056.35679	78.09251	8.55995
8.03022	1.00000	37.45448	7.93361	5.27356	10.89468	18.81191	8.66570	6.33176	4.52514	48.98343	8.08356	7.99169	12.74482	4.78174	1190.47747	76.43348	8.96589
7.88317	0.00000	38.33854	9.07114	5.38275	9.31552	19.61511	3.39180	8.99577	12.19458	40.37007	8.75860	8.04756	10.61285	4.65344	1067.11291	61.02343	4.42219
7.81492	1.00000	71.33164	6.07741	6.94356	6.03171	15.95595	10.62906	6.39714	11.37703	40.71552	7.16184	7.42692	48.06919	3.58666	1122.01176	74.02925	7.90605
9.47503	1.00000	37.60086	5.94058	10.03220	8.67179	42.24347	5.82316	10.74884	-48.67028	52.83353	7.34529	8.13269	-28.24	4.85950	1104.52431	81.61981	8.91156
8.90752	0.00000	45.61117	5.72184	8.60751	9.50520	28.02148	10.90804	7.82228	-119.48568	62.51616	6.44515	8.23772	49.88307	5.31588	1088.18426	74.51801	9.32880
7.27407	0.00000	38.14911	5.31593	6.89632	8.81035	-0.65653	9.68939	6.17863	115.88782	71.06324	6.75070	7.44555	-32.05251	4.22798	1060.18464	67.12619	10.48190
7.37125	1.00000	50.13488	7.46096	5.57839	8.84066	-4.06961	9.36547	8.68369	122.22833	32.69679	8.08863	8.55382	40.66482	6.78491	1067.87642	75.14054	10.57549
7.83363	0.00000	55.76380	6.75833	4.75488	9.02353	0.44365	9.55267	8.60373	-74.96933	37.27129	7.00123	5.89669	39.71734	2.19916	1080.97236	65.65971	8.90768
7.03378	0.00000	71.55711	9.70472	6.03623	8.90031	-0.32115	4.36860	7.00927	-73.9614	47.18249	7.81554	4.93098	10.15031	0.58649	1139.25826	70.94953	5.29215
5.51494	1.00000	38.51652	6.94089	5.07917	9.64079	13.61855	9.82709	7.93444	-1.5443	57.97338	8.38298	6.34747	50.75767	1.65771	1127.14115	83.78004	10.41888
7.11312	1.00000	43.10068	8.50206	8.09518	10.20631	37.78554	9.58777	2.97665	-75.64963	38.85892	8.34995	7.30094	40.24537	3.51529	1102.67136	63.49894	7.70151
6.56724	0.00000	50.29282	8.53271	7.58617	10.19927	27.46364	8.77277	4.87910	75.06583	60.89573	8.16999	7.78160	32.17629	4.31301	1057.19837	79.76331	7.18683
7.84542	1.00000	46.29497	5.47994	6.58716	8.87479	13.38881	10.18231	6.60060	78.55757	52.57426	7.76652	9.27428	17.34769	12.92790	1164.07400	65.86542	10.52993
7.57489	1.00000	35.83407	8.19998	7.66920	10.23213	25.89553	9.27468	5.50089	-94.41551	40.76793	8.18501	8.06383	39.09112	5.24812	1158.67287	64.18780	6.78976
6.98801	0.00000	72.87394	8.55316	5.19088	6.83822	6.17057	4.04630	5.93985	27.46153	58.43262	9.16535	5.37325	-21.44236	0.67462	1120.73503	77.85557	7.38936
7.28989	0.00000	60.36026	9.07013	5.14916	7.66247	31.41114	2.28672	11.51925	14.01481	28.60254	6.94681	7.82739	42.67164	3.55261	1147.67841	78.69200	5.76371
9.98352	1.00000	55.08476	5.90795	6.46760	10.29410	20.56479	9.91880	8.15099	6.10237	63.68988	7.75307	5.35562	46.18396	1.80309	1124.52928	54.07201	10.61386
7.21302	1.00000	49.26639		8.97054	5.24042	1.34273	8.45499	8.63696	114.10479	56.16227	5.28135	7.98247	22.37066	4.63447	1129.81345	61.35834	9.54103
7.46303	1.00000	67.92338	7.42808	9.08112	4.21760	12.42498	7.05190	8.14530	75.11937	43.44821	8.00608	7.57808	20.88098	4.11879	1178.42033	70.45930	8.54511
6.63634	0.00000	54.23237	9.89321	8.33445	10.32727	31.05410	8.30728	4.07481	137.36215	29.61935	8.71662	9.02028	36.75965	10.56197	1117.97747	69.00194	7.64595
7.54303	1.00000	51.96343	7.48185	6.17558	8.85430	7.44424	9.80331	6.99846	125.51176	39.13244	7.64665	7.69581	42.64031	3.53820	1103.48740	63.52879	7.41163
8.91848	1.00000	62.69703	6.45916	8.92159	3.98390	-0.39508	7.27839	9.03365	120.33063	36.63640	7.92764	9.66309	37.65181	17.46152	1199.30523	67.05531	7.41409
7.23685	0.00000	76.11579	5.87654	6.48809	9.87470	26.61111	8.56843	7.94072	-75.23266	32.35076	6.78035	8.12301	43.1009	4.99928	1181.34967	69.26986	7.11307
8.71287	1.00000	51.65608	6.03149	7.92920	9.16051	21.26298	7.64598	5.10517	-100.44843	52.52713	9.12993	6.28694	20.74122	2.20269	1109.09627	71.85544	9.61154
5.51484	0.00000	34.55903	8.50554	7.54916	10.76543	18.91093	8.28718	7.68979	120.56528	55.97429	7.30018	9.58828	14.66	17.46100	1062.62624	68.57669	7.10864
7.60226	1.00000	41.19845	5.67402	7.14064	10.32751	26.79451	10.11216	7.32184	24.99798	39.40121	7.09608	5.85567	-8.73508	1.57817	1072.85208	57.46028	10.42967
7.66726	0.00000	51.07862	7.65725	5.45697	10.98308	8.83794	7.44334	8.41130	9.5926	66.52253	9.43453	7.76386	52.86147	3.07278	1154.39216	74.42245	5.24308
6.42088	1.00000	67.26023	6.44130	9.13454	6.90621	12.74814	6.66949	8.82338	82.85749	29.54130	7.96802	7.55495	17.54907	3.38704	1186.19118	69.03813	10.22090
9.67058	1.00000		7.80629	8.71127	4.13122	7.86715	8.08063	7.40419	-5.55835	89.31015	6.94356	8.58973	42.64685	6.94751	1153.03859	76.82791	10.20666
8.24586	1.00000	57.81199	7.58472	8.70448	3.07872	29.05602	8.19740	7.71129	-41.88778	51.56126	6.21804	7.90094	-21.205	5.00612	1195.51847	63.61824	8.59732
8.55122	1.00000	42.78240	5.64897	6.88611	8.11708	1.51520	7.31411	9.27367	-91.06177	45.48816	6.87462	6.09978	33.41012	2.09207	1102.70226	68.56579	9.94790
8.78756	0.00000	67.24744	8.48818	6.36172	9.26105	11.57200	6.40821	6.48384	-6.00137	50.92169	8.84816	7.76539	33.42585	3.71700	1105.67739	77.31809	5.85454
7.05475	1.00000	36.42922	6.19908	9.90626	8.81582	17.33931	6.39260	10.84478	-96.39774	27.69532	8.47289	7.13874	30.16688	3.25639	1142.26169	67.92095	8.45303
7.50163	1.00000	37.66507	7.78604	4.71238	13.35292	25.63187	9.53545	9.03335	71.52847	40.90317	9.79306	6.96487	32.57756	2.42975	1102.82405	73.51969	10.85344
7.51360	1.00000	47.45867	7.92744	7.79569	2.79448	2.64827	9.80238	7.97876	121.06761	48.89503	6.65974	7.62310	12.35275	4.22554	1063.07760	70.85126	9.34815
5.25670	1.00000	41.33755	7.45964	10.03364	6.22865	17.44117	6.45044	9.39440	-6.00137	55.90441	9.44091	6.89444	33.42585	1.42875	1063.78290	63.72927	8.17414
9.40717	1.00000	51.51951	6.85958	10.58527	6.46931	28.88198	6.31590	11.44724	171.25364	67.00820	6.40616	7.70062	-44.39672	3.67951	1156.37025	68.85463	7.72027
7.75357	1.00000	51.20746	9.30101	6.40723	9.61438	9.80201	5.66154	6.81081	146.05093	28.96936	8.12593	5.75016	-34.28853	1.85638	1194.00016	80.96061	5.57663
7.72987	0.00000	35.65026	6.97074	6.02561	10.22768	-4.15925	6.36987	9.66055	24.95034	39.27664	8.08608	8.57900	60.18427	7.02169	1153.46906	57.99757	8.01554
7.78415	0.00000	66.42404	8.27632	6.99551	9.85317	18.04920	5.90840	6.92399	138.89585	57.73613	7.71128	7.36589	36.33011	3.02914	1178.39054	77.47361	7.16552
9.11412	1.00000	57.84734	5.01569	9.31287	6.22156	7.11466	5.00685	10.65543	43.63417	67.51999	7.54843	7.37715	43.96222	3.50036	1127.50940	62.57304	9.39738
7.68154		47.68507	5.84100	7.16757	9.99858	12.03293	7.62282	3.67305	-91.58045	49.56137	7.27585	6.90782	41.6764	4.02051	1056.42917	59.37478	10.12770
7.88694	1.00000	48.19956	8.37604	9.63941	7.79026	11.55046	6.63685	8.57144	14.39024	61.04400	7.08985	7.08533	42.22718	2.38526	1128.75102	63.99628	8.86250
7.22569	0.00000	40.67498	9.66488	4.91749	8.14827	9.12929	5.82388	8.16986	24.04142	31.67519	7.41959	7.80676	54.39635	3.27060	1172.34237	77.03572	6.83033
7.82364	1.00000	59.05541	4.30271	4.89654	8.13083	21.64631	9.70587	5.03132	-87.65644	42.88201	8.58335	8.11200	41.80753	5.71454	1140.45389	74.98946	12.66738
7.45964	1.00000	24.46118	6.69340	8.95721	9.74879	-8.56341	7.01825	7.39113	-73.47429	33.55611	6.63361	6.55480	40.68066	2.37471	1192.91625	69.43786	8.67406
8.64979	1.00000	47.69191	5.94553	5.70659	11.52292	28.98105	9.38785	6.18579	-79.59415	39.83714	7.74891	7.61343	-2.13404	3.66331	1149.98553	68.30499	11.27465
6.83716	0.00000	33.25085	9.40944	6.27804	7.62606	11.42888	4.51155	5.57743	27.02444	52.33205	9.06176	6.63604	39.59611	2.44755	1134.06118	69.61133	6.98891
7.34548	0.00000	26.78805	8.68232	5.23479	9.04302	10.39265	6.64524	7.59259	114.10479	75.40375	8.24515	7.88085	22.37066	3.63550	1101.20469	75.29170	7.33485
7.79431	0.00000	36.95242	8.53458	6.66483	8.37874	12.20120	6.22894	5.19732	-65.61427	48.49191	7.66409	6.47736	-27.4338	2.30412	1172.22825	58.23039	7.79249
9.61232	1.00000	51.65393	5.97590	4.68650	8.77007	12.33912	12.11855	8.38361	-93.08883	26.75020	7.94738	7.63422	45.16024	3.62958	1110.67634	69.01649	10.46613
7.91585	0.00000	50.99324	5.35528	7.86342	9.70109	7.65115	9.77525	7.18811	8.51667	35.67234	6.59291	7.60399	51.88333	4.16521	1131.39184	65.68563	6.99705
8.13057	0.00000	75.10998	6.51375	6.28190	8.66649	3.55616	5.49658	10.18870	74.4818	48.11373	8.80320	10.20977	30.21121	30.42195	1195.00712	56.73898	6.01853
8.40622	0.00000	70.10261	6.08430	7.10983	9.64900	10.86483	7.93852	7.98231	-86.77917	29.70134	7.64187	8.30954	36.02506	5.62878	1175.63365	60.13950	6.54362
6.78136	0.00000	68.52898	8.97098	8.38738	9.39545	28.69476	8.04986	4.16427	-91.11667	36.38343	7.54751	10.58796	14.93333	44.12501	1056.79554	81.27627	6.87960
8.72348	0.00000	56.62271	6.27087	4.62358	8.65467	22.65075	5.16240	10.53548	137.02166	71.72256	7.18830	7.45552	35.48199	2.74315	1113.47908	66.84569	5.42702
8.39092	1.00000	3.57085	7.76031	6.14074	9.84414	28.79921	11.55296	7.81835	30.4347	47.98601	7.41415	9.74751	-1.9487	20.93597	1182.75992	69.77158	8.02468
8.43786	1.00000	54.13900	6.68389	7.01974	7.22458	15.65009	7.38248	7.22590	-67.15407	64.11623	7.05339	9.34993	18.42745	13.93510	1154.69814	65.75654	9.79511
7.02141	1.00000	48.54785	5.08917	9.28343	8.24763	31.76312	5.80322	10.13014	121.06761	73.56583	8.66376		12.35275	6.08364	1133.30795	74.60478	9.77913
7.63735	0.00000	54.74967	8.19503	7.38415	10.16194	7.99862	9.02975	8.57633	-88.81395	58.93425	10.27263	7.36184	35.61452	3.78979	1096.71307	75.74320	6.63823
8.30814	1.00000	38.16870	8.21614	7.09716	11.25810	9.25831	6.17655	9.74552	-122.2608	60.97894	7.48578	8.70848	38.17492	9.45461	1118.18678	59.17489	8.75762
6.14498	1.00000	50.92531	5.49133	9.75837	6.08347	21.06709	5.23055	9.12130	-51.87389	55.78509	7.94865	7.57971	-23.44361	3.68453	1078.57167	92.66381	10.33420
7.99660	0.00000	45.63132	7.06940	5.36690	10.07251	28.40637	5.02668	11.06928	-86.19903	57.48687	8.04079	8.63300	11.84962	7.55111	1067.67242	81.57239	7.95309
7.85274	1.00000	48.01209	6.34572	9.59955	8.34473		6.08491	8.75557	74.80555	44.94843	9.56339	8.15121	34.08565	4.59162	1157.34011	66.02743	10.39503
5.51909	1.00000	46.49385	5.45081	5.41521	8.08789	15.28873	8.61892	6.02704	-5.55835	57.87627	8.19588	6.63941	42.64685	1.47985	1194.22348	70.79483	11.14461
7.26709	0.00000	67.91828	9.40045	5.85751	9.56569	24.84713	6.24689	7.75364	9.15013	53.47909	6.32944	9.55391	13.70727	15.81476	1126.12505	73.23490	6.15032
8.88997	1.00000	38.30206	6.98484	9.74557	3.71426	19.48970	7.52913	10.11991	-66.8499	26.07370	7.84916	7.83591	18.03496	3.40040	1149.62265	70.30080	8.40889
7.94571	0.00000	49.73594	8.89096	6.55312	9.27699		7.44942	4.74580	75.06583	28.28527	9.04936	9.33385	32.17629	13.59351	1073.18724	69.54467	6.96545
7.05178	0.00000	36.06862	10.14205	6.67998	7.51070	18.08887	6.92028	7.16829	1.53414	53.31805	6.69217	8.27773	42.50729	5.72073	1128.65205	83.73533	7.75542
7.28213	0.00000	27.66110	6.58183	6.93853	9.33451	29.09174	6.72860	7.93536	1.53414	59.21929	7.21656	7.29054	42.50729	2.65651	1194.56246	47.90274	5.49433
7.49528	1.00000	67.44444	7.34720	9.03845	5.54506	2.10177	7.11000	8.25632	1.10687	39.00684	8.89254	8.25933	41.15612	5.10057	1152.43442	58.86478	8.23340
8.84456	1.00000	51.44811	6.04646	4.88462	8.74982	-3.14153	8.58837	8.43646	-48.52333	64.05545	6.87123	7.32248	-0.71667	3.03489	1100.29567	58.18511	12.69582
8.38191	1.00000	52.05373	5.43347	9.19477	5.21496	10.35429	5.10988	9.43484	72.93924	34.03184	8.22886	8.89235	18.87813	9.28342	1101.18276	64.02734	9.47565
8.27945	0.00000	51.28314	7.17427	7.61196	7.53479	12.28875	6.72759	8.08391	126.28333	55.83861	9.01376	7.45024	45.35	2.82647	1130.56262	72.02700	5.02091
8.84279	0.00000	52.64768	6.84194	8.13186	8.79225	24.70701	8.19175	7.35581	7.00417	70.31022	7.65099	8.43116	52.26083	6.92046	1055.34270	76.21656	6.45270
9.76892	1.00000	55.24612	4.92083	7.55277	10.80720	-1.23733	6.27732	10.61521	-1.4001	44.34166	8.31119	7.34486	7.06273	2.88559	1166.23955	72.84989	10.79363
7.83510	1.00000	69.81358	5.37673	9.51449	7.86343	9.96920	5.12546	8.15102	29.41824	70.90854	8.58214	9.35535	45.99194	14.26379	1152.32329	67.90648	10.28796
8.21505	0.00000	63.03298	8.56212	6.03207	8.74977	24.43469	4.26685	7.03569	48.26258	30.26421	8.90842	6.31009	33.86419	1.42007	1150.59474	81.43008	6.40094
7.57446	0.00000	52.17353	6.24675	7.18675	9.08718	0.39117	6.46935	8.45417	-86.57415	31.02814	8.13788	7.44570	15.48131	2.66670	1138.60173	63.91947	5.28359
8.39907	1.00000	38.97784	5.51279	8.65161	7.79682	19.60026	8.51265	5.07331	34.75699	25.44218	7.41168	8.46036	31.39547	6.67774	1184.93147	68.79034	8.04855
5.74921	1.00000	53.93683	6.67978	6.87771	11.29648	29.89406	6.35746	6.04527	120.74792	46.74380	10.55695	7.47859	41.09822	4.07037	1155.38302	87.54836	9.87626
7.01331	1.00000	69.07949	4.24859	9.42387	3.30793	10.58026	4.60087	12.29872	150.60036	44.82648	6.62849	6.83815	-34.88422	2.67385	1112.08053	57.50010	6.27302
5.61858	0.00000	53.44612	5.70012	9.20382	9.76720	4.35281	7.73966	7.54874	75.16878	40.64027	8.78855	6.88110	30.81383	2.72677	1135.81118	74.92788	5.85217
8.25788	1.00000	46.78938	7.92258	9.70098	3.89654	-0.69727	7.39394	8.71087	33	52.92300	8.31319	7.89362	-2.68333	4.32047	1092.76274	61.53376	8.36917
9.98245	1.00000	41.03161	7.32898	8.30812	10.60641	30.28914	7.32427	4.98924	30.96755	44.94464	6.34591	7.38391	49.07866	3.74994	1145.18709	81.58701	8.11288
8.14971	0.00000	56.89800	8.94884	4.95103	8.27481	11.61523	4.83628	6.38092	116.10146	55.19755	7.30256	9.52656	5.90702	16.55163	1153.10689	71.72167	4.84964
8.34430	1.00000	51.22332	6.04846	8.82382	7.60375	12.35624	6.06665	10.36369	-73.02841	61.52698	9.48668	8.38252	-36.9256	5.77617	1195.48866	54.00949	7.78544
8.46819	1.00000	46.45303	5.54237	9.16468	6.23483	30.01666	6.64957	9.36830	112.01667	57.96687	6.57098	8.26568	-7.81667		1162.09713	72.57706	9.23300
6.44254	1.00000	45.17077	6.06856	7.29230	4.77328	29.38086	6.97375	8.93662	84.63445	39.83974	7.36666	5.84408	24.81757	1.44577	1144.40529	72.47564	9.12102
8.38751	1.00000	44.57583	8.11556	10.43495	5.21592	15.36251	7.30194	6.73217	117.65694	33.03507	8.36630	7.68866	36.19278	4.99498	1083.85102	79.13068	8.83083
8.13565	1.00000	45.71160	6.49850	6.28808	9.96546	9.40254	8.80539	7.90282	84.13864	60.26543	7.69975	5.86775	22.88783	0.18290	1159.05422	61.79520	10.59571
7.20699	0.00000	63.69741	8.87847	5.32695	10.05593	33.81855	9.14022	8.82465	112.73333	73.08284	7.94828	7.92557	38.40917	3.85238	1128.86154	62.98471	8.63703
	0.00000	42.76201	8.45911	5.38259	8.92467	14.03533	7.13621	7.11462	17.4674	67.39844	9.43113	9.66415	50.86079	18.09417	1067.50347	68.40862	6.71725
8.64930	0.00000	39.16484	9.29175	4.37017	5.26204	15.90078	7.44866	9.64653	-74.73584	41.97054	8.63105	8.71482	5.20856	7.88459	1055.89280	81.35303	7.45475
7.00040	1.00000	46.22405	6.18808	8.04088	7.23215	5.71210	6.05180	9.91765	140.11667	60.43574	9.69075	8.52773	37.56667	6.50495	1184.49087	74.75990	8.28398
8.56217	1.00000	31.31985	5.63366	5.57409	7.24296	19.20274	12.98339	6.46492	-48.67028	53.27726	7.98961	8.68060	-28.24	7.70380	1178.99744	69.48525	9.17022
8.36598	1.00000	44.71908	6.31811	6.58852	9.57694	12.70335	10.99038	5.41824	-82.45426	33.61767	7.57653	7.55756	27.09978	3.82152	1139.79616	72.33197	9.03198
7.64484	1.00000	47.61389	6.21308	6.40901	8.34346	22.41780	8.87731	3.63879	-2.77259	58.79328	8.64501	8.24158	37.49073	4.47509	1094.11958	78.84730	8.67118
7.05326	0.00000	43.70969	10.28060	7.41266	9.86873	1.48128	7.64445	7.63394	122.20488	68.48141	9.74662	9.02463	29.98869	10.74180	1132.05577	60.14555	7.68179
8.77508	1.00000	47.89266	6.35708	4.68552	10.89769	19.47280	10.63359	8.47564	4.7934	32.87896	8.37046	7.72777	45.69558	3.92835	1142.93210	64.36570	10.36068
6.90874	0.00000	24.71525	9.74293	6.84185	9.18699	22.31853	9.40133	6.06495	-88.27205	22.32485	8.23370	8.36697	44.27804	6.13005	1129.87692	81.36908	7.89118
9.66748	1.00000	50.25922	6.68497	8.76955	6.90854	16.83215	6.83566	10.18686	5.4584	76.78757	8.53617	8.83259	43.32393	9.63694	1105.90469	64.86402	8.26945
6.89081	0.00000	37.46467	5.96176	8.37808	9.43329	1.37473	9.07498	7.95815	75.11937	54.89741	7.45203	7.61168	20.88098	4.01797	1097.13267	58.53287	7.59839
8.69060	1.00000	45.82457	8.79933	10.80120	6.99088	23.49751	7.79588	8.93407	9.5586	37.38336	9.41891	9.26574	54.52156	12.92374	1123.93123	73.02708	8.40788
7.34149	1.00000	59.63284	6.52038	7.00107	9.97552	28.42494	8.61961	4.49122	120.74792	71.40888	8.79829	6.96331	41.09822	3.29560	1054.49297	66.25574	8.82527
8.16204	1.00000	62.52808	6.65264	8.83264	4.21356	2.53150	7.10541	7.85420	-1.64295	63.24522	7.78580	7.68024	42.8139	4.53756	1113.26191	68.88328	8.21790
6.51389	1.00000	52.33026	7.27520	5.79081	9.87362	20.97132	8.61595	7.27706	78.95693	39.73669	7.70792	8.48633	29.21399	6.26165	1162.98191	55.13538	9.26686
8.25803	1.00000	67.65900	7.07573	6.92544	8.41110	-5.76080	11.04349	7.00758	27.06365	35.09875	8.61008		50.18545	8.36265	1157.54190	76.08402	7.50525
8.69102	1.00000	47.16018	5.32871	6.91361	7.80962	13.35713	6.80742	9.02258	15.46667	55.83293	7.87777	7.90227	47.05	3.35042	1156.78289	55.65250	9.62182
8.22727	0.00000	61.87117	7.80792	5.08346	7.13486	21.93194	7.95109	9.56981	16.4	25.43087	7.58607	6.49010	48.25	3.11707	1053.67397	73.73053	7.76605
8.14658	1.00000	64.26247	6.55579	7.36787	8.59251	9.20259	8.73931	8.20561	77.5609	39.08342	7.50656	8.29937	11.00599	4.28247	1182.27331	73.30276	9.32231
8.72481	1.00000	49.33681	5.05286	8.49819	7.50220	7.48224	6.13073	10.12735	-73.9614	54.95712	7.70806	7.09753	10.15031	2.15734	1153.42318	54.66884	8.87616
8.66203	1.00000	51.12048	7.49283	9.23934	4.30357	-5.45527	7.03543	8.05275	103.81667	33.16354	6.50936	8.62719	1.6	6.76003	1173.30780	66.70760	8.92852
7.81430	0.00000	44.66278	6.46778	6.82622	9.28687	2.95552	7.32087	9.35766	3.64633	27.87183	8.03040	5.92868	6.8485	1.74311	1167.27386	59.64035	7.43949
9.54625	0.00000	55.90805	8.82615	7.22141	10.15214	24.03967	6.69192	5.57115	72.54064	69.13867	8.09241	9.11297	31.82539	10.94700	1154.51332	54.34500	6.80492
8.70117	1.00000	41.78228	5.37842	8.47350	2.17618	-14.87944	6.29000	9.90278	117.59152	49.68855	7.33854	6.85485	3.31332	2.67425	1198.65622	68.79363	9.25848
8.24257	1.00000	53.98443	5.24682	9.65871	9.59660	0.37691	4.36511	10.13519	22.53083	50.56290	8.24884	6.91204	44.22639	1.70598	1073.35853	73.78647	10.69357
8.31210	0.00000	50.73696	5.86999	8.21027	10.19205	17.61987	6.57190	9.97186	138.31667	42.19524	9.12094	7.01663	36.65	2.42594	1067.96177	67.64621	7.60248
7.91736	0.00000	79.24695	9.57730	8.02610	9.96659	17.02299	7.55492	7.05049	8.77069	34.08394	9.42612	7.80264	50.80904	3.93856	1068.56907	63.01133	7.45956
9.17131	1.00000	37.01986	5.94232	5.46314	8.27564	8.46366	10.78250	10.38062	29.00974	61.38160	8.94301	7.89578	-24.19436	5.01824	1165.83638	78.71121	11.16315
7.68373	1.00000	54.82399	6.42567	6.25290	7.74132	3.20679	10.29202	6.01046	-75.69947	27.19367	5.22873	8.00220	8.79577	4.86541	1074.47621	65.62240	7.63315
7.75692	0.00000	53.19481	6.06033	5.67707	10.21494	15.66514	7.91560	7.89930	-93.263	21.26769	9.19967	5.02895	45.0408	1.14774	1066.15351	69.29755	6.71682
8.67935	0.00000	59.90154	6.56094	8.21010	8.94296	24.89086	7.26150	8.90780	68.88871	73.37201	6.64977	8.81426	25.95533	9.16444	1114.12887	58.02518	6.89841
8.13869	1.00000	69.63395	7.83774	7.99607	11.12959	14.14783	6.87531	4.94004	2.29026	50.48464	7.95190	9.47205	48.77644	15.10401	1189.66630	82.04923	7.24378
8.32411	1.00000	50.41627	6.49294	7.84497	6.10493	18.75145	6.36635	7.12348	31.33078	44.98068	7.59191	8.10452	47.56494	5.18143	1074.14761	75.92120	12.09947
9.04363	1.00000	47.67941	6.14310	9.54853	4.00689	23.34635	5.29484	10.54360	-73.20483	37.38399	7.27998	7.47529	41.16704	2.45181	1055.30476	56.57492	7.68999
7.60382	0.00000	56.39896	7.66696	7.21113	7.28837	8.12703	6.55485	9.58960	72.68533	61.48402	7.42511	7.25202	22.75218	2.24233	1148.80890	52.44628	6.67280
9.57487	1.00000	54.69981	5.99157	4.98157	8.77773	14.58832	10.17938	6.28358	-77.70066	52.78432	8.41650	8.92172	43.16547	9.95300	1084.98666	85.85143	10.35018
8.99102	0.00000	50.79431	5.96263	5.20649	9.39035	13.13644	7.73750	8.40577	4.85668	32.24462	5.21027	7.87415	36.27462	3.65549	1134.78881	65.99468	6.32798
8.30900	0.00000	51.98730	7.57316	6.20739	8.85931	22.17183	7.22964	10.64068	-68.30472	66.74397	6.78704	7.86648	9.91861	4.11450	1089.72682	66.39918	9.60945
