CFCs	latitude	TEMP	NOx	H2CO	NH3	C2H3NO5	PM10	CO	PRES	PAHs	warning	O3	longitude	Pb	CH4	PM2.5	SO2
54.23817	11.50526	13.54427	10.04182	35.35641	7.20101	0.56031	6.23249	9.04875	1190.92576	8.16363	1.00000	8.73593	77.23826	73.17991	5.78943	8.95172	6.81015
36.39518	25.87498	19.11531	9.82478	37.67619	6.22886	1.54339	7.64624	9.03195	1110.88793	6.67331	1.00000	8.36416	86.59611	40.45524	6.86226	9.09120	8.17449
50.39533	43.11667	9.07408	9.85688	47.02538	6.14178	0.93745	6.97928	7.16420	1142.22086	6.89803	0.00000	10.86772	1.6	45.17152	8.92549	9.26765	8.90674
51.85569	51.65	21.08507	12.49358	35.85525	5.59053	1.34936	5.74039	9.01016	1080.75180	7.84757	0.00000	7.35522	-0.2	64.95816	6.39924	9.06065	8.15879
53.78418	57.97472	17.58583	5.26424	57.87280	6.34961	0.65638	5.14047	8.84698	1128.91818	8.59791	1.00000	8.73848	33.2525	61.24042	7.90087	7.00534	8.20745
36.90664	55.82737	28.32689	10.27198	34.99592	7.30864	1.09844	7.03331	9.00448	1057.23351	8.41492	0.00000	8.15924	-4.0573	38.46696	9.11322	10.59392	9.10029
81.49446	45.99194	11.41762	8.19461	33.08857	7.26414	1.91024	8.16182	10.02351	1157.17461	8.22551	1.00000	9.21918	29.41824	46.37152	7.08866	9.74383	7.50302
71.68523	31.96258	14.25554	5.87640	36.29296	6.69060	2.30561	8.14771	8.68122	1084.36147	9.70143	0.00000	7.89995	73.97117	52.05051	7.86861	10.76063	8.76505
57.95865	50.23271	12.27202	8.12729	57.22872	6.99146	0.82083	5.43940	9.46963	1199.67028	9.84077	1.00000	6.19773	12.87117	35.28643	7.90315	7.38349	7.75851
64.90730	47.48444	14.07042	10.00350	45.34855	6.16712	0.82801	5.97678	7.57018	1188.98250	7.14312	0.00000	7.27831	36.25361	63.27432	7.71946	8.19236	7.01104
62.33424	39.78504	16.38016	7.51674	40.89863	7.55782	2.22678	8.21845	11.30367	1063.63777	6.52809	1.00000	9.48198	-85.76942	51.94801	6.69990	11.01405	7.20081
51.25396	11.15583	20.94189	9.81986	60.02225	7.26988	1.39493	7.14865	8.90813	1095.37405	7.08416	1.00000	9.02676	42.7125	44.48843	7.22055	8.39860	7.53288
48.93426	28.92694	11.38311	5.68694	42.13170	4.29597	0.76247	4.99615	8.67527	1110.35322	8.99900	1.00000	7.71049	78.23456	55.56083	11.22809	5.98596	6.76438
27.97224	5.27247	17.62471	11.20216	61.63323	6.50748	1.13035	6.28788	7.14679	1080.95221	7.81035	1.00000	7.88702	-3.59625	59.98041	4.93504	8.73636	7.68584
37.18682	51.78771	32.15144	7.40990	27.48401	8.40680	1.30753	6.79249	9.52816	1121.52340	8.52205	1.00000	9.09574	56.36091	48.14570	8.57628	6.75843	6.01481
68.97910	53.95278	30.38539	10.42291	50.60948	5.39132	1.38883	6.89160	8.48436	1057.17052	5.44466	0.00000	6.71523	32.86389	69.27359	8.77257	7.44316	9.24704
41.43434	44.89784	-14.99449	8.28872	44.91610	7.04424	0.55289	6.04682	4.63351	1084.08641	6.73671	0.00000	8.09430	8.86374	82.38762	11.26409	10.66821	8.32942
56.09899	31.12406	18.61846	8.83888	33.89986	5.53916	0.73960	5.72974	8.75781	1086.41160	7.75882	1.00000	9.48131	-97.90308	51.89843	8.32320	8.39202	9.04781
39.93772	33.92866	3.33211	9.52969	52.97791	6.60454	0.60454	5.58215	9.48476	1072.44292	8.55982	1.00000	8.63230	-6.90656	30.18394	9.07843	6.27179	6.91212
67.61753	-3.20333	14.22240	10.11906	31.55830	6.96568	0.98288	4.73951	9.69011	1181.95920	7.55385	1.00000	8.85213	-52.20639	38.66295	9.15338	5.86994	7.73407
67.86355	37.65639	8.09208	7.86510	38.94799	5.26513	3.45593	8.64642	4.84833	1155.60138	8.51515	0.00000	6.51801	126.835	51.00701	9.33370	8.50770	8.88278
28.08609	44.97639	27.84671	6.63861	41.72647	8.47012	0.83993	7.17752	9.38909	1135.88627	8.18341	0.00000	5.26460	19.61222	64.13171	8.94506	9.23263	8.57017
74.43808	45.16024	21.99306	6.04001	45.40313	5.78111	5.73980	9.44430	4.25204	1130.93231	7.97739	0.00000	6.94406	-93.08883	37.95829	9.92237	7.69476	9.48141
51.46775	3.02013	25.19562	9.98832	37.87561	6.42157	0.74172	5.32046	9.74353	1127.40308	8.55453	0.00000	8.39487	30.91105	66.00228	9.70551	8.23049	7.40420
49.17575	16.0438	37.64618	9.67427	53.20199	5.69698	1.21554	7.49964	7.40535	1157.91317	7.86631	0.00000	8.21453	120.4861	58.08260	8.84926	8.63793	8.28599
47.03781	48.35149	10.80319	9.47738	38.91706	7.51010	1.12392	7.12448	8.97490	1069.87012	7.96604	0.00000	8.31139	8.96317	55.93203	8.28086	9.26345	7.96054
48.38303	-8.43333	11.07589	8.09188	47.53332	9.14243	1.23770	7.27164	9.29588	1089.99890	6.54143	0.00000	9.27533	114.33333	61.90024	8.04637	9.22796	9.41471
44.52500	53.95278	-10.86803	9.23625	42.06321	7.09610	0.98923	6.57442	9.26564	1065.57672	9.92643	1.00000	8.54129	32.86389	44.71110	7.08151	8.43952	6.52219
46.71753	-19.7625	10.57428	8.72761	55.95168	5.31627	4.11107	9.00964	6.84063	1097.45886	6.41892		8.08777	-44.31389	65.83986	7.68055	7.56922	7.27694
25.73556	31.78336	15.33368	8.45440	55.44348	3.37966	14.00730	10.37112	6.95686	1186.14539	8.28926	0.00000	6.47266	35.23388	40.52813	7.21209	11.58898	7.81133
66.08188	42.52787	7.88067	8.78362	33.13911	6.77719	0.53199	4.92778	8.72130	1106.26284	9.52368	1.00000	9.26270	-70.92866	35.52184	4.15716	10.13728	7.00095
52.52056	21.59983	18.96665	8.31812	25.21318	8.13371	3.00809	8.60778	10.87856	1097.14130	7.16483	1.00000	7.44130	71.21169	39.33613	6.46689	10.59938	8.99254
74.62788	41.54566	9.52951	11.41862	57.68835	7.07450	0.89141	5.09564	9.51538	1072.52525	7.88773	0.00000	8.82163	-71.29144	46.17330	10.48780	5.90282	7.26842
60.75384	10.29085	15.61376	8.42851	52.02659	7.24764	4.86132	9.19316	10.32573	1121.59972	6.83682	1.00000	8.01502	105.75635	37.85327	7.98884	6.58735	8.49102
39.76080	5.6561	16.98848	6.32081	51.34571	4.97120	0.80525	2.59793	6.93305	1158.39412	6.71074	1.00000	7.54910	-75.87877	63.73722	9.83093	6.33836	5.40320
74.55875	41.72059	10.94545	8.66988	36.36285	7.08917	0.35512	5.04625	10.41593	1097.16791	9.60712	1.00000	7.27481	-87.70172	53.83935	6.97954	8.51604	9.37713
67.16256	50.64336	21.99996	8.42575	33.88484	5.37689	1.80031	7.52856	8.29394	1148.60534	7.32570	0.00000	7.82502	7.2278	33.66944	7.63661	9.14467	7.58977
49.85273	-25.54073	9.85030	8.84816	33.11054	6.07758	1.60525	7.27438	8.94135	1150.30519	7.53473	0.00000	8.26522	152.70493	58.53941	8.34678	10.43161	7.25023
48.69219	35.85	14.63588	8.77746	40.04523	7.26049	1.01966	5.29365	8.50591	1196.59907	7.05435	1.00000	7.68135	117.7	67.06415	5.42084	7.72477	9.16311
51.75685	53.16167	7.77692	10.36361	41.78485	6.60963	2.10896	8.16600	7.91010	1199.56780	9.56650	1.00000	6.85516	6.76111	27.72787	6.54625	9.71067	7.45373
48.01118	12.97389	10.81407	7.75308	52.69557	6.44017	1.52145	6.60618	10.50834	1188.31761	7.83729	1.00000	7.72636	123.99333	39.53644	8.28050	9.15168	8.88740
50.92274	51.38673	16.22795	7.29057	45.27122	6.54705	1.08072	7.08671	4.20596	1097.11503	7.18778	0.00000	7.26090	0.30367	41.57926	10.17958	9.16422	8.33503
38.95125	55.82737	39.30395	5.81456	57.18719	7.14666	1.44619	7.53924	9.70078	1166.31476	5.52454	0.00000	8.29490	-4.0573	75.31961	9.71552	6.66538	6.29894
70.42239	61.78491	13.39814	8.58720	52.45984	5.96684	0.97677	6.20723	11.10445	1089.96215	8.71493	1.00000	8.52987	34.34691	42.27477	9.93433	5.73315	8.20943
47.69377	31.28092	21.80181	8.26981	46.79272	6.06173	2.42861	8.41417	11.32556	1105.24284	7.80555	1.00000	7.33327	74.85849	70.95177	8.94686	9.81919	7.23043
68.83963	4.96667	2.77644	10.89891	48.06749	6.71076	6.67520	9.52846	9.14354	1190.56595	7.66071	1.00000	4.56847	10.7	69.52041	6.28536	10.67089	7.82113
63.50793	53.95278	24.63338	9.02278	46.72177	6.89876	1.62641	7.36659	9.05587	1195.51158	8.13284	1.00000	8.28232	32.86389	53.41663	6.28211	9.96410	8.01669
62.33296	40.56754	24.03986	6.01232	39.12935	6.27220	3.86170	9.01307	3.06709	1184.03211	8.13135	0.00000	7.50119	-89.64066	44.82698	11.30695	9.45714	7.18905
86.07410	42.28639	26.40892	7.69444	35.35411	3.51065	0.40181	4.18964	10.74080	1063.86536	5.66061	1.00000	7.91846	18.84	52.08433	7.94341	6.04984	9.48644
52.83810	12.74409	12.65696	7.32086	25.14236	6.21892	2.63602	8.31073	5.89731	1070.43443	8.93413	0.00000	7.98787	-8.07257	57.24103	9.05475	7.65169	7.45277
63.29691	11.50526	7.36209	8.27048	55.67375	7.30360	1.36317	7.10458	9.76092	1080.77592	7.94686	1.00000	8.21323	77.23826	42.37255	8.69625	6.46700	8.67685
48.07131	48.06919	3.47117	9.86730	44.79131	5.67777	1.40241	6.99778	8.11375	1092.99006	7.32537	1.00000	9.73190	11.37703	41.79656	5.88957	9.30309	6.46716
54.01470	-4.42472	2.51563	8.50832	59.70625	6.12902	4.38427	9.15366	7.56108	1108.14525	7.02577	0.00000	8.05599	-41.45861	22.92420	8.28976	11.91341	7.30164
52.58374	34.09611	11.94929	9.92886	23.89857	6.48764	0.59729	4.46346	10.31482	1172.46315	7.67647	0.00000	8.26130	-118.10583	61.09100	10.68651	8.48044	6.82047
54.53199	-34.28853	26.26625	9.55268	51.63976	6.62770	1.17818	6.67668	6.33194	1136.70508	8.34606	0.00000	7.05345	146.05093	66.69274	10.71787	10.66218	6.95155
51.92499	34.09611	13.60280	10.47354	55.97448	6.67340	0.81099	5.79351	7.99205	1132.22531	6.92101	0.00000	7.12464	-118.10583	64.13498	9.00796	9.48204	7.72631
39.44826	39.43534	27.75617	7.82012	51.95001	8.19696	1.71867	7.56807	8.98064	1179.43271	9.39888	0.00000	8.71177	-84.20299	47.92868	6.88913	11.38543	8.78063
40.56545	40.81		7.69168	37.57657	8.24802	0.72065	4.97133	5.87453	1076.69871	8.04334	0.00000	7.71511	-73.9625	49.94754	10.37725	9.23271	7.80611
70.28032	41.84364	16.03547	7.99713	55.27843	5.71034	2.83732	8.56578	7.63262	1092.04108	6.27149	0.00000	7.81458	-87.71255	34.10141	8.79329	8.91831	7.14202
34.52852	-34.88422	33.26521	8.58094	62.56271	9.32681	4.60846	9.13497	9.63701	1085.14626	7.37116	1.00000	7.95454	150.60036	52.20312	8.08793	6.84582	8.31434
51.16705	-2.90055	1.89922	11.58003	44.99679	6.24616	1.46949	7.44439	8.04161	1175.55942	9.21189	0.00000	8.34601	-79.00453	28.13784	9.19795	7.50503	6.20145
48.95356	49.97704	15.44747	5.06472	68.30773	6.34319	1.54048	7.61003	7.46209	1101.53881	8.72167	1.00000	6.39103	9.15214	66.44310	10.23288	6.77715	8.34233
71.82332	-15.21194	19.28308	8.24293	64.82383	6.92562	0.98114	5.31821	10.01887	1135.84060	8.89189	1.00000	8.66782	-75.11028	66.51130	5.74579	9.55052	8.42377
69.21882	34.81667	3.93132	3.94614	44.67030	3.47911	0.35242	3.18601	8.25319	1138.71023	8.12211	1.00000	8.69076	137.4	37.18225	10.05353	6.41764	6.93481
50.74801	13.8196	4.29980	7.45529	34.64049	7.21498	1.48038	6.30328	10.26353	1178.37094	7.67393	1.00000	7.22154	100.04427	59.68391	7.19373	9.23772	6.83597
27.09420	-6.25	-3.73382	4.27802	59.31906	4.03642	0.69136	4.47709	6.98726	1145.74224	6.64607	1.00000	7.64661	38.66667	60.07725	10.95065	6.38949	5.27385
50.75679	37.1759	1.43379	8.20988	45.65803	7.02151	0.66092	6.25016	4.87243	1152.33541	6.96689	0.00000	7.36231	128.9889	39.68920	10.22020	9.95848	6.99542
77.30824	38.45598	16.93918	7.66279	46.76239	6.12622	1.12228	6.96661	9.73497	1121.72695	9.49718	1.00000	7.54439	48.87498	80.14826	9.18448	9.03340	7.55965
50.47390	51.21667	14.75556	5.70884	45.47704	6.43052	1.25119	7.01467	7.39919	1071.10407	7.93915	1.00000	7.87033	6.26667	54.77291	9.95802	6.72605	7.88266
49.74479	-27.50578	4.88327	9.51715	37.01349	4.23605	9.55284	9.92656	7.01101	1088.14826	8.17851	0.00000	7.69481	153.10236	67.58392	9.18532	8.55197	10.05929
46.86889	3.31332	18.36164	10.63210	52.44408	6.55132	1.33120	7.18665	7.63078	1165.79479	6.70018	1.00000	7.12858	117.59152	51.70327	4.42408	10.34708	8.52920
63.30707	58.23583	23.50362	8.74503	38.98131	6.46773	1.19909	6.96531	9.05784	1198.49243	7.04900	1.00000	7.20974	92.48278	49.12656	6.66525	9.13930	7.86397
52.64100	32.17629	44.16504	8.74044	41.14400	8.83446	2.31858	8.40804	9.68224	1148.92844	6.53029	1.00000	7.14578	75.06583	51.14172	8.60692	6.65111	7.29797
56.84203	40.49748	18.66027	9.27963	46.59765	5.26069	0.42490	3.84457	10.42293	1160.53134	8.52822	0.00000	9.02903	44.7662	67.24517	12.12069	7.54338	8.89922
43.37646	35.05266	29.32748	9.61718	46.98763	6.30645	1.56606	7.33046	7.08584	1148.39730	9.45174	0.00000	7.13121	-78.87836	54.22172	10.10673	9.88288	8.64050
58.21339	40.65538	27.66814	10.11213	70.34416	7.02728	1.34413	5.67014	6.73178	1178.95224	8.69138	0.00000	8.31522	-74.38987	56.25964	9.35622	10.37569	8.99875
61.48304	40.68066	8.63040	8.95180	43.36793	6.59036	0.98269	4.90624	7.87666	1060.00576	8.08670	1.00000	9.04692	-73.47429	44.19070	3.55852	10.30262	9.61956
62.21264	29.69221	10.53534	8.38331	53.85402	8.06935	1.77038	7.65241	8.76763	1181.72688	8.30241		7.93789	72.54566	63.93141	7.71010	10.63774	9.23224
68.43139	41.82143	1.82657	8.60739	36.21054	7.19795	3.04506	8.44328	10.28647	1050.48811	8.23318	1.00000	8.49536	41.77921	24.02997	6.55379	10.11422	9.80051
46.04211	36.21544	4.00843	9.53332	45.02868	6.88966	0.97614	6.06676	7.00173	1147.22771	7.69728	0.00000	7.54039	65.93249	44.25094	8.49719	9.08064	9.50534
31.31582	36.64852	37.70214	7.25671	45.76769	8.80466	1.41727	7.16342	8.19416	1168.97256	9.06279	1.00000	7.55193	51.49621	65.27190	8.42754	7.02681	8.71040
45.91827	41.54566	-4.03550	9.22331	47.54039	8.32872	0.67304	3.09990	6.61883	1170.21394	8.18534	0.00000	7.66637	-71.29144	62.04953	9.95540	9.73191	8.38420
56.46792	52.47774	13.91273	9.43477	55.08826	6.99254	1.01009	6.85501	10.45405	1118.48666	8.32685	1.00000	8.21847	10.5511	34.47084	6.32244	9.82384	7.22272
30.04458	30.81383	12.96815	9.71363	44.30686	7.44795	0.97769	6.78889	9.02742	1068.98311	6.97901	1.00000	7.92099	75.16878	41.74164	6.00139	9.29185	6.60496
38.44437	41.6764	13.50917	8.95385	31.72104	6.32949	0.67406	6.06534	8.81486	1063.16750	8.53206	1.00000	7.52569	-91.58045	46.29802	6.48698	8.95017	7.51668
46.91518	37.58105	20.60844	8.99689	27.94770	5.95313	1.32220	7.11109	5.52474	1084.35625	8.69570	0.00000	7.52438	29.26639	60.20927	10.30142	9.90422	7.57866
70.66294	27.34089	20.35490	10.72913	24.90212	5.04445	0.94165	5.16674	6.78311	1170.38656	6.92763	1.00000	9.07028	117.4831	58.64400	5.60565	7.62701	7.69451
71.69128	40.94065	20.29853	8.19262	45.89075	10.25055	10.14987	10.03573	10.47993	1088.12804	7.02851	1.00000	8.59133	-73.99681	32.53181	9.66611	6.66510	9.09153
61.85838	-6.48167	1.31861	8.92411	38.71109	6.46112	1.85165	7.76651	10.14411	1061.72660	8.29480	1.00000	7.35214	106.85417	56.78768	7.31785	10.68156	7.38404
38.99797	53.38333	7.82952	8.04868	46.65132	8.86593	0.95128	5.70174	10.18435	1151.35341	7.72406	0.00000	8.00644	-0.76667	54.98821	9.22724	9.31783	6.58816
60.17750	43.2907	14.90182	8.90549	36.40233	7.25578	1.10825	6.54324	9.60910	1088.62337	7.37107	0.00000	8.10203	5.4384	72.31561	8.42696	10.17639	7.52574
47.61470	48.28259	4.82975	8.47547	22.85028	6.05002	5.64043	9.45587	7.61927	1066.40049	9.36933	0.00000	7.34392	9.72749	29.29074	5.73629	12.45952	7.76842
52.70331	56.9083	15.18046	5.89000	50.54453	6.41947	1.03189	6.72169	9.20442	1106.37451	8.65676	1.00000	6.93684	60.8019	51.69199	8.02793	6.90797	9.71322
78.65006	54.84444	13.49573	7.09358	47.06973	7.71360	1.49309	7.18162	8.46669	1063.34259	8.14139	1.00000	6.84250	38.16694	31.41708	8.88046	6.80649	8.83690
38.56418	40.98894	20.30491	10.40804	47.16146	6.99590	1.93351	7.89923	7.82179	1127.90326	7.00735	1.00000	8.68011	28.67582	48.01165	7.76324	7.19510	9.63275
43.35701	45.0408	8.20055	9.68631	42.80524	10.01348	8.56282	9.87964	9.84793	1080.40433	7.24829	1.00000	8.79098	-93.263	23.82575	7.22971	6.94877	8.95201
35.62921	34.81667	16.87616	10.09736	38.69405	5.49332	0.67155	6.11871	7.13972	1068.93962	8.43555	1.00000	9.57566	137.4	48.94996	7.58914	7.58258	7.67031
42.11851	48.35149	4.14528	6.98772	54.32511	6.33473	0.97205	4.96679	9.13422	1134.22838	7.75142	1.00000	7.75623	8.96317	37.53190	9.22958	6.44368	7.20533
56.71776	39.33427	25.79713	9.29019	53.16118	6.11299	0.58540	6.46259		1157.36853	7.81412	1.00000	7.47217	-76.43941	28.69347	5.86775	9.49335	7.92537
48.51584	14.8361	3.98311	7.46285	32.64750	8.85139	0.67976	4.25554	4.82503	1181.49346	5.98106	0.00000	7.84095	120.97844	69.94434	11.42006	10.45537	7.07156
29.97100	51.19139	26.36821	7.89485	43.65722	6.26868	0.26481	3.17792	8.86677	1107.30180	7.36340	1.00000	5.55063	6.51352	67.40933	5.90814	8.28184	8.53695
58.09274	11.85	21.16781	9.88621	51.19485	7.27551	0.95502	5.88279	9.59128	1129.82347	7.92347	0.00000	9.12551	38.01667	47.81565	9.88403	6.35683	6.94093
54.63495	38.45598	11.88875	5.75386	56.36405	5.72617	0.87790	5.13664	8.10486	1181.28696	8.32907	1.00000	8.17387	48.87498	44.36802	9.45094	6.61907	7.83421
52.54726	45.0408	14.87515	8.53539	29.20397	7.62675	0.23828	4.61954	5.16617	1116.33071	9.39737	0.00000	9.53990	-93.263	65.95156	9.99279	9.93175	9.07282
43.32313	33.4425	16.88606	6.81246	52.36236	7.03178	0.97989	6.87598	11.75124	1162.35797	8.43641	1.00000	7.17169	129.96972	21.30609	8.33773	9.21957	8.80622
38.11206	45.44868	17.48317	8.31975	63.54742	6.37594	2.00894	7.95812	5.57067	1141.47120	7.82646	0.00000	7.90054	-73.81669	69.41893	11.01942	10.09013	9.56478
61.97240	51.65	18.94865	8.99363	55.25822	6.14287	0.51150	6.02437	8.16160	1158.19797	5.88479	1.00000	9.01753	-0.2	43.15096	7.01510	8.65048	6.40696
57.00147	42.24113	15.34372	7.59403	38.69277	8.32571	0.74006	4.59406	4.70014	1064.66214	9.33107	0.00000	8.19602	-88.3162	59.55061	11.06074	10.19863	7.34663
72.97740	-25.54073	21.06440	8.55867	65.65410	5.16218	6.62223	9.48720	7.27502	1052.75600	7.93974	0.00000	6.78580	152.70493	47.26885	6.53542	9.25540	7.53878
43.83827	27.52948	19.59843	8.38639	57.69950	7.70726	2.16457	7.98677	8.56233	1108.50456	6.20849	0.00000	7.09664	68.75915	46.98304	8.69823	11.02501	8.03072
62.23941	52.41667	36.23615	6.57258	43.68688	6.96473	0.82236	6.62796	4.45231	1068.47664	6.90794	0.00000	7.38255	0.75	54.35252	9.90237	8.13602	6.82606
50.70041	21.59983	15.41325	3.75058	31.25909	6.51311	1.50184	7.52206	8.21301	1149.20662	8.18115	1.00000	6.44508	71.21169	70.78228		7.42730	10.23651
52.00130	-34.74785	9.18668	6.91784	35.93584	5.87858	0.60449	5.15214	8.91850	1087.43013	9.12500	1.00000	8.06647	-58.70072	44.29316	7.33764	6.74950	5.39179
46.63497	17.06542	12.14994	9.09900	42.39488	7.14327	0.84611	5.34443	6.73446	1156.03612	9.48942	1.00000	9.54180	-96.72365	48.34899	9.17018	8.96606	7.84179
84.23282	20.28527	14.28112	6.66237	28.67478	7.58704	1.54981	7.41382	9.96243	1182.79725	7.75428	1.00000	9.79781	-103.42897	53.60703	6.96187	7.09759	7.97953
76.48018	38.96372	-0.45395	9.07089	50.20082	5.11170	4.09365	9.04005	5.90817	1146.15718	7.97602	0.00000	9.18155	-76.99081	71.25039	10.39051	9.79041	7.63397
45.96474	45.99194	16.50180	6.54487	32.47574	4.01153	1.19496	3.31295	8.16768	1101.26167	8.70885	1.00000	7.88882	29.41824	56.63482	9.66639	6.12151	7.35944
67.07686	-0.71667	7.76543	10.37828	62.42938	6.07564	1.01198	7.30515	8.26788	1069.93451	7.96787	0.00000	8.06262	-48.52333	63.39063	7.57389	8.56932	8.69127
82.96345	-15.21194	13.41316	8.61772	48.35052	4.46690	1.71297	7.68932	8.49716	1192.72537	9.13855	0.00000	7.93155	-75.11028	50.69068	7.99133	10.05130	8.17038
28.42358	18.51957	2.66998		71.99582	7.15402	0.82507	4.89343	8.90654	1068.54609	8.60646	1.00000	7.47382	73.85535	60.15168	4.05336	9.41603	8.70413
42.68190	43.48961	24.20478	8.08314	27.53587	7.10987	1.95505	8.13626	8.15572	1189.53897	4.93391	0.00000	8.35056	-8.2194	65.57715	8.50643	9.48967	8.32094
46.30448	49.03685	12.98215	9.00920	41.21133	7.72853	2.11709	8.09845	10.01375	1182.45272	8.09968	1.00000	7.67391	8.70745	46.87457	5.73404	10.59971	8.44906
50.43418	-8.43333	16.79798	7.53369	68.68836	8.01380	3.59464	8.79825	9.59193	1086.60119	7.92793	1.00000	9.63368	114.33333	57.66804	8.13703	6.83301	6.78873
61.26762	17.06542	7.31563	5.23716	53.89468	4.94704	0.78439	3.25946	6.69979	1176.63363	7.30997	1.00000	6.85269	-96.72365	52.56605	9.69530	6.61306	7.46535
54.09048	25.67927	36.42328	8.09409	36.08391	6.85838	0.89882	6.42597	9.18896	1102.30876	7.11961	1.00000	7.98836	-80.31727	47.28737	7.33841	6.74661	6.66509
57.89061	45.53929	16.09917	5.39303	33.56142	5.59571	0.63567	5.54277	8.54112	1097.65756	8.20098	1.00000	8.27385	-122.38731	37.10342	7.69239	7.01107	9.42809
49.47385	22.98212	16.00240	8.89096	56.06761	7.91798	0.93980	6.86018	8.95896	1107.37987	7.55724	1.00000	7.06802	-80.58556	72.31566	5.28961	9.54441	8.01501
67.39827	52.21099	16.49254	9.43544	39.85986	6.36503	1.82329		8.79216	1161.16234	9.84173	1.00000	8.33322	7.02238	44.23359	6.81715	9.69844	8.75595
63.67989	51.04962	31.93871	8.69320	61.30165	6.13179	0.80526	5.61575	5.99979	1107.40140	7.65773	0.00000	7.80829	12.1369	65.80947	6.89756	7.09770	8.16035
50.54714	41.66394	11.95245	7.45155	50.25713	6.18160	1.66481	7.37182	10.96162	1114.53362	7.57765	1.00000	5.82498	-83.55521	66.36574	7.57142	6.57246	7.77996
53.27220	41.82143	15.57324	6.82696	39.45041	7.94818	1.94370	7.99358	10.91017	1092.15286	8.43316	1.00000	7.86302	41.77921	51.00603	9.19942	6.59293	8.98123
64.93973	49.13645	11.72741	9.31386	40.40545	7.03310	1.05625	7.11250	7.01989	1080.21634	7.86302	0.00000	8.38513	8.91229	47.84065	9.92639	10.02902	8.73661
37.38101	53.16167	9.34228	9.97880	53.36576	5.82748	2.00188	8.09585	9.63396	1155.26381	6.87830	1.00000	8.24744	6.76111	52.44806	7.20216	10.13305	7.96408
67.82475	60.2052	19.38657	8.33235	28.50568	6.46355	1.37651	7.34242	6.40353	1067.71672	6.31750	0.00000	7.39028	24.6522	57.72815	7.60068	7.70351	7.95137
62.65130	41.47892	7.97742	9.06616	39.14073	6.78328	0.74321	6.10568	6.94000	1123.05948	6.03351	0.00000	8.14667	-87.45476	71.65759	8.42195	8.41496	7.68492
54.84136	-7.54972	20.47056	7.76354	43.10374	6.79530	0.88938	6.02862	9.91449	1073.15491	6.71978	1.00000	8.50319	110.71639	44.29964	6.63604	10.10252	8.77642
57.65688	-31.25033	15.30730	8.72936	32.75485	6.11128	0.84210	5.71008	6.13004	1081.83160	9.53027	0.00000	7.07723	-61.4867	70.31057	7.51668	7.36371	8.41892
40.75628	45.78071	32.13939	9.09899	18.78874	7.40175	4.35854	9.01101	10.92477	1184.16539	7.58538	1.00000	7.88056	12.84052	55.97897	7.14230	11.04612	9.11199
54.74179	38.72706	17.88100	6.94700	49.67377	7.90065	1.65713	7.74869	9.13585	1166.71431	6.79694	1.00000	6.76826	-9.24671	55.36219	8.23527	6.89590	8.73953
28.96150	-3.20333	20.36499	11.06222	39.34157	4.75179	2.67473	8.43312	7.29063	1110.75355	8.05904	0.00000	8.26407	-52.20639	51.70451	7.65341	8.39573	8.91792
47.80545	51.65333	21.34331	8.24990	46.99884	6.67622	0.97642	5.94049	5.24499	1120.44977	7.07596	0.00000	7.80643	5.2875	55.95807	9.06816	8.74748	6.26844
63.28303	34.25807	29.85631	6.37778	39.06515	6.72923	2.57267	8.39393	10.46111	1077.34418	5.70741	1.00000	7.98931	-88.70464	76.94248	9.99847	6.43471	7.09173
62.40174	58.23583	17.62343	9.38009	56.56535	7.69187	1.07800	4.35706	7.57461	1063.10050	9.87146	0.00000	7.13345	92.48278	41.21310	8.80399	8.63662	8.95063
