PM2.5	C2H3NO5	SO2	CO	warning	latitude	PM10	Pb	CH4	longitude	NOx	O3	CFCs	TEMP	NH3	PAHs	H2CO	PRES
6.74993	2.35517	4.87425	6.42604	0.00000	35.20889	9.53630	23.30375	8.11858	111.73861	7.50988	8.52775	51.07396	9.80988	8.31724	11.49062	52.33755	1111.17851
6.55150	37.37337	8.17719	9.53485	1.00000	9.57046	12.39003	45.53248	7.24441	76.32756	7.29115	8.47095	75.78409	11.88646	8.01082	8.27186	64.17961	1146.46680
9.75928	0.21264	5.59181	1.61267	1.00000	51.955	6.15318	55.28752	6.81284	5.22778	7.50398	6.56430	49.68360	20.79634	8.18165	9.17613	46.22808	1066.78704
3.56334	0.48221	7.43946	7.40511	1.00000	36.02506	6.94798	56.18975	8.73850	-86.77917	7.51042	9.99661	75.61237	8.85713	7.35148	9.97659	58.66133	1092.53128
8.53396	1.21463	6.74003	4.33818	0.00000	51.40148	8.71081	49.40788	7.56157	-1.32471	8.13415	4.78485	55.99613	18.05419	7.87169	8.20883	69.92421	1089.39814
9.72774	1.01715	6.07424	5.76075	1.00000	31.12406	8.52641	50.05123	6.55673	-97.90308	7.67891	7.51731	54.60290	12.70685	7.08673	7.28463	59.30541	1136.85679
4.93497	0.77193	8.09388	8.92817	1.00000	-2.90055	8.17028	51.74022	6.73395	-79.00453	6.83650	8.64906	72.07189	19.65909	6.46401	9.17262	47.54361	1061.20116
7.53463	0.33725	1.46382	9.12961	0.00000	36.65	5.87435	45.31785	7.53156	138.31667	8.25368	6.38433	55.00384	31.64981	5.32610	7.46653	56.07340	1176.79457
9.55952	0.56350	7.92461	6.33992	0.00000	51.78967	7.57643	24.66522	5.71661	1.15597	8.15329	5.58203	84.92605	20.23944	7.79717	9.01898	78.33050	1145.26693
9.67811	1.17706	7.24955	5.09028	1.00000	-19.72806	8.71189	51.83616	7.98393	-50.19556	6.12409	6.73708	49.36993	8.80615	7.25603	7.26191	43.10695	1129.41680
	0.91826	6.68053	6.28993	0.00000	34.06635	8.44169	36.00737	6.04807	-84.67837	6.73623	8.57741	72.19019	17.49038	6.15211	6.25856	45.06909	1159.90003
5.26021	1.12438	6.16500	5.74187	0.00000	45.16024	8.55748	55.30506	5.90472	-93.08883	6.02625	8.38270	48.78079	23.95328	6.15207	9.66896	69.23270	1161.27464
5.41911	0.80392	8.62627	9.80700	1.00000	29.53885	7.98317	64.32786	7.40719	-95.44744	6.14638	8.31302	78.79548	25.98782	5.75939	9.37140	68.17059	1124.35200
8.05993	0.30506	8.59146	3.06873	0.00000	27.92333	5.25169	57.84896	7.69742	118.53333	8.03572	7.22973	72.41159	20.62680	7.64769	9.51841	67.57980	1110.91699
7.43307	1.45131	6.85333	11.86104	1.00000	48.35149	8.85541	45.21827	7.20815	8.96317	8.48205	5.87217	69.75295	9.27754	6.46405	7.51620	45.40248	1115.01255
6.21988	0.25974	5.66346	5.08084	0.00000	-3.5403	1.98624	72.57124	8.58001	118.9707	7.19894	7.84672	54.92470	10.84866	6.90514	10.76368	32.47118	1165.71174
8.99875	0.47841	6.69909	4.52131	1.00000	8.56697	7.41309	56.56793	5.64896	123.33471	9.14073	9.53866	65.97733	8.94487	6.57214	9.13058	51.80586	1191.21547
9.24290	6.60376	5.24800	10.13294	1.00000	40.98894	10.61703	37.05030	6.41588	28.67582	7.85440	7.35210	62.52003	15.95682	6.03929	5.22601	65.50786	1146.51490
7.52105	0.27215	9.53720	1.74924	0.00000	37.65181	3.80456	32.30509	7.64716	120.33063	7.63534	7.63320	95.00260	6.97018	8.16998	9.75555	43.49484	1054.00027
7.95714	1.77547	5.55670	6.52468	0.00000	38.45598	9.16523	37.58681	7.43655	48.87498	6.56805	9.86579	65.22366	6.85254	7.23295	8.26189	66.25671	1113.02071
6.05819	1.25201	5.84587	4.26495	0.00000	38.47917	8.88585	74.75949	7.18088	-1.325	4.61847	8.99395	70.98457	7.92401	5.57795	9.01768	42.81851	1166.68017
9.95657	3.54233	7.77321	6.09613	1.00000	13.48082	9.96514	47.86092	7.89045	-86.58208	7.71972	4.48180	57.93999	12.45738	7.18049	8.11880	58.87792	1157.85814
5.06722	1.52370	7.35305	8.59731	1.00000	14.66	9.05255	39.50314	7.83531	120.56528	6.28747	8.07769	65.98608	7.40859	8.19359	9.00132	39.01730	1051.69502
6.81151	1.37891	6.14799	6.32720	0.00000	32.57756	8.92499	49.74581	6.94579	71.52847	7.68282	8.12612	64.17368	-3.32837	6.65953	9.99388	42.92137	1091.59970
7.25685	0.52287	7.84287	2.84457	1.00000	-22.97056	7.06065	38.78584	6.52567	-46.99583	7.32463	8.62911	69.42605	41.74853	5.54393	12.03236	45.98111	1078.25895
8.98826	1.24344	6.58028	6.58947	0.00000	-26.93366	8.71958	33.14010	6.47052	29.24152	7.51525	5.82031	54.68175	8.63429	8.07516	7.99507	71.59135	1180.42723
7.82611	1.60983	4.37423	5.60038	1.00000	35	9.11815	43.08380	7.47592	136.51667	7.11084	7.38107	79.20677	11.65969	7.58632	7.26136	52.07746	1193.29130
9.50579	0.37355	3.71920	7.09770	0.00000	48	7.05709	36.22112	6.44878	-4.1	5.61531	5.18628	59.23313	10.33660	6.23751	6.03030	63.50507	1182.01357
4.25436	0.45293	7.66206	7.66669	0.00000	37.65181	6.95902	45.37091	6.27435	120.33063	7.54720	6.80052	55.55737	10.87156	5.86490	8.14137	53.58775	1126.40052
7.93828	0.97295	8.64388	9.10414	1.00000	48.21644	8.56333	38.88325	6.29091	9.02596	6.88313	8.28630	75.68046	21.90658	7.67500	6.68291	60.84225	1123.67628
7.91313	1.02036	6.20395	5.82374	1.00000	-4.24444	8.60140	43.66585	7.51039	-42.29444	6.14073	11.13454	44.43400	16.66682	6.43695	10.38302	42.35044	1120.03337
9.30131	0.40515	6.06747	6.38829	0.00000	34.4833	6.85645	58.64111	6.94475	136.84186	7.01053	6.54151	75.92398	-2.21241	7.42053	7.36860	36.82978	1062.46569
7.32319	0.78236	5.92685	6.83697	0.00000	-2.90055	7.85812	51.12532	6.85089	-79.00453	8.23568	9.33995	49.93012	23.34925	6.20843	7.78184	47.33768	1096.93721
7.83983	0.70294	6.05456	4.02911	1.00000	50.76306	7.83010	45.05738	9.01065	-1.29772	7.99113	6.97604	59.04084	16.01681	7.96532	8.81767	76.67921	1071.51382
8.69076	0.24634	6.24752	5.82689	0.00000	55.75556	5.03483	41.85089	8.49131	60.70278	6.00169	5.75465	53.83060	11.66819	6.87029	8.76570	53.30527	1175.08991
5.85342	1.40533	10.01196	9.38913	1.00000	6.03333	8.86009	47.25625	6.45516	37.55	7.14291	9.58613	73.69749	18.15126	6.59456	8.92047	73.61712	1154.14420
8.12346	0.38759	5.06001	4.31513	1.00000	42.30865	5.46072	42.80154	7.12844	-83.48216	8.54069	5.48771	53.67405	19.90494	6.32942	7.09951	48.09153	1050.22666
9.63817	1.09020	9.15104	3.59332	0.00000	51.168	8.36777	65.59023	7.01657	7.973	6.45367	5.56893	59.89541	1.86870	7.71100	7.37910	74.07765	1105.97510
4.73754	2.99177	9.23279	8.63201	1.00000	30.35028	9.78831	50.00668	6.61707	112.19028	7.35125	8.16256	58.30541	10.21331	5.98659	9.72565	69.18390	1120.50991
9.75746	1.73863	3.48683	5.38550	0.00000	37.05944	9.18061	33.44313	5.59826	37.3825	8.52351	7.89473	72.35056	22.54429	6.74556	5.88468	50.54227	1138.26911
4.95259	0.53569	6.93294	4.75104	0.00000	40.64621	7.78083	60.73061	6.15177	-73.97069	6.36537	7.60285	70.26047	6.47546	7.36621	7.46480	74.54620	1134.96421
7.29205	1.17620	3.71944	2.95128	1.00000	26.44931	8.75868	52.96073	6.60069	91.61356	6.75055	9.05977	53.84260	38.91266	6.61489	8.39198	68.20528	1082.57410
5.99506	0.83425	10.59324	8.46245	1.00000	0.03813	8.15869	63.70054	7.68358	36.36339	7.98804	9.87905	75.51018	6.64332	7.29402	9.23357	53.76729	1160.27977
4.86413	0.61336	7.08507	7.80581	0.00000	13.44581	7.81390	38.52365	7.30046	101.18445	9.23721	7.62082	66.37251	19.33658	6.22464	7.00893	62.29833	1105.43735
9.18905	0.92852	5.04954	5.30500	0.00000	-8.99167	8.44998	55.30286	6.77972	125.21972	7.65992	5.37073	54.43528	0.56281	6.03035	5.83534		1097.39275
5.25617	5.16920	6.12739	7.03048	0.00000	53.69786	10.38628	47.73986	5.82422	-2.68758	8.17686	7.29395	59.37781	19.84782	6.08116	11.60237	59.84042	1140.72699
4.68261	6.20688	6.13132	4.67280	0.00000	-7.01833	10.54879	53.05187	6.41020	107.60389	5.54579	8.62426	51.32978	4.31587	8.70411	11.51830	58.06223	1134.85911
9.06560	1.98935	4.53258	6.54709	1.00000	32.57756	9.46316	27.50883	6.37339	71.52847	6.66531	9.56218	58.99742	16.51041	6.02167	7.15594	15.52136	1160.85664
8.96315	6.50718	4.69614	6.28143	0.00000	41.27194	10.59411	49.49229	6.53874	123.17306	8.03070	10.21467	68.10796	12.75736	6.67740	10.04256	49.60131	1174.52818
7.02631	1.01947	6.88315	5.14226	1.00000	40.65538	8.53511	37.42648	8.15852	-74.38987	5.37383	10.27849	86.56014	29.75007	6.97174	10.65715	55.86786	1144.47306
13.38114	0.68413	6.32139	7.84305	1.00000	40.64621	7.89723	51.34863	6.27624	-73.97069	6.58946	5.80950	79.17748	28.41591	7.49403	4.71409	63.80100	1111.46462
4.42398	0.60526	8.44784	9.69626	1.00000	-6.48167	7.49990	54.41230	6.41151	106.85417	7.84404	7.43868	76.60128	24.20782	6.09317	9.98877	35.62645	1160.37645
3.42916	0.43065	6.18146	5.97288	0.00000	44.89784	7.38785	48.88844	8.77416	8.86374	7.77273	6.27425	61.77495	11.63262	7.84652		69.78358	1173.78189
8.02515	1.69958	6.57815	7.23394	1.00000	41.8542	9.10469	45.90989	6.54319	-87.66561	6.73492	8.22774	60.51109	4.49060	6.27551	8.24492	71.69304	1139.98466
5.41848	0.35356	6.23477	4.51357	0.00000	50.09019	6.97105	40.70682	7.16962	8.4493	7.79448	6.34243	69.66859	1.17400	7.69233	8.27466	54.70938	1127.27470
3.52505	0.38835	7.37977	8.80709	1.00000	40.87329	6.49130	63.76789	6.89132	14.43865	5.89902	7.26924	56.06448	14.74646	6.27841	10.25338	65.15494	1179.90132
4.01432	0.40452	8.81415	7.81642	1.00000	40.53123	7.16439	68.87463	8.20504	17.58522	8.21078	8.68409	67.75769	-2.51085	7.57113	10.06673	62.57173	1121.91654
8.38492	0.22183	5.72678		0.00000	42.819	4.88955	53.89323	7.11347	47.1192	8.30898	6.56920	64.74171	3.21549	8.21013	7.86801	69.81470	1061.72785
9.31106	0.85472	3.69585	6.96292	0.00000	37.16911	8.52169	43.78729	8.95994	10.03478	6.97764	8.16876	75.15844	8.81309	5.09896	9.51349	44.15137	1072.96404
10.26649	0.66442	5.00713	11.81637	1.00000	31.12406	8.05846	57.41838	8.30482	-97.90308	7.58217	7.49470	65.40579	13.26104	7.92633	4.37060	66.73928	1054.08082
4.77058	2.97059	6.31922	5.75946	0.00000	29.53885	9.78617	57.76416	7.75060	-95.44744	6.40221	8.19488	68.36949	20.38394	6.75072	11.79584	48.31710	1178.76426
7.88497	0.22141	4.82484	5.90965	0.00000	-33.38056	5.41294	61.69663	6.45461	-56.52361	6.15995	5.61445		5.06957	7.81756	9.21468	58.16144	1127.27483
6.79299	11.58022	3.37402	6.31195	1.00000	51.14942	11.20906	37.01342	6.09248	15.00835	7.46598	9.38845	49.22564	19.72794	6.52852	7.28711	57.69904	1059.69159
6.83639	1.29521	9.13689		1.00000	49.65186	8.74329	37.02549	6.88827	26.97253	7.38994	8.22700	72.13000	18.21319	6.62227	7.84066	48.74309	1160.78286
6.66011	0.74097	7.18256	5.15864	0.00000	16.0438	8.08769	46.65596	6.32455	120.4861	5.63332	8.88778	56.42021	28.08835	7.16871	7.35718	55.41238	1155.96562
7.08562	2.35493	6.15462	4.98469	1.00000	50.75	9.53354	37.00643	7.32999	2.25	6.91425	8.66801	76.32666	31.67810	8.31564	8.53492	38.49127	1152.63931
5.73602	0.93695	8.11574	6.39013	1.00000	40.72816	8.36374	53.19941	8.32362	-74.07764	6.04633	9.51621	64.94128	12.47824	6.48275	8.04132	60.86502	1096.29169
6.05496	2.92304	5.39161	7.54143	1.00000	30.35028	9.77434	52.68888	6.57230	112.19028	7.01621	9.25939	54.95883	15.82031	7.26929	8.95109	43.54553	1098.11639
6.37317	0.25035	8.02247	5.06614	1.00000	35.20889	6.67573	35.35826	6.44039	111.73861	5.75496	7.96783	71.56229	17.05166	5.95382	4.77794	45.75947	1117.45090
3.42388	0.73098	7.77028	2.49090	0.00000	34.06635	8.00826	55.83503	6.61401	-84.67837	8.84559	6.41480	38.96177	8.43651	8.03250	7.39782	57.09608	1174.29456
7.67300	6.74745	3.96705	6.92569	1.00000	31.64615	10.63788	47.15544	7.04427	120.74221	6.90978	10.06096	70.07847	16.20398	6.68419	6.84144	21.70654	1156.80359
8.82582	0.48612	3.79083	7.43915	0.00000	10.29085	7.20488	22.59062	6.53166	105.75635	6.94922	6.07788	58.13750	17.35128	7.36643	6.45314	56.06823	1173.63295
8.09622	0.23082	4.56957	7.08119	0.00000	40.94065	6.27790	32.50694	6.98532	-73.99681	5.86540	5.27554	75.24213	-5.81713	7.45718	9.02803	46.90122	1192.56718
5.07583	1.88465	6.57938	4.99161	1.00000	44.89784	9.28432	66.38051	7.21675	8.86374	7.13478	9.52484	57.04314	0.30215	6.58085	10.97613	77.80995	1098.61870
8.35846	0.26693	6.42074	7.91666	0.00000	51.40148	5.08210	70.63736	7.73102	-1.32471	7.23833	6.56126	60.03838	12.96289	7.75221	10.47320	65.58692	1093.08431
5.83691	2.59833	7.37300	7.20449	1.00000	22.10194	9.61980	27.01682	6.81571	85.37752	7.44534	8.68288	76.94487	19.86055	7.57319	7.90792	16.65906	1080.34231
6.07439	1.00286	7.53111	10.52664	1.00000	57.47908	8.47496	84.97092	7.13977	-4.22398	6.26885	7.81467	53.33508	26.23955	8.25965	8.57325	46.42598	1090.48638
8.00172	0.87003	7.02916	5.31606	1.00000	52.31333	8.07865	50.92220	7.53063	6.92917	8.22444	8.18892	69.54668	41.58126	4.86925	8.92464	60.93336	1094.72817
6.20196	1.20083	6.21094	4.45693	1.00000	43.86682	8.66130	70.18529	8.33810	-79.2663	8.35854	9.44411	56.47260	19.46706	7.11323	10.23347	78.69412	1060.22691
5.41459	4.39835	7.87904	7.88192	0.00000	26.2649	10.18128	40.32305	7.10730	81.54855	6.54881	8.23996	70.48418	27.67859	8.73105	8.79271	55.72748	1155.33814
4.91363	0.52936	6.37692	6.47230	1.00000	53.93361	7.77502	51.02854	9.03141	37.92792	7.64226	9.90590	56.48393	4.90288	6.95835	6.13453	55.72758	1058.44429
7.80687	0.68501	5.42487	5.82741	0.00000	-33.59217	8.10834	43.39519	5.83103	-70.6996	8.15875	8.21082	63.30658	29.41102	8.29136	7.68732	64.15148	1088.95825
8.78763	0.35630	7.31839	4.38598	1.00000	34.06635	6.45517	50.21369	7.41518	-84.67837	6.92017	6.01370	65.84975	29.04904	6.21954	9.74173	59.86448	1068.39212
8.17915	0.71675	4.91501	5.24245	1.00000	41.09822	7.93807	49.28733	7.23681	120.74792	7.84013	8.33337	58.16298	14.88107	6.06919	9.73000	70.66755	1075.63437
9.11996	0.45396	4.86321	7.53811	0.00000	13.8196	6.66813	69.42416	7.99105	100.04427	6.23002	5.28969	74.00211	-4.10209	7.61520	7.85024	45.05030	1063.38532
6.96176	4.23497	10.23948	5.58373	1.00000	29.69221	10.16761	44.19991	7.22628	72.54566	7.55026	10.33106	73.75464	20.47104	8.97952	7.35432	63.38388	1083.37931
5.09861	0.74785	8.28651	6.28734	1.00000	36.72544	8.16402	51.03894	7.70043	3.55665	7.09377	9.32725	65.14761	14.51511	7.53563	8.73032	35.92552	1179.32800
5.10661	2.91540	5.79378	4.98835	0.00000	6.46838	9.79614	23.02671	9.30997	-73.26022	6.87511	8.12228	64.48503	24.18433	6.48444	10.69036	78.97563	1189.83931
7.49958	0.76799	10.38947	8.64913	1.00000	53.00974	8.16850	49.83858	8.09566	-3.05814	5.89001	9.32445	56.61264	15.81690	8.12398	7.63459	31.67322	1092.41711
8.71001	0.68339	5.85409	4.35925	0.00000	-54.8	7.62817	46.40285	7.93138	-68.3	8.41066	5.25601	56.18489	18.97189	5.31904	6.61650	32.46987	1075.71235
8.16321	1.16157	6.22008	6.99130	1.00000	12.74409	8.55826	44.37482	5.74915	-8.07257	9.14549	8.63357	43.88202	0.46246	6.71312	8.56168	68.52237	1125.55759
3.16865		7.59849	7.40872	1.00000	39.72943	7.36384	56.07045	6.58730	-104.83192	7.98639	9.28774	60.38671	-2.62962	6.17668	10.43618	52.24538	1109.94100
4.60020	0.61421	10.79146	8.04091	1.00000	38.54491	7.75998	54.57376	8.33575	-121.74052	7.11161	9.11648	79.87732	-6.18117	7.71253	10.26432	73.05008	1101.32143
8.75295	0.32088	8.93759	4.73111	1.00000	10.12268	6.96885	51.00201	7.67255	77.54372	10.76907	8.04209	66.57374	31.60896	7.67951	10.34328	36.09036	1108.68623
10.00888	12.71215	5.17352	5.15271	0.00000	47.48444	11.30385	77.00267	5.96229	36.25361	7.22986	4.46742	83.64878	17.43969	7.64649	4.57608	45.96871	1133.20280
5.30839	0.55575	7.52846	7.41577	0.00000	-3.14306	7.72849	49.10925	7.88722	-58.44417	7.52360	7.35931	66.14390	9.56051	6.40733	8.05097	75.65508	1110.00282
7.66136	0.91270	5.87642	10.16774	1.00000	48.98693	8.59266	28.81504	5.23352	2.44892	7.22942	6.11042	61.87686	24.01916	6.56081	6.35537	59.81709	1125.04711
4.97835	8.37160	5.09743	4.35715	0.00000	53.83333	10.86805	46.12507	8.42109	-2.98333	6.76180	9.78881	62.74642	-3.91525	5.58334	10.80485	69.96874	1071.37374
4.47455	1.35661	8.85942	5.41125	1.00000	33.92946	8.93845	42.58514	6.38465	-116.97725	7.43703	10.73846	51.78233	18.51902	7.70186	9.46243	29.89871	1178.55867
9.15911	1.25075	5.56346	8.18635	1.00000	23.5654	8.74728	31.84125	7.26391	119.58627	6.88828	7.21816	63.59202	5.35404	6.70205	7.05279	47.73399	1071.58502
10.25940	0.84065	6.26460	6.44372	1.00000	41.50343	8.04803	34.54833	5.87207	-74.01042	6.55156	5.71827	60.18495	18.14949	7.37518	6.16080	80.11802	1119.47875
8.11665	0.30928	3.99442	7.78211	0.00000	36.81667	4.97471	37.66166	7.26951	117.81667	6.98284	7.08308	49.54683	36.11593	7.56453	8.03611	39.19084	1199.49664
8.12007	1.89875	3.18698	5.58475	1.00000	-0.71667	9.28168	49.58776	8.42277	-48.52333	6.28965	7.63508	85.73481	36.69785	6.40505	6.04456	66.88215	1155.65901
6.14578	4.91514	6.08012	6.21560	0.00000	-25.42944	10.30890	47.52400	8.33795	-50.00639	8.05597	7.94603	63.01538	8.65266	5.68904	9.95702	55.85861	1193.26331
8.31502	0.26262	7.37293	5.74792	0.00000	39.45621	5.70692	40.31011	6.96911	-77.96389	6.08927	6.19170	69.41717	-0.68351		9.80568	44.45007	1094.84002
7.59398	0.66506	7.14005	8.27382	1.00000	-1.63333	7.88024	48.12556	7.70023	13.58357	5.46707	9.66196	83.14740	35.47545	6.86716	6.70174	65.92722	1087.24186
5.92842	3.29784	9.58290	7.80031	1.00000	-5.41667	9.90487	73.38719	7.58403	38.01667	6.63702	10.22178	58.96246	13.44003	7.22049	8.70618	45.82743	1184.76277
8.78259	0.44423	3.71226	6.77901	0.00000	21.46527	6.79626	33.51843	7.88458	83.97573	6.84749	6.47101	64.26929	28.33669	6.29093	6.12878	53.50631	1128.70456
6.44086	0.44134	5.73354	9.62252	1.00000	37.1759	6.89347	43.58381	7.27068	128.9889	7.78659	8.69467	69.20160	49.65121	7.94308	7.42160	60.71112	1181.76529
7.20311	0.91380	8.78349	12.01291	1.00000	53.19146	8.52042	45.54654	7.58724	-2.52398	6.08310	6.69856	46.45298	18.68857	7.98921	8.11899	55.41918	1184.79153
6.29335	1.13330	7.61338	8.77042	1.00000	51.14942	8.53704	55.26761	6.97576	15.00835	8.10576	8.19855	56.55574	19.27425	6.00796	7.79022	71.14259	1089.02524
7.09914	1.87936	5.52039	3.10136	0.00000	51.82721	9.30602	67.63022	6.63880	107.60627	6.24096	8.62997	57.32653	5.33238	6.43034	10.45743	63.30982	1096.70148
8.19179	0.64089	6.09221	3.95429	1.00000	41.50343	7.51177	66.34128	6.79322	-74.01042	6.57833	8.47523	44.11845	21.13281	8.05942	9.65887	72.66108	1182.25480
5.45907	0.30776	10.82280	9.46190	1.00000	0.76755	6.61923	62.36183	5.56762	24.43973	7.50812	6.95545	83.89352	9.58627	7.17257	9.49036	53.87739	1103.46613
4.69187	0.51593	6.79480	5.58241	1.00000	2.2139	7.16760	55.29177	7.32750	102.3278	7.71234	10.03533	86.54287	28.99406	8.24419	8.42247	56.34028	1152.68680
4.84680	1.12463	7.95170	6.79233	1.00000	47.92526	8.72032	59.02682	7.51716	-97.03285	7.11039	8.99009	60.70909	14.50009	7.10245	8.95336	46.36310	1157.97780
5.61961	0.92505	6.28460	6.77554	0.00000	5.90702	8.35271	53.24373	10.07953	116.10146	5.94181	8.42140	56.83537	9.94887	8.00180	8.14774	53.69662	1104.57857
3.92238	0.15141	7.85832	12.90371	1.00000	-7.60361	6.44687	54.59848	8.01216	37.00438	8.60395	4.44084	72.52067	31.35181	8.52516	10.97088	52.78351	1134.24196
7.34898	0.75176	6.50274	8.97639	1.00000	34.4833	8.00854	46.57597	7.84033	136.84186	7.99271	8.48537	62.74347	3.81137	7.87483	6.54000	60.52274	1107.80444
5.79675	4.31181	6.11999	4.58671	0.00000	43.83125	10.16850	36.97581	5.50481	5.03586	5.55173	8.38671	45.81745	19.49075	7.16214	10.62801	59.15439	1142.67933
10.89704	0.81042	6.28335	6.56433	1.00000	59.37722	7.98783	54.39888	7.23323	28.19028	5.93537	7.79798	76.86307	19.23782	7.46921	6.91971	51.37798	1072.65997
8.70668	0.33838		5.61523	1.00000	30.5427	6.92873	35.90820	5.30896	-97.54667	8.46666	8.11692	57.91714	17.73976	7.01548	9.83132	67.00373	1110.96856
7.64220	0.44909	5.88848	4.07602	1.00000	32.17629	7.28461	52.51496	6.77840	75.06583	8.91898	9.00136	72.86807	8.68685	7.78072	10.71050	37.90568	1124.50145
6.09042	1.33450	6.48444	7.39673	1.00000	31.20176	8.88619	43.55790	6.49349	29.91582	6.85987	8.38407	57.79679	12.23305	5.60775	7.64844	52.00763	1070.16064
5.89424	6.24946	5.03961	7.13039	1.00000	39.46667	10.56487	56.29196	7.29093	141.95		10.02843	48.16512	22.45940	8.04180	9.01035	55.65321	1108.24066
7.55578	0.60414	6.39041	4.28669	0.00000	33.76446	8.11009	63.45528	7.23216	-117.79394	7.70994	9.39784	63.83911		6.26224	8.86456	53.38781	1158.99296
9.27303	0.90043	7.39808	6.48892	1.00000	0.46005	8.26954	46.38010	6.19115	34.11169	7.61400	6.18327	61.78851	23.06723	7.13176	7.91772	59.45110	1084.42265
7.27268	0.62078	5.24938	5.51183	1.00000	-37.9	7.93033	40.52378	7.58142	145.18333	7.51549	8.94763	64.78532	10.19670	7.56430	9.78894	56.74360	1101.25996
5.24911	2.97235	6.30229	4.75294	0.00000	40.65538	9.78183	49.48387	7.34016	-74.38987	7.86771	10.10193	69.43844	14.20609	5.41599	8.30125	21.77894	1160.12521
7.06722	0.95156	6.07437	4.80863	1.00000	54.39635	8.35963	28.63588	6.41381	24.04142	7.58121	8.54554	85.81078	10.83749	6.67057	9.41827	65.04191	1198.98226
5.62665	0.78341	6.21227	6.09282	0.00000	14.53767	8.03562	74.33306	6.21247	46.83187	6.65160	8.31421	55.26909	23.74916	8.54951	7.94683	73.37856	1140.50232
9.84078	1.45402	5.77323	5.80523	0.00000	33.86419	9.05889	37.83326	7.76122	48.26258	7.79166	4.60328	57.57496	15.89767	6.66402	6.15282	52.81208	1159.65790
8.50693	0.87297	2.66300	4.96309	1.00000	42.97086	8.27863	45.73569	6.09583	-82.42491	6.75822	8.24086	68.96736	6.70480	5.60838	7.53009	56.07486	1119.34924
10.75329	3.21498	4.43150	10.38538	1.00000	37.58105	9.82839	33.05509	6.56246	29.26639	6.57773	5.45700	64.52351	28.27082	6.50553	3.19855	36.54785	1195.07331
4.46961	0.83769	6.01145	6.45843	0.00000	-10.90889	8.18749	33.10669	7.16159	-37.03861	7.55959	7.76751	65.29012	17.50568	7.14903	9.11114	48.93990	1097.35423
6.46291	0.80606	10.53880	8.45812	1.00000	9.91861	8.10299	41.66618	7.25329	-68.30472	5.90893	9.17563	66.97651	22.79907	5.92392	8.60913	38.25155	1145.82203
6.05500	1.94924	12.08250	10.11059	1.00000	51.78771	9.27116	65.12244	6.46300	56.36091	8.51745	7.80851	63.51259	20.56818	8.39430	9.52547	37.97835	1176.69921
7.09823	8.87422	9.43561	8.26989	1.00000	-31.4488	10.91804	30.26868	7.95766	-60.93173	6.26364	10.30157	83.62867	21.77428	6.89888	7.90768	53.80572	1065.74733
8.16175	1.72244	4.06651	5.19744	1.00000	12.25282	9.18308	59.64453	6.78525	79.41727	7.49034	8.02632	56.24922	26.33257	5.91969	7.56936	70.82592	1050.22168
3.96852	0.40948	6.32680	8.21560	1.00000	41.09822	7.13598	40.65356	7.30627	120.74792	6.70756	7.11515	62.10471	14.48504	8.26836	9.46469	43.64788	1197.47118
9.73205	1.30588	6.48091	7.03846	1.00000	60.02427	8.74712	41.52607	8.20024	30.28491	7.65066	8.00140	60.86397	-4.61161	6.82221	7.06351	55.61528	1077.56394
9.62536	0.35578	7.07355	4.76143	0.00000	47.38093	6.77531	68.99964	7.38277	-122.23484	8.02497	4.66933	88.12946	19.66914	8.33232	7.78001	35.09140	1127.47184
8.02652	0.74488	7.33495	5.53342	1.00000	25.92127	8.04268	41.03235	6.19001	86.79271	7.58049	9.38222	72.36925	10.44562	6.11964	10.36042	37.42760	1059.43754
