SO2	PM2.5	Pb	C2H3NO5	NH3	CH4	PRES	NOx	longitude	latitude	CFCs	CO	H2CO	PAHs	warning	O3	PM10	TEMP
7.75783	5.61992	54.13471	0.92546	6.05423	6.91764	1199.23701	7.69307	2.31889	35.21222	36.25741	9.40956	52.11923	7.87843	1.00000	6.87299	9.10314	0.47676
6.20694	8.85809	40.84280	0.35717	5.48617	7.99029	1064.05879	9.47383	20.91361	41.92361	59.97708	5.66817	64.32842	7.72037	0.00000	9.42904	7.77038	18.25407
7.83812	8.57479	70.59995	0.28274	6.31620	7.72400	1121.92402	6.53964	-71.06616	42.4251	46.39335	5.37678	32.39188	10.59233	0.00000	6.82880	7.61306	15.67999
8.14536	6.99679	86.04376	1.06419	7.55875	7.05400	1178.48220	8.63266	2.45012	48.90982	60.53249	8.32645	63.99949	10.44319	1.00000	8.15607	9.19306	32.63186
6.53208	6.97773	38.03503	0.28411	8.48954	6.26152	1163.19625	8.51715	-34.88111	-8.05389	19.65783	5.18259	53.56115	6.70124	1.00000	8.30393	5.50873	-7.84855
7.64807	4.17001	44.90644	0.42888	5.91185	8.10621	1067.41034	8.55067	121.12251	14.62578	43.20710	10.71144	69.12476	7.78924	1.00000	6.62151	8.03084	11.09741
7.93813	3.80016	66.72286	0.19543	9.05440	6.56004	1062.07347	8.55658	123.33471	8.56697	48.19935	5.30559	50.30455	7.33888	1.00000	8.30381	5.63887	8.04993
7.55963	4.80401	53.24898	0.26956	4.84305	6.77302	1071.42469	9.32832	30.28491	60.02427	58.35485	9.10772	63.29247	9.41926	1.00000	7.64396	7.06064	11.53738
7.96112	4.24017	49.47706	0.20174	3.02380	6.89645	1132.83776	4.66534	114.68333	23.73333	37.87249	7.01385	67.05234	9.03178	0.00000	8.46070	5.09817	0.17189
7.63703	8.10313	51.89818	0.25290	6.44124	9.85647	1198.24452	4.50908	29.47306	0.49113	63.66604	6.74219	55.76303	8.79011	0.00000	7.62962	4.54405	1.26916
6.01068	4.30418	86.95386	0.22412	5.54973	9.19450	1092.39124	7.34654	151.07986	-33.88096	47.34083	4.82736	44.69577	7.52893	0.00000	8.06991	7.00836	1.64025
6.91079	6.55779	53.49290	0.14119	4.81837	7.70742	1114.16505	6.49205	112.73333	38.40917	63.67273	7.61326	61.37295	7.17197	0.00000	7.87885	4.66144	40.01589
7.52714	9.44956	53.74860	0.38009	5.72242	6.23483	1099.72727	8.47350	13.44275	38.07789	38.83293	4.87250	51.27295	11.44573	0.00000	8.00707	7.77977	
6.08145	5.77343	34.03423	0.55142	6.32256	7.31235	1122.12579	9.78790	-2.98884	43.32686	47.32480	7.13252	75.54368	9.35624	1.00000	8.24003	8.37610	17.08193
5.18802	4.29170	68.02711	0.28393	9.26664	7.25283	1082.60952	8.28972	-47.1725	-22.57306	45.38006	5.51202	58.23287	4.82559	1.00000	7.96833	6.12701	-16.06038
7.95685	5.89119	26.81011	1.42430	8.23819	6.76464	1114.88557	8.97515	76.11996	11.12018	64.59097	5.13581	52.71740	9.09497	0.00000	7.32314	9.58027	14.02890
7.36658	6.12045	71.36171	0.27536	5.50828	8.47566	1098.45141	8.38892	106.88324	47.90771	46.82884	9.76244	73.52013	5.70254	1.00000	7.36930	7.65239	0.82509
7.30938	7.18754	33.34119	0.30327	9.21304	7.51763	1099.39270	8.05020	-2.52398	53.19146	27.89460	4.27566	57.75077	5.18526	1.00000	8.19996	7.52559	6.01827
8.44112	5.34265	60.36119	0.20482	7.82757	6.93635	1070.41695	9.09731	13.39954	43.62558	40.48521	6.36278	63.67889	7.50321	1.00000	7.41733	4.85839	11.05448
6.37347	8.42703	62.75079	0.11133	8.66373	7.85636	1103.65797	5.61263	-1.4001	7.06273	43.33851	1.78496	49.45778	10.79091	0.00000	6.97092	4.04966	14.00108
5.99707	6.65064	39.57314	2.14990	7.47361	6.75803	1176.09205	7.09999	-95.30106	32.35126	36.20646	6.43430	32.07777	7.69693	1.00000	8.16674	10.06268	12.93364
7.12993	9.66153	59.16993	0.40854	6.20530	8.17884	1124.81180	8.31865	-119.0376	34.21639	58.66290	6.49159	79.44033	7.92307	0.00000	6.42596	7.74174	29.31732
5.69329	8.04395	62.51684	1.42493	5.51329	8.13178	1138.61202	9.76962	77.0202	43.41949	36.37036	6.42452	58.93220	7.99549	0.00000	7.54441	9.60494	5.91822
8.74787	9.73906	65.85919	0.15935	7.86603	7.90223	1117.88188	0.91087	2.1699	48.98994	37.43585	7.87383	32.07557	13.34489	0.00000	5.96131	3.04114	15.32024
7.51700	7.02911	34.33610	0.99070	7.54641	6.13197	1173.71989	8.47385	-60.1831	46.1351	59.59987	7.49366	42.38562	8.53708	1.00000	7.68442	9.20003	-4.54203
6.09521	7.77821	45.98949	0.22015	7.60196	7.01140	1170.25118	4.57767	78.27539	12.95629	33.79975	8.29122	21.99421	11.56687	0.00000	5.64885	5.38204	17.67301
5.72376	5.13824	69.67125	0.28023	7.31123	7.23013	1100.45856	5.02028	-49.27306	-25.42778	32.58746	4.25808	51.06705	10.71313	0.00000	6.54475	7.26573	12.80248
6.51338	8.38767	58.23204	0.24151	8.91055	9.26760	1111.11493	8.33292	140.11667	37.56667	27.67895	6.44652	69.94602	5.74470	1.00000	7.80079	6.51672	24.43008
8.40035	4.71298	63.29004	0.18192	10.18268	8.16100	1143.09442	8.78452	-2.68758	53.69786	51.96278	2.95503	29.00055	4.33053	1.00000	7.78376	6.06300	20.22315
6.01647	8.89174	73.77938	0.59348	6.36451	6.81838	1095.18272	10.45873	116.11768	24.28859	51.68075	7.32905	40.66802	6.32421	0.00000	7.07746	8.66884	14.06162
7.58329	5.04395	64.30162	0.31948	6.85551	6.29251	1087.06272	6.99500	119.58627	23.5654	30.99048	5.53113	67.21407	9.04770	0.00000	5.82437	7.57029	-3.20812
7.59574	8.01636	49.52925	0.13195	6.87511	6.77377	1142.04602	2.88076	-2.77259	37.49073	48.09058	8.23790	44.43869	12.29752	0.00000	7.56414	4.43926	1.97983
8.70391	7.15754	82.92217	0.22859	9.17939	4.46011	1165.31123	8.37907	2.61667	48.98333	49.79116	6.71434	45.75482	7.33908	1.00000	6.38540	6.16418	4.54363
5.36165	5.49431	38.67607	0.10901	7.26968	6.83044	1133.22946	9.39271	-81.26367	28.90054	48.98515	6.11980	35.40716	5.69116	1.00000	6.57274	3.86203	6.18539
7.05889	5.35406	36.67726	0.43923	5.39903	8.51488	1084.80315	8.81284	-3.59625	5.27247	49.33081	10.46553	35.82852	9.77275	1.00000	6.57040	8.16989	-2.30649
6.19432	5.43236	49.08561	0.15836	4.50683	6.68727	1096.50439	6.28803	51.67462	32.65246	59.99261	7.13841	53.61449	7.86522	0.00000	7.39412	5.82271	23.68318
8.66844	5.31844	55.18790	1.78544	5.60979	6.81154	1163.25861	7.93098	124.84472	10.13361	65.48792	9.67679	60.58318	11.71016	1.00000	5.04657	9.82759	20.58340
5.99945	6.06826	51.97575	0.21876	7.64516	7.33186	1152.52406	8.38637	14.34085	40.87363	51.63049	7.90943	67.58632	7.98781	1.00000	5.99071	5.09373	14.34501
8.63513	6.30055	72.83080	0.13613	4.95749	7.43874	1142.84802	6.45199	-91.06177	33.41012	50.51923	6.82642	42.94731	7.17069	0.00000	7.62867	4.79642	10.80872
5.38018	9.16767	60.12199	0.74435	5.97224	8.00475	1145.22007	10.57065	144.09638	43.82634	47.82680	6.55749	45.40323	7.83658	0.00000	7.08633	8.93230	3.57961
8.42215	5.79437	40.15264	0.23006	7.16465	7.34405	1101.46770	9.06518	78.27539	12.95629	70.38839	6.35328	64.60281	8.03349	1.00000	6.57454	3.90655	6.11958
6.36704	6.70528	64.66500	0.30419	8.88959	7.48279	1199.41302	8.08797	-79.00453	-2.90055	35.35532	7.44693	50.04561	5.39013	1.00000	7.93622	6.83225	9.16778
7.34975	4.11679	53.30540	0.12416	4.70717	7.18920	1054.71603	10.49244	-1.32471	51.40148	33.64536	7.28639	37.74153	5.61546	1.00000	4.43906	5.53394	23.53523
7.29021	7.84082	46.29954	0.13962	5.72615	6.57790	1176.91749	5.23595	57.3552	51.4781	61.83153	6.73308	68.69181	7.72571	0.00000	7.61414	3.81440	17.21239
7.84513	7.26824	49.78586	0.31847	8.24849	6.89093	1102.53564	9.06043	-52.20639	-3.20333	33.24339	3.64036	48.75726	11.87529	0.00000	6.45154	7.79232	14.94855
7.36505	7.71525	60.47807	0.34556	7.03318	6.34794	1099.91438	8.42112	78.95693	29.21399	54.75187	3.77329	36.02463	10.30634	0.00000	7.68641	7.65165	22.56211
5.88272	5.64318	60.49523	0.68922	6.71280	6.00070	1188.03316	9.30380	78.15794	12.1277	51.05920	7.63083	49.79218	9.82407	1.00000	7.44715	8.67077	32.78193
7.29539	5.58471	52.06142	0.19609	8.56438	6.90352	1056.61966	8.40708	109.22921	34.65918	45.98795	6.63501	72.78357	5.84323	1.00000	6.48944	6.49441	11.28493
8.28745	4.19611	38.83062	0.65199	6.57456	5.60796	1069.60213	9.19819	-116.97725	33.92946	51.29748	6.07060	59.37028	9.65581	1.00000	6.51391	8.62218	11.12597
7.61039	6.54954	47.02721	17.18932	4.34532	7.21939	1108.21310	12.03320	-65.71875	-21.44345	53.94146	6.32310	76.88987	9.06399	0.00000	6.17380	12.19761	16.46613
5.34341	3.59888	45.44176	0.22852	5.46829	7.22495	1175.35961	7.46256	8.73812	41.91886	24.72207	3.23518	53.86615	7.07484	0.00000	7.14169	7.03575	8.98188
6.70042	7.26607	30.92760	0.44676	8.31583	8.77248	1147.30446	7.48742	120.03308	28.88162	47.47141	8.21841	81.66446	7.65705	0.00000	6.81992	8.02082	13.95809
7.34413	8.85341	37.28913	0.29116	4.48654	6.09783	1076.11733	8.71442	-117.29198	33.03699	63.13811	9.18804	43.45336	7.44260	1.00000	6.64815	7.55702	20.62299
7.57380	8.26013	81.78826	0.18149	7.03349	7.97960	1165.56746	8.65771	-66.8499	18.03496	50.24240	5.85975	65.05826	3.31908	1.00000	8.65771	5.81000	18.38127
7.01029	3.07842	53.48291	0.32140	6.16461	6.40664	1150.93055	9.75779	-58.38341	-34.64966	42.62749	9.16391	45.12277	8.39142	1.00000	8.27587	7.69205	16.75870
7.90838	6.73808	58.11119	0.12849	5.48981	8.62121	1079.18740	3.44452	-2.68758	53.69786	52.53206	8.26135	42.42301	11.13903	0.00000	6.40385	5.42021	3.12675
7.06935	4.13576	51.01869	0.51841	5.93214	7.51609	1073.15076	8.10837	-5.22126	33.43443	41.63869	5.92611	51.91265	7.96532	0.00000	7.31395	8.21762	29.23312
9.43936	4.79166	62.55566	0.16765	6.51538	7.48004	1162.38248	9.46664	109.22921	34.65918	50.02197	6.99673	64.91764	6.32457	1.00000	6.34172	3.88852	-2.11939
6.74046	7.16759	61.45083	0.13426	5.37956	7.44799	1056.11431	5.67030	-2.68758	53.69786	35.39055	6.33776	92.60261	7.45465	0.00000	7.64001	3.71094	15.56884
7.18589	4.88132	2.29355	0.24583	8.62531	6.10987	1152.78406	8.63374	-89.64066	40.56754	36.75740	6.34477	73.79446	7.75824	1.00000	7.35349	5.37478	9.50152
8.03623	5.20358	55.47177	1.61302	7.52684	7.80687	1159.24029	7.70278	-79.00453	-2.90055	41.07745	10.78644	66.56062	10.79267	1.00000	7.23895	9.72856	22.65803
8.59504	4.76530	77.47804	0.17969	4.93461	6.16722	1083.14675	8.12136	7.36027	51.20219	62.72923	5.18453	63.30880	5.86498	0.00000	7.87901	6.13896	25.53238
5.93752	4.62680	75.13347	0.10976	4.43742	6.33018	1107.43288	12.97387	138.89585	36.33011	47.63717	7.21661	51.94631	7.21594	1.00000	5.49688	4.93252	14.61366
7.93904	6.95868	58.64460	0.78094	6.41136	5.77696	1078.30101	8.77784	0.30367	51.38673	20.91172	10.29444	45.41139	10.70237	1.00000	8.74418	8.93219	15.59645
5.70050	4.50268	38.54390	0.19389	4.45722	4.92771	1110.92367	10.12015	38.15035	49.41029	54.61527	7.92091	40.59345	6.93637	1.00000	8.70071	6.30049	6.76312
8.56587	4.53406	49.90101	0.20865	6.33663	6.94070	1112.28264	6.27028	11.37703	48.06919	34.40971	5.14931	80.87085	9.52693	0.00000	7.63262	6.94911	-1.08839
8.09358	6.59698	48.67266	2.56840	6.15757	7.81139	1091.56761	9.18384	117.63083	35.50056	42.78135	5.55761	73.39361	10.16167	0.00000	8.08488	10.25756	27.47779
7.77505	6.85220	57.02111	0.23152	9.43708	8.25635	1174.37637	7.88048	120.5875	16.455	72.70041	6.69251	38.97227	7.42867	1.00000	7.13923	7.11524	9.18188
6.95745	7.53169	44.59346	0.18216	9.59518	6.05092	1182.16113	7.63695	112.23109	-7.57897	53.93734	3.46149	39.46964	10.75231	0.00000	7.68129	5.99241	22.83213
7.37698	7.22438	28.40405	0.37570	5.49802	7.05803	1149.33002	8.95639	-93.12577	44.73941	36.84414	5.49801	42.49153	7.48471	1.00000	7.96029	7.95979	21.71617
6.04939	9.56721	46.24297	0.76589	3.97144	8.25330	1198.99622	8.18919	78.27539	12.95629	44.38618	6.26131	54.08576	8.13137	0.00000	7.27978	8.79225	12.82865
6.65748	5.27410	65.98365	0.41838	4.31215	6.95121	1054.95619	7.60693	103.65309	16.0567	45.48025	9.89321	57.81418	8.99853	0.00000	8.17616	8.12802	9.53690
6.29496	7.03567	42.07272	0.63469	7.56721	6.23248	1134.80762	8.87045	-97.92977	38.06084	58.35268	4.90362	66.27487	10.02452	0.00000	6.37716	8.68382	32.38779
8.62055	4.53170	48.08006	2.59851	8.29074	5.24583	1154.44195	9.50602	120.33063	37.65181	57.92033	5.50253	77.50278	13.26750	1.00000	7.92133	10.24851	16.50523
5.81336	3.65220	71.83242	0.36356	4.95132	7.96636	1108.69942	10.04221	113.69785	-7.73379	43.37808	3.42806	54.07689	3.86426	0.00000	8.49432	7.77946	18.99743
8.00498	5.44928	41.94399	0.86942	5.47662	6.15347	1137.13635	7.16016	106.88324	47.90771	55.06898	11.02865	54.20520	8.23119	1.00000	6.35911	9.03413	11.05104
8.07718	5.31541	43.52422	0.21717	3.93198	6.20366	1142.43862	6.80074	-118.25508	34.14251	20.11252	6.64252	56.54275	6.56950	0.00000	9.05930	5.13179	21.97912
8.18613	9.13861	52.84722	3.86992	3.94187	7.84903	1166.68427	11.15157	72.54566	29.69221	53.05011	7.68446	66.96268	7.39669	0.00000	6.58429	10.68451	31.47005
9.00259	6.41798	43.76593	0.83031	4.87448	7.24408	1077.75156	7.09266	11.32903	50.9803	34.90311	10.61883	54.56282	8.47376	1.00000	6.76196	8.92206	4.83970
7.31722	9.35031	57.23087	0.78089	5.49558	7.48514	1089.38143	8.82790	116.82887	-1.26753	37.76472	7.10088	65.64503	6.92881	0.00000	6.68154	8.87116	35.52731
6.24412	7.21920	66.80025	0.21154	4.70822	6.67350	1143.68314	5.56461	-46.99583	-22.97056	30.70926	8.46565	32.79958	7.97838	0.00000	5.92734	4.05918	19.56258
5.33996	2.82251	44.97384	0.35335	4.57178	8.15164	1060.94275	7.57520	39.8302	64.5635	56.53815	6.57784	54.06988	9.08439	0.00000	7.32506	7.57355	3.95945
7.25106	7.27785	43.05297	0.92778	6.44239	6.44143	1083.96619	8.55979	3.1631	41.91738	45.74120	7.83840	60.73858	8.12998	1.00000	7.60769	9.12157	-7.24865
7.08640	5.79375	55.34600	0.26874	9.13016	6.57810	1103.05458	7.91583	-93.11308	16.75973	57.65374	6.18659	79.19947	6.34089	1.00000	5.88844	6.87741	22.70272
7.64770	4.28155	65.55388	0.32695	5.99172	6.95701	1106.34551	10.65193	71.57737	21.53889	54.61667	7.49332	68.49963	7.15285	1.00000	5.96303	7.19825	-2.91314
6.66221	6.32327	50.64877	0.77813	9.01429	6.32923	1139.89687	7.22721	140.72287	53.14657	64.06441	8.30192	47.59016	5.25288	1.00000	6.14546	8.83087	2.89342
6.50235	5.45148	62.65524	0.33625	7.26563	7.38067	1106.74726	7.82585	-37.93278	-11.48472	43.34777	4.93892	40.54032	7.79892	0.00000	6.35694	7.38686	4.69523
6.88945	4.99967	59.82527	0.23610	5.16321	6.18469	1061.40580	6.74638	-120.45794	34.63915	16.33694	4.63210	42.94603	7.03046	0.00000	5.97088	5.83328	17.05132
7.32017	5.66353	54.85924	1.33555	7.10220	7.03785	1166.63890	8.18227	-88.31476	36.61033	51.16330	8.86750	51.92193	8.47683	1.00000	8.54264	9.55347	16.10452
7.70844	5.37124	69.82517	0.11282	4.80022	8.30077	1153.22593	9.39366	-2.77259	37.49073	77.86448	5.92391	38.28250	4.09509	0.00000	6.59763	5.53529	-0.61731
8.01378	8.87539	42.94850	1.83909	3.87922	6.88619	1109.80841	8.15755	-73.47429	40.68066	39.31802	7.65552	40.32644	6.82713	0.00000	6.03225	9.87368	21.83714
7.38642	9.69116	50.40180	1.30317	3.80456	6.16581	1087.61200	8.57065	-35.71667	-8.66667	33.94862	7.52722	66.48432	6.82252	0.00000	7.49293	9.50979	11.51258
6.22189	5.26994	38.09631	0.09290	9.18251	6.45831	1141.03595	9.10705	65.93249	36.21544	68.18907	5.93743	48.89773	5.63241	1.00000	6.41133	5.91993	44.19965
7.81779	6.58684	63.46080	3.96099	7.18040	8.17284	1199.35052	5.49901	-76.43941	39.33427	53.74213	10.92064	35.16561	8.47885	1.00000	7.36213	10.69910	19.21322
7.58762	5.97191	51.44372	0.19383	5.13528	7.54613	1117.39090	7.28892	140.73667	41.77583	16.73351	5.72764	73.22855	5.95895	0.00000	7.61788	5.74560	12.71323
8.95857	6.25939	56.24704	0.12715	5.74255	6.93928	1071.02665	5.34341	-91.06177	33.41012	34.96660	5.38067	55.09261	8.33830	0.00000	5.48915	5.10589	6.27820
7.69257	6.09687	41.28354	0.12449	8.89304	6.91588	1162.40930	8.23071	18.34717	54.60528	50.89365	6.13668	74.08858	6.33364	1.00000	6.57706	5.26912	29.49885
6.80860	8.07991	62.39231	0.49860	6.51409	7.47502	1057.61205	8.47918	123.99333	12.97389	31.07118	9.62032	48.66991	7.88591	1.00000	6.58970	8.60634	9.22190
8.31594	4.20147	54.43177	0.21208	8.20851	8.81727	1105.42399	9.53980	47.31667	-19.65	52.72188	4.30104	74.23975	6.44078	1.00000	6.26690	4.16399	19.33444
6.98067	3.56728	73.23323	0.41266	5.23591	7.98736	1177.15591	6.77582	12.38878	43.1122	48.18213	5.02418	60.94786	8.48419	0.00000	6.89775	8.13781	27.91965
6.36824	5.73602	61.90831	0.15128	9.07446	7.13089	1125.12068	9.31252	1.15597	51.78967	45.30470	4.11292	58.70829	3.58458	1.00000	7.01934	5.24764	5.93234
5.77221	7.98519	64.19716	1.99503	6.58751	6.12914	1161.15307	7.46349	84.63445	24.81757	49.39063	8.55167	54.80702	8.86021	1.00000	7.22072	9.95003	5.13668
8.30210	10.45880	52.25646	0.23517	5.41815	5.71556	1195.46658	8.51748	4.52529	50.71229	34.48843	5.99883	33.77210	8.54499	0.00000	7.51670	6.61487	5.83993
6.72837	8.84929	50.56938	0.14699	5.19467	6.99951	1064.24984	3.96810	78.15794	12.1277	53.54874	8.19369	37.30629	8.17763	0.00000	6.02500	2.79228	36.95549
7.87959	8.37466	58.43672	1.94400	4.98844	5.60264	1142.38688	10.71322	151.08057	-33.79176	43.81898	6.47619	62.10987	7.62105	0.00000	7.31919	9.93660	3.09036
6.77960	4.85502	37.57866	0.28518	6.31765	6.91374	1081.53134	5.88639	112.9	27.85	20.02691	6.52039	40.98367	10.47196	0.00000	7.65749	7.26664	24.86746
7.58007	4.69191	66.83461	0.11991	7.32634	6.87013	1190.07798	9.30511	-122.24064	47.80527	46.31211	6.88025	64.34012	8.67253	1.00000	6.74378	3.98512	12.15320
6.47496	8.83516	36.93191	0.85764	4.75189	7.58372	1162.66865	9.22037	110.71639	-7.54972	37.63861	7.19915	57.78862	5.73171	0.00000	7.50757	9.06479	30.60890
8.25866	4.89970	58.21771	0.24114	5.13076	6.24909	1080.37862	10.29986	60.70278	55.75556	57.26507	7.48018	54.07707	6.91991	1.00000	7.34911	6.76153	17.70346
8.10508	8.43077	63.30897	0.34615	6.28337	7.41815	1128.86059	7.83609	43.63417	43.96222	45.75474	5.48308	53.87498	10.03899	0.00000	6.70166	7.91081	18.21376
6.48015	5.23383	44.37333	1.38864	5.80819	6.54896	1183.54501	6.89079	7.2278	50.64336	56.45843	8.82488	58.33834	9.23216	1.00000	6.92072	9.54431	23.74263
7.19407	5.41117	37.29339	0.27540	4.61184	5.97660	1059.12635	9.68306	-91.11667	14.93333	48.33294	9.78362	41.65332	7.40047	1.00000	9.06795	6.54321	17.77341
8.07496	5.90648	40.99606	0.32134	7.22155	6.91603	1107.38984	7.64683	47.1192	42.819	42.58827	6.48312	62.14917	8.62889	0.00000	6.31310	7.34721	14.54250
9.05853	7.65525	35.00374	0.66263	6.31097	7.12863	1173.13631	9.50303	8.86704	50.23805	63.49156	6.12691	66.93293	7.80655	0.00000	5.95125	8.72735	24.16622
5.81560	5.23847	76.07546	0.25498	8.56410	8.70530	1127.00769	8.28511	13.44275	38.07789	62.11946	7.13168	58.16754	7.37216	1.00000	7.29156	6.69864	0.15629
7.11922	5.75638	72.07292	0.18555	5.24085	7.22471	1123.46076	3.87335	38.12408	53.77166	52.30199	5.49564	66.68175	10.06893	0.00000	6.42268	4.58825	1.98872
5.66962	6.55496	92.66045	0.11020	8.43943	7.26249	1110.63369	8.89817	2.59753	8.88649	49.75646	3.30966	57.24795	4.55857	1.00000	6.26276	5.45432	25.86986
6.31205	8.92317	70.91390	0.54521	4.90154	8.45696	1066.62809	6.93635	-81.24441	23.15678	28.62578	5.36021	53.06404	7.78228	0.00000	7.07240	8.11840	11.92961
6.85190	7.66880	72.80789	0.13767	7.76321	7.91788	1086.21558	8.29035	-77.43532	20.14298	63.64701	6.02029	39.70234	8.08647	1.00000	6.20622	4.90842	20.85053
7.75172	7.54075	30.51570	2.96521	5.13410	7.59932	1084.66266	10.38155	124.3697	9.6531	61.78609	6.11377	60.07403	8.91510	0.00000	8.02376	10.35718	11.62005
5.97350	5.33999	86.79861	0.19239	5.11112	6.87046	1096.27083	6.34766	2.44892	48.98693	28.42296	5.69736	62.91122	7.46687	0.00000	8.39131	6.32994	18.51973
6.97567	3.08018	76.10074	0.17851	9.11883	5.87293	1197.48112	9.02520	0.57856	40.70995	60.86519	5.37537	52.04903	6.90214	1.00000	3.92435	5.72249	18.91778
7.87528	2.76235	47.28801	0.20609	4.98516	6.35152	1160.78315	11.57006	109.22921	34.65918	51.68569	8.63272	50.03506	10.84675	0.00000	7.77560	6.09824	7.22275
7.30588	5.21577	29.89063	0.20660	9.30320	6.93697	1081.20016	8.00617	-3.05	53.81667	65.70418	5.66890	51.06355	5.57340	1.00000	9.77108	7.15584	27.47909
7.06624	4.98360	71.99921	0.72651	7.65131	7.72798	1178.17310	9.13925	-81.24441	23.15678	49.42140	8.80944	63.23594	10.34052	1.00000	8.29689	8.92194	19.88924
6.48634	7.14164	56.28300	0.43855	4.95134	7.52683	1175.75271	9.47158	46.04833	51.40944	68.85838	4.22049	54.20476	7.40996	1.00000	7.18245	8.02466	10.02809
8.11177	3.91911	29.03258	0.16470	6.64515	6.08948	1093.50902	9.54859	-44.31389	-19.7625	58.05078	6.21936	57.98915	7.09945	1.00000	7.59788	3.27406	15.98832
9.72270	4.25301		0.19171	9.52126	6.24598	1183.15791	8.95307	9.15214	49.97704	48.31196	4.80783	62.33400	4.98456	1.00000	8.20221	6.11933	21.14165
6.27200	5.92465	51.80441	0.17537	4.73054	5.90275	1169.03183	5.11026	86.00214	46.51872	47.64115	5.86134	51.84068	8.06650	0.00000	8.69753	4.53626	28.07273
7.77181	6.98171	42.00267	0.94385	6.40036	8.18454	1093.03727	8.40916	100.48528	14.37395	68.62427	8.07328	64.66401	8.88794	1.00000	8.53839	9.14987	10.81233
8.16180	6.85157	45.26559	0.17746	6.01435	8.39736	1090.04830	3.78097	-73.75513	40.60538	11.57483	5.97798	69.80984	10.04408	0.00000	9.12122	4.26331	-2.36511
6.56174	9.75605	73.42120	0.36507	6.71006	5.55903	1087.49775	9.84478	-77.70066	43.16547	71.79287	6.02949	51.69264	8.79828	0.00000	7.38663	7.39273	-10.48450
8.26729	6.20956	49.15769	1.10025	7.90252	6.80388	1140.40685	8.76653	33.9162	51.67822	36.99172	5.52537	62.28906	8.43032	0.00000	7.26477	9.33979	13.68397
7.22934	6.03723	62.87478	0.91186	7.32754	7.96547	1182.37587	8.50166	18.30056	50.5107	21.56906	7.09356	70.25043	7.20054	1.00000	8.47641	8.95553	32.05631
6.60685	6.57200	55.41819	0.27157	10.17949	6.87644	1178.69848	8.18382	-38.79084	-10.95817	44.51256	3.85212	43.70031	3.21276	1.00000	7.84229	7.29996	38.14154
6.46777	6.31239	43.46455	1.02710	4.90545	6.58876	1187.86793	5.69896	150.99292	-33.75881	16.91859	11.20264	65.83596	7.33313	1.00000	7.97551	9.26471	29.56565
8.04420	7.62014	73.81955	0.15503	6.67618	8.51145	1108.15469	3.15676	-82.90375	32.54044	62.82766	6.04274	66.92460	10.48229	0.00000	8.33136	4.76218	13.99400
5.59087	7.23671	43.66664	9.11821	8.63206	6.74364	1102.86333	7.23482	-100.88023	20.21322	64.22791	7.69192	78.28643	11.48562	1.00000	7.88184	11.54773	2.86876
6.66623	8.77413	43.47167	1.49441	9.70738	7.66624	1063.44189	6.99892	135.6	34.61667	43.01019	7.46687	44.79690	2.19455	1.00000	7.64137	9.66188	-0.73191
7.27262	4.60024	54.78987	0.80797	7.30251	7.57427	1050.65558	9.21277	100.04427	13.8196	38.36191	8.32391	34.61235	9.93727	1.00000	5.90762	8.80812	18.80778
6.08815	5.09100	34.18591	0.32578	4.65366	6.30468	1150.14709	9.80792	4.91667	45.73333	32.02269	7.78259	36.65448	7.93517	1.00000	7.09102	7.25532	2.74424
7.95251	6.95767	79.64885	0.17091	7.39256	10.02014	1123.84860	9.70741	29.47306	0.49113	48.59774	5.60877	66.78990	3.58596	1.00000	6.28532	4.28170	22.62124
8.02719	5.63828	49.63906	0.12814	4.29516	7.65113	1083.91844	8.80710	39.85331	57.30185	47.85532	9.29063	52.51106	4.20267	1.00000	6.83182	6.27797	19.16806
