latitude	PAHs	warning	O3	C2H3NO5	PRES	TEMP	Pb	CFCs	PM2.5	CH4	H2CO	longitude	NOx	PM10	SO2	NH3	CO
35.25064	6.19184	1.00000	8.17795	2.27592	1116.39269	21.73187	42.59169	89.05976	7.12953	8.29265	41.99095	-91.73625	6.98722	6.54837	8.64886	7.52048	10.20687
41.0051	9.17938	0.00000	5.35367	2.19280	1094.59417	9.94062	66.34425	81.66316	7.07090	9.13575	42.15762	-73.78458	7.91893	5.85419	8.25355	8.32925	8.46458
36.08497	10.31626	0.00000	11.90479	2.50344	1063.47868	15.98515	46.48432	74.82147	5.93862	3.54508	38.72611	9.37082	6.65019	5.87469	4.77276	7.62338	3.04411
58.7002	8.26435	1.00000	5.54273	3.06815	1121.80202	18.37758	31.43177	69.22343	5.77174	6.70867	60.05385	59.4839	8.71392	7.37408	6.32317	5.71017	8.30085
33.98154	8.75301	1.00000	8.08410	1.69070	1053.23341	8.09716	58.24611	74.42312	8.58835	7.70282	58.21331	-81.23621	8.34962	6.54413	8.82953	6.65254	6.42392
34.95303	8.35645	0.00000	8.28935	3.24972	1070.30191	2.81823	73.32860	76.28854	8.68035	6.63537	45.70861	-120.43572	5.84802	6.39831	8.58091	8.13943	6.42213
47.76232	5.62594	1.00000	8.01706	4.17640	1146.86701	11.19386	32.86891	77.34705	6.66837	7.92435	51.32799	-122.2054	5.83341	7.73796	7.36826	6.39706	8.72500
50.75767	5.49963	1.00000	7.97428	6.17272	1091.22350	10.68719	45.64170	69.94016	7.71796	7.96519	41.35857	-1.5443	6.46747	8.23513	9.08078	8.79707	11.00302
-32.45242	5.38129	1.00000	9.95550	3.47945	1152.99778	16.72197	70.67561	80.36410	6.51365	8.53993	52.12024	-71.23106	5.00123	7.29099	6.28474	7.38392	8.15324
37.05944	12.18629	0.00000	10.21021	3.14409	1159.46435	-6.08971	42.37026	74.61748	5.32481	4.52198	45.07380	37.3825	6.78498	6.38809	6.37523	9.66988	5.12812
8.48714	7.38087	1.00000	9.59661	20.97988	1105.93274	-10.05003	65.75532	73.05798	5.72903	9.99267	52.50566	-13.2356	6.00490	9.69622	8.36782	8.60152	7.75393
48.35693	11.63200	0.00000	8.72656	1.77258	1137.50742	6.43749	71.48774	77.67335	8.43387	10.90803	31.89455	10.98461	5.44790	5.48053	5.97809	7.74143	2.46267
24.28859	4.73074	1.00000	6.53613	4.42912	1120.32912	21.81243	41.19569	78.96380	4.82952	6.30924	51.94377	116.11768	6.54032	7.96340	9.85650	5.77854	9.56671
41.75338	7.42536	1.00000	5.47964	3.68613	1169.68846	11.02240	38.38479	77.92832	5.63872	6.59629		-86.11084	7.18821	6.39145	5.00316	7.50494	6.85261
-4.24444		1.00000	6.69734	9.37789	1169.72597	12.79506	51.91555	67.80083	4.83431	8.51734	18.31265	-42.29444	5.34875	8.64017	12.25912	6.56811	9.59787
40.5576	6.87090	1.00000	6.19011	3.84089	1184.27075	19.12367	15.44051	78.92486	3.23553	6.48917	40.55217	-74.28459	5.14554	7.29592	2.77667	7.06941	8.27000
50.50301	5.51420	1.00000	4.23833	4.11600	1190.81144	25.91517	49.36416	65.35080	3.82848	6.20453	59.24144	13.63617	7.33836	7.12584	12.83022	7.96817	9.41084
42.06166	10.91544	0.00000	6.97789	2.44682	1137.17629	-5.16539	44.29871	76.20824	8.36447	7.40591	34.94632	-1.60452	5.63425	7.00457	10.39821	6.66940	8.11390
14.64056	8.81293	1.00000	2.77982	3.63231	1160.36375	9.06781	36.97354	80.71387	9.09247	5.06607	61.04434	104.64992	7.39269	7.46200	6.12663	8.63442	5.45286
32.54278	8.67804	0.00000	6.32838	3.69687	1160.80555	0.23034	36.71213	71.61889	9.35468	8.41614	49.03954	111.50861	7.65158	7.21718	5.36441	8.18156	8.97375
5.4709	7.84057	1.00000	4.54910	2.72519	1189.85038	5.14369	40.08473	72.34223	3.96291	6.56344	11.49408	100.24529	9.18976	7.02992	3.64202	7.41154	9.30971
32.65246	7.14867	0.00000	5.70631	4.50886	1125.16077	5.07769	50.89490	75.94964	8.82296	7.59648	51.27034	51.67462	8.30744	7.25486	6.93577	8.23156	10.52149
26.2649	6.39666	1.00000		7.78576	1090.60145	13.24460	64.84177	64.81711	4.59773	9.40667	51.35324	81.54855	9.20154	8.38260	8.60723	7.43899	6.38275
47.64995	9.18005	0.00000	10.42100	4.32718	1094.65165	13.79378	77.13323	75.60272	7.69999	5.98952	51.99352	-117.23991	7.05952	6.51897	6.91950	7.45255	3.30103
31.64615	9.78248	0.00000	6.71619	4.39975	1065.91637	-10.38184	69.91675	71.43175	9.14218	8.64135	39.57578	120.74221	6.23469	7.19574	6.31035	6.98856	8.01342
37.95143	8.65973	1.00000	4.79677	1.87840	1098.54941	-2.06704	67.06241		7.24638	5.67690	41.09503	-91.77127	5.99333	5.22454	6.80185	6.81561	4.42463
37.65181	9.89950	1.00000	4.86611	2.86287	1068.14861	17.87336	49.95101	76.92211	7.33776	4.98306	50.57981	120.33063	6.99353	4.92541	7.52893	6.48521	3.74164
-4.06667	6.76162	1.00000	8.57313	1.09995	1099.94259	32.76488	41.50098	71.00744	4.47280	8.82392	75.15300	37.73333	7.47537	6.08424	9.34764	8.45747	7.62514
51.30001	7.31834	0.00000	10.60535	5.89557	1064.82732	28.02363	69.49264	60.42568	9.55768	4.98948	51.71451	13.10984	7.67358	7.70896	7.70508	9.62346	3.77645
52.59319	10.64943	0.00000	9.82233	4.52232	1128.70302	19.58048	61.72003	72.99803	7.08767	4.86991	68.79214	13.32127	7.34240	7.29369	7.58677	8.82971	4.49806
-19.32556	7.79007	1.00000	5.60279	9.24053	1174.63527	2.91663	45.48389	70.48484	4.18745	5.14423	53.90942	-41.25528	7.60045	8.74210	3.93231	7.82325	8.73708
35.25064	9.74554	1.00000	8.59315	3.81752	1139.86991	10.94458	58.13764	66.04335	3.41168	6.56846	48.33822	-91.73625	6.42089	7.26912	6.90516		5.69604
52.53048	8.12487	0.00000	9.75447	4.78112	1150.13832	20.13467	49.72117	70.43814	11.10931	7.09480	37.91714	13.29371	9.85735	7.80146	8.87308	7.22219	3.87967
37.19723	8.89546	1.00000	8.91026	5.28335	1086.04944	8.63316	46.56125	66.58579	8.08652	6.91811	28.91678	122.05228	7.02395	8.14305	8.06319	7.25196	3.45715
40.82232	8.88798	1.00000		4.80362	1086.08299	18.61417	32.97072	74.09412	4.54044	5.28971	51.77329	-74.15987	8.28682	7.52056	4.23998	7.49012	8.21156
5.27247	10.58502	0.00000	8.93877	1.98996	1056.71668	29.98390	42.66511	71.20237	6.70189	5.58379	57.57751	-3.59625	6.65138	6.28669	8.90053	7.82012	4.52760
44.99012	4.87270	1.00000	6.52610	1.68463	1080.23300	-5.76586	53.84457	70.50024	6.36546	6.89240	45.16265	-123.02621	8.69003	6.46892	8.76415	6.92498	9.34534
42.7392	6.27930	0.00000	9.20306	3.18095	1057.50358	8.23376	31.23461	75.59501	9.35013	4.78030	49.46006	-84.62081	6.44469	7.27525	9.11063	6.47598	4.55678
21.28306	8.42584	0.00000	7.65656	2.30290	1196.30467	13.33685	54.94014	56.71992	9.49973	8.75238	52.51140	-89.66123	7.13609	5.97520	7.18804	7.96166	6.14756
-34.28853	8.61967	0.00000	7.50941	7.97902	1142.60279	16.13643	31.07855	61.84564	8.50688	7.15888	49.96413	146.05093	7.94422	8.54305	9.04146	6.18448	7.00955
41.94175	6.93427	1.00000	10.63171	2.26034	1151.46205	19.84004	43.23803	73.57433	6.22451	10.12925	47.75124	123.50266	8.11643	7.08620	8.01582	8.51081	8.41669
-34.74785	9.80683	0.00000	6.76479	3.55041	1144.57105	31.67461	54.35849	64.27571	8.75213	9.17641	47.69005	-58.70072	5.88215	7.45848	5.77306	7.09234	6.58431
51.35084	5.96336	1.00000	9.12170	2.71392	1151.07113	13.81931	58.16460	74.51712	5.59294	8.62772	41.85224	-1.99421	8.86395	6.88218	8.36568	7.25518	8.10008
10.66668	4.83816	1.00000	6.87744	7.44124	1073.09154	10.34708	70.83656	68.00486	6.04214	6.26447	45.33354	-61.51889	6.41182	8.19523	7.73193	7.79823	9.92428
53.43333	7.50943	0.00000	5.71727	6.04657	1174.51460	11.66566	35.34823	65.77001	8.27368	10.12139	65.98277	-7.95	6.69960	8.21487	5.90060	8.44852	8.92932
48.98994	5.39109	1.00000	10.60131	7.98089	1066.15039	32.61027	48.92658	79.48662	4.02782	8.72483	45.56718	2.1699	6.78848	8.53885	6.06680	9.33391	5.03414
53.49389	9.03751	0.00000	7.02544	1.44839	1078.32639	13.42490	62.38305	70.59713	9.11659	9.23199	50.83849	-1.29243	7.68442	6.31468	5.00928	8.00629	7.40937
44.80477	6.81073	0.00000	5.61616	3.19137	1182.40695	11.87626	38.75728	70.08746	9.11580	7.35078	56.62741	-0.59543	7.81739	5.68738	10.12086	8.19887	10.43034
36.65	10.32708	0.00000	8.61800	12.72058	1167.33475	2.51547	57.14510	67.59951	6.10279	4.33833	33.55500	138.31667	4.96793	9.05408	8.44187	8.90123	6.84835
53.38333	6.87225	0.00000	9.97040	6.62853	1149.93158	15.19302	52.53683	60.10929	9.67201	6.18591	47.24415	-0.76667	9.42077	8.06680	8.03062	7.36130	5.11811
38.72706	8.53627	0.00000	10.01696	4.17141	1179.22339	5.25835	39.02229	79.40847	9.16879	4.99149	45.61026	-9.24671	6.71170	7.56150	7.79496	8.60702	5.14691
48.79325	8.20475	0.00000	4.75644	2.94586	1060.99829	0.89883	52.41755	82.14869	8.50440	8.06089	58.10557	2.29275	10.55711	6.57388	7.27179	4.97993	10.72577
48.35693	8.01968	1.00000	7.06849	4.86875	1119.71577	12.61110	51.38038	80.08449	6.40651	4.82053	33.07655	10.98461	7.89745	7.84821	5.47280	6.02016	7.68352
45.69558	7.66402	0.00000	7.10520	4.62607	1134.18471	19.43910	58.39848	73.80983	8.87426	6.50495	53.14997	4.7934	6.99931	7.76948	9.32643	5.93274	8.24504
50.80904	5.94218	1.00000	7.73313	2.44424	1130.50857	-12.12295	72.80491	60.86185	6.91431	9.29069	63.43141	8.77069	7.04542	6.44034	11.22770	7.73097	9.53967
-34.28853	9.68004	1.00000	8.35901	3.32849	1182.55759	15.00674	47.79694	75.07999	6.07107	7.71587	56.87817	146.05093	7.46037	6.72614	7.12782	7.41393	3.69783
42.7392	9.37330	1.00000	7.31322	2.43636	1066.80503	13.78630	66.38082	70.37481	5.51920	6.39548	73.31815	-84.62081	6.69483	6.88674	6.38236	9.30359	5.13528
52.21099	7.67336	0.00000	7.38212	7.01234	1121.74337	14.31223	68.32931	82.93290	10.24211	7.14200	55.67236	7.02238	7.10429	8.25256	10.46315	8.80780	5.73037
-2.13404	8.80414	0.00000	4.69605	4.33263	1145.38824	24.02617	78.38350	81.79304	9.62780	8.49877	25.86485	-79.59415	5.67236	7.15690	3.59325	8.99073	10.87967
36.65	6.52602	1.00000	8.01052	2.66609	1156.18677	8.29842	60.59282	69.10712	5.16021	9.15217	29.97542	138.31667	8.32795	7.00491	10.33638	8.47595	7.85499
20.22816	8.67729	1.00000	8.66320	3.81005	1129.62654	11.24185	40.40886	67.95526	3.81822	5.40807	52.30546	-103.5687	7.03598	6.95659	6.02188	6.51237	6.90403
1.6561	10.17403	1.00000	6.60983	3.83701	1052.19422	10.43427	62.25110	84.75967	4.34543	5.04805	41.39284	103.6032	8.61780	7.16746	5.62380	6.62135	5.91742
53.94313	7.87122	0.00000	8.04622	3.23463	1176.11365	21.69131	42.04146	78.30647	10.09682	6.71131	67.83220	10.30215	7.32809	6.86262	10.21975	7.67630	5.00975
39.96097	8.26059	1.00000	9.10160	4.70259	1099.59404	16.71195	51.61170	81.64450	5.18381	7.13046	71.71516	-75.60804	8.12385	7.58456	6.73341	8.06213	3.85880
50.20528	5.63130	1.00000	8.85732	1.38054	1142.28319	4.30226	69.09070	69.84124	4.48271	8.36948	55.47297	19.27498	7.88381	5.07554	8.51923	6.71260	7.10409
43.4125	11.12937	0.00000	4.71499	6.29849	1149.17151	28.74219	55.91613	86.97406	5.74311	8.34932	72.54561	23.225	5.25251	8.40513	6.62266	7.36508	7.76206
41.72063	4.64311	1.00000	9.32250	21.00650	1085.00729	16.30633	59.21221	82.38484	6.79692	8.27964	62.48930	12.6723	7.33051	9.69410	6.90480	7.66340	8.21486
52.59319	5.08454	1.00000	8.27334	3.75735	1123.01298	2.04883	47.96584	68.93641	5.50037	8.20080	62.45982	13.32127	4.72528	6.94489	9.73926	6.41866	8.36201
36.08497	7.45666	0.00000	5.83200	17.97485	1120.40704	18.60845	35.89828	75.75606	8.95473	9.83789	55.53737	9.37082	9.56097	9.47299	5.42046	8.85052	9.42137
25.92127	5.25552	1.00000	8.11106	3.80719	1107.09452	13.73706	62.37562	67.54277	4.28033	8.34597	74.51241	86.79271	7.68504	7.59890	10.46258	6.65436	7.31726
27.85	11.19408	0.00000	9.06941	2.37837	1123.83015	17.23581	44.68198	70.24810	6.18285	5.48783	57.24315	112.9	7.63312	6.26261	8.52100	8.51545	3.57124
25.92493	9.40517	1.00000	8.39302	2.02887	1171.11104	19.24776	60.43083	78.23695	3.62980	5.16609	79.16340	73.66633	7.35881	6.93516	5.63158	7.21161	7.84168
15.45144	10.62698	0.00000	5.07154	4.39886	1144.19605	13.19292	37.42008	74.55867	8.78514	8.54231	31.56420	78.14797	8.63163	6.96603	3.47276	6.92406	10.33033
38.06084	7.43822	0.00000	6.38305	2.16726	1135.72139	9.61117	67.20697	72.64257	8.66004	10.77723	45.36320	-97.92977	6.40587	5.23836	4.46398	6.75117	8.31406
-12.91667	5.36497	1.00000	9.61420	2.76848	1082.29421	19.92806	45.69153	65.23397	5.57580	7.82542	47.42643	-39.25	7.55922	5.67789	6.56645	7.70379	8.10903
54.8421	7.92790	1.00000	5.17220	1.76498	1063.82351	22.21594	38.09386	75.07960	7.08561	5.95168	51.77190	46.5813	5.28308	6.79610	6.10609	8.34157	5.92761
33.76446	8.68666	0.00000	6.44528	13.86517	1092.77105	17.16575	49.99832	77.13078	7.77872	8.68862	35.76460	-117.79394	8.69597	9.24264	8.51447	5.89101	6.91546
58.04254	7.78912	1.00000	5.67169	6.12148	1150.88415	18.48458	64.40377	60.51719	6.12151	5.26646	72.37077	65.27258	8.00166	8.05168	4.74508	7.72494	8.06538
-30.60106	7.83605	0.00000	9.10862	3.64898	1052.97474	29.05533	39.97972	74.30068	8.59574	5.21605	50.17625	-71.19901	6.75828	7.03498	8.73674	6.41827	4.88985
49.68369	8.79861	0.00000	5.93662	3.33871	1191.04886	21.08249	57.11090	78.10454	7.54065	8.98944	47.57110	8.61839	8.38476	7.10866	7.30488	6.71580	7.65806
53.6052	5.43759	1.00000	7.84767	2.70629	1175.01516	-2.50637	55.19201	77.77903	5.76029	7.37724	48.64719	10.03988	6.79380	6.67432	7.66084	8.33883	8.61563
-7.81667	9.88674	1.00000	5.21254	9.96800	1084.61942	28.27850	43.31583	73.80553	6.42060	5.30858	35.41398	112.01667	6.65869	8.92679	7.01691	7.89943	5.87548
33.43443	8.95433	0.00000	6.40017	6.08770	1061.25291	21.03726	46.23126	80.09638	9.64531	8.33258	44.86016	-5.22126	6.88486	8.18465	10.95578	8.08827	7.40196
43.35071	10.37702	1.00000	5.71014	5.76387	1150.35460	6.39506	79.23060	80.85698	8.03934	4.67628	59.97354	46.10925	7.32792	7.74257	6.79997	5.51714	
51.67822	11.65366	0.00000	8.05351	2.97807	1072.84333	5.17550	48.57690	65.21114	7.64794	5.84319	81.11165	33.9162	5.99950	7.45684	9.49520	8.26283	7.41041
40.53123	7.38119	0.00000	10.28878	2.26973	1084.80728	3.43214	33.15014	67.04844	9.23354	5.82412	86.28075	17.58522	4.19905	6.34559	7.43731	8.49647	3.25491
40.72586	7.15759	1.00000	12.05268	7.67048	1057.17296	29.52884	64.24825	83.29443	3.58967	10.12798	74.93340	8.55552	8.76167	8.41371	5.87846	7.78619	4.73030
38.55632	7.01435	0.00000	9.55737	2.38636	1100.92266	13.85279	56.91593	59.62044	8.52037	4.70703	70.09337	69.01354	6.91016	6.44735	7.85630	7.11367	4.93688
34.61667	5.98232	1.00000	11.84293	2.02130	1178.06622	17.35719	32.37405	65.46913	6.09370	10.61252	44.37120	135.6	6.96390	5.86531	6.13256	9.00387	5.75245
49.13645	8.84068	1.00000	7.49861	3.47261	1187.54478	18.45728	41.18393	73.33100	5.80351	4.57383	40.20867	8.91229	7.56522	7.33390	5.95925	7.21032	7.37239
50.76306	8.81294	0.00000	7.01147	2.39150	1134.58105	12.45707	60.91371	60.29215	10.13985	6.73943	70.88721	-1.29772	6.99558	6.59026	10.17824	6.59618	9.21875
55.85	7.00126	0.00000	6.05194	2.88690	1157.69918	2.93035	69.77773	79.67138	12.67154	9.09614	43.86241	37.56667	6.68364	6.17777	11.61989	6.56286	9.54317
22.83957	4.85839	1.00000	6.19082	2.98544	1082.14744	12.62118	50.08595	66.00795	6.17588	6.32792	41.58156	91.84128	6.68379	7.20026	9.83455	6.33200	10.77382
-8.76194	8.39241	1.00000	5.43544	5.28008	1193.82654	4.18820	56.92558	71.11136	8.66275	5.86026	31.43940	-63.90389	8.41430	7.79812	7.52408	6.45916	5.11113
61.78491	8.40784	0.00000	6.92251	4.04095	1113.89837	16.42599	46.79505	68.51851	9.15366	7.78204	52.57899	34.34691	4.94869	7.04791	8.11911	8.29525	7.06775
38.55632	8.85626	0.00000	5.35451	3.23868	1192.70823	4.69693	65.57013		6.54809	8.76959	29.76565	69.01354	6.66263	6.91927	10.09367	6.06021	6.66025
29.53885	10.63141	0.00000	7.52451	3.62578	1067.29299		46.09117	70.21260	9.88087	8.98590	49.06870	-95.44744	7.05963	6.79121	1.86457	6.26674	8.14012
37.65181	9.93387	0.00000	6.00346	3.73743	1057.67650	14.23170	57.46666	73.32959	8.46349	7.48126	45.30198	120.33063	7.35154	7.20772	10.35949	7.56460	9.27004
10.63504	10.09750	0.00000	5.89869	12.63342	1108.31813	12.58362	44.26423	64.98844	7.73348	7.71117	57.19501	-85.43772	7.10422	9.03344	8.05310	7.42468	7.82157
37.31065	7.99913	0.00000	6.46819	5.58242	1184.30754	36.64771	66.59163	82.19933	3.70149	5.76903	34.41241	13.57661	7.23162	7.97422	4.16852	6.05076	10.78738
25.87972	6.06484	1.00000	8.63940	5.92853	1152.62842	23.95581	72.34156	65.19883	5.11801	7.73391	68.11862	-97.50417	9.76474	7.82517	7.40333	8.12034	8.16460
-7.73379	4.52579	1.00000	6.37060	3.69315	1176.24634	9.05965	77.91535	82.28303	7.85713	6.63444	74.41209	113.69785	7.83269	7.21956	8.23487	8.23165	10.95273
41.84364	8.79455	0.00000	7.31742	5.96672	1093.42728	18.72924	69.79796	82.98276	10.45983	8.74696	35.49136	-87.71255	7.27674	8.26305	3.82763	7.17077	9.04922
44.85278	9.03655	0.00000	8.17924	26.50006	1154.31966	20.18937	58.94891	68.76776	7.65710	5.14616	47.28666	65.50917	8.12507	9.89788	9.09493	7.44831	5.60925
-33.59217	8.99471	0.00000	6.03255	3.33023	1084.05523	25.79049	65.16465	69.17041	8.18589	9.66197	61.46248	-70.6996	6.32278	7.27766	5.17780	7.28731	8.45916
6.84019	6.20418	1.00000	8.13550	7.06158	1065.20236	-3.14802	56.97088	71.99786	8.25264	9.88426	58.10797	79.87116	7.33937	8.64956	10.57236	7.21923	10.29478
51.40148	11.76721	0.00000	10.44434	2.98620	1172.18837	13.63926	36.53390	70.80320	7.50353	4.93886	70.38756	-1.32471	8.67120	7.23287	8.32240	6.46113	2.52356
22.75218	7.10861	0.00000	10.34981	4.96530	1165.79330	15.03928	50.04340	70.55987	9.22411	5.24265	52.68311	72.68533	6.88737	7.67041	7.41518	8.76853	4.93090
47.80527	5.74083	1.00000	9.17669	2.47132	1056.72182	4.13819	60.76000	73.84701	5.92783	8.04125	79.04050	-122.24064	7.04431	6.97879	7.26808	5.64922	8.62799
23.49668	8.36468	1.00000	5.55879	6.37269	1186.12726	4.12530	78.43855	73.03647	7.65868	6.66009	50.00812	86.68363	7.52800	8.29414	7.33310	7.18848	5.17389
38.58894	9.07967	0.00000	7.12174	3.12290	1108.55892	13.96287	45.04224	65.75337	8.75108	8.62315	53.24172	-89.99038	7.76391	7.05570	5.71476	7.60408	6.63590
65.93381	6.72954	0.00000	6.89799	3.89549	1178.25401	38.47902	51.37948	76.13638	12.06035	7.97152	28.90153	111.4834	6.19751	7.56928	11.40242	7.03335	6.42758
34.77453	5.38288	1.00000	9.87835	2.24152	1088.43415	15.16026	46.94628	75.09804		7.86530	70.87131	-96.67834	7.27689	6.01556	7.28403	8.01612	7.15283
10.13361	8.43080	0.00000	5.84352	3.27025	1075.80172	-9.21964	58.93421	78.45393	8.59532	7.06406	54.21701	124.84472	8.22157	7.25703	7.53300	7.64518	9.16068
48.35693	7.29177	1.00000	12.01460	5.21607	1072.76719	19.42493	45.60586	75.01951	6.54626	11.62467	62.99307	10.98461	6.38257	7.92454	7.75475	5.67983	7.12986
41.27194	8.37094	1.00000	7.26050	2.83517	1143.40795	-5.75095	40.74445	70.07720	4.14778	6.88430	40.82359	123.17306	6.15707	7.20849	5.59639	6.21267	5.59316
21.46527	9.60715	0.00000	8.36225	4.91537	1118.52862	3.27730	60.26047	74.14074	8.71793	6.05863	53.83930	83.97573	7.58855	7.69006	9.43768	7.75620	6.43210
39.45621	8.85648	1.00000	4.59250	2.77663	1067.85515	-5.73425	52.34558	74.01735	6.96858	5.02143	48.99634	-77.96389	6.66756	6.65914	5.84892	6.94587	7.82800
39.12074	9.87593	0.00000	6.49694	2.31396	1154.77023	31.13536	53.81918	70.95786	9.59386	8.48064	43.48872	27.18052	7.41328	6.21537	4.05558	8.10909	8.56983
10.13361	10.99658	0.00000	6.98648	3.97446	1077.08670	9.78888	38.79732	75.13971	10.27441	8.98887	46.79187	124.84472	6.49985	7.66795	11.46723	8.29747	4.56769
-31.4488	6.94501	0.00000	8.48852	6.51753	1097.71509	20.95063	52.96910	77.11924	10.24294	7.44914	18.28128	-60.93173	7.26038	8.27511	9.52872	8.24468	4.70546
6.46346	7.49214	1.00000	5.17582	5.21701	1134.01767	3.74098	47.70282	75.04880	6.25258	7.04271	65.93586	-2.31938	8.43333	8.44165	4.76269	8.87209	7.45893
30.5427	5.81565	1.00000	6.12601	12.65807	1195.68973	3.39691	68.08813	89.89651	4.14164	6.50543	59.30920	-97.54667	7.66011	9.02913	11.00298	7.89978	9.86375
49.07866	9.33150	1.00000	6.52453	1.97964	1086.47069		56.89560	83.65163	6.47753	6.42700	45.46640	30.96755	7.07551	5.69667	7.61289	7.53438	4.20580
8.88649	11.39138	1.00000	7.64487	2.58323	1175.11669	6.05229	57.44041	76.99360	6.24816	4.26259	55.19076	2.59753	7.08608	7.44890	9.04668	7.47506	3.83824
30.5427	10.70030	0.00000	5.14646	1.62411	1171.52886	17.79119	42.93905	62.67461	9.71750	7.15570	43.92071	-97.54667	8.22962	6.05670	4.57799	6.29712	10.73224
45.35	8.97085	0.00000	6.80296	7.42275	1095.60490	17.63664	44.75312	74.44496	9.42508	8.07721	33.86322	126.28333	6.63338	8.16363	10.23920	7.61744	6.70614
52.2	9.96922	0.00000	8.11237	2.11580	1052.06633	11.16312	68.98689	74.68512	8.84528	5.37996	46.06783	8.63333	7.91912	6.92019	10.14335	6.27550	5.95098
30.46907	9.61380	0.00000	9.84705	2.21688	1078.77710	11.57179	55.18464	73.56456	7.98110	5.15894	66.97092	70.96699	5.35610	6.55130	7.65336	6.67000	5.17559
39.12074	8.34695	1.00000	7.50789	3.85030	1190.12188	18.84251	32.51002	81.03026	6.25939	7.29160	74.01347	27.18052	8.69657	7.01767		7.90923	3.88202
-38.65333	8.19269	1.00000	5.38825	4.66919	1193.40441	10.16568	35.91377	61.32506	8.29305	6.63999	53.07603	178.00417	7.49139	7.87594	9.01018	7.69574	3.09032
53.63333	8.46549	1.00000	5.40618	4.71527	1093.24567	26.25388	33.24474	76.43615	7.27296	5.45488	40.68316	9.85	7.73806	7.60431	5.94589	6.68646	4.94416
47.92526	8.84525	0.00000	4.38786	8.85933	1169.86229	5.15775	50.67803	58.73385	9.66400	7.56089	54.60343	-97.03285	7.86971	8.66742	4.17991	8.30058	11.60080
58.04254	6.09597	1.00000	9.40228	4.24636	1067.18182	28.06118	52.11287	71.52507	6.27277	9.36696	34.70541	65.27258	6.80003	6.81564	7.82470	8.35688	7.80155
64.5635	6.66474	1.00000	8.09238	5.19538	1177.26729	8.12154	38.80466	67.35794	6.43405	8.73007	46.16725	39.8302	7.57115	7.75405	9.48469	7.62689	9.56636
37.73604	10.66447	0.00000	5.04219	2.45815	1110.28344	7.95388	34.00291	76.37487	7.59620	7.29556	45.30353	-120.93549	8.32007	7.00334	5.93379	6.37755	8.03439
-27.4338	8.93908	1.00000	5.61694	3.93831	1073.74596	22.63756	44.11390	84.68425	6.33831	5.56150	65.18201	-65.61427	7.96258	7.07199	5.43417	6.14975	4.87449
11.12018	6.04450	1.00000	11.58476	3.51048	1147.41912	31.25361	46.87074	81.46030	5.83988	9.88858	46.65705	76.11996	7.26160		6.31571	7.75584	6.84971
-38.65333	9.72382	0.00000	6.23380	2.09468	1189.18537	27.56830	33.00634	77.89075	9.04721	8.42163	55.27727	178.00417	4.84492	6.75136	5.74129	5.65030	8.73984
41.75338	8.44351	1.00000	5.83115	4.31038	1150.25241	20.13292	37.47433	69.29798	6.86960	6.03541	50.99976	-86.11084	8.02266	7.45201	6.55377	7.38503	8.29986
35.25064	6.12696	1.00000	9.07598	13.52720	1071.11738	17.00680	58.47176	75.09833	6.15932	7.79876	55.90983	-91.73625	7.88705	8.99397	7.14918	6.38291	9.59927
25.13915	5.56129	1.00000	11.12522	1.88845	1166.71848	15.05406	38.04399	73.68299	6.14784	9.37304	66.35533	73.06784	7.56028	6.41270	5.68183	5.81488	6.53664
42.64031	11.60826	0.00000	7.37086	3.98398	1097.12531	15.53988	58.00739	80.26003	5.29774	7.08515	19.88640	125.51176	7.28089	7.16925	8.19885	7.13647	7.91953
