NOx	PM10	latitude	Pb	TEMP	H2CO	NH3	PAHs	CFCs	PM2.5	CO	longitude	C2H3NO5	PRES	SO2	CH4	O3	warning
8.37524	8.85311	53.95278	41.59188	19.83491	51.12834	4.85912	5.89051	42.61108	7.47006	9.75126	32.86389	0.15035	1054.80855	7.56793	9.11681	5.77807	1.00000
7.36153	11.71554	-25.42944	68.00473	-5.94506	67.40200	5.15282	7.70850	71.65740	9.42315	6.37375	-50.00639	2.15440	1122.50856	8.60091	9.24827	5.92163	1.00000
5.57824	8.62102	31.20176	44.59402	17.07184	31.39878	5.47282	8.42595	69.47500		8.35712	29.91582	0.12844	1087.40764	8.11011	7.67142	6.51363	1.00000
7.03172	10.98490	19.21667	41.52278	9.54224	45.70307	8.98074	7.76727	34.98113	8.34591	9.74976	73.08333	1.04714	1149.61102	8.74969	11.11952	4.58425	0.00000
9.60503	6.59001	6.46346	42.19279	19.86732	73.00058	5.56502	6.84222	72.97044	7.29975	12.97576	-2.31938	0.04505	1189.50438	6.48294	7.43416	8.28775	1.00000
6.14260	9.84810	10.20898	60.34407	21.90609	40.39008	9.47250	7.93796	50.96032	8.47676	8.44842	123.758	0.35697	1112.12141	8.35723	8.13143	8.95483	0.00000
7.17722	6.70910	50.64336	83.65145	23.98996	37.14179	9.19458	8.65033	49.02186	8.54486	5.64559	7.2278	0.03158	1162.50764	6.23166	8.70492	3.77518	0.00000
6.46818	10.02653	52.21099	52.26496	26.62624	85.77781	5.66499	7.56163	58.21454	6.90197	8.33988	7.02238	0.42330	1157.15353	9.90151	8.60756	7.38613	1.00000
4.50997	11.47021	16.0438	68.59275	8.62785	41.29701	8.71603	7.47156	65.19214	7.47639	7.31812	120.4861	1.70252	1110.44806	9.28212	8.74330	7.30266	1.00000
4.53877	9.21330	41.55815	52.14118	-0.56315	48.06408	10.23013	6.44647	67.25207	8.19239	6.81188	-73.0515	0.20456	1178.39348	7.60560	8.18243	5.99876	0.00000
2.78212	8.34186	3.11988	46.91672	20.08248	49.52530	6.12645	8.61953	23.76671	8.13781	8.52854	35.59642	0.10361	1074.86448	8.37754	6.75127	7.91850	1.00000
6.41042	10.98864	14.64056	44.31847	10.81508	39.86504	4.62835	8.47533	54.45310	8.18142	7.69141	104.64992	1.06046	1199.44562	7.70029	8.71331	5.56478	1.00000
7.01613	9.92907	31.64615	46.24570	1.35648	47.48093	6.41220	7.48231	46.95260	7.88367	10.89511	120.74221	0.39782	1134.86480	8.41420	7.63580		1.00000
4.73460	6.77152	60.97944	43.69167	-2.71500	64.68147	11.68259	3.97923	49.96311	9.29894	7.29450	76.92421	0.01633	1167.66341	7.74751	7.58459	3.64066	0.00000
5.92165	5.03084	41.80753	44.28837	17.71502	42.40674	7.79226	9.71327	44.11424	9.09614	7.45692	-87.65644	0.02911	1199.10179	8.15216	7.99413	4.34423	0.00000
6.64413	10.88151	57.14369	42.23265	12.39540	54.91903	9.40156	9.31168	27.09866	6.69171	9.45929	-2.09814	0.94287	1077.99881	9.48306	10.07160	8.99997	0.00000
8.50313	7.58904	35.21222	44.11422	29.17831	50.22654	8.17917	2.28208	48.13956	8.46716	9.75569	2.31889	0.06198	1112.48037	7.73571	7.41748	4.53551	1.00000
7.24691	11.38224	3.27833	50.43781	-0.32105	39.59161	5.52558	7.48336	26.13715	6.03526	10.28830	32.88667	1.55639	1058.18261	8.53014	7.27917	9.31000	1.00000
7.19901	9.07393	15.58552	57.39063	5.86544	28.74081	6.97576	7.56104	48.53247	10.33299	10.75110	102.42587	0.17900	1095.19123	6.16756	7.82174	7.17522	1.00000
6.67208	10.39400	26.2649	54.79812	18.11593	37.43738	3.61362	7.98164	42.67002	6.66746	8.83642	81.54855	0.59889	1063.98874	7.95207	8.59894	4.91143	1.00000
6.01348	9.47787	-33.59217	73.19011	8.54911	63.84446	9.47265	5.75953	37.99944	8.65772	6.04867	-70.6996	0.25800	1131.12156	9.93352	10.55501	3.97089	0.00000
7.62164	8.44783	-13.7804	59.53607	14.48575	33.96003	8.78200	4.49299	52.81555	7.39589	9.96973	34.4587	0.11199	1061.00288	6.68815	9.19392	4.34140	0.00000
7.80857	7.48306	31.64615	67.49883	9.10342	68.22679	7.29868	7.95328	39.99526	6.49908	11.91772	120.74221	0.05198	1051.33864	6.94072	7.60624	7.74277	1.00000
6.87376	10.78424	-26.22861	61.13842	17.64433	41.69336	9.99475	11.20409	58.67913	7.57021	7.38992	-52.67056	0.87263	1176.09460	8.53003	9.12972	8.94152	1.00000
7.89321	8.59926	39.59611	65.55759	8.70940	50.08239	6.78028	4.15726	52.33612	8.40805	9.20045	27.02444	0.10764	1186.29362	7.79400	7.69607	5.00539	1.00000
7.91810	8.09412	38.55632	64.04526	11.98284	65.40897	6.40405	6.57138	30.84405	8.34058	11.05715	69.01354	0.09236	1115.94131	8.03054	9.93086	7.56267	0.00000
5.78238	5.28343	40.66482	69.17400	10.02301	58.19937	11.02700	2.05090	49.71307	7.32678	7.12100	122.22833	0.02317	1098.33893	7.51151	8.08852	4.30488	0.00000
6.91077	8.71646	38.40917	49.49247	15.97711	36.71069	8.67960	5.20310	43.90948	9.55339	10.07434	112.73333	0.10814	1195.27475	9.62955	9.04111	6.66302	1.00000
7.34969	10.27459	8.62261	42.78203	9.17506	54.30899	8.05341	7.55897	59.60839	6.96428	10.32896	-70.20749	0.54532	1102.54141	8.85591	7.60094	8.19362	0.00000
6.40781	9.22946	35	41.50110	18.56889	35.02722	4.72520	8.39990	35.55303	6.43426	7.89072	136.51667	0.19385	1174.23796	8.43788	9.08498	7.07200	1.00000
6.33498	10.81612	44.75874	30.35650	21.78974	61.71069	7.06500	6.13053	53.27694	5.87771	7.56249	19.21437	0.89415	1081.89070	7.81007	7.92359	7.85258	1.00000
9.09224	7.92643	-21.41222	60.79383	18.65483	42.17197	8.19650	10.84318	44.14904	9.75894	4.93169	-42.19667	0.07578	1089.71047	6.67588	8.51225	7.00154	1.00000
6.38973	7.79960	-3.74912	53.38677	18.94020	57.18951	9.08207	9.88705	38.52317	10.02165	6.61249	-73.25383	0.08063	1105.10983	7.64702	6.61950	7.10462	0.00000
8.83694	7.83431	40.64621	42.79778	32.65207	49.98469	4.04501	8.28475	69.19647	9.14777	11.79093	-73.97069	0.07879	1190.17295	8.19735	6.79198	8.12309	1.00000
4.61832	9.00673	-27.4338	60.04012	14.63682	33.63401	5.77111	8.61930	29.04733	8.40369	7.24200	-65.61427	0.17053	1115.82732	6.67390	8.36226	6.88148	1.00000
6.47266	10.65177	-38.65333	35.95629	15.95765	36.36921	8.36994	3.49062	80.47829	7.62407	7.54149	178.00417	0.74707	1147.88605	8.32562	8.27884	6.23631	1.00000
8.39619	8.98169	42.819	38.98940	13.38764	48.60207	7.97671	5.61804	58.76711	6.87965	11.00364	47.1192	0.16546	1149.48821	7.89407	7.54182	6.89357	0.00000
8.61086	6.40738	31.12406	41.79974	39.29689	48.16294	5.10283	7.73359	55.91020	8.58246	11.46812	-97.90308	0.03121	1071.66263	9.98278	6.46946	7.20635	1.00000
5.37049	10.26895	18.87813	54.52927	27.53547	54.57669	9.11592	8.24172	71.13052	7.96581	8.24139	72.93924	0.52940	1137.75490	7.56119	8.08525	9.25173	0.00000
6.63720	9.50568	6.46346	45.89269	25.34353	54.44297	8.10389	5.33713	48.33762	9.40818	8.96469	-2.31938	0.25415	1173.42540	7.77071	8.89496	6.60358	1.00000
4.28347	12.69906	40.87363	40.11935	9.99014	33.06755	4.86378	7.89577	48.97707	8.84013	5.49013	14.34085	5.74527	1132.95209	8.47783	8.28874	6.52849	1.00000
3.07770	10.57464	41.6764	52.30238	17.11069	73.47659	8.83553	7.51358	57.89179	7.00781	6.48334	-91.58045	0.70420	1156.09255	7.96527	6.80816	10.11602	1.00000
7.02692	7.88974	-8.66667	50.58533	21.63331	48.66048	9.33420	9.40094	50.34325	9.15823	6.33930	-35.71667	0.06638	1191.26274	7.92907	9.15416	7.29310	0.00000
3.15456	7.96627	18.51957	63.49877	1.79258	41.10510	7.27378	9.53442	59.61521	8.11044	8.33823	73.85535	0.05630	1157.43359	9.23970	8.01403	8.08442	0.00000
7.81033	9.36829	51.08468	51.44603	29.42684	56.71132	6.89833	6.33692	34.62499	7.61553	11.02786	7.11393	0.23770	1121.54660	9.04368	8.03914	7.25364	1.00000
6.27832	8.43394	34.5624	25.93696	15.12694	47.66097	7.06623	4.76429	55.39715	7.27100	7.00611	38.28402	0.09859	1103.39322	7.48291	8.53387	5.59460	
8.57411	8.61556	38.17492	41.53870	-0.49122	47.63811	8.81810	11.39532	61.00947	9.06700	7.60010	-122.2608	0.12573	1189.33244	7.57267	7.58890	6.69313	1.00000
5.69636	10.66024	35.8	36.47206	15.31204	37.69958	8.02684	6.26806	37.75734	9.66938	8.73416	137.23333	0.76709	1165.46458	6.30794	8.79086	5.82451	1.00000
5.85145	9.90725	41.47892	43.45930	0.93812	43.65534	5.52278	9.16228	67.17261	7.99942	8.10826	-87.45476	0.36171	1196.74824	8.38795	8.03281	7.54464	1.00000
4.87731	10.06713	26.11527	57.27486	7.76714	55.14897	8.61788	9.42117	38.03117	7.85459	9.48017	86.59509	0.43878	1109.29642	9.91956	7.75011	7.62389	1.00000
7.87572	8.46445	-25.42778	45.19235	6.83357	54.33632	3.51803	6.69400	44.36776	8.82249	10.77759	-49.27306	0.10483	1199.50064	9.03587	7.11764	5.44575	1.00000
7.60025	9.02043	16.455	40.48605	6.78883	27.30399	6.59981	8.59596	47.41059	6.23603	6.06246	120.5875	0.18262	1093.12981	8.91429	8.49856	6.40829	1.00000
6.19920	5.84730	53.0233	56.71760	25.48517	55.70439	9.54615	9.80836	48.27894	6.60109	7.62532	-1.48119	0.04113	1176.35357	6.56605	7.95124	8.61831	0.00000
5.10136	11.03554	11.93381	47.91157	13.27818	56.12689	5.80441	7.99301	37.47684	8.61115	6.88047	79.82979	1.10149	1094.21959	7.52076	8.49043	5.80315	1.00000
7.93576	7.56404	40.82232	45.60014	11.33985	56.86028	11.05397	6.76723	49.85669	7.68970	8.14430	-74.15987	0.05921	1052.72537	8.10653	9.50503	7.75413	0.00000
7.16317	8.67255	38.55632	50.72704	4.66289	49.76145	5.81889	6.94091	63.26512	7.18110	9.15743	69.01354	0.11465	1094.23439	8.65061	9.33881	6.81773	1.00000
6.39712	10.50461	34.14251	62.75132	7.81239	61.25750	8.79955	7.68473	45.65572	9.42289	9.21643	-118.25508	0.65581	1196.10450	8.30928	8.22570	7.04294	0.00000
6.95179	11.90186	-3.74912	39.15045	19.79840	59.06926	6.35662	7.55137	64.42852	8.82033	11.23769	-73.25383	2.61717	1175.87121	8.77523	8.65407	7.00740	0.00000
8.64191	10.22940	-34.74785	33.34609	15.90419	29.92807	5.26697	8.24747	61.19557	8.78896	6.20243	-58.70072	0.50450	1100.97117	8.27204	6.87253	4.99811	1.00000
8.46426	5.67364	50.11861	46.04084	16.68196	41.53538	8.57876	9.54210	39.69299	5.95520	5.59743	-5.53715	0.03206	1079.46213	7.83034	7.64667	5.72377	0.00000
6.79476	5.28624	37.58105	42.47821	12.47854	53.62415	9.58580	9.58072	59.44599	7.75721	6.79264	29.26639	0.03175	1162.42067	9.11430	9.41576	6.44149	0.00000
7.15479	4.58650	14.53767	7.74635	19.27118	54.22617	8.21024	10.23076	57.70663	7.61871	7.50844	46.83187	0.03279	1106.53414	5.57720	9.23290	8.04322	0.00000
7.67712	7.69644	43.83125	67.15837	22.01122	63.73558	9.12559	7.72873	39.45804	7.85208	6.57681	5.03586	0.05316	1082.13081	7.86294	7.60158	6.90127	0.00000
6.22361	6.62024	-16.25	63.25840	6.22171	23.25380	6.87539	9.84690	49.79036	8.95305	7.94586	-69.08333	0.03792	1129.57062	10.03926	9.07873	6.85403	1.00000
4.97186	8.29295	47.56494	53.69994	1.64246	49.84215	7.81862	9.70670	41.91138	7.68797	8.26248	31.33078	0.08991	1161.18543	7.84592	6.71987	7.62499	1.00000
6.78700	9.32242	57.97472	69.71804	11.23373	67.29903	7.56635	10.54293	52.79872	7.22423	5.70410	33.2525	0.21328	1113.62366	8.23190	8.41310	7.86745	1.00000
8.05306	8.95655	36.92574	49.81036	29.84657	31.47317	8.52264	10.00956	47.59190	8.69190	8.02121	14.72443	0.17571	1133.56207	7.83547	8.13031	5.66898	1.00000
8.07484	8.21783	20.88098	56.00117	16.42015	51.59419	9.41645	5.95046	59.92857	6.17188	11.85071	75.11937	0.08939	1098.07565	7.72496	8.39075	6.49260	0.00000
5.33935	10.26933	2.41669	61.64757	11.26809	55.41162	7.73043	9.35232	50.58528	7.55354	8.13865	30.98551	0.52971	1185.46482	7.54799	7.49459	7.42670	1.00000
7.63113	9.05585	-3.20333	41.78058	18.54986	45.91838	5.01921	6.23550	73.34900	8.79793	9.48028	-52.20639	0.18452	1110.32682	9.75072	8.04732	7.08925	1.00000
6.24624	10.66438	3.11988	56.48809	27.68483	23.83609	5.28622	5.05157	73.21223	7.96315	8.03160	35.59642	0.77287	1070.75674	6.91194	7.10441	5.22438	1.00000
7.78145	8.26407	20.88953	27.08991	8.19129	47.92731	8.31765	6.74304	31.74872	8.04144	12.81911	-156.47432	0.08279	1187.21762	6.76220	8.65421	8.53705	1.00000
7.43365	10.67195	53.16167	36.88744	15.18974	54.90204	5.13267	8.45539	43.04666	8.22350	5.30016	6.76111		1065.38636	7.94515	10.11941	6.71751	1.00000
6.99490	9.60679	47.83333	71.00144	6.27929	42.99484	7.04496	9.31238	49.63486	7.30377	6.44887	59.6	0.28653	1089.77020	7.87331	6.99022	6.59898	1.00000
9.42163	7.55442	-34.64966	23.93762	16.06279	57.91159	6.76326	10.13095	44.09565	9.48859	5.52077	-58.38341	0.04091	1190.96756	6.23213	6.11370	5.19799	1.00000
6.85970	8.43589	41.72059	44.82114	25.97536	50.56745	6.35315	9.11614	69.35896	7.52336	7.91042	-87.70172	0.10898	1126.70376	8.52097	7.96273	8.05852	0.00000
8.65827	11.67357	28.88162	54.24246	4.24354	41.76662	5.31324	7.92107	26.28738	7.63669	4.62299	120.03308	2.06539	1106.85989	9.21997	6.76651	5.40445	1.00000
8.34523	8.27795	-37.9	35.41461	8.29255	61.18016	8.91554	5.30323	30.42090	8.33731	10.57052	145.18333	0.10059	1138.80150	8.14117	8.70742	6.61174	0.00000
6.34311	10.02745	45.50369	41.14908	25.56041	17.13169	10.30963	3.64619	33.13849	6.96078	8.50265	11.412	0.41081	1185.86192	8.94470	8.95157	4.61198	1.00000
6.18630	8.03534	51.26	59.15458	12.45585	46.40717	9.54061	8.29642	93.87737	7.90609	7.42312	-2.1875	0.07448	1189.86431	9.55360	8.83314	6.78144	0.00000
7.92295	8.57268	-32.45242	50.53676	27.22177	85.83341	6.15631	7.60193	55.98995	7.70693	11.99118	-71.23106	0.11608	1065.58418	7.63105	9.43957	8.34465	1.00000
6.15851	8.24212	-22.45667	44.47978	15.45159	15.38211	7.24055	9.66875	28.43524	7.44606	7.51948	-47.53028	0.08366	1119.11515	6.82052	8.19136	6.77309	0.00000
4.54712	9.40378	51.14942	50.22458	24.97285	42.04467	9.54920	5.89251	56.52495	8.33433	8.55877	15.00835	0.24704	1122.34975	9.49427	7.97033	4.91988	0.00000
4.12946	7.82172	43.67681	52.83617	20.30827	66.52717	7.77634	8.53277	52.57680	9.32607	8.50147	4.63031	0.07892	1139.81278	9.95967	7.66921	7.46225	1.00000
7.72140	11.55054	41.82143	57.44184	20.66898	41.60334	5.03589	8.26206	54.80721	7.22182	10.27899	41.77921	1.83751	1184.60426	8.37773	7.54537	9.82896	1.00000
4.94633	10.71663	38.47917	66.63750	33.09885	61.41868	6.38834	8.29920	52.97768	8.10806	5.05505	-1.325	0.80458	1166.93536	8.35480	8.10612	8.66675	1.00000
4.93138	9.88788	37.13548	74.17726	19.19232	65.59345	10.00514	5.87880	50.50790	9.09545	9.78452	-3.67029	0.36226	1180.09568	9.13598	9.08661	6.28461	1.00000
7.47252	7.19713	-5.85746	66.57871	10.60468	43.34398	7.36893	10.73108	46.04471	8.32164	7.96685	144.23058	0.04042	1163.66445	7.55546	7.06413	5.62934	1.00000
8.38374	6.69398	19.21667	41.21995	14.10883	67.20904	4.50182	6.98916	60.97589	7.26482	10.23414	73.08333	0.00923	1120.95446	7.41063	8.83147	4.88719	1.00000
8.43817	7.58147	29.22254	50.61037	32.93185	43.80927	7.80631	10.04866	48.18703	7.80574	6.66335	79.5286	0.05226	1124.53033	6.79253	6.94601	5.62303	1.00000
6.71232	8.07043	48.86667	37.57597	3.78834	48.30747	8.37743	6.20771	22.13275	6.71602	10.34270	2.08333	0.07853	1089.24672	7.29583	7.12361	6.86619	1.00000
5.41520	11.45484	23.1959	64.35414	1.18266	68.91294	4.82475	7.37608	42.50588	6.91807	7.19240	86.51499	1.68527	1058.46650	8.03758	6.88028	5.17758	1.00000
6.81359	10.86904	32.55531	44.88796	5.78675	50.93632	8.48133	8.64382	65.80665	8.06805	9.63005	76.12647	0.94727	1198.00978	9.46459	5.46424	8.83947	0.00000
7.17126	6.78047	-4.83	72.53135	5.12751	53.39617	10.23719	7.05692	52.02156	7.34788	5.12832	29.65806	0.04392	1166.90480	7.72953	9.30638	1.78316	0.00000
6.81309	7.58571	33.78333	35.39992	10.52660	51.43068	7.90943	4.67758	67.76116	9.83816	9.79944	114.51667	0.05756	1111.95648	7.92685	9.03886	5.54457	1.00000
6.34462	9.51094	43.61058	55.46841	5.37475	56.38740	5.05245	7.45198	48.13375	8.37135	8.96210	1.33467	0.25030	1050.09192	8.23358	9.43953	5.36528	1.00000
6.57544	8.02012	-17.73648	50.52097	18.06360	50.17651	4.92313	8.89958	37.23981	8.03773	6.57369	168.31366	0.07465	1072.68553	8.33404	7.81894	5.89904	1.00000
7.22861	8.55645	37.95143	25.84338	7.38541	30.91849	10.41232	7.78993	28.02264	7.43174	5.65913	-91.77127	0.11470	1114.08033	8.39550	7.34525	5.63073	0.00000
5.35262	11.72763	64.5635	52.91863	21.60591	58.49761	7.68422	8.71388	57.68134	8.33907	8.41345	39.8302	2.18424	1165.64106	7.76438	6.92397	7.91819	1.00000
7.40582	9.05566	40.87363	43.59895	25.09667	46.85903	9.36097	7.12182	57.86064	9.15297	9.09530	14.34085	0.18374	1098.00334	6.51085	7.97583	8.09062	0.00000
7.48354	8.88714	48.98333	23.88153	18.60226	56.78736	6.85719	6.21095	28.06681	7.34672	9.69476	2.61667	0.15114	1064.42978	6.50449	7.66619	8.06885	1.00000
8.17771	7.91026	15.5439	60.18669	5.40855	73.60314	3.46835	8.69949	61.05755	7.96018	11.58473	73.7553	0.06795	1156.71593	8.67513	6.19574	6.84909	1.00000
5.16396	11.96141	42.819	48.26488	20.84219	38.15976	7.75387	8.02969	36.88416	9.08889	6.51742	47.1192	2.76817	1136.40674	8.27470	9.23788	8.41558	1.00000
4.71941	7.82526	35.64889	40.79984	18.24064	49.08267	9.76292	8.67322	52.13388	7.49432	9.32468	117.27583	0.06539	1198.99429	8.90862	8.18251	9.94543	0.00000
7.21865	10.33135	35.64889	51.00950	33.27288	35.68288	6.98410	8.47371	23.33955		6.37929	117.27583	0.56846	1123.94742	7.62784	6.21745	5.88342	1.00000
4.93051	10.06873	41.55815	47.21589	7.69359	57.14914	10.17220	8.49863	60.94109	9.19964	7.65259	-73.0515	0.43306	1140.26271	7.57135	7.72734	8.10377	0.00000
6.93452	9.89582	39.96348	73.71599	21.76652	58.89024	9.19476	7.77574	21.68896	7.68685	11.05103	-4.83076	0.36967	1111.47534	9.87974	6.74416	8.29758	0.00000
8.11948	4.52768	13.8196	58.56579	16.86517	58.86067	6.76569	10.12885	69.17804	7.30101	6.63703	100.04427	0.01558	1175.22021	8.08478	7.16447	5.20674	1.00000
5.45990	9.56823	36.02506	42.07525	12.98121	65.61461	7.77265	7.34369	46.02973	8.51806	7.41544	-86.77917	0.28075	1081.01580	8.25601	8.88447	7.41704	1.00000
6.28758	8.30752	-3.5403	55.22695	10.83939	66.91562	11.65652	7.71966	32.26341	8.79553	6.36199	118.9707	0.09415	1123.88757	8.56105	9.05785	6.65640	0.00000
6.46302	8.96191	51.14942	58.14340	-1.27309	64.42034	9.05093	5.95294	37.70846	5.78069	9.91339	15.00835	0.14712	1159.84814	7.71255	8.65375	5.81053	0.00000
8.10954	8.88648	43.35071	34.75508	24.95816	42.06569	5.65230	9.57223	42.93563	10.17513	12.87405	46.10925	0.16126	1056.61522	8.38791	6.69290	9.83138	1.00000
5.64664	8.56480	-25.54073	43.19251	32.46901	44.57927	11.38827	9.18709	53.57668	8.66165	6.92920	152.70493	0.12857	1054.57187	8.91119	7.58047	8.62306	0.00000
8.33487	10.31704	51.84819	58.02655	5.47873	53.64918	6.85938	9.86991	41.21687	6.63748	6.64270	1.26738	0.55974	1076.47283	8.44967	8.28407	6.08197	1.00000
6.97968	11.64457	40.66482	42.73416	13.14065	37.31534	9.05432	10.21922	71.93012	7.13550	9.96568	122.22833	2.02882	1197.68723	6.22565	8.91640	8.93615	0.00000
4.25470	11.27270	17.30858	71.01169	19.17938	53.23608	8.59462	7.41285	43.54282	7.17271	7.09059	97.01124	1.39535	1112.46819	6.63581	5.96050	8.18561	1.00000
6.21997	10.09458	38.58894	26.34638	23.02919	19.38855	9.81181	7.13412	41.38398	6.96180	7.18107	-89.99038	0.45537	1053.89613	7.98918	6.65113	4.69856	0.00000
8.15260	8.11495	17.30858	42.12782	21.59976	51.82486	5.52360	5.83631	70.46421	8.03011	11.03405	97.01124	0.07451	1178.89665	7.56441	9.51044	5.50241	1.00000
8.88856	6.42746	39.96348	51.62557	10.43863	39.49510	4.34798	8.17598	25.12209	9.02472	13.29253	-4.83076	0.03320	1050.58316	8.85715	8.64587	7.22936	1.00000
5.24924	10.66750	23.07492	34.60768	24.15888	36.86967	3.64790	8.37772	68.90180	7.46501	6.77934	88.28637	0.76960	1148.94653	8.75512	6.43462	4.75960	1.00000
4.42059	11.92658	42.06166	61.60684	20.38413	24.09707	6.64362	9.43065	60.66037	8.18598	6.93742	-1.60452	2.66705	1153.28116	7.79303	9.31654	8.52992	1.00000
7.75890	8.91767	15.5439	41.23980	28.13336	50.25831	5.62047	5.16991	35.12393	7.99877	9.30794	73.7553	0.16112	1111.28337	8.51493	5.92301	5.57349	1.00000
5.41802	9.94389	9.57046	43.50368	10.03686	20.52249	7.62154	8.59692	41.33510	7.86573	7.82649	76.32756	0.38298	1122.50928	6.42973	7.30910	8.01130	1.00000
6.76606	10.39183	14.46693	31.36267	25.14502	35.15199	6.01747	6.59053	50.55759	5.83679	9.38950	75.92694	0.59476	1186.61355	8.46275	7.96364	6.09933	1.00000
3.79398	9.09273	-0.71667	32.84687	14.43712	52.72415	5.35237	8.38779	34.30233	8.93337	8.05425	-48.52333	0.17282	1106.05330	9.36023	9.10806	6.95134	1.00000
8.26475	7.43071	39.08367	67.12923	11.51656	58.26295	5.11365	5.92149	39.06453	8.91312	10.25440	-84.50855	0.05007	1144.73833	9.03254	7.67136	6.59206	1.00000
6.33498	10.81612	44.75874	30.35650	21.78974	61.71069	7.06500	6.13053	53.27694	5.87771	7.56249	19.21437	0.89415	1081.89070	7.81007	7.92359	7.85258	1.00000
6.08498	7.46798	33.93113	44.65674	5.14232	18.30936	7.79540	9.03675	62.38381	7.97095	6.32262	-117.54866	0.06215	1070.45103	7.66953	7.30447	7.45591	1.00000
6.07504	10.60528	9.92787	40.17098	24.08846	40.00963	5.02659	8.80846	69.60177	5.72759	8.40616	-84.13722	0.71596	1149.81311	8.98701	8.09626	7.17813	1.00000
8.64252	7.91263	-21.205	45.03393	20.19130	42.93323	7.41304	11.01314	42.73223	7.67763	8.22629	-41.88778	0.06094	1073.65318	9.23318	9.20496	5.43659	1.00000
7.15421	7.61653	35.50056	58.03289	8.93139	33.40222	7.26185	6.71218	52.36548	8.93679	10.26863	117.63083	0.08149	1195.65139	8.61732	7.40624	6.84649	1.00000
4.82873	11.71015	43.86682	37.22448	20.20471	57.04621	9.72780	9.74110	64.40920	9.11195	7.11423	-79.2663	2.14930	1067.19969	10.18975	8.52074	7.36667	0.00000
3.96137	10.26225	42.22718	52.91760	11.59816	60.48513	7.00977	9.18949	40.89534	7.42833	7.99804	14.39024	0.53549	1060.13398	7.64200	8.51557	7.74608	1.00000
6.36887	4.16270	6.46346	67.34124	27.80204	35.53403	9.51605	9.62159	65.40670	7.81616	7.84388	-2.31938	0.01571	1135.39936	7.78266	7.16458	7.19017	1.00000
6.11987	10.33297	-10.33333	66.56445		28.80571	9.23752	8.84523	77.38791	9.36070	10.37732	39.28333	0.56620	1063.63988	8.92609	9.58881	9.93668	0.00000
6.74962	9.13543	50.8	52.00850	18.31392	45.84361	10.35134	7.59875	60.58973	6.98491	8.61530	3.16667	0.19114	1133.28719	7.71265	8.50161	7.49196	0.00000
7.34261	6.54997	47.64995	48.04279	18.94405	35.77523	10.20369	8.91470	33.60215	8.63655	5.81609	-117.23991	0.02927	1197.79995	9.53762	7.85209	6.21246	0.00000
6.73569	4.76305	33.35283	40.69794	20.42149	38.00730	11.89963	10.18151	50.59750	8.45040	5.45390	-111.78903	0.04954	1159.35920	5.62157	6.16751	5.48924	0.00000
8.50664	8.41036	37.16911	43.51699	36.63493	28.27631	6.18966	9.63017	74.61288	8.31602	5.61809	10.03478	0.09802	1063.35907	5.40752	7.76734	6.15639	1.00000
8.55255	8.87396	30.24706	49.91444	20.88151	45.49716	3.06504	7.05674	46.59950	8.13171	11.34265	115.04814	0.15481	1123.01303	7.86159	6.66318	8.20207	1.00000
9.04322	10.89337	35.25064	39.03546	5.16583	41.89536	6.19133	8.47676	36.04170	7.38958	4.65111	-91.73625	0.94373	1164.82891	7.78806	7.44097	5.89029	1.00000
9.22843	6.45522	42.06166	49.92517	20.51256	35.18902	10.07901	4.38727	46.50211	10.10943	10.93696	-1.60452	0.02822	1168.89419	9.01237	7.63669	5.71422	0.00000
