latitude	O3	Pb	PM2.5	NOx	PAHs	CFCs	TEMP	H2CO	NH3	longitude	warning	PRES	CO	SO2	PM10	C2H3NO5	CH4
13.70167	5.29189	57.95585	9.53092	7.88986	5.41743	65.81859	12.13590	41.48434	7.37687	-89.10944	0.00000	1090.60144	8.23059	8.89861	7.25106	4.77786	5.37150
43.32686	6.01577	83.97678	7.25225	8.41722	10.39313	55.09503	-0.89412	43.18082	6.42483	-2.98884	1.00000	1196.10633	9.05972	9.02319	7.55162	5.71247	3.57793
20.88197	6.59660	67.62220	12.22820	6.70900	5.55575	43.96414	18.33854	35.61709	5.24334	85.83334	0.00000	1166.46297	7.95113	11.35710	7.77423	3.79515	10.04138
31.71667	4.49345	49.54865	7.56545	6.31868	8.45342	76.44335	4.23746	65.69540	6.88521	73.38333	0.00000	1068.17783	6.36708	9.09144	8.02652	6.08192	6.52897
56.85836	5.80821	27.44222	5.71384	7.03183	8.69146	66.34080	9.08385	28.77058	8.24668	35.90057	1.00000	1100.38014	7.10527	6.20051	8.76410	13.30146	8.36405
38.96372	6.08904	62.86813	4.42641	7.63557	8.39062		5.44919	52.04753	9.81355	-76.99081	1.00000	1063.79230	6.24991	5.76801	8.38830	8.56807	7.44853
-4.26613	7.12001	47.53681	8.16156	8.10230	6.95420	47.35549	30.10906	51.73783	4.91279	15.28318	0.00000	1182.60996	8.01713	6.17991	6.02248	2.53170	7.51674
48.15659	6.04843	47.71815	9.02896	5.80729	9.98249	39.00243	21.10137	49.68878	8.98560	28.28489	1.00000	1073.87233	7.66257	5.81711	6.73045	2.93911	6.92310
35.30889	4.77098	51.38126	7.42797	7.23214	11.98332	75.19210	10.43169	54.66089	8.65465	139.55028	1.00000	1150.50842	7.70741	9.67377	6.90807	3.37518	5.25897
26.18924	7.64423	47.56102		9.33305	4.97373	45.38165	-0.07479	34.48921	8.04882	-98.15529	0.00000	1156.32610	8.14860	9.89777	7.45578	3.99624	8.24113
54.84444	5.51246	36.57001	8.16287	6.14937	10.48236	23.42197	24.19285	49.35662	7.70163	38.16694	1.00000	1130.25562	6.71769	7.96858	6.64490	4.50009	5.06888
40.87329	6.98233	42.63303	3.66395	6.45280	4.82092	53.76551	22.89562	56.19751	6.30890	14.43865	1.00000	1055.47661	7.35164	3.89216	7.54134	5.27242	6.51041
14.66	9.01246	38.56325	7.21832	6.98742	6.30784	52.35574	11.63519	35.75746	4.49964	120.56528	0.00000	1144.37837	7.20527	8.52511	7.54809	4.11274	9.34926
9.58126	8.21738	54.70140	9.83217	8.57059	6.26764	58.01442	19.18814	50.48436	7.71425	8.2926	0.00000	1141.86827	6.78874	10.61064	10.27485	48.20566	10.22182
42.30865	8.46859	49.95138	6.60979	6.96663	7.88143	64.14354	19.51044	41.17922	4.54328	-83.48216	0.00000	1105.97918	7.93849	6.99081	6.76379	3.78516	8.40496
55.85	6.66849	29.47446	8.16551	8.67842	4.99911	63.64657	12.27609	32.61720	4.53913	37.56667	0.00000	1156.50057	6.41754	8.37060	6.31510	2.03827	6.60530
9.3337	4.99019	56.95324	7.04737	7.49788	10.53445	40.82910	2.93662	54.50161	9.08406	122.8637	1.00000	1069.67709	8.32733	7.72171	6.37231	3.00972	4.10955
37.05944	4.59595	55.73959	8.21251	8.60917	11.02107	49.31385	-7.67321	43.89052	11.49003	37.3825	1.00000	1163.72100	7.70910	6.80698	5.95818	2.79329	6.80890
31.92923		35.55524	7.77961	8.39214	5.15973	35.41950	20.39171	50.64393	6.18611	34.86563	0.00000	1187.42907	9.15634	7.48466	6.65763	2.55661	7.00263
-34.74785	9.24715	15.49895	7.04437	5.87743	5.10362	56.70834	2.29439	37.02814	5.29955	-58.70072	0.00000	1196.11307	6.12771	8.89365	6.46582	4.46251	7.77836
22.10194	7.26548	36.67067	7.85494	6.21369	5.92494	39.28072	22.32745	38.83002	5.09089	85.37752	1.00000	1104.78796	7.33953	8.51481	6.64529	4.17125	9.77268
6.46346	5.73357	17.74457	10.08736	6.62220	9.64824	56.02368	11.90190	36.36558	3.89437	-2.31938	1.00000	1154.02913	6.67715	6.36180	9.07406	14.14910	9.49632
8.88649	7.50303	56.52752	8.58391	4.67057	5.09245	74.38401	4.90709	53.52626	3.81624	2.59753	0.00000	1155.48436	7.83066	8.86472	6.50451	1.68557	6.17276
33.44872	5.44196	62.08588	8.90110	4.61965	8.88083	51.48302	45.17828	50.51557	7.08959	-86.78777	1.00000	1090.93173	8.93220	5.77806	6.18472	3.70885	3.94164
43.91452	8.40175	41.08180	7.91419	7.70161	5.59780	62.35512	28.11164	38.00325	7.09397	-69.96533	0.00000	1119.90359	6.99189	7.58953	6.78928	3.81224	6.64080
-3.20333	4.85656	48.77109	9.05365	7.42664	6.34774	19.38244	10.23660	45.60099	4.50564	-52.20639	0.00000	1055.24373	7.05111	9.55363	8.29274	8.17933	5.65463
50.72043	7.80333	39.80692	8.55269	6.51213	6.16235	51.87581	10.41469	47.29061	7.72611	11.34046	0.00000	1057.81498	6.60427	7.21810	7.43860	4.14530	6.52944
43.2907	9.59447	58.84802	10.42139	7.43398	5.18546	57.98339	25.84256	61.99282	7.14744	5.4384	0.00000	1073.62923	9.34254	9.42960	8.44795	8.65378	9.95011
51.64316	4.61530	58.56609	6.47718	7.58925	8.98781	72.71880	13.16456	40.25522	10.39033	-0.36053	1.00000	1185.88427	6.11755	5.50238	5.93641	3.84215	5.85648
7.83389	6.61884	54.43566	5.00598	6.35086	4.64880	46.56708	33.20174	72.40146	4.86300	-72.47417	1.00000	1169.43298	7.33117	3.26399	7.75079	6.08239	6.05780
17.06542	5.99790	49.32310	8.17152	7.92830	5.43236	67.90830	29.93041	59.34324	6.51360	-96.72365	1.00000	1109.49436	6.66387	6.21313	6.70909	1.83811	8.39159
-4.83	6.61216	75.42168	8.93724	7.18705	7.82742	41.52447	-6.36009	34.68957	4.90963	29.65806	1.00000	1106.78696	6.60558	7.54842	7.78393	6.29611	9.28930
31.76212	8.17225	51.00440	8.24185	6.06091	7.63043	47.61815	0.02148	35.64187	5.25576	-95.63079	0.00000	1059.84789	7.19883	8.49412	7.24298	4.40013	9.86866
-7.60361	5.92152	68.05701	10.04526	8.62617	6.71429	68.87129	0.98981	46.41749	5.93382	37.00438	1.00000	1140.14619	4.69789	4.43735		3.07611	9.18540
-37.88333	6.28517	40.37237	7.48359	7.56329	4.17404	46.86219	14.41039	45.73810	7.64893	145.06667	1.00000	1075.84231	8.83695	4.09565	7.79554	6.42324	5.59219
53.81667	5.53012	21.55085	9.48970	7.43168	7.67197	66.21206	33.69615	38.15342	5.29368	-3.05	1.00000	1100.37474	9.58667	5.97949	6.66055	3.62560	9.38379
36.76775	5.22054	59.46777	6.29505	7.39658	7.49880	72.96108	-0.37800	58.35168	7.14901	2.95924	0.00000	1182.52335	7.16481	9.58818	8.24283	7.39348	6.87279
51.40944	6.84905	44.15096	9.46581	7.54704	5.08699	49.48937	23.34460	60.71208	5.48160	46.04833	0.00000	1161.18403	8.17394	8.41264	7.53827	6.03987	5.77928
53.81667	5.57061	63.73703	10.70231	7.71913	8.18193	56.55646	10.15615	49.97077	3.89040	-3.05	1.00000	1121.44573	6.41365	8.36110	6.43403	2.91838	12.19344
35.06544	7.82930	53.25168	6.06420	9.56701	3.90655	59.57350	7.15265	38.29594	5.77597	1.04945	1.00000	1087.33111	8.44499	6.59273	8.12626	7.96596	8.26591
24.05979	7.15647	55.35833	8.41933	6.89415	5.01628	55.57595	2.88913	43.63822	5.98603	77.40858	0.00000	1097.50447	6.86476	10.14034	8.46217	9.91667	5.47435
36.06386	10.10066	36.75719	8.42194	6.26464	5.02809	50.95913	27.76243	61.74067	5.67491	4.62744	0.00000	1132.05833	6.53136	9.05897	6.54973	3.49503	9.47298
34.56861	4.35859	65.18403	8.58106	5.26828	6.79214	52.04653	1.30763	40.16584	6.02716	105.89333	0.00000	1138.80818	9.20611	8.87865	8.06955	6.03830	6.04352
51.955	6.71322	37.97606	8.88213	7.24551	5.12452	62.63337	14.20289	23.06761	6.67476	5.22778	1.00000	1182.44542	7.00484	7.00636	6.75984	3.24072	9.90582
9.6531	8.03842	48.57951	6.37679	7.31331	7.11708	59.75304	14.36646	50.19526	6.44182	124.3697	0.00000	1099.98038	7.95703	6.02105	7.91868	5.62122	8.51586
-10.33333	7.44747	70.92293	9.89193	8.50924	5.15131	49.19329	6.27174	43.06538	3.58377	39.28333	0.00000	1096.49551	7.62423	10.11254	8.00798	7.50998	4.85683
48.06919	6.31945	44.51994	7.08217	7.72940	7.39736	42.74947	19.70564	50.64650	5.26647	11.37703	0.00000	1095.86674	8.13243	8.62488	6.24331	1.02431	7.05029
51.168	5.48261	60.41203	8.72219	6.14684	5.34408	70.16505	27.37261	29.51915	7.61360	7.973	1.00000	1118.50803	5.56211	3.71848	8.78137	11.61011	7.02806
10.10649	5.49686	46.09485	8.58881	5.53687	9.72844	63.69852	28.46766	38.31213	8.03245	76.35484	1.00000	1085.09100	8.34464	6.79787	7.50696	6.85381	4.42238
41.66394	4.19714	75.72479	7.17108	9.05260	7.70988	60.34564	14.18849	54.24807	9.19140	-83.55521	0.00000	1059.87450	6.65186	8.74838	6.98511	2.64855	6.76662
49.07866	5.60966	59.31597	6.39414	7.63893	7.70615	62.51399	4.19797	73.79919	7.22530	30.96755	1.00000	1105.94888	8.54748	5.59268	6.89585	3.23951	4.76500
50.50301	9.01463	63.46720	7.00265	7.79434	6.25808	55.73338	14.33111	43.40294	6.13657	13.63617	0.00000	1104.73556	5.84916	8.87795	8.18415	7.91444	9.26391
40.1675	6.99873	43.36531	5.48352	9.03542	6.69264	62.30175	1.67504	51.10660	7.10883	34.37389	0.00000	1069.25793	7.11080	6.60180	8.51758	9.49348	5.30956
40.93333	4.67468	67.31200	11.02386	6.57475	9.08947	50.17616	12.94669	41.89467	3.83987	73	1.00000	1171.84788	7.61145	8.54913	8.17027	7.06724	11.90386
10.12268	8.94637	46.46499	5.14627	6.60395	5.50484	55.72961	12.77808	52.64192	8.00149	77.54372	0.00000	1183.01864	7.32074	7.14276	5.32481	2.40794	5.28532
40.68066	4.15470	46.67056	4.58116	6.87693	11.81066	56.57893	14.39480	39.18487	11.95642	-73.47429	1.00000	1197.62777	8.23048	8.79558	7.75936	5.29792	5.86321
41.16704	5.68450	54.81231	10.73972	9.01659	5.92106	38.55803	28.30688	35.81985	7.79855	-73.20483	1.00000	1149.59680	7.05683	6.59741	6.89472	4.25712	10.44348
40.70995	5.57354	43.12205	9.27609	8.50578	6.60708	50.42377	17.94152	36.86589	6.61690	0.57856	1.00000	1080.65641	7.18398	4.77844	6.24911	2.37945	8.44145
61.72744	6.23390	52.50123	7.64426	7.46928	6.80152	48.51822	30.00681	41.55229	5.25858	17.10558	1.00000	1174.10255	8.37401	5.05825	7.63648	6.20734	7.42009
48.49144	5.11685	33.46873	8.67006	7.04139	10.97093	49.63679	17.27013	26.56405	7.79741	9.20427	1.00000	1146.39721	8.17066	8.53851	8.16370	8.18531	4.33169
14.62072	5.92586	61.57615	8.80868	5.62343	5.22476	52.93958	31.47875	40.91053	6.00628	74.83554	0.00000	1129.56411	6.61375	10.35541	6.06338	3.03202	5.25638
37.73222	6.48229	29.24595	7.66532	7.01512	4.93042	71.59425	2.15462	29.49295	6.73775	115.70111	1.00000	1121.63104	7.72780	3.80218	7.61077	5.75498	5.39773
41.57439	9.12190	15.78240	9.77805	7.91476	3.77720	60.12559	10.65161	59.80781	6.31864	24.71204	0.00000	1123.53353	6.47552	8.74635	7.43488	5.47244	5.12948
-4.83	6.92623	37.10177	8.29925	7.40894	7.51844	66.52743	10.80101	53.80917	6.35513	29.65806	1.00000	1094.26074	9.38519	6.11934	8.56367	9.75964	8.09739
51.4781	10.25731	24.41424	10.05509	7.53644	5.39971	46.66703	18.87848	50.72042	5.54070	57.3552	0.00000	1058.55894	7.73466	7.20786	7.22186	4.96968	7.81301
33.95015	6.44316	50.96744	10.50431	7.29256	5.11266	38.52033	11.14551	46.99609	3.04064	-118.03917	0.00000	1109.83379	6.25505	10.82289	8.25124	8.51754	4.25449
38.37255	9.42257	16.66859	6.46357	8.02687	5.39353	63.14672	5.17504	62.87070	9.24413	34.02537	0.00000	1073.95287	7.24657	7.55111	8.92632	14.22031	6.31581
8.35122	5.25171	56.10868	8.16926	6.48033	5.53720	65.22881	3.39512	38.07248	6.85938	-62.64102		1157.37519	6.13629	4.69036	6.53260	4.46385	6.94846
61.78491	4.35156	60.60807	6.41933	6.20912	10.67036	55.06532	-5.51141	47.30219	7.45509	34.34691	1.00000	1136.60704	7.30003	9.21661	6.08847	2.62845	3.59908
41.72063	5.48784	46.64876	7.49301	7.05239	6.94006	38.05337	16.02426	63.04214	6.93395	12.6723	1.00000	1148.10048	8.96959	4.47801	7.09553	3.99947	4.63098
37.49073	9.01010	70.55187	7.67756	7.78589	7.39196	47.67971	9.54817	47.95549	4.43274	-2.77259	0.00000	1109.54002	7.55537	6.20376	7.57724	5.33286	6.89989
47.30997	5.97613	43.51293	6.23792	7.94050	8.94893	52.40004	16.67002	44.62774	10.70985	8.52462	1.00000	1184.47986	8.96488	5.46104	6.90950	2.85470	5.75439
24.41288	6.49130	48.76386	5.78100	4.86157	10.58238	46.63988	27.34240	42.56131	9.76673	76.56719	1.00000	1057.85908	6.54431	7.95606	6.10135	2.32318	6.67300
54.03876	8.82713	25.38850	5.82317	7.14410	7.00942	31.21651	31.75474	64.93997	8.40794	43.91385	1.00000	1161.47908	5.73765	4.23350	7.50849	4.39444	6.11033
11.85	8.80751	31.40133	8.30882	8.16157	5.57678	47.33130	18.00455	36.80418	7.36104	38.01667	0.00000	1122.70742	7.55409	5.96988	7.87050	7.12795	5.19428
33.98154	8.62368	34.57138	8.92252	8.26298	6.29731	49.53987	28.02166	38.76563	4.04448	-81.23621	0.00000	1063.93312	7.79690	8.18263	6.54929	3.91256	8.62787
38.58894	6.52509	53.97335	5.79194	7.03737	5.87386	65.27413	18.85102	56.16075	6.31879	-89.99038	1.00000	1172.19009	7.13739	4.12488	6.36992	3.65595	6.75111
59.80917	8.58439	46.94398	10.36631	6.25385	5.33565	44.98227	17.12984	38.71081	6.44894	30.38167	0.00000	1089.26545	7.31871	8.60898	8.97362	13.68110	7.83936
-2.68333	8.03748	57.77231	7.80030	7.04738	3.93806	74.24942	20.18005	55.61271	3.43613	33	0.00000	1109.01679	6.95443	9.57980	7.13125	4.67948	6.14278
35.21222	6.07021	40.84501	7.17475	9.21726	4.02435	64.37006	26.12405	53.35592	6.67406	2.31889	1.00000	1115.24962	6.30832	5.88599	5.20630	2.13858	7.27561
51.4781	5.83464	39.82675	8.94914	7.21366	6.24564	63.70728	9.55226	41.21159	7.66986	57.3552	1.00000	1120.88518	9.29989	8.34312	8.61894	11.60681	5.87983
4.02219	5.60707	34.65751	5.08350	8.88010	6.55147	49.04215	-3.94800	77.84307	5.32073	101.02083	1.00000	1192.05343	7.04247	5.65182	6.68389	4.77277	4.65352
11.50526	6.73695	41.00322	6.80971	7.84573	7.03674	49.72622	18.57603	53.17169	5.31787	77.23826	1.00000	1053.68379	6.37490	5.23470	6.85811	2.03312	6.38682
41.66394	6.49060	73.33972	10.86096	7.82239	3.90219	76.04234	0.69817	40.25415	4.23864	-83.55521	0.00000	1079.54166	8.11445	12.08938	8.17613	6.50674	3.32803
40.72371	5.06170	69.11591	8.58325	6.20402	6.57018	67.05674	-2.73008	43.55142	4.85279	-73.95097	0.00000	1133.67783	6.89695	11.71426	8.27168	7.51710	4.86949
19.64745	6.21935	57.46246		8.58151	5.59583	79.08093	12.13738	48.38455	5.39124	-102.04897	0.00000	1197.06809	7.70064	7.88229	9.38176	21.02618	6.81014
33.03699	10.12707	54.56198	9.95724	6.93122	5.91050	62.99790	18.26107	55.03122	4.07488	-117.29198	0.00000	1139.65070	5.64918	6.38824	8.06861	5.32664	7.05464
58.23583	5.64889	54.13606	9.48809	7.61784	7.42996	36.62897	12.68068	51.94372	4.96157	92.48278	1.00000	1195.77802	7.74998	5.80676	9.63437	25.64145	8.53375
35.95664	9.33796	49.51842	8.08178	7.69459	7.08809	46.38342	25.27063	56.95608	6.01646	36.7138	0.00000	1146.22174	6.85781	6.29478	8.28078	8.17610	7.38821
31.20176	8.87345	66.41709	7.80948	6.63805	4.31038	68.57767	1.27144	35.83055	7.22916	29.91582	0.00000	1054.87874	9.35808	9.26085	8.75159	12.71133	7.73465
52.21099	6.94643	62.37257	9.17400	6.99210	6.42894	61.39165	27.37793	39.68161	4.79724	7.02238	0.00000	1052.75018	9.35262	8.42401	8.91013	12.58944	6.06678
43.83125	6.38407	48.02128	8.64145	6.62017	6.12193	70.65763	20.58480	69.03188	5.98118	5.03586	1.00000	1132.99785	9.21984	6.20012	6.44134	3.37266	8.94164
55.1904	5.93980	18.24110	7.30784	7.48179	7.84500	39.85993	25.21126	38.61510	6.94826	30.2049	0.00000	1143.22947	7.69339	7.43250	6.89119	2.85205	7.37622
49.07866	6.28231	45.25682	9.56768	6.62913	5.05817	49.62076	11.51672	41.38803	6.17618	30.96755	0.00000	1051.10064	7.68502	9.84744	8.35835	9.80481	5.06020
34.63915	6.02322	72.59961	10.03902	8.47606	4.78235	64.28089	33.22264	44.08733	5.06619	-120.45794	0.00000	1076.25625	5.63595	9.78706	5.63708	2.51103	4.83371
42.06166	6.38884	54.12493	7.95488	7.20550	4.23237	59.82092	28.02947	47.84718	7.62116	-1.60452	1.00000	1169.62941	6.52981	6.50659	7.44159	5.52732	7.82012
41.55838	5.39270	72.41694	5.41721	6.20629	7.19167	47.95942	36.81536	56.51266	7.43109	-81.56929	1.00000	1116.15791	5.81611	5.16381	8.13910	6.90508	4.90118
10.10649	7.97549	36.02286	6.46990	7.65994	3.54562	70.57037	15.31603	33.16671	7.58673	76.35484	1.00000	1112.29629	7.32736	8.13737	5.83204	3.63037	7.65957
58.7002	5.91582	43.42642	8.45940	9.96679	7.61308	48.74052	20.52262	33.22982	6.77920	59.4839	1.00000	1143.46215	6.82749	4.72441	7.68665	5.01411	5.73234
51.20219	5.23122	49.66290	8.58909	8.09634	6.32473	45.57224	1.83449	45.92380	8.29114	7.36027	0.00000	1174.97951	8.28441	9.77095	7.71755	7.00196	5.54600
30.76468	7.56871	28.05198	7.15475	5.63141	2.33019	46.46361	18.35568	36.16651	8.13641	74.12286	1.00000	1148.12069	8.13906	7.92196	6.72260	3.26679	9.04550
50.06	6.47831	29.14730	8.50853	6.48369	4.11954	44.36082	13.08418	53.34230	8.09122	43.2379	1.00000	1154.14893	7.24886	6.24889	8.33983	10.03753	8.44511
37.05944	4.98840	66.74959	9.08157	6.67838	6.56758	61.93333	8.90402	51.61231	7.34867	37.3825	0.00000	1080.66402	7.22470	9.84687	5.18305	2.16468	5.22535
41.91886	5.83719	28.86704	8.69056	8.13816	6.41380	45.96097	14.19314	27.33784	5.68519	8.73812	1.00000	1050.90666	7.85469	4.60605	5.24255	4.72570	8.02759
11.85	6.08506	33.58227	4.94638	8.90885	8.67736	65.50258	25.94287	45.42774	9.97088	38.01667	1.00000	1147.69747	6.37494	6.17662	6.59588	3.29137	5.56944
34.15429	7.71622	37.11358	6.95589	8.86069	5.22897	49.00049	-1.00413	39.39052	7.21133	3.50309	1.00000	1089.31226	7.12935	6.71379	7.04670	4.74614	8.23726
47.56494	6.62796	66.37442	6.36938	7.23467	6.98756	62.10752	8.25573	58.06225	5.22860	31.33078	0.00000	1132.48175	7.20674	8.01312	7.87772	7.33679	7.67466
51.38673	5.81785	65.77906	4.40251	8.30934	8.07035	65.46242	8.02058	58.03978	8.22246	0.30367	1.00000	1167.37366	7.80320	5.72066	6.36409	2.31151	7.31407
51.64316	7.67026	24.32831	2.56828	10.43927	6.44126	43.27758	21.10858	30.64883	8.14754	-0.36053	1.00000	1137.05365	7.71476	4.89785	8.26020	9.76641	7.37936
50.50301	5.57640	35.74614	10.36378	5.06609	9.06558	67.88116	27.74849	48.22372	3.56542	13.63617	1.00000	1084.15463	8.15650	7.96651	7.81326	7.10350	12.73836
48.06919	4.86360	39.65247	11.38876	7.78721	8.14055	52.70268	19.22624	46.97673	5.64960	11.37703	1.00000	1177.61826	6.57514	5.94725	8.22337	7.89394	9.99423
46.67535	5.55562	66.18187	10.35173	6.81587	8.28050	40.42386	3.89423	44.08887	4.99241	5.55575	1.00000	1111.34430	6.65252	7.88984	6.98055	2.45702	11.71442
-8.76194	9.12586	46.85403	9.16691	7.93676	3.68718	63.72121	-3.66436	59.04630	9.45454	-63.90389	0.00000	1113.05115	8.05170	10.96039	6.50661	2.63526	9.40363
48.28259	7.27751		6.76778	8.61029	6.49844	41.67826	14.89751	50.74821	7.38845	9.72749	0.00000	1151.05628	7.13134	3.44649	7.81755	6.00877	7.69419
14.0823	5.88584	49.71455	9.26088	6.68327	4.09995	57.65680	19.97334	45.13625	7.19210	98.19151	1.00000	1158.58164	8.14784	8.19372	7.74465	5.55608	10.77845
31.92923	4.94644	49.53987	8.68987	7.53973	9.87706	74.06012	23.07978	11.39151	9.92172	34.86563	1.00000	1050.23244	6.39623	5.65686	8.12347	8.48473	7.48056
25.66795	5.45223	57.53652	9.48987	6.59596	5.87443	69.64723	18.27273	28.86929	6.92665	85.83636	1.00000	1103.59776	8.11005	4.08965	5.92732	3.30770	7.59244
31.82539	5.79968	69.71884	6.86116	7.42756	6.05191	45.15873	36.73028	71.38963	6.75147	72.54064	0.00000	1180.16749	6.28386	8.09646	6.74404	3.02058	7.19296
36.20389	6.98875	63.38584	5.53845	7.51488	3.31609	57.15383	11.87764	40.43987	7.41931	127.08472	1.00000	1134.30329	7.89022	5.63498	6.81951	3.17472	5.27727
65.84811	6.79265	71.84210	9.14129	7.51908	6.83186	53.37721	27.81800	45.96939	5.82807	24.14662	0.00000	1178.88879	8.73144	5.88674	5.61458	2.37496	7.13871
20.14298	8.48863	50.16544	9.11687	9.14232	5.42655	59.22850	-3.72525	59.00673	4.77790	-77.43532	0.00000	1163.07553	7.53973	7.45359	8.91037	14.35550	6.34073
54.58048	6.59323	66.54052	8.83041	7.91802	6.26649	44.68773	19.88577	60.31647	7.48833	16.86194	1.00000	1077.93626	8.22854	4.14918	6.69655	2.59413	8.09145
6.03333	6.11984	31.31411	9.81908	7.52975	6.25287	44.27429	10.27520	47.83971	5.66132	37.55	0.00000	1152.12768	8.16450	8.99477	8.15791	7.23261	5.24349
50.23271	6.34085	37.94247	7.69579	6.43682	5.46036	44.12212	8.26407	38.00043	6.56772	12.87117	1.00000	1054.67480	6.66742	7.32497	5.66883	1.29478	8.27409
-21.42917	4.12815	44.83976	6.54967	7.64570	7.73268	48.20122	30.69181	55.38630	7.74157	-45.94722	0.00000	1195.05058	6.87759	7.97225	7.71544	5.25047	7.52129
42.58342	5.16620	36.10032	8.44832	7.90446	10.42923	44.00857	20.06958	56.32284	9.27452	-71.8023	1.00000	1136.36379	9.11145	6.96980	6.20948	4.06207	6.05292
43.1122	11.37034	54.38597	8.46483	7.95071	4.01562	39.35870	12.15421	49.14474	6.05349	12.38878	0.00000	1163.19648	5.96992	8.04127	9.28015	18.79007	7.80549
48.98994	7.14141	39.99394	8.01337	8.39310	6.10079	64.43026	13.94292	43.18253	5.85448	2.1699	1.00000	1162.06664	6.81386	6.67853	7.49306	5.46059	9.12710
11.93381	5.09668	58.27907	0.61771	6.60989	5.47602	1.76360	16.11472	40.33601	8.30148	79.82979	1.00000	1063.20298	7.55743	4.33661	6.66450	3.79781	7.75223
27.55898	7.35914	59.12128	6.31879	8.05253	7.54826	43.31007	13.58346	43.51153	4.89868	68.21204	0.00000	1185.99902	7.55434	8.83428	7.38361	5.28761	8.85022
-7.51611	7.10060	42.92387	5.39168	5.67461	1.72941	51.22118	-3.60033	48.90969	8.11718	109.05389	1.00000	1191.48404	7.39962	5.09967	6.73802	2.58211	6.15900
-3.20333	6.84350	16.95335	9.38076	8.24106	4.87094	68.80791	1.79542	49.53085	5.13736	-52.20639	0.00000	1177.40281	8.80228	8.26897	7.88669	8.17892	5.90000
-1.26424	8.31545	70.11945	5.96853	7.19412	6.01266	53.07970	8.44032	56.94925	6.22815	104.09701	0.00000	1056.84247	7.59265	6.46749	7.10881	6.09358	4.94584
34.06635	6.92014	39.59321	5.31860	8.34256	7.96765	75.39492	6.07141	30.44635	10.10137	-84.67837	1.00000	1145.48197	7.08276	5.02243	6.66703	4.10048	7.24131
3.7278	4.98576	40.46014	5.72396	6.43492	7.61780	63.43603	23.27282	41.85379	7.87656	98.6738	1.00000	1072.08664	8.12933	4.71539	7.48071	5.34984	7.80874
41.15376	8.31064	37.29202	5.59186	8.30291	5.77596	45.43361	-5.03487	47.39644	6.73614	-87.88754	0.00000	1133.07381	8.02922	7.41291	7.68077	5.75444	6.23783
33.14447	6.69570	53.21077	7.59617	7.66193	5.34171	38.68395	12.46040	59.55526	5.80473	47.3799	0.00000	1148.91316	6.77417	10.04596	6.86553	3.74325	5.87226
52.4581	7.49726	65.46440	7.14137	7.72167	4.87503	62.25176	11.64610	55.85029	6.33498	13.28702	1.00000	1152.05492	8.68286	8.40928	5.17867	1.38863	10.00007
42.4251	7.72357	50.08426	3.89980	5.65375	5.30940	48.03596	19.01640	61.84330	7.89194	-71.06616	0.00000	1171.55818	6.45959	6.81615	8.14030	7.24526	4.59403
43.67681	5.76441	50.08099	9.18146	6.69582	4.56770	31.85048	6.35274	33.22298	5.22663	4.63031	1.00000	1050.44027		9.12157	7.00278	4.51006	11.94963
38.10558	7.85784	53.99390	9.75614	6.29843	5.06223	54.04527	22.86629	47.18534	6.35403	-1.86343	0.00000	1073.34258	8.41111	9.68267	7.82494	5.61712	8.58472
51.21187	4.36140	45.05052	7.97771	8.17211	7.02275	51.77516	8.14856	44.26896	7.92797	4.25633	0.00000	1122.37889	7.70156	10.55980	5.97771	2.81561	5.54051
53.19146	6.78215	52.14536	7.91270	5.76683	8.16577	42.18753	7.52977	59.17126	3.73636	-2.52398	0.00000	1194.56315	6.91917	8.21570	8.89886	14.72721	9.02724
52.4581	4.52944	51.74165	9.22332	6.95855	5.86333	45.98734	9.92191	36.98435	6.84613	13.28702	1.00000	1186.49153	7.44554	3.57767	7.77398	6.67180	6.87222
