O3	SO2	warning	H2CO	CO	PM10	NH3	Pb	CFCs	PAHs	PRES	NOx	PM2.5	CH4	C2H3NO5	TEMP	latitude	longitude
5.45523	9.24625	1.00000	55.50217	6.82270	10.04804	5.48328	65.47766	54.30375	8.80725	1079.52351	8.66350	6.65592	9.27120	0.66641	30.05462	21.34222	71.30633
9.75246	7.32400	0.00000	42.77113	6.14623	9.49105	8.34830	37.93401	15.10920	11.05281	1122.02260	3.92105	9.14704	7.24100	0.39536	-5.36081	-6.48167	106.85417
6.45910	7.60887	1.00000	54.23835	6.40684	9.34919	8.20383	75.35465	52.52420	9.54176	1155.89272	7.40715	6.72308	7.60470	0.36280	16.06577	-8.43333	114.33333
2.88877	9.27293	0.00000	51.66532	5.62148	10.42388	6.11341	48.85414	56.27139	8.96791	1116.69846	13.23835	6.93618	8.19850	0.93788	30.78966	44.92934	37.99117
5.33883	7.19887	1.00000	50.60376	5.83682	7.81849	8.30882	53.81528	44.98603	9.39757	1185.83157	9.43928	6.31853	7.22578	0.08840	23.50878	50.7236	-3.52751
4.71463	6.73097	0.00000	34.85987	7.07880	8.33497	9.84240	63.81272	21.19687	5.77312	1152.08998	7.89049	9.11131	7.47825	0.15568	25.66459	10.63504	-85.43772
7.14872	8.78316	1.00000	38.52719	6.11996	8.12558	7.28621	49.43603	23.00765	6.96216	1063.89548	10.28021	8.41151	6.06663	0.13410	7.45102	54.90083	38.07083
7.50835	7.51958	1.00000	38.04267	8.10452	6.33966	7.98467	35.64866	56.71401	5.31165	1147.38870	10.06405	6.67541	8.20184	0.04990	26.22211	45.75279	130.57211
12.37997	5.98601	0.00000	69.14653	3.35957	8.78836	5.22877	38.75067	61.67489	6.99842	1132.06968	9.68375	7.88948	7.95694	0.23525	-12.20858	39.45621	-77.96389
7.41747	5.07498	1.00000	58.14615	7.01321	6.15325	9.59242	34.27236	37.69595	6.93302	1096.00094	7.39236	8.68683	7.73294	0.06197	13.97539	32.17629	75.06583
9.35993	6.77987	0.00000	72.79979	8.16600	7.62963	7.23895	69.44289	45.69624	8.39060	1186.76946	3.13840	9.44594	5.74316	0.10193	19.24048	22.75218	72.68533
8.54291	7.62871	0.00000	48.53061	12.54234	5.15400	6.80861	44.55581	17.03445	5.14422	1171.12953	5.17545	4.80919	6.53247	0.04692	25.43242	26.76628	83.36889
7.47472	8.64316	0.00000	7.93145	11.91417	8.33073	7.82262	48.11077	50.72033	7.85319	1108.46793	7.18449	7.12478	7.70984	0.16197	-11.40315	11.84962	-86.19903
9.18665	9.63475	0.00000	55.52127	8.62769	10.11652	6.51753	29.99613	48.35834	10.37819	1127.79609	8.95942	8.84668	8.06331	0.68541	13.99728	20.88953	-156.47432
7.65119	8.23900	1.00000	48.45438	5.92033	7.36027	8.73398	51.91014	42.15778	9.66836	1163.00169	9.45374	7.32727	8.55150	0.08494	27.54087	42.24113	-88.3162
6.99184	7.22145	1.00000	43.91661	6.78981	12.71390	6.81046	30.22845	60.28035	12.78108	1182.24425	8.33386	7.92619	8.47787	8.76916	13.99717	37.16911	10.03478
7.81045	8.86056	0.00000	27.90978	6.75748	10.74916	7.77371	60.18417	52.77392	10.84795	1192.69819	8.61378	7.13162	8.22844	1.28767	27.71579	22.75218	72.68533
4.47555	6.25894	1.00000	27.84930	5.14186	6.50893	7.99131	57.65468	53.38891		1198.09109	8.38476	7.10329	6.50361	0.07016	26.38172	40.68066	-73.47429
6.07009	11.13118	1.00000	80.13900	6.98774	9.21935	8.41048	69.69696	27.56239	8.09322	1090.97184	10.24687	7.92772	8.12125	0.30036	7.23545	30.5427	-97.54667
6.35715	6.73525	1.00000	55.99777	4.97650	6.02836	7.74274	46.27998	48.33356	5.11322	1113.78259	8.57274	6.83709	7.05591	0.03021	-1.37186	53.00974	-3.05814
8.65475	8.28145	0.00000	13.34264	7.54936	9.38407	7.14983	68.20330	53.91986	10.52665	1059.07487	4.86968	8.45980	7.22823	0.38226	14.53316	52.09	5.23333
2.88136	5.33725	1.00000	43.83349	5.71724	10.25597	7.76936	44.60750	50.30544	8.86385	1093.71604	6.69590	8.25527	7.85170	0.79447	8.37012	32.44874	-99.73314
7.28941	9.86106	0.00000	42.35827	7.81176		7.58297	47.28188	39.00193	5.48356	1169.06354	8.72476	9.51935	8.68372	0.32793	18.71244	-11.94306	-76.70944
7.48595	9.99587	1.00000	43.05488	6.87485	9.52785	6.24311	56.96709	72.25486	8.93348	1055.11394	8.37005	9.25329	8.20957	0.41862	20.75476	-22.57306	-47.1725
5.49156	10.84902	1.00000	36.42596	7.24375	9.13449	9.20354	59.02967	45.33100	7.40500	1128.05581	8.93206	7.35642	7.96994	0.28809	3.95425	53.14657	140.72287
9.91731	8.86649	0.00000	72.29240	8.68098	8.60606	6.96088	56.64957	57.60716	8.27168	1174.76042	5.97946	4.76585	7.60878	0.20359	16.74172	41.72059	-87.70172
6.96295	9.20837	0.00000	62.18196	8.35087	9.14090	8.99485	22.60732	45.00982	6.14105	1099.36514	9.18137	7.72517	7.39808	0.28507	18.88891	31.78336	35.23388
4.67530	7.72488	1.00000	60.10104	5.21635	7.72203	7.54411	46.67675	47.08611	8.73314	1175.57225	11.05974	6.62587	6.65830	0.08244	0.41841	58.23583	92.48278
6.39488	6.04809	1.00000	64.58531	7.95767	5.77756	7.53994	18.96721	24.94205	4.83615	1146.72671	9.95077	7.11400	8.62557	0.04737	8.36008	47.30997	8.52462
7.67977	10.76226	0.00000	62.85177	11.00914	6.92175	7.13225	72.10968	30.27342	6.56530	1058.30718	5.88366	8.35086	7.18989	0.10016	-7.88176	6.33444	124.95278
5.21242	7.67765	1.00000	64.61773	5.54375	7.52674	7.65644	51.35807	60.62432	9.04733	1123.25351	10.50959	8.54988	8.74548	0.08845	17.01888	40.85158	122.74754
10.78610	7.43272	0.00000	61.40882	7.05674	7.29225	7.82348	46.64954	57.03886	7.45942	1194.34202	4.01497	9.63472	6.17188	0.07945	20.85101	25.87972	-97.50417
8.36967	9.54719	0.00000	70.77392	8.82270	10.28886	10.38120	51.68374	28.05305	10.81844	1064.06890	7.02257	7.22493	8.71554	0.80388	23.42796	2.2139	102.3278
7.78373	9.47272	1.00000	59.14464	6.93043	8.94287	8.26802	56.29767	45.86161	8.17277	1122.72145	6.45741	7.99921	7.62628	0.22525	14.25091	52.4089	31.3237
6.08256	5.97633	1.00000	37.75010	7.59412	6.12380	9.06378	41.00934	38.35018	10.71129	1069.86107	9.73618	7.81512	8.38868	0.04756	19.37961	45.44694	8.62118
10.06877	8.45199	0.00000	61.42599	8.11858	8.79546	8.92599	53.25232	51.05981	7.59719	1133.37310	5.34796	8.59068	6.59711	0.22348	20.32039	43.78956	7.60872
6.39764	7.46250	1.00000	55.43914	6.01141	8.11503	8.70509	50.35775	57.41253	9.07994	1089.48772	7.93759	8.55172	8.06726	0.11550	28.76626	25.80565	68.49143
10.73901	7.35835	0.00000	71.60735	7.26467	9.87616	5.68548	38.93104	66.49793	9.04584	1157.29097	5.60203	6.15848	6.90485	0.54167	24.66097	58.1908	40.17171
6.73746	8.39903	1.00000	65.36127	6.82708	8.87941	6.87679	61.21352	30.03004	6.22080	1194.55133	10.25240	7.47820	7.78677	0.22578	5.02558	22.4711	88.1453
6.57925	7.15870	0.00000	24.02365	5.50052	8.93433	8.91876	45.91588	42.87546	10.16326	1092.39240	9.31387	7.45071	8.22752	0.26249	28.53172	40.93121	-73.89875
9.04689	9.77074	0.00000	66.17014	10.45064	6.91588	9.08807	47.39592	46.01255	6.73320	1134.84313	6.78469	8.62730	9.18374	0.07573	2.71611	-3.20333	-52.20639
8.60878	9.74221	0.00000	79.85025	6.92932	8.67235	6.80031	42.46673	56.44422	7.20647	1062.78878	8.94136	10.27643	7.82908	0.20562	11.03726	17.34769	78.55757
5.75044	9.21620	1.00000	37.82877	7.34495	9.95270	8.77677	37.79647	32.28509	8.34212	1138.83855	6.75448	8.51359	7.21573	0.57648	30.44478	35.82756	137.95378
8.77047	10.14304	0.00000	48.15662	6.17805	8.74443	9.58030	44.74781	52.90074	7.65373	1179.59893	9.18111	8.27301	9.04374	0.19979	23.15646	14.8361	120.97844
8.75327	7.71519	1.00000	63.72606	6.01837	7.56359	6.71930	49.92492	54.68512	10.48424	1092.12519	8.53888	5.17451	8.48540	0.09654	18.40625	45.47885	133.42825
6.77404	9.37881	1.00000	43.08962	5.28943	10.05148	7.23140	54.94861	47.06875	6.48142	1122.51853	10.12706	7.46494	9.00741	0.65454	18.25027	6.03333	37.55
9.61817	9.09168	0.00000	45.25673	11.54716	6.04789	7.09155	59.14264	64.03225	6.29648	1151.25126	7.30505	7.34720	8.71173	0.07132	8.32715	32.55531	76.12647
6.49013	6.04113	1.00000	35.17809	5.13555	6.40294	9.11196	52.77254	70.10971	8.95656	1174.02288	10.00775	8.82120	7.25604	0.06875	15.58583	16.0567	103.65309
4.52117	8.04331	1.00000	37.58310	5.68766	10.03335	8.21245	51.04716	33.66526	9.42111	1158.91959	10.56321	9.76678	6.81395	0.64269	19.06501	15.58552	102.42587
4.52848	8.08518	1.00000	66.28435	5.06319	5.99888	7.02608	46.84240	46.41393	5.99213	1119.34761	9.01760	8.61364	7.90742	0.07180	18.19089	38.40917	112.73333
8.17008	8.67813	0.00000	32.39110	7.53165	7.63812	9.12505	59.00579	49.99020	7.86239	1066.38322	9.05732	8.19186	8.29091	0.08371	9.34481	33.76446	-117.79394
7.71543	4.98799	1.00000	67.96624	3.98401	6.38038	6.43637	22.75490	60.00444	6.30822	1091.33460	6.81851	6.42920	8.48346	0.06165	17.79638	35.82756	137.95378
7.33473	8.58081	0.00000		8.46214	8.88662	7.33822	68.79873	60.10117	6.85114	1128.60820	9.48798	10.88258	9.67356	0.23778	24.91986	56.56317	-2.58736
8.81614	8.07185	0.00000	61.63473	6.84442	9.36639	7.33679	52.08845	25.90369	5.97369	1051.00551	10.21592	6.60619	7.55485	0.34427	-3.08749	29.22254	79.5286
12.81806	9.62602	0.00000	47.06539	2.36791	10.57452	6.59214	46.81725	55.78394	5.02093	1154.05475	8.31434	6.50251	7.94547	1.09283	26.27702	38.07789	13.44275
4.95371	9.34856	1.00000	65.55831	6.76982	10.64314	6.78007	60.40304	31.49062	9.22045	1159.20553	9.67380	8.50004	9.00122	1.13125	25.34801	53.49389	-1.29243
4.67622	9.84135	1.00000	39.54240	6.38067	7.27735	7.95146	62.27225	49.92969	5.43820	1080.64427	7.77674	8.89803	9.79504	0.08789	38.31621	16.0438	120.4861
7.67170	9.90325	1.00000	58.87693	6.29766	10.65440	7.90966	60.27996	62.39581	10.40404	1059.87443	10.60194	6.19194	5.44583	1.13979	9.43375	-1.6	103.61667
5.90230	6.17355	1.00000	42.17929	7.03713	5.21453	8.35234	51.84223	48.76017	5.97641	1087.99065	8.62292	7.52477	6.12392	0.04974	10.61514	40.11583	67.84222
6.78586	4.46472	1.00000	64.91031	5.13554	5.38045	6.91146	36.12337	45.43078	8.59216	1187.27928	9.43596	7.61478	8.15756	0.06391	-3.52906	37.13548	-3.67029
6.62152	10.03592	1.00000	51.94631	9.82855	10.24503	7.81275	53.92642	66.78002	10.15816	1112.91348	5.76384	8.98651	7.57095	0.79775	24.72910	42.28639	18.84
6.25830	5.20339	1.00000	58.39455	8.50728	7.28719	9.60989	51.62179	56.10654	8.28908	1197.79773	9.19731	8.76051	7.48792	0.06682	7.44293	13.70727	9.15013
6.18627	4.75450	1.00000	67.89208	7.86972	5.19397	7.64374	55.03553	36.68415	5.79763	1086.64180	8.50028	7.76288	8.67317	0.02920	15.29237	39.43534	-84.20299
6.10304	5.55141	1.00000	44.02455	6.84528	5.12315	9.76377	35.91042	39.99398	5.58839	1082.01700	9.26501	7.41820	6.09930	0.05162	17.51918	36.06386	4.62744
9.46430	8.01506	0.00000	67.62115	8.36375	6.73304	8.14846	40.80500	60.29651	6.82899	1079.77049	3.34318	6.11486	6.36912	0.08184	25.30177	44.97639	19.61222
3.56371	6.91632	1.00000	49.80442	5.19852	5.57326	7.44834	50.96734	55.32457	3.59459	1196.45592	8.64813	6.87761	7.81646	0.05871	-0.35945	34.86472	117.55417
7.54952	11.10170	1.00000	47.07267	6.84552	9.39664	8.95793	49.49800	37.93684	8.44892	1135.16557	9.48275	6.43378	7.18112	0.35708	8.91378	10.7375	122.9666
5.28575	7.87861	1.00000	24.00610	3.11427	11.29689	6.45585	63.60202	15.92313	8.48705	1192.73915	7.97262	6.72886	7.10198	2.17027	1.61925	46.08333	122.08333
6.91243	7.43428	1.00000	62.18110	8.57730	7.60726	6.45028	51.99580	49.67912	6.06717	1110.68762	11.51371	8.57269	8.01151	0.10317	9.38010	43.54072	-116.56346
6.67360	5.11392	1.00000	38.73240	6.63823	8.02124	6.89087	37.54763	32.05759	13.28689	1162.52853	11.59768	9.49037	8.00942	0.10666	39.88338	46.32313	-0.45877
9.10018	7.33096	1.00000	73.92849	6.85933	6.22514	10.46141	60.36475	54.37373	9.08798	1140.67148	11.15005	7.71278	8.24433	0.06181	8.16645	47.30997	8.52462
5.64247	6.10592	1.00000	52.32253	5.87787	10.80242	8.42114	60.70965	47.54597	11.40041	1165.96819	8.59925	8.36114	7.20126	1.33513	9.59937	57.14369	-2.09814
5.53103	6.36055	1.00000	53.61417	6.17254	8.07015	8.04158	49.23748	55.22331	8.74071	1138.59429	6.25242	8.19678	8.37595	0.13051	17.88351	10.10649	76.35484
8.60603	11.36417	0.00000	54.69073	8.95035	10.18833	9.35540	41.29113	47.57079	9.24846	1090.03438	8.33883	6.71864	8.60819	0.75052	0.05899	26.2173	-80.22588
3.88242	7.54480	1.00000	72.98931	2.98407	7.22173	8.46876	59.78305	43.46056	4.70519	1127.52919	9.81578	6.88050	5.18679	0.07587	7.84450	0.49113	29.47306
8.46480	8.29669	0.00000	44.72334	8.02996	12.81161	6.13220	18.21686	48.64698	12.03213	1183.03387	7.71069	8.06079	7.83767	9.65152	20.93355	29.65163	-82.32483
7.00327	10.31024	0.00000	40.38702	8.38333	9.52673	6.40492	54.71621	46.86200	6.31582	1149.36588		6.16052	7.87550	0.40206	29.56489	50.75	2.25
6.47435	8.15219	1.00000	43.80769	5.93085	7.87571	8.40923	65.18099	50.54558	9.90165	1086.08077	10.49462	7.34587	7.57377	0.12774	29.75608	41.66394	-83.55521
7.86914	7.92691	1.00000	40.85842	6.47833	9.92969	6.22182	49.68238	40.70636	10.88773	1117.78024	10.73437	7.54193	6.74518	0.60102	19.60483	-33.38056	-56.52361
3.46537	8.78207	1.00000	54.21384	5.40464	8.52972	5.89328	52.97863	34.63876	7.55127	1150.27832	11.33076	8.40281	5.44278	0.16493	14.13423	34.31	-2.16
7.94013	4.67744	1.00000	62.65939	7.41346	2.31875	8.08927	41.53557	39.06710	4.26367	1181.67618	9.19420	7.43484	9.09762	0.04612	19.80501	44.73941	-93.12577
9.60353	10.08547	0.00000	61.92906	8.61355	8.64177	8.86402	36.59276	57.17926	7.95887	1140.75100	6.57471	7.28184	7.70485	0.21060	23.35544	41.20485	-8.33147
5.66690	6.20689	1.00000	77.82961	5.56245	4.67206	7.36072	56.10920	51.31756	4.38994	1085.90199	9.39063	6.97798	6.96606	0.07181	12.49689	41.92361	20.91361
5.82310	8.80037	1.00000	55.32510	5.76885	9.20590	7.95134	34.95137	60.72624	10.00486	1167.35543	11.75649	8.18642	6.88597	0.31806	18.76995	38.45598	48.87498
5.40316	8.80410	1.00000	64.33980	6.29113	9.19204	7.22368	45.46069	61.61551	8.74350	1051.86354	9.31518	9.48513	9.52020	0.30365	14.95884	-33.38056	-56.52361
3.82042	10.36091	1.00000	26.09472	6.27660	8.50824	7.90360	66.62471	45.21353	5.74231	1069.73032	9.25523	8.62036	7.62674	0.18533	12.32998	51.40944	46.04833
9.48567	9.63487	1.00000	20.11691	5.04348	6.31226	7.02076	53.48505	53.20784	9.57133	1103.15734	10.11713	6.57911	7.30541	0.04667	15.18074	-31.25033	-61.4867
5.17724	5.80724	1.00000	52.85531	2.85302	6.03698	9.72117	32.74866	32.80384	3.42782	1170.24437	7.76850	8.15840	7.23426	0.05936	-6.70411	20.28527	-103.42897
6.64951	5.78469	1.00000	44.41184	7.92107		9.13959	45.10771	33.86945	6.67605	1191.01205	10.45242	8.41979	7.57532	0.03678	17.51224	51.03427	5.37429
6.75166	7.39616	1.00000	54.27191	7.84485	8.48467	7.73579	37.95612	21.77984	6.84481	1157.25389	8.69100	7.47978	7.54040	0.19333	19.94949	44.59445	11.04979
7.15317	9.32969	1.00000	59.82128	7.69324	10.27735	7.58268	41.40097	52.78687	8.94384	1118.19917	5.74361	7.01474	7.63576	0.78928	14.31612	32.42067	-104.22884
5.85437	8.56914	1.00000	65.41288	6.83352	8.74358	7.00618	44.01612	40.71433	8.60169	1177.95181	7.67656	5.84695	8.01221	0.21993	16.26307	41.29444	69.67639
5.28163	6.59191	1.00000	45.28361	5.53296	8.21387	7.09257	44.93235	28.03475	7.26943	1108.20442		7.25340	7.82967	0.15836	23.41205	-21.44345	-65.71875
5.04510	6.74077	1.00000	54.40918	6.10857	7.39598	8.13277	45.16090	29.87386	4.59953	1179.46012	7.50428	6.82065	8.75025	0.08700	19.47123	14.0823	98.19151
4.05835	8.29773	1.00000	26.68680	5.53863	9.83971	7.04820	47.33720	77.28916	9.53822	1059.98359	11.95479	7.88875	7.92308	0.53318	20.09045	38.55632	69.01354
4.58029	7.48677	1.00000	97.17252	5.82491	9.17414	8.50473	31.86485	58.87386	8.68826	1116.26121	8.76788	8.32132	7.60812	0.28820	25.28913	30.16688	-96.39774
8.98001	9.22953	0.00000	46.50570	10.22104	9.89855	6.27638	76.86329	35.31910	8.21453	1163.24459	8.29490	8.63460	7.72115	0.57441	21.55717	30.76468	74.12286
7.89864	8.83060	1.00000	55.38232	6.85249	9.59704	8.29684	56.94732	52.71278	9.87782	1062.90682	7.51604	7.39706	7.82637	0.43209	22.61417	33.03699	-117.29198
7.32707	9.33337	0.00000	61.13079	10.52215	11.97192	7.57526	63.85881	39.19810	10.57000	1080.18039	8.75697	6.78962	8.88654	4.20295	2.58187	-1.26753	116.82887
7.11574	7.30744	1.00000	57.64356	8.91559	5.90425	6.36149	52.69464	38.23515	5.89730	1179.48568	10.38682	8.73088	7.82399	0.04356	33.93464	36.21544	65.93249
6.32548	8.37661	1.00000	34.45257	6.83769	9.71010	7.48574	56.01783	45.24571	9.23405	1189.89345	7.28426	7.76349	10.71433	0.46750	21.03939	36	139.55722
7.50926	6.41191	1.00000	58.15517	7.12056	6.41866	8.41096	49.94923	42.36188	6.92792	1080.22850	9.49367	8.76062	6.57351	0.05513	27.14090	45.44868	-73.81669
5.46326	5.12203	1.00000	36.98048	5.31456	5.39319	8.27781	25.52383	55.94342	8.30672	1097.62044	9.39743	8.24913	8.60843	0.06572	-4.82828	10.10649	76.35484
7.29957	9.36706	1.00000	61.88816	6.90558	9.13384	8.45720	53.33394	46.85446	9.12533	1144.42918	8.03673	7.40717	6.38312	0.26937	13.62293	11.12018	76.11996
6.66852	5.97381	1.00000	48.85261	4.59291	7.74901	7.70016	48.69026	19.64186	5.78544	1119.34203	5.70395	7.06416	5.72496	0.11190	0.17403	11.86064	9.0027
13.05045	7.41979	0.00000	59.68217	2.07469	6.90814	8.97520	65.71350	17.48456	9.68579	1120.84537	10.42952	8.26651	7.96917	0.08795	3.75620	-22.57306	-47.1725
6.84155	5.63081	1.00000	43.87221	4.28376	5.45247	7.13167	66.16678	58.06008	4.08252	1084.44801	6.86573	7.62763	7.98419		3.70702	51.95838	4.47124
6.38510	9.53290	1.00000	51.28643	6.94042	8.73661	7.16543	44.34714	51.36441	8.96077	1063.60466	9.10983	9.40885	5.93391	0.20629	12.74552	7.50251	5.06258
8.72660	8.76199	0.00000	58.66882	5.92867	10.54317	9.07650	48.01130	35.80236	4.12086	1120.77831	10.63789	7.38179	7.85386	1.04523	10.81797	41.41204	2.18247
5.03293	9.34921	1.00000		7.29554	11.32071	5.52334	34.95100	22.27777	8.79216	1169.67157	7.57073	8.57804	8.64735	2.23073	9.50140	33.41012	-91.06177
9.10673	8.04038	0.00000	57.85492	8.90079	10.04368	7.65996	53.82202	52.47813	8.65599	1172.98127	6.63699	8.98823	6.67915	0.65665	27.03237	50.76306	-1.29772
7.13193	8.29645	1.00000	33.77913	6.57571	10.59509	8.29916	50.40769	41.28942	10.88646	1168.97727	8.81503	8.35656	7.72194	1.09877	18.58323	3.7278	98.6738
5.97360	5.15100	1.00000	67.96994	4.55967	6.49648	7.09011	52.02905	38.76883	6.78044	1080.41763	7.39789	7.15356	7.19555	0.05843	31.73693	23.15678	-81.24441
8.41860	10.12127	0.00000	78.04080	8.85066	10.20334	7.68455	38.43711	38.91456	9.41646	1061.64338	6.71793	7.73924	6.71986	0.75216	21.59302	23.9028	89.11943
9.06929	7.81929	0.00000	75.81325	4.76181	8.24364	9.60138	43.40624	51.50009	7.37452	1132.33991	10.95871	9.11573	7.53956	0.16846	21.31947	44.92934	37.99117
7.59450	7.31439	1.00000	34.19286	6.41781	8.41227	8.34828	38.18502	46.13685	8.72666	1145.34385	9.41487	6.86187	7.18607	0.15594	-1.13247	33.52253	-117.70755
7.40562	8.90732		70.78722	12.62634	7.28026	6.31860	57.40565	51.30680	5.81683	1090.49549	5.48535	8.36120	6.57559	0.05959	13.58276	58.23583	92.48278
7.37188	8.32891	1.00000	54.04446	5.74105	8.47334	7.63132	58.30214	45.62206	10.90532	1105.24055	11.35097	5.73975	8.36130	0.18818	23.93492	39.09112	-94.41551
11.40812	6.48728	0.00000	31.84660	3.81787	8.57222	7.26837	38.17434	50.49756	6.80137	1092.25959	10.47276	6.44974	7.28878	0.15901	10.77916	42.4251	-71.06616
9.99763	8.10264	0.00000	48.04069	7.31315	8.29234	8.56481	49.33961	18.92095	9.34676	1113.60711	4.94254	7.24144	7.38542	0.14777	17.36643	19.30157	72.85107
9.71473	9.43419	0.00000	61.51642	9.71083	8.80137	6.90863	50.87416	45.34427	8.11085	1089.24851	7.54041	7.28121	7.66894	0.20746	17.20930	41.24264	16.50104
8.51163	8.40952	0.00000	49.44362	7.96833	9.30927	8.18567	64.19624	47.33576	8.43027	1054.26513	4.62338	8.57477	8.17896	0.34642	15.00777	30.75545	20.22625
10.37680	8.99619	0.00000	40.74843	7.32179	7.47628	7.90166	50.53310	58.51129	9.84369	1154.57880	4.68620	7.44775	8.04301	0.08387	17.90420	22.10194	85.37752
8.66686	8.74868	1.00000	74.16942	5.86816	9.15517	7.65133	66.66544	55.02558	10.39982	1072.59586	9.48748	6.12359	7.74326	0.30730	18.91007	3.02013	30.91105
11.84422	6.97438	0.00000	30.47079	4.38351	8.33189	6.20088	44.54605	48.59657	7.19287	1140.55398	8.10099	6.96601	9.09929	0.17144	37.83076	44.59445	11.04979
7.33201	9.04183	0.00000	37.97390	11.61891	9.83638	8.01128	56.29363	49.67259	8.90551	1196.90490	7.72615	8.16637	7.87670	0.53507	10.13870	-1.26424	104.09701
5.84705	9.43775	1.00000	51.37725	6.37656	8.11082	7.68506	75.52613	23.44345	8.38995	1081.61375	9.94671	7.22017	7.68790	0.13110	7.09416	43.54072	-116.56346
5.97728	6.32080	1.00000	49.33128	6.23135	5.31803	5.71227	44.83309	51.45709	5.72350	1161.83789	8.85604	7.82841	9.66720	0.06661	32.66681	32.5007	-94.74049
9.63612	8.34495	0.00000	58.57271	6.77161	11.77002	8.53625	56.03471	44.18483	3.24744	1174.23380	7.35148	7.62871	7.52738	3.43520	-4.10063	53.30972	83.62389
5.30369	6.97290	1.00000	25.30417	7.74457	7.93334	8.90641	50.22746	66.01051	5.77132	1182.99990	10.82717	8.13483	8.46120	0.10047	18.85458	8.88649	2.59753
11.93896	6.71904	0.00000	55.65859	4.33505	9.00246	8.28445	42.05550	20.98749	5.88425	1122.02444	8.15542	8.29273	7.50154	0.28051	18.42829	53.14657	140.72287
9.38511	6.84401	0.00000	54.61298	7.01741	9.19786	6.08936	53.52680	31.17985	5.49619	1170.91859	8.80324	6.34386	9.07205	0.29997	31.91954	45.51667	4.86667
5.32133	4.48498	1.00000	54.22368	7.95998	2.99864	7.00476	38.05324	39.66929	3.21435	1174.50990	7.41647	7.96041	9.15703	0.02890	12.14278	48.77644	2.29026
8.89670	8.07583	1.00000	48.79094	5.79464	7.18934	7.19884	71.81267	48.44352	8.41879	1100.78782	9.24278	8.05553	8.33001	0.09488	28.59480	-1.26424	104.09701
9.25998	10.43157	0.00000	65.75107	10.28801	9.99275	8.32037	55.49301	50.73567	8.79824	1187.11709	10.36264	8.64416	8.68435	0.63040	17.42574	51.40944	46.04833
7.18797	6.29479	1.00000	50.43356	5.53084	5.26178	6.42305	54.11874	31.93021	7.54785	1080.45040	9.36935	8.88669	6.96767	0.04502	33.66928	4.73245	-74.26419
7.03734	11.62749	0.00000	66.22444	9.91075	8.97659	8.00406	56.08356	47.01224	9.40543	1111.38124	5.63320	8.69653	7.91200	0.23452	10.84543	31.39547	34.75699
5.85951	8.54532	1.00000	66.15644	8.36764	7.96623	7.00001	52.19210	42.26989	6.99360	1081.99984	10.80012	5.25814	7.64448	0.12115	20.94100	41.80753	-87.65644
6.42328	7.22044	1.00000	45.77684	5.89755	7.95401	6.88053	49.54757	42.37679	8.12803	1080.74419	10.40037	7.96560	6.97997		10.51467	-11.78333	19.91667
8.42152	8.86222	0.00000	60.41491	10.03130	11.62180	8.40500	78.12053	55.77859	10.27929	1082.97000	8.63552	6.41295	8.87645	2.96770	31.13943	43.1009	-75.23266
6.46072	5.97806	1.00000	12.58912	6.51629	7.32479	9.15835	35.70875	42.06553	6.39432	1190.89722	9.01753	6.71046	6.81571	0.09878	12.53044	40.42386	-3.53261
6.48807	7.96027	1.00000	37.96646	5.62526	8.80072	8.00828	57.11769	45.43790	10.98387	1076.24856	11.71642	9.02953	8.28213	0.21045	9.44251	-33.88096	151.07986
