PAHs	NOx	Pb	warning	latitude	SO2	CH4	CFCs	PM10	longitude	NH3	C2H3NO5	O3	CO	PRES	PM2.5	H2CO	TEMP
8.53415	7.94122	51.38121	0.00000	55.67938	9.70341	10.45807	69.09036	8.05292	12.53463	9.94309	2.53984	10.90056	10.69331	1090.72507	6.76485	69.78673	-10.30330
9.68920	8.87351	44.79370	1.00000	23.73333	8.18493	9.14735	81.88193	5.87525	114.68333	10.46674	0.96750	10.30733	6.06764	1096.45861	9.76221	22.44342	35.86853
8.87464	9.02900	42.74235	1.00000	45.50369	7.23284	11.06079	71.53839	6.43553	11.412	8.73561		10.03546	9.45279	1164.55264	8.25828	32.85580	24.81723
8.31733	7.94107	44.67655	1.00000	17.54907	7.88710	10.20681	76.48185	7.19455	82.85749	10.62167	1.03547	10.96608	6.88409	1130.35247	7.82847	47.92730	17.83944
7.42141		51.43972	1.00000	41.91738	9.74808	11.74073	76.56936	8.34004	3.1631	7.75075	2.41125	9.41533	8.25319	1137.17476	12.01389	64.71914	10.56575
8.32857	10.57078	66.04066	1.00000	23.04419	9.57124	11.62536		6.51953	-82.00919	8.11107	1.34388	12.39882	7.75244	1109.38570	8.76062	47.28942	-7.55233
7.87202	9.12524	62.09770	1.00000	53.38333	9.99104	8.81003	85.01037	7.32189	-0.76667	8.63979	1.42960	9.84556	5.90016	1071.63313	5.40123	47.60338	15.95335
6.99668	8.04813	53.57923	1.00000	53.95278	8.56655	7.90087	65.81346	9.66608	32.86389	10.56354	7.85927	7.83725	7.89584	1155.88593	8.43048	33.84250	19.51000
7.83437	7.49951	50.01283	1.00000	55.64776	11.03133	10.15763	79.46769	6.32114	38.02486	9.75342	0.86696	9.69602	7.05086	1116.67514	6.89563	38.09232	18.25955
7.43275	7.81388	66.99425	0.00000	-21.98333	9.64336	6.96492	56.96219	10.07180	16.91667	6.40770	11.40352	4.90641	12.64473	1082.45192	7.15450	67.58437	27.99576
8.21884	9.23816	30.98065	1.00000	53.51684	7.49435	9.08027	70.70426	7.96878	-113.3187	10.10797	2.25672	11.12280	6.42747	1172.33713	7.49427	45.96246	17.36763
9.48944	10.02024	35.47844	0.00000	34.06635		7.08995	79.09557	6.41999	-84.67837	7.63878	0.95512	7.32710	9.12052	1083.63703	8.53906	49.22646	21.20674
9.61255	9.55814	46.74972	1.00000	15.79408	7.00531	10.89264	66.83615	7.84842	104.1451	10.05519	1.42084	7.54162	7.40918	1093.02633	9.72929	74.35084	40.44210
9.57864	8.75847	48.29534	1.00000	41.20485	7.70214	8.23682	70.76515	5.54751	-8.33147	9.68296	1.39677	11.04876	7.15157	1151.48117	5.12936	50.64021	18.95220
7.16955	7.49058	42.87214	1.00000	43.61058	9.34753	8.25329	61.35046	8.19193	1.33467	5.02815	2.57562	10.16846	10.30302	1138.16347	12.12682	38.56267	35.60082
9.84541	7.44166	43.03021	1.00000	16.75973	7.51765	7.80300	75.01170	6.78956	-93.11308	5.42695	0.74043	9.09025	12.25503	1174.35460	9.45427	37.95366	26.12688
9.15877	8.08468	34.13019	1.00000	33.35283	8.80351	9.76807	82.04500	6.90977	-111.78903	8.04035	1.11291	10.48093	9.63456	1063.62424	9.10677	52.48980	29.38591
10.00385	8.89186	44.89269	1.00000	46.09273	8.23714	4.11212	76.44702	6.69114	-88.64235	6.42777	0.90751	10.92597	8.86290	1106.76784	10.00066	74.01629	27.11268
8.79219	8.72747	53.91854	1.00000	53.37596	10.02706	9.12864	69.98592	7.87054	51.3452	10.50898	1.93715	9.59735	7.77738	1073.12370	8.86821	45.51822	7.62565
8.82364	9.73134	29.82509	1.00000	48.35693	8.92687	9.61571	76.32766	6.67589	10.98461	10.17126	1.17604	12.68096	7.70588	1120.33985	6.54434	48.09280	21.78181
7.54685	7.28405	38.93620	1.00000	22.4711	8.54856	9.13189	85.02044	7.09095	88.1453	6.56263	1.14114	9.47736	10.94634	1084.05002	8.63927	62.58540	27.61100
7.77075	7.68283	43.67165	1.00000	23.9028	9.84725	9.77495	63.26411	7.24793	89.11943	6.28355	1.66668	10.31548	10.02246	1102.56369	9.58228	80.33555	15.27885
8.72767	8.08440	63.16933	0.00000	13.8196	8.60443	7.47102	78.38729	7.22412	100.04427	9.66404	1.72856	6.58436	12.15973	1075.81476	10.94157	44.97524	14.55054
7.27468	9.60321	48.73469	0.00000	8.43333	7.71610	6.40494	66.95711	6.28328	99.96667	7.37791	0.62221	10.37619	11.48970	1164.44438	10.50205	35.16415	27.63020
8.95891	9.07772	48.68513	0.00000	33.54428	9.78374	6.20433	77.77602	8.34985	-84.23381	9.28745	2.81649	9.89596	11.71089	1106.46490	10.67518	30.17367	8.51134
7.71639	8.62805	38.04218	0.00000	-36.9256	6.88014	8.22263	63.56007	6.49502	-73.02841	8.20115	0.72950	8.79154	10.61856	1184.56670	10.83949	43.20228	3.68697
7.59610	7.79602	57.28289	0.00000	41.55947	9.75434	6.50667	77.51068	10.25846	14.66737	9.10773	13.80113	11.09725	8.33700	1159.32220	8.57788	71.82115	28.88756
7.44136	7.79074	31.01691	0.00000	55.67938	9.52415	6.99282	85.22217	7.59396	12.53463	6.91784	1.35223	7.21529	9.87154	1087.10342	9.40411	59.33661	14.84026
7.61511	10.46308	50.37776	1.00000	54.03876	6.72475	10.08840	67.64913	8.43480	43.91385	7.51774	2.72847	8.60237	7.98520	1160.38168	3.58907	39.80231	16.23666
8.31224	8.60528	50.56882	0.00000	12.97389	8.95356	7.87529	78.11348	6.56508	123.99333	5.52833	1.23294	9.71724	9.06501	1144.63404	10.68895	46.27489	0.54875
7.88869	9.45257	43.12331	1.00000	-37.32167	8.49424	10.16965	72.98917	7.46276	-59.13316	9.28408	1.51942	11.01492	8.12383	1065.92675	6.16543	54.84933	21.02689
9.44627	8.92643	41.88480	0.00000	37.05944	7.88107	9.00233	73.28000	4.26088	37.3825	5.43526	0.49886	9.85748	11.93367	1167.48962	12.16490	61.29838	21.44370
9.15736	8.75474	56.73707	1.00000	32.54044	8.41000	10.00217	85.10336	5.99012	-82.90375	10.22297	0.90095	11.96794	6.06875	1088.70183	7.82084	47.40222	20.89947
9.25918	10.02500	58.92466	0.00000	26.11527	8.57353	5.76356	68.30453	8.39930	86.59509	7.72876	2.65471	4.50293	11.49585	1113.07133	5.77111	76.31814	19.97462
8.95656	9.85612	31.72941	1.00000	44.43579	9.84609	8.44980	78.89160	8.63995	26.01649	9.90937	3.46792	5.60897	5.19876	1075.80349	8.13363	32.79263	17.33338
7.37473	9.53105	56.79396	0.00000	51.78967	9.95887	5.76641	66.63144	8.29405	1.15597	6.51043	2.56091	7.99102	9.61729	1098.94638	8.92331	20.14329	8.46965
7.25669	7.51582	67.39968	0.00000	16.75973	7.80034	7.78184	86.97715	6.02224	-93.11308	6.42820	0.70382	8.93899	10.29661	1141.61459	11.32235	62.83454	10.60016
7.18360	9.89917	62.01820	0.00000	22.88783	9.96352	7.33744	74.84128	8.17361	84.13864	5.71350	2.64553	3.29995	10.40234	1181.17210	7.83499	39.76942	7.05215
9.20208	6.92584	48.12339	0.00000	36.82167	9.63899	7.33043	66.51410	9.35472	128.63083	5.82129	6.09998	6.65851	11.03773	1085.69661	8.86869	69.05371	10.61684
8.31607	8.59997	39.86076	1.00000	8.43333	10.55441	11.07546	68.72512	6.95625	99.96667	8.49176	1.01215	8.29226	9.00110	1166.77752	5.89391	67.35575	17.10339
7.84470	9.65212	57.99456	0.00000	35.20889	7.52232	6.06428	78.88320	7.03478	111.73861	6.18983	1.24158	8.09500	7.73141	1197.45090	11.07390	68.36493	3.41989
8.64506	9.27497	39.34004	1.00000	31.82539	9.72847	8.73770	68.80268	8.19858	72.54064	10.89812	2.24780	9.39285	4.19986	1137.13246	10.33851	59.65855	9.04332
6.46271	8.41283	14.31800	1.00000	50.23019	7.92833	8.33359	79.59453	7.98283	8.77155	10.17595	1.91993	9.22452	6.38960	1061.98204	7.12479	61.92928	15.78734
8.65288	6.59032	58.46802	1.00000	43.62558	7.60870	9.14696	75.21446	5.70221	13.39954	10.52717	0.64472	12.01536	6.69764	1111.68889	7.29697	49.23880	24.74759
9.87634	7.07868	21.06973	1.00000	19.32889	7.17436	10.46001	80.04676	6.38986	-99.32556	9.10533	1.15133	11.12668	8.63132	1149.82473	10.62938	34.38960	16.26701
9.53872	7.96605	48.43774	1.00000	34.81667	8.61321	8.60910	63.20132	7.83320	137.4	9.81798	1.51852	9.29785	8.08156	1134.90490	6.82908	62.75752	27.86121
7.85792	9.44846	75.49296	0.00000	41.84364	6.83491	8.52036	74.15785	6.48460	-87.71255	5.35574	1.07235	9.79340	7.34392	1069.39992	12.23868	32.81429	16.91665
7.71581	9.25806	64.10417	0.00000	48.77644	9.41575	6.10933	81.30845	7.36628	2.29026	6.19517	1.40418	9.70614	8.85371	1154.12330	10.87697	27.56418	8.50531
8.84068	7.73838	38.46842	0.00000	50.5107	10.06229	7.68605	70.54546	9.61473	18.30056	2.68462	7.13502	5.99457	9.05641	1100.56340	7.17261	21.67533	14.43353
9.10797	8.09855	73.60766	0.00000	36.64852	8.82834	8.87936	80.30087	7.38292	51.49621	7.28428	1.42091	9.16165	9.79262	1183.93011	9.83092	52.12855	5.75261
8.51004	8.53257	28.57330	0.00000	53.59337	9.81373	5.84577	72.48765	6.97940	9.47629	9.33062	1.12534	7.75596	10.28993	1198.29092	11.92721	76.37967	16.85957
7.46856	9.43612	46.72581	1.00000	40.87329	8.77917	10.16443	81.42020	5.63865	14.43865	9.05016	0.77966	11.07790	7.14009	1096.49714	6.12146	52.43580	24.16736
7.19525	7.70386	54.84099	0.00000	48.52961	7.89683	6.15467	60.11137	6.92471	12.16179	7.30136	1.00736	8.18150	8.65083	1117.82343	11.58963	54.43509	9.72866
7.86232	7.43846	74.97951	0.00000	27.71809	9.79688	6.83264	80.41809	7.44092	-82.35176	5.48005	1.76284	8.72887	7.90202	1107.63935	11.09269	63.51050	8.62382
8.71059	6.95044	41.66905	0.00000	19.21667	9.30855	7.73163	72.79670	7.59002	73.08333	8.25785	1.55899	10.56264	10.11049	1126.17703	8.31779	44.84221	23.18314
9.77140	9.33218	65.43782	1.00000	-8.73508	8.83855	9.40518	71.20091	7.03797	24.99798	5.17682	1.11774	10.53999	10.45399	1093.31753		16.91797	-12.49443
8.89993	9.41767	38.51293	1.00000	-7.60361	9.13057	8.81429	67.10533	10.29184	37.00438	9.39807	14.65970	9.11198	8.04983	1050.70470	5.40859	38.86906	18.82077
9.77463	7.63076	55.41636	0.00000	52.2	9.00670	8.80389	77.58855	4.98997	8.63333	9.22142	0.53758	6.86230	9.75266	1160.30753	12.00450	58.32983	20.12931
9.66621	6.36908	58.04908	0.00000	23.73333	8.15556	8.40626	72.55313	5.97565	114.68333	9.22436	1.08748	7.98183	10.44575	1078.50604	12.36296	43.48069	9.56864
8.29172	9.16816	54.03975	1.00000	-17.83333	10.46995	10.15117	75.40569	8.17404	48.41667	5.50228	2.13592	7.89896	11.20807	1113.08250	9.02443	57.48249	19.59445
8.80554	7.95486	53.44107	0.00000	42.67164	10.07565	8.48580	78.21720	7.32421	14.01481	6.57276	1.32501	3.57700	10.74213	1080.00929	7.37699	45.51563	13.74513
9.23511	9.13706	49.05017	1.00000	50.9803	9.65704	11.26310	59.04202	5.05056	11.32903	9.52513	0.93012	12.03864	9.79087	1052.54010	5.35518	47.39591	36.12888
9.63726	9.19819	60.90436	1.00000	34.77453	8.67255	8.82408	79.35941	8.00694	-96.67834	11.16017		9.83967	6.75191	1153.46744	8.95063	38.52861	10.03630
7.61783	7.55423	71.77262	1.00000	52.4581	8.53198	9.90150	70.19885	7.60106	13.28702	6.97664	1.61708	8.87868	10.31910	1114.38603	10.53970	60.01508	23.66285
8.28945	7.96693	13.14243	1.00000	48.52961	9.48303	10.63008	79.04460	5.87762	12.16179	10.56176	0.68057	10.58501	4.78378	1137.65241	10.02937	67.39428	33.49780
9.21444	8.24504	65.05143	1.00000	32.35126	9.24785	9.01366	66.95900	5.71132	-95.30106	8.59759	0.76740	10.00838	10.91579	1051.38699	8.37873	55.00742	1.44280
8.11538	7.89550	55.42152	1.00000	42.67164	8.31586	8.58873	61.03719	6.88000	14.01481	4.93214	1.04735	11.27201	10.53742	1103.50451	9.51140	64.94501	23.39488
8.78242	7.21505	35.07982	1.00000	-14.66463	7.64110	10.07574	61.38414	6.81816	-52.35558	9.78370	0.78613	10.82427	8.19036	1164.07158	7.57587	64.82953	8.55171
8.44038	7.29134	52.03773	1.00000	18.42745	8.11996	10.87684	83.77001	6.90144	-67.15407	9.23372	1.33889	9.00430	9.31338	1180.80735	5.97990	50.52100	7.41852
7.48371	10.11118	39.02758	1.00000	23.15678	10.93076	10.36603	55.83410	7.56668	-81.24441	9.24071	1.34847	9.89105	8.73269	1182.08890	10.30076	60.65977	14.21066
8.63931	9.37808	68.07730	0.00000	12.97389	7.97091	5.62540	68.20846	7.38659	123.99333	6.79922	1.57008	9.68952	7.94366	1149.77765	10.19654	45.51648	14.22407
9.00576	9.44936	60.21189	1.00000	-7.76667	9.41626	9.58257	60.19510	7.37868	35.7	6.11033	1.39613	12.19973	8.77643	1157.77359	10.19294	39.25680	5.57841
7.73203	8.17974	43.41481	0.00000	21.53889	8.22057	8.17879	82.46343	4.89574	71.57737	8.50425	0.94881	9.22515	8.40306	1184.90020	10.67046	48.73038	0.96807
8.47132	7.56373	59.74809	0.00000	48	9.08325	9.79980	79.29311	7.79701	-4.1	8.77977	1.74527	9.37711	9.64833	1147.44648	9.21517	40.92200	16.97688
6.75337	9.87465	66.51303	1.00000	48	7.79502	9.52236	70.33009	4.76075	-4.1	11.01225	0.91807	11.91451	5.11792	1052.69463	10.16241	45.38650	16.20747
7.46504	10.22667	62.29066	1.00000	22.4711	8.55132	9.99527	62.57579	7.74943	88.1453	7.33602	1.73874	10.92923	8.68505	1120.03633	11.19689	59.72854	-9.77279
8.12757	7.60278	48.96452	0.00000	33.98154	10.47320	6.58018	68.42054	6.86992	-81.23621	7.53681	1.08563	6.55278	9.52149	1128.27344	7.01504	43.74714	19.24618
9.71401	7.88200	60.94474	1.00000	44.97639		10.64659	72.47997	7.92045	19.61222	7.99753	1.98301	8.76353	6.82138	1151.57045	3.87297	54.87096	20.34256
6.95414	6.67859	43.17604	1.00000	9.82564	8.14770	11.16659	81.91631	7.38781	78.25795	8.88584	1.56193	10.63061	8.36521	1073.79446	6.22513	33.77160	34.41091
10.63986	8.97756	24.20168	1.00000	33.4425	10.00430	8.43564	75.30598	7.82572	129.96972	10.67557	2.01571	9.34075	5.92150	1122.82677	7.28567	33.61973	19.94306
10.36450	9.43065	45.27770	0.00000	53.49389	9.26856	4.28600	80.74623	8.83797	-1.29243	8.92653	3.91429	10.75855	8.80466	1115.31222	9.19660	82.28051	15.44265
7.48679	7.79326	41.56493	0.00000	46.51872	9.46418	6.99924	72.90227	6.83492	86.00214	7.75254	1.14780	7.44711	9.58922	1099.72441	11.78217	43.47560	7.59112
9.66320	8.22514	14.47669	1.00000	-7.76667	10.25237	10.63740	78.68634	7.35035	35.7	10.99889	1.30342	9.87484	6.12444	1086.13916	11.03985	72.29014	18.96405
7.18084	9.56489	55.31345	0.00000	22.83957	7.65117	5.17862	70.07472	7.52988	91.84128	8.58510	1.43830	10.68746	10.66742	1166.35738	10.45836	64.82047	8.66327
7.76349	6.25653	66.09984	1.00000	17.54907	9.55349	10.59379	76.16378	7.56892	82.85749	7.13425	1.64086	11.21638	8.41672	1177.90943	10.82876	50.88307	14.44288
8.86993	7.10708	21.40052	1.00000	49.88307	9.84903	10.51811	74.74384	7.86886	-119.48568	7.70567	1.79545	9.02259	9.52572	1083.24081	11.80470	42.60391	20.61838
8.73018	8.88560	24.11722	1.00000	52.68333	7.09044	10.30358	74.63232	6.15137	0.93333	9.46880	0.99765	13.32741	7.33978	1196.88459	9.03080	45.70815	13.89351
7.98869	8.69359	44.14759	1.00000	26.2173	9.36463	10.37190	75.55441	7.89892	-80.22588	11.37554	1.59196	9.16401	7.01809	1107.87418	11.33286	51.72536	4.29028
8.11902	9.00748	39.45509	1.00000	41.84364	9.61308	7.36269	61.93859	8.03246	-87.71255	9.89667	2.10992	9.11454	7.05953	1166.72917	5.59214	35.05153	13.94205
7.33230	9.42475	58.45981	0.00000	10.20898	6.52292	6.06861	71.16415	6.49434	123.758	5.78460	1.18486	9.97138	8.18655	1116.52003	11.30471	41.60482	23.07074
8.63663	6.58326	60.69826	1.00000	-22.9	6.80304	6.99280	75.93125	8.20145	44.53333	5.86221	2.27496	6.17395	13.56028	1153.28360	9.63046	66.62905	33.80852
7.23320	8.17142	19.24486	0.00000	36.06386	6.90881	10.43882	72.30025		4.62744	5.68284	0.69033	8.00397	10.45849	1124.04286	10.86893	50.43391	17.40536
9.83020	7.66743	57.62591	1.00000	34.61667	6.84858	10.50243	69.60778	7.41825	135.6	9.66899	1.34567	9.18890	7.66561	1073.57890	6.75056	41.81707	28.48501
9.19325	8.77972	42.40877	1.00000	-15.675	8.08486	12.39717	69.65918	7.24410	-38.94722	11.33830	1.34254	9.90255	7.54645	1109.99163	8.57936	55.69341	35.73031
8.88827	7.58141	44.79912	1.00000	50.56149	8.60005	9.20981	71.34624	8.13475	4.69889	9.54406	2.35306	9.06429	7.54499	1083.94930	4.96182	52.48491	19.84170
8.46577	7.28556	50.35966	1.00000	40.5576	8.51430	10.48982	88.22400	7.85299	-74.28459	9.14931	2.18906	10.30178	7.53009	1182.87729	6.59686	65.35979	33.84279
9.23167	8.24068	25.33159	0.00000	43.62558	8.74963	8.23508	78.43528	7.47767	13.39954	8.23092	1.01020	9.92332	9.92492	1090.44676	8.68340	55.11241	26.62252
8.43569	9.68189	50.66977	1.00000	50.26729	10.25323	6.90380	80.45006	7.49661	-119.27337	11.78843	1.13199	9.43523	5.39470	1175.05721	9.68106	56.80362	21.97049
9.46771	9.55037	64.36252	1.00000	10.10649	9.68382	9.60085	60.27728	6.36934	76.35484	9.18883	0.95955	11.38427	9.18829	1104.63468	7.84590	38.35207	21.26459
7.98804	10.51138	59.24242	1.00000	45.75279	9.70767	11.48415	64.03247	7.67725	130.57211	11.30193	1.53682	9.17608	8.06011	1114.42368	9.78408	53.53118	22.67129
10.10822	9.03957	59.90555	0.00000	22.75218	8.05395	8.00238	72.19681	5.79642	72.68533	7.39024	0.92025	8.96701	10.74514	1184.62772	11.11926	63.67026	21.88078
7.74334	9.08789	54.28556	0.00000	52.21099	8.36009	3.69366	80.69410	6.65125	7.02238	7.48381	1.13679	11.64757	10.71674	1122.08690	10.64002	60.29817	8.76929
6.09141	9.27913	55.10092	1.00000	39.45621	8.24878	9.23871	77.63365	9.59549	-77.96389	5.25644	7.60363	8.28691	10.15667	1171.78260	12.84162	71.39242	15.54114
9.49841	8.60439	43.22005	0.00000	26.2173	9.08476	7.28801	73.83102	6.89653	-80.22588	8.03654	1.10609	6.28007	10.31975	1146.06228	8.15435	49.47623	14.81314
8.43796	7.93158	35.26900	0.00000	28.71271	6.66908	6.75187	69.04697	7.01748	77.656	7.04784	1.28544	9.45524	9.72230	1097.12003	10.41946	49.71134	17.36474
10.26028	8.48747	53.80598	1.00000	27.09978	8.86080	9.47952	76.08918	7.30636	-82.45426	9.62553	1.32470	10.25954	7.29842	1151.06277	6.16766	32.31070	15.64755
8.11085	6.79737	80.07771	1.00000	35.82756	8.63386	11.75859	68.30361	6.21218	137.95378	7.29845	0.96090	10.37016	9.15040	1109.95366	3.60200	44.61196	3.71449
7.87156	8.42288	59.66861	0.00000	21.59983	8.94022	8.37055	77.13521	6.43917	71.21169	5.35032	0.76586	8.68355	7.39449	1095.94446	11.88591	48.46713	22.87830
9.06053	7.78064	45.70010	1.00000	-19.32556	10.65677	10.65536	77.28123	9.37579	-41.25528	7.04482	6.14244	8.47478	9.15504	1110.08381	11.96657	46.76359	22.13175
8.95154	8.26226	59.91111	0.00000	-21.205	8.88476	8.60789	74.95834	7.66222	-41.88778	9.01700	1.48365	8.71570	11.04260	1065.79006	8.18593	51.88523	14.30118
9.74239	7.61015	47.59563	1.00000	53.46506	7.34017	8.89990	79.82322	8.17432	-1.47217	5.42530	2.14791	8.91170	10.87004	1163.90447	11.12423	48.96106	28.99141
8.76464	7.73620	65.02798	0.00000	35.74788	9.44631	6.22681	82.57425	11.23990	-95.36969	3.04458	35.62670	5.75735	10.58227	1157.83376	5.02300	54.35642	15.20795
8.24633	8.67758	68.70115	1.00000	42.4251	10.14007	9.27717	69.20575	7.10539	-71.06616	12.10151	1.24449	10.34340	5.75343	1192.41827	12.47647	41.41861	14.16658
8.44031	8.67125	42.61049	1.00000	11.50526	8.78898	8.84853	75.66777	8.23392	77.23826	9.48030	2.72411	7.46334	6.38917	1199.96663	7.05351	51.63294	12.09409
10.38240	9.17181	66.15318	1.00000	33.93113	8.83500	11.68980	63.95710	6.35361	-117.54866	10.99521	0.95029	10.18596	8.37679	1091.87821	7.84952	77.49201	34.13619
9.82225	9.44037	45.76945	1.00000	53.59782	7.60264	7.70331	78.75135	6.83416	34.33825	7.63026	1.11073	8.94894	11.77667	1113.70404	8.83309	65.94138	14.69587
8.74216	8.10839	70.32679	1.00000	-11.78333	7.38037	8.89853	79.72379	4.26029	19.91667	10.78104	1.07905	7.02498	10.49767	1064.66632	9.94168	53.64202	16.60622
8.71693	8.27044	44.32315	1.00000	37.19723	7.54738	10.35061	70.78018	6.93264	122.05228		1.06411	8.18525	10.50094	1070.10340	9.93104	32.36736	11.83105
9.83078	9.22958	62.69472	0.00000	39.00622	8.67935	9.26209	57.21095	6.38083	-77.4286	6.65877	1.17858	8.67645	10.14096	1100.92729	10.99001	39.22457	7.85967
9.25124	8.75647	34.91019	0.00000	52.47774	10.02636	6.45629	61.64339	6.98671	10.5511	8.79577	1.03149	5.77593	10.78023	1147.19868	8.72047	49.67539	8.12511
6.70727	6.78836	64.38881	1.00000	7.62789	8.17334	11.65914	77.37539	6.69344	4.74161	8.50307	1.11489	8.22435	7.30107	1152.22691	7.01813	51.36274	-0.29372
10.13075	9.57056	30.40405		6.8485	7.35892	6.58732	76.82217	5.57785	3.64633	4.22017	0.71214	8.61615	8.86161	1151.38164	12.92425	57.17176	12.90065
9.25432	7.16535	45.31282	0.00000	20.88953	9.95543	5.99625	76.83972	9.50214	-156.47432	8.55821	6.76521	11.26957	8.41084	1054.17580	8.54712	73.93470	18.76329
8.87876	7.71894	58.65189	1.00000	10.22677	9.35939	10.11133	80.01881	9.05971	-67.33122	6.17904	4.75816	9.95232	8.80900	1156.32536	10.58701	52.89606	5.92883
8.77266	7.71530	45.03034	1.00000	38.07789	6.18863	9.89322	75.29972	5.48236	13.44275	8.88692	0.34496	10.68658	7.43019	1085.50038	6.71809	68.59752	21.64412
9.60774	7.66832	61.25880	0.00000	-34.28853	8.84582	5.83953	70.47093	7.07258	146.05093	7.05299	1.26914	7.91941	8.56896	1055.24685	8.85715	54.38006	24.85091
7.95861	7.32162	41.60651	0.00000	10.7375	9.08041	6.62047	79.20543	8.90437	122.9666	8.85369	4.24311	10.37477	9.14467	1111.70621	8.03768	62.52487	10.67887
10.36021	6.57633	51.64246	1.00000	39.57582	10.12915	11.34896	75.15983	6.12511	-105.11221	7.70349	0.94972	9.02095	7.95555	1109.69865	3.88988	37.89210	9.29625
7.80379	9.23424	32.42298	0.00000	34.85	8.78585	7.51681	66.57190	9.06043	117.33333	8.07758	4.35534	11.42987	10.55651	1174.25990	7.98166	56.55584	8.38345
8.24884	9.00826	62.33661	1.00000	20.14298	8.33515	10.52386	88.81720	7.76071	-77.43532	10.11628	1.68201	9.27703	7.93270	1151.63074	8.51533	59.92150	19.87390
9.33486	9.06565	57.60088	0.00000	43.61058	5.88288	7.92180	69.03814	8.14553	1.33467	9.80942	2.42041	9.24248	9.61103	1074.36096	9.02275	50.67625	1.34340
7.11863	6.35041	53.41057	0.00000	55.67938	8.19972	6.26614	83.60643	5.29773	12.53463	4.31712	0.99058	9.51330	8.80186	1170.77104	12.31082		3.78978
7.13535	9.93304	14.86193	1.00000	-17.83333	9.16452	10.16204	86.49430	7.45477	48.41667	9.52266	1.49500	6.97065	7.43859	1115.77519	7.57334	69.05925	15.67236
8.78648	8.75394	77.95025	1.00000	2.41669	10.65269	9.50898		7.44900	30.98551	11.32190	1.39259	7.76176	5.68348	1086.56091	8.90137	62.00526	21.42609
9.93055	7.54076	62.19536		59.33333	9.71367	8.39371	60.90775	8.76131	18.28333	10.01259	3.50645	10.56350	7.37622	1054.08166	6.51947	55.42520	14.42956
11.09608	8.01667	46.55634	1.00000	22.4711	10.81372	10.04258	80.54273	8.04720	88.1453	7.63568	2.06962	7.28138	10.96177	1089.16587	10.17512	61.76883	10.61100
8.93756	11.20542	60.32149	1.00000	53.94313	7.82086	10.16803	78.93432	7.86263	10.30215	5.54450	1.90576	10.76805	9.42243	1145.68083	9.37803	53.78196	25.82242
6.09818	8.76992	82.82550	0.00000	36.24624	8.53539	5.07878	73.04534	7.32192	139.07204	7.06611	1.46990	8.19893	8.43191	1123.00801	11.09965	75.60765	21.46579
10.21911	9.14358	54.96380	1.00000	13.44581	8.65231	8.77179	71.05831	6.61472	101.18445	9.38419	1.00648	12.12032	6.46293	1166.32261	6.38196	31.90009	14.53304
7.98512	9.18203	58.36898	0.00000	50.18545	8.02710	6.37222	57.63925	9.48099	27.06365	9.89101	6.62366	9.11378	8.42160	1109.69850	7.86035	50.29956	8.25692
