PM2.5	O3	H2CO	SO2	PAHs	longitude	latitude	NH3	TEMP	C2H3NO5	CO	CFCs	PM10	PRES	warning	Pb	NOx	CH4
7.43059	8.13534	61.54745	8.22000	8.72698	-76.78319	18.00747	7.56406	12.13596	0.40923	6.88888	46.28741	9.06022	1195.57241	0.00000	58.85570	9.25606	7.62430
6.77768	8.80948	60.67464	8.72546	6.96605	5.03586	43.83125	8.09706	17.49607	0.58111	8.07900	66.28405	9.41741	1107.85036	1.00000	61.44351	10.99109	7.98999
11.76383	8.00808	32.66488	9.25259	7.93164	123.50266	41.94175	10.01897	10.51597	0.07328	7.66290	62.37670	2.87982	1059.10706	0.00000	55.93491	9.08440	8.82394
10.64766		51.84200	12.30272	7.33879	72.54566	29.69221	6.58611	18.55047	10.44803	7.70231	61.45868	12.46031	1119.23309	1.00000	25.30663	12.40265	7.77361
10.10361	9.09387	49.72278	8.95860	8.94469	82.85749	17.54907	8.99203	31.73270	0.11124	10.38080	52.96004	6.82583	1111.15476	1.00000	32.38890	7.03597	5.94629
4.69892	8.59582	66.36009	9.72459	7.47097	-66.8499	18.03496	5.94140	0.30864	0.17620	6.94404	39.69800	7.76981	1071.04888	1.00000	50.75142	10.02812	8.46457
7.78270	9.74895	30.93531	6.79873	8.60323	91.84128	22.83957	11.08269	10.35560	0.07047	8.31051	26.18337	6.84717	1060.85063	1.00000	59.57575	3.87767	8.28456
9.34791	8.38054	47.70396	8.02416	8.59390	1.6	43.11667	9.90581	20.65809	0.11656	8.24199	59.09992	6.63025	1056.19874	0.00000	57.66143	9.79430	3.28368
9.02309	9.20864	40.39885	9.75514	8.25333	65.27258	58.04254	8.39240	14.32426	2.99749	8.60675	51.08621	11.20956	1128.62288	1.00000	58.45955	10.79628	8.82156
10.94520	8.08424	37.01019	8.42954	6.81118	117.59152	3.31332	9.51272	27.74963	0.11320	6.52396	27.45850	5.81953	1164.88222	1.00000	34.70389	5.57075	6.46616
6.99053	7.78337	39.58323	9.02512	10.44345	153.10236	-27.50578	7.69118	13.70809	1.64616	9.08174	55.04221	10.58224	1058.96976	0.00000	66.74877	6.42528	6.76621
3.15242	8.84093	42.48772	8.02233	6.32776	5.06258	7.50251	5.34713	16.64135	0.11511	6.07053	38.74755	6.84615	1194.10230	1.00000	56.88391	9.61116	8.39789
2.56240	7.31469	57.25421	8.34801	9.05044	-68.30472	9.91861	7.87563	22.57670	0.05986	8.90027	35.26249	5.62462	1169.64175	1.00000	45.22149	9.21793	8.53290
10.57658	7.56742	33.60343	10.38832	7.81798	101.02083	4.02219	9.46622	32.76115	0.09322	10.42410	28.20534	4.42836	1154.44583	0.00000	47.19485	8.40120	8.94319
6.35525	8.11226	53.19131	6.74799	9.47713	105.75635	10.29085	8.42758	32.48914	0.49267	10.49076	71.35589	9.30133	1182.51524	0.00000	67.77836	5.83387	11.53651
6.46034	7.13448	46.08873	8.70316	8.95849	84.63445	24.81757	8.96580	22.32912	0.79287	9.47774	39.48291	9.87249	1140.99658	0.00000	32.49108	6.73142	7.02221
6.02886	8.05905		9.82874	8.11315	67.84222	40.11583	8.67544	33.30929	0.23795	8.59827	64.25730	8.31856	1055.33496	1.00000	67.04342	11.25453	7.51036
10.16727	8.53553	26.04810	6.78427	6.61366	-0.36053	51.64316	8.38100	16.10941	0.09107	8.51782	39.63432	5.94902	1137.63040	1.00000	34.53974	8.67599	6.80931
5.44947	7.86123	56.19117	8.17865	9.26043	-4.83076	39.96348	4.78888	24.26813	0.43564	8.78009	50.06221	9.07257	1143.83105	0.00000	38.45734	9.31381	9.42604
7.49403	8.61107	57.93593	9.79925	8.26283	36.73307	55.38752	6.32997	19.00264	1.12988	8.47802	62.54866	10.15328	1069.06423	1.00000	67.50722	9.29928	10.08925
8.25187	6.67965	58.21293	10.13798	8.86122	8.51667	51.88333	7.26691	12.15464	1.33040	9.27217	55.27334	10.35834	1100.43871	1.00000	74.69458	8.92319	10.86346
8.98726	10.73529	57.64717	10.14772	9.23313	3.55665	36.72544	8.87071	4.20040	0.14148	7.81869	39.81818	6.83667	1148.00052	0.00000	47.96339	11.03919	9.23144
9.23835	8.05070	57.39523	6.02911	8.63034	29.91582	31.20176	9.88810	7.63918	0.08237	8.92247	62.80962	5.69820	1164.91193	1.00000	57.84576	4.79844	8.27353
8.16193	7.43187	44.32142	10.25803	9.22518	5.58472	52.14	8.12689	32.65453	0.96997	8.31958	44.75688	10.03163	1158.71819	1.00000	52.78900	11.96076	7.48682
9.06943	10.06207	55.67606	9.41148	6.64434	15.07041	37.49223	9.02345	19.93621	0.15587	8.30739	60.50630	8.06885	1081.25306	0.00000	38.25091	10.62843	5.05428
6.40545	7.25798	57.78462	6.98690	10.17604	12.70038	45.9836	8.60225	-7.37268	0.18967	8.18589	38.79040	8.18499	1074.26407	0.00000	43.15699	8.70651	6.50420
10.47902	8.14135	59.59427	5.86679	7.50359	1.00288	49.28669	11.82461	16.59353	0.14314	6.99753	46.36238	7.30368	1081.88424	1.00000	48.16672	8.17083	9.73554
10.88879	8.67744	36.06774	10.67999	9.60280	72.68533	22.75218	8.51823	-3.37511	0.08489	9.14722	53.31751	7.03065	1113.09730	0.00000	48.31164	10.17626	7.74075
8.81807	7.95516	54.76417	5.92951	6.98696	13.29371	52.53048	8.09433	20.07635	0.22220	6.51595	62.21238	8.17087	1078.58445	1.00000	57.06634	9.28387	5.53952
9.56129	8.60168	49.57659	10.03434	7.68639	-6.90656	33.92866	11.45286	12.59158	0.31117	7.73902	51.05537	8.82270	1071.39734	0.00000	60.66736	5.76026	8.69428
2.96555	8.44080	60.23944	4.35283	8.95927	3.55665	36.72544	11.22595	1.03994	0.07966	8.35176	37.54252	5.16165	1177.70681	0.00000	47.43657	8.03904	10.31199
7.65554	6.84404	29.91116	7.73415	7.10387	-103.42897	20.28527	6.60917	0.43723	0.93994	7.29061	52.17519	10.02695	1084.49978	0.00000	49.14035	7.32980	9.57758
9.91872	7.11940	57.72766	7.61038	7.62873	101.02083	4.02219	9.30374	7.96470	0.07014	7.74834	34.54318	5.44511	1144.30368	1.00000	45.02280	3.57342	6.39615
8.19626	9.12765	53.40748	9.44112	5.52954	-98.15529	26.18924	7.64927	17.38752	1.26242	10.29163	62.48091	10.32451	1139.03014	1.00000	40.47299	8.78810	10.73061
8.97514	7.46128	24.86482	8.54456	8.38599	-122.2608	38.17492	10.59181	7.87760	0.06277	8.20665	54.56382	5.34707	1060.47635	0.00000	49.41703	9.66996	10.06771
6.49994	8.71217	44.97978	10.69097	7.21546	10.03988	53.6052	6.15595	24.33890	0.46680	6.53246	71.36582	9.20522	1157.03547	1.00000	75.66727	10.48844	8.40622
8.83505	9.99961	59.99865	4.96688	5.74144	86.59509	26.11527	13.76735	11.99106	0.28622	9.03905	28.79985	8.62637	1084.62562	1.00000	53.89701	6.97036	11.34001
9.21977	7.59640	34.70708	10.41103	7.94079	29.65806	-4.83	8.38075	11.08109	0.03918	7.85957	48.16107	4.87886	1079.22264	0.00000	63.09587	11.82657	10.17034
6.36790	8.69047	60.42463	4.98356	9.43583	7.36027	51.20219	6.93437	19.41426	0.72530	7.39931	44.06344	9.66646	1061.42527	0.00000	78.93103	3.82437	12.70582
8.33243	7.22709	39.75132	9.35090	7.90295	86.00214	46.51872	9.12510	29.74179	0.16368	9.32681	47.62462	7.61066	1112.77950	0.00000	33.09420	10.91746	6.50445
6.47483	6.72632	51.98472	9.95148	9.39280	68.75915	27.52948	8.21806	10.93838	0.25678	8.32614	38.94520	8.43023	1115.94515	1.00000	30.65523	7.52043	11.46344
10.64242	8.75292	52.23967	10.23098	7.97023	9.5586	54.52156	9.59918	-8.74100	0.15115	8.39855	54.69154	7.69658	1096.32877	0.00000	17.87921	8.28706	7.09562
6.32129	8.23086	29.31198	6.51147	8.42666	-86.57415	15.48131	8.22580	12.44009	0.39093	7.07344	28.36232	8.96018	1096.67146	0.00000	54.32145	7.36677	7.92698
6.65205	7.52169	65.96316	10.07716	6.72315	20.22625	30.75545	7.21396	17.02382	0.41502	8.29806	44.17701	9.07307	1099.86378	1.00000	62.56625	9.22888	9.99764
7.74237	9.36360	50.32865	11.02533	7.53632	7.36027	51.20219	8.78946	2.11746	0.22724	7.70587	45.01115	8.31158	1146.72936	0.00000	46.49482	10.90306	11.07463
8.55672	7.21930	45.98180	10.62670	9.14747	38.2739	46.7055	9.43838	3.79035	0.10503	8.73764	32.54581	7.80341	1156.35787	0.00000	41.17874	8.15023	7.94170
8.02715	8.65552	69.51831	8.80528	8.28453	-103.42897	20.28527	5.61560	39.16458	3.03519	8.07900	52.40152	11.23241	1081.67360	1.00000	50.05761	9.09915	10.56093
7.55167	7.80176	45.92698	6.71136	8.11350	60.8019	56.9083	5.64560	4.11802	1.27504	9.08806	38.25114	10.31349	1050.71848	0.00000	38.51590	6.43193	8.75212
8.11521	8.94788	45.58601	10.74736	8.34067	-2.31938	6.46346	5.27255	18.85978	1.56874	7.80981	68.52496	10.56100	1198.42076	1.00000	59.23158	10.25313	9.20736
6.28232	9.93718	47.25461	8.06389	9.16921	5.06258	7.50251	5.67225	19.17988	0.67471	7.98802	50.69502	9.67466	1144.69908	1.00000	51.13020	9.74697	9.21922
11.22357	8.38769	56.28889	9.18766	7.85191	-13.2356	8.48714	9.47799	15.63750	0.07925	10.28277	34.51256	6.14370	1138.93474	1.00000	52.46806	8.55915	7.19179
9.71538	10.17993	41.88410	10.06399	8.00622	11.32903	50.9803	7.56896	13.01521	5.92110	7.29175	34.86461	11.89609	1059.73208	1.00000	28.92200	9.71338	10.41256
7.11204	8.69987	44.16225	8.35686	7.78998	44.02488	32.61603	8.83705	17.87941	0.93637	9.12166	47.86190	9.96345	1113.29067	0.00000	42.13499	5.39327	11.06032
7.17192		49.32525	10.70646	8.49243	33	-2.68333	7.84233	16.77098	0.44348	8.89841	33.59937	9.12984	1193.12833	1.00000	53.40888	9.81921	9.48184
7.27201	7.68584	40.24175	8.16054	9.33594	-60.94228	14.67751	6.76800	22.60754	1.10973	7.62109	25.26692	10.17063	1061.12397	1.00000	33.87735	9.54548	9.76270
7.17405	8.85453	64.28425	9.95716	9.59950	-51.87389	-23.44361	9.30562	15.56912	0.32936	7.39610	35.36575	8.64351	1127.24788	1.00000	15.84539	4.78155	4.84817
5.96695	8.20024	56.39969	9.36726	9.34804	103.81667	1.6	5.40316	23.59940	0.41953	9.03140	39.37508	9.12439	1191.15116	1.00000	64.08310	9.37110	9.54564
8.90265	9.51544	71.47966	4.53726	9.82295	104.1451	15.79408	8.62640	23.52943	0.09598	9.39720	56.46183	5.80515	1161.46985	1.00000	51.12226	5.84731	7.03951
9.65020	7.49204	51.90927	8.81390	9.80470	-5.55835	42.64685	10.06294	17.39225	0.06935	6.99517	58.93992	5.88706	1163.53170	0.00000	45.68889	9.41917	7.82119
11.55735	8.32412	72.37494	8.61816	8.62314	-117.23991	47.64995	9.25346	-0.37627	0.08204	7.71991	50.58836	5.15901	1080.52723	0.00000	78.31105	11.33945	5.71626
3.83637	7.91965	56.54250	9.55712	8.51959	-93.08883	45.16024	6.62117	21.86663	0.08576	5.84219	51.72889	6.64497	1176.00919	1.00000	60.93331	10.32141	7.86457
8.78355	9.09199	59.65844	6.30589	6.79828	-73.26022	6.46838	11.26603	4.62586	0.15093	7.90443	35.60293	7.48547	1102.90379	1.00000	62.58147	5.33536	8.04467
6.17542	7.55962	66.44908	10.20187	6.88506	-71.10077	18.20854	6.75689	13.25733	0.28917	6.97696	41.83379	8.74752	1191.92084	1.00000	44.43324	9.22501	9.68693
7.51232	7.50811	42.20043	5.68770	7.52176	114.33333	-8.43333	6.23064	21.54599	0.41475	8.13810	37.67422	9.11813	1103.81783	0.00000	78.84296	8.73971	12.19579
9.33833	7.57620	50.25078	9.78618	9.50535	76.03889	18.18158	7.32123	18.92749	4.91125	9.11112	82.16737	11.69959	1160.44047	1.00000	55.51553	9.58977	10.39740
8.68486	9.35101	40.50408	6.70773	8.16138	36.73307	55.38752	10.34642	3.27893	0.05880	7.34741	37.07425	7.13841	1162.99292	1.00000	33.83197	8.20022	8.64871
10.36872	9.12819	57.98477	8.46676	8.58347	24.14662	65.84811	8.97779	18.24598	0.06608	6.45869	70.70398	6.21007	1106.21680	0.00000	23.23774	12.63561	5.74547
11.01524	8.22218	58.69981	8.98975	7.72783	-120.00865	46.32374	10.76700	26.43439	0.06419	8.40429	50.75438	5.02260	1105.60255	0.00000	34.34041	7.64116	6.95677
10.91129	9.24667	46.63266	7.17696	8.47333	70.91106	29.38242	9.97641	23.56274	0.10207	7.38518	53.30197	6.93784	1158.16279	1.00000	35.54754	7.12412	6.93124
11.01370	6.85364	39.83429	9.59313	9.63130	6.76111	53.16167	8.69031	5.54308	0.06171	8.37100	37.29249	5.73335	1131.07787	0.00000	32.57822	10.46757	4.89534
8.16151	8.98054	62.90336	8.14590	7.65669	-48.62789	-17.74431	12.25647	21.85953	0.14876	8.28977	54.43548	7.75502	1125.66712	0.00000	48.48812	6.92314	7.15672
10.27035	9.86562	47.27017	9.23762	7.65356	99.1625	3.3285	8.34254	16.51254	0.09259	9.52484	47.87959	6.11034	1085.26880	0.00000	44.99041	12.12086	4.78241
11.09976	8.36893	54.59860	7.45136	9.94518	27.06365	50.18545	7.90677	25.88133	0.07266	7.92845	36.89194	6.04448	1085.07745	1.00000	70.48594	5.86288	4.40176
9.66411	8.92258	63.59195	10.53480	9.18990	112.01667	-7.81667	7.39721	20.87151	0.06379	8.66340	47.81379	5.10545	1167.72351	0.00000	66.08321	12.26675	7.58778
4.17890	7.15938	60.90513	6.29008	8.99772	89.20083	55.54028	10.21390	27.03262	0.13179	7.58859	75.28202	7.38636	1129.98800	0.00000	44.08175	5.98619	9.69330
8.93633	9.27534	55.78957	9.80605	7.49317	104.1451	15.79408	9.34439	6.81084	0.16320	8.15519	35.89511	7.70036	1173.73235	0.00000	47.50027	9.90434	7.10186
9.53345	9.49428	36.20137	7.56748	8.34898	8.51667	51.88333	8.98639	10.74183	0.08981	8.16980	27.04365	5.65889	1189.48662	1.00000	46.37048	3.72242	6.27587
8.45590	7.47544	71.30172	6.56566	7.92148	-7.95	53.43333	8.58088	24.33863	0.10201	7.76955	61.51811	7.13485	1096.79911	1.00000	51.11328	6.15693	5.92706
7.34836	10.17038	60.82417	9.65257	7.97437	-97.90308	31.12406	7.30012	8.22091	0.91390	8.82386	41.83594	9.97330	1191.31081	1.00000	61.02430	9.27382	10.00725
7.85717	8.10165	57.16965	9.26050	8.03016	120.74221	31.64615	7.77460	32.71448	1.11807	7.02026	33.49660	10.23106	1050.05839	1.00000	28.51780	11.11039	8.36722
10.56257	8.77712	38.65411	6.37035	9.21550	9.20427	48.49144	6.40093	13.51497	0.05370	9.22474	21.91323	4.82703	1198.52983	1.00000	79.66727	7.22678	4.64744
7.98714	7.06266	30.70465	10.36457	9.30200	125.21972	-8.99167	8.27872	12.86405	0.87091	7.97707	34.60586	9.92051	1082.33255	1.00000	53.72317	8.78035	10.69881
8.31847	10.07206	51.33698	11.88943	8.97455	104.64992	14.64056	5.02541	19.42367	2.02209	8.16879	66.53369	10.80036	1055.24371	1.00000	31.75394	9.85598	9.74181
9.72606	8.62009	70.07486	8.98604	8.16205	4.92235	7.65649	7.74612	18.18021	0.10231	8.97578	27.59358	6.60482	1112.27563	1.00000	62.55117	5.99048	4.03332
9.23683	7.80897	60.37830	10.09842	8.69988	-86.19903	11.84962	10.41137	3.37123	0.08157	6.21385	63.61606	7.15459	1054.76258	0.00000	58.25726	8.21012	7.76637
9.58636	8.21624	63.32991	7.00448	9.07946	99.95469	13.51825	11.40991	11.82699	0.10909	9.52631	52.58670	7.62766	1095.59111	1.00000	35.11823	8.06593	8.99732
7.14356	8.55603	55.79768	7.43832	7.68407	34.8732	32.05971	6.11787	32.09458	2.95961	8.53439	38.02634	11.18737	1145.40842	0.00000	46.30759	4.47680	7.20654
9.21859	6.73850	38.57166	5.48094	8.36257	11.18709	48.73218	11.00432	14.53259	0.09951	9.27877	38.92844	6.84633	1096.60392	1.00000	58.50984	7.80481	9.51458
8.28114	8.07868	56.51742	7.37545	7.31282	-86.19903	11.84962	9.56400	14.53766	0.09296	7.47513	60.24663	7.01196	1077.37964	1.00000	57.15183	6.49543	7.76098
6.92999	8.60221	41.57150	9.15364	9.02601	89.11943	23.9028	8.25416	20.90266	1.71388	8.52117	48.30301	10.61207	1119.17773	0.00000	44.02067	7.04779	9.45457
9.16810	8.59849	67.91091	10.15158	8.73528	-122.2608	38.17492		-6.43840	0.11601	8.04544	49.22855	7.31151	1137.42514	0.00000	51.49931	9.43218	7.58305
7.76030	8.08480	49.12846	8.47242	6.48203	3.55665	36.72544	11.40163	14.70829	0.15498	9.57555	37.71491	7.64589	1135.95053	0.00000	54.29688	8.32557	7.16332
9.39713	6.20177	50.64296	9.26291	7.43941	-91.77127	37.95143	9.69499	26.75307	0.07681	7.73681	39.95794	6.93768	1183.18300	1.00000	57.80620	5.32938	6.36288
5.82825	7.16744	65.58596	10.42585	8.66531	6.10237	46.18396	6.52570	26.47796	0.19825	7.55066	57.33944	8.36627	1190.02287	1.00000	46.20459	11.09337	7.49582
10.21156	7.15726	33.28977	7.45813	6.73811	5.4584	43.32393	7.96462	13.35037	0.08778	7.70474	44.88033	6.47779	1096.80717	1.00000	45.28967	7.02803	5.29323
9.19975	9.36683	43.13069	10.68577	9.46271	137.95378	35.82756	5.61157	11.22821	5.91720	8.75905	50.63979	11.88778	1198.46008	1.00000	53.92082	11.12535	8.77240
4.58880	7.74620	51.41178	9.08273	7.56074	3.55665	36.72544	7.92641	13.01208	0.12995	8.69529	51.74996	7.22971	1125.67096	1.00000	72.28896	11.54832	6.90853
8.34280	8.69686	41.71487	6.01055	8.08751	72.85107	19.30157	4.55279	13.32452	2.24809	8.08157	42.01500	10.90848	1167.20883	0.00000	75.66476	6.23227	9.50508
8.84233	9.45273	43.82933	8.13439	8.44157	-89.99038	38.58894	12.24685	9.67724	0.18991	8.25224	21.28612	8.04103	1085.45392	1.00000	41.00020	7.04200	9.35806
5.28661	7.23795	62.53869	9.17382	8.61278	104.1451	15.79408	7.05137	10.35176	0.23625	6.25608	61.03560	8.23906	1083.91673	1.00000	31.70182	7.33470	11.47564
6.34521	10.27333	52.80209	8.33274	7.20571	-74.13653	40.63316	4.96919	-4.87647	0.69422	8.41107	44.09824	9.68883	1079.11219	1.00000	58.46611	9.25765	9.82406
6.76712	8.19597	56.68916	10.51251	9.50462	-89.71472	13.73417	8.76186	9.94527	0.25460	8.90524	40.36052	8.54610	1135.19158	1.00000	39.87416	10.24917	8.77707
10.82496	7.51003	69.51433	8.75291	7.08314	124.3697	9.6531	10.92233	19.05870	0.06682	5.99321	57.96701	6.25600	1153.34734	0.00000	33.00450	7.60180	6.22094
5.68986	8.56311	65.73601	9.95310	9.08998	0.47713	51.39323	9.35157	26.52808	0.15618	7.73817	44.17122	7.79019	1111.27205	0.00000	25.09666	7.57050	11.25059
11.42241	7.77385	42.78883	4.90236	7.47281	-67.15407	18.42745	10.68681	16.92813	0.18115	10.44257	44.43224	7.71743	1114.11439	1.00000	43.94422	9.61098	8.61010
10.09270	8.98811	55.46693	11.21206	9.10364	-86.57415	15.48131	8.70987	4.42077	0.29446	8.04109	50.19678	8.72908	1165.27886	0.00000	51.09594	8.51801	6.35777
9.59794	7.86657	61.86774	9.43994	9.14128	-71.10077	18.20854	9.00307	13.84405	0.08721	6.65434	26.81924	6.45550	1116.23175	0.00000	58.92407	10.79833	6.13140
6.80754	7.43462	60.57798	9.20130	7.64000	46.58333	-21.15	8.45645	13.92157	0.38098	10.83531	41.71141	9.01613	1190.70341	1.00000	52.14776	8.35582	10.94038
10.27386	9.63024	42.39128	10.00786	8.46395	13.29371	52.53048	7.38498	10.45653	0.07898	5.69053	46.73494	5.81494	1110.31784	0.00000	48.11025	11.61483	5.31981
9.46254	7.05765	22.72894	8.05691	6.59657	-67.15407	18.42745	7.77119	22.78006	0.05446	8.60277	51.81658	6.08275	1083.80112	1.00000	46.71700	4.79691	4.69481
5.97167	7.78418	45.79063	9.01211	8.37681	-58.70072	-34.74785	5.52715	-3.41494	0.37123	8.47350	41.61821	9.00316	1198.83931	1.00000	32.23485	11.76913	7.14728
9.59677	8.64410	47.13797	4.78725	7.49355	-2.31938	6.46346	11.08786	15.54491	0.28469	7.91449	51.25921	8.74435	1068.99647	1.00000	52.10448	9.86599	8.66615
7.96551	9.04343	33.42782	6.40461	10.71790	73.06784	25.13915	4.36640	13.77852	2.93721	7.46772	31.19091	11.18002	1083.27466	0.00000	57.82003	6.41496	8.80196
9.52894	8.34508	58.39454	8.27940	6.72356	-60.94228	14.67751	8.52594	13.17429	0.04597	8.07337	80.10218	5.64907	1199.94103	1.00000	44.71779	5.56278	5.99805
7.61583	9.97751	60.97415	7.77719	9.02705	-68.30472	9.91861	7.47155	5.08076	0.25603	8.01313	33.95498	8.31691	1147.99856	0.00000	44.72733	11.57976	7.42688
7.82180	7.03113	55.83609	6.08827	9.05990	13.32127	52.59319	4.26116	13.41436	1.81754	9.59204	76.08104	10.69270	1162.58896	0.00000	46.48757	5.40578	12.32346
10.74344	8.92705	48.91118	9.83712	8.92740	104.1451	15.79408	9.72874	12.84271	0.09207	7.92109	32.61907	5.27985	1192.38691	0.00000	50.00392	9.52722	8.96092
5.82302	7.50530	44.12519	7.47361	8.19987	-7.95	53.43333	9.73373	38.44639	0.09159	8.74938	73.58083	6.75166	1157.05161	0.00000	44.48672	10.91763	4.21931
6.23881	6.85180	25.92969	10.04625	9.56093	26.01649	44.43579	7.02217	31.84979	0.29004	8.37614	39.82549	8.68930	1099.97556	1.00000	61.82360	10.13718	8.40641
9.61643	7.36129	66.25456	10.13230	9.71382	-87.65644	41.80753	9.56482	31.05516	0.10899	7.98091	45.19988	5.99735	1163.99999	0.00000	50.33819	9.47759	9.23684
8.72631	8.00446	66.59741	10.43829	8.60553	8.77069	50.80904	8.76073	1.57746	0.16829	7.63424	54.95122	7.66958	1081.65532	0.00000	89.18569	10.84481	7.77830
8.38472	8.89076	69.22952	9.95852	8.72252	44.53333	-22.9	9.38842	11.71230	0.23048	8.40377	32.45991	8.30083	1169.76262	0.00000	49.89827	8.83645	8.12637
9.19661	10.06365	55.97055	10.87663	7.72542	-73.75335	45.4473	7.90759	10.62318	2.57028	7.75523	25.56031	11.05522	1118.78652	1.00000	33.22971	8.34847	11.55318
7.61816	9.30735	45.01838	8.76651	9.34118	60.70278	55.75556	4.72631	7.37440	2.32839	8.70023	45.47080	10.94113	1066.98734	1.00000	46.93527	8.60253	10.64940
7.31516	8.96218	67.19934	5.19458	7.19123	89.11943	23.9028	5.89148	20.94588	0.24482	9.42246	61.06795	8.27550	1172.46554	0.00000	63.81546	9.68327	9.63561
12.72829	10.37382	58.51810	9.28200	8.13061	72.85107	19.30157	9.41684	13.10896	0.02306	7.20608	53.26199	2.97851	1060.14725	0.00000	34.63613	9.51550	7.96678
10.49404	8.38973	32.98323	10.70572	7.59196	113.13148	23.02677	9.29318	8.17300	0.08102	7.98516	46.36941	6.10730	1099.90602	1.00000	55.94032	9.17137	6.99524
10.30203	8.00451	47.64403	9.61330	8.32093	-37.65	-10.91722	8.86897	14.07199	8.15378	8.12638	66.94413	12.21299	1106.77025	1.00000	34.66646	5.65379	14.58182
5.91571	8.18388	33.35737	8.66374	9.90902	86.68363	23.49668	6.03535	9.12824	0.33132	8.81474	38.72535	8.89429	1094.84349	1.00000	41.87856	8.99125	9.80836
6.54041	9.57285	58.11504	5.96173	7.79840	-68.30472	9.91861	7.20632	10.83436	0.22941	7.74591	51.22767	8.52048	1114.29230	0.00000	57.86583	8.18735	12.45389
6.33551	6.95062	32.38036	9.49189	8.04099	83.36889	26.76628	6.56167	21.17084	0.50326	8.69755	60.51700	9.26145	1149.58183	1.00000	67.38217	8.98257	9.91121
9.46600	7.92930	59.32109	8.17970	8.08427	-52.51028	-28.81833	10.75943	3.70146	0.25795	9.02946	36.75097	8.41639	1186.71571	1.00000	44.99333	8.41544	7.69916
7.61748	9.26074	72.08845	8.54307	8.04100	-71.06616	42.4251	9.84203	20.84673	0.30829	7.98099	49.42953	8.81662	1179.96953	1.00000	47.27228	6.77642	5.88495
9.35717	8.35988	44.48891	8.53044	6.84873	28.19028	59.37722	10.44018	13.52909	0.26799	9.56187	56.01642	8.41950	1060.90580	0.00000	51.90264	7.95228	4.14352
12.10830	8.93030	86.82536	7.95601	8.38903	25.8191	53.5942	9.20691	32.32279	0.05075	9.36386	36.66388	5.12957	1107.69548	1.00000	29.71113	6.62123	6.90101
10.65512	7.24591	44.26241	7.08074	8.29511	27.46153	-21.44236	10.94557	13.65472	0.26638	9.32622	23.75921	8.55227	1073.07145	1.00000	51.47881	9.17897	7.95146
6.56145	9.67317	54.36918	9.09196	8.73091	104.1451	15.79408	10.19513	6.19391	0.56602	10.01666	49.23585	9.35222	1097.46083	0.00000	23.65655	7.42835	9.19967
6.88553	7.76997	37.39431	7.85868	9.21668	77.24779	10.58806	7.85347	25.32270	0.19345	7.40560	54.38279	8.06862	1154.34473	0.00000	51.41187	10.63083	6.66810
8.98070	7.30901	64.64818	11.05146	8.07997	0.47713	51.39323	6.70012	6.45873	2.49998	10.13027	34.31712	11.02089	1144.30886	1.00000	65.70379	11.14814	8.79550
3.87149	7.79103	74.88812	8.47026	8.04332	-6.03731	37.35813	7.08947	14.46129	0.12364	9.22227	36.40318	7.16000	1182.29825	1.00000	45.50679	8.83348	9.52045
6.29553	7.68690	45.02087	9.43662	7.96811	-75.60804	39.96097	6.76576	0.96746	0.33901	9.67921	35.03384	8.74756	1173.25301	1.00000	35.93802	8.96837	10.20968
9.62045	6.87766	52.37098	10.55951	9.22793	136.84186	34.4833	8.76248	7.69368	0.08984	7.89288	43.77771	5.80906	1167.48713	0.00000	50.67620	9.71383	9.26124
