O3	PAHs	Pb	latitude	NH3	C2H3NO5	H2CO	PM10	NOx	longitude	SO2	CH4	PRES	warning	CO	PM2.5	TEMP	CFCs
8.65361	7.26894	38.04415	53.16167	9.05729	4.83939	52.19269	8.47064	7.38090	6.76111	3.51087	2.59033	1061.21398	1.00000	11.66428	8.76407	15.98269	37.54507
7.71947	9.43837	45.28126	40.87363	9.36642	1.83730	42.39412	7.23871	5.05687	14.34085	6.61245	12.76294	1125.97822	0.00000	4.25282	5.39477	32.99965	40.27989
8.62880	7.10315	39.01588	-11.78333	5.86738	3.01745	31.74155	7.66667	8.68592	19.91667	8.51461	8.76438	1179.23226	1.00000	13.03983	9.06100	20.47245	67.10587
8.12267	7.38990	62.75776	-3.5403	9.49552	7.71072	50.87512	9.03161	6.64218	118.9707	8.79826	11.31171	1166.45848	0.00000	6.03090	6.08586	23.02683	47.60981
8.91669	6.43388	41.44170	59.37722	9.22978	4.20794	54.53133	8.12082	9.51742	28.19028	6.94577	6.30185	1071.68159	1.00000	9.64136	9.25403	33.87942	64.07169
7.73071	8.68383	36.53158	51.40148	8.62494	11.05257	44.57820	9.41572	6.82756	-1.32471	8.17388	9.48950	1079.21743	0.00000	4.48128	6.52534	15.82637	53.99926
9.06929	9.43308	51.71706	43.32686	9.41367	3.52874	47.24127	8.15262	11.23594	-2.98884	4.57012	6.27044	1149.59839	1.00000	7.82214	11.56776	15.03900	30.46462
8.87382	9.49403	36.14767	52.14	5.17620	2.62617	27.83522	7.86456	8.40511	5.58472	5.99798	10.32999	1067.46948	1.00000	12.74897	9.15107	8.51291	27.95730
7.22599	9.73927	51.21412	-7.54972	7.07884	3.05714	33.84341	7.99850	10.32206	110.71639	6.87818	7.73387	1086.37672	1.00000	9.60030	9.18795	0.66250	71.42424
8.16577	7.96649	42.51126	23.0072	9.23534	2.14263	54.26572	7.39639	7.12787	-82.4017	5.76856	3.84472	1127.09343	0.00000	4.37792	8.36902	19.41311	56.90555
8.29002	9.70186	41.40224	41.54566	8.02247	1.05425	40.10298	6.61628	9.97537	-71.29144	7.00075		1087.25767	1.00000	9.39011	10.58509	3.99160	82.00827
7.40000	7.50214	46.47208	53.53041	11.74752	1.47562	62.04265	7.35845	8.33084	43.67663	9.55635	8.24139	1081.43128	1.00000	6.36003	7.28464	33.60941	67.07214
7.28926	8.61645	44.60358	23.18	7.72115	1.68324	44.09546	7.16097	10.17863	88.58	4.73125	9.88537	1058.84012	1.00000	10.31868	10.78147	18.22879	61.65414
8.09224	9.27198	59.91157	-7.57897	8.52325	1.92724	61.43674	7.16935	7.29781	112.23109	6.49211	5.79009	1111.64141	1.00000	11.53537	8.93619	35.82168	46.79715
10.09421	8.49586	47.52917	43.11667	10.31513	1.88506	65.25252	7.42000	9.40114	1.6	9.68510	5.78167	1140.42839	0.00000	4.93949	9.22785	3.38318	59.04644
7.04108	8.46235	51.45597	-25.42778	10.82621	4.58960	45.86794	8.17285	7.61605	-49.27306	9.77505	8.83885	1125.14951	0.00000	6.65672	6.62152	2.34526	49.19369
8.59658	8.45024	49.22441	34.4833	12.59372	1.88837	55.67032	7.12503	9.78916	136.84186	5.21260	5.05402	1116.61074	1.00000	8.51085	10.52407	1.47400	34.82596
7.99148	9.34842	55.52276	50.80019	7.24599	5.55348	59.44600	8.75078	5.61151	7.20769	9.02292	8.94760	1100.78060	0.00000	6.20196	7.82131	3.92918	44.77539
7.29177	10.05184	58.70906	51.35084	7.54101	8.21705	42.35393	9.14388	4.69044	-1.99421	5.75306	7.36764	1186.40059	0.00000	5.96786	9.70699	19.11978	78.48496
6.78988	8.64126	40.78865	-5.41667	7.19841	4.51638	51.71832	8.50564	5.76799	38.01667	8.68603	10.36769	1071.68397	0.00000	7.13908	6.93570	2.99595	50.11267
9.43604	8.64572	56.67805	31.28092	11.31030	7.19170	56.73085	9.00652	7.57088	74.85849	9.36576	9.00263	1176.27805	0.00000	6.50280	6.55968	13.60715	49.28100
5.93280	6.41514	70.20874	11.84962	8.08991	3.53018	47.86215	8.20691	5.42485	-86.19903	5.25279	6.15331	1148.39422	0.00000	7.75375	10.70680	8.39208	69.20947
7.21111	8.31755	45.90674	55.82885	9.64694	7.35814	39.69273	9.02752	4.76802	-4.21376	9.42770	10.40780	1145.34932	0.00000	6.47747	6.60359	17.98516	49.30831
9.31421	6.35715	81.71147	27.09978	9.59984	1.43769	40.62517	7.14265	11.10992	-82.45426	4.99008	9.07697	1180.32136	1.00000	8.57398		12.53790	42.71098
7.86530	7.32834	62.54495	48.73218	8.63684	2.93737	51.14771	8.05165	7.61897	11.18709	10.74797	8.40016	1186.24509	0.00000	8.60678	7.43961	7.22673	52.30698
8.75748	7.38957	35.31089	-10.90889	9.06680	1.10150	43.57092	7.04071	6.72806	-37.03861	5.71049	4.78568	1091.78119	0.00000	6.73886	10.47684	14.56446	55.85521
9.04736	7.87843	30.37540	-7.51611	10.79561	4.02873	49.91991	8.37953	7.73585	109.05389	6.38515	5.94410	1168.78822	0.00000	7.12364	10.83417	18.41523	42.92334
7.40620	6.57328	69.44477	33.37526	10.28804	27.65757	39.18718	10.38841	9.55896	74.3092	8.88519	5.56401	1061.02473	0.00000	7.57494	11.16782	1.77892	47.80211
8.19635	9.41039	65.01282	43.71032	8.05213	9.53816	41.47683	9.20769	4.98625	-1.05366	9.26031	10.98299	1167.93216	0.00000	4.48763	6.32694	24.75470	64.90036
6.90140	8.10520	42.12761	33.43443	10.54510	4.72627	55.49039	8.53447	10.70786	-5.22126	6.59648	5.21215	1055.41784	1.00000	10.16168	7.42583	4.13330	60.52991
8.03187	7.51186	36.04398	48.52961	5.99548	1.05282	63.32773	6.04042	10.29723	12.16179	7.92686	7.47475	1068.35275	1.00000	7.78111	10.40365	24.42854	57.19788
8.10661	10.91649	30.69915	15.45144	9.99331	1.49974	32.32748	6.98490	10.33106	78.14797	6.42498	6.97623	1156.10903	1.00000	8.90396	8.87877	18.08462	50.42035
8.14567	6.58424	61.27653	4.02219	9.21093	1.96615	65.70859	6.65485	5.95357	101.02083	4.96842	5.90486	1148.43862	0.00000	6.73354	11.22159	11.99410	64.29438
7.91998	7.89101	78.38162	-37.88333	11.00549	7.95650	63.47469	9.06023	7.84154	145.06667	6.33309	6.72347	1096.05059	0.00000	9.16470	11.47769	14.59756	39.78738
7.82410	8.47356	34.91949	52.68333	8.14391	10.53565	68.29247	9.31151	4.88291	0.93333	5.72943	7.76140	1073.87975	0.00000	6.63748	9.35445	16.09448	58.51424
6.65273	9.37628	36.41918	-10.91722	10.67886	1.63248	58.32121	6.96290	6.64182	-37.65	8.79083	11.19545	1132.76730	0.00000	6.72666	6.36042	8.76981	46.19879
8.18083	8.53451	50.30072	45.99194	6.32758	2.63187	39.17275	7.90740	9.39005	29.41824	5.08004	6.61659	1173.12346	1.00000	9.93066	12.22912	31.70252	39.99044
7.33483	8.27516	57.75190	61.78491	7.56867	1.11705	49.06497	6.23070	8.23771	34.34691	10.02853	10.21216	1061.81784	0.00000	9.29405	7.18140	14.46565	79.34397
8.48624	8.90421	48.05850	39.71734	9.46502	5.59417	34.83467	8.72209	7.79140	-74.96933	8.06459	6.09348	1117.65654	0.00000	6.33133	8.10581	26.72972	75.40847
5.69275	7.56796	54.11832	39.09112	10.22634	0.97229	47.03873	5.55278	6.38082	-94.41551	11.47961	8.62432	1135.09615	0.00000	8.52128	7.02075	26.12505	29.69659
8.02344	9.40014	46.97056	44.89784	9.72756	4.35227	38.44407	8.34980	10.33249	8.86374	6.59994	10.12977	1195.63681	1.00000	8.54190	12.22896	19.54204	56.57650
7.84878	7.58837	24.52426	40.58654	9.83860	6.84430	50.53733	8.95895	7.24787	-122.39168	9.32468	8.50915	1138.45363	0.00000	6.51070	6.88566	8.57226	48.68839
6.74360	7.90642	51.83544	39.72943	6.07446	11.20612	40.52133	9.34593	8.45669	-104.83192	5.64206	10.25723	1196.00080	1.00000	12.77636	9.87961	8.54729	62.64619
8.98782	7.31595	48.71182	45.44694	9.49987	4.98069	61.90191	8.46369	10.51518	8.62118	6.60874	4.50091	1139.85308	1.00000	8.38973	7.65626	5.64790	43.36100
9.10934	7.66926	37.27566	28.54944	8.50978	11.31240	39.27034	9.43321	8.52186	-81.77285	4.77825	9.71717	1138.48791	1.00000	9.62012	9.96430	15.89342	59.60627
7.77195	7.53870	35.73909	-8.73508	10.29374	3.89357	18.91229	8.10566	9.64162	24.99798	5.94133	5.86558	1069.91347	1.00000	10.27665	9.55050	3.24122	36.68546
9.01617	9.16995	32.89481	43.54072	10.34237	5.19359	46.46664	8.60681	8.46261	-116.56346	10.99058	6.47265	1175.69680	0.00000	6.61018	7.16988	20.10877	55.65030
7.28843	9.93124	62.95081	23.0072	11.64109	4.57798	52.19116	8.52494	8.67163	-82.4017	9.51518	9.17575	1121.86199	0.00000	6.59586	6.62047	28.78712	43.19243
9.18190	8.43794	29.40751	50.88506	7.40244	2.87347	41.23315	7.97264	9.99086	4.07601	6.97218	12.06786	1112.04052	1.00000	11.40832	7.74824	18.18709	46.78728
6.69287	7.16216	43.22906	51.95838	5.86433	2.49829	61.23105	7.76874	8.52382	4.47124	7.17767	8.65535	1195.99737	1.00000	10.02260	9.63692	17.23664	40.96769
8.98668	7.26134	37.94618	18.03496	8.55539	3.53649	37.40413	8.13576	10.49293	-66.8499	6.69426	4.88318	1149.46123	1.00000	10.90202	8.08533	23.31960	44.94389
7.99024	9.98904	57.16004	30.21121		3.22206	40.75155	7.69423	3.48970	74.4818	10.74930	11.10736	1182.37906	0.00000	9.25511	7.11932	15.96138	54.25858
7.80445	7.60548	68.75612	50.20528	6.87013	7.26084	63.85399	8.94380	9.55078	19.27498	7.58696	9.90556	1096.03142	1.00000	8.94891	8.98112	32.59467	67.54634
7.61695	9.28398	60.11941	36	3.29862	1.88204	39.54738	7.43134	7.44967	139.55722	8.03562	8.46361	1122.13549	1.00000	11.94730	8.90372	7.81578	55.87490
6.90955	8.49659	54.08420	55.82737	9.56332	6.17558	85.31061	8.77356	6.05052	-4.0573	5.50724	6.63436	1196.58287	0.00000	9.02588	10.01514	23.61990	42.13441
7.10884	10.95822	64.99304	20.14298	7.83435	3.84105	68.76554	7.70848	10.23728	-77.43532	6.79180	8.35383	1114.61602	1.00000	9.31044	10.33067	2.71401	48.72505
7.56459	8.05370	62.82500	33.43443	7.62339	2.28313	46.60052	7.64423	10.60263	-5.22126	6.34720	7.48727	1072.39704	1.00000	9.32213	11.08588	14.99393	47.65740
7.48255	9.13699	43.35612	47.76232	12.20454	1.72155	49.89288	7.74196	9.50690	-122.2054	8.41350	6.48057	1187.95955	0.00000	7.15492	9.15827	38.99009	53.83630
7.83336	8.71616	63.03036	12.95629	7.66159	2.68866	40.03918	7.64452	9.72388	78.27539	4.82579	9.03422	1080.49730	1.00000	12.31600	11.00977	8.45667	34.19876
7.97251	7.44361	37.20808	56.9083	5.03800	2.04826	60.27216	7.71992	8.98544	60.8019	7.59294	10.35115	1126.95412	1.00000	12.29937	8.72244	35.22784	58.42389
9.60642	8.36712	52.44551	20.28527	10.37351	1.22208	16.52451	6.84682	9.48453	-103.42897	7.82339	6.88741	1186.49450	1.00000	9.62608	7.39158	31.55747	39.26661
8.80310	7.24574	45.39964	45.35	11.79697	2.82221	72.54277	7.92296	10.09819	126.28333	8.03372	4.31121	1158.16230	0.00000	4.12555	9.71836	17.65704	48.38400
7.31135	8.40295	74.32450	27.85	8.79719	3.85695	53.02966	8.29370	11.72229	112.9	6.85827	7.35260	1087.66536	1.00000	10.26860	9.31118	8.16276	29.26852
7.37478	8.50136	68.30326	-34.74785	9.75037	3.74877	23.24099	8.22861	7.37110	-58.70072	7.47978	6.74710	1061.26967	0.00000	6.46132	9.38850	23.20296	57.18560
9.73096	8.65948	29.73175	42.16808	10.42220	10.07341	39.78523	9.39551	8.05553	-88.42814	7.84836	7.36980	1052.32026	0.00000	7.30166	9.90926	18.93830	54.98675
8.19157	6.43873	53.40517	50.72043	9.65757	0.85112	48.67717	6.35781	8.26509	11.34046	8.30932	4.38467	1189.54491	1.00000	10.46703	5.55706	10.27645	39.33559
7.72231	8.40572	49.78935	3.3285	6.82906	2.06710	45.52721	6.68974	10.05729	99.1625	6.46339	4.49230	1090.71129	1.00000	10.29981	8.19712	26.67652	37.51775
7.79461	7.45735	58.97609	32.42067	4.68439	25.04344	63.93837	10.28737	7.50129	-104.22884	7.25997	10.88534	1085.04505	1.00000	8.04390	6.79417	5.09145	37.73173
9.15547	6.81115	37.47296	9.57046	6.71357	1.74460	46.18324	7.42527	9.48974	76.32756	7.86017	8.20901	1098.64775	1.00000	7.26039	9.44324	13.24567	55.98051
7.70875	8.65069	36.29867	57.97472	7.98217	6.87452	66.60081	8.84517	5.81481	33.2525	9.38690	9.93518	1063.27149	0.00000	7.81972	6.57590	-1.69877	55.79966
8.39001	8.30577	64.52630	40.94065	9.13813	5.26424	30.13646	8.34096	9.85851	-73.99681	6.64555	5.60413	1151.49463	1.00000	9.08470	8.11265	32.61270	51.70986
9.10918	7.48278	77.52171	45.73333	11.04416	1.30376	59.16857	7.02709	10.47027	4.91667	5.75312	6.70853	1053.47233	1.00000	9.37292	10.06072	13.00694	28.85551
8.25775	8.68166	50.71571	34.56861	8.88437	5.48552	52.76425	8.65060	6.23252	105.89333	9.89659	10.57069	1101.70275	0.00000	7.03902	6.48325	14.53471	44.87013
8.03452	9.11287	29.77132	44.31771	6.99297	1.16709	49.47010	6.78340	11.45847	9.32241	7.18203	7.52602	1180.35739	1.00000	9.93003	11.91749	12.32073	47.48233
8.49505	7.37155	34.39835	42.22718	10.69613	13.73562	39.77695	9.66989	6.50311	14.39024	6.66748	8.76790	1142.92594	0.00000	8.93614	9.35507	15.28196	69.75711
8.46925	7.14780	50.85741	9.3337	8.72922	6.46507	46.46864	8.93103	10.88493	122.8637	6.64441	7.11443	1065.74772	1.00000	8.10630	10.21019	19.21854	42.11556
7.92569	7.58387	38.51778	9.57046	10.78700	0.75813	51.13697	5.98672	7.78951	76.32756	7.38988	7.28612	1167.18297	0.00000	7.74858	8.95295	-0.48588	55.55568
5.63029	8.22492	57.79076	40.11583	8.24336	0.77065	66.80135	6.06961	10.05208	67.84222	6.97768	7.22345	1116.23293	1.00000	6.42450	10.59859	3.69844	57.95469
7.59676	7.81988	51.50484	53.94313	9.61299	4.34102	33.52711	8.21186	10.87753	10.30215	5.18687	6.01620	1174.49351	1.00000	9.39961	10.43457	18.38912	54.91987
9.27847	7.03192	21.73476	47.92526	10.85997	2.07400	26.64481	7.64009	11.14333	-97.03285	6.10884	5.41359	1094.81799	1.00000	10.66401	8.52126	-5.26540	59.84722
9.93505	9.18756	54.38701	19.32932	11.50342	9.87058	63.52622	9.35190	10.99626	-98.1664	7.10858	8.50024	1186.65274	1.00000	9.18304	9.43400	4.74678	70.88601
9.80786	10.58074	49.44650	34.56861	8.09384	4.72978	32.33995	8.47665	10.38164	105.89333	8.97974	9.27496	1190.36195	1.00000	8.76912	8.98400	11.64717	61.64334
7.55875	7.23197	83.80677	6.33444	8.09895	4.37275	48.01727	8.39406	4.23290	124.95278	9.44418	10.48141	1060.22162	0.00000	5.68872	6.36810	6.20412	57.69363
6.87036	9.16768	51.19346	-15.675	10.52133	6.10296	53.76398	8.86003	7.71533	-38.94722	9.79212	7.80276	1199.05460	0.00000	7.30978	7.01059	13.35341	59.90299
7.56482	8.91922	31.36286	41.27194	7.57735	3.81217	45.51792	8.29868	10.38882	123.17306	7.23893	7.17770	1081.54661	1.00000	6.97349	10.81752	8.74662	29.15927
7.30087	7.53306	44.03997	40.65538	10.23182	3.11025	69.18644	7.87973	6.29429	-74.38987	5.55333	6.87205	1188.41191	0.00000	8.02544	10.51872	5.74359	43.41559
8.28587	6.71242	53.89939	50.75932	7.72855	17.56156	56.09173	9.93766	8.05287	25.34244	7.72744	11.40979	1060.34833	1.00000	9.41186	6.69687	28.78910	58.86108
7.38013	9.20309	54.30983	48.73218	9.68456	2.72906	37.53298	7.07864	9.72811	11.18709	6.31751	7.81444	1123.78592	1.00000	9.15651	10.76922	33.20640	64.17686
10.26434	8.85733	50.64918	46.75451	7.51919	5.68487	26.99621	8.69583	7.89477	33.34864	6.77122	4.69371	1148.99828	1.00000	10.77727	8.75906	15.56143	73.33354
8.59290	7.61756	32.25580	34.9	8.60348	7.89089	61.65636	9.10245	9.74532	137.5	6.63770	4.16735	1053.71659	1.00000	9.31695	7.34673	27.84633	
7.59022	7.63277	50.05710	56.11281	8.98286	1.85628	53.76333	6.60580	6.47498	69.49015	7.43914	8.12758	1153.75765	1.00000	10.35192	10.65021	12.67806	50.19754
8.38435	7.83562	47.57572	34.85	5.86559	5.12564	56.04422	8.46763	9.46515	117.33333	7.86256	10.03377	1181.91208	1.00000	12.58342	9.04975	1.86256	44.18405
9.26369	8.63114	40.65959	40.64621	8.96051	5.68834	19.89050	8.61363	6.60073	-73.97069	9.17618	10.27750	1100.46334	0.00000	6.73083	6.50041	21.47619	52.96185
7.02808	6.94735	72.72568	40.1675	3.21217	1.68723	54.58996	6.10396	7.47692	34.37389	8.31839	9.83879	1051.87809	1.00000	6.68763	7.09379	12.98018	49.06518
8.01583	9.03271	35.02526	42.16808	10.70765	9.39928	59.14449	9.11680	6.16427	-88.42814	8.32085	11.28807	1101.67765	1.00000	10.07710	11.92112	5.78491	68.29801
8.10528	8.79785	57.04195	45.73333	9.45513	7.72177	52.95468	9.01211	6.84511	4.91667	7.79084	7.13477	1068.16739	0.00000	3.90606	6.37579	1.45293	54.63395
8.23927	6.74952	58.78748	53.69786	6.91969	1.59688	70.49288	7.50041	8.89553	-2.68758	8.09096	10.60221	1052.82051	1.00000	9.84215	7.65963	6.55593	42.43371
7.85519	7.72285	41.92617	41.1053	9.74907	7.86171	37.87817	8.91147		-7.32097	6.89123	7.49256	1085.94345	1.00000	7.62653	9.63308	32.22179	30.08594
6.99943	8.44827	54.85022	41.54566	9.40472	2.16302	33.25606	7.79318	10.35736	-71.29144	1.70321	9.69753	1147.85039	1.00000	8.43822	12.32822	30.48796	54.69570
6.87379	8.16870	55.70324	16.68911	10.25203	3.15673	21.70164	7.96138	9.68853	98.50893	5.44625	7.64470	1142.22874	1.00000	8.62355	11.09299	22.05759	76.09142
8.27866	9.46782	26.03627	50.82882	8.66587	11.52973	50.26889	9.55895	10.42294	-0.32247	7.33585	5.00647	1119.56431	1.00000	10.36070	7.13233	20.75680	46.63445
5.99970	7.75115	54.65784	35.05266	6.09569	1.88083	40.29678	6.65279	9.40962	-78.87836	8.43164	7.70712	1088.06190	1.00000	9.81490	10.55548	28.01592	45.72904
7.72600	8.72430	44.79749	-11.94306	6.74408	0.78766	41.25792	6.32497	6.89644	-76.70944	7.72233	11.47907	1187.57339	1.00000	9.23165	6.44583	16.96752	40.94696
9.32810	7.27203	49.44942	31.92923	10.33611	1.80125	66.52578	7.50427	9.29456	34.86563	5.05001	5.85314	1172.06608	1.00000	9.83441	11.87690	24.63639	64.67806
6.79094	9.18119	58.73378	41.85059	8.70866	1.57869	21.26757	7.16331	10.84974	-87.882	6.73609	7.69338	1105.45077	1.00000	8.98786	10.34471	16.66050	47.93487
8.73933	8.01227	57.23534	48.98994	9.21382	1.69268	53.99864	7.24505	13.74637	2.1699	7.91072	7.13038	1186.40974	1.00000	7.64091	6.12294	12.39218	48.07197
9.13997	8.05891	54.27625	6.8485	9.14848	13.09611	68.00019	9.53961	11.01845	3.64633	7.45381	5.36314	1181.00468	1.00000	9.04400	8.46094	10.61693	56.55070
7.30774	6.67816	48.64416	12.04161	9.37201	4.96063	57.44048	8.60702	9.49235	75.35927	8.79333	8.60584	1115.32978		8.49149	9.44465	16.23269	46.14797
8.40358	7.32185	45.45647	39.00622	9.44066	1.93016	42.85502	7.25247	6.27341	-77.4286	8.77811	10.24235	1118.47884	0.00000	6.01523	6.54351	15.20042	39.88533
8.00603	8.54547	50.02624	47.56494	9.47217	2.30357	57.16952	7.60180	5.96215	31.33078	8.36901	10.66321	1150.09095	0.00000	5.75874	6.26098	-7.61412	43.95534
7.98486	10.63741	72.17401	-4.83	9.85579	3.08020	54.04633	7.66269	7.82951	29.65806	6.73019	10.01901	1106.83428	0.00000	5.69340	6.40620	-5.95384	54.15230
8.67433	6.97430		19.32932	8.48667	4.95154	34.68221	8.42308	6.58567	-98.1664	8.04117	6.05683	1093.91473	0.00000	3.77065	7.19516	12.62521	52.74125
9.56054	8.38439	45.31681	43.31667	11.29006	10.19458	55.29209	9.27887	9.69049	-2.68333	6.53891	6.86490	1130.07133	1.00000	9.40809	8.87085	18.15382	39.35672
10.92905	7.20770	57.04481	-3.14306	8.77155	6.14304	51.75255	8.67325	7.58813	-58.44417	9.17737	7.32950	1167.54025	0.00000	5.00845	8.59282	8.78463	59.35557
9.34941	8.27817	48.77959	36.27462	9.85280	1.81925	65.28414	7.10117	6.81082	4.85668	6.24799	5.57323	1060.73911		6.57104	9.71646	30.89046	63.90792
7.36205	6.63436	42.35691	25.92493	9.37973	1.28248	38.82478	6.55183	6.35852	73.66633		6.82761	1171.44573	0.00000	7.82296	10.24420	16.23012	49.08103
9.10469	8.22556	38.49167	-23.85972	11.52341	9.42406	33.73869	9.30173	7.89820	35.34722	6.09965	6.81792	1079.71642	0.00000	9.08858	10.08733	15.36329	69.10656
8.82949	10.12124	68.33079	40.81	7.57391	1.75793	55.52329	7.17763	10.17054	-73.9625	7.36196	9.13841	1076.89257	1.00000	9.17529	9.93075	19.62894	54.32678
8.24231	7.34030	31.99902	-27.4338	11.18653	2.65826	47.45559	8.14059	6.47888	-65.61427	3.92004	6.10772	1144.87347	0.00000	7.65011	10.23052	20.63992	54.27758
7.34588	6.37748	68.35534	7.57944	7.39440	4.05300	47.51939	8.18028	8.37227	-8.53778	5.60576	10.81166	1143.27138	0.00000	11.52215	8.61519	15.45829	46.16325
6.67154	9.06941	40.17773	50.9803	8.53803	3.24879	58.05919	7.84767	12.43933	11.32903	7.49526	4.81269	1141.61901	1.00000	9.11653	5.19469	16.03932	68.45063
10.33336	8.49699	74.90433	-27.76952	9.00397	1.48750	52.44292	5.85954	9.11837	30.79165	5.51333	4.49127	1157.67681	1.00000	10.49853	9.93505	26.83824	66.21131
6.95525	9.11066	53.50152	50.18545	6.48981	10.73926	53.10861	9.40597	10.33530	27.06365	5.79691	3.89557	1064.98222	1.00000	10.56666	7.94399	19.39237	45.16568
6.66724	7.01531	73.19792	51.03427	3.40749		28.14860	8.42972	7.53591	5.37429	9.54583	9.61779	1074.03444	1.00000	11.78596	7.47861	15.67575	44.57846
8.33438	9.53992	64.58417	52.41667	4.01213	2.59561	46.42697	7.19968	8.60458	0.75	8.95203	6.94333	1106.15835	1.00000	9.57595	10.39873	0.49007	40.76581
6.76918	8.59230	43.28340	-13.7804	7.63129	5.32424	27.86250	8.57689	6.59080	34.4587	6.33885	4.83253	1180.28349	0.00000	6.58313	10.02958	21.25684	47.80212
8.01023	9.00253	33.53423	9.535	9.64247	1.42754	41.29513	7.35341	10.26082	-13.68778	6.47230	7.82865	1190.26366	1.00000	8.27059	10.40631	21.09040	36.86038
8.62017	6.10192	64.33671	4.96667	8.78770	2.70172	42.49700	7.43188	7.36007	10.7	9.89551	10.28961	1054.77692	0.00000	7.81937	6.70905	11.56574	43.42828
7.79988	8.02905	50.92730	36.20389	7.73380	15.81228	30.56673	9.77128	11.86043	127.08472	7.10131	7.24133	1083.46851	1.00000	8.45483	12.25799	25.25474	40.29587
8.72981		34.48992	50.7236	8.83546	21.14122	19.49861	10.10921	6.91690	-3.52751	6.96931	6.63926	1155.49686	0.00000	6.84186	8.90629	-9.76756	47.45368
7.27084	7.51514	71.98074	31.71667	4.98698	1.36857	50.80689	6.51762	8.99956	73.38333	8.44682	9.31194	1142.36977	1.00000	11.56758	9.01125	12.56384	37.84038
7.91929	8.07962	64.21061	33.86419	6.97895	3.00718	54.15019	7.69664	9.38896	48.26258	8.09003	10.31822	1166.83543	1.00000	8.68142	8.36499	19.66487	58.24866
7.82789	9.15423	56.19182	51.04962	8.33346	3.98206	39.00408	8.31123	10.61994	12.1369	7.38982	10.37209	1138.58713	1.00000	9.85453	9.08251	-15.53470	63.78931
8.31036	7.90335	29.60541	6.84019	12.10489	2.07610	44.11661	7.28532	9.41694	79.87116	7.22602	5.33745	1174.25224	0.00000	6.85418	10.18605	19.42596	65.62713
7.87489	8.91325	73.31251	51.67822	4.95491	6.24333	43.22186	8.82837	9.49244	33.9162	11.01147	7.83215	1125.05922	1.00000	6.07225	8.18998	16.33458	39.56000
7.40316	8.89567	50.27653	-34.28853	9.52828	1.07035	82.83385	6.86812	10.19138	146.05093	5.76260	5.01038	1120.17452	1.00000	9.39762	8.83093	17.29774	35.91628
8.84492	7.33714	63.47983	51.88333	10.14735	2.55880	66.28147	7.95976	9.23703	8.51667	4.87362	8.37425	1056.30159	1.00000	8.98669	13.59073	27.90209	45.43979
8.70879	8.62881	62.97342	37.30553	6.85410	6.10609	58.30452	8.72944	8.76308	120.82747	9.18821	9.03518	1154.54287	1.00000	7.90570	8.46716	5.80695	48.01704
7.77069	7.57475	52.44238	42.50729	4.76150	4.05042	46.18009	8.40087	9.12337	1.53414	5.26227	10.63563	1150.24362	1.00000	11.89247	8.58191	7.89258	68.88838
8.55410	9.79445	40.55122	-10.90889	7.08527	2.18448	59.78158	7.61717	9.05615	-37.03861	4.66736	8.24864	1174.31680	1.00000	10.29646	11.54435	12.30243	72.56953
6.85527	9.27605	29.23250	-8.76194	7.31512	3.21418	45.21922	8.14739	9.79429	-63.90389	4.22054	8.24001	1176.57095	1.00000	8.29819	11.54929	24.59535	60.74034
