H2CO	PAHs	SO2	NH3	PM2.5	C2H3NO5	latitude	NOx	Pb	CO	CFCs	O3	PRES	TEMP	PM10	warning	longitude	CH4
57.61306	6.08157	9.60820	3.71405	7.84078	0.54067	15.48131	6.62553	45.32742	6.26814	60.76878	4.56972	1139.13632	-3.14052	9.19753	1.00000	-86.57415	6.95239
29.72312	5.70363	5.01381	8.89424	9.12083	0.55141	35.48199	6.78730	36.93925	6.95988	51.25328	5.76811	1114.12380	20.04631	9.17458	0.00000	137.02166	8.63542
26.22671	5.66784	4.93059	7.35797	8.51821	0.31865	47.56494	7.42338	22.34425	8.19141	49.64745	4.93470	1122.87093	9.79222	8.42105	0.00000	31.33078	9.22128
55.03927	5.91284	5.08295	5.11030	7.37797	0.23408	-6.8048	6.28079	54.30537	8.15587	36.03947	8.65121	1147.93537	13.58486	8.17112	1.00000	110.8405	4.31424
53.01264	8.19582	9.55716	6.42449	6.70653	0.81386	29.38242	8.80326	45.40595	8.29726	46.04197	5.13564	1171.90989	11.71292	9.58180	1.00000	70.91106	6.14167
27.88862	4.61513	4.25517	4.80781	7.61244	0.06970	32.35126	7.88848	41.70405	7.68759	44.22823	4.86064	1116.07887	13.10472	5.36164	1.00000	-95.30106	5.77742
56.22410	6.21897	7.40343	7.44835	7.25803	0.04751	56.11281	6.25872	67.98619	7.71455	50.58254	6.47623	1079.10962	7.44598	4.66486	1.00000	69.49015	5.30213
63.59655	7.92955	8.28311	5.40338	7.60345	0.25955	48.49144	7.73518	50.58618	5.52798	46.64744	5.87313	1181.53114	11.74960	8.29507	1.00000	9.20427	6.55192
58.46944	3.89803	6.05447	7.23638	7.21593	0.33494	33.41012	6.18176	43.68915	7.35408	25.16356	6.08409	1131.87588	13.21576	8.53168	1.00000	-91.06177	8.35489
66.14533	9.09192	7.59741	5.96322	8.36898	0.16862	11.8659	6.06148	46.72986	6.23038	49.51940	2.78048	1125.58761	-9.52280	7.71519	1.00000	34.3869	8.08722
68.56911	7.66755	9.06996	5.13020	6.63735	1.48782	51.21187	6.39543	71.52275	8.42738	56.56081	8.10214	1125.70676	6.02834	10.21070	1.00000	4.25633	3.76169
31.80914	7.46624	9.11736	4.99564	7.54115	0.05332	33.03699	7.97029	43.57947	6.57609	46.94424	6.68635	1194.81872	9.50545	4.56942	1.00000	-117.29198	8.11598
49.21345	7.62017	10.11943	4.96880	7.18903	0.68657	53.5942	7.15430	37.09088	7.84542	37.08010	3.93915	1156.20781	15.98578	9.48478	1.00000	25.8191	5.97199
64.53167	8.16414	8.73894	4.99048	7.50608	0.17387	11.15583	8.03240	43.01626	6.75009	53.22868	6.38317	1150.07082	24.80419	7.56860	1.00000	42.7125	5.30579
34.14187	4.27794	2.95033	4.89555	7.26836	0.58113	32.54044	7.13653		7.22380	48.67049	6.28194	1187.66466	2.66572	9.12029	0.00000	-82.90375	6.26065
60.05531	4.98325	8.09213	5.91788	6.09186	0.10349	12.95629	7.32063	35.33623	7.86617	61.93205	10.39927	1117.40515	16.72480	6.61302	0.00000	78.27539	6.22704
41.97567	9.89859	4.97058	3.08195	7.51189	0.14062	34.9	7.80231	43.19800	7.01406	62.08424	11.52565	1050.34316	12.76389	7.55826	0.00000	137.5	4.37039
52.72156	7.80603	9.26592	6.92302	7.92537	0.04692	34.15429	6.96827	48.46321	8.51950	42.90247	7.33153	1167.18832	8.28502	5.11921	1.00000	3.50309	7.25625
46.19260	7.02250	6.71472	8.09415	6.10553	0.09697	51.04962	6.91841	68.06959	7.90098	35.36694	5.56650	1163.99631	14.01851	5.60559	1.00000	12.1369	5.31074
45.11039	7.85082	7.14630	5.50445	7.90109	0.68438	-8.43333	6.31191	28.98899	5.84009	46.93828	4.95627	1168.39574	20.56959	9.35202	1.00000	114.33333	7.84165
45.07012	7.39680	7.69622	3.90955	6.32337	0.16248	36.92574	8.14208	52.08668	7.72064	59.24477	7.86799	1130.39077	20.65920	8.08559	1.00000	14.72443	4.87271
67.71737	8.41629	8.38661	5.60204	7.14719	0.33095	32.50611	7.21969	37.53370	7.13156	42.34240	5.62393	1136.54729	26.18796	8.54669	1.00000	120.14278	5.92947
33.11215	8.42750	9.76481	5.65267	6.90144	0.14271	-37.88333	6.39809	41.19463	8.00881	36.71740	5.05682	1107.79268	0.46397	6.65668	1.00000	145.06667	6.00737
51.49770	2.90488	5.91880	4.60434	6.65021	0.07929	3.11988	5.32889	46.63285	7.55824	18.32724	4.46653	1130.18870	7.67309	2.44077	0.00000	35.59642	7.40147
38.38005	8.82612	7.09710	7.01316	7.64352	0.14608	43.86682	5.81168	65.28271	6.74012	51.35476	9.20541	1131.83060	22.37209	7.04315	0.00000	-79.2663	4.71790
50.39713	9.37415	8.27937	6.91579	6.82167	0.35178	10.15031	6.67899	49.67412	8.34906	42.84053	3.13384	1148.52117	23.94533	8.54420	1.00000	-73.9614	7.55028
57.06353	4.13828	6.75417	8.55032	8.46332	0.14214	40.56754	5.16150	45.41220	8.44582	57.09013	7.94993	1091.06160	33.74401	7.32813	0.00000	-89.64066	6.96825
41.59632	5.78943	4.94179	5.22837	8.10192	0.11104	43.71032	7.36661	63.11371	8.24221	59.63984	5.02942	1056.57751	10.34016	6.10858	1.00000	-1.05366	6.02941
35.20269	6.09146	6.43121	5.86985	7.03074	0.09344	-33.79176	6.30297	24.00574	6.43339	45.60782	7.53843	1061.14739	24.01901	6.90333	1.00000	151.08057	6.56295
50.56841	9.50184	7.78014	6.13336	8.07371	0.03638	55.38752	7.25043	40.51904	7.20885	50.14122	6.32854	1160.33691	19.43651	6.06586	1.00000	36.73307	5.78686
49.13224	10.65390	9.11382	8.88403	7.04946	0.13062	47.83333	9.41833	63.03018	7.48878	40.45476	5.79167	1085.51861	5.74197	7.05800	1.00000	59.6	5.83440
50.71923	9.73844	6.93114	6.90381	7.06524	0.07043	48.35693	6.70648	35.14546	8.60372	28.89999	7.54446	1150.48137	2.85716	5.35276	0.00000	10.98461	7.11276
40.53213	9.36558	9.10263	8.14924	7.18357	0.11116	10.66668	5.99985	57.90649	9.19988	13.06709	4.47573	1097.41686	22.85030	7.33954	1.00000	-61.51889	7.89316
48.81188	6.82671	7.47814	6.75669	8.57587	0.10101	29.53885	7.34536	26.62534	7.66747	24.45048	7.03665	1073.37151	20.53466	6.24570	1.00000	-95.44744	5.81692
40.39075	7.65114	8.75621	4.01685	5.51172	0.21851	13.8196	6.13594	62.51306	5.88909	33.14765	5.60425	1175.99157	28.91826	7.91182	1.00000	100.04427	5.35138
37.65512	4.87172	5.76824	8.34550	7.28785	0.11998	23.9028	7.53988	40.81308	8.11047	75.23536	5.36032	1152.51976	0.72873	7.02579	0.00000	89.11943	9.95273
50.44528	9.29792	3.95623	4.57821	8.15832	0.15856	5.84752	6.48608	41.23682	6.82300	52.15575	10.34924	1146.93011	3.97276	7.18441	0.00000	-5.682	1.87170
40.56041	7.62601	4.65811	5.11034	7.10966	0.31719	40.58654	7.36780	49.64107	8.55632	42.31025	5.43497	1073.34745	13.31776	8.55661	1.00000	-122.39168	6.17728
57.59296	5.12778	8.44253	9.33141	7.11690	0.58616	27.09978	7.85958	40.77220	8.04291	51.60606	3.05304	1161.05475	23.69456	9.16447	0.00000	-82.45426	12.42755
50.03603	5.86200	6.94916		6.23150	0.09422	-6.91806	6.70731	80.15741	5.84235	50.04313	6.75816	1173.54206	21.36445	5.17636	1.00000	106.92667	5.06206
40.97089	8.21533	8.96318	5.71278	8.28293	0.99094	41.47892	7.86095	29.27335	6.71762	48.15689	6.92732	1194.72226	10.99335	9.80398	1.00000	-87.45476	4.46315
49.49569	4.06319	8.10205	5.88164	8.62579	0.08076	-7.73379	6.89870	70.92719	8.09844	40.05803	5.65971	1075.34305	17.07383	2.88191	1.00000	113.69785	7.92047
38.49050	6.45535	4.98675	8.10807	6.89274	0.41598	10.13361	7.48036	58.79381	8.21983	53.54213	6.56497	1061.59330	37.59998	8.79582	0.00000	124.84472	7.26926
50.89242	7.89106	8.52544	5.60784	7.58596	0.26760	58.04254	7.87543	48.75115	7.32552	63.33425	5.99363	1132.79034	21.31394	8.18531	1.00000	65.27258	6.51249
67.77581	8.72584	8.76144	11.82470	5.02381	1.95081	45.40008	6.35951	53.20729		35.61291	5.54119	1141.88257	9.32251	10.51830	0.00000	-73.58248	9.45265
27.29704	6.39026	6.10497	3.94882	8.69878	0.08050	41.24255	8.57974	45.97227	6.80040	47.96828	6.03815	1080.34850	23.34207	6.06672	1.00000	-82.61573	6.83549
36.49736	7.30336	4.69551	5.97550	6.02688	0.13208	40.78206	6.20952	42.21526	7.42015	56.17131	4.06534	1084.42244	11.63020	7.12550	1.00000	72.34424	6.54651
36.07885	6.76201	8.58022	3.95643	6.37047	0.27044	-1.26753	8.41231	66.95504	5.97433	46.50348	9.40622	1100.25466	12.38385	8.34066	1.00000	116.82887	4.11799
48.80417	3.28100	6.82398	5.96458	5.95221	0.10307	-27.76952	7.96404	54.04996	8.45327	37.70919	7.54465	1167.61113	19.95006	4.41593	1.00000	30.79165	6.12227
59.19097	10.75157	7.06350	7.98167	5.59173	0.13222	45.4473	7.51663	35.47010	6.72793	64.97702	9.11588	1193.20039	18.74774	4.41476	1.00000	-73.75335	5.11561
39.08590	7.74775	7.57850	4.82468	6.21337	0.08455	36.91023	6.93251	27.62177	7.55500	34.50805	5.51948	1158.79899	10.97953	5.90730	1.00000	-121.75689	7.80425
25.80679	7.51473	7.05768	5.99059	6.72339	0.17840	54.8421	8.34428	59.14268	7.81906	31.45429	8.08494	1051.49815	10.24862	7.50078	1.00000	46.5813	5.54538
20.87918	10.91694	6.60870	4.81395	7.54551	0.12830	44.59445	6.48879	65.79488	7.95535	68.03364	10.13081	1149.17637	9.33264	6.50552	0.00000	11.04979	5.65222
52.95792	8.49231	8.65003	6.57165	7.10967	0.52094	33.43443	5.20207	22.22651	6.31681	60.37432	5.43155	1193.89739	31.70652	9.08128	1.00000	-5.22126	6.53366
53.05948	8.14008	4.53460	5.46773	7.23905	0.09275	41.57721	9.65023	36.73625	7.34948	48.95213	9.09304	1058.45737	22.71559	6.53075	0.00000	-93.71133	3.55139
39.56996	8.81724	5.28311	5.25947	8.73274	0.10947	36.08497	8.34723	49.39557	8.80469	62.98512	8.16189	1189.99082	19.76738	6.31780	0.00000	9.37082	7.40602
62.36864	4.15488	5.76043	10.56709	6.67882	3.91573	27.0174	6.82950	46.55442	6.51559	63.43293	4.78705	1189.72127	12.48749	11.22029	0.00000	49.62251	9.99847
38.74816	3.97581	6.13784	7.07392		0.10392	39.57582	9.18853	36.75834	7.09699	32.96565	6.52737	1091.48021	15.49610	4.66360	1.00000	-105.11221	4.95855
40.03789	8.79114	8.78661	5.69382	7.17887	0.20380	37.71715	6.83901	50.74535	7.91760	44.12911	7.84496	1130.47217	-1.51340	7.54325	1.00000	-122.40433	4.00317
52.50163	11.43311	4.39264	4.02068	6.86650	0.08845	41.55947	8.04617	72.15212	8.13564	38.68001	8.69802	1071.88927	13.65455	5.43274	0.00000	14.66737	5.98246
64.97581	4.83310	5.51187	6.08426	6.53755	0.11341	49.28669	6.83977	45.51894	6.20616	40.50137	6.11013	1162.35265	3.91526	5.59365	1.00000	1.00288	5.20279
54.42597	8.34577	8.22682	5.18349	7.08390	0.11323	36.21544	7.25252	39.08732	7.22528	38.98628	6.12688	1085.40131	16.18227	6.93294	1.00000	65.93249	6.00191
41.22123	7.92873	7.36059	5.96294	6.19220	0.09438	18.03496	8.85674	53.69945	7.51633	52.83421	9.02194	1135.39380	12.74366	5.72112	0.00000	-66.8499	6.95276
41.16270	9.32192	7.37282	6.03504	7.14834	0.36966	47.76232	5.63850	37.53633	6.61697	46.79629	4.36858	1137.97464	6.42326	8.70330	1.00000	-122.2054	6.53508
31.04590	8.55607	7.08888	7.17386	7.65029	0.14458	-1.26753	6.11284	59.76732	5.85764	41.44105	8.48975	1095.94771	28.37332	6.41980	1.00000	116.82887	5.62616
67.45859	5.62442	6.65051	6.95475	7.86928	0.04507	50.71229	6.62651	60.32244	5.47275	33.16159	4.69657	1143.18645	27.44135	4.46944	1.00000	4.52529	6.89351
51.89231	10.11097	7.32256	8.31034	7.79506	0.16570	-3.74912	6.06830	31.17682	7.98102	67.89516	5.15591	1091.61134	23.75955	7.35708	1.00000	-73.25383	6.37278
27.18349	8.88212	6.73858	7.07641	8.29716	13.25716	44.89784	7.34545	35.73917	6.53117	40.81217	3.06711	1094.83552	8.80451	12.46591	0.00000	8.86374	8.58240
32.79202	8.82743	9.08957	6.00752	7.77439	0.47718	23.1959	6.33563	45.51649	7.26475	20.92446	6.82442	1168.31426	7.41495	8.89251	1.00000	86.51499	4.27242
66.81251	9.36804	7.87972	5.96529	7.07036	0.18373	30.16688	6.77237	68.25665		50.74649	6.60165	1152.62271	-1.14200	7.54471	1.00000	-96.39774	4.98355
59.76303	7.04900	8.53640	9.37280	7.20874	0.10079	6.46346	7.74976	5.55410	5.79599	45.02995	6.15480	1097.85540	16.14629		0.00000	-2.31938	6.55672
15.32062	4.98060	4.43307	10.31056	8.44457	0.21347	-8.76194	5.41537		6.47242	27.47528	6.53050	1178.72877	1.47962	7.69001	0.00000	-63.90389	9.46660
15.17879	6.00649	3.94484	5.25861	5.99065	0.09726	-54.8	6.66162	58.03672	6.04734	45.73858	5.12233	1069.58915	4.70393	7.17314	1.00000	-68.3	5.13880
67.77926	7.60125	9.68118	6.83147	8.87199	0.59329	7.50251	6.59872	71.91812	5.48649	74.37107	5.02479	1084.40879	15.36905	9.18653	1.00000	5.06258	7.65660
42.76387	7.22273	6.82362	6.01033	5.49920	0.06383	31.71667	7.87089	48.86987	7.20479	54.01947	9.29971	1102.31709	-6.07265	6.06543	0.00000	73.38333	5.56081
39.38304	7.56323	8.81776	5.53692	6.69549	0.57777	-22.57306	6.45090	57.34307	8.84056	52.56733	5.09220	1183.92612	20.36088	9.22900	1.00000	-47.1725	6.90357
27.41648	9.89343	8.65654	6.99861	6.64244	0.10815	29.21399	6.80348	48.10607	6.26048	49.23535	6.53623	1184.66933	10.31169	6.72298	1.00000	78.95693	5.03532
50.27243	9.08339	9.48352	6.06474	8.49191	0.27580	44.89784	7.13780	73.10736	6.11013	46.57969	8.41071	1128.51291	8.45434	8.15565	1.00000	8.86374	2.87342
28.35784	6.62594	6.20174	6.68453	6.03259	0.07943	-33.75881	8.30923	37.15449	7.45156	45.78971	4.72197	1177.87130	20.28540	5.55140	1.00000	150.99292	6.23525
55.96763	6.15313	5.76099	8.49920	8.39118	2.48355	44.89784	7.71274	62.13552	5.72764	22.45629	5.19974	1165.26074	16.35545	10.74924	0.00000	8.86374	8.25434
37.27665	10.01532	7.16656	7.40286	8.53573	0.12634	36.06523	6.26259	29.02133	9.25374	35.27620	5.71597	1196.20938	17.64863	7.69635	0.00000	-119.01677	6.50019
37.60564	8.97703	6.45732	7.34981	6.84177	0.11709	3.31332	6.08669	50.33820	6.19706	40.20928	6.38084	1112.64602	19.23459	4.71795	0.00000	117.59152	7.69825
33.50507	9.29978	8.31430	5.84327	6.88275	0.10876	51.67822	7.11090	52.35058	7.48534	55.48397	10.81601	1054.25707	33.53564	6.26696	1.00000	33.9162	2.29966
56.22032	2.87755	5.68264	6.26683	7.65159	0.06759	40.49748	5.82227	58.67990	8.28424	35.46856	4.44970	1126.78597	11.65007	3.52042	1.00000	44.7662	6.69398
52.01998	6.04258	9.80244	3.35775	7.33798	0.72185	55.75556	8.00663	50.89026	6.12038	34.34103	5.81688	1187.98201	15.87967	9.43666	1.00000	60.70278	5.63261
18.68022	7.56293	8.79043	4.94274	7.48375	0.40405	33.35283	6.45012	51.57299	6.16392	54.26111	4.81144	1137.55807	3.03165	8.83591	1.00000	-111.78903	6.68220
48.02108	7.95428	6.13323	5.90236	6.52330	0.21451	-37.88333	5.40241	73.43169	7.86289	47.81794	9.92045	1056.18454	21.29486	7.95765	0.00000	145.06667	4.83261
33.12419	8.91901	8.62916	9.41096	6.79947	0.06226	40.72586	7.16161	36.64136	6.74330	39.21873	4.88846	1115.76865	5.72279	5.35615	1.00000	8.55552	5.84132
52.81279	10.41219	8.61139	8.72395	7.49466	0.22270	45.0408	6.60098	58.49378	5.64397	58.93595	4.50511	1136.58793	12.73993	8.30368	1.00000	-93.263	6.89444
51.04829	5.96362	5.19460	4.96940	7.33784	0.13876	11.00599	6.39512	33.24859	6.86698	45.00260	5.50306	1091.40207	11.06856	6.66479	1.00000	77.5609	6.23612
48.46382	7.48079	9.49081	5.96861	5.32380	2.19218	40.72586	6.03739	60.98587	7.81177	64.84361	4.82058	1126.44439	0.15393	10.62071	1.00000	8.55552	6.65604
60.07906	9.46697	8.58740	8.02368	7.14426	0.20195	20.88197	5.55830	47.78563	4.90001	59.68138	6.55784	1135.00746	25.04638	7.76443	1.00000	85.83334	6.48038
65.84024	6.57100	5.63774	5.19312		0.17673	41.75338	6.12933	53.86961		48.61214	7.56218	1153.28105	28.12478	7.01939	1.00000	-86.11084	4.74246
42.39698	10.86464	3.36299	1.82270	8.22687	0.13051	43.35071	8.58680	55.23425	6.98048	37.17054	10.53480	1091.03263	15.23319	6.34510	0.00000	46.10925	5.46149
38.26508	10.63029	5.71906	5.81917	6.74255	0.09857	18.51957	7.82002	58.26907	6.33202	61.33857	7.89224	1175.23193	12.12258	5.72569	0.00000	73.85535	6.68174
41.33013	3.34781	4.26363	5.41354	6.05205	0.11335	34.15429	6.67092	41.14447	8.20956	50.22572	5.94015	1088.05632	25.61727	5.38025	1.00000	3.50309	4.45171
59.26934	6.83938	4.19398	6.02529	5.82061	0.23525	51.82721	7.80028	57.01351	8.37928	54.88424	5.64498	1098.79619	19.72664	7.95777	1.00000	107.60627	4.94817
34.61553	5.29044	5.75660	6.71520	7.29666	0.05015	51.19139	6.13810	63.35387	6.39981	43.35363	4.37501	1126.64257	1.02812	4.41122	1.00000	6.51352	6.05823
	10.71403	6.63755	6.70696	8.75298	0.06614	12.25282	8.93602	44.59395	7.41214	54.71276	5.66172	1075.61700	7.83167	2.85073	0.00000	79.41727	9.17397
62.07201	6.25964	8.96175	3.18031	8.60181	0.12533	-23.44361	5.56018	63.25416	8.53407	50.47430	9.32590	1075.25297	6.15534	6.65313	1.00000	-51.87389	4.49570
57.78389	8.34224	4.98780	5.97952	4.87796	0.08053	41.24255	6.25480	59.50379	7.65019	37.34405	7.78637	1183.10735	10.95408	5.47589	0.00000	-82.61573	5.48464
24.46403	6.71124	5.92454	6.15323	8.31777	0.14603	56.11281	8.11885	39.73507	8.13215	39.68147	7.92665	1182.01513	22.92438	6.70092	0.00000	69.49015	4.96731
50.06637	7.99353	8.92838	5.65133	6.19551	0.45131	35.72917	7.25433	46.32376	7.57063	48.78860	6.60023	1141.46319	6.55420	8.91020	1.00000	10.58082	5.38360
46.48071	9.07209	7.24725	5.53778	8.25983	0.07268	33.78333	6.67694	45.61937	5.96758	64.78708	9.91693	1149.64621	24.08962	5.60468	0.00000	114.51667	5.04717
49.21902	6.70178	6.34755	9.64280	8.67767	1.97397	9.15093	4.65721	38.20601	6.98059	50.33476	4.33925	1121.17738	45.13421	10.51557	0.00000	-79.62098	9.56336
14.32761	8.50218	7.91151	4.68127	6.98880	0.30577	8.48714	6.86975	54.38307	7.09320	36.00147	5.90282	1084.95534	-2.24514	8.39319	1.00000	-13.2356	4.97406
61.26169	5.48982	6.73143	7.66257	7.01755	0.08392	12.37169	7.28734	53.94142	8.17060	66.50193	5.97371	1096.18541	29.38230	6.50518	0.00000	123.62494	8.56276
33.80774	8.16540	8.33568	6.05620	8.06093	1.70282	25.6439	6.80054	60.65203	5.33322	32.21517	5.86757	1057.84940	55.64889	10.37010	1.00000	77.9129	5.93158
39.19641	5.82794	5.87056	7.93926	6.04746	0.27397	54.8421	5.35454	39.13623	7.17563	62.23818	5.90192	1078.62283	17.14859	8.00827	0.00000	46.5813	8.85409
65.28422	5.57716	7.67169	5.17543	6.20276	0.05417	53.46506	8.90090	37.99310	5.38600	48.40821	5.64157	1158.43408	-1.01506	3.96574	1.00000	-1.47217	8.28635
66.46499	8.72660	7.79971	6.55603	7.70597	0.31332	46.7055	6.27156	88.91924	6.93826	21.80562	6.00027	1094.02730	30.89431	8.27526	1.00000	38.2739	6.71468
70.90492	7.23451	7.35940	3.19314	7.90853	0.29068	54.58048	7.45303	71.08255	6.99679	57.84857	8.78010	1141.20378	12.39655	8.49290	1.00000	16.86194	3.88930
52.09271	8.08870	6.52553	6.97290	7.82317	0.17048	53.46506	8.68476	65.81915	4.34930	34.65465	6.76743	1187.61295	3.62722	7.52674	1.00000	-1.47217	5.11381
51.79771	3.34773	4.97833	3.13330	5.82694	0.11113	45.44694	7.27406	53.84703	8.21926	43.12946	4.42188	1064.64172	1.68782	3.68495	1.00000	8.62118	7.73459
66.64421	6.59019	3.86920	6.60182	7.20282	0.12320	47.83333	7.11106	45.38459	7.34619	41.80363	7.14613	1142.64244	28.36981	6.17257	0.00000	59.6	6.39739
50.85814	4.96385	6.39682	8.40984	6.15985	0.06817	34.5624	8.19452	44.44443	5.72016	16.79925	5.51514	1075.93453	13.62736	5.12254	1.00000	38.28402	5.65300
51.15178	9.03223	6.87611	7.94576	6.97676	0.07752	34.5624	6.67767	72.22900	7.85773	40.07234	6.97841	1156.10455	17.16544	5.15857	0.00000	38.28402	6.03206
72.18576	9.47046	7.37456	6.03990	9.09486	0.08414	51.95838	5.82366	40.27670	5.47598	38.17157	8.68368	1129.26130	23.71894	5.93994	0.00000	4.47124	7.61660
43.07357	1.48662	6.70167	8.17242	6.61627	0.15589	36.02506	5.57556	70.03955	8.60603	52.33118	5.87629	1132.79812	15.19375	6.98427	0.00000	-86.77917	10.75878
44.24901	6.53070	8.51298	3.36911	6.63298	0.49074	28.88162	6.92627	37.01684	3.84018	44.51318	6.54581	1175.29887	-1.15149	9.09038	1.00000	120.03308	5.52416
40.35724	8.96685	9.55173	5.98894	8.82027	0.38907	42.62833	7.99763	49.28797	6.05526	26.48271	8.32628	1088.89334	6.98347	8.67356	1.00000	20.89389	2.75909
31.60896	1.71207	6.78012	9.93375	8.68025	0.47648	35.88264	7.51215	41.74002	7.87093	52.08348	6.61806	1072.01603	15.73132	8.88382	0.00000	-80.08199	9.49887
57.57161	10.08823	8.62296	7.75715	8.53359	0.29548	41.80753	6.91479	41.95596	6.38937	46.59765	5.62950	1119.60357	3.70717	8.46110	1.00000	-87.65644	5.49619
40.83930	8.38170	5.61488	7.98320	6.66213	0.27905	26.91756	7.00370	35.56934	6.52693	25.28349	7.83408	1158.12951	20.83647	8.24661	0.00000	-82.07842	5.16891
42.00482	6.04228	6.65687	7.17881	7.72912	0.11449	37.73222	6.35278	37.00961	7.02305	51.93938	6.49265	1186.95352	16.10642	6.18536	1.00000	115.70111	5.96236
57.48043	7.89442	8.22744	4.54063	6.97981	0.31275	23.29549	4.04217	32.63949	9.44445	73.59341	5.62482	1053.37148	20.07999	8.38477	1.00000	113.82465	5.79717
46.91025	2.38108	6.60686	8.60728	8.56386	2.53222	9.3337	7.18406	49.75073	6.54275	48.39227	3.22682	1138.50207	7.58481	10.78175	0.00000	122.8637	12.00238
36.66600	8.58647	8.59415	5.80520	7.45052	0.48875	23.07492	5.72753	76.88972	6.98590	46.59294	5.38924	1132.50264	8.26677	8.92144	1.00000	88.28637	5.68614
75.12776	7.76953	10.57482	4.34689	7.71007	0.94011	43.61062	8.25377	60.94816	5.71397	43.01538	9.16797	1059.26360	12.61956	9.74670	1.00000	-72.97261	1.04486
51.00454	11.64116	7.15028	9.76433	6.06201	0.35733	34.95303	5.48233	24.17096	7.38115	35.41788	5.68762	1160.19568	9.85995	8.70140	1.00000	-120.43572	6.27288
40.03102	6.68117	7.82363	9.41661	7.80556	0.05570	-3.5403	6.52051	74.54700	6.33432	62.32640	6.71231	1157.30160	7.63224	5.50895	0.00000	118.9707	5.68667
33.08973	7.83500	5.46380	5.30555	7.07443	0.11824	15.48131	7.41262	62.06619	6.47383	75.76027	8.31754	1158.94034	33.93630	5.74666	0.00000	-86.57415	6.85340
50.25590	5.52183	6.62415	8.25810	9.48764	0.10894	58.04254	6.67082	28.21964	5.72634	51.46142	7.03940	1074.28509	18.78253	6.60982	0.00000	65.27258	7.52957
52.11465	9.05444	8.42740	6.25294	7.57338	0.30017	10.98778	6.50740	45.69217	5.75380	36.28955	5.29561	1195.22002	2.76362	8.44958	1.00000	-74.95472	5.86584
77.95299		8.53180	11.16816	7.62182	0.12508	56.11281	8.06966	38.47302	6.56499	50.59373	6.72420	1176.08317	16.36524	6.62732	0.00000	69.49015	9.82465
40.40145	7.82303	7.33435	10.55730	7.77675	1.90217	45.53929	5.46610	45.02948	5.65165	44.34836	5.07859	1073.97767	10.49239	10.49503	0.00000	-122.38731	9.36879
67.63103	7.07298	6.33442	5.62920	6.31248	0.13021	52.86147	7.46043	40.84674	5.31615	51.97981	6.54196	1137.50408	6.44045	6.70057	1.00000	9.5926	5.96428
57.22405	8.22572	4.45638	4.66026	7.58443	0.05219	15.72892	6.86115	49.87973	9.13678	11.70531	8.16736	1175.46282	30.02396	5.01012	0.00000	120.57224	6.11701
39.97464	6.09787	6.55820	9.40484	7.62252	0.06783	20.74122	9.01058	51.72567	8.84531	38.48295	7.22876	1176.44833	23.04611	5.97046	0.00000	-100.44843	8.49413
47.79085	5.71724	3.89013	6.48373	7.13174	0.09438	51.168	7.51681	48.66210	8.95698	19.62543	5.00597	1196.37882	0.71229	7.08767	1.00000	7.973	3.93221
42.00796	8.11699	9.98317	6.21024	7.05616	0.14985	14.64056	6.13038	54.93947	6.51176	49.94059	4.33433	1137.37215	8.61366	7.35173	1.00000	104.64992	7.12876
33.98067	8.74776	8.57216	6.13112	8.12385	0.67305	28.15112	7.21025	57.09391	7.16366	23.68371	4.28179	1158.56048	33.35913	9.29862	1.00000	-82.46148	6.41029
39.84789	3.24391	4.71389	4.57724	7.72469	0.08879	51.78967	7.42844	70.54227	7.35536	42.30189	8.58535	1132.91047	23.51888	6.66721	0.00000	1.15597	4.31985
28.97843	6.70579	6.64174	7.37264	7.34946	0.19351	14.67751	5.78618	71.94157	6.30567	36.56091	7.95270	1061.18786	3.56916	7.38920	0.00000	-60.94228	5.34259
