latitude	PAHs	NH3	NOx	Pb	warning	SO2	C2H3NO5	longitude	CFCs	CO	O3	PM2.5	CH4	H2CO	PRES	TEMP	PM10
51.14942	10.15234	9.53770	9.28362	21.86328	1.00000	8.62807	0.29512	15.00835	23.84935	9.69855	8.54427	7.13185	6.50455	30.44616	1094.28807	14.05994	9.95123
39.32288	11.16780	9.87601	7.49885	64.90740	0.00000	7.33348	0.03892	-76.72803	42.91315	7.41434	10.47135	6.63545	9.82914	34.53633	1174.33339	3.12030	7.03301
35.30889	10.71033	11.20464	7.13819	50.15838	1.00000	10.87136	0.01985	139.55028	31.80672	8.63055	8.10062	9.00647	7.56791	72.14486	1061.25514	16.01858	6.58153
40.78206	6.84171	5.70637	6.81763	65.73507	1.00000	7.44351	0.06504	72.34424	41.66555	10.22089	4.55734	9.93573	8.73440	40.90095	1197.87003	14.56194	7.92638
52.71083	10.52707	10.55056	9.06677	49.76668	1.00000	9.79263	0.05389	5.74861	32.31208	8.50888	12.10903	9.68428	6.73191	55.07498	1161.26856	18.96423	7.68853
8.56697	10.11743	10.12985	9.20130	49.17870	1.00000	11.33858	0.04905	123.33471	54.18184	9.23318	8.95577	9.09429	7.32236	40.82544	1062.58318	13.19119	5.80625
16.0438	10.82652	8.32097	9.26852	34.44955	1.00000	7.10265	0.19874	120.4861	26.42144	6.78677	8.62891	9.59248	6.56197	60.58866	1117.14513	-0.60928	9.50247
41.55838	9.76194	11.38167	9.14431	32.48582	1.00000	10.63718	0.04363	-81.56929	61.49555	9.44355	7.83738	7.22840	8.27366	51.10259	1067.71922	23.43004	7.43941
36.20829	7.02608	10.67876	10.48901	26.24678	0.00000	11.08763	0.81627	-115.98391	61.22903	9.77332	7.41021	9.65654	7.83483	45.18228	1194.37344	3.96327	11.00264
8.48714	10.41460	7.29269	8.47336	59.62607	1.00000	10.00167	1.15010	-13.2356	44.35929	10.02990	6.89638	9.47388	8.25718	34.18106	1089.17007	29.72408	11.35881
53.30972	8.06724	10.28023	7.76646	57.68314	0.00000	11.39638	0.22348	83.62389	53.47413	8.83357	9.51782	9.50827	8.03189	58.21247	1101.93887	10.14568	9.66693
35.88264	11.06176	7.67242	9.77674	59.98177	1.00000	6.28307	4.79235	-80.08199	60.24558	7.53607	8.79833	8.16310	5.78886	49.21219	1146.85776	8.33301	12.79397
51.39323	11.11213	10.19192	8.69843	40.02113	1.00000	9.93544	5.56194	0.47713	37.25415	7.29082	7.35237	9.53227	9.19137	55.70835	1129.23087	16.28817	12.94178
47.30997	8.33614	8.91962	7.98298	40.91533	1.00000	8.44598	3.07191	8.52462	68.26543	7.49475	6.33952	9.70552	7.84823	44.91072	1066.31891	5.70131	12.34574
34.14251	13.28551	11.85807	7.88050	51.43949	0.00000	7.58281	0.03055	-118.25508	57.38445	9.30482	11.27537	9.38559	10.56170	47.85456	1166.83539	18.07721	6.60516
-1.6	7.75628	9.28398	8.66636	36.20974	0.00000	10.72423	0.21248	103.61667	36.49311	8.29734	10.01038	7.31616	7.33085	33.26512	1188.02442	27.20189	9.51221
7.62789	11.53688	8.95153	9.57039	42.00888	0.00000	9.33644	0.22306	4.74161	44.64604	7.44847	8.07921	7.61206	8.34745	50.35699	1139.90910	18.58481	9.60173
55.75556	10.36484	13.22818	7.65878	32.16273	0.00000	10.71615	0.04604	60.70278	42.22479	8.77806	11.88051	9.67053	11.50141	32.86376	1133.40104	19.09861	7.55143
-37.9	8.91245	8.40884	9.27706	52.34707	1.00000	9.00014	0.05934	145.18333	56.83473	9.15374	10.01461	8.95294	8.38686	30.95100	1120.16810	16.07830	7.95470
14.46693	6.63498	13.72199	6.89477	49.99356	1.00000	4.62749	10.18214	75.92694	70.48373	9.75332	6.15286	9.23138	8.63875	38.73014	1058.21408	24.80264	13.54821
26.67319	12.20195	11.44236	9.06214	61.03273	1.00000	9.26333	0.08947	31.4976	49.34176	9.31510	12.44407	9.12096	8.88788	42.22165	1100.89863	21.11955	8.48488
14.14989	11.31573	8.22369	7.99124	53.71093	1.00000	8.29457	0.30478	121.3152	52.23451	9.22278	9.27748	7.65942	5.83048	56.38324	1192.30128	22.02367	9.98832
42.35843	12.10754	7.94734	7.63417	56.81842	1.00000	6.38433	9.32141	-71.05977	48.14091	7.82773	9.09474	7.05082	6.39771	39.18617	1080.90154	23.74342	13.45856
35.61452	8.96256	8.37266	8.40307	73.82411	1.00000	9.55827	0.04045	-88.81395	52.95758	7.50561	10.20677	9.26037	5.87912	23.07052	1166.95328	16.47773	7.50140
41.66394	8.73202	8.55614	9.89258	49.52132	1.00000	7.14558	0.32381	-83.55521	47.49735	8.63759	11.59354	8.72306	9.17228	73.54384	1106.43078	8.57627	10.04486
52.53048	8.97183	8.58348	8.34765	24.70141	1.00000	9.87408	0.04183	13.29371	47.99573	8.79674	10.83140	6.78238	6.36857	61.48470	1161.89589	7.81338	6.99617
-23.44361	8.82555	11.34662	9.34090	44.03637	1.00000	9.12416	0.11484	-51.87389	67.23998	8.02683	11.18014	9.67578	8.17408	57.35291	1164.06093	22.88049	8.88888
36.19278	12.68027	7.24044	8.71124	54.86219	1.00000	6.90007	2.30400	117.65694	59.60497	8.63273	10.67040	8.52378	4.01770	65.96483	1080.26801	11.63478	12.04964
44.35056	8.16972	9.05415	8.10079	46.78455	0.00000	7.81270	0.05463	142.45778	45.56914	8.83478	6.79200	10.52771	7.90035	30.43416	1194.36873	20.97585	8.01385
-33.88096	6.70116	10.73007	9.02931	56.52792	0.00000	8.41049	0.52471	151.07986	48.33312	9.53324	10.06105	10.25442	7.13002	60.51659	1129.36725	22.95640	10.55546
52.41667	8.27351	7.22620	9.07234	52.50254	1.00000	5.47781	0.02683	0.75	38.05270	9.11749	6.92215	9.38557	7.19260	37.53530	1141.41256	29.10269	5.48001
39.32011	5.84240	11.63149	9.26138	36.75384	0.00000	8.95341	0.04433	-76.51552	42.78540		9.19450	9.38855	11.71147	27.84434	1174.28248	17.10692	7.59818
-7.81667	9.31929	8.92565	8.49558	35.35209	1.00000	8.16195	0.93625	112.01667	42.44036	7.55034	7.40296	7.51299	7.16690	37.24808	1108.13677	11.62412	11.14884
42.28639	10.40811	8.04620	7.11785	53.31222	1.00000	9.33544	0.06278	18.84	54.32251	8.60208	6.77547	8.98667	7.84593	57.55544	1069.84786	15.62551	7.83046
-21.205	8.45103	7.46510	7.25723	32.91989	1.00000	6.73823	0.14818	-41.88778	61.20781	8.99584	6.06355	8.29529	8.32442	61.13336	1160.61113	22.75075	9.13375
8.88649	7.77627	8.30904	7.84125	39.41562	0.00000	8.09753	0.04115	2.59753	74.13979	8.71283	7.19172	9.08645	8.93511	53.59294	1088.55959	11.82264	7.26511
25.80565	7.49855	9.10669	10.75271	47.36475	1.00000	6.63880	22.87025	68.49143	61.74451	7.34395	5.21319	7.21638	8.69144	39.06998	1073.73279	13.99566	14.35830
41.09822	9.12529	11.90752	9.39185	42.41677	1.00000	8.61448	0.19561	120.74792	34.82458	11.48285	13.10597	9.30845	9.30418	50.16924	1113.44101	18.77034	9.53706
23.04419	13.25673	8.92700	8.19489	34.80014	0.00000	7.00158	0.02825	-82.00919	40.85310	9.71650	12.02396	9.37424	9.25786	28.07642	1192.30392	18.51530	6.75253
40.66482	9.12360	5.58056	9.60209	37.56044	1.00000	8.45082	0.82876	122.22833	47.46321	10.73703	5.55099	9.13024	8.63729	51.03240	1123.60384	22.26609	11.03101
7.62789	8.13424	6.90143	9.82931	35.92002	1.00000	9.52219	0.24464	4.74161	53.43787	8.81162	4.90093	8.08103	9.51238	29.16359	1175.35225	23.49340	9.74438
-8.76194	10.91798	12.31819	9.36576	70.52004	1.00000	7.21930	5.44794	-63.90389	44.29220	8.56290	9.51832	8.26990	6.51586	46.20149	1132.15173	11.82962	12.92242
51.955	10.81037	8.76956	8.48110	53.95357	1.00000	11.14519	0.03228	5.22778	52.04717	9.21014	11.30154	6.02529	4.74909	51.46165	1197.08289	20.48859	5.23160
38.45598	10.13000	7.67345	9.47980	56.19386	1.00000	8.64194	0.82326	48.87498	57.06137	7.87151	7.27918	9.28601	7.57201	22.14152	1058.10853	8.93873	11.02424
29.65163	11.53759	4.59819	8.70803	54.00914	1.00000	9.01086	0.10382	-82.32483	69.32527	8.73478	7.51644	6.26848	7.52698	33.53485	1088.55909	2.20436	8.83212
-33.59217	8.49893	10.55959	7.28135	37.74293	1.00000	10.35618	0.16686	-70.6996	53.35486	8.58498	11.36965	8.90449	8.42681	20.12476	1078.74838	22.31290	9.24965
4.73245	12.36485	11.65329	8.08074	37.69547	1.00000	10.49315	0.04557	-74.26419	47.65177	8.36857	9.71700	8.81441	6.97661	50.21318	1139.38699	9.66866	7.46037
6.03333	12.29436	5.46804	7.55792	44.94274	1.00000	6.28212	0.07652	37.55	42.03162	8.08435	9.11856	6.66219	6.13034	48.83697	1132.82406	20.80540	8.34432
39.22493	9.27254	10.60058	8.30453	49.88105	1.00000	7.75911	0.35956	42.85693	58.44903	7.80693	13.04690	6.82985	8.94840	45.23232	1073.47692	16.05117	10.12377
11.00599	12.10796	7.76246	8.80860	59.35346	1.00000	7.79180	3.39375	77.5609	38.24913	9.08128		7.95715	6.09830	35.24938	1082.76904	29.84047	12.44187
42.8139	9.77304	9.68793	7.47699	29.55420	1.00000	8.79076	0.09568	-1.64295	42.50250	8.04158	12.13295	9.39712	8.37034	46.77013	1154.02421	25.59343	8.74239
25.75728	8.30227	11.11192	8.93791	70.71018	0.00000	8.00779	0.06889	75.37991	42.78304	9.56139	10.66114	9.58372	10.37623	33.93438	1145.17934	16.26098	8.29670
49.07866	9.29208	9.77765	9.50377	28.49478	0.00000	5.30871	0.03214	30.96755	48.73012	8.28395	6.38828	8.15767	8.44076	38.29463	1125.60673	25.78336	7.47854
31.78336	7.17327	9.88587	8.17273	45.61480	0.00000	7.74523	0.44418	35.23388	58.69592	9.73205	10.16862	9.37295	7.35401	68.78049	1076.17941	23.88155	10.36959
48.28259	8.38220	8.13801	8.54438	40.00218	1.00000	8.21207	1.24860	9.72749	67.82417	7.98713	5.45831	10.43062	9.10914	38.40485	1081.08026	15.68438	11.43187
17.54907	8.77629	9.88259	8.80090	76.54106	1.00000	4.87576	0.16605	82.85749	58.04775	8.99562	8.33835	8.74711	5.87248	36.93354	1175.56729	17.40529	9.34453
23.0072	8.85775	8.67350	8.53912	49.23921	0.00000	6.30135	0.05019	-82.4017	30.07662	8.39869	6.47162	7.97161	8.32162	60.12296	1077.05101	17.65788	7.44262
50.56149	7.36457	8.95494	8.98761	48.22345	1.00000	7.61219	0.43397	4.69889	76.75093	8.78155	5.42558	10.25525	8.77283	70.93390	1089.11055	23.88268	10.35359
-1.26753	8.68435	8.66948	10.55934	40.46539	1.00000	4.91274	0.10100	116.82887	55.43735	8.35881	7.13477	8.03825	7.46727	64.50343	1155.36440	24.21634	8.65510
27.76056	9.31073	6.50279	7.59973	66.30769	1.00000	7.38733	0.64443	-15.58602	30.32879	7.87816	6.98071	9.77561	6.92138	63.28536	1146.13753	14.11362	10.74663
48.98333	7.76702	9.99532	7.12025	62.91348	1.00000	9.27364	0.06055	2.61667	62.22939	7.76541	11.64009	7.61944	6.66336	49.83931	1066.01343	7.38227	8.13878
51.14942	7.66394	7.88195	9.97097	67.11998	0.00000	8.10385	0.07963	15.00835	57.58346	9.03600	8.81189	8.55207	8.81430	55.69563	1124.57494	26.47232	8.20845
5.6561	6.69775	9.92511	8.28363	55.79643	1.00000	9.31540	0.08623	-75.87877	40.04390	9.43443	11.67022	9.29970	7.80282	44.78295	1055.19549	23.63303	8.56582
39.22493	7.90128	9.96414	9.19700	38.49123	0.00000	9.03352	0.03384	42.85693	53.04255	8.89148	8.16417	9.50586	9.64546	43.76145	1181.68591	23.95352	7.09281
45.79377	6.88825	8.00035	10.22965	57.27076	0.00000	10.06919	0.40048	8.88104	44.49244	8.63619	9.55844	10.18396	6.29414	47.13820	1059.55330	-8.81111	10.25927
45.39402	11.21137	8.13737	8.03438	53.52203	1.00000	7.57619	0.80977	9.29109	54.27035	8.40723	8.62414	7.93278	6.64115	39.74713	1130.72031	-0.56193	11.00395
51.21187	10.87113	9.25864	8.17564	70.10625	0.00000	7.95619	0.05641	4.25633	70.42907	10.70287	10.98048	8.71222	8.72843	45.76274	1141.03263	27.14163	7.96374
48.21644	10.34869	9.00463	10.12232	35.27674	1.00000	12.02778	0.01824	9.02596	59.99908	8.91994	10.95120	8.69740	4.24429	41.63805	1085.04795	16.58037	4.56254
26.68451	10.07691	9.35790	6.18455	62.02627	1.00000	8.09153	0.10823	-80.66756	68.92851	9.19412	7.48022	8.14290	8.36031	50.70494	1082.68272	16.16245	8.71940
41.09822	12.84584	9.33112	7.53414	47.85472	0.00000	5.45099	0.04285	120.74792	33.94797	9.72950	9.56935	8.73162	7.72254	25.17419	1061.78344	33.59643	7.48035
41.16704	11.42769	9.91432	6.82097	31.89221		6.49532	0.03408	-73.20483	50.10149	10.30775	11.81770	9.33723	12.28067	60.12016	1133.81593	30.26311	6.38849
47.05	10.83584	8.18795	8.42834	39.69271	1.00000	10.60554	0.02270	15.46667	32.67769	9.59014	9.84248	9.50187	6.05162	64.53452	1105.81224	16.00021	6.10173
30.29184	9.42188	11.13181	8.08942	49.68503	1.00000	9.61881	0.07726	71.67164	57.56103	9.40996	8.91738	8.41038	8.56871	58.94080	1152.57528	8.85215	8.47300
36.76639	6.93552	9.04879	9.50206	50.13604	0.00000	9.03062	0.17631	3.47717	58.21484	7.55275	9.62238	9.29480	6.62956	34.05578	1163.18969	25.78648	9.41339
42.64685	11.69466	11.21074	8.88756	36.58327		6.22303	0.01450	-5.55835	74.13267	7.58212	10.05743	9.11330	11.51986	48.78269	1089.50500	13.29046	6.48400
-4.42472	9.25517	5.56712	8.88211	57.23966	1.00000	3.77364	0.07521	-41.45861	61.65839	11.04668	8.59199	8.40933	4.31152	63.07284	1151.05993	15.40605	8.01610
31.64615	9.80286	11.61367	8.93367	21.01324	1.00000	11.64577	0.03477	120.74221	63.40570	9.74965	8.19128	7.46245	7.52287	96.86399	1148.93201	7.72848	6.25091
36.76775	11.36262	11.92904	9.04496	44.11197	1.00000	6.29540	2.61571	2.95924	50.56394	7.81376	12.67307	8.74770	10.94922	52.29074	1183.98395	4.00568	12.18506
45.16024	10.06335	10.71676	8.42997	69.53072	1.00000	6.86358	2.86704	-93.08883	50.39982	8.89378	7.40584	7.47339	8.59467	66.36507	1131.57662	7.32273	12.27579
-33.59217	10.95682	4.00143	9.54977	60.26923	1.00000	7.73590	0.03491	-70.6996	63.46404	9.55077	7.77840	8.79156	6.70245	66.43201	1070.59946	33.61379	6.31970
52.71083	11.69995	10.52780	8.98091	48.69414	0.00000	6.79359	0.01960	5.74861	57.98987	7.82983	10.59758	7.79945	10.99806	46.29998	1189.03577	26.93802	6.01709
-34.64966	7.37394	10.10480	8.57707	37.37311	0.00000	10.83918	0.53396	-58.38341	52.78414	7.99319	10.21767	6.91120	7.40502	49.17710	1081.45292	29.78108	10.57128
26.68451	7.14863	10.91346	6.16434	49.62902	0.00000	9.37201	0.29275	-80.66756	46.59288	8.19276	11.94595	7.25330	6.91084	51.65852	1121.40245	3.41233	9.87572
48.77275	9.96663	7.66474	9.93094	51.46262	0.00000	8.20638	0.03074	5.16108	51.05252	8.32065	10.23671	7.87723	9.74538	54.78275	1105.77394	16.35001	6.98731
55.75556	5.96224	6.70589	8.98478	36.44842	0.00000	11.20508	0.16620	60.70278	36.08772	8.03131	9.00931	8.84464	4.44634	20.06233	1189.24940	15.08224	9.27083
23.1959	9.42568	5.06108	8.18107	46.77587	1.00000	8.31105	0.06250	86.51499	46.14740	8.05730	6.26494	6.18571	7.93820	79.35246	1105.51303	-6.88258	7.80772
44.31771	8.51559	10.16896	10.03981	38.09639	1.00000	10.91223	0.03719	9.32241	54.84535	7.28058	7.61801	8.34108	7.60464	51.94236	1055.17744	4.14554	6.57395
-7.57897	6.87384	10.49724	10.05787	52.84118	0.00000	11.14383	2.05568	112.23109	39.04624	8.01563	8.02102	8.05354	7.72613	42.91897	1117.93739	19.29561	11.93895
44.35056	12.01052	8.92404	6.97146	34.65852	1.00000	9.66697	2.98020	142.45778	40.71453	8.30086	8.89920	9.55522	7.05327	71.38261	1143.33210	32.08759	12.31195
36.81667	10.04049	6.73131	9.04271	36.49460	1.00000	5.14000	0.99336	117.81667	46.04119	7.53675	8.67790	6.63561	4.86451	43.48491	1173.09990	8.70274	11.21099
-10.91111	10.41185	8.03368	8.73620	49.40755	0.00000	7.18425	0.02941	-37.07167	43.44950	8.29935	9.20151	9.02147	7.87039	33.92425	1083.51542	9.35357	7.37497
55.85	7.33065	11.36493	9.29522	34.80888	0.00000	12.36148	0.77155	37.56667	63.31391	7.94053	9.51697	8.33818	7.72818	36.61896	1142.71014	5.25687	10.94295
6.33444	10.84789	12.93239	7.14545	48.25917	1.00000	10.30265	0.05343	124.95278	31.79402	8.16195	10.89091	7.54474	8.09078	54.00707	1159.35432	9.76277	7.79655
34.4833	10.59123	11.65914	9.66861	43.45665	1.00000	9.83577	0.07157	136.84186	66.74584	8.07174	8.75900	9.10335	8.77737	33.63293	1097.62589	-6.54210	8.13440
41.09822	8.10337	12.82277	8.63844	38.99299	0.00000	9.08503	0.95767	120.74792	56.46022	8.67417	9.22693	8.87677	9.79275	56.57453	1061.93870	25.06027	11.16945
48	9.53018	11.90732	7.25756	60.29555	1.00000	10.06284	0.05778	-4.1	61.80491	8.86466	9.19463	7.57540	8.90388	52.25137	1152.82710	17.63363	7.97514
35.6803	11.21862	14.92698	9.01305	42.93891	1.00000	11.13600	0.06397	51.0193	58.42323	8.70131	10.89688	7.25200	8.90987	31.51383	1080.68907	35.73451	7.78080
41.16704	8.56017	9.52924	8.38313	72.73601	1.00000	7.93461	1.28059	-73.20483	52.79237	9.99065	6.91158	8.54080	7.56265	53.60476	1159.00575	6.65322	11.44991
20.88098	8.26384	10.61010	9.54726	56.90855	1.00000	11.96154	0.02458	75.11937	34.99767	7.66720	7.80164	7.63442	6.92900	48.13973	1183.55750	43.40745	5.37038
60.97944	9.51187	5.68511	9.10104	28.19793	1.00000	8.19060	0.41813	76.92421	55.84178	8.71508	6.78037	9.77367	7.12733	55.65572	1084.61343	7.29336	10.32975
52.21099	7.22681	11.20447	10.40907	36.20046	0.00000	10.15930	0.02874	7.02238	58.34517	9.84333	10.55561	10.41681	11.81757	62.74570	1079.36714	18.70198	7.30118
45.69558	8.85441	11.67374	8.82855	43.16737	1.00000	10.64495	0.03371	4.7934	40.42324	7.37928	10.42701	8.41609	8.14440	65.98892	1152.90700	4.42573	7.08802
25.13915	11.75046	13.91377	8.10141	63.03811	1.00000	9.95455	0.09860	73.06784	43.25305	9.59860	11.01216	9.83744	8.64842	39.83313	1176.85375	2.08851	8.64485
47.30997	11.02914	7.42284	7.00007	59.55043	1.00000	12.18525	0.02639	8.52462	78.72137	9.51780	9.60519	8.03312	3.74328	40.61966	1178.37958	6.58364	3.92038
51.67822	10.81605	11.95218	9.58711	85.32467	0.00000	7.75090	0.04727	33.9162	63.93436	8.45264	11.96056	10.44793	11.19975	50.47729	1118.04147	8.16293	7.51783
51.955	9.66496	7.95377	9.20842	41.32978	1.00000	9.37838	0.05922	5.22778	74.93050	9.09802	8.52579	7.33447	6.32998	35.51185	1120.23185	12.04258	7.77813
22.88783	7.47825	10.06180	8.30156	54.73826	1.00000	7.46693	0.38890	84.13864	66.84719	8.40052	6.05965	9.65610	8.37207	57.23003	1186.04988	26.26190	10.24256
-11.78333	6.99197	9.06667	8.72436	64.55018	0.00000	11.09309	0.35768	19.91667	56.88447	9.29510	8.84374	8.25715	6.76965	32.51429	1182.31847	22.53585	10.14362
38.70734	9.58927	7.07718	7.63486	38.36558	1.00000	8.77945	3.95543	-77.02303	39.14712	9.73584	5.42053	8.21770	9.66577	41.72259	1152.82500	6.65018	12.59948
7.62789	10.30843	9.50690	8.47054	62.80296	1.00000	13.74360	0.02700	4.74161	73.32881	8.99352	6.84854	8.92790	4.30061	31.35599	1073.95265	9.01031	2.84195
47.05	9.34913	9.70498	8.99590	43.70092	1.00000	10.15755	0.04138	15.46667	48.65028	8.38784	10.21229	8.11475	7.12255	45.50780	1160.92922	5.11174	6.98028
50.79205	10.10038	11.62463	7.60150	63.03225	0.00000	7.96330	0.07630	-1.08593	31.96518	8.68708	12.24385	9.74153	10.36163	44.30887	1139.05260	8.74020	8.23202
20.88953	7.34163	8.18665	7.85269	73.05525	0.00000	7.60225	0.02762	-156.47432	62.07163	9.15493	10.67534	7.64121	11.61938	47.74582	1129.81663	14.86721	6.64330
-2.68333	8.28177	11.39417	8.88805	28.62476	0.00000	10.01550	0.20167	33	38.99646	8.66654	11.10396	8.20041	8.52886	41.87365	1143.66304	12.47793	9.51804
42.24113	7.84798	9.04823	9.36803	48.57719	0.00000	8.48649	0.06097	-88.3162	55.09101	10.03698	10.01900	8.06833	9.54327	24.35212	1148.28871	16.85275	8.39992
41.57721	9.08438	9.84454	8.06077	27.40480	0.00000	8.10411	0.03960	-93.71133	48.05869	8.48666	8.30638	10.32942	9.02470	92.58730	1094.49927	17.39701	7.31916
35.74788	6.17885	8.46852	7.72136	58.33673	0.00000	8.95311	1.00312	-95.36969	48.18089	8.48717	8.02160	9.48240	6.25798	46.32572	1059.76304	25.39823	11.20769
5.90702	7.64035	10.65826	8.93442	63.51076	0.00000	10.81313	0.42015	116.10146	59.87603	8.65926	8.86945	9.17609	8.17854	36.87000	1090.83763	23.69888	10.31681
39.32288	10.16343	9.03734	7.78273	60.22715	1.00000	8.49573	1.06489	-76.72803	54.12253	8.61678	7.20205	8.51005	8.40020	44.15350	1148.09569	13.24799	11.26474
31.76212	11.00347	4.62477	9.83406	41.38401	1.00000	6.57239	0.04726	-95.63079	45.18251	7.98459	8.37566	8.43233	5.80654	48.04251	1080.59981	4.98826	7.87199
8.48714	11.52389	12.76253	9.24791	52.96264	1.00000	12.60295	0.02321	-13.2356	65.59068	8.91755	7.46257	9.45886	7.29281	31.34231	1179.40972	-2.95331	5.35185
40.87363	9.54539	7.86967	7.65426	48.33635	1.00000	6.42151	0.31273	14.34085	37.28008	8.68774	7.45921	7.20180	7.08347	25.89013	1096.36581	25.77511	10.00267
47.30997	7.09360	10.65639	7.94395	29.10626	0.00000	9.94471	1.17237	8.52462	42.53867	9.41626	8.73013	9.28390	7.91069	40.35751	1106.55937	15.07791	11.36893
51.12794	9.34044	6.35504	8.63933	49.71647	1.00000	8.46732	0.18038	4.21372	35.93875	9.01802	5.96119	8.91504	8.74358	38.04735	1094.21033	8.90351	9.37302
53.83333	8.76413	11.69780	9.55892	32.95807	1.00000	10.29123	0.03850	-2.98333	75.22485	8.73144	11.56711	10.45506	7.62424	54.80444	1070.28809	9.36281	7.52584
25.87498	8.31638	8.80511	10.14804	76.30404	1.00000	11.19027	0.02522	86.59611	39.42834	9.56283	10.93998	9.32309	5.29830	58.21193	1129.88857	15.32944	5.54222
41.50343	8.35627	8.47343	8.57726	32.18415	0.00000	6.92830	0.11592	-74.01042	42.00130	9.05883	8.02913	7.75501	8.06672	46.69761	1080.04673	37.28117	8.89746
44.92934	9.69116	6.88762	7.95253	63.19025	1.00000	6.36084	0.06307	37.99117	47.47300	8.09243	7.98417	8.42804	6.24453	56.17359	1182.35981	12.96730	7.97314
40.65538	8.19168	10.74085	10.86569	52.07940	1.00000	10.27755	0.04602	-74.38987	61.59756	7.42476	9.31791	9.73543	7.64017	59.28143	1095.51705	20.74912	7.34450
-26.93366	9.70927	13.36096	8.32641	16.49852	1.00000	8.21479	0.71589	29.24152	35.87103	7.66159	7.98710	8.65899	12.02951	64.61673	1175.17629	17.01844	10.86818
-2.68333	7.98846	8.96419	9.21022	75.70974	1.00000	11.70269	0.01363	33	58.29922	7.57145	8.50806	10.41996	5.11301	25.42581	1165.18126	4.98002	5.05425
14.64056	8.72510	9.26182	8.03021	43.29259	0.00000	8.64806	0.10209	104.64992	55.51554	9.36335	12.01098	7.32727	8.21750	30.88491	1062.56596	20.81060	8.81310
47.05	11.92578	10.81691	9.48649	48.10998	1.00000	12.20490	0.01928	15.46667	23.38618	8.43203	8.41489	8.17085	7.01274	36.79053	1172.62704	35.94516	4.93701
46.23899	12.35999	12.35924	8.05102	45.13498	1.00000	10.08559		-63.13414	33.56000	9.25796	12.04203	9.58171	8.44256	39.61545	1159.82919	4.48660	8.01273
5.4709	8.66823	5.62655	9.47339	46.77413	1.00000	10.66821	0.02855	100.24529	37.95942	10.14663	6.14939	9.13819	6.09608	49.91494	1183.75997	14.06446	5.19199
43.2907	10.09131	12.67121	11.33614	46.53005	1.00000	10.55701	0.05554	5.4384	60.02253	9.42430	8.11862	6.91014	9.10904	45.13578	1148.45733	22.75588	7.76456
36.61954	10.00476	12.48643	9.18554	60.51675	0.00000	9.38377	0.03471	4.08282	33.91718	8.96971	11.88445	9.14947	11.11665	47.47178	1060.73015	14.62860	7.23929
40.72371	11.20101	5.23333	8.55474	39.76738	1.00000	7.72900	1.16942	-73.95097	64.07823	8.84015	7.79956	10.25029	6.72067	36.55224	1102.63997	36.02184	11.37961
-20.87306	9.78033	8.44665	8.50223	39.72452	1.00000	8.52634	0.09521	-48.29694	32.98000	9.24629	9.51280	8.23395	7.32909	61.12223	1074.02023	29.09059	8.78346
27.9247	8.40301	10.01237	7.59687	39.98733	0.00000	7.33635	0.07361	78.40102	56.46802	10.33532	12.09362	9.61923	7.98528	60.64355	1083.83735	20.67625	8.18355
