SO2	longitude	O3	NH3	CO	TEMP	Pb	CFCs	warning	CH4	PRES	PAHs	NOx	latitude	C2H3NO5	PM10	PM2.5	H2CO
6.89423	-48.59278	7.13520	7.74987	9.84010	16.71959	50.64683	52.35453	1.00000	7.43821	1174.78992	7.46628	8.06170	-23.7975	0.04793	7.20450	6.98636	35.25127
7.70589	1.33467	6.94975	8.08317	7.40399	25.97403	39.90324	77.88507	1.00000	8.76447	1063.66952	9.93503	7.82025	43.61058	0.13901	8.60863	6.94055	65.99181
8.44640	-47.53028	6.66594	7.91880	8.90667	23.14777	52.89047	50.41360	1.00000	7.83682	1084.67649	8.17339	6.69697	-22.45667	0.04665	7.40089	7.44584	45.38319
7.17090	-100.44843	8.81033	7.30598	7.35809	20.77343	82.98040	62.73238	1.00000	8.18439	1171.78600	7.54231	7.24056	20.74122	0.11677	8.20793	9.07395	60.30921
5.59150	-3.59625	8.63427	7.25685	9.57886	10.49837	24.75551	55.10594	0.00000	10.70482	1072.56264	8.66168	10.95558	5.27247	0.57582	10.07844	6.63397	69.11099
4.40947	74.80555	6.54345	5.75538	8.95054	11.25855	65.54157	65.87740	1.00000	12.50350	1158.15550	5.21211	7.81625	34.08565	0.03477	6.53860	7.78257	67.27172
4.44927	11.412	5.97922	8.81676	7.44330	17.81916	47.16790	41.27097	1.00000	10.09935	1097.57371	5.51341	9.14723	45.50369	0.04177	4.82754	6.70725	37.94879
7.89781	-97.92977	5.90030	7.38463	5.63058	1.09566	47.17287	51.59422	0.00000	5.44002	1147.33897	6.95230	4.80310	38.06084	0.05063	7.27261	9.40040	49.05128
7.33390	-77.03116	6.83860	7.75857	9.44014	-2.13093	48.95552	55.40806	0.00000	7.43991	1175.18881	7.57654	10.19981	3.8801	0.16743	8.60219	5.76232	36.82428
6.12599	110.8405	6.14678	8.97145	9.65333	9.57103	33.82761	66.94514	0.00000	10.73092	1158.30916	7.17818	10.54689	-6.8048	0.10002	8.05722	6.98298	84.60462
8.62821	51.67462	7.50008	8.71190	9.34195	8.77105	54.25808	41.38340	1.00000	8.50157	1071.43601	6.79463	5.92524	32.65246	0.36810	9.63591	6.01681	58.03022
7.01804	91.84128	7.11742	6.27483	11.76724	-0.57109	49.52189	54.94299	1.00000	8.76304	1115.76284	9.11915	8.18598	22.83957	0.10619	8.28326	8.01143	94.96423
8.22531	102.56365	6.87045	9.47637	7.01475	14.16063	42.64381	51.52179	1.00000	10.99618	1167.79467	9.99344	4.81605	13.65805	0.59171	10.15299	7.80291	40.47803
4.81961	-3.05	6.90691	9.07314	6.10732	16.88427	63.54246	56.67750	0.00000	7.38509	1104.53456	10.93216	5.02687	53.81667	0.18655	8.77601	4.81288	44.38546
4.16966	-75.87877	10.02497	8.23146	8.24388	9.47509	61.49182	48.05795	1.00000	11.90012	1174.44954	6.15479	7.83191	5.6561	0.05568	5.21115	9.25515	45.24523
6.77800	-73.58248	8.65385	6.63282	5.62552	3.72131	57.82969	51.00883	0.00000	5.98109	1114.88107	6.50332	5.31432	45.40008	0.15512	8.59197	7.30557	52.87978
11.43833	120.4861	8.03733	6.51865	6.59156	16.69808	43.43093	70.49381	1.00000	10.60689	1170.87365	11.29061	3.07291	16.0438	0.42378	9.79527	6.08566	58.67450
6.14871	17.8031	8.47230	7.56370	8.47942	6.31101	64.71856	78.61894	1.00000	10.43436	1112.85251	9.21382	6.90695	48.43174	0.30681	9.46170	7.88781	69.45646
6.63895	56.36091	9.25100	8.36149	7.63187	31.59589	45.63901	57.62500	1.00000	6.68887	1163.56895	4.27442	8.33258	51.78771	0.03429	4.98199	7.74130	73.08272
8.63662	38.94324	7.44602	7.52819	7.07036	23.95290	69.66631	54.24094	1.00000	9.31318	1091.06128	10.37993	6.34195	44.98901	0.15257	8.60500	6.35232	23.82605
7.58946	27.06365	8.26931	6.61199	9.46387	40.08034	61.54954	44.90634	1.00000	5.18448	1168.90586	5.31252	9.13402	50.18545	0.02644	6.15424	7.21884	37.50853
8.13733	-77.96389	6.99417	7.28190	6.61782	16.87974	44.11267	45.46428	1.00000	10.06218	1136.62428	9.54301	5.59551	39.45621	0.25129	9.25018	5.71232	66.57851
9.05598	5.16108	7.07931	6.51876	10.71941	-6.75530	65.08089	36.53404	1.00000	8.01278	1140.94558	9.33691	7.19275	48.77275	0.10648	8.18586	9.11872	25.51130
6.51725	79.87116	4.97283	6.65501	8.84627	14.51308	61.53555	31.77781	0.00000	8.31648	1158.56256	8.90965	8.29248	6.84019	0.18265	8.76341	7.89375	67.22409
5.63511	-51.87389	8.06431	7.23845	7.50335	21.74904	76.30837	39.46216	1.00000	8.77542	1117.60928	4.98885	8.41663	-23.44361	0.02850	5.11543	9.04801	58.16951
6.89169	9.22796	6.02430	8.17324		5.43838	42.05890	65.97835	1.00000	7.97040	1087.83528	5.48483	8.57889	48.46458	0.08063	7.32498	8.24878	42.44921
4.76699	38.66667	7.08504	6.90150	8.08407	17.06715	49.56570	47.17438	1.00000	8.17375	1057.19595	5.00466	9.96398	-6.25	0.03895	4.57262	6.97687	70.30854
5.95727	77.40858	5.69373	8.19880	8.69337	12.26862	70.40946	51.59728	0.00000	7.82005	1091.36207	9.10009	9.22400	24.05979	0.58011	10.14627	6.77813	42.09627
7.66115	-84.67837	7.43947	7.47037	11.26258	27.74988	26.02729	50.26869	1.00000	7.90265	1144.10495	9.41174	8.39658	34.06635	0.05409	7.42777	8.17529	67.04530
7.11512	-51.50361	6.02490	7.56044	8.93442	10.90981	58.00070	60.67587	1.00000	8.59945	1124.79707	7.61737	8.59978	-29.2975	0.05924	7.35867	7.83548	80.92811
7.94710	-58.44417	8.12117	7.02434	13.15626	20.52964	24.42256	42.56341	1.00000	9.40305	1078.23059	9.87666	7.64636	-3.14306	0.31798	9.47342	7.32540	52.79639
12.46253	30.28491	10.03833	6.10648	9.11181	15.64084	65.51862	53.80686	1.00000	9.15557	1188.67473	10.66186	5.50689	60.02427	1.91779	11.36582	7.72151	42.31601
10.18892	33.72798	6.62073	6.01936	9.79489	37.37909	43.93411	41.15197	1.00000	7.32207	1150.75355	8.74849	6.62767	53.53395	0.10159	7.89828	7.15320	53.01473
6.84780	136.61667	7.28801	6.06615	6.15037	18.55053	58.51905	66.54128	0.00000	5.12754	1111.96099	5.21417	5.93361	36.53333	0.12227	8.37289	6.91719	32.25394
5.26423	89.20083	8.91660	5.84835	6.64739	35.65688	52.81818	63.42442	1.00000	9.34200	1092.10172	5.22863	8.72968	55.54028	0.03992	4.83949	7.35233	66.85856
10.88099	117.4831	8.90955	8.98067	9.21938	13.30928	49.46453	25.74830	1.00000	9.29913	1101.27883	12.28463	7.09055	27.34089	0.38494	9.71331	8.02833	52.21078
8.60728	-5.55835	7.30851	6.94991	6.63158	10.43402	40.27517	67.05519	0.00000	3.42233	1088.73850	6.75529	5.34096	42.64685	1.12689	10.80709	7.42385	54.47892
6.09645	83.62389	8.80465	8.43769	9.28758	25.81416	44.25197	58.67586	0.00000	8.51827	1102.44008	5.73606	7.87110	53.30972	0.05069	6.36757	7.43550	39.92863
4.35856	27.06365	7.93572	6.92235	8.65793	0.61551	50.29420	36.22845	1.00000	9.84204	1191.53782	4.19317	9.38695	50.18545	0.04441	4.38730	7.34734	54.75013
7.09610	-1.98956	7.48573	8.05490	10.64045	10.59936	43.46566	38.82754	1.00000	7.82095	1089.08723	5.61949	8.33224	5.30383	0.06383	7.29937	8.60449	41.97559
2.58328	-4.0573	7.24157	8.50670	6.35053	3.55868	49.31150	53.77913	0.00000	8.44815	1141.51354	0.77333	7.44569	55.82737	1.71282	11.23952	7.62655	40.16785
7.42660	5.06258	8.49935	7.18843	5.94270	18.22267	49.84583	30.44479	0.00000	6.06436	1133.88678	9.35563	6.79036	7.50251	0.20205	9.01325	6.22242	58.71727
8.47246	-62.64102	8.61264	7.78683	9.75971	11.85493	38.67679	47.35601	1.00000	9.72257	1182.62303	11.09197	8.26938	8.35122	0.80458	10.46683	7.76853	41.37363
6.14002	-122.86705	9.19985	8.15993	8.68219	18.00323	55.09766	20.33974	1.00000	9.07031	1184.83833	5.66729	8.07779	45.49428	0.06436	6.95343	7.47661	32.02840
8.42296	-84.67837	6.86910	7.55068	10.05567	27.10254	30.10544	55.19258	1.00000	11.55480	1187.91450	9.25110	4.96683	34.06635	0.66548	10.26801	7.13322	51.34398
6.94509	-76.43941	7.62086	8.00960	10.78578	14.89385	53.65427	34.83830	1.00000	13.34742	1182.65712	9.19091	5.08534	39.33427	0.35918	9.61209	7.23569	45.72057
5.54400	-0.2	6.79667	6.07094	9.41134	11.59296	33.21653	44.76231	1.00000	8.31308	1174.14181	7.59045	10.38389	51.65	0.04802	6.14196	7.23642	57.68839
8.08925	120.14278	9.08741	6.72169	10.24238	20.30171	46.62362	57.51205	1.00000	8.17113	1197.76618	7.73169	7.08735	32.50611	0.22726	9.20938	7.95586	63.26502
7.98639	16.86194	7.36305	7.11334	10.90654	10.82841	59.92591	69.99023	0.00000	9.20177	1155.25858	4.31442	14.35145	54.58048	0.11386	8.29952	6.15221	65.97798
6.96071	84.13864	6.20143	6.16236	6.85073	28.16709	47.07043	48.94559	0.00000	4.35344	1118.85944	6.37819	6.45392	22.88783	1.32515	10.97422	6.88761	53.82254
8.80803	-5.53715	8.46044	8.37727	7.81007	5.92022	36.05164	60.41466	1.00000	8.57314	1186.80527	9.19101	6.56237	50.11861	0.12041	8.55914	8.75880	57.51405
6.78957	73.7553	8.46428	6.03064	7.70084	14.41041	24.79664	38.17450	0.00000	5.18362	1178.46675	6.34990	7.72179	15.5439	0.04401	6.42454	6.65474	41.74602
7.28681	30.38167	7.78167	8.49112	10.03047	36.40631	38.63032	54.81400	1.00000	7.04582	1118.18695	5.94645	8.00254	59.80917	0.06093	6.93851	9.00563	67.95524
8.72880	-116.97725	7.99787	7.86638	9.90707	-4.83783	43.59565	82.12837	1.00000	9.06779	1174.89538	8.51789	5.17654	33.92946	0.13277	8.51999	7.99532	49.68122
6.14955	-94.74049	8.69271	7.93842	9.00403	8.63078	56.13154	55.02424	1.00000	7.79320	1093.44184	7.19079	8.46798	32.5007	0.11946	8.05985	7.81514	59.28773
9.10678	-73.99681	6.72255	6.16875	10.02120	10.93239	62.88417	34.65246	1.00000	7.45565	1065.58440	8.01562	7.80441	40.94065	0.24119	9.14963	7.24334	43.52822
5.36357	-99.32556	7.41420	7.65422	6.49995	10.26086	56.31617	41.74620	0.00000	6.10693	1147.60784	6.97942	6.43454	19.32889	0.07402	7.40303	7.41459	59.46562
7.24859	28.88222	8.24682	6.71319	6.14422	21.73594	47.12473	63.37212	0.00000	4.01969	1056.72861	8.61807	5.71009	40.37528	0.04054	6.00323	6.86820	54.44740
6.38171	-94.41551	7.87108	6.18223	7.79108	24.71627	61.60891	38.66414	0.00000	7.98154	1144.72289	8.91122	8.45613	39.09112	0.43671	9.83038	7.93906	29.91245
6.81487	-82.42491	7.19715	8.39318	7.33536	2.75121	73.88423	73.91307	1.00000	8.84333	1054.89278	7.22395	6.63897	42.97086	0.10531	8.25023	5.77021	59.32697
7.51861	46.5813	7.71918	7.84530	10.42292	15.60130	58.44628	35.91895	0.00000	9.94397	1152.03037	7.17727	11.59257	54.8421		9.26130	8.01242	60.34819
5.67735	-60.93173	7.75590	8.25192	8.23562	2.09162	41.00738	34.19393	0.00000	9.17238	1176.37844	9.23643	7.71428	-31.4488	0.11607	8.46733	8.16546	74.90842
4.54467	122.20488	8.25814	7.63234	8.37182	16.37874	50.32214	64.69360	0.00000	9.35781	1187.08419	7.64512	9.84752	29.98869	0.11188	8.03080	8.96809	45.60233
6.97412	15.87735	7.85431	5.70497	10.24580	-9.56075	50.85954	85.16161	1.00000	8.47294	1122.78637	5.80691	6.66971	4.94273	0.09671	7.90586	7.77673	59.86887
5.80784	22.53083	8.56848	7.52227	6.43636	19.72317	49.09538	36.30534	0.00000	6.44250	1159.63800	3.57333	6.83249	44.22639	0.24234	9.20932	7.88894	43.12430
4.85801	122.74754	6.36743	9.19550	5.99397	11.55977	45.32228	68.42239	0.00000	6.34730	1171.60853	4.88009	6.48394	40.85158	0.16049	8.63288	8.45878	61.77784
6.24384	-1.48119	6.64264	7.49321	7.70617	15.10505	66.60804	41.55375	0.00000	8.53798	1169.99894	7.66182	8.44208	53.0233	0.05908	7.32707	8.05305	55.86190
9.88661	-81.79819	5.32075	7.22762	10.16190	12.42156	43.34124	44.77271	0.00000	7.78898	1110.36396	8.35051	9.32350	41.48199	0.40765	9.72635	8.40373	41.88965
5.83165	83.62389	8.35232	7.82012	8.71112	25.51009	47.11005	57.47919	1.00000	9.49839	1105.28646	9.39409	7.89200	53.30972	0.08483	8.01538	7.28629	64.17791
6.43430	77.54372	7.88944	6.16583	6.24468	38.15513	46.82766	19.08111	0.00000	5.95166	1115.04880	5.18629	5.40242	10.12268	0.81819	10.48221	8.34336	46.65324
6.08203	2.2469	8.03012	6.37348	7.67856	20.19465	43.19963	42.00453	1.00000	9.48542	1094.11665	7.47327	8.64482	48.90472	0.02606	5.99850	5.98193	66.59241
5.36477	89.20083	7.85850	8.18122	8.62663	-1.23430	56.67954	76.63688	1.00000	8.69408	1131.09119	4.69443	10.79854	55.54028	0.03669	4.53580	7.11398	51.25538
8.03855	75.96976	7.68214	7.17586	5.43280	-6.51746	56.18713	35.38331	0.00000	4.99081	1067.78578	7.87070	4.40318	15.73628	0.10881	8.37721	9.02961	86.52987
9.09504	-119.27337	6.67684	7.94762	6.65958	9.29976	56.23586	45.49218	1.00000	10.18030	1062.53013	8.58863	4.10629	50.26729	0.26568	9.30245	9.00345	68.37721
7.32050	-95.30106	8.18967	8.82555	10.16911	-0.69715	67.94565	50.83178	1.00000	6.86474	1147.61155	6.98622	8.51389	32.35126	0.04537	7.32982	7.19346	41.69959
9.79476	4.86667	6.36404	8.39315	6.61969	21.85965	46.81772	41.60661	0.00000	4.18471	1178.36921	7.01663	6.55361	45.51667	0.68320	10.29177	8.17594	67.91694
6.55594	40.74357	6.95485	6.91679	9.32807	-3.98160	64.10867	60.30699	0.00000	9.71535	1145.74040	9.61715	7.72114	37.31309	0.07006	7.77675	7.37500	54.20781
8.90573	129.96972	7.85348	5.77353	6.82456	31.87402	21.91848	47.95706	0.00000	2.76549	1092.44487	6.29433	5.40369	33.4425	4.81751	12.29225	7.89555	65.34647
6.83041	33.9162	6.63005	6.61097	9.29943	27.18427	54.95062	39.26622	1.00000	9.68623	1198.60418	6.81002	6.78461	51.67822	0.08528	7.71450	6.02630	61.43168
6.92865	84.63445	6.85964	9.03350	8.96904	34.87009	20.17026	47.95268	1.00000	8.26697	1159.26378	5.53657	8.68084	24.81757	0.05102	6.42892	7.49181	59.51921
5.83023	91.61356	8.03863	7.54589	7.73870		45.58262	25.27641	0.00000	4.79577	1172.69553	5.33322	8.08228	26.44931	0.25691	9.23625	6.75000	49.21451
3.71762	6.51352	8.79221	7.31488	6.81168	10.65163	40.41309	72.84785	1.00000	8.64683	1135.90639	3.46425	10.25233	51.19139	0.01273	3.16342	7.72654	89.15476
7.51958	-89.64066	7.49495	8.16889	6.33663	10.51649	48.08852	39.07114	0.00000	4.76241	1141.69045	6.96904	5.69398	40.56754	0.70629	10.30161	7.59645	36.60582
10.54358	-100.44843	6.91106	7.11823	7.12729	16.85245	61.92432	32.38588	1.00000	9.38151	1164.60357	8.86071	4.75866	20.74122	1.23726	10.90312	6.96584	49.69533
4.79737	-58.38341	8.86682	8.47224	5.76826	11.35883	52.26238	71.94996	1.00000	8.09003	1188.82076	5.13550	9.06058	-34.64966	0.02752	3.20471	8.79320	41.19532
5.50961	-94.74049	6.36763	6.61022	6.11322	3.06592	64.83844	63.99613	0.00000	5.89691	1143.27725	6.40511	5.70015	32.5007	0.05613	6.98385	10.08854	20.78182
6.10120	-59.13316	6.55712	8.92025	7.96494	14.51830	48.71455	68.19198	1.00000	8.72853	1156.30807	4.78975	8.96705	-37.32167	0.05229	5.83038	9.04299	54.53598
6.71881	-70.20749	6.74094	6.23424	9.34000	25.93323	65.57791	45.05402	0.00000	7.87392	1152.10653	10.40444	8.03259	8.62261	0.49232	9.92752	7.24729	44.64094
9.89003	73.08333	7.22527	7.70904	8.50618	8.86673	65.40217	48.97587	1.00000	8.11329	1093.83781	6.80012	4.06160	19.21667	0.11892	8.50322	6.89641	69.79662
5.54676	74.83554	6.75358	7.13731	6.69435	1.23264	38.28507	47.39045	0.00000	6.75371	1175.02067	4.62359	6.68931	14.62072	0.12448	8.16742	9.91360	48.35687
10.29885	-1.98956	7.26658	7.37327	9.68246	33.06484	63.09157	80.20080	1.00000	8.47918	1131.33332	9.26179	6.26901	5.30383	0.48752	9.93743	7.10142	64.75712
5.80642	106.85417	7.72333	7.46300	8.08197	30.99156	34.01430	57.78168	0.00000	7.81718	1199.02727	10.52053	4.71368	-6.48167	0.03984	6.54569	6.50367	51.18375
6.21440	78.14797	6.93288	8.86721	5.47031	13.31075	54.39278	71.40333	0.00000	6.26623	1167.49341	6.20179	5.29469	15.45144	1.38266	11.02094	8.55319	69.08619
5.70973	-60.93173	6.73349	6.35715	8.09965	15.07405	46.57720	51.84982	1.00000	8.13509	1112.38122	6.38121	9.88923	-31.4488	0.04043	5.29204	6.09622	50.80439
6.64665	-73.95097	7.59837	7.53289	5.62764	25.25277	65.01239	39.08969	0.00000	6.64681	1161.90195	4.80832	5.20305	40.72371	0.37733	9.66419	7.11144	46.62675
8.62370	115.88782	6.36006	7.66075	6.58955	19.33841	53.79350	58.90465	1.00000	10.40358	1088.03553	10.47882	5.28943	-32.05251	0.35217	9.54051	9.12682	58.42080
9.79248	139.55722	8.24666	6.19853	11.54266	22.71406	62.52253	70.68449	1.00000	7.68896	1179.83363	10.12357	7.89183	36	0.14506	8.47339	6.96524	41.29539
5.44138	73	10.33527	8.84121	9.27586	19.13735	27.13064	54.89966	1.00000	9.81319	1129.72698	5.74181	7.40722	40.93333	0.04962	5.75385	7.23769	57.48059
8.51057	85.4265	8.28455	6.89400	10.64013	25.27354	42.78405	42.63789	1.00000	8.66414	1093.76644	8.20642	5.39249	55.8736	0.23502	9.11846	7.92984	43.36671
6.15188	35.90057	8.55660	8.10980	7.64490	27.09020	45.34862	63.29390	0.00000	4.90021	1107.68411	5.38629	7.12018	56.85836	0.29982	9.51301	7.89113	58.07049
7.34784	-76.43941	7.18665	7.84747	9.81373	29.04102	63.54120	68.83030	1.00000	8.65264	1161.45400	9.42597	7.31985	39.33427	0.07419	7.63302	8.15698	29.55640
6.26886	-95.30106	6.15270	6.57030	7.99038	21.48385	42.54179	60.38079	1.00000	7.98594	1131.20554	7.26834	7.86127	32.35126	0.08574	7.47569	8.40542	77.10591
6.83751	27.06365	6.40411	7.42391	8.86219	8.81513	48.05307	61.64517	1.00000	8.43178	1104.57726	7.92363	9.37013	50.18545	0.06719	7.37551	7.74699	68.42313
5.34010	-5.53715	7.42646	7.60514	8.64942	24.31129	29.51046	59.61466	1.00000	8.72539	1101.37854	5.71486	10.97785	50.11861	0.02322	5.27286	4.99808	72.16570
4.88637	-58.44417	7.48272	6.45295	7.75164	24.51259	55.80989	56.76526	1.00000	8.89000	1141.72230	4.61703	8.13168	-3.14306	0.03661	4.38561	7.39599	50.78213
8.76339	30.38167	6.03680	7.28686	8.86617	22.75575	22.63497	33.53591	1.00000	7.61203	1150.60159	8.83403	7.80153	59.80917	0.12985	8.21193	6.85009	60.92310
4.81489	-99.32556	5.83839	6.76054	6.00149	14.05406	54.69535	31.63663	0.00000	6.14543	1163.38640	6.84961	5.95337	19.32889	0.07208	7.39624	6.15691	69.79970
4.13265	-79.00453	7.54161	7.67771	7.49691	18.74464	55.00312	22.62561	0.00000	9.24153	1198.95247	8.22335	8.58946	-2.90055	0.09690	7.65598	8.23368	56.11381
7.50166	5.03586	6.28946	7.07214	10.68961	20.60859	44.36682	44.69647	1.00000	8.71044	1100.50003	6.50944	7.67625	43.83125	0.31388	9.42333	7.28990	54.94070
6.00720	24.43973	8.23279	9.11794	9.37404	2.70454	26.44321	67.67686	0.00000	7.60907	1186.51013	10.61632	7.51653	0.76755	0.22065	9.06846	7.54271	74.69443
9.26045	3.39467	6.80880	7.38324	5.62174	18.37468	18.64489	40.09081	1.00000	10.65609	1195.31809	10.58698	4.98338	6.45407	0.74026	10.38710	7.82335	20.61635
5.56041	55.4504	7.56014	8.83909	9.93964	12.74580	40.67793	61.20997	1.00000	10.03517	1136.27317	6.76986		-20.88231	0.05151	6.61612	7.18960	47.32743
6.34520	-80.08199	6.75395	5.81559	8.81410	19.61520	24.81270	87.71369	1.00000	7.99408	1177.32319	7.73708	10.27958	35.88264	0.03349	5.83476	7.36352	74.06622
9.23377	17.80774	7.83181	7.00827	8.16886	-2.82880	45.38699	69.72297	1.00000	9.75041	1079.33499	10.16992	5.41658	40.55851	0.24311	9.18978	6.62209	57.51750
6.39627	21.32778	8.57109	7.40177	8.05896	19.84620	56.43016	52.86597	1.00000	8.90976	1101.90754	6.61681	7.92729	42	0.02741	5.52909	8.05533	67.19296
9.55219	9.37082	5.31116	7.83009	10.68797	28.16257	39.16004	38.74732	1.00000	7.73593	1153.94130	8.63153	7.98058	36.08497	0.30693	9.48363	6.85386	43.19431
5.91734	-84.13722	6.22988	7.96930	5.65053	12.62215	65.37898	61.16396	0.00000	6.18539	1127.49737	5.79019	5.51285	9.92787	0.25833	9.27532	6.75543	48.16070
7.08083	44.53333	8.54606	8.38162	4.95243	18.81793	45.99228	64.85131	0.00000	7.13094	1131.33930	8.34788	5.16758	-22.9	0.03706	5.66899	6.31892	55.85981
6.07282	-5.682	7.49790	9.28262	9.02329	10.65563	64.18272	49.49179	1.00000	8.16592	1075.08283	5.95858	8.65674	5.84752	0.02116	6.18918	8.42299	33.21410
5.96287	7.00417	8.18628	6.43353	10.18465	10.76550	43.37306	54.66271	0.00000	11.63666	1142.79190	6.08280	12.80754	52.26083	0.17479	8.70418	7.09055	38.71328
9.63375	-111.90466	8.47231	7.30743	9.60151	23.48460	51.89285	40.25165	1.00000	8.28283	1118.92833	8.83554	5.58996	40.34912	0.08578	7.96076	5.96715	48.13139
4.14609	152.70493	7.47625	8.67314	6.25984	2.41202	55.52574	66.64317	0.00000	8.52218	1131.32419	3.06777	7.70532	-25.54073	0.26001	9.27640	7.01906	47.18654
8.80436	37.38115	8.51533	7.05822	8.18154	26.94205	66.29042	54.71115	1.00000	9.50900	1086.41338	9.43464	5.20596	55.63711	0.15944	8.68193	8.69428	55.48918
10.69523	-73.25383	9.08897	7.12778	10.42122	5.49261	41.18033	27.95341	1.00000	9.73900	1098.21394	11.04959	4.93752	-3.74912	0.29345	9.40462	8.46460	46.59589
5.99513	38.2739	6.39063	7.37915	5.46356	7.57956	68.86589	16.71918	0.00000	7.10122	1118.22016	5.93479	5.76771	46.7055	0.05573	6.58784	8.54951	54.86508
5.42000	4.82313	6.38585	6.58571	9.63375	14.17183	48.66284	44.24122	1.00000	10.76577	1061.22851	6.27055	8.78114	51.24197	0.06950	7.32822	7.53615	58.40344
11.08173	-73.86586	7.26524	8.24048	9.51072	9.96435	61.70876	39.57623	1.00000	10.05848	1140.55454	12.68517	5.53353	45.43341	0.39081	9.69673	9.06502	58.27768
7.74990	-122.39168	5.78635	8.56327	7.10762	8.52445	36.70657	36.39766	1.00000	7.68715	1068.62129	5.23556	5.27018	40.58654	0.09585	8.02586	7.15454	75.11287
5.36874	11.412	8.66265	6.99585	8.33978	19.16483	25.94100	35.84108	1.00000	11.07827	1097.87212	6.40587	8.18529	45.50369	0.02122	6.09647	8.09799	56.74825
8.37459	-101.2591	6.41564	7.00169	9.56367	11.59189	40.73890		1.00000	6.85933	1090.69601	6.65762	8.46036	21.01858	0.15185	8.57853	6.56839	61.48257
5.56733	73	8.18983	6.99583	6.40516	-0.18392	64.55742	76.23123	0.00000	9.96501	1094.47435	6.42253	9.42130	40.93333	0.10648	7.97702	7.94604	37.23874
4.76924	5.16108	7.15656	6.74748	8.96309	23.80866	49.38392	59.47584	0.00000	10.54341	1166.05747	10.56739	7.36752	48.77275	0.14942	8.51845	5.28564	31.44812
5.19732	-0.29825	7.95455	5.76348	9.46614	29.28173	32.66327	49.74270	1.00000	10.37331	1058.17812	7.13045	9.23373	51.39148	0.05530	6.17457	7.55030	69.83216
4.68344	30.4347	7.78522	7.84004	6.41348	37.09012	59.56541	42.14135	0.00000	6.31022	1129.49300	6.82965	6.56363	-1.9487	0.27662	9.32582	8.16746	
6.13825	-56.52361	8.00179	8.21102	10.59996	13.14465	71.44035	56.80141	1.00000	7.91160	1133.38975	9.11556	11.66935	-33.38056	0.04364	6.31811	7.91126	26.42831
8.18675	49.62251	6.49852	8.57073	6.45035	10.59504	36.78867	45.56037	1.00000	9.71696	1161.22155	8.56673	5.20647	27.0174	0.22344	8.98881	7.86823	60.76481
8.47425	103.6032	8.77248	7.06091	7.08054	18.73722	37.91687	56.76491	1.00000	9.16830	1090.22130	9.18579	5.14515	1.6561	0.08641	7.60684	5.74904	17.21425
8.45113	85.83636	6.71295	8.92536	7.07220	4.42999	45.63542	41.50459	0.00000	7.55455	1195.12423	7.80710	7.87566	25.66795	0.18794	8.79331	7.00773	42.21665
8.58869	138.31667	8.27196	7.92335	11.87310	-13.87822	40.55432	55.92923	1.00000	7.76864	1138.49450	8.56515	8.31253	36.65	0.16672	8.79587	6.94851	48.98273
7.12341	49.62251	7.07033	7.96484	9.53080	28.55665	61.46337	90.59385	0.00000	6.92575	1150.91331	11.08852	6.02357	27.0174	0.10358	8.00571	8.62193	46.53085
7.45299	-71.23106	5.58007	6.77950	6.43203	15.14080	43.12016	61.99393	0.00000	5.08611	1075.56325	7.84644	6.16095	-32.45242	0.08833	7.91993	7.28065	67.81508
10.83551	74.80555	7.75779	7.97261	10.03494	22.38601	41.65517	31.11923		8.46516	1153.14057	9.89364	5.67039	34.08565	0.17114	8.76523	8.74321	75.94204
7.42309	120.56528	7.60129	7.13181	8.81595	18.50136	33.91099	66.47333	0.00000	8.40229	1153.80273	7.17648	9.48413	14.66	0.10820	8.17044	6.59039	48.53432
