PM2.5	latitude	H2CO	PAHs	NH3	Pb	O3	PM10	PRES	CO	C2H3NO5	warning	NOx	TEMP	SO2	longitude	CH4	CFCs
5.02429	60.18427	42.50523	9.52444	7.77576	27.63650	6.53906	7.70757	1117.75429	11.03811	0.07021	0.00000	7.17344	22.04955	9.94426	24.95034	8.54789	55.57708
10.33368	40.70995	57.32311	10.10662	6.05516	62.02312	8.63724	10.05551	1101.89101	7.37358	0.55630	1.00000	7.18998	12.55896	12.16069	0.57856	7.79908	32.02389
7.36068	37.19723	56.26694	6.93190	8.03976	64.56830	7.23586	10.46651	1150.48531	11.35548	0.81454	0.00000	9.09216	15.98469	10.44916	122.05228	9.37267	65.32103
7.22708	-38.65333	46.81703	9.86895	8.62154	68.80781	8.15456	11.17777	1121.91479	10.87153	1.60934	0.00000	6.88583	15.95930	8.31843	178.00417	6.58715	34.75828
11.78377	58.63667	43.94156	8.57152	6.98435	55.97040	5.85546	11.31953	1121.78090	9.64657	1.84563	0.00000	9.79532	23.73732	12.79703	59.80222	9.48787	48.92709
6.12949	41.09246	30.20805	11.04026	8.29527	51.93054	11.16352	9.49496	1068.89977	8.59708	0.35389	1.00000	8.81822	21.68495	12.47587	45.36561	8.53863	69.97906
9.46928	51.65	36.83901	7.24491	8.66191	34.52422	8.84477	8.49687	1066.80310	11.74725	0.14142	1.00000	8.72456	5.36338	7.22080	-0.2	6.67126	42.25746
10.19427	52.66277	42.56461	8.91730	6.83110	54.84705	8.32371	9.76780	1193.63511	10.34483	0.42588		9.01657	15.89246	8.92578	-2.01111	6.48358	41.08762
5.97447	11.12018	38.41735	9.25825	8.96704	66.81155	6.76258	8.79851	1193.06353	10.84995	0.19172	0.00000	8.60070	19.61222	8.99250	76.11996	6.90491	64.45279
7.13703	-38.65333	48.80453	3.77716	10.87101	35.56155	3.98221	10.01283	1152.06412	7.62213	0.53395	0.00000	8.43990	36.34248	12.98297	178.00417	9.78295	36.24871
10.18135	25.92493	42.98700	11.99053	7.55939	55.11583	9.53599	10.06390	1102.54923	7.82388	0.56058	0.00000	6.28179	33.96933	8.15342	73.66633	7.66110	71.79923
9.04845	11.85	56.37867	10.43918	7.73864	53.64939	9.09745	10.59631	1176.69477	10.37987	0.90425	1.00000	8.06078	4.87345	9.47701	38.01667	6.98831	40.68282
9.60972	8.35122	84.48338	3.32131	9.21327	19.96540	9.09802	7.07465	1132.34133	9.97442	0.04576	1.00000	6.83429	30.44439	7.41277	-62.64102	7.72669	21.76202
9.89042	-22.57306	50.96103	5.17077	8.80007	45.22536	5.37620	6.27946	1084.72590	11.05612	0.06188	1.00000	7.64517	9.16537	8.37575	-47.1725	8.11525	36.29512
9.17172	42.64031	61.69278	7.74867	8.81779	56.36716	7.17112	8.56037	1184.36369	8.01396	0.16224	1.00000	8.50051	12.89026	10.42108	125.51176	8.07453	37.29911
9.58200	-54.8	46.57751	9.61148	8.33517	47.12518	6.77968	11.36687	1088.78340	8.45980	1.92119	0.00000	8.31534	-4.11434	8.64419	-68.3	8.45926	56.57301
9.10991	-16.25	48.29633	10.64422	8.53805	60.67454	9.20435	10.44171	1110.22019	8.61038	0.77734	1.00000	8.67868	13.89359	12.21309	-69.08333	7.80065	39.57290
9.72661	-34.74785	71.33654	5.24787	7.97082	53.32176	5.68533	7.05592	1091.24367	10.26708	0.03967	1.00000	8.39279	22.83368	9.37622	-58.70072	7.70159	22.69358
11.49992	-12.91667	39.71881	6.48790	6.67270	41.27560	6.75397	7.22477	1126.07661	7.88195	0.06719	1.00000	9.68071	3.28128	10.30870	-39.25	8.74849	50.45524
5.86898	46.18396	68.87176	9.15030	6.07481	50.65066	5.96247	8.41813	1123.71701	10.07920	0.12295	0.00000	7.88380	7.21270	9.95890	6.10237	8.90794	41.99072
9.32458	13.51825	44.25226	5.43891	9.82703	61.63689	5.31617	5.57969	1066.99261	11.37618	0.04016	1.00000	7.48214	16.62239	8.57521	99.95469	9.23267	31.81875
8.36913	44.92934	60.07854	5.51234	7.51563	66.88389	6.37010	6.75609	1057.25815	10.80690	0.04748	1.00000	8.19943	11.85844	8.86139	37.99117	9.07689	61.27648
8.73856	34.65918	66.92037	9.32547	9.43922	33.59195	7.04821	11.62133	1182.02543	8.93697	2.46213	0.00000	9.08403	6.69379	8.56700	109.22921	8.52589	65.73483
10.75924	51.21187	64.37501	9.03199	9.50390	72.05559	7.89704	9.94963	1077.38174	8.97364	0.50000	1.00000	8.04702	16.21846	9.05745	4.25633	9.67318	46.20301
7.33890	30.16688	44.04136	10.03407	8.96163	33.73774	7.41636	9.71128	1090.75293	8.58159	0.40747	0.00000	8.08039	20.60016	9.59868	-96.39774	6.02919	38.86826
6.21887	34.56861	21.63130	8.02681	8.78367	48.45245	6.26171	10.48829	1068.77355	9.78880	0.81524	0.00000	7.23147	32.00075	8.51034	105.89333	8.01952	33.99904
5.47068	44.92934	78.62189	8.38493	7.18333	43.18394	4.18960	8.12808	1145.55822	8.92936	0.10607	0.00000	7.96739	27.64857	11.83400	37.99117	9.63539	35.34398
8.81477	37.56667	38.82537	6.95885	7.66076	78.82373	7.77278	8.27826	1067.86829	10.27799	0.10233	0.00000	8.28551	17.27829	8.41259	140.11667	7.28523	40.58922
9.55139	-28.44917	40.59838	3.81513	7.43444	53.05327	6.45276	8.09288	1167.02219	9.76778	0.12076	1.00000	8.36891	20.04509	11.05355	-52.2	8.00232	27.50897
9.41963	15.79408	45.86698	4.88375	5.88834	67.88646	6.07797	6.96604	1067.47478	10.38504	0.06624	1.00000	8.95084	27.88946	9.67743	104.1451	7.87832	55.64569
5.09650	17.54907	23.25714	9.72493	7.31373	43.05430		8.20043	1144.20596	8.67843	0.09592	0.00000	8.00670	6.13764	10.41669	82.85749	7.27296	38.37407
9.15261	34.09668	48.02374	6.18776	7.91267	34.64878	7.14339	8.58885	1129.41962	8.67067	0.15751	1.00000	7.63562	12.80213	10.57308	-117.71978	8.03019	44.25577
8.84265	40.53123	36.55891	5.64237	10.28375	70.29055	6.79696	8.06862	1108.79539	9.62753	0.10843	1.00000	7.98771	25.14946	10.20265	17.58522	7.46023	54.11121
7.83445	50.72043	68.33134	11.47679	7.97753	55.47411	8.99770	9.91633	1157.74660	9.00266	0.48351	0.00000	9.05341	5.22861	9.55910	11.34046	7.58571	30.57469
9.90073	50.72043	64.96354	6.91301	5.35773	65.97287	5.82554	5.59577	1145.87904	10.35525	0.05224	1.00000	7.11829	16.61278	9.79132	11.34046	7.31422	35.95680
8.40729	12.37169	56.13571	7.30499	8.83503	72.00312	7.93495	7.86665	1183.27278	8.05211	0.10344	1.00000	8.01378	27.30745	9.96192	123.62494	8.46642	27.91628
8.71463	55.64776	42.30708	6.94518	8.37216	19.17143	9.62881	8.18451	1067.58483	10.62248	0.11541	1.00000	5.36741	27.85779	7.78228	38.02486	7.47226	69.80327
8.94850	43.48961	28.70734	5.89354	9.50088	62.06789	5.88948	7.21723	1118.75802	10.36530	0.06896	1.00000	8.57706	22.68489	9.45892	-8.2194	7.03908	49.61690
6.52594	36.46917	44.80969	9.81609	7.88214	46.17045	11.78596	8.22216	1099.90523	7.34349	0.13312	1.00000	7.46618	24.44663	12.11031	10.78222	7.28150	54.95328
10.39849	-20.88231	50.30616	7.54699	6.02064	44.50470	6.65176	10.18535	1190.75778	9.36091	0.61115	0.00000	7.37218	12.68128	9.72303	55.4504	7.03542	49.83729
6.68293	51.39323	51.22506	9.50412	10.08005	42.21965	6.46091	8.46817	1100.70430	8.28715	0.14827	0.00000	9.75017	22.92888	9.99242	0.47713	9.05529	35.82239
7.98708	40.24537	58.28332	7.44862	10.45943	44.81482	6.49096	5.10272	1196.68712	10.99865	0.02817	1.00000	7.04056	14.78176	7.63548	-75.64963	7.76162	56.54912
7.89838	13.44581	70.01676	9.24944	8.38295	59.90726	7.05838	11.91567	1173.88738	10.76874	3.30434	1.00000	9.43694	10.37046	8.46983	101.18445	8.69533	51.08363
9.60082	43.61062	55.60772	8.71453	9.97244	47.95162	7.45389	7.07155	1182.34315	8.01319	0.05607	1.00000	9.07594	8.27772	9.68719	-72.97261	8.52248	52.57445
8.59315	8.48714	27.33315	7.40653	7.98494	38.97139	9.52188	8.00139	1150.19639	10.74985	0.10743	1.00000	7.83004	7.24345	8.58845	-13.2356	8.43039	45.50902
7.61877	-34.74785	47.56083	10.03503	7.24634	48.34484	12.02967	7.31786	1110.05936	8.37337	0.08424	1.00000	9.85595	8.81832	5.62437	-58.70072	8.33851	41.27179
10.12791	52.86147	81.69852	7.06943	7.88392	35.99207	7.18464	7.87466	1111.73763	7.76170	0.09859	1.00000	8.09170	32.70291	10.05165	9.5926	10.83911	49.54599
8.12011	68.79833	40.15673	9.87643	10.82676	43.53436	7.93055	11.59241	1195.64157	10.36273	2.39835	0.00000	8.71470	27.31688	8.38248	16.54165	6.77650	36.66430
6.79557	40.24537	40.74192	9.10530	5.97298	59.33161	6.57043	8.21853	1060.02922	6.56330	0.11729	0.00000	6.84984	8.21272	9.51134	-75.64963	7.54211	57.82100
11.76173	22.19303	51.94877	3.44169	8.73812	46.92437	6.90596	10.21473	1075.54904	7.16967	0.62331	1.00000	6.47107	-3.96915	12.52011	88.18466	5.72018	40.28321
9.46067	14.46693	61.91372	6.21066	9.02707	21.94818	6.81590	8.86840	1060.85566	9.29313	0.17834	0.00000	9.19493		9.57378	75.92694	8.92888	50.68120
9.97226	37.08819	42.11375	6.76276	9.01758	41.52358	8.42071	8.44887	1084.95259	6.70418	0.13191	1.00000	10.48371	2.01326	10.11219	-8.2503	7.56700	
9.25467	41.57439	78.36053	8.03849	9.91985	36.71996	9.24114	8.32141	1058.76987	11.38889	0.13316	1.00000	9.40845	15.57449	7.77211	24.71204	8.71836	48.16474
9.77020	-7.54972	57.68638	3.62269	8.40965	53.49370	5.38476	6.91921	1126.49686	11.32271	0.05528	1.00000	7.35502	7.62962	9.10758	110.71639	7.76639	48.60650
8.07992	42.7	35.55063	8.05212	8.11318	47.15232	5.56990	4.91173	1085.75058	11.94566	0.02930	1.00000	6.02975	20.87699	7.55253	27.25	8.48049	22.18811
8.34874	68.79833	73.26724	9.63043	8.20749	60.85127	8.38624	6.22646	1054.88586	7.91199	0.04769	1.00000	7.53814	1.83407	9.21331	16.54165	7.68464	64.62366
9.67540	46.51872	41.03783	9.98893	9.71100	66.58344	10.71539	8.57900	1070.33560	7.37409	0.15922	1.00000	8.33521	11.53376	9.16920	86.00214	7.30648	35.48866
11.04337	28.98002	59.51566	4.68959	9.18284	63.84991	5.81518	7.63388	1113.90976	9.20576	0.08168	1.00000	8.77847	11.01305	9.67402	77.70636	8.17391	61.17362
9.08672	8.56697	40.46145	8.69518	9.54136	57.43856	8.65684	9.41085	1139.54925	11.78837	0.30862	1.00000	7.30186	20.51229	6.95441	123.33471	9.84928	48.36638
3.05491	45.44694	55.51151	8.07990	7.77318	43.01823	5.54750	7.83382	1122.76586	10.09222	0.09819	0.00000	8.09767	0.22575	10.98998	8.62118	8.06884	50.02251
10.87855	14.66	57.77043	7.23353	7.56061	42.22078	7.25224	6.12820	1193.04729	8.02262	0.02571	1.00000	9.60749	6.34196	9.97185	120.56528	8.74042	25.96286
9.09437	36.06523	31.65987	5.61504	8.89865	39.62479	5.84878	7.90759	1094.78144	10.06537	0.10749	1.00000	7.40951	32.25983	10.67878	-119.01677	7.15127	51.19413
9.10054	-31.4488	54.45827	8.11436	7.79131	47.99686	6.36285	5.58321	1107.97467	10.15192	0.03158	1.00000	7.12397	10.46231	8.19550	-60.93173	8.42427	47.29808
9.56820	-21.15	56.30429	6.88641	9.65866	63.20692	4.61099	9.61408	1173.67181	8.13308	0.34732	0.00000	7.93535	20.82961	12.60891	46.58333	9.14073	40.84852
8.97711	45.16024	65.23473	8.25426	7.69945	76.14507	7.46457	6.93266	1111.27314	8.31952	0.05159	1.00000	8.89840	-6.09466	9.75965	-93.08883	9.30096	56.39631
9.50439	17.94979	47.47906	7.14404	8.10028	67.56752	7.85973	8.96910	1176.27212	10.12015	0.20779	0.00000	9.53475	8.12673	8.03593	-94.91386	8.94313	69.76532
10.16701	51.84819	47.36526	10.25466	10.14458		8.38358	10.76502	1135.68059	10.96617	1.06058	1.00000	7.95787	23.65999	7.47487	1.26738	7.66770	35.39384
9.06191	50.74497	66.03864	7.89633	8.32447	54.25717	10.28090	7.97852	1051.90723	8.38207	0.11797	1.00000	7.26913	25.23287	8.78392	3.20639	8.49720	31.21498
11.00468	10.58806	33.08483	5.89535	9.15393	45.01291	6.67267	8.89692	1127.85342	8.58207	0.19526	0.00000	8.11614	14.02426	9.86349	77.24779	9.04714	44.42894
8.28799	38.70734	50.35607	7.71518	6.56814	59.25476	6.29877	6.55072	1091.86172	10.52270	0.05332	1.00000	8.08467	22.17865	8.30725	-77.02303	8.39061	60.67322
8.79693	53.43333	54.82189	8.17598	8.99832	54.06231	8.76278	9.40247	1084.40753	12.48758	0.29180	1.00000	6.92077	12.58250	6.55240	-7.95	8.74452	52.16545
9.10206	-28.81833	36.86320	7.86126	8.71498	59.37998	6.87768	5.50390	1178.98149	9.66481	0.03816	1.00000	9.85751	28.35927	8.92824	-52.51028	7.44202	39.07058
8.15136	25.95533	45.73247	9.40630	8.09125	47.37746	7.54999	10.33231	1101.98678	8.65815	0.68556	0.00000	7.75768	16.79016	7.80159	68.88871	6.80628	51.65537
7.98327	45.79377	53.60154	7.21338	6.73453	49.19011	5.05451	11.45606	1130.00835	7.89191	2.08944	0.00000	9.52326	6.69725	8.31982	8.88104	8.05555	24.73684
12.14543	10.63504	55.05060	2.81499	10.40242	60.87345	5.60326	8.07915	1181.69469	9.21432	0.13900	1.00000	8.37548	10.03635	9.81673	-85.43772	6.49404	44.87793
11.05251	35.95664	52.54202	9.44462	8.44330	39.91920	6.77937	11.78798	1153.88578	10.14946	2.89613	1.00000	7.39947	33.89017	10.32873	36.7138	9.18939	63.14087
10.54355	43.1009	78.80059	10.41790	8.48750	37.35632	7.87663	5.63032	1109.77743	7.08581	0.03756	1.00000	8.63356	3.14118	9.15518	-75.23266	8.68423	43.43618
8.72385	51.35084	67.01797	4.42868	7.34623	62.50274	5.90437	9.30343	1109.04555	9.83081	0.27928	1.00000	8.82835	37.27132	11.12194	-1.99421	7.18438	44.03088
8.86565	21.46527	53.95642	3.65315	8.17681	66.27020	4.85246	7.93588	1126.85027	11.74243	0.08374	1.00000	6.24237	16.21491	8.98466	83.97573	6.80819	47.21270
10.64774	10.22677	52.86565	4.82663	8.67951	64.28461	6.95782	7.67082	1129.82233	8.54442	0.09800	1.00000	8.11956	23.09049	10.02486	-67.33122	9.05236	51.14663
9.53401	20.14298	20.19390	3.20159	9.89636	39.22595	5.23336	7.56869	1101.61426	11.00338	0.09884	1.00000	7.96098	31.84397	9.91810	-77.43532	7.97833	61.16213
9.60466	39.32011	49.49717	8.54955	8.02669	43.57668	8.39362	9.26623	1163.14608	11.33866	0.26173	0.00000	7.39251	19.29413	8.30569	-76.51552	10.02954	65.06955
7.15712	23.1959	38.24633	9.86044	8.78440	33.59156	12.21504	7.85268	1083.42764	6.73273	0.09737	1.00000	8.36246	12.53574	11.01813	86.51499	7.52451	56.11606
5.82605	45.79377	43.95941	10.05847	10.50453	39.68057	8.67487	10.14988	1114.95709	11.18335	0.58178	0.00000	10.71248	8.01038	8.44410	8.88104	7.13652	39.21546
10.08464	14.93333	37.50247	5.52094	8.63815	59.12688	7.23108	5.03336	1148.50923	8.31259	0.05316	0.00000	7.77853	12.58763	8.22305	-91.11667	7.17336	64.70260
5.96057	42.62833	53.32513	10.04082	6.80440	38.64710	8.07257	7.50910	1166.09704	10.46355	0.06335	0.00000	10.69561	31.84008	7.90049	20.89389	7.79437	41.75839
9.45150	34.56861	57.63143	8.45073	8.27247	54.51412	6.59702	10.79697	1164.64541	9.47906	1.08965	0.00000	10.05892	10.41114	8.75094	105.89333	9.71528	59.64328
4.23453	15.73628	72.91616	8.76690	8.12791	34.91301	5.95583	7.56835	1053.95078	9.08932	0.07994	0.00000	10.17750	16.43538	10.72730	75.96976		42.54048
8.22035	50.7236	76.17119	9.49780	6.55878	59.71114	10.75722	8.62024	1171.14359		0.16379	1.00000	8.45973	10.15192	8.48446	-3.52751	8.33997	46.77790
9.55480	25.87498	53.70934	8.01370	8.12926	45.39402	8.45869	9.61169	1126.15204	10.84396	0.36618	0.00000	8.26665	7.63151	7.14987	86.59611	8.43093	40.05930
9.52497	45.44694	42.59067	10.14055	8.58349	22.71981	8.82946	10.05684	1186.38090	10.05649	0.55121	1.00000	7.73705	8.63731	9.04950	8.62118	8.16111	29.78220
9.42185	42.50729	66.55522	7.35045	9.43347	54.91245	9.42225	8.46043	1085.20153	8.66342	0.11310	1.00000	6.31966	28.30075	8.38624	1.53414	9.07676	44.95316
7.04664	41.77583	66.78259	5.45808	6.53443	48.08556	8.03251	10.49779	1128.04149	11.47768	0.79657	0.00000	11.69740	8.58826	9.15332	140.73667	7.85120	48.35708
5.52388	38.96372		9.40825	10.61513	59.82078	6.50178	8.88439	1101.08103	9.50854	0.19885	1.00000	8.99081	15.30384	10.75919	-76.99081	7.21762	26.57723
7.63066	46.18396	30.31651	10.23846	6.69026	47.05423	7.10921	8.53526	1162.15553	9.98338	0.13951	0.00000	9.29669	4.66981	8.88433	6.10237	7.80161	40.57346
8.88243	40.65538	48.77538	6.11500	6.39428	66.29182	6.60212	8.04995	1169.57392	9.37414	0.10475	1.00000	9.57971	0.51042	9.48996	-74.38987	8.46472	41.37351
8.61366	42.8139	52.06736	5.37362	6.87706	35.93615	6.11745	5.94440	1164.36381	10.89008	0.04630	1.00000	9.46634	11.17429	9.05434	-1.64295	7.71911	18.90728
8.79151	39.00622	52.58533	5.02153	8.75296	39.67124	7.78085	7.51734	1058.51941	9.66035	0.08926	0.00000	7.76896	6.03170	8.23722	-77.4286	8.29713	44.05304
7.02051	31.12406	47.77290	8.60374	9.54080	62.32818	6.11102	11.73914	1059.51000	8.81115	2.77098	0.00000	7.63900	5.01282	10.41964	-97.90308	8.94107	14.50448
5.14220	25.49043	49.67517	8.81551	9.00301	55.33464	5.86259	8.22035	1073.01835	10.84302	0.12242	0.00000	7.63756	26.07626	9.85754	85.94001	7.41029	46.80398
8.69535	36.27462	69.41087	9.41044	8.08676	58.02256	10.67330	8.63676	1142.00349	8.79078	0.15912	1.00000	9.16562	20.33336	8.95577	4.85668	7.28496	48.46776
9.74413	27.85	47.23257	7.27145	8.63829	69.61336	7.14288	9.14158	1082.18601	9.41557	0.23019	0.00000	9.34686	16.26399	8.38653	112.9	7.55655	70.75743
8.04684	51.65333	54.17172	11.41637	9.13264	48.54971	10.55877	9.62936	1188.55255	8.24445	0.37096	1.00000	5.78464	5.49792	9.67325	5.2875	9.30353	19.15265
6.50381	41.91886	57.43044	9.04798	9.21684	46.13695	6.32624	9.39710	1163.12885	7.97280	0.28694	0.00000	7.85894	10.70427	10.23969	8.73812	8.49781	55.03396
4.59696	36.64852	62.38954	9.21981	10.19976	52.98947	6.53790	9.44506	1087.35316	10.62695	0.31405	0.00000	8.31828	19.66543	11.01500	51.49621	7.42205	39.79952
8.82553	38.17492	33.85074	10.05667	9.66887	62.86291	11.21472	8.12698	1076.61586	6.89252	0.11386	1.00000	6.79166	-4.59332	9.82840	-122.2608	9.29169	42.11369
8.23536	51.39323	62.67240	5.43653	8.92093	44.29924	5.33124	6.92077	1166.78571	11.41068	0.05011	1.00000	7.82582	28.75853	9.26224	0.47713	7.84674	34.05806
8.55447	65.84811	42.38831	8.41582	7.54475	70.29451	7.16044	7.49365	1057.49442	8.56532	0.08909	1.00000	7.78350	23.24088	10.12048	24.14662	9.32651	45.34043
9.43845	52.66277	22.55052	5.70981	9.45890	47.87816	6.09476	7.11121	1167.36836	9.88040	0.07928	1.00000	10.02324	7.38759	9.56533	-2.01111	8.10835	35.61911
8.45614	6.15038	28.96832	8.23025	8.05203	43.63820	9.51783	8.63600	1095.39012	12.45829	0.15914	1.00000	9.26624	-6.91397	6.59548	6.83042	7.87003	49.92721
8.15343	52.86147	37.23637	9.81904	7.80947	40.53679	11.39961	7.25284	1170.92971	7.62208	0.06674	1.00000	7.77006	16.17530	9.12875	9.5926	7.97133	46.35896
10.49688	11.50526	64.00191	9.31377	8.33748	42.00592	5.06059	12.27127	1180.84494	7.43113	4.70582	0.00000	6.71391	12.11286	8.33435	77.23826	8.07998	65.00913
9.46031	43.11667	32.96425	6.34137	8.52161	66.46947	5.50144	5.20545	1115.49747	11.24871	0.05014		7.78740	7.07244	8.56742	1.6	9.29003	18.22318
11.09208	46.51872	27.65842	7.11738	9.97296	39.56137	7.16786	10.51421	1182.85100	9.32118	0.82793	1.00000	8.63923	9.58850	11.20045	86.00214	9.07082	58.58012
11.10083	-10.91722	68.66717	6.71196	9.71280	54.31816	6.34780	7.99920	1176.75217	8.25293	0.11570	1.00000	8.65799	7.30959	9.72002	-37.65	6.19230	21.89268
9.25485	39.00622	69.64561	8.52292	7.44788	49.85897	7.53568	11.77479	1147.59889	11.22662	2.87602	0.00000	9.36589	11.98622	9.52442	-77.4286	5.96773	52.68423
7.60617	42.16808	32.86463	10.63883	8.97883	52.46823	12.13750	8.13819	1088.66391	7.15762	0.11175	1.00000	7.90945	9.83097	10.12449	-88.42814	8.77215	47.07756
8.12948	26.32293	44.70360	7.54907	7.06229	41.68881	5.52659	13.50799	1081.67910	9.46535	16.08366	0.00000	7.56441	11.84022	10.49393	91.00632	9.60493	30.71667
9.32190	65.84811	58.49598	7.52671	7.91530	48.62875	6.21424	8.94146	1069.79054	8.83898	0.23146	0.00000	7.77779	21.93061	9.31424	24.14662	7.58780	32.65865
7.46941	56.03361	70.38578	11.99433	8.49029	65.71307	10.21324	8.91383	1159.05344	8.29986	0.18885	0.00000	7.30170	17.02803	8.71627	35.96944	8.42347	35.98202
8.19340	43.82634	42.69335	9.68734	6.79369	60.72753	9.82334	7.98321	1054.22998	11.41046	0.09662	1.00000	8.26252	14.84894	7.41799	144.09638	7.02766	45.12688
9.86587	42.97086	37.77495	4.43101	9.46142	63.46926	6.11382	8.16078	1188.80310	9.76409	0.11116	1.00000	8.68647	3.88965	10.22927	-82.42491	10.25616	17.46545
6.50524	53.83333	61.56389	8.72518	7.32337	41.52882	5.17167	8.08938	1170.61351	8.66291	0.12672	0.00000	8.46006	11.59774	10.22640	-2.98333	8.07465	58.80470
6.71789	-13.7804	55.25203	9.99580	8.17874	41.03845	6.60261	9.17474	1172.05437	10.08078	0.24285	0.00000	6.44909	32.13401	10.48385	34.4587	8.04050	42.71872
8.45704	44.35056	65.80185	6.91847	7.77527	54.10148	5.46706	6.32421	1055.55475	11.31668	0.04563	1.00000	6.62632	10.85221	9.06767	142.45778	7.33362	58.11923
8.16102	-4.42472	47.10002	10.84165	7.86937		9.61797	11.50427	1055.08564	10.90079	2.21215	0.00000	7.20496	16.59211	7.38052	-41.45861	7.02895	55.71991
10.37808	5.27247	62.20687	11.81090	8.47492	37.23235	7.71936	12.09660	1071.32404	10.17801	3.94955	1.00000	8.42280	12.75561	9.10702	-3.59625	7.02713	37.61371
7.06880	3.3285	21.42016	8.31175	7.68097	56.20504	6.93453	6.24457	1053.84361	10.49365	0.03729	1.00000	5.67038	18.71694	7.86307	99.1625	8.23042	42.27232
8.76795	-14.66463	43.41313	8.85001	8.90607	59.15140	7.30057	4.78239	1123.90972	9.50028	0.04178	1.00000	8.11411	39.63703	8.23008	-52.35558	6.72024	54.73277
9.52915	44.73941	58.95829	8.60924	8.23401	55.28046	8.31536	10.13285	1142.73548	11.68231	0.58838	1.00000	8.31268	18.94501	7.70876	-93.12577	9.19994	34.92776
9.82797	23.73333	49.89725	8.34776	7.21510	75.76212	9.47319	8.45149	1160.41833	9.61654	0.13558	1.00000	7.88696	14.87326	9.56119	114.68333	8.09109	67.88406
12.75657	41.91886	63.55294	8.65487	8.70375	65.45335	8.29511	7.29281	1105.10150	9.44407	0.06057	0.00000	8.20499	15.06588	7.29910	8.73812	8.78386	42.02148
9.75163	55.82737	80.97345	4.45175	7.15594	59.84856	7.05770	5.69108	1168.41833	7.93304	0.02241	0.00000	8.44727	45.40542	8.01420	-4.0573	7.95949	47.28528
11.61907	17.30858	59.86230	7.33561	8.21176	80.58884	7.97135	10.35432	1194.21945	8.00732	0.73840	1.00000	8.40926	11.02047	10.67274	97.01124	7.82695	40.49646
9.93068	6.33444	27.63094	4.01782	7.67782	77.46047	5.47582	6.31620	1169.52052	11.05722	0.06207	1.00000	8.31587	17.78341	9.14348	124.95278	8.60808	28.30024
10.03242	-14.66463	52.18533	10.06960	9.68469	44.68117	9.66416	9.21504	1119.11236	7.66617	0.25342	1.00000	8.87680	19.25008	9.61510	-52.35558	9.75194	47.57253
9.74130	-44.39672	62.23893	12.95899	8.45779	68.97817	9.29066	11.08978	1064.25644	8.06835	1.47675	1.00000	7.68287	13.27991	10.74155	171.25364	8.07756	32.06021
9.77615	12.95629	55.46064	6.15074	9.21247	55.04078	6.61511	5.88302	1126.50525	9.87921	0.03162	1.00000	9.05668	10.06050	8.87025	78.27539	9.14737	32.74657
	25.87498	44.86173	9.93691	8.30162	58.16495	7.61534	4.97612	1102.84497	8.22511	0.03720	1.00000	8.53216	23.61268	8.41645	86.59611	8.68699	67.21797
6.08938	51.955	48.44546	6.08300	9.15318	39.75135	3.49933	11.72868	1176.35453	9.19806	2.74574	0.00000	7.23535	24.69717	9.83023	5.22778	8.31466	32.70919
9.82198	27.55898	46.36340	7.25481	7.63226	72.59664	4.73710	10.90211	1148.84394	8.27659	1.20141	0.00000	8.25953	24.89619	12.21491	68.21204	7.89793	51.37005
8.17497	47.46657	70.38092	12.73219	7.85614	48.06361	9.98849	10.31816	1091.46017	9.68380	0.69245	1.00000	7.61585	22.82858	7.63489	84.87144	6.39764	24.32013
