O3	latitude	PM2.5	CFCs	warning	NH3	longitude	CO	CH4	SO2	PRES	H2CO	TEMP	PAHs	C2H3NO5	Pb	PM10	NOx
7.46938	47.92526	10.80413	47.12941	1.00000	8.95071	-97.03285	8.62970	9.34998	3.86803	1071.20553	46.02719	21.35625	7.79453	2.11227	45.66826	8.98006	9.51396
9.72309	51.12794	9.00976	54.80005	1.00000	8.35479	4.21372	7.07191	6.76972	11.68708	1089.72287	22.74150	8.39571	10.06326	3.49980	49.83344	9.50558	10.42465
7.59873	-34.64167	10.58363	60.74232	1.00000	7.96790	-60.47389	7.33314	6.14147	11.25446	1085.22617	26.27647	7.42514	7.97002	2.10933	62.16081	8.95019	8.85322
6.89732	55.39485	11.00276	55.21788	1.00000	7.12674	43.83992	5.82135	7.25625	9.03989	1107.93652	23.93172	6.14899	9.34001	1.64655	27.25044	8.85400	7.80522
6.83314	23.29549	11.90139	73.35719	1.00000	10.10772	113.82465	6.40023	8.96516	7.87136	1057.04320	56.81455	-0.09672	8.40988	1.71033	45.23290	8.80722	6.61672
8.99137	13.56667	9.28725	53.57710	0.00000	9.11284	-15.6	9.55505	6.87280	6.72181	1084.58219	45.78764	-8.77819	9.87775	1.09868	34.22968	8.17986	9.47776
11.22673	56.9083	11.29562	39.84523	0.00000	9.05422	60.8019	10.54891	6.76131	8.61836	1188.94958	35.49977	28.01767	9.46826	2.55517	52.31826	9.26207	10.53647
7.19786	36.02506	9.00902	39.10921	0.00000	9.19865	-86.77917	9.44299	10.58941	9.94844	1114.66785	50.66913	6.23876	9.63427	10.54801	27.85718	10.70033	9.27889
7.78344	-20.25333	9.83170	50.21917	1.00000	9.37521	-43.80139	9.73040	6.68580	12.82004	1192.65515	43.32611	28.42780	9.49710	3.89486	48.25753	9.66518	8.10866
8.65230	42.64685	11.32129	52.60835	1.00000	8.74750	-5.55835	9.01225	8.91888	5.63546	1180.49713	49.96081	20.73570	10.92127	0.48506	32.36424	7.52911	9.57172
9.53618	34.09668	9.01316	68.22568	1.00000	10.57290	-117.71978	6.23650	6.81088	11.39038	1064.76338	61.06726	14.32892	10.22771	2.77897	46.59448	9.25807	10.15319
6.14780	5.84752	11.80847	47.67912	1.00000	9.75620	-5.682	10.18214	8.27411	10.59864	1110.21616	67.80374	9.02580	9.69645	4.48535	61.28183	9.84457	5.44193
10.37522	51.03427	10.26207	49.78337	1.00000	7.31960	5.37429	7.44119	8.16517	7.12237	1185.30433	65.44272	16.71435	8.65298	1.12079	27.91998	8.32476	9.83925
10.82567	45.16024	10.12042	28.67762	0.00000	9.95834	-93.08883	9.53056	6.48674	7.92052	1059.68281	28.20564	18.52005	8.61631	3.31955	46.62246	9.55009	10.55877
5.33316	7.83389	11.01613	54.26747	1.00000	8.90418	-72.47417	6.40575	12.18784	6.05456	1096.35217	40.10101	6.35141	7.37516	1.07786	29.38508	8.41727	3.79593
5.92910	11.84962	11.39019	53.49532	0.00000	9.16215	-86.19903	7.89491	7.67837	7.58411	1192.07851	88.13702	15.39861	7.80202	2.08038	52.25937	9.01908	6.36455
11.20540	45.39402	10.22186	24.67935	1.00000	10.24056	9.29109	6.04667	5.34441	9.46992	1066.11332	33.10573	11.78072	9.03747	0.58096	42.78059	6.89943	10.15565
11.34001	41.55815	10.75951	48.35832	1.00000	8.46131	-73.0515	8.14664	6.81610	8.76579	1063.10422	59.96872	7.58570	9.42711	1.43840	53.89350	8.48835	10.90294
7.49598	34.25628	9.39532	39.78541	1.00000	8.58542	-78.04471	4.84202	8.42661	8.56134	1125.42843	47.33490	36.08589	9.51697	3.64058	48.22276	9.53233	8.02672
7.21876	45.16024	9.61511	62.64681	1.00000	8.99559	-93.08883	6.83932	6.23587	11.67202	1158.84768	46.92280	17.52819	8.55923	1.94714	65.95977	9.04287	8.96931
11.76021	51.04962	8.10228	47.39628	1.00000	8.80796	12.1369	6.08703	5.93089	9.02651	1151.47520	38.60710	31.86845	8.94352	3.54703	53.41487	9.61136	12.86232
11.26630	4.02219	11.29052	47.23753	0.00000	9.04522	101.02083	10.65390	9.02797	10.56437	1197.42900	52.83347	5.92686	9.34834	1.55819	58.25547	8.72580	11.68393
8.77357	37.49073	9.91095	40.04741	0.00000	8.98550	-2.77259	7.09174	8.92422	9.81196	1132.15650	70.55225	1.62419	8.14016	1.89948	31.44019	8.93176	10.94450
11.87844	32.87533	10.22547	62.48575	1.00000	8.79378	71.57118	7.67479	7.31404	8.76190	1193.17452	77.57048	35.21287	9.86016	1.85945	70.02938	8.76755	10.32866
10.92603	39.32288	10.60347	34.76769	1.00000	10.29625	-76.72803	7.36193	7.70319	8.06244	1053.47588	77.39132	7.22825	9.62468	2.01732	48.83284	9.01471	9.49685
10.42975	50.71229	11.62339	31.51338	0.00000	9.45145	4.52529	11.30292	7.49332	9.25407	1079.21472	52.69900	15.96627	8.47667		14.69682	10.18971	10.45589
9.65849	37.52487	12.90082	37.01847	1.00000	9.83543	-77.55777	11.00584	10.28896	6.24658	1094.56635	69.93974	19.08293	7.51456	2.41341	32.65681	9.07334	8.91174
8.56402	42.58342	9.17050	65.63336	0.00000	8.62220	-71.8023	8.88354	11.91812	5.97406	1135.73823	13.82555	9.32618	7.57201	10.76796	46.63151	10.70248	9.72217
6.83834	41.15612	9.78300	64.78998	0.00000	8.87760	1.10687	7.56936	12.02259	7.11432	1074.27812	55.94321	20.27083	8.30217	1.22074	37.93152	8.54375	10.22674
6.77156	-37.88333	9.98879	71.57671	0.00000	10.21233	145.06667	8.45968	11.33432	9.01501	1063.49265		33.41769	7.98368	10.03240	54.36747	10.63874	8.79275
9.99753	3.3285	11.61797	55.16332	1.00000		99.1625	6.59393	5.99727	10.19436	1050.66100	45.18108	17.27572	9.08934	2.94241	35.38865	9.41730	8.32020
7.95783	30.81383	10.98211	42.70384	0.00000	9.58734	75.16878	7.58274	9.38539	6.51550	1198.72532	63.12354	9.46172	9.41875	0.60554	44.17838	7.69915	6.50220
8.69001	52.59319	10.96420	77.10358	1.00000	8.69574	13.32127	10.15104	4.14542	13.96579	1163.63020	51.15222	10.21786	8.13473	1.47441	80.12122	8.68555	9.52880
8.30839	41.24264	10.13081	71.20037	0.00000	7.04211	16.50104	8.67738	11.58855	9.01308	1180.50654	45.43580	4.91270	9.42740	2.91185	62.85717	9.28591	9.46871
11.19380	26.32293	10.17334	60.80718	0.00000	8.65463	91.00632	10.58243	7.00963	6.99546	1166.23398	42.93887	17.05675	9.32643	0.42801	53.43512	6.34116	10.39607
6.81340	34.81667	10.73796	62.67774	0.00000	8.86233	137.4	7.18094	13.17240	7.89290	1139.96300	60.23914	29.91920	8.73359	1.92237	46.58075	8.89041	11.14900
6.29888	43.86682	7.84242	32.70744	1.00000	7.86487	-79.2663	7.00331	9.20211	10.43845	1062.73291	60.11233	-4.10324	7.06435	3.00527	41.89647	9.36917	6.89888
8.02763	12.25282	9.49917	51.34482	1.00000	9.40334	79.41727	7.35416	8.29184	10.08927	1137.70940	31.75844	29.48354	9.13659	0.68925	42.60230	7.66130	7.40561
7.01422	3.8801	11.11112	44.77259	1.00000	9.64065	-77.03116	8.59649	6.65855	10.81386	1088.09065	69.56180	-2.01598	9.73103	0.62168	55.39180	7.28492	7.22302
6.65190	-1.63333	9.17642	31.60653	0.00000	9.38438	13.58357	5.87491	8.29346	11.64041	1134.25935	48.92031	18.35480	8.20452	1.13953	43.28450	8.36546	5.02900
9.83022	32.61603	10.89165	67.20494	1.00000	10.00073	44.02488	9.28192	10.10347	6.71503	1199.25778	47.35907	20.20063	7.84171	1.06889	32.47816	8.29142	9.81744
8.51257	55.64776	11.12717	63.43398	1.00000	10.37719	38.02486	7.27142		11.18902	1110.47925	43.91377	23.31799	8.71204	3.38903	61.84657	9.47370	9.30382
7.45721	28.54944	11.24636	46.97938	1.00000	8.09282	-81.77285	7.70541	9.50055	7.89669	1184.31227	38.25171	24.91220	9.75006	0.53119	43.27374	7.24004	5.85363
12.03146	41.92361	9.81815	68.52577	0.00000	11.09062	20.91361	9.39674	5.57258	6.35705	1185.69979	57.65929	5.06433	9.17794	11.48273	60.10394	10.75678	10.83200
7.65926	53.94313	9.52367	54.22400	0.00000	9.91706	10.30215	7.80154	9.92682	5.39387	1145.67167	53.97932	1.19577	8.48819	5.11269	49.42198	9.92491	6.59031
9.35546	21.28306	9.36492	68.76579	0.00000	9.17703	-89.66123	7.47729	10.18696	7.35834	1086.56171	32.97479	9.39518	10.82928	4.32140	43.06965	9.77796	7.08731
6.32871	46.32313	11.07446	36.91343	1.00000	10.95420	-0.45877	7.15940	8.36770	9.40012	1132.29349	59.87182	13.09768	9.45376	2.57459	40.65697	9.23120	6.62402
8.15770	34.4833	8.23614	53.38123	0.00000	8.56726	136.84186	7.40697	9.92812	7.99243	1116.59474	28.53985	25.85893	9.51567	2.07073	28.65208	9.04968	5.57720
12.58230	-1.63333	9.96643	51.96933	1.00000	10.32434	13.58357	6.23574	6.98914	9.98157	1199.17297	48.56323	15.78708	8.89455	4.90480	40.41768	9.91111	9.50674
7.54508	40.49748	8.71194	68.72029	0.00000	7.67652	44.7662	8.68190	10.32863	8.11350	1059.87516	52.45011	9.65248	9.71098	0.75823	33.73734	7.71378	7.53046
9.85962	46.08333	10.62050	62.71703	0.00000	8.40370	122.08333	8.51999	8.25996	8.76544	1061.46534	60.52265	-3.83580	9.19709	0.52479	49.61409	7.38150	11.43748
8.00730	41.92361	10.77603	51.73287	1.00000	10.00636	20.91361	9.63936	6.20076	11.93030	1111.99728	33.86048	5.27038	9.21164	6.97124	39.81637	10.28791	7.54391
5.70052	4.94273	10.16801	82.45779	0.00000	9.49749	15.87735	10.44973	9.36641	6.71947	1194.49696	31.76879	14.61615	9.11562	5.04057	47.58135	9.92046	7.08177
10.15823	39.46667	8.75845	28.43419	0.00000	8.99928	141.95	9.42708	7.38658	6.54363	1142.89890	32.46992	4.13510	7.69097	3.13614	50.44957	9.47135	9.73911
6.98053	-13.7804	10.32503	55.45869	1.00000	8.78502	34.4587	5.40614	9.24927	7.99498	1058.71530	56.99365	21.46686	8.63138	2.34416	58.91605	9.27987	6.87722
9.84593	14.0823	10.84863	65.66282	0.00000	7.48876	98.19151	10.24926	8.15191	9.30709	1128.15413	45.35820	32.89060	8.50342	0.58717	50.92001	7.55782	10.38538
8.40372	31.76212	10.24082	64.18021	1.00000	9.52805	-95.63079	9.57443	7.47826	11.11955	1055.32838	62.61613	0.87862	11.25316	0.64822	39.54985	6.50454	7.03275
10.80975	0.03813	8.34993	47.11721	1.00000	8.95610	36.36339	6.91195	7.66024	8.16074	1053.38467	38.39641	20.82901	11.60710	1.22422	31.25570	8.37955	11.87579
6.42184	12.1277	12.42603	38.75401	1.00000	8.12911	78.15794	4.24408	9.61379	5.96516	1112.07939	38.43310	24.11895	7.67791	0.81693	30.15570	8.27531	6.33036
4.79600	41.14676	12.57234	38.51452	0.00000	10.80350	-73.49484	7.93837	8.17057	5.65849	1189.86267	58.05130	14.49304	8.70418	1.01532	68.53052	8.21367	6.64392
9.87671	37.31309	12.28225	47.91113	1.00000	8.48539	40.74357	8.31051	7.35276	8.14511	1194.11451	48.77301	25.46361	9.83023	5.72601	53.15582	10.10579	8.79596
11.07715	50.23271	11.55256	48.54110	0.00000	7.20544	12.87117	10.79459	4.68544	7.63655	1089.10912	45.63236	36.04675	9.55619	0.26043	53.48239	7.14699	10.29483
9.20072	50.75767	7.95418	22.96479	1.00000	10.01466	-1.5443	7.16695	8.36987	6.02349	1065.52664	30.12346	34.39607	9.33778	1.24434	47.73389	8.50694	11.78506
6.35446	52.71083	9.53250	51.72121	0.00000	8.91493	5.74861	9.53951	12.23400	7.08305	1156.06204	50.20319	-0.80528	10.36857	9.59479	63.93625	10.59184	9.61920
7.67188	50.56149	11.93885	60.23601	0.00000	9.60945	4.69889	6.54540	10.72687	7.34037	1158.31033	61.77288	0.50516	10.80064	0.66466	40.25021	7.89109	7.95362
9.87813	48.78232	11.82889	51.59558	0.00000	9.88850	9.17702	10.28328	9.40922	9.20804	1142.58379	51.19829	6.81543	6.76978	8.34856	57.45936	10.44750	11.65618
8.51949	35.82756	9.42756	50.07459	0.00000	9.75009	137.95378	7.21566	10.02389	8.73328	1085.89370	75.31807	9.79304	8.72403	1.28817	39.17375	8.34034	7.34174
11.03982	33.35283	10.97468	31.33001	1.00000	10.10716	-111.78903	8.05692	8.05101	9.37611	1104.29701	45.11682	18.53978	7.85274	0.92918	33.30124	8.10670	9.76048
9.53021	53.94313	10.25132	33.28196	1.00000	8.16916	10.30215	5.05934	9.12219	7.66072	1091.01369	53.79837	7.90531	9.05403	1.29005	68.02905	8.38860	8.41576
9.37245	16.455	10.18776	50.12082	0.00000	9.62675	120.5875	8.79473	10.07784	7.01090	1068.65263	50.56015	14.38404	11.09253	3.59511	44.62164		8.14940
7.51328	-13.7804	8.65029	39.59977	0.00000	9.37543	34.4587	10.71119	14.06026	6.44536	1102.10760	53.78390	33.75983	6.11036	7.64455	58.59980	10.38798	11.81949
10.18581	49.68369	9.10954	52.22201	1.00000	9.74220	8.61839	5.70572	6.18430	8.46578	1179.68149	47.08492	18.02928	10.34357	4.60607	40.47677	9.83720	10.51756
8.12821	35.64889	9.80554	44.73113	1.00000	9.67381	117.27583	8.86546	8.78683	4.78493	1126.26493	54.88731	17.86484	7.98477	7.78400	48.63735	10.37103	11.50283
7.20803	41.57439	10.73192	35.75565	1.00000	9.50644	24.71204	9.64808	8.35003	10.28392	1134.20719	59.56668	19.38157	8.21171	3.05174	69.89290	9.34174	5.89248
9.81138	50.8	9.39907	58.26201	1.00000	8.19946	3.16667	8.13647	9.56972	5.75825	1101.14939	55.78095	43.66190	8.06480	0.92139	26.11721	8.02491	9.97185
9.29381	50.50301	7.35127	40.81109	1.00000	8.35979	13.63617	9.29070	6.89158	13.24919	1093.36268	55.06126	13.66098	7.27810	1.23362	54.99346	8.39098	9.41496
	44.92801	12.25638	46.29442	0.00000	6.86739	4.8951	14.00451	7.37386	8.35818	1128.83182	42.31679	12.94911	8.14537	2.14215	49.67721	9.01807	9.15350
9.55344	19.04222	9.29157	47.53063	1.00000	6.79517	-98.11889	7.47022	7.16355	11.62430	1061.06670	53.72807	12.62113	8.06757	4.05447	29.56972	9.70834	9.80828
9.97958	6.9909	10.09670	43.21589	0.00000	7.48406	79.883	9.94617	7.98929	9.49396	1148.09496	60.22256	5.25968	7.21142	2.48814	48.16298	9.25503	10.16027
9.49609	3.3285	11.06432	54.19283	0.00000	9.35798	99.1625	7.31391	9.44935	6.38260	1110.83364	49.08513	16.44303	11.53340	0.72182	59.62665	7.76832	6.25520
8.75830	40.93121	8.54690	59.57332	1.00000	9.83069	-73.89875	5.35967	6.75800	11.20191	1128.74616	44.83991	4.32209	9.56147	3.27973	58.85626	9.45199	10.24941
7.69343	-4.42472	11.09831	51.41395	0.00000	9.68926	-41.45861	7.11333	9.57742	6.60324	1093.09476	65.67789	42.36626	9.57746	0.39626	47.66626	6.68892	7.60926
10.25285	68.79833	10.08237	56.32759	1.00000	7.91463	16.54165	7.81634	8.01474	8.12331	1097.62465	52.56942	16.73490	10.18298	2.00634	54.86952	8.96880	10.62141
9.10452	53.46506	9.07737	66.36631	1.00000	8.13358	-1.47217	7.48477	7.49279	5.89536	1157.08640	52.55441	33.28074	5.96816	0.61772	49.41555	7.51171	11.79277
10.90726	-34.64167	9.70860	53.69240	0.00000	9.00817	-60.47389	9.86714	9.32508	8.87098	1178.22152	45.94064		7.31731	0.93401	45.87804	8.10141	11.11989
10.60549	48.8222	9.36177	56.18960	1.00000	9.33531	2.12213	6.80871	7.05292	8.39431	1118.69792	37.54943	32.93811	9.96488	1.46011	46.66432	8.50835	10.83275
8.35416	20.88953	11.09749	52.29947	0.00000	7.65125	-156.47432	8.42857	7.03090	10.58504	1094.99025	59.09318	25.66510	9.22215	4.02967	36.34322	9.71462	7.99236
12.17463	43.82634	10.92674	47.48232	0.00000	8.26804	144.09638	11.95168	8.20802	8.17656	1117.29365	65.98783	24.10316	9.37087	1.89998	72.60419	8.94451	10.94632
7.43683	3.02013	11.56193	53.94310	1.00000	8.66268	30.91105	7.18581	10.37754	6.91339	1142.25930	49.07661	24.57440	9.43887	4.22661	42.83071	9.79651	7.80230
7.95097	51.4781	10.37181	54.58264	1.00000	9.40487	57.3552	9.93787	7.23569	12.09748	1088.02820	40.22737	10.11663	9.75451	0.23902	63.24481	6.79628	7.32587
9.59815	40.55851	10.51592	59.19745	0.00000	11.17414	17.80774	10.95634	9.91993	8.57556	1114.44777	29.48390	27.38519	10.26165	1.00911	44.33130	8.32466	10.12113
8.87250	33.50921	10.14552	57.98054	1.00000	8.94436	-111.89903	3.65475	10.36915	7.47928	1128.47620	38.01625	40.25654	10.47387	0.59915	45.26509	8.07773	9.30293
10.79472	4.96667	10.84657	43.92306	1.00000	9.67004	10.7	8.46002	7.59322	8.65507	1071.50548	42.39055	16.83387	7.86381	1.01252	53.95856	8.43684	10.58953
6.98321	34.5624	8.43211	42.27063	0.00000	8.59265	38.28402	7.61908	11.16157	8.95033	1112.92542	63.09118	44.29035	8.24626	2.02901	25.58396	8.94900	7.80140
10.89353	36.6009	10.61239	41.18315	1.00000	9.67801	126.665	7.48430	6.69032	8.05732	1168.89656	48.59978	22.44205	10.05848	1.41943	43.79905	8.67778	10.83074
6.54998	40.72371	13.62789	29.79290	1.00000	7.81174	-73.95097	5.68885	5.36975	9.45614	1142.91251	35.47876	4.00184	8.41611	0.37390	27.07594	7.17844	8.06779
7.60250	40.55851	9.10184		1.00000	8.84987	17.80774	4.71676	10.35864	8.58120	1087.24891	37.51470	5.93184	9.20063	43.56098	62.39862	12.12016	8.30409
9.04707	25.87972	9.77958	54.92031	0.00000	12.48541	-97.50417	10.02460	8.12845	8.16538	1072.19364	40.79939	6.61214	10.85840	0.85855	32.61409	7.63680	9.83528
9.60259	11.85	11.30307	29.72170	0.00000	9.47745	38.01667	5.66030	10.74966	9.50138	1075.71598	44.68585	13.17311	9.63398	0.49493	47.57971	6.96440	6.53382
7.06128	37.58105	10.29654	56.86822	0.00000	9.06186	29.26639	8.43422	9.77149	9.42698	1119.11589	51.89406	8.70379	10.32223	3.28172	63.73763	9.49316	8.07680
7.60690	50.79205	11.32066	72.12460	1.00000	8.84835	-1.08593	8.71343	8.52372	6.03450	1163.96963	33.78702	9.49429	8.87240	4.90639	47.33762	9.88076	9.51351
9.46618	27.09978	10.50776	27.42005	1.00000	10.71087	-82.45426	8.29483	8.76153	6.01650	1108.40166	38.52015	25.33594	9.54663	6.80518	61.97434	10.23518	9.71527
8.12147	46.32374	8.97010	40.40569	1.00000	8.22008	-120.00865	6.83128	7.43122	11.05575	1110.98300	59.68926	24.51489	9.71864	2.04943	50.00504	8.87567	9.00034
8.05721	47.92526	10.60986	38.28666	1.00000	6.33592	-97.03285	7.83900	6.89085	5.04337	1091.35421	41.26759	-6.27707	7.99273	0.98422	57.70200	8.31356	10.78352
5.66599	16.0567	12.27690	52.51149	0.00000	9.15529	103.65309	6.21530	10.30522	7.53062	1083.04307	57.85209	12.32254	9.80329	1.28393	50.15539	8.59942	6.70658
7.14236	13.65805	8.24657	29.81862	0.00000	8.64934	102.56365	9.55270	11.15240	8.02679	1137.08897	39.36952	18.42128	9.43880	1.74804	44.79181	8.62808	9.27448
7.25225	43.32686	12.70796	53.13274	0.00000	10.25829	-2.98884	5.15282	7.52629	8.58763	1167.82587	84.79231	6.27599	8.25805	1.81255	71.14299	8.83784	4.24651
7.62813	45.79377	9.05133	23.16140	1.00000	9.82098	8.88104	10.30729	7.58610	12.38576	1078.69991	59.99988	18.79386	7.90710	19.91748	48.87974	11.33382	6.67674
9.52751	13.51825	10.21852	70.79131	0.00000	9.25004	99.95469	8.50810	9.61916	10.34796	1082.10401	47.74698	6.85499	9.66449	2.52585	75.25817	9.22552	11.07928
11.80096	-26.93366	9.35188	38.72700	1.00000	9.91552	29.24152	6.71265	7.64434	9.25017	1121.04250	63.04285	18.95520	7.91782	2.05480	59.13612	8.98637	10.47933
7.93427	-5.41667	9.70268	65.05472	1.00000	8.77762	38.01667	7.86383	5.11712	12.72248	1157.21827	46.49825	9.91770	9.38126	1.09043	42.13679	8.47788	9.38012
8.38828	44.43579	10.76007	26.49980	0.00000	9.96921	26.01649	6.68522	10.15760	9.74339	1084.05685	34.81845	23.16129	9.48997	8.06107	38.80677	10.40899	6.50778
7.96577	44.85278	9.00809	58.20069	1.00000	8.64045	65.50917	6.85593	9.03408	10.06690	1183.11276	39.09651	-1.07780	9.59084	0.50246	6.38130	7.69077	7.97582
9.17304	51.47805	10.84670	58.24725	0.00000	10.06727	6.8625	11.38863	7.68440	7.61984	1116.55212	65.96198	2.21741	8.38249	2.25965	37.53656	9.16692	9.13229
10.03131	40.55851	9.65025	44.38859	1.00000	7.20884	17.80774	8.26215	8.83774	6.40854	1101.13701	44.74323	25.18474	10.19342	1.20162	66.08258	8.35483	10.74510
9.75543	27.92333	11.19359	52.82566	0.00000	9.19900	118.53333	7.79921	8.68421	7.44968	1086.90314	57.41709	17.03948	10.61000	4.15378	37.50054	9.75049	7.01897
7.95344	33.72255	10.05728	76.37227	1.00000	10.18014	-116.37697	6.02424	7.54618	9.72213	1155.53519	30.24097	22.43022	8.23552	0.41767	32.39695	7.46705	8.71488
12.51191	34.61667	10.26077	51.64523	1.00000	8.99043	135.6	6.88329	5.77030	9.76578	1124.04930	58.04286	13.57830	9.64346	0.76513	42.35520	8.12057	10.50092
7.62009	34.4833	11.12029	46.27525	0.00000	10.44743	136.84186	3.38879	9.44389	6.61113	1149.05225	30.94387	12.07087	8.20625	3.70531	36.94562	9.64377	5.83061
9.55701	42.28639	9.67521	41.07474	1.00000	9.25022	18.84	6.35957	4.68028	8.68629	1098.32314	58.45432	25.76466	9.19205	1.11736	37.49544	8.30775	12.10265
12.77663	41.8542	12.01903	35.61419	0.00000	10.48957	-87.66561	11.51621	6.23954	8.28922	1117.07944	65.83795	12.31868	9.19318	0.95487	40.96328	8.07494	11.62638
8.38960	54.60528	8.32423	58.94964	1.00000	7.64823	18.34717	5.76044	6.07998	7.24670	1132.83481	39.04250	3.94274	9.81358	0.71687	28.92486	7.68809	11.95660
8.18150	53.81667	10.52036	70.67190	1.00000	9.17932	-3.05	8.19394	8.72808	6.16082	1147.84212	47.51524	4.16199	9.08485	2.33147	68.32839	9.05389	10.13004
8.05407	40.5576	10.65157	50.78208	1.00000	10.22476	-74.28459	7.56855	7.05034	9.95052	1105.62468	48.17380	-4.00470	9.56392	5.25864	66.64576	10.00328	7.51505
12.00318	43.32393	11.09165	38.70921	1.00000	7.65421	5.4584	8.74809	7.82575	8.61696	1051.65548	55.59182	9.41834	9.97354	1.46410	52.14413	8.56027	9.69926
9.22346	41.9001	9.71838	47.88813	0.00000	8.43684	-71.08977	8.44165	7.29547	7.45419	1065.56702	73.14910	11.18282	8.65068	1.67358	40.63273	8.78483	9.99635
9.76622	43.16547	11.11128	60.29340	1.00000	8.75274	-77.70066	8.80887	9.15907	6.98119	1158.55340	48.67630	10.22295	8.28649	0.54060	62.41946	6.99200	9.43204
10.72376	50.09019		49.22555	0.00000	9.96509	8.4493	10.71862	8.76528	5.52736	1147.47866	59.69021	25.26009	9.02489	13.80589	37.75623	10.97641	10.65290
9.78490	37.74615	11.66601	42.88375	1.00000	9.95886	-25.66689	8.81924	8.70678	7.90530	1096.05227	45.18099	8.67358	9.77155	1.10039	37.94843	8.25665	9.54139
5.71665	16.68911	9.81825	57.75948	0.00000	6.68386	98.50893	9.56515	10.68362	5.65059	1157.30465	54.26241	-0.42879	9.27324	3.05104	69.53778	9.43965	7.37423
12.36639	43.32393	9.71902	60.17907	1.00000	9.68351	5.4584	7.41015	9.21290	8.99959	1067.31976	62.60211	-3.35168	10.59040	0.35122	51.94850	7.73634	9.76334
11.04151	25.67927	10.26154	58.79460	1.00000	9.45343	-80.31727	7.31974	7.18061	9.33720	1119.66418	53.50194	0.52276	9.46239	0.75318	33.43554	7.78740	10.46708
4.99440	16.68911	11.28011	44.20722	0.00000	9.99165	98.50893	9.05980	5.29268	12.42719	1133.46873	73.64718	16.83605	8.89410	0.52359	43.66323	7.32235	6.46126
7.39055	6.8485	10.10014	44.91627	0.00000	10.37195	3.64633	7.63317	8.38065	10.08496	1182.75890	51.37844	16.58059	8.62409	2.67360	58.19085	9.25634	6.24934
6.39967	2.2139	11.22591	70.76536	1.00000	8.19130	102.3278	10.06919	8.08671	9.57665	1088.61655	38.96088	20.62237	8.67661	13.62891	60.15004	10.94841	4.25281
7.56150	-0.35817	9.25624	28.54376	1.00000	8.97659	42.54536	5.19317	9.37780	7.98806	1093.84546	70.29205	17.88621	8.77070	2.78629	34.35759	9.28760	7.42820
7.55887	55.64776	11.16609	49.87411	1.00000	8.27399	38.02486	7.34569	7.68120	9.35573	1065.97910	57.65930	24.24909	8.24663	1.57632	45.69040	8.52271	6.85676
10.26614	29.65163	12.58320	40.42844	1.00000	9.61524	-82.32483	10.31019	9.01855	6.23728	1058.45258	33.26806	2.43151	9.24534	1.51750	18.63535	8.68441	9.55595
6.93605	22.37066	10.95693	63.30579	1.00000	6.50441	114.10479	9.16896	2.79334	13.81394	1109.68168	40.99281	13.80823	7.55695	3.00697	45.59852	9.40293	9.00486
8.94199	41.91738	9.09568	63.91645	1.00000	9.02783	3.1631	7.12869	8.31158		1181.85065	61.73558	-0.81377	8.16354	2.32040	59.36818	8.98844	10.95868
