H2CO	CH4	PM2.5	C2H3NO5	Pb	NH3	longitude	SO2	latitude	PAHs	CO	TEMP	O3	PRES	PM10	warning	CFCs	NOx
39.64336	13.02275	11.01585	0.21888	50.18229	7.00889	7.36027	7.16638	51.20219	11.20062	10.50185	17.92607	9.56327	1066.29596	5.47230	1.00000	45.33987	8.38375
34.34497	9.62302	12.51378	0.21603	45.20729	7.95643	8.62118	8.66749	45.44694	9.86081	6.68752	6.35903	8.45766	1150.06229	6.86726	0.00000	34.14842	9.58977
65.39149	12.29435	9.93844	0.13310	42.94463	4.50397	-119.0376	8.30791	34.21639	6.30404	8.28105	42.81510	10.01225	1147.28227	3.88391	1.00000	54.49018	7.12014
66.81247	6.62454	8.92463	0.23869	52.15389	10.13327	-122.2608	7.19801	38.17492	7.40948	5.74196	10.63017	7.86598	1146.30673	5.92360	1.00000	43.83915	7.92213
64.17747	9.78644	8.46511	0.41521	55.91401	7.64800	-34.88111	6.96096	-8.05389	6.50096	9.53914	18.20897	8.49071	1186.84302	7.81798	1.00000	63.51698	8.91606
53.01698	9.62335	11.70986	0.64155	53.79569	6.16956	46.5813	9.07612	54.8421	10.62270	4.33853	6.25670	7.66102	1101.61613	8.73970	0.00000	77.52378	8.08318
30.30945	5.85578	9.95970	0.12946	84.36586	13.47577	-99.73314	8.69940	32.44874	8.52804	6.11357	31.79468	8.87848	1057.09444	5.43842	1.00000	55.60170	9.20839
45.86817	7.49681	11.20966	0.32728	60.77355	8.28803	7.00417	7.58857	52.26083	9.25886	6.63385	9.49776	8.87765	1097.26338	7.80234	0.00000	80.80841	7.00178
39.25412	10.37851	8.87639	0.17412	65.43756	8.34891	139.55722	8.92686	36	10.58403	8.78545	22.73264	8.11046	1113.34776	5.57104	0.00000	77.00438	8.20963
42.49262	7.12674	9.99771	0.27839	28.27237	9.47698	36.36339	8.96746	0.03813	7.60702	6.12771	16.75438	9.00492	1109.81059	6.47428	1.00000	46.08508	8.73427
44.41995	9.00523	11.99263	0.58476	48.98492	8.04328	-35.03333	10.65051	-8.28333	9.36849	8.23912	5.59278	5.58560	1096.85102	8.69464	0.00000	49.91059	7.45261
33.34342	11.08526	8.89214	0.23695	25.06590	4.53357	57.3552	9.44374	51.4781	8.34450	7.44851	16.50091	9.61584	1150.01406	6.96515	1.00000	55.09138	7.85382
48.18427	7.78136	9.78791	0.26020	40.32648	8.67162	-2.12139	9.52712	52.48173	3.90298	10.60546	7.72314	6.33950	1145.21374	7.32778	1.00000	35.72891	8.16192
50.05787	5.17381	9.98812	0.57408	58.98218	8.46300	3.39467	10.24599	6.45407	8.18629	7.00141	21.04736	7.91877	1159.18860	8.57074	0.00000	65.03291	7.71749
38.06294	7.90475	8.47588	1.78043	57.40402	5.05802	38.15035	9.92744	49.41029	8.39728	6.52136	6.97793	6.74804	1158.31750	9.86945	1.00000	42.51295	7.84975
60.38736	7.16138	9.78796	0.36303	49.57761	9.43609	121.3152	7.73468	14.14989	8.69403	7.46726	22.80398	9.39485	1145.73557	7.74928	0.00000	66.21666	7.46204
36.64143	8.94746	7.95128	0.35153	13.50187	6.27260	24.71204	7.79948	41.57439	8.69006	7.79000	13.24838	9.47533	1081.48801	7.96635	1.00000	51.40766	9.36136
57.26562	9.94813	9.53693	0.22327	42.92376	8.24077	101.18445	9.93562	13.44581	8.30504	9.05563	8.56979	5.85884	1098.75793	5.86584	0.00000	50.90703	6.66324
66.87567	6.77493	8.67032	0.14325	45.17099	10.90786	135.6	8.62636	34.61667	9.87296	12.04900	20.25859	6.92131	1168.75372	5.23187	0.00000	65.21465	9.86760
48.05193	7.20249	10.13734	0.19569	57.21426	8.74033	86.79271	8.69471	25.92127	7.70535	4.49071	17.84962	8.76609	1171.06307	6.00789	1.00000	30.93306	8.89025
51.52552	7.96011	10.98940	0.14420	41.20722	8.81650	123.99333	6.73663	12.97389	9.97688	7.04638	8.26479	8.18747	1129.20059	5.24286	0.00000	45.39789	7.88273
60.12417	8.83935	10.48504	1.05555	70.92902	7.55976	39.28333	8.18683	-10.33333	9.26258	10.51178	23.93881		1108.95950	9.19462	1.00000	70.54577	7.26402
57.08175	6.98670	11.50538	0.17102	27.62544	7.54310	18.28333	9.03500	59.33333	10.84993	7.01269	16.09784	6.69058	1050.68960	4.47353	1.00000	73.21285	7.71467
38.80512	8.15726	11.36648	0.32544	53.12675	8.09649	31.3237	8.74629	52.4089	9.67975	7.13945	-3.41171	7.52007	1099.56435	7.46612	0.00000	66.27434	10.59211
70.32834	7.29474	11.40006	0.18028	72.25579	8.28501	-76.78319	8.67945	18.00747	6.90890	5.60594	37.86421	8.61175	1111.29871	5.80972	1.00000	38.71908	7.63172
59.14806	9.04226	8.96247	1.37285	20.18139	8.13048	14.66737	9.89452	41.55947	7.93410	10.67694	13.41810	8.64380	1196.73015	9.64775	1.00000	61.02248	9.17233
52.47488	7.83934	9.86953	0.31747	36.81655	9.82634	135.6	9.12724	34.61667	9.61750	8.04702	-0.70466	7.65108	1169.56378	7.70181	0.00000	55.30568	7.78096
27.43500	11.44057	7.73675	0.52812	55.08469	6.75545	16.4	9.58007	48.25	9.88861	8.43639	7.08435	8.58388	1150.99157	8.37034	1.00000	16.16203	8.27623
34.78380	8.00420	11.69810	0.33351	61.56458	8.28983	36.73307	8.67558	55.38752	8.32073	6.89271	27.13543	9.47491	1051.84719	7.31434	0.00000	54.74630	6.49713
40.12927	7.81883	8.99052	2.94968	35.13523	4.10007	137.95378	6.67927	35.82756	8.90976	4.59980	9.36555	9.01039	1111.94967	10.44080	0.00000	35.94613	7.58727
72.98452	9.89049	10.95853	0.09906	47.96503	8.03874	-7.32097	7.95686	41.1053	9.00744	7.25497	11.21113	8.50474	1073.81513	5.68999	0.00000	44.60170	7.73804
55.89105	10.08996	10.34260	0.18852	42.34909	6.08955	29.00974	10.43996	-24.19436	7.09792	8.99626	9.29268	10.91369	1114.63634	6.12025	1.00000	53.89441	8.68198
50.72789	8.94274	8.50313	0.46354	62.89137	6.41564	74.83554	10.96878	14.62072	8.99056	7.36253	30.88286	11.02083	1141.10197	8.20543	0.00000	70.72917	9.35020
64.04448	9.73615	11.68093	1.81763	55.71415	5.54410	-73.58248	6.67627	45.40008	10.43135	3.84786	16.53734	8.72564	1072.93065	9.88470	0.00000	62.78509	8.23269
48.86474	8.08911	10.37314	0.27037	43.82910	8.87439	-119.0376	8.22651	34.21639	6.61844	9.14932	14.10622	8.03769	1130.92417	7.18600	1.00000	59.57783	8.02835
35.41259	10.19609	10.39558	0.46910	51.34366	8.68255	128.63083	8.33182	36.82167	7.79345	13.17402	4.92604	10.30347	1055.41864	8.51026	1.00000	58.85405	9.41045
59.59574	6.78146	7.87738	0.27650	79.61341	12.30470	15.00913	8.28262	37.51803	9.99268	8.17545	23.71104		1115.73104	6.97842	0.00000	50.40801	9.91219
48.16960	10.39837	10.26772	0.39273	63.74239	7.51960	4.62744	8.09997	36.06386	11.00411	6.62906	29.30873	8.62635	1108.11067	8.17091	0.00000	51.28442	10.96195
59.01599	8.03739	11.37072	0.48945	54.29677	9.54340	121.3152	9.12247	14.14989	7.05603	9.81693	8.19067	8.16442	1152.80931	8.41753	1.00000	66.71211	7.63025
18.53762	9.29822	9.88539	3.33022	24.03815	6.12613	121.3152	6.92873	14.14989	10.70894	10.01209	19.90138	8.03075	1134.00557	10.57752	1.00000	49.28783	9.78944
38.20991	9.03726	12.04227	0.32923	51.60057	9.42992	105.75635	9.79235	10.29085	8.69476	12.67795	13.97022	9.31740	1089.95793	7.67391	1.00000	52.29570	8.45108
55.66433	10.11777	10.17913	0.35492	66.40652	6.79951	120.56528	9.26206	14.66	10.32331	6.82587	11.84854	9.57751	1158.92685	7.59927	0.00000	68.21257	8.64730
35.83690	11.58024	9.24029	0.26472	50.91373	6.21316	85.37752	7.91651	22.10194	7.59271	10.54533	11.12662	8.34066	1086.46485	7.30727	1.00000	63.94580	9.52193
51.16397	6.84393	10.18304	0.31484	43.84749	10.18163	-82.42491	9.59105	42.97086	10.36085	7.95430	8.43984	9.18587	1118.05552	7.94774	0.00000	48.90276	8.48314
52.16899	7.82462	7.97520	0.31305	32.69734	6.93494	-122.24064	6.15287	47.80527	4.85784	7.04065	14.82859	8.01194	1171.71460	7.74620	1.00000	45.82956	7.68129
72.70946	7.96379	9.97535	0.58464	44.80669	9.51418	-87.65644	7.49746	41.80753	6.32930	7.75128	10.13420	8.37355	1196.50716	8.52853	1.00000	43.74733	9.54926
58.02247	11.90891	8.11134	0.09433	64.25840	9.92801	2.2469	8.03055	48.90472	10.68876	11.37536	10.25114	7.94019	1176.35942	4.59672	0.00000	64.53303	8.01395
52.73101	9.13511	10.69925	0.23840	76.28454	6.16622	-87.65644	8.14740	41.80753	6.24200	8.46871	18.60576	9.60513	1136.59746	5.76310	1.00000	76.38305	6.58164
61.94132	4.40697	6.50815	4.03888	44.17505	11.46045	2.29275	7.99571	48.79325	9.00251	8.72750	9.71736	9.47588	1187.29647	10.76132	0.00000	69.76446	8.26737
23.30903	10.69993	10.78298	0.25156	46.51877	9.38868	4.07601	8.53518	50.88506	7.34867	13.28518	1.98106	10.04503	1149.62160	6.97093	1.00000	35.70243	11.19955
36.93559	12.02850	9.25307	0.15146	62.43880	3.88230	-91.58045	8.64102	41.6764	6.43016	8.02256	21.55723	8.27992	1060.14745	5.19538	1.00000	44.70676	8.55186
45.46482	10.09502	14.06662	0.16752	56.22646	7.64702	-1.325	8.58310	38.47917	10.25169	7.15732	31.09749	8.39871	1137.35182	4.49059	0.00000	44.08490	8.29560
44.54139	8.22011	11.46016	0.26773	45.38472	8.73820	-80.38297	7.86869	42.8334	8.95791	6.74303	32.07984	7.77847	1105.41440	6.43143	0.00000	67.43495	7.89135
58.60878	9.28013	6.67542	0.65094	46.74255	7.36574	36.7138	8.52807	35.95664	6.18631	7.58495	12.50964	7.00697	1132.86681	8.71521	1.00000	49.69643	9.30189
42.67090	6.64911	9.46072	0.29788	55.70465	9.53999	51.0193	9.70572	35.6803	8.24373	6.37610	3.72800	8.04094	1167.76622	7.43317	0.00000	45.34327	9.03663
39.27962	12.32880	11.15042	0.13352	51.97437	7.21219	136.84186	9.87773	34.4833	7.66418	10.01979	2.07868	8.24623	1055.56816	3.34142	1.00000	40.10917	8.00412
41.00338	8.00744	12.44474	0.49333	73.88896	5.24498	8.77069	8.07089	50.80904	7.57503	3.98002	30.74564	8.18473	1114.43126	8.42124	0.00000	57.49057	9.43014
45.42206	10.80669	9.49822	0.20428	63.84440	7.26010	123.62494	9.86579	12.37169	7.05493	10.47708	8.80310	9.04367	1126.83543	6.90698	1.00000	65.11968	8.76392
22.59643	7.47444	11.58108	0.18968	50.00057	11.35551	-7.32097	8.68323	41.1053	7.41848	6.58631	17.18930	8.60549	1167.18367	6.15093	1.00000	49.63575	8.41870
51.16058	13.41710	8.55699	0.16501	43.92773	8.46551	122.22833	9.34360	40.66482	9.07907	9.42718	18.28075	7.45348	1081.90896	4.71679	1.00000	43.60191	8.32656
45.97817	10.01582	9.73537	0.42799	51.92486	7.04804	7.36027	9.46318	51.20219	10.05671	6.96239	31.35454	9.19830	1051.94958	7.87014	0.00000	46.78403	6.74857
43.41532	10.41039	10.80284	1.33222	68.95896	6.23425	-93.263	8.46065	45.0408	11.11425	5.03943	23.02943	6.37781	1058.62048	9.53470	0.00000	30.28646	9.68269
49.68502	7.39098	9.52410	0.23955	47.79909	8.34618	122.9666	6.56736	10.7375	7.52176	7.86832	32.62756	7.77099	1065.07295	7.30865	1.00000	71.97642	9.55123
24.21224	7.32064	8.90597	0.59303	54.06014	8.91292	125.21972	6.78738	-8.99167	6.96185	8.40246	17.82715	10.05874	1169.50835	8.38067	1.00000	46.07395	8.46243
36.89861	6.92699	8.91029	0.26212	54.63314	11.55114	73.85535	7.72732	18.51957	10.36050	7.79006	-7.72155	8.88108	1143.98712	6.20373	0.00000	51.38456	7.36100
31.93503	4.83682	8.36892	5.78511	40.46830	9.71835	-76.70944	6.11566	-11.94306	8.26375	8.07687	0.77970	9.87173	1121.17046	11.13231	0.00000	72.32368	8.05840
36.44043	6.74480	10.22333	0.39074	55.21387	9.75791	86.59509	9.34431	26.11527	10.11112	7.85575	24.46041	9.35902	1079.39811	7.92761	0.00000	33.54132	9.02193
40.96018	10.87274	10.96754	0.29431	66.38723	6.47240	137.23333	8.60675	35.8	9.58308	10.83045	8.05794	9.22387	1104.16499	7.47105	1.00000	40.64565	8.73634
51.19620	7.75877	7.74447	0.80811	52.04734	9.27951	36.7138	8.59103	35.95664	6.71549	8.08820	10.65338	7.77097	1060.94503	8.93377	1.00000	48.76094	7.26053
57.66017	4.95040	8.79103	0.50297	43.41114	10.16578	71.57737	6.34224	21.53889	9.04120	4.24344	21.17861	7.20530	1090.77545	8.33499	0.00000	71.70675	6.53873
40.35156	7.55971	10.18205	0.39477	37.42866	13.19303	4.63031	6.93697	43.67681	7.02196	8.72703	12.78550	8.20138	1118.28724	7.89212	1.00000	55.21563	8.56185
49.27087	10.19729	8.05806	0.43217	47.22444	6.59164	37.49338	9.26846	55.62047	11.15052	7.46882	-5.02994	7.61945	1196.31644	8.15562	0.00000	45.77881	9.72237
53.60904	5.82078	12.27733	0.21158	43.84151	8.26786	-37.03861	7.61659	-10.90889	8.41017	4.82726	27.24559	7.87311	1076.93734	6.58257	0.00000	46.67586	8.70853
35.48933	9.56776	8.06015	0.19584	42.51147	7.90510	28.19028	8.01844	59.37722	9.12083	9.06158	-0.93835	9.11153	1139.39919	6.73009	0.00000	62.93452	8.20794
41.02210	9.84704	11.18992	0.26334	19.62971	7.43398	-5.55835	7.06049	42.64685	8.33166	11.07336	8.08241	6.85001	1087.39548	7.26646	1.00000	52.31280	9.93504
72.34799	11.78591	8.82111	0.53564	19.65912	8.58665	40.17171	10.75053	58.1908	12.29378	8.33781	15.98682	9.93987	1167.69045	8.40368	0.00000	42.50115	7.93671
42.82528	10.37757	7.91063	0.31575	56.36707	7.15319	73.08333	9.38109	19.21667	10.87377	8.41278	3.84527	6.59594	1108.38766	7.43131	0.00000	48.73811	8.87197
49.89738	5.76127	8.24367	0.21937	52.69989	10.13503	-83.48216	7.81613	42.30865	8.55581	7.08447	20.54174	8.54541	1180.61231	5.74910	1.00000	41.70056	9.10278
45.02137	12.16712	9.24868	0.24422	46.55887	6.24295	28.19028	7.57945	59.37722	8.25167	9.63999	7.60966	8.75391	1090.03854	6.27721	1.00000	70.47030	9.53109
40.92989	9.51232	9.46436	0.22766	60.09344	7.22115	137.95378	9.65910	35.82756	8.94969	7.86339	13.93072	8.60482	1061.53451	6.74885	0.00000	43.57926	8.06677
57.34181	8.17662	9.79032	3.61171	51.05092		73.85535	7.28628	18.51957	7.06661	12.06324	21.24836	9.07235	1178.18443	10.64102	1.00000	56.89123	7.66820
34.44609	7.24721	10.18043	0.15686	27.63900	9.39329	43.91385	7.56615	54.03876	9.34235	7.89788	12.50532	8.19804	1146.33176	7.27711	0.00000	37.96991	8.61239
35.71771	10.34046	7.48598	1.00154	40.55339	5.72780	-5.22126	7.54285	33.43443	7.70175	8.57106	11.11089	7.11364	1139.83205	9.22621	1.00000	59.85785	8.85857
53.33323	9.42503	10.65761	0.25553	71.06859	8.92072	85.37752	9.68033	22.10194	5.77797	10.27517	-0.72325	8.08768	1064.15762	5.22215	1.00000	52.82314	8.71016
46.25469	7.67220	8.58115	0.24595	63.80404	11.18535	-87.65644	7.22999	41.80753	10.21137	8.44575	8.91828	8.63950	1125.12550	5.89486	0.00000	50.22091	9.08458
57.67838	9.39297	8.21422	0.34862	46.24158	4.68678	4.74161	7.99203	7.62789	5.74984	7.14415	13.43104	8.15839	1193.88537	7.60474	1.00000	43.07305	10.38254
52.81801	6.37858	9.04611	0.17912	48.74995	8.05284	-99.73314	8.28240	32.44874	7.43788	6.65309	18.53905	8.34899	1084.74259	6.08496	1.00000	66.23029	6.67795
32.39175	7.95003	11.62667	0.37507	52.49286	10.94572	79.82979	9.64209	11.93381	6.61388	6.72011	7.63901	8.37808	1063.63122	7.84998	1.00000	71.25133	8.38278
56.71945	9.60991	9.58706	0.28195	28.85918	6.44024	-94.41551	7.99566	39.09112	10.32778	6.63305	6.96431	9.82351	1075.69768	7.49065	0.00000	36.77779	7.27985
34.25574	9.86894	9.16285	0.27338	39.53024	6.55721	-0.45877	9.31040	46.32313	7.78257	8.30052	25.18674	9.55950	1141.71105	7.26297	1.00000	56.30205	8.81858
43.94703	7.12905	8.33229	0.22543	59.80752	8.29398	-85.76942	9.94631	39.78504	6.78123	6.95951	28.36372	8.86915	1183.36481	5.91121	1.00000	82.26879	7.85819
35.59552	6.34706	8.87020	0.69273	39.42002	10.29766	-84.50855	8.90072	39.08367	11.03414	5.62135	17.66303	6.91624	1120.03548	8.71409	0.00000	50.92277	7.55200
50.67245	6.62244	9.78679	0.15302	84.87542	10.72967	36.73307	8.67402	55.38752	7.84229	6.37641	6.65363	9.05212	1080.61507	6.31593	1.00000	65.01688	6.82228
49.38233	11.22553	8.26862	0.72564	45.08904	6.04151	-52.67056	9.26020	-26.22861	9.38896	9.11159	26.00646	8.42085	1083.50129	8.72592	1.00000	77.39963	8.04556
46.27784	6.06364	10.60498	0.13135	63.52611	11.14369	15.00913	8.44763	37.51803	8.60452	5.94786	10.78669	8.70453	1118.25075	5.04854	1.00000	82.95079	7.82644
17.48284	7.69148	10.73790	0.37850	31.53472	12.87492	38.12408	8.44078	53.77166	6.32885	9.48335	13.88201	8.85348	1124.43402	8.05119	0.00000	30.58671	7.78525
41.58056	7.21003	9.76907	0.27330	47.92223	9.34763	-72.97261	7.32379	43.61062	7.05428	7.31275	18.05561	7.48247	1196.63096	6.96913	1.00000	51.35823	8.14362
36.77863	8.30012	13.28179	0.40781	44.10112	7.14885	-95.44744	8.70971	29.53885	8.56631	5.79122	21.76919	9.13395	1096.65169	8.02281	0.00000	60.58997	7.69694
33.29372	7.29971	8.39755	0.74583	50.96321	10.46240	-73.47429	9.36828	40.68066	6.52463	8.46851	-3.09639	8.19124	1051.64405	8.91190	1.00000	52.37319	8.55265
77.11207	8.83232	7.24605	1.87790	32.47151	9.61421	6.92917	9.28857	52.31333	5.76758	11.02520	2.53238	7.99869	1089.34210	9.93787	1.00000	41.54027	7.60479
44.53927	9.18261	11.66700	0.17938	41.92876	7.08171	-4.1	7.33393	48	5.87282	9.61850	6.99448	8.14415	1174.96405	4.85220	1.00000	54.89920	7.98075
63.65896	9.08329	6.97393	1.03246	37.67459	6.60952	-85.43772	8.09698	10.63504	9.08345	8.15996	29.76237	8.83701	1066.93174	9.33578	0.00000	67.62767	8.03743
54.48564	6.63073	9.37076	0.20673	67.27361	8.04728	31.33078	7.94099	47.56494	7.90855	6.17966	21.79418	8.34762	1138.89181	6.14844	1.00000	62.37013	8.57611
36.16120	7.74284	8.84269	0.36347	59.65674	6.07489	-4.0573	10.43030	55.82737	5.94361	5.46567	16.40400	8.73817	1072.64096	7.22143	1.00000	38.48980	7.34856
48.21550	11.56145	10.38653	0.15078	35.05322	7.30802	-60.47389	6.99743	-34.64167	8.60196	10.89533	15.54373	7.55011	1103.45021	6.35458	1.00000	60.37126	9.57955
52.74209	6.93410	8.22096	0.30249	52.54812	11.12721	28.88222	7.58739	40.37528	6.51994	6.74846	27.88402	8.33197	1190.31548	7.61574	1.00000	71.54245	7.61802
61.19221	8.31552	11.94913	0.22973	60.57911	6.83044	37.49338	7.22417	55.62047	7.88898	10.04975	12.81608	7.55861	1127.84555	7.26177	1.00000	40.26608	8.77534
38.48019	7.73225	10.02037	0.22397	47.82356	8.04737	35.7	9.54404	-7.76667	6.36805	6.36156	9.55331	10.18297	1188.92470	6.74722	1.00000	43.53850	6.60645
58.62425	4.74630	4.64223	0.29794	39.90610	8.58188	16.4	9.22183	48.25	8.33000	7.80422	5.70782	7.85028	1054.36092	7.01213	0.00000	62.07706	7.54736
42.53204	7.51806	9.59036	0.23659	44.10259	11.11702	137.4	8.23327	34.81667	6.82126	5.60030	-11.18863	8.10743	1161.96606	7.14655	1.00000	43.65734	8.83799
31.93392	9.74143	10.02042	0.23040	62.19326	6.63411	130.94098	8.88171	33.3213	6.30264	10.38023	13.85086	6.84904	1094.59818	7.35967	1.00000	79.99097	8.05857
42.86392	6.57677	8.23073	0.20780	69.96843	10.72116	-48.67028	10.28547	-28.24	10.66296	8.00207	15.44062	7.95740	1129.72057	6.23348	0.00000	32.65081	9.72317
68.49911	7.06292		0.26514	54.15777	10.44110	-79.62098	8.16967	9.15093	7.12394	7.02584	26.92186	7.63725	1179.41783	6.85407	1.00000	57.56684	7.47903
60.65403	9.61077	10.10041	0.16936	35.29831	7.16987	48.87498	9.70155	38.45598	9.57695	6.79826	23.67944	8.78992	1157.59019	7.14831	0.00000	44.28002	7.65059
37.12490	9.19610	11.08533	0.16379	59.39556	7.85757	-94.74049	9.99669	32.5007	8.68861	6.72384	8.28286	8.39020	1145.57706	6.72661	0.00000	40.86964	5.95800
51.11860	8.37363	10.51326	2.53068	35.39864	3.86412	138.89585	7.62898	36.33011	10.27986	3.37053	33.54294	9.92447	1101.31140	10.30069	0.00000	77.64482	7.59177
40.57437	8.21188	11.27086	0.80957	33.10671	11.41494	-48.67028	10.90468	-28.24	6.74310	9.42461	18.28694	6.85156	1199.13719	8.93161	1.00000	79.23539	9.46192
41.66074	10.16041	10.53643	0.23198	44.80134	7.83935	3.50309	8.21882	34.15429	10.70991	6.91455	22.65707	9.71662	1097.61587	6.60377	0.00000	57.71440	8.15736
62.42140	6.92634	9.71768	0.20860	49.35916	11.83522	-44.31389	6.78812	-19.7625	7.50429	7.66160	13.56662	8.42505	1120.80239	6.84306	1.00000	48.27042	7.73447
43.08601	7.85864	9.68672	0.15114	67.01642	10.17878	11.37703	8.82200	48.06919	10.25862	8.81769	13.13603	8.16623	1162.32114	5.43139	0.00000	68.15183	8.11081
53.60905	6.30629	11.85339	0.10691	30.17810	8.12262	32.86389	8.14034	53.95278	8.32855	2.69940	12.88834	7.07577	1097.82410	2.72051	1.00000	21.34950	7.35327
53.99262	7.59582	12.34015	0.18671		11.54490	-103.5687	8.41324	20.22816	7.11326	5.33341	18.04501	7.49231	1055.12708	5.92005	1.00000	57.26530	8.05843
30.56138	12.35323	9.45833	0.18869	42.53003	6.62574	126.835	7.21837	37.65639	7.87683	8.50153	29.47601	9.56404	1051.22970	4.39472	1.00000	62.61782	9.36070
25.34856	8.55323	10.92035	0.15231	50.82198	9.24924	46.10925	6.96490	43.35071	9.27533	7.68970	15.53858	9.15717	1072.41376	6.04879	0.00000	36.35121	8.70644
54.03178	5.97417	8.73687	0.14903	70.41854	10.73744	-81.26367	9.45899	28.90054	8.16051	7.13399	21.44607	8.14005	1138.69278	6.37719	1.00000	72.05995	9.04606
39.02859	9.44186	10.42957	0.23342	27.91763	7.93965	1.26738	8.00783	51.84819	7.99038	9.46968	38.04845	7.59464	1103.22937	6.68559	1.00000	64.92424	7.89042
45.98688	7.67389	9.76616	0.49654	64.11207	7.85028	-81.26367	6.88664	28.90054	6.76936	7.28280	12.50055	9.67148	1169.58838	8.06631	1.00000	64.98084	7.53506
64.63864	9.32245	9.95903	0.52681	29.76373	4.25763	10.98461	7.41306	48.35693	8.60774	7.88940	20.84407	8.36254	1118.47054	8.39838	1.00000	60.97411	8.83336
70.66658	7.35551	13.43324	0.14302	66.10485	11.31745	-82.00919	8.34193	23.04419	7.54483	6.24498	3.87634	9.27635	1078.89415	5.17646	1.00000	59.66705	8.88064
69.11823	10.31419	9.04926	0.25265	61.32028	7.45569	128.9889	9.09859	37.1759	10.72072	7.82947	27.48856	8.95780	1173.90871	7.19441	0.00000	51.78049	7.47325
51.10212	6.97017	6.97400	0.31925	21.48164	12.11664	-94.41551	7.83885	39.09112	7.05440	7.33157	8.15334	9.40251	1105.85955	7.74072	1.00000	43.49989	6.97339
48.83417	7.99770	10.71096	0.22979	36.29241	9.53308	8.96317	8.08654	48.35149	10.03047	8.93223	7.74471	8.09179	1113.52030	7.34475	0.00000	54.25320	8.44757
30.06716	8.41932	12.88455	0.16139	51.55185	9.89124	-75.60804	7.92831	39.96097	5.50606	12.40949	28.14624	9.72628	1105.47362	4.96598	1.00000	49.83648	8.37724
59.85709	6.35990	8.99060	0.22780	48.74136	9.03298	60.8019	8.37356	56.9083	10.39130	6.46407	30.02711	6.87685	1139.28646	7.09452	0.00000	35.39819	7.98455
40.28237	7.29620		0.29791	72.96139	8.57818	-102.04897	7.56620	19.64745	6.64677	7.62641	16.74214	10.13639	1072.47244	7.21157	1.00000	73.07168	8.80719
46.54270	7.70248	12.04810	0.35614	58.55990	10.20475	13.44275	9.19583	38.07789	7.01745	8.08078	12.55397	7.39401	1126.92590	7.82132	1.00000	57.32225	7.39084
54.29905	7.07294	9.76718	0.41818	49.71382	10.07269	3.39467	8.27662	6.45407	10.90031	5.87401	24.23384	7.01186	1175.54094	7.90110	0.00000	52.78086	8.88473
59.77946	5.86458	8.17679	0.20521	60.91209	5.27743	69.01354	8.03902	38.55632	7.96234	4.51140	25.87457	9.38413	1059.21949	5.10945	1.00000	36.46873	8.85344
23.00421	6.76624	9.39851	0.25968	51.78388	11.63346	39.28333	7.27211	-10.33333	7.64386	8.89575	-1.49737	8.46625	1150.00697	7.04500	1.00000	51.68868	8.52946
55.03857	7.13769	8.87492	0.40133	77.84962	11.37561	-79.62098	9.18492	9.15093	7.18743	9.94215	14.04716	10.04971	1155.38206	8.09282	1.00000	53.01113	8.83084
58.11066	5.42951	6.51570	0.55286	26.76286	11.44013	-89.64066	8.78940	40.56754	8.86027	7.82694	23.92037	9.07988	1165.74224	8.56988	0.00000	41.56935	8.81657
56.54541	6.74142	10.19493	0.17166	47.93964	9.88040	10.58082	7.34072	35.72917	10.49215	6.50626	24.43386	7.49280	1088.03372	6.02991	0.00000	42.85522	9.00517
