C2H3NO5	PM2.5	CFCs	CH4	TEMP	PAHs	PM10	Pb	longitude	latitude	SO2	warning	PRES	O3	CO	NOx	H2CO	NH3
5.44090	10.34081	45.01813	6.96400	17.42783	6.82733	9.26246	44.00468	121.96361	6.95194	9.97139	1.00000	1120.24756	7.78082	10.31626	9.48809	36.42402	8.20626
2.00527	10.65005	72.23132	5.27580	23.42058	8.87739	8.24112	62.35455	6.9747	50.82709	10.64615	1.00000	1181.93270	7.27271	9.08832	8.93483	46.42934	10.70319
1.36031	9.44254	50.95362	7.39327	19.48815	11.68093	8.00539	40.62539	99.89166	15.46063	9.96021	1.00000	1077.76903	6.89755	9.23476	8.16161	65.90411	9.64986
3.87712	7.79116	62.93044	5.79984	23.98460	9.53183	9.02981	40.55870	-1.60452	42.06166	9.51491	1.00000	1155.51131	9.77005	6.61834	8.78509	39.08376	9.43739
3.31687	6.02179	38.89824	9.18247	8.22996	10.57473	8.86317	60.66200	73	40.93333	10.04944	0.00000	1127.00955	7.77910	10.76403	7.92545	55.65727	8.26139
3.09335	9.93197	49.04379	8.60670	33.84911	11.21431	8.78159	42.35804	-63.90389	-8.76194	10.40234	1.00000	1150.12303	8.27573	10.77519	8.37749	52.19989	10.05968
1.13395	10.92834	52.51509	6.56248	6.69745	12.62910	7.57361	48.70052	9.32241	44.31771	11.06039	1.00000	1182.70708	7.84278	9.76972	9.53087		10.28394
5.57746	8.20687	75.73430	5.89171	1.68863	8.63406	9.41697	44.17315	4.52529	50.71229	9.06206	0.00000	1074.13255	7.73024	6.82821	7.85336	45.30526	9.87077
5.07872	10.22809	71.52566	7.28294	-9.60128	8.91563	9.32262	63.56459	78.95693	29.21399	7.83953	1.00000	1085.85611	9.54351	9.95313	8.28059	41.23784	9.77162
3.52491	10.73469	28.31372	6.79595	13.80442	6.40281	8.88715	36.43441	4.07601	50.88506	5.37752	1.00000	1173.18398	9.85209	10.29626	9.31487	57.33267	9.86144
41.98433	10.71004	57.83132	9.79381	23.71961	14.15946	11.51062	55.63239	101.44167	0.51667	9.91660	1.00000	1078.62096	6.49679	11.69018	8.71484	88.33853	8.42325
1.43380	7.29971	57.64433	10.69015	21.70628	9.10938	7.99780	38.13165	18.28333	59.33333	12.67816	1.00000	1122.92337	6.90213	12.12112		62.83967	8.60904
0.99183	10.17549	44.96613	7.15660	18.43111	6.27904	6.63297	41.58452	135.6	34.61667	7.23694	1.00000	1111.92691	11.44460	10.84102	9.93395	38.20088	8.13676
3.06635	7.14257	52.53143	7.84478	0.41521	7.76261	8.76863	61.47116	-71.06616	42.4251	10.16127	0.00000	1167.94480	6.88680	9.47483	9.55948	55.58239	8.74327
2.96422	8.57473	48.76562	3.85907	7.54747	7.60258	8.70698	62.54161	-89.99038	38.58894	9.38952	1.00000	1145.31844	9.62415	12.06925	9.35106	38.95095	8.78899
2.22848	10.10092	76.65699	9.32495	40.31375	11.76425	8.22750	49.97273	-93.75018	32.52515	10.26932	1.00000	1149.25142	7.47155	11.35886	9.24957	71.01196	8.14878
7.41497	10.53494	44.36501	7.35954	13.43162	8.70725	9.70653	51.00121	-1.86343	38.10558	11.07724	1.00000	1072.88542	8.43742	10.96407	8.05585	68.07419	9.82106
2.50171	10.26464	42.48948	9.27210	4.98917	10.11823	8.53404	63.56042	-113.3187	53.51684	9.15363	1.00000	1069.03446	7.17574	11.24267	8.99509	34.87413	10.91592
4.69450	10.95185	65.99975	7.12241	23.98152	7.85074	9.22327	54.41163	112.01667	-7.81667	5.82907	1.00000	1184.58311	7.94771	9.81543	9.22906	31.16833	8.10813
2.79347	10.93397	37.22607	9.10489	21.92811	10.02296	8.60896	44.74951	38.66667	-6.25	9.51156	1.00000	1066.59626	7.50102	11.69942	9.26755	49.09425	8.72953
2.47313	6.14053	42.47620	10.18144	-3.43239	12.93674	8.53292	44.18486	77.40858	24.05979	9.13765	0.00000	1073.90936	12.28062	6.97496	7.64270	44.21841	8.43988
0.65888	10.18938	48.68933	7.68984	19.05123	6.27909	6.78316	39.83627	-5.682	5.84752	7.66305	1.00000	1180.85907	9.29121	10.70549	8.67054	33.85921	7.09004
2.88872	9.02654	75.71037	8.42248	10.86252	9.18656	8.66158	45.15583	120.57224	15.72892	7.92473	1.00000	1095.71057	10.83208	7.81995	8.46569	44.73041	8.39547
5.11829	6.62758	44.18711	8.72527	19.31439	3.52117	9.32537	67.33893	-81.38758	30.17746	11.77157	0.00000	1153.01094	9.73629	7.43656	10.03361	51.25362	10.70652
2.20829	8.95988	24.44412	8.25992	8.38332	11.12435	8.34757	57.78973	126.665	36.6009	10.28496	1.00000	1107.02481	7.67502	9.82329	7.29896	58.42205	7.49050
6.53217	4.80764	58.67498	9.78233	-1.73853	8.63110	9.60323	53.61007	-80.66756	26.68451	7.03747	0.00000	1138.63483	9.82080	6.67358	8.34165	51.55760	8.54743
0.91609	7.02303	32.89594	7.15188	12.29016	8.37453	7.66621	56.56493	-105.11221	39.57582	9.79812	0.00000	1195.19416	8.39193	6.93978	8.58731	55.43870	8.05509
1.14635	8.03475	55.60686	6.94878	12.18131	6.81845	7.61183	47.61366	9.85	53.63333	10.88955	0.00000	1057.51792	8.17007	7.46014	8.81155	43.75675	7.23568
1.42738	9.75445	49.64579	7.97019	20.74256	11.15263	7.47460	44.69695	99.89166	15.46063	9.86011	1.00000	1051.26381	6.96761	9.91589	6.94681	41.75715	6.99478
3.97703	7.02555	45.92976	5.64931	16.93394	8.86159	9.01800	53.66212	-73.25383	-3.74912	11.92005	0.00000	1141.97418	7.39498	5.27669	7.86169	66.76403	7.93006
0.94322	6.27661	43.56503	7.31774	21.25450	9.10227	7.47281	61.99860	-2.09814	57.14369	11.99812	0.00000	1192.50057	8.62418	8.19613	9.22310	57.27316	8.69240
2.43114	9.39458	54.01022	8.87606	30.52483	9.70339	8.30053	69.52010	-1.4001	7.06273	9.70020	1.00000	1105.47314	8.02849	10.71580	9.24763	32.50758	9.63825
0.65620	9.02574	65.27979	6.11743	9.00100	12.58423	7.29233	57.16664	112.23109	-7.57897	11.66894	1.00000	1066.06383	7.98050	8.49770	9.37524	47.24195	7.53797
8.62247	7.83914	30.14304	7.35886	30.15975	7.30357	9.83614	55.15730	17.58522	40.53123	9.20514	0.00000	1157.52018	7.20365	7.19467	9.09154	45.12918	8.25573
6.88333	11.08314	52.22007	8.69363	19.11364	6.99761	9.60805	53.80329	51.49621	36.64852	6.91954	1.00000	1188.93450	10.81909	10.08777	7.54625	65.30847	9.92453
1.50983	13.01951	44.98914	7.03603	7.94238	7.82509	7.60835	57.89560	-94.41551	39.09112	5.74268	1.00000	1188.49194	11.73037	11.87968	7.54375	58.10110	6.97981
6.23682	12.82917	51.85837	8.29769	19.93544	10.36748	9.53504	46.10812	8.86704	50.23805	9.31124	1.00000	1160.13552	6.81305	12.16144	7.85823		9.21736
5.52191	6.26047	51.16626	8.47454	-4.80884	8.99681	9.35940	59.06941	2.18967	48.8765	8.99550	0.00000	1142.83105	9.48382	7.67348	8.88054	44.15032	8.38752
2.52670	7.57649	42.79242	6.98506	23.14504	10.74080	8.57770	47.63041	-93.75018	32.52515	10.34732	1.00000	1174.45954	10.95528	6.39875	9.47934	62.38345	9.00571
2.20478	9.31357	46.71633	3.95033	10.98089	5.48465	8.33378	41.37931	123.17306	41.27194	5.36399	1.00000	1121.07526	8.76081	11.27127	9.57340	45.75798	9.85442
12.62997	8.31209	45.46757	7.15484	0.41147	9.34776	10.26152	48.66067	39.8302	64.5635	10.53542	0.00000	1065.59754	10.97642	7.11764	7.96825	48.58678	8.19150
3.34657	8.56952	52.32956	8.59965	12.90376	7.98619	8.81392	51.92551	-3.67029	37.13548	8.65041	1.00000	1143.02261	9.29386	8.48045	10.49003	71.33535	9.03631
4.23793	11.21429	66.24105	7.35248	-0.44346	7.78070	9.11838	52.97913	4.21372	51.12794	9.54158	1.00000	1147.89020	8.25010	10.84219	8.95961	51.59238	9.71900
9.44221	9.50514	58.01619	7.01994	11.66163	8.07730	9.98771	51.03093	-0.32247	50.82882	9.17784	1.00000	1172.01998	12.37565	10.77493	8.19488	54.19806	9.66108
2.93885	8.89188	43.08359	5.50311	19.78119	8.95312	8.67367	52.75022	112.23109	-7.57897	10.27646	1.00000	1060.92886	8.93765	11.34065	10.38103	22.04839	9.34192
1.40793	7.13288	55.88093	6.66312	4.98163	9.73004	7.57485	47.01566	153.10236	-27.50578	8.21437	0.00000	1167.75633	11.92559	4.02842	9.05950	32.31276	5.62832
10.55529	9.27243	66.56492	10.53664	12.15400	10.24419	10.13186	62.17101	6.92917	52.31333	7.64478	1.00000	1161.36694	6.15812	10.93737	9.22347	44.49196	9.13799
1.15069	7.94376	58.09526	4.33865	16.04790	5.66687	7.26541	58.39177	17.80774	40.55851	9.14754	0.00000	1058.15703	9.23412	3.17922	8.42441	45.81495	7.80060
11.80944	8.25047	57.98386	8.89800	20.15440	7.21302	10.19448	79.14606	-87.93341	42.55308	10.04157	0.00000	1199.61210	6.74186	7.91041	9.62363	50.92603	7.50214
1.44605	9.98085	38.16359	7.65740	10.59493	7.62578	7.93464	55.86217	-52.20639	-3.20333	10.08855	1.00000	1050.97103	8.20620	10.51664	7.10952	25.22591	9.24292
21.85770	8.77062	39.77458	2.66419	16.34969	8.74679	10.83586	39.34817	7.973	51.168	7.88512	1.00000	1055.99573	7.85145	11.65663	8.97289	42.07025	9.81198
1.95320	12.78107	40.42419	6.56790	7.40800	8.94445	8.19590	23.41322	121.96361	6.95194	10.93165	1.00000	1145.14315	8.17594	11.71050	10.22465	69.25731	8.38454
9.26148	9.17816	50.95055	8.08932	28.91878	11.76898	9.96408	77.75944	12.84052	45.78071	10.01861	1.00000	1079.31632	6.64825	9.70309	8.48595	45.73029	7.91352
4.84070	9.59200	45.57341	5.79703	22.79723	5.21501	9.26149	58.90918	-48.52333	-0.71667	8.35537	0.00000	1065.24055	10.12646	4.73837	8.09696	65.37927	9.89564
0.93395	9.50639	54.66894	6.08151	0.40454	9.36208	7.46178	42.29300	68.88871	25.95533	11.79653	1.00000	1140.59655	9.32008	9.33819	8.13102	39.16963	8.44599
1.67301	7.93859	69.78736	8.65919	14.49778	6.96007	8.18004	53.94704	-47.1725	-22.57306	9.62350	0.00000	1179.79869	7.94175	7.12110	8.71921	40.95106	8.48381
8.91986	5.83386	69.05490	7.54252	4.16122	8.72679	9.96445	46.61754	-0.29825	51.39148	11.23427	0.00000	1131.13829	7.70021	6.56836	11.24118	18.83657	10.03856
3.10824	8.15524	63.00897	6.53934	8.69700	8.38614	8.75424	49.16984	-80.58556	22.98212	9.64099	0.00000	1193.63248	8.91700	7.92424	6.92376	34.25459	9.13855
1.71668	7.81803	56.31845	8.56702	2.20241	10.45291	8.32023	61.36628	-82.00919	23.04419	11.00145	0.00000	1057.46296	9.83200	7.95013	7.75642	31.94694	9.74084
1.75373	9.70239		6.32046	0.48020	7.00770	8.10197	50.72937	55.4504	-20.88231	7.59482	1.00000	1167.02054	11.00598	10.83764	8.56830	77.65075	7.50280
2.58888	11.95788	54.32433	6.08583	3.68778	10.67865	8.67526	49.01377	74.80555	34.08565	10.97850	1.00000	1183.36744	8.16873	10.36508	9.77545	57.91916	9.29119
7.94840	9.60621	42.52452	7.71300	16.29203	11.50478	9.78075	45.61555	123.758	10.20898	10.68332	1.00000	1150.14446	7.55984	9.96909	6.72011	72.16544	10.25860
1.74220	6.21783	63.35141	6.79189	38.50836	5.91117	8.20833	21.86265	-83.55521	41.66394	9.99475	0.00000	1191.49867	5.56922	5.14621	9.60464	49.59920	8.86486
1.70381	10.37969	37.39353	5.87656	1.23852	8.12630	8.05117	44.92485	4.25633	51.21187	7.53578	1.00000	1053.26822	7.51267	11.12659	8.70610	44.26512	9.36295
34.02739	7.92446	39.16830	5.92722	-11.71151	8.59837	11.29418	50.92928	-69.96533	43.91452	7.93331	1.00000	1192.90172	7.81039	8.94496	9.55924	68.23136	10.12608
2.21125	9.14321	32.22212	7.07418	4.59981	9.95267	8.30080	68.14567	178.00417	-38.65333	10.48933	1.00000	1190.69943	7.88236	9.23669	8.60253	72.85796	8.70766
1.59918	6.82021	74.92524	8.81605	20.09645	7.08913	7.96031	43.54301	-117.54866	33.93113	8.70843	0.00000	1176.67806	10.32916	6.78549	9.44359	63.56540	9.67375
5.26447	10.64487	70.19720	9.10392	20.05560	7.26485	9.38038	69.15614	39.8302	64.5635	8.70650	1.00000	1142.47069	11.49634	10.40377	9.29495	28.84102	8.37926
2.34800	11.60603	33.18438	9.76914	5.81937	8.13810	8.31164	56.25090	22.53083	44.22639	5.81353	1.00000	1115.43662	12.07823	8.66576	9.27660	55.97739	9.01053
3.89382	10.86477	64.10707	1.54401	25.77627	17.00049	8.96864	48.36956	99.89166	15.46063	13.03861	0.00000	1065.20038	10.87510	7.47625	9.48383	41.37136	10.57295
6.26395	9.99631	48.90869	5.96261	29.17226	9.29535	9.58785	43.35133	38.2739	46.7055	11.92635	1.00000	1119.18080	8.68641	9.78980	8.38472	64.55248	7.09860
1.19323	11.71466	60.05852	6.12699	18.99520	9.28009	7.72245	58.18942	53.47103	54.48147	10.92424	1.00000	1152.39915	8.46017	10.46674	8.36485	14.32219	8.57806
0.62097	9.83049	40.39673	7.00894	21.19481	6.37757	7.06658	57.31900	117.7	35.85	8.74870	0.00000	1172.63979	9.16944	6.28317	8.08244	73.09165	9.85379
2.50995	8.68397	57.14059	8.09867	-0.89386	11.34365	8.49369	50.60824	-60.1831	46.1351	9.32822	1.00000	1081.10640	6.97866	8.98467	9.62003	66.52237	10.72584
2.53439	9.09587	70.68991	7.36071	-1.57339	9.79543	8.47536	64.14434	2.31889	35.21222	9.83973	1.00000	1053.34836	6.92193	9.28701	8.81366	44.43754	9.92366
2.79864	9.32047	76.42996	6.07002	16.56085	5.85243	8.58517	46.17849	-87.45476	41.47892	9.34934	0.00000	1199.06192	8.03204	6.15921	8.61392	65.90488	8.27081
6.53254	12.46497	22.30905	9.83187	14.86565	10.53045	9.57277	70.27199	-81.56929	41.55838	8.19749	1.00000	1111.58038	6.23414	12.71403	9.41480	43.82358	8.85021
3.28457	11.79682	44.21271	7.85409	23.16263	9.12619	8.71590	37.48020	21.32778	42	9.03326	1.00000	1177.52768	7.24724	11.18058	7.75928	54.89538	8.79187
15.66199	9.10599	58.81650	7.09874	13.54522	9.48017	10.53695	50.66936	-70.20749	8.62261	10.25290	0.00000	1164.87097	6.96685	8.55298	8.70971	53.01792	7.49648
4.15525	10.94341	44.03203	9.33369	20.72953	6.74697	9.09350	40.29500	13.58357	-1.63333	7.38791	1.00000	1155.15610	9.10441	9.88660	8.67671	48.74435	9.79153
3.26484	8.62114	37.86475	6.84279	14.01953	7.72820	8.80635	46.90534	-77.02303	38.70734	12.03223	0.00000	1069.85890	7.59952	7.04170	8.65781	27.28908	8.13445
4.04338	9.53761	63.71096	6.47582	10.33124	12.48250	9.07848	58.24392	-80.08199	35.88264	12.62557	0.00000	1080.07964	11.77988	7.55419	8.69401	40.69619	9.61073
2.61107	8.56163	39.34117	7.25226	2.71939	10.74163	8.59611	51.15270	-70.92866	42.52787	9.63435	1.00000	1103.99418	9.81207	8.71654	9.39610	51.35652	9.06008
1.12645	10.13382	50.31458	8.90141	10.35599	4.88799	7.68958	70.68839	43.63417	43.96222	7.50616	1.00000	1191.32029	8.96786	10.23108	9.45034	60.29167	8.85955
1.32482	10.28914	83.98963	7.50370	28.22301	10.64974	7.57837	46.46528	111.4834	65.93381	9.77388	1.00000	1059.26496	6.87849	10.03554	10.11755	44.75197	8.36993
1.54704	8.00540	55.67588	5.18250	16.49265	6.40743	7.90831	68.50556	74.4818	30.21121	8.59652	0.00000	1195.86973	8.85879	5.23772	9.35161	48.36505	8.44584
9.03662	5.43257	55.27991	7.97558	-10.12028	6.30550	9.95665	36.33901	14.34085	40.87363	11.11941	0.00000	1132.41394	7.15384	6.60758	10.24833	32.65175	10.56083
1.02079	10.48079	28.35353	5.31687	20.71746	12.29147	7.38350	49.99659	103.65309	16.0567	13.27376	0.00000	1090.36372	10.54666	8.07054	8.33595	34.67557	8.46759
3.43663	9.64717	45.35125	8.76311	22.61317	9.43374	8.85093	36.77229	135.6	34.61667	9.29969	1.00000	1167.96046	7.29877	10.61168	8.79215	45.47204	9.63862
3.05806	5.16521	60.82735	9.17229	24.01051	9.16854	8.67470	50.88237	14.43865	40.87329	8.09480	0.00000	1170.95573	9.79327	6.85877	7.68039	46.02899	9.59383
4.59983	11.78226	61.15309	8.42578	29.89312	7.70819	9.13941	45.90801	-1.4001	7.06273	5.96917	1.00000	1055.28666	11.64713	10.14982	9.56992	28.59246	8.46538
	12.00280	46.46226	9.95062	26.94645	6.27254	9.25899	53.08844	24.6522	60.2052	9.02517	1.00000	1174.26397	10.72049	11.64592	9.89216	57.81765	9.71938
3.87843	8.04882	40.66929	6.95086	-6.87828	13.82075	8.98828	54.42376	-3.52751	50.7236	11.60991	1.00000	1071.89348	7.73635	8.27589	8.73702	50.38675	7.80201
16.38574	6.62939	57.23566	8.61137	2.21700	8.58473	10.56154	60.93061	-81.38758	30.17746	9.01196	0.00000	1100.56866	7.53014	10.20219	7.91180	63.17807	8.63338
1.10706	4.06994	47.61281	9.16147	-4.74425	8.38511	7.47955	63.99850	118.9707	-3.5403	14.20659	0.00000	1125.30598	7.63883	8.75267	8.17748	40.54014	8.66287
6.16078	5.66952	66.27222	7.43642	3.88829	7.44749	9.52418	58.52823	120.03308	28.88162	10.56257	0.00000	1129.69885	7.15418	8.22949	9.02958	50.57397	9.93693
1.59010	9.60581	48.34975	8.19620	32.52330	9.48309	7.94370	52.16229	120.82747	37.30553	9.47655	1.00000	1177.86657	6.63887	10.28688	10.48637	65.56370	8.56455
13.32632	8.75872	69.28133	7.07247	11.03957	10.73755	10.34018	44.18213	-76.51552	39.32011	11.19117	0.00000	1130.02871	11.09912	7.77949	9.12997	63.20981	8.74749
6.27071	9.66899	55.15935	8.44666	20.67334	12.89077	9.58582	50.93411	27.46153	-21.44236	9.37526	1.00000	1131.57366	6.48543	9.79536	9.66628	39.80716	8.08979
15.78587	10.38220	57.28018	7.37457	10.95082	9.27688	10.50765	44.86732	7.11393	51.08468	12.78430	0.00000	1132.20870	12.94394	5.52000	8.77972	49.51295	9.00047
1.80370	12.61448	39.72108	7.57103	24.86248	7.14545	8.07141	39.23973	-3.67029	37.13548	4.89309	1.00000	1195.34240	10.27699	10.79070	9.14682	75.90102	9.92323
3.38047	12.96906	54.06467	12.11935	3.84799	6.47460	8.96746	49.43197	-73.95958	40.57788	5.74111	1.00000	1175.06140	13.64637	9.26493	8.52426	64.29226	7.58068
0.60682	6.11510	78.05430	6.55309	22.52698	10.29937	5.74768	22.81975	48.87498	38.45598	8.65452	0.00000	1064.45678	8.20521	6.84326	8.32420	51.54288	11.56195
4.54370	5.93378	47.49843	8.27984	13.70360	7.69397	9.15323	39.59630	78.95693	29.21399	11.81167	0.00000	1109.02947	6.47444	8.65547	9.90376	33.70002	7.57046
4.13560	11.21316	53.41523	11.01268	28.74332	6.70851	9.08738	51.40082	-51.87389	-23.44361	8.77804	1.00000	1083.18882	11.06910	9.90490	8.51558	29.83306	7.64228
3.02985	7.26422	50.55022	8.55048	19.41222	9.76427	8.56028	36.31974	27.25	42.7	9.52054	0.00000	1071.65030	11.11132	7.22390	8.46976	73.19059	7.61865
13.34163	8.78994	51.67456	6.48757	21.50076	5.95079	10.32566	58.22797	76.35484	10.10649	8.15826	1.00000	1174.60102	10.87318	10.79905	8.24064	60.24685	7.15630
10.04912	11.09942	53.11675	9.49829	2.01179	6.63054	10.05083	24.26309	-50.00639	-25.42944	6.29634	1.00000	1055.82971	10.74728	9.45649	8.74888	51.43865	8.49977
3.09438	11.98218	56.73035	8.92642	9.90177	6.93812	8.68657	44.80229	72.54566	29.69221	6.29036	1.00000	1119.29810	9.28284	10.41929	9.36142	27.76103	10.10253
3.12609	9.66160	37.50674	7.30889	14.94422	9.36326	8.87978	56.96762	27.02444	39.59611	10.27704	1.00000	1057.69695	7.54225	9.85909	9.75956	35.50144	9.06719
3.93850	10.56129	45.87836	9.33155	23.54539	7.86254	9.08621	53.63159	72.68533	22.75218	8.58000	1.00000	1195.52600	10.59323	9.83139	9.49729	34.45874	9.40733
3.80910	7.93842	61.66832	6.62157	35.89314	9.91063	8.94169	26.87840	8.4493	50.09019		1.00000	1179.54098	9.72468	7.81412	6.83625	62.36559	7.41739
1.16500	12.86449	38.25455	6.49903	13.63200	6.85515	7.27204	55.42867	5.58472	52.14	5.86274	1.00000	1177.60286	9.25821	12.48753	9.92369	43.21228	7.85287
1.72538	10.74846	55.50890	7.39226	18.10490	12.24552	8.10688	60.33708	51.49621	36.64852	11.08898	1.00000	1084.91504	8.50561	10.43259	7.48827	41.28892	9.19054
4.88187	10.04479	50.89259	5.46451	-7.40121	8.06695	9.32977	59.79762	-82.90375	32.54044	11.25348	0.00000	1169.32928	11.78577	4.78936	8.55499	55.11973	10.42109
2.47350	10.10612	31.33925	7.03366	2.34458	6.24132	8.45492	49.73483	9.17702	48.78232	6.62382	1.00000	1153.01170	10.34278	10.36949	8.60874	61.75242	7.84814
1.60072	9.73041	37.56766	7.22697	18.83691	8.62331	7.96413	58.17507	73.08333	19.21667	9.60134	1.00000	1144.96823	10.77081	10.67330	8.34878	33.14810	9.58611
1.74150	7.68269	39.73429	6.76952	11.75801	8.75938	8.09923	41.08927	-76.88442	40.2737	11.36060	0.00000	1071.06481	7.75237	7.81629	7.78795	55.58993	9.40659
9.06496	8.06812	51.25722	6.35190	2.95517	7.97023	9.90391	45.94021	72.93924	18.87813	10.77322	1.00000	1091.92862	6.84332	7.07466	8.60059	50.74158	10.24046
1.51354	9.70013	24.48678	6.44837	18.16591	11.85302	7.98046	55.73233	73.08333	19.21667	10.71309	1.00000	1136.44245	7.57592	8.90984	7.64859	51.21929	8.14269
13.27558	10.65222	33.84347	6.57833	20.17436	8.19370	10.32621	54.00299	-73.9614	10.15031	9.33215	0.00000	1099.16706	9.45177	6.74750	9.28353	55.30415	7.84217
6.28386	9.87678	49.21213	7.91638	28.09809	9.79787	9.52156	40.70093	-0.45877	46.32313	10.66861	1.00000	1082.77905	8.42677	10.55915	8.96020	54.52986	8.09317
3.74692	10.06440	59.93450	6.11087	15.92421	8.51803	8.91845	52.73087	69.67639	41.29444	8.98069	1.00000	1051.56098	9.99897	11.52082	9.18269	40.88587	10.10902
4.85046	11.30659	54.92046	9.05470	37.83461	10.57028	9.22242	39.54401	73.06784	25.13915	9.09622	1.00000	1122.08544	6.20896	11.67686	9.07976	49.28431	7.92571
1.70924	8.94982	50.96831	8.75958	23.57879	9.23046	7.80145	40.68642	38.2739	46.7055	9.17423	1.00000	1118.98857	10.01011	8.41311	8.48434	47.04195	7.92408
16.11113	10.50702	32.22872	6.98072	11.50536	9.77085	10.50663	71.49650	-103.42897	20.28527	11.45765	1.00000	1082.77998	9.05553	10.51367	8.69641	54.24879	8.94054
6.93436	10.89147	29.25636	9.55610	11.39708	10.51461	9.62960	59.06385	5.4384	43.2907	8.33384	1.00000	1140.41496	6.62829	11.47892	9.37454	84.28414	7.98948
1.91462	10.79374	50.12584	8.90563	4.78989	7.25743	8.41674	45.21553	4.21372	51.12794	8.18491	1.00000	1115.58090	10.65159	10.38485	9.96764	69.80081	10.01652
9.87234	5.06278	36.19562	6.73366	1.33392	4.67346	10.04515	50.62810	46.5813	54.8421	12.05303	0.00000	1090.10027	6.04340	4.70665	8.51962	33.64256	9.84192
1.54710	10.90566	54.44113	7.11363	0.87082	9.31925	7.81024	68.17492	74.3092	33.37526	8.04161	1.00000	1144.74791	11.40080	10.86440	9.53894	47.41471	7.53665
4.02112	10.52168	53.37740	8.32226	15.60367	11.76404	9.11826	44.07311	106.88324	47.90771	10.15649	1.00000	1194.41649	6.94944	10.87050	9.27094	46.56422	7.38434
6.03953	11.70758	49.58495	5.27254	21.44379	9.24761	9.46431	55.80084	74.4818	30.21121	11.42489	1.00000	1155.72435	8.03618	10.05209	10.53987	53.45269	7.61889
1.41387	10.23482	66.16387	7.88450	16.28152	11.14917	8.00383	55.90210	38.01667	11.85	10.56910	1.00000	1097.80772	7.99406	10.46903	7.31479	30.25775	8.73076
3.91462	3.57333	37.00478	11.05928	9.79739		8.94860	64.54064	-89.99038	38.58894	6.15321	0.00000	1083.87911	7.71091	9.46458	9.79592	48.00725	8.91915
5.66820	5.75740	29.27505	8.79930	2.11322	9.10272	9.44796	73.33809	74.12286	30.76468	8.09719	0.00000	1129.26121	9.89825	8.28693	10.25001	44.53718	9.96563
2.85811	7.98632	41.56239	6.52582	26.62787	6.38010	8.58608	39.83704	29.65806	-4.83	9.19318	0.00000	1127.60381	8.00213	6.49884	9.47227	71.80904	8.11216
6.80041	8.21777	68.46448	8.00327	1.99522	8.46681	9.61232	69.60673	104.09701	-1.26424	8.80484	1.00000	1136.08138	9.29640	8.45136	9.16752	47.30486	9.89876
3.22406	10.67793	63.80791	5.88608	4.23594	6.46673	8.75863	63.21799	-100.88023	20.21322	6.21428	1.00000	1124.02037	8.76933	11.16163	10.22535	30.52269	9.53638
5.02791	8.30001	35.87539	6.78900	18.07739	11.00677	9.34145	47.11079	78.15794	12.1277	10.42367	0.00000	1070.16535	11.12656	7.81306	9.08205	40.68296	8.64533
1.82115	9.71608	51.20808	8.30083	16.31838	9.31712	7.96297	51.33495	-76.70944	-11.94306	9.97499	1.00000	1174.73948	7.88177	10.58360	10.55538	62.48964	7.97628
