PAHs	PM10	O3	warning	NOx	latitude	PRES	longitude	TEMP	C2H3NO5	CFCs	H2CO	PM2.5	Pb	SO2	CH4	NH3	CO
5.16295	6.60120	8.53913	1.00000	6.41638	6.84019	1134.47031	79.87116	5.48200	1.40096	42.03336	57.34007	9.66192	84.12850	7.45357	11.72250	5.44980	7.37554
7.04133	9.60690	7.47650	0.00000	5.63439	41.54566	1051.19616	-71.29144	8.72040	13.26070	56.52065	33.31217	10.23716	56.40451	7.65719	5.88313	8.83561	4.75267
8.29867	6.66587	8.36184	1.00000	5.71412	-11.78333	1148.01599	19.91667	12.57875	2.24195	62.20315	60.47719	7.61734		6.43944	5.93105	4.97485	6.30205
9.07145	5.92163	6.93228	1.00000	10.58131	22.75218	1139.37109	72.68533	20.80921	1.77299	55.29835	33.10454	7.45611	44.38654	4.84411	9.54669	9.93169	6.36207
6.37647	8.41711	7.51563	1.00000	8.89811	35.72917	1115.30996	10.58082	16.81828	5.52468	64.70936	52.32997	8.02073	48.74285	7.53401	6.79430	4.85092	10.87056
4.81489	5.84832	6.54157	1.00000	9.20391	51.67822	1178.91643	33.9162	29.77852	2.30991	27.40063	31.61737	8.70808	33.83977	8.88898	6.95947	8.30803	7.04086
6.39200	8.05974	6.76243	1.00000	9.57369	51.67822	1158.59433	33.9162	28.22004	3.69379	47.66904	28.78818	8.99506	73.57234	5.63309	9.63498	7.10898	7.22779
8.60092	6.06594	8.30215	1.00000	8.32576	52.2	1141.05140	8.63333	21.32609	1.94435	59.62308	41.31978	7.67116	97.47660	4.81677	6.97082	8.80281	6.20470
7.09987	8.37783	8.84618	1.00000	7.90490	48.79325	1125.71236	2.29275	2.04045	5.04040	48.55844	20.41211	9.18488	61.21927	8.06562	8.89001	7.05100	9.81132
4.65871	8.84270	6.50039	0.00000	5.03075	34.56861	1102.61986	105.89333	13.34754	7.15582	52.97060	45.54765	8.19218	66.28553	8.86119	9.47503	7.28479	7.02284
10.75645	5.86974	8.22794	1.00000	5.10372	-21.205	1190.84193	-41.88778	15.02366	1.19317	49.82475	23.80485	5.02770	35.56176	7.72560	2.68125	5.06676	7.45493
7.16444	8.65609	7.22529	0.00000	7.54289	13.8196	1154.79170	100.04427	9.79407	6.43016	61.55166	58.87981	8.20751	62.05022	9.74501	5.97542	2.54303	8.38479
5.79455	6.66592	8.71734	0.00000	7.33062	33.35283	1180.97199	-111.78903	7.99630	1.39890	30.26184	46.69463	6.61110	56.12424	11.05027	6.62879	4.50260	8.39078
9.68143	8.53342	8.70695	1.00000	6.46769	10.20898	1199.25785	123.758	4.02281	5.80990	51.11817	34.08900	7.64584	38.98186	4.90683	8.57894	6.82148	5.99696
10.81693	6.21898	6.27664	1.00000	4.18102	55.67938	1119.98385	12.53463	10.26249	1.00269	54.33120	36.58232	7.29870	69.79005	5.24245	3.86080	4.52085	4.53295
9.29067	7.55722	10.25388	1.00000	8.90928	52.2	1144.06051	8.63333	14.89018	2.79183	39.61403	47.44388	8.21160	47.39649	5.33865	7.35127	9.68335	7.43570
6.87274	9.13974	6.30367	1.00000	6.47043	48.43174	1144.45958	17.8031	9.82381	8.89398	35.68565	42.69342	7.84317	65.19771	6.66597	5.82173	5.67069	7.07156
6.63646	8.12728	6.93427	1.00000	8.49006	26.9423	1179.60210	68.11759	-6.62636	4.64507	61.21488	44.27415	6.82604	32.99114	7.04577	5.52374	6.57395	6.83991
9.52230	6.48376	7.95747	1.00000	10.72815	36.76775	1158.52410	2.95924	19.81141		69.93096	34.50174	7.82673	47.33901	6.70820	6.72223	6.85527	7.72187
6.37475	8.46953	8.98524	0.00000	7.20164	60.18427	1080.76197	24.95034	15.20844	5.72727	63.82806	38.16390	7.39981	76.23492	10.13375	5.80993	3.87028	8.02571
4.44004	8.04207	8.87248	0.00000	5.73104	49.88307	1146.41897	-119.48568	0.26523	3.26653	52.68335	52.19283	7.73904	37.29053	9.70971	8.41351	4.79301	8.37701
6.03070	7.57153	7.83239	1.00000	10.90815	4.94273	1085.66304	15.87735	8.02138	2.16698	43.41262	44.15775	8.40318	78.92856	3.44465	8.14405	7.24109	9.48193
4.50090	8.30066	7.19536	0.00000	9.40864	5.90702	1095.51628	116.10146	3.02756	4.75122	53.75480	35.95338	9.31638	66.45362	9.53409	7.40836	7.15228	7.74486
6.61745	10.61440	8.43664	0.00000	4.26921	57.47908	1140.42136	-4.22398	14.95213	35.77911	48.91474	31.39105	6.94397	56.83054	6.44084	6.91374	4.84923	5.14000
6.40712	8.02649	8.37173	0.00000	10.41788	-0.35817	1155.83228	42.54536	9.90191	3.79789	46.16868	51.44390	7.51574	17.05226	7.96977	8.77177	7.09440	5.21646
9.21931	7.54463	7.25647	1.00000	4.15031	32.87533	1134.55340	71.57118	27.12271	2.70275	43.13930	25.99348	6.58816	54.22939	7.61775	4.35462	5.42592	8.13680
9.40464	8.17878	8.59670	1.00000	6.24273	19.04222	1072.52885	-98.11889	8.02963	4.21707	53.83172	40.13266	6.32285	20.78982	4.37896	4.43835	6.76228	4.01200
7.19810	8.69818	7.75132	1.00000	10.79257	46.23899	1070.80625	-63.13414	11.45688	6.45526	80.49104	45.39787	7.57676	69.68612	5.02426	8.71824	8.67260	8.43699
7.77400	7.16526	8.12275	0.00000		5.4709	1142.68745	100.24529	29.73793	2.47025	29.80339	42.01979	7.14344	65.26021	4.43162	8.70836	5.46360	7.61907
7.75786	7.51248	6.27461	1.00000	8.36772	23.5654	1159.34263	119.58627	35.16388	2.65243	38.45302	31.54133	6.81560	51.19011	6.49189	8.61678	7.14603	9.49707
5.39344	6.29828	6.01708	0.00000	8.39946	23.9028	1190.26203	89.11943	21.38110	1.52293	52.85476	78.77047	9.04394	65.89919	7.09631	4.71360	9.65127	8.15099
9.90314	7.80651	7.07765	1.00000	3.64715	41.57439	1175.21841	24.71204	19.22907	3.30960	63.88183	33.19870	7.05039	53.78646	6.30534	5.76682	3.83487	5.32043
5.63379	7.20422	6.99732	1.00000	9.69798	26.68451	1159.86894	-80.66756	10.16406	2.48171	44.85050	20.68308	6.87140	41.78770	5.19427	5.99898	4.37092	12.26752
6.13006	6.10272	8.42546	1.00000	9.32851	30.75545	1055.22899	20.22625	32.61781	0.80859	40.68802	44.28694	7.40687	56.59070	6.58792	10.69290	9.23131	7.17605
9.72731	6.54628	6.27934	1.00000	9.38434	39.96097	1083.63078	-75.60804	7.43429	1.74193	63.30087	44.18496	7.82512	42.43986	6.18251	6.70985	9.30137	6.80366
7.74476	8.39849	7.90374	1.00000	6.12668	51.67822	1072.97233	33.9162	32.75634	4.89043	84.36663	31.77143	8.40929	76.94176	5.99750	5.09112	5.99449	5.44881
7.34121	7.98428	6.52222	1.00000	4.67275	19.04222	1110.86689	-98.11889	1.25926	3.00791	58.71346	33.16055	6.32877	38.97374	6.81423	5.06081	3.61209	6.45575
7.59141	8.75778	7.05063	1.00000	6.69875	36.75965	1053.26816	137.36215	7.00923	6.86654	42.69154	41.58275	7.02629	44.92816	6.33270	6.87006	7.70425	5.44241
6.78010	8.21637	7.23510	1.00000	8.26770	37.08819	1135.36837	-8.2503	1.15845	3.37307	56.18819	43.72164	7.74715	59.63437	5.06257	10.30483	8.27351	8.19866
10.51775	7.41704	8.12236	1.00000	7.48677	47.30997	1127.14068	8.52462	9.11499	2.56379	74.16457	55.77693	6.66078	35.40576	5.16510	7.83389	8.60611	7.60334
5.96567	7.61925	5.98897	1.00000	7.31179	48.21644	1074.68887	9.02596	18.73701	3.11690	57.89512	37.27604	6.46936	64.35447	5.99714	9.23591	4.20566	8.88162
5.96905	7.88985	6.90031	0.00000	6.59603	55.25	1128.55547	24.75	-2.74071	4.17543	43.25571	76.38661	5.22700	51.13190	8.97936	5.83094	5.46792	6.26184
4.06087	6.86735	6.75418		9.37222	38.06084	1131.79607	-97.92977	22.63198	2.23753	59.30917	19.68716	9.05788	43.74424	5.37852	7.72190	4.37977	11.13667
5.87579	7.34233	8.07615	0.00000	6.08421	18.03496	1057.97808	-66.8499	20.66551	2.88871	46.17372	33.51529	6.68761	59.63491	9.46147	7.87785	4.85128	7.98080
5.48283	7.78141	7.52806	0.00000	6.55945	37.19723	1097.61126	122.05228	12.29869	3.14465	52.33570	58.19155	7.79244	54.10196	10.38646	7.80825	5.68748	7.87679
5.73424	7.31977	7.95520	0.00000	6.65384	51.88333	1068.62990	8.51667	18.34196	2.01586	51.98513	50.12716	8.41179	72.10260	9.65378	4.41415	8.03977	4.76530
7.06336	6.40990	9.12589	1.00000	6.90096	51.65	1149.93926	-0.2	-4.68219	2.02239	66.63045	58.39493	9.84387	43.54712	7.01609	5.22547	6.60223	6.47257
5.98100	6.93417	7.13572	0.00000	9.74246	46.51872	1115.64443	86.00214	19.36895	1.88314	60.95468	41.84263	7.18495	71.24939	10.82353	8.11635	9.04907	5.75626
8.12164	8.49184	7.67770	1.00000	10.22195	51.64316	1154.03929	-0.36053	10.39828	5.65682	69.55920	59.21963	6.80738	76.55613	4.28086	8.57875	8.44445	8.33888
5.89135	8.36462	8.04172	1.00000	8.84403	40.57788	1065.51816	-73.95958	35.95475	4.44824	50.85324	57.01926	7.50950	40.57823	2.91075	8.29306	4.86580	9.59652
5.65635	5.66320	7.70506	1.00000	7.67937	34.09611	1061.90718	-118.10583	30.94850	1.75402	74.75954	50.27912	7.81286	39.34385	6.55615	5.60737	6.80007	5.78792
6.60835	6.67185	8.76462	1.00000	8.69668	40.65538	1092.09640	-74.38987	19.31048	2.46800	44.69990	42.62310	5.67836	47.94948	5.54392	8.82931	6.92970	9.85961
10.26709	9.40734	8.43760	1.00000	5.28893	27.52948	1153.35951	68.75915		11.76423	52.55685	32.10432	9.66578	53.02687	6.57799	6.69746	6.36475	6.83842
6.38161	8.00728	8.52080	0.00000	4.29960	33.37526	1123.65415	74.3092	19.43184	3.37125	59.94508	68.29728	8.34746	10.56329	5.61672	6.73301	7.49830	4.17272
8.60493	7.89451	9.23905	0.00000	7.94084	56.9083	1198.12832	60.8019	26.25943	3.26661	62.98062	37.69387	7.34031	59.60140	8.60932	5.66487	5.11864	7.51166
7.28004	8.19574	8.72331	1.00000	9.08408	30.24706	1104.96733	115.04814	13.97691	4.50998	62.57493	44.51705	8.96802	43.32105	6.47997	8.04911	5.66300	9.06629
6.23676	8.35546	6.47452	1.00000	10.10642	38.70734	1074.40452	-77.02303	29.96685	5.15718	82.75914	34.73728	8.39047	56.03206	4.90490	8.18659	5.74226	8.39418
6.05803	5.89174	7.82748	0.00000	7.06027	51.64316	1132.67204	-0.36053	12.22536	0.96600	80.64545	36.94824	5.89795	40.29744	9.93998	7.69172	5.52882	8.49901
5.41256	7.00546	6.76906	1.00000	9.07906	35.89972	1169.92526	14.51472	34.42224	1.96907	46.85456	50.00957	7.05464	50.00837	6.46869	8.25155	4.61691	9.10185
7.29233	5.77523	8.07151	1.00000	5.69751	46.1351	1097.85635	-60.1831	-7.80024	1.19368	64.36335	57.97179	10.38130	61.98294	4.72927	10.42263	4.09092	7.62375
6.67545	7.71362	7.08788	0.00000	6.61321	60.97944	1168.81547	76.92421	21.53718	2.78337	39.07111	47.38360	7.48221	75.80053	7.98387	4.51170	6.66474	4.68338
6.82318	8.01697	7.21550	1.00000	8.32624	36.76775	1082.76416	2.95924	14.43550	3.97493	53.33953	26.96223	7.19709	70.38761	10.50294	9.31705	6.08050	7.83321
5.84962	5.08589	6.24073	0.00000	7.88730	44.97639	1118.29378	19.61222	10.74061	1.40564	37.87430	35.63715	9.46760	52.71289	9.81305	6.63626	8.18148	4.26073
7.50728	6.61066	8.67333	1.00000	8.58297	47.38093	1117.85827	-122.23484	27.31260	2.13876	75.88774	27.74247	7.34490	65.91985	4.76087	9.71955	7.36645	7.31754
11.99601	7.65643	7.86194	1.00000	8.79805	37.35813	1127.08523	-6.03731	17.92696	3.61951	46.73959	48.28876	7.25179	45.10421	3.77298	6.58996	8.42716	4.72006
11.41973	7.97157	5.94016	1.00000	5.74885	6.95194	1112.89390	121.96361	16.30228	3.58706	32.32073	42.61875	6.64061	32.36988	6.94791	5.92549	6.38947	6.97306
7.66267	6.56863	9.16477	1.00000	6.94769	50.7236	1139.89531	-3.52751	15.13501	1.04329	46.68821	48.19967	7.30494	48.60493	8.37810	3.20065	5.58974	7.77956
6.96997	7.36643	7.89788	0.00000	8.85437	31.71667	1134.40094	73.38333	-22.47797	3.02313	56.51164	53.89737	8.67318	63.18157	9.01133	8.08743	8.83569	5.78921
10.03120	7.81360	6.49348	1.00000	7.40289	37.30553	1087.74878	120.82747	1.07234	3.56199	62.63968	17.86351	8.41070	35.07131	6.92905	6.24215	7.42554	8.71887
4.09500	8.86200	8.75020	0.00000	9.68529	31.64615	1196.34932	120.74221	-2.90505	7.01546	67.63582	36.52745	6.52486	40.31871	8.64322	7.40853	6.54732	5.04284
5.24371	6.48710	8.17009	0.00000	3.50059	45.39402	1179.95860	9.29109	15.53614	2.25513	82.11496	31.81325	7.16274	29.08106	5.94102	7.55597	7.33698	4.02627
7.56638	10.19239	7.09500	1.00000	5.72832	27.55898	1147.95161	68.21204	4.32392	23.68759	72.52669	39.22989	7.90902	51.78330	7.70831	5.60415	7.00783	7.69485
7.15121	9.01219	5.46651	0.00000	10.61221	58.23583	1133.67565	92.48278	35.45785	9.05333	65.58849	61.08744	8.25570	51.35612	11.87782	6.40464	8.61911	5.56518
9.02125	7.37254	7.54870	1.00000	5.61498	47.4943	1143.38195	-122.24092	16.97255	2.40625	56.81026	55.39883	7.90165	48.95267	8.21842	3.71723	4.59550	5.18751
4.78820	9.25733	7.75564	0.00000	8.27719	41.09822	1131.59354	120.74792	16.96982	10.18336	42.39603	40.77763	7.70340	68.60101	9.14629	6.54390	7.86394	5.48528
7.46132	7.17871	7.32541	0.00000	10.26846	40.24537	1181.36566	-75.64963	8.93641	2.90343	53.57273	70.34143	8.12480	27.70456	8.26266	7.54384	7.17913	4.54373
6.65547	8.07032	9.32714	1.00000	9.77221	1.6561	1166.04570	103.6032	13.41515	4.11296	33.00626	46.60007	9.27662	59.56522	5.69410	7.48826	7.26916	10.79908
8.33866	7.18629	8.67868	1.00000	5.62412	50.9803	1109.17447	11.32903	11.43119	2.10799	72.61679	40.28313	6.86354	45.53960	6.79549	6.13940	6.31640	
5.17293	7.68513	8.93652	0.00000	10.67970	-20.25333	1071.65535	-43.80139	15.05228	2.70153	66.66944	41.35206	7.05743	56.33155	9.98306	8.77134	7.03806	6.75921
5.15917	9.03610	6.15175	1.00000	5.44893	38.58894	1148.62413	-89.99038	34.12557	8.19130	54.29625	47.23210	7.16041	52.66848	7.00811	4.79937	4.60658	5.00690
7.52369	6.35804	7.17725	1.00000	5.64120	43.11667	1174.67214	1.6	24.88777	2.25205	49.64741	30.68058	7.98021	54.39753	7.00935	4.11856	5.01961	5.70481
7.86114	7.42037	7.66839	0.00000	9.32007	11.12018	1179.69294	76.11996	13.62873	2.69062	68.61934	36.96783	7.76048	36.80461	6.55885	6.53419	7.77618	4.62031
5.86640	6.41076	7.23348	0.00000	7.51973	52.31333	1161.41119	6.92917	11.05366	1.68063	42.39308	49.29131	7.09046	49.41964	8.82213	5.09623	9.72159	6.66241
10.73373	5.92806	7.52099	1.00000	3.69314	-6.8048	1081.69767	110.8405	24.43952	1.55427	15.06462	28.53669	7.90696	64.80422	5.00515	5.76525	3.94892	4.21275
7.71484	8.65838	6.94277	0.00000	9.76788	5.4709	1053.85090	100.24529	19.74329	6.16322	43.54208	49.59981	7.61095	51.45207	9.84498	7.81782	8.53186	4.74954
6.26293	8.66728	8.46192	1.00000	8.02580	55.64776	1093.82167	38.02486	25.31465	6.55866	38.13682	26.32492	7.54090	62.32241	8.87280	10.69087	7.67648	7.15349
3.87342	7.56912	9.95856	1.00000	9.89056	-28.24	1123.75947	-48.67028	13.92209	3.50462	55.81913	56.77620	6.59913	67.71539	7.42590	8.41196	3.98743	8.79912
5.56405	6.66151	5.95998	1.00000	8.28323	30.81383	1148.08580	75.16878	30.20685	2.32362	61.84325	50.46451	8.38748	64.73969	3.26813	10.02622	6.82572	9.66056
4.28376	7.62155	8.02801	1.00000	8.77691	-7.51611	1112.65166	109.05389	15.49365	2.34089	46.71014	16.46503	8.01344	49.03277	4.27005	9.62017	4.21565	8.28589
7.12744		7.92460	0.00000	4.35401	40.66482	1086.88065	122.22833	10.26337	1.79067	58.27090	26.27835	7.88504	56.19934	6.83678	7.15895	7.62405	4.69269
5.17695	7.68261	7.90643	0.00000	4.54519	38.38479	1131.59518	-0.76773	13.26731	3.77324	41.74556	59.02887	8.07982	49.05438	7.50669	6.67586	9.05178	3.80923
5.75436	7.77406	6.85566	0.00000	5.30315	41.29444	1190.69608	69.67639	15.32991	2.54241	71.44755	54.06050	5.89976	61.72442	7.76490	6.75469	5.50448	5.91255
5.79807	7.22740	7.91084	0.00000	11.32938	48.06919	1121.42858	11.37703	-6.08183	2.57747	73.12909	57.65008	6.07226	38.43590	8.39928	7.94053	7.13099	6.73536
7.17049	8.40126	8.01913	0.00000	4.69006	33.54428	1142.03623	-84.23381	16.29851	5.33370	67.77904	52.19569	7.41896	64.10997	6.47378	6.91517	5.76611	5.06751
4.87224	7.27264	7.00198	0.00000	8.06007	-7.73379	1173.11392	113.69785	26.00795	2.62895	47.01155	30.83563	7.00141	54.73374	10.04090	7.28702	9.84717	8.44913
6.22784	9.27190	9.85172	0.00000	9.61663	18.20854	1187.11676	-71.10077	13.59810	10.79045	42.85296	56.43103	8.93693	57.04648	10.61207	7.02308	7.95501	5.94770
5.61198	7.34583	8.59280	1.00000	7.96391	38.70734	1189.09353	-77.02303	12.08466	2.12613	59.74310	49.72901	5.11474	45.87494	6.42833	8.84399	4.18630	9.24125
8.32863	8.75240	8.15237	1.00000	10.21544	50.75	1065.02858	2.25	9.93790	7.86379	50.15069	26.20356	5.17280	41.94915	4.29304	7.81788	7.74422	8.85390
8.78208	8.31955	8.02975	0.00000	5.59327	42.97086	1107.32631	-82.42491	9.04569	5.37449	51.52550	63.12146	7.61722	58.52900	8.12897	6.11370	6.69296	5.84326
6.04012	7.01013	8.06698	0.00000	6.17798	41.55815	1051.55557	-73.0515	32.41595	2.79089	52.06171	44.98421	7.85566	52.65883	9.06700	6.30434	6.25977	6.44990
8.61226	5.70072	7.94868	0.00000	6.79314	31.20176	1126.76959	29.91582	1.83676	1.15624	48.13141	55.11751	7.87133	50.31623	7.65668	5.05355	5.90641	5.23206
8.17966	7.46092	8.82115	1.00000	8.36816	-6.48167	1192.17353	106.85417	8.17351	2.40047	39.99074	22.90158	10.08592	26.61789	7.70321	6.75388	7.55233	9.60397
5.99078	8.28784	8.02670	0.00000	3.42886	54.58048	1178.96160	16.86194	26.84838	4.76878	61.73127	65.32720	8.48898	77.31170	5.28030	8.34183	7.89754	3.85427
4.85439	6.58320	8.22136	1.00000	9.25950	25.95533	1147.60690	68.88871	25.09906	1.53289	50.96440	24.44611	5.38173	46.13002	4.71920	7.55498	4.64384	10.35808
6.71588	7.33707	7.79461	0.00000	7.57488	8.43333	1065.33953	99.96667	22.54512	2.71697	59.69126	44.73146	7.13251	48.03513	8.60175	6.59631	9.72693	6.24785
5.93180	6.01215	7.80552	0.00000	7.02474	34.21639	1122.73947	-119.0376	19.80666	1.74995	61.59880	70.05623	6.54109	50.81723	10.58630	5.43200	11.21124	5.88292
4.30006	7.07776	6.77969	0.00000	6.47238	29.69221	1071.55745	72.54566	13.96255	2.04261	54.37114	50.80982	6.50557	69.43419	10.42520	1.44848	11.65338	7.98825
6.31845	8.49248	8.12964	0.00000	8.70687	35.06667	1193.17590	135.21667	-0.54705	5.71609	53.31145	69.13002	6.75127	70.35262	7.53006	5.41450	9.97434	6.74157
8.22092	7.37094	6.85657	1.00000	5.88297	48.43174	1088.69169	17.8031	14.46702	2.66382	39.24674	31.53660	7.45450	33.87678	6.87647	6.57368	6.67542	6.04607
3.21162	6.69593	8.32442	0.00000	12.08467	40.93121	1063.22032	-73.89875	37.20882	2.08303	48.05981	24.64999	8.26342	51.64722	7.36584	6.86209	6.20379	9.12520
6.41280	7.53687	7.49351	0.00000	6.66682	51.67822	1105.44998	33.9162	20.95071	3.03785	47.13880	30.45366	9.11966	68.71614	9.85522	5.82400	6.25863	6.90838
9.69816	9.30398	7.56236	1.00000	7.45085	40.42386	1061.08877	-3.53261	1.77966	10.24913	63.66184	19.66582	8.25322	63.63935	5.82847	7.92218	8.17043	7.25775
8.46837	7.51630	6.86006	0.00000	10.86933	50.82882	1087.67781	-0.32247	21.23957	3.32594	52.29911	46.31196	7.98623	26.37419	11.46773	6.39868	7.48876	4.45011
10.73574	9.21520	6.84661	1.00000	8.47378	10.58806	1090.74985	77.24779	19.51873	10.19073	56.81742	58.00484	7.07048	51.08750	6.41562	7.58269	8.27217	8.68772
6.08272	6.29370	8.51885	0.00000	4.04748	53.0233	1093.73238	-1.48119	19.81560	2.01198	74.73413	42.62549	8.86289	44.98968	6.79546	6.74596	6.57275	4.13627
8.27440	7.33766	7.78203	0.00000	9.24810	37.95143	1065.30631	-91.77127	25.15430	2.66588	40.90842	30.96313	8.06572	30.41660	8.12975	5.67050	9.39502	6.54347
9.68406	7.20203	8.01665	1.00000	6.38166	48.15659	1134.27470	28.28489	25.76215	2.49678	55.33297	52.79059	8.30088	32.32133	6.57075	7.04827	5.32745	7.66381
7.15351	7.43029	6.37548	0.00000	8.54830	12.37169	1127.78022	123.62494	19.58999	2.65507	64.40149	36.78974	8.19235	42.16077	5.88818	6.10881	8.78674	5.76482
3.38182	7.71329	8.65716	0.00000	8.53041	15.58552	1118.08799	102.42587	-3.65062	3.18299	66.76498	14.96509	6.31129	49.85435	7.64690	8.42329	8.30996	7.92295
8.14402	6.57390	7.34984	0.00000	8.03509	41.09822	1103.75196	120.74792	27.70048	1.57443	75.13144	67.61548	8.32301	45.82575	10.98587	6.00664	4.48732	8.99879
5.89463	9.23048	7.28140	1.00000	7.42782	-33.79176	1178.28191	151.08057	27.50072	10.33120	55.82079	41.75025	6.93024	51.74394	6.96346	4.96604	6.74813	6.78953
6.70587	7.79821	7.81331	1.00000	10.46077	-22.45667	1088.33043	-47.53028	33.93640	3.66390	60.31181	48.76994	8.04032	41.78494	6.08644	6.75891	5.52173	9.45024
8.64944	8.53912	6.30571	1.00000	5.66356	36.75965	1081.13709	137.36215	-2.68192	5.37587	65.90513	35.93639	9.13277	57.94070	7.65552	4.81697	6.46129	5.48640
7.26783	6.51853	7.83121	0.00000	7.18441	38.58894	1198.97852	-89.99038	19.45167	2.59072	60.22225	29.14086	8.00055	52.29975	4.97020	3.29142	9.67415	5.96371
5.44602	9.24301	6.90245	0.00000	3.46823	9.58126	1143.22226	8.2926	13.19372	10.19352	75.88308	60.24103	9.34948	52.07414	6.06211	7.86600	7.19026	3.97535
6.34126	7.90348	8.57057	1.00000	9.14630	33.98154	1184.50089	-81.23621	10.47654	3.50886	58.72483	20.89114	8.26634	35.96222	7.09059	8.65052	6.28449	8.72747
7.04498	7.32602	7.15877	1.00000	9.20920	24.81757	1165.19435	84.63445	19.86861	2.61180	27.35187	35.16718	6.97543	58.68979	5.56900	12.10740	8.82450	4.68664
10.00587	7.59951	8.75760	1.00000	6.88080	35.89972	1118.81855	14.51472	25.52910	2.68229	65.83115	45.32370	9.13020	52.77590	5.34238	7.13638	6.82475	6.23327
5.30634	6.27839	7.00181	0.00000	3.30909	-17.74431	1159.30501	-48.62789	18.83410	2.05020	31.06056	51.94533	7.38081	52.10772	6.02218	7.23088	8.32883	2.98327
7.38745	7.05786	7.22653	1.00000	8.55278	25.66795	1085.62885	85.83636	11.81049	1.94780	75.03428	32.96884	5.38773	64.87336	6.42585	7.38188	4.05279	8.81560
8.98754	7.28760	8.71022	1.00000	5.76617	17.54907	1062.39952	82.85749	26.24820	2.74665	67.51869	54.18776	7.51489	86.97234	8.44089	10.13110	7.22292	8.87180
7.25412	6.98883	5.36955	1.00000	7.84025	50.82709	1196.00520	6.9747	15.84264	1.47763	56.19782	48.53855	9.35085	82.32075	5.78482	8.74960	4.31738	8.58263
6.50280	7.93618	7.70146	0.00000	6.74310	10.66668	1079.88444	-61.51889	7.35362	3.62500	32.84303	55.53419	7.31557	38.81495	9.04740	6.51612	5.63435	6.99286
7.54748	7.04696	7.19046	0.00000	7.91955	50.82882	1104.26468	-0.32247	23.39088	2.10869	57.29963	50.34821	9.68699	31.60166	9.53873	7.22612	11.88288	6.21392
6.02473	6.21272	7.62967	0.00000	6.75613	51.84819	1070.07394	1.26738	24.18362	0.95335	50.60438	48.85395	6.67274	33.56482	9.33880	5.84191	5.62415	6.79286
6.57504	7.72843	7.38285	1.00000	8.86085	36.21544	1096.79231	65.93249	18.83863	3.69222	47.84927	54.61200	7.81761	49.81083	6.63479	7.97459	6.31631	10.73171
4.15169	6.64517	8.40008	1.00000	7.47104	8.43333	1095.92857	99.96667	20.07796	2.00643	53.94141	39.62116	6.64659	26.09048	5.43571	8.69383	3.76256	11.04950
8.32030	7.85418	7.39772	0.00000	8.56078	60.18427	1090.32166	24.95034	3.69495	4.16514	83.46658	56.02996	9.28854	51.25418	9.84501	7.66028	10.95735	5.47629
6.02217	8.58807	6.09318	0.00000	7.83498	37.30553	1126.58968	120.82747	17.54901	5.48255	45.36669	31.68804	7.17852	32.42952	11.08747	5.82042	5.66488	7.81771
6.69508	6.83458	5.97510	0.00000	7.30958	48.98693	1085.65595	2.44892	21.78357	2.10214	79.50510	45.00453	7.18924	41.78205	8.93301	7.54675	8.68786	5.03208
7.06765	8.72568	6.35701	1.00000	7.89515	32.55531	1096.89539	76.12647	21.70711	5.73806	62.79795	40.69405	7.47281	25.33683	6.26239	5.82862	7.22186	7.76593
11.60237	8.13284	8.81757	1.00000	6.33186	36.72544	1064.12505	3.55665	17.08980	3.57064	42.37202	41.02231	7.02901	61.84812	5.66310	8.32266	6.42983	5.89190
5.93475	6.67279	7.59286	1.00000	10.65438	58.7002	1077.68241	59.4839	30.73488	1.83282	64.25731	50.67511	8.31599	45.71039	7.39436	9.11549	8.57429	7.84101
