CFCs	H2CO	warning	TEMP	PM2.5	C2H3NO5	CH4	PRES	SO2	O3	latitude	PM10	PAHs	Pb	NOx	CO	longitude	NH3
70.18111	41.99285	0.00000	19.35555	6.57804	0.02389	7.80668	1196.12434	11.47045	6.22689	46.32374	4.90384	9.42424	60.27776	11.01662	5.41973	-120.00865	9.09606
62.14103	45.77761	1.00000	27.66752	8.11710	0.78051	8.85058	1126.02992	8.18985	9.16238	8.62261	10.97486	9.03394	44.99334	10.32959	7.15675	-70.20749	9.53275
67.12088	51.56395	1.00000	29.98995	6.63517	0.06831	10.11319	1126.50847	3.65590	9.29902	-31.95224	8.09456	8.69274	55.40353	4.71978	8.47113	115.8614	12.59052
83.55547	58.45320	0.00000	2.90333	8.06334	0.03702	8.68529	1192.66433	9.94211	7.30169	41.50343	7.18549	8.76852	28.25778	9.48218	9.20512	-74.01042	8.34630
67.40667	61.79002	0.00000	22.72539	9.69375	0.04044	7.93501	1118.89164	8.48318	10.67925	14.95472	7.16369	8.84861	53.85145	11.45698	6.30192	120.89694	7.93898
61.59469	38.67393	1.00000	31.20007	7.59778	0.35776	7.30069	1131.95311	7.83832	6.72053	60.18427	10.13764	7.56050	59.68101	8.34801	7.01989	24.95034	9.18792
65.25976	44.65978	1.00000	15.01055	5.66073	0.15556	7.09230	1107.88308	4.39962	8.94959	26.91756	9.26658	8.27916	45.16875	5.13650	7.50653	-82.07842	11.83976
75.27056	42.04691	0.00000	22.21586	6.82245	0.02901	8.66368	1065.00771	9.71683	8.53021	12.74409	6.26728	8.78295	43.26289	9.18582	6.04612	-8.07257	9.32791
81.95768	44.81845	1.00000	25.43238	9.48192	4.76309	8.63780	1151.72445	11.72672	9.41004	51.30001	12.80772	8.29053	51.37740	10.10137	7.39512	13.10984	8.64172
66.86085	47.40287	1.00000	3.01575	6.88533	0.14560	7.13179	1065.20850	6.56452	8.49822	29.38242	9.08620	9.87278	38.69274	10.42643	6.09429	70.91106	8.04909
65.53001	56.25613	0.00000	11.10115	8.76797	0.03916	9.00507	1108.80214	8.92107	8.54211	36.06523	7.18788	8.55391	37.95961	10.05382	8.45723	-119.01677	8.99044
58.14505	58.33827	1.00000	21.40261	6.94426	0.04550	8.59582	1127.65616	5.06575	7.32547	38.38479	8.00817	10.61238	44.31144	6.65415	7.49769	-0.76773	10.27295
74.74325	38.52930	1.00000	17.08710	5.00273	1.01284	7.92229	1128.42667	7.08683	8.41017	50.86079	11.22367	8.24923	59.39760	5.48744	8.40342	17.4674	9.89845
66.48210	47.81989	0.00000	3.78625	10.99595	0.08125	7.46162	1051.55785	10.89882	7.75728	26.76628	8.23191	9.52959	60.10677	9.67367	8.54045	83.36889	6.88388
60.77838	70.60628	1.00000	12.72998	7.52415	0.58350	8.20609	1184.92850	5.73601	8.71342	19.64745	10.68810	9.62552	67.08479	7.13583	9.10299	-102.04897	12.78859
80.65203	44.21371	0.00000	22.80236	7.31725	0.05720	7.50537	1112.09781	9.38224	8.16264	-22.57306	8.04868	7.45730	68.76914	9.72798	7.81365	-47.1725	9.93129
74.21311	32.51914	0.00000	2.34574	10.44540	0.04851	8.05649	1156.74293	10.27578	9.30650	-3.5403	7.47317	9.36443	30.94268	11.01695	8.32340	118.9707	6.20433
64.66327	64.57961	0.00000	13.04975	4.27697	0.03001	8.13417	1180.67471	10.13033	8.52904	21.53889	6.74056	6.64596	63.35834	8.70943	5.17316	71.57737	10.74587
74.29840	42.23716	0.00000	16.19027	6.39986	0.01952	8.19822	1178.90907	10.46337	8.11825	53.59337	5.99874	8.63435	34.78943	10.04966	6.06720	9.47629	8.89587
67.40068	33.58045	1.00000	22.51019	7.30834	0.20945	7.93975	1168.56927	10.11866	9.72610	36.20829	9.58516	7.52107	61.69968	8.35751	8.72811	-115.98391	8.78805
84.78009	73.26663	0.00000	11.18672	10.43543	0.03763	10.58142	1199.65133	8.88632	6.62429	-19.32556	7.21168	8.50083	49.36643	10.19342	6.62441	-41.25528	8.73325
67.92423	54.36146	1.00000	21.20361	4.60704	3.39336	9.48201	1118.66512	7.26694	9.39686	6.33444	12.46261	6.83587	21.29034	7.92463	7.88027	124.95278	9.81915
82.51651	53.08218	1.00000	6.99135	5.11794	0.03286	10.03819	1177.24096	8.68315	9.71870	44.35056	6.87606	7.44544	39.32207	8.07929	7.62611	142.45778	9.64299
74.30900	40.89395	0.00000	6.49906	10.46340	0.02548	10.56088	1179.14276	10.14524	9.27560	25.6439	5.24679	5.88243	30.01996	7.70648	7.73527	77.9129	6.98017
72.55656	80.31761	1.00000	-2.90380	4.05752	0.01829	8.71640	1100.24395	4.24281	7.90961	51.168	6.20898	8.71930	39.48981	3.07747	6.56445	7.973	7.54684
70.70087	55.92149	1.00000	2.47588	7.96627	0.97313	7.96514	1080.02673	9.58181	7.75205	1.6561	11.19758	7.34496	45.99050	9.74848	10.70039	103.6032	8.94591
84.26755	63.73253	1.00000	-2.67040	8.98423	0.08884	6.69336	1182.64165	11.53845	7.00582	55.38752	8.56366	6.64837	35.01937	9.40636	9.01350	36.73307	10.32323
66.19737	58.56456	1.00000	9.68206	4.42857	1.89046	9.39704	1068.96130	8.42022	8.70348	31.39547	11.87321	8.91221	36.04640	7.26862	7.58202	34.75699	7.74821
75.20497	51.90463	1.00000	25.70051	4.68461	0.09302	8.56966	1159.20850	9.73957	8.60244	31.84568	8.64560	7.19626	51.35909	11.24665	6.94567	-102.36764	10.11446
75.42231	59.23470	0.00000	14.40787	11.92590	0.34534	7.09671	1067.14352	11.07703	8.17843	41.94175	10.11123	7.39679	60.30406	11.42649	10.28289	123.50266	7.72378
61.25626	48.09042	1.00000	0.64951	6.16492	1.20605	10.58346	1129.16830	9.41914	7.17362	48.06919	11.41934	8.67610	51.00886	9.39157	10.90262	11.37703	8.46715
72.02025	50.49991	1.00000	10.62040	5.46371	0.25169	8.68086	1096.15362	7.36948	7.46257	45.78071	9.77109	9.50688	44.89081	2.88603	7.29131	12.84052	9.32677
76.62563	65.65153	1.00000	21.71947	10.21969	11.01447	7.19173	1167.85748	8.96479	5.73034	43.54072	13.64721	8.44626	53.31595	10.13903	10.72396	-116.56346	13.74067
59.63727	40.65059	1.00000	5.13403	6.69580	0.01776	8.47885	1060.65748	5.28076	9.62523	26.11527	6.87210	8.20095	67.61524	5.81948	5.47880	86.59509	8.83039
84.29606	43.80973	1.00000	13.33221	5.64957	0.05580	7.48322	1091.79304	8.76386	7.69907	19.8173	7.95880	8.25648	40.73328	9.44742	8.60619	-97.35992	10.29943
80.21218	26.66365	0.00000	13.84122	6.51906	0.05139	8.97790	1068.09836	10.05679	8.63375	41.8542	7.88990	7.30499	50.97865	12.96295	7.79166	-87.66561	11.92013
67.29192	46.10841	1.00000	18.79842	6.46585	0.63880	8.69190	1084.94124	5.85328	8.02087	37.08819	10.78159	9.20839	65.19993	6.53495	8.69748	-8.2503	11.99747
74.24144	47.75177	1.00000	9.31672	7.35408	0.05809	7.79781	1053.57003	7.50897		45.0408	7.78392	7.90273	62.72381	8.95516	11.97494	-93.263	11.00969
67.74231	31.80027	0.00000	18.58424	9.33758	0.05975	8.63176	1093.43176	10.00867	8.81967	-19.72806	8.11776	8.37509	27.27864	10.29303	8.72882	-50.19556	7.82275
66.89523	64.68965	1.00000	17.97672	9.89263	1.85083	8.35232	1115.33895	11.17762	9.84552	40.2737	11.86409	8.54266	46.15848	7.84893	11.35215	-76.88442	8.72402
73.13767	44.05283	1.00000	7.99594	7.59080	0.64604	8.05630	1090.93867	7.58722	8.51022	51.26	10.80333	7.42351	39.73530	8.43233	7.99374	-2.1875	10.31091
67.14587	39.22950	0.00000	12.00500	7.46624	0.31267	7.41434	1142.81467	9.56562	8.39010	40.82232	10.04019	8.23426	60.95369	10.83146	5.61366	-74.15987	7.10984
78.96756	64.81811	1.00000	25.53788	9.53558	1.01874	7.36729	1063.21430	8.91039	7.93800	6.9909	11.25386	8.51258	64.13021	8.75739	13.72710	79.883	9.42358
67.64393	55.58505	0.00000	21.61455	6.33783	0.11694	8.75893	1122.43217	8.73887	9.08321	10.58806	8.91007	9.20192	38.17309	9.22578	7.57860	77.24779	11.03231
60.38266	64.83630	1.00000	26.97565	4.11799	1.39329	7.25932	1137.38490	11.27089	9.02783	32.57756	11.56805	9.98323	64.25965	7.01586	5.97412	71.52847	3.84991
76.32985	46.55629	1.00000	7.94383	4.67585	0.21996	7.29451	1156.94859	4.59851	9.54506	53.93361	9.66802	8.09975	42.98637	6.23253	7.85946	37.92792	10.60609
67.74060	68.24867	1.00000	3.21943	8.45402	0.05331	9.01835	1195.92287	8.14820	7.86408	35.50056	7.69183	9.31613	53.05283	5.28431	5.53230	117.63083	8.26507
73.66819	69.65278	1.00000	22.35155	3.07359	0.17961	7.45789	1130.33720	8.93027	7.81051	33.54428	9.35075	9.29003	39.40004	11.26131	8.02709	-84.23381	11.12622
66.58378	49.05562	0.00000	3.05289	11.09915	0.03829	8.45528	1182.23477	10.05986	6.15490	9.58126	6.83761	7.92315	51.09583	8.47959	7.97702	8.2926	6.92254
68.50223	40.51691	1.00000	20.64068	9.44493	0.26803	9.59103	1155.98121	6.89166	8.39358	33.44872	9.82021	9.12960	53.54026	8.67716	7.48562	-86.78777	11.94541
78.96643	43.92258	0.00000	11.26842	10.15092	0.03007	8.38373	1092.69258	10.72223	7.92232	31.39547	6.36498	9.66829	51.99785	7.14325	6.47907	34.75699	5.10344
71.18949	46.15750	1.00000	8.30402	5.23922	0.37950	9.24297	1165.52685	7.66773	8.89505	50.09019	10.20733	7.55253	46.49943	11.27285	10.59674	8.4493	10.02851
76.49527	60.73747	1.00000	15.19413	9.57584	0.92163	8.04158	1119.19825	9.73839	8.37208	45.47885	11.15715	10.38443	48.42643	8.28544	13.16222	133.42825	9.76868
65.98825	41.24979	1.00000	19.87338	4.88494	1.65658	8.76612	1135.63437	9.41307	9.65849	49.03685	11.74065	9.74540	37.39480	12.02409	9.96673	8.70745	9.21307
75.32991	63.16722	0.00000	30.87144	11.68442	0.06614	8.46067	1064.84271	10.93538	6.50151	38.96372	8.06785	8.07397	47.10179	9.63343	8.89723	-76.99081	7.22371
76.01354	65.85260	0.00000	6.27769	9.79634	0.02832	9.05100	1109.17192	10.06445	7.15304	40.93121	6.11911	8.79944	58.36301	10.66225	8.56070	-73.89875	6.34442
78.72870	43.03220	0.00000	23.46800	8.84027	0.03900	8.49413	1067.22733	9.57872	8.25148	40.5576	4.09279	8.66221	57.46077	6.98571	5.97593	-74.28459	5.86769
77.71779	75.25932	1.00000	20.69879	6.80251	0.30174	10.01220	1108.56342	11.09273	7.40475	44.31771	10.00878	7.74136	58.17830	9.05452	7.88108	9.32241	8.34447
79.97189	67.78659	1.00000	9.70019	6.74878	0.08922	9.81054	1152.29183	10.23565	6.76563	42.62833	8.44960	6.87965	31.32851		7.44444	20.89389	9.30757
85.05339	68.85824	1.00000	19.26103	9.05831	1.34004	7.90006	1124.90103	10.31746	8.92736	36.27462	11.52699	9.17949	46.14752	7.94618	11.57145	4.85668	9.33622
89.62284	67.31676	0.00000	4.30380	5.73643	0.07534	8.87688	1191.37033	8.15388	8.36925	41.24264	8.05912	9.29356	40.42850	11.89877	3.79476	16.50104	6.23487
65.99619	39.09132	1.00000	7.25028	5.31500	0.07806	7.23412	1060.35395	3.51837	8.55578	39.09112	8.41906	8.94552	48.19860	3.75131	9.03380	-94.41551	12.02208
78.82585	27.05179	0.00000	13.45258	6.00960	0.19300	5.73931	1082.19634	9.60866	8.70764	33.86419	9.45159	8.14263	39.66507	11.91511	8.05255	48.26258	11.67524
64.85314	53.47148	0.00000	26.73557	12.07939	0.05938	10.24321	1062.56518	10.61623	7.24437	55.8736	8.11772	8.02431	60.52048	10.54573	8.01302	85.4265	6.59581
62.96872	67.35927	0.00000	11.56269	6.68447	0.03171	7.66712	1131.46047	9.70048	9.11544	15.45144	6.70430	6.80372	57.32723	9.37774	6.73480	78.14797	10.39636
68.56854	52.57228	1.00000	11.18199	10.93519	0.50794	8.25971	1194.49068	12.23678	7.52914	42.55308	10.50677	8.51366	55.15510	7.42984	9.90895	-87.93341	7.08680
79.87706	28.96365	1.00000	9.87203	6.01903	2.33225	8.57550	1064.23098	10.54117	7.40195	45.9836	12.08861	6.55432	45.21123	11.63383	10.49665	12.70038	9.17727
87.89992	66.46066	1.00000	5.75460	8.42093	0.59765	8.58828	1068.33153	11.73762	8.41670	45.9836	10.68649	8.29009	41.89271	11.51325	10.24429	12.70038	11.16364
72.41956	33.65475	0.00000	25.35488	5.56680	0.21283	9.44382	1087.90648	9.34202	9.58208	-12.91667	9.62796	8.08254	15.81956	10.82172	8.04307	-39.25	12.55528
66.89226	35.76471	0.00000	20.00589	11.73011	0.01333	7.31394	1192.38424	10.18074	8.86834	40.72586	5.46618	8.33406	57.58096	8.37613	7.74582	8.55552	6.95929
79.94654	56.52476	0.00000	10.41192	7.10873	0.30056	9.78851	1138.87340	8.33787	7.82383	33.95015	9.97171	8.48538	43.58270	9.14970	11.17288	-118.03917	11.38820
69.66491	49.33873	1.00000	10.11771	5.23335	0.65316	8.58717	1085.66292	7.04077	8.82019	-14.66463	10.77656	9.04856	50.61666	5.10053	8.28394	-52.35558	9.93641
80.05288	43.88447	1.00000	0.29289	10.85588	0.01909	9.28524	1151.43891	9.57618	8.31387	50.71229	4.37283	6.90995	63.81505	7.99076	8.25967	4.52529	6.73388
75.45505	48.78127	0.00000	28.61527	8.52550	0.02509	8.72060	1090.68317	10.92994	8.48894	36.33011	5.98504	7.97402	41.13951	5.42381	6.33124	138.89585	5.28574
70.53958	48.97029	0.00000	19.44311	11.81546	0.02168	7.18083	1160.16211	10.71921	9.47690	53.59782	5.65911	9.47229	60.81066	8.32932	9.93500	34.33825	6.98319
74.49193	51.74803	1.00000	27.57706	4.58479	0.19993	8.16140	1141.01644	7.40871	8.18460	16.06213	9.56201	8.66361	27.56826	5.59011	6.74448	76.0586	7.17691
75.62344	61.50901	1.00000	40.58753	7.85033	0.31398	6.45774	1154.89258	9.55535	6.76563	9.58126	10.02631	7.99024	56.00805	10.11381	12.79907	8.2926	11.78793
66.16666	25.22704	0.00000	26.84488	6.43384	0.05616	9.25230	1134.22744	9.47404	7.62163	34.95303	8.13200	7.87691	63.50958	10.76376	7.25046	-120.43572	6.48129
77.49000	55.22550	0.00000	15.35926	7.19036	0.04741	6.55893	1196.73652	9.98724	8.76779	-19.72806	7.50215	9.12173	56.71313	8.58499	7.65317	-50.19556	10.03491
74.36012	92.91788	0.00000	8.88964	9.17746	0.01859	8.57078	1071.16762	7.97561	8.47293	34.63915	5.56945	7.95935	54.73136	11.34798	4.68305	-120.45794	6.89939
72.35413	34.51773		10.69871	7.12458	2.56483	7.70083	1078.89199	8.35791	8.92304	39.12074	12.18459	7.87470	45.85436	7.82798	8.25068	27.18052	10.70488
79.69395	42.38677	1.00000	-1.28760	6.85195	7.06937	8.22863	1108.43573	9.89906	8.00677	40.5576	13.20215	8.46133	71.76133	11.11051	10.58021	-74.28459	6.35451
71.71869	53.30277	1.00000	23.40077	5.94915	0.07710	7.81116	1162.75541	9.28842	7.91413	40.65538	8.34984	7.82978	58.17088	9.76321	8.92543	-74.38987	11.08596
84.04439	68.51242	0.00000	12.92756	7.34332	0.00788	10.69516	1125.14370	8.67712	6.24956	24.81757	6.12861	7.70590	64.01831	7.66608	6.08339	84.63445	8.20681
74.97491	31.30075	1.00000	21.19637	9.05715	0.08307	8.83883	1129.62049	8.31847	7.12385	20.74122	8.46541	8.56603	39.52749	7.81315	5.63197	-100.44843	8.58777
83.30995	40.69169	1.00000	7.68553	4.56818	0.24925	8.36195	1093.03108	4.88628	9.44869	37.05944	9.74307	8.08724	59.72132	5.39361	8.72715	37.3825	10.41357
74.03216	82.39538	1.00000	19.50107	8.29464	0.78101	9.11469	1083.76969	9.64015	8.51158	20.88098	10.98112	8.29395	52.62647	7.47758	6.50383	75.11937	9.16894
75.35025	42.40231	1.00000	16.23053	6.75557	0.07046	8.28189	1176.03392	6.74114	8.42100	33.37526	8.42618	8.72864	30.93166	4.27821	6.74790	74.3092	9.44568
67.20616	32.41439	1.00000	10.84364	5.96849	0.37101	8.38938	1168.23257	9.78253	9.55248	52.47774	10.19717	9.11965	62.79101	9.64811	8.40277	10.5511	7.97030
82.82647	40.11476	1.00000	12.40414	4.33483	0.60111	6.92413	1064.59631	5.88609	10.41499	16.06213	10.70176	7.76331	47.81868	6.38640	8.16440	76.0586	9.86772
64.45633	33.25669	1.00000	17.59250	8.70190	0.52450	7.88560	1096.21038	6.90831	7.94692	34.25807	10.55555	8.24730	53.03934	8.59054	8.92846	-88.70464	11.93842
69.88018	20.00415	0.00000	27.37647	8.72547	0.03684	9.17687	1056.14358	11.49392	8.88482	43.71032	5.93599	7.99649	49.02060	6.94318	7.84723	-1.05366	4.36967
63.86789	33.17703	1.00000	19.74588	4.78477	0.13420	7.49282	1073.23885	8.58695	10.34763	12.18441	9.04361	9.17947	59.43409	9.40907	9.43067	18.69303	7.71550
80.32097	51.51954	0.00000	9.24901	8.87930	0.18226	9.08649	1054.76408	9.99163	8.40783	42.28639	9.44917	7.70112	50.06923	10.10571	7.11889	18.84	8.66745
69.66441	68.40500	0.00000	17.39509	7.94096	0.06845	7.05676	1120.63740	9.84332	8.48607	33.08014	8.23036	8.91809	64.70308	11.30847	8.50465	-83.2321	10.36651
74.08437	59.20760	1.00000	2.90789	6.25820	0.06628	9.66751	1089.74271	8.61304	6.23581	28.54944	8.38334	8.94011	34.84686	9.02392	9.02296	-81.77285	10.09641
76.62259	35.79515	0.00000	23.92923	7.02814	0.28976	7.74456	1177.82390	7.67197	7.54895	37.95143	9.87138	8.12873	52.61900	12.09873	3.74252	-91.77127	9.18918
64.70381	70.69159	0.00000	16.40314	13.21728	0.11948	9.80023	1174.99813	12.13405	8.97684	15.48131	9.02763	6.81467	37.76156	9.23713	11.40745	-86.57415	7.19705
70.21189	62.57051	1.00000	10.05929	7.52426	0.61812	10.76172	1117.27760	6.23219	6.64844	23.73333	10.71656	8.53052	51.28391	7.75865	8.39310	114.68333	12.13221
82.66574	54.53506	1.00000	8.15390	10.29719	0.16009	10.04653	1133.31040	7.04867	8.23692	-26.22861	9.16678	8.06568	26.93260	8.34394	8.01731	-52.67056	11.91496
78.86918	69.02098	0.00000	15.53257	8.96683	0.04379	8.62072	1123.61052	10.63628	8.81167	26.2173	7.83744	7.94465	54.70609		8.22960	-80.22588	5.05142
66.12797	55.27004	0.00000	13.48324	10.10182	0.04912	9.11010	1074.95387	9.74801	9.21673	47.56494	7.87873	9.67034	43.92696	7.48919	5.20506	31.33078	7.07290
95.12485	77.96235	0.00000	12.05627	8.71742	0.03898	7.01600	1113.26801	10.08192	7.33041	35.82756	7.20816	8.89707	29.86883	11.50800	8.61646	137.95378	
76.24997	41.06158	1.00000	24.78938	5.14754	0.03775	8.38043	1064.40906	4.03075	7.91599	34.8825	7.31656	7.16310	48.24709	5.49841	5.89726	128.62667	9.49207
47.33256	40.55124	1.00000	28.15388	7.89883	0.02671	6.66044	1147.74916	5.74116	6.98445	56.03361	5.24684	9.10794	51.74709	4.89240	3.98419	35.96944	7.98330
77.35479	66.25372	1.00000	33.10612	8.65942	0.35929	9.52390	1092.65269	11.70156	7.48408	44.92801	10.19955	7.36998	59.57113	9.97504	7.45921	4.8951	8.15769
85.44925	45.48366	0.00000	-6.65326	7.27905	0.06702	6.93792	1145.06392	10.87063	8.65720	34.8825	7.95243	9.05434	57.85018	11.92121	8.49274	128.62667	10.37514
58.72101	60.02735	1.00000	17.52443	8.23459	0.16418	9.18145	1062.39839	11.32463	9.28030	24.81757	9.34137	8.74429	43.94857	8.35286	7.14877	84.63445	8.27009
70.49914	58.09658	1.00000	3.00581	5.36190	2.78133	9.43477	1052.00569	9.41586	6.90156	40.58654	12.26247	8.67382	41.04070	10.85046	11.50191	-122.39168	10.16950
58.60496	49.76232	1.00000	26.52860	7.96573	1.27109	6.81194	1079.87611	10.99927	7.64093	43.83125	11.47563	6.90670	62.62718	9.51200	9.96689	5.03586	8.45358
74.36105	28.37068	0.00000	31.62980	12.83337	0.03491	8.00147	1140.31091	8.98937	8.23951	10.63504	6.80881	9.15687	60.23237	11.18871	7.59650	-85.43772	8.74323
81.66097	35.40151	0.00000	30.34866	9.91051	0.04316	6.38514	1097.69852	9.50675	8.19638	39.43534	7.81179	7.59344	55.33608	11.96104	8.00835	-84.20299	7.61480
75.46476	58.10842	0.00000	18.69657	5.80729	3.32483	9.82838	1083.08018	10.01175	8.64841	33.4425	12.44423	5.94687	35.59883	6.76067	7.95192	129.96972	8.10457
77.37367	42.17848	1.00000	-3.38433	10.49486	0.07456	8.07579	1092.09486	6.43381	8.28386	3.31332	8.21176	6.12451	43.30643	9.08876	6.80329	117.59152	11.36033
68.85756	63.21073	1.00000	17.07277	4.46302	0.98556	8.55542	1077.44683	5.95313	8.87551	36.24624	11.21758	10.42035	38.22030	6.90324	8.19785	139.07204	10.04863
64.53402	64.11086	0.00000	28.25002	5.23805	0.02503	8.83667	1166.10015	10.74558	6.50786	-31.95224	6.68782	9.65314	37.55854	9.62421	6.83179	115.8614	11.81174
72.81000	56.65153	0.00000	11.79233	9.70342	0.03029	8.18116	1172.12720	9.31511	8.10483	45.73333	5.92078	8.33780	28.67967	9.36079	6.92787	4.91667	5.69497
84.17796	62.57361	1.00000	11.71418	5.40628	3.33035	8.52991	1106.32325	10.46742	8.29803	-2.68333	12.44782	9.51285	64.48660	7.04510	6.71680	33	7.03510
79.50949	47.25336	0.00000	17.33304	10.45258	0.01555	8.24553	1066.97510	9.94796	8.53390	-2.68333	5.21671	7.39564	64.30102	7.74726	7.36427	33	6.69391
86.26132	60.40901	0.00000	22.36669	7.62235	0.02962	7.78462	1121.64702		8.25478	23.73333	5.52650	7.18551	79.61023	7.67672	5.82837	114.68333	7.08525
75.43015	60.43398	1.00000	13.14568	4.15115	0.03481	10.41848	1074.13378	6.37551	8.86059	37.60876	7.18695	6.98846	46.50196	9.05278	9.44643	-77.37331	11.63145
74.11598	49.55821	0.00000	8.68900	8.82181	0.04574	9.90667	1056.74327	10.25155	7.29447	-3.14306	7.40668	7.45394	45.56385	8.35083	7.47855	-58.44417	6.53227
69.96303	61.76147	0.00000	8.44088	8.29553	0.02455	8.53584	1066.54296	10.07720	6.44207	35.89972	5.32714	9.96925	45.75124	9.20460	5.71687	14.51472	5.79330
69.20617	34.56970	1.00000	10.11664	4.26010	0.12748	8.05122	1143.71294	8.25092	8.45850	41.0051	8.99845	8.62270	33.32802	9.09084	10.36644	-73.78458	12.26109
77.41397	80.07831	1.00000	32.34648	6.37303	0.07525	8.20061	1074.84224	9.13006	7.69312	46.32374	8.32460	8.39173	54.49669	4.44751	5.67179	-120.00865	5.73977
74.16095	28.45072	1.00000	14.79280	7.38954	0.17907	6.46083	1097.28315	6.73777	8.69894	46.23899	9.36002	10.57492	70.97922	7.63722	7.96739	-63.13414	9.79253
59.89439	48.91943	0.00000	6.60875	10.87490	0.03738	9.63620	1068.98894	10.28829	5.99670	54.52156	6.61711	6.75962	84.81252	8.13430	8.33198	9.5586	7.75869
70.33295	46.32801	0.00000	1.30181	5.76545	0.02242	9.62909	1107.50388	10.31332	8.90231	51.4781	4.87476	8.39887	62.40625	7.72774	4.37852	57.3552	7.76066
71.19520	61.32479	1.00000	15.61871	9.46469	0.26547	9.35032	1172.69510	10.62086	7.32263	47.98372	9.85244	10.20477	33.99009	7.28586	8.75322	10.18527	8.47415
68.59539	52.15739	0.00000	19.69103	8.48340	0.04874	10.60606	1190.50337	8.52891	9.61714	13.70167	7.98593	7.00096	48.98571	10.34647	4.45316	-89.10944	8.54136
62.14928	57.40707	1.00000	15.97565	8.46250	0.17463	6.73846	1101.33419	10.59914	8.16601	34.09668	9.31834	6.22620	70.63409	8.00048	8.51487	-117.71978	8.58875
79.83458	46.20135	1.00000	14.43592	8.99970	0.36767	6.79721	1185.46487	8.63373	9.37058	45.43341	10.17817	8.20560	28.63466	12.50530	5.22076	-73.86586	8.24333
61.84703	64.06954	1.00000	14.87004	7.65477	0.08083	8.38713	1125.14529	4.58282	7.80116	48.79325	8.40316	9.38425	25.22486	8.39989	7.23186	2.29275	11.42405
67.83003	40.44753	0.00000	18.71491	5.46843	0.04990	9.44939	1105.68713	9.54580	8.72481	0.51667	7.82011	8.88678	57.25079	9.41830	6.91264	101.44167	12.02958
68.36137	58.06082	0.00000	23.34243	8.16420	0.08037	8.21016	1177.44138	9.20709	8.51572	36.65	8.42366	9.23671	61.41084	10.71093	8.52982	138.31667	10.82786
76.39790	19.47888	0.00000	23.27877	11.45641	0.07037	7.47781	1146.01280	10.39383	8.83500	41.77583	8.28202	9.14361	56.13007	8.15800	7.34360	140.73667	8.10384
71.45125	57.43000	1.00000	13.34323	4.88297	0.12623	8.65575	1184.15541	9.40723	8.05743	14.95472	9.04259	7.83272	31.90935	10.32333	8.37767	120.89694	11.77841
80.10412	65.57432	0.00000	12.80735	10.03110	0.04403	7.78719	1118.85763	10.00713	9.85662	4.94273	7.55788	8.81824	51.40049	10.17469	7.28590	15.87735	6.96921
73.56956	35.17169	0.00000	17.32237	6.53489	0.08666	9.31359	1092.40379	9.79100	8.73971	17.34769	8.42349	8.06590	64.57646	10.11003	7.18963	78.55757	10.71349
73.19741	41.32933	0.00000	11.20170	8.27755	0.12440	7.34763	1187.32606	8.81647	9.06621	19.64745	9.04785	7.84152	44.48516	10.46777	10.60256	-102.04897	11.61046
72.10062	39.13405	1.00000	22.72463	3.83845	0.07861	6.52332	1198.39918	8.10452	9.47260	51.21187	8.24994	8.30969	44.56466	10.58412	10.15891	4.25633	13.15554
