longitude	C2H3NO5	O3	CO	warning	Pb	PAHs	PM2.5	PRES	TEMP	latitude	NH3	H2CO	SO2	CH4	PM10	CFCs	NOx
43.63417	0.03018	7.28216	8.06122	0.00000	56.68726	5.28705	8.29219	1167.29078	6.90701	43.96222	6.77319	28.34144	10.36904	6.41454	6.00841	51.99350	10.07446
24.04142	0.32761	7.91500	6.91226	0.00000	53.35868	10.99186	9.71190	1092.98204	6.14959	54.39635	7.69569	72.32063	5.10927	6.27199	10.02262	52.57626	5.92824
11.5	1.21389	9.42908	8.44858	0.00000	21.81973	5.85761	7.75490	1192.62241	8.94143	3.51667	9.65739	46.83338	5.85299	8.87758	11.38307	76.76538	7.05225
-2.68758	0.02937	8.24246	7.34749	1.00000	73.54822	8.36445	9.63046	1165.00770	5.81217	53.69786	9.63157	27.21772	9.42866	9.69728	6.89559	38.00304	5.81945
74.3092	0.02150	7.88707	8.71682	1.00000	68.95266	9.96419	9.24887	1080.84397	6.65764	33.37526	7.01710	59.94078	10.61921	9.95298	5.48453	50.59387	9.51547
-40.7475	0.03851	7.02502	9.41682	1.00000	78.85450	9.38720	7.35439	1133.99140	3.47936	-4.16694	7.74213	51.88461	9.56487	8.94882	7.23749	55.24384	7.28683
77.54372	0.08090	9.94512	7.34890	1.00000	30.06180	11.33492	8.33574	1143.39754	-4.41154	10.12268	5.34196	48.17572	8.71451	9.00575	8.30903	64.25690	5.99832
-78.04471	0.09544	8.31682	9.67589	0.00000	49.41294	7.40462	10.68762	1051.61506	12.65127	34.25628	9.57287	40.47946	11.44069	3.21849	8.57150	26.29412	7.99392
136.13108	0.05137	7.21119	9.70279	1.00000	30.40350	9.84839	6.14991	1171.94818	20.79335	34.75856	6.89532	63.44468	9.18979	8.70063	7.46871	56.55509	5.63373
-77.03116	0.11167	8.09501	7.05825	1.00000	60.82583	10.74857	9.12593	1169.25169	17.25064	3.8801	10.67645	31.88263	10.24453	8.62054	8.77971	52.93718	9.18788
4.63031	0.03713	8.18385	7.29254	1.00000	73.32732	8.66761	9.22662	1198.54849	16.61365	43.67681	7.02288	43.11123	10.59331	9.74912	6.36158	22.88961	6.46910
30.79165	0.02653	8.29173	8.99790	1.00000	46.95377	12.53644	9.29229	1070.76051	-1.99016	-27.76952	8.69128	47.17842	8.77864	7.72027	4.03146	34.56290	7.27615
5.06258	0.02449	8.23521	8.24006	1.00000	21.68091	9.77977	9.18257	1180.69734	26.92338	7.50251	6.37569	50.81986	9.55945	10.05502	6.43977	49.99014	7.29205
120.57224	0.03275	9.23471	8.17689	1.00000	40.83793	8.04417	9.73977	1102.24545	27.74752	15.72892	10.79303	25.23915	8.74067	11.08248	7.00277	41.66464	5.89805
37.55	0.05874	8.50579	10.50689	1.00000	40.74844	11.49082	6.08758	1098.29636	24.97242	6.03333	6.74207	63.92491	9.36046	8.47402	8.01063	43.34994	8.83442
-76.43941	0.16939	6.46118	9.67846	0.00000	61.29996	6.31132	10.03966	1059.87249	14.08558	39.33427	6.46960	29.20435	5.30554	6.64315	9.37653	75.07405	7.77311
68.75915	0.06247	9.47819	8.97516	1.00000	43.11808	9.42531	6.59370	1093.39595	9.04116	27.52948	10.48549	29.24604	9.91741	10.93666	7.84825	61.67281	7.32501
-115.98391	0.36665	7.24312	8.10224	0.00000	51.79594	6.50887	9.82942	1092.80537	22.20682	36.20829	6.80442	33.19754	5.29449	5.44837	10.14723	73.76678	7.05480
7.00417	0.06983	7.99818	8.18870	0.00000	52.31555	6.63693	9.29294	1171.05170	10.98499	52.26083	5.31443	36.64599	13.79524	6.75145	8.07385	47.97933	9.06851
4.92235	0.05065		9.85595	1.00000	41.87817	9.05634	8.08080	1083.15230	19.26359	7.65649	6.92384	21.09912	9.70542	9.25136	7.74068	48.18629	5.61875
5.03586	0.92865	8.65236	8.41332	1.00000	63.19098	3.49930	8.15436	1072.32108	31.05356	43.83125	11.15714	22.10247	8.77321	9.87157	11.10112	32.31151	8.28031
-81.26367	0.02303	7.60681	8.63467	1.00000	65.38401	10.66916	6.93060	1155.32408	25.90738	28.90054	8.88761	46.05381	8.58933	8.48934	6.58149	46.91900	7.49574
76.35484	0.04151	8.04307	8.12912	1.00000	34.96505	13.22857	8.32836	1137.65574	16.35133	10.10649	8.53741	51.68834	8.85088	6.78932	7.00164	63.58600	9.89556
21.32778	0.12358	8.04535	7.72841	0.00000	55.70058	5.26450	8.06542	1103.65770	23.20746	42	6.31739	40.79570	7.54774	5.48343	8.98374	38.31885	7.37645
46.10925	0.02389	9.64577	8.87216	1.00000	43.22908	11.49205	7.39211	1140.04537	21.59390	43.35071	4.77547	33.53237	8.81029	12.27881	4.40014	46.19163	10.67858
0.47713	0.03267	8.31158	9.05163	1.00000	49.72709	7.51703	8.76383	1052.12432	25.39616	51.39323	8.30981	66.91489	11.27553	11.58591	3.04547	64.02464	10.22133
104.1451	0.03202	9.22424	9.41500	0.00000	57.48699	8.85563	8.06643	1075.76139	25.00776	15.79408	4.77482	21.10968	10.78281	10.31459	7.21775	59.93230	8.43702
92.48278	0.01957	7.64020	9.04396	0.00000	48.54548	5.21092	8.25435	1058.05380	23.87275	58.23583	7.13237	45.00565	7.47038	8.76486	4.73458	46.33826	10.11177
8.51667	0.02858	7.67578	8.26517	1.00000	48.29362	6.90448	7.14656	1084.28235	27.89911	51.88333	10.46673	54.64967	9.33290	11.86540	4.72324	64.54864	3.94059
46.10925	0.07958	8.39430	7.55136	1.00000	51.12663	9.47336	7.38850	1088.08764	6.20034	43.35071	7.99134	55.93074	9.50990	8.44427	8.25434	69.00000	7.14003
24.71204	0.03501	6.89767	6.63580	1.00000	47.60325	10.21694	6.91147	1121.27651	15.75793	41.57439	6.49485	38.13287	8.83603	10.56035	6.30394	29.56689	8.52200
34.37389	0.01777	7.34680	9.66185	1.00000	42.67128	10.62416	8.38774	1179.56514	17.75993	40.1675	8.12444	58.83697	8.47872	9.36570	6.19709	44.60540	7.35598
-5.53715	0.03226	9.13860	7.83230	1.00000	37.78941	10.69173	9.86158	1072.16254	23.21249	50.11861	9.79344	49.44165	8.98837	9.21530	7.04482	38.85160	7.21921
-70.20749	0.10833	9.25763	8.30191	0.00000	46.48715	8.46746	10.44492	1077.39434	15.44167	8.62261	6.52430	44.21706	8.09897	6.84589	8.80600	68.55098	6.49873
-113.3187	0.07539	8.85530	7.60983	0.00000	41.59521	4.23960	6.64066	1111.73608	20.76182	53.51684	6.68844	46.07006	8.31357	6.54590	8.17972	28.06920	12.87125
13.10984	0.06124	7.68164	10.10425	1.00000	53.90272	8.64747	7.60269	1190.05754	7.48096	51.30001	10.78681	35.08763	9.95193	9.91521	8.17738	73.91433	6.91369
122.05228	0.03981	7.43208	9.41542	0.00000	46.06920	7.03730	7.10348	1067.57004	21.89400	37.19723	9.87816	43.98334	6.90768	6.74595	7.81907	50.33884	8.86569
-1.4001	0.04386	8.28549	8.47075	1.00000	46.31060	8.71672	5.82975	1150.96816	6.26386	7.06273	8.24186	46.17775	9.90887	11.63413	7.23162	30.49612	6.65771
91.84128	0.02836	10.09875	9.45459	0.00000	58.84369	6.80918	7.93077	1167.06652	12.70944	22.83957	7.04957	29.24343	9.39729	7.36398	6.77890	63.71829	9.65063
-58.38341	2.28603	6.79252	8.06040	0.00000	47.16242	6.94306	7.17622	1056.16836	-2.20889	-34.64966	7.76028	62.88963	3.98147	6.23185	12.02100	41.95669	5.58172
104.1451	0.03605	8.30031	7.77960	1.00000	48.16603	8.64943	7.81637	1103.53798	23.14392	15.79408	7.60036	41.25536	9.45198	9.26509	7.30495	47.30138	5.93452
73.06784	0.01775	7.05806	7.26623	0.00000	61.23426	7.13131	7.19769	1073.94334	26.30721	25.13915	6.74703	44.98790	12.84762	7.61154	5.98056	50.32545	7.48235
74.83554	0.02568	9.07548	9.19712	1.00000	53.75443	8.74785	8.21431	1168.99592	26.22928	14.62072	12.42446	61.82393	9.29063	6.42940	5.45045	64.93944	6.65478
92.48278	0.14714	6.29870	8.73656	0.00000	42.75612	6.20525	8.56388	1162.00405	-3.92390	58.23583	9.08191	78.30668	9.21300	8.79555	9.20725	50.68719	7.07365
107.60389	0.01621	8.28551	7.04171	1.00000	51.66242	8.90082	7.07625	1120.94671	4.78577	-7.01833	7.75195	75.67628	8.30650	12.18407	6.02042	38.31232	5.63199
105.89333	0.60421	8.05665	9.10386	0.00000	28.81137	6.90220	7.74806	1098.86206	5.44708	34.56861	7.68277	50.52228	6.92062	8.33963	10.67288	32.07983	6.39582
-86.78777	0.03865	7.95182	8.08011	1.00000	44.13559	6.00430	8.72431	1169.89746	15.64784	33.44872	10.63786	43.00546	11.01348	10.78002	7.17053	69.35130	5.42112
-74.96933	0.05763	8.85303	9.41372	1.00000	34.54913	10.40076	8.98553	1098.23792	37.17937	39.71734	10.00372	57.48547	9.33861	9.90872	7.86029	41.03355	8.00708
-86.99666	0.13252	8.27529	9.91549	1.00000	76.47956	9.31420	8.16088	1119.65814	15.44440	33.45122	7.54046	29.93100	10.92836	7.08820	8.99453	44.04112	4.44724
51.49621	0.03754	9.39371	9.34264	1.00000	74.46498	7.98017	8.30951	1132.37381	17.32270	36.64852	11.95826	49.46341	10.16266	8.11026	7.12540	58.09941	6.69232
-120.45794	0.04387	6.93909	6.92438	1.00000	62.08523	10.46594	7.73586	1118.41551	14.12036	34.63915	6.23895	43.45689	7.89092	9.99395	7.25423	64.37359	6.97660
2.18967	0.13342	7.63538	7.57091	1.00000	55.82393	11.12475	8.42133	1195.32438	23.67221	48.8765	9.16223	53.90098	11.41867	9.09306	9.12066	86.92360	8.56359
-89.10944	0.01853	9.33052	8.81309	0.00000	43.56640	6.37907	7.40798	1109.61742	17.74610	13.70167	6.05820	45.06653	9.31185	7.05085	5.82525	55.44493	10.66914
2.2469	0.02591	9.03930	6.77468	1.00000	54.69742	7.68854	7.94886	1090.59962	6.03420	48.90472	9.61370	34.35523	9.31734	8.89236	4.17793	56.42712	5.15446
-115.98391	0.05608	7.17919	8.20035	1.00000	66.05377	9.50848	7.78154	1101.99101	31.40826	36.20829	7.59069	33.95560	9.74751	8.23177	7.91885	97.88469	6.06184
-77.43532	0.02991	7.45275	9.13866	0.00000	58.69783		9.54898	1149.78069	3.26276	20.14298	10.99866	48.62430	8.45336	9.05048	5.45537	45.25595	6.03609
68.75915	0.01726	9.07822	7.29025	1.00000	40.77220	7.92275	6.71686	1160.22156	21.57953	27.52948	9.55759	78.50578	10.67719	9.81146	6.17326	57.28479	5.82746
-84.13722	0.01483	8.18496	8.52261	1.00000	54.16854	9.07926	9.75014	1192.42982	14.81039	9.92787	9.54862	63.71615	9.24363	9.02457	5.05412	39.51721	5.79937
-73.78458	0.03883	9.19042	8.13650	1.00000	70.65555	8.13602	7.15877	1189.43614	10.31561	41.0051	8.98611	52.04595	9.33549	9.33839	6.72485	53.20571	6.31911
67.84222	0.28972	9.65309	7.44357	0.00000	54.44950	6.10087	9.33154	1121.64270	4.67266	40.11583	8.52779	28.06457	7.22090	9.55980	9.91263	79.99928	6.63136
-71.29144	1.31793	7.75016	9.15203	0.00000	68.45724	7.76775	7.26407	1068.31859	20.01270	41.54566	6.81651	27.59829	5.99480	5.44564	11.46983	62.42158	6.15368
-86.99666	0.06215	9.14928	10.42818	1.00000	47.70396	8.93622	6.44204	1084.76748	2.29981	33.45122	11.03027	54.54449	9.32845	8.11314	7.92171	34.97671	6.84791
69.67639	0.05990	8.20036	10.70571	1.00000	63.28900	13.14212	6.79020	1123.45104	21.23819	41.29444	9.82566	43.63699	8.71055	7.01949	7.84745	63.18878	9.52415
-79.62603	0.03017	9.35530	6.25356	1.00000	29.56042	9.54338	7.28441	1169.42943	0.27838	8.88988	11.15134	62.78654	10.00838	10.58612	6.72081	71.57800	6.80321
-82.32483	0.24455	9.12938	8.98084	0.00000	43.32332	5.11964	7.48821	1085.34674	20.77695	29.65163	9.10976	33.59482	9.97227	9.93719	9.71778	68.21983	7.07826
8.62118	0.02493	7.01612	6.96776	0.00000	62.35004	13.16476	8.95595	1165.84266	22.97525	45.44694	2.37241	53.30204	7.67463	13.27583	3.17362	26.65358	9.60861
68.49143	0.02437	8.31081	7.37913	1.00000	40.69982	9.24844	9.56637	1168.95309	17.80456	25.80565	5.82100	54.42476	10.73556	10.63857	5.75837	44.94358	7.05135
-99.32556	0.02620	9.02928	7.85330	1.00000	54.98455	7.65670	8.69151	1151.87631	15.80991	19.32889	6.95548	49.71470	9.21465	10.39147	6.11011	40.63217	4.04991
-103.42897	2.32055	8.47022	8.81304	0.00000	49.20863	5.32344	8.18716	1128.98818	10.79005	20.28527	8.28138	44.93914	7.09280	7.16745	12.03837	49.14092	5.55199
4.7934	0.02071	9.42820	8.94303	1.00000	47.98393	6.98850	7.51076	1175.24397	19.46063	45.69558	12.51312	64.02179	11.69828	9.58422	6.67330	32.58595	5.66937
59.4839	0.27999	9.14771	9.05217	1.00000	45.05018	12.92283	8.24989	1139.16279	21.10853	58.7002	9.42881	43.18835	7.97086	8.40222	9.87655	26.75487	10.12778
13.57661	0.02571	9.93527	8.90675	1.00000	59.85162	8.89013	7.90453	1067.23510	9.66955	37.31065	8.88234	48.48728	8.17465	12.67585	6.04741	62.74868	5.46166
36.7138	0.03205	9.08996	9.98451	1.00000	47.74022	11.21256	6.08404	1131.78657	17.31083	35.95664	7.52090	34.06001	8.26328	9.44946	6.70414	42.13071	8.16383
4.52529	0.01175	8.11338	8.76423	0.00000	48.32055	8.21624	7.75008	1075.11330	2.50991	50.71229	4.91256	36.03058	9.82049	8.85011	5.52374	40.70025	8.72927
-118.10583	0.02528	8.82997	7.81205	1.00000	39.90017	9.70916	6.95126	1184.69116	36.35241	34.09611	5.23103	51.18491	7.89505	10.45819	6.83085	56.62181	3.82011
38.94324	0.02167	7.09514	7.74794	1.00000	51.88795	8.64504	10.00233	1147.71887	17.75136	44.98901	7.73614	44.78601	9.37267	9.37339	6.94204	39.43800	6.27380
70.91106	0.16083	6.91792	6.61152	0.00000	42.75612	7.19538	8.52017	1074.13074	46.80383	29.38242	5.12856	54.36456	6.85374	3.86259	9.22579	40.66652	7.57369
8.63333	0.40558	7.48608	8.35765	0.00000	47.50188	7.12697	9.12989	1079.13002	21.93772	52.2	7.09497	53.46394	7.87735	5.54568	10.24108	77.67930	6.15286
12.38878	0.06257	9.59560	9.16807	0.00000	72.85212	10.20263	7.77434	1193.74724	29.30166	43.1122	5.29405	54.54061	9.73720	9.08558	8.02406	57.23032	4.23786
120.74221	0.02998	9.20783	8.80813	1.00000	50.09901	6.99180	9.09131	1122.82729	31.18128	31.64615	4.50580	59.99037	10.35015	8.10562	6.59742	66.68852	10.69615
30.91105	0.02086	8.85734	8.40902	1.00000	45.93218	8.19690	8.67796	1061.75062	23.81904	3.02013	8.24740	30.83868	10.52846	8.56238	6.25409	45.54118	5.51436
-122.38731	0.02475	7.55339	9.05330	0.00000	51.42247	4.96646	4.90040	1052.02944	19.96504	45.53929	7.75316	67.10706	9.72286	7.01730	4.13327	40.34987	9.02075
118.9707	0.09107	8.42882	8.93393	1.00000	52.52364	12.07532	6.71080	1168.43853	18.69610	-3.5403	9.38897	51.29047	9.60149	8.96914	8.57433	33.82498	9.30237
-58.44417	0.02974	9.92720	8.27343	1.00000	43.52997	6.54553	9.69439	1154.08550	9.33033	-3.14306	9.42160	56.52503	9.78009	10.67117	4.42874	42.25639	4.04595
13.57661	0.01612	7.82513	9.39094	1.00000	46.81898	10.56913	9.09607	1110.54324	10.90363	37.31065	6.96617	56.58035	8.21214	9.90946	4.35978	25.69460	6.03381
136.61667	0.01472	9.12891	8.19890	1.00000	83.55813	10.91032	8.53431	1163.97469	24.32072	36.53333	5.83868	49.83547	9.02670	11.51920	4.60087	41.42331	10.58257
128.9889	0.03147	7.42860	8.63400	1.00000	66.83235	11.85277	10.29654	1110.94180	24.33243	37.1759	10.93146	51.11448	8.42525	6.48810	5.48811	63.40957	8.29184
-15.58602	0.09020	8.12987	7.79977	1.00000	28.48807	8.31533	8.90916	1075.27110	7.01544	27.76056	9.56873	52.51647	10.95492	10.22158	8.50878	45.31581	6.84851
100.48528	0.01709	6.69642	7.62416	1.00000	42.80891	8.64051	7.96331	1128.61522	30.05073	14.37395	10.23461	59.57508	8.31213	10.03883	4.59646	63.36035	5.28338
-91.11667	0.04330	7.31109	8.77557	1.00000	61.07847	10.26501	8.98312	1071.75212	18.72799	14.93333	7.60544	42.39726	9.93620	8.89016	7.12413	42.92476	
-41.88778		8.38473	8.37083	0.00000	66.75990	6.87549	7.60767	1099.34016	7.05161	-21.205	9.33672	19.22293	8.55281	7.90374	4.48973	37.73903	6.83583
113.82465	0.48012	10.00577	9.67633	0.00000	46.06024	4.06566	7.54900	1167.81955	4.19440	23.29549	8.12148	55.25665	7.70439	8.23701	10.42406	61.34668	6.57184
23.225	0.01761	7.70349	7.27436	1.00000	45.63243	7.30009	8.74167	1144.13026	41.65157	43.4125	8.47665	46.62598	8.63093	11.11926	4.75714	25.13248	3.95298
75.16878	0.04148	6.62029	9.84516	1.00000	39.90532	9.99700	7.79714	1180.26612	10.39693	30.81383	6.16955	50.43471	8.67049	10.51518	6.46445	32.22305	7.20383
-7.35	0.22987	7.67699	7.85078	0.00000	46.74110	8.22287	6.62181	1056.32462	30.51306	53.53333	5.30096	55.98129	4.40368	5.20543	9.66443	37.91824	6.27710
-0.74934	0.02558	8.32587	8.32050	1.00000	37.64616	10.43964	8.27561	1069.74832	13.90343	51.62907	5.24183	33.98649	8.94068	10.44055	6.68731	69.33990	6.48209
0.93333	0.02416	9.71608	7.31642	0.00000	52.02257	7.15025	6.48966	1159.79459	14.06039	52.68333	8.89150	47.20169	8.84763	6.24768	7.08201	54.66909	8.45796
-7.95	0.04373	7.93691	8.02226	1.00000	52.75597	9.73161	7.00150	1128.34244	10.96850	53.43333	7.72550	57.60850	9.52820	8.48462	7.32373	59.82596	7.06047
137.36215	0.02148	9.68787	10.46367	1.00000	38.74650	8.28355	8.31760	1072.36130	8.54181	36.75965	7.73324	51.27024	10.71424	10.32790	5.36255	69.12426	8.21012
120.82747	0.03243	7.83361	7.57575	1.00000	51.19721	7.13828	6.19341	1090.87042	7.57229	37.30553	8.63891	32.95525	9.65297	9.37862	4.99029	40.77510	4.92843
140.11667	0.03321	10.14460	7.40888	1.00000	42.37023	8.04036	8.64386	1198.96861	20.16515	37.56667	8.13262	26.58555	11.00839	10.69776	5.14668	53.29919	5.30427
9.40531	1.35688	7.36351	7.32487	0.00000	45.60186	8.76935	7.66781	1075.93280	12.14965	45.53069	7.17616	49.12895	5.93875	5.23355	11.48757	35.50587	6.39535
37.3825	0.02143	9.80904	8.20288	1.00000	57.46725	8.21892	9.19693	1111.50210	12.99585	37.05944	7.12227	41.17241	9.82210	10.61839	5.34810	49.40957	6.43205
53.47103	0.05537	10.15383	8.18590	1.00000	52.86709	9.53488	10.21092	1119.29085	-2.44253	54.48147		47.71750	8.60793	9.27394	7.61617	24.72793	6.74654
-8.2503	0.03121	6.94372	7.88004	0.00000	49.47593	7.69306	9.28855	1052.21419	22.79582	37.08819	7.42514	51.14412	11.58185	5.49911	7.14313	64.13933	8.12186
-77.4286	0.02800	7.85296	5.96731	1.00000	53.02378	7.68934	9.17160	1072.82674	8.00630	39.00622	10.21801	49.91028	11.31103	9.27526	6.28818	23.20424	6.09808
0.57856	0.03559	6.92725	6.54536	0.00000	42.54597	7.02434	7.30341	1131.49788	8.57282	40.70995	5.51827	35.84291	10.09957	8.93881	5.91039	57.33280	9.51510
-116.97725	0.02960	7.79391	9.50582	0.00000	54.97723	7.07593	7.41781	1102.14092	19.81605	33.92946	8.99068	15.13603	7.05426	8.73016	6.70298	58.23333	8.37804
-1.86343	1.80874	8.70704	7.50379	0.00000	78.05056	4.68756	8.68650	1120.10811	23.55154	38.10558	8.52016	41.52139	6.53504	8.29262	11.78608	55.47414	6.83948
13.31783	0.01736	7.87906	8.03094	1.00000	55.87655	8.81509	7.95999	1123.58203	38.85019	52.61131	8.62415	28.31800	11.18081	8.84194	6.33868	65.55822	9.23060
8.86704	0.03080	8.89805	7.65573	1.00000	65.03518	9.52616	7.59015	1194.58735	10.22634	50.23805	7.22064	57.84626	8.72648	10.21138	6.27549	61.34648	7.99732
-82.00919	0.04393	6.68687	8.25537	1.00000	50.99053	7.89573	8.61779	1168.21642	-0.18853	23.04419	9.12709	39.24749	9.84559	9.74670	7.01239	38.96463	6.29095
8.63333	0.09118	9.78865	6.60281	0.00000	52.15141	8.03341	7.56050	1158.25417	3.90831	52.2	5.49014	41.68268	8.93102	7.33698	8.56653	30.54916	6.77178
-0.76773	0.06232	8.23482	10.19856	1.00000	35.99514	9.64247	7.79244	1198.03255	28.36606	38.38479	7.88106	50.91957	8.40099	8.72161	7.95638	50.06554	6.55369
4.85668	0.12025	8.23460	7.45669	1.00000	54.38687	8.43787	8.63861	1122.29771	2.58987	36.27462	9.21482	52.84237	8.57991	7.68916	8.83275	46.90047	5.06550
3.87723	0.29846	7.54997	8.71121	0.00000	53.32249	6.54132	7.92594	1059.65554	12.03259	43.61092	6.41827	51.98283	6.79549	4.77010	9.95374	32.60351	7.02222
4.18333	0.02050	8.30504	8.93244	1.00000	41.35117		7.88116	1171.38757	16.44509	7.6	3.68846	49.98857	9.17849	11.62444	4.84562	58.31512	9.31079
8.86704	0.05712	9.14410	9.81462	1.00000	40.81280	10.01041	8.02177	1128.25904	19.03307	50.23805	8.29260	42.79664	9.41673	10.09627	7.81719	44.51165	7.86897
72.54566	0.02614	6.83169	8.24002	0.00000	39.77171	5.25361	8.67146	1111.21698	5.31384	29.69221	5.02636	63.11178	10.00309	6.87542	6.29337	50.83097	11.83140
4.18333	0.05121	8.75896	8.62368	0.00000	36.43989	6.99526	8.80761	1070.65768	18.27584	7.6	7.50749	44.68890	9.09201	6.00556	7.26291	42.25841	9.54154
10.03988	0.03732	6.29514	7.97411	1.00000	57.75135	9.14066	8.69963	1102.22792	6.33894	53.6052	10.37572	40.06868	8.70661	9.82620	7.12697	27.27194	6.76708
53.47103	0.03374	7.12310	8.66252	0.00000	56.32371	10.12169	7.38648	1103.72844	12.86116	54.48147	3.94975	45.27380	2.70067	4.65119	7.06683	45.64236	6.57355
51.0193	0.05409	6.30208	8.79481	1.00000	34.89156	9.90214	8.56954	1117.18799	5.44345	35.6803		58.77201	10.02803	7.94418	7.71111	63.02961	7.94969
88.1453	0.02422	6.55078	6.96799	1.00000	46.44408	7.25134	10.28075	1052.52183	1.04997	22.4711	10.09891	55.45972	11.55099	9.16879	4.31726	47.20731	4.05596
8.2926	0.02486	9.35485	8.05045	0.00000	26.52891	5.77932	8.37191	1055.06769	19.48690	9.58126	5.41689	70.81837	12.92774	4.77697	7.02204	62.63430	10.53895
126.665	0.04154	8.47461	7.80285	0.00000	50.47988	7.18894	7.99638	1174.75430	19.95736	36.6009	10.03164	52.54159	9.73589	7.60832	6.80974	72.57885	6.38404
33	0.04962	9.59578	8.06769	1.00000	57.57600	9.42007	8.89805	1165.00055	40.84146	-2.68333	12.32056	42.25728	10.31653	9.24509	7.69604	46.46639	7.23353
6.61944	0.02631	7.73823	6.95754	1.00000	65.37451	9.45987	7.67631	1128.44846	22.90898	52.57583	6.66101	24.97985	11.76740	10.03153	5.27289	54.63043	8.64197
73.06784	0.03383	5.64059	6.37507	0.00000	73.04242	5.48512	7.84974	1066.77610	30.40723	25.13915	8.05821	58.91675	7.35972	3.24589	7.03130	70.21388	11.69677
117.63083	0.25832	7.42455	8.54093	1.00000	58.52381	9.56891	8.92223	1059.75861	8.88293	35.50056	9.02849	55.19063	10.50553	9.16510	9.76834	66.90551	8.15284
115.8614	0.04178	7.67929	8.78441	1.00000	54.43787	9.60699	9.97387	1050.95093	23.23905	-31.95224	7.43784	34.72819	9.17567	8.83269	7.52540	28.91685	6.36655
77.54372	0.04819	10.81436	8.05268	0.00000	49.14119	8.39340	8.26265	1110.18613	21.67247	10.12268	7.15472	86.44254	6.46609	9.08781	7.08691	54.31072	9.63070
13.31783	0.18467	7.19489	9.22418	0.00000	51.73077	8.78746	9.99781	1156.08146	12.55708	52.61131	7.81936	43.04442	11.25930	6.46254	9.42566	49.95613	7.84904
-50.19556	0.23391	8.24904	7.56130	0.00000	55.06551	6.02267	7.60271	1079.81446	31.34777	-19.72806	7.70881	64.49302	10.19010	4.40714	9.70031	58.71226	10.82323
9.17702	0.61722	7.29402	6.94070	0.00000	37.54935	5.43284	8.34300	1106.36661	25.38964	48.78232	6.55804	48.97050	7.07024	5.62962	10.68045	53.19395	6.87498
-98.1664	0.04594	6.84220	8.79262	1.00000	58.36064	9.64294	7.61029	1152.98792	18.50708	19.32932	7.02250	53.73347	9.62085	8.86633	7.63484	70.35679	5.91990
-119.01677	0.01573	7.67873	8.03486	1.00000	54.76050	8.91531	7.39004	1090.58028	26.89428	36.06523	7.02442	56.66452	9.34573	10.94388	5.05539	49.18655	7.84864
112.19028	0.07131	8.19293	9.74084	1.00000	43.03288	8.60453	7.92776	1095.37327	19.97422	30.35028	11.00843	60.51084	11.28759	6.44031	8.44961	64.44818	9.52504
-74.95472	0.11484	8.28699	9.41457	1.00000	60.99886	11.72407	7.17384	1088.43246	14.99087	10.98778	9.63153	32.58307	8.58613	9.35280	8.76567	66.66319	9.06271
-99.32556	0.03924	7.72003	6.87126	1.00000	55.33277	9.61088	7.33066	1147.79284	14.19847	19.32889	8.34632	26.56177	11.77631	8.75198	7.27875	31.57183	7.52181
76.35484	0.05790	7.42469	8.82747	1.00000	41.63409	11.24670	7.86260	1097.72563	12.40561	10.10649	7.05316	35.89884	10.17785	7.49142	8.08774	47.91733	8.11103
-58.38341	0.12188	9.05586	8.89600	1.00000	35.14761	11.21725	8.14592	1102.40026	16.69789	-34.64966	6.03497	46.84213	9.00372	8.27075	9.00482	57.97890	6.41788
