Pb	PAHs	PRES	PM2.5	NH3	latitude	CH4	NOx	H2CO	C2H3NO5	CFCs	TEMP	O3	longitude	warning	PM10	SO2	CO
48.99204	14.50179	1093.44476	9.37836	8.66546	40.85158	8.55833	11.80594	44.50539	1.57108	61.47430	17.14738	10.71158	122.74754	1.00000	11.40462	8.57845	13.53818
42.57377	8.78113	1077.12406	9.89496	9.22802	41.0051	9.12095	6.57872	53.05435	0.07025	43.20531	26.05200	11.20780	-73.78458	0.00000	7.98362	11.25281	14.05782
49.10147	6.60821	1069.09654	7.63096	10.17134	-19.72806	11.74567	12.36469	55.02790	0.20623	46.99311	5.50609	10.72360	-50.19556	1.00000	9.37839	11.69144	8.21027
60.81662	10.38441	1061.98737	13.17215	7.06092	-8.05389	7.30379	10.20870	63.41852	0.48246	54.70360	-5.65068	10.41202	-34.88111	1.00000	10.19549	9.49113	7.10917
55.92609	5.05590	1137.21491	6.26426	10.85684	34.95303	12.73535	5.35674	59.18093	0.56177	40.10791	14.17415	9.47871	-120.43572	0.00000	10.34095	9.62633	8.96321
49.03861	8.08924	1183.13501	7.57052	7.95963	31.92923	9.41714	10.60397	63.05722	0.11020	52.55845	31.78025	10.63067	34.86563	1.00000	8.56126	7.62617	10.98725
29.67331	10.40829	1121.39581	9.18330	8.91088	-7.57897	7.74368	9.26379	67.69522	0.13572	64.06415	34.34624	10.56090	112.23109	1.00000	8.77341	8.60299	12.27878
52.36183	8.82450	1153.07101	9.53983	8.43190	38.55632	10.42589	9.86854	49.92445	0.09998	33.04452	22.38678	10.17419	69.01354	0.00000	8.57181	9.07482	11.68215
55.74908	10.13468	1054.59048	7.47540	8.84941	-33.38056	8.42263	7.93693	61.37856	0.59212	43.89857	22.36417	10.02936	-56.52361	0.00000	10.41667	9.59380	11.07198
52.96881	7.70055	1083.10029	7.44835	10.77143	51.08468	12.32217	7.69432	64.53893	0.07013	58.59779	12.36831	10.30658	7.11393	0.00000	8.06922	10.33032	10.67398
46.27577	7.39123	1067.90191	10.32592	9.89521	34.63915	7.86332	9.63712	52.44082	0.09421	56.83568	11.17539	10.77978	-120.45794	1.00000	8.42673	9.60768	9.01319
49.10857	9.42874	1139.66189	6.27865	9.42231	32.57756	6.48333	12.42779	55.76414	0.38330	69.60995	24.48132	8.52565	71.52847	1.00000	9.93828	9.87037	13.11079
62.42133	8.13337	1159.13450	11.31073	10.01602	44.97639	7.01882	11.14548	41.27316	0.01900	60.11556	10.88954	9.35052	19.61222	1.00000	5.99558	11.48507	10.27250
51.01699	7.93228	1106.85178	8.29255	9.90607	42.4251	11.30433	9.77300	50.18360	0.29337	66.23122	6.55818	8.93238	-71.06616	0.00000	9.66205	9.70726	9.89736
47.51103	9.83467	1093.18806	7.99412	10.02980	57.47908	8.17706	11.51420	47.08135	0.09105	39.51479	15.49834	9.36804	-4.22398	1.00000	8.17967	10.12346	10.11827
37.50068	8.20686	1099.35533	7.62154	9.87126	0.03813	6.46724	11.03286	60.05992	0.11161	70.95840	10.85363	11.55484	36.36339	1.00000	8.64595	9.61419	12.11423
67.39486	9.37372	1187.50130	7.88141	10.94253	43.83125	7.55417	10.90431	63.31474	0.20543	43.69825	6.70110	9.54077	5.03586	1.00000	9.19847	8.39101	11.20963
44.86088	14.67053	1118.84311	7.14741	8.97741	37.60876	9.13547	13.99942	50.34005	0.33384	75.11945	12.77470	8.20587	-77.37331	1.00000	9.91724	10.42364	11.99363
59.25069	8.49687	1087.21558	8.62733	10.78509	41.66394	12.31712	8.94142	35.83513	0.03841	44.40276	10.14046	10.92819	-83.55521	0.00000	7.27287	9.38462	12.02834
44.91406	8.22038	1175.98050	8.52359	9.77420	52.26083	10.40110	7.23826	46.42581	0.14923	71.41686	13.85611	7.40549	7.00417	0.00000	8.87739	10.27469	11.31050
52.24154	10.57114	1164.37184	7.83992	10.24242	14.14989	8.18019	11.75526	43.23825	0.03566	31.84627	13.73583	10.14443	121.3152	1.00000	7.02553	8.25198	10.61148
34.94420	11.35047	1051.18610	8.54462	9.99580	-10.90889	9.48704	9.82390	69.86667	0.03662	34.13434	-0.13662	12.31393	-37.03861	1.00000	7.50208	10.97217	9.73730
60.87497	10.14925	1162.01991	13.89162	10.60915	42.52787	6.89136	9.27876	47.29910	0.13132	54.23141	12.33564	10.15959	-70.92866	1.00000	8.82342	9.59084	5.08622
61.45746	7.53368	1167.16740	6.59462	9.75239	51.20219	12.59619	8.79803	35.61678	0.09858	57.49624	9.18948	9.58280	7.36027	0.00000	8.52049	8.59658	7.99145
24.26547	9.11019	1097.65917	7.75837	10.12150	36.24624	12.03125	9.52510	48.48791	0.07689	56.72954	14.77592	9.71878	139.07204	0.00000	7.88590	11.83275	8.87486
45.42596	10.43988	1127.49386	9.28185	8.96553	-7.73379	9.34941	8.79920	40.37137	0.02391	41.26315	22.72837	9.90438	113.69785	0.00000	6.74981	9.01349	13.35854
53.98396	11.71786	1185.85038	9.56309	10.02816	41.48199	8.15157	10.75598	81.52899	0.03468	43.95898	18.88214	8.88293	-81.79819	1.00000	7.23762	8.84907	11.78136
35.83482	10.61071	1112.29996	9.20376	9.61367	50.82882	7.87154	8.16269	68.78338	12.41352	41.31414	25.64952	9.55289	-0.32247	0.00000	13.47659	9.55068	10.49727
41.06640	8.02473	1113.83867	10.15173	9.92107	30.35028	8.05508	11.51374	52.33287	0.05249	35.67175	11.09503	10.47114	112.19028	1.00000	7.10290	9.12827	10.65002
62.68555	8.97118	1108.04980	8.33017	9.64530	45.75279	11.08829	8.37108	40.76372	1.01205	50.66299	21.71563	9.93006	130.57211	0.00000	10.95731	9.76076	10.29559
51.01859	9.54194	1127.93226	7.06001	9.71364	45.53069	7.83848	8.96520	39.23897	0.30224	46.59472	1.08680	9.57672	9.40531	1.00000	9.77073	9.13409	11.98145
51.37987	11.99245	1062.81329	8.17689	8.26035	49.03685	8.91753	11.70173	51.97335	0.07131	74.42783	13.59281	10.12073	8.70745	1.00000	8.21741	9.48751	10.58507
45.41592	12.86575	1110.86617	9.32498	8.59315	-3.20333	10.13053	9.74323	69.38361	0.11890	44.90162	22.73352	10.41888	-52.20639	0.00000	8.70358	9.02543	10.64796
73.74321	10.00692	1067.85769	10.48590	8.67374	-25.42944	7.70902	8.51724	46.32230	0.09021	41.05585	19.05219	9.96165	-50.00639	0.00000	8.41594	10.20649	13.91067
44.77540	8.63223	1169.97303	8.15830	8.68820	51.64316	7.23640	8.40042	57.20043	0.05788	52.54728	8.66194	9.13093	-0.36053	1.00000	8.08253	10.03676	12.14469
56.57574	11.05334	1082.40713	8.93466	10.45461	11.86064	7.93852	9.59071	48.78801	0.04757	57.13537	16.69906	8.37796	9.0027	1.00000	7.38037	8.37712	12.25310
57.15175	7.78347	1093.51505	8.56398	10.69605	23.49668	10.80593	6.31151	62.44885	0.07829	26.17317	22.83598	9.02991	86.68363	0.00000	8.18265	8.66019	12.78374
82.96754	12.40651	1132.03528	8.74688	10.81346	41.84364	9.83633	9.02099	58.42643	0.25308	47.21793	29.65208	10.10572	-87.71255	1.00000	9.55361	8.67201	10.51151
63.44971	7.77053	1095.01099	8.29395	9.46466	41.55838	10.37817	6.68572	66.73442	0.09204	63.54305	13.76083	11.34452	-81.56929	0.00000	8.58451	11.00477	12.41581
29.02423	8.41689	1141.57340	6.41945	9.28972	32.35126	6.30347	10.81575	60.80539	0.11614	56.47217	10.76745	7.87544	-95.30106	1.00000	8.73267	9.45108	13.04447
63.68976	9.92825	1056.10209	10.44295	10.69169	52.4581	7.43259	11.91151	49.67509	0.05047	55.26040	29.21316	9.42619	13.28702	1.00000	7.58000	8.89836	12.26902
62.42756	8.75116	1169.77727	11.19664	8.98943	48.21644	6.64658	10.04229	40.88231	0.07770	51.07649	23.61585	10.22469	9.02596	1.00000	8.23957	10.11991	10.81412
53.84906	7.07328	1050.27223	9.24653	8.49426	10.13361	9.02116	10.22583	72.58225	0.63617	49.63170	16.17067	10.52638	124.84472	0.00000	10.48786	10.23534	9.69980
46.14121	12.15168	1159.78887	9.45870	10.06163	49.97704	9.70491	11.52335	39.74434	0.04953	24.77254	10.08249	9.51640	9.15214	1.00000	7.78040	10.04250	9.06673
28.90918	7.91069	1163.35971	11.22981	9.92631	-16.25	8.51442	10.34477	53.91072	0.09720	57.35360	22.02905	9.80931	-69.08333	1.00000	8.31056	9.26230	6.95873
41.25530	10.06392	1189.92783	14.64163	8.14554	53.78333	6.85099	9.74892	61.57263	0.20575	70.48427	15.07824	9.26150	-1.06667	1.00000	9.29584	8.80397	4.93135
46.06061	9.03471	1157.17588	12.00664	10.31402	19.64745	8.18518	11.56210	71.23028	0.06798	26.03365	20.95125	9.25756	-102.04897	1.00000	8.01769	8.16200	7.71581
78.17319	9.49831	1086.37191	7.59410	9.91842	18.18158	11.29900	10.04207	50.87246	0.05687	41.60158	14.71110	9.25737	76.03889	0.00000	7.73624	8.46666	8.19211
59.00397	13.39757	1129.42428	7.95776	7.92931	5.27247	8.92637	7.91981	46.46576	0.48864	42.43742	14.44910	10.98732	-3.59625	0.00000	10.20555	9.04405	10.18208
47.94455	9.22989	1179.13467	9.22731	11.58830	36.65	12.32997	9.86653	55.92800	0.07606	51.96251	19.42915	8.04455	138.31667	0.00000	8.21823	10.74778	10.39221
49.92467		1095.11979	9.31809	9.36029	44.59445	11.79291	15.57430	63.63032	0.07835	43.49456	28.74080	11.31372	11.04979	1.00000	8.13609	8.21996	8.88697
50.50202	8.98056	1057.50968	9.06910	7.58520	32.61603	9.22453	12.50402	42.83192	0.11404	31.60274	4.46434	10.14096	44.02488	1.00000	8.55655	9.93481	11.47248
44.11219	10.21784	1165.62117	6.80674	8.01806	40.81	7.84132	8.84233	68.26707	0.53447	46.92475	7.84801	10.08298	-73.9625	0.00000	10.30807	8.97002	11.75372
70.46814	9.88574	1110.81806	9.72227	11.16889	35.95664	9.32598	9.07717	44.62872	0.05210	73.24512	11.20505	10.02573	36.7138	0.00000	7.82733	10.59065	12.42085
44.47748	6.65682	1088.22252	8.63680	9.24967	19.64745	5.40569	10.07033	71.36133	0.08700	48.27178	33.04495	9.93234	-102.04897	1.00000	8.35068	10.05426	12.81934
42.60846	9.57342	1097.47240	12.02890	9.61170	51.26	8.42337	12.41399	58.75467	0.02554	65.98742	17.48679	9.86792	-2.1875	1.00000	6.66163	9.94841	7.75309
31.65366	10.33974	1135.26455	8.78037	10.01117	44.35056	8.44346	9.66872	40.83787	0.06627	45.84199	15.65202	11.04919	142.45778	0.00000	8.08316	8.48578	10.71047
60.20337	11.42273	1145.34857	9.13453	9.87024	43.61092	9.51622	11.41741	42.06897	0.08094	63.65972	21.51467	9.15198	3.87723	1.00000	8.36099	10.94020	8.95455
60.12923	9.90996	1088.61373	10.89295	7.19947	-25.42944	7.12660	11.28779	45.15224	0.09460	57.63334	2.81456	9.80165	-50.00639	1.00000	8.51993	9.21221	11.86394
27.30036	8.94281	1194.22278	9.83582	10.76768	53.30972	9.29190	7.70376	43.99761	0.11014	60.01076	20.59299	10.04721	83.62389	0.00000	8.65844	9.21098	13.83364
42.06925	10.71871	1076.43075	8.50151	10.77449	61.78491	3.45360	7.60204	53.41575	9.71037	41.29122	7.98787	10.07156	34.34691	1.00000	13.23002	10.34892	12.83671
41.80863	10.52733	1093.13598	8.84991	9.94035	46.7055	9.03593	9.37765	65.71563	0.05797	33.55533	7.15889	10.46044	38.2739	1.00000	7.26970	10.54476	9.84396
40.34621	11.31044	1124.41405	7.69246	9.97477	28.15112	7.19399	11.07469	37.10095	0.10257	55.73558	7.69512		-82.46148	1.00000	8.61766	9.50206	13.63255
50.33147	8.87554	1076.04826	9.82741	10.95088	32.9156	10.60511	8.65696	60.60581	0.04341	57.05682	24.91488	8.41763	-117.14392	0.00000	7.56590	9.92308	13.91637
62.19708	9.85664	1189.36683	10.84529	8.56430	40.82232	8.85026	11.29274	27.62064	0.51406	48.48185	14.99860	9.20743	-74.15987	1.00000	10.29787	8.96759	8.54026
43.86890	7.35834	1187.26369	8.07956	9.40288	43.1122	11.62805	7.20023	55.79360	0.10619	43.73442	37.75617	9.21933	12.38878	0.00000	8.56603	9.30942	11.70884
60.32795	11.41109	1076.30215	7.19505	10.60474	53.51684	13.08357	9.26767	68.35464	0.60611	42.34100	20.61736	10.83053	-113.3187	0.00000	10.42582	10.82192	8.79862
47.34199	11.03258	1155.21087	12.93971	9.31348	-33.79176	6.31462	10.45510	53.49342	0.06986	66.48104	14.05536	11.05138	151.08057	1.00000	7.98232	10.02147	9.13895
46.47990	7.57609	1137.39994	9.73504	8.49941	45.16024	9.96660	11.10098	44.36964	0.27218	52.45454	2.86939	9.68397	-93.08883	1.00000	9.57037	10.01914	7.30165
31.66912	10.98316	1186.44283	13.81386	8.86552	52.4089	2.83899	7.33760	42.10811	0.05520	36.64082	32.92738	10.20623	31.3237	1.00000	7.75782	10.73859	11.63859
41.60363	11.33916	1187.61052	8.32550	8.20349	39.46667	8.79233	9.95604	50.05983	0.09425	50.06328	0.51096	8.19840	141.95	1.00000	8.41635	10.05308	11.09075
30.76917	6.68669	1114.50923	9.12313	9.32075	41.50343	8.68603	11.38424	60.32134	0.10599	36.42599	-12.03720	10.97301	-74.01042	1.00000	8.49238	8.72453	11.34877
39.79021	12.00114	1065.65797	9.09055	10.40036	40.92298	8.10019	13.52837	60.77945	0.16368	36.75290	8.90599	10.69322	14.30935	1.00000	9.05404	7.79127	11.18633
67.83515	11.39072	1085.63955	7.37521	11.07590	13.70167	9.61715	12.87374	28.48039	0.36049	44.85565	14.52000	10.53042	-89.10944	1.00000	9.91174	8.76046	8.56728
55.61540	8.19919	1173.72090	8.13587	9.09713	51.39148	9.94076	9.47373	60.92898	0.23136	35.61178	22.74854	8.43009	-0.29825	0.00000	9.47191	11.35955	11.55031
56.71812	9.03758	1135.83849	12.15743	10.24837	53.78333	7.55215	10.02509	44.27010	0.20362	39.50352	12.80408	9.99767	-1.06667	1.00000	9.28775	8.88408	7.64000
63.93502	14.72080	1076.04125	7.49717	8.74402	0.46005	10.70461	10.67237	38.63898	0.54787	63.69276	27.92049	9.87715	34.11169	1.00000	10.32189	10.23065	10.67429
65.46695	9.14757	1068.48131	6.46723	10.64373	41.48199	13.58789	9.73306	52.89396	0.02981	32.97029	21.40254	9.94998	-81.79819	0.00000	6.40744	9.98110	7.20668
61.29565	7.21350	1147.68609	11.13603	9.93524	-22.45667	8.30455	11.65554	47.36535	0.03057	55.22325	22.17303	9.78370	-47.53028	1.00000	7.07089	9.66404	8.76602
40.35440	11.26056	1129.52631	6.59120	8.58034	53.46506	8.72320	13.58529	48.54602	0.44845	39.42444	12.77284	9.58964	-1.47217	1.00000	10.11407	9.77372	9.98450
54.29945	6.13314	1106.70283	7.48428	9.74922	47.05	11.08491	11.82557	27.14313	0.07611	61.69412	8.52612	9.71571	15.46667	1.00000	7.89757	9.28383	8.62963
30.64047	12.93800	1157.29963	6.10767	9.76449	41.9001	7.69989	12.20122	52.70175	2.41378	56.41207	20.49395	10.02137	-71.08977	1.00000	11.83131	9.04965	14.27225
56.58044	8.67042	1157.95174	8.17819	10.59147	60.2052	11.42652	9.53924	72.39628	0.09922	47.12621	15.94699	10.28565	24.6522	0.00000	8.41569	9.93025	9.57393
34.45649	7.50415	1141.79024	9.56490	9.69094	10.61285	9.00029	8.19118	70.44855	2.21853	33.95200	18.97215	9.01472	12.19458	0.00000	11.74374	9.81406	11.41565
41.98632	6.98129	1121.62649	9.47162	11.29326	51.19139	10.09165	11.97888	52.48350	0.35106	43.30616	20.90918	8.51192	6.51352	1.00000	9.89104	7.68362	8.79374
26.70700	9.03286	1194.30007	13.08396	8.83106	34.09668	8.25302	12.26550	46.07419	0.01808	16.23124	-1.83532	9.49785	-117.71978	1.00000	5.69444	7.59180	5.75436
57.27761	9.27996	1071.58423	8.97349	10.15901	33.98154	11.55660	9.73037	45.14427	0.07460	36.61271	6.13277	8.93517	-81.23621	0.00000	7.88268	8.72952	10.75113
60.27616	8.82071	1198.75379	11.09880	8.84476	50.56149	6.38625	9.75800	68.86636	0.06213	79.82724	19.92208	9.53779	4.69889	1.00000	7.89398	10.89717	11.02787
55.06843	12.72525	1176.30382	8.57067	9.57803	48.98994	7.77346	12.96347	53.84088	0.14863	66.62024	14.93782	8.88422	2.1699	1.00000	8.87861		12.84910
48.09168	11.45182	1088.22532	8.80842	9.18809	1.6561	8.51898	12.55395	55.65156	0.03821	57.27157	10.64000	10.33912	103.6032	0.00000	6.90614	9.33277	10.14829
58.85033	6.99959	1100.57738	7.07140	9.40551	30.16688	11.83580	7.33488	58.01994	0.29624	47.43786	21.63275	8.38689	-96.39774	0.00000	9.72200	7.98321	9.16028
47.68619	10.70182	1073.93335	8.04096	9.87138	-6.48167	8.63469	11.70954	63.14613	0.12412	64.80317	15.68056	10.73206	106.85417	1.00000	8.75817	8.60628	10.02558
51.26586	9.05055	1123.61298	8.72590	9.35203	51.4781	12.11876	9.02268	35.42699	0.04201	58.23410	27.72833	9.19942	57.3552	0.00000	6.23047	9.26981	13.58145
49.17200	8.48133	1128.66514	9.46388	8.19733	40.57788	9.65994	7.27342	50.19593	0.14196	44.27248	-3.01357	8.75857	-73.95958	0.00000	8.75836	11.00403	12.20012
46.78863	11.18053	1158.53255	10.95887	9.07535	0.51667	9.40435	6.81147	73.82213	10.21726	46.05090	12.05032	10.74907	101.44167	0.00000	13.28116	10.32009	9.59401
52.76262	12.31706	1167.64763	9.27342	6.77269	44.31771	8.10938	8.45030	80.58329	0.23219	45.33163	15.31565	10.26252	9.32241	0.00000	9.46519	8.79300	11.40560
65.21046	11.00221	1078.07599	7.89906	9.12395	14.62578	14.44201	9.75560	46.60414	0.42765	53.60445	14.74166	8.42474	121.12251	0.00000	10.02636	8.22554	8.34527
67.66498	9.28371	1141.77214	9.07141	9.45892	52.47774	7.86161	9.81459	41.64236	0.04472	73.03758	4.69088	10.37127	10.5511	1.00000	7.55597	10.73395	10.69320
39.51975	10.26257	1099.33428	9.99718	10.13295	38.96372	7.35846	9.98803	54.48867	0.01952	39.64738	14.13306	10.27345	-76.99081	1.00000	6.39239	9.62219	12.13776
51.37452	11.71878	1051.13435	6.13369	10.21408	33.45122	8.43406	13.37464	32.99624	0.50442	33.57027	14.13103	9.99545	-86.99666	1.00000	10.25867	10.51254	11.11226
48.11729	9.20457	1059.11414	9.49585	8.81764	34.65918	9.72717	7.72155	48.50874	0.06005	55.03621	9.06914	11.52497	109.22921	0.00000	7.51264	10.03368	13.24160
76.98035	8.44271	1104.07040	8.40758	10.32649	32.9156	9.31918	7.93811	69.91993	4.39961	18.08224	32.47698	9.77692	-117.14392	0.00000	12.43506	9.71869	10.47600
43.83923	9.90910	1135.05100	7.60811	10.42554	52.21099	7.04563	10.89987	60.12880	0.24919	18.76910	11.37149	9.99489	7.02238	1.00000	9.49363	8.35797	12.71294
66.92416	12.10028	1057.11492	9.65822	10.57679	14.14989	11.17907	9.38179	48.71268	0.74322	49.51457	0.40713	8.78877	121.3152	0.00000	10.64110	8.84056	9.78529
36.35724	8.72383	1109.45120	11.47529	8.93461	43.71032	9.23041	11.74466	51.17946	0.06437	44.42471	26.68989	9.88655	-1.05366	1.00000	7.92386	9.19753	6.38959
69.89294	9.14349	1091.60769	8.61277	8.86760	41.48199	7.73843	8.94656	44.75558	1.26671	47.58973	10.41231	9.38515	-81.79819	0.00000	11.17882	9.04075	11.68883
57.50418	7.35027	1067.27703	10.26717	8.44705	38.96372	9.51794	11.46229	69.83847	0.02912	45.26400	13.09459	10.32568	-76.99081	1.00000	6.18722	11.17574	6.64374
52.13112	9.03384	1114.16818	7.48042	8.61120	-22.9	7.61891	10.51693	44.85946	0.13342	59.55798	5.12187	8.35428	44.53333	1.00000	8.81585	9.99902	11.04078
52.25533	10.04983	1154.92635	9.46788	8.53281	36.81667	10.05334	10.81103	53.77732	0.05525	38.21096	21.25722	8.20645	117.81667	0.00000	7.89934	10.61751	10.39620
32.64654	11.96492	1117.32748	8.36345	11.43271	52.71083	7.17530	11.32297	40.89723	0.16368	63.00249	10.35337	10.58078	5.74861	1.00000	9.04441	10.40023	13.97640
58.39498	10.09330	1128.54200	7.99693	9.97843	2.2139	7.83578	10.90288	59.62819	0.28458	61.59204	12.47081	9.78041	102.3278	1.00000	9.64146	8.95923	11.39805
53.75749	9.12084	1180.83973	12.43439	10.22691	45.75279	7.79095	10.85794	56.64089	0.28159	72.23035	19.84340	8.03160	130.57211	1.00000	9.64132	11.35233	7.73379
57.24896	8.79371	1059.64443	10.85936	8.23896	40.57788	9.04961	11.96189	63.95488	0.13484	64.35803	12.31839	12.07031	-73.95958	1.00000	8.78124	10.99980	8.48011
41.33281	8.51031	1069.32661	6.00500	10.66170	35.20889	7.01188	11.60862	66.83272	0.31843	43.14015	4.59176	9.38539	111.73861	1.00000	9.76361	9.73803	11.56553
70.26133	11.63290	1079.92975	7.79834	8.08134	-19.65	8.42169	12.29682	32.40445	0.08776	51.54013	19.13205	8.66790	47.31667	1.00000	8.16971	9.90715	10.99829
25.08463	12.74655	1156.22714	9.38027	9.56812	24.28859	9.94803	10.77613	70.27085	0.12000	44.23002	6.97610	9.38482	116.11768	1.00000	8.66233	9.31987	9.57080
40.42218	13.42008	1136.61355	9.59212	8.60396	48	9.62656	11.78945	46.98781	0.08020	49.94671	25.35968	7.79537	-4.1	1.00000	8.18427	10.52530	10.23468
38.99043	10.00445	1083.08552	10.15424	9.62561	33.76446	9.89259	13.48350	58.89719	0.14104	53.84774	29.43685	9.15060	-117.79394	1.00000	8.90266	10.41211	9.45264
43.82780		1077.31664	8.53357	10.64385	45.16024	10.37164	9.72791	63.93212	0.07341	61.41201	23.72981	9.88901	-93.08883	0.00000	8.35244	10.19428	9.82370
59.09458	9.49739	1134.11554	7.38658	9.31387	35.21222	4.89510	7.19265	68.03811	3.52488	35.63645	10.91227	11.39470	2.31889	1.00000	12.21272	8.59513	12.55669
47.99096	8.79442	1128.82804	8.91194	10.89224	41.47892	9.02079	11.29823	64.24769	0.04950	57.38436	2.29731	9.99738	-87.45476	1.00000	7.25562	9.38455	10.03974
61.31370	8.83146	1092.90280	9.53741	8.16597	32.61603	7.74226	10.65927	41.81694	0.02361	31.71292	22.68036	9.50244	44.02488	1.00000	7.04715	9.77792	9.97898
39.28856	8.05890	1054.64042	11.07923	9.18789	53.0233	7.83787	9.65892	65.55049	0.43694	63.97216	26.77391	9.10242	-1.48119	1.00000	10.10565	9.96955	8.59760
38.78696	8.76567	1153.39571	8.61524	11.09159	23.5654	10.18863	9.47348	52.84886	0.18241	28.01788	9.49904	10.38618	119.58627	0.00000	9.23622	9.93720	10.24515
54.10760	11.76489	1194.64316	9.16831	10.60222	37.31065	9.34176	8.03757	75.54643	0.24853	35.96455	9.95253	10.96489	13.57661	0.00000	9.43874	8.63366	10.85963
25.16853	7.85815	1117.58005	7.63741	8.04131	40.81	7.35468	9.11568	30.91954	0.10471	40.27788	2.74844	10.30356	-73.9625	1.00000	8.47115	9.65206	10.99680
56.65578	10.64180	1148.82431	7.88453	9.40679	36.81667	10.73926	8.15226	55.32753	0.91028	27.49859	14.44583	10.24649	117.81667	0.00000	10.83564	10.01200	9.96770
39.39159	11.97432	1056.88297	8.54887	9.32075	14.46693	9.65178	10.09874	63.20891	0.22232	71.45256	14.60089	10.79429	75.92694	1.00000	9.41811	10.30668	9.99473
51.26709	11.80082	1162.93451	9.37620	9.96473	33.45122	9.53378	11.22950	37.89547	0.06173	51.31699	4.50879	9.34445	-86.99666	1.00000	7.66998	9.45935	9.24036
88.40128	9.27624	1101.73582	8.70596	10.00125	34.95303	4.87441	9.56735	55.61090	0.21284	43.39886	19.69936	10.89510	-120.43572	0.00000	9.25996	10.79047	13.91055
64.84670	7.72296	1098.50660	8.00720	10.46610	36.02506	11.06776	6.57243	52.57883	0.09480	31.92458	9.65202	9.10588	-86.77917	0.00000	8.29931	9.33774	11.10625
58.41694	10.26922	1143.14072	8.85192	8.85295	33.14447	7.70021	9.92807	50.22445	0.03512	61.88362	21.99381	9.40251	47.3799	1.00000	7.18833	9.34595	11.93470
53.62401	11.68364	1135.75381	8.31342	11.83127	12.97389	8.37879	12.32748	59.07637	0.06135	44.40670	20.73601	8.05628	123.99333	1.00000	7.80335	10.96005	10.95438
56.35903	12.10442	1143.17245	7.51532	9.72676	32.61603	10.73292	10.08506	57.66308	0.42720	50.34519	19.09681	9.72158	44.02488	0.00000	10.03313	9.74539	10.03973
41.31693	10.09660	1181.76614	9.27834	11.83498	48.06919	10.73198	9.41227	83.93371	0.03301	51.69078	20.09864	8.91590	11.37703	0.00000	6.63064	8.21173	12.18390
46.40582	9.16929	1162.61115	8.87671	7.23797	48.78232	6.25240	10.47474	39.68723	0.03916	51.87967	10.54422	7.15142	9.17702	1.00000	7.39663	10.59210	13.27122
55.06937	10.27111	1134.38836	8.78814	9.47212	38.40917	7.43139	10.95874	68.14655	0.31409	55.49074	24.07086	8.12982	112.73333	1.00000	9.73709	8.15047	12.07486
