O3	NOx	CO	PRES	warning	PAHs	CH4	NH3	H2CO	CFCs	latitude	PM10	TEMP	Pb	C2H3NO5	PM2.5	SO2	longitude
6.98204	8.14168	8.64147	1178.48909	1.00000	4.55743	8.05884	4.48517	29.89660	41.64663	45.44868	6.60368	25.34895	55.24648	1.92523	6.35242	5.93236	-73.81669
7.59975	4.74481	7.14607	1062.52583	1.00000	6.09577	8.96779	5.67040	46.96320	24.45445	37.65181	6.50503	11.48027	41.11220	1.99639	7.54921	7.33227	120.33063
8.78178	4.31944	7.19406	1182.41470	0.00000	8.73636	5.26288	5.78087	70.81888	61.44330	26.68451	8.91209	6.71512	23.90955	7.40765	8.81336	10.77185	-80.66756
7.77390	6.84170	6.75303	1141.79237	1.00000	6.64608	7.82288	7.29725	51.30814	48.98476	52.14	5.12815	13.02281	56.02954	1.12773	6.87922	7.29966	5.58472
7.09842	8.01322	6.60639	1145.23168	1.00000	4.52781	6.41078	9.70634	62.40787	39.71593	50.23805	7.06463	14.96832	41.84914	2.70383	6.36691	4.99853	8.86704
7.09167	7.92686	8.23852	1132.15801	1.00000	5.88603	6.36462	8.32254	41.33315	54.80513	38.55632	5.74785	24.48551	63.07148	1.45695	7.67166	7.21610	69.01354
6.52642	5.21310	8.71854	1156.56099	1.00000	6.44831	8.42862	5.62000	82.03591	52.02760	52.21099	8.39368	25.51948	55.65564	5.38962	8.28553	6.07911	7.02238
7.77357	6.62635	4.12756	1114.01992	1.00000	3.19570	7.67903	3.96868	36.45106	66.04339	38.47917	5.76584	12.38077	67.40349	1.19484	6.09377	7.50935	-1.325
7.16557	7.04917	8.37251	1136.27506	0.00000	10.19823	10.15110	7.54288	63.99213	53.54186	45.35	7.40299	13.15890	67.74706	2.87401	12.20241	9.33749	126.28333
7.63264	2.90263	7.85671	1105.89655	1.00000	6.70763	11.13917	12.06260	60.42313	24.70021	37.05944	6.19028	9.43739	41.38783	1.85936	5.44452	7.03699	37.3825
7.71741	6.38433	9.25484	1073.01213	1.00000	7.72954	6.71793	6.31441	46.26638	40.09603	41.29444	8.28093	8.31560	39.42218	4.67053	8.44958	8.76557	69.67639
6.66437	6.55285	7.34199	1135.96394	1.00000	3.85954	6.82039	9.95374	27.13165	49.71631	26.68451	6.62407	15.51656	62.40436	1.75550	4.97744	5.08217	-80.66756
6.44101	5.66921	5.64009	1146.60881	1.00000	6.56540	7.91232	6.61207	43.31341	36.21692	33.45122	8.23701	5.53905	32.24249	3.89652	8.79619	5.66630	-86.99666
6.70332	4.24221	7.10476	1196.52310	1.00000	6.20500	8.16678	4.79973	52.00594	44.74583	12.37169	7.26926	12.31142	33.80982	2.74839	5.99987	7.74596	123.62494
7.10012	4.86570	7.61771	1086.47305	0.00000	9.54993	10.48558	9.31382	62.79144	41.86148	39.71734	7.12303	5.30729	36.92918	2.56593	7.60798	9.14793	-74.96933
8.30837	5.66892	7.95584	1071.75600	1.00000	8.04198	7.85723	8.92466	11.49141	43.23526	39.45621	6.50823	-0.62234	71.67948	1.45781	9.60447	5.47595	-77.96389
7.82791	6.74201	6.68222	1109.08332	1.00000	6.26747	10.60695	8.96798	43.29753	52.45996	39.59611	9.18517	27.36865	59.51065	9.30349	6.36436	6.92774	27.02444
7.81658	8.87779	7.73815	1161.12881	0.00000	5.20248	7.36535	5.63171	31.35769	47.18944	37.31309	5.67962	16.48784	51.53818	1.43046	9.84353	8.19400	40.74357
6.33411	6.04741	7.09465	1069.06027	0.00000	8.13822	10.59193	8.34935	50.09636	58.49206	43.4125	8.06931	28.76693	36.79331	3.58826	9.79548	8.05567	23.225
7.73981	4.03667	7.70795	1160.58286	1.00000	8.76361	8.25716	7.09224	61.13911	36.88836	56.03361	8.32019	17.80527	70.13736	4.35805	9.32003	4.91955	35.96944
8.47265	7.86448	7.79039	1166.29704	1.00000	4.91166	7.35929	5.44855	73.68444	35.93786	-4.26613	7.98877	32.70819	40.43944	3.36979	7.26439	5.12686	15.28318
7.29226	4.54774	5.50543	1137.60533	1.00000	5.36555	8.18520	5.19648	57.21997	31.21005	34.25807	7.05616	21.08432	58.92955	2.22354	6.69244	7.63820	-88.70464
9.95541	4.42478	6.74633	1124.99426	0.00000	4.52555	5.29583	8.28907	46.80655	37.26688	33.78333	7.85982	16.98993	33.20468	3.62133	9.33776	7.24456	114.51667
9.41149	7.88067	6.32424	1145.73421	0.00000	6.31104	5.91716	7.12160	41.28811	50.07669	42.64685	6.80063	13.25239	43.27084	2.17317	9.41625	8.60139	-5.55835
8.85318	8.50653	7.98181	1166.00363	0.00000	9.84230	9.45077	6.75504	62.97521	46.62748	-26.93366	6.26736	15.10284	56.66022	1.36091	6.55235	8.26353	29.24152
8.15367	6.16729	7.53370	1131.09540	1.00000	6.62062	11.17853	6.67061	60.98363	25.75400	32.17629	8.40626	24.99567	54.74411	4.73612	10.60852	6.05328	75.06583
8.66041	8.40553	7.40259	1150.26620	0.00000	10.92233	8.40780	6.98324	47.48128	41.32370	30.81383	8.10095	1.06206	34.96355	4.54661	6.25845	7.32165	75.16878
7.23503	10.04563	8.07864	1152.18839	1.00000	4.95292	9.68826	6.30906	19.51900	57.20305	23.15678	6.74878	3.46163	32.30567	1.12611	11.51504	3.90589	-81.24441
6.21295	7.32774	7.16373	1134.82721	1.00000	6.86629	4.58742	5.48890	27.84712	69.44448	37.65181	6.81403	27.67013	58.86494	2.34706	7.83980	7.83597	120.33063
6.90495	6.72657	7.73057	1076.21486	1.00000	7.11018	9.95401	7.09887	53.12370	41.10150	22.49396	6.73471	11.43133	28.85985	1.02545	9.84890	5.34179	-105.36369
4.98123	7.06635	8.31974	1193.83588	0.00000	4.18322	7.20426	6.54979	52.57328	36.30958	54.60528	7.37530	1.03914	41.94213	2.81995	8.52720	7.95664	18.34717
6.72495	3.46023	6.19791	1057.45115	0.00000	5.85206	4.22288	7.90004	41.32350	53.73287	-17.73648	7.54457	-5.96009	55.54143	2.26880	8.25871	7.99327	168.31366
7.23263	5.71103	7.56126	1080.26103	1.00000	6.62016	11.50537	8.57507	47.81423	38.38800	3.02013	8.48987	5.82762	39.09737	5.03414	5.74418	3.95347	30.91105
7.85543	7.69515	6.01260	1134.35907	1.00000	8.11322	11.62684	9.15990	49.87845	30.96141	35.25064	7.72381	10.31858	42.73674	1.92895	13.19622	4.31303	-91.73625
7.62566	6.16632	9.51313	1080.11175	0.00000	7.18562	8.43214	8.97055	40.68319	45.47283	23.9028	7.40250	27.44261	29.67798	2.39129	7.31540	7.96512	89.11943
8.28969	7.41289	6.03484	1151.91860	0.00000	10.58033	9.10909	8.84356	54.52119	69.33579	6.15038	6.88560	-3.69048	55.09579	1.99550	13.55796	7.90831	6.83042
8.96457	7.67884	6.68540	1061.21516	0.00000	9.37286	6.47123	8.28826	41.52442	44.09928	37.52487	7.36065	13.22725	29.69830	2.43167	8.06956	9.19101	-77.55777
7.46665	6.98641	7.32417	1198.45595	1.00000	6.85852	10.08048	6.43289	32.09619	63.59791	50.75	7.49516	17.72476	45.71935	2.30454	9.61965	4.94335	2.25
9.03754	6.99298		1056.96030	1.00000	4.53524	7.30110	4.17014	58.61851	34.81237	57.14369	7.32291	18.64663	50.28349	2.80471	8.16958	5.30365	-2.09814
6.42598	4.47595	6.91002	1169.44630	0.00000	8.41231	6.65034	4.41239	28.74806	43.52584	56.03361	7.36688	22.26707	49.15651	3.32747	9.62646	11.15021	35.96944
9.53267	7.82827	5.90939	1192.64723	1.00000	6.03445	9.85287	7.82050	67.80854	41.49886	-17.73648	7.29383	23.65399	58.84594	2.62283	9.81222	5.65389	168.31366
6.39037	5.72791	6.04233	1117.83870	1.00000	4.18232	6.40929	2.75475	15.36361	55.80577	-26.93366	6.57432	13.46613	65.77353	2.09408	6.95658	6.01348	29.24152
5.86932	2.11959	7.15818	1070.19456	1.00000	7.54384	7.72964	5.76640	61.99981	37.12790	43.31667	7.60804	14.29034	31.58042	2.81039	7.72081	7.16598	-2.68333
6.23131	10.22410	8.08422	1056.52110	1.00000	5.52884	6.05975	9.99274	49.70992		55.1904	7.42401	21.25671	32.00555	2.72476	7.85244	5.41521	30.2049
6.91639	3.17377	7.91377	1158.30523	1.00000	9.13785	12.09024	8.52438	66.36374	48.59865	-23.44361	8.61981	2.00511	43.81216	5.68466	7.28689	3.13751	-51.87389
8.21686	7.29797	8.02116	1156.94744	0.00000	5.54945	6.53254	7.67709	62.37095	53.21748	3.51667	7.83899	6.68929	60.27252	3.96868	10.96506	8.84606	11.5
8.04846	5.35718	7.79935	1084.39991	1.00000	4.17817	10.02768	5.61214	49.55227	53.79619	-34.88422	7.18759	-1.77257	53.65647	1.94384	7.79078	8.80380	150.60036
8.61462	6.07490	6.97840	1143.47070	1.00000	3.63771	7.80152	4.02438	55.15470	40.99235	-34.64966	5.26706	16.12465	60.77232	0.85324	7.12146	7.33483	-58.38341
7.78368	7.68767	8.64538	1092.27896	1.00000	7.31260	10.13561	9.94087	77.29085	54.04870	51.64316	7.68438	24.09685	73.54428	2.87479	10.45807	5.83346	-0.36053
7.94174	5.66311	7.61118	1076.83373	1.00000	6.77311	8.00856	7.36081	42.01615	54.31293	43.78956	7.15143	21.62798	56.84453	2.45075	8.91144	5.54078	7.60872
7.12376	9.12388	5.28692	1078.25925	1.00000	4.21076	10.13020	11.06670	56.63839	37.49206	37.31309	6.96289	21.54398	50.26638	2.56479	5.58307	3.92948	40.74357
6.55677	6.10383	6.87063	1198.12646	0.00000	3.47314	6.80035	7.18687	30.63622	50.31131	49.41029	9.12006	11.35111	48.23875	9.01292	10.22517	6.43538	38.15035
8.02733	7.50206	7.21804	1173.68887	0.00000	3.54849	8.26662	5.29280	43.76370	39.57861	31.96258	5.17796	4.97370	52.66906	1.14852	8.19994	8.03011	73.97117
	6.65114	6.94661	1105.48212	1.00000	6.33278	9.99342	6.38099	66.94509	62.04901	8.62261	6.41836	-10.81955	58.96684	2.00384	10.13467	5.39185	-70.20749
7.81258	5.80147	6.86252	1107.30820	1.00000	6.96839	6.80759	5.86354	69.14813	33.46183	18.03496	8.90165	12.47686	50.51161	6.67753	8.93805	4.97221	-66.8499
5.98646	10.02672	7.54875	1065.22941	1.00000	5.68218	7.65557	7.42892	54.43880	25.12396	53.53395	6.59915	10.39549	70.39177	1.94434	7.48863	6.82075	33.72798
7.46639	7.81082	7.27288	1067.10406	0.00000	3.68856	6.89268	6.45357	46.32015	23.30721	42.55308	7.85538	21.91943	74.70509	2.91936	7.98221	7.09750	-87.93341
6.91071	6.81289	8.33829	1192.42007	1.00000	5.76929	10.31975	9.00137	63.54565	34.05843	39.59611	8.32919	14.00117	69.91476	4.90946	5.78713	5.20772	27.02444
7.05409	6.70455	9.18435	1097.60792	0.00000	10.18583	10.48627	8.04526	49.37335	51.79286	33.54428	6.96054	3.20981	44.27747	2.05344	9.78655	8.35678	-84.23381
8.48242	5.97196	7.68669	1131.28246	0.00000	3.74878	6.32293	7.24296	54.02344	17.01949	35.82756	5.24709	24.05296	38.64113	1.63543	9.37172	6.31650	137.95378
8.63894	6.75500		1141.96369	0.00000	6.76524	5.48819	5.87151	15.29103	41.73820	48.98333	6.20867	11.98498	66.20952	1.07050	8.22647	8.64824	2.61667
6.50724	5.48869	6.05839	1095.52157	1.00000	5.44170	7.96354	7.23359	43.50712	70.69519	20.14298	7.80266	13.12287	55.71842	3.26423	5.39309	7.02918	-77.43532
8.49047	5.90498	7.93064	1167.25788	0.00000	4.10921	6.55892	5.90127	63.22954	23.65048	11.93381	8.60796	19.46181	53.54979	6.06927	8.27744	7.01829	79.82979
5.53426	6.46554	6.81812	1135.93832	1.00000	4.01031	7.27882	7.58302	50.41082	54.00973	58.63667	6.89523	7.80678	47.53480	2.01491	4.53476	7.71217	59.80222
7.42821	6.09450	8.34626	1197.45772	1.00000	4.06684	8.59926	4.82704	49.12178	50.39401	40.24537	7.21823	6.15591	53.71040	2.12606	7.87507	7.35475	-75.64963
7.73157	6.07856	7.35086	1148.33533	0.00000	11.74033	10.41608	9.48755	74.26602	42.13889	39.46667	7.44218	37.59022	59.31020	3.63346	8.85536	8.74942	141.95
7.96167	6.76479	6.39795	1162.60011	1.00000	6.16472	9.38066	9.75687	38.45521	57.20332	44.31771	6.89591	31.71928	57.18332	1.54070	6.86353	5.75330	9.32241
6.83972	4.96717	7.53297	1090.88130	0.00000	5.16866	4.48906	9.60385	33.33762	50.64956	39.72943	8.13689	19.67306	49.41560	4.04415	8.81035	8.12778	-104.83192
8.52641	5.05868	7.22209	1197.58950	0.00000	7.73455	6.49273	10.50490	44.99728	32.85350	2.41669	7.58477	11.40410	64.16461	2.86236	8.04632	7.87485	30.98551
7.25456	5.76769	7.16715	1194.81248	1.00000	5.14265	5.87818	4.88531	61.65752	42.82285	36.24624	6.52246	13.64430	50.47725	2.57293	7.22058	5.99384	139.07204
7.68847	7.01282	8.11067	1092.18213	1.00000	7.18200	7.63917	7.28334	48.46646	42.71560	38.55632	7.93915	10.28579	33.59169	3.72894	7.32828	5.39680	69.01354
6.51709	6.90775	8.60273	1134.36945	0.00000	9.19934	8.32075	7.83645	43.75595	30.78756	26.2649	7.00776	15.38187	27.05905	1.82629	5.92312	9.92346	81.54855
6.53374	8.77177	7.48974	1112.76201	1.00000	5.75012	7.23030	6.35502	49.12252	45.55369	43.1122	6.64705	14.08740	48.71454	1.60159	6.96599	7.81074	12.38878
6.25586	7.21874	6.53936	1124.92621	1.00000	7.41066	7.70303	6.36900	42.62680	56.70750	34.85	6.19921	28.11694	41.70014	1.56562	9.33215	3.81458	117.33333
7.90831	7.08981	6.95534	1051.78906	0.00000	7.96060	8.30852	8.25535	45.08706	32.88449	32.54044	7.66334	12.47308	38.83849	2.76722	7.97081	9.23921	-82.90375
7.19931	6.53860	7.70950	1199.29744	0.00000	8.52784	7.75530	8.50994	50.04269	84.47293	17.54907	6.43131	29.41433	60.77744	1.74225	7.64293	9.07173	82.85749
6.92055	5.00820	7.53794	1076.40452	1.00000	6.68614	7.28677	6.94836	56.44799	45.88165	16.0438	7.59973	23.07622	48.93361	2.80982	8.42919	6.32853	120.4861
7.74631	5.16093	8.26273	1153.98606	1.00000	4.87004	6.79321	4.90689	51.54116	51.05545	34.63915	7.65994	1.50577	39.57866	3.15642	7.25870	6.37552	-120.45794
7.79898	7.12152	7.52929	1118.57094	1.00000	6.08746	8.78240	7.01852	72.54762	61.23870	-34.88422	7.30182	14.60817	51.58988	3.02245	9.04582	5.65147	150.60036
8.57324	6.76740	5.89838	1156.52653	1.00000	4.87327	6.70978	8.11132	43.09595	32.51361	7.57944	7.82387	5.27146	30.63642	3.35796	5.83515	7.52327	-8.53778
7.34006	6.11171	6.08867	1154.41867	1.00000	6.91257	10.03006	9.40379	49.11358	46.73276	47.4943	8.46862	18.48624	58.33151	5.06186	6.54931	6.76186	-122.24092
8.94464	9.81002	7.53376	1197.07319	0.00000	10.99556	11.50494	4.28721	34.54385	30.59431	38.70734	6.42638	16.51614	54.83635	1.38553	7.20552	7.04267	-77.02303
7.11279	7.18673	8.05847	1116.95975	1.00000	7.61890	10.33759	7.35000	31.20063	32.70972	54.84444	7.18146	10.91496	55.64721	2.24936	11.48707	4.75108	38.16694
7.28084	5.11884	7.07166	1073.36987	0.00000	8.39217	9.09739	9.76784	47.52368	64.10971	-37.32167	7.37417	20.54810	46.27770	2.79309	12.47598	9.65049	-59.13316
8.70044	2.59196	7.33968	1068.44347	0.00000	3.92245	5.23512	8.62488	57.70337	36.90037	44.31771	7.66729	35.28333	68.23579	2.70146	9.04522	7.69803	9.32241
6.94805	2.90464	8.64680	1064.04703	1.00000	8.09580	4.39572	4.78706	46.88349	39.24578	50.64336	7.07099	10.74711	32.87980	1.79724	6.58165	5.14697	7.2278
7.54410	4.47749	6.97981	1174.37518	0.00000	7.37740	7.63882	9.94016	26.45529	21.92906	33.41012	5.09575	6.01764	23.87607	1.60613	7.74212	8.65885	-91.06177
7.40304	4.89196	7.12315	1080.30334	1.00000	4.72044	3.88850	2.95315	44.62191	40.84784	34.95303	6.37677	17.43856	44.92341	0.93467	5.65679	5.93295	-120.43572
8.91886	6.46266	8.82480	1173.76669	1.00000	5.03504	5.68122	10.00338	36.13871	50.50545	45.4473	5.80966	14.80072	53.76570	1.71295	6.24984	4.63191	-73.75335
8.18694	5.81756	9.08552	1108.38469	1.00000	7.71524	9.94451	8.33163	26.19862	48.46634	43.50891	7.04084	20.03659	55.38657	2.52176	10.72877	6.06782	16.43915
8.79966	6.46563	6.95285	1141.55760	1.00000	7.07560	10.95195	6.36987	48.48420	51.97274	42.8139	9.37672	15.95640	71.84200	11.93893	10.41061	5.75492	-1.64295
7.72976	5.60808	7.75585	1177.70002	1.00000	9.33522	8.04155	9.86497	38.44422	52.47081	34.4833	6.47102	-6.56894	45.48443	2.03727	7.78444	8.09471	136.84186
6.80533	5.24242	8.27618	1067.89529	1.00000	6.94397	8.85400	6.74344	33.38245	45.48127	34.95303	8.10046	18.37781	64.80151	4.54699	9.74698	6.01039	-120.43572
5.68049	4.49784	8.47130	1162.51109	1.00000	3.10706	6.14059	9.43798	50.88588	46.62515	20.88953	7.76062	15.64433	38.53434	3.90868	3.39225	5.63394	-156.47432
8.24492	4.66564	6.01875	1111.54398	0.00000	6.97128	7.92517	10.33382	23.92654	71.30087	41.54566	7.42658	16.30305	31.29738	2.19644	10.70070	9.64975	-71.29144
6.84047	8.37162	7.96222	1141.82399	1.00000	7.97788	8.15889	4.08193	67.72017	35.08735	12.04161	7.29682	25.17384	70.88966	1.91602	7.99652	6.60106	75.35927
7.21454	6.97263	6.97435	1150.62605	1.00000	8.08575		7.59040	35.53514	37.31786	43.61062	5.75512	10.86067	55.35084	0.90140	7.58860	7.50826	-72.97261
5.95176	6.07028	8.99186	1127.23168	1.00000	3.64186	10.39768	4.78485	52.50073	39.28113	53.14657	5.77903	15.00474	61.74500	1.34234	7.43181	8.19696	140.72287
7.55284	6.05871	5.93035	1156.52327	0.00000	7.54252	9.41488	7.84619	85.87397	39.10910	48.15659	5.76641	18.42616	32.31296	1.48189	9.30671	8.46859	28.28489
8.17522		6.82216	1111.66713	0.00000	9.67635	9.95858	6.27905	59.95010	55.58043	56.9083	7.05796	19.21089	49.83844	2.51436	9.37138	6.60939	60.8019
8.25894	5.61209	5.78381	1126.43741	1.00000	6.71965	5.53184	5.09770	47.45196	41.59269	41.48199	7.31541	3.65471	69.60825	2.13155	7.28278	4.50277	-81.79819
8.70138	3.29239	8.56003	1136.99998	1.00000	7.21080	10.07781	9.69217	68.83630	53.81172	41.09246	7.77102	-5.99602	47.60441	3.65397	5.64417	5.40448	45.36561
6.73662	9.38378	7.23601	1164.13601	1.00000	6.34372	7.56525	8.36022	56.96491	68.72822	37.1759	8.38075	8.51010	56.42119	4.20238	8.02771	6.18857	128.9889
9.07247	4.21320	6.87224	1178.64481	0.00000	4.07056	3.68669	9.68735	37.98802	43.12221	13.70167	6.11757	1.95305	29.79997	2.06442	9.25160	5.55281	-89.10944
7.53439	5.02975	6.57350	1136.81020	1.00000	5.95701	4.09814	5.14961	63.96796	68.22330	45.53929	5.30952	1.68587	61.29243	0.99025	5.67322	5.73489	-122.38731
7.85361	7.79863	7.10724	1190.38244	1.00000	4.53624	5.78990	7.64687	28.79033	50.26952	35.06544	6.87634	7.23447	51.57696	1.36167	6.14397	7.95452	1.04945
8.86254	5.68990	8.48603	1114.72141	1.00000	7.31824	7.67411	5.63040	59.15905	53.19512	51.4781	5.66871	19.38374	46.12124	1.22446	8.95114	5.11117	57.3552
4.94161	6.68632	7.47087	1112.58560	1.00000	10.58279	7.82620	10.07581	57.43508	63.42711	16.68911	7.64511	8.05874	59.09420	2.26597	8.98508	9.28736	98.50893
7.15334	6.93346	6.92289	1150.41157	0.00000	7.83305	6.87184	3.25369	46.57854	37.78441	-17.74431	5.99745	17.00527	48.56547	1.27757	5.56416	10.81220	-48.62789
7.46948	8.26598	6.97347	1069.17158	0.00000	8.28455	6.56808	3.35195	40.64859	41.79515	45.16024	6.15965	14.91519	62.20202	1.14172	6.83170	9.98878	-93.08883
7.62771	6.14273	7.05967	1077.77411	1.00000	7.42053	8.62812	6.34075	36.67274	26.70851	6.9909	6.21756	5.80740	52.48580	1.82694	9.07821	5.46030	79.883
7.32271	4.76270	8.31087	1126.69424	0.00000	7.75231	6.66444	4.99830	55.44545	44.96226	53.19146	8.75040	6.37061	45.57560	6.53403	9.08938	10.57192	-2.52398
8.17360	7.62248	5.38108	1083.36344	1.00000	6.25052	8.28547	6.72062	32.77114	61.70576	9.82564	8.64831	21.19357	87.47686	6.25009	7.48235	5.72102	78.25795
7.56180	5.98797	9.40084	1171.26375	1.00000	4.95126	9.52946	6.74459	43.79264	44.89105	31.20176	7.28465	26.42915	47.18371	2.22257	8.92536	7.65426	29.91582
7.27341	7.20921	6.88659	1189.26480	1.00000	6.52964	9.84956	6.77336	42.83576	42.49614	37.56667	6.69212	16.35932	49.08364	2.78912	9.20756	5.03470	140.11667
6.02340	4.94515	5.55361	1150.90111	1.00000	6.95841	7.72637	6.88822	31.22945	45.93036	-2.90055	8.48793	17.24652	37.62326	5.02404	10.44883	5.51135	-79.00453
6.43722	6.39564	7.13060	1184.04671	0.00000	5.85490	6.29273	3.79745	46.44910	36.98006	28.15112	8.38968	28.90615	55.99394	5.20958	4.68755	8.60400	-82.46148
7.81049	7.05943	7.63672	1141.76480	0.00000	6.78348	6.79664	5.89935	34.23251	46.82218	53.5942	8.57078	5.97222	39.58473	6.05174	9.07106	10.23447	25.8191
6.36059	2.60861	8.90424	1101.34746	1.00000	6.25974	13.51469	10.13798	52.99542	42.72451	-23.44361	7.81759	20.68084	48.87915	3.60618	3.64642	3.85137	-51.87389
9.28067	2.53229	7.45883	1154.42958	0.00000	6.90144	7.33850	12.05699	50.56195	44.06906	-38.16604	7.71969	38.58753	37.15697	2.41950	9.77111	10.48991	145.13643
7.81854	4.62457	5.58766	1100.16737	1.00000	6.79877	7.50598	5.78314	59.09460	63.93913	51.19139	7.77772	18.82566	59.47106	3.36698	8.33088	6.41673	6.51352
6.39686	7.35071	6.03938	1050.16101	0.00000	5.32535	7.64425	5.03694	63.18119	46.13696	-4.06667	5.30879	30.47870	22.20183	1.08124		9.05803	37.73333
7.66694	6.51487	8.84347	1153.54344	0.00000	8.48892	6.12216	5.28668	22.48016	27.84553	38.54491	8.66331	17.47480	54.10601	5.64674	8.20635	11.04603	-121.74052
7.94989	6.48048	6.56382	1160.30517	1.00000	7.46236	8.18373	4.71428	66.84522	71.43382	37.49073	8.01781	25.93441	44.31742	3.35411	8.75886	4.30498	-2.77259
7.65939	5.65668	8.32342	1076.86834	1.00000	6.33161	10.68765	8.57430	59.87779	39.27345	42.7392	8.26581	17.63082	33.54168	5.26814	4.93007	4.52495	-84.62081
8.53959	4.85232	9.44084	1090.73567	1.00000	6.25880	9.32930	3.86549	22.10126	22.90529	-4.06667	8.35785	30.86789	53.11436	5.12482	8.05352	6.35803	37.73333
6.13669	6.16895	5.80009	1090.25474	1.00000	5.24183	6.67817	9.35417	55.61484	59.04521	27.55898	6.63047	26.28076	54.82517	2.16071	6.07592	5.50067	68.21204
6.36872	6.81441	5.85400	1140.65545	1.00000	3.90130	7.68011	4.30048	58.13180	62.79234	-7.76667	7.86467	45.51723	27.35792	3.26178	6.04145	7.13122	35.7
8.21583	6.17055	8.03886	1194.15525	0.00000	8.20565	8.57167	7.76702	50.37887	55.61001	-6.91806	8.38164	12.08407	28.23410	4.75592	10.12734	9.45365	106.92667
7.58717	3.02107	6.78976	1127.30986	1.00000	7.18683	9.37197	9.11758	55.90220	36.92980	-38.16604	8.74286	13.43005	59.24821	6.25911	5.71725	3.23240	145.13643
8.01998	4.41871	5.18463	1197.49809	1.00000	5.89521	8.05674	3.88736	34.46128	53.77573	9.58126	9.23045	3.38239	46.58877	9.97294	7.60849		8.2926
6.30717	4.25894	7.55760	1055.96266	1.00000	6.61322	7.19674	8.87022	64.29333	45.76921	14.53767	7.77458	7.83883	35.87872	3.36521	6.09668		46.83187
8.45536	7.61370	7.18192	1073.47425	0.00000	6.46560	8.19158	6.00170	24.52835	25.65887	41.84364	7.96558	14.03056	51.20391	3.63209	7.73084	8.36046	-87.71255
7.24563	6.04485	7.73911	1067.15418	1.00000	6.76955	9.62354	6.54672	59.58289	46.20463	39.78504	7.01628	12.93869	28.86295	2.27584	9.52403	5.57395	-85.76942
8.25906	6.65846	7.22505	1052.05443	1.00000	6.85178	8.72452	10.72823	39.93498	32.18664	41.14676	8.29639	12.64831	36.80443	4.68086	7.21440	4.80750	-73.49484
4.90219	3.48647	6.50510	1145.63701	0.00000	5.09891	8.07505	9.65726	41.71334	33.88320	37.1759	7.13830	13.22134	56.91907	2.04968	3.92732	4.63888	128.9889
9.18466	7.41201	7.62178	1096.88542	1.00000	6.33534	9.50603	7.74588	65.30605	34.96805	26.9423	9.42273	7.17879	34.89591	11.62087	10.16860	5.78358	68.11759
8.28645	7.94406	8.28656	1123.11575	1.00000	5.00388	8.83562	10.08077	33.04808	41.91575	50.8	9.69761	10.38203	63.82608	14.40525	5.80610	5.69929	3.16667
6.95110	4.61386	6.19740	1183.47974	1.00000	6.82997	8.08435	9.28871	66.70346	43.98682	12.04161	7.67296	11.78262	26.37118	3.25751	5.14538	9.11946	75.35927
7.27478	7.12451	7.09788	1126.74976	1.00000	5.73645	9.86966	7.28847	45.63957	57.69004	53.46506	8.83841	22.08500	59.25465	7.05698	5.55224	5.58470	-1.47217
7.36049	7.83892	8.48875	1110.86023	0.00000	9.70002	10.43421	6.16561	49.24743	44.77662	16.0567	7.85717	26.23731	46.67510	3.27300	10.29063	9.05610	103.65309
8.92777	7.46185	7.94341	1178.55143	0.00000	9.77954	7.59191	7.54419	31.35903	35.56539	37.49073	6.39360	20.13047	64.28954	1.96655	9.53295	8.57990	-2.77259
7.51748	6.56491	6.52847	1158.08885	0.00000	7.79643	10.33640	7.17530	25.89369	56.69226	22.88783	6.05307	-4.81071	62.20913	1.67652	7.22493	5.86900	84.13864
