PM10	CO	Pb	C2H3NO5	CFCs	H2CO	O3	TEMP	NOx	SO2	latitude	longitude	NH3	CH4	PRES	PM2.5	warning	PAHs
6.29556	8.58686	24.62289	0.23627	40.96036	28.24793	7.24118	17.29291	7.84756	8.39911	26.76628	83.36889	8.11638	6.93571	1063.86844	9.64193	1.00000	9.70652
9.62722	7.82951	54.04173	2.00467	54.84909	57.30140	8.68000	4.13238	8.57248	8.14498	36.76639	3.47717	9.52823	5.66912	1106.22123	8.39548	1.00000	10.13994
7.76038	7.24496	40.62313	0.41173	59.43525	36.46711	8.03130	16.45966	8.62861	6.61968	-5.41667	38.01667	4.48157	8.76838	1187.20772	9.77379	0.00000	7.57845
7.63727	6.97658	15.74588	0.44744	32.07068	47.50290	6.50311	38.84474	7.90192	8.45133	36.61954	4.08282	5.96629	6.80696	1082.24705	8.20768	0.00000	7.28500
8.53902	8.74721	39.64356	0.85392	31.95054	35.74570	9.22185	15.75656	7.07236	7.96352	37.1759	128.9889	7.74284	7.02989	1068.23891	10.88929	1.00000	8.37986
5.51434	6.57882	58.54350	0.18566	11.74563	32.58418	9.30951	14.04383	7.59037	8.40014	43.16547	-77.70066	6.29236	8.16591	1084.19174	12.15737	1.00000	9.68376
8.16643	8.86567	30.76326	0.54256	43.26553	46.00633	9.24090	13.67067	6.39621	7.23162	29.69221	72.54566	8.24507	6.73619	1157.90252	9.99677	1.00000	7.60365
9.36828	5.52985	38.52683	1.47803	44.95668	39.88601	10.37440	23.82018	7.02884	6.82765	25.75728	75.37991	10.46648	6.48029	1177.71704	8.42656	1.00000	9.21740
10.62204	6.29803	35.76012	5.19436	34.37111	52.14241	6.58266	13.18095	6.90753	6.70361	40.2737	-76.88442	8.12700	4.19188	1119.01118	8.90082	0.00000	11.91807
5.31919	7.89859	35.97134	0.25076	37.91716	70.55930	8.75434	27.28893	7.30347	6.76586	36.92574	14.72443	6.02904	7.70447	1147.43403	11.15983	1.00000	8.96660
8.60424	8.01195	39.04081	0.88479	44.15338	26.66583	5.31429	11.47492	8.22549	7.76289	41.9001	-71.08977	7.30219	5.54611	1142.46640	11.19503	0.00000	8.34759
10.20456	8.82174	18.95230	3.48477	51.59288	54.33922	6.77486	21.09040	7.38206	8.21577	49.88307	-119.48568	6.67301	5.53444	1199.98937	8.68740	0.00000	5.96630
7.18682	8.47789	21.58027	0.27766	56.13114	61.23198	5.60921	15.02212	6.08893	8.63757	6.25947	102.05461	6.58682	7.12978	1154.40777	9.69583	1.00000	10.07022
6.95931	8.33600	42.93533	0.33081	48.91946	37.73873	6.69849	16.09598	8.98703	9.03947	26.91756	-82.07842	6.44508	8.80183	1157.45705	9.59246	0.00000	8.99281
8.12911	8.92525	35.36630	0.61697	59.68164	51.80330	11.51621	5.16896	7.07941	7.07275	32.5007	-94.74049	9.46840	6.89323	1065.03351	9.86304	1.00000	7.83236
5.27299	6.45695	23.33388	0.14708	54.56492	53.13092	6.82077	13.60146	9.04230	7.89905	-34.64966	-58.38341	6.17064	3.90322	1166.38458	10.07730	1.00000	10.17957
8.54147	6.41622	31.89296	0.78778	45.59012	55.91953	11.29683	21.26297	7.69927	8.89944	13.73417	-89.71472	10.38031	7.86518	1126.64901	9.15905	1.00000	7.50952
9.37932	7.70968	57.99575	1.60976	53.80934	69.64277	9.21267	10.77593	8.17449	8.04208	11.85	38.01667	4.15657	11.00598	1182.06686	10.80293	0.00000	7.43157
7.07858	7.32137	53.79673	0.21458	52.14919	38.97029	5.47814	-7.01352	6.62916	10.61819	55.82885	-4.21376	6.62438	6.15507	1139.79944	7.61210	1.00000	8.77947
10.04866	7.41300	62.07012	3.03609	52.06874	25.77416	7.59004	21.93318	8.00011	7.45845	40.94065	-73.99681	8.15598	9.59072	1050.05805	10.16164	0.00000	8.20727
9.72492	7.63623	25.57775	2.19616	53.62824	42.80071	8.86592	15.34830	7.48482	7.92615	54.60528	18.34717	8.83370	5.73692	1171.25911	10.07308	1.00000	9.50777
7.26996	8.69465	37.79327	0.31335	55.55004	57.91644	4.88253	7.91590	7.03440	7.30002	44.92801	4.8951	6.52889	5.40694	1063.83970	7.84172	1.00000	9.01501
8.51201	5.33532	26.38151	0.75467	57.70492	33.77305	7.94775	21.27561	7.05619	7.02054	38.07789	13.44275	6.34971	9.89913	1114.88605	8.97724	0.00000	7.66588
5.71383	7.36015	36.69338	0.11152	60.91300	46.46486	6.60529	24.42445	6.90449	7.68550	47.76232	-122.2054	5.74795	5.56672	1186.37766	9.24430	1.00000	9.13851
6.64445	8.33981	73.17595	0.19025	50.54093	32.43718	5.85957	14.22938	8.15735	9.19272	-44.39672	171.25364	7.97942	5.98263	1154.63743	9.38508	1.00000	10.43616
6.68288	9.39832	51.73886	0.20291	54.64178	57.89491	5.30292	13.54920	6.66795	8.47710	41.27621	-72.86843	6.49528	7.34579	1057.67121	8.31008	1.00000	9.21765
7.67367	9.65536	56.40773	0.37843	40.06430	49.11473	5.17787	18.97979	7.43541	7.06285	6.03333	37.55	5.40407	8.06016	1053.64765	7.27577	1.00000	7.74251
7.71122	6.35023	47.13289	0.39555	35.63690	40.10796	6.69803	27.53644	8.25976	7.29723	53.51684	-113.3187	5.97341	9.72391	1084.55028	8.43138	0.00000	7.21610
9.54634	7.55844	60.09400	1.86370	53.04060	42.88914	8.17305	13.54548	9.34903	8.47025	41.63976	2.35739	8.83410	6.95817	1117.11069	9.49745	0.00000	4.53652
7.44355	8.50393	69.26717	0.27707	71.79926	48.66195	5.63267	14.55248	6.27445	8.72390	-2.90055	-79.00453		6.94937	1050.49066	9.66899	0.00000	8.81725
9.68164	8.56273	45.43572	2.17621	46.21024	40.72348	11.16614	9.27560	8.19368	9.15866	38.47917	-1.325	10.45349	6.40087	1058.60162	9.57281	1.00000	9.59400
10.69007	7.66551	36.17245	5.61350	70.84589	63.11410	8.36877	26.05032	8.06466	9.17913	13.8196	100.04427	9.45744	7.29268	1155.42976	9.78607	0.00000	5.29485
9.54055	8.57408	46.45275	1.80842	67.94995	45.23010	10.34874	5.90036	8.68282	6.09623	42.62833	20.89389	5.39168	8.84592	1128.47184	9.64382	0.00000	4.77579
10.67398	8.43246	37.90374	5.50452	49.83623	57.25636	8.76381	16.95940	6.87627	9.15743	-11.78333	19.91667	8.71122	4.85311	1106.69804	10.41331	1.00000	11.05993
10.43698	7.73148	30.16163	4.29446	75.27162	62.79652	9.47452	12.16638	8.50689	8.72823	-31.4488	-60.93173	4.73636	9.45406	1086.95859	7.85352	0.00000	6.26458
9.13453	7.66746	37.20049	1.21015	22.06535	54.82962	10.95609	19.02168	8.54954	7.79468	40.94065	-73.99681	9.52053	6.10246	1065.09123	9.53829	1.00000	9.71440
8.51484	9.32136	32.90306	0.76246	49.78008	64.27682	8.23427	26.16712	7.92704	7.94597	5.6561	-75.87877	5.16090	7.66409	1170.08423	10.50967	0.00000	9.77966
10.15800	7.51579	63.56136	3.29734	41.98441	30.30927	8.03785	5.86191	8.21654	8.61682	52.21099	7.02238	4.05019	11.58413	1091.57438	11.37405	0.00000	7.12248
11.57193	5.35642	52.00086	13.18157	33.84837	39.53907	8.46122	2.78504	7.79490	5.82363	4.96667	10.7	9.10461	3.77466	1174.64603	10.03663	1.00000	12.31200
6.53636	6.72300	34.81524	0.21762	41.02734	24.44629	6.54969	16.96432	7.19665	6.20859	14.46693	75.92694	7.20739	6.68261	1157.87311	10.04675	1.00000	10.18514
8.37705	9.69026	48.65175	0.66351	41.92474	42.02461	9.59265	12.18010	7.39279	7.76552	40.85158	122.74754	8.95491	6.81923	1151.61860	8.63678	1.00000	9.05205
6.06813	8.16704	55.79999	0.16088	47.32661	51.12929	6.62755	29.73074	8.26572	6.64427	41.55838	-81.56929	6.50638	5.61422	1062.32866	8.51430	1.00000	9.08520
10.85479	7.29534	37.39242	6.47988	57.58508	35.89619	9.76675	16.05728	7.08435	6.77228	38.54491	-121.74052	6.24953	9.34402	1115.89880	10.05852	0.00000	6.41214
8.40867	8.08101	34.41488	0.66608	59.10331	33.81886	9.89731	16.45140	9.67573	8.75354	-25.42944	-50.00639	5.35405	8.91894	1150.82835	8.80535	0.00000	5.86523
9.26776	8.91010	29.52472	1.43005	57.14198	64.22439	9.94729	10.95862	6.69243	8.70344	44.73941	-93.12577	4.59141	9.57033	1124.29902	9.87948	0.00000	4.80608
7.00143	6.03888	29.11458	0.22247	32.92931	49.14347	8.76391	16.18458	7.13481	8.13374	34.25	135.31667	8.74283	6.43134	1119.86564	10.92295	1.00000	8.78451
8.29621	8.55874	35.55848	0.55648	54.39140	82.79319	7.40448	39.11739	8.78408	8.03991	36.76639	3.47717	6.30485	9.65712	1112.57373	9.66571	0.00000	6.70630
7.07190	6.85392	44.34589	0.31204	60.46505	54.64213	6.26907	20.50154	6.58550	6.98369	38.54491	-121.74052	7.44493	6.90978	1133.81693	8.52150	1.00000	8.79041
6.42243	7.25643	26.34067	0.25481	67.45748	47.85058	6.37460	11.26695	6.25652	5.54159	11.8659	34.3869	5.55943	6.55121	1066.16905	8.65346	1.00000	8.84563
10.04033	10.24301	28.32566	2.92387	54.90462	61.63864	10.36467	30.40497	6.57634	7.62789	29.53885	-95.44744	9.35199	4.70664	1182.80736	10.95371	1.00000	9.82034
9.05351	7.48418	35.68601	1.15887	45.16640	31.44801	11.67607	-2.71665	8.97095	8.48085	13.70167	-89.10944	12.07722	7.68579	1130.98385	7.53134	1.00000	8.10120
8.46814	8.31456	56.80151	0.68550	28.96660	67.29514	2.98635	15.05990	7.17645	8.75505	-21.44236	27.46153	5.49563	5.34766	1135.12449	9.02472	0.00000	7.43012
8.63933	9.13102	42.08628	0.79220	55.36450	49.45690	8.71463	11.50405	9.13281	7.58389	55.85	37.56667	3.91960	10.70126	1107.50611	10.58431	0.00000	6.94702
7.97083	8.75914	59.86979	0.57118	72.91940	63.83305	6.73023	23.83852	4.67530	8.43147	54.39304	53.26023	5.26213	7.57986	1108.94490	10.40605	0.00000	9.21488
11.05440	7.09291	52.74798	7.87937	55.61112	42.51985	6.19618	13.62639	7.12694	7.30138	41.24255	-82.61573	8.24942	6.73143	1109.00536	7.44681	0.00000	3.66983
9.71467	7.63318	57.00406	2.31589	42.04263	23.84329	10.12900	9.46224	8.83144	7.58218	0.03813	36.36339	5.80258	8.08358	1128.83147	8.30217	0.00000	4.26367
6.78143	7.76172	68.98639	0.23915	69.08172	31.16541	7.61002	10.68947	8.29826	9.84813	32.5007	-94.74049	7.15635	8.01609	1195.25649	9.10747	1.00000	8.27915
6.80815	6.67784	29.62014	0.26022	45.94326	45.20194	4.87600	19.86790	8.31044	7.52425	6.45407	3.39467	5.89827	6.55941	1053.38387	6.50385	1.00000	8.54949
8.09258	8.37386	39.42714	0.52012	67.02450	32.10561	8.02824	17.09883	6.65679	6.55334	52.57583	6.61944	7.06055	8.40931	1084.68178	8.51613	0.00000	4.86237
6.70640	6.18462	42.17028	0.24588	31.24172	45.49599	5.98253	25.90640	6.78510	8.51775	48.07667	8.64409	5.60940	7.35732	1054.24687	9.13487	1.00000	
8.87972	7.98900	34.56303	0.93682	38.42450	45.19585	4.95726	22.47291	6.01442	8.47770	45.69558	4.7934	7.08355	6.07726	1116.75264	8.37116	0.00000	7.49336
10.05196	8.97593	18.38357	3.06702	45.56036	41.64808	9.65899	14.76565	8.04678	7.42810	-8.99167	125.21972	8.42150	9.02389	1153.50556	10.30821	0.00000	5.16152
8.27232	6.64794	26.01708	0.62879	33.50186	58.35208	7.88407	11.57174	7.43380	8.11231	41.1053	-7.32097	8.22660	8.26936	1197.38521	9.54042	1.00000	7.01324
11.14608	9.61290	35.70708	8.65051	65.57652	52.18663	9.68560	12.53691	8.25697	7.24037	34.25	135.31667	9.85382	5.82921	1054.35052	9.43756	0.00000	4.09726
5.47300	8.97974	31.60204	0.14510	64.35078	32.78147	6.89320	-6.58264	6.83780	8.62420	30.35028	112.19028	5.51381	6.07320	1189.22110	9.90623	1.00000	9.20082
7.50946	7.52609	41.99104	0.30621	60.43154	38.55580	5.58518	17.67025	7.02909	5.98837	41.72063	12.6723	2.70916	6.90621	1182.23387	9.95857	0.00000	9.37181
9.32196	8.63624	44.56931	1.45382	51.53302	23.12041	10.89206	30.43909	8.53166	7.88044	34.06635	-84.67837	9.29629	5.92985	1167.51263	10.33397	1.00000	9.56250
6.37839	7.16724	45.27230	0.24828	44.84053	47.08090	6.62528	14.23898	6.84221	8.09641	40.78206	72.34424	8.27024	7.41707	1141.36463	8.57536	1.00000	9.69285
8.98833	6.81653	51.96503	1.14076	47.81359	50.30242	7.18658	28.33931	7.84187	8.84928	9.57046	76.32756	5.25550	6.13345	1182.62089	10.11963	0.00000	7.21168
6.58582	8.70584	38.05739	0.17678	43.61177	66.74164	5.54500	34.89866	7.37704	6.71852	27.71809	-82.35176	6.67030	5.52789	1146.16938	9.31446	1.00000	10.34321
10.57934	7.50131	32.75316	4.93364	47.86340	65.00157	11.26260	19.68564	7.99321	7.30742	-32.05251	115.88782	11.02841	4.77782	1088.25254	8.97084	1.00000	11.09730
9.62171	7.75868	42.79941	1.99656	38.61131	51.84713	11.34864	3.24190	7.74298	7.46600	15.79408	104.1451	6.54996	8.04276	1080.37643	7.56316	0.00000	6.03174
9.04073	7.81854	40.45812	1.16779	47.11261	50.07250	10.20242	12.16277	6.85544	7.68719	33.08014	-83.2321	3.61887	9.95049	1189.62840	8.64799	0.00000	6.49173
12.67055	6.68383	29.61568	39.22246	37.23850	47.52249	7.93029	6.75482	8.14789	8.61192	41.24264	16.50104	7.83885	1.26888	1099.69180	11.00566	1.00000	15.58215
7.91639	6.96394	41.33445	0.38287	51.12983	50.23560		21.01294	7.39939	8.35274	12.18441	18.69303	5.62530	3.09524	1102.23531	8.32854	0.00000	7.67584
10.48814	8.38966	57.06904	4.55108	54.28296	43.97446	9.56536	1.73121	8.89947	8.32511	10.22677	-67.33122	9.34640	4.38638	1174.05566	9.36763	1.00000	11.63823
8.87197	6.42171	39.27124	1.00775	38.77002	24.49630	10.89261	3.38051	7.05117	8.13480	-8.73508	24.99798	10.23459	7.25957	1135.39992	8.70322	1.00000	8.89986
8.52262	8.89926	49.69054	0.76179	47.59312	41.46856	10.04469	15.81465	8.63898	8.09802	20.74122	-100.44843	9.70754	6.85382	1098.75958	9.07619	0.00000	7.81057
10.10105	6.96999	37.85228	3.12553	60.71257	41.46200	10.06349	7.63356	9.53969	8.17273	51.04962	12.1369	11.43605	6.64435	1184.56394	6.95893	1.00000	10.33193
9.25164	8.86303	51.58985	1.48681	51.99336	50.62621	10.20263	29.44833	6.98538	9.58958	39.71734	-74.96933	7.00413	8.39829	1074.99018	8.05052	0.00000	6.03975
9.81058	9.50612	38.36395	2.31399	73.11124	61.64383	6.13001	33.07709	6.97779	9.19080	44.85278	65.50917	5.54197	5.29556	1155.97920	8.74439	0.00000	4.84604
6.84360	6.93462	26.79814	0.34327	45.92929	30.53751	6.73039	14.71103	6.92203	8.59939	-8.28333	-35.03333	7.23236	8.08287	1096.57272	9.41548	1.00000	9.43286
8.79983	7.84570	48.18792	1.03913	58.71515	49.37769	6.15174	15.94536	8.57544	9.46792	16.75973	-93.11308	4.66517	5.50100	1118.01085	11.25386	0.00000	8.71450
9.48254	5.62841	36.17575	1.69517	40.75600	39.37100	8.98137	14.50991	8.33428	8.11297	3.02013	30.91105	4.92125	10.00941	1105.80354	9.31875	0.00000	6.68454
7.17266	8.16564	69.10791	0.33670	83.43238	29.75205	4.68605	16.46392	6.02286	6.33074	-22.97056	-46.99583	7.22707	5.75986	1133.14856	7.98120	1.00000	9.79019
6.53699	7.41637	37.88048	0.24392	51.63374	27.50344	5.75444	12.72891	6.59998	8.81933	26.18924	-98.15529	6.09386	5.66366	1092.41867	8.64241	1.00000	9.01861
9.74175	8.20167	35.29303	2.18555	59.94427	39.00653	7.96133	7.33372	7.92072	9.68466	54.03876	43.91385	6.77301	10.81774	1058.44267	11.30504	0.00000	7.88505
7.70383	7.32550	57.13495	0.34943	67.32880	22.03943	7.15174	27.45855	8.79750	8.04158	40.56754	-89.64066	7.70755	8.07595	1144.04718	8.64029	1.00000	7.06933
5.63116	8.61857	42.03145	0.32180	40.73168	19.54958	7.59643	27.49485	8.47550	6.82614	42.06166	-1.60452	6.34988	5.89526	1149.70885	10.84603	1.00000	10.26273
9.67927	6.13597	40.22609	2.10460	50.70250	63.85206	7.74348	5.53677	7.83644	10.02436	38.06084	-97.92977	9.29610	6.36300	1101.96357	9.34281	0.00000	6.46940
6.31707	8.91234	49.41974	0.31819	54.01620	46.89014	5.77666	14.96854	8.16627	7.97327	19.21667	73.08333	7.56347	7.43240	1087.31703	8.25301	1.00000	9.23510
10.21739	6.22387	64.09325	3.58983	65.00007	49.98048	8.80576	9.59350	6.82959	6.96628	42.64685	-5.55835	9.57904	8.11975	1156.41905	8.32735	0.00000	3.34022
6.33378	6.11025	36.57716	0.17968	45.50062	43.73310	6.59314	-1.14598	5.16015	7.45560	17.34769	78.55757	8.20192	5.45042	1063.43598	8.91886	1.00000	9.50424
10.70957	8.10735	46.07223	5.70861	61.60280	20.67558	6.45543	5.72011	5.63839	8.93509	37.65181	120.33063	7.92920	4.82685	1168.80099	9.76602	1.00000	10.98131
8.66224	5.41501	42.47792	0.90133	49.79194	34.12822	7.69852	25.47102	8.42444	6.64015	21.46527	83.97573	7.63085	9.22655	1157.48135	8.80663	0.00000	7.46028
10.49009	6.80310	18.21233	4.60219	70.47911	66.04023	7.44419	17.18071	8.53462	8.63724	5.6561	-75.87877	8.07306	5.99830	1199.38112	8.23619	0.00000	4.31653
7.87897		48.07351	0.45014	49.99262	70.78288	9.42516	4.24310	6.80011	9.35267	18.42745	-67.15407	8.41506	7.30996	1050.14604	8.35167	0.00000	4.88453
6.58546	9.20645	52.69626	0.27118	35.86024	45.37925	7.09534	23.10402	8.97271	6.44500	36.76639	3.47717	7.29027	7.30850	1138.14764	10.38465	1.00000	9.17172
8.06430	8.42147	49.56473	0.47050	27.84748	31.97204	11.19444	14.02310	6.25879	8.55047	34.25	135.31667	10.56410	8.59345	1071.27924	8.35270	1.00000	6.89454
8.84097	8.29101	45.74660	0.94736	36.23505	44.60335	8.04876	17.15887	6.85984	7.46501	51.78967	1.15597	9.06411	7.07652	1116.94830	7.81675	1.00000	9.29741
11.43724	10.59048	31.72417	11.53400	55.88370	47.31789	7.76068	-0.02289	6.93248	8.53000	58.7002	59.4839	8.69548	2.74761	1136.17816	9.58255	1.00000	12.93631
8.87407	7.91830	39.94530	0.96428	61.13019	39.84359	11.29571	22.29043	7.19341	7.56242	51.4781	57.3552	11.18352	8.22875	1168.63425	8.45623	1.00000	7.54830
5.89885	7.86497	80.81758	0.22119	65.61263	44.01797	6.35554	15.49265	9.16749	7.28152	36.92574	14.72443	7.51035	5.39414	1176.54105	8.65343	1.00000	9.65202
7.54962	7.21615	51.06210	0.45318	32.30513	33.05017	6.40382	-4.73014	7.82837	7.40933	1.6561	103.6032	4.74559	6.71408	1091.50018	11.19172	0.00000	9.39001
6.58706	5.80436	52.07387	0.37696	32.84995	45.14923	5.98587	17.98636	8.58499	6.47622	42.28639	18.84	7.40433	6.44180	1159.45810	8.77074	1.00000	9.77668
6.40136	7.95856	31.87445	0.21357	25.77291	64.84993	5.60250	25.60243	7.28030	8.53075	11.15583	42.7125	6.77496	5.55990	1102.73915	8.66389	1.00000	9.29239
8.05857	8.22754	40.61060	0.53312	45.33585	64.65356	7.92296	12.47018	8.94729	8.46571	41.27621	-72.86843	7.60036	7.80532	1142.32773	7.50321	0.00000	5.73363
9.11536	8.42590	27.68360	1.26643	44.92875	26.80055	5.02312	22.05759	7.21833	10.04762	55.82885	-4.21376	7.16186	5.19445	1170.05070	7.89365	0.00000	5.88811
12.01718	7.55431	35.10168	20.49236	49.54712	32.93799	5.95114	21.53478	6.73742	7.93200	35.72917	10.58082	8.23380	2.66990	1104.33563	9.20346	1.00000	13.49653
8.84556	9.52950	41.47080	1.08944	53.69357	48.95932	8.26194	-9.37213	6.81068	6.49078	60.18427	24.95034	5.78175	8.35335	1103.17703	9.29265	0.00000	6.91151
9.44451	6.35780	49.45140	1.67247	52.17633	30.42924	8.03346	18.81564	8.15084	6.92939	18.51957	73.85535	7.30700	7.93216	1052.14889	9.56379	0.00000	8.03659
8.73642	9.32539	46.05187	0.91504	57.91242	67.63215	10.15663	43.10051	7.92967	6.86050	45.73333	4.91667	8.03306	8.55608	1131.74482	9.30170	0.00000	7.80008
8.71071	7.26970	34.93533	0.98557	64.18217	51.82503	8.32263	11.68272	8.09179	7.93316	28.71271	77.656	8.12945	6.77472	1124.91443	9.55248	1.00000	8.72004
9.41089	8.67645	60.69763	1.70466	53.04719	28.47231	7.17758		7.69696	8.40577	41.24264	16.50104	8.73967	5.83847	1056.48370	8.01443	1.00000	9.93816
7.61959	7.14472	46.56091	0.38588	51.74749	43.62608	11.95540	8.55582	8.00266	9.16530	-7.57897	112.23109	11.01295	8.57487	1054.97300	7.28558	1.00000	7.29585
9.54870	9.22805	57.27703	1.88380	37.20294	39.26515	9.88548	23.59453	6.06562	5.55712	4.94273	15.87735	4.98656	10.13917	1197.35129	8.93801	0.00000	8.15094
8.83121	8.92486	24.96477	1.03641	65.41370	58.58992	9.33686	11.58800	6.83188	7.05014	11.50526	77.23826	9.62386	7.03158	1052.17154	8.90211	1.00000	7.90561
6.39527	7.93829	24.02847	0.26129	46.74276	42.01155	7.37723	28.08280	6.90515	9.24679	11.86064	9.0027	6.34995	7.69972	1175.65432	9.72805	1.00000	9.16201
6.00088	7.38943	68.14485	0.21612	52.71325	24.11251	8.52669	11.99319	6.67302	7.71761	43.96222	43.63417	8.43757	8.48895	1120.48945	11.32614	1.00000	10.50490
5.86073	7.22790	33.64873	0.23144	47.54652	25.69992	8.56798	13.90495	7.81799	7.64482	37.16911	10.03478	7.92022	6.46046	1156.17614	10.37587	1.00000	9.16062
8.29691	6.72970	56.97147	0.62447	36.99579	54.88071	7.04217	6.98744	5.24112	8.04325	0.49113	29.47306	7.80927	7.55799	1132.30393	8.50961	1.00000	8.38995
8.06049	8.35851	58.21757	0.58586	37.71493	59.65934	10.25168	6.89892	7.82409	7.52661	41.24255	-82.61573	10.91820	9.06982	1138.90550	7.11349	1.00000	6.85200
9.16198	8.09910	35.81667	1.28163	65.87271	36.66063	6.49965	26.54226	8.55647	7.58482	18.51957	73.85535	7.54134	5.57859	1169.36773	8.90520	0.00000	7.50905
6.93238	9.39837	42.98541	0.28824	27.32015	26.10586	5.97105	25.80538	7.46179	7.46806	40.42386	-3.53261	7.60821	7.34209	1057.98678	8.66852	1.00000	9.23463
8.14923	7.83152	53.54658	0.47887	46.61819	55.66893	5.84469	26.71861	6.83534	6.91794	43.71032	-1.05366	5.95354	6.14329	1105.94014	8.75729	0.00000	5.73778
9.14802	7.69961	27.12402	1.30673	46.63096	64.65666	4.08544	6.51839	7.32644	6.11871	43.83125	5.03586	4.53531	3.35618	1116.06923	8.51088	0.00000	8.30280
7.31579	6.61997	49.25992	0.40921	41.17212	60.34907	9.08564	26.69304	7.31289	8.56847	9.3337	122.8637	8.49082	7.38713	1129.57460	6.85112	0.00000	6.67616
7.81374	7.55267	53.93549	0.53575	55.43902	64.57560	8.49960	17.97586	7.40442	8.53640	13.70167	-89.10944	8.47551	6.48080	1145.59321	7.33433	0.00000	3.76913
8.99468	6.75783	64.19052	1.16190	51.82549	15.41178	11.20194	24.04440	7.98234	6.40773	48.43174	17.8031	10.82972	6.68620	1141.38014	7.72415	0.00000	9.50066
5.58019	8.48054	41.16779	0.20988	57.93536	31.53193	6.55700	12.18306	6.63414	10.09662	13.70167	-89.10944	5.17561	6.27660	1096.02334	8.97696	1.00000	8.85241
7.12929	7.14731	55.77039	0.29121	37.94873	59.02005	5.97282	11.40211	8.00256	8.74499	37.1759	128.9889	6.49761	7.80673	1143.18245	7.86276	1.00000	8.98123
7.50015	7.82715	32.23673	0.38459	35.84841	57.14291	6.92014	16.61981	7.12603	7.84270	45.53929	-122.38731	6.81418	8.09776	1194.62886	11.31882	0.00000	6.89559
10.20086	9.95345	38.21541	3.42102	38.92207	38.08228	6.22096	-3.33621	7.28172	6.86820	-11.78333	19.91667	7.32317	5.55247	1093.99896	8.69656	0.00000	4.12723
6.56130	8.14322	53.40834	0.20575	35.26362	48.75539	7.26445	20.13640	9.19532	6.58479	18.65297	-72.09391	8.70016	7.90006	1168.28910	7.55899	0.00000	7.24637
7.76387	8.89838	22.99836	0.45360	51.44143	59.25234	6.79264	8.80102	6.75613	7.96782	43.96222	43.63417	5.59205	7.73979	1182.25002	9.75789	0.00000	8.74928
5.91151	7.58498	47.79238	0.20511	43.36119	50.90435	6.51827	0.84505	6.49851	8.16567	48.28259	9.72749	7.42602	6.47993	1081.48364	8.17517	1.00000	8.91324
10.32246	6.96289	51.09956	3.86417	18.73772	52.28378	7.60561	-4.70127	8.14249	5.98448	40.72586	8.55552	8.47195	6.11434	1140.24536	8.88692	0.00000	5.15302
10.69488	9.69230	26.14985	5.62597	36.54906	52.23028	8.56312	0.79687	5.71888	7.96908	36.82167	128.63083	10.38118	7.45323	1111.19304	8.91960	0.00000	3.52830
7.80974	8.27999	35.32106	0.42315	42.93903	48.41615	9.25597	14.65379	8.75529	7.81606	-7.51611	109.05389	7.38420	7.89177	1126.50480	10.33047	1.00000	7.85444
8.19440	8.11221	62.36657	0.70064	36.73438	44.30211	7.29357	10.32477	8.95911	7.54733	36.64852	51.49621	5.72378	9.07765	1166.00338	9.28498	0.00000	6.49701
8.72538	6.99988	56.50785	0.90248	36.48328	22.33327	11.48247	7.33685	8.69680	7.92783	41.75338	-86.11084	7.47809	7.54153	1179.73408	7.75244	0.00000	5.83594
7.10696	7.01469	46.00067	0.26317	56.69102	40.50276	6.73673	8.40988	8.17063	9.52618	65.84811	24.14662	5.77314	7.79731	1165.55404	8.20733	1.00000	7.87903
