CO	Pb	O3	CH4	CFCs	H2CO	SO2	latitude	PM2.5	TEMP	warning	longitude	C2H3NO5	PM10	PAHs	PRES	NH3	NOx
6.90914	59.68062	8.67713	8.90147	61.74158	53.69462	8.88845	9.3337	5.73282	16.97104	0.00000	122.8637	0.24662	9.30895	7.35371	1121.90642	7.36693	5.64728
8.12249	61.49753	5.26507	7.56815	56.93067	47.83364		28.92694	6.50112	20.73285	0.00000	78.23456	0.28844	9.52943	9.38803	1074.72656	3.38643	12.04981
5.25565	52.89076	7.79261	6.56063	23.33693	54.47319	8.58454	9.535	4.27242	0.16305	1.00000	-13.68778	0.05816	7.09325	8.77285	1080.70908	7.66069	8.13644
4.44453	15.54447	6.06194	6.47029	45.77759	49.12447	10.98339	-33.75881	6.41604	11.63037	1.00000	150.99292	0.86765	10.66864	6.71588	1145.82928	12.12125	4.87903
8.15116	47.68660	10.62461	9.18912	54.63381	44.31457	9.81183	36.92574	5.52738	-6.61335	0.00000	14.72443	0.26071	9.39554	6.85570	1079.95912	6.99081	7.96473
7.80933	49.27200	9.50872	8.40011	44.91731	49.66134	9.97946	3.51667	5.92934	23.37388	1.00000	11.5	0.04751	6.91057	9.10787	1172.87004	6.93595	9.13876
6.92639	56.24011		8.28250	48.90081	59.65993	12.08680	-38.16604	6.03403	14.17030	1.00000	145.13643	0.63849	10.35827	6.33226	1161.57818	9.55744	6.51725
8.45504	37.98772	8.68265	7.99245	66.13171	37.46987	6.22891	52.53048	8.77743	16.44261	0.00000	13.29371	0.28067	9.44425	7.24992	1176.96613	6.66005	8.98222
7.53947	50.43111	11.38906	9.30361	21.53743	42.32840	8.07158	-4.16694	7.32774	23.92481	1.00000	-40.7475	0.54358	10.20886	8.02576	1094.58465	4.32031	8.09946
7.91777	45.17806	9.00899	6.78437	52.66658	50.10821	5.87598	6.03333	7.48947	18.76388	0.00000	37.55	0.20221	9.14381	8.50262	1082.07877	7.50161	11.20283
8.11494	56.01112	9.24108	6.63094	62.06481	35.89599	9.28448	33.37526	6.39031	5.15705	0.00000	74.3092	7.34476	12.83531	6.79789	1197.61426	6.87754	7.16161
7.45688	53.33713	8.78895	8.16997	49.63329	34.36837	8.34156	41.92361	5.74615	21.75353	0.00000	20.91361	1.52277	11.24327	7.30898	1063.27319	8.05386	5.92068
7.38120	68.82514	5.43488	9.78085	47.44489	55.65459	9.91140	-27.50578	7.45687	28.65009	1.00000	153.10236	0.34553	9.69319	7.10679	1127.20755	11.63225	6.57084
8.52211	31.55830	9.15035	8.25907	53.40616	45.21395	6.86102	34.81667	8.23011	3.29412	0.00000	137.4	0.15152	8.77586	6.33502	1164.68147	7.09220	9.06667
8.21018	46.69578	7.41567	6.75427	52.07869	40.76809	7.86775	42.64031	6.55023	15.91789	1.00000	125.51176	0.08807	8.01837	8.91445	1196.40962	9.41961	4.80220
7.09915	70.04340	9.17324		56.94282	51.34271	6.46705	53.59337	9.03640	16.74922	0.00000	9.47629	0.08548	8.02191	8.86864	1123.38028	6.90713	10.16641
7.64599	61.65486	5.99302	8.43461	61.11344	42.24445	9.47221	-22.53722	9.38073	28.54472	1.00000	-42.98194	0.78921	10.57681	6.64952	1064.12433	12.59108	4.24323
7.63672	58.85668	11.07431	7.05376	53.49015	74.09662	5.53975	33.93113	12.58693	43.13058	0.00000	-117.54866	0.20250	9.15417	7.43184	1194.80567	7.85055	5.47176
6.39715	44.21878	6.09668	8.18777	61.93277	62.62900	11.24076	49.88307	8.11536	13.98559	1.00000	-119.48568	0.22396	9.19214	8.30466	1058.04933	8.36079	3.89302
6.48489	56.50173	5.32802	6.78638	59.27099	56.86085	9.13852	22.98212	7.88349	11.35069	1.00000	-80.58556	0.35008	9.76013	9.51987	1174.80549	9.61833	7.61011
7.09559	54.90322	7.50144	7.06580	40.35804	54.45252	7.97970	22.75218	4.61081	14.72798	1.00000	72.68533	0.03691	6.78708	7.39883	1081.73749	6.77277	7.27828
8.85510	53.31603	10.35209	8.46322	58.82481	27.59617	10.39641	43.86682	7.06082	23.96270	0.00000	-79.2663	0.27860	9.43846	8.63244	1083.78501	9.41587	8.54615
8.69415	51.43998	8.62587	8.37812	48.27619	40.33884	6.43458	23.02677	9.00919	21.14445		113.13148	0.33741	9.69372	9.40141	1071.77751	7.07787	7.95831
7.90893	55.15666	10.62057	7.35855	60.03994	46.21301	10.70539	49.5099	7.27533	11.57642	0.00000	6.74549	0.86300	10.67787	8.58612	1112.66061	8.82507	9.71128
6.37289	66.11172	7.33235	8.72221	54.88702	45.09584	5.13305	19.04222	6.60970	8.00750	1.00000	-98.11889	0.05541	7.30133	7.94700	1198.72214	8.61941	8.05772
8.35862	58.50951	8.77698	8.76257	51.01020	59.17995	5.92697	22.4711	9.38251	19.49401	0.00000	88.1453	0.10964	8.42634	7.35619	1127.49264	6.29226	10.62871
8.17515	53.20190	6.60821	7.07320	39.68968	42.31563	7.01102	40.58654	6.79148	24.41122	1.00000	-122.39168	0.06104	7.27925	7.74555	1107.96888	7.95152	7.24668
8.34662	45.42205	6.14409	7.51552	58.44281	55.94932	10.30203	34.61667	6.36952	23.15773	1.00000	135.6	0.35232	9.74054	7.40160	1189.45226	7.14945	5.56389
6.45757	56.45298	8.61715	6.86698	48.40092	57.03810	5.94637	23.15678	5.29132	29.29504	1.00000	-81.24441	0.06810	7.15587	7.83027	1178.12514	5.41929	6.77226
8.64905	61.04069	9.41445	6.76306	57.89522	48.52234	5.73018	51.47805	7.14300	19.25881	1.00000	6.8625	0.04247	5.75869	7.92721	1120.17533	5.91877	7.20875
6.72362	80.53841	7.40709	8.16823	52.50198	63.99770	5.41084	49.07866	8.03204	8.38740	0.00000	30.96755	1.80242	11.40893	7.53979	1086.63906	5.04407	8.78371
9.25474	71.81741	10.24556	7.10938	61.20874	56.73482	9.87833	50.80019	6.13569	12.76495	0.00000	7.20769	0.27475	9.36692	7.16988	1199.74860	7.88157	8.68850
7.03849	48.46777	10.76218	7.34886	57.51217	55.17812	11.25362	33.72255	7.61592	18.65839	0.00000	-116.37697	0.06612	7.89647	8.64165	1078.50002	10.33984	10.46386
8.19264	54.67559	9.24343	6.15646	42.94766	61.94804	8.41750	48	4.39180	14.61971	0.00000	-4.1	0.05307	6.60849	5.76710	1169.96179	8.30704	6.22758
7.61012	71.38189	10.01294	6.84572	47.92825	67.15400	10.66779	3.51667	7.56183	5.49588	0.00000	11.5	0.41965	9.88361	9.61617	1165.63590	8.62068	9.70737
7.05157	50.88686	5.87878	8.96976	43.40447	60.70289	10.64384	20.74122	5.90296	20.13277	1.00000	-100.44843	0.17780	8.90669	7.75839	1100.91130	8.09703	5.93626
6.22281	45.78289	6.10082	7.60506	51.47453	45.68134	9.57252	32.54044	6.23457	-6.91395	1.00000	-82.90375	0.72179	10.48923	6.18795	1167.32109	9.20501	6.50117
9.14083	34.65288	9.96409	8.74696	41.25221	34.00072	3.62098	42.7392	11.56434	5.42245	0.00000	-84.62081	3.70441	12.14832	9.08822	1129.52921	8.43758	5.60817
7.82532	44.83755	9.00927	8.41616	42.10393	40.10376	6.90128	50.72043	8.26183	11.62835	0.00000	11.34046	0.06651	7.68288	7.28628	1103.12938	6.83398	10.49155
6.07517	67.73912	9.45064	8.41057	34.88388	19.10796		-8.99167	6.23305	22.88956	1.00000	125.21972	0.04237	6.65458	8.12174	1168.45224	6.85429	8.14876
7.54601	70.94246	10.23754	8.23227	62.07929	67.62500	6.73468	23.15678	8.62528	23.15804	0.00000	-81.24441	0.11828	8.35181	7.48144	1093.64711	6.66226	8.62352
	66.69766	6.03895	7.91791	36.28348	52.26231	8.67674	52.47774	6.77318	22.42390	1.00000	10.5511	0.23607	9.26797	6.43919	1133.41163	8.40073	7.50538
7.17587	37.02354	5.54130	8.22054	59.04990	33.65883	10.74020	38.06084	5.77897	12.40561	1.00000	-97.92977	0.42584	9.93271	7.42205	1116.49086	7.21213	7.08731
8.31391	47.76244	6.52380	7.94863	76.48619	42.20798	9.82175	50.82882	6.62967	11.25386	1.00000	-0.32247	0.02225	4.84174	8.52278	1062.27635	6.69079	10.58636
5.32510	43.59350	9.70941	7.54170	47.57893	60.18300	4.57502	38.06084	9.31389	14.02666	1.00000	-97.92977	0.42002	9.87616	7.20054	1173.77827	6.42865	9.46927
8.61808	49.13509	8.23603	8.35110	44.67410	66.30049	8.15238	10.20898	5.05676	11.59117	0.00000	123.758	0.31352	9.52954	6.43897	1167.89398	5.62611	3.36778
9.03529	48.63240	6.13770	8.05874	60.59921	31.68550	7.79403	37.74615	7.02648	8.12488	1.00000	-25.66689	0.19471	9.06594	8.26132	1089.83248	8.30007	7.84044
8.32491	70.03159	9.68579	9.12269	62.56980	76.34611	9.50520	-4.5833	6.91107	14.87786	0.00000	15.16554	0.05123	7.39813	6.91193	1147.36902	11.45226	8.84446
8.63368	40.22192	9.40562	8.51312	69.17832	43.36874	6.76120	-7.01833	9.02631	26.33386	0.00000	107.60389	0.21423	9.19677	8.11552	1101.83325	6.75736	7.72290
8.14535	68.72910	7.80709	8.91994	61.66328	55.49173	9.89366	48.77644	5.64686	17.12402	1.00000	2.29026	0.06025	6.32298	9.88202	1063.29798	5.46901	9.66389
7.30926	68.49266	7.78962	7.47390	65.92739	41.40749	6.11399	45.53069	5.73612	29.90650	1.00000	9.40531	0.08607	8.11438	7.44012	1062.19248	4.97515	7.48808
8.63026	45.89676	9.92537	9.08884	54.63794	57.54498	6.74602	41.84364	9.68552	9.85275	0.00000	-87.71255	0.10583	8.47178	8.10579	1199.71141	5.70434	8.01064
6.97462	66.64838	9.79340	6.77133	59.39942	60.98617	10.23995	-27.50578	6.95371	11.27911	0.00000	153.10236	0.18461	8.94943	10.77920	1073.17203	9.55377	9.21954
8.02809	49.71054	9.49683	8.43502	48.49126	64.53416	10.20151	-7.81667	7.53391	17.42413	0.00000	112.01667	0.13237	8.63134	7.71027	1112.34094	9.98252	7.09101
8.00031	71.80685	7.20120	6.39134	50.54217	28.13714	7.12529	38.55632	7.04144	5.14495	1.00000	69.01354	0.04552	6.38670	8.58830	1195.10091	10.53787	5.95668
6.94867	49.34655	6.79622	7.86079	63.89071	53.73216	8.78620	40.81	3.97320	33.20686	1.00000	-73.9625	0.48544	10.08220	7.37789	1160.35836	6.89751	7.38461
9.29292	39.42180	7.25529	7.43716	56.27099	33.73868	6.74708	25.67927	7.11296	19.70915	1.00000	-80.31727	0.22729	9.20443	8.58094	1095.76960	10.12471	6.49884
9.05610	41.94778	8.63209	7.99228	59.83224	63.83685	8.20039	38.38479	6.34790	32.66771	1.00000	-0.76773	0.08693	7.76581	7.85546	1070.60845	5.33184	8.70533
7.88350	31.67817	10.15290	6.91384	76.93808	63.79305	10.07048	9.535	5.62387	25.08454	0.00000	-13.68778	0.01676	5.58452	9.93317	1066.42385	9.77753	8.52484
8.67683	84.12779	8.74174	9.17769	48.17123	54.59475	8.81694	37.71715	5.83322	3.16661	0.00000	-122.40433	2.09952	11.56731	6.60308	1135.50672	4.44157	4.10867
7.42603	46.07251	6.52596	10.78140	47.51268	49.79820	5.96697	7.65649	8.19186	5.73549	0.00000	4.92235	0.90223	10.70558	8.74555	1133.73154	5.47929	9.54864
8.92386	56.54650	7.58987	6.78725	52.19305	35.61993	7.00621	34.81667	5.16760	10.79734	1.00000	137.4	0.34451	9.65484	7.56203	1132.99243	8.49300	5.93992
9.11245	49.23659	7.92116	7.18868	38.12978	62.97778	7.39675	1.6561	9.07944	12.35424	0.00000	103.6032	0.14086	8.69866	9.29276	1070.08032	6.29144	8.58978
5.73627	42.06204	10.43838	7.46118	64.11585	47.95672	4.01003	-26.93366	12.21264	7.65708	0.00000	29.24152	0.29958	9.56451	6.97724	1120.11176	8.77974	7.91567
8.24436	62.18465	7.21670	8.69576	47.73718	35.14245	8.40611	30.29184	5.07892	7.04022	1.00000	71.67164	0.04157	5.19394	6.92838	1098.09534	7.99359	8.59374
7.01948	67.09312	9.95214	6.08009	32.87811	73.65102	9.83776	0.76755	6.44293	8.61401	0.00000	24.43973	5.71558	12.58227	7.87619	1173.35833	7.61160	9.18142
7.35908	75.76235	9.33695	7.64350	47.12409	72.65833	9.57698	37.73222	6.93537	19.56920	0.00000	115.70111	2.78699	11.86539	7.89315	1169.54192	8.67986	7.24162
7.94518	49.58355	9.96046	8.02767	62.77831	62.22386	9.19470	-3.74912	5.18173	-1.97757	0.00000	-73.25383	0.12821	8.55352	6.43887	1087.12253	8.55481	7.51572
5.31424	70.59368	7.74348	8.86615	27.14672	49.08860	6.82983	23.5654	8.00051	15.24787	0.00000	119.58627	0.18818	9.08109	6.87786	1066.51815	4.82128	9.84520
8.23384	27.10640	5.49514	9.11396	39.03461	45.32231	10.25003	25.49043	7.10006	11.79623	1.00000	85.94001	0.29854	9.47614	7.44954	1107.15474	9.60631	7.07237
6.97645	58.38948	8.38163	7.34349	34.35651	40.00057	9.96291	28.15112	7.39712	3.91774	1.00000	-82.46148	0.01294	3.78231	5.97140	1156.25553	7.04515	10.23445
7.85388	54.00394	9.81088	8.16120	51.06588	56.85208	7.59622	19.64745	6.79214	20.57411	1.00000	-102.04897	0.08472	7.88846	6.48324	1120.40875	4.84710	8.10785
7.77861	64.83500	9.49689	7.55904	48.22385	59.09275	9.75430	-22.9	6.79010	-2.39706	0.00000	44.53333	0.06953	7.66891	7.71659	1182.93135	9.51461	8.22677
8.54229	48.31270	6.21845	7.81972	54.49764	57.44737	7.60345	-3.74912	4.85161	24.71878	1.00000	-73.25383	0.04929	6.78426	7.23024	1161.57276	7.45150	8.46697
7.43849	54.54187	9.63631	6.31968	44.49502	37.72053	11.06520	36.20829	7.15528	14.29443	1.00000	-115.98391	0.03258	5.01063	8.33090	1074.73113	6.52607	10.31905
6.61323	66.29120	9.03285	7.42551	38.06710	47.65433	7.11356	41.92361	6.47009	2.64221	0.00000	20.91361	0.08224	7.81961	8.39874	1109.19667	5.96062	11.71159
6.74839	53.93349	9.38275	9.03410	45.62772	58.59526	8.69811	-19.72806	5.64133	31.37844	1.00000	-50.19556	0.09548	8.11723	7.92090	1107.36284	6.40973	8.31099
8.07200	44.50965	9.12228	7.64025	55.63351	50.11016	8.35631	8.48714	5.36658	22.70195	0.00000	-13.2356	0.04660	6.17290	8.57186	1105.53440	8.96188	5.81551
9.96059	49.97151	7.31317	7.28290	52.40174	44.61219	7.57521	41.15612	4.33981	8.51699	1.00000	1.10687	0.42542	9.93275	9.29116	1068.06627	9.24553	7.39917
8.35712	39.26763	10.98092	9.41649	70.90873	55.36922	8.85305	47.48444	4.93045	22.76456	1.00000	36.25361	0.16030	8.74596	7.49627	1056.92102	6.63107	7.37722
7.51701	67.97764	6.08804	7.37754	48.99241	57.09737	10.30647	53.00974	5.90192	12.30648	0.00000	-3.05814	0.24228	9.32969	9.17881	1167.10619	7.95689	6.14418
8.69298	48.75892	6.77997	7.70338	58.90283	51.86942	6.34773	33.93113	5.51546	11.73007	0.00000	-117.54866	0.06733	7.72720	8.55748	1134.98570	9.46420	1.74230
7.07539	59.05849	6.37439	7.87677	50.46762	47.65498	8.53126	-11.78333	6.12555	13.86408	1.00000	19.91667	0.09114	8.17147	7.47558	1198.35507	7.83532	6.49624
8.30557	50.72142	6.13186	6.88265	50.18671	62.58508	9.83925	46.23899	7.16991	28.11299	1.00000	-63.13414	0.19475	9.08436	8.57109	1192.47578	9.30087	5.55643
8.29175	64.83443	9.08464	7.52553	39.16050	65.58250	7.05830	1.6	6.28280	-5.32653	1.00000	103.81667	0.07703	7.72308	7.49668	1097.90092	5.56240	7.78695
8.19885	35.44947	8.63710	8.19575	74.46577	43.32950	7.71369	1.6	5.25629	19.61660	0.00000	103.81667	0.41423	9.90790	8.95964	1084.80433	9.19352	6.25152
6.53686	33.65133	8.30724	7.49009	39.03230	58.04311	9.99435	33.35283	5.37980	1.16084	1.00000	-111.78903	0.04660	6.64267	7.15922	1083.14987	7.10204	9.35667
8.35898	39.50090	9.64016	7.54066	58.39480	34.09378	5.39783	52.47774	9.47990	21.57257		10.5511	0.32652	9.64033	8.90429	1115.75278	7.34995	8.44550
7.55523	71.48391	7.98445	7.48219	49.89257	50.62537	6.25526	45.78071	8.87887	37.17311	0.00000	12.84052	0.52017	10.09938	8.34131	1066.10180	5.72379	8.10941
4.93908	61.01963	11.78710	7.77683	47.80048	86.14386	6.29156	-8.99167	10.79017	19.29465	0.00000	125.21972	0.06581	7.11824	7.45310	1113.52762	8.24651	8.47699
7.89447	48.08944	6.78495	9.18567	40.17629	28.75295	8.73464	47.83333	5.32210	15.31192	1.00000	59.6	0.04432	7.32810	7.00935	1160.33845	9.17209	6.87412
6.45960		11.24938	9.41680	39.54182	40.13809	10.61602	44.98901	8.77997	13.14058	1.00000	38.94324	0.06114	7.77320	7.32013	1093.22574	5.50741	10.36430
6.10655	31.09036	7.43629	8.46459	58.12101	44.48351	6.56544	37.73222	6.71114	21.79957	1.00000	115.70111	0.09538	8.00760	8.97719	1053.36705	9.13986	6.08883
8.13687	49.62290	5.05759	7.41222	55.69161	39.27432	10.16090	5.20856	6.13794	23.36708	1.00000	-74.73584	0.24048	9.33012	7.22173	1070.47659	7.40646	7.29529
7.85895	41.12187	6.78882	6.95764	61.17285	32.86609	9.13878	40.42386	4.25416	1.65903	1.00000	-3.53261	0.07955	7.97440	8.89001	1068.70626	8.09694	7.26188
8.71034		8.16833	7.91419	53.03257	73.16538	5.04870	44.59445	10.35524	22.26936	1.00000	11.04979	0.47630	10.04263	7.14417	1051.11110	7.78655	9.14476
7.42606	67.29701	6.04575	7.77308	40.89436	54.54907	10.55194	40.65538	7.63040	10.40212	1.00000	-74.38987	0.66641	10.36290	8.13699	1098.75510	9.06253	4.13500
8.64075	61.67792	6.98024	7.35256	35.34488	35.13316	10.30231	37.56667	8.42228	12.00239	1.00000	140.11667	0.02059	4.03036	6.63323	1176.92513	6.37478	11.60172
6.31166	48.27417	9.96503	6.84868	35.85384	74.43500	10.08117	35.8		-8.08629	0.00000	137.23333	0.09423	8.21338	8.42795	1094.82310	8.90538	8.75139
6.51250	48.26960	9.09479	6.32755	56.97382	50.69810	9.54289	37.95143	6.63928	4.84726	0.00000	-91.77127	0.19868	9.13780	8.77922	1140.82199	8.62936	7.27563
8.25158	44.75737	8.06701	6.65579	42.55740	46.89896	6.85562	53.00974	7.93067	2.16822	1.00000	-3.05814	0.23926	9.24482	6.18742	1067.66362	5.49492	9.48798
7.36421	48.03856	8.09069	9.26738	51.17973	35.32840	7.54674	9.3337	6.52127	7.17327	0.00000	122.8637	0.38683	9.80488	8.05790	1136.66534	5.30662	8.38679
5.91680	49.24393	7.46240	9.02119	43.42839	53.45989	8.02910	54.39635	6.03881	11.76403	1.00000	24.04142	0.30482	9.67182	8.82770	1178.04587	9.54729	5.18029
6.95926	71.65066	7.06498	9.09566	48.46162	56.18274	8.08957	41.82143	6.36231	4.31947	1.00000	41.77921	0.04868	7.52319	7.71441	1196.85362	11.03764	6.15827
8.60350	55.68084	4.56777	7.73204	64.90842	65.06799	11.86220	10.58806	7.07518	19.64735	1.00000	77.24779	0.37160	9.78488	8.38189	1082.41886	9.50238	7.38554
7.15355	56.07810	7.21138	6.18969	49.64312	39.05971	7.80987	43.50891	2.49993	11.62601	1.00000	16.43915	0.18237	9.00205	7.59402	1153.19186	5.61747	9.10511
7.86726	42.18945	8.12933	7.15061	60.63579	29.34267	6.15296	53.59782	8.50287	18.53123	0.00000	34.33825	0.23199	9.25575	8.29792	1081.43184	6.21894	10.05016
7.28882	45.79097	7.54274	8.89929	55.75810	62.45667	4.48135	35.85	7.78452	23.50986	0.00000	117.7	5.21996	12.49259	7.33037	1160.04862	6.42949	8.83420
8.70628	51.61831	9.19883	8.40111	69.68690	21.09461	8.95229	60.18427	6.56680	17.69662	0.00000	24.95034	0.30054	9.59749	7.37789	1085.94688	8.72105	5.50191
7.71044	50.77635	9.79119	5.74862	83.98540	35.67213	12.37390	49.13645	7.63925	17.99633	1.00000	8.91229	0.03582	6.45836	8.61549	1143.28148	4.65944	11.41386
8.73102	55.48724	9.05440	8.38236	81.29470	51.79337	9.24830	15.45144	5.61374	25.47170	1.00000	78.14797	0.01453	4.88859	5.86131	1115.65944	7.33172	8.64038
8.38385	56.77614	9.13614	8.68867	57.96885	70.25819	8.66892	50.09019	5.50130		0.00000	8.4493	0.41115	9.88831	7.22449	1151.39574	7.04731	5.05174
8.37390	75.87869	8.16435	8.95840	51.80289	28.95920	8.44057	33.37526	6.97552	-1.87261	0.00000	74.3092	0.06850	7.74814	7.59309	1112.15166	9.54376	5.10851
6.26321	66.46434	8.84671	9.47818	55.44211	47.45369	6.94477	33.92866	6.60627	2.60703	1.00000	-6.90656	0.03461	6.27481	7.93532	1097.85871	11.30963	2.31087
7.29860	60.48293	8.78601	6.97568	60.60800	36.21051	6.38665	48.35149	4.95427	4.94027	1.00000	8.96317	0.03759	6.66440	4.69228	1156.02001	11.25496	5.16763
7.58070	39.34854	9.80299	7.92767	47.31159	50.72965	9.49756	-10.95817	5.54544	16.05725	0.00000	-38.79084	0.05603	6.92833	9.84917	1123.78760	8.54564	6.79527
6.85276	49.72989	7.87468	8.83664	41.60944	61.27204	7.24110	43.61092	4.38344	23.77915	1.00000	3.87723	0.05071	7.27743	8.71272	1171.33597	9.54250	5.57899
7.60271	29.26626	7.36978	9.59638	33.86495	41.29802	7.89612	6.8485	9.48489	-7.46554	0.00000	3.64633	0.08522	7.71272	9.49237	1180.62226	5.01002	9.39676
8.01154	42.91747	9.79219	8.84965	48.31953	38.76152	7.08648	-13.7804	9.09217	8.46790	0.00000	34.4587	0.06917	7.28238	8.01125	1102.55831	7.05086	10.02225
7.31840	50.66399	8.66886	8.25955	36.16273	50.48809	9.17197	34.81667	6.53359	8.83127	1.00000	137.4	0.29223	9.44766	8.02595	1130.87094	8.74303	6.49466
9.82676	65.08443	10.54711	9.35886	35.59029	35.71674	4.03797	40.65995	11.76527	11.75187	0.00000	-111.99633	0.62175	10.32087	8.43744	1122.15590	9.21930	7.37114
6.12731	37.10234	11.68798	6.10549	45.31872	33.58546	10.07966	41.75338	8.47592	25.82248	1.00000	-86.11084	0.04145	6.53123	7.06933	1180.30795	5.72207	9.61707
8.69470	75.65291	8.39438	7.26345	47.45664	36.72046	8.66116	60.18427	6.22790	17.25325	0.00000	24.95034	0.56278	10.19595	8.05631	1113.01058	8.31132	4.66666
8.22920	24.64156	8.09418	7.91928	51.12255	72.21385	8.83547	31.20176	7.32457	3.73118	0.00000	29.91582	0.44507	9.93671	7.75460	1093.48515	10.24227	6.35017
8.44945	43.79952	5.69377	7.48353	63.00969	28.06599	10.35291	41.09822	5.38866	23.01421	1.00000	120.74792	0.46662	10.03328	9.41659	1129.65839	6.20532	7.11526
8.62633	42.46645	7.54712	7.74464	42.50052	66.03969	5.79603	-22.97056	5.79223	21.08970		-46.99583	0.10892	8.23320	8.47531	1136.97915	8.37258	6.83880
9.14729	54.35143	10.20068		67.55959	43.57007	10.20580	50.80019	4.79716	17.97462	1.00000	7.20769	0.09407	7.96426	8.24899	1198.44644	6.86281	8.42472
7.82586	63.80660	7.74410	8.01980	67.93206	58.12994	10.11624	50.80019	7.64516	10.09816	1.00000	7.20769	0.03244	6.00102	7.17548	1065.12423	6.43876	10.82934
6.98836	63.90316	8.04756	7.24129	45.51077	44.37579	6.10079	48.8222	7.50560	28.03823	0.00000	2.12213	0.20910	9.07942	6.80656	1067.19579	4.83549	11.16136
5.09504	66.20584	9.11649	8.86521	50.07218	71.19563	10.76332	34.61667	7.15535	25.02070	1.00000	135.6	0.02038	5.12618	7.86779	1067.22781	7.94107	10.32323
8.40348	39.96877	8.01714	10.57625	55.37738	44.00523	5.55688	-8.76194	8.34254	4.70992	1.00000	-63.90389	0.03893	6.69521	8.00894	1104.01389	12.08155	4.77468
7.02220	45.36486	9.57780	8.81383	84.32564	41.39607	9.66631	40.67705	6.07354	21.77517	1.00000	-73.89125	0.04081	5.07320	6.90715	1107.00887	6.77079	8.94631
8.31077	42.30508		8.83520	66.75589	55.40747	6.65149	31.12406	9.80576	-2.62345	0.00000	-97.90308	0.19534	9.02926	9.51062	1105.08981	6.46434	8.57124
6.28644	52.21911	9.91480	7.69458	43.21506	34.69555	8.26203	29.22254	8.57239	-21.16236	0.00000	79.5286	0.07332	7.91387	5.74230	1161.06244	4.79174	6.66045
8.40989	68.24027	5.56190	7.32644	42.30794	46.78153	11.43583	34.08565	5.71090	22.28396	0.00000	74.80555	0.08380	7.88445	7.42788	1197.63623		6.45957
6.39485	37.91069	8.72164	7.04013	47.20227	49.62312	9.01094	-22.92306	6.82908	24.81465	0.00000	-53.13722	0.08677	7.91929	7.68612	1192.22762	10.76883	8.63316
7.55263	55.17616	9.15964	8.45245	22.87776	45.48344	9.35520	41.8542	6.01374	8.61464	1.00000	-87.66561	0.03570	6.37005	8.90215	1063.47427	6.79458	8.93111
7.37963	51.46189	7.16111	7.30311	45.00123	29.89415	10.12911	18.20854	4.99328	7.37224	1.00000	-71.10077	2.32849	11.68423	5.08914	1090.72362	7.22987	4.41802
9.02206	55.46649	8.51200	7.05683	75.67583	44.76055	4.75675	-1.26424	9.51504	19.18164	0.00000	104.09701	0.57672	10.27535	6.98962	1168.30499	7.31041	9.96812
6.29613	26.33261	5.97109	7.67393	36.99435	43.47068	9.00247	-1.6	7.33158	15.34988	1.00000	103.61667	3.18149	11.99751	7.69695	1158.67092	9.60199	6.45337
7.96666	45.93736	9.46463	8.26589	56.03788	49.32461	7.01262	38.13708	9.69244	23.65619	1.00000	41.00817	0.47047	10.03175	8.21634	1077.43843	5.46966	5.34657
7.45092	71.99492	6.23588	9.24192	53.62431	56.09369	4.87089	15.46063	9.81686	17.86989	0.00000	99.89166	0.52643	10.10255	6.27391	1115.56743	5.13951	11.44818
6.98454	61.43906	7.58944	9.91048	56.66954	53.79390	6.99063	33.86419	9.08360	22.02479	0.00000	48.26258	0.19322	8.96451	9.37024	1058.51232	4.85886	9.02250
