PM10	warning	NOx	NH3	Pb	H2CO	O3	CO	TEMP	PM2.5	CH4	SO2	C2H3NO5	latitude	CFCs	PAHs	longitude	PRES
6.78705	0.00000	9.81121	5.17295	48.80331	37.36122	8.04183	8.07878	29.02597	5.58834	8.75494	6.12796	2.66309	-8.28333	70.43270	4.57348	-35.03333	1066.92349
5.83732	0.00000	9.69605	6.30284	48.86687	49.77223	8.98542	8.98150	23.80369	7.23399	9.36536	5.65097	1.85459	18.00747	66.91952	7.92097	-76.78319	1115.23686
7.11906	1.00000	7.25351	10.53613	34.57119	46.83739	6.93941	8.77817	22.12295	8.02608	9.33008	7.89696	2.49051	-33.59217	57.74104	6.59944	-70.6996	1094.60199
6.26905	1.00000	3.99126	7.37445	50.26564	45.36338	10.34945	9.04867	15.88569	8.19013	9.70602	6.77557	1.09137	18.87813	36.91470	8.55140	72.93924	1074.15934
7.84405	1.00000	7.87845	10.52804	63.12493	53.69760	10.26630	7.45125	20.69636	8.14693	8.18714	7.54529	5.54626	12.25282	57.75691	9.04076	79.41727	1060.83575
9.00758	0.00000	10.98471	5.91949	47.22801	80.16400	9.80123	9.69665	6.47078	8.28816	9.01258	5.85755	12.33052	52.71083	17.04098	8.82343	5.74861	1137.39343
7.57278	1.00000	10.17397	4.32253	43.71591	57.01758	8.00403	8.90677	2.44970	7.20151	8.14196	5.70822	5.02541	48.8222	52.24317	7.61964	2.12213	1137.30870
8.16189	0.00000	8.10367	5.27307	37.61142	52.46321	8.58633	9.47441	11.38936	7.34699	8.65566	7.22602	5.86587	11.15583	64.97213	6.75369	42.7125	1149.07878
7.05543	0.00000	9.58226	6.58520	55.13283	49.17940	9.01983	8.24486	18.59685	8.38824	8.14617	5.72853	2.92774	27.76056	69.39108	6.36167	-15.58602	1197.41994
6.47369	0.00000	9.26927	6.25457	71.52599	52.74159	8.89815	8.66620	19.41938	7.20703	8.65540	6.35557	2.57402	52.59319	47.31239	7.62901	13.32127	1102.53796
7.12847	1.00000	3.71035	6.86622	50.55991	72.60049	9.02433	10.53910	16.12114	7.55386	10.68061	8.55545	2.74378	28.15112	51.65558	8.76190	-82.46148	1186.38636
6.62254	1.00000	3.23173	6.57726	50.11538	47.18152	9.22719	10.78288	12.21305	7.07227	11.33135	8.37314	3.66269	55.38752	34.59480	8.16307	36.73307	1105.69000
6.01164	1.00000	5.80908	8.58675	56.60190	49.85109	6.17705	4.94842	32.05118	7.94496	8.80493	7.94601	2.95827	-17.73648	70.13670	6.76688	168.31366	1062.50211
8.84465	1.00000	5.64508	7.34929	42.50353	70.60314	7.17360	4.00704	-11.46264	8.95596	11.65054	10.11679	11.58902	19.30157	59.13158	7.67633	72.85107	1117.29832
5.72970	0.00000	8.03749	5.57858	70.95547	61.49730	9.49327	10.14678	16.77049	5.73314	8.55084	6.91361	2.74153	42.64685	32.99436	7.00018	-5.55835	1115.78072
9.30701	1.00000	7.17183	10.42403	43.87004	56.07576	6.88734	9.71559	33.80359	8.29496	7.78880	9.87497	15.64755	43.11667	49.16804	4.73699	1.6	1066.84337
7.24154	1.00000	6.62558	10.29526	27.94430	52.05628	8.80837	9.03985	26.56535	6.48203	10.17629	7.79095	2.69172	42.52787	63.07992	8.92715	-70.92866	1154.38182
8.23209	1.00000	4.36684	8.19887	31.23737	76.15569	8.08277	8.21061	19.51203	8.29095	8.70752	6.08153	7.27853	59.37722	53.56599	7.64536	28.19028	1105.89570
8.78629	1.00000	6.45209	9.21346	58.39037	58.39895	7.17495	4.70584	7.89669	6.10670	8.19679	7.14870	9.35264	34.25628	35.34573	7.64056	-78.04471	1155.92691
6.29968	1.00000	5.46536	8.45177	47.23888	43.87665	6.20999	6.38625	9.58720	8.07197	9.97279	8.06025	1.91892	13.51825	59.06753	8.91296	99.95469	1142.41630
6.71881	1.00000	9.00377	9.04164	63.69250	70.14698	5.32919	6.02995	13.98947	9.01817	8.25884	11.34487	2.69388	53.51684		8.29641	-113.3187	1181.35057
6.68808	1.00000	5.37491	8.82840	48.67757	62.16933	5.86653	7.12500	27.50649	8.51569	8.15444	9.24280	2.72552	-44.39672	38.36957	7.01404	171.25364	1110.44529
5.55790	1.00000	5.81708	8.67892	45.41595	49.18239	7.98671	8.64137	8.47337	6.94300	8.49935	8.75243	3.26829	55.62047	30.56557	7.52770	37.49338	1098.61181
6.41317	1.00000	6.03910	7.72195	53.68247	64.62130	7.09718	5.11319	1.54472	9.08475	10.10803	10.15580	1.62170	53.38333	71.68518	6.48468	-0.76667	1051.78219
7.31192	1.00000	6.56440	8.93251	42.58502	58.14479	9.35136	9.11526	21.83545	6.76238	9.09781	8.56553	4.37240	33.86419	31.85941	7.05925	48.26258	1056.38771
8.03698	1.00000	8.26855	7.06897	45.98731	38.76027	6.64903	2.45191	20.34436	6.98954	10.08566	12.05293	7.15868	54.84444	47.97503	7.21090	38.16694	1143.15756
8.97697	0.00000	5.53310	6.66115	60.57099	39.02376	10.15780	9.80522	11.47444	7.98588	5.08997	5.39505	11.77499	23.49668	49.00299	8.70372	86.68363	1086.73621
7.59422	1.00000	8.65059	9.31862	69.10080	56.77950	7.27540	6.48356	11.28122	8.50234	7.87273	9.85667	4.42134	52.21099	31.23975	8.14839	7.02238	1160.83624
8.00289	1.00000	4.93618	7.94106	42.50192	53.17728	6.42776	4.34458	-4.47919	6.08490	10.14527	8.72663	6.16222	23.73333	65.40925	7.73199	114.68333	1066.50199
8.00812	0.00000	5.44706	5.91113	58.22168	31.60366	9.16491	8.73992	15.09176	7.97531	5.44832	5.30300	5.78277	45.69558	48.51678	7.61385	4.7934	1125.65125
6.14580	1.00000	7.28298	9.53990	58.34950	59.11304	10.01367	7.63897	6.85902	8.26935	7.64812	10.38945	2.70731	30.24706	51.35392	6.74191	115.04814	1065.79911
7.44503	1.00000	3.55097	9.01917	73.06630	66.98216	4.17097	9.51373	20.92745	6.95135	11.29316	6.92562	3.65158	21.28306	35.84246	7.49575	-89.66123	1125.86735
8.24535	0.00000	8.40468	4.23733	23.56375	55.71911	7.66809	8.08148	22.24077	6.43026	8.53992	6.27161	5.67631	49.97704		8.54605	9.15214	1125.89440
7.63327	0.00000	6.79926	3.82248	45.93924	34.34899	7.74121	10.01446	24.14665	6.60449	9.29075	5.65416	5.26533	-6.25	60.70983	6.46014	38.66667	1158.30586
8.32834	1.00000	7.48374	8.32579	63.98548	58.73385	5.92082	5.29631	18.84624	8.27873	9.33944	11.51669	8.17027	40.81	40.36256	8.83852	-73.9625	1129.80687
9.06507	0.00000	5.67606	6.23746	54.33250	78.42761	11.52719	8.74048	-3.30545	8.74802	5.93191	5.80805	12.83347	53.53333	36.50450	5.52776	-7.35	1050.08625
8.20172	0.00000	9.29636	6.99749	37.82784	47.13464	8.05323	7.64515	11.55450	7.84631	7.70061	4.84674	6.92859	40.93121	51.72994	8.77618	-73.89875	1109.64514
7.92905	1.00000	6.59470	8.55965	68.47602	51.31386	8.96339	10.30141	4.81353	7.38049	10.10488	10.48728	5.46003	53.49389	48.09137	8.39682	-1.29243	1148.22099
8.79534	0.00000	5.56665	7.02973	46.63367	61.39521	8.33092	8.39758	25.38874	6.52285	7.20913	5.68983	10.26389	-38.65333	30.95504	5.48968	178.00417	1139.14734
8.03892	1.00000	5.85462	7.16400	79.81278	59.40409	7.45209	3.31090	-1.99665	7.61688	11.77747	8.17379	7.20153	-7.57897	51.92106	9.56683	112.23109	1126.79218
8.23822	0.00000	8.35127	3.80309	61.20481	70.07592	7.56841	8.68986	28.49962	9.31975	8.70777	5.96369	7.36928	14.64056	45.88003	6.76196	104.64992	1067.58372
10.65053	1.00000	6.70309	7.71508	36.96448	61.64610	9.01202	5.41591	15.22559	7.71722	9.43802	9.38672	55.89361	40.68066	36.02050	7.46423	-73.47429	1109.05588
6.22107	1.00000	8.24845	8.42655	39.16429	52.05518	6.78237	4.90675	-0.07122	5.37441	9.16717	9.62819	2.20562	35.74788	44.49322	7.03357	-95.36969	1158.93008
6.51266	1.00000	3.24525	9.37181	44.75377	50.66087	4.23399	6.94404	13.62058	4.92435	9.65960	5.53858	3.10430	59.37722	41.65183	6.88526	28.19028	1082.92800
5.67812	1.00000	5.97967	10.00043	45.58010	47.22041	5.04604	6.36667	9.20930	7.50078	7.33920	7.00094	2.30975	-1.26753	40.83400	8.14361	116.82887	1062.56965
8.07189	1.00000	7.18145	10.20092	60.68346	43.87269	9.18316	6.11955	24.48638	8.48816	6.82471	5.98765	5.49304	50.86079	44.42307	7.70302	17.4674	1122.51452
7.25737	0.00000	7.83811	6.71705	69.21961	52.67450	7.85309	7.81525	11.24992	8.60972	8.84511	6.66510	3.34973	50.20528	62.31938	6.44819	19.27498	1163.43334
7.76911	1.00000	5.01042	9.01991	21.90085	61.43454	4.34309	5.50175	6.23728	6.47396	8.43684	7.11653	6.29644	53.81667	65.16251	7.77556	-3.05	1129.97040
6.84059	0.00000	6.11666		48.24773	71.67941	8.62125	9.26400	18.79723	8.16454	6.65047	5.61146	2.41972	44.43579	58.82024	6.76493	26.01649	1172.74913
7.43155	1.00000	6.85833	8.36659	65.74651	58.00538	9.45189	8.87075	10.54116	5.70827	7.82677	11.10292	2.47426	4.92675	37.75218	7.43388	6.26764	1133.97234
8.21329	0.00000	5.54976	5.94833	43.48448	58.05791	10.98912	8.76748	14.58704	7.47457	5.80066	4.89411	7.66534	-34.88422	42.91576	7.64227	150.60036	1078.90983
7.24092	1.00000	3.79009	7.03898	63.63928	31.99953	7.71140	11.23742	25.33086	7.75620	11.95119	7.50120	3.70359	35.85	65.43888	7.79523	117.7	1195.02154
8.52175	0.00000	7.54876	8.72336	21.91442	67.51556	7.17780	5.81796	12.38158	6.54943	9.57795	10.79725	9.04918	38.40917	48.18635	7.14212	112.73333	1168.54821
9.15770	1.00000	7.00527	9.40869	57.18656	75.93623	8.11924	8.42267	4.98419	7.48042	8.45073	9.07974	14.46938	11.12018	68.75542	6.35983	76.11996	1158.77754
6.63193	0.00000	6.30394	6.48721	51.68229	63.42102	8.13455	8.12722	5.12490	7.22486	7.42635	5.40901	3.40117	17.30858	54.42186	7.05876	97.01124	1070.35904
6.12920	1.00000	6.99900	10.41147	50.78885	39.64855	5.15373	7.55610	13.87139	6.69116	6.08613	8.80778	3.22915	34.25628	69.49422	7.49174	-78.04471	1164.37987
6.72001	1.00000	7.39032	8.91564	55.25443	65.95170	10.79158	8.96970	25.49013	9.65602	8.38853	11.70467	3.56487	43.11667	44.02212	8.71432	1.6	1067.29074
7.85099	1.00000	6.39387	8.32319	63.33437	60.37307	8.36489	5.01932	15.07026	8.52814	9.35700	7.74016	5.73081	38.96372	60.91257	7.16640	-76.99081	1093.69060
7.67998	1.00000	6.44224	9.47570	32.83415	34.63980	10.34734	5.65569	25.44394	8.52752	6.03707	6.84488	4.54085	43.61058	52.40934	7.25702	1.33467	1124.34925
6.06613	1.00000	4.40702	8.70017	59.03965	46.47730	5.22752	6.96725	7.97127	7.95881	8.89581	7.33161	3.10102	23.49668	57.51945	9.29848	86.68363	1109.41132
10.15050	1.00000	6.93524	7.32604	64.83059	41.75779	6.41511	5.40676	22.23771	7.56121	10.16905	12.00750	33.90951	49.5099	39.51673	9.28435	6.74549	1187.12944
5.72534	1.00000	7.91852	5.52301	56.49472	90.13345	4.12510	8.79327	20.32138	7.02637	6.63265	7.72639	2.09100	-11.94306	42.69748	7.46127	-76.70944	1176.21254
8.34820	0.00000	6.72192	6.14607	47.84518	32.16869	9.94697	10.39236	23.72090	8.58174	4.67622	7.57697	7.14886	33.92946	40.68626	7.79838	-116.97725	1118.61058
8.83938	0.00000	6.48550	9.72426	54.10413	34.74206	4.90337	7.70827	3.16543	5.93353	8.57430	9.72295	10.55115	31.28092	32.49052	7.60038	74.85849	1105.91140
4.94070	1.00000	7.16065	6.34830	60.60077	58.02712	7.50394	8.49556	36.34972	8.28899	8.98096	4.25767	2.42789	51.19139	33.05658	6.46889	6.51352	1058.12499
6.22036	1.00000	6.34346	8.84936	71.10106	29.39087	5.91153	5.65299	6.15734	4.32603	9.11156	9.35414	3.37508	47.48444	53.34857	9.19857	36.25361	1176.60050
4.97020	0.00000	5.74135	6.38884	38.93270	38.73826	9.17828	8.84515	19.35906	6.67696	6.18885	5.35415	1.58677	48.25	25.78007	7.77278	16.4	1122.26188
8.18649	1.00000	4.94515	7.56841	26.04730	39.86067	9.02301	8.21334	12.35214	6.79890	7.73197	8.82345	7.11162	51.955	53.71454	5.62106	5.22778	1082.05410
7.02879	1.00000	6.50041	8.65078	59.95551	56.47136	9.26426	7.22265	0.98233	8.97004	6.38615	10.02305	3.85126	12.25282	65.29762	7.91571	79.41727	1116.38106
8.71538	1.00000	6.46564	8.26178	51.87120	53.97525	10.06606	8.63348	24.98089	6.03464	8.13992	9.75250	9.60715	22.10194	24.65045	8.18089	85.37752	1126.08171
6.44984	1.00000	5.12789	8.77062	49.16083	47.98873	10.37575	7.12857	17.53628	8.12342	8.11383	5.44535	3.13791	50.74497	41.73413	8.34108	3.20639	1164.79286
7.50461	0.00000	7.02276	7.09795	78.06255	62.63551	7.84491	8.50656	13.22066	6.78372	8.31775	5.45517	5.24572	32.54044	30.06635	8.46623	-82.90375	1150.29393
7.89672	1.00000	7.35676	8.63532	38.64352	65.43781	10.34383	8.62068	21.49687	7.12969	7.68662	10.71047	5.79993	-22.92306	41.98215	6.15047	-53.13722	1116.05864
7.79055	1.00000	6.76517	9.37138	40.51538	48.84720	9.69369	8.13904	13.93111	6.96754	8.64294	8.21493	6.73621	5.6561	20.79450	7.48904	-75.87877	1151.39755
6.53653	0.00000	5.73347	7.01147	62.75716	31.25681	11.81053	8.21198	19.65403	5.97736	7.57794	4.24511	2.64346	39.22493	46.96594	6.41808	42.85693	1125.77474
9.20049	0.00000	10.64340	7.83926	41.82810	61.08074	8.57993		13.78422	9.43918	8.09165	3.71233	13.86082	7.50251	38.05609	8.14902	5.06258	1095.50950
7.93604	0.00000	11.99057	6.42336	50.39294	60.40351	9.26357	8.91176	8.85071	7.67384	8.50307	3.91361	4.63331	45.39402	41.53799	7.46971	9.29109	1127.88772
7.71608	0.00000	6.55518	7.26470	42.03292	44.09166	8.97350	8.42180	-4.00680	7.97264	8.67754	8.70951	5.03726	32.57756	39.18213	7.77069	71.52847	1153.80946
7.63350	0.00000	7.33852	4.08585	50.32114	60.02689	7.85725	9.68398	11.90754	8.50758	3.64006	7.00220	4.50680	56.03361	48.42775	6.49740	35.96944	1123.44492
8.11408	1.00000	5.71545	9.88753	28.30104	69.93240	4.84200	8.33200	5.12700	7.30853	7.47585	7.76530	5.50300	25.87972	62.95485	6.57911	-97.50417	1125.71817
7.89586	1.00000	5.57085	7.35084	62.95561	67.18790	5.19945	4.07292	6.68451	7.84641	10.81851	11.17474	5.40602	36.76775	60.22496	6.62828	2.95924	1176.99266
7.84922	1.00000	7.27242	7.87239	41.12830	50.41739	7.28471	4.60597	26.34672	6.74700	10.14788	10.83718	4.97392	51.65333	43.27651	9.43119	5.2875	1141.88038
6.69503	0.00000	7.00692	5.38609	50.73606	54.01362	7.31136	8.62736	8.54773	6.34509		7.18116	4.12886	22.75218	64.52156	8.87816	72.68533	1145.96889
7.62926	1.00000	6.42926	9.29303	67.38781	55.85831	6.75534	10.78115	-0.52517	8.06400	10.64975	10.15804	3.46417	13.51825	59.20331	6.20046	99.95469	1087.37795
6.47468	0.00000	6.26939	6.12952	39.99989	70.54960	10.07685	7.73330	19.74984	8.30238	7.49949	4.90879	2.83212	36.61954	44.12262	7.65450	4.08282	1106.21427
7.16782	1.00000	6.63109	8.56773	35.23370	54.75431	6.80841	7.64257	3.21350	7.78088	10.13330	7.90842	3.52157	37.73604	26.99586	6.53061	-120.93549	1109.82272
8.28158	1.00000	6.72684	7.65361	44.03020	52.93498	8.66876	2.71477	15.55653	8.73483	10.33128	8.69382		48.06919	55.36627	7.75839	11.37703	1130.23171
7.33284	0.00000	10.26992	7.13537	51.88908	37.90833	7.44266	6.28814	20.34774	7.69982	8.22864	4.77402	4.44962	25.6439	35.91665	6.20456	77.9129	1058.80209
7.49402	1.00000	6.79543	8.89366	53.91899	32.06596	9.25850	7.46752	0.07772	7.57439	7.00330	9.39984	3.71479	-34.74785	53.39128	7.73418	-58.70072	1094.71799
7.16434	1.00000	7.23642	8.55634	54.88024	54.48692	11.21442	5.98758	25.40834	8.22417	5.41434	9.84934	2.50153	48.06919	58.69178	6.77484	11.37703	1091.74662
7.56677	0.00000	7.09204	3.85901	37.04296	57.46897	7.16311	8.83418	23.27486	7.35935	4.07460	6.75254	2.79264	50.9803	57.36263	8.74365	11.32903	1078.81967
6.22172	1.00000	6.97331	10.05765	51.54662	38.78259	8.42645	8.07044	27.76912	8.10453	8.42938	8.62832	2.48213	44.43579	52.61745	8.22950	26.01649	1116.67117
6.48415	1.00000	6.79009	9.66390	67.71178	41.81770	4.74251	7.59386	19.15700	6.00542	7.41681	9.02663	1.77917	45.16024		6.98566	-93.08883	1059.94294
7.20099	0.00000	8.14821	5.89834	62.27714	58.59162	7.57421	7.93443	19.26691	7.77716	9.11602	6.38536	4.33195	-20.87306	33.16387	9.23655	-48.29694	1061.11130
7.87042	0.00000	10.76086	5.00050	85.46474	42.08238	10.24744	10.47551	3.24737	9.38569	10.61651	7.73362	6.34601	-1.26753	55.55251	8.56084	116.82887	1149.93751
6.99067	1.00000	7.84177	9.57171	44.68973	86.44877	8.38350	4.61948	24.03897	8.34914	7.16635	7.99286	2.25029	3.02013	63.10416	6.96088	30.91105	1144.66856
7.70038	0.00000	6.08825	6.06112	62.89852	50.43290	10.43999	8.54834	18.50881	7.88857	6.35294	4.56129		10.10649	49.77935	8.07244	76.35484	1100.29169
7.39629	0.00000	8.87619	7.20890	67.47519	36.36715	9.59970	10.65338	15.36268	7.53723	8.56324	3.33142	4.48200	-33.75881	64.25829	7.25880	150.99292	1050.62650
6.28939	1.00000	6.45705	6.25795	58.02904	39.39070	9.11017	1.32617	9.92916	8.74258	11.06856	10.53094	1.29000	43.41949	55.87034	6.15244	77.0202	1082.66789
7.16862	0.00000	6.74799	5.81392	47.13300	46.12835	6.11320	5.87543	20.27010	6.30377	8.56329	6.92079	3.85194	58.63667	42.04712	8.24886	59.80222	1084.11337
7.82493	1.00000	8.00092	11.70927	27.22970	60.83895	7.83516	5.80920	14.30704	8.37835	6.71019	5.92241	4.71615	-34.74785	59.65318	7.81296	-58.70072	1077.06890
8.12833	0.00000	9.81248	6.35883	54.69124	45.34390	8.63414	8.65864	31.69183	7.05006	9.06346	4.72092	4.35843	22.37066	62.44862	8.06482	114.10479	1199.86762
8.41807	0.00000	9.27794	9.29363	59.75363	67.47925	8.78453	6.56588	14.89261	8.33210	7.58068	3.95708	6.70418	37.73604	75.38204	6.82757	-120.93549	1106.05981
6.93254	1.00000	5.98831	8.56326	22.99765	34.06393	7.54338	10.71523	19.13744	9.06006	10.50918	9.82851	3.00147	56.11281	45.38384	7.45956	69.49015	1106.95954
9.38759	1.00000	5.62157	8.99007	53.44765	70.76118	8.08320	7.38420	3.13872	6.67275	7.94374	5.63543	16.91251	44.97639	46.52113	7.47734	19.61222	1065.87180
8.78277	1.00000	5.96694	10.14295	60.56548	28.26501	7.10217	8.21628	0.00647	5.85325	7.41943	7.05208	9.30961	42.24113	56.85526	7.70512	-88.3162	1061.15223
7.17511	1.00000	7.75649	10.37074	45.56468	63.03285	7.22433	8.63622	19.69583	8.26783	8.40926	9.97633	3.70647	52.21099	39.52055	7.55050	7.02238	1151.82744
9.95679	1.00000	8.05976	10.79741	73.02101	60.21212	7.06292	9.42482	19.77023	8.12176	9.38202	9.17382	27.96102	40.82232	31.70649	9.15078	-74.15987	1165.83611
7.45226	1.00000	3.98227	10.07896	45.55685	64.88957	3.44054	9.64315	23.91055	5.63206	7.20496	5.51947	4.75982	-16.25	51.70204	7.43476	-69.08333	1175.10173
8.36631	0.00000	6.97749	6.48038	60.11106	59.27021	7.53053	9.36670	39.06660	6.91693	6.29314	7.32164	7.55817	55.8736	52.39922	8.05964	85.4265	1082.40263
6.98379	1.00000	5.78716	9.49664	69.08921	71.73026	8.11597	10.06750	-9.21371	6.82473	10.44663	7.98635	3.13564	34.56861	47.12271	7.24819	105.89333	1189.42254
7.78305	1.00000	7.22183	9.56416	57.61714	60.08752	8.59475	8.24471	-8.00968	8.24771	8.14852	9.18049	4.97301	42.62833	47.66763	6.79061	20.89389	1062.70020
6.09429	0.00000	11.23061	7.09747	33.90560	38.97586	11.35933	10.08369	13.54964	9.90050	8.69050	6.47625	0.78640	10.66668	39.85113	6.77532	-61.51889	1137.93337
7.08343	0.00000	4.53724	7.61058	76.64399	47.73305	10.07206	9.86426	4.06894	8.52560	5.29243	6.19864	2.82551	41.6764	40.97447	6.70510	-91.58045	1104.96962
6.49313	0.00000	8.47390	6.13250	68.78182	62.17307	8.80389	9.17784	4.90292	8.55560	8.71822	5.17765	2.83153	52.4089	41.20420	7.22337	31.3237	1125.90416
8.43920	1.00000	7.18835	9.18134	33.94590	48.83823	5.71004	7.25242	5.99580	7.99431	8.29853	10.31549	7.81447	-1.63333	34.93133	7.77523	13.58357	1133.24204
6.97221	0.00000	5.30057	5.15086	64.24585	46.93218	8.83283	9.01179	8.39832	7.77899	3.93555	6.76905	2.88760	42.819	59.91491	7.40110	47.1192	1092.98843
7.19367	1.00000	6.98912	8.25039	42.12404	62.06300	5.69090	5.98560	7.83685	7.83589	8.73277	10.24247	3.07984	29.21399	47.62137	7.75311	78.95693	1069.88416
8.00051	0.00000	7.11121	6.73135	53.56287	58.30573	6.52725	6.29238	25.16593	5.53030	8.58974	4.51057	6.10971	43.62558	48.01875	6.17300	13.39954	1193.04099
7.18180	0.00000	9.29206	7.11598	55.58949	44.31677	10.84027	10.81898	17.46604	7.96355	8.51468	6.06126	2.73035	59.37722	41.81925	7.11315	28.19028	1111.29889
7.75740	0.00000	5.65276	4.20818	47.43055	50.55957	7.88432	8.67301	7.72481	8.02885	3.62441	6.65693	5.07886	51.65	33.10597	7.45733	-0.2	1146.56330
7.06587	0.00000	7.46364	5.53284	63.10489	70.97291	8.70386	7.36450	2.43895	6.34757	8.17179	4.09195	0.92378	16.06213	53.27664	8.07428	76.0586	1057.32425
8.32514	0.00000	5.84957	5.40881	41.67070	45.66471	7.59364	8.88294	26.16452	5.67752	5.00251	5.98501	7.42901	7.06273	43.38957	7.29777	-1.4001	1065.41328
6.87941	1.00000	6.58656	8.34055	52.79563	56.95994	6.21314	6.61367	13.33092	8.50630	9.13911	8.70608	2.08561	29.21399	42.85877	7.08846	78.95693	1199.93827
6.70462	0.00000	7.81157	8.16471	60.04879	40.60063	9.66238	9.30749	28.66627	8.33094	7.21810	4.47566	2.61646	8.88649	42.30921	7.38221	2.59753	1124.85962
5.09033	0.00000	7.19919	9.62555	40.43151	63.80232	7.26337	4.89246	14.56217	6.94437	8.39468	6.39159	1.56308	43.32393	67.56231	7.55330	5.4584	1133.89538
9.46535	1.00000	6.51739	8.02225	47.93826	49.66561	14.11146	8.58673	-0.20794	6.94753	8.87199	11.08686	17.31578	40.58654	72.84670	9.01491	-122.39168	1164.66895
7.93389	0.00000	6.95996	5.06965	39.33470	33.30185	7.86539	8.53073	25.15655	8.14845	9.09498	7.54146	5.03880	48.25	44.73284	5.62923	16.4	1073.03897
8.11832	1.00000	5.69442	9.73228	40.50792	60.25014	5.37909	7.70943	23.98682	6.92774	6.38029	5.80006	5.47116	43.1009	50.13198	7.21964	-75.23266	1140.89145
6.39177	1.00000	5.39225	8.40256	51.21690	56.84457	8.82418	4.64851	20.87969	8.70253	9.41322	5.43154	3.52740	-22.92306	66.91610	8.20259	-53.13722	1095.27222
7.01369	1.00000	6.93814	9.38370	55.07234	59.84943	8.80534	7.16311	8.75867	7.40671	6.77776	8.64433	2.24268	32.17629	61.13377	9.20964	75.06583	1091.74759
8.53439	1.00000	4.53268	7.44414	55.19789	34.47677	9.26962	9.29364	7.17517	7.42322	9.28042	8.49488	8.30499	14.64056	92.82515	6.83251	104.64992	1177.68932
7.12703	1.00000	6.53999	9.19615	44.13751	43.54657	8.52685	7.57915	18.98152	7.63518	7.72414	8.10289	3.55351	53.53333	40.53603	6.42926	-7.35	1124.85169
7.33996	1.00000	6.57545	9.94233	23.32443	39.52848	6.62005	9.96219	14.48878	6.93706	10.16487	8.95537	4.25090	38.91817	48.40024	6.70721	-78.19444	1067.27238
7.33480	1.00000	5.75209	9.19716	54.12585	58.12681	10.22194	7.89371	32.89234	6.52192	8.78636	6.50628	3.35026	50.8	49.19518	8.50322	3.16667	1134.74420
6.49157	0.00000	6.54064	5.93739	24.14791	32.35143	4.78950	9.92255	-2.47344	7.34692	4.72593	7.94751	2.29734	-2.13404	56.32235	8.60611	-79.59415	1163.86280
7.35599	1.00000	5.55057	8.31925	52.81545	40.37998	6.37038	4.89080	8.30989	6.51198	9.59033	7.96349	3.41299	46.23899	38.50184	8.34088	-63.13414	1149.27677
7.95680	1.00000	8.17516	9.48261	50.16253	70.00266	7.98834	9.29049	30.64636	8.62544	8.32824	10.99134	5.45529	51.4781	46.46669	7.06074	57.3552	1058.09861
7.49410	1.00000	6.82496	8.01786	51.61189	31.87981	4.56162	7.07130	17.53416	6.63062	9.28283	11.12436	4.48739	12.35275	42.28893	7.45797	121.06761	1102.10104
6.64515	1.00000	7.81396	10.60285	63.86265	56.75198	2.92146	10.80008	6.75581	6.18089	6.69290	9.47788	2.86329	22.83957	60.34574	5.75871	91.84128	1077.35096
7.84641	1.00000	6.33100	8.39750	38.19254	60.51140	8.73462	6.47917	19.22388	6.04747	10.49172	9.12200	5.27614	10.98778	57.88167	8.59150	-74.95472	1121.99312
6.04083	0.00000	7.99741	5.97151	51.76793	15.84294	9.28876	9.43256	8.02612	6.99879	8.35135	7.63519	2.50619	7.83389	56.75392	5.27297	-72.47417	1085.06027
8.01821	0.00000	9.53680	5.53517	61.11252	54.88048	8.42250	8.43795	16.90732	9.57685	8.72076	5.71685	6.26450	57.30185	42.49729	6.50595	39.85331	1119.82110
