PM2.5	longitude	TEMP	latitude	CH4	O3	CO	SO2	NH3	H2CO	CFCs	PM10	Pb	C2H3NO5	PRES	warning	PAHs	NOx
6.68127	-81.56929	7.33109	41.55838	6.13323	6.02936	10.03845	6.64968	6.51541	68.90542	69.56759	6.17887	66.79299	4.80393	1149.62937	1.00000	6.21271	7.34023
7.75510	14.72443	17.87071	36.92574	9.00717	5.33516	10.25282	6.35401	6.28279	50.37834	67.87682	8.85418	31.05170	17.55613	1187.00767	1.00000	6.15063	5.28573
10.65740	142.45778	9.24599	44.35056	8.89983	6.73011	9.96159	7.98234	6.75625	44.64776	73.34736	8.57599	67.94037	12.46448	1141.08901	0.00000	6.83709	5.12018
8.44092	-102.36764	11.50306	31.84568	10.03512	7.40711	5.76957	9.97077	11.54134	50.57303	79.96075	6.42009	27.24581	5.39579	1085.84003	1.00000	8.38825	8.79715
	-91.06177	12.86574	33.41012	9.01428	6.56425	9.54405	6.67321	6.16808	57.23870	72.68029	6.53562	66.80633	3.42807	1195.15985	0.00000	7.35968	6.05720
2.28608	-104.83192	-2.36181	39.72943	9.98809	7.20917	10.52301	3.23852	7.51628	39.27794	61.39140	7.07577	50.23965	5.42496	1137.17293	1.00000	8.14145	8.87567
7.15589	120.74221	45.78495	31.64615	11.90403	7.26249	7.54356	9.69627	12.37654	43.18676	67.95818	6.37959	45.31563	3.23774	1093.67673	1.00000	7.45960	9.14698
8.52448	86.79271	19.31090	25.92127	5.87261	7.00601	6.90754	6.01533	6.83914	72.22505	70.79361	6.67039	45.17216	6.41878	1193.41097	0.00000	7.26058	9.75400
2.49126	120.33063	9.95194	37.65181	7.58795	6.21182	6.91452	5.00131	5.05389	68.20971	79.12681	8.10147	56.13544	10.40404	1092.88816	1.00000	7.32026	8.99931
8.72054	122.8637		9.3337	6.12923	6.24144	7.66820	4.64816	9.30689	64.16827	72.63214	6.67420	37.17949	3.90974	1083.41657	0.00000	6.21550	9.05023
8.90867	28.67582	19.68927	40.98894	6.13954	8.45672	5.54867	4.41851	8.09406	25.76294	63.69299	6.44767	25.95006	3.00434	1075.53050	0.00000	7.86713	11.10454
5.12930	34.02537	9.77646	38.37255	8.75611	7.02986	7.07748	4.68604	5.30469	48.94074	77.34288	6.39295	36.23829	2.84358	1073.32041	1.00000	8.29103	8.52193
7.72860	73	4.78404	40.93333	5.07731	7.59970	5.67091	6.94234	4.20870	58.53055	84.88168	7.58913	74.64210	7.94572	1177.94862	1.00000	6.96393	8.05429
8.93362	11.34046	21.91546	50.72043	8.48154	6.58963	8.37535	4.77419	5.52153	55.54090	84.17550	6.99270	48.23730	3.85227	1060.83894	0.00000	5.52594	7.11547
9.68524	150.60036	3.72669	-34.88422	4.13911	7.82994	5.75445	8.35760	7.30095	54.60697	73.78748	7.47943	41.32921	6.08397	1094.59311	1.00000	6.36807	9.87273
9.91309	29.91582	27.92120	31.20176	10.05374	7.94322	7.23045	7.20775	6.85700	50.69930	75.22166	6.76920	31.12441	4.19559	1187.67146	1.00000	7.35038	10.24255
6.02957	72.54064	14.82453	31.82539	9.12965	7.81418	10.00281	5.70118	7.28007	50.17271	78.24651	8.45194	96.89385	12.06116	1105.29928	0.00000	7.13877	6.75030
9.11525	71.57737	17.11180	21.53889	6.09597	6.99079	11.90505	6.08404	9.16024	23.27823	72.25016	6.23529	48.94661	3.56865	1177.20414	0.00000	6.96200	4.41464
6.94097	-3.52751	3.55795	50.7236	9.72523	8.23587	5.60198	5.15989	11.25107	69.88745	82.17929	8.45764	30.32519	11.61101	1063.64203	1.00000	6.92489	10.63493
9.42478	123.89071	0.73939	10.31672	4.72522	8.88529	7.41839	8.52813	5.81924	57.43532	77.14916	6.45412	51.72664	3.28340	1066.66170	1.00000	6.80898	10.00483
9.67383	122.8637	20.38240	9.3337	9.01705	7.78390	8.88353	9.36503	7.48172	50.29486	81.16889	8.26410	47.59064	9.77346	1130.00481	1.00000	6.47136	8.42370
4.13247	48.87498	12.75398	38.45598	10.17581	5.78334	9.18352	4.81577	6.37106	34.88225	75.97985	5.63271	67.89818	2.97735	1123.42988	1.00000	8.35755	8.21550
8.83556	78.95693	24.28079	29.21399	7.70488	7.74984	8.32346	6.48581	7.22896	62.57506	69.36453	7.19250	29.01907	6.59329	1109.97282	0.00000	6.71340	7.81986
7.88172	3.50309	15.90232	34.15429	5.84635	5.83831	9.07545	7.56159	7.12475	56.33316	73.26089	6.09095	35.25708	3.32944	1182.95743	0.00000	5.19240	7.69942
7.66858	29.26639	-6.40670	37.58105	5.42335	8.13386	6.93749	7.26059	6.26803	60.06181	73.26201	8.76106	39.32773	14.70491	1153.23907	0.00000	7.80875	10.03104
6.97690	-72.86843	-3.19280	41.27621	6.55826	5.94855	9.78469	6.58421	6.63880	55.84958	69.21711	6.52736	39.34972	4.40679	1174.10233	1.00000	6.00469	8.59155
6.71344	6.74549	22.59717	49.5099	9.29033	5.84055	11.63358	4.57117	8.26136	34.92936	78.10369	5.37346	53.20781	3.68572	1152.32203	1.00000	7.52643	7.41265
8.03674	91.84128	5.92474	22.83957	4.65525	5.52604	10.60421	5.86343	10.28977	81.17786	72.67895	7.96803	60.61096	6.41464	1107.13611	0.00000	7.93321	6.54874
4.53597	120.74792	34.85082	41.09822	9.16589	7.97531	10.32142	5.33857	7.01812	47.26217	74.76511	7.51659	54.94280	5.72853	1068.73354	1.00000	6.83360	8.94318
6.06416	2.29275	22.95232	48.79325	7.35780	6.47503	11.87409	6.44588	7.70486	66.23822	86.76460	7.90360	25.69494	6.76843	1169.34753	1.00000	7.10182	8.19642
7.84889	12.70038	18.76302	45.9836	9.67255	6.14767	10.40572	7.01950	5.99248	45.31364	78.39666	4.28044	58.61049	2.76272	1110.48743	0.00000	6.01596	6.61292
9.13077	-3.05814	10.05434	53.00974	4.81475	4.88912	10.63069	4.27064	10.41655	55.56365	75.77379	7.85011	51.93607	7.37786	1082.81328	0.00000	7.38842	6.24064
9.94833	-82.45426	20.05934	27.09978	6.43000	6.59191	10.94429	5.50401	8.10899	67.42012	79.90655	8.60918	58.99644	14.25764	1068.34994	0.00000	7.71147	5.02743
6.99369	-96.72365	11.28764	17.06542	7.85108	6.19228	8.59915	7.98298	8.22903	50.20248	85.03930	6.27035	42.63065	4.74671	1092.72642	1.00000	6.95543	7.90528
7.49300	-89.10944	2.85384	13.70167	6.33830	6.91125	5.50766	6.14397	7.17602	55.52799	78.18388	8.52578	61.54152	12.30855	1136.57088	0.00000	7.78650	11.78990
8.90534	65.27258	32.58181	58.04254	6.95312	4.74813	6.62483	9.31056	8.47229	48.80854	81.35519	7.44147	50.21319	7.55475	1164.38253	1.00000	6.84336	6.20993
10.63360	126.28333	32.29027	45.35	6.66180	6.33102	10.72969	4.74133	8.71368	47.00124	76.98718	8.83642	59.09893	15.15860	1119.31207	0.00000	6.38347	4.83106
7.92463	-71.06616		42.4251	6.22044	8.17168	7.00122	6.21483	7.87418	32.46618	78.60033	5.91156	67.18887	4.20898	1183.06351	0.00000	6.26549	9.76673
4.87044	2.35739	36.36826	41.63976	6.60346	6.09045	12.08963	4.85895	8.41124	39.03062	83.75733	7.69620	56.27623	8.02484	1183.82325	1.00000	6.18965	7.76872
8.93391	78.95693	19.22135	29.21399	6.02968	6.50734	9.49999	8.31817	5.82461	59.14168	70.23265	6.01938	46.75227	3.83804	1170.81458	1.00000	6.65250	7.95638
8.98186	37.56667	11.33624	55.85	10.22144	7.85800	10.98260	8.86162	6.71981	40.70330	78.76639	8.10672	60.97382	9.64674	1113.69560	1.00000	7.67326	7.87773
3.84497	51.0193	16.36282	35.6803	9.04855	6.61914	8.65261	5.02637	5.66828	36.64464	64.04809	6.78309	52.34422	3.64041	1050.14226	1.00000	5.11646	7.82377
8.03564	5.4384	27.62479	43.2907	8.50265	8.57025	8.78616	8.19941	5.06071	54.63410	72.66573	6.19716	51.18157	3.45214	1057.46905	0.00000	5.43054	1.96381
9.71430	135.21667	10.89046	35.06667	7.34988	7.87695	5.61642	7.79688	8.88713	51.44821	72.76052	7.52877	71.75716	7.83875	1151.37690	1.00000	6.54229	11.14363
7.60558	6.8625	21.46129	51.47805	7.32283	7.87146	9.63760	6.85140	6.45668	45.24969	65.88617	8.84874	40.29295	16.81520	1116.19504	1.00000	7.15297	8.63289
9.07125	-156.47432	14.67439	20.88953	5.74804	6.65229	3.05468	1.53677	4.71804	73.53388	66.60123	7.30557	48.03332	7.75839	1071.42458	0.00000	7.01634	7.61985
5.91965	-73.81669	16.57385	45.44868	10.36259	6.37098	8.19009	5.38106	5.77237	45.37475	76.60156	6.79123	43.70265	4.53571	1057.14552	1.00000	7.03468	8.20003
9.66374	15.28318	20.18323	-4.26613	8.12259	7.81889	7.27102	9.10315	8.65655	53.61006	72.16219	6.54694	27.82335	3.53495	1091.69766	1.00000	5.87692	9.50101
9.72546	-82.00919	30.43479	23.04419	7.23399	6.62695	6.90169	8.15677	6.88551	44.32340	77.49393	5.37267	38.76755	4.88025	1088.94188	1.00000	8.06282	9.07770
9.90240	-49.27306	1.57006	-25.42778	3.96103	7.24310	8.33791	11.15259	6.08946	46.51437	82.25774	8.19315	39.87315	11.67651	1057.26726	1.00000	5.05802	9.17972
11.39652	-3.59625	11.58304	5.27247	6.58237	7.46173	9.63264	3.35588	8.38694	37.43672	84.81692	6.50795	39.93503	3.87905	1163.75054	0.00000	7.00001	5.87406
9.08990	6.9747		50.82709	6.88144	6.30495	9.34599	7.29148	6.36936	42.86214	71.24058	6.40370	37.63107	3.03055	1117.27777	0.00000	5.46696	6.61292
9.54593	113.82465	9.90607	23.29549	6.18103	6.81039	7.19917	7.73191	7.75011	49.52099	71.51414	6.21238	50.89852	3.03001	1055.89193	1.00000	6.22123	10.11970
9.96508	-62.64102	2.58212	8.35122	9.38476	6.84504	8.40944	6.56159	4.37383	51.82459	79.85158	6.30241	45.43602	4.01969	1162.87947	0.00000	7.03287	5.84932
7.89378	-1.08593	11.06387	50.79205	6.85395	6.27750	7.99524	4.34857	7.00712	53.60448	66.88155	7.64945	64.81822	7.28095	1110.07996	0.00000	5.45303	6.08258
7.04811	-123.02621	22.05787	44.99012	8.21398	4.96372	8.38495	5.61555	5.56263	56.57373	73.85040	8.03102	42.73512	7.83630	1055.95397	1.00000	7.56102	6.42497
10.31439	-66.8499	13.24855	18.03496	8.40569	7.02197	9.16504	7.48059	6.58866	49.31206	68.31660	4.94838	30.27206	2.93150	1141.28973	1.00000	8.79711	10.18418
3.04109	135.21667	24.38626	35.06667	10.33059	6.83027	9.66064	4.25818	7.08933	36.17924	72.59906	8.23033	53.80633	10.33937	1156.14146	1.00000	6.97574	8.72505
5.14418	137.23333	33.67754	35.8	2.98757	7.56268	8.64528	6.89308	5.86654	36.77552	64.68069	8.87201	47.27051	15.48010	1164.69675	1.00000	5.64055	8.75385
7.87109	-122.24092	12.94130	47.4943	8.59155	6.45256	8.10769	5.95798	8.63972	77.33231	76.39412	7.57975	45.40125	6.86962	1130.30428	1.00000	5.98277	9.17904
10.51345	-50.19556	6.85175	-19.72806	9.89968	7.29365	8.90864	6.07097	5.11761	86.89443	74.73078	7.63341	42.76135	6.61335	1055.15738	0.00000	7.10605	7.14760
6.89445	-81.23621	26.53584	33.98154	6.31124	6.50687	9.13127	5.87814	6.66861	52.06214	64.97731	6.75536	44.98315	2.66424	1094.48869	1.00000	7.57220	8.81766
8.51647	137.4	30.64613	34.81667	9.48987	7.59141	9.01124	8.22460	8.25456	66.37988	85.85710	7.67109	44.37015	6.12240	1167.76970	1.00000	7.01953	7.62247
5.18438	-77.02303	27.02519	38.70734	7.52776	7.57598	8.43626	3.68891	6.90915	50.36094	76.80142	6.63571	68.84318	5.77806	1089.51921	0.00000	6.80127	6.88318
6.33745	70.91106	10.12858	29.38242	6.90528	7.09602	7.88886	5.40565	5.89106	57.80364	65.64963	8.48031	57.31866	11.82110	1153.89155	1.00000	7.31414	8.47654
10.75732	-87.70172	15.88694	41.72059	8.64052	6.85163	8.07867	5.92544	5.73187	58.48319	73.98447	6.01099	61.49827	2.58693	1112.77741	0.00000	6.91757	6.46768
9.01904	-87.882	32.92250	41.85059	6.43178	8.25265	10.31447	6.32128	8.17681	65.70874	62.27664	7.30350	49.21516	4.89029	1198.40796	0.00000	7.82629	5.91115
10.02205	-13.68778	11.80907	9.535	5.88875	8.42192	5.73136	3.87007	5.22468	56.63247	76.91757	7.10265	38.66420	6.32469	1059.70062	0.00000	7.71326	5.18274
6.08606	-93.11308	15.57302	16.75973	4.88969	7.78644	8.89794	6.16365	11.64552	56.86251	66.98636	6.73257	43.82870	6.03214	1186.81184	0.00000	5.70385	9.20575
9.90205	-3.05814	-1.04536	53.00974	6.82388	7.22030	9.13572	4.93944	7.82062	59.32127	64.91261	5.97111	51.61283	4.01075	1124.81851	0.00000	4.38956	6.93372
7.58643	-89.66123	26.75513	21.28306	8.39299	8.84864	6.66410	6.46908	4.61199	67.05646	71.02237	7.70302	51.80105	8.39806	1094.17771	1.00000	6.70372	8.02838
4.38115	10.98461	25.39483	48.35693	9.29914	5.96538	10.23271	3.10746	7.51181	27.68035	65.99009	6.41270	67.65486	4.09495	1064.59362	1.00000	7.33271	7.62958
6.15694	-115.98391	6.48557	36.20829	10.26965	5.90282	11.90393	7.83664	4.24805	40.96625	82.99184	6.78617	50.72353	3.48594	1119.36951	0.00000	6.03317	4.54360
7.60625	3.87723	3.50293	43.61092	6.12446	8.62622	8.15165	6.33218	5.58161	32.26532	80.29066	5.11373	41.19881	2.96354	1125.59017	1.00000	7.54132	7.95487
7.62620	2.18247	8.41179	41.41204	4.14453	7.52134	8.26988	4.85777	10.47515	51.31876	76.42382	5.64764	47.30622	4.17170	1192.89642	0.00000	7.63103	9.29946
6.11960	4.52529	-5.15246	50.71229	9.87733	8.09314	10.87012	4.89480	7.79691	63.17644	69.25117	9.62933	29.57266	32.94623	1090.42217	1.00000	7.63457	9.03042
7.35838	65.93249	19.74568	36.21544	12.31644	5.97250	6.16823	7.62067	11.97549	29.26382	63.25689	7.95321	63.86872	8.78042	1163.63564	1.00000	7.42695	6.99946
6.33535	121.06761	10.99388	12.35275	8.95759	8.46228	9.61463	7.15443	5.11796	58.99780	66.01969	7.70609	69.44247	7.83789	1138.36623	0.00000	6.13457	3.33552
8.44800	-37.03861	13.85240	-10.90889	6.24322	6.93364	9.16312	9.00034	7.48307	62.28659	68.32269	6.95907	55.02868	5.41961	1127.31491	1.00000	6.46957	8.79291
7.42774	4.08282	24.35098	36.61954	8.99082	7.21042	8.64089	5.18377	6.15749	30.03803	70.06991	8.03029	42.02591	7.68928	1073.27263	1.00000	8.09382	7.28107
8.21449	-60.1831	14.68888	46.1351	9.04660	6.94161	8.60509	8.39300	9.26483	71.21034	76.72154	7.92911	45.64958	7.87061	1141.63101	1.00000	6.28914	7.18439
9.63906	-71.06616	3.06347	42.4251	10.27561	7.26969	8.74691	7.32021	3.36840	42.34841	67.51343	7.83622	30.69417	6.79800	1134.32917	0.00000	7.41576	4.73604
8.40028	13.57661	7.38308	37.31065	6.73919	7.42020	6.09857	5.61694	7.26385	25.83489	70.12883	5.68539	33.69232	3.32009	1092.08563	0.00000	6.32435	10.58287
9.18819	-93.12577	4.68416	44.73941	3.91015	6.34581	10.15159	4.32477	10.22777	55.56620	70.45870	9.74249	44.28945	34.87658	1178.39605	0.00000	5.59470	6.61402
11.77176	92.48278	21.49026	58.23583	6.52870	7.22664	8.34839	3.72322	6.27247	55.83690	81.09371	9.43238	44.29132	25.64548	1076.86156	0.00000	7.35872	6.87494
10.34127	117.33333	0.05656	34.85	10.82711	6.90583	10.45814	7.29965	4.29905	36.36450	80.07208	7.19763	46.52485	4.17831	1162.34289	0.00000	8.03037	7.08674
8.28591	38.16694	30.58937	54.84444	9.92294	5.85804	6.04229	6.88158	3.86347	37.25541	75.66910	7.46760	56.74704	5.85246	1178.31621	1.00000	7.40943	6.48491
8.33911	-120.93549	22.81099	37.73604	7.24056	6.42559	8.53397	7.11853	7.21891	34.50053	66.91755	7.95670	46.98182	8.51468	1117.39180	0.00000	5.56970	7.80843
4.92302	-73.78458	10.13839	41.0051	7.36673	6.18327	7.28404	6.21693	4.69575	47.58281	69.40046	7.44589	50.34951	5.15164	1064.25925	1.00000	6.89672	8.73401
9.17416	71.57737	21.52055	21.53889	9.31043	8.04317	9.65970	10.64307	8.07738	36.17137	71.61970	7.25005	43.05738	6.10467	1146.85081	1.00000	9.31976	8.68643
5.10395	-73.58248	8.00595	45.40008	10.09015	7.25775	9.02851	3.65636	6.54405	55.34736	89.42886	7.68999	53.89685	5.22321	1104.83736	1.00000	7.70922	7.17602
4.92994	14.34085	13.94003	40.87363	9.07164	6.47895	5.52195	7.62358	3.25410	70.33181	73.41355	7.55654	54.46904	6.68970	1058.03655	1.00000	8.26276	9.54875
7.22009	6.74549	1.88471	49.5099	8.46091	5.95772	4.44009	6.68756	2.97071	47.26166	74.32028	5.29635	49.22606	3.21057	1128.40659	1.00000	9.91729	7.36305
9.00228	140.73667	0.78156	41.77583	10.33459	8.60989	11.54117	8.64386	6.82707	56.53274		8.13971	46.95703	8.33477	1095.22877	1.00000	7.28073	6.60712
9.84851	-61.51889	-3.25635	10.66668	5.14612	7.23883	8.15859	2.76978	10.03895	45.92284	71.55275	8.31864	42.98415	10.74970	1095.22294	0.00000	7.16818	8.51898
7.02312	-51.87389	15.84283	-23.44361	9.01345	6.98062	6.09654	9.38544	11.12989	50.30404	77.82082	6.20041	57.27697	5.38707	1051.27301	1.00000	7.26644	9.81669
7.78496	1.00288	33.69994	49.28669	6.72556	7.29080	7.92810	7.38158	5.21881	47.05539	74.31604	7.00660	43.73494	6.09628	1161.71324	1.00000	8.17403	8.27181
3.42997	76.35484	0.39789	10.10649	7.86495	9.17617	6.04785	4.54440	4.53491	54.84903	66.38437	5.91562	67.73427	3.40368	1080.54505	1.00000	7.83497	8.74436
11.98045	-84.50855	6.64818	39.08367	10.99535	6.70447	7.26718	6.18913	5.12403	48.36547	68.79960	9.32984	33.67753	23.92523	1140.79615	0.00000	8.33337	8.64338
9.36303	-0.33525	22.88632	53.7446	9.29233	7.50362	9.02034	7.36407	5.53922	68.37851	75.07930	8.59129	58.62326	13.16738	1075.45311	0.00000	7.74297	5.71889
8.14063	-0.32247	11.80761	50.82882	4.64092	8.11764	10.59371	6.75200	7.42904	63.75355	79.09455	6.80407	62.50201	2.80033	1166.52620	1.00000	8.20282	8.22778
10.64102	-73.89875	20.01573	40.93121	8.67635	7.82123	6.69237	4.89040	5.24979	64.91317	75.59945	4.13893	59.20991	2.71331	1104.59513	0.00000	6.47523	7.72897
8.49444	-91.73625	6.24729	35.25064	5.65429	5.65426	7.98110	5.33867	8.48128	45.57716	71.59673	5.14574	48.57787	3.12547	1109.45462	0.00000	5.74366	8.97010
9.42098	-8.53778	14.96751	7.57944	8.15252	8.20464	7.55834	8.95355	8.30438	66.51147	81.76481	7.61699	44.32251	4.51642	1191.31633	1.00000	7.50735	9.07472
10.51361	-75.87877	2.73702	5.6561	11.98883	7.27381	9.81471	8.51758	2.97307	45.56261	79.40371	6.61473	21.61227	5.25954	1195.10318	1.00000	6.46063	5.69369
8.50927	-87.93341	29.32470	42.55308	5.19481	6.45984	9.37420	5.07275	9.40149	51.04392	65.06485	5.89768	54.81608	2.78919	1106.30937	0.00000	7.80683	7.86104
7.53622	-2.1875	21.08474	51.26	8.80575	4.99859	6.57073	7.93787	9.97901	42.70004	76.74650	9.22998	48.74964	24.16353	1175.99942	1.00000	7.75727	9.34315
7.41816	-82.45426	27.84621	27.09978	7.97222	9.27257	8.26590	7.70888	9.89340	41.91466	74.21031	7.33299	30.55890	7.13290	1120.89738	1.00000	7.76972	7.92700
3.92735	35.96944	25.41140	56.03361	6.53315	5.75787	9.15263	5.97833	6.16870	69.69017	78.96934	7.84753	70.58843	9.48175	1069.88251	0.00000	7.67983	0.74953
5.55334	27.06365	19.92884	50.18545	11.65971	4.14779	7.63530	6.36327	4.92568	59.33984	85.46824	6.08385	45.20746		1174.28975	1.00000	8.35400	8.16458
9.33082	82.85749	25.55177	17.54907	9.36928	6.05986	6.24526	8.22185	8.84040	55.34084	70.51414	8.48490	54.20960		1053.78741	1.00000	7.96027	10.80210
7.46486	24.43973	-14.09724	0.76755	9.46152	5.07523	9.93410	6.14638	4.69866	38.86848	79.85016	7.78471	30.65548	5.30552	1185.93986	0.00000	6.09920	5.87863
7.11305	-119.27337	40.10211	50.26729	8.69640	6.59836	7.98489	8.85935	8.66066	48.48745	76.33842	6.66376	78.01085	5.65879	1092.63565	1.00000	7.32259	9.39239
6.63255	77.656	27.37406	28.71271	10.64257	7.69053	4.88952	6.94018	3.07632	76.39027	75.20131	6.51442	69.70835	4.34829	1093.18815	1.00000	7.66143	8.40186
8.70566	2.29275	34.43876	48.79325	9.27676	7.41750	8.62244	5.68770	6.37778	44.17124	66.21629	7.38941	44.19002	4.45937	1096.07735	1.00000	6.88948	8.19546
7.06633	34.86563	1.39731	31.92923	8.19552	6.65043	9.02378	5.74352	6.01695	65.53230	70.02436	7.96158	51.22481	9.22456	1185.04453	1.00000	7.09745	7.26591
8.21606	-61.51889	18.87735	10.66668	5.43707	5.25661	7.59205	5.76314	7.94053	69.82999		6.69754	37.41036	5.38302	1183.53613	0.00000	6.86945	9.47493
8.29501	-8.2503	23.69429	37.08819	8.96423	6.89188	4.27974	6.24139	3.00237	57.16953	70.02907	7.01166	39.08476	5.72183	1186.69370	1.00000	6.03586	7.02223
3.94191	24.14662	41.44261	65.84811	8.19114	7.29799	9.95256	5.01418	6.88829	35.80288	71.31331	7.07537	67.40954	6.05841	1158.62066	1.00000	4.90289	9.31266
7.69528	38.12408		53.77166	9.52897	6.27724	9.64774	6.86986	7.77640	48.37529	67.88249	6.94157	86.23778	4.55179	1088.38483	0.00000	6.45034	8.79806
8.87506	145.18333	1.92977	-37.9	7.50351	7.13272	9.40561	7.23021	6.87561	47.10930	85.16033	8.18603	62.65115	10.85092	1121.67852	0.00000	8.32160	6.56624
8.38084	-94.91386	0.05531	17.94979	9.79951	8.76983	7.52945	7.53219	8.78989	16.48643	76.51171	5.57266	41.74217	3.09059	1155.89581	1.00000	8.79663	11.57294
8.33195	8.73812	14.46818	41.91886	7.09821	6.61343	6.85852	9.10887	3.74515	46.70382	70.58824	7.13901	62.21144	5.14229	1194.46230	1.00000	6.50314	8.18510
9.18933	24.14662	14.09858	65.84811	7.09985	7.33877	6.61475	10.79270	9.74462	37.19911	74.70643	6.59645	52.50839	3.94968	1191.51826	1.00000	6.31490	10.19943
4.75886	23.225	17.56604	43.4125	7.55653	5.94114	6.81204	7.41041	3.90559	55.12511	74.10594	5.95845	40.20008	6.01452	1142.45111	1.00000	6.44617	8.55865
9.61286	11.34046	28.17972	50.72043	9.05053	7.42326	8.77421	9.58665	9.33492	60.85747	63.05563	8.35887	47.54711	10.84650	1062.90552	1.00000	6.41951	10.22559
7.51931	-0.76667	22.05299	53.38333	7.40961	7.20854	7.27609	3.19271	7.61285	42.74342	68.63415	6.98291	52.62321	5.99950	1142.80192	0.00000	8.05929	8.74122
6.42017	-96.72365	3.07657	17.06542	7.42099	8.53010	9.81568	6.22887	8.16844	52.74835	74.05216	8.80826	62.49686	15.45288	1063.34572	1.00000	7.55974	7.29328
9.48276	9.20427	-0.82576	48.49144	8.83453	8.08866	8.00446	12.47432	9.68694	62.28461	65.20814	6.82988	74.13590	4.17214	1191.21077	1.00000	8.09251	9.63676
12.11575	145.06667	7.45890	-37.88333	10.96366	7.83465	7.71326	7.05590	4.64033	59.40187	56.34482	8.35481	68.01641	10.39079	1171.95588	0.00000	6.30809	8.21354
4.61602	4.92235		7.65649	10.71213	6.21903	10.62776	5.14633	7.11787	35.39117	70.62801	6.50547	49.92373	5.48972	1159.00241	1.00000	7.23316	8.94324
7.72901	4.07601	20.25692	50.88506	6.64893	7.47542	9.09417	8.03225	6.59395	40.31824	76.13099	5.73522	45.56563	5.49545	1116.01320	0.00000	6.52418	7.82971
7.18027	59.4839	23.42753	58.7002	9.46633	6.63669	9.59543	7.14744	8.47637	48.08468	79.04569	4.61454	75.02964	2.06010	1110.61936	1.00000	6.21531	9.19013
9.67548	104.09701	7.75462	-1.26424	6.50024	6.16955	8.42554	4.95048	7.65754	63.77892	53.63096	7.91375	41.04784	7.68937	1105.72483	0.00000	6.14598	7.80820
6.63734	-74.38987	-3.45264	40.65538	6.62263	7.52309	10.63754	6.86304	6.65148	59.88947	80.55100	6.94961	48.30671	5.55970	1116.09570	1.00000	7.48521	7.77180
8.87995	1.00288	33.10451	49.28669	9.41069	8.40198	8.25568	5.67522	4.29791	53.27623	85.76864	6.86565	38.26900	4.59458	1118.60609	0.00000	6.70946	6.75147
0.03014	9.15013	19.52002	13.70727	8.04774	5.69216	11.04153	3.20139	7.38298	49.96208	4.57469	5.65576	44.77738	2.81006	1100.23515	1.00000	7.72064	8.47391
5.98544	74.4818	-3.10700	30.21121	6.56182	8.09112	9.63719	8.71793	9.67065	15.94757	79.41922	6.82277	35.25669	4.52511	1067.31290	0.00000	8.15580	7.56302
7.20089	-87.88754	6.08380	41.15376	8.49380	8.13176	6.89762	6.12139	4.79786	30.33017	70.61410	6.62668	26.24257	4.70927	1131.95844	1.00000	7.67514	7.92306
8.31785	-83.48216	27.76693	42.30865	5.38574	5.68241	12.14644	6.14968	10.85358	22.41529	60.56199	6.31927	48.44530	5.08908	1173.99264	0.00000	7.34669	4.56099
9.44527	78.55757	23.21876	17.34769	5.85007	6.69444	11.25264	5.47819	9.32439	48.63375	84.17193	9.39319	43.62899	24.92976	1154.72397	0.00000	8.03804	5.00974
8.39244	-82.42491	6.71805	42.97086	5.76195	7.67097	6.06973	6.01403	6.43556	28.34916	79.92828	6.93459	47.28187	1.55121	1172.72770	0.00000	8.72847	10.74221
6.77622	-121.74052	40.00162	38.54491	7.23627	6.97307	9.83068		7.24356	55.59881	83.73058	6.53623	34.49225	4.73747	1150.06855	0.00000	6.78745	6.72591
