NOx	latitude	CFCs	CH4	PRES	C2H3NO5	H2CO	warning	SO2	Pb	TEMP	PM2.5	PM10	O3	NH3	longitude	PAHs	CO
8.88019	10.20898	66.40662	10.58392	1110.53250	1.04359	70.75011	1.00000	10.18420	37.63679	43.26468	11.58118	10.99257	10.75001	9.74437	123.758	8.50259	12.25329
10.93686	53.14657	73.30281	8.80926	1060.32985	0.04030	56.95220	1.00000	8.46947	42.43233	13.81055	9.85903	7.09222	10.57377	8.70866	140.72287	10.19255	8.25090
7.42532	17.34769	73.00629	11.19280	1129.23140	4.90686	54.50818	1.00000	11.77285	61.71920	12.31525	10.69768	12.56455	10.98204	9.68156	78.55757	10.47940	9.90934
6.88878	-16.25	71.76076	11.64737	1151.44256	0.60710	65.84497	1.00000	11.31703	65.49928	15.24999		10.43210	11.70797	8.85643	-69.08333	8.62089	9.69496
6.39565	44.97639	72.87781	7.48568	1137.17755	0.72229	62.61444	0.00000	9.92873	57.76967	6.20395	4.44831	10.60880	13.16396	9.42945	19.61222	8.18505	11.09582
8.37716	39.08367	76.15180	12.80052	1113.01331	0.06001	60.35782	1.00000	6.04138	52.23186	7.24685	5.79446	7.88564	8.86549	10.42530	-84.50855	8.99464	10.39662
7.32376	17.06542	82.39742	7.13252	1169.56075	0.08172	31.56621	0.00000	8.81855	68.84910	32.23486	10.02396	8.28173	7.62476	9.45694	-96.72365	9.14521	8.81082
7.90682	24.81757	76.25274	7.34226	1191.52870	0.10768	45.25161	0.00000	10.13429	26.58446	24.77696	7.28462	8.65762	13.10340	8.60483	84.63445	9.56840	9.10099
11.32092	40.60538	70.98680	11.10494	1183.69441	0.10357	55.50744	1.00000	8.60497	60.09853	-2.75653	9.17203	8.26801	7.18426	12.14031	-73.75513	8.11623	7.50434
6.45858	48.49144	67.84107	6.49381	1096.60703	1.72683	36.35189	0.00000	9.55460	35.55907	6.23327	5.49220	11.51463	14.19064	9.17027	9.20427	9.07461	10.58406
11.03711	53.53333	58.21098	10.48984	1163.56097	0.03799	60.90559	1.00000	7.47906	49.01171	19.07345	5.61504	4.65807	8.71414	8.53409	-7.35	10.99061	8.88318
9.39764	52.41667	61.11850	8.38381	1188.36917	0.05231	64.10880	1.00000	7.99845	51.03479	23.10866	11.51987	7.16399	7.97199	10.48572	0.75	10.19700	10.72320
7.38526	53.53333	74.90245	14.56211	1158.40535	0.23723	63.29136	1.00000	5.52386	58.17263	18.30084	6.85361	9.45289	7.86757	9.38194	-7.35	9.52627	8.30391
7.71674	31.76212	71.34651	10.98216	1092.24155	0.89914	53.60686	0.00000	11.98973	43.35674	2.42865	11.35174	10.84939	12.41950	9.23908	-95.63079	9.19414	10.03530
11.25852	42.28639	64.78847	9.74027	1130.26101	0.04737	48.77939	1.00000	8.75757	66.93757	25.29053	10.55274	7.82827	8.84281	10.97698	18.84	9.73389	8.39631
6.98942	10.31672	71.20581	12.14965	1051.17385	8.18490	51.26592	1.00000	12.26173	57.31127	20.67082	10.16924	13.07794	10.35693	10.63120	123.89071	6.95808	10.06488
8.55120	40.53123	59.79867	11.28096	1051.87367	0.30519	30.89717	1.00000	10.76910	40.37542	19.09232	10.68270	9.66609	10.59541	8.55963	17.58522	10.66449	9.92527
8.85445	-31.95224	65.03073	11.36716	1112.91194	8.14935	63.04618	1.00000	11.35891	60.01590	18.53899	10.94667	13.07407	10.16847	10.73218	115.8614	9.52746	7.99172
11.32246	29.98869	60.79837	11.33216	1148.23789	0.08017	49.12709	1.00000	8.48616	45.02496	12.83551	8.43792	7.99368	7.79747	10.01646	122.20488	9.72105	8.95643
10.70628	35.89972	78.44934	9.60137	1191.00004	0.07496	48.19747	1.00000	8.80918	34.60388	22.19834	12.23157	8.28828	10.81260	9.95065	14.51472	9.09717	10.44894
8.73401	41.91738	76.93496	8.54573	1059.55534	0.04568	58.36549	0.00000	10.82757	57.45529	12.28708	8.53493	6.86745	11.25762	10.33047	3.1631	8.19830	9.78072
8.97433	42.93369	77.32478	7.08135	1178.61783	0.06259	62.07378	0.00000	10.26762	63.59123	11.55480	8.38695	7.34750	12.53710	11.82070	-72.27814	10.89551	8.78041
7.98612	37.49223	60.23622	6.76835	1085.68121	0.13852	48.13187	0.00000	8.25866	49.64842	19.50152	12.39514	8.80756	5.84633	10.00732	15.07041	11.10854	9.82370
7.76681	-0.35817	70.15421	7.98091	1145.36696	0.44338	58.85162	0.00000	11.01096	27.78640	17.92849	7.92695	10.10857	9.02080	10.11030	42.54536	10.73352	10.78448
8.17759	53.38333	69.22400	8.60537	1058.62618	0.13683	64.30636	1.00000	8.20487	40.19853	-7.08739	10.09589	8.72811	8.66360	10.87974	-0.76667	8.53514	10.16597
4.53094	53.30972	69.07073	12.45398	1088.77213	0.43851	60.71170	1.00000	12.92506	60.74710	25.96529	11.06614	10.08667	12.68199	8.43762	83.62389	10.67590	10.14159
8.67977	35.82756	60.35578	10.91605	1196.06587	1.64085	61.08971	1.00000	11.74161	55.45354	-0.34963	9.31621	11.45242	10.74586	9.48336	137.95378	7.91646	9.78049
12.64987	38.47917	73.52309	9.90201	1126.37864	0.26056	41.11405	1.00000	9.92175	25.58184	6.53214	8.45242	9.56875	7.55155	8.37068	-1.325	9.63912	7.54955
11.87983	-12.91667	75.31000	10.61023	1155.87471	0.18996	77.73536	1.00000	9.13541	54.74231	27.86792	7.55278	9.16014	7.28171	8.89634	-39.25	10.14377	9.96612
7.72921	-19.32556	82.60451	7.05266	1081.47555	0.21188	52.41994	0.00000	9.93304	65.43959	32.86362	8.34180	9.27638	12.10713	9.32650	-41.25528	9.36963	11.37772
9.97634	36.02506	72.96605	9.69068	1075.44803	0.03558	41.99209	0.00000	11.80287	54.21851	11.05082	8.95585	5.51256	10.21403	9.20108	-86.77917	11.80985	8.62362
7.39810	14.95472	67.35217	11.37001	1076.89949	2.13329	48.40418	1.00000	11.83925	50.38041	14.33038	12.01514	11.72373	11.86872	10.63638	120.89694	10.57169	8.98060
11.85696	40.98894	67.19104	10.40191	1084.87533	0.32541	58.76890	1.00000	9.22496	30.36144	11.14803	6.22760	9.77919	8.97784	9.37756	28.67582	10.21681	10.68691
8.35537	44.80477	63.77757	11.66758	1057.93057	0.32712	59.56458	0.00000	11.29291	49.21332	27.53546	11.08381	9.76168	11.13251	11.20804	-0.59543	10.86115	9.94250
7.13854	12.97389	70.99525	8.25802	1093.66332	0.30073	56.00897	0.00000	10.49943	51.74225	19.14520	7.61622	9.66342	12.29545	9.77474	123.99333	8.52300	10.02640
6.42803	43.54072	57.48154	13.63390	1052.39976	0.05808	40.51127	1.00000	4.84019	41.65962	22.53544	10.17324	7.70909	9.13641	8.61116	-116.56346	10.45398	9.34500
8.50780	51.24197	60.05913	8.82796	1136.94141	0.07688	61.28669	0.00000	8.61761	34.64849	22.57663	11.05065	7.99117		10.53555	4.82313	9.91882	9.54193
8.58741	42.28639	74.50390	10.32758	1140.49783	0.27142	31.48410	1.00000	10.80769	48.27967	19.35759	10.45051	9.58518	11.44635	11.42329	18.84	10.17736	8.46419
9.90767	51.39323	70.03369	11.82231	1065.28051	0.06421	31.38247	1.00000	7.14796	66.47833	15.67101	5.47217	7.50019	9.36745	10.95179	0.47713	10.07630	8.25209
9.92081	-19.32556	70.85493	11.66372	1108.83475	0.13016	42.22328	1.00000	7.52919	31.21363	7.39872	7.27892	8.61098	8.96569	10.28322	-41.25528	8.52424	10.06704
10.37118	9.58126	79.09767	12.85659	1062.91050	0.45425	36.02586	1.00000	8.16738	43.33956	11.61403	9.88290	10.15857	6.31696	7.93578	8.2926	10.37533	8.64454
5.38870	50.56149	64.25036	12.32108	1067.85157	0.24687	42.09363	1.00000	12.72270	44.37580	21.09490	8.78078	9.48712	11.86337	8.40852	4.69889	9.50248	8.79827
10.14243	41.29444	66.25724	10.38677	1138.42392	0.03814	62.38105	1.00000	7.37053	45.93179	11.40221	8.69400	5.95635	9.31645	10.00047	69.67639	10.14916	9.99404
8.36641	23.07492	57.65777	7.08651	1070.55646	0.13980	46.64248	0.00000	8.35797	55.03347	8.29105	12.38880	8.92838	8.01506	12.40461	88.28637	10.16062	10.76931
8.52564	-37.88333	78.38542	9.60501	1050.65180	0.49117	51.93573	1.00000	10.40973	58.66109	15.35975	12.12580	10.22358	11.96214	10.53200	145.06667	9.02511	10.33411
7.85284	15.5439	68.26279	11.86848	1149.52923	0.87578	41.68382	1.00000	11.06396	55.63509	12.25799	10.53671	10.82563	10.37842	10.06962	73.7553	8.21512	10.15753
9.89666	31.64615	70.98752	10.02910	1189.60692	0.57571	37.96067	1.00000	9.31245	56.75284	3.86082	11.40042	10.38628	10.00943	10.03490	120.74221	11.06455	9.51395
10.17194	40.72586	77.12618	12.79369	1086.03009	0.21293	48.68125	1.00000	7.74148	58.96238	-9.19639	8.04815	9.36099	6.71615	7.83689	8.55552	9.43444	9.29541
6.47722	10.20898	61.45576	14.95441	1091.16422	0.11797	76.60358	1.00000	4.94848	29.64849	28.07037	11.03381	8.63826	7.50011	9.37391	123.758	9.65001	9.59824
9.70486	39.96348	55.04339	7.85185	1196.04241	0.05509	42.52054	0.00000	7.43770	28.25758	24.92735	11.33683	7.00346	7.24903	9.64050	-4.83076	8.81165	9.47774
9.60916	35.85	68.75058	10.00851	1146.24856	4.47058	47.34323	1.00000	10.73395	81.06896	16.51051	10.02184	12.47192	9.98978	8.61899	117.7	10.16138	9.16005
10.90089	30.17746	78.84180	9.98360	1196.43463	13.64071	36.98249	1.00000	9.64471	62.25370	10.13020	11.69607	13.59022	9.05995	9.67025	-81.38758	10.24466	8.91318
8.78062	26.2649	68.03993	13.55812	1121.15128	0.22863	52.92397	1.00000	6.68695	50.93018	0.35110	8.33806	9.35669	6.76510	10.69127	81.54855	8.13601	8.68568
9.18349	35.89972	70.80729	11.09700	1174.85709	0.53159	67.51563	1.00000	10.28572	46.36551	19.40373	10.52780	10.29830	10.13475	6.74855	14.51472	9.53955	7.51315
8.68803	4.73245	52.60900	7.86907	1191.48845	0.03431	53.66640	0.00000	10.40285	68.05538	26.81649	7.30194	6.80696	13.14109	8.85148	-74.26419		11.32808
9.96155	29.98869	72.32495	10.83328	1164.69891	0.03608	60.59378	1.00000	7.19813	51.45083	4.66064	7.01179	6.60072	8.90917	9.53848	122.20488	9.18351	9.94562
10.59387	31.12406	65.27342	10.62724	1197.45444	0.04916	41.11191	0.00000	8.35272	63.76421	20.84964	10.10697	7.47457	8.09701	9.44135	-97.90308	10.35853	9.52102
10.68356	-0.35817	66.53600	9.91897	1063.31192	0.05648	45.98797	1.00000	8.01762	45.13266	17.19746	7.08902	7.43101	9.70088	8.47128	42.54536	8.62618	7.90124
7.61723	-44.39672	79.82593	9.35585	1142.71154	0.16038	40.74828	0.00000	8.85236	56.07151	-1.62273	10.82337	8.97308	7.10526	10.02291	171.25364	10.81198	10.01752
6.08438	31.39547	64.74042	6.32029	1070.08700	0.10574	59.18024	0.00000	5.76577	48.40144	15.97576	8.68375	8.46907	9.34095	10.73649	34.75699	8.41947	9.26629
7.55068	6.84019	82.78593	8.35743	1171.24841	0.19461	50.00579	0.00000	10.18709	66.94247	23.48732	12.80820	9.22404	9.78148	10.66775	79.87116	9.15086	9.36049
6.41716	53.78333	81.27856	9.78150	1198.35175	0.13706	55.63753	1.00000	11.78764	48.35202	27.14742	10.82031	8.78259	13.76896	9.94226	-1.06667	9.99181	7.80349
13.50429	30.16688	77.81085	7.95496	1055.69782	0.10024	49.37545	1.00000	10.42653	67.96287	24.65013	6.49662	8.44688	9.89920	10.83432	-96.39774	8.49862	10.02824
11.46190	33.92946	58.66026	10.91083	1148.62586	0.18861	56.31057	1.00000	8.83452	46.82759	2.76510	7.94228	9.16443	7.30815	10.99215	-116.97725	8.26135	9.22411
11.73989	48.35693	72.55477	8.60458	1062.55963	0.04950	57.74033	1.00000	8.78826	18.32584	2.34111	7.66242	6.66680	9.56783	11.62642	10.98461	10.92592	8.08257
7.79207	34.08565	71.89926	10.15916	1086.16991	0.47051	47.52541	1.00000	10.66680	58.28215	27.13332	12.32975	10.13226	12.43046	10.08519	74.80555	9.65632	8.43914
6.55874	52.14	74.85639	11.24713	1168.52213	0.32706	32.07238	1.00000	11.80228	73.55998	11.85791	12.77645	9.75289	13.02875	8.94758	5.58472	9.83429	11.54874
8.88079	47.30997	74.54349	11.15529	1165.05092	3.94667	39.31360	1.00000	10.34147	34.62329	10.52189	11.87844	12.34559	9.74635	9.72684	8.52462	9.97537	9.13976
6.55634	41.75338	70.23285	7.52013	1132.87881	0.14306	37.50922	0.00000	8.73162	44.08329	6.42433	9.97394	8.82312	8.36982	9.00149	-86.11084	7.61302	10.30331
8.55555	9.92787	61.44737	11.12758	1061.49860	0.93406	64.31326	1.00000	11.08524	36.36706	7.67966	10.36341	10.88223	10.70457	10.74691	-84.13722	8.56018	8.71611
9.85902	52.21099	76.23595	11.96499	1193.17498	0.06964	51.40315	1.00000	7.52826	33.23607	18.49933	10.60153	7.99793	7.82420	10.21372	7.02238	7.73220	9.06208
8.12146	33.54428	70.52595	12.56864	1195.39177	0.70569	55.79203	1.00000	9.89496	55.85100	24.18813	9.60520	10.60923	8.33003	10.23340	-84.23381	10.66129	8.76536
9.74343	31.84568	76.58344	9.06674	1072.08203	0.14239	54.82105	0.00000	6.93399	58.23630	2.42961	11.08019	8.75487	11.41712	9.31216	-102.36764	7.59612	11.22528
7.49313	41.29444	56.73470	7.65608	1065.72527	0.10904	52.83165	0.00000	9.86075	58.24579	6.00340	8.94964	8.54462	10.95101	8.36149	69.67639	10.32333	8.49417
10.90954	48.49144	71.87404	9.66014	1191.91988	9.96301	66.57508	1.00000	10.42229	56.25496	9.00270	11.29637	13.27510	9.99829	9.89433	9.20427	9.46287	8.37591
12.41693	6.84019	74.93649	7.86358	1133.45100	0.00291	27.40642	1.00000	9.18363	60.89593	-14.03944	8.00726	5.80123	9.23632	9.28008	79.87116	7.62944	8.28351
8.56493	40.72586	71.07498	11.14818	1193.20714	0.63159	50.62127	1.00000	10.72012	45.68070	19.99485	11.69814	10.48422	10.98811	8.98975	8.55552	10.56852	11.35807
10.03505	53.38333	74.49111	10.57819	1124.27518	3.86439	56.67218	1.00000	9.01510	37.86589	5.87887	13.10337	12.32302	9.49122	10.44592	-0.76667	10.28831	10.47211
9.72396	52.09	66.89113	8.44382	1124.44123	0.08592	55.40513	0.00000	8.87111	60.52390	20.36076	13.27326	8.17644	7.02424	8.98048	5.23333	9.39065	8.14672
10.88438	31.20176	78.02944	10.48520	1071.48086	0.19119	49.60757	1.00000	8.53585	37.16565	21.34398	8.71538	9.15415	7.86834	7.77445	29.91582	8.27364	10.58166
6.38596	29.53885	76.24791	12.17648	1194.67347	0.25139	59.22114	0.00000	12.63664	57.64856	14.00279	7.93102	9.51246	9.53730	10.70071	-95.44744	9.47115	9.26067
9.71306	43.67681	93.48347	11.00632	1183.16857	16.15648	45.36928	1.00000	10.75675	29.22503	-5.90170	9.87919	13.76060	8.86526	9.43981	4.63031	8.88712	10.45987
11.51041	32.42067	67.80774	11.59007	1107.79919	0.08254	25.78814	1.00000	8.47388	56.49911	30.93006	6.71344	8.16912	6.56850	7.10665	-104.22884	9.81698	9.22658
10.86952	29.69221	64.82529	12.88604	1097.74411	0.88197	39.84307	1.00000	8.47905	47.96802	37.21370	7.07133	10.81845	6.95755	9.26408	72.54566	10.03224	8.90782
8.93913	42.97086	71.98624	10.82179	1091.31104	0.13022	42.41704	1.00000	8.10024	40.18721	9.29822	10.84453	8.72715	8.11754	7.81439	-82.42491	11.21274	8.61073
10.55102	41.63976	62.55145	12.09105	1083.82208	0.31135	59.87716	1.00000	8.06369	37.96763	28.65358	6.07562	9.71635	8.20883	10.10911	2.35739	9.38438	10.00257
6.89699	32.05971	61.08029	14.49835	1144.21450	0.19814	45.19164	1.00000	5.38014	49.36681	34.40652	10.45350	9.22744	7.37417	9.38532	34.8732	8.46999	8.68460
8.85525	-1.6	55.64939	11.21649	1190.89503	1.19071	52.97273	1.00000	10.54288	26.60465	15.03104	9.64408	11.13203	9.63174	8.26603	103.61667	9.76519	8.81763
9.53208	26.2173	72.69272	9.29817	1127.01265	0.76741	65.76507	1.00000	9.39112	45.93219	33.22601	12.48533	10.68141	11.21992	9.53776	-80.22588	9.44241	8.55592
9.97628	-29.2975	68.31902	10.09731	1128.10103	4.26592	42.22420	1.00000	9.52371	67.10340	22.76614	11.80375	12.42692	9.45242	9.97469	-51.50361	8.60209	9.29916
8.68992	24.05979	70.48027	8.82704	1186.96839	0.25403	39.81662	1.00000	10.68919	67.44366	9.14878	12.39428	9.46994	8.79954	8.61886	77.40858	8.35975	11.42854
8.82887	5.6561	66.79257	10.84609	1185.24054	1.70840	47.13310	1.00000	10.17800	45.68040	23.43892	11.45224	11.49955	10.13897	9.24780	-75.87877	10.42762	9.65038
8.96866	41.84364	84.91780	9.20725	1172.04922	0.04692	33.37036	0.00000	9.68947	43.70078	8.15227	9.71445	6.76190	5.93489	8.90147	-87.71255	11.51211	9.14918
8.51458	35.21222	74.51091	9.82551	1183.71164	0.07202	41.80067	0.00000	11.97270	46.87605	20.34353	9.21650	7.79554	10.00097	10.60828	2.31889	8.71424	11.17096
7.98653	32.52515	63.76455	8.51242	1095.41220	0.09126	30.12145	1.00000	9.01515	47.71744	28.58985	10.71098	8.35631	8.76505	10.32627	-93.75018	10.34464	9.69508
8.75506	45.39402	84.13488	9.70695	1120.37450	0.06063	60.84617	0.00000	11.87995	45.03646	23.10280	7.55679	7.39139	9.80676	9.19007	9.29109	9.56677	8.68393
8.07050	-8.66667	71.48691	11.43260	1094.44162	0.53946	29.43773	1.00000	11.95073	63.52210	16.21829	10.42045	10.31246	11.67111	10.27487	-35.71667	9.84864	8.82841
8.71325	58.04254	46.34134	15.08672	1057.79095	1.98101	58.28877	1.00000	7.04645	50.06535	36.95854	9.70383	11.64631	6.22642	7.68983	65.27258	8.87667	9.03726
9.54283	37.49223	72.37500	11.45721	1052.03331	0.09381	43.32470	0.00000	9.21020	44.59838	-0.09523	11.59247	8.27325	9.48279	8.59250	15.07041	8.29047	7.73417
7.03688	-7.73379	60.68699	7.61536	1051.25883	0.14869	69.38960	0.00000	9.74066	73.57922	12.61617	7.02513	8.96760	12.00881	9.45008	113.69785	8.43664	8.20113
5.78658	51.39323	59.76279	12.42193	1068.06899	0.52159	63.18070	1.00000	12.63114	41.81575	12.00663	9.74188	10.28615	11.58263	7.85089	0.47713	9.81178	10.25509
8.99781	6.95194	61.68517	10.68098	1081.36059	15.76915	61.47843	1.00000	11.61824	69.04209	-0.11510	10.67140	13.73569	10.29744	11.21549	121.96361	10.02996	11.41992
6.34817	-24.19436	71.54640	11.63607	1101.31204	3.84571	32.34961	1.00000	13.26639	47.02259	2.66683	10.17304	12.31911	12.48013	9.78479	29.00974	10.00383	10.93859
6.65723	-19.65	72.01564	5.29956	1105.36853	0.16415	45.24222	0.00000	7.77713	21.33508	30.19722	5.02839	9.00277	14.55999	8.74578	47.31667	8.90109	9.76822
6.77647	-19.32556	60.62983	10.61487	1186.38773	0.23998	76.67767	0.00000	11.72728	52.97808	35.37105	7.23954	9.43686	8.77298	8.80429	-41.25528	10.55756	9.86180
7.37467	39.08367	60.65165	10.97895	1130.34438	1.21833	41.24932	1.00000	11.96568	49.35911	22.47710	9.45462		11.46212	10.40756	-84.50855	11.05152	8.94002
7.47869	38.06084	67.22513	10.48508	1191.26977	0.28893	36.18925	1.00000	10.45537	49.80183	20.40425	12.20689	9.68326	12.21686	7.16043	-97.92977	11.30350	9.95872
9.51388	53.38333	65.98195	5.92702	1132.80317	0.06532	34.17909	0.00000	9.85605	51.35734	3.22572	8.18532	7.80118	10.91247	9.63270	-0.76667	8.13481	9.84572
5.24625	55.38752	60.13293	11.55941	1115.82662	0.10933	79.88473	1.00000	12.28515	61.71742	1.55240	10.23354	8.52508	13.07437	9.96022	36.73307	9.99406	8.98275
14.05099	-33.59217	81.18199	8.05532	1186.72440	0.03438	46.27645	1.00000	10.57563	44.50123	19.15928	9.28363	6.51472	9.36215	8.51509	-70.6996	7.40048	10.76145
8.83161	29.98869	53.18419	7.67368	1198.19414	0.10131	53.49652	0.00000	10.75636	48.48590	13.95774	7.53633	8.12939	11.15865	9.37081	122.20488	9.20018	10.80800
10.22490	-27.76952	78.88359	9.55162	1167.12478	0.37843	40.10531	1.00000	9.74631	66.97029	17.60087	12.31409	9.94866	11.30749	9.43055	30.79165	8.84652	10.18322
8.48712	13.73417	64.35210	8.40367	1170.04915	0.14089	77.04333	0.00000	11.36467	25.93646	21.27322	7.99378	8.75350	10.55126	11.71406	-89.71472	8.32338	9.66052
8.00908	-21.205	73.28067	10.23387	1183.64049	0.07199	32.56264	0.00000	11.83810	42.09615	28.50137	8.03790	7.95969	8.49309	12.02428	-41.88778	10.57519	9.50445
7.56986	68.79833	70.79249	10.54049	1191.82969	3.60946	37.17015	1.00000	11.50375	48.74764	42.03370	12.32863	12.25656	12.06275	8.84255	16.54165	8.54103	9.84139
10.21780	29.38242	77.84937	11.64639	1188.52238	0.03874	52.27878	1.00000	7.23744	59.89844	17.79517	7.82193	6.34594	6.82965	10.79949	70.91106	9.99456	9.11597
7.34428	-6.8	53.30231	8.38341	1111.69874	0.45268	37.95717	0.00000	10.89067	52.72456	16.31571	6.85060	10.12375	11.14679	10.33095	39.25	8.64619	9.31681
7.82486	40.68066	80.89703	11.89837	1194.87706	0.24905	49.12953	1.00000	10.95022	45.35529	21.47473	8.86582	9.54732	9.83095	9.07958	-73.47429	9.88209	9.68722
7.43643	43.67681	73.69581	12.18867	1118.79926	0.88493	52.08154	1.00000	11.78213	39.40974	10.96650	9.92934	10.82994	10.36152	9.15143	4.63031	9.79160	9.59350
9.71280	34.15429	83.61540	8.45285	1152.16848	0.16412	58.34769	0.00000	8.87434	41.96342	23.93044	13.15158	8.90939	10.91447	7.74858	3.50309	9.33083	9.86056
7.03591	45.44694	67.42905	7.39437	1103.92005	0.26795	54.38900	0.00000	9.94725	80.86705	35.38024	6.19078	9.60260	13.61138	10.06954	8.62118	9.67335	9.29582
9.79625	23.18	56.09865	11.22798	1156.30152	0.07566	45.45376	1.00000	7.39061	64.53376	8.80392	8.90099	7.65816	8.70751	9.47594	88.58	9.73693	9.71644
12.18507	23.15678	56.13611	9.45592	1101.36808	0.02838	50.87770	1.00000	8.96024	43.21374	33.17956	7.84263	6.39450	9.31134	8.80036	-81.24441	11.30156	9.21150
9.48618	64.5635	64.30601	11.77545	1066.04068	0.06323	23.04281	0.00000	13.73919	54.09271	25.00650	8.70110	7.35042	6.22349	7.91822	39.8302	10.29651	11.58591
5.11074	36.02506	64.24198	12.53870	1095.07807	1.41660	39.49291	1.00000	12.08058	71.46410	33.63462	10.85460	11.31446	11.24824	9.34202	-86.77917	10.01688	9.74469
9.24131	53.77166	65.58146	9.46647	1190.86161	0.07227	48.60306	0.00000	8.20043	32.63566	17.18535	10.55617	7.87230	8.14372	10.58292	38.12408	9.66500	9.53558
10.05876	26.9423	66.68951	10.66091	1065.10984	0.07869	29.48019	1.00000	7.89846	59.79132	19.18310	10.76941	8.22804	8.64123	7.73957	68.11759	9.83291	9.38591
11.53746	35.20889	71.43268	9.65962	1053.22086	0.05178	34.01698	1.00000	8.69734	57.07701	11.22357	7.08777	7.65377	9.41844	9.91954	111.73861	10.17210	10.48832
10.64079	33.37526	71.91505	12.17882	1148.47224	0.66588	28.16576	1.00000	8.44348	34.24845	13.36336	8.18721	10.54832	8.01044	10.64576	74.3092	9.35020	9.66403
12.29518	2.2139	52.09809	9.33209	1193.73812	0.03977	51.32225	1.00000	9.15729	44.92163	16.64003	8.22994	6.81858	8.69090	9.19498	102.3278	12.00009	9.73083
5.60763	20.74122	69.80023	13.14658	1197.82709	0.33461	55.30609	1.00000	12.73005	44.60120	-18.36374	10.21781	9.81156	11.73271	9.43395	-100.44843	10.75574	8.60464
9.56277	50.75	80.37344	12.43170	1065.19143	0.06471	38.51921	1.00000	7.12893	60.52878	26.16282	9.69203	7.78138	6.85736	7.89127	2.25	9.98992	10.28768
13.18441	18.20854	60.01569	7.78137	1053.99341	0.03911	57.49692	1.00000	10.08374	51.40590	21.19785	10.76529	6.52165	8.91979	10.67147	-71.10077	8.35840	9.84608
6.79462	50.88506	66.09693	12.97684	1087.12041	1.08829	50.16921	1.00000	12.15935	44.19735	12.37324	9.02301	11.04464	9.81221	8.71212	4.07601	9.36420	9.42514
10.92772	45.73333	79.43201	10.25419	1051.41220	0.03121	72.90905	1.00000	7.94259	28.61987	0.15700	9.91973	5.70256	8.04159	8.53728	4.91667	10.81141	8.53265
8.55357	41.50343	81.29514	8.19520	1165.51579	0.11967	45.69748	0.00000	10.49275	31.01601	12.18103	11.92294	8.54459	8.23047	9.66853	-74.01042	9.59787	10.04836
13.00869	-8.05389	69.68789	7.11826	1114.72621	0.14919	70.83302	1.00000	10.43673	39.31015	2.18391	8.78482	8.81376	11.00404	8.11814	-34.88111	8.97337	11.63131
