NH3	NOx	latitude	TEMP	O3	PM10	PRES	warning	Pb	CFCs	CO	longitude	SO2	H2CO	C2H3NO5	PM2.5	CH4	PAHs
9.87611	11.82335	4.94273	21.62918	10.40334	8.27111	1075.21074	0.00000	56.74011	75.16141	9.59873	15.87735	7.46304	69.04931	1.48734	10.37825	8.54654	7.66254
8.34823	7.08906	38.17492	21.86327	7.28445	9.13832	1088.44863	1.00000	48.27919	86.66291	8.60245	-122.2608	5.41967	50.42931	3.38061	7.42220	5.16083	7.29894
7.63202	9.80495	65.84811	31.67690	9.39880	7.39644	1119.39014	1.00000	55.12233	72.48643	8.80639	24.14662	7.76322	47.16622	0.81154	10.62399	10.50567	7.40218
9.27546	7.91260	45.4473	-0.99420	6.90319	6.53958	1099.05932	1.00000	37.71881	72.69208	9.12892	-73.75335	6.61412	23.59878	0.73861	5.85809	7.03752	7.21745
10.65751	9.00436	50.09019	27.01014	9.22773	6.76908	1080.33564	0.00000	37.14570	75.10146	9.96148	8.4493	10.35323	44.66470	0.92431	8.10146	4.88740	10.51247
9.86666	9.08176	40.68066	22.65797	8.19701	7.74098	1084.95014	1.00000	42.31990	70.80211	10.60666	-73.47429	11.32326	28.34173	1.45338	8.94732	9.33046	4.96113
8.67549	10.30762	41.6764	11.62724	9.80245	9.00116	1193.00786	1.00000	39.73496	54.82676	9.64056	-91.58045	5.50395	53.50280	3.08882	5.67673	6.64085	7.52995
9.05698	8.21691	40.78206	13.20341	8.07913	8.65204	1173.85366	0.00000	70.76598	75.10331	9.79533	72.34424	11.10446	38.02972	2.06275	8.93404	8.16715	6.63240
8.15134	7.86558	-31.25033	19.76575	8.97314	9.99336	1071.56950	0.00000	33.37077	86.63977	10.33535	-61.4867	7.85428	41.06825	7.75760	9.11879	5.91638	5.08980
9.63492	11.79480	-10.91111	10.90271	7.40034	8.69674	1188.57749	1.00000	51.07871	62.53785	9.00957	-37.07167	8.84851	51.05650	2.45546	7.36225	6.63238	6.75170
7.81128	10.76194	42.819	10.42672	8.54235	8.36687	1109.81857	0.00000	46.03645	82.81678	11.40377	47.1192	8.84521	42.05743	1.90249	9.27825	4.91328	6.18814
7.17556	11.34547	41.14676	11.94233	7.02761	6.88058	1070.77059	0.00000	46.97188	77.62157	8.49872	-73.49484	7.68603	50.51183	0.42449	9.08600	5.90595	11.49187
8.64682	5.87911	-6.8	6.33895	9.05837	8.99775	1184.53621	0.00000	44.30707	79.73561	7.96118	39.25	12.20874	43.57360	3.17700	7.45245	6.36664	10.91619
7.74129	8.04173	37.08819	17.49771	7.14059	7.20761	1132.04154	0.00000	31.32217	77.00044	9.88003	-8.2503	11.07279	54.38299	1.02974	8.70272	5.09533	3.56921
8.79594	8.75306	-6.91806	35.06906	6.91626	10.25890	1088.40561	1.00000	48.76970	50.79543	6.93723	106.92667	7.54530	61.77273	9.53028	4.77695	6.40371	5.74309
7.69761	8.73834	27.92333	25.46642	9.49216	8.72663	1194.00878	0.00000	37.10118	82.85964	10.07946	118.53333	10.82330	40.45534	2.39680	7.72954	5.77044	
8.85652	9.92584	41.55947	26.40384	6.52225	7.56060	1187.75150	1.00000	43.13885	64.68029	9.07046	14.66737	9.55366	45.84461	1.02817	8.35098	5.79656	6.40062
8.18639	9.88498	36.53333	21.37239	8.81879	8.29374	1090.42118	0.00000	48.37508	64.14444	11.32746	136.61667	9.87411	51.10859	1.35280	10.11185	6.19425	6.81544
8.45926	7.13378	31.78336	8.05324	9.36728	6.19330	1073.62664	0.00000	78.31231	61.62339	8.86433	35.23388	8.88953	69.09238	0.79842	10.13572	8.74136	7.78379
8.77065	12.43369	37.13548	16.32842	8.83121	7.48628	1073.27050	1.00000	41.79449	75.38484	8.12009	-3.67029	8.82293	27.89828	1.02253	7.89347	5.96605	6.22539
7.70815	10.02404	40.34912	20.27988	8.13683	8.72138	1171.85412	1.00000	69.09893	63.63645	8.41028	-111.90466	8.72213	37.88012	2.40304	11.79858	9.20489	7.69726
8.11201	6.59061	-1.26424	13.40256	9.12247	9.40729	1054.45248	1.00000	56.07661	74.42729	10.58251	104.09701	7.76385	46.42103	4.39605	5.11437	7.38697	9.69510
8.96721	9.06722	46.32313	8.16571	6.74032	9.63756	1095.84441	0.00000	52.50963	68.70658	9.34769	-0.45877	10.31904	35.52840	5.87324	8.61384	7.61936	4.62144
9.51972	9.24166	28.88162	7.16348	7.98879	8.12361	1109.77132	0.00000	60.84142	70.50649	11.95628	120.03308	10.64340	26.00510	1.73471	8.66749	5.98646	7.12042
6.61279	8.25748	48.8765	19.80277	7.62385	7.85350	1073.39411	0.00000	58.56374	69.50451	11.24769	2.18967	10.56410	46.36853	1.11336	9.50940	8.49311	5.59575
	10.11660	51.82721	17.32967	7.79553	9.22650	1060.51020	0.00000	35.54568	68.32084	7.58635	107.60627	9.70604	38.35697	3.90999	9.37534		9.06935
7.00167	8.91904	32.57756	9.98719	9.66338	7.78164	1124.87007	1.00000	38.32758	82.43724	9.00439	71.52847	8.43154	27.78554	1.14415	10.85882	9.65610	6.31754
8.72798	12.07176	20.74122	9.42320	7.60942	5.99824	1158.20354	0.00000	39.48693	69.60676	9.55332	-100.44843	8.90086	48.48239	0.60459	9.46984	6.66782	6.34889
8.66162	10.87783	36.20829	10.69045	9.92033	7.13755	1121.14467	1.00000	43.14280	80.01593	10.93994	-115.98391	10.16598	28.67279	0.57198	8.71526	8.91361	6.57630
9.15611	9.56473	55.67938	4.32841	7.07223	8.00989	1077.98501	1.00000	69.46106	66.42812	7.82849	12.53463	6.72545	49.76272	1.60443	8.44098	5.68549	5.53920
7.89027	9.55356	-4.42472	16.99162	7.54967	8.28119	1108.56216	0.00000	28.77629	65.58100	9.50879	-41.45861	10.19077	56.04981	1.71759	8.70138	6.30858	9.49116
11.03207	10.80353	37.73222	7.88386	9.92304	8.77189	1125.87199	1.00000	24.85288	73.44294	8.46652	115.70111	10.18071	50.03982	2.67947	4.64451	7.25197	7.61764
8.75400	9.05190	10.7375	18.17341	7.69594	9.64486	1160.60863	0.00000	43.27454	64.70984	9.45490	122.9666	6.93467	19.10916	5.21038	9.63879	6.24368	5.49164
6.53022	8.58903	37.73604	31.57596	8.28642	9.17728	1123.50777	1.00000	43.71121	64.35033	9.57672	-120.93549	10.70616	58.10417	3.71103	8.13443	8.25753	4.99172
8.63883	10.31590	34.8825	21.64899	8.96009	8.24137	1072.25526	1.00000	84.13744	77.36217	9.75264	128.62667	10.52834	50.20443	1.61916	10.06328	9.58945	7.19308
6.05650	10.09296	32.5007	-8.13171	7.08654	7.94198	1119.57844	1.00000	47.68323	71.06886	9.94170	-94.74049	8.77859	47.15950	1.28825	9.83096	9.48458	6.43735
5.42650	10.69788	37.51803	9.72390	8.72349	7.94079	1063.72844	0.00000	43.32543	63.45108	7.56471	15.00913	9.71190	25.08088	1.38982	8.18481	7.47066	9.15365
7.03856	9.62117	32.35126	26.51371	8.87086	9.07437	1085.86398	1.00000	22.17672	65.78631	10.11905	-95.30106	6.11294	70.45273	3.50257	5.90695	7.82415	7.21889
7.07763	10.36914	55.82885	30.44399	6.67299	7.64431	1175.22658	0.00000		68.76841	10.44732	-4.21376	8.66074	32.82811	1.19844	10.39474	5.72045	11.08101
7.60552	11.14516	46.7055	12.53289	7.85746	10.48564	1128.46011	1.00000	70.27684	61.87728	9.03310	38.2739	4.43265	57.45981	12.17699	5.17461	6.82410	6.61155
9.94721	8.84855	3.02013	26.22943	7.60603	7.11351	1077.97879	1.00000	39.25085	65.18898	8.65326	30.91105	4.89223	59.02798	0.78306	7.36734	5.31896	6.68653
7.30331	10.98765	0.76755	19.72832	6.98553	9.85123	1076.03387	0.00000	44.39390	74.52288	9.11270	24.43973	9.18862	61.96455	6.63038	10.18517	7.79304	7.17363
7.95284	8.82942	13.70167	12.56253	9.69733	8.86460	1124.46281	1.00000	52.69399	68.61303	10.57240	-89.10944	9.75733	62.17788	2.72129	11.66525	10.32329	4.72776
7.86172	9.71218	54.60528	14.49332	8.47889	7.54669	1082.81841	1.00000	71.83234	69.40531	9.21427	18.34717	8.64781	59.19438	1.09976	11.08914	9.35233	8.47645
8.85286	10.33369	41.57721	6.47035	8.97846	8.44458	1173.09108	1.00000	31.71660	84.77296	8.01783	-93.71133	9.70900	63.17160	1.78858	10.26894	7.85581	7.83447
8.15805	7.87815	46.32374	28.50472	7.93343	8.21501	1060.00753	0.00000	52.45102	65.83320	7.76544	-120.00865	11.06389	40.94640	1.43595	7.31603	4.84551	13.02746
7.29962	7.04659	41.27621	12.92776	7.01604	7.95324	1168.39748	1.00000	44.47301	76.29759	11.70849	-72.86843	7.32178	46.36727	1.11758	12.44332	7.84831	5.84233
8.89110	9.56899	51.03427	24.28985	7.70098	8.20212	1120.37243	0.00000	58.60294	78.73758	12.06174	5.37429	9.40352	33.13809	1.88205	10.32389	6.09383	9.32313
8.65163	8.35337	41.14676	18.65832	8.69881	8.71255	1063.91014	1.00000	22.87052	78.82884	9.68466	-73.49484	8.51865	68.42342	2.31027	11.58730	10.07466	6.10609
8.69546	8.57274	14.14989	8.65841	9.52493	9.98182	1192.35877	1.00000	41.05991	57.34271	10.78996	121.3152	4.86013	47.82431	7.53098	4.15661	6.65232	9.97859
8.08456	8.34121	40.72586	5.32337	7.29559	9.31913	1135.50978	1.00000	55.42502	66.96747	10.25405	8.55552	10.12866	22.67163	4.03262	9.23793	9.86633	4.47870
8.39399	8.08482	0.49113	1.78231	9.05492	8.33340	1182.71254	0.00000	45.97283	77.28755	9.97301	29.47306	9.37003	40.94688	1.73453	9.95339	7.32733	7.29263
6.28607	7.57730	33.03699	13.12078	8.41474	8.28445	1142.20391	0.00000	29.43890	66.90023	9.74832	-117.29198	8.31049	19.75694	1.76603	9.43241	8.16234	8.93437
8.49759	10.58607	36.61033	6.23404	9.59152	7.92033	1162.01682	1.00000	60.33996	69.14616	8.94104	-88.31476	9.08521	59.74141	1.59735	10.20967	9.38015	8.36354
7.16572	9.73916	32.17629	24.96189	8.24284	7.64345	1184.99763	1.00000	41.03346	64.94288	9.77299	75.06583	7.20948	51.17252	1.12742	10.41336	11.03190	7.56885
8.61270	8.79190	48.8765	8.33835	7.56243	8.67349	1099.19581	0.00000	50.16165	80.39762	12.44372	2.18967	10.39826	46.02898	2.07391	10.20692	6.67926	6.76707
7.48739		19.21667	24.81790	7.82860	8.25405	1198.25054	0.00000	48.99406	56.18273	8.73513	73.08333	9.57223	48.66988	1.80170	10.71366	7.61330	10.85048
7.51083	8.33217	0.03813	15.65741	10.30285	6.48992	1149.83609	1.00000	55.70418	72.23134	9.95677	36.36339	10.88967	53.70540	0.47211	8.69779	9.35047	4.34762
9.54719	8.17563	55.85	18.47625	9.09600	7.80829	1155.61060	1.00000	61.78982	71.00843	11.16408	37.56667	9.61758	53.78912	1.16760	10.47904	11.09501	5.78107
7.41581	11.51348	34.8825	28.06840	9.21924	8.13995	1167.99401	0.00000	55.32658	68.81274	10.18603	128.62667	8.22113	27.61652	1.71983	9.76246	7.14535	8.14284
7.21416	10.92116	53.5942	-0.86840	8.39135	7.29378	1148.23467	1.00000	48.02754	80.97611	9.26458	25.8191	8.25945	38.57356	1.05674	9.05021	6.88536	5.18068
8.80602	10.38862	-15.675	1.48557	8.72333	7.47509	1140.44522	0.00000	58.12658	62.03856	10.00439	-38.94722	9.08869	41.96743	0.85283	10.13776	7.14515	8.64825
7.86387	14.11331	41.09246	4.78732	8.62031	8.64162	1066.11876	1.00000	51.61957	59.46496	7.61247	45.36561	6.98436	36.66099	2.22803	6.65786	6.48321	5.07156
7.52896	11.89728	51.65	15.82005	8.11767	10.44012	1138.95308	0.00000	53.22638	63.16245	8.98055	-0.2	11.80337	48.39152	11.83401	8.78273	5.32893	5.35041
8.78861	10.29184	40.82232	31.76824	6.53879	8.89400	1191.48576	0.00000	35.21826	59.21267	10.42221	-74.15987	9.11801	61.72014	2.92472	11.07468	8.08194	7.67928
8.17442	9.61466	41.9001	16.99022	8.07903	7.09980	1158.15935	1.00000	42.14829	68.10432	11.32579	-71.08977	5.26588	40.65175	0.74064	9.06589	6.00482	8.12398
9.82697	10.82792	-21.42917	19.13584	8.22919	8.90206	1054.81921	1.00000	39.91771	66.49256	8.91188	-45.94722	7.50256	26.25185	2.57617	7.85886	6.28928	6.08489
7.81329	11.14358	56.03361	15.47899	9.74786	9.39497	1086.19634	0.00000	55.09972	70.17346	10.70223	35.96944	6.34786	35.65767	4.56587	10.99392	6.80249	11.33882
8.24022	7.85006	26.18924	6.25228	8.19534	8.19398	1111.58661	0.00000	46.84321	69.34757	8.71998	-98.15529	10.35854	49.49618	1.80864	10.97497	6.97134	11.89206
7.65971	10.32924	47.83333	9.90034	6.98211	8.39153	1105.25307	1.00000	35.80107	74.98001	9.95651	59.6	6.17828	62.87416	1.77274	13.34088	12.18995	10.01851
7.13317	12.99305	28.90054	9.84248	6.97755	8.83784	1115.83370	0.00000	62.69505	87.38950	9.84790	-81.26367	12.14817	40.72983	2.58085	8.31179	3.83235	3.89659
9.67230	9.12101	53.81667	22.56022	8.73482	7.99653	1170.41518	1.00000	31.28291	77.90236	10.48820	-3.05	9.86881	29.20299	1.32974	9.86249	9.77725	7.18645
8.39633	10.96779	36.75965	38.45178	8.25021	9.06532	1143.34125	0.00000	33.55759	71.07836	10.82037	137.36215	10.51956	36.98833	3.25649	8.89096	3.60387	5.18925
10.52429	7.45430	30.5427	14.18184	10.36605	9.21867	1095.53385	0.00000	37.99471	75.98847	8.84455	-97.54667	10.72901	12.63156	3.50818	9.27423	7.71915	9.33911
7.52196		-1.6	23.13186	7.95262	6.91115	1174.79183	1.00000	36.89872	71.67044	7.56466	103.61667	9.53291	25.76036	0.81232	6.96035	8.10242	7.45913
8.16253	9.61892	33.03699	13.36947	9.47014	8.55636	1058.84260	0.00000	42.44489	66.61719	8.63548	-117.29198	8.91733	33.16875	2.20211	11.82834	9.74942	8.47717
6.68479	10.90085	53.5942	19.40837	8.62167	9.53434	1185.39593	1.00000	57.98984	56.27382	8.32630	25.8191	5.28613	34.12132	4.97911	4.97808	7.66776	6.11446
9.17481	12.16811	33.76446	-5.48406	9.53933	7.39391	1181.96375	1.00000	40.15856	73.14109	9.06718	-117.79394	6.69737	44.09992	0.90061	3.79472	4.99949	8.99358
8.10959	8.13891	51.67822	13.33544	7.69290	8.59012	1062.08254	1.00000	48.11653	81.19026	9.64856	33.9162	5.42501	26.83939	2.04698	8.97046	6.83654	5.52970
6.44506	10.19752	11.86064	19.99519	9.69764	8.00591	1179.71268	1.00000	54.11374	74.04013	9.01456	9.0027	3.97130	48.57733	1.31119	5.08362	7.74290	6.47906
6.73233	9.00882	26.18924	21.55004	8.68720	7.75228	1117.90153	1.00000	57.36217	71.63703	9.22171	-98.15529	7.25257	36.14091	1.14301	8.57171	7.70561	5.12073
9.10326	8.84455	51.39323	7.19151	8.95919	9.03591	1178.37422	1.00000	29.93923	62.33734	9.07479	0.47713	7.57257	37.97306	3.02007	12.47146	10.05043	7.57537
8.39807	7.72537	26.67319	19.38148	7.71616	7.02863	1151.63540	0.00000	39.03630	67.93090	7.52913	31.4976	11.86340	40.58584	0.78193	7.53675	6.99336	9.75550
8.07864	9.05610	-21.15	21.22274	6.09415	8.66137	1087.08207	1.00000	46.96257	76.85573	9.15402	46.58333	7.16538	35.17298	2.52773	10.13845	6.56045	3.99737
8.16683	8.79774	13.70727	6.51827	7.32729	9.36431	1068.40810	1.00000	60.69275	73.44073	9.16186	9.15013	11.51041	45.16205	4.23577	9.13806	6.70112	5.39565
8.11809	9.69006	-23.44361	15.89852	9.99712	9.02716	1192.78751	1.00000	35.62016	68.76092	10.54973	-51.87389	5.10372	48.55830	3.00373	3.96055	8.12513	8.98466
6.71084	9.29630	56.85836	11.78979	7.63764	9.76926	1075.35665	1.00000	33.87220	71.99039	9.15230	35.90057	7.35933	69.76049	6.27168	6.86605	6.32125	6.99830
9.40607	11.43364	-1.26753	21.22618	7.69407	8.03142	1182.08045	0.00000	58.91026	82.26699	11.15621	116.82887	11.27430	24.25125	1.53298	8.66715	4.56452	6.83680
6.28770	9.90095	50.26729	14.70972	7.40310	8.94061	1064.38754	1.00000	60.73436	61.07307	9.39151	-119.27337	11.52491	58.22900	2.85396	7.72271	7.59449	6.34129
6.85985	9.79407	37.73604	25.74820	9.28704	8.99728	1142.13923	1.00000	55.45261	69.01020	9.11362	-120.93549	9.89132	27.52449	2.96952	10.48916	8.57856	6.12750
8.92786	9.35417	8.48714	12.64957	8.18533	9.68809	1088.25363	0.00000	27.39331	66.70787	7.81776	-13.2356	8.67132	50.34568	5.49174	10.61883	8.87907	8.21568
7.84548	12.66212	-33.79176	-2.06019	8.42353	8.56232	1078.19422	0.00000	52.72050	76.57413	9.81100	151.08057	7.61922	49.49771	1.81234	10.13621	6.11323	9.99475
8.82322	10.21831	41.50343	7.26067	7.43795	9.18827	1127.62048	1.00000	58.50126	74.16118	8.34505	-74.01042	10.19461	54.47459	3.53017	6.81409	8.69874	4.91761
9.47746	14.57613	45.4473	30.58001	6.71630	7.70733	1174.39722	0.00000	49.72627	76.48048	8.44802	-73.75335	11.51853	27.50669	1.17532	11.04230	7.63162	6.60652
7.85591	12.80001	28.88162	11.55235	8.04901	8.15992	1137.54611	0.00000	31.94329	75.54329	8.27490	120.03308	10.03396	53.76356	1.64142	10.83757	6.53550	5.37413
8.60260	8.25597	7.6	26.13789	7.43166	6.78088	1105.43730	1.00000	18.64769	61.64361	9.81111	4.18333	6.65521	37.08530	0.56325	13.47714	10.67255	9.11906
7.60394	7.37862	20.21322	9.96920	9.69820	7.87038	1081.07471	1.00000	44.14760	73.88660	9.82430	-100.88023	10.40105	52.36998	1.39254	9.09974	9.15885	4.04714
6.98399	11.13206	48.52961	15.85452	6.70553	7.71769	1127.33427	0.00000	47.41245	80.63591	8.62188	12.16179	8.87810	43.05549	1.24713	9.15652	7.26103	9.11600
9.33692	9.07794	42.28639	7.03872	10.45159	5.79878	1170.39680	1.00000	42.14094	76.98289	9.72993	18.84	10.78405	64.83432	0.55639	8.23335	9.12646	6.86886
7.12075	9.60699	33.86419	-5.47548	8.96481	7.32962	1158.57492	0.00000	34.18265	64.52485	8.85664	48.26258	9.07294	63.76273	1.04386	9.70898	5.69081	12.10026
8.90352	12.67302	51.30001	15.10260	6.76919	8.03852	1057.61990	0.00000	39.68893	72.29732	10.19928	13.10984	8.58367	71.30431	1.46072	10.80132	6.94520	10.23397
7.45014	8.90624	32.57756	26.52486	7.40621	7.86592	1159.15920	0.00000	82.38041	74.30906	8.67792	71.52847	10.30096	27.90362	1.39136	9.53706	7.54972	9.37952
9.30341	11.20213	51.44889	26.87673	8.37300	7.33694	1176.84852	1.00000	33.41913	80.97264	10.14201	5.51978	8.30299	58.74768	1.03025	8.01955	7.52912	6.78680
7.73026	10.99194	12.35275	0.21771	8.80364	8.34177	1129.80842	0.00000	57.06612	66.51335	8.78292	121.06761	8.65232	32.94883	1.89489	9.47013	5.26319	12.10743
8.52983	9.25185	-6.91806	10.53469	8.42097	9.49677	1053.72368	1.00000	60.74316	78.73958	9.72713	106.92667	6.85405	60.34396	4.77497	9.59060	6.87295	6.30587
6.90527	9.39526	3.02013	8.62703	8.10485	10.00107	1086.04140	1.00000	54.65314	68.09590	10.10297	30.91105	7.46608	50.08816	7.51875	6.04925	8.37884	6.68398
6.99049	10.12637	30.5427	24.87679	8.20052	8.11586	1095.46879	1.00000	20.05644	57.43571	8.26900	-97.54667	6.64600	54.46270	1.58135	8.30935	6.42142	4.88075
6.13932	10.72283	49.65186	22.97775	9.26386	8.30119	1062.05976	1.00000	68.81817	76.31032	9.49423	26.97253	8.53719	49.50419	1.77343	9.68882	9.84209	8.08927
7.40893	8.84785	-33.38056	27.24843	8.63942	8.23639	1109.07762	1.00000	71.99496	76.91877	9.27168	-56.52361	5.22462	13.24627	1.27631	12.74765	12.18081	8.41923
8.82691	10.73687	43.31667	30.25699	8.53593	8.29837	1145.58796	1.00000	45.12806	62.02112	8.50456	-2.68333	9.50829	45.70627	1.92949	9.43421	8.03663	9.34167
7.72823	9.63761	50.56149	23.12210	8.61311	8.35496	1071.54934	0.00000	23.16613	77.08723	8.64671	4.69889	6.79767	30.33073	1.64774	10.21121	7.63654	9.65985
8.21317	8.82672	48.06919	35.46127	7.69501	7.82257	1133.37454	1.00000	42.49995	57.77318	9.61100	11.37703	8.11707	43.09542	1.06521	12.41693	9.62476	8.04287
8.23693	9.68123	44.98901	9.89084	7.96774	7.16211	1114.79782	0.00000	47.13536	71.61945	9.85959	38.94324	6.69993	42.13023	1.05079	8.02040	6.40702	7.16694
8.58371	12.84078	41.29444	18.73309		9.57336	1193.38467	0.00000	65.52930	69.84087	9.05995	69.67639	10.46467	48.93078	5.21145	9.21816	7.29771	7.12917
7.12128	10.34388	44.85278	21.14579	10.29017	6.13978	1120.05566	0.00000	32.10516	78.49314	8.56430	65.50917	8.56373	40.10415	0.60284	9.43778	7.37680	10.09834
6.59365	8.05818	40.68066	27.07027	10.10261	6.79536	1065.53836	1.00000	43.97645	55.65695	11.62932	-73.47429	6.90933	47.52769	0.77532	7.97615	7.72126	8.06034
8.39500	11.07255	-33.38056	24.42903	9.18924	7.62915	1086.68032	0.00000	51.13488	67.24129	9.40102	-56.52361	9.17809	47.92668	1.09789	8.81144	7.16304	6.82185
7.75687	9.93772	19.04222	46.16102	8.23350	8.99455	1060.68698	1.00000	44.92338	74.36909	10.60954	-98.11889	6.29563	73.18894	3.06623	4.24233	8.08565	7.77814
8.61070	8.91961	43.61058	22.22805	8.44016	8.42226	1198.82293	1.00000	47.67202	77.54184	10.63022	1.33467	11.31163	60.77345	1.99984	9.59624	8.49199	4.57284
8.52804	8.60981	25.95533	7.74846	6.67149	7.99678	1171.81411	0.00000	43.07341	77.19996	8.99987	68.88871	8.92905	33.25593	1.47110	7.75592	7.20490	5.16343
7.69146	10.66833	53.83333	28.20116	7.86400	9.75136	1113.95285	1.00000	33.44837	73.55788	8.75486	-2.98333	9.95350	58.73288	6.25809	7.12917	8.87559	7.20413
6.43922	9.34817	23.1959	13.33844	8.83559	6.35465	1092.12090	1.00000	44.36605	75.49542	9.80617	86.51499	11.33485	51.25111	0.87396	6.19179	9.49229	4.87169
8.41526	9.95718	40.92298	20.44074	8.88805	6.51767	1187.55143	0.00000	72.27782	66.29275	9.70015	14.30935	8.88232	44.77616	0.08628	8.24811	5.39731	5.89651
6.60688	9.68870	-26.93366	3.94436	8.75832	8.58860	1113.52120	1.00000	49.22856	60.72296	8.96290	29.24152	8.06243	39.98763	2.31705	7.47928	11.35587	8.55484
9.28774	10.97802	58.04254	16.45887	8.16353	7.86331	1164.16598	1.00000	54.28711	62.09797	7.96506	65.27258	6.75550	32.65707	1.36013	1.45649	5.10109	10.31181
6.40356	10.86774	31.76212	23.98753	8.98244	6.97598	1076.70673	1.00000	27.33770	67.05766	8.83315	-95.63079	6.00072	47.73387	0.66589	5.85606	6.17708	6.45904
6.68076	8.91017	3.51667	-2.04876	8.88474	5.75949	1128.16208	1.00000	38.54044	68.71506	8.81097	11.5	10.14791	57.20304	0.41128	8.74799	7.71630	6.44967
7.41640	8.23454	50.56149	3.72622	6.89453	10.37445	1054.02414	0.00000	71.03669	67.08687	9.79574	4.69889	10.15038	48.26709	10.98450	10.09006	6.44208	10.38363
10.48641	9.21535	34.14251	25.67669	7.48785	9.18278	1085.00634	1.00000	40.12677	63.39955	9.37048	-118.25508	9.62923	61.17006	3.85438	8.33657	9.27958	6.88503
7.83320	7.69182	41.55815	17.77806	7.28064	7.75654	1130.86732	1.00000	29.14423	71.00784	10.37871	-73.0515	8.19062	41.65249	1.04246	10.03501	11.52238	5.22340
7.02540	6.55877	40.72586	18.97342	8.51177	8.24909	1096.45641	1.00000	32.59943	65.38781	10.29343	8.55552	6.47060	53.07522	1.87212	13.95748	12.20898	6.69140
8.12550	9.58476	30.5427	23.28168	8.67245	7.13000	1070.82803	1.00000	45.06613	68.87905	9.01846	-97.54667	8.51724	36.37793	1.01757	9.25068	9.02765	8.76043
10.18976	10.46207	41.27194	15.17804	8.29469	8.34376	1111.93450	1.00000	38.34949	73.40793	7.38405	123.17306	8.72627	36.98716	2.06712	7.41171	8.47961	9.00166
9.48073	6.81165	33.45122	4.99748	7.94956	7.27914	1093.45094	0.00000	56.19877	61.12936	10.00967	-86.99666	11.09324	56.31244	0.74314	9.22901	6.46859	9.67657
7.68660	10.57764	4.2475	28.20331	9.49287	10.31421	1177.77634	0.00000	61.83564	65.86464	7.88385	9.00472	4.52737	50.70906	10.31550	7.93612	6.86597	8.66515
7.25930	9.94681	54.03876	34.68779	9.74824	8.89512	1177.25153	1.00000	44.40216	74.77864	9.13523	43.91385	12.09342	58.66325	2.76868	7.76470	7.35981	5.64409
8.39855	6.80543	55.25	18.82550	7.79643	7.05539	1075.93818	1.00000	44.26835	74.39059	11.99656	24.75	6.00215	35.84589	0.98659	8.39341	7.54604	8.73966
6.69211	12.00551	37.49223	27.29127	7.48818	7.30370	1076.21350	0.00000	74.92804	72.42687	10.05079	15.07041	11.57849	40.99047	0.98916	10.08293	6.64401	7.39929
9.80355	9.66615	-23.44361	5.40157	8.93174	9.34644	1114.43802	0.00000	31.14724	74.12436	7.83501	-51.87389	9.91545	34.40664	4.49593	9.17231	10.01045	6.64654
6.72783	8.20688	34.14251	9.82053	8.58427	7.56368	1143.98025	0.00000	54.38509	62.60520	5.95770	-118.25508	11.85343	38.28617	0.87271	7.39562	10.34210	6.25190
6.64931	11.05262	50.76306	13.51272	7.64624	6.96055	1163.36536	1.00000	65.53246	70.91932	7.99901	-1.29772	8.19400	51.83796	0.27779	10.46506	7.29491	11.55043
