CH4	C2H3NO5	PAHs	PM10	latitude	PM2.5	PRES	Pb	TEMP	NH3	SO2	CO	NOx	O3	longitude	CFCs	H2CO	warning
6.08520	1.27381	7.75091	11.02426	41.8542	12.10473	1173.47576	50.57474	-5.61682	10.59391	7.86605	9.43257	8.16745	6.19306	-87.66561	64.84779	58.30856	1.00000
8.36902	0.14095	7.35503	8.58136	26.11527	9.07891	1144.77545	35.87688	19.03303	7.17975	7.49151	6.72621	10.98725	7.65331	86.59509	60.79201	44.70843	1.00000
6.34964	0.31327	8.11607	9.44700	40.68066	7.44535	1065.98845	45.98720	10.17835	7.27248	7.68968	9.18292	9.72263	9.38731	-73.47429	63.09794	51.28802	0.00000
7.56935	0.31761	9.06000	9.62385	26.67319	8.97099	1164.57274	46.79582	-3.06417	10.46402	8.89196	8.61410	10.05165	5.83282	31.4976	49.28354	57.82225	0.00000
8.21270	0.36439	8.18640		54.48147	11.83313	1142.04355	61.06091	18.47760	3.80113	7.75607	8.11237	6.49034	7.72755	53.47103	35.95576	54.20124	0.00000
10.58647	4.29132	7.59559	12.26598	54.48147		1128.59973	44.75956	20.98439	2.89934	8.20494	8.50081	9.71650	10.29929	53.47103	53.50676	9.05203	0.00000
7.17445	0.10097	9.03571	8.03065	40.87363	7.54486	1076.77347	52.91409	23.74265	9.04592	8.07217	6.44145	9.73414	8.74080	14.34085	54.76025	47.72538	0.00000
9.88416	16.61624	8.97311	13.61924	-7.60361	11.38777	1120.31276	54.18871	22.80596	8.68185	7.32803	8.67114	7.14689	13.92729	37.00438	48.54410	46.42947	1.00000
11.37959	0.91012	6.07666	10.67720	48.77644	10.38961	1180.57793	38.41652	30.02626	8.12834	8.34988	7.29718	4.28600	10.61127	2.29026	58.32022	75.40487	1.00000
8.43491	0.38753	7.28284	9.75159	53.63333	6.40909	1055.39191	52.80021	28.70410	7.50082	8.84693	8.42652	6.02937	6.19526	9.85	64.24849	44.12944	0.00000
4.95576	0.63787	8.55315	10.31597	36.06386	7.11385	1162.15881	72.25112	23.59820	9.35752	7.96762	8.61709	8.91282	6.02830	4.62744		34.09983	1.00000
11.43926	3.31282	9.68327	11.99937	45.35	11.76481	1096.83297	36.94128	12.85260	6.98656	6.94153	7.91605	8.24081	12.83675	126.28333	82.15350	50.82128	1.00000
6.28921	0.43264	7.45024	9.89398	41.1053	8.98975	1145.47634	41.15219	6.05008	11.10428	7.66163	7.27123	8.76883	5.76075	-7.32097	62.07078	40.82534	1.00000
9.74254	0.26502	8.02830	9.39068	-1.26424	9.71436	1163.67122	36.27570	17.23711	7.62195	9.29403	7.39167	5.80323	10.77812	104.09701	45.97117	43.55559	1.00000
4.96415	1.06312	9.87733	10.85065	38.13708	10.19059	1174.96901	36.34592	7.63010	9.41426	8.32371	6.51739	7.96344	6.63963	41.00817	65.45337	50.00113	1.00000
8.19704	1.96324	8.78350	11.46374	8.43333	10.12909	1191.71745	43.84821	26.79102	12.50479	9.35249	7.70950	10.42665	2.09442	99.96667	77.33957	42.96886	1.00000
8.87259	0.10366	7.75086	8.09357	44.31771	10.47305	1159.54844	51.84133	28.16703	9.37221	8.35481	7.71328	7.90432	8.56913	9.32241	49.77172	51.54848	0.00000
8.84961	0.23586	7.94299	9.32449	9.57046	8.03463	1194.81424	87.20575	25.20027	5.52259	9.03941	7.94636	6.19613	5.99297	76.32756	50.45650	46.00441	0.00000
5.79000	1.42483	6.81133	11.14894	41.14676	11.03609	1184.31959	45.78168	12.89675	11.30575	8.43933	8.47381	8.67014	6.16816	-73.49484	59.90372	47.77350	1.00000
10.35435	0.15870	9.57007	8.80805	52.66277	9.05277	1093.75780	53.92438	22.17936	6.74259	10.08020	7.95740	6.47948	7.83940	-2.01111	50.22353	62.50773	1.00000
9.41764	0.47933	8.03078	9.98676	48.79325	10.35284	1141.22582	42.76687	24.92182	7.51881	8.01319	7.81373	6.31173	11.74097	2.29275	40.17423	38.46945	1.00000
8.75083	0.18271	9.48058	8.91131	-21.205	8.87135	1114.50279	41.13769	13.91547	5.89044	6.80703	7.46341	10.07824	7.76960	-41.88778	57.61971	52.62783	1.00000
9.38398	0.09331	9.24170	7.94657	41.1053	10.74889	1183.57759	50.06426	10.56260	10.88154	6.93283	7.99438	6.82166	7.89216	-7.32097	42.11947	58.22661	0.00000
5.43393	0.06560	6.75133	7.25123	50.80904	5.49827	1149.28008	46.78560	0.39268	10.45962	8.43673	8.90011	10.69904	8.14609	8.77069	66.29350	29.45840	0.00000
10.01068	0.20604	8.57604	9.14924	48.79325	9.29727	1160.39994	51.83687	1.83176	8.51172	8.30512	7.96105	5.34465	9.01673	2.29275	60.01991	55.01682	1.00000
7.16622	0.54974	9.39797	10.14140	41.77583	7.83873	1141.14042	32.23732	14.64139	10.37714	8.96584	7.45077	10.77964	4.32118	140.73667	44.79948	59.38064	1.00000
10.18285	0.03604	8.47828	6.03076	46.23899	8.29787	1185.45481	32.30887	35.91664	7.58815	7.72344	8.46530	5.38192	6.60916	-63.13414	57.28920	49.29202	1.00000
8.21332	0.26341	10.52321	9.32001	39.08367	9.22923	1150.45351	47.71567	22.66720	3.96102	6.59070	7.55231	10.26636	9.86109	-84.50855	63.24140	47.71083	1.00000
10.87543	1.74689	8.52549	11.35670	48.77275	10.86000	1121.54839	29.67459	18.86591	9.26143	8.82177	9.51788	3.97424	12.97624	5.16108	54.98573	53.00084	1.00000
9.13755	0.06878	9.82821	7.91925	-33.88096	3.63218	1190.94534	50.61847	29.96141	7.90241	6.49447	7.98154	4.78518	4.17913	151.07986	53.27360	57.32790	0.00000
5.39942	0.18141	9.38639	8.95784	50.76306	8.25811	1060.09801	47.59453	31.54015	9.34277	8.35979	7.93500	7.87398	8.16096	-1.29772	64.58453	54.11005	1.00000
6.44386	0.26594	7.99993	9.39515	-4.83	8.97062	1057.10592	70.86956	-8.46035	9.29339	8.60724	9.76773	9.66233	7.58467	29.65806	52.14045	41.99982	1.00000
10.58426	0.22630	8.88305	9.25996	36.76775	10.04648	1143.80502	51.31858	7.07486	7.73607	10.73249	8.80899	5.93519	10.54290	2.95924	40.34134	44.67597	1.00000
10.71128	1.74629	8.27113	11.35957	31.82539	10.53537	1195.50010	43.49499	25.12665	7.21079	8.43844	8.85577	7.02204	9.78622	72.54064	38.94777	65.10502	1.00000
7.15329	0.22639	9.03635	9.18908	18.87813	10.34917	1160.70490	50.81065	21.69910	7.12450	8.98371	7.42784	9.84471	8.75712	72.93924	59.36439	55.51312	1.00000
8.45050	0.83115	8.97620	10.59962	41.66394	6.99555	1165.29086	39.50107	12.24252	5.75844	4.75235	9.57286	6.33006	6.74993	-83.55521	72.68231	61.06656	0.00000
6.80937	0.06596	8.62689	7.60917	46.67535	7.78956	1158.37287	41.48345	16.70131	9.54386	8.14480	8.56867	8.96862	9.10580	5.55575	50.94637	35.23707	0.00000
8.86259	0.18718	7.38502	8.95909	39.08367	8.23230	1057.31057	40.81237	31.71383	7.68114	6.19279	8.41022	5.63566	7.57743	-84.50855	57.91062	55.60599	1.00000
7.96263	0.07171	7.21232	7.72814	36.64852	4.71903	1104.82645	49.36712	26.16598	6.57751	8.77100	8.02385	3.48352	3.72677	51.49621	58.18494	78.82213	0.00000
7.47396	0.11094	8.10399	8.09889	43.61092	8.37098	1061.12492	40.43257	8.02032	7.84979	8.80241	7.19909	9.73780	8.51108	3.87723	42.56009	52.83958	1.00000
9.87769	1.48026	7.44271	11.18022	41.57721	6.66036	1062.36224	34.46425	6.53434	6.65927	7.24673	7.77154	8.27408	8.38994	-93.71133	42.94738	36.87884	0.00000
9.95733	0.10978	8.60125	8.29058	37.1759	8.61065	1064.29705	52.36632	27.37112	6.00377	7.20856	8.14337	5.84930	5.90775	128.9889	54.59112	71.86218	1.00000
8.37845		6.85568	6.59906	47.83333	8.03201	1152.57974	51.64863	3.76078	9.87041	5.85707	9.13511	7.56496	9.99135	59.6	55.91175	38.79828	0.00000
9.32028		9.24073	8.49276	-7.51611	9.30225	1145.03381	34.00377	10.55813	8.12369	8.42511	8.73979	4.65058	10.86990	109.05389	55.96540	56.47835	1.00000
8.81882	0.76790	7.75222	10.52168	-1.9487	9.67255	1124.36766	87.57957	2.39308	7.10521	7.24907	8.13453	8.36343	10.62387	30.4347	62.40701	60.96063	1.00000
5.90657	0.42822	7.75393	9.85914	1.6	9.55538	1161.01742	52.84270	36.26562	8.46444	8.33979	9.52093	11.18978	6.70370	103.81667	39.31361	65.26408	0.00000
8.08726	0.20195	4.84696	9.00728	10.12268	8.41875	1107.19752	60.26217	4.72662	6.19668	7.88010	7.30161	10.06919	7.47476	77.54372	61.98035	72.32523	1.00000
8.46384	0.17779	7.92304	8.98795	35.25064	8.20698	1083.43197	53.69325	4.15160	5.96179	8.28621	8.73943	5.74500	5.25653	-91.73625	64.57046	39.01567	0.00000
7.31013	0.08080	6.79319	7.85023	46.32313	7.95941	1157.64549	48.35699	17.48582	9.58654	7.29681	8.22511	9.00302	8.66442	-0.45877	55.71919	29.49423	0.00000
7.47230	0.18178	10.14455	8.96122	33.52253	12.20773	1175.29472	22.32122	31.41716	7.79179	7.99424	8.50971	8.97679	8.41848	-117.70755	56.72428	50.91777	1.00000
10.31340	0.82476	8.82661	10.59284	39.22493	7.67288	1140.68035	56.61177	35.35023		9.57258	8.32967	8.55284	8.34655	42.85693	55.46443	42.40682	0.00000
8.83736	0.20206	9.75392	9.03817	39.08367	6.03993	1092.48479	49.15363	17.50306	6.66965	6.93727	9.42422	5.60179	6.31089	-84.50855	52.97992	49.08190	0.00000
9.04695	0.35095	9.46433	9.66393	39.43534	5.78473	1151.90782	37.24150	21.46470	8.34867	8.69781	9.56209	6.62179	7.31400	-84.20299	55.48591	39.15473	0.00000
11.13598	0.82522	8.96168	10.58524	16.455	10.65333	1061.23879	47.71814	14.65269	8.17175	8.38440	9.59221	7.22231	10.30334	120.5875	52.45618	54.55463	1.00000
10.47779	0.12632	8.45073	8.54501	18.18158	9.58150	1066.02148	58.80438	31.58514	6.97783	8.69414	7.50083	4.49801	9.26515	76.03889	50.48623	64.12319	1.00000
7.74268	0.44345	8.67746	9.94906	33.76446	8.36166	1185.08858	78.94651	19.36149	8.40249	6.45081	6.69112	7.24673	9.84674	-117.79394	37.03415	52.69704	1.00000
7.36882	0.52824	6.43009	10.10718	49.65186	9.65768	1156.92323	33.15323	14.23911	12.08347	6.49249	10.29410	9.67396	5.00576	26.97253	30.95537	38.86544	1.00000
5.95541	0.03592	7.83243	5.55829	-0.35817	5.12578	1106.18844	18.72168	11.17059	8.37179	8.45847	9.21622	8.92967	12.12099	42.54536	57.80543	60.42227	0.00000
7.85014	0.18756	7.20699	8.98705	23.04419	9.34644	1099.85018	43.86240	30.06836	9.27550	8.14404	7.98933	10.01206	7.18140	-82.00919	61.16065	51.93066	0.00000
7.50863	0.77382	9.14254	10.50240	32.35126	11.39828	1143.63408	67.58482	17.89987	12.37135	8.61512	8.01230	8.97473	4.13623	-95.30106	43.15341	44.28770	1.00000
8.56505	0.24959	8.91088	9.37239	-24.19436	9.07516	1132.79521	21.58669	21.36973	6.64689	7.64061	8.69747	7.32871	9.07132	29.00974	53.47030	43.34456	1.00000
5.61790	0.75641	6.76894	10.48111	11.50526	8.94117	1151.37170	68.36049	23.73417	9.95609	8.35048	8.92254	9.06060	6.95864	77.23826	78.70985	37.82120	1.00000
5.70884	0.09157	8.65222	8.00986	20.14298	8.00538	1100.56346	53.84464	29.66869	8.58984	8.52134	9.58387	11.02142	8.43123	-77.43532	48.89770	62.88859	0.00000
6.65014	0.06765	8.50397	7.77727	51.24197	6.69426	1136.80656	43.00591	7.87418	8.54975	8.59396	8.14115	9.34007	9.84414	4.82313	66.03679	61.96978	0.00000
4.89599	0.31679	8.48461	9.55081	36.61033	8.53993	1056.14772	49.75511	-1.88352	9.90522	8.61177	6.77830	8.11385	7.97613	-88.31476	31.73281	41.76031	1.00000
10.04929	0.46468	8.82394	9.97803	34.25	9.05467	1104.25666	58.98599	13.63943	6.33529	6.24456	6.47036	7.74080	6.22129	135.31667	29.88030	54.29290	1.00000
6.17998	2.47409	7.17506	11.70662	35.82756	11.55797	1074.38321	30.75510	19.61270	10.11479	7.64268	8.21007	7.83720	5.14872	137.95378	37.77570	53.27047	1.00000
8.11719	0.20064	7.92435	8.86381	49.13645	12.04337	1103.25620	49.66348	16.40475	10.29467	8.65369	9.42006	8.96974	6.65392	8.91229	40.98250	28.79422	1.00000
8.00408	0.56361	7.40218	10.19071	46.32374	10.66123	1146.50181	50.65488	17.17329	9.41591	8.38828	9.41628	10.82988	5.99281	-120.00865	48.16637	55.78578	1.00000
6.01374	0.03660	8.66843	6.59409	-2.68333	5.47644	1050.28811	37.58123	10.55786	10.05967	7.55256	8.91479	10.47128	9.03814	33	66.90277	59.92932	0.00000
7.76296	0.13729	7.39984	8.47301	20.21322	8.22108	1147.04293	53.10252	6.29791	8.38804	8.69618	8.29600	10.68334	7.88904	-100.88023	57.66000	41.73162	1.00000
8.41465	0.52209	7.93990	10.09032	15.58552	10.49191	1090.70929	32.76229	28.81135	4.42738	8.05616	7.76903	6.74063	6.53660	102.42587		52.81102	0.00000
6.48483	0.18243	7.07517	9.05441	35.06667	9.83439	1081.25628	50.77632	3.22235	11.52798	7.41969	6.23211	7.98507	6.72501	135.21667	81.11418	75.11496	1.00000
10.27047	1.60518	8.94177	11.27070	-3.14306	10.66971	1119.86732	50.23193	9.80479	4.55768	9.41122	8.44474	7.86128	9.29711	-58.44417	53.57911	55.86473	1.00000
8.20646	0.18158	8.46113	9.01376	58.04254	8.84686	1102.40426	38.02173	25.28726	11.05179	8.52070	7.78917	9.43336	4.82524	65.27258	54.19329	24.21613	1.00000
9.50484	0.03387	10.05342	5.56309	44.35056	6.89924	1071.62391	36.68178	11.93864	8.86326	10.91658	7.85884	4.96661	13.13469	142.45778	62.29546	54.28217	0.00000
6.26946	0.10012	8.43902	7.88577	18.51957	9.72259	1061.79722	74.43124	12.58415	7.32057	8.03612	8.49800	8.56991	9.80935	73.85535	59.19599	48.17830	1.00000
7.54411	0.14669	7.87576	8.79467	54.60528	10.15777	1096.77107	48.11517	25.22150	9.52427	7.86267	8.78405	9.24390	7.46968	18.34717	73.47313	42.13351	1.00000
7.81131	0.30428	9.35269	9.48962	-2.13404	10.26162	1127.17304	38.38536	16.38097	9.64308	7.25077	8.15039	10.67780	7.41298	-79.59415	57.42847	26.42628	1.00000
8.20935	0.03484	12.51082	6.25490	44.98901	7.53936	1094.78506	43.29344	28.07792	8.68000	7.67681	7.89867	10.65124	9.92809	38.94324	18.39493	31.61374	1.00000
8.03618	0.18099	6.62480	8.97153	30.35028	7.88725	1162.29732	37.63413	33.65156	6.59867	9.14073	7.73729	5.36351	5.10694	112.19028	21.46952	41.74965	0.00000
8.34987	0.13952	8.98834	8.61403	13.70727	8.75435	1092.51508	64.78393	5.62056	8.31302	7.10791	7.36598	11.26447	7.52248	9.15013	43.04448	37.24200	1.00000
11.30829	0.10544	7.64439	8.30030	18.42745	10.20457	1164.00981	48.34564	12.12735	4.93049	8.34613	6.98045	5.01224	9.52508	-67.15407	48.12830	49.37229	1.00000
10.07920	1.31897	7.93792	11.06713	-44.39672	4.92303	1135.50832	51.60711	13.34517	7.20460	9.41801	8.67038	7.96653	9.44865	171.25364	35.44812	62.71180	1.00000
9.83035	0.26227	7.64659	9.31780	15.72892	10.51195	1085.43112	44.34108	23.05985	8.24831	7.75113	8.26279	4.69290	13.96038	120.57224	56.72673	67.26512	1.00000
9.32785	0.08599	8.50430	7.88718	65.93381	5.19623	1054.23892	60.82568	5.88630	7.25326	7.87550	9.17141	5.29295	5.85899	111.4834	63.83548	64.35726	0.00000
7.65811	0.21971	7.61108	8.94159	40.85158	8.50700	1084.54186	28.12640	24.74942	8.74998	9.28599	8.04518	10.77845	7.16941	122.74754	48.73923	50.19820	1.00000
9.31290	0.14400	9.33460	8.72518	47.90771	4.41314	1079.63819	57.21457	7.16639	9.35855	7.16132	6.17575	6.14692	5.58035	106.88324	55.94463	49.61150	0.00000
10.35349	0.05260	8.56577	6.61077	51.04962	9.12149	1083.71651	42.49326	19.24617	8.40091	9.51979	8.98865	3.69050	10.23029	12.1369	52.81045	39.52214	1.00000
9.67730	0.12536	9.68119	8.33209	17.34769	10.67618	1077.34027	33.05806	9.41219	3.67855	9.08853	7.39195	6.67743	11.22482	78.55757	67.02097	49.15284	1.00000
4.52555	0.47489	9.62578	9.97940	30.24706	7.79997	1063.98880	40.30366	6.09016	8.58607	9.65454	9.94531	8.02548	7.83857	115.04814	64.75626	68.35004	1.00000
8.32444	0.03586	6.62117	6.34847	57.14369	5.43738	1153.79224	38.78563	9.69406	9.92658	9.15941	6.26545	7.54281	10.73438	-2.09814	46.53263	32.27065	0.00000
5.91631	0.11578	6.53730	8.35720	2.2139	7.73669	1133.01236	57.38522	12.56816	8.10480	8.26214	9.56976	8.68357	8.64906	102.3278	63.87411	34.24644	1.00000
5.70732	2.23997	6.90584	11.61294	51.47805	6.34462	1088.72639	55.12718	13.25598	12.12533	7.30511	7.40292	9.57094		6.8625	66.81658	50.14712	1.00000
5.16361	0.22906	6.36800	9.18356	14.93333	10.59095	1150.92400	44.66739	3.41554	9.97133	7.94257	7.28425	7.49069	8.13362	-91.11667	46.30982	57.30352	1.00000
9.41632	0.06837	6.71566	7.72160	-20.25333	8.49186	1142.54956	67.44552	23.03698	5.39824	7.94248	7.27708	6.65808	6.64625	-43.80139	58.93023	62.39676	1.00000
9.39789	3.82834	7.99305	12.14837	35.74788	10.56349	1172.71245	49.70023	17.72204	3.96216	8.86190	6.91612	8.96276	8.93228	-95.36969	36.37518	46.59113	0.00000
5.60542	0.25868	7.30017	9.34408	41.91738	8.25981	1171.09054	38.47926	21.06488	8.47496	7.69094	8.52001	9.36987	7.86873	3.1631	45.15388	50.44216	1.00000
11.02367	0.31977	6.44976	9.54097	55.8736	10.75962	1096.91168	62.15541	16.32732	7.93347	7.80503	5.76341	5.98182	12.05980	85.4265	60.60611	52.09770	1.00000
9.71095	0.07015	7.71062	7.20036	32.17629	9.10169	1106.55742	44.78641	20.75994	6.40396	7.98478	7.82927	5.19689	9.73843	75.06583	39.77882	68.09467	1.00000
7.38815	0.06705	8.41852	7.86683	-22.92306	7.77728	1175.73529	51.49806	10.24729	7.55207	8.99782	8.73790	10.37253	9.01946	-53.13722	56.88840	52.85871	1.00000
9.68642	0.03676	8.77804	6.76622	10.63504	8.87805	1193.57483	80.35407	30.12165	8.18617	6.89759	8.48565	4.52561	11.10547	-85.43772	58.49184	59.45207	1.00000
5.37079	2.52312	9.48579	11.72283	15.58552	10.35367	1060.80367	52.31663	-0.72094	8.89098	9.20969	9.93737	8.10635	6.05632	102.42587	58.33021	52.18653	0.00000
8.36340	0.45421	8.42487	10.00344	36.61954	11.68247	1141.28677	61.79768	25.59423	7.37625	8.02033	8.21305	9.95974	7.09720	4.08282	18.37018	43.19712	1.00000
6.64560	0.23347	6.37161	9.20717	-22.45667	8.35238	1148.26651	68.51070	3.15036	5.08778	8.68649	6.69768	7.36714	8.00354	-47.53028	59.90652	57.01099	1.00000
5.85689	0.03576	7.13841	5.28818	41.27194	5.68480	1104.49220	43.42310	8.16859	8.67047	7.21182	8.90711	9.78038	11.40736	123.17306	70.42614	34.51320	0.00000
6.60501	0.65713	6.67048	10.32603	45.99194	10.22724	1134.23279	61.02574	13.52683	9.65743	9.71990	10.22463	8.94319	5.23140	29.41824	73.09208	54.24656	1.00000
11.16932	0.37382	10.69930	9.75282	37.35813	9.35120	1137.99344	53.23262	22.21210	8.73989	8.95528	9.37556	6.13231	7.95084	-6.03731	66.31893	43.80566	1.00000
9.84360	0.08436	7.34485	7.69191	-20.25333	8.74537	1173.61851	59.31522	16.42281	8.94182	10.12509	7.61728	4.28703	9.63405	-43.80139	54.54207	31.94021	1.00000
7.12082	0.08372	8.45196	7.80276	50.74497	8.46075	1114.85186	57.86225	12.22690	8.22647	8.00159	8.76163	9.43553	8.33148	3.20639	56.13520	44.90015	1.00000
8.10593	0.26421	8.31139	9.39607	-2.13404	9.26769	1174.11123	53.06329	12.06675	10.56528	9.28209	8.24997	10.73316	5.57802	-79.59415	49.35940	44.66129	1.00000
7.06877	0.05463		6.82471	20.74122	7.89061	1062.32187	47.27930	8.56054	8.87337	8.64925	7.31578	8.87450	10.02481	-100.44843	34.20038	45.49255	0.00000
9.87121	0.06861	8.45313	7.37236	9.92787	4.22690	1188.47333	63.09190	12.90831	9.63927	7.52478	8.58317	5.71608	6.56974	-84.13722	54.77172	34.86441	0.00000
6.84536	0.05911	7.94050	6.77131	40.66482	6.27722	1106.48539	37.03597	15.88457	10.13979	9.59028	8.79916	8.91892	9.51385	122.22833	42.99156	57.11731	0.00000
9.41299	0.19811	8.61014	9.06698	52.48173	9.03063	1102.68535	35.77095	16.72539	7.36921	8.91439	8.81934	8.52569	9.27341	-2.12139	49.95349	54.29987	1.00000
10.20764	0.57282	6.83111	10.19320	37.16911	9.70646	1053.07269	43.42147	18.36707	8.88787	6.92668	8.11960	6.54260	10.43749	10.03478	59.42192	21.51802	1.00000
9.43535	2.27454	7.93702	11.61284	16.455	10.36179	1159.36038	46.42460	18.20306	4.52758	6.01401	7.44106	8.58826	9.44152	120.5875	48.54494	58.30691	1.00000
10.57732	0.91276	8.71179	10.68664	15.72892	10.51991	1186.72847	41.03255	19.59190		6.18374	8.09662	5.80903	9.11488	120.57224	34.76295	63.11918	1.00000
11.83695	0.16247	7.83468	8.83784	34.06635	10.10264	1089.80207	42.32268	14.20151	6.66143	5.55071	8.07759	5.46916	8.57383	-84.67837	51.28614	61.30633	1.00000
10.93035	0.21995	8.04489	9.17257	37.74615	9.90010	1193.97506	42.60914	13.63920	8.63065	6.64805	10.10324	6.38359	10.73858	-25.66689	64.69201	61.65266	1.00000
7.68454	0.22581	8.46038	9.22577	18.18158	9.59300	1144.93258	39.97530	11.17168	8.20431	9.69732	7.24053	10.71274	6.92129	76.03889	45.89224	58.26152	1.00000
8.25583	0.13502	8.04734	8.56096	37.31065	6.14269	1129.97487	51.21595	21.88199	7.21793	8.45349	9.12985	4.72993	7.55156	13.57661	55.91403	37.75851	0.00000
9.90355	0.59352	7.49803	10.22836	37.74615	10.60035	1192.38040	67.80644	18.32107	4.07006	9.27745	8.69821	6.89951	9.86481	-25.66689	54.78788	53.02454	0.00000
8.34760	0.05461	8.52119	5.68252	50.82882	6.65664	1144.62823	42.00580	22.74964	10.52508	7.16657	9.19628	9.03649	9.48149	-0.32247	21.77617	30.65265	0.00000
8.78768	0.09630	9.26893	8.32937	51.03427	10.69211	1157.59798	76.91149	28.47772	9.35706	7.28163	9.43489	8.30146	8.11132	5.37429	31.03936	33.83892	0.00000
7.83897	0.13840	8.70184	8.52861	40.2737	8.56388	1091.49336	64.49816	18.20883	2.87811	9.02270	7.65311	7.79740	6.23506	-76.88442	55.43584	58.45687	1.00000
5.66947	0.23608	6.14016	9.25516	52.68333	9.54784	1158.12803	88.08613	23.21189	10.91021	8.15773	9.23600	7.94177	7.36230	0.93333	34.28384	49.48944	1.00000
6.11023	0.05452	7.14566		35.48199	6.06659	1193.55221	53.53059	15.37176	10.28600	7.83487	9.21001	9.65848	8.89666	137.02166	77.27908	34.73038	0.00000
10.29443	0.08239	9.36472	7.76914	28.98002	6.81231	1147.12812	34.34015	9.86809	7.72077	8.27385	7.23316	6.74113	7.66514	77.70636	41.07607	42.92207	0.00000
10.05106	0.32785	7.37013	9.63452	36.21544	10.07381	1145.66401	40.22341	13.25073	6.08199	8.79478	9.17795	7.07085	10.68365	65.93249	47.12797	44.31673	1.00000
6.36441	0.06413	6.86254	7.01257	50.75767	8.51570	1164.58290	52.14716	18.88235	10.06627	9.23255	8.62856	9.09600	8.81321	-1.5443	45.07609	36.39895	0.00000
6.11712	0.39288	7.13487	9.83557	51.65333	10.26740	1198.23846	47.43239	28.20636	9.72765	8.28678	7.49354	9.02479	6.57956	5.2875	41.23188	8.83079	1.00000
8.95655	0.29288	7.37418	9.45497	41.72063	8.56314	1092.47369	56.34528	4.86905	7.51661	7.14573	9.02580	6.94405	7.45659	12.6723	28.59480	57.47052	1.00000
7.58920	0.06965	8.69509	7.05808	36.53333	7.16645	1173.23416	59.15677	16.98328	8.87220	8.17607	7.85939	8.14118	10.49104	136.61667	51.09215	48.89340	0.00000
9.66714	1.66752	9.35842	11.30833	29.65163	10.24155	1058.76025	51.10451	14.24314	5.71403	7.58759	8.06638	7.53642	9.22381	-82.32483	65.42881	38.49377	1.00000
8.95730	0.39758	7.91612	9.80453	34.75856	4.73475	1121.39022	53.79959	20.33215	6.58129	8.69539	6.44247	5.84849	5.63623	136.13108	63.23371	31.50496	0.00000
5.59897	0.05755	8.22299	7.51562	39.78504	6.72851	1185.10093	34.15204	17.30042	8.97047	7.87219	6.30392	11.48884	8.43682	-85.76942	49.84176	58.37791	0.00000
8.78475	0.06238	7.83538	7.24735	41.24255	7.70047	1149.45163	45.69249	24.36937	8.99557	8.18007	9.33560	10.13423	6.54529	-82.61573	56.37049	38.01811	1.00000
7.27747	0.04291	8.14116	5.36395	7.6	5.82664	1160.28585	71.46167	19.11089	9.84214	7.80364	6.46877	8.58532	10.92332	4.18333	38.86584	53.48513	0.00000
5.63197	0.03878	7.33296	6.59319	51.78967	5.68821	1171.18198	40.76998	14.43153	7.67872	8.43986	7.54710	10.80009	10.79694	1.15597	42.76213	52.79558	0.00000
7.19025	0.28444	8.03555	9.45771	40.58654	6.15349	1161.81224	18.75475	30.12352	10.19087	8.35264	7.87949	11.54520	6.14573	-122.39168	43.34735	52.82646	1.00000
9.00272	0.06861	9.16894	7.50166	43.11667	7.33046	1177.01187	29.51088	17.01186	10.32217	7.16309	7.25953	5.35798	7.09405	1.6	60.37516	59.39342	1.00000
