CO	NH3	PRES	PM10	PM2.5	O3	SO2	Pb	PAHs	CH4	longitude	latitude	CFCs	H2CO	warning	NOx	TEMP	C2H3NO5
7.72016	7.35341	1131.70695	8.15089	6.50490	8.04106	6.65523	49.41434	9.75349	8.75468	23.225	43.4125	48.89281	81.91251	1.00000	7.72635	7.06717	5.28449
10.64628	6.73049	1176.23131	7.32756	10.65675	9.22263	5.46939	36.80229	4.98845	10.68433	139.07204	36.24624	54.72390	55.28239	1.00000	7.78588	11.84298	1.98387
9.26740	8.06967	1080.68116	8.08691	8.90555	7.55369	7.56738	50.95203	9.80295	4.72031	-39.25	-12.91667	38.23961	71.87469	1.00000	8.64302	14.16626	4.46879
8.36052	9.09398	1114.65887	7.72523	6.23744	9.01806	10.05205	49.70972	6.54985	5.86803	30.2049	55.1904	53.17392	31.92658	0.00000	7.37657	0.38301	4.24492
8.56863	8.43312	1185.28849	6.65610	6.10304	10.71398	7.95140	44.55874	6.19493	5.29501	13.31783	52.61131	34.03825	33.20588	0.00000	9.35475	26.43515	2.71217
8.44559	6.90213	1180.82410	8.89791	9.44018	5.03099	4.61090	47.90508	9.78726	6.45323	-87.65644	41.80753	39.85963	38.61375	0.00000	7.14323	5.39312	10.09349
7.77324	7.65667	1123.30160	7.59204	7.94310	3.82814	4.27547	53.38900	7.49776	4.34210	11.34046	50.72043	58.25426	57.16447	0.00000	7.67538	26.76463	4.80145
7.23449	6.44821	1093.87922	7.90468	6.45958	9.54774	6.74144	64.44739	6.72869	9.15808	-1.08593	50.79205	56.33511	63.10753	1.00000	7.72672	30.71428	3.84736
9.70357		1192.01768	8.48930	7.95828	8.49559	9.60416	66.39344	9.08269	6.10696	37.99117	44.92934	48.47338	56.17837	1.00000	7.79450	12.59127	7.00623
7.82631	7.88556	1149.55626	7.55209	7.54405	8.30600	10.05963	33.05714	6.06738	7.03102	76.92421	60.97944	49.79536	48.93570	0.00000	5.76077	24.89146	3.16958
9.50740	8.77043	1086.24046	7.87134	11.75077	9.53930	10.13962	52.77778	8.80450	6.92299	4.25633	51.21187	54.89364	34.69203	1.00000	7.28657	17.75300	5.31427
7.21473	7.41490	1128.06475	8.24850	6.66295	10.35265	9.46937	54.36308	6.59164	4.99456	4.52514	12.74482	67.43229	81.85947	0.00000	8.89914	27.21207	5.62843
9.97569	6.39778	1056.90051	8.12350	5.16633	9.22581	9.38634	43.95967	7.21308	6.09087	13.31783	52.61131	38.04881	76.63000	0.00000	7.59461	-14.77131	5.85518
8.54075	7.64044	1179.64303	8.15139	8.05598	6.36980	6.47258	49.55280	11.68770		2.31889	35.21222	68.11469	65.28335	0.00000	8.37100	17.90602	4.69002
10.08231	7.70196	1078.94357	8.77399	9.25560	9.23296	8.79817	47.01038	9.53635	5.45599	-3.52751	50.7236	16.34488	37.95353	1.00000	6.90951	23.39649	8.93845
9.10862	8.51514	1188.95762	9.39546	6.32724	9.77996	9.04201	53.45452	6.48193	5.94750	39.85331	57.30185	35.09175	58.32147	0.00000	8.28776	19.90007	16.28425
8.11850	7.87777	1122.56922	6.40726	11.03835	8.82093	7.71718	57.35914	9.50742	5.82638	101.02083	4.02219	27.85434	60.26610	1.00000	7.83689	19.13726	0.76369
8.39307	5.44911	1057.02749	7.20289	7.37258	10.27178	5.66776	41.38917	5.08705	10.48027	117.59152	3.31332	64.23460	70.58992	1.00000	8.07692	5.72326	3.32841
10.51681	7.28636	1070.51408	9.26870	9.41606	7.12277	5.57774	65.29573	9.10170	5.48548	120.4861	16.0438	40.34700	51.43154	0.00000	8.08439	22.87763	12.77612
8.89443	7.88932	1187.74879	6.86615	9.08528	8.11751	7.07376	38.24461	7.74252	9.19691	-86.78777	33.44872	47.06502	64.21354	1.00000	8.20042	20.10387	2.64956
9.30557	6.04654	1060.31187	8.92948	9.29478	9.50534	6.81568	50.06663	6.93262	9.79459	-96.39774	30.16688	33.78530	52.52596	1.00000	8.07037	4.04107	9.85543
5.95672	7.59389	1067.42064	7.03448	12.06372	8.33185	8.89336	46.39408	6.07013	9.31822	68.11759	26.9423	51.61500	26.12256	1.00000	8.88525	19.10644	2.55863
7.13753	6.58301	1124.14372	8.00676	9.14232	7.83581	8.61369	38.13251	5.61335	6.63027	11.37703	48.06919	47.51079	40.00462	1.00000	9.38950	22.04427	4.30172
9.70380	9.79495	1090.58154	7.26342	10.02561	7.94367	5.12976	48.88912	4.97709	8.13432	38.01667	11.85	47.08507	55.08041	1.00000	6.63766	15.98678	3.08967
5.66781	8.25597	1093.32647	9.71646	5.31888	9.46412	8.55305	54.65450	7.30782	9.32320	123.89071	10.31672	41.65013	11.19745	1.00000	5.42678	2.31695	20.78904
10.55094	7.08640	1069.97565	7.17522	9.33442	7.91674	8.05449	52.21524	8.97970	8.11716	171.25364	-44.39672	51.37262	32.67019	0.00000	6.77372	5.20623	3.09746
6.56839	7.48963	1197.10612	7.96961	8.57350	4.53357	6.53029	41.93864	9.67304	7.59411	14.34085	40.87363	37.00757	61.90137	0.00000	8.52509	18.11952	4.84149
9.29772	8.67431	1069.54024	8.91373	6.64967	8.39822	8.35597	53.54597	7.35936	7.38031	-73.95958	40.57788	53.55053	51.91125	0.00000	8.00328	-4.91809	9.62542
8.83417	8.22682	1097.73386	7.46467	7.04326	9.34706	8.31333	64.66977	6.18169	6.13744	2.44892	48.98693	51.45196	26.68702	0.00000	8.86871	0.20410	4.33089
8.90984	8.09410	1191.11358	8.59621	10.33766	9.91218	7.84336	73.59996	4.01806	9.70997	3.20639	50.74497	47.20962	42.88515	1.00000	8.13049	-1.69816	7.96998
7.62699	7.59892	1064.07616	7.77176	9.61223	7.56645	7.90678	46.57021	8.49587	6.45725	-76.88442	40.2737	43.08531	78.41131	1.00000	7.91731	7.34153	4.62556
10.33781	8.91968	1162.19881	7.90605	6.00605	8.26557	10.31896	54.98390	4.90861	5.94456	27.18052	39.12074	39.20744	65.79887	0.00000	8.14269	19.87342	4.76463
4.68899	5.23128	1178.81693	8.62577	11.40812	8.99917	6.41439	56.00567	5.50693	9.21977	-82.61573	41.24255	39.77577	51.79921	1.00000	7.83472	13.26439	7.41669
7.19654	7.58667	1107.32588	7.39886	8.87777	4.31220	4.58910	42.93798	9.38268	5.65128	71.30633	21.34222	31.71865	31.19342	0.00000	7.69839	12.06352	4.09235
12.19792	8.29982	1101.26123	8.83486	10.34584	9.90006	6.71896	48.98567	7.37091	5.89514	-50.00639	-25.42944	47.41143	56.18147	0.00000	7.56497	17.10445	8.66775
9.41736	8.64525	1155.63814	7.27245	8.64087	6.36168	6.48732	64.61259	7.72892	6.24617	37.92792	53.93361	63.31371	43.53028	0.00000	6.20837	14.53510	3.78938
7.91143	7.45008	1051.24107	8.47631	9.05198	5.47495	5.47554	43.42734	8.89854	5.71734	4.08282	36.61954	39.90677	61.36597	0.00000	8.30454	15.81513	6.09570
9.13291	7.86469	1191.31908	9.59694	9.06118	6.80017	5.20529	69.56471	9.47666	4.19298	123.89071	10.31672	38.92107	55.36979	0.00000	6.87187	24.77563	17.37907
10.63909	8.22611	1100.52401	6.64095	9.33599	9.95682	4.71646	45.50143	5.39655	12.59075	26.01649	44.43579	45.19509	61.08533	1.00000	6.63931	5.00585	2.41694
7.56575	7.86383	1179.82705	7.06097	6.30656	7.48464	6.14569	51.15753	8.80138	9.40769	88.18466	22.19303	58.40671		1.00000	6.17562	-5.77727	2.80962
9.40768	8.60040	1109.82738	7.70217	6.21290	9.41219	7.97285	39.89124	6.77917	6.53114	-71.8023	42.58342	38.91523	35.23226	0.00000	8.69798	2.31545	2.94579
6.56361	7.29231	1120.28504	6.64740	10.63226	7.94088	7.33695	63.30332	6.28232	8.06941	104.1451	15.79408	64.36841	42.38594	1.00000	7.04967	13.40490	2.51560
7.13051	6.69035	1056.14176	8.29343	12.72300	10.13601	10.26700	46.45349	5.05743	10.41953	2.08333	48.86667	65.14583	78.25948	1.00000	8.22605	1.86760	5.76584
7.46174	8.02634	1132.83377	6.70360	7.90107	8.83193	8.18898	52.57274	7.48243	7.51865	9.00472	4.2475	56.58123	42.36356	1.00000	7.78846	9.48017	3.06229
9.14201	7.66661	1116.48685	9.55383	9.30660	7.66420	7.61839	34.81142	9.78142	7.26611	-61.51889	10.66668	41.80291	43.21224	0.00000	7.31364	23.65202	16.77672
8.19027	7.31349	1120.22883	7.52883	10.15931	7.97756	7.74926	45.67620	4.11986	8.11219	8.55552	40.72586	54.34387	67.18517	1.00000	7.60181	12.57299	3.77155
9.62826	8.93812	1195.88788	7.35401	8.19304	6.74323	7.54577	63.36858	9.21901	4.73345	125.21972	-8.99167	57.48271	36.10418	1.00000	7.18871	20.63739	2.93014
10.09410	7.15201	1149.09305	7.62774	5.44666	6.79912	8.36905	53.45792	7.89662	8.08829	-73.49484	41.14676	59.76731	54.38980	0.00000	8.08515	18.93788	4.38917
11.30542	6.99503	1153.69455	8.42823	9.61638	11.74428	4.90934	65.10995	6.96910	11.63829	8.77155	50.23019	23.59053	67.92025	1.00000	8.12715	28.33414	4.80263
9.60002	6.60936	1121.36005	7.46847	10.14750	8.82565	6.59751	36.50997	7.42953	7.20972	0.47713	51.39323	58.66799	66.29424	1.00000	8.14778	27.11943	3.12096
7.30631	4.75004	1087.77463	8.97655	8.23946	9.05019	8.00556	36.57793	5.52018	8.27572	123.50266	41.94175	57.79141	57.07348	1.00000	7.87185	-1.50058	10.06646
8.81459	8.57238	1195.14208	8.45091	7.19462	7.93909	9.96338	47.67346	4.00902	6.61400	14.39024	42.22718	36.32211	51.77667	0.00000	6.35338	10.51804	5.71069
9.22972	7.49739	1057.17256	7.84726	8.29406	10.24131	10.48724	68.13907	8.78391	7.31680	91.61356	26.44931	54.73552	11.78035	1.00000	8.29059	7.89544	4.45734
9.29838	8.41654	1149.58464	7.67470	8.44428	11.00990	5.99810	82.15923	6.19030	9.93293	57.3552	51.4781	61.38892	45.68398	1.00000	8.12931	19.06366	4.27668
9.56332	6.51039	1120.22282	6.45614	5.13606	9.66905	9.58009	66.79538	8.49083	6.79155	-60.47389	-34.64167	29.95109	29.57701	1.00000	6.80937	23.21278	2.06857
10.09716	7.94528	1062.71510	7.09590	5.36564	9.85615	8.13533	37.35199	5.56071	5.43510	86.68363	23.49668	26.73968	44.46004	0.00000	7.16865	13.16708	2.64711
8.49280	6.91847	1058.14150	6.64674	9.61438	7.21844	7.78089	35.93058	8.91098	5.67866	-48.67028	-28.24	32.93800	34.13322	1.00000	9.83991	13.16294	2.03146
9.81097	7.61173	1184.56828	8.55094	9.65494	7.80023	7.62916	59.58962	10.05225	8.17326	102.42587	15.58552	52.86557	43.68810	0.00000	5.93913	22.71982	7.70874
8.65044	8.72365	1055.73913	8.21527	10.52085	10.61383	10.31539	48.94290	7.93760	8.12631	37.00438	-7.60361	57.12102	25.28111	1.00000	7.03091	30.65436	6.03700
8.49005	8.06675	1118.90010	7.30469	8.20051	8.58514	7.53618	58.86242	9.20466	9.28843	136.84186	34.4833	50.65894	47.84621	1.00000	7.46375	22.44641	3.73205
9.24213	10.42928	1150.27212	6.13321	8.08616	6.66653	7.12160	43.83938	7.73633	5.46616	42.7125	11.15583	5.40205	48.97521	0.00000	7.49149	-9.31577	1.57699
8.25667	8.27891	1154.88525	6.94599	9.66584	7.49707	6.81628	58.10450	9.25000	5.20447	99.95469	13.51825	45.82468	40.73921	1.00000	6.80465	16.50669	1.48641
7.99664	9.40863	1055.31002	8.16339	8.65485	8.33719	9.01141	41.34809	9.56428	6.37787	30.38167	59.80917	34.19150	65.75697	1.00000	7.00007	26.50131	5.37194
7.88352	8.25695	1088.77666		6.65634	9.18061	10.74744	63.62767	4.91409	5.63237	82.85749	17.54907	42.43446	62.64239	0.00000	7.62894	30.79017	7.36406
10.85806	7.44655	1085.13813	6.13206	8.45787	8.56806	8.20094	43.66015	9.67704	5.55150	-89.10944	13.70167	38.57972	39.69480	0.00000	7.33275	19.89356	1.66498
10.24909	6.37630	1148.46089	6.19783	8.72306	9.63236	10.06749	37.78116	9.36003	6.16727	139.55722	36	49.69539	40.70335	1.00000	8.06637	5.76841	2.37957
11.12238	5.46459	1053.78804	7.14672	6.70446	7.72275	9.51462	47.85314	11.04731	4.11180	120.74792	41.09822	35.15247	56.79979	1.00000	7.27776	10.85103	2.72731
9.28608	5.78223	1112.61879	5.73232	5.98969	8.50737	9.54789	65.62638	6.67725	6.38333	-88.27205	44.27804	40.05183	36.00306	0.00000	7.40027	11.20703	2.21228
10.60703	7.14837	1078.52056	9.41553	7.08241	7.01282	10.21264	49.54427	10.91214	4.62196	-96.39774	30.16688	50.87410	46.14133	1.00000	9.13138	23.22147	16.35747
8.28054	8.93266	1072.96932	5.72247	9.19167	8.13989	7.05221	62.84365	6.12362	7.36229	-87.65644	41.80753	67.07840	44.90049	1.00000	8.91564	5.74716	2.65724
8.51535	7.51863	1090.56243	6.25936	6.51844	8.16935	10.85958	51.63783	6.82906	6.40427	-8.07257	12.74409	59.39535	58.87089	0.00000	7.52646	18.48233	2.30985
11.03025	8.81972	1129.96751	8.77459	10.13133	9.73915	4.98260	43.60568	8.42020	8.18296	140.72287	53.14657	67.84396	41.58768	1.00000	7.72893	18.72678	8.00963
11.39616	8.39904	1069.41840	7.35300	11.49509	6.76261	4.66119	83.51989	6.90458	9.16702	-122.86705	45.49428	58.97468	49.64066	1.00000	7.88020	-0.67294	2.78088
9.05554	7.87888	1107.30908	7.70110	11.69879	8.71374	4.64108	50.44837	9.02962	6.13763	5.74861	52.71083	75.60487	46.74941	0.00000	7.42178	13.12393	4.45214
7.81169	7.52450	1109.10172	7.96633	9.00461	9.05861	7.49823	48.72505	9.37031	6.00922	-87.66561	41.8542	44.63946	55.46723	1.00000	9.70620	15.80740	5.64866
8.10261	9.32203	1139.99855	8.79473	7.34202	8.86049	9.62515	39.49616	5.15941	5.94816	30.28491	60.02427	55.26068	60.58430	0.00000	6.62275	6.75614	9.38339
8.52576	8.28208	1062.29232	7.48588	10.03864	7.12212	6.14503	41.89532	3.73968	6.99277	76.12647	32.55531	59.91734	53.65915	1.00000	8.94004	-1.97819	3.62646
9.11313	7.53525	1101.53313	6.13147	6.69429	8.33307	8.75705	64.77794	5.76516	6.79581	-67.15407	18.42745	43.26841	66.13159	0.00000	6.99417	7.74215	2.05378
10.21407	7.32832	1196.83866	7.79480	10.35309	8.38503	6.27849	48.95677	9.83860	6.35931	-73.49484	41.14676	49.95172	58.35458	0.00000	8.54478	14.74986	4.61514
7.26672	6.34451	1094.35128	8.40573	8.31733	9.46162	8.23445	59.95629	8.39790	7.24138	-46.99583	-22.97056	36.72851	70.50022	1.00000	7.33013	6.83353	5.90910
9.73387	6.88690	1145.00877	7.41289	10.42709	9.99387	7.64713	59.04299	5.63865	11.42767	25.8191	53.5942	67.12685	61.72587	1.00000	6.91590	22.78705	3.29728
9.83597	8.55898	1084.93351	8.01160	10.13717	9.34635	5.63459	59.98713	5.92411	6.96682	117.81667	36.81667	81.91382	60.17847	1.00000	9.44599	1.40072	5.17078
9.14320	7.85540	1124.21062	7.00821	10.09277	5.51899	5.15198	91.84947	6.81656	7.98566	-95.36969	35.74788	45.20452	48.22349	0.00000	8.79377	-1.48665	2.83242
8.65801	7.83000	1099.71719	7.82982	5.81859	11.61543	7.05250	54.22722	7.93340	5.11141	-2.12139	52.48173	51.66960	39.83210	0.00000	7.96705	-5.17063	4.99194
10.79432	6.73237	1168.77568	9.32331	10.98255	9.90737	6.56855	73.88300	7.23140	9.75352	2.1699	48.98994	45.48421	50.30223	1.00000	8.47623	14.73976	15.13879
10.92452	8.76148	1143.31874	9.45940	5.67765	7.47617	8.79440	56.40203	5.67027	7.37972	-74.13653	40.63316	34.21202	54.25713	0.00000	7.76044	19.85100	16.72709
9.60210	7.15908	1157.16132	6.47129	7.21923	9.29444	9.17033	65.70823	10.24410	5.47114	-69.96533	43.91452	62.19172	48.95246	1.00000	6.53608	29.91774	2.34332
7.55892	6.64128	1143.14864	6.45174	9.94345	10.83849	8.83423	42.35876	7.09014	8.43784	69.49015	56.11281	35.15762	50.39265	1.00000	8.07162	-4.81287	1.03870
9.83763	7.25123	1135.40109	9.20213	10.31793	8.81052	5.93993	62.47844	8.28711	5.48625	146.05093	-34.28853	37.79449	61.53599	0.00000	7.06466	-1.69073	13.46709
9.16186	8.45687	1113.73610	8.07314	9.03737	9.01169	6.46256	35.07209	6.90248	9.13159	32.86389	53.95278	42.95689	32.61986	1.00000	6.17016	15.50959	4.57947
10.14521	9.29515	1110.49706	6.84749	6.60169	5.92951	7.42404	72.18586	8.21608	4.21017	39.85331	57.30185	37.94285	78.37311	0.00000	7.22953	-9.16635	2.63868
8.27054	7.40842	1166.74413	7.70656	8.93397	9.42668	6.30105	31.51140	4.61107	6.99036	13.44275	38.07789	57.36047	51.39470	1.00000	8.16592	13.78040	2.77451
8.68377	4.39654	1167.16366	8.36903	6.71991	10.20115	7.60802	45.60556	6.87761	6.05641	-42.98194	-22.53722	61.13707	48.62675	0.00000	7.23723	31.78727	6.35587
7.92189	6.86239	1170.27542	8.83181	6.49354	11.39684	7.70128	38.84859	6.70089	5.03690	86.00214	46.51872	66.89911	53.68154	0.00000	7.58701	21.98619	9.64466
9.35075	9.12274	1121.74299	9.03196	9.21242	6.39042	4.41302	64.36705	6.76041	4.17867	1.26738	51.84819	46.67493	54.02075	1.00000	5.89062	12.44589	10.07068
10.24836	8.63211	1157.47939	7.51030	9.12002	5.82876	8.04434	44.69250	10.78350	3.57985	71.57118	32.87533	33.62514	52.31764	0.00000	8.13290	18.33047	3.26132
9.93563	7.92600	1134.08606	6.59058	6.10771	9.69620	8.96880	57.17408	9.51747	5.73030	99.95469	13.51825	40.81496	60.26965	1.00000	7.19542	3.05293	1.95811
9.00237	5.60911	1173.74329	7.37452	7.04730	7.85645	9.15162	64.59307	7.35862	7.77073	11.34046	50.72043	51.86339	77.58222	0.00000	6.76980	6.60836	2.79215
9.17834	8.77891	1187.42740	6.86862	10.25937	9.07572	8.45050	46.01227	7.60033	9.21373	-37.65	-10.91722	68.17813	40.10106	1.00000	7.26474	19.23437	2.96385
9.94051	7.46355	1077.45488	9.05377	7.81144	5.37626	9.99384	46.68710	3.95567	8.57692	-82.07842	26.91756	43.62417	75.20418	0.00000	7.96932	13.18284	10.79488
7.71179	8.76662	1163.80037	8.94464	9.75767	8.68743	8.13492	42.18340	8.78631	6.59167	-73.99681	40.94065	69.17459	37.13842	1.00000	7.96152	20.91501	10.02340
10.07306	8.59007	1181.51819	7.22650	6.34245	9.05880	8.34951	73.99736	9.66405	5.15157	84.63445	24.81757	39.02839	72.21449	1.00000	7.81304	18.59676	3.01884
8.15384	7.54832	1092.50014	9.33561	6.19430	10.15998	9.37442	57.58862	5.08250	4.80931	37.3825	37.05944	50.69142	49.46014	0.00000	6.63839	25.88737	15.00776
8.58819	7.40777	1053.90548	8.52717	6.35724	8.68818	7.75532	52.63201	10.28848	5.12321	46.58333	-21.15	48.12186	69.71358	1.00000	9.89954	7.44215	7.22932
9.57058	6.42080	1104.17091	8.13621	9.47065	8.50415	4.66021	49.88082	5.00898		113.82465	23.29549	44.30438	49.68887	1.00000	8.00764	19.38494	4.83624
9.75545	8.65006	1188.10043	7.60460	9.37599	11.41114	9.16116	48.51303	8.04156	7.16851	12.19458	10.61285	44.81073	37.39086	1.00000	9.36645	7.45264	4.02940
9.04656	8.85912	1193.25845	8.74581	8.17344	10.08337	9.90373	49.42006	8.05586	7.55246	33.9162	51.67822	30.13609	63.10544	1.00000	7.08003	6.66169	8.15828
9.39193	7.34033	1079.88373	8.94562	8.74907	5.85505	5.96868	54.92304	7.48740	6.21483	29.47306	0.49113	48.42936	71.99207	0.00000	7.09395	20.02880	10.79130
8.45922	8.46606	1197.19160	8.11873	6.37211	10.04169	8.80952	67.01796	6.87820	5.81491	-2.98333	53.83333	40.42470	43.18760	0.00000	8.61049	-0.04559	4.82248
11.54079	8.21258	1052.50432	8.76507	10.47744	8.44436	11.53739	54.51382	10.65053	5.29493	-96.39774	30.16688	62.03984	40.47731	1.00000	8.92587	27.72876	9.53422
8.38203	7.37381	1077.76602	6.57862	11.34064	9.81880	10.59157	39.42744	8.98219	7.58237	25.8191	53.5942	58.21248	34.78687	0.00000	8.23364	7.49753	1.19467
9.98303	8.55583	1080.41081	6.36795	8.36768	10.82921	4.95565	53.71273	5.60408	11.85785	30.91105	3.02013	65.74245	55.76077	1.00000	7.03055	13.10116	2.73026
9.50942	7.58748	1088.11342	7.45996	9.04945	9.31508	5.42085	60.34891	6.10292	8.56410	-60.47389	-34.64167	50.47235	34.74288	1.00000	9.39658	25.02610	4.08953
10.98896	6.21896	1199.74464	7.52664	8.60335	9.78593	11.68792	49.31214	9.85912	6.37499	119.58627	23.5654	49.29811	65.52303	1.00000	8.48537	-5.46545	2.54583
	6.78688	1164.14040	7.35488	4.96576	11.01433	4.55581	55.97361	7.93546	11.12661	-74.07764	40.72816	73.27603	72.68145	1.00000	8.01200	19.91082	2.77916
9.11685	7.94837	1186.97834	8.03618	8.47571	9.26439	6.34617	29.78745	6.69280	11.30288	-73.95958	40.57788	37.95650	42.02379	1.00000	9.24648	2.11203	5.20090
7.37698	8.71942	1114.77178	6.54701	6.28940	11.08585	9.03515	71.79748	7.98314	4.76022	120.74792	41.09822	83.28068	44.88711	0.00000	6.43281	19.17465	2.32925
9.40489	8.18759	1051.46187	7.04085	10.25482	7.68845	5.00193	57.27575	8.01810	5.29489	-82.4017	23.0072	66.45088	52.65681	0.00000	6.06754	21.24251	2.90049
7.77450	7.13548	1144.18036	6.99739	8.98430	9.23599	7.00056	30.36503	3.16661	8.29690	10.58082	35.72917	48.90443	47.06011	1.00000	7.14125	20.29064	2.82657
9.44700	7.22346	1096.58745	7.35830	9.09208	9.23771	5.52238	28.42572	6.57496	7.88560	88.58	23.18	55.34298	57.55595	1.00000	6.74191	6.95057	2.41082
7.67801	7.57373	1173.74564	9.13004	9.52039	7.64484	6.99148	53.30305	9.80318	5.27527	-79.59415	-2.13404	61.55170	65.39234	1.00000	7.69950	7.86648	11.72922
9.94636	7.41875	1087.13766	8.84086	9.48907	7.06661	7.21597	39.82309	5.30819	8.16748	30.28491	60.02427	42.70019	59.35310	0.00000	6.88445	27.93296	8.64717
6.07862	7.59066	1172.83421	7.47212	8.26346	3.59598	6.32523	58.59486	9.33223	7.65135	123.50266	41.94175	29.46354	41.37501	0.00000	8.89362	33.59816	2.90488
8.07648	6.95807	1068.14256	9.09061	7.78070	5.28386	4.64672	61.32187	8.87047	2.78110	5.16108	48.77275	52.36033	48.59119	0.00000	6.07087	16.65453	11.10187
8.90665	6.93067	1053.45745	8.00444	10.73858	7.75534	8.74532	35.13820	7.23966	8.99929	68.75915	27.52948	48.01500	54.67696	1.00000	6.71487	4.77749	5.05009
6.76275	6.51425	1140.60303	6.52913	6.31567	8.44850	7.77772	36.36320	9.07540	8.01274	59.6	47.83333	64.65743	82.78292	1.00000	6.73720	-7.82105	1.09920
10.01483	7.67859	1103.64127	7.92993		8.86534	7.96305	55.88147	6.30025	8.88341	85.37752	22.10194	50.44869	52.70325	0.00000	8.62467	9.38956	5.34420
12.26044	8.70573	1188.94565	5.61188	11.75199	10.01772	5.30155	49.95375	8.53127	9.41015	-99.32556	19.32889	40.58376	40.07303	1.00000	6.06107	14.81386	1.61255
7.56514	7.18617	1057.25056	9.76899	9.36585	5.89886	6.49285	47.09688	10.34307	7.49164	2.31889	35.21222	51.14550	50.75601	0.00000	7.81003	23.84301	20.91815
8.72622	8.28936	1116.78414	9.53844	8.49803	9.57775	5.97274	56.25484	5.26151	8.91153	-2.58736	56.56317	45.82305	40.14151	1.00000	8.51740	-4.99122	17.44739
7.34069	8.62344	1162.14581	7.20473	7.26873	8.03053	6.22598	48.85625	5.90613	7.71790	-71.19901	-30.60106	63.61563	22.16957	1.00000	8.11632	10.92072	2.86065
10.09598	7.24060	1157.53049	4.63630	11.48317	9.76511	6.78610	65.62981	3.09605	10.52839	85.4265	55.8736	32.48536	60.58472	1.00000	8.31382	-2.67334	1.19921
8.56446	8.09365	1150.58317	7.01724	8.75161	8.63618	6.22979	36.56043	6.11043	7.77440	75.11937	20.88098	46.66647	52.84573	1.00000	8.25686	17.48788	1.84983
10.40913	9.09043	1132.97581	7.03423	9.82030	10.81291	10.02654	72.79001	10.53264	5.67516	59.6	47.83333	55.10484	44.49257	1.00000	7.58397	23.15372	2.83927
8.19589	8.73271	1059.29161	5.82970	8.01801	9.43577	7.78117	56.22247	8.20489	6.69598	-96.72365	17.06542	50.11868	55.62647	1.00000	7.53649	2.82760	2.47075
9.21346	6.87314	1163.23158	9.45211	8.90602	11.42223	6.83152	52.85786	6.17257	9.45074	0.47713	51.39323	46.04185	74.28937	1.00000	8.06860	16.06876	16.27491
7.68822	9.25506	1054.71775	8.68582	9.17636	11.31818	9.25220	45.52381	5.90095	9.39521	3.20639	50.74497	42.83308	45.73873	0.00000	8.21972	24.65310	6.70375
10.05604	9.81007	1105.93644	8.27495	9.81097	7.75059	4.29854	56.46382	4.92231	8.79180	-86.58208	13.48082	28.28579	49.15781	1.00000	6.07537	10.08230	6.30685
10.28908	7.06360	1116.16366	7.91947	8.99982	5.99665	3.83616	44.81263	9.14066	8.29932	5.16108	48.77275	58.55847	36.04428	1.00000	8.12993	17.67117	4.28167
9.78613	8.27856	1129.94917	7.42350	8.44054	6.10386	5.01374	80.16494	7.24421	3.98865	32.86389	53.95278	60.08327	75.78716	0.00000	4.78797	26.55677	2.47857
10.46163	7.70433	1138.19629	8.36441	5.79809	7.51486	9.38856	52.54524	4.76581	6.54482	-69.96533	43.91452	35.63168	75.88511	0.00000	6.48713	10.72580	6.74969
6.91095	7.18971	1105.05271	8.09072	8.78561	4.57675	6.32907	44.56423	11.85207	7.59516	89.11943	23.9028	32.44445	60.03352	0.00000	6.12917	19.74105	6.22014
