PM2.5	longitude	warning	H2CO	CH4	CFCs	SO2	PM10	Pb	NH3	latitude	PRES	NOx	CO	PAHs	O3	C2H3NO5	TEMP
7.13677	43.67663	0.00000	39.66976	7.39621	46.59514	7.15505	9.30425	50.35455	7.64011	53.53041	1106.07462	7.72481	7.59637	5.42997	7.47079	13.12391	33.66545
8.46610	41.00817	1.00000	37.57217	9.32912	39.00987	4.86925	8.89128	62.94351	4.58296	38.13708	1059.14532	10.91572	7.10279	5.77798	7.65372	9.18651	7.19389
6.43989	133.42825	0.00000	46.58809	7.80739	61.15371	8.77477	7.32699	54.77963	7.91921	45.47885	1106.33204	9.42942	8.60567	6.96524	8.04401	2.67887	6.06374
6.07515	-70.92866	1.00000	34.67220	6.30399	50.53173	7.64925	6.94492	42.91534	10.51835	42.52787	1096.00968	10.16936	8.12874	8.79148	6.76103	2.67931	25.83248
12.16787	-69.08333	1.00000	70.49613	9.29747	57.41978	6.34465	9.60201	51.45741	6.88709	-16.25	1116.52962	6.70543	7.11454	8.03291	7.33485	17.62153	11.65074
7.37689	75.11937	0.00000	49.67874	8.18611	51.07493	7.16894	9.15564	50.21307	7.21347	20.88098	1131.41697	8.00699	7.69618	6.45423	8.57757	11.85077	7.08291
8.46526	5.4584	1.00000	50.80148	9.06364	52.79785	6.62767	9.53025	54.88279	5.75808	43.32393	1110.35821	7.74914	9.58992	5.49571	7.89376	15.84737	31.46833
5.04067	-58.38341	1.00000	29.09273	9.85547	44.98390	6.23618	9.49333	60.78904	9.70833	-34.64966	1061.42054	8.38413	6.24263	9.24524	7.67595	15.26983	27.07196
9.63959	150.60036	1.00000	47.23597	10.78449	60.69825	6.39673	9.41059	56.72316	5.22770	-34.88422	1126.94440	6.68011	7.81259	5.08551	5.58508	14.37795	16.09253
7.71718	71.52847	1.00000	51.04728	8.92521	48.60474	5.62430	6.74816	68.40806	5.76518	32.57756	1136.42654	7.00346	6.20749	6.02780	5.17286	2.96255	4.47641
10.57553	13.39954	1.00000	60.98591	8.90818	46.48459	5.75892	9.61644	47.24465	5.76307	43.62558	1054.38963	9.17009	8.50130	6.77029	8.21752	17.76838	35.61892
5.37029	-120.93549	0.00000	48.40261	6.83235	57.20661	5.34236	7.14990	39.32412	5.82106	37.73604	1174.90149	7.57706	6.91617	7.48773	5.49743	2.63114	-2.54669
4.07393	130.94098	1.00000	39.97880	12.42977	52.06123	9.00970	7.23068	37.82877	7.21510	33.3213	1115.86695	8.59813	7.15564	13.20612	9.49245	2.46103	10.00509
7.59173	126.665	1.00000	39.30083	9.50772	42.58639	3.11994	8.69500	30.89680	11.49895	36.6009	1176.42068	7.64789	8.60740	4.73616	3.47624	7.82234	25.12128
10.15725	37.49338	0.00000	42.38772	8.74057	58.36253	7.14844	8.31595	44.09255	10.23792	55.62047	1103.38733	8.22586	6.86581	10.42165	8.89547	5.47394	7.60077
7.98075	-104.83192	1.00000	55.90301	10.46286	53.99792	5.32732	7.27956	32.83439	9.81289	39.72943	1104.62474	8.99098	7.10719	8.57448	5.21120	2.46046	8.57601
5.80308	31.33078	1.00000	56.99407	11.23746	58.98606	5.79459	7.61379	57.93861	7.56285	47.56494	1162.88175	8.32877	7.49974	10.48206	7.46731	3.50258	16.03922
7.67940	109.05389	1.00000	49.62666	9.14895	60.32293	7.34406	9.15152	37.98081	10.33990	-7.51611	1144.45804	9.38289	8.60099	7.03082	3.50638	11.20657	-5.38667
6.49866	-58.44417	1.00000	51.83833	10.87121	59.00364	8.44537	8.67776	39.23709	8.85374	-3.14306	1088.11110	7.09447	9.10477	10.13378	6.53508	8.36870	31.26635
5.48439	137.02166	0.00000	40.13482	6.90869	55.77536	5.77476	9.23197	57.85851	6.86992	35.48199	1117.97512	7.88021	6.91285	8.17293	5.01857	12.36196	20.33778
6.90700	3.1631	1.00000	39.55564	8.93259	42.35522	7.22809	8.59939	48.89832	9.44664	41.91738	1113.52928	7.02804	8.15977	8.28674	5.26498	6.37651	16.59799
7.40568	33.34864	1.00000	43.30623	9.38827	48.56734	4.78198	7.49635	47.78440	10.18716	46.75451	1167.01005	7.96245	6.27448	9.29108	6.55562	3.06814	16.43237
9.69359	-84.50855	1.00000	40.85972	12.12747	42.95461	5.81479	7.11916	43.56413	4.38879	39.08367	1052.36545	8.72435	8.20864	6.10275	5.23674	3.56919	14.96320
4.89143	85.83334	0.00000	54.71869	4.08328	62.57340	7.56720	7.94382	49.66734	7.81130	20.88197	1089.92386	9.58100	8.72063	6.56485	6.85434	3.30719	15.93151
6.57088	72.93924	0.00000	70.33200	6.41190	57.62028	5.78405	7.83540	39.25729	6.35593	18.87813	1137.30672	7.30637	8.58554	6.41702	5.83403	4.47299	2.35048
6.30124	-71.19901	0.00000	66.66705	6.46548	62.23880	3.13482	8.57498	37.72995	5.16416	-30.60106	1143.49143	7.51712	6.21236	6.83973	5.24914	7.84280	17.56717
7.58463	-100.44843	0.00000	62.77595	10.73385	48.17221	7.73459	6.81566	72.77725	7.95167	20.74122	1189.13797	7.17312	8.11347	6.72299	10.36428	2.50263	21.04107
6.67979	-111.90466	0.00000	64.36174	7.20446	45.25933	7.78900	9.53101	31.16319	6.34071	40.34912	1080.81178	6.49416	6.87538	7.89797	6.45811	15.96053	21.17206
10.11105	100.24529	1.00000	36.53997	11.45514	59.92792	6.85279	8.24230	48.74513	5.44384	5.4709	1161.41564	7.56430	7.77033	6.09244	4.84404	5.92896	16.22884
3.58643	102.05461	0.00000	72.48942	3.85712	77.33283	6.45178	9.19562	56.49014	4.64438	6.25947	1142.90399	6.77024	6.86475	7.38177	5.77512	12.46645	28.02185
8.17874	37.3825	1.00000	62.27405	7.05571	43.40062	6.92819	7.93927	41.42907	6.58224	37.05944	1053.17745	7.86034	8.02918	4.73629	8.45670	3.70582	8.51590
5.34702	72.68533	1.00000	55.25207	8.96224	73.19646	7.72020	7.97947	51.15205	10.89902	22.75218	1150.03917	7.36058	7.30797	6.11176	6.34101	4.69972	19.35639
7.21418	35.90057	1.00000	79.68097	11.27904	70.99044	6.75222	7.37886	48.18493	5.70710	56.85836	1144.67087	8.18821	8.31486	7.88071	7.59378	3.26133	41.42732
5.23923	17.4674	0.00000	62.18871	3.57842	84.66591	5.46295	7.87617	35.86098	5.59055	50.86079	1159.74133	8.36728	7.29438	5.73243	5.88537		36.43535
7.77408	-1.05366	1.00000	57.99703	8.87927	52.36627	5.16623	5.71410	58.56195	8.86735	43.71032	1194.13253	7.72664	9.42999	7.05951	5.21161	1.50685	24.19509
7.44826	60.70278	0.00000	42.44114	7.67231	57.24046	9.23579	9.18420	54.20974	7.81430	55.75556	1168.51124	6.10897	7.29295	6.85143	8.20163	11.85800	25.62604
7.56121	-79.62098	1.00000	54.93068	7.32218	49.13280	7.10021	6.82070	56.43867	8.68614	9.15093	1076.55200	8.45761	7.27474	8.05909	9.11790	3.16106	1.30207
8.99489	37.99117	0.00000	39.29325	9.12553	36.46145	4.27372	8.77120	38.75870	8.88799	44.92934	1152.16977	8.69289	8.26293	10.40304	8.66244	8.57158	7.85079
7.45419	4.52514	1.00000	32.53377	8.40327	63.14403	7.77217	9.10690	34.88609	7.50516	12.74482	1168.07962	9.14412	7.77787	9.38155	5.67195	11.25152	21.42082
12.30424	33.9162	1.00000	44.84438	14.80303	41.85421	6.69995	7.14167	60.70857	5.53741	51.67822	1083.22055	6.57853	7.19308	9.13161	3.66304	1.97665	3.25372
7.55763	105.89333	0.00000	55.02590	10.47259	55.24029	7.77747	9.78704	26.43279	8.40236	34.56861	1099.43398	8.46704	7.76821	7.56249	9.99271	19.83048	13.13912
7.97333	140.11667	1.00000	54.52688	6.51946	51.57497	4.74947	6.33312	23.08522	11.37950	37.56667	1109.45561	7.40760	7.08318	6.39585	4.49161	1.29344	29.67188
4.96608	-87.70172	0.00000	51.71122	5.51028	43.93925	6.25138	9.60660	47.32021	6.45707	41.72059	1102.83893	8.71590	8.46657	7.85459	5.16419	16.44918	-3.57452
10.13582	81.54855	0.00000	52.28142	7.62294	66.87955	7.61129	7.57129	64.89230	12.03639	26.2649	1114.82357	6.89349	9.35358	11.32617	8.56193	3.27683	9.86811
6.14521	-48.62789	0.00000	28.85511	7.47999	68.66627	6.79280	8.72718	49.73522	11.29980	-17.74431	1054.17960	7.53852	8.03361	6.56874	6.60726	7.87434	26.00133
7.80648	85.83334	1.00000	56.03832	9.59999	44.42783	6.71100	7.44696	26.13454	6.12723	20.88197	1101.52871	7.73220	8.96739	5.25362	6.41256	3.45287	23.42569
6.38304	136.84186	0.00000	60.34857	6.27051	64.00321	4.20868	7.76421	38.77644	6.01437	34.4833	1144.09393	8.58086	7.97810	6.25832	5.62609	4.21766	8.31229
7.98676	17.10558	1.00000	55.33395	10.96128	46.27475	6.98876	9.46740	30.95844	5.52785	61.72744	1122.80001	8.11988	7.53553	6.26232	5.96429	14.84583	24.45640
8.89859	-82.61573	1.00000	61.27386	6.67644	61.97818	6.43711	8.19809	47.98882	8.00914	41.24255	1178.12079	6.49901	8.49376	8.62402	7.31324	5.03285	4.45346
9.57983	38.2739	1.00000	55.67419	7.77810	50.94264	6.08437	7.92533	72.00964	6.72434	46.7055	1051.69772	4.73105	9.37973	5.61214	6.73539	3.51078	13.11364
4.39300	5.55575	0.00000	71.48841	4.54427	51.00723	3.61975	8.39503	43.59871	5.42843	46.67535	1142.78230	7.57705	8.86845	7.12366	4.08244	6.13495	22.69664
7.27349	-93.11308	0.00000	35.56723	6.57856	59.95601	7.70281	6.87266	64.31672	7.13144	16.75973	1085.85660	8.63640	7.88518	6.14896	7.33503	2.15155	3.16446
8.51506	-8.2194	1.00000	68.54413	9.26377	49.45615	7.88260	8.80065	41.58410	8.85183	43.48961	1070.23955	9.75419	8.08813	9.24236	6.47861	8.25694	8.99284
6.75404	-120.43572	0.00000	37.61960	10.81935	32.50913	6.82038	10.20599	59.11676	7.67405	34.95303	1105.73356		6.73750	6.58779	10.37356	29.03346	25.46977
4.92650	-2.68333	1.00000	30.09714	12.68019	49.61526	9.36226	8.11880	52.02557	7.51859	43.31667	1061.83703	8.09393	9.96863	12.19516	7.91990	5.73126	25.01860
8.89121	0.47713	1.00000	33.89884	6.02847	59.16488	7.38084	7.69900	48.91581	10.27119	51.39323	1080.42987	7.84584	6.65948	8.08688	6.55042	3.29488	14.33887
9.32511	28.67582	0.00000	48.20677	6.63901	51.58182	5.89314	7.00014	52.74924	8.37353	40.98894	1185.21115	6.92067	7.41729	9.79833	6.96881	2.59086	12.69461
3.95902	-122.39168	1.00000	53.31904	8.88477	67.12924	7.68850	7.16769	45.00742	10.66146	40.58654	1109.29588	8.45792	8.52631	10.08199	8.74259	2.99137	12.81278
10.14028	122.74754	0.00000	59.70633	12.18928	52.87806	6.17199	7.44063	43.83002	9.93811	40.85158	1125.21995	6.26401	7.07956	9.79959	11.39617	2.92160	13.40662
7.68414	-56.52361	1.00000	57.85691	5.46372	48.08130	6.81062	6.55074	41.57241	9.48749	-33.38056	1181.54728	8.86611	7.39159	8.19505	8.58072	2.77702	23.32028
7.15461	117.63083	1.00000	44.55328	8.60398	38.77060	6.85196	9.09365	45.82765	6.85058	35.50056	1083.78333	7.59425	7.98128	6.84889	9.86177	10.65570	12.18134
9.75334	-87.71255	1.00000	68.12571	9.12078	51.63040	6.17223	9.89841	39.87685	8.14133	41.84364	1164.00211	7.49221	5.78637	9.75516	4.49111	22.31563	17.72018
4.71238	-37.93278	1.00000	48.26369	5.71023	63.93497	7.88899	6.74756	36.35995	9.97709	-11.48472	1107.30510	9.15731	7.11679	9.86465	9.38971	2.35815	10.54904
4.33315	9.0027	1.00000	70.22456	10.55051	56.12226	7.16864	8.94732	43.94941	8.47253	11.86064	1100.78402	7.59379	7.32467	10.77241	8.74614	9.74695	12.79523
6.70429	76.11996	1.00000	40.37558	7.64773	56.52416	7.48472	7.63773	42.44428	9.84434	11.12018	1137.99021	7.98694	6.45120	10.17121	9.17878	2.54011	14.43042
10.20611	18.34717	0.00000	35.85967	9.71179	52.40624	6.46646	7.60887	58.14652	10.56384	54.60528	1096.97955	6.29894	6.54202	10.10435	9.96543	2.31342	20.08736
8.95218	-122.24064	1.00000	42.07024	6.87150	62.99476	4.93342	6.80521	52.01016	9.05901	47.80527	1140.04120	9.99982	8.98978	10.72506	5.80620	1.57036	23.26106
9.60732	106.88324	0.00000	41.70692	9.45578	61.47537	5.35873	8.18944	68.46403	7.03107	47.90771	1144.84143	8.33526	7.26413	6.16032	6.66710	5.82788	27.06526
8.61808	153.10236	1.00000	60.62471	6.36430	54.31954	6.25369	6.72260	35.90304	7.42864	-27.50578	1185.93082	7.07667	5.56816	6.54447	9.55050	2.96751	36.70540
10.18170	-74.13653	1.00000	53.02288	9.81902	25.96764	6.14967	7.50424	46.67982	4.48791	40.63316	1167.77548	8.21063	7.56847	5.20635	5.03484	3.91443	16.22840
9.16827	-76.88442	1.00000	95.33190	11.94366		7.75515	7.21215	55.87370	6.35651	40.2737	1078.81666	8.95310	7.99986	7.02209	5.18229	3.42011	18.26710
6.72347	84.87144	1.00000	65.18513	10.53513	56.89847	3.69705	10.11830	54.04924	9.56703	47.46657	1146.70831	7.74607	8.78506	6.29067	4.76800	29.09250	0.40744
7.77305	16.50104	1.00000	36.73445	8.09512	36.78133	6.26790	8.06875	44.99322	10.86395	41.24264	1152.87540	8.92134	8.30501	9.12656	3.96952	4.33638	1.85651
10.04105	6.76111	0.00000	50.36849	8.98409	45.49891	6.84725	8.94710	21.06551	10.88011	53.16167	1084.27754	7.24219	7.68081	9.71140	9.78694	9.28208	16.70147
7.98485	-111.89903	0.00000	77.42441	8.01967	49.34005	9.41423	8.34960	62.07647	9.03117	33.50921	1057.80681	7.54739	6.63196	8.78938	7.98189	6.48757	4.54356
10.83016	41.77921	0.00000	32.18000	8.88654	52.58585	5.56199	7.67832	37.64641	10.98686	41.82143	1163.69866	8.03148	8.75249	11.48140	9.24116	3.24783	29.49409
7.41163	151.07986	0.00000	33.83685	9.09741	53.52531	8.65933	5.62992	70.93702	7.86637	-33.88096	1057.21906	9.59747	7.81808	7.25589	8.87487	1.99830	12.74361
4.08103	43.83992	1.00000	15.79464	11.35145	64.07620	8.87805	8.50395	50.12189	9.22638	55.39485	1122.32076	8.27529	7.70892	10.61937	9.05998	6.69163	14.05478
5.36302	-82.00919	1.00000	65.32211	10.22938	53.78838	10.08779	9.66106	34.07697	7.15557	23.04419	1170.91513	7.93612	10.30715	9.37546	7.54932	17.71220	10.08062
6.24540	117.63083	1.00000	67.70571	10.15613	59.46493	8.98489	8.98406	38.62450	6.81360	35.50056	1098.85959	10.39339	7.18837	9.53689	6.58109	9.49940	2.68884
7.46763	84.87144	1.00000	30.57293	8.52212	55.95217	6.13939	6.27915	59.74383	6.67271	47.46657	1091.71109	6.79517	8.72197	7.14588	8.85949	0.61780	20.30077
1.71847	-98.1664	0.00000	43.02340	3.42383	45.60048	5.41082	6.71136	51.12181	5.23888	19.32932	1081.71826	8.95395	9.15803	8.63081	3.66478	1.49708	-5.84627
11.35677	-122.2054	1.00000	41.00808	11.95954	66.75202	6.07245	7.78867	50.24609	5.46198	47.76232	1077.87145	7.02200	8.19147	6.24550	3.23216	3.75432	8.80929
7.95209	8.86374	1.00000	62.50598	8.30294	37.93158	6.01344	8.87251	41.91343	4.73834	44.89784	1186.06011	10.53091	8.30848	3.70559	7.77441	8.77934	30.88659
10.72044	-1.86343	1.00000	79.90011	7.41218	57.61644	7.59977	7.70490	51.03183	9.40720	38.10558	1141.55908	6.21285	6.51418	7.91568	7.34583	3.74903	9.97829
6.01402	-58.38341	1.00000		7.19272	67.62631	6.96446	6.63071	60.60230	11.39567	-34.64966	1106.69995	7.23762	6.65664	9.46199	6.88778	2.22022	19.57738
9.15043	44.02488	0.00000	29.03888	9.85883	52.07473	7.68599	6.10560	30.57522	8.92999	32.61603	1126.22634	7.80709	8.57164	9.83548	8.97316	2.00542	14.06394
9.84206	-1.5443	0.00000	70.32463	12.04805	27.56420	5.57844	7.93624	53.35540	9.08271	50.75767	1050.20540	8.83939	7.46115	9.10049	11.23804	3.03951	18.02560
8.30689	100.24529	1.00000	61.72757	9.84658	57.92416	9.09269	6.86827	40.22799	9.48336	5.4709	1114.98250	5.82488	8.93340	9.15679	5.98899	2.81506	3.77590
6.83649	-39.25	1.00000	44.73572	8.86105	67.45801	7.29688	8.76841	56.22818	9.86657	-12.91667	1185.49023	6.46905	6.39008	10.50614	7.14511	8.56264	20.00225
6.11909	29.91582	1.00000	66.81676	13.93401	49.46459	7.02746	7.08625	55.90401	8.11693	31.20176	1109.31307	8.08059	6.73531	6.86990	5.00841	2.94152	-11.20283
13.28697	104.64992	0.00000	52.27397	7.86652	44.85687	6.84044	7.17159	13.81290	13.79352	14.64056	1130.75385	6.66468	5.88305	14.92777	8.41326	2.90787	17.92217
4.63012	79.883	0.00000	59.52731	7.55122	58.87784	8.89331	7.25103	47.01714	7.22237	6.9909	1081.30642	8.17232	7.98595	8.98853	6.90568	3.33377	3.65166
8.18624	6.26764	0.00000	66.29042	9.65206	58.25530	8.60343	7.11635	57.02683	7.92790	4.92675	1138.18131	9.05686	6.83906	7.39528	8.32847	2.67432	9.43878
10.37645	42.85693	0.00000	35.91871	7.80944	45.64798	8.13238	8.57732	22.65879	12.67741	39.22493	1073.04387	7.15538	7.03955	11.88455	8.72963	7.09353	6.28239
6.14802	-73.26022	1.00000	52.15495	10.43532	24.97805	5.50466	6.50117	34.18439	9.08355	6.46838	1089.96365	8.55971	7.85926	7.80554	6.64307	1.63032	8.18465
5.31834	100.04427	1.00000	53.28604	10.26956	28.76529	6.42986	7.98671	25.24558	10.34029	13.8196	1178.21015	8.96872	7.68691	7.68793	6.77562	3.91069	3.05802
5.43021	37.3825	0.00000	64.62303	6.57399	45.90810	7.51229	5.77655	38.86224	7.96379	37.05944	1095.96407	8.04413	7.45006	7.80843	5.95615	0.62989	14.83418
8.24244	-121.75689	1.00000	27.91215	5.89939	50.17482	7.38970	8.12687	28.09522	10.83116	36.91023	1067.02095	9.12208	6.57932	10.25750	5.75489	5.24475	2.79544
3.14429	128.62667	1.00000	65.15979	9.77685	70.74651	8.45286	9.56146	63.23756	10.55800	34.8825	1062.49108	6.65941	8.15717	5.85824	7.07160	17.44005	37.52219
7.25363	-117.70755	1.00000	67.41411	10.35273	54.57649	5.77756	6.65022	55.27410	8.57638	33.52253	1078.65892	6.93635	8.51813	8.73371	6.62577	2.36359	22.41557
5.84366	5.58472	0.00000	26.07658	6.68421	46.42812	6.09996	8.37238	42.76633	6.72510	52.14	1147.83491	7.37999	7.80976	6.79113	5.77009	6.39598	9.61326
7.21090	75.16878	1.00000	63.84070	9.38969	79.98985	5.74096	7.14650	58.67369	8.12616	30.81383	1172.80214	8.24959	7.55241	8.33632	5.13467	2.65368	16.13734
9.30758	106.92667	1.00000	35.94582	9.85294	39.25756	6.88758	6.93399	44.14974	6.45605	-6.91806	1120.40474	8.76931	8.52647	6.30974	6.46580	3.20633	10.15831
7.59075	0.47713	1.00000	34.13692	6.17350	65.71436	7.69040	7.35486	38.82889	10.24928	51.39323	1155.30932	8.60119	8.01035	9.38804	10.52858	2.90018	20.50503
11.45596	-78.87836	1.00000	39.53307	8.75192	47.73199	6.61980	8.01053	38.93791	5.93466	35.05266	1100.83977	7.31401	7.23380	5.05350	4.51785	4.67633	25.99901
9.73401	-86.99666	0.00000	70.90069	7.39617	87.51867	6.20988	9.49469	45.89435	7.59436	33.45122	1115.40404	7.96705	7.96013	3.51339	7.35199	14.91397	12.96569
5.22528	-4.22398	0.00000	51.18447	4.85407	38.77646	7.29722	8.06175	82.98050	8.08130	57.47908	1053.69998	7.48556	7.38902	6.90635	5.85855	4.93917	7.13117
6.44031	-87.66561	1.00000	41.77516	8.65407	46.65590	9.34428	8.64692	51.21499	8.58689	41.8542	1078.97806	6.95309	8.08099	10.41624	7.06968	8.40689	6.08278
5.72048	98.19151	1.00000	51.62600	9.43504	63.43593	5.51071	7.19292	42.75213	8.75300	14.0823	1100.13297	9.47272	8.35411	10.59855	8.05714	3.75046	10.59588
9.18471	9.02596	1.00000	53.55286	9.33303	61.17299	7.57311	5.74633	48.41115	8.04841	48.21644	1052.05389	6.81218	5.90195	7.63651	7.40171	1.08329	7.02673
7.87494	120.5875	0.00000	29.11419	6.46587	56.83179	6.52920	7.06327	42.99886	6.30060	16.455	1075.72662	8.62574	7.79827	4.94823	8.01671	2.75367	-5.68656
8.48997	112.19028	1.00000	42.05225	8.09563	60.33071	6.03292	7.17198	33.29333	6.90780	30.35028	1112.44032	9.39315	6.76557	6.92261	8.76239	2.44801	-3.11279
8.00618	120.03308	1.00000	34.34717	8.94662	51.22017	4.38807	9.85286	40.58088	11.02424	28.88162	1188.17684	8.58318	6.23295	8.55236	5.87436	22.38253	2.92723
8.61265	78.25795	0.00000	55.51068	8.70400	48.35087	8.53075	6.06629	42.42570	7.23629	9.82564	1181.91549	7.26961	6.53275	6.01200	8.33289	1.82957	2.99961
7.29968	22.53083	1.00000	59.28122	10.45966	57.67896	7.53049	8.30872	46.96851	7.81261	44.22639	1067.80380	9.63815	7.94813	7.89015	6.48862	6.91068	31.51193
5.91961	113.82465	0.00000	49.87474	6.80026	55.79869	7.07183	9.67119	37.50695	6.43064	23.29549	1148.35084	9.72298	7.36017	7.38064	6.64785	19.04621	18.96185
10.72638	77.24779	1.00000	68.03160	8.53116	53.37940	6.02527	6.86977	42.99945	4.71480	10.58806	1067.55964	8.32427	9.66315	4.68410	6.79520	2.20746	24.92644
6.92773	30.28491	1.00000	28.79153	9.84495	75.36382	8.60355	7.34806	51.47209	7.42091	60.02427	1171.86030	8.59447	7.83051	12.51053	6.55177	3.43226	14.45156
6.62164	-95.36969	0.00000	92.07022	5.87477	46.32706	7.68976	8.16875	49.34496	7.65980	35.74788	1184.15783	8.38930	9.32247	5.85976	7.34494	4.63797	10.59994
10.32964	-116.56346	0.00000	49.59375	9.02171	48.49084	6.31988	9.12590	53.01544	8.65010	43.54072	1135.05386	8.32889	7.39765	9.05707	9.14630	11.31294	2.13313
2.43071	46.5813	1.00000	53.42566	10.62004	45.44774	10.12410	8.19675	59.52512	8.10917	54.8421	1178.08357	7.15984	7.72677	11.55199	12.33138	5.88692	16.82580
6.34650	-3.52751	1.00000	56.63482	10.04713	39.32232	7.25682	7.82307	44.51471	5.82213	50.7236	1199.75123	5.87754	8.91566	5.77409	7.10533	4.27594	22.27385
9.78712	29.26639	0.00000	40.51623	9.56806	54.05628	5.68792	8.20027	64.00298	9.81824	37.58105	1165.06147	7.98783	8.73827	9.47638	9.93112	4.74948	23.24451
5.52286	76.32756	0.00000	51.13480	4.68897	72.33204	6.85079	9.03810	43.21817	7.94408	9.57046	1144.50978	9.69011	7.19826	6.41228	5.91562	9.62667	22.16832
7.63609	84.13864	1.00000	59.19100	7.90060	66.13038	6.77831	8.16655	31.41746	9.59170	22.88783	1170.11628	9.50277	7.98299	9.23912	7.22089	5.50389	26.35561
8.59663	86.79271	0.00000	48.15050	8.34744	52.80400	6.03064	10.08580	51.83110	9.26087	25.92127	1067.57693	8.40330	5.56450	9.41890	8.60068	26.64190	10.04069
7.22790	39.25	0.00000	53.88332	8.09801	60.95479	8.39806	6.71937	67.76301	7.48695	-6.8	1177.68201	7.98565	7.35183	6.43592	8.43846	2.80950	18.58168
8.12376	107.60627	1.00000	64.15013	10.09135	52.60766	6.59215	7.57183	59.33494	8.00146	51.82721	1161.09020	7.39335	6.77295	5.89480	3.90960	3.16012	24.74673
4.90780	15.87735	0.00000	70.10268	5.71083	41.64837	8.49174	7.67647	38.65455	7.38733	4.94273	1175.44887	8.99343	6.87358	7.69781	6.64780	3.20994	19.91013
7.61359	-1.4001	0.00000	62.30383	6.66263	48.49891	7.67568	8.98153	46.49080	7.66498	7.06273	1198.99956	8.26800	5.72394	5.21839	7.96106	9.68369	6.17971
7.01372	17.8031	1.00000	58.14613	12.70373	31.04123	5.94766	7.90935	56.01576	7.23870	48.43174	1175.07100	9.05390	8.07512	5.38144	4.10803	3.67647	16.56565
6.80964	17.80774	1.00000	61.61580	12.85828	43.62550	8.06650	7.80777	53.60651	6.82251	40.55851	1169.60723	6.44644	8.04294	9.80411	6.14228	3.16044	14.01932
9.49681	100.48528	1.00000	44.36661	9.83327	69.56919	4.50719	6.62466	46.00134	8.01630	14.37395	1188.91927	8.12671	7.63347	9.44279	9.26638	2.43106	24.60816
4.64963	-76.70944	0.00000	59.11320	4.51742	57.74980	6.29333	6.03757	25.19297	6.67971	-11.94306	1146.85193	9.70483	7.67208	7.91271	4.68867	2.37558	8.59568
7.97722	85.37752	1.00000	52.66966	8.37048	56.23441	6.96497	8.24301	63.21578	8.41066	22.10194	1143.29629	7.76561	7.85609	8.39131	7.72227	4.76172	27.95471
7.76339	-122.24064	0.00000	70.97833	8.19488	53.74401	5.62583	9.55531	53.38264	7.11356	47.80527	1072.46432	7.58943	8.21637	7.17692	8.51127	16.18270	8.24015
6.92920	-73.97069	1.00000	34.18831	5.83209	45.47233	6.53937	8.71791	47.32193	11.28328	40.64621	1128.05785	10.05270	8.19398	6.40932	5.42771	7.76408	3.92002
7.28605	86.59611	1.00000	71.91749	8.49308	56.20550	4.70100	5.41907	48.16717	10.01308	25.87498	1184.54722	8.83609	8.34427	6.98730	4.35332	2.15557	13.92400
6.20152	-117.71978	0.00000	58.58869	7.08882	55.56079	5.18443	8.49323	53.55264	6.19237	34.09668	1144.19090	8.31599	8.86685	7.84616	5.42867	6.96856	20.45777
11.21898	123.33471	1.00000	44.96804	9.45423	53.37245	6.11219	8.81165	31.82712	5.78880	8.56697	1144.48115	8.05964	8.90976	6.49694	6.40915	7.28636	-5.64659
7.45096	69.49015	1.00000	45.63498	10.35450	43.80014	6.85306		73.42294	6.62699	56.11281	1170.52470	7.14969	8.66410	7.88892	8.40681	3.62931	8.95371
