latitude	O3	CO	PM10	CH4	PAHs	CFCs	warning	TEMP	PM2.5	longitude	PRES	H2CO	NOx	SO2	C2H3NO5	Pb	NH3
40.68066	10.27649	6.42471	5.59826	4.97662	9.41443	37.86640	1.00000	-1.03396	5.84713	-73.47429	1196.43979	40.62001	8.72776	10.44254	2.09969	60.07898	11.81989
41.57721	5.82965		7.33504	5.44420	8.35007	36.67909	0.00000	15.92857	10.72177	-93.71133	1051.36336	66.13956	7.95581	10.22095	3.46807	70.16016	9.97404
41.57439	3.96445	5.94496	5.84842	4.39477	7.30065	34.14146	1.00000	-6.62779	6.85835	24.71204	1133.17041	39.91313	8.02372	8.32237	2.23922	57.17586	5.98291
29.38242	8.55588	6.89323	8.16039	8.27337	3.96795	32.09878	0.00000	20.58004	9.13277	70.91106	1058.11838	70.17610	7.67047	4.74392	5.77214	63.00144	5.01100
14.53767	6.90767	6.94127	7.51409	7.03920	6.42210	48.59596	0.00000	24.89907	10.47715	46.83187	1143.78521	49.11583	8.47777	8.46038	5.51571	66.96836	10.12720
40.98894	10.84124	7.77446	7.74758	8.06982	7.62484	46.53409	0.00000	9.77984	7.27520	28.67582	1093.34660	37.33260	8.14131	7.68295	4.29180	63.66574	6.06433
34.25807	10.05577	6.53061	7.78743	6.21041	9.66708	22.64236	1.00000	12.22781	5.79347	-88.70464	1191.74660	60.05060	7.58946	8.68997	6.33428	72.52874	10.18944
15.45144	10.98106	7.08386	7.70245	5.50193	8.43763	30.49600	1.00000	10.62220	7.34720	78.14797	1138.32809	20.11940	7.88455	7.45311	4.98699	64.06445	9.34151
-2.90055	6.32589	8.33353	8.76681	6.06257	4.56285	60.65367	0.00000	0.37180	10.44464	-79.00453	1170.85586	54.99568	7.42600	6.65510	10.32978	65.12053	12.10203
26.91756	10.74431	8.45158	6.87205	5.67046	5.98234	39.70946	1.00000	7.30858	8.16694	-82.07842	1160.53957	30.48899	9.37940	7.40099	3.70485	45.80264	9.68592
-44.39672	3.92351	10.21228	8.05007	5.34109	8.08768	58.84236	1.00000	25.27231	8.36846	171.25364	1172.10608	65.67429	7.12894	8.17842	5.38279	60.49521	6.73261
43.35071	6.31796	8.43408	7.84269	2.23450	7.22756	49.51532	1.00000	3.69064	8.24699	46.10925	1121.27811	45.21745	6.37544	9.97298	5.57086	45.32408	8.14351
27.09978	9.53763	7.71127	8.25556	6.70560	6.65420	65.31358	1.00000	3.23805	7.98909	-82.45426	1103.46697	48.08959	8.80080	8.18146	5.50847	36.70415	9.83414
51.21667	7.90998	7.44711	8.77530	7.71131	6.56169	62.56364	0.00000	0.27658	10.32193	6.26667	1058.89661	54.69354	7.22747	7.85558	10.37047	74.39638	9.32330
42.30865	4.92577	9.07937	6.20895	7.23294	7.50286	51.85215	1.00000	7.45972	7.05683	-83.48216	1151.72835	51.69457	7.41376	8.58010	2.91751	46.58477	6.37531
32.61603	7.52462	7.60001	7.66437	8.45269	10.09716	44.13574	1.00000	26.40237	6.73521	44.02488	1119.24102	15.61891	7.17711	7.54347	4.04308	56.77173	4.65711
60.18427	5.80703	7.98892	6.72445	7.32720	5.94001	36.05987	1.00000	37.72879	6.02173	24.95034	1108.01018	59.60745	8.93774	6.99807	3.47542	72.50513	4.88921
-21.15	10.64332	7.51468	8.82255	5.73272	8.53631	43.67453	1.00000	8.98741	6.02292	46.58333	1188.52328	38.17318	7.78827	8.74180	8.72478	59.60749	11.75645
-22.45667	4.26219	9.33105	6.55360	8.47618	6.31931	44.96087	1.00000	21.51646	6.04493	-47.53028	1110.82062	65.84327	8.50927	6.11573	2.67700	31.59276	4.24829
58.7002	10.23188	6.60547	8.13421	8.23278	6.58774	67.63313	0.00000	4.42566	7.85816	59.4839	1165.76225	50.81666	8.42886	6.50900	5.75628	75.83854	5.61106
36.6009	5.64407	7.62415	8.62748	2.77649	6.80887	48.65229	1.00000	6.20366	8.04411	126.665	1082.43823	37.07065	10.41924	12.11930	7.94440	42.51072	8.76072
48.15659	7.05879	8.77473	8.49081	1.37872	6.63452	45.33687	1.00000	12.74998	7.97674	28.28489	1106.90128	48.36313	8.42481	10.60174	9.22896	51.27924	8.47607
55.82737	7.77037	7.77180	6.30771	8.83549	4.24127	65.02137	0.00000	23.86841	10.50940	-4.0573	1189.20509	52.19025	7.34421	5.12794	2.66742	33.15717	7.07689
41.66394	10.40805	7.06965	6.87810	10.13832	9.15334	49.72897	0.00000	1.86512	9.85582	-83.55521	1118.86304	71.35542	7.93339	5.81982	3.52817	76.84517	6.76734
53.59337	9.40585	7.80786	7.87432	5.82141	6.98037	46.00066	1.00000	22.08758	7.25507	9.47629	1148.52403	54.62671	6.52173	10.92086	4.88749	42.94818	8.34659
35.05266	10.65131	7.42408	6.04883	6.20441	9.20097	50.23117	1.00000	17.78731	3.96003	-78.87836	1070.35045	27.03721	7.43446	7.57811	1.84401	67.32298	9.85305
-37.88333	10.75230	7.52166	8.46779	6.58099	9.87535	55.32488	1.00000	16.51346	6.64292	145.06667	1106.23389	37.68366	6.45665	6.71170	7.63288	43.63345	8.84132
42.35843	7.50302	9.06526	6.03048	6.76373	8.92634	52.16448	1.00000	20.63864	8.10116	-71.05977	1102.70424	49.47838	7.92585	11.24111	2.31470	74.46464	9.31177
46.75451	10.85513	10.87924	6.52080	4.32364	9.50513	36.66823	1.00000	12.07208	5.29434	33.34864	1130.51040	58.34775	7.35509	10.49132	2.85822	84.72560	12.59661
-26.22861	9.23627	7.65598	7.21452	5.68147	9.59811	62.30879	1.00000	17.90393	8.01604	-52.67056	1063.31936	33.83222	7.35557	10.20679	3.48561	42.95831	9.65696
52.41667	6.87707	8.67054	5.84945	7.10616	6.87287	41.66941	1.00000	0.20133	6.94425	0.75	1104.46627	54.98288	8.25909	9.38675	3.00905	45.63121	6.98544
29.38242	7.57423	7.47040	8.89612	7.23695	5.81198	51.84565	1.00000	11.32859	5.37468	70.91106	1120.19337	58.85822	8.33004	8.21655	10.33853	48.72996	5.61434
34.81667	10.28250	7.85718	8.33307	5.03847	9.52548	44.24808	1.00000	-4.06533	4.07960	137.4	1078.14860	38.98097	7.30267	10.74573	7.07956	55.89531	12.79250
48.77275	10.38850	7.30673	7.77116	4.92519	10.21833	60.40803	1.00000	1.73456	6.54256	5.16108	1178.54785	48.42067	7.56331	10.01325	5.95779	56.35652	10.84407
31.78336	8.73432	8.69479	8.98501	6.49258	9.11615	57.06217	1.00000	23.57811	7.67331	35.23388	1073.28233	46.62503	8.70616	10.24368	11.30593	50.78059	10.35868
41.09822	5.62947	8.78474	7.44607	4.85556	8.89975	50.56484	1.00000	19.58053	9.78137	120.74792	1065.25053	49.64486	9.18100	11.08732	4.50903	57.89422	9.37210
47.46657	6.57170	7.60668	9.54817	8.56464	4.61951	49.39941	0.00000	10.24295	10.09756	84.87144	1191.23987	44.32051	9.74844	7.08351	19.39084	62.73175	7.91885
33.43443	13.18843	8.67928	6.50799	3.24657	8.26772	53.14106	1.00000	9.96860	8.34421	-5.22126	1092.02907	55.66781	9.49769	7.71131	2.45521	63.18213	11.89705
54.03876	10.34799	8.57152	8.05644	8.65570	5.31132	48.87157	0.00000	12.61700	7.78851	43.91385	1089.51170	59.11500	6.03332	3.65769	5.65854	65.45003	7.69136
37.73222	7.14520	7.76684	7.30838	7.22667	5.85126	58.28591	0.00000	9.65468	9.24725	115.70111	1198.19303	54.30788	7.83186	7.68276	3.32837	42.04072	10.13534
48.07667	7.94881	7.80926	8.04982	4.93027	5.72154	47.12322	1.00000	21.34255	5.97907	8.64409	1120.24013	59.76353	7.12271	9.18444	6.01121	57.09713	6.53837
40.93121	11.04245	6.86375	6.09367	5.58051	8.17431	62.01566	1.00000	15.02996	6.33864	-73.89875	1183.75370	34.56169	9.11593	7.28771	2.42775	34.05167	9.38773
52.09	5.70489	7.60392	6.03062	6.16131	5.77095	30.12873	0.00000	17.70642	8.87452	5.23333	1112.94493	28.96396	7.71323	8.59894	1.93878	51.26598	9.34040
40.2737	7.09162	6.81343	8.68456	4.45968	7.00699	49.75463	1.00000	38.16243	7.36715	-76.88442	1173.60148	52.91552	5.59964	8.79187	8.61679	54.12576	6.95712
12.25282	11.19797	6.84272	7.05889	4.86330	9.98043	41.33075	1.00000	12.84322	5.38168	79.41727	1133.91561	55.16467	8.64968	8.63875	2.53117	59.00062	10.58670
41.29444	5.25466	6.73846	7.59103	9.12235	10.30875	41.59800	1.00000	16.29392	6.70918	69.67639	1104.31920	47.42477	7.37386	11.50306	3.96078	70.17213	7.73274
40.68066	5.10633	8.99542	8.11655	2.93973	6.93208	35.66802	1.00000	3.38322	7.90078	-73.47429	1178.32633	56.94005	9.24126	11.25323	5.44937	51.40140	8.30933
51.20219	7.71009	8.56816	6.15955	9.35154	4.78695	36.79517	0.00000	32.93245	9.56760	7.36027	1108.28381	35.11228	9.27019	8.01924	2.34128	50.50496	7.97688
55.82737	7.98795	8.23760	9.68212	6.49924	10.19319	52.35975	1.00000	-7.00349	6.69485	-4.0573	1119.52784	35.91468	7.75623	11.06215	21.14484	55.27557	9.28248
13.70167	8.21487	8.33511	6.29502	4.56653	7.56426	52.19140	1.00000	11.52833	8.17643	-89.10944	1143.09341	35.15832	7.12184	10.64341	2.52761	25.86235	8.65529
42.64685	5.82977	7.43439	6.90645	5.04670	6.23168	41.48825	0.00000	12.20842	6.94874	-5.55835	1069.80973	59.89947	6.28603	9.65357	3.40676	47.20908	9.63507
33.4425	7.83653	7.61888	7.42353	10.27738	6.91054	40.71229	1.00000	25.12813	5.74140	129.96972	1090.51953	54.98918	7.17499	9.58361	3.53227	65.83520	6.52291
32.17629	4.59498	10.08401	9.98394	7.69807	6.52953	53.72498	1.00000	17.98798	5.98923	75.06583	1065.55720	77.60173	6.66108	4.95524	26.64567	62.31363	3.83945
51.14942	4.78719	6.08368	7.87128	4.25054	5.33329	20.69791	0.00000	5.65385	7.98418	15.00835	1146.09649	26.36691	9.26963	8.38775	5.85188	51.53960	12.32184
53.95278	6.25057	8.22029	7.01958	9.44994	7.51573	65.11809	1.00000	-5.28158	7.57942	32.86389	1156.14300	23.08772	7.66451	10.63369	3.75732	41.54520	7.69015
40.24537	7.70313	6.03285	7.78713	5.49072	5.63807	54.92525	1.00000	13.40602	5.43451	-75.64963	1120.00712	36.88748	8.37431	9.50459	5.52106	73.84134	6.37772
30.46907	7.94132	7.45277	8.24536	6.59910	8.06689	49.44053	0.00000	22.15635	7.24599	70.96699	1188.02234	60.46947	8.35347	10.51583	5.26542	56.60461	9.08290
-31.95224	4.39064	7.70981	6.71580	6.25576	7.50688	53.36430	1.00000	19.14720	7.81673	115.8614	1052.85016	61.59583	7.19050	8.22608	3.74220	58.66153	6.42752
39.08367	9.38649	6.97381	7.30986	9.57701	6.89223	36.71732	0.00000	14.51079	10.60582	-84.50855	1177.04781	36.13277	7.72751	3.85042	3.94048	47.27583	6.94292
30.46907	7.54683	8.66444	6.65695	8.19160	4.02184	41.63003	0.00000	11.52846	9.30111	70.96699	1117.57767	38.21078	6.89650	6.59211	3.32426	59.45298	9.01445
46.67535	9.78780	6.82076	8.84970	7.92683	5.42360	41.33925	1.00000	9.86901	7.23205	5.55575	1175.12783	57.13225	6.83870	6.29936	9.97887	69.64506	6.26006
36.24624	4.61799	7.41628	7.85625	7.77103	8.23907	36.54650	1.00000	15.59253	7.23084	139.07204	1169.23361	46.11611	5.78972	7.06739	4.64326	62.73993	5.70817
46.65581	8.05594	7.60882	8.40695	6.49687	0.85621	41.85398	0.00000	27.16174	7.20074	32.6178	1165.28462	53.20245	8.09466	7.10784	8.00625	56.16445	5.25564
-12.91667	7.76954	5.63994	8.81627	9.58900	5.83743	56.82557	0.00000	15.31162	10.25983	-39.25	1085.50029	30.67721	9.62023	7.20354	9.98549	96.87238	7.20596
57.47908	7.72795	8.12394	10.42514	7.96927	9.66913	64.14167	1.00000	30.12659	6.66681	-4.22398	1068.68611	38.38526	6.26403	9.23666	41.24959	59.11625	8.18482
35.25064	6.65595	7.53959	7.27321	8.99872	8.25604	70.77335	1.00000	29.55367	5.83293	-91.73625	1121.60422	69.79915	8.57224	8.66332	3.32410	55.51275	6.38640
-31.95224	5.65634	6.90677	9.77386	11.07744	6.20171	48.59156	1.00000	18.26393	5.10411	115.8614	1185.09459	40.49943	8.79500	6.27482	22.27001	48.35022	3.97871
-30.60106	6.36654	8.27168	7.13758	8.25415	7.14917	44.98512	1.00000	4.79091	6.49463	-71.19901	1128.20090	45.78340	7.95611	7.66965	3.87136	39.65342	5.84791
7.6	5.52770	8.68047	7.98807	5.62757	6.74636	52.93930	0.00000	11.62496	9.03943	4.18333	1193.50416	72.62324	8.44030	9.67659	6.39527	37.08368	8.50062
25.80565	9.35514	6.24986	6.81811	5.17022	10.27923	44.40825	1.00000	18.65122	4.98621	68.49143	1094.96189	35.13356	8.48446	11.01647	4.23327	75.84355	10.49283
-19.7625	9.86825	6.03606	7.61144	5.59942	10.18751	51.98067	1.00000	15.13457	4.96532	-44.31389	1101.01681	33.60032	8.21999	9.56515	4.94695	49.28680	9.76257
40.72816	7.87891	6.97223	7.02122	9.10451	5.89581	58.21038	1.00000	17.41248	5.46256	-74.07764	1147.98243	40.86908	8.86489	9.22407	3.84390	61.39389	6.29750
41.20485	6.87428	8.36821	8.86075	5.85944	4.62127	33.70425	0.00000	10.82044	8.42699	-8.33147	1160.40144	24.18785	6.51622	6.71174	10.18327	46.29609	12.10517
36.81667	9.32109	7.80548	7.53287	9.83294	8.25798	18.67625	0.00000	34.63494	9.02643	117.81667	1076.92833	42.64296	7.28610	6.62961	3.82092	55.70407	6.10350
51.78967	8.53085	7.69882	6.47569	7.36897	9.16631	45.21571	1.00000	14.80434	7.21839	1.15597	1121.48896	38.16127	7.84445	8.17659	2.10111	42.10690	7.01997
40.42386	7.30087	9.56991	6.99063	7.01908	6.89748	57.36254	0.00000	9.53586	9.04572	-3.53261	1196.79027	45.71469	8.10350	8.84500	3.78686	68.85475	8.63323
44.92801	7.43012	8.56018	6.99181	7.05632	8.86637	19.96134	1.00000	16.90041	9.08095	4.8951	1079.46513	53.94554	10.38426	10.79748	3.02335	62.78936	8.75659
34.95303	10.39232	6.89717	7.98768	10.18400	9.01678	39.41183	0.00000	12.35615	11.62751	-120.43572	1122.13214	57.01188	7.81483	4.15493	5.52835	56.61406	7.52963
4.94273	7.72247	7.86849	8.24626	7.01844	8.21249	51.60033	1.00000	11.60049	7.64386	15.87735	1059.66008	78.34070	8.61909	9.64518	5.57912	38.41322	7.17132
54.58048	11.12259	7.20727	9.17375	6.20525	7.62996	56.89889	1.00000	18.96773	7.17948	16.86194	1079.98083	52.03312	6.75164	6.44826	12.72624	68.54258	9.32032
39.96097	5.82877	7.88575	8.58631	8.28764	6.37084	48.59078	1.00000	18.09537	4.46022	-75.60804	1099.45173	47.82854	10.13160	8.32914	7.67846	49.80770	4.80976
11.50526	8.88842	7.30651	7.47422	6.46906	8.75928	58.09608	1.00000	10.51752	8.96070	77.23826	1094.55820	52.98428	7.95939	9.09792	4.08641	45.42202	8.18966
37.31065	7.10950	8.19262	7.59936	5.41351	8.40880	40.71646	1.00000	27.47072	8.95246	13.57661	1179.43805	39.83982	8.22810	10.05181	4.09131	55.48886	8.45483
6.45407	6.36188	8.82953	7.87137	7.31906	6.41233	41.66472	0.00000	8.27150	9.78328	3.39467	1106.28132	57.96208	8.70226	8.69544	4.94756	59.52315	8.30415
40.98894	5.27531	7.22644	6.31600	5.99673	5.49051	27.66952	1.00000	10.59559	6.03260	28.67582	1063.05308	55.55214	8.72196	9.89861	2.17407	45.45089	6.30128
34.14251	8.56593	7.45714	7.11316	8.28402	7.58072	52.86387	1.00000	10.77433	7.29716	-118.25508	1078.06717	70.76004	7.91330	9.73235	3.73727	84.85940	7.71235
13.70167	8.30037	7.13964	7.88544	7.09793	8.77507	30.46583	1.00000	10.86685	7.18493	-89.10944	1180.62136	59.58471	8.31152	9.29670	5.05986	55.80269	8.31131
32.55531	9.88652	6.83241	7.86129	8.33940	4.90939	46.55171	0.00000	10.12800	7.56107	76.12647	1180.44990	34.85401	7.99828	5.34382	5.31642	65.29396	7.32000
11.85	6.29557	7.18099	7.24779	5.78586	8.87961	43.84597	1.00000	23.80230	9.12728	38.01667	1072.28532	51.59800	9.10257	9.06461	3.61108	66.45042	8.01297
53.37596	6.97986	6.37160	8.22231	4.70277	7.69376	32.46044	1.00000	17.92241	8.50792	51.3452	1150.76546	56.11744	8.53922	11.60963	6.57585	32.14572	9.12739
9.92787	4.61065	7.97787	6.79780	7.83583	5.04038	34.60006	1.00000	0.97440	4.30790	-84.13722	1187.05314	62.43457	8.35227	7.15942	2.96754	37.26658	3.76596
-26.22861	9.50338	6.74026	7.54393	8.31793	4.02001	47.39568	0.00000	18.86909	8.25770	-52.67056	1105.70666	27.31978	6.99982	3.53105	3.76221	82.59972	6.46584
6.15038	8.94802	7.54485	8.51802	5.12260	8.45808	36.26440			7.25695	6.83042	1160.51614	30.40929	8.75128	11.74927	8.09755	53.11501	11.23894
47.05	5.23694	6.86353	8.07483	5.39854	6.16560	51.36823	1.00000	15.57837	6.44879	15.46667	1139.54496	38.53263	8.77920	8.93678	5.66357	62.31776	6.08809
16.06213	8.84759	9.33815	7.75077	7.08312	9.09606	44.54564	0.00000	22.87341	11.31923	76.0586	1179.49691	37.13204	8.42393	10.18791	5.06276	41.23486	9.23617
37.51803	7.99878	7.39695	8.21271	5.75195	9.33940	19.56502	1.00000	0.38640	7.98261	15.00913	1099.51158	41.89660	7.70115	11.39485	5.87553	38.49312	8.72297
40.1675	7.69171	9.13723	7.06260	9.32058	7.26556	52.23056	0.00000	1.80033	9.64510	34.37389	1095.51867	40.71193	7.22941	10.42676	3.71675	54.66988	4.99650
25.92127	10.97794	5.88228	8.48865	5.91482	8.07569	55.43187	1.00000	7.81786	6.52422	86.79271	1116.61765	41.69812	8.82672		8.04473	74.04635	10.30480
21.46527	6.36168	8.49592	7.24576	7.33568	5.88294	50.00385	1.00000	3.67707	5.96255	83.97573	1139.33390	50.33879	7.78755	9.24108	4.53269	36.92553	6.24504
48.28259	6.48828	7.98765	8.67153	6.32701	4.40367	33.39736	0.00000	12.66341	8.54102	9.72749	1103.15791	57.96289	8.23897	7.43260	8.23979	65.46205	11.00294
45.69558	10.50999	6.40519	8.55956	9.98048	9.90959	39.70769	1.00000	29.74420	10.33233	4.7934	1077.37249	56.03231	8.60904	5.86042	7.81045		5.89494
21.53889	9.93086	6.45065	8.86605	6.05532	8.59716	42.27368	1.00000	21.24289	7.38094	71.57737	1106.82181	46.55182	7.44916	9.57456	10.04402	50.12090	11.72787
39.96097	4.09572	9.75510	7.77165	5.21065	7.57347	62.73955	1.00000	22.14016	8.00096	-75.60804	1161.37966	48.61196	6.68202	10.92171	5.24033	51.45517	7.99785
4.96667	7.83081	8.48513	7.61856	10.25247	6.73749	27.33658	0.00000	14.14599	10.66524	10.7	1131.49863	60.70036	7.91455	7.17470	5.35784	41.27299	8.25344
-1.26424	9.21679	8.51560	8.21835	4.44026	9.33326	46.91990	1.00000	25.20012	7.27001	104.09701	1087.06040	53.92067	10.13216	12.19879	6.79854	88.12293	11.36472
48.77275	3.59789	8.82490	7.86950	7.20452	4.44278	57.99142	1.00000	3.15630	5.54378	5.16108	1170.22708	43.68829	6.46777	6.93627	5.05245	59.10008	3.90663
18.51957	9.57185	8.61284	7.83580	6.67172	10.36895	43.59104	1.00000	12.75129	5.64686	73.85535	1144.49410	61.25514	8.60771	8.18233	4.52948	33.61428	8.25904
43.67681	8.81735	7.73026	6.48136	8.86439	5.54411	31.24942	0.00000	6.78942	8.69883	4.63031	1089.28026	30.27855	9.21860	6.78372	2.28971	45.09345	6.64155
34.85	7.43265	7.87888	8.78366	7.85008	7.31820	47.72638	1.00000	18.15544	8.60868	117.33333	1171.66261	29.01262	7.71209	9.98712	11.12924	35.88256	9.29733
26.9423	8.01381	7.36708	7.76303	9.10216	4.43653	48.58054	0.00000	48.04426	10.08404	68.11759	1120.44279	41.43921	8.25211	5.38620	4.74780	59.10471	6.42974
16.0567	9.95524	9.25513	10.77964	6.99214	7.81800	30.00153	1.00000	25.41856	8.40353	103.65309	1165.38940	59.16329	9.62659	6.84544		46.43870	8.44794
45.44868	7.71004	8.75572	8.10921	6.50252	5.35494	46.22511	1.00000	20.30525	4.29633	-73.81669	1118.01988	61.79775	7.43646	9.88112	6.19188	55.99806	5.96452
6.15038	5.52058	6.97067	8.06900	6.19504	6.58942	28.92116	0.00000	4.43868	8.05772	6.83042	1073.46676	56.33307	8.37659	9.78410	5.76314	65.68257	8.69330
39.72943	5.79824	7.42977	7.76241	8.50507	7.02454	42.21734	1.00000	17.94940	6.32569	-104.83192	1175.45991	27.60490	8.39102	6.60585	5.16512	49.46310	5.06429
17.34769	12.18208	7.24785	8.97381	4.39630	8.68773	52.03312	1.00000	19.83679	6.98600	78.55757	1179.24491	48.87634	8.24106	7.64316	11.29952	65.34005	10.83591
15.45144	8.05732	9.23518	8.35595	10.44045	8.85368	60.37883	0.00000	3.62021	10.49968	78.14797	1153.56910	32.27971	8.50092	9.44008	8.29941	82.64765	6.64654
39.08367	9.24682	6.82515	8.54171	8.55717	6.17895	45.48886	1.00000	25.26492	4.81034	-84.50855	1148.97300	57.11277	7.29844	7.71859	8.25127	57.04912	5.26412
42.30865	5.88527	6.42110	7.79884	5.15851	6.65241	43.87625	1.00000	14.21332	6.43396	-83.48216	1167.49158	41.43915	6.96120	8.05985	5.27515	63.92993	5.92561
10.20898	8.27771	7.80899	7.14941	9.00845	4.71809	30.65747	0.00000	-0.12864	9.51822	123.758	1144.96054	31.19793	5.31518	4.45926	4.58215	70.44239	6.27497
11.15583	3.65060	7.98082	8.76316	5.96092	7.69820	77.43341	1.00000	19.48489	6.77263	42.7125	1067.09989	47.50169	8.13520	8.39195	8.73766	77.34545	5.97361
38.54491	8.24326	9.00358	7.92549	10.66411	7.50792	55.45780	0.00000	13.30049	11.35637	-121.74052	1054.68554	52.35274	7.77313	6.48684	4.95044	51.37509	7.27114
32.65246	4.85432	7.98018	9.18321	4.77200	7.00257	56.28369	1.00000	14.25896	7.08950	51.67462	1199.57029	32.81714	9.71385	10.82554	12.63686	43.36599	7.23343
53.0233	6.57629	7.48633	8.46377	8.79717	6.56620	45.12187	1.00000	26.31548	5.83611	-1.48119	1169.46185	48.42809	8.51162	9.61955	7.29806	55.45242	6.28988
40.98894	9.52319	7.49238	7.79552	7.49983	8.71276	35.38812	1.00000	16.95674	6.62108	28.67582	1098.16416	37.93308	9.48377	7.47593	4.74734	53.98223	9.03161
41.77583	3.32612	6.62184	8.34586	6.72498	6.98628	61.55619	1.00000	-4.21839	7.39141	140.73667	1171.32010	44.60698	8.50629	8.75186	7.68126	69.94207	6.29032
42.819	6.78026	8.37736	8.95132	7.15718	6.27194	36.06907	0.00000	22.61025	11.03881	47.1192	1099.27762	63.18726	6.80868	7.75428	11.99750	54.97993	10.18175
42.16808	6.64654	6.99202	7.67140	3.83736	6.44139	62.73153	1.00000	8.42574	7.31411	-88.42814	1055.25599	39.01311	8.66390	8.13398	4.10843	48.86300	6.46899
7.06273	6.95531	6.73961	8.37201	7.19353	4.07606	39.21506	0.00000	15.25547	8.93127	-1.4001	1162.34395	46.56164	8.74054	6.98052	6.35576	47.63378	9.56530
-2.13404	7.23756	6.90100	8.74775	6.68160	7.36726	35.27920	1.00000	19.65498	6.81691	-79.59415	1093.77431	41.53881	8.34944	9.34304	9.99398	61.40055	7.07230
27.34089	6.10932	8.87368	7.75881	5.78533	6.72678	31.50758	0.00000	33.95552	8.52803	117.4831	1055.44741	50.98012	7.03774	9.97793	4.92015	59.34030	8.23539
9.58126	8.23550	6.82640	5.55775	9.05306	6.41287	34.17548	1.00000	9.48695	5.80163	8.2926	1177.38709	62.59802	7.71310	10.42987	3.17274	37.86220	7.04921
50.74497	5.34729	6.47633	5.54770	5.99924	6.10743	42.67268	1.00000	2.12979	6.21539	3.20639	1114.05435	49.03415	7.32710	8.07527	2.42851	40.54871	5.53127
12.1277	7.09967	10.27869	6.55748	6.88249	9.42894	31.84203	0.00000	29.39614	9.89452	78.15794	1104.19141	44.91513	8.25973	12.14571	2.20377	63.75831	8.36343
10.63504	6.81590	8.72639	7.03245	5.78003	4.87730	66.33853	1.00000	4.71657	5.19166	-85.43772	1131.63545	59.92105	6.70851	8.98696	3.85906	59.66051	5.71753
30.76468	8.69959	7.40207	6.83201	7.94110	4.41614	60.94878	0.00000	21.98812	8.63910	74.12286	1179.41501	49.86063	9.03931	7.99996	2.49989	55.06657	7.18734
40.11583	10.37482	8.89603	6.68041	6.03975	5.71340	50.08880	1.00000	-6.55867	5.57015	67.84222	1179.98912	36.75545	9.09865	9.30689	2.94745	55.44979	6.71712
-2.13404	6.83442	7.16822	6.13399	6.47997	8.29342	27.39184	0.00000	25.37941	9.84316	-79.59415	1154.96305	70.57173	7.34121	10.68685	2.26659	74.88311	8.71087
42.7392	5.33538	6.73065	8.56728	7.31092	6.69300	48.14402	1.00000	22.01737	7.42466	-84.62081	1055.99229	20.80372	6.73367	11.13835	8.30891	53.21546	7.79138
12.1277	9.41220	5.89740	9.31612	6.50799	11.12781	48.08982	1.00000	10.02444	3.05162	78.15794	1164.92014	31.55711	6.76686	9.37524	16.57189	52.89584	9.87596
54.48147	8.64932	6.98854	10.45118	8.26127	10.60277	36.48835	0.00000	22.27667	5.66722	53.47103	1176.43367	58.94646	8.15148	7.19124	42.74951	50.81406	6.92332
45.44694	11.85707	5.80712	8.09920	5.78260	8.88330	70.73412	1.00000	8.89623	4.36832	8.62118	1176.83980	27.60556	8.37236	6.09687	5.20111	62.83220	9.55277
22.75218	6.09796	8.15348	7.94829	4.78395	8.41384	49.26283	0.00000	-3.54851	9.37915	72.68533	1148.22822	51.80544	7.94086	11.06445	5.57229	41.94540	9.43637
