C2H3NO5	O3	CO	TEMP	PRES	longitude	CH4	NH3	latitude	H2CO	Pb	PM10	PAHs	PM2.5	CFCs	warning	NOx	SO2
0.29106	7.08032	6.88439	30.93135	1074.92254	33.72798	5.65859	9.65809	53.53395	34.77343	56.29895	7.39227	6.43097	7.47608	29.69832	0.00000	5.43073	6.65117
0.19771	8.01677	6.63448	20.80700	1089.00696	103.81667	5.54695	6.38300	1.6	35.72666	45.21506	5.45866	7.86189	6.14753	67.72180	1.00000	9.33813	9.72379
0.49146	7.83482	11.20379	-7.18285	1141.26665	34.33825	8.55292	8.89065	53.59782	24.14682	39.02352	8.22025	6.40557	3.57042	54.54069	1.00000	6.14480	5.15013
0.44199	5.74775	5.48643	6.86084	1170.92776	144.09638	5.12802	7.59696	43.82634	43.83622	71.39175	8.10480	6.32539	4.26134	40.08582	0.00000	8.19864	5.99814
0.38789	6.33578	7.53447	32.70264	1191.79403	113.13148	10.13867	8.78850	23.02677	50.47353	59.02290	7.49018	5.59766	6.23182	33.97524	1.00000	3.78632	1.72414
0.23446	4.95283	7.81788	18.42331	1172.68773	126.28333	8.54511	8.14789	45.35	38.71726	45.91251	6.38355	7.17918	5.74820	44.37815	1.00000	4.74819	4.83827
1.21238	6.80384	5.40530	9.35157	1109.67827	3.39467	2.91037	4.81336	6.45407	52.50140	50.73873	9.29902	7.70751	4.69613	79.98522	0.00000	5.22398	10.63785
0.19032	6.34871	7.28435	25.34650	1182.78720	103.81667	7.16390	5.24950	1.6	62.23842	47.32864	3.51713	5.66476	8.31393	40.47264	1.00000	8.98631	5.07162
0.19071	7.11271	9.87741	25.33557	1127.88492	-13.2356	3.80901	4.93652	8.48714	41.34591	33.16563	3.09268	8.58127	6.01463	73.01786	1.00000	9.27277	7.08253
0.14380	6.75354	8.23209	17.57397	1171.31683	-84.23381	6.98934	9.24837	33.54428	41.91941	40.59374	4.82366	6.11194	6.05172	65.55336	1.00000	6.07253	6.29676
0.73115	4.14715	5.94370	11.43656	1175.32004	76.03889	4.82265	5.93351	18.18158	84.63946	56.53715	8.58405	7.56610	7.25975	40.12569	0.00000	4.72220	9.17601
0.14708	9.23385	9.11204	18.99487	1093.05103	-79.00453	4.09510	5.22593	-2.90055	50.18901	45.09367	5.16690	6.31365	7.75036	47.37464	1.00000	6.48378	7.55394
0.29140	6.68921	9.79187	21.58378	1123.81632	140.73667	7.62140	8.53106	41.77583	55.37215	55.69108	5.60368	7.98873	6.95334	50.78582	1.00000	6.28857	6.48802
0.22939	8.49253	9.15491	32.86163	1191.83260	21.32778	8.67485	8.27456	42	54.37814	55.18890	5.82787	4.34731	6.48398	45.53402	1.00000	6.33131	6.97217
0.30902	6.33833	9.78343	10.77146	1124.49370	-51.50361	4.70841	6.37583	-29.2975	21.95070	77.72255	6.55410	6.16341	6.39644	32.60722	1.00000	8.47743	10.17155
0.12965	6.89120	7.81394	10.87319	1063.94513	42.7125	5.31359	5.22774	11.15583	35.78240	58.75546	4.50547	6.75612	6.37364	23.53803	1.00000	6.12033	7.19057
0.92253	7.41814	5.53375	10.31699	1160.06203	135.31667	5.25939	9.24437	34.25	57.03094	62.64672	8.81945	6.70080	8.30194	53.73353	0.00000	5.39728	7.78551
0.29895	6.60335	6.70969	42.69345	1088.78945	-0.33525	4.65263	3.95801	53.7446	65.17668	57.10239	7.39154	5.75059	7.20176	45.08847	0.00000	6.65685	6.45227
0.19957	7.71669	9.42126	9.50927	1094.68874	-71.8023	4.59937	4.86785	42.58342	47.21066	43.94379	5.10081	9.21212	6.65290	72.98616	1.00000	7.98313	8.65291
0.19518	5.92968	11.22258	9.68258	1143.60493	-8.33147	3.58394	6.64460	41.20485	48.10285	69.21368	3.88216	8.56993	6.87876	32.60611	1.00000	11.67954	8.05504
0.17051	6.95101	6.54843	16.07326	1141.43334	-46.99583	7.56751	6.22302	-22.97056	55.54613	41.72915	5.09634	7.20747	7.17480	37.53554	1.00000	6.13247	7.68341
0.93167	6.13796	5.60337	16.55628	1070.86006	-111.89903	5.02723	3.19813	33.50921	57.40398	42.25054	8.97928	6.41983	6.31686	43.81686	0.00000	7.59088	4.03132
0.22565	7.62807	7.74239	8.00139	1163.88775	28.67582	5.56750	3.50864	40.98894	51.80685	59.78342	2.99653	7.21933	5.19561	69.62302	1.00000	8.20152	5.19923
0.13680	6.30227	9.20561	28.96433	1180.62292	-75.23266	6.68112	7.95162	43.1009	42.90817	57.35811	4.39713	5.07903	5.61664	46.66201	1.00000	5.82888	6.26553
0.25335	7.80703	6.88346	16.25127	1105.99934	76.92421	4.27252	6.88616	60.97944	67.75613	65.74728	6.94606	6.94973	7.24018	64.84191	0.00000	8.40758	3.46690
0.24818	5.66341	6.07402	20.87639	1168.65517	60.70278	9.67221	6.17166	55.75556	54.22747	60.25483	6.77580	8.20533	8.69599	38.49611	1.00000	3.08570	2.74859
0.52171	4.72856	6.89433	36.17529	1142.50253	120.74792	4.99113	7.34312	41.09822	29.70269	55.52106	8.40281	7.80898	7.11680	73.81405	0.00000	3.34856	8.10930
0.96763	6.15325	1.92874	21.21603	1182.84587	121.96361	9.45827	3.89592	6.95194	60.92144	83.49326	9.12900	6.53072	5.90540	65.92557	0.00000	3.99291	10.51076
0.02813	7.22746	5.50330	30.04745	1198.41603	4.82313	8.08958	7.65803	51.24197	38.12490	70.57145	5.20975	5.81398	6.84448	57.31143	1.00000	5.10478	5.73858
0.32562	8.09868	5.66831	12.06199	1088.79174	69.67639	3.92142	6.51672	41.29444	55.90333	69.96214	7.55241	7.83311	5.52662	47.22012	0.00000	5.32601	9.23486
0.24955	6.25221	11.25765	26.38800	1196.44860	38.16694	6.83799	6.65335	54.84444	26.77548	49.10147	7.15529	6.95853	7.87358	48.05682	1.00000	12.62256	10.05737
0.22819	5.60575	6.98515	17.85413	1064.71205	37.73333	7.16618	5.27602	-4.06667	59.35010	79.62488	4.85930	7.29279	7.90835	41.79707	1.00000	4.15309	4.53286
0.18388	6.64080	7.76468	16.74387	1190.34590	5.37429	9.08642	7.98463	51.03427	46.70108	48.16945	6.47336	5.73084	4.66500	43.09471	1.00000	4.33613	3.80500
0.52774	7.33151	3.30188	15.37413	1122.64935	-74.01042	6.18220	5.39272	41.50343	49.30084	70.60564	8.46889	7.36958	8.46663	40.87547	0.00000	7.23006	4.92628
0.08942	5.87664	7.56807	4.20047	1060.52668	121.96361	7.74751	6.94120	6.95194	44.22747	66.56271	6.19451	6.28315	5.12356	42.67033	1.00000	4.50287	3.88782
0.31624	6.72863	5.86676	18.50705	1152.01364	35.90057	5.10591	0.94624	56.85836	46.10889	46.44738	7.72772	7.45850	5.53244	35.79564	0.00000	9.21028	5.36828
0.11815	7.28382	7.21464	5.50339	1170.78608	82.85749	7.16745	4.88503	17.54907	49.22741	54.61406	4.91387	8.83565	8.17772	66.53668	1.00000	8.76451	6.67875
0.28407	5.62342	7.27297	24.03663	1094.25854	-52.35558	10.12674	8.78167	-14.66463	68.54754	53.25825	7.18350	5.47849	6.85613	60.26067	1.00000	4.38172	3.16209
0.37335	7.64366	7.73711	34.45922	1159.10284	33.72798	10.30859	8.46927	53.53395	46.79514	68.41130	7.56212	4.95400	4.65869	39.28551	1.00000	4.65221	3.86953
1.01372	7.74152	4.65829	14.88342	1113.40511	48.87498	7.22878	2.72641	38.45598	21.94161	50.33919	9.12950	6.83893	5.84697	50.27689	0.00000	7.79029	8.86844
0.22658	7.29923	8.80723	13.76923	1179.45904	84.13864	9.04934	7.64314	22.88783	59.14552	45.38846	6.20409	5.85047	6.83755	34.87452	1.00000	5.04180	3.41211
	8.70684	10.20792	16.27743	1122.80946	16.86194	2.54738	5.23507	54.58048	43.48749	46.72286	5.58853	7.72420	7.46236	55.47094	1.00000	5.49352	7.59330
0.39294	8.60488	4.56415	10.44448	1143.03212	137.95378	6.76524	8.35213	35.82756	47.36786	66.51231	7.83519	7.18441	6.73470	71.55826	0.00000	3.52792	8.73622
0.27171	6.55015	5.70360	30.34205	1186.22557	-4.1	5.50586	4.65694	48	39.09944	35.23763	7.52396	5.70035	7.28113	47.48131	0.00000	8.41138	5.25266
0.17509	6.65201	2.87006	27.70388	1170.03646	120.97844	8.74872	12.95790	14.8361	55.24548	33.08812	6.83416	8.68697	7.27220	51.66029	0.00000	6.30633	7.29953
0.11310	7.14203	8.59947	19.84760	1079.92892	40.17171	4.79830	6.15380	58.1908	47.86306	55.49299	3.86747	9.72787	5.05593	33.60291	1.00000	7.75846	6.86144
0.29044	6.64345	6.44648	9.31374	1120.63439	2.29026	5.26266	4.28362	48.77644	36.74237	48.81862	7.31105	6.37339	7.08651	38.11709	0.00000	7.24635	5.44888
0.20033	5.90336	9.27408	19.61139	1100.75404	1.6	4.11635	4.56072	43.11667	37.79307	74.41434	5.18251	6.60455	6.58802	71.33645	1.00000	5.73486	7.26500
1.73761	6.26434	6.84928	12.12278	1194.95448	-84.62081	5.96022	9.21044	42.7392	35.43448	63.08601	9.66284	5.97346	5.75325	43.26023	0.00000	7.05508	6.06696
0.16385	6.36327	9.26838	15.60789	1057.21032	-13.68778	9.17584	9.80397	9.535	50.50812	70.23255	6.68630	6.75165	7.30580	57.99636	1.00000	6.33251	5.85778
0.17087	6.57451	8.88419	20.22422	1162.76174	27.06365	5.98024	6.44509	50.18545	40.07124	51.32267	6.34460	6.17973	6.75352	80.09272	1.00000	8.60981	8.29657
0.16215	6.83447	8.19478	16.76748	1158.12667	72.34424	9.50858	7.89340	40.78206	55.15954	41.52616	6.06813	6.57008	6.79860	44.71487	1.00000	4.83404	3.85100
0.73827	6.73780	5.54522	6.10754	1101.16348	-82.42491	3.99337	9.27951	42.97086	49.59872	74.32829	8.56433	6.59890	7.11305	50.46908	0.00000	4.03858	8.81063
0.28721	8.18096	5.80287	15.86347	1060.88540	-2.16	8.60317	7.13992	34.31	35.97279	63.95643	4.90953	7.91419	7.04897	45.83120	1.00000	3.84804	3.59637
0.21900	5.02209	12.80458	14.03239	1057.60112	9.5926	3.23853	6.43618	52.86147	41.83231	60.99713	5.89127	6.67285	8.02393	63.15500	1.00000	11.79096	10.22926
0.26169	7.46903	8.59818	8.55227	1053.68973	-119.0376	10.22333	8.67043	34.21639	57.04478	50.83076	6.83201	6.03485	6.30928	52.82884	1.00000	4.94638	3.75594
0.18764	6.81538	8.84744	16.29837	1140.90278	76.35484	8.11236	10.03021	10.10649	54.39299	47.59282	5.16702	6.26620	7.03218	20.59286	1.00000	5.97662	6.44807
0.20566	6.88575	7.38896	2.37449	1124.02552	136.61667	6.65735	5.79346	36.53333	56.99729	52.51693	6.63729	6.86499	6.75121	51.63328	1.00000	8.69182	9.31307
0.19360	6.41697	10.31690	4.57637	1077.51733	13.31783	11.05690	10.61177	52.61131	52.53074	62.12863	6.17607	6.18925	6.42167	37.20118	1.00000	4.40892	2.54918
0.47303	7.65319	5.55327	13.72014	1051.98991	91.84128	4.85157	4.99904	22.83957	61.69127	55.32461	8.03635	8.51878	4.92225	33.12266	0.00000	8.16666	5.06494
1.79846	6.41378	3.70094	14.31556	1127.30635	33.34864	4.95311	3.31389	46.75451	36.75133	44.83978	9.69817	7.39484	4.12375	61.75317	0.00000	6.92640	5.32241
0.22270	6.41143	7.26676	-1.06331	1153.77588	-87.71255	6.12988	4.05671	41.84364	62.75503	52.74806	6.35893	8.80115	6.18850	62.24510	0.00000	5.54745	4.80253
0.52071	7.19089	9.50856	-10.93447	1192.32916	15.16554	9.40207	8.93082	-4.5833	40.76268	71.13345	8.12563	7.37509	5.64983	61.82643	1.00000	6.13684	5.53573
0.18230	6.04140	6.21741	4.26491	1100.24716	-84.20299	6.90561	6.17869	39.43534	68.79678	49.30754	4.44883	6.02999	6.31794	27.58439	1.00000	4.53977	5.19563
0.24879	6.06867	11.05606	17.90601	1140.56155	24.99798	3.52713	4.27325	-8.73508	65.07541	80.93301	4.10014	6.59191	7.45503	60.33530	1.00000	8.63129	7.64733
0.24007	6.49576	5.95576	8.14977	1111.45616	-93.71133	9.89353	5.79569	41.57721	56.72861	44.96499	6.97997	7.31938	7.24209	45.14555	1.00000	9.36237	7.10214
0.26624	4.95944	9.34098	7.27876	1089.48864	13.57661	2.40820	6.73449	37.31065	44.74926	73.71512	6.08530	4.11679	6.22459	46.59021		5.65275	9.71423
0.10898	6.40388	11.28165	4.86047	1191.76558	-60.47389	3.10522	5.87396	-34.64167	56.58480	68.60830	4.00461	7.45038	6.64017	39.33349	1.00000	10.75312	8.27937
1.12136	6.16965	4.02719	-2.60358	1074.75907	42.7125	6.64318	6.54068	11.15583	43.18868	31.41201	9.12042	7.26222	7.31722	67.88253	0.00000	7.38885	6.86492
0.13003	5.04011	5.06202	16.60763	1083.03489	123.50266	10.19131	4.85499	41.94175	55.10113	61.72830	6.03185	6.93316	6.20540	45.16820	1.00000	9.38487	6.47265
0.19879	5.48679	8.73658	8.18581	1149.53108	-25.66689	4.68140	6.02197	37.74615	74.06885	63.81194	5.79749	5.91640	7.73147	43.64717	1.00000	6.32458	7.32670
0.13205	6.03854	4.33173	23.62011	1167.00637	29.91582	6.14796	8.34527	31.20176	44.61829	71.65428	6.09374	6.04069	7.46505	63.19028	0.00000	6.90340	8.37063
0.06515	7.77294	8.02924	11.00330	1164.12258	-35.71667	4.59288	7.70138	-8.66667	48.10623	52.11781	2.68320	7.01631	5.36181	34.86193	1.00000	7.40715	9.17944
0.19431	7.10460	5.80484	14.06966	1139.19252	9.02596	7.54041	5.09416	48.21644	23.70894	69.73677	6.41211	6.12292	5.76534	56.40760	1.00000	7.88629	8.20739
0.69486	6.95587	5.74607	10.12273	1182.48339	79.82979	6.10142	7.90308	11.93381	45.33562	47.02445	8.67380	6.62205	7.83083	36.20318	0.00000	6.65054	7.39860
0.23480	6.46328	9.48653	18.03549	1144.65967	37.3825	8.33478	8.30582	37.05944	27.05649	41.76805	5.67745	7.19607	5.84733	68.09813	1.00000	5.90582	5.88002
0.17832	8.47123	6.60729	13.09439	1131.63885	122.08333	6.54393	6.88177	46.08333	32.79662	31.21684	5.92235	6.25423	6.75647	38.04080	1.00000	8.23901	8.55318
0.65190	6.97054	5.33945	21.76332	1179.93897	117.63083	5.70242	3.47066	35.50056	59.78473	64.95681	8.66145	7.81166	5.08880	62.99650	0.00000	7.86245	6.43825
1.18100	6.91470	7.57726	9.99363	1196.75095	37.92792	6.53051	9.98885	53.93361	47.86185	39.89421	9.29340	6.78635	5.67560	57.68732	0.00000	5.34784	5.70218
0.39228	6.95974	2.72210	10.54714	1066.39768	-62.64102	3.16854	7.50450	8.35122	62.79101	45.93069	7.87276	6.74939	8.20002	37.82086	0.00000	6.52370	11.50203
0.18587	8.32622	4.02765	16.12149	1149.46753	11.04979	6.01290	6.86613	44.59445	42.20196	53.69852	3.47180	5.82611	7.47318	50.79990	1.00000	5.78300	7.75042
0.60296	6.74698	4.87858	18.71124	1084.45578	2.29026	5.79328	8.02359	48.77644	48.62748	34.80271	8.41436	8.49405	7.05462	46.21130	0.00000	6.84582	8.29596
0.12024	7.02949	4.29804	26.88687	1071.19759	-77.37331	5.82388	8.27858	37.60876	47.65390	68.46535	6.03611	7.87208	8.00835	55.72261	0.00000	4.27435	9.26636
0.19403	7.99491	9.05149	7.11381	1133.61359	-77.37331	5.78864	5.58879	37.60876	48.76088	35.23323	5.41803	7.20683	6.90086	60.07304	1.00000	8.84580	7.95773
0.29296	6.77527	9.13107	1.14350	1156.00794	28.19028	9.97528	8.76153	59.37722	38.63429	58.76218	7.26529	5.73251	5.76281	66.17124	1.00000	4.16588	2.90222
0.13182	4.80229	7.86048	8.87028	1167.16099	4.21372	6.70403	6.42311	51.12794		58.26847	6.05396	4.87194	8.16664	60.44477	1.00000	10.40402	8.82104
0.22275	7.36584	9.07109	26.49707	1162.73584	14.43865	10.32817	9.81522	40.87329	51.09839	44.85130	6.43469	7.10102	5.95835	54.46905	1.00000	5.90276	5.45649
0.17244	6.65854	9.08669	-0.10460	1181.91390	-84.13722	4.23592	6.94697	9.92787	64.64360	54.71464	4.52278	7.85893	7.81950	45.25394	1.00000	10.39720	9.73723
0.23672	6.54726	6.36910	30.24404	1173.54901	37.3825	7.30241	9.77786	37.05944	38.28516	51.92635	7.20873	6.84752	6.37253	61.45940	0.00000	5.61062	6.24364
0.14846	6.12467	7.29986	-1.02718	1073.21371	-0.59543	7.93341	8.85739	44.80477	37.32723	66.70641	3.95738	7.30462	5.36455	23.04440	1.00000	6.83486	7.84749
0.24341	7.14196	7.44367	15.48744	1063.02608	42.7125	9.93424	8.71048	11.15583	55.10634	43.27540	6.70245	8.07165	6.55215	55.03849	1.00000	3.91377	3.13451
0.71311	6.24989	6.59627	17.17755	1199.05993	137.5	3.68140	6.08847	34.9	28.86766	56.71818	8.61183	8.56212	7.07680	55.91634	0.00000		4.14119
0.14007	7.30290	7.22260	17.05722	1052.30808	68.49143	6.17933	3.98766	25.80565	63.69827	41.71117	4.23097	8.76837	6.12150	35.78327	1.00000	9.38749	7.22029
0.52745	8.09664	5.45138	-6.92456	1176.96902	11.32903	5.32851	4.50975	50.9803	43.35065	55.31070	8.24527	6.45049	6.12016	33.73674	0.00000	8.53930	5.82797
0.33787	8.05535	8.64008	19.68343	1114.54928	73.38333	11.35243	11.17643	31.71667	57.49465	57.27339	7.78112	8.45315	6.64110	51.17407	1.00000	4.95929	3.21669
0.13645	6.93559	4.43439	9.30879	1195.73996	2.95924	7.97075	9.04273	36.76775	38.89243	43.69773	5.43833	7.18121	6.96321	48.88840	0.00000	8.42080	6.98148
0.40180	8.77509	6.32360	25.20561	1097.05373	151.08057	3.66064	5.58648	-33.79176	40.49199	36.96651	7.93922	7.58693	6.86759	57.60658	0.00000	5.93732	9.17575
0.24396	7.82965	3.67653	12.13968	1071.00362	153.10236	7.00626	6.40959	-27.50578	54.39263	54.89622	6.55948	9.26456	5.97895	54.07628	0.00000	4.60773	6.45485
0.21303	5.35552	6.81353	-0.30295	1054.74775	81.54855	6.17313	3.96817	26.2649	59.99217	90.18884	6.89431	5.77786	7.92056	62.20574	0.00000	6.74531	6.40465
0.05657	6.98980	10.67968	2.63392	1127.53024	3.20639	2.80724	3.83083	50.74497	21.87875	42.76732	3.75868	6.95189	7.35418	42.49732	1.00000	8.35202	7.59528
0.14860	6.10107	9.06988	16.11865	1193.24198	4.25633	4.19769	7.68376	51.21187	39.47644	47.41518	4.58123	6.43023	5.51973	46.70423	1.00000	10.09119	8.86030
0.24296	7.01096	5.09978	13.11249	1192.91430	110.71639	6.17892	7.74894	-7.54972	50.00084	74.92294	7.05089	6.12541	8.53012	62.82382	0.00000	4.91745	8.82295
0.09653	7.64910	6.79299	11.25529	1153.33326	6.83042	5.69199	4.90538	6.15038	59.44254	52.05575	5.20673	6.29386	6.62637	65.25431	1.00000	9.02787	9.27867
0.75840	6.44799	4.91207	12.23381	1090.89309	8.55552	2.18003	7.54349	40.72586	57.69164	36.33256	8.50739	8.03437	6.71001	54.28078	0.00000	5.58813	10.39418
0.12163	6.01977	7.72090	21.50766	1060.36367	-0.76773	7.28094	5.07330	38.38479	54.80357	59.78999	5.87485	8.71180	7.85943	62.96228	1.00000	8.86661	7.41432
0.24408	9.21570	8.26747	27.16166	1180.28265	85.94001	9.40493	8.37461	25.49043	55.43333	48.29478	7.00801	6.65639	8.90837	59.92066	1.00000	3.90249	2.34474
0.70972	6.93832	6.76137	12.24041	1173.04090	-74.01042	6.87108	9.15040	41.50343	43.66336	61.89075	8.62260	6.76363	6.37357	60.96264	0.00000	5.04190	6.33593
0.93341	6.09518	5.16392	25.10144	1120.87903	103.81667	4.23052	4.39702	1.6	36.63958	64.52100	8.98256	8.93278	6.35980	53.46126	0.00000	10.00422	4.59933
0.12938	7.75767	8.00268	21.51102	1156.81377	40.17171	6.01400	7.07225	58.1908	46.62541	62.86015	5.64306	6.27983	7.08031	67.29631	1.00000	8.76262	7.64758
0.16416	5.08388	4.59182	14.22395	1172.51090	-4.21376	8.25870	5.35149	55.82885	35.02738	56.57673	4.60844	6.61344	6.93620	57.87880	1.00000	8.30787	7.16261
0.36840	7.72074	8.91675	19.93993	1175.72958	104.1451	9.97856	8.21131	15.79408	53.92616	57.25883	7.73923	6.29013	5.06903	45.46651	1.00000	4.13502	2.29303
0.26231	5.59437	5.61829	15.39483	1181.89094	-52.20639	5.98317	6.01277	-3.20333	31.79260	55.75147	7.11457	6.86982	7.08554	49.16090	0.00000	6.35047	5.43376
0.24904	4.37508	9.25371	16.51122	1148.66192	-42.19667	4.72124	6.92879	-21.41222	47.82586	52.68596	7.28498	7.42073	5.02451	24.46298	1.00000	5.82356	9.07256
0.14248	7.73171	3.23260	28.21314	1066.43145	-13.68778	7.30603	9.64000	9.535	39.51138	59.96465	5.84200	7.48654	7.09428	66.09807	0.00000	5.17900	8.74276
0.13532	5.57071	8.51522	3.46905	1139.78177	-0.74934	7.91017	10.17007	51.62907	58.32159	45.86524	4.35155	7.52829	6.53955	56.73353	1.00000	7.05990	7.75474
0.09792	5.64053	6.32528	18.00612	1052.41182	-4.1	6.60545	6.78891	48	58.45373	25.76634	5.00084	6.94757	6.06920	55.80473	1.00000	4.58683	4.79549
0.23943	7.75686	7.11377	10.80859	1136.08018	60.70278	11.01828	9.41020	55.75556	62.36152	73.23564	6.98267	7.19790	7.35886	39.94159	1.00000	6.23855	6.27077
0.20237	7.97471	6.36290	6.97538	1164.31413	65.50917	5.99066	8.07250	44.85278	53.67660	60.34924	5.94753	6.00510	5.97687	44.99684	0.00000	4.30571	7.47387
0.66569	7.30325	7.06830	9.28171	1065.98130	39.25	5.89192	7.38657	-6.8	63.31264	72.08766	8.64724	6.90254	6.94130	33.90449	0.00000	3.70382	7.31602
0.42615	6.48018	6.38336	17.30379	1107.51133	76.35484	10.04781	6.42232	10.10649	44.56215	42.05983	7.14105	6.12502	7.75663	36.05860	1.00000	4.49300	4.44803
0.22683	6.79138	9.12324	32.33338	1101.13132	-73.97069	9.03021	9.25113	40.64621	65.24019	49.74120	6.54946	6.94454	5.79518	30.50599	1.00000	5.67688	4.72605
0.16396	6.50430	5.68371	39.62297	1173.59074	120.4861	6.23562	4.58114	16.0438	57.54998	57.00894	5.64259	7.29825	6.47147	62.42905	1.00000	4.83889	7.03836
0.15777	7.55614	6.90198	-2.45827	1135.09042	86.00214	4.65567	5.99756	46.51872	47.01599	49.65321	4.83336	6.14679	5.61493	37.73312	1.00000	7.04043	8.69658
0.90298	8.55167	4.77773	8.18970	1184.12404	109.3243	5.35088	5.72565	-7.0981	56.34079	48.04105	8.79195	8.10417	7.74212	52.21767	0.00000	6.75553	4.65719
0.16564	8.08778	8.70017	-2.98886	1094.94597	57.3552	9.44847	10.16602	51.4781	57.38393	61.81334	6.22599	5.22242	6.90389	58.49477	1.00000	5.99485	5.60051
0.69582	7.86157	5.80665	30.51296	1110.95230	91.84128	9.59684	7.13146	22.83957	50.98907	49.43114	8.45513	7.21153	7.18746	40.79783	1.00000	8.01975	8.55137
0.58752	7.41136	4.83772	13.87362	1107.01579	135.6	6.01496	1.06948	34.61667	41.48040	67.58976	8.46794	8.08476	6.82671	30.91297	0.00000	6.02165	6.76318
0.24605	6.32917	4.09723	-0.29476	1103.51160	73	4.97408	9.09027	40.93333	64.66717	55.22209	7.18838	6.28110	6.75849	49.68331	0.00000	6.88976	8.93234
0.30705	7.34710	5.13370	8.27992	1137.35681	135.21667	5.59035	7.23144	35.06667	43.84956	70.94845	7.68462	8.94913	7.13323	30.42778	0.00000	9.75723	6.67427
0.48939	7.07959	5.30894	21.41949	1133.64896	109.3243	5.84495	2.61349	-7.0981	52.69174	52.27161	8.24887	5.09563	7.80046	30.80237	0.00000	8.74820	6.35669
0.66983	8.93862	4.62316	41.22488	1079.72895	-122.24092	6.29875	9.60027	47.4943	52.71223	56.19639	8.38426	6.55458	6.18215	36.80729	0.00000	7.84661	7.41585
0.13365	7.95081	7.40131	21.41690	1076.40140	-98.1664	3.36500	6.43298	19.32932	75.11296	54.51330	5.34650	8.69229	7.70315	54.07635	1.00000	7.86570	10.51141
1.17314	6.75480	4.98188	9.95587	1103.91685	27.25	3.09048	6.76488	42.7	56.05230	60.18764	9.25743	7.46211	6.04394	49.27219	0.00000	4.95190	10.31929
0.15316	8.84477	9.98482	6.52335	1191.27203	-4.83076	8.53835	9.14781	39.96348	57.89109	64.42445	5.48262	5.16653	7.42660	28.12244	1.00000	5.47141	4.32651
0.24096	6.85552	9.14843	27.26684	1141.38952	-68.30472	4.57198	6.79361	9.91861	68.76539	65.99455	5.60726	7.99875	7.62393	75.05322	1.00000	9.51818	9.30416
0.24090	7.80749	10.68493	23.17446	1175.74837	23.225	1.74576	6.48894	43.4125	51.32560	47.77604	4.94058	6.48867	6.44590	47.00598	1.00000	6.79293	8.13858
0.06559	7.14704	10.36801	19.43188	1185.89006	-51.87389	2.00164	5.70963	-23.44361	38.82804	64.33337	3.87844	7.06568	5.97716	69.05029	1.00000	8.95883	9.39874
0.14755	6.52110	8.34710	12.79193	1052.00731	137.23333	4.49098	5.13089	35.8	38.34151	84.21911	5.20727	5.31629	5.54049	38.95605		7.79519	8.25400
0.19204	7.95697	7.61936	23.16525	1100.22888	16.4	8.15824	8.09831	48.25	65.94433	73.30256	5.34879	7.32121	7.76130	57.07855	1.00000	4.68232	4.35554
0.33031	6.55060	6.87843	27.41036	1130.83083	51.3452	7.00713	5.61569	53.37596	44.72563	51.29539	6.78266	6.58776	6.07229	44.23439	1.00000	7.29632	8.45379
1.34801	6.34656	7.33092	20.22761	1162.42482	26.97253	3.70974	3.78249	49.65186	47.76827	59.64444	9.32770	6.94495	6.50712	40.21393	0.00000	9.25819	3.22811
0.19240	7.18128	4.10608	17.04211	1140.23909	2.29275	6.77492	5.27600	48.79325	43.26705	62.10395	7.15913	5.53995	6.58263	38.39259	0.00000	7.48181	6.52718
0.27566	7.59348	7.10126	7.16313	1125.83213	75.16878	6.74810	7.41968	30.81383	32.48617	76.04967	4.50382	7.81521	6.57115	43.17882	1.00000	5.96451	6.82954
0.14031	7.52353	8.18360	15.05723	1185.14690	124.84472	4.91449	5.82353	10.13361	44.80721	50.21198	6.09586	6.66905	6.49195	48.28233	0.00000	7.10550	4.35472
