SO2	H2CO	PM2.5	TEMP	CFCs	NOx	PRES	warning	longitude	CO	Pb	O3	latitude	PAHs	C2H3NO5	PM10	NH3	CH4
9.24599	58.87603	7.41924	7.80993	88.43904	8.22913	1110.60813	1.00000	74.12286	6.51821	44.28389	9.63270	30.76468	9.25684	1.15299	6.81464	7.95557	8.36767
9.78406	48.45196	10.66321	4.73797	77.42383	6.78176	1158.39831	0.00000	9.47629	7.52755	27.89610	6.74891	53.59337	7.14043	2.05503	8.29287	9.01937	10.65834
8.87261	32.70950	10.78096	8.92309	77.07036	9.22002	1125.49643	0.00000	-87.65644	7.39324	61.44239	7.83880	41.80753	7.40803	2.08726	7.89297	8.67595	10.14829
9.81902	48.58039	9.54233	1.17414	87.53273	10.15036	1162.51540	1.00000	20.91361	10.78714	57.98757	7.50594	41.92361	8.49516	1.07684	6.58477	8.29330	7.91937
10.64459	61.17864	5.07891	11.81017	74.45778	9.66073	1083.54069	0.00000	4.7934	7.28826	68.54075	10.03153	45.69558	8.10586	0.44540	5.77202	7.83879	8.08128
9.48291	70.62595	8.49611	14.30378	76.64858	9.34195	1115.53372	1.00000	29.26639	3.57729	23.55067	10.03416	37.58105	8.02918	1.25818	5.48978	10.08707	10.23737
9.12595	65.08279	7.51456	6.60829	71.92647	8.68226	1097.25070	1.00000	3.55665	7.93419	59.58688	8.28070	36.72544	7.86856	0.85367	6.05811	6.65558	6.90242
8.25612	57.20904	12.19071	15.81584	70.27286	7.33470	1119.02145	0.00000	15.07041	8.06091	27.62109	8.56408	37.49223	8.16700	10.83713	10.12532	10.46413	10.82827
7.56696	43.06845	13.07386	19.77486	79.65806	8.01067	1113.80807	0.00000	51.67462	12.46044	43.07342	7.10402	32.65246	7.72878	13.32290	10.37648		6.83403
10.30031	54.23351	6.66464	21.64423	73.90602	7.19107	1174.51499	1.00000	113.69785	8.01363	42.30133	9.44528	-7.73379	9.96854	1.64048	7.74981	9.04051	6.17010
8.80122	57.37309	6.36118	19.80249	67.04033	10.62682	1195.98659	1.00000	20.89389	8.23671	63.19724	10.21327	42.62833	8.16256	2.32427	8.42431	7.59024	5.55568
10.52683	50.86870	6.64912	10.36458	76.68527	8.14549	1146.90404	1.00000	120.56528	9.89265	61.80906	10.77640	14.66	7.72604	1.12584	7.09852	9.60540	9.37135
10.08653	46.26593	6.94104	17.80316	86.72391	8.37612	1102.55434	1.00000	-73.9625	5.73207	8.04997	10.46982	40.81	9.03380	1.37940	7.08462	10.74775	8.08459
8.43611	58.10723	8.49517	19.47231	86.78399	10.16003	1093.54483	1.00000	-73.20483	2.65787	48.72652	11.09465	41.16704	5.97284	0.80883	5.85245	8.63087	11.48064
10.77955	28.49919	6.99136	15.51513	59.17911	7.81401	1129.23846	1.00000	144.23058	8.92418	34.72201	10.09462	-5.85746	8.52590	1.80563	7.91439	7.64912	9.66865
9.15094	37.77360	6.43304	14.70730	88.26328	8.45164	1138.59661	1.00000	-97.35992	7.19995	49.13382	10.95697	19.8173	8.58346	3.25232	8.81440	8.46519	6.12822
9.96887	59.66631	5.99121	33.37123	76.55013	9.35598	1165.17143	0.00000	9.85	9.27519	74.91177	10.56178	53.63333	8.78426	2.82294	8.60056	7.92281	4.09827
9.94911	53.75700	6.93862	7.82461	76.15055	7.80882	1194.21001	0.00000	75.16878	4.44354	44.41670	6.86728	30.81383	7.89860	0.67762	4.71301	7.91623	7.18326
10.05674	70.29579	4.28147	11.09670	65.37449	6.94379	1082.01848	1.00000	9.32241	9.01789	67.42028	10.66921	44.31771	6.87611	1.33264	7.57996	6.48925	
11.19218	46.90061	4.55160	9.08759	78.85923	7.53442	1192.24997	1.00000	-73.58248	8.91684	68.02948	11.13096	45.40008	9.51265	1.60096	7.95567	8.99157	11.03523
8.91754	48.84910	5.19488	24.41735	75.11158	9.37250	1182.81924	1.00000	4.86667	8.48761	19.62646	10.36521	45.51667	9.08251	1.48801	7.18500	7.05244	6.35107
10.24029	45.49887	5.03074	33.03127	64.28454	8.21285	1098.24778	1.00000	-71.8023	12.18156	31.70948	6.47470	42.58342	6.77215	0.74166	3.82092	9.25256	10.01578
9.08486	28.01254	9.05180	49.19221	83.13435	9.22075	1156.49819	0.00000	-4.1	10.79804	32.40842	8.50574	48	9.58978	2.12279	8.19976	9.35740	7.10559
8.44536	75.45140	8.74929	14.79909	71.87101	9.61112	1080.77322	1.00000	76.0586	10.28820	72.39904	10.26939	16.06213	8.19324	0.94548	6.46116	7.41638	8.26528
10.01033	38.60865	7.86013	25.86700	72.19767	11.11863	1179.05389	1.00000	-37.03861	4.04885	30.91384	10.88235	-10.90889	7.48632	1.11197	7.09223	8.66771	9.25177
7.21083	52.73317	7.45287	14.38866	73.49043	8.75888	1115.86351	1.00000	24.14662	5.70176	4.29462	11.04820	65.84811	8.30466	5.43426	9.38575	9.24284	11.03114
9.49429	57.09561	6.94147	14.18020	77.62507	8.82281	1067.14184	0.00000	-103.5687	8.29795	63.79203	9.89858	20.22816	7.39956	1.09804	6.98438	9.28261	7.45922
6.21280	32.81520	6.49957	2.32252	72.62712	8.14654	1069.74033	1.00000	-73.58248	8.06635	41.27624	8.45877	45.40008	9.41579	2.19040	8.36896	9.27330	11.91023
10.51299	54.66240	5.83993	33.18244	72.83551	6.40878	1082.40822	1.00000	-13.68778	11.37952	63.42121	7.77006	9.535	8.74390	0.59850	5.53388	8.62458	9.86355
8.88305	59.39666	5.84361	18.03142	64.00688	8.28522	1128.25299	1.00000	15.87735	8.05251	39.40472	9.31251	4.94273	7.62750	1.29475	7.15421	8.71566	10.95243
10.88676	62.38435	7.17596	24.29331	78.57750	9.64389	1154.78632	1.00000	-0.74934	6.60729	48.59182	9.56061	51.62907	8.42862	1.32354	7.17664	8.80034	6.61081
10.42677	78.43644	7.71387	28.28495	64.31008	6.38072	1127.76817	0.00000	-82.32483	6.34300	40.15160	10.43025	29.65163	8.46161	4.94905	9.29583	7.98589	6.52169
9.67430	66.41787	8.67967	25.45015	75.43643	8.62301	1072.00114	1.00000	100.04427	9.27726	51.04352	10.50838	13.8196	7.37363	2.00594	7.84000	7.18961	8.61566
10.10695	43.17285	8.86495	18.64064	84.45241	7.47068	1064.01850	0.00000	39.85331	4.24428	34.46977	7.13277	57.30185	8.80252	0.77812	6.65926	8.73101	8.15040
7.41771	46.74799	8.92011	13.35859	78.83819	9.62104	1134.29178	0.00000	14.34085	3.67628	67.80496	9.62799	40.87363	6.93844	1.35193	7.65236	9.21710	7.36372
10.81298	55.21340	9.86665	16.29835	71.51588	9.10623	1142.63718	1.00000	36.7138	5.36598	27.37945	8.69322	35.95664	6.95658	2.09569	8.13137	8.11602	6.90097
8.21364	32.17161	6.65427	6.75549	77.13743	7.36110	1125.29908	1.00000	19.61222	10.71836	57.67323	7.97921	44.97639	8.09939	0.73615	5.93477	8.99489	10.08962
9.10604	60.14099	6.74983	9.73815	62.76395	5.95462	1053.55155	1.00000	-76.43941	6.26792	56.36281	10.40869	39.33427	8.52223	0.83798	6.89316	7.49303	7.79515
9.65577	34.05297	6.20892	3.58200	75.83328	7.87158	1053.63629	1.00000	68.75915	6.62727	36.31856	10.34955	27.52948	9.49171	0.83173	6.65151	7.93197	8.31306
11.23696	54.09690	4.30145	-11.38593	81.47023	7.10790	1155.34839	0.00000	124.95278	8.74592	71.97280	9.99750	6.33444	8.43430	0.62772	4.87565	8.61964	7.30954
8.53740	52.03489	7.62518	15.04580	81.77904	8.84356	1126.49577	1.00000	-71.10077	6.45783	45.60618	9.59402	18.20854	7.79815	1.34678	6.63894	9.10064	8.27686
7.16198	39.09375	5.80272	1.98396	75.35295	7.17600	1122.62472	1.00000	-99.73314	8.08034	64.63646	10.38427	32.44874	10.69115	0.58120	6.79898	6.55762	7.57616
8.71984	70.71712	8.60278	24.31514	71.92187	7.49288	1087.42636	1.00000	-88.70464	9.87286	34.32462	10.11776	34.25807	7.44592	0.61201	6.19500	8.22664	8.27045
8.34022	75.91390	3.57147	2.00953	83.04724	10.00259	1060.55903	1.00000	38.66667	10.19500	45.71753	11.15453	-6.25	7.81538	1.95198	8.17596	7.81308	3.44089
8.94523	62.60014	12.29661	13.01213	80.82878	7.34267	1194.38645	0.00000	-82.35176	9.08411	71.63716	7.41305	27.71809	7.41225	4.12095	9.14953	8.77884	9.89914
12.42240	44.48003	11.59251	8.46979	73.26554	9.29123	1101.19422	0.00000	-73.02841	10.56442	53.32785	5.69760	-36.9256	7.61354	2.76763	8.71829	8.13917	10.50173
8.09739	60.56529	8.11384	22.01266	66.59791	7.76185	1105.86346	1.00000	2.12213	9.51078	26.73418	8.75939	48.8222	8.93853	0.93464	7.04730	8.17001	9.49664
8.49547	67.92730	5.62097	18.30147	80.61289	8.53028	1146.04963	1.00000	89.11943	8.91686	58.03253	9.62069	23.9028	7.38666	1.03912	6.82241	7.79354	10.90967
7.80172	44.26478	9.46904	18.55525	74.65766	8.59656	1115.51407	0.00000	85.83334	11.74430	38.38601	9.32516	20.88197	9.50516	3.11941	8.83291	8.23881	6.16283
7.72179	44.15621	7.40287	19.41915	72.64057	8.72425	1175.38877	1.00000	-9.24671	10.94739	54.16794	11.44708	38.72706	8.62303	4.53508	9.17807	9.23526	5.23340
9.60441	52.89082	6.94283	13.93140	71.09882	6.67151	1136.20637	1.00000	77.40858	6.63083	35.29478	11.33570	24.05979	7.77241	8.58724	9.86804	6.94226	5.34882
9.83290	42.40999	6.18796	6.84414	65.36264	8.79366	1158.44443	1.00000	82.85749	9.11075	56.64092	8.53689	17.54907	9.19592	0.99384	6.63638	7.01945	10.31701
9.72917	51.83182	7.85289	24.24578	66.61103	9.22730	1056.33816	1.00000	-1.64295	6.65740	62.50809	8.70109	42.8139	8.17911	0.70084	6.04775	8.13234	7.78770
10.10581	67.13016	9.44360	1.35795	78.64622	7.44609	1158.28830	0.00000	128.62667	5.29104	42.93361	8.05071	34.8825	8.16889	1.23835	7.23704	8.93287	10.48868
10.14992	36.92078	5.63230	3.80327	69.28922	7.69253	1173.32255	1.00000	-73.58248	8.61552	46.87863	10.11070	45.40008	9.20703	1.71025	7.67848	8.83061	10.72603
9.56530	48.68089	7.02992	17.83524	55.74579	7.58334	1139.75307	1.00000	7.973	6.59265	57.24951	9.70610	51.168	9.34177	0.85556	6.56796	8.80422	8.25330
7.96541	29.32787	6.15350	21.99912	77.16435		1050.34811	1.00000	-97.90308	7.88206	46.66422	7.18320	31.12406	7.42386	1.01847	4.75839	8.74848	10.53700
9.61439	63.47362	6.98964	11.20930	78.79387	9.25023	1138.05623	1.00000	-71.10077	7.94377	51.63210	7.64777	18.20854	8.03837	0.47181	4.15501	7.31900	8.53644
7.69968	45.39416	6.61464	12.31195	74.63043	6.85118	1139.15356	0.00000	-93.12577	9.91711	36.44423	11.77424	44.73941	8.04390	2.80327	8.62362	8.46356	5.96552
9.94460	49.68952	5.99929	18.44732	62.93819	8.24811	1130.31474	1.00000	-40.7475	5.34141	37.87560	11.16821	-4.16694	5.53957	0.99556	6.33932	8.80140	9.02153
9.80323	44.24967	8.34235	1.51046	71.66070	8.23773	1079.30413	1.00000	49.62251	6.53178	86.08617	8.82678	27.0174	8.42364	1.23401	7.00502	8.14967	8.00196
9.47097	34.56815	7.33295	6.36258	67.57173	9.52477	1146.93770	1.00000	-73.58248	7.06398	65.95322	7.92689	45.40008	7.17955	1.00678	4.01791	8.49432	7.77300
9.55128	51.25944	7.49848	42.44279	75.35019	6.92222	1091.67893	0.00000	-73.49484	9.81279	37.13634	9.32707	41.14676	11.01237	1.33657	7.10552	7.17060	6.80136
9.09706	37.59215	10.02260	8.95864	88.65476	8.36005	1057.96883	0.00000	41.77921	7.11577	58.30361	7.91034	41.82143	7.36845	1.00036	7.65718	10.80822	10.87212
7.79532	42.40834	7.58035	7.08900	59.63443	9.16165	1190.82376	1.00000	-1.48119	10.01310	75.02906	7.53583	53.0233	7.44058	0.55087	4.20622	10.65298	9.02246
9.83559	48.83295	8.47164	25.39941	79.09624	7.97469	1102.79467	0.00000	-76.78319	10.43174	26.13672	8.30909	18.00747	8.69535	1.95378	7.98273	8.31855	6.25831
7.11972	64.52929	5.85803	4.71076	78.90673	6.97969	1094.08040	0.00000	-73.0515	8.61651	52.65266	8.55519	41.55815	8.23876	1.20435	7.65616	9.27097	11.73947
8.26608	48.63978	9.02825	23.89103	69.60549	8.08842	1142.94201	0.00000	100.04427	7.84706	85.11949	6.59570	13.8196	7.59917	0.73642	6.20301	7.08191	8.23638
6.68364	53.59985	10.27101	22.45548	69.31215	7.49138	1193.84408	0.00000	9.5586	12.50556	57.15681	10.09516	54.52156	8.91283	11.25995	10.18352	7.30034	5.81311
10.03485	52.21034	8.92627	12.93232	71.43210	7.91222	1150.95460	0.00000	24.95034	6.04807	34.57850	6.95732	60.18427	7.65850	0.80910	5.97247	7.54326	10.74901
8.96805	67.23079	7.41869	16.85618	80.23346	8.78213	1132.80503	1.00000	9.37082	6.28659	30.87120	10.43104	36.08497	8.21792	1.71538	7.99705	9.61038	7.80514
9.45038	36.47276	8.96412	1.71688	64.37984	8.48777	1080.81928	0.00000	4.74161	11.56236	51.83702	8.23306	7.62789	7.17401	1.09829	7.00791	8.57951	7.30044
10.87368	45.52127	5.55300	28.06253	74.66351	9.21671	1079.89012	0.00000	100.04427	7.52609	56.56552	9.29052	13.8196	10.11072	0.62847	5.65694	8.02884	6.72163
9.94856	50.98440	6.44793	21.23782	71.17007	7.50575	1062.16593	1.00000	-0.76773	10.36264	58.08622	9.97534	38.38479	8.39948	0.59731	6.34515	7.64037	7.16475
9.71296	52.72571	7.12923	12.24867	76.14488	9.10184	1148.64452	1.00000	-37.65	7.85085	45.92557	12.67262	-10.91722	7.25656	12.85184	10.31898	8.26176	10.34525
10.07799	37.93589	6.93598	6.14862	64.87907	6.58263	1163.65654	0.00000	27.46153	8.46602	69.77504	9.51685	-21.44236	8.82676	0.85380	6.31686	10.59843	8.46248
9.31971	40.59517	8.04282	21.74594	61.72305	8.34173	1144.76060	1.00000	120.89694	10.08176	37.72637	10.40429	14.95472	6.71306	0.80428	6.25423	9.44625	8.43587
8.95347	54.50387	8.35563	9.83673	69.39300	6.77063	1111.10216	1.00000	-70.6996	10.68177	42.45566	9.97866	-33.59217	7.73680	0.82140	6.89651	7.49814	8.61209
8.58726	34.97860	7.87931	16.48220	72.28054	9.22292	1124.27047	1.00000	-68.3	9.67930	41.34600	8.85425	-54.8	7.92053	1.05406	6.20053	8.71709	9.13730
9.14122	48.26788	5.09268	21.71340	69.34708	8.54935	1193.84990	1.00000	-4.83076	12.85939	63.34635	5.94183	39.96348	9.29508	0.47968	2.09448	6.63174	9.61142
10.42881	69.03886	6.36250	35.08151	76.13222	6.19066	1182.87382	0.00000	9.22796	9.23235	41.05695	9.90660	48.46458	7.33286	1.21820	7.12537	6.17185	5.37371
9.22324	42.51874	4.97629	21.18956	66.19644	7.78326	1165.99837	0.00000	137.36215	7.13912	60.44340	11.33997	36.75965	7.27393	0.96470	6.38717	9.02278	7.24292
7.23457	41.72369	8.55127	17.27182	75.66937	6.96023	1194.98986	1.00000	104.64992	8.63509	47.30345	9.45573	14.64056	10.03909	0.84620	6.38341	9.97359	9.06853
7.98809	55.45820	8.43591	3.48921	73.18164	10.06242	1160.31883	0.00000	-76.88442	10.20883	67.74523	10.04466	40.2737	8.74664	1.76105	8.00697	7.70256	8.06087
9.06519	37.76786	9.77817	14.33195		8.91556	1070.05914	0.00000	31.33078	12.28053	52.95109	8.00932	47.56494	9.88017	1.64138	7.85658	8.90882	8.03785
7.32684	63.96290	11.61489	7.28140	74.37284	9.26591	1053.58717	0.00000	30.38167	12.54968	57.53976	8.29911	59.80917	9.10376	7.82483	9.76330	7.02744	6.64512
8.37263	60.64514	5.87658	-1.25236	85.54846	8.75604	1128.55239	1.00000	-2.31938	8.23462	50.93088	10.11193	6.46346	9.45140	1.31386	7.17376	6.73502	6.25771
9.88925	31.51293	9.22039	17.01917	81.55372	9.77126	1133.72517	0.00000	29.24152	5.82551	56.66031	6.99802	-26.93366	8.58423	1.08355	6.26499	7.13778	8.97636
11.77975	33.34476	5.82209	28.28162	74.97950	9.65932	1117.21124	1.00000	42.7125	9.16122	29.72115	9.81704	11.15583	8.32088	1.23293	6.98899	9.47319	9.88941
8.46852	43.31138	9.66123	0.02519	73.91322	8.20232	1075.39081	0.00000	18.30056	5.99318	44.79532	7.57755	50.5107	6.43671	1.25636	7.53309	8.49523	9.10067
10.54216	56.31401	7.36308	31.60569	64.34904		1063.89448	1.00000	79.883	5.56734	64.70413	9.95002	6.9909	6.72514	1.16460	6.70618	7.54207	7.73579
9.16233	35.33577	6.32746	40.40168	83.32468	8.29114	1186.87817	1.00000	9.17702	7.91775	39.11958	10.16092	48.78232	8.31521	1.87071	7.96905	8.44555	5.45612
8.47147	46.33525	8.44239	5.12303	67.80008	8.75153	1089.12499	0.00000	84.13864	9.74253	52.94168	9.15749	22.88783	8.32019	1.33747	7.65589	8.47575	7.00874
7.90702	59.09231	6.16518	0.76758	90.95061	8.38613	1090.92395	1.00000	-81.79819	8.35633	33.44658	9.50674	41.48199	8.92713	0.83679	6.33192	7.76600	6.33480
9.95950	60.67196	10.32913	25.41879	71.89502	9.20274	1194.47698	0.00000	85.94001	7.55881	62.76521	7.71885	25.49043	7.76098	2.23919	8.17040	9.51322	11.12026
8.26711	44.79747	8.94043	18.16790	77.41524	10.68564	1120.70266	0.00000	-71.08977	6.21298	61.35362	6.78387	41.9001	8.20502	1.02225	6.72065	8.63513	8.59949
8.54469	55.34127	9.68857	27.35273	71.36427	8.04763	1121.47296	1.00000	-93.75018	10.08057	50.70148	10.12555	32.52515	6.70796	0.72431	6.55095	7.59045	
9.67876	63.16999	7.58368	10.14379	70.84420	7.24990	1058.72204	1.00000	8.52462	11.23003	52.52175	8.51110	47.30997	11.60949	1.11035	4.71525	8.41805	8.36185
10.88543	71.43785	8.27275	18.69542	57.86481	8.67804	1068.20598	0.00000	-62.64102	10.47534	35.80716	7.95370	8.35122	10.46463	1.17083	7.05902	7.65982	5.26400
9.03641	57.56688	7.54878	18.35454	67.07261	8.76079	1050.96513	1.00000	47.3799	7.65161	63.42588	9.71955	33.14447	8.52889	1.65911	7.53895	6.90989	9.82765
10.75057	42.74682	4.75444	25.03455	78.48195	8.54627	1134.43878	0.00000	2.45012		52.05243	10.24804	48.90982	5.34644	0.83110	5.95949	8.97866	7.56321
11.62730	51.42691	5.73026	25.84466	73.35186	8.71733	1107.07675	0.00000	10.03988	8.10175	65.37950	7.94562	53.6052	8.54530	0.60415	3.59828	7.60301	8.59218
10.42921	64.46493	4.89039	6.32401	64.50020	6.34006	1117.67754	0.00000	9.47629	8.34248	35.31880	10.67449	53.59337	8.12366	1.22129	7.09600	8.42013	5.59679
10.28694	38.30846	4.96220	9.97612	65.12389	9.03352	1076.62811	1.00000	-121.74052	11.04021	39.70691	8.32964	38.54491	7.56988	0.75770	5.64195	8.18719	10.47871
9.42471	40.10157	9.92380	12.75562	65.11833	8.54069	1126.01666	0.00000	72.34424	7.21433	54.18510	6.38406	40.78206	9.33835	1.17802	6.99988	10.55252	10.83141
9.75773	56.87267	8.79086	20.58752	77.86317	9.20703	1181.49862	1.00000	10.03988	5.45147	94.19103	7.48223	53.6052	8.90671	0.99012	5.92399	8.32548	9.96421
7.98456	48.03780	8.56193	-23.04475	75.37397	7.71298	1085.31874	0.00000	51.0193	3.71042	40.04631	8.75395	35.6803	7.55552	0.81203	7.00940	7.36296	9.43948
10.95835	61.61299	11.33805	13.00019	83.45048	8.57062	1095.94004	0.00000	122.08333	7.61265	35.01812	7.11238	46.08333	8.62952	4.63748	9.25084	8.65246	10.69794
9.32917	42.22830	6.43606	10.46524	87.22512	9.84296	1118.55286	1.00000	74.85849	10.26851	53.48083	8.80471	31.28092	8.81277	3.12760	8.70318	11.23452	3.52269
11.35804	22.85917	10.95649	17.57783	70.18751	8.41853	1078.52442	0.00000	29.26639	9.35562	45.02623		37.58105	8.26815	1.07968	7.28960	9.36918	11.33391
9.31035	12.74766	5.86279	24.97631	64.23614	9.03327	1185.18460	1.00000	10.78222	7.99171	50.51250	10.42837	36.46917	8.32649	1.56564	7.91470	8.82851	6.13890
7.23513	42.75375	7.63808	37.94987	72.91815	8.20294	1100.91074	1.00000	78.95693	12.59292	62.20039	5.50019	29.21399	9.13819	0.59946	4.60085	8.79127	9.50449
10.76101	40.61441	7.02555	3.24333	87.63109	9.02544	1073.99914	1.00000	86.59611	7.49498	62.83489	8.63528	25.87498	8.04935	1.13211	6.18329	9.49738	7.09600
10.68620	30.27412	7.18022	23.39706	64.16517	8.44348	1121.13098	0.00000	-67.15407	10.12734	55.25244	8.62311	18.42745	7.28238	0.87313	6.74483	9.28486	6.64123
10.16908	54.11217	7.96839	21.21972	82.90718	7.40866	1123.37475	1.00000	10.78222	5.35899	62.41900	10.43778	36.46917	8.17544	2.18796	8.23694	9.16426	7.69858
6.89367	55.19460	8.85520	26.83733	64.40146	9.02808	1194.43891	1.00000	-37.65	11.04751	56.32420	8.03249	-10.91722	8.55371	1.06745	4.33353	7.03163	8.17726
8.47755	28.47693	6.85610	15.07902	67.55956	7.76317	1145.11656	1.00000	-6.90656	8.18689	58.39479	10.60593	33.92866	9.39945	3.74270	8.91396	9.82148	10.74261
10.49925	45.87184	5.08445	28.09013	85.25650	8.17032	1097.36580	0.00000	-1.05366	6.80086	52.90130	10.54715	43.71032	7.34274	0.90221	5.70329	8.03837	6.56334
8.23451	44.59736	7.70634	12.59471	74.27553	8.66521	1196.85455	1.00000	10.03988	9.56894	34.92613	8.88175	53.6052	7.36066	0.84132	6.49464	7.20343	9.48783
9.03119	37.85911	5.53638	6.11578	71.38834	8.84346	1182.31654	1.00000	-95.63079	8.07944	50.24657	9.96225	31.76212	9.07424	1.29171	6.38344	8.26599	6.00764
9.21566	38.09731	7.72405	-0.67709	74.97511	8.00386	1161.08889	1.00000	14.34085	7.67573	51.31423	8.08865	40.87363	9.04256	0.76932	5.72068	9.13529	7.32710
10.82294	71.40860	7.64776	27.59727	66.02646	6.89965	1148.27492	1.00000	-1.86343	8.95547	47.77200	11.43250	38.10558	8.57286	1.33915	7.38251	9.10217	8.64477
8.44947	53.23655	9.62549	18.43620	70.58689	8.21222	1167.31993	0.00000	-73.9625	7.79943	49.97780	6.73062	40.81	8.73359	1.21833	7.06552	7.83146	8.87078
9.43045	69.40453	5.04933	13.56999	75.66961	8.86302	1163.77065	1.00000	0.75	6.74328	24.77183	11.17400	52.41667	8.88247	1.48568	6.43279	8.42007	7.65985
9.26412	43.12546	10.75463	1.37063	74.02002	8.96520	1079.38904	0.00000	57.3552	12.24651	40.09565	7.05474	51.4781	8.22629	1.13457	7.18023	9.62035	7.90766
10.16250	50.02390	4.99852	7.80110	78.01607	8.76517	1184.11326	0.00000	121.12251	8.05077	47.32118	10.84535	14.62578	7.11911	0.83919	6.28288	9.46736	7.76688
7.81842	37.24114	8.32355	0.49883	83.64494	10.17636	1120.70077	1.00000	38.66667	9.35146	39.28469	7.33730	-6.25	8.18599	0.86297	6.30371	8.87197	9.47946
7.96149	45.52317	9.98877	15.30950	69.10463	7.70713	1145.26594	0.00000	-37.65	7.01346	54.14732	7.78882	-10.91722	7.20363	1.56008	7.67097	7.51490	8.59847
11.24421	57.48597	6.05893	25.79739	76.00123	9.30357	1151.39216	1.00000	14.51472	10.59866	69.45659	8.70414	35.89972	7.32543	0.72975	5.55137	9.18199	
11.15612	47.07000	6.00991	7.99490	74.95648	7.65222	1127.85533	1.00000	-84.67837	11.13114	41.14342	9.15463	34.06635	8.14621	0.94676	6.24730	8.58072	9.55829
9.19212	49.18309	7.61706	2.37553	72.08956	8.68380	1182.54017	1.00000	107.60627	5.95776	55.20612	9.72263	51.82721	6.99270	1.13979	6.53667	6.52719	8.38489
11.14284	37.97652	8.64543	22.92334	64.01093	6.58134	1195.76111	1.00000	15.00835	3.73157	29.68283	8.28983	51.14942	8.73622	1.32766	6.74862	9.17566	9.56717
9.89787	49.88109	11.70190	12.44930	69.87517	9.40622	1142.54912	0.00000	121.06761	11.15182	51.68440	4.87215	12.35275	9.65343	1.91747	8.15148	9.92033	10.64672
8.14159	33.21035	7.24526	7.65071	81.57184	7.06074	1159.52038	1.00000	27.46153	7.85942	48.34219	9.07887	-21.44236	9.60048	0.93629	6.69780	8.14474	7.00463
9.49158	44.52427	5.97871	12.77725	73.75802	8.17903	1140.63561	1.00000	13.28702	5.75714	39.93815	11.94365	52.4581	7.60580	2.39471	8.26287	6.37873	6.66363
10.18726	47.75071	8.64724	17.44725	78.00553	8.01067	1130.23341	0.00000	24.14662	11.31020	42.54544	7.84325	65.84811	7.95000	1.04122	6.73898	7.87703	7.55554
10.65365	68.38198	9.67006	20.68070	70.12822	6.89394	1063.44653	0.00000	-9.24671	8.05766	37.53827	6.12796	38.72706	9.38339	1.23667	7.05327	7.10368	9.07729
7.98697	41.27253	7.17355	5.91679	72.07140	6.68773	1090.58470	1.00000	28.28489	9.16348	45.22526	9.45464	48.15659	7.89955	0.79991	5.26282	7.08861	9.31726
9.91096	59.48112	8.46308	43.80420	68.93383	10.06469	1180.26585	0.00000	-48.62789	10.39970	48.72617	8.45916	-17.74431	6.31270	0.86259	7.05038	8.78642	7.70443
12.20468	58.87689	6.84743	10.61714	91.68126	9.11399	1180.55760	1.00000	-74.73584	9.77697	55.58513		5.20856	7.90816	2.81568	8.56117	9.08773	9.24194
9.40374	50.45156	7.44971	12.88317	66.32328	8.48504	1098.46805	1.00000	15.87735	6.22419	40.55272	8.89493	4.94273	7.73359	0.67196	4.98820	6.68436	8.24408
9.60791	69.70468	7.53082	5.99302	78.73751	8.16862	1093.65657	1.00000	-80.08199	8.00509	64.66077	7.96560	35.88264	9.97367	1.27231	5.77432	8.81936	5.98516
