SO2	PM10	warning	Pb	H2CO	O3	longitude	PRES	CH4	PM2.5	TEMP	CFCs	latitude	PAHs	NOx	NH3	C2H3NO5	CO
7.52197	7.23762	0.00000	49.12028	41.55845	3.62637	-70.6996	1051.60042	4.01448	7.39584	17.50238	60.04584	-33.59217	7.09229	8.84228	10.86754	0.10970	8.41077
8.48662	10.17887	1.00000	57.01996	32.46958	6.18975	-0.91979	1197.66834	6.37679	8.12654	-0.47975	57.04042	51.42708	8.26500	7.82619	8.57090	0.97699	7.74249
8.91816	8.04775	0.00000	38.45034	36.27723	6.79681	60.8019	1173.75711	5.67244	7.70926	27.83681	50.94517	56.9083	7.98033	5.34806	5.67035	0.15087	7.95308
8.12506	4.71339	0.00000	44.19348	65.53603	6.02517	77.70636	1169.42978	7.55530	5.28614	30.86280	38.99331	28.98002	8.53146	8.32967	10.48349	0.04892	8.38008
4.99199	11.53332	1.00000	36.32485	67.73620	12.47131	77.40858	1131.97699	7.04421	8.41593	22.49217	56.89768	24.05979	8.61589	8.72738	8.05722	3.66207	7.94933
9.72118	11.36894	1.00000	36.04526	50.10525	6.42372	59.80222	1111.49881	5.09658	8.40414	40.58172	80.29629	58.63667	10.08714	7.17884	8.53938	3.15331	8.56422
9.79623	10.29282	1.00000	46.38551	40.30220	7.89824	-93.75018	1056.54852	6.98997	5.95284	-7.04073	34.42189	32.52515	6.99395	1.79493	11.75619	1.10940	7.11847
6.88108	5.50522	0.00000	45.37316	60.58425	4.80534	121.3152	1163.18105	4.88881	8.01857	-1.60641	48.08756	14.14989	7.84658	4.05875	5.79061	0.03847	8.21977
9.86357	9.88901	1.00000	50.88416	56.90916	6.20061	11.5	1090.22358	5.72306	7.25954	15.68991	40.44162	3.51667	6.84961	5.97303	9.23751	0.73439	9.76146
6.06494	6.33538	0.00000	51.05616	62.24102	7.00595	-86.11084	1166.16317	10.45239	7.01860	15.98128	49.72429	41.75338	7.77515	7.23990	9.60259	0.07728	8.62201
7.73473	7.42328	0.00000	35.21494	37.54819	5.12342	-68.3	1199.59194	10.07542	7.68648	1.48289	65.28997	-54.8	8.43903	6.35734	10.27390	0.10639	7.65171
7.02004	6.09162	0.00000	53.62190	89.97253	5.36014	-47.53028	1134.30331	7.43509	8.85300	12.71215	42.91565	-22.45667	6.96466	7.87270	6.32978	0.07233	8.56477
7.68704	8.22842	1.00000	46.80027	59.56044	7.10194	111.73861	1167.98889	5.28003	5.80824	14.69769	68.32608	35.20889	9.73486	8.33131	8.48276	0.17683	8.66486
7.26721	6.26314	0.00000	39.46304	56.00252	6.55754	-46.99583	1164.19460	10.04788	7.45218	13.44707	63.56542	-22.97056	5.68086	6.30444	10.06629	0.08381	8.16518
9.32445	8.81859	0.00000	17.67349	66.78697	6.78411	-58.38341	1181.11483	6.71538	7.02922	20.99126	27.09687	-34.64966	8.53670	6.46199	6.11752	0.28257	7.30560
5.16010	8.17260	0.00000	70.57571	52.82199	6.96105	44.53333	1183.88311	8.79522	7.64650	2.27175	46.57269	-22.9	8.27449	5.49310	9.53056	0.21020	6.78216
7.28761	10.56433	1.00000	49.92721	47.39579	8.03221	114.33333	1171.31115	5.20507	8.53765	2.51156	74.95338	-8.43333	6.77764	7.82570	11.15599	1.41798	8.81044
10.10338	8.30010	1.00000	24.58471	64.57714	7.56207	120.74792	1114.69515	6.09683	7.61913	29.04847	43.77193	41.09822	7.65616	6.13206	8.86246	0.19241	8.56942
7.79874	7.84070	1.00000	64.36114	46.76886	5.02442	-85.43772	1112.44306	8.99874	8.22916	16.00623	70.45171	10.63504	8.21643	4.35857	9.87870	0.12351	8.91999
5.33507	10.21244	1.00000	41.95561	34.53920	7.56870	77.54372	1105.33685	6.34828	7.25683	18.16381	29.47012	10.12268	8.48053	7.45096	11.68180	1.01295	7.50166
8.37636	9.31637	0.00000	50.83606	60.16450	4.70806	-2.98333	1165.14840	6.91030	7.50803	-1.52526	55.49707	53.83333	7.02444	5.25552	6.49098	0.43714	7.89980
8.51578	10.52867	0.00000	40.92385	46.85752	4.85511	2.08333	1098.59354	5.73345	8.80810	11.50287	62.26117	48.86667	6.63596	8.97217	8.46450	1.38077	7.94121
7.69077	3.32679	0.00000	66.14937	58.66606	7.79458	-2.77259	1195.78145	8.17220	8.48362	31.09748	55.38080	37.49073	8.52710	8.28124	11.46813	0.05346	6.87362
	8.68945	0.00000	49.24977	43.75690	4.95385	31.4976	1064.68344	6.89054	8.94316	14.67341	43.01129	26.67319	7.87814	6.48202	8.00026	0.24755	6.97078
10.28459	9.18015	0.00000	57.19008	41.72285	9.10754	112.9	1172.45498	6.09231	7.08150	21.66042	49.16915	27.85	8.60019	8.27332	6.43107	0.40059	7.59423
5.55151	8.32446	1.00000	53.01015	90.50464	8.70226	75.35927	1129.13972	6.43267	7.69580	21.54268	67.86744	12.04161	6.68657	8.53812	9.01856	0.23690	8.08482
6.87316	8.65844	1.00000	47.14088	89.39635	10.26239	-0.18333	1105.42771	4.56058	5.71598	14.39981	61.28578	38.96667	7.80340	10.11588	7.81227	0.25536	8.62065
5.08330	9.79788	1.00000	41.60696	41.23622	9.76476	-8.33147	1138.97485	6.04663	7.38433	25.71943	47.96569	41.20485	7.88314	8.14205	8.45876	0.68506	10.06437
5.21735	8.15098	0.00000	56.04904	65.68987	5.65068	102.3278	1122.92498	8.05275	8.08598	12.02103	48.32031	2.2139	8.97427	7.13799	9.35072	0.15848	7.85760
9.92882	10.52582	0.00000	60.35710	46.08401	6.13238	125.21972	1186.27420	6.54738	8.37515	8.58097	46.35364	-8.99167	7.30266	6.00941	5.57800	1.37251	9.28663
11.03544	8.87699	1.00000	24.94859	58.82788	7.44476	-2.77259	1100.01350	5.06138	7.53813	23.12437	50.07908	37.49073	7.22163	5.47640	10.22237	0.31856	7.61047
8.68166	9.20403	1.00000	41.98522	16.54720	5.37045	-2.31938	1092.85054	6.22054	6.05318	11.08042	63.26012	6.46346	8.75140	8.68605	8.40141	0.39879	6.68242
7.94945	4.39767	1.00000	61.66317	53.94897	6.30408	102.56365	1108.17513	7.32630	7.96320	33.62738	54.56946	13.65805	7.95354	11.10723	8.74524	0.06362	7.75816
6.45263	12.43119	1.00000	43.68804	63.50964	10.25032	76.12647	1163.94188	4.68113	9.20321	8.72535	42.76156	32.55531	8.22622	5.98167	10.85458	8.97087	7.33765
9.11428	11.19648	1.00000	50.65904	55.59883	5.90698	-73.86586	1188.02362	6.21238	8.76117	27.96742	53.48238	45.43341	8.13926	6.22114	8.16982	2.63797	8.83944
8.69979	10.12008	1.00000	57.28897	64.55761	5.87070	115.88782	1096.03216	7.53814	8.31610	8.93534	77.33711	-32.05251	6.47477	3.97448	9.75352	0.96881	7.78912
7.72194	5.66586	0.00000	47.96311	64.88843	8.42271	-69.08333	1078.10598	9.94473	7.94202	13.90891	62.89284	-16.25	9.13318	3.93817	12.75660	0.05202	7.36227
8.91220	7.08347	1.00000	57.52710	54.61440	8.01909	-93.75018	1111.51758	8.10725	7.94584	-4.81117	62.89975	32.52515	6.62448	4.97946	9.81094	0.08237	6.59788
6.12794	4.76503	0.00000	43.80356	60.74409	8.42674	105.75635	1099.22706	10.51438	6.16687	-10.56938	41.32740	10.29085		6.78508	8.42852	0.07408	7.74620
10.11729	8.74311	1.00000	62.55847	32.84611	6.99434	47.3799	1055.99273	6.11411	8.17624	6.20603	57.88766	33.14447	7.37504	5.00069	10.14368	0.27335	8.77643
6.83335	7.30776	0.00000	61.18985	50.22541	5.68991	28.28489	1144.96593	6.69717	7.75117	9.62109	69.19158	48.15659	8.96820	5.81276	8.65376	0.09855	9.75444
4.67715	11.38078	1.00000	49.59852	55.70666	10.81311	4.92235	1098.04865	6.89128	9.12306	2.98534	53.03223	7.65649	8.58538	8.84375	8.38653	3.20593	8.38897
5.19948	10.09148	1.00000	54.30673	76.54961	10.31492	13.28702	1057.87582	5.17138	7.70221	24.96799	64.79709	52.4581	6.88489	8.88702	7.87523	0.89961	7.74436
10.28873	10.03137	1.00000	42.63833	37.42548	8.19738	-8.33147	1133.89935	4.50770	8.12127	7.76831	60.58514	41.20485	7.48272	9.05780	7.18388	0.83211	6.85996
8.31995	7.47966	1.00000	58.52874	64.26421	9.12339	37.49338	1050.87919	5.64702	5.51881	17.43216	42.73406	55.62047	7.39614	9.86145	7.66487	0.09746	7.02428
9.62333	11.14136	1.00000	62.14301	43.27549		35.90057	1079.28025	5.12128	8.34274	1.66660	62.81863	56.85836	7.92202	7.06074	8.78341	2.49884	7.34324
9.22995	9.21472	1.00000	37.39371	48.80543	6.30142	-52.20639	1086.79552	5.88995	7.09841	8.75068	37.84185	-3.20333	8.46460	7.71834	9.26410	0.41594	8.72298
5.36301	12.61998	1.00000	45.29599	56.32786	12.32300	120.74792	1155.72100	4.84679	7.68496	6.04106	54.18034	41.09822	6.80226	7.84760	7.55852	10.83556	6.25011
9.58309	8.13875	1.00000	58.22967	58.34244	6.63789	-79.62098	1059.15496	6.01946	8.72944	5.80552	30.20753	9.15093	6.70052	7.70912	9.88027	0.17108	7.86934
7.14467	7.46290	0.00000	39.72106	52.19887	9.71418	30.98551	1172.65094	6.91955	6.40416	11.18948	30.80203	2.41669	7.47366	10.36834	9.23610	0.11245	7.67261
5.98070	10.70277	1.00000	50.26873	65.39158	11.67890	-122.39168	1086.83043	6.98375	7.80262	7.31002	42.17904	40.58654	7.95594	10.07710	9.13650	1.60953	8.69721
6.33157	8.64505	1.00000	62.46116	45.51078	8.60591	-78.87836	1113.72223	6.51412	7.08341	4.17148	24.33918	35.05266	8.38164	8.58061	10.59307	0.24449	8.20271
8.67422	7.86241	0.00000	53.17400	68.34415	8.02543	10.30215	1062.90747	6.77398	9.53693	-5.62284	52.24804	53.94313	7.69639	8.85697	9.11784	0.18720	5.98667
5.94469	8.39086	1.00000	48.76512	64.70359	5.54990	16.91667	1191.00379	10.39745	6.61079	32.56497	57.72363	-21.98333	6.56464	5.43452	9.25214	0.19152	8.07547
9.80999	10.01519	1.00000	63.98035	84.34166	6.29509	-76.88442	1083.84329	4.68594	8.18555	12.45959	58.41574	40.2737	8.70593	8.33832	10.40943	0.84164	6.13009
9.35463	10.33552	0.00000	66.74734	49.83685	5.21937	1.10687	1126.08996	8.18635	7.28820	23.01712	35.68724	41.15612	6.26649	5.58916	5.84377	1.14470	5.98220
5.44252	8.20333	0.00000	34.58059	64.54269	7.91833	-76.72803	1177.57943	12.86100	6.78997	32.17010	23.47412	39.32288	7.97365	2.38407	5.09453	0.17353	8.45250
7.95774	7.78600	1.00000	57.72087	39.24375	5.43293	117.63083	1062.21648	7.63503	7.99953	20.73496	64.61506	35.50056	6.97856	7.55391	9.82969	0.14457	7.59215
8.54343	9.05548	0.00000	68.79228	50.44946	4.85337	13.10984	1052.87114	6.86163	6.67394	10.80448	54.43028	51.30001	6.25584	5.33587	5.63425	0.33619	6.64501
6.48416	9.74220	1.00000	54.29164	42.17440	8.35670	9.17702	1154.32549	7.42759	7.88311	21.27243	61.00747	48.78232	7.45571	9.14621	10.00587	0.64987	7.10161
9.14910	7.74355	1.00000	40.97546	32.97388	6.92381	43.83992	1146.40868	6.35705	6.51242	19.51712	51.30139	55.39485	9.21071	8.63172	8.65652	0.10110	8.34618
4.58463	13.29988	1.00000	15.73949	30.62695	13.41780	-4.0573	1153.24203	5.64892	8.71750	5.57667	53.49574	55.82737	8.06156	8.27697	9.99702	21.35620	7.41215
8.25212	11.58174	1.00000	73.93406	43.23277		-122.38731	1052.71534	5.75881	8.34347	19.10605	77.20841	45.53929	7.89497	9.54893	6.37444	3.87651	8.63242
6.81039	9.87378	1.00000	66.09198	46.25164	9.45433	-72.47417	1098.88169	7.27787	8.05986	7.77554	46.27910	7.83389	7.95409	8.64101	10.12877	0.73364	8.70905
6.54603	10.36849	1.00000	52.09431	35.15184	10.76542	37.00438	1194.41879	4.63972	6.81753	13.58850	45.07945	-7.60361	6.65338	8.10528	7.77037	1.22143	7.66470
8.23957	6.03898	0.00000	30.36280	74.74530	6.20956	-1.47217	1094.37062	9.73056	8.92336	16.08494	48.95002	53.46506	7.27461	6.67186	11.22844	0.06377	8.44823
5.64205	9.69184	1.00000	48.88872	30.47726	8.27367	20.89389	1143.10410	7.59619	6.32501	7.23160	54.21193	42.62833	7.92031	9.32020	9.59654	0.61053	9.61413
6.40011	8.32167	1.00000	48.73299	42.41569	5.11412	-80.38297	1148.69627	9.38096	7.76323	25.40440	63.64241	42.8334	7.90224	7.18414	8.43476	0.21434	8.10531
9.05079	6.65790	1.00000	63.34482	24.44018	7.67926	103.61667	1066.93157	7.36263	7.55236	0.24630	59.78295	-1.6	8.81206	6.59812	10.13049	0.05569	10.80889
8.06863	6.53096	0.00000	42.45750	54.77388	6.91198	68.11759	1127.67687	13.56049	7.48185	9.84133	47.27166	26.9423	7.41976	4.31676	8.03780	0.04898	7.78512
5.06102	6.00117	0.00000	33.33947	48.73385	6.12089	14.66737	1051.19901	5.30277	7.84128	17.82046	65.15386	41.55947	7.22278	8.75453	8.16275	0.04142	8.16197
10.26016	9.19720		28.05727	68.01538	9.05156	-80.38297	1194.15160	5.94990	7.11811	7.93883	57.36475	42.8334	7.38617	7.88989	6.61155	0.37814	7.69708
7.32582	6.76349	0.00000	37.78769	25.76732	5.85120	-38.94722	1178.11490	8.39512	8.20044	4.53569	64.26605	-15.675	9.18496	6.16294	9.41610	0.07073	7.40124
4.65659	6.36704	0.00000	58.40054	64.83670	8.99747	-79.2663	1189.97122	10.54126	6.40995	23.10243	33.20402	43.86682	7.80969	6.04813	10.84057	0.08925	9.39494
7.14442	8.30404	0.00000	46.25248	62.37270	3.83757	-97.90308	1170.90700	9.88469	6.65705	8.93865	52.39466	31.12406	8.25771	7.27487	5.99268	0.18902	9.21299
9.02925	9.99922	1.00000	66.21799	60.88695	6.34157	9.15013	1100.17531	6.09487	8.34883	6.51592	42.73623	13.70727	8.77950	8.22649	7.00013	0.80661	8.09549
7.80995	8.91864	1.00000	30.86229	51.22023	10.07017	14.30935	1177.01904	5.39071	7.15787	10.90752	39.83732	40.92298	7.03669	10.61236	7.89807	0.32532	7.61569
7.06634	6.98507	1.00000	39.25109	36.84824	10.25169	12.16179	1155.90812	6.23341	7.40020	11.36440	38.85105	48.52961	7.07640	11.42768	6.80819	0.08321	7.70464
8.66365	8.44478	0.00000	46.30699	73.61852	6.38819	-4.83076	1118.28591	6.18745	7.25788	10.39986	47.06654	39.96348	7.66204	6.55792	6.83125	0.19865	9.01647
9.78169	10.31446	1.00000	38.07776	29.65443	6.15420	104.64992	1143.00608	5.05847	9.14699	17.57372	49.44339	14.64056	7.45037	7.80978	9.21454	1.11107	7.79164
11.07100	11.05696	0.00000	40.43017	71.11273	8.76173	13.58357	1073.64843	7.32603	7.51228	-5.42891	48.22528	-1.63333	8.33035	8.35273	6.29647	2.31974	9.26480
6.99914	9.78302	1.00000	45.37494	56.17849	7.48007	122.08333	1137.23755	7.31234	5.82978	15.62531	42.03551	46.08333	8.93760	7.64555	12.26034	0.63410	8.21746
5.43598	9.87976	1.00000	56.88165	41.73672	7.49702	41.00817	1179.97088	5.63536	7.43818	31.82172	52.82908	38.13708	5.87383	6.89680	9.92095	0.73407	7.39289
10.10001	12.83964	1.00000	52.85410	46.99234	5.64732	10.03988	1112.67189	3.92430	8.89924	12.48071	32.91906	53.6052	8.69118	8.10135	7.73618	13.48822	8.19526
5.20015	6.72841	0.00000	39.18990	49.02642	9.92015	100.48528	1081.88326	9.73290	8.21005	15.19587	55.90179	14.37395	8.35236	2.30817	9.24620	0.08368	6.35797
6.43312	9.91532	1.00000	54.71686	39.75186	7.53405	-73.99681	1074.63124	8.08706	8.43750	7.52991	37.09382	40.94065	7.33936	8.35495	12.86586	0.76230	8.28673
6.70719	7.25571	1.00000	49.40670	63.66522	11.81565	1.00288	1187.41419	6.21350	6.66482	19.79104	68.74013	49.28669	7.59240	11.75810	7.58636	0.08172	8.71524
8.18347	6.80595	0.00000	46.84448	55.28044	4.80704	32.86389	1109.99549	11.51287	8.47589	27.40876	53.28084	53.95278	6.36151	6.64432	6.27324	0.08595	7.85897
6.74201	9.10638	1.00000	47.60981	57.24188	8.50789	120.82747	1181.75861	5.15706	8.84384	25.35069	64.56405	37.30553	8.23400	7.94231	10.83091	0.37000	
4.98326	6.87192	0.00000	54.56016	45.01428	6.35607	-4.21376	1086.95092	6.38881	10.29963	30.71523	60.40429	55.82885	7.90259	7.88854	8.32656	0.08634	9.06165
4.42554	9.90574	1.00000		66.20965	9.83475	-93.71133	1131.84216	7.68192	8.23166	15.26874	33.20981	41.57721	6.54208	7.52107	10.57396	0.76639	7.62407
8.61734	11.10015	1.00000	55.02227	21.80735	4.50894	139.55028	1140.11237	5.41886	7.22606	20.08147	73.25123	35.30889	6.66925	10.13573	6.55318	2.38125	8.58710
8.21205	5.77439	0.00000	34.72724	67.18634	7.95183	-73.47429	1173.41304	12.47297	9.12278	9.40588	70.97627	40.68066	5.17530	4.51339	11.74846	0.05863	6.98427
7.09963	8.64462	1.00000	28.81546	57.51745	8.89667	77.40858	1188.16464	5.64490	7.94562	5.02930	51.45472	24.05979	6.74133	8.94247	8.43492	0.23663	7.13426
6.37424	7.84940	1.00000	64.64073	59.15660	8.64819	-0.59543	1072.91392	6.79633	5.78165	24.11097	49.52055	44.80477	5.24963	10.79839	6.95515	0.14467	6.13682
5.85964	6.53511	0.00000	60.45213	27.70789	5.70206	11.04979	1076.25401	7.55381	8.17962	19.04896	51.38523	44.59445	7.69570	8.40209	8.41664	0.10294	8.73946
9.98969	10.88169	0.00000	52.39044	58.07497	5.95486	16.50104	1126.72002	7.75523	8.48531	13.33234	61.08016	41.24264	8.04190	5.67007	5.10767	1.96561	6.67540
7.11303	9.32265	1.00000		61.83089	10.42829	-8.33147	1130.02737	6.35744	8.11662	7.81217	66.93012	41.20485	8.38642	9.19090	8.53782	0.45019	10.31393
9.14740	10.22927	1.00000	29.15100	34.27830	4.99227	103.81667	1149.20436	6.23039	8.44634	6.46945	88.51377	1.6	6.87141	6.11084	10.16993	1.05475	8.82788
7.41717	9.02914	0.00000	54.71406	53.65643	2.78312	-77.02303	1078.31443	7.20084	8.45123	28.63033	56.45039	38.70734	5.37780	3.55587	6.19018	0.34706	6.14469
5.75128	9.81362	1.00000	68.25877	74.89186	10.14346	-4.0573	1098.77465	4.88557	7.84169	23.24479	51.46394	55.82737	6.88637		9.71996	0.65865	7.59193
8.68444	8.53251	1.00000	47.37507	36.53652	6.52462	114.10479	1066.67976	7.46553	7.27448	25.55928	46.38014	22.37066	6.37883	5.32640	11.10029	0.23529	8.97489
10.46406	12.00241	1.00000	51.36140	59.12185	6.76934	-74.28459	1192.83752	3.49234	7.86821	16.15919	69.86181	40.5576	7.12030	8.38063	9.04168	5.86861	6.30875
7.79602	5.35372	0.00000	35.20495	57.31628	6.53144	88.18466	1144.64970	11.73996	8.11037	30.46966	24.28565	22.19303	8.50527	7.38088	7.78319	0.07037	10.03172
7.68961	4.15954	1.00000	52.13613	40.76879	8.26630	7.11393	1178.00777	8.21195	8.30645	13.33934	52.02341	51.08468	9.49445	12.28592	8.95548	0.07185	7.47528
8.28253	6.49854	1.00000	50.26639	42.19472	7.62709	117.81667	1144.81017	6.08678	7.52673	9.30596	57.61149	36.81667	7.82330	11.21210	8.61220	0.10483	6.23019
9.86794	8.04203	1.00000	54.87390	50.01569	6.22834	83.62389	1138.09052	6.93854	10.20091	22.26186	39.48980	53.30972	7.96411	3.30843	12.75913	0.16308	7.98727
6.66125	10.83791	1.00000	50.05159	29.05589	9.14505	14.66737	1069.65353	8.24309	8.78867	43.05235	53.21741	41.55947	6.85815	8.17537	9.89987	1.85345	7.97687
6.52224	8.95547	0.00000	19.80736	49.99455	4.73374	28.67582	1115.80192	8.16981	6.14760	14.75327	41.64321	40.98894	7.47086	6.00091	9.11769	0.34129	5.95337
8.34813	10.15741	1.00000	24.69630	50.77049	6.01275	-86.57415	1186.13940	5.97668	8.70650	4.42804	35.24507	15.48131	7.82286	9.59001	7.71370	0.98205	7.87233
5.74489	9.85978	1.00000	23.01689	32.77889	6.81616	1.04945	1138.78350	6.53385	8.78020	-1.40632	74.05080	35.06544	8.53127	7.77718	10.75181	0.72354	6.75417
8.77212	8.30297	1.00000	54.98216	59.52394	6.53009	-91.58045	1068.49843	7.80946	7.42238	36.70120	62.40167	41.6764	9.10587	4.97915	9.88610	0.19055	8.60812
8.84814	9.95505	1.00000	56.16432	74.82107	5.83912	-8.33147	1117.24048	5.63211	9.76222	35.15714	49.22314	41.20485	9.11087	9.19277	8.03649	0.80038	8.83576
8.97120	7.63338	0.00000	50.90249	46.21074	4.76264	-35.03333	1100.07869	12.06795	7.37696	11.34356	37.78649	-8.28333	7.21276	5.77542	9.28059	0.09671	9.16469
7.40275	5.08665	0.00000	81.32268	57.19166	8.05915	13.29371	1101.44553	10.49786	8.37671	27.67734	60.77042	52.53048	7.90169	5.62544	10.77150	0.05413	7.56635
9.00973	7.94900	1.00000	64.53090	51.53061	5.56773	-96.39774	1193.88736	6.76547	7.29958	18.92891	37.62381	30.16688	7.02053	7.39842	8.84202	0.17099	5.78668
8.41741	5.39363	0.00000	25.40492	41.93145	6.47811	-91.58045	1119.59064	7.30866	7.83407	24.49323	53.38064	41.6764	6.93080	6.39668	12.63963	0.06819	6.59625
6.05045	9.14518	1.00000	57.33166	64.41286	9.61124	4.18333	1055.74548	8.20292	8.05503	22.00756	83.33318	7.6	7.13817	10.10005	8.09366	0.37961	9.08230
9.93319	9.07178	1.00000	39.18290	48.66947	8.24188	-156.47432	1145.04571	6.18975	7.87031	21.50149	44.86549	20.88953	7.31721	5.97590	8.77111	0.32275	7.37537
6.42163	6.31918	0.00000	70.30870	61.35470	5.99435	-2.68333	1151.69635	6.01023	8.42636	36.85914	74.29439	43.31667	9.13648	7.88965	10.89321	0.06120	6.08003
7.92004	8.07770	1.00000	40.76473	52.88620	6.53147	12.84052	1119.26852	3.70628	8.06774	11.04371	57.14271	45.78071	7.80920	8.01173	7.90472	0.16047	8.23405
7.57244	10.30293	1.00000	54.89438	39.43079	4.89980	-46.99583	1181.16706	7.82673	7.12823	15.49529	53.73765	-22.97056	6.91492	6.22677	8.84398	1.11680	7.04862
5.99417	7.47389	1.00000	56.81431	60.64785	7.24739	-3.05814	1088.45007	7.14199	7.52930	23.90310	59.03466	53.00974	8.81757	9.43432	11.85122	0.09436	9.28406
8.07078	6.95242	1.00000	40.33132	49.98429	5.61640	-122.24092	1163.91254	9.16385	6.25450	14.93741	45.93731	47.4943	8.20138	4.28019	9.41753	0.05810	7.69790
8.99087	9.88919	1.00000	55.41204	44.93625	5.56554	45.36561	1066.35816	6.78262	9.11349	1.96810	55.49861	41.09246	7.32555	5.71534	9.54633	0.73444	5.85571
10.63360	10.20221	0.00000	47.69216	42.11270	8.74487	-1.29772	1187.31103	5.51621	9.60508	16.69381	47.17069	50.76306	9.73412	8.18043	6.69748	1.00470	9.71578
7.37833	12.08289	1.00000	47.75303	44.47734	4.49083	-85.76942	1134.88469	7.78747	7.07225	24.18717	68.96623	39.78504	7.57747	5.73123	8.69867	6.33099	7.01578
8.61556	3.60316	0.00000	52.62005	45.76393	6.96178	24.99798	1174.78154	11.17392	7.58936	20.34882	80.78993	-8.73508	9.99795	7.58382	7.96738	0.02988	8.38437
5.76002	7.35832	0.00000	62.22210	70.94417	6.17927	117.81667	1053.16764	8.03971	6.62739	14.93641	40.08523	36.81667	8.11544	7.04549	10.70258	0.11104	7.95507
6.36584	6.85172	0.00000	53.12748	48.89293	6.19061	-2.77259	1137.10451	9.20409	6.92961	21.68380	69.87931	37.49073	9.61232	6.89032	9.29284	0.08201	9.22441
10.37683	9.27598	0.00000	67.30159	34.92546	10.89635	16.54165	1081.76119	5.55070	7.24446	9.35443	62.87494	68.79833	8.76835	10.85976	9.92636	0.42701	7.46567
9.55303	7.83557	1.00000	44.83114	48.72350	6.84919	-80.38297	1164.00744	6.78644	7.71269	28.98275	35.60616	42.8334	8.81885	5.94760	9.32297	0.11893	8.94144
8.29356	8.53887	0.00000	50.27703	58.94196	6.14497	-47.53028	1098.67071	7.41646	6.85960	24.64838	54.88890	-22.45667	6.06535	7.09612	9.05736	0.22734	8.75814
9.56476	9.86649	1.00000	37.49361	39.22809	7.14930	-79.2663	1073.88046	5.79573	8.48728	5.70990	48.83209	43.86682	6.40434	6.82868	10.13901	0.73467	7.72027
5.53825	11.68665	1.00000	31.28962	37.25792	10.59046	18.69303	1080.50293	7.58771	7.84973	12.28502	36.22178	12.18441	9.33084	8.47285	10.72308	4.30269	7.81566
9.93980	8.18722	1.00000	53.07515	25.22566	6.63095	105.75635	1087.75241	5.84645	6.94816	16.46676	44.35662	10.29085	9.06138	7.62356	8.29271	0.14131	9.30276
11.68046	4.81076	1.00000	58.17928	47.87859	9.47428	-68.30472	1116.37534	5.27035	7.45851	16.57381	42.98896	9.91861	8.54806	6.04011	11.48365	0.06329	9.08190
4.63541	11.02252	1.00000	58.27472	34.75659	10.61005	2.25	1145.45531	6.13224	5.19777	11.02010	59.79221	50.75	8.42630	9.02493	9.04912	2.24290	9.38816
7.16885	5.07037	0.00000	47.71413	41.92360	5.86761	68.49143	1093.88223	10.45222	9.28936	18.78988	40.97846	25.80565	8.87487	9.16676	8.00179	0.05806	6.44907
6.60817	8.00841	0.00000	71.90978	37.50441	4.89509	120.57224	1115.81142	8.06471	7.29334	17.71130	29.95726	15.72892	7.67620	6.25835	8.04883	0.15289	7.31155
5.66776	8.88968	0.00000	44.86485	44.99253	6.18680	122.22833	1108.30049	7.42122	8.60212		54.43991	40.66482	4.74754	4.74609	11.71124	0.30874	9.18392
9.66552	6.07663	1.00000	61.95093	50.43529	9.66676	23.225	1056.34498	7.38736	8.35397	29.97547	61.96506	43.4125	9.58829	5.80034	8.37052	0.07496	7.45239
