Pb	TEMP	longitude	NH3	PM10	SO2	H2CO	PAHs	NOx	latitude	CFCs	PM2.5	O3	CO	warning	CH4	C2H3NO5	PRES
44.99204	5.30486	3.1631	5.35794	7.30143	7.33191	52.82716	6.83589	5.72118	41.91738	56.09447	8.07000	9.85046	5.05296	1.00000	9.87240	2.53993	1132.49242
33.59847	27.85871	-37.07167	6.11733	8.59897	9.63444	24.65441	8.62082	5.44131	-10.91111	55.50821	4.98586	9.02738	5.42100	1.00000	7.86564	10.04403	1177.61750
87.96722	-14.91840	77.23826	7.94385	7.17057	8.73483	71.92981	7.33847	6.86286	11.50526	38.48723	11.05209	4.93043	7.24507	1.00000	9.21188	3.85045	1058.03852
61.43903	19.10416	72.54064	7.09209	7.73462	9.15598	62.95406	6.63681	8.54470	31.82539	65.58425	8.50755	8.19844	4.57763	0.00000	4.87501	4.11448	1052.07451
19.74322	11.93697	122.08333	7.00748	6.30571	10.02921	60.59349	8.78561	8.32638	46.08333	72.98025	9.88763	7.63248	3.83888	0.00000	7.04388	2.06375	1093.86717
32.97965	40.65668	-94.41551	6.13579	7.05217	11.37731	36.85421	6.41662	7.56571	39.09112	62.67548	4.79145	9.58998	7.81528	1.00000	6.58468	2.40310	1068.82968
42.86721	13.21551	124.84472	6.18644	7.88777	8.88914	59.53990	8.46978	5.51380	10.13361	69.95780	8.08960	9.85487	5.26936	1.00000	8.16309	6.80029	1069.28615
69.82104	14.43563	-117.29198	6.51913	10.35089	8.16927	59.43616	6.33025	8.15177	33.03699	55.78423	8.72076	7.62218	5.14829	0.00000	7.52918	45.78253	1059.47246
39.60834	24.03409	-70.92866	6.85667	7.47206	9.33086	67.22466	8.39884	6.54741	42.52787	54.07697	6.95658	5.62493	6.68179	0.00000	5.41971	5.26240	1162.60115
57.75777	14.28308	83.62389	8.84646	8.50686	7.52695	69.03073	6.13142	4.85683	53.30972		6.52213	10.21446	5.08635	1.00000	9.80738	9.08403	1160.02429
40.24680	10.40224	-9.24671	8.48998	8.19315	5.84876	55.26485	6.62063	6.29749	38.72706	82.44593	7.58877	6.40625	6.41229	1.00000	11.97775	6.40238	1105.12821
55.28385	-9.47623	117.63083	5.53343	7.09364	9.81661	44.44395	7.85072	7.51540	35.50056	79.83406	7.15019	7.45245	6.84938	1.00000	7.89925	4.02907	1190.05404
54.75044	33.67346	37.49338	7.11739	7.77731	7.86773	51.65120	10.26761	6.74492	55.62047	47.25118	10.40138	6.81199	9.15717	1.00000	9.85493	7.21846	1161.40329
52.74049	10.19835	-88.64235	7.88272	6.34974	8.75107	40.57639	9.08319	9.84229	46.09273	55.58878	7.30551	8.47765	6.63456	0.00000	8.81848	2.95560	1092.37774
49.39996	27.98817	-82.35176	6.48720	8.88012	8.41150	40.03385	8.68040	10.47025	27.71809	67.07821	8.04982	8.55127	8.89889	0.00000	8.83665	12.28502	1138.45608
58.46282	14.71360	15.00835	8.18976	6.93285	6.60646	43.86640	8.16902	8.92986	51.14942	52.49675	9.46893	8.10863	6.24120	0.00000	8.31787	2.52296	1179.41853
39.87941	12.22574	37.55	9.86846	7.89116	6.72650	48.14643	7.89702	10.79097	6.03333	39.07379	7.54401	6.87078	4.81478	0.00000	12.35467	5.31178	1072.39810
53.53518	27.95071	8.70745	7.33240	7.69564	5.25240	62.45138	9.23214	9.04091	49.03685	44.50007	8.47781	4.91452	6.75288	0.00000	7.14675	4.82755	1066.42888
56.29028	15.60816	121.06761	7.85585	8.02136	5.58282	46.20926	8.01985	9.48772	12.35275	71.93404	9.29517	5.80094	6.70710	0.00000	3.85621	6.92547	1078.70104
49.64431	18.54294	14.51472	8.14845	7.22151	8.33785	60.80283	7.63937	7.87346	35.89972	49.84423	8.77154	5.55232	10.96702	1.00000	10.15300	3.85380	1125.35451
44.08126	30.71787	-122.24092	7.79454	7.97101	10.15760	43.71699	7.55213	8.85743	47.4943	45.74816	4.69936	8.02103	8.33387	1.00000	8.11587	4.72564	1172.02008
73.26504	27.36130	15.87735	7.72567	7.07678	7.16894	45.88605	7.76565	8.46312	4.94273	62.78600	9.33223	7.59228	5.07949	0.00000	9.40568	5.02293	1138.36844
53.20466	11.08000	-52.2	8.02988	8.91242	11.71836	35.46924	6.04094	7.75741	-28.44917	69.78289	10.33505	12.21065	6.95929	0.00000	8.88825	12.16156	1087.43877
38.88478	31.82780	-88.27205	8.40915	7.99008	11.77937	19.81738	6.29596	8.14933	44.27804	65.88283	8.12988	11.40328	7.42501	0.00000	7.70381	5.41261	1162.55321
37.27843	0.79441	38.01667	7.09852	8.31411	6.78688	56.08374	7.89039	7.68577	11.85	60.37229	8.84711	6.11633	5.29632	0.00000	2.96751	8.34043	1087.61657
77.04978	13.29548	73.06784	6.57626	6.41985	10.51106	44.72125	7.68326	4.49042	25.13915	51.37643	3.29384	9.54683	5.51621	0.00000	7.06668	2.27002	1119.20979
57.15786	24.25546	68.49143	7.27758	7.68789	7.79713	57.56617	7.89662	5.85646	25.80565	46.48057	6.39535	7.93536	6.99553	1.00000	10.01383	4.63735	1185.93048
33.65480	-3.73566	140.72287	9.24467	7.69659	8.45852	30.46843	7.86578	7.42207	53.14657	53.55375	8.94543	10.06456	6.27334	0.00000	7.67992	4.77313	1063.32274
57.67981	1.18203	-84.23381	6.99059	8.12405	6.06866	54.77452	6.68382	8.44754	33.54428	53.25318	9.87174	6.23506	2.33763	0.00000	5.65172	6.36329	1142.99569
44.61766	12.36334	71.57118	7.36859	7.96796	7.33318	51.31293	6.97512	8.95915	32.87533	64.59465	8.33864	7.68123	4.47876	0.00000	9.95805	6.26880	1130.56305
45.93872	14.42809	-1.32471	7.54392	8.61545	8.31248	54.61521	7.00951	8.16827	51.40148	52.00764	6.94069	5.33339	8.66623	1.00000	9.12661	10.29500	1135.51604
40.51840	18.70768	4.92235	9.03702	6.20580	8.17933	51.49256	5.63160	7.66556	7.65649	68.88254	10.41738	8.84287	6.06170	0.00000	7.87630	2.12929	1101.78004
36.75304	11.58579	98.19151	7.11604	6.15575	8.89461	58.57297	8.07895	6.60713	14.0823	58.19343	7.04053	8.17661	5.66725	1.00000	8.29138	3.30472	1199.26591
48.46811	11.24029	18.28333	7.08601	6.41822	10.97875	53.93916	8.18310	3.77513	59.33333	58.18174	10.21377	7.85831	9.69520	1.00000	9.00726	3.80808	1180.28061
36.26719	5.30555	-96.72365	8.22254	7.84512	10.73775	49.24816	7.97267	8.79846	17.06542	55.27335	8.37033	10.79991	5.26299	1.00000	5.90654	5.31109	1079.11299
43.35848	10.55327	-6.90656	6.58208	5.90725	10.52724	51.97856	7.87446	6.99361	33.92866	51.56087	7.55388	8.21929	5.48843	1.00000	6.70692	2.32983	1194.91837
60.51715	23.39495	86.59611	8.65609	8.62905	5.49061	60.33130	7.52652	8.03753	25.87498	44.39566	8.58115	4.63782	6.05084	0.00000	4.19339	9.36640	1108.33430
51.26627	13.58972	84.13864	6.52164	6.42783	7.63436	41.45611	6.07912	5.75060	22.88783	50.13356	3.10555	9.57065	8.51018	1.00000	10.94993	2.38865	1053.02373
57.20437	5.27092	-89.10944	7.73660	6.85029	9.22833	68.52613	6.78913	10.65679	13.70167	28.65341	6.75291	6.19190	3.21476	0.00000	10.33903	3.45357	1116.31812
48.96203	9.45944	-48.29694	7.83120	8.87880	7.46304	45.49908	6.74238	6.99463	-20.87306	32.84951	10.49379	7.36403	8.13991	1.00000	7.25171	11.81188	1184.92950
44.75657	29.81234	-115.98391	7.61061	6.48987	6.11532	57.80234	9.86589	9.78639	36.20829	42.01148	10.08226	6.29564	3.72815	0.00000	5.82829	2.17615	1146.23530
56.19016	24.70110	43.67663	7.03772	7.60425	12.10932	53.59523	9.16022	7.64136	53.53041	66.88999	8.54874	10.46400	5.66135	0.00000	7.20872	4.65146	1196.76615
38.32105	-8.28907	83.62389	8.59914	7.45910	7.28684	48.12851	8.86837	6.47768	53.30972	46.13985	9.81048	6.33263	7.22010	1.00000	6.89022	3.02774	1164.81013
20.87014	8.02340	12.87117	6.97680	5.97661	9.42873	42.37803	6.39683	4.24366	50.23271	79.55600	12.22107	7.75631	10.86928	1.00000	9.03143	2.38168	1086.38831
31.55497	23.35668	-79.62603	9.77123	7.11764	8.59603	67.65193	7.07326	8.17488	8.88988	27.86314	11.44051	9.01452	7.02047	0.00000	8.38921	2.82858	1084.09523
40.97120	22.75680	-1.32471	7.31619	7.66782	3.52354	45.52815	8.68192	9.62102	51.40148	75.67239	9.06856	4.25328	7.24678	0.00000	7.81135	4.76253	1057.95320
46.43300	16.02893	2.44892	7.76848	8.27661	8.40119	55.15218	6.94521	4.84523	48.98693	74.97049	4.89266	5.48271	6.66109	1.00000	7.73161	6.97865	1117.90896
41.48343	18.40776	-80.58556	6.88392	7.30374	11.11949	71.67342	6.41511	7.34654	22.98212	62.58900	4.03106	9.93237	7.67218	1.00000	6.85579	5.54887	1139.47338
44.15342	20.61573	-120.45794	6.66095	7.43197	5.00865	54.55877	7.64767	2.29910	34.63915	64.70996	5.13623	10.06371	3.92084	1.00000	12.21999	4.58119	1182.04535
68.51080	13.17072	2.18247	7.73900	7.94657	10.79749	46.60013	8.51950	11.20178	41.41204	76.09113	4.78650	8.73567	4.52334	0.00000	11.19625	5.22748	1067.12292
33.51773	23.17934	-115.98391	6.39451	8.48043	7.91099	63.79314	7.23536	6.35181	36.20829	38.34970	8.93208	5.43399	8.24004	1.00000	8.94565	9.08035	1139.16479
65.84516	21.10453	100.48528	6.58895	6.46928	10.92441	64.00023	6.59721	9.35487	14.37395	49.18101	9.99068	7.70188	6.94511	1.00000	6.43202	3.49661	1132.23953
61.39791	13.86321	83.62389	7.65649	8.23727	9.49647	61.77031	7.52440	7.33474	53.30972	65.17083	6.91208	5.46697	9.14050	1.00000	9.95916	6.59810	1190.39675
49.28928	28.10546	-80.38297	6.20503	8.82685	7.89411	52.85516	7.05862	6.32709	42.8334	52.79989	10.27621	6.81430	7.54034	1.00000	8.48708	11.69844	1161.22475
55.35619	-6.39553	26.01649	6.80420	6.36475	9.34509	61.60076	7.48184	6.46237	44.43579	90.57508	11.49654	10.07454	6.21554	0.00000	8.08750	2.82268	1109.79501
51.11768	1.92125	-122.2608	7.47345	6.32398	10.56641	40.88038	5.90336	3.83782	38.17492	67.49344	8.94391	6.45097	6.14022	1.00000	9.21457	2.19806	1119.88182
45.35554	-13.59836	92.48278	6.94347	8.71999	5.78387	77.57102	9.04288	8.73089	58.23583	50.23379	6.79604	8.28934	8.58408	0.00000	8.25227	8.84530	1171.22786
51.40692	37.42900	-2.16	7.27688	7.68154	10.01348	36.98231	6.50041	6.96149	34.31	45.89787	7.71001	8.33710	6.06519	1.00000	7.39919	3.51429	1166.91897
59.27595	17.52397	76.56719	8.35910	7.94916	4.04989	53.25581	8.35224	9.85009	24.41288	67.91299	9.60578	6.05250	6.93816	0.00000	7.31148	5.34559	1193.40839
42.50745	16.95813	-116.37697	9.15708	7.27023	7.17532	59.62849	7.77819	12.70297	33.72255	66.53355	9.63032	7.23822	9.18449	0.00000	5.49660	3.85513	1099.43870
41.94139	13.17611	123.17306	7.13863	8.21745	5.66388	52.24371	6.68764	6.15215	41.27194	47.46323	8.74173	9.34259	5.52418	1.00000	11.58233	6.91591	1091.36048
44.51347	9.05516	88.1453	9.37682	5.76533	3.92406	44.36263	7.64584	9.10052	22.4711	51.43561	9.45119	6.49906	7.59484	0.00000	8.33305	2.32759	1156.46374
37.32040	8.59213	-1.64295	7.53137	6.71729	7.27441	55.78388	7.34042	9.94819	42.8139	55.42383	8.66142	9.19395	8.59874	0.00000	12.85069	2.18395	1102.16474
30.69027	8.21785	-120.45794	8.82905	8.45669	8.11228	52.50557	4.58301	5.99248	34.63915	47.49951	8.99209	6.58366	9.90007	1.00000	10.59283	8.14223	1091.60993
72.52544	12.79695	65.27258	5.78942	6.95428	8.02919	41.95240	7.38705	5.35429	58.04254	59.89600	6.19628	8.71833	6.55247	1.00000	9.70823	2.59587	1165.79889
59.70663	3.11024	3.1631	8.08650	7.59856	9.80959	49.88743	7.22431	6.03723	41.91738	29.25309	7.06794	8.47998	7.10822	0.00000	8.04762	6.02281	1168.12727
56.44439	11.56715	-65.71875	8.08873	5.76833	8.23190	45.19830	8.40597	9.53623	-21.44345	50.98033	7.72049	8.50756	5.17756	0.00000	9.09903	2.25116	1069.84163
52.40755	19.46003	-41.45861	7.94932	6.38800	7.25390	61.07666	6.26552	7.66848	-4.42472	68.82798	10.23983	6.99721	4.55299	0.00000	6.60857	2.98358	1106.06229
75.46302	22.84977	1.26738	7.25643	7.86017	11.58208	38.33295	6.55517	2.99428	51.84819	59.31746	8.30792	6.63452	6.77808	1.00000	9.04270	5.92411	1132.22879
48.58844	12.29090	117.27583	6.22184	7.74367	9.39655	23.70947	6.62607	5.88291	35.64889	48.43222	6.49883	8.24117	5.83050	1.00000	8.07251	5.16825	1052.43728
46.71107	23.77034	-1.32471	7.02779	6.67098	8.32461	48.04610	5.86685	3.56274	51.40148	43.02051	8.43108	6.21301	7.77843	1.00000	8.01767	3.87674	1069.40216
27.72341	9.54394	123.62494	7.97756	6.83969	6.82712	41.47001	8.11369	6.90835	12.37169	65.90349	8.94953	7.40305	4.83733	0.00000	5.67928	3.51609	1144.23660
58.65925	14.76680	-3.05	7.61763	8.10713	6.82868	31.01739	7.53727	4.57375	53.81667	47.28542	4.16602	9.09795	5.03757	1.00000	10.71552	7.17148	1194.51388
64.75485	10.41012	122.20488	8.31497	6.92021	4.49917	46.96071	7.78394	10.67673	29.98869	25.55691	9.23928	5.90993	10.08896	0.00000	7.34108	3.09677	1182.50019
59.28034	-1.32117	76.56719	7.44808	8.23138	8.40671	50.05541	7.39252	7.03178	24.41288	71.12170	7.72363	9.05192	5.49788	1.00000	8.73598	6.93437	1166.44446
42.03277	36.78097	-122.24092	9.28343	7.09376	11.26462	43.37224	7.54026	9.84756	47.4943	51.20395	7.79544	7.25042	8.84330	1.00000	6.65965	3.45143	1169.43375
55.16114	29.41661	-111.78903	8.48093	7.98196	9.37375	54.86171	7.44906	8.32248	33.35283	68.71578	9.77104	8.45905	3.93042	0.00000	8.21629	7.20780	1098.96610
55.23546	13.38260	32.88667	6.60637	6.82225	6.58858	66.31447	8.82041	8.10671	3.27833	61.29912	7.49448	5.35137	9.53942	1.00000	7.42290	2.73591	1104.95155
31.15845	16.04048	29.47306	6.38248	6.12624	5.97374	54.80693	6.65077	5.76828	0.49113	50.94860	5.45475	8.36027	6.01675	1.00000	11.81085	2.77839	1093.55267
56.41110	6.63650	16.86194	7.96392	7.57991	5.87372	38.40944	8.15931	4.98281	54.58048	58.79660	9.19022	10.03895	3.65126	1.00000	10.82914	4.56168	1093.58924
27.30738	-10.36675	43.2379	6.97008	7.56316	7.68701	41.64674	8.62289	8.18976	50.06	29.76641	8.70093	6.74934	3.69547	0.00000	9.11464	4.10652	1076.89388
57.81143	10.60439	111.73861	6.72775	9.59230	5.93443	47.53892	6.15233	8.56048	35.20889	65.66263	9.05357	6.59265	6.95697	0.00000	7.59963	22.59259	1196.09427
47.45176	15.41394	139.6853	6.73719	7.69584	8.45215	54.86613	7.64593	8.55297	35.815	72.90536	8.21101	7.86759	5.88373	0.00000	7.77437	5.23837	1144.09607
28.31168	-3.23426	9.00472	5.38232	7.65638	7.19884	59.10364	7.27113	7.68940	4.2475	78.04678	9.80039	6.61371	10.15907	1.00000	9.42074	5.92316	1184.91987
44.91204	27.00936	-94.41551	9.24168	6.01864	11.65773	65.07551	8.66213	4.46676	39.09112	64.60564	8.22106	4.86550	6.55659	1.00000	8.37250	2.26441	1074.26679
63.83837	16.67739	139.55028	6.77962	8.56280	5.55152	53.44606	8.39345	7.83525	35.30889	45.59829	8.24913	6.38493	8.44858	0.00000	7.95188	9.18609	1095.05890
40.73192	30.46899	-3.53261	7.45881	8.49619	8.21609	33.93059	9.41490	8.27734	40.42386	55.19722	10.60977	6.45160	12.10685	1.00000	9.49230	9.11344	1195.78469
73.47330	9.64381	144.09638	7.60845	7.24616	6.36447	62.08977	7.19631	8.60122	43.82634	56.70088	8.39837	4.86655	6.86094	0.00000	5.86998	4.70405	1162.30695
55.18266	1.98425	31.3237	6.46009	8.93636	7.00037	55.41818	8.26361	7.41506	52.4089	63.07045	8.73073	6.76372	3.46177	0.00000	5.27311	11.16925	1181.72969
48.54753	25.38378	4.25633	6.07654	7.41182	10.72016	53.37482	7.37132	7.81398	51.21187	57.57761	8.92085	11.74850	7.94809	0.00000	8.86699	4.18264	1157.26164
46.26288	29.34467	59.6	6.99578	6.55690	8.26796	51.43461	8.12801	7.94929	47.83333	48.51461	8.19362	5.40429	8.73916	1.00000	9.09551	3.04338	1180.61154
45.85700	31.48695	-81.79819	6.42108	5.77600	9.30203	66.83133	5.56979	6.85795	41.48199	49.72011	6.37751	6.53658	10.28278	1.00000	9.57902	0.76481	1176.24193
53.54703	14.46413	129.96972	7.13800	6.14328	10.82390	53.24523	7.30738	7.10166	33.4425	40.52529	10.76477	11.31031	6.55432	0.00000	8.27888	2.69133	1164.53073
41.00065	16.65131	8.88104	6.66495	7.14815	9.98650	49.95717	9.19060	9.84053	45.79377	57.28748	8.03635	10.12597	6.98100	0.00000	10.38477	4.28658	1186.09254
53.46730	19.27630	-42.19667	7.23930	9.59132	8.03791	55.73938	7.55650	7.13104	-21.41222	44.74544	9.39166	6.12291	11.53047	1.00000	9.32988	22.84131	1112.55303
36.66543	14.31405	48.26258	7.98686	7.06637	10.66948	48.32932	7.86039	5.91846	33.86419	63.17067	6.00006	7.74078	6.99088	1.00000	7.40955	4.03581	1140.17736
59.77612	9.72780	-67.15407	6.48931	8.57627	9.59195	58.57132	7.25191	7.80836	18.42745		6.50560	3.79183	8.53860	1.00000	10.43321	11.20266	1124.79913
52.45703	21.36474	-74.15987	6.30622	6.21497	8.96345	55.47477	7.36539	7.62561	40.82232	44.74485	10.96498	5.07199	11.36692	1.00000	10.69803	3.28451	1170.14209
23.60088	20.82412	-13.68778	7.65792	7.73458	9.15282	43.19226	7.91116	8.76133	9.535	61.66323	7.27023	9.21979	6.24351	0.00000	9.54983	4.36873	1195.52875
50.01866	18.07140	-116.37697	7.22438	8.15467	5.83539	49.83840	7.72732	8.25091	33.72255	62.15561	9.02852	6.44638	5.91797	0.00000	7.24383	6.61208	1088.68142
65.40181	19.75355	-93.08883	7.88747	8.24152	8.41010	45.35826	7.71372	7.53936	45.16024	44.48482	11.90055	5.31394	11.84282	1.00000	9.78197	7.96098	1189.59818
57.70838	8.58167	-88.3162	8.11412	7.55335	8.59165	46.37081	5.08920	6.36231	42.24113	58.77191	9.11896	5.23288	7.05589	1.00000	7.06625	3.45919	1163.46973
47.30836	10.12033	3.1631	7.46642	8.52701	6.40171	67.77050		6.23945	41.91738	47.63050	11.25562	8.30005	6.93363	0.00000	6.11416	8.68522	1061.89650
28.75105	18.39145	-13.68778	7.64673	8.58944	8.71016	76.46950	8.20977	7.46359	9.535	30.29340	10.72968	8.92888	6.58022	0.00000	6.95605	8.77380	1076.70201
49.68430	10.62451	6.51352	7.59315	8.85704	7.87485	48.09966	6.84385	7.32728	51.19139	55.83780	13.24224	5.76069	9.43817	1.00000	7.79444	12.52237	1074.71226
30.85447	16.36751	102.56365	7.47448	7.88095	8.24071	51.38674	8.81235	5.48100	13.65805	50.01906	5.72406	10.03115	4.97790	1.00000	9.06569	4.65930	1084.91997
45.92515	-13.93977	119.58627	8.65188	6.20242	5.36993	46.49694	7.53465	12.88610	23.5654	56.86985	9.16484	5.52438	9.54463	0.00000	7.40729	2.50404	1185.03290
36.55062	18.50493	-87.45476	7.68986	7.51941	8.52693	41.81501	5.71978	6.14069	41.47892	47.19309	10.55718	6.47324	7.56453	1.00000	7.55116	4.60654	1083.95319
39.91635	14.75531	59.6	6.35526	7.13681	8.63552	65.25119	7.04739	7.46016	47.83333	57.02635	10.77123	5.91258	11.91959	1.00000	9.27440	2.43533	1050.54415
55.72111	-0.14063	120.89694	6.07520	6.44878	5.66815	42.66480	6.59445	4.29536	14.95472	66.84030	6.82270	11.31069	5.17912	1.00000	11.46961	2.06519	1056.17981
61.35095	19.02058	14.51472	6.39085	6.79960	5.35315	30.67815	8.23184	9.61267	35.89972	75.55597	7.67031	4.80145	9.55876	0.00000	9.38012	3.54527	1111.04164
72.15780	25.36182	-86.99666	7.30079	6.95253	6.22312	47.35492	7.69072	6.08685	33.45122	58.17457	7.66574	8.80122	6.36657	1.00000	11.45394	3.86723	1088.33031
30.77275	12.84598	-76.78319	7.50381	7.41831	10.30409	51.34077	8.36161	8.50872	18.00747	52.43068	8.23066	10.65654	6.15930	0.00000	10.52194	4.59538	1148.22275
54.25665	-8.84891	2.35739	7.59514	7.98977	8.62576	42.82261	4.44347	6.51896	41.63976	73.17319	9.45152	6.66318	9.74097	1.00000	8.06295	5.99368	1134.99080
62.78203	9.99957	2.44892	7.03387	5.63903	9.89764	66.21155	6.48161	7.67573	48.98693	40.83436	5.57712	8.60670	7.63801	1.00000	8.15178	2.62410	1121.53445
45.48197	9.51062	114.10479	6.66375	7.99186	4.33613	57.16134	7.68327	8.15035	22.37066	51.34542	9.68222	5.99969	5.88075	0.00000	7.14915	5.35189	1180.45156
37.23377	23.18889	78.95693		8.40569	7.41113	36.21013	7.98988	7.48071	29.21399	54.14686	9.98044	11.53771	8.99990	0.00000	9.90982	7.69865	1199.51117
40.63096	9.90268	-75.23266	7.06372	8.02416	7.97690	64.84533	6.96218	4.64182	43.1009	34.47126	3.34474	7.66026	6.98265	1.00000	10.23164	7.51661	1168.63114
70.50411	12.62885	-73.78458	7.60966	8.62950	8.67673	43.32832	7.18662	5.30712	41.0051	62.53025	9.49962	6.59240	7.87486	1.00000	6.80916	10.27494	1105.73651
46.56771	21.31935	26.01649	7.05249	6.43670	8.16481	58.34977	8.41905	6.66143	44.43579	46.22080	9.55081	6.39542	11.08208	1.00000	9.28820	2.88490	1092.73936
40.83151	19.86454	-95.30106	7.31229	7.96999	6.46128	46.67410	8.81795	5.39323	32.35126	85.53055	6.84224	9.24250	5.65785	1.00000	11.02899	5.29828	1103.88385
54.96977	27.23263	13.10984	7.15941	8.28873	9.38553	40.55953	7.23737	6.17328	51.30001	48.42073	6.67926	10.81356	3.79805	1.00000	7.21991	7.31218	1103.25728
27.64792	20.08868	13.10984	6.04711	9.69081	8.99731	49.15750	7.32049	9.85513	51.30001	44.68677	7.22398	7.63184	4.29707	0.00000	9.65721	25.02519	1059.28346
57.89541	10.69072	-48.62789	7.70840	7.43075	9.94888	63.30627	7.14026	6.84710	-17.74431	64.61824	4.73471	7.75526	7.24262	1.00000	8.04381	4.35778	1189.17010
39.59146	5.91707	-76.99081	7.29948	7.45384	5.08453	38.31550	6.99126	9.37941	38.96372	61.32774	8.68606	6.63304	8.42960	0.00000	6.76926	2.65553	1119.92773
52.74603	30.05901	-72.86843	7.21663	8.73104	8.28709	73.35453	7.28627	6.98556	41.27621	57.30955	10.11461	5.29290	8.78028	0.00000	7.36313	10.65358	1174.12334
52.93829	13.46689	78.15794	6.49886	8.39803	7.05087	35.58215	7.97008	7.69572	12.1277	54.71526	7.60855	7.20579	11.24951	1.00000	8.24346	7.70790	1175.80537
48.53123	23.79577	-103.42897	7.40949	7.25163	10.40353	43.96774	6.43568	7.81779	20.28527	48.10564	9.44719	9.37141	6.31119	0.00000	6.36601	4.07176	1154.87602
36.67218	7.48811	84.13864	8.56505	6.55236	10.81620	62.43040	7.40976	5.35417	22.88783	58.45067	3.13185	8.56255	7.65813	1.00000	7.47026	3.17092	1114.92131
47.54814	17.71291	6.26667	5.92246	6.99945	4.95222	53.67492	8.95666	8.32531	51.21667	67.71370	8.50009	6.74801	6.94410	0.00000	10.06251	4.61977	1119.65975
52.00986	13.10033	-8.2194	6.31587	6.54143	8.86568	71.34449	8.10583	7.26714	43.48961	60.67221	7.17431	6.84356	8.09528	1.00000	9.26691	2.73657	1056.50529
25.92496	11.50274	-0.74934	7.89608	6.90834	3.40638	43.69047	7.67651	12.28296	51.62907	37.86712	11.47140	8.99772	6.79189	0.00000	8.93098	3.03950	1115.43824
49.71233	5.30366	-86.58208	7.67683	6.91861	5.75068	70.21088	7.15733	10.61042	13.48082	46.10474	6.68394	6.64319	8.12845	0.00000	9.41669	4.14957	1152.09047
48.22073	11.39397	-75.87877	8.11525	8.42310	9.38056	76.09251	9.20957	6.72207	5.6561	59.56331	6.54772	9.15320	5.70218	1.00000	7.82463	8.70566	1190.09841
36.97922	22.31610	13.44275	7.73338	7.04284	8.41932	68.45747	8.11382	9.75150	38.07789	62.44172	8.69414	6.90102	3.93621	0.00000	10.31800	3.25773	1133.45812
48.18774	17.09866	74.80555	7.02134	8.81261	4.39662	52.70141	7.37977	9.83458	34.08565	34.19510	9.47428	6.82271	7.30588	0.00000	8.05825	11.03613	1052.41008
76.46202	10.27874	34.3869	7.73530	7.17960	10.23426	48.71496	8.15974	5.90695	11.8659	63.34487	5.84233	8.06438	5.42734	1.00000	7.18779	3.46134	1114.41221
54.28844	20.57526	-116.97725	7.73019	7.47240	3.15779	44.32394	8.44120	9.42793	33.92946	60.72215	10.83080	8.41418	4.97359	0.00000	8.27972	5.37572	1079.95785
61.54043	22.90181	48.87498	7.99765	8.59664	8.84900	61.80090	8.00689	8.87056	38.45598	67.85668	5.72413	8.30892	8.50722	1.00000	9.33904	10.10677	1152.97237
34.43720	-1.15238	114.51667	7.86254	6.41233	6.15988	63.82493	8.01225	3.80628	33.78333	71.66722	6.08019	9.39830	5.39209	1.00000	11.37978	1.52946	1182.72294
61.56845	23.75424	-3.05	6.58087	7.43098	9.85016	56.59897	6.87563	6.50338	53.81667	53.09822	9.47635	9.78441	5.49683	0.00000	6.07273	4.80020	1139.75311
66.71568	18.27062	-118.10583	7.93485	6.60209	6.53509	42.70284	6.84881	5.07297	34.09611	83.21161	5.29696	7.47616	5.71492	1.00000	11.26870	2.76749	1178.93101
