PAHs	O3	Pb	CO	latitude	PRES	longitude	C2H3NO5	PM10	CFCs	NOx	SO2	PM2.5	NH3	warning	TEMP	CH4	H2CO
4.64039	7.65615	64.70416	6.69794	60.97944	1052.76389	76.92421	4.54471	5.70825	65.88892	9.02350	6.48189	7.34283	7.11697	1.00000	4.81233	8.89637	61.12915
9.27574	6.87972	33.25911	6.83553	28.98002	1191.31942	77.70636	4.46111	7.29466	64.63010	4.83117	6.01078	5.51270	6.49162	1.00000	15.39672	8.58141	71.00466
6.14608	7.65212	37.77496	5.50680	48.52961	1065.12025	12.16179	4.94711	6.75704	74.54058	9.17889	8.00699	7.08484	6.59369	1.00000	18.74649	8.56395	44.88918
10.12898	4.30954	56.13160	8.64198	44.97639	1055.07481	19.61222	11.71660	8.38289	63.43542	4.37844	8.48976	5.99471	8.33799	1.00000		6.67258	61.01526
6.27011	10.36972	51.00428	3.84131	37.95143	1185.22426	-91.77127	3.78523	6.15023	66.48500	7.43009	6.13042	6.26129	6.34542	1.00000	20.07625	7.36521	34.05817
8.86886	4.54840	46.52448	3.88989	-11.94306	1086.08355	-76.70944	4.76580	6.91835	73.01401	5.10358	7.80232	4.30382	8.74841	1.00000	5.37247	8.39646	60.36582
7.73133	6.40264	42.59640	5.48716	29.53885	1151.96978	-95.44744	5.57411		66.12790	9.19185	5.95232	5.72939	7.62757	0.00000	25.49899	7.99805	75.94270
8.04880	7.01048	37.40623	3.15601	26.11527	1158.16840	86.59509	4.30340	6.39484	63.99088	6.39606	7.17980	4.09532	5.60033	1.00000	16.28663	9.85379	39.73876
8.44381	4.84052	39.28094	2.67797	48.43174	1123.53194	17.8031	5.90496	7.82818	69.95580	6.56308	8.00045	3.94404	5.37777	1.00000	17.93560	8.66522	47.12386
11.23222	6.34917	68.05543	6.55501	36.20829	1061.20307	-115.98391	1.80536	6.38550	88.25517	4.24001	7.63986	3.75665	7.65721	0.00000	17.11338	8.51319	62.74397
6.48914	6.11786	43.80474	5.82070	25.87972	1111.67447	-97.50417	15.96678	8.91378	54.08637	7.46430	6.71212	8.38312	7.01779	0.00000	12.50133	7.96001	52.78209
7.06354	6.02070	34.86465	7.03681	11.84962	1169.55261	-86.19903		5.01739	73.12636	6.05806	8.69423	6.19310	6.19605	1.00000	5.00263	9.05839	47.31066
5.87820	7.04625	62.94135	7.81863	10.31672	1188.18772	123.89071	5.34236	5.70775	64.37949	11.15121	6.54996	10.55556	5.81779	1.00000	14.58927	10.11491	42.84413
6.22446	6.10334	63.40213	5.55996	42.62833	1097.21845	20.89389	1.91724	5.67021	64.28218	7.95579	6.43750	6.07484	7.19844	0.00000	24.46607	8.92762	43.77915
10.78539	5.52787	32.12639	7.66783	-25.42944	1095.69671	-50.00639	5.12710	7.55959	55.53680	4.55962	7.18073	5.50167	6.92278	1.00000	6.92103	7.43241	56.16200
4.91870	6.46422	51.73247	6.80601	26.11527	1054.76220	86.59509	2.34463	4.27887	70.72247	8.81398	7.17709	9.35438	6.89076	1.00000	22.44940		61.34534
7.70513	5.68053	45.74952	3.57912	41.41204	1090.78561	2.18247	4.83879	7.22405	65.85145	6.89511	6.34153	4.44597	7.21981	1.00000	20.74663	9.19568	41.16603
3.11934	6.94105	51.92691	6.38378	49.68369	1050.64545	8.61839	40.43290	9.95077	84.31719	5.93313	7.79175	7.54038	7.42030	1.00000	14.51806	7.48124	57.22260
5.94079	10.02164	55.27860	5.45758	57.14369	1087.31243	-2.09814	6.39193	7.44245	69.35906	7.64258	6.71309	3.89447	8.67814	1.00000	17.79248	9.93334	78.73922
9.09863	3.19239	66.39810	4.29233	19.32889	1146.32455	-99.32556	5.05034	6.62798	71.81155	5.04231	6.06010	4.57195	5.09785	1.00000	10.55909	7.57914	58.57803
5.32490	6.96602	49.25258	6.58573	48.28259	1145.73316	9.72749	4.38778	6.32056	78.08119	8.34011	7.25295	12.28562	6.42437	1.00000	24.58913	7.89842	79.88047
8.72575	5.17260	58.42023	6.39655	51.04962	1185.38358	12.1369	6.36732	7.45919	87.69667	5.22979	6.16904	4.34511	5.83120	1.00000	8.64995	8.44468	50.98523
5.96481	6.72858	44.55844	4.81781	41.29444	1102.23196	69.67639	5.98189	7.71827	72.14283	6.83509	7.05451	5.94706	6.08145	1.00000	11.98408	9.67802	38.14154
6.10538	5.13951	40.92295	6.43757	26.18924	1111.28198	-98.15529	5.97271	7.74625	74.61846	6.79049	7.35175	6.58667	6.56726	1.00000	26.81845	8.40914	52.79001
7.14875	8.47119	47.81077	1.36951	6.46346	1164.74044	-2.31938	2.78114	5.88886	62.49183	7.01101	7.05110	5.01846	6.02170	1.00000	31.01287	10.05309	62.46908
8.76970	8.11320	54.32690	5.09622	30.29184	1187.29611	71.67164	3.11222	5.08839	66.36975	10.82762	7.46631	3.16456	8.62084	0.00000	23.41986	6.50650	49.74898
6.22494	9.27197	65.50886	5.69720	34.85	1162.03865	117.33333	8.58869	8.12327	70.59559	8.70087	5.88443	8.50476	4.27562	1.00000	16.19239	8.48201	64.65418
10.69838	8.29802	47.28494	5.96790	53.83333	1187.20416	-2.98333	4.12648	5.82887	73.37626	4.06309	6.31263	4.19055	7.82115	1.00000	40.94107	9.20249	61.88162
10.53118	11.43788	41.57519	6.76739	43.48961	1094.83010	-8.2194	10.69652	8.32058	74.91958	6.31032	7.95373	4.96949	6.54072	0.00000	-3.83092	9.22811	43.82627
9.82833	7.15320	61.65806	6.49349	48.28259	1053.82068	9.72749	4.19720	5.76201	73.29659	4.95044	7.94566	4.20313	6.06913	1.00000	13.13988	9.28581	23.08063
9.92616	6.96824	53.79796	5.53450	-17.83333	1088.64077	48.41667	13.71574	8.66901	64.98942	8.55528	6.33862	10.07091	8.11053	0.00000	15.18567	7.75594	57.86548
7.82959	8.46534	71.76524	4.75923	38.47917	1105.77543	-1.325	8.88918	7.83106	65.46993	10.43485	6.57538	10.55349	5.14494	1.00000	5.46547	8.01765	60.32386
7.68755	6.07140	44.68474	2.32274	45.79377	1189.89073	8.88104	1.92539	6.74898	73.15434	5.66792	6.87407	7.20055	5.51619	1.00000	13.65593	6.44220	34.88171
8.68485	5.94870	39.22399	4.98340	23.49668	1130.45443	86.68363	4.66476	6.20798	63.70982	10.94583	6.95437	4.52983	5.89190	0.00000	13.79049	8.50153	25.40241
6.97791	7.26915	39.79264	5.42788	37.56667	1167.06955	140.11667	7.08325	7.22484	55.16098	9.02281	6.69584	8.59317	6.80208	0.00000	-1.35882	6.66468	51.50924
5.40115	6.14639	41.06344	6.49523	-20.25333	1149.41998	-43.80139	5.66541	6.94878	64.56581	8.77352	7.18641	8.02842	6.52522	1.00000	17.78293	8.92458	42.18276
6.93758	9.51023	36.51778	5.54843	39.96097	1124.50689	-75.60804	6.93052	7.22986	65.06209	8.95362	5.88415	6.02589	5.16439	0.00000	22.75982	10.01556	68.07062
10.33534	5.24697	57.66079	4.89356	39.72943	1185.96432	-104.83192	3.20592	4.89203	62.45004	4.71845	6.64669	2.66248	7.23857	1.00000	11.91361	8.89127	37.65943
7.82415	9.59156	42.06075	6.58699	-1.26424	1132.70979	104.09701	3.00613	5.73833	77.22437	7.04345	6.31826	4.72279	6.19619	0.00000	6.36132	10.98949	42.69671
7.90514	9.33068	41.21246	4.03129	10.29085	1075.95828	105.75635	4.53580	7.22783	72.41419	8.85960	7.24341	8.45509	7.95198	1.00000	11.53483	7.81814	62.20055
10.52812	8.35504	47.24403	7.68990	33.93113	1158.04946	-117.54866	11.05308	8.43106	74.99744	5.20451	7.89689	6.66406	7.82951	0.00000	-5.23825	7.43348	58.90080
10.37336	9.11659	55.73288	8.60012	46.1351	1075.67675	-60.1831	6.84573	6.98888	74.70124	5.59618	6.69036	6.23385	6.12023	0.00000	9.61238	7.85562	59.03912
7.24896	6.06576	11.57124	4.95360	11.84962	1074.06396	-86.19903	6.29056	7.68317	66.95636	5.59884	6.54931	7.73789	8.25914	1.00000	15.83581	7.35328	41.09487
12.00189	7.32814	41.42478	9.34438	13.51825	1161.27880	99.95469	9.84316	7.95519	74.09329	3.72391	6.48703	2.66910	6.07507	1.00000	27.42222	10.04067	41.09751
3.32876	7.17894	66.42487	6.25528	44.80477	1177.85036	-0.59543	8.07040	8.09592	85.96492	6.42368	7.72662	5.66098	8.26112	1.00000	10.55809	7.70376	47.77725
8.35311	6.06454	45.46546	5.98546	-31.95224	1085.93077	115.8614	5.46258	7.21319	60.32458	8.38060	5.39086	8.18748	7.56343	0.00000	32.77457	8.06486	74.37142
8.83422	6.53877	57.02203	6.09911	-4.24444	1197.68347	-42.29444	7.45850	7.59561	68.17916	8.22681	7.58887	9.75185	6.62541	0.00000	10.47177	8.25059	69.60404
8.73784	7.56611	49.63699	4.04201	19.04222	1102.30055	-98.11889	8.12682	8.16602	64.46738	8.09710	8.19363	7.24537	6.57591	0.00000	13.15477	8.26308	33.29581
8.45168	4.25057	49.43498	6.10169	56.85836	1103.75432	35.90057	6.88173	8.06621	68.81644	8.62907	7.47861	8.46132	6.62321	0.00000	0.35828	7.78693	53.11925
5.37792	7.42703	52.98183	4.82600	34.31	1051.87149	-2.16	15.21595	8.91384	78.65660	7.03426	6.88037	7.16548	6.27652	1.00000	22.68084	6.94771	22.18318
6.31997	9.50969	43.18555	3.92570	8.88988	1100.63435	-79.62603	5.57062	6.37314	74.11357	8.33070	5.97100	6.83382	7.44691	1.00000	28.42790	6.74318	66.06615
8.17801	10.01271	71.86865	4.91090	9.535	1065.89455	-13.68778	4.87829	7.47285	77.68172	11.98117	6.87119	3.17507	6.39428	0.00000	19.94608	11.09306	32.67851
6.38488	6.34876	52.12670	6.05597	40.87329	1072.56997	14.43865	6.83534	7.51549	69.21608	9.32172	6.01039	9.38059	6.61671	1.00000	23.68136	8.57018	55.15235
7.85557	4.14251	52.70282	5.98839	30.29184	1183.96778	71.67164	6.59767	7.58742	68.55398	7.80654	6.99695	8.04779	5.52421	0.00000	24.45160	8.74480	41.79656
9.63993	5.93181	44.00999	5.25767	14.66	1060.54436	120.56528	6.04009	7.45131	76.71171	8.66571	4.63448	8.39505	5.87987	0.00000	20.00217	8.09561	41.99330
7.57678	9.15588	61.50175	4.42143	14.8361	1148.73884	120.97844	7.21416	7.71095	59.94172	8.93062	7.63725	8.95439	5.57922	0.00000	32.97273	6.73341	61.12029
9.13937	8.65510	62.37805	7.10497	43.16547	1058.20239	-77.70066	4.83135	6.40238	51.21582	5.66579	6.58604	3.00661	7.50967	1.00000	30.39584	10.82333	65.12110
9.14902	7.11577	40.37385	5.09966	15.46063	1104.69818	99.89166	9.55202	7.99146	68.77000	8.45458	9.40439	9.47439	8.16182	0.00000	25.67594	8.62650	67.12258
11.35973	6.81933	36.29971	5.57385	20.88197	1082.06307	85.83334	4.49156	6.32589	80.44299	8.12535	5.80877	11.07892	6.87257	0.00000	3.52111	8.61121	64.77301
6.69756	7.72702	48.82155	7.69784	38.55632	1084.84541	69.01354	3.59680	6.69257	51.01222	12.41884	6.81073	11.45048	4.80635	1.00000	-2.63790	10.31171	30.14066
4.35135	7.05885	60.23327	7.14644	-1.26424	1160.10794	104.09701	5.06400	6.31412	83.05731	8.03569	8.73102	8.21465	6.29676	1.00000	4.98322	9.26328	63.86762
10.48887	5.29383	58.14971	6.68569	25.87972	1177.83851	-97.50417	2.78641	5.96720	51.28278	3.83014	7.72904	4.46686	5.51312	1.00000	17.73753	7.21829	43.08594
5.20026	7.00042	59.92665	6.35845	1.6561	1116.15373	103.6032	13.75784	8.50658	69.87401	9.51401	7.86319	11.74814	6.82401	1.00000	14.65404	7.47478	64.39382
7.88131	7.34696	43.79092	4.73523	56.85836	1095.19509	35.90057	2.03193	4.53743	67.67845	6.54345	7.84759	4.21331	6.53712	1.00000	10.16798	10.07071	65.84792
6.19330	9.35544	56.04042	5.71932	43.32686	1191.79559	-2.98884	20.86140	9.20034	67.12962	8.45429	7.83410	6.41276		1.00000	-0.12316	9.45685	55.99747
5.04072	8.30756	61.38709	4.39213	27.71809	1171.48032	-82.35176	3.30882	4.27128	57.68958	9.14604	6.52992	5.49496	8.76176	0.00000	11.91533	11.08556	44.06804
5.06787	8.03701	31.02619	5.32902	34.06635	1098.47646	-84.67837	7.00777	7.65113	75.98844	6.87817	7.46741	9.09911	4.86605	1.00000	12.97482	7.26966	42.21224
3.63486	7.57635	57.18171	6.42916	31.82539	1113.95935	72.54064	3.94331	6.22365	71.28092	6.19174	6.30120	7.51813	6.68079	1.00000	7.28424	7.80862	70.54286
7.46026	8.06728	78.66127	7.33568	55.63711	1056.66541	37.38115	3.90118	6.70852	73.51876	7.42555	6.21485	6.92025		0.00000	10.60066	10.79493	51.52231
9.67501	6.25156	71.02127	5.69364	36.64852	1102.88378	51.49621	6.01521	7.45416	62.75728	8.54890	7.14688	8.55458	7.09588	0.00000	5.23812	7.95001	51.74734
8.86861	7.96605	38.20583	4.79722	-22.97056	1191.66315	-46.99583	4.68913	6.75020	54.84964	10.90273	6.27276	2.80397	8.35974	0.00000	17.37518	7.70419	57.98920
5.59280	8.30370	51.11902	5.81665	38.68712	1195.17195	-4.10734	17.01170	8.94936	53.95198	8.24436	7.13788	7.17812	6.61121	1.00000	-0.67134	8.59763	50.25568
7.81872	4.22556	45.26833	7.27395	42.50729	1181.79117	1.53414	10.14126	8.52879	59.31208	5.27974	7.02570	8.54878	6.79008	1.00000	8.03923	6.17584	55.31691
7.55756	4.60135	55.67092	4.76794	41.0051	1166.71380	-73.78458	3.82571	5.75835	56.45577	6.04422	9.01563	6.42864	6.67110	1.00000	39.92402	7.90170	52.63150
5.36685	7.44055	41.51174	4.94770	20.28527	1180.62677	-103.42897	26.78041	9.50944	73.61851	8.15576	8.70966	8.94690	7.60095	0.00000	10.83600	8.56039	29.07736
5.92993	8.21426	46.02024	3.49556	-22.53722	1155.80292	-42.98194	5.13476	6.37130	69.49143	9.06154	5.20131	7.86173	8.28475	0.00000	14.18629	8.18330	79.90068
9.34957	7.46701	34.16033	7.36436	45.44868	1166.39546	-73.81669	5.09692	7.00483	65.06503	9.28026	6.93601	2.53840	6.21050	0.00000	26.16438	8.62442	51.06883
5.72677	10.48295	29.74877	6.58507	52.4089	1166.07775	31.3237	5.69625	7.33447	67.40655	10.34934	7.95318	7.53735	6.28403	1.00000	15.58293		52.05318
7.60874	7.46481	67.36235	4.66540	52.53048	1171.69292	13.29371	5.79231	7.39228	81.38976	7.00263	6.16849	3.18128	5.79830	1.00000	31.22825	10.45746	63.45873
9.98664	4.92933	31.54122	6.17887	57.14369	1075.10057	-2.09814	2.74897	5.40714	70.70679	4.38887	7.46865	5.08861	6.59988	1.00000	17.25129	7.94155	63.99922
7.30068	6.98588	75.56465	4.93915	41.41204	1097.73239	2.18247	11.32835	8.53654	80.16043	9.19200	6.03525	7.71936	7.85263	0.00000	20.35126	6.01853	61.49922
8.52046	7.09677	43.11183	7.27423	-8.76194	1129.96864	-63.90389	7.37510	7.88923	59.81562	5.32341	7.31853	6.16033	6.99834	1.00000	11.39269	8.66621	63.17971
7.79979	4.28390	52.51901	6.04311	45.47885	1108.29523	133.42825	2.94388	4.65934	71.96772	5.60982	6.48645	6.19746	7.30648	1.00000	23.04546	7.47341	72.40923
9.30191	4.70163	64.66721	6.13176	43.82634	1092.66750	144.09638	8.43733	7.62241	65.22963	7.39543	5.05060	11.92981	5.58729	0.00000	5.46554	9.77480	63.86917
7.31800	5.56343	39.97561	3.60876	55.8736	1083.95747	85.4265	2.36599	6.28945	83.09148	6.07136	4.80777	4.06689	9.23445	1.00000	-8.99050	9.02400	31.53602
9.85625	4.80141	31.46636	5.26125	52.21099	1090.53662	7.02238	4.07557	6.75477	60.83615		5.09906	8.99850	10.38564	1.00000	11.88755	8.09613	54.64637
7.17955	10.02360	61.81696	5.31830	-6.91806	1162.39340	106.92667	7.74739	7.93778	64.01148	10.00522	6.36562	8.47216	7.14148	1.00000	-0.88956	9.02209	56.01430
8.78938	4.87957	60.14731	6.66336	-34.64966	1061.00647	-58.38341	3.87256	5.84590	74.07505	4.81614	6.29434	6.79859	6.51526	1.00000	32.96106	7.12690	50.60059
8.76118	7.28495	64.20821	5.49787	42.97086	1192.61628	-82.42491	14.57071	8.87653	61.62430	5.86741	8.45389	4.33320	7.05192	1.00000	11.32842	9.31988	43.23368
8.75332	6.66455	27.99154	4.62588	-32.45242	1105.71800	-71.23106	7.27914	8.11268	74.13154	5.05827	6.52872	6.36738	8.06270	1.00000	-6.02613	7.58517	44.77011
7.59699	5.94659	58.06358	5.69519	57.14369	1080.13619	-2.09814	5.94233	7.43002	69.31105	6.56647	5.31197	4.26323	6.03281	1.00000	37.44242	10.04369	53.32030
7.98750	5.18844	61.96014	7.02091	56.85836	1094.25070	35.90057	4.82203	6.16650	58.17138	5.11997	7.71462	8.29631	4.96343	1.00000	7.80506	6.85391	36.42964
7.62310	6.34419	44.71930	5.95805	11.50526	1171.13197	77.23826	7.11435	7.90295	74.50040	7.17823	7.86552	3.58221	5.96662	1.00000	23.00390	11.09356	67.50307
8.10397	5.43118	60.22212	6.11711	56.9083	1066.29770	60.8019	8.85242	8.13936	59.81428	8.40078	6.84911	7.46990	7.16553	0.00000	18.83069	7.53613	59.59275
8.93114	6.50456	50.01395	6.20227	-4.83	1074.20542	29.65806	4.24177	5.59834	65.69632	7.71498	6.03781	9.05010	5.77461	0.00000	12.55516	9.16445	46.46388
3.73800	9.49982	19.45434	5.43526	31.39547	1188.16525	34.75699	7.02701	7.19019	85.18936	5.63055	7.70166	5.36433	8.14748	1.00000	10.72682	7.80003	44.46667
8.37433	6.37710	52.82018	5.58129	13.70727	1117.34510	9.15013	4.52058	6.92497	70.12774	8.31509	7.03057	8.75071	6.56017	0.00000	14.18364	7.92123	56.77282
8.84133	9.22536	62.04278	6.40480	46.08333	1156.38899	122.08333	6.90197	7.39069	76.98393	8.10925		4.94521	5.60385	0.00000	26.24805	6.93403	39.92456
7.13909	8.90934	35.10195	4.58907	-20.88231	1184.87502	55.4504	10.67243	8.30109	60.37421	8.03918	6.33283	8.66826	8.27832	0.00000	3.36985	8.49808	22.89413
8.78415	6.48946	70.09712	4.90764	-19.32556	1138.37952	-41.25528	5.43030	6.99588	76.92075	8.46090	7.64527	7.30080	7.25144	0.00000	23.25810	8.38255	40.19870
7.60294	5.43355	51.95785	2.54169	38.72706	1148.14274	-9.24671	5.56473	7.41268	75.10764	5.76859	7.58181	7.14282	7.53945	1.00000	7.15697	6.89227	68.65729
8.10513	3.91413	65.37027	6.01684	51.4781	1179.09693	57.3552	3.06945	5.18763	74.09578	7.86196	7.66942	8.21080	6.69260	0.00000	18.91082	9.13543	39.50467
7.80714	4.15289	60.39702	5.03199	10.98778	1092.75309	-74.95472	3.27192	5.55266	68.92833	5.86966	6.80267	6.60650	6.20551	1.00000	10.93603	6.78417	38.77249
9.69772	8.23312	56.12437	5.00130	10.20898	1127.31405	123.758	9.25696	8.14989	74.96066	9.54488	7.06575	6.03485	5.79912	0.00000	7.91546	8.81066	29.32300
9.19829	5.06846	50.70610	5.28732	50.80019	1159.40831	7.20769	2.85817	6.10573	60.94307	4.24602	6.48055	4.88487	7.55047	1.00000	33.10654	8.03513	65.37637
8.65813	7.96187	33.47998	7.06059	44.99012	1077.75812	-123.02621	3.79493	6.39614	80.91433	7.12523	7.99611	6.41512	6.49360	0.00000	11.14610	8.94308	91.91249
5.68655	6.48666	46.16113	6.46977	51.65	1116.31232	-0.2	4.46845	6.51933	72.32443	8.45175	5.81237	10.57442	8.21752	1.00000	-2.49602	8.57136	54.03208
5.84700	7.94856	54.02059	4.09078	40.70995	1071.25144	0.57856	6.35042	7.06572	83.38110	6.23491	6.65692	7.98732	7.66001	1.00000	22.44231	6.64867	37.12108
7.85546	6.10937	76.35697	5.78549	45.44868	1054.84649	-73.81669	29.16035	9.59250	68.72953	8.24322	7.61530	7.65136	6.66059	0.00000	4.93369	8.49769	68.07351
8.08950	7.57077	57.10874	6.60319	55.25	1062.91842	24.75	6.12655	7.59681	61.83222	7.35385	8.99891	6.63426	7.43927	0.00000	9.39428	10.22666	51.91387
7.68546	6.03295	62.39755	6.43152	34.56861	1161.54262	105.89333	13.15255	8.67238	51.32056	8.31485	5.61428	8.48971	6.71545	0.00000	17.45421	7.60540	76.77855
6.66607	7.88505	31.45456	5.46593	33.03699	1100.09309	-117.29198	8.60262	7.85894	69.58247	8.52856	6.46790	9.34310	7.58338	1.00000	22.71857	8.87578	50.77756
6.41370	9.09686	69.97331	2.61060	40.68066	1103.47301	-73.47429	6.24946	7.73466	58.43796	12.81300	7.49934	4.45337	6.75540	0.00000	25.60388	12.68052	32.24164
10.90951	5.36760	26.44710	5.84492	49.5099	1131.98448	6.74549	4.45191	6.87955	73.63608	4.59749	7.35253	3.38970	7.95221	1.00000		8.47729	31.29587
10.76146	6.23826	51.43197	6.00181	39.96097	1176.41440	-75.60804	9.27317	8.28648	69.54007	7.90175	7.97603	7.59736	7.47759	0.00000	-5.79793	8.98327	52.31809
7.55955	6.29016	72.12639	4.64765	-17.83333	1129.15664	48.41667	5.83610	6.54775	63.02464	5.87675	5.60044	6.79854	5.82500	1.00000	27.20359	8.48321	49.50331
8.24022	9.72398		4.66440	-3.14306	1098.31871	-58.44417	5.36755	6.57478	75.80624	7.84649	5.03147	6.90636	6.98697	0.00000	20.47964	8.30234	68.66885
7.41371	6.25744		3.67702	27.71809	1103.51060	-82.35176	3.54466	6.40437	79.54135	6.96124	5.96594	6.81131	7.46268	1.00000	22.97637	8.60677	53.94302
10.03141	10.49381	65.53730	6.49545	57.14369	1131.61987	-2.09814	3.26735	6.96063	74.58696	6.50838	6.53303	3.50114	5.42961	1.00000	12.16031	6.92747	48.11981
10.29382	10.43999	57.12500	6.89485	16.68911	1060.24974	98.50893	11.40995	8.48863	72.19648	6.02388	6.24243	6.25875	6.42237	0.00000	22.53869	6.89582	52.14944
8.59318	9.98667	59.68136	6.31818	-28.44917	1179.33947	-52.2	4.15762	7.11869	65.16249	8.06778	7.62302	3.59759	6.72370	0.00000	21.69676	10.79802	55.37518
7.61857	3.70486	54.51282	7.38022	45.75279	1180.20046	130.57211	8.42054	8.07520	79.21255	4.56876	6.82555	7.87332	7.04981	1.00000	15.37403	6.03151	56.45630
7.86247	9.27463	54.35626	4.85238	43.96222	1133.90915	43.63417	11.55433	8.42783	68.76858	10.40736	5.12184	9.69892	7.21343	1.00000	28.86745	8.43132	43.11607
8.73753	6.43444	73.24460	5.80890	26.76628	1146.32574	83.36889	3.76692	7.74234	81.77869	8.80668	5.92842	9.18137	7.58298	0.00000	23.54401	7.58043	56.77708
3.62266	7.71085	56.62303	5.44391	43.71032	1168.96851	-1.05366	8.11989	7.41368	74.66435	6.10061	9.08944	5.99757	6.62308	1.00000	1.10366	6.87986	74.59186
9.51176	6.91314	73.39771	6.01510	19.04222	1133.12209	-98.11889	7.67853	7.72894	65.86048	5.62425	6.71253	3.61709	8.55419	0.00000	10.13005	9.75897	68.35146
2.77408	8.01766	51.22872	6.45752	-37.88333	1136.53135	145.06667	3.88554	5.96850	68.22999	6.20171	7.81356	9.21290	6.14461	1.00000	13.86511	6.69600	57.28125
5.74599	8.35351	33.57580	4.25532	42.16808	1060.33590	-88.42814	3.28765	6.30969	54.51105	11.37404	7.54220	3.77463	5.68322	0.00000	14.68197	10.63399	67.15840
7.02624	10.42712	41.98238	4.97999	52.4581	1143.53914	13.28702	4.68834	5.18928	78.98547	9.34656	5.09500	6.90401	5.89999	1.00000	31.69375	9.07544	65.44260
5.72239	8.72800	49.37590	5.84107	12.04161	1117.24877	75.35927	7.38997	7.85494	68.30344	8.76362	6.05658	10.65968	6.96517	1.00000	-3.67725	7.78126	44.33806
6.17872	7.07360	58.30884	7.57138	21.46527	1126.00332	83.97573	5.66856	5.40774	72.29708	5.14334	7.47616	8.37095	7.44013	0.00000	30.99281	8.24110	61.88976
8.28863	4.56191	48.76863	5.95954	-5.41667	1146.79363	38.01667	4.14071	6.10394	58.09480	7.67453	7.49419	8.95331	7.35303	0.00000	12.69180	10.07265	68.72050
6.51529	8.03824	43.10440	4.99751	38.72706	1092.14072	-9.24671	5.07363	6.59400	72.19153	9.21189	6.64376	4.51803	6.60033	0.00000	17.72477	8.96783	54.05751
9.27705	7.56726	58.98733	4.83687	35.8	1192.42550	137.23333	4.06244	5.76232	65.71351	5.82204	9.59092	3.99631	7.35176	1.00000	23.47006	9.50047	72.01919
7.95368	4.90507	33.94914	4.82294	40.70995	1076.35699	0.57856	4.02461	5.83173	78.34336	8.39149	7.78995	6.19524	6.51171	0.00000	31.27404	8.09187	53.02766
4.81875	6.43910	80.72347	6.94615	12.1277	1112.81698	78.15794	6.46246	7.53465	65.77325	8.35772	6.23669	10.50616	5.45006	1.00000	38.22753	8.27912	50.60876
8.23425	5.17852	49.99478	5.74132	-10.90889	1165.42786	-37.03861	11.09248	8.41311	85.93834	5.58718	6.75005	6.98063	7.30676	1.00000	19.92084	6.85691	37.17381
6.09400	8.08363	40.17445	5.74873	19.8173	1174.84408	-97.35992	7.21532	7.24053	60.24218	9.46097	5.99474		7.58000	1.00000	1.13271	8.12166	60.01857
5.02819	7.25421	51.01569	5.39705	50.79205	1177.49662	-1.08593	4.51774	6.12782	58.78868	8.13275	7.23212	6.99352	5.29636	1.00000	32.64972	7.27281	50.70308
6.14501	10.57352	65.97738	4.56815	-33.59217	1116.71805	-70.6996	5.80214	7.50744	66.00851	8.15113	7.49097	7.12235	6.42044	1.00000	12.46993	7.90409	52.34254
5.20296	6.56874	60.93271	3.19190	35.64889	1197.27291	117.27583	4.97508	6.71311	69.65868	11.73719	6.98581	5.88789	5.95255	0.00000	21.30903	9.91033	31.32082
6.89444	4.78882	47.41556	5.61454	51.955	1061.64846	5.22778	6.07400	7.42360	71.26569	6.66198	8.82076	5.41327	7.60656	1.00000	0.27998	8.53838	52.06436
7.02797	8.46959	59.25689	5.76751	13.65805	1160.58047	102.56365	2.95016	6.36571	84.49676	10.01473	6.43205	7.26373	6.50526	1.00000	11.33334	9.59941	60.11960
