PAHs	latitude	PM10	H2CO	longitude	PRES	O3	TEMP	SO2	Pb	CH4	NOx	C2H3NO5	CFCs	NH3	PM2.5	CO	warning
7.27998	48.21644	9.12999	58.59345	9.02596	1164.20743	7.27101	7.42870	8.53994	45.06823	11.22041	9.93256	0.25015	46.65834	8.10573	8.28519	9.80777	1.00000
7.36913	54.39635	12.19622	66.34472	24.04142	1144.03226	7.24009	7.00262	8.99886	49.83253	7.88996	6.52430	4.32638	42.89791	8.71326	10.41059	8.84073	0.00000
6.85400	37.73604	7.39659	39.43843	-120.93549	1058.09548	6.75898	10.42276	9.03708	60.38483	6.22813	5.85406	0.07682	31.75709	11.35288	10.59373	8.14019	0.00000
8.22594	58.63667	9.71138	40.81945	59.80222	1101.04132	5.58782	7.67727	3.91146	42.72512	8.23247	8.70744	0.39331	36.03910	11.65014	8.84454	7.58798	0.00000
9.33965	45.44694	4.49654	84.52153	8.62118	1174.23053	11.38551	24.10634	9.02037	38.12080	7.08550	7.98116	0.03226	36.49222	6.87514	7.32960	7.07711	1.00000
8.93481	33.7207	5.91022	51.66733	-116.21677	1125.19850	8.80847	25.93918	8.57956	64.34513	9.71312	10.42644	0.04733	48.58558	9.12637	9.13285	7.33510	0.00000
7.77930	37.31309	10.39463	58.02383	40.74357	1165.52852	6.02254	24.13363	5.90571	29.45691	8.49651	9.30790	0.75845	78.43781	11.17647	9.49795	6.52011	1.00000
7.01319	-28.24	8.18842	52.01131	-48.67028	1162.56750	7.02017	6.21498	8.50180	57.17718	7.13596	6.65413	0.12226	42.01021	7.77548	7.01838	6.42363	1.00000
6.83560	40.87363	8.41971	56.67443	14.34085	1164.62713	10.94761	23.76469	9.14127	49.62024	6.48003	7.40804	0.14093	61.39799	7.20234	8.56915	9.10571	0.00000
6.88327	-21.205	5.33824	73.20179	-41.88778	1100.71280	7.76121	15.78741	9.75745	26.42014	9.60670	9.79404	0.05294	44.90032	7.74178	8.94165	7.51587	0.00000
8.01235	14.62072	7.34680	69.64154	74.83554	1108.93769	8.82513	10.97711	9.30971	43.62553	11.55500	11.24826	0.06929	53.74768	8.06406	7.98208	8.31844	0.00000
9.12181	0.51667	8.22794	53.83948	101.44167	1085.24660	4.85028	20.94847	5.70468	61.91057	8.16038	8.88751	0.12713	38.55518	11.09822	8.64636	7.85483	1.00000
9.36954	0.49113	9.02333	62.37381	29.47306	1117.05412	6.98122	5.70918	3.41764	59.84863	10.92715	8.88280	0.21106	45.02809	9.98945	9.93795	7.15478	1.00000
7.33335	53.59782	9.34436	43.87405	34.33825	1065.57621	7.64559	27.12776	4.37426	50.93440	8.09796	9.36352	0.27872	54.23187	9.23106	8.92371	9.43713	1.00000
8.35896	25.13915	5.35407	57.19431	73.06784	1076.22319	10.18829	15.75375	10.25142	65.20048	7.26084	5.83023	0.05662	27.56152	8.43493	8.35364	7.86115	1.00000
6.98297	39.57582	9.25564	48.21794	-105.11221	1188.53208	6.33808	24.13362	7.03553	45.75150	9.59541	9.05262	0.26675	65.81600	9.81849	10.89167	9.31757	1.00000
6.91430	44.98901	9.87797	53.18837	38.94324	1156.99205	6.51105	29.82615	4.77541	59.36675	9.14992	7.89732	0.47737	53.51272	10.38306	6.90387	8.81894	1.00000
6.85565	18.87813	9.18531	46.94590	72.93924	1185.53486	7.59445	15.28952	7.20220	46.79189	12.36453	9.10944	0.26047	39.30826	7.21430	7.01207	7.09943	1.00000
6.48557	48.28259	4.15668	68.90261	9.72749	1142.97788	9.99325	15.70860		48.85804	3.82269	7.13118	0.05196	56.93826	6.24710	8.06441	8.41324	1.00000
8.35449	53.53395	10.30684	27.53883	33.72798	1193.25074	7.39167	5.80306	12.74270	40.09515	7.64104	4.88126	0.67959	41.28051	8.06873	7.22833	8.77213	0.00000
8.53870	45.0408	8.23424	52.24932	-93.263	1129.80377	8.11616	10.00769	8.47521	30.63234	6.13829	5.69850	0.11147	39.07043	8.19890	6.67798	7.63799	1.00000
8.55285	40.72586	6.31894	56.31566	8.55552	1061.43058	10.07965	20.53303	8.73674	47.62348	6.73656	7.83238	0.05494	36.62990	4.70429	7.43626	10.39627	0.00000
8.41375	-6.8	11.78681	42.52212	39.25	1159.97033	7.70448	-1.88887	6.74643	16.92154	11.88371	8.99031	2.88919	23.90922	10.03100	8.95409	6.98967	1.00000
8.09886	57.14369	5.51088	29.93197	-2.09814	1147.67447	9.52529	4.24988	8.17209	77.81356	8.02173	9.61798	0.04969	62.57542	6.04321	8.09070	8.99910	0.00000
7.81443	36.19278	7.51508	44.73334	117.65694	1117.96758	5.01711	0.86126	11.54964	53.59849	4.89136	3.62506	0.05889	40.30602	13.56535	8.46593	7.61890	0.00000
6.33426	3.31332	10.20951	44.48549	117.59152	1170.74943	4.82248	-6.98262	8.32624	46.50431	7.21418	6.82798	0.64239	23.85598	12.74534	8.07631	9.30124	0.00000
7.60283	37.74615	7.46599	38.43059	-25.66689	1063.08218	4.99427	-5.21545	7.58366	39.92583	6.54354	9.02542	0.08280	15.04103	9.56736	8.41901	8.07450	1.00000
8.64494	57.47908	6.28525	27.80158	-4.22398	1156.66715	8.42702	18.18028	9.71901	53.45329	10.05813	9.93284	0.04376	40.02838	7.79842	6.83726	7.76197	0.00000
8.22541	22.98212	5.87615	81.76601	-80.58556	1080.30029	9.71363	11.75091	11.29601	33.73984	5.11604	7.14434	0.05859	42.15197	4.83027	10.53057	7.63189	1.00000
6.46560	55.85	7.90169	27.18433	37.56667	1087.81303	7.52760	12.52962	9.12471	68.68036	8.33439	7.58158	0.08359	55.85464	7.46962	7.78250	7.30295	0.00000
7.09894	33.42585	9.44743	59.78184	-6.00137	1140.33287	8.03897	3.79177	8.00775	27.14856	5.71070	6.38635	0.33700	34.08357	4.86222	10.59255	6.41622	1.00000
9.36406	18.51957	6.42511	48.02752	73.85535	1072.46261	8.92583	23.22198	9.05426	43.60257	6.16210	6.90706	0.06493	38.70833	7.91158	7.42954	8.03219	1.00000
8.90216	50.23805	6.32309	60.89225	8.86704	1093.52599	9.78470	2.53570	8.75883	51.14234	3.94835	7.17559	0.05726	74.58359	8.30759	8.42723	8.60587	1.00000
8.07206	48.98693	6.47788	30.82563	2.44892	1054.59034	7.03305	13.90215	11.16294	35.86018	10.41363	10.47154	0.05156	28.56762	9.03092	8.52840	9.46639	0.00000
7.97958	41.09246	6.57701	61.61489	45.36561	1146.46233	9.07202	5.64894	9.79833	48.39893	7.90808	6.13609	0.06505	50.99908	7.18596	7.89728	7.52505	1.00000
	-33.38056	5.88667	49.78619	-56.52361	1062.01957	6.34329	13.39001	11.33925	82.26635	7.93019	6.33666	0.04066	52.26715	12.03804	8.85401	7.37099	0.00000
7.58682	55.38752	9.17123	50.80540	36.73307	1149.28181	5.94827	26.29194	5.12193	39.62421	11.01575	10.33831	0.24991	39.39564	10.44136	8.46915	7.47472	1.00000
7.49347	55.64776	4.63920	75.57050	38.02486	1147.10596	9.96984	3.30644	9.26608	24.82504	5.30383	8.74428	0.03897	50.93591	7.48043	7.64815	8.63325	1.00000
8.19341	12.74482	7.81402	38.19128	4.52514	1126.95117	9.57378	14.82297	7.27484	31.95363	4.06186	7.28589	0.11430	68.84565	7.05723	6.76290	8.38356	1.00000
7.69880	40.65995	12.47782	30.79056	-111.99633	1158.36284	8.06563	24.82906	5.67958	57.80573	6.95666	8.45200	5.73576	76.69581	6.83365	8.44408	8.29634	0.00000
9.25622	-7.01833	9.28614	39.73994	107.60389	1142.32090	7.00150	5.64184	5.76492	63.25708	9.14293	9.12120	0.27732	53.57682	8.75658	7.69677	7.80256	1.00000
	40.92298	7.86199	70.81668	14.30935	1113.77421	6.37149	21.33512	5.58309	44.46584	11.91726	8.44679	0.10228	44.18259	8.70560	8.61453	8.46690	1.00000
7.71161	36.76639	9.23061	56.38971	3.47717	1184.00390	5.41030	20.94101	5.12420		10.93120	8.40929	0.25347	45.81336	10.61539	5.71157	8.64892	1.00000
8.82068	29.65163	6.14753	70.15834	-82.32483	1135.33456	9.16345	11.44227	9.64288	52.96864	6.06272	7.50065	0.02649	38.86312	5.97682	7.10149	8.88935	1.00000
9.53272	30.46907	5.01131	57.96084	70.96699	1143.55061	8.36836	13.69729	7.99448	38.39543	8.33661	11.16121	0.04251	64.04897	9.10175	8.09621	8.95201	0.00000
8.36712	17.30858	7.86393	45.39979	97.01124	1086.96371	6.01555	6.81702	6.03281	44.26773	8.76403	9.17215	0.09185	46.65360	9.23347	8.76913	8.84216	1.00000
6.11475	38.72706	7.55807	15.03207	-9.24671	1181.57779	4.80028	11.53296	5.13986	43.64337	10.61857	8.20459	0.08455	41.68520	9.75126	9.28171	7.45593	1.00000
8.27099	3.3285	5.40610	52.51955	99.1625	1071.99732	5.08975	9.73711	9.33727	46.35848	6.46985	7.05235	0.04711	36.57883	12.99049	9.92496	8.64537	0.00000
7.39271	35.72917	9.59173	42.97383	10.58082	1101.12965	6.72620	17.94970	8.33886	45.92716	8.13533	8.51855	0.35167	52.03525	8.68887	7.94040	7.15296	0.00000
7.16717	48.07667	9.83411	65.33932	8.64409	1127.09635	6.46278	-8.47337	7.56721	67.40816	5.99606	8.17534	0.44688	48.73759	9.10662	9.50596	6.45592	0.00000
9.24082	-4.26613	11.01645	44.90273	15.28318	1116.51936	5.96210	29.21315	5.21177	33.13819	7.12471	7.74487	1.36591	58.25561	12.13802	7.60437	7.58140	1.00000
7.65318	47.76232	2.48945	21.49093	-122.2054	1130.17992	12.26589	33.80206	10.36001	50.54152	6.33582	8.29874	0.03950	48.60390	8.21882	6.77580	7.05900	1.00000
6.03601	53.53395	9.82024	62.47570	33.72798	1134.45319	6.12943	21.69072	3.70147	53.12728	8.42746	9.08259	0.42560	38.39246	11.72723	6.82706	7.96273	1.00000
6.87916	14.64056	7.59811	50.63087	104.64992	1085.72511	7.39340	18.22869	7.69791	36.54717	6.22997	7.78655	0.08649	60.16745	9.15385	7.94292	7.18564	0.00000
7.53219	-5.85746	6.39280	49.71743	144.23058	1144.40124	9.74863	6.64597	9.17526	54.08739	6.99241	7.04901	0.05454	45.70448	6.23348	8.43149	7.10637	1.00000
7.83869	43.1009	6.33692	37.24462	-75.23266	1191.65505	9.49626	8.88158	9.25262	73.22940	7.18227	6.30453	0.03311	48.06969	7.76734	7.02673	8.66887	1.00000
8.60718	-34.28853	5.96059	50.91601	146.05093	1143.10332	11.07893	7.20490	8.00677	44.04966	5.74198	7.39225	0.05670	51.46632	7.75404	8.98106	6.92560	1.00000
6.47084	51.4781	6.07727	54.28318	57.3552	1077.08499	9.73176	33.40001	10.32497	48.90673	6.96214	6.95062	0.04856	30.32044	5.23875	7.46558	8.92234	1.00000
8.77277	36.33011	2.17570	19.49519	138.89585	1161.19129	10.69401	6.26541	11.49541	32.68112	6.67274	9.96821	0.05399	51.33983	5.34997	6.22195	7.64652	1.00000
8.40776	54.8421	6.62420	47.96137	46.5813	1181.41624	9.40166	15.31648	8.18389	37.70912	6.33513	6.83975	0.05589	36.93234	8.43441	8.09525	9.40927	1.00000
8.57048	60.02427	8.46162	21.57760	30.28491	1081.64525	7.75110	4.23714	8.54516	45.51793	6.41349	5.85508	0.14426	30.38950	7.39461	9.20848	8.74195	1.00000
7.60833	43.54072	6.45796	56.88655	-116.56346	1188.90450	9.60679	17.08970	8.16900	60.20147	6.83128	7.45750	0.05043	46.07625	7.06006	5.84483	8.20960	1.00000
7.05195	14.37395	10.04230	74.68887	100.48528	1086.65320	6.38127	25.28748	5.18135	67.33207	9.14545	9.51722	0.54235	64.64540	10.59507	6.91577	9.65955	1.00000
7.77266	-19.65	6.70270	50.47990	47.31667	1106.63122	10.13865	26.35692	8.77970	45.62997	7.36529	6.71344	0.04717	51.64251	6.14620	8.11717	7.86039	1.00000
7.44704	38.38479	9.66274	58.19553	-0.76773	1100.72570	7.06046	11.48091	7.89284	50.25065	7.96818	7.62896	0.35974	56.75623	10.12177	9.07930	7.69244	0.00000
7.37469	47.64995	9.22317	25.98368	-117.23991	1186.20864	8.77954	6.42458	7.76169	48.55526	5.18486	5.18123	0.25264	71.35093	7.87213	7.35464	6.26433	1.00000
8.96982	37.51803	6.52011	70.10921	15.00913	1151.86378	9.67419	36.95079	9.48673	31.74610	8.21954	7.68949	0.02728	47.01252	5.59993	8.82952	8.34280	0.00000
6.99007	55.82885	6.57289	38.00024	-4.21376	1168.76570	10.52487	22.42609	8.46637	73.50433	5.48967	7.06718	0.05457	37.42945	6.76786	8.19863	7.99087	1.00000
8.24537	12.37169	6.43380	72.69750	123.62494	1060.04589	10.70168	20.35010	8.47253	59.33816	8.28601	7.79100	0.04071	56.17033	3.89306	7.86430	6.76476	0.00000
8.46983	50.7236	7.53311	41.06687	-3.52751	1197.65398	8.94497	10.08949	10.24438	41.50922	11.33445	9.47114	0.07070	56.10409	6.40592	7.33715	8.95321	0.00000
8.95250	38.38479	5.90070	33.03841	-0.76773	1128.29722	8.31437	19.19977	10.83368	71.56381	7.36397	7.24026	0.05073	40.76870	5.88920	8.32982	8.55323	1.00000
7.87798	42.50729	11.09204	45.99064	1.53414	1125.51364	8.09211	17.62508	8.27681	81.98299	9.30698	8.79989	1.47587	44.01986	6.44540	9.59453	8.12785	0.00000
7.77229	45.43341	8.99676	50.28306	-73.86586	1099.93801	6.04649	-0.73736	7.16820	55.60892	3.95911	7.14910	0.21285	39.06137	7.99714	7.95803	7.44569	0.00000
7.05525	36.76775	5.23124	71.59001	2.95924	1113.43050	11.22625	11.67871	7.97147	51.62955	5.84002	7.49674	0.04174	28.58683	8.29853	8.24497	7.56011	1.00000
8.19184	47.64995	4.38318		-117.23991	1149.52847	11.82385	25.45939	9.04836	62.54953	7.28343	8.03093	0.05818	54.11578	6.99567	8.96556	8.22998	1.00000
7.82229	41.14676	4.64441	48.17879	-73.49484	1147.96974	10.28837	25.01714	9.31239	51.52457	8.73322	7.54794	0.04863	48.91443	7.63718	9.57058	7.39397	1.00000
7.27461	40.78206	11.17201	41.36889	72.34424	1185.86120	8.00163	14.30658	5.45523	40.69956	7.35025	7.53515	1.58902	34.43683	9.28230	8.20626	7.44762	1.00000
8.51516	32.87533	5.76531	43.98574	71.57118	1100.27737	9.96772	14.62878	9.13533	63.36085	5.26781	8.35576	0.05730	68.84029	5.88471	6.69971	8.80428	1.00000
7.46140	45.49428	7.36433	78.69301	-122.86705	1134.35680	8.29074	23.88182	7.57659	63.77349	5.72390	8.10219	0.06775	61.10417	6.83688	6.98927	8.42129	1.00000
8.28507	34.25628	7.12958	51.79991	-78.04471	1060.72505	7.60674	14.41750	10.85537	56.44577	9.06763	5.36069	0.06019	46.93816	6.43445	7.23531	9.31628	1.00000
8.01493	47.05	6.99595	66.16228	15.46667	1107.27286	4.71455	18.21333	4.17900	49.71065	7.49262	7.25822	0.06680	49.63187	10.19691	8.09656	8.14010	1.00000
8.05868	20.22816	5.05210	38.15221	-103.5687	1169.35982	9.57343	10.58190	9.55105	46.04318	6.60040	8.52300	0.02650	38.71477	6.40755	7.70050	8.93987	1.00000
7.64800	30.17746	4.71439	27.57969	-81.38758	1131.33265	10.28797	18.53105	10.19445	66.26260	7.96258	7.06629	0.03432	50.53660	7.60344	7.77006	7.79042	1.00000
9.62585	-8.28333	4.85123	64.36879	-35.03333	1090.93804	10.08985	24.32376	10.99668	52.45077	8.81374	7.86587	0.05377	40.41680	4.03473	7.07852	6.80979	1.00000
8.27427	36.61954	8.79928	59.43780	4.08282	1091.26875	10.67731	24.89586	9.51955	66.56765	9.39901	8.29120	0.16277	43.90001	8.16928	8.58106	8.10155	0.00000
7.55338	31.92923	8.59786	55.31657	34.86563	1141.50938	6.53789	37.47467	2.51798	45.88678	9.40658	7.43027	0.16352	35.48404	10.21718	7.18308	8.17127	1.00000
7.97666	48.90472	10.56214	50.63623	2.2469	1140.43357	5.14895	31.27434	9.66968	28.78259	7.07626	5.14886	0.89980	48.96781	12.88258	9.09341	6.85139	0.00000
7.91156	53.78333	9.84332	61.23516	-1.06667	1184.85009	5.30438	25.46938	8.93520	52.29450	6.59102	6.58715	0.44807	27.80744	10.96481	8.47146	8.11857	0.00000
7.78693	48.90472	4.39542	38.28858	2.2469	1118.38949	9.39782	8.03451	7.52536	68.17945	6.98722	9.49825	0.03804	15.04281	6.38835	6.51085	7.02635	0.00000
9.39727	40.72586	7.42501	29.98382	8.55552	1148.72352	6.65468	25.97456	10.60524	52.30157	6.83878	6.21214	0.06405	22.95821	10.74232	8.09635	8.95951	0.00000
6.44929	41.80753	9.87266	67.17661	-87.65644	1148.85242	7.18014	34.18916	8.25503	47.42766	10.78897	10.89158	0.45935	57.84908	8.69870	7.25105	7.87697	1.00000
6.64692	40.98894	10.40126	46.92874	28.67582	1127.92519	6.83388	16.94158	4.29023	52.87967	10.97929	8.95654	0.75876	44.10272	10.33567	8.15575	8.40145	1.00000
8.40690	43.61058	5.61638	53.11290	1.33467	1057.99708	11.58419	24.68876	8.94653	49.92378	6.03716	6.67507	0.03621	40.37360	7.13219	7.38702	7.79087	1.00000
7.73411	-20.25333	7.44768	47.65368	-43.80139	1183.10216	7.85669	14.38182	9.93886	34.16032	6.63696	6.36929	0.07502	45.58225	8.60867	7.27572	8.36300	0.00000
8.10396	-19.72806	10.33900	50.20676	-50.19556	1165.10131	6.87577		6.97519	32.46068	9.26614	9.99808	0.71341	53.02022	10.07263	8.08023	7.12879	1.00000
7.46732	41.63976	6.86060	43.29311	2.35739	1050.51867	8.76008	12.66147	10.04904	48.49110	10.43362	9.13239	0.05950	52.79177	8.14114	7.22860	6.87916	0.00000
7.92221	37.95143	10.74197	24.22975	-91.77127	1073.25322	7.76134	23.86613	2.77990	62.38169	9.52514	9.14490	1.04814	16.45085	10.54683	7.95351	7.58169	1.00000
7.35428	43.16547	5.23106	48.85719	-77.70066	1109.24664	7.52901	33.76334	10.18556	59.90013	10.14506	9.90641	0.04599	50.35606	5.97987	8.00399	8.13355	0.00000
6.51633	41.09246	5.48637	34.76385	45.36561	1095.72696	8.12973	12.35039	11.88152	74.18203	9.08932	5.89311	0.04196	33.49462	7.10877	7.94466	8.16164	1.00000
7.45291	53.59782	9.93068	47.17711	34.33825	1077.28657	5.22573	-0.52903	9.09909	49.14772	6.79255	7.69824	0.47804	53.25687	8.88226	9.22542	8.27532	0.00000
7.46575	-8.73508	9.79039	47.76128	24.99798	1052.92791	5.72800	7.97995	9.34776	45.03464	5.91073	6.28102	0.41473	53.05406	9.75466	7.67480	6.16751	0.00000
8.97836	51.21187	9.61747	40.16157	4.25633	1095.55694	7.23637	13.06937	6.96907	37.98912	5.73656	7.79196	0.37991	44.00535	7.82155	8.15757	9.13488	0.00000
6.98939	8.35122	9.17277	52.72959	-62.64102	1125.66237	9.32892	24.64056	10.71227	67.10439	10.20971	9.20682	0.24815	59.18532	10.13643	7.75459	7.98695	0.00000
7.37825	22.37066	11.42888	54.79874	114.10479	1150.44282	8.16885	16.27906	6.17976	54.28704	10.33226	9.45361	2.03935	33.16442	9.28385	7.81135	9.79034	1.00000
9.16240	47.83333	10.47110	30.70796	59.6	1054.61017	7.10654	5.29577	5.72787	84.02245	9.21929	9.63129	0.79355	68.19863	10.42598	8.03848	9.45567	0.00000
8.42808	11.00599	10.06652		77.5609	1123.96478	8.03476	15.47296	7.70144	51.16652	9.63261	9.02377	0.54667	50.55533	8.17195	8.34308	7.72869	1.00000
7.03686	43.16547	5.15458	41.25596	-77.70066	1099.19968	7.22518	7.82844	9.90893	59.59347	6.28624	6.43781	0.03926	37.11974	9.26885	9.01687	8.63104	0.00000
8.22904	-25.42778	6.80948	33.07988	-49.27306	1191.02144	9.28444	17.00444	9.45940	54.39196	6.16346	6.47249	0.05421	43.10255	6.75291	7.99602	6.07065	1.00000
9.49638	60.97944	8.71083	62.19451	76.92421	1151.11405	10.98955	-1.87413	9.64967	54.39455	8.89088	7.37221	0.16581	37.66731	6.69108	7.36060	5.81585	0.00000
7.59906	51.30001	9.83566		13.10984	1063.52901	8.14068	31.41380	10.10791	75.66615	9.40644	9.91965	0.44562	38.80645	7.10543	8.02407	7.40660	1.00000
10.88553	50.88506	9.22441	45.03051	4.07601	1113.30560	10.60528	13.28067	10.13623	54.64833	10.68178	8.52301	0.26340	40.34379	6.72256	6.54576	8.95542	0.00000
6.32015	38.07789	9.40093	49.34538	13.44275	1074.59211	6.78270	7.38747	6.08454	43.25069	9.81005	9.22635	0.28813	50.24641	9.78084	8.67649	8.61415	1.00000
5.79884	37.19723	9.51721	72.96827	122.05228	1112.52043	6.93772	13.30287	9.09139	31.58125	10.10832	11.23352	0.33166	56.74267	8.27403	8.21977	8.45864	1.00000
8.99006	43.16547	5.92728	48.29133	-77.70066	1113.39139	8.25867	21.87609	9.55636	72.95062	10.33717	10.30652	0.07138	63.56663	7.29104	8.39586	8.17180	0.00000
7.97055	7.50251	7.27489	55.46498	5.06258	1164.36173	8.01351	16.19762	11.35826	45.43707	10.14196	9.06864	0.07353	52.21704	6.87937	8.06640	7.81571	0.00000
8.77646	27.52948	2.42459	60.10027	68.75915	1077.94866	9.04891	4.35691	6.85980	40.90086	4.62089	8.96739	0.04440	39.86361	3.41742	9.63106	6.67666	0.00000
7.31633	-4.16694	12.11452	30.25691	-40.7475	1184.66376	5.57704	21.13097	7.51610	24.15313	6.38034	7.46098	4.03787	44.55057	9.69752	7.04595	8.78718	0.00000
6.67733	53.53395	7.76291	36.90559	33.72798	1107.02849	9.28036	15.20046	9.09152	36.33276	8.87841	4.74360	0.06877	36.14147	7.09815	8.10588	8.29881	1.00000
8.29057	33.43443	7.49810	23.64430	-5.22126	1069.83319	8.16139	27.84557	10.39630	43.53862	5.35646	6.22883	0.07789	66.92673	6.12823	8.79603	8.62779	1.00000
7.00163	53.53395	7.75639	25.08243	33.72798	1185.10288	6.52810	17.14026	9.13750	30.61079	7.50596	9.66472	0.08636	62.25015	7.59041	8.25271	7.86915	1.00000
8.90593	51.955	9.04806	44.13834	5.22778	1141.64269	5.58983	18.61270	8.04306	52.52286	8.29261	10.10904	0.21283	36.52981	9.99645	7.26053	9.54653	1.00000
6.89786	57.30185	7.03793	49.02144	39.85331	1124.66181	8.86744	16.53446	10.22628	51.12903	9.38906	8.85900	0.05176	40.82380	6.48950	8.18675	7.96401	0.00000
7.37552	44.31771	9.55574	46.41950	9.32241	1055.69474	9.94279	7.67748	10.64478	69.34753	10.48647	9.11267	0.35324	34.21284	7.57342	8.49784	10.19255	0.00000
7.62840	41.91886	10.36121	63.53947	8.73812	1159.19645	7.13128	14.37731	4.89702	83.07168	8.98050	9.21432	0.73712	78.35403	11.01608	8.30210	8.16976	1.00000
5.94415	40.93121	7.15784	53.19366	-73.89875	1099.37682	5.05759	16.36361	10.12901	61.84170	8.70242	9.92601	0.05925	32.53872	7.97891	6.46902	8.83653	1.00000
7.76917	51.30001	8.09358	48.97144	13.10984	1183.67368	6.75226	13.82547	9.43659	41.94042	10.55385	10.33344	0.09205	34.83786	7.59633	7.14146	9.40774	1.00000
7.95056	20.22816	11.29199	58.37930	-103.5687	1074.92697	4.87258	37.67817	6.71364	25.28818	2.72289	6.14986	1.77859	42.11750	8.83111	9.54861	8.48251	0.00000
8.50044	38.72706	9.68189	54.90682	-9.24671	1133.06015	6.47250	11.78365	6.21712	41.48996	9.69123	9.27628	0.39793	61.52092	10.20816	7.68122	6.07452	0.00000
9.14507	48.8449	5.72417	58.03443	17.22635	1142.30691	9.35463	22.38256	8.75885	53.94327	8.23092	9.60420	0.05491	35.29762	3.42287	6.23779	8.42699	0.00000
8.40233	33.78333	6.67167	52.44116	114.51667	1111.79598	8.73669	17.26975	10.65573	36.19447	8.02741	8.35851	0.02826	52.96406	4.83816	7.64368	8.19616	0.00000
8.81054	52.86147	7.54838	51.27733	9.5926	1102.71854	4.64740	6.80772	5.12749	48.28224	8.69363	8.53471	0.08125	32.61223	10.70711	9.22860	8.26328	1.00000
8.65115	33.92946	8.07442	50.19504	-116.97725	1185.01116	7.94008	7.27530	10.63355	75.15373	8.74183	5.17333	0.13300	40.31684	4.99256	7.62864	8.28229	1.00000
7.74740	41.0051	4.58444	63.98360	-73.78458	1101.30910	10.72321	24.85834	10.46367	54.61796	6.28990	7.40374	0.05459	32.35721	6.86386	8.00369	8.67031	1.00000
7.15676	9.89206	6.97311	64.37146	43.38531	1151.67165	8.02680	13.01548	8.82553	58.38207	7.04066	6.40504	0.05741	40.59408	11.24603	7.20281	7.73778	0.00000
7.53739	20.14298	4.51413	34.95644	-77.43532	1199.18568	8.28147	33.00303	8.95796	48.62232	7.88295	9.47769	0.03560	66.47554	5.69601	8.86709	6.55345	0.00000
8.45466	43.54072	4.01878	49.80215	-116.56346	1133.38560	11.75366	21.48415	11.24949	60.92067	7.16287	7.75155	0.01902	68.70481	4.47658	7.39953	7.43226	1.00000
6.35982	57.47908	5.76694	42.48766	-4.22398	1176.69226	9.35924	25.09238	8.41203	58.97224	9.03661	9.74236	0.04525	34.53726	7.86784	7.66292	8.09124	0.00000
7.73368	41.27621	4.83645	45.37413	-72.86843	1114.58076	7.72306	26.85320	9.27522	56.83315	10.31456	11.13347	0.04158	45.86721	5.14449	8.89202	5.82520	0.00000
8.43173	48.8222	8.80495	51.10633	2.12213	1083.71376	6.75404	0.68389	10.00367	55.98456	8.03966	7.63443	0.18333	54.77309	9.77249	5.65639	8.20555	0.00000
8.55513	46.18396	10.71550	58.08491	6.10237	1160.02050	6.72460	16.15381	9.09396	95.10239	9.15737	7.31591	1.05193	45.15450	10.97830	7.92480	8.62995	0.00000
7.30507	3.3285	7.81009	67.31600	99.1625	1077.63331	8.71651	20.98393	8.76442	41.66701	6.18272	6.13989	0.08528	50.32136		9.38122	6.87274	1.00000
5.34602	37.95143	10.59396	59.32324	-91.77127	1156.16402	8.76993	6.73793	7.93463	48.32640	7.48056	9.64076	0.90646	12.40103	7.83064	6.65427	8.52346	1.00000
7.52303	55.82885	10.50386	76.87760	-4.21376	1195.02759	7.16309	30.37419	5.64565	30.86513	7.82227	9.17657	0.84893	61.71454	10.29125	7.43429	7.94079	1.00000
