NH3	NOx	CO	warning	O3	PM2.5	PM10	latitude	PRES	CFCs	longitude	TEMP	PAHs	C2H3NO5	CH4	SO2	Pb	H2CO
9.18054	5.92912	7.54759	1.00000	8.23649	4.85099	6.75087	-34.74785	1059.64540	44.52653	-58.70072	7.93018	6.95226	0.23022	9.96308	7.29419	78.78633	51.52271
6.97993	6.27893	7.34119	1.00000	8.57887	6.83567	8.16933	53.81667	1151.92165	57.81010	-3.05	28.40470	6.29464	0.31800	9.74518	8.67845	39.61597	33.53934
7.29612	5.53631	6.30397	0.00000	6.28295	6.58428	6.52112	41.8542	1058.81301	52.85637	-87.66561	19.14251	8.19908	0.13940	9.41898	9.12218	54.73489	24.73383
5.41024	7.48217	8.27637	0.00000	7.56398	5.90449	7.15119	6.46346	1088.22823	51.74000	-2.31938	25.37788	8.18784	0.14916	7.83044	7.85444	29.52105	53.60290
5.78557	9.49933	8.64165	1.00000	7.14296	9.80421	9.84306	50.23805	1126.20484	56.37274	8.86704	13.82710	5.75030	1.33743	5.78993	7.45297	73.68474	6.39127
7.48453	5.91508	6.32503	1.00000	5.88023	6.43408	5.89693	36.82167	1063.40649	54.48437	128.63083	11.35539	7.29158	0.15384	8.18813	7.93467	82.52313	54.69135
4.65005	7.10418	7.55291	1.00000	7.30159	8.84796	7.56593	35.88264	1060.53856	43.00759	-80.08199	3.92225	7.80865	0.19953	7.24402	7.41862	69.59023	43.36290
4.98995	3.33289	6.86307	0.00000	7.37535	4.75916	3.95245	-6.8	1125.31963	52.72994	39.25	27.38466	5.68623	0.05473	4.82031	7.55132	47.36105	45.98660
4.74998	11.08891	6.34582	1.00000	5.75026	8.16400	6.34728	38.58894	1157.49709	57.11484	-89.99038	35.73571	8.00955	0.15166	6.87972	10.21897	62.26425	49.15132
6.86762	10.10740	9.71474	1.00000	7.27516	5.94333	5.79753	55.54028	1064.95385	46.58537	89.20083	14.59624	5.99868	0.18386	4.93041	10.89231	36.58428	48.59161
5.75728	5.31751	8.00864	0.00000	7.85456	5.86638	8.34803	36.81667	1065.62288	62.11293	117.81667	24.61400	9.24337	0.36909	4.88459	7.07477	52.16348	42.53788
9.46160	5.90449	7.13012	1.00000	6.44309	5.43255	5.23224	48.98693	1159.36138	47.16315	2.44892	15.74316	8.11679	0.14649	4.90809	9.70601	75.07365	45.68071
10.68651	6.69951	7.88982	1.00000	7.76687	5.79460	5.75504	51.78771	1156.34456	68.25426	56.36091	13.49585	7.58281		8.91943	8.59737	57.80686	47.25127
7.11225	5.05379	6.82032	1.00000	9.34175	6.21743	6.33907	50.8	1184.65415	56.63998	3.16667	31.79628	6.49924	0.14194	11.15771	9.13060	67.72999	62.11048
8.37014	6.59700	7.63157	1.00000	7.67995	7.15772	4.53790	-4.5833	1067.73754	62.37934	15.16554	31.29934	6.49167	0.15517	8.72020	8.52781	57.16899	41.87178
4.40152	7.46511	7.60114	1.00000	7.10277	10.71798	7.05649	53.43333	1076.37107	45.10419	-7.95	6.25464	6.88879	0.18517	6.58152	7.50595	72.06382	59.42398
7.95443	8.15504	6.33417	1.00000	7.01698	8.57072	5.87845	19.04222	1138.06113	55.57507	-98.11889	15.54447	10.02451	0.14599	4.51314	7.26968	16.50679	18.62860
6.53220	9.04242	7.49037	1.00000	7.56964	7.82703	6.34107	39.43534	1121.59787	63.25909	-84.20299	37.49755	6.79733	0.15561	5.16458	9.04916	51.08480	52.77467
8.44709	6.07424	6.87609	1.00000	6.44787	5.79443	7.38476	4.73245	1184.25244	79.57752	-74.26419	13.28343	6.57545	0.21395	8.98639	8.35318	57.28851	28.86204
9.46347	7.61359	6.69008	1.00000	8.44752	7.94872	4.18746	36.20389	1153.20751	64.70095	127.08472	7.42003	7.41176	0.08501	7.42374	8.50331	63.59258	51.83356
6.99406	5.09516	7.55056	1.00000	7.91942	5.28841	6.93700	9.91861	1094.18609	32.68223	-68.30472	28.59336	6.54164	0.16077	8.28843	8.22572	65.65253	55.46139
5.39202	9.29910	6.85546	1.00000	7.33011	8.58303	6.69044	10.63504	1094.67133	50.14130	-85.43772	21.56639	10.08310	0.15096	5.78515	8.89367	57.82004	48.62464
6.03647	9.17416	6.71196	1.00000	8.03882	7.51058	3.42490	13.70727	1122.81697	65.65578	9.15013	7.14916	7.53083	0.11395	6.12980	9.60619	47.40519	58.02357
6.66354	10.86827	7.57796	0.00000		4.62197	5.89643	41.16704	1068.82253	39.19863	-73.20483	16.76937	8.27861	0.09349	8.25160	8.80730	62.38946	65.45148
7.80880	8.80341	8.21765	0.00000	7.48498	6.37217	5.86910	12.18441	1094.61506	54.81717	18.69303	6.45924	7.75855	0.10594	9.41066	7.84516	69.16891	52.78304
5.36780	10.69512	7.59237	1.00000	7.63754	6.92101	5.57938	34.86472	1196.40293	48.83326	117.55417	21.40574	7.27227	0.11650	6.98943	10.51505	67.60123	60.47089
6.09260	4.47622	9.21796	0.00000	7.56463	7.11647	9.05423	-15.21194	1164.57532	70.06073	-75.11028	24.17491	8.23929	0.63684	6.08443	7.50362	58.97258	42.71402
10.54947	7.59297	8.63603	1.00000	7.18006	6.57462	5.70661	56.56317	1143.32151	50.76703	-2.58736	6.21049	6.54244	0.14781	9.26210	7.56075	79.56012	58.85830
10.97398	6.08297	9.57970	0.00000	8.65886	12.26041	5.98450	43.1122	1090.77959	58.62443	12.38878	-3.18051	8.63183	0.12259	9.94342	7.73201	48.00805	39.70357
9.97318	9.08143	5.98951	0.00000	7.75520	9.99301	5.15532	34.15429	1058.83717	62.21981	3.50309	8.44117	6.38356	0.08862	9.34566	8.89232	42.12198	59.30887
7.33784	6.60034	8.63752	0.00000	7.07446	5.18985	8.74759	33.43443	1176.67852	57.14137	-5.22126	16.79098	6.43158	0.55412	6.36440	5.18681	76.49443	67.62553
5.19257	7.43567	7.30657	1.00000	6.73847	6.96977	7.53249	51.30001	1058.89644	55.22364	13.10984	9.83823	7.36914	0.23130	6.57242	12.63606	55.66426	42.66669
4.19137	8.08653	8.21698	1.00000	7.95186	10.31586	4.75271	-8.73508	1112.24877	68.03933	24.99798	30.33140	8.22305	0.12773	6.86032	7.77691	69.22999	31.31412
6.76156	4.93385	6.42890	0.00000	7.88092	6.12935	7.59988	40.64621	1144.59650	40.71758	-73.97069	16.09552	8.13033	0.21949	6.67873	6.19164	66.24809	38.29024
6.45853	7.48724	7.06457	1.00000	7.20599	7.33451	5.62396	51.12794	1140.49443	42.67723	4.21372	8.73619	7.07473	0.08946	5.59986	10.55550	50.39733	58.50482
6.76308	6.25093	5.81522	0.00000	7.98609	5.26629	8.20029	-17.73648	1093.65940	62.85246	168.31366	9.84430	7.20089	0.33017	5.57586	5.59060	66.38023	73.83010
6.67873	5.95829	9.32172	0.00000	5.74766	7.37110	4.44796	39.09112	1185.88738	69.10978	-94.41551	21.34394	8.09966	0.06638	8.71460	7.83604	33.38942	40.23421
9.95686	4.39209	9.73767	1.00000	7.62619	3.53775	5.57860	40.56754	1195.20157	52.32403	-89.64066	32.92126	7.47169	0.15977	7.99131	9.80060	54.69237	39.49964
6.50636	5.56523	8.72708	0.00000	5.51935	6.62420	8.62335	-4.16694	1128.58390	38.18175	-40.7475	30.95485	7.83665	0.47706	5.30843	6.47615	63.45467	26.47960
12.58979	5.48644	8.00766	0.00000	7.08631	4.99098	4.10049	42.16808	1127.87157	38.92333	-88.42814	8.90643	7.52240	0.10930	9.85203	10.78682	66.97725	34.15465
4.99657	8.34732	6.42803	1.00000	8.81535	9.47916	4.97226	26.76628	1120.63629	57.62210	83.36889	21.97515	6.31082	0.13202	6.31173	8.30050	34.74264	31.76989
5.98657	8.28082	6.78924	0.00000	8.75512	4.73248	8.53045	21.28306	1167.41026		-89.66123	10.71825	8.06058	0.41088	6.69670	3.95084	52.25234	30.07884
9.61645	9.37866	6.18923	0.00000	6.26175	8.56870	5.57067	50.75932	1127.21375	50.37812	25.34244	5.90718	8.14989	0.11255	7.66077	9.17027	47.71004	49.38297
2.94448	12.10390	5.95056	1.00000	5.47735	12.73660	6.19320	52.41667	1123.34493	50.04649	0.75	27.60487	6.36545	0.13154	6.69100	3.57241	74.86383	39.13419
8.80908	4.45694	9.65405	0.00000	7.24425	4.37668	5.10344	46.08333	1085.08858	63.44034	122.08333	26.50871	6.70793	0.10980	8.51040	9.71618	58.26985	57.70787
6.55426	9.26993	7.82913	1.00000	6.92468	7.74872	6.91917	12.18441	1194.20471	56.00668	18.69303	6.81817	8.76801	0.15137	6.40333	10.64111	30.07534	52.83609
6.25354	10.38655	7.09173	1.00000	5.91112	8.32030	7.19204	31.92923	1155.25946	76.75650	34.86563	13.80230	8.02138	0.17573	6.73195	9.33592	57.23086	50.08840
9.65561	6.59245	7.82746	1.00000	8.25244	6.30070	4.03722	29.22254	1145.19792	50.18403	79.5286	17.85350	7.76052	0.04885	8.13720	8.28148	45.80915	32.94819
6.55005	7.16671	6.49081	0.00000	6.94815	7.57664	6.42068	-21.205	1147.89685	37.81119	-41.88778	13.74818	7.41971	0.13740	10.95347	6.93237	60.93347	35.77409
6.56292	3.53385	8.62306	0.00000	7.03275	6.78704	6.71291	15.46063	1058.39250	35.19062	99.89166	16.27420	8.19527	0.15442	6.54626	7.26795	46.79613	30.95172
6.07870	9.26728	6.18317	0.00000	8.01645	8.48001	5.72432	53.81667	1105.20216	57.93726	-3.05	11.34088	8.28423	0.10231	10.48128	7.78854	68.55076	19.77025
7.54071	10.52651	8.36357	1.00000	6.57067	7.10105	7.47466	40.56754	1108.14618	60.22659	-89.64066	-11.03487	6.86818	0.25003	5.23356	9.00362	52.02613	45.81413
7.72934	6.35323	6.78938	0.00000	7.07099	7.30346	5.45192	36.81667	1066.95712	88.94800	117.81667	0.71530	5.03195	0.10551	11.37923	6.39492	66.63904	50.38126
6.73271	8.11872	9.79871	1.00000	6.19801	6.91532	4.14786	34.95303	1137.81820	63.32551	-120.43572	2.84666	7.09557	0.11073	6.42560	9.84646	52.38881	51.67329
4.80699	6.79454	7.53633	1.00000	7.88832	9.69968	6.48047	31.82539	1125.05939	55.66109	72.54064	6.95679	7.72650	0.11623	7.16204	8.83318	66.01772	50.89920
10.05106	8.19569	7.78502	0.00000	7.08349	10.04006	5.59321	41.82143	1152.27156	40.34054	41.77921	4.74837	7.84866	0.06990	10.60727	8.24132	51.42054	33.54875
2.94142	8.52091	8.36314	1.00000	9.39104	9.90851	3.65112	21.01858	1062.22946	71.89577	-101.2591	14.11397	8.65775	0.09563	6.28941	8.11187	43.31933	48.90460
7.42169	7.55706	8.09986	1.00000	7.41836	7.69869	3.49155	50.18545	1106.45894	72.26112	27.06365	3.29542	8.05254	0.13644	3.68015	8.20476	39.46140	65.71543
6.07977	5.36153	7.97920	0.00000	5.79389	5.36029	7.42924	11.00599	1139.61217	44.04467	77.5609	20.77370	6.87396	0.23592	5.28701	6.28609	85.24363	31.99522
9.55859	5.01931	7.59490	0.00000	6.37863	11.78467	5.61947	40.56754	1081.41369	37.27602	-89.64066	8.48719	8.01704	0.11300	10.94324	6.90271	56.95929	46.22396
8.22827	8.48464	7.71066	0.00000	8.26842	7.77214	6.22434	38.55632	1101.46047	64.71825	69.01354	33.00525	7.10673	0.17008	8.81320	8.78458	83.42945	37.56771
4.42922	5.34096	5.89214	0.00000	7.27100	5.39915	7.90483	33.54428	1170.66630	55.64235	-84.23381	15.30712	8.93851	0.25973	4.83669	7.58195	41.73146	41.28490
6.57077	7.73152	6.34845	1.00000	9.66502	8.04813	7.22071	51.40944	1100.05129	37.17401	46.04833	15.78803	6.75354	0.17143	7.14333	9.77778	86.82162	38.27183
12.25806	8.05184	9.44459	0.00000	7.01218	9.17193	4.87983	5.90702	1055.50760	65.77723	116.10146	5.55292	6.55838	0.08824	6.52990	9.43398	83.68876	47.81539
7.06953	5.90584	7.25769	0.00000	7.77276	5.98532	9.00752	25.49043	1151.12041	31.59247	85.94001	19.33917	7.97744	0.61800	6.62097	5.88844	44.93810	64.43459
7.74604	7.18208	7.14287	0.00000	6.40501	9.41484	3.08305	27.92333	1153.14104	42.84227	118.53333	6.61830	6.20205	0.12990	9.44067	8.41094	55.90550	17.63966
8.45500	7.92253	5.79924	0.00000	9.84607	7.98150	5.87140	46.09273	1160.65364	63.45379	-88.64235	25.13276	6.24035	0.16190	8.17568	8.05526	54.04316	49.94832
5.86735	9.62698	7.22875	0.00000	6.11955	6.39167	7.42288	-21.98333	1120.23536	51.44311	16.91667	8.59775	8.53030	0.24942	5.77754	9.46076	58.53570	68.74469
5.43586	8.45845	7.30851	1.00000	7.95414	10.79591	5.73698	34.9	1133.91776	64.77751	137.5	-7.59519	7.74764	0.08637	6.26660	5.80695	60.06917	31.66210
10.06579	6.87468	7.17443	0.00000	8.08522	8.50893	5.64179	-7.60361	1105.04035	54.91846	37.00438	-2.80482	8.14818	0.11171	8.15309	8.06498	52.01827	41.22543
6.22114	7.19106	6.63547	0.00000	6.40298	6.93730	9.69363	42	1072.03827	42.49895	21.32778	24.16375	6.57272	1.11114	6.64235	5.09710	57.28783	32.17169
6.94974	8.23233	6.83449	1.00000	7.27347	8.55514	4.80462	50.5107	1156.86229	29.67633	18.30056	12.38659	8.49682	0.09674	4.80995	8.11022	72.18246	48.84954
5.13061	6.16473	5.27664	0.00000	6.13752	4.95002	6.60529	37.1759	1055.69254	73.84736	128.9889	20.43380	7.25552	0.12310	6.06424	5.38078	23.31833	50.02329
7.45911	10.77317	8.11982	1.00000	7.94020	7.01116	4.55903	1.6	1091.82211	49.45688	103.81667	30.06793	6.99759	0.10864	5.11186	8.41487	52.48498	55.54796
6.16497	5.62360	6.52928	0.00000	8.08987	5.24057	5.61069	34.95303	1146.19226	60.60063	-120.43572	8.58608	8.26553	0.15104	5.91107	5.24014	57.22388	40.84070
7.95956	5.71984	6.66322	1.00000	8.22793	5.69580	5.69106	8.79577	1106.61360	59.83807	-75.69947	2.65071	6.74221	0.12182	8.71372	7.89088	79.91982	63.49955
11.70952	6.84379	6.44048	0.00000	8.52832	9.75543	5.53990	-6.91806	1087.21033	40.40282	106.92667	0.67126	6.58649	0.07191	7.58922	9.45611	51.67767	57.48440
10.68708	6.49494	7.01910	1.00000	6.91197	5.88676	5.24074	26.67319	1179.01916	44.66192	31.4976	22.95185	7.52662	0.13926	9.09363	8.71372	51.69248	41.65505
8.70648	5.83419	8.00589	1.00000	7.52822	6.06903	5.87948	40.98894	1108.19970	45.14602	28.67582	32.96184	8.16471	0.06951	9.28734	9.48145	45.62635	51.38167
3.31266	9.20996	6.56689	1.00000	6.33473	10.90237	5.36646	-19.72806	1116.17947	56.59335	-50.19556	2.51957	8.23588	0.10963	7.41759	6.78797	50.73081	48.95529
7.24575	6.10453	6.44180	1.00000	6.79475	6.99160	4.33357	40.65538	1195.69163	42.45774	-74.38987	29.34848	7.69055	0.09113	7.40885	8.08295	32.11203	55.79830
8.04565	9.28235	7.72172	1.00000	6.51335	6.58769	5.81693	-31.95224	1130.29259	59.75698	115.8614	25.01419	7.25317	0.15615	5.43203	11.00968	56.80712	57.31932
10.30146	7.02049	7.24920	1.00000	8.05932	5.02477	5.86740	38.58894	1091.93913	62.13030	-89.99038	4.53204	8.27175	0.10281	5.50324	7.41279	51.26245	42.70844
7.48448	6.96075	7.00800	0.00000	7.39375	5.82709	7.73873	-29.2975	1141.41056	74.84001	-51.50361	22.71966	7.08320	0.25146	6.40697	4.18143	55.71667	60.06699
6.13529	7.26852	7.79221	1.00000	8.40051	10.20650	3.46762	37.73222	1152.06306	43.82697	115.70111	34.19940	6.68188	0.13547	10.54162	7.72532	39.12841	38.86216
10.06867	7.00403	8.00287	0.00000	8.32212	8.43494	5.32689	27.0174	1073.89282	34.53623	49.62251	17.84873	6.28877	0.14765	9.43164	8.45399	48.10140	44.67743
7.03656	8.16162	7.76465	1.00000	7.97867	8.42563	6.58242	36.08497	1144.05488	67.59861	9.37082	8.90549	5.06064	0.14488	5.19480	8.65274	57.62966	56.27458
5.53710	8.90195	6.65316	1.00000	6.12446	7.69106	5.79661	-21.44236	1175.11662	36.41583	27.46153	19.05243	6.92517	0.15945	6.83195	10.71170	49.85949	63.13305
6.77369	5.05160	7.56746	1.00000	6.89075	9.25184	5.21822	36.92574	1170.67307	53.15732	14.72443	19.79100	6.98593	0.11989	5.87079	8.72622	62.23283	51.39193
10.36322	9.41482	6.35558	0.00000	7.47975	9.00525	5.91598	23.49668	1197.86417	49.34332	86.68363	13.72814	7.81274	0.10770	7.29062	9.70451	64.28809	70.07821
6.56458	9.29404	7.32598	0.00000	7.49823	6.51894	6.18746	18.00747	1197.53101	55.83724	-76.78319	18.47585	8.10123	0.12040	7.58770	8.57288	78.95393	31.07127
4.36789	6.63843	8.01146	1.00000	8.63933	8.22968	4.94871	35.21222	1101.38119	67.95828	2.31889	11.68533	8.27187	0.14658	8.30799	11.42016	43.04501	29.52048
4.73747	7.99459	7.56444	1.00000	4.83943	9.37212	6.56957	-22.97056	1065.94631	68.79636	-46.99583	4.98018	8.36210	0.15402	7.42327	8.81001	51.39930	44.45183
6.14346	5.00052	9.09259	0.00000	5.98830	6.64726	9.24261	-21.15	1127.85764	69.02269	46.58333	18.36497	8.36127	0.74968	5.25226	7.35624	71.67831	57.53610
8.72702	5.65927	6.67410	1.00000	6.85824	6.61251	4.66689	49.88307	1066.65328	51.78101	-119.48568	1.63367	7.72990	0.12365	9.55182	9.79251	54.03827	58.74022
11.25333	6.30661	7.27635	1.00000	8.43412	5.23549	5.90943	47.76232	1120.67573	62.42568	-122.2054	27.75985	7.08798	0.11407	7.91464	9.61298	62.40717	54.33337
9.91920	9.55144	7.61771	0.00000	7.05561	8.84214	6.33084	45.9836	1070.69895	28.13653	12.70038	15.70031	6.62715	0.13928	6.99478	10.02748	76.38411	45.97286
5.29205	9.11591	6.97232	1.00000	8.11002	6.78267	5.31990	-4.24444	1099.99612	37.14300	-42.29444	9.80840	7.92081	0.11885	7.04582	11.23917	85.93733	54.65134
5.70519	5.96178	5.59863	1.00000	6.68056	6.65828	8.29530	44.75874	1197.43243	63.11176	19.21437	4.86053	6.20037	0.38681	8.50280	8.09855	38.11942	57.98632
7.86538	5.70753	8.38780	1.00000	8.52425	6.43987	6.08528	-8.73508	1124.13885	48.52949	24.99798	15.66903	8.57932	0.12924	7.66656	9.80363	53.03923	38.76948
5.24673	10.50336	9.63595	1.00000	9.48593	10.34686	6.69786	47.83333	1067.84697	61.99942	59.6	8.18256	8.36002	0.13755	6.34589	6.20503	54.95692	65.48753
9.16528	4.48337	7.62601	0.00000	8.07194	3.15820	7.08345	23.73333	1165.48712	67.22485	114.68333	24.25607	7.36261	0.14756	10.33482	7.51692	61.19373	51.05219
5.55087	8.99534	5.15886	1.00000	7.48304	9.15351	4.48035	51.20219	1051.83379	48.79792	7.36027	6.84841	7.24846	0.08953	5.80565	7.70240	31.00709	62.32484
5.83626	6.10891	6.47161	0.00000	7.13653	6.38948	8.73977	52.4581	1132.27830	74.69081	13.28702	39.58220	5.36094	0.46493	6.84281	5.95863	44.51927	49.10808
5.23991	7.31507	7.80143	0.00000	8.41165	4.53085	7.93574	-10.91722	1097.89450	55.53422	-37.65	3.85995	8.60059	0.29046	5.53639	5.17226	45.55774	75.64853
8.49606	6.58041	8.65516	1.00000	7.93368		5.35955	51.08468	1192.07027	63.30911	7.11393	15.69614	7.02508	0.12234	3.51238	5.90302	52.85715	52.97705
4.81081	7.19874	9.51662	0.00000	7.05648	4.45271	8.76242	41.82143	1070.60646	57.18658	41.77921	14.89485	6.57772	0.47647	5.54256	5.72672	46.43990	34.66071
8.99420	5.57569	10.78514	1.00000	8.61682	5.30567	4.80419	51.08468	1187.65984	61.98071	7.11393	26.73745	5.91095	0.16036	8.74808	8.27158	53.50340	45.18004
7.52508	6.91410	8.72622	1.00000	7.48315	8.04925	4.24952	34.56861	1191.36494	61.21034	105.89333	25.02440	7.42396	0.09176	5.82322	8.64788	76.02475	59.10910
6.57489	6.58707	5.99664	1.00000	7.49251	8.38684	6.63021	31.92923	1178.64642	72.41041	34.86563	15.08289	7.11133	0.18425	5.34932	9.49309		64.28139
6.18168	7.92858	8.41031	0.00000	9.54789	9.30200	6.12921	-28.24	1199.97237	77.27250	-48.67028	7.09985	7.66415	0.12331	10.29003	6.90793	42.33270	66.20280
8.09200	8.74123	7.06038	0.00000	7.76642	8.83367	5.47878	12.95629	1089.61963	55.95558	78.27539	15.77087	6.20670	0.14917	9.03588	8.34614	45.62429	73.36104
7.66662	6.83133	7.84824	0.00000	6.69418	6.34894	10.67723	27.0174	1185.20379	53.69227	49.62251	15.23755	9.18558	2.77570	7.59008	5.31105	64.61088	33.79921
9.45322	6.15594	8.19131	1.00000	7.46374	6.80674	6.12437	56.11281	1150.70134	52.08561	69.49015	6.60629	8.40768	0.13407	9.39711	10.87076	70.48209	72.10053
4.88251	3.83815	7.66684	0.00000	8.17073	5.64002	6.24091	43.54072	1091.27887	88.25215	-116.56346	2.37789	6.11156	0.10666	4.99644	7.81171	51.88514	45.37684
7.34441	7.04577	6.81685	0.00000	7.76275	5.33323	8.29881	43.1122	1138.88978	51.25986	12.38878	10.94911	7.26783	0.36819	6.79878	4.24307	55.36140	58.65526
5.34059	10.43788	5.46557	1.00000	6.96379	7.26257	5.88543	52.4581	1182.10257	49.52489	13.28702	10.23417	6.11256	0.10094	6.80118	10.31910	74.87564	39.90947
9.63832	7.03619	6.99075	1.00000	8.69178	6.19132	8.25718	32.05971	1163.59726	46.71180	34.8732	13.57875	7.20818	0.32594	6.43176	10.45508	58.33143	33.02850
4.72675	9.07655	6.44941	1.00000	7.91179	8.90848	5.05726	-7.60361	1085.32790	59.99694	37.00438	17.37978	6.99429	0.11210	6.32904	8.36501	52.08001	37.99909
10.03417	7.25211	7.60979	0.00000	8.76691	7.93793	6.74112	51.67822	1165.26352	59.96259	33.9162	4.88658	8.28036	0.16310	9.13459	9.21309	64.27171	37.17525
8.81844	5.98087	6.51493	1.00000	8.01232	5.35035	5.51010	-8.28333	1146.45494	68.38161	-35.03333	-18.64883	6.88116	0.15361	7.45200	7.68094	26.90406	36.63572
4.75121	3.03399	8.69745	0.00000	6.22469	6.84123	5.67149	52.26083	1143.34000	52.32814	7.00417	2.76241	7.82637	0.11800	5.85110	8.34083	63.40636	34.24760
9.16460	6.87344	7.11818	1.00000	7.25713	5.54843	5.60704	22.19303	1135.24511	51.12114	88.18466	34.47092	7.62582	0.10962	4.48563	11.26460	43.91295	68.18736
6.80096	7.40507	6.90920	0.00000	7.69297	6.51365	10.39540	0.76755	1096.96778	55.51257	24.43973	-3.39047	7.77496	2.10474	6.97248	4.94128	45.71157	49.70049
6.06738	5.93971	5.76082	1.00000	6.22934	8.57696	5.50651	7.6	1124.02586	51.53155	4.18333	37.31765	7.76538	0.14725	11.59067	8.69734	46.84439	33.10596
7.95499	6.37345	7.07884	1.00000	6.63061	7.19019	5.91740	48.78232	1191.70007	44.00980	9.17702	26.53351	6.38258		8.29452	8.86978	66.17426	62.78074
7.29927	6.14130	7.90223	0.00000	6.12548	6.68714	9.07312	32.17629	1196.48894	59.53170	75.06583	13.94257	6.78363	0.62745	6.48415	5.59142	73.40454	28.46395
5.80741	4.91545	6.85852	0.00000	6.46772	6.46519	8.44848	28.88162	1131.57046	48.33364	120.03308	-9.11362	8.42418	0.39583	5.11077	7.06738	35.87846	60.90063
10.16263	4.46513	6.19047	1.00000	8.77506	2.90377	5.33780	50.64336	1122.76247	56.01746	7.2278	13.49750	6.47294	0.12259	8.80391	8.03613	83.90298	58.68181
6.84686	9.66577	6.65040	1.00000	6.46626	7.46519	8.11366	13.48082	1087.67446	49.60992	-86.58208	16.44620	7.22347	0.28625	5.77529	9.61024	48.83034	33.44823
6.11150	10.65377	6.48864	1.00000	7.95076	8.31495	6.34168	39.78504	1052.27692	53.12025	-85.76942	13.24336	6.67997	0.11537	6.02867	8.70849	52.65303	51.40163
13.60416	6.78150	7.23334	1.00000	6.90091	2.17173	8.67446	41.55815	1125.70673	39.13436	-73.0515	6.47084	9.15438	0.45233	5.71316	8.42592	50.89026	35.90638
10.48048	5.13638	7.28313	1.00000	6.82434	5.23032	3.48528	23.49668	1190.23273	68.07521	86.68363	18.52517	7.16619	0.07263	9.61466	9.17647	51.22947	53.19158
7.62284	6.42380	9.87880	1.00000	6.98299	6.75774	6.09000	43.50891	1171.74985	57.22933	16.43915	5.09952	6.61142	0.15199	5.98648	8.79148	57.85048	51.72204
12.50771	6.79510	7.63372	0.00000	8.29987	11.32163	5.47989	-2.90055	1156.88588	44.95984	-79.00453	7.81769	8.10103	0.13173	8.65864	8.73679	43.72869	72.94832
10.32241	8.16141	7.77671	0.00000	5.83284	8.50676	6.15579	48.06919	1188.46369	55.78327	11.37703	27.76273	8.75676	0.11660	6.09259	9.59991	40.46996	42.03533
6.39591	9.58898	7.07711	1.00000	6.41487	9.00191	6.08222	46.7055	1127.29489	67.73597	38.2739	28.53035	6.29811	0.12546	5.94162	7.65053	34.78021	15.27135
6.18989	6.47134	7.72793	0.00000	6.11381	6.10366	8.87919	53.93361	1176.93871	72.56320	37.92792	21.69162	6.39270	0.54910	5.67638	5.90135	41.03170	45.28056
7.55439	5.62308	6.73117	1.00000	7.56083	5.63180	8.48904	36.75965	1060.50695	51.31269	137.36215	7.50945	6.79367	0.36918	7.44932	9.87590	72.16237	50.51291
7.96976	8.18977	8.13173	1.00000	7.14790	9.65655	6.82255	36.61954	1155.06400	32.67968	4.08282	6.19872	7.95088	0.15669	9.08798	9.36541	72.35171	49.72278
9.38006	5.86567	5.32386	1.00000	7.98903	5.88946	6.01838	24.81757	1072.73350	33.06710	84.63445	18.49228	8.22343	0.12905	8.78586	9.49308	74.29981	60.15599
10.33410	6.59222	6.95966	1.00000	7.22989	6.37196	4.14600	46.18396	1098.53866	52.74305	6.10237	29.43639	7.46504	0.10747	8.72644	8.71664	52.98336	54.83111
10.24314	9.11218	6.83574	0.00000	8.74415	8.34812	6.06872	-10.91111	1150.10285	51.31321	-37.07167	7.89034	8.71663	0.20428	6.96022	9.53015	41.50889	73.81136
