PM10	PAHs	O3	CO	PM2.5	H2CO	SO2	CFCs	NOx	latitude	CH4	TEMP	PRES	NH3	warning	Pb	longitude	C2H3NO5
8.97414	9.38950	10.50820	9.99554	9.30955	34.07601	6.80325	76.62252	8.10171	54.84444	8.78815	32.77238	1178.46429	8.28701	1.00000	47.61181	38.16694	0.01873
6.50687	8.18011	9.84148	8.74372	9.60875	61.32606	9.89041	48.38003	9.98014	58.7002	7.08127	26.79644	1052.74142	7.38576	0.00000	51.74132	59.4839	0.00280
8.78835	8.50838	5.10347	11.24446	9.41747	56.49488	9.72630	39.29446	9.53963	53.43333	8.07987	18.20741	1186.32797	11.58721	0.00000	58.80125	-7.95	0.01381
14.36883	5.43979	8.44317	6.29958	9.45208	50.58934	9.69115	48.16405	9.10715	40.85158	9.21298	3.61838	1179.64409	10.98897	0.00000	60.24247	122.74754	3.35791
9.68899	8.54277	10.40332	7.26634		45.66990	10.87745	51.21772	10.92688	23.07492	8.94539	4.54281	1182.69182	11.23997	1.00000	60.88422	88.28637	0.03428
8.96206	7.63027	9.64150	8.91308	9.66151	54.98613	4.51923	45.73698	9.44722	-21.44345	9.85020	14.55178	1085.53987	6.75411	1.00000	58.39238	-65.71875	0.01747
7.63581	8.70870	8.52912	10.42264		59.48615	9.27994	61.04730	10.35122	6.25947	8.97718	16.26256	1051.07761	8.46208	0.00000	43.94269	102.05461	0.00661
7.16348	12.74062	13.22208	12.73382	9.04089	44.47124	7.05227	40.77651	9.77658	36.02506	8.66458	24.90168	1067.48979	10.46902	1.00000	70.32284	-86.77917	0.00593
6.16845	8.48565	7.14822	6.71853	11.11214	62.44565	12.33221	67.59221	8.64746	36.82167	8.77750	26.08247	1056.28295	9.57826	1.00000	42.44171	128.63083	0.00451
7.29407	7.59968	7.85281	9.64731	8.96069	39.07542	10.43042	62.83548	7.06893	11.93381	10.57733	15.92252	1154.15090	7.10164	0.00000	65.34495	79.82979	0.00641
8.26171	10.05669	8.06967	10.15108	8.05042	50.57164	11.10768	64.06860	8.73234	37.56667	8.64946	4.14872	1055.86944	7.52224	0.00000	48.15905	140.11667	0.01033
8.33644	8.68878	6.17341	8.44923	8.89883	58.70893	11.24216	53.86578	7.53046	-2.68333	6.97816	10.04169	1068.54402	10.98401	1.00000	69.60713	33	0.01208
8.36451	10.55324	11.47175	9.46879	8.57392	53.21572	10.15179	73.72095	9.37473	22.49396	10.30710	7.44478	1076.16630	7.25012	1.00000	44.87366	-105.36369	0.01174
6.76929	5.12609	12.12341	9.53524	8.72743	64.95505	6.83079	59.51543	8.12316	43.61062	9.81979	-6.52537	1173.12825	6.38865	0.00000	62.46197	-72.97261	0.00373
6.09809	11.81165	7.98369	12.57595	9.18559	32.66160	7.84899	63.15289	10.79260	54.48147	10.73080	21.68601	1146.11210	8.07222	1.00000	75.33326	53.47103	0.00315
9.30342	8.83090	11.23431	9.85168	9.44214	46.45397	6.08038	68.48526	9.58361	37.31065	8.26530	16.70526	1156.64915	7.93689	1.00000	47.66457	13.57661	0.02485
12.16909	8.44267	6.53435	9.79091	8.40588	43.84542	9.55793	46.62382	7.39162	37.52487	9.78611	3.81339	1101.22673	12.06042	0.00000	59.60292	-77.55777	0.37407
8.83080	7.91349	6.64996	8.58932	8.47788	44.49617	9.13134	33.00833	9.68421	50.72043	7.96672	32.33339	1050.50307	12.04171	0.00000	57.81730	11.34046	0.01705
8.19957	9.52546	8.07961	11.07323	9.43816	60.43074	8.86600	58.31578	9.24382	45.43341	9.53388	18.32737	1100.62199	9.44735	0.00000	40.38955	-73.86586	0.01123
10.66212	6.17726	8.38417	7.63467	7.31140	53.06906	7.55380	63.35251	10.15681	31.82539	9.27070	12.10986	1155.41921	12.05005	0.00000	66.55675	72.54064	0.08384
5.37388	12.41888	9.69816	11.74171	8.03208	73.43455	7.22152	73.47914	8.04920	37.56667	7.86254	28.92830	1098.77076	8.74852	1.00000	16.78332	140.11667	0.00240
7.72226	6.50150	7.89415	7.09574	8.05413	46.57831	9.37713	55.76201	9.63817	23.9028	9.57125	4.21351	1050.69236	9.77256	1.00000	60.29264	89.11943	0.00775
8.07464	7.89994	7.85450	8.29316	8.57201	33.72845	9.41352	61.86016	7.92473	-25.42778	7.84410	27.91479	1089.80828	9.69120	1.00000	62.97799	-49.27306	0.00827
7.41445	12.21719	7.13217	10.02192	10.27913	57.20721	11.57497	45.87407	7.72030	20.88197	7.87661	13.39515	1167.06825	12.29439	1.00000	35.79548	85.83334	0.00599
8.06731	8.76679	10.44654	9.73042	11.06175	34.68006	9.73050	64.66700	10.34488	7.50251	10.78000	44.81415	1090.81139	7.11372	0.00000	62.44960	5.06258	0.00793
10.88853	9.59511	7.88804	8.73795	8.67902	40.25777	11.46062	13.16734	10.14483	-4.83	10.05816	15.24714	1080.78359	11.17506	0.00000	43.69247	29.65806	0.10628
10.08132	8.37410	7.67979	8.54751	7.46875	51.00919	11.47878	64.27215	10.64030	37.49073	9.04159	12.94305	1192.54125	8.98869	0.00000	47.94951	-2.77259	0.04845
6.71363	6.78211	8.66425	9.19598	8.56294	46.70530	10.04095	48.95412	7.56314	-4.42472	8.51001	19.47729	1140.76506	9.62298	1.00000	57.21726	-41.45861	0.00382
6.73236	8.00872	7.24956	8.07778	9.54418	57.68673	10.63813	62.97487	9.12681	40.72371	10.70330	21.13447	1188.07324	10.68309	1.00000	46.75937	-73.95097	0.00382
12.06467	5.27298	7.95806	7.28723	11.37806	41.15972	9.03649	46.68051	7.20243	34.14251	8.89614	13.67104	1176.13787	9.47860	0.00000	25.48462	-118.25508	0.33813
8.80609	8.67315	9.32470	11.09330	9.37453	78.85742	9.57856	20.81778	13.05078	-4.24444	8.68957	28.64442	1059.50298	8.06612	0.00000	51.58290	-42.29444	0.01700
6.12594	6.46245	7.73461	6.03723	9.52893	69.73069	10.68250	83.35635	9.14649	25.67927	9.57690	18.06904	1157.39154	9.75391	1.00000	37.76907	-80.31727	0.00291
8.91786	10.78188	7.32153	9.55644	9.12143	57.10917	10.69650	40.51053	8.84504	52.68333	9.23746	0.00651	1145.89382	12.12843	0.00000	63.96871	0.93333	0.01721
8.82103	7.83735	13.15364	7.32844	9.77186	48.80460	5.06296	60.15553	8.13623	52.4089	7.87541	2.23283	1170.64765	6.26173	1.00000	50.83314	31.3237	0.01691
6.76196	11.58766	10.89223	11.83094	9.54476	52.21188	6.28622	70.87012	11.22405	34.14251	8.50068	25.20768	1195.93297	8.97985	1.00000	37.50582	-118.25508	0.00448
11.84657	5.86274	10.12590	5.19788	10.62594	58.74508	9.56224	37.14202	8.85531	52.2	10.17517	-4.36142	1159.96381	9.49303	0.00000	25.00893	8.63333	0.27149
7.26344	9.52847	7.80456	9.96414	8.40940	57.69223	6.39216	49.96858	10.18195	43.16547	8.80783	5.91196	1192.17379	6.56007	1.00000	70.11188	-77.70066	0.00672
8.83133	9.72170	9.76988	12.04127	10.63584	45.90845	7.02752	27.08468	7.78667	50.09019	7.87330	0.74664	1130.38207	8.86576	1.00000	41.95070	8.4493	0.01611
8.40218	5.89307	11.94619	11.12737	10.09542	41.76591	6.79274	40.09006	9.69289	43.35071	10.19616	13.57821	1165.70369	7.57125	0.00000	43.92177	46.10925	0.01133
8.85870	9.40578	8.18375	9.22740	8.45129	73.77979	10.86520	59.86513	8.33773	13.51825	7.53873	-1.12163	1152.03101	11.45943	1.00000	48.60245	99.95469	0.01617
7.66789	5.84693	12.30172	10.31947	7.79326	36.76004	7.09488	77.00007	8.96695	-3.5403	9.99215	12.81119	1136.85658	7.45185	0.00000	26.48082	118.9707	0.00767
8.46865	7.57633	9.06599	10.64871	9.84067	56.24204	9.03380	76.28863	8.73160	6.8485	8.52748	14.37995	1197.52885	8.16331	0.00000	39.77597	3.64633	0.01136
9.22964	8.54011	8.35977	9.96647	9.23245	74.60957	7.41403	52.99751	9.61397	41.14676	9.72848	28.45774	1144.74021	7.52728	1.00000	54.11654	-73.49484	0.02310
6.12653	13.56727	9.93775	12.83821	8.36151	35.24216	8.88748	65.33504	9.53627	55.25	8.22455	25.58871	1196.55913	9.96658	1.00000	47.86019	24.75	0.00292
5.73565	7.48264	6.56550	7.88150	9.79151	64.79390	12.84369	30.82162	8.91941	45.99194	10.63755	28.57728	1116.23671	10.24198	1.00000	35.54387	29.41824	0.00392
12.43963	7.15090	8.00994	7.94145	9.80498	57.30100	9.61970	61.31727	7.53568	36.61033	11.25017	6.33335	1170.80817	11.34267	0.00000	32.55224	-88.31476	0.48981
8.18231	8.33204	9.06000	7.07316	8.14658		10.34514	53.22065	7.29897	16.455	8.11858	24.16850	1060.80879	8.79342	1.00000	42.58930	120.5875	0.00869
8.00638	10.82032	11.26666	11.28653	11.07659	46.74512	6.83468	68.88294	9.91880	26.44931	8.95622	9.42503	1076.19563	9.07480	1.00000	54.87951	91.61356	0.00712
13.02012	6.76350	9.82545	4.46697	9.58853	57.03421	10.16153	34.23586	9.74765	-31.4488	8.27471	-0.86711	1179.05728	10.19209	0.00000	46.37680	-60.93173	0.87305
	8.35236	7.25307	9.11548	8.56691	49.18465	10.12424	48.19303	9.13755	60.2052	10.19028	21.16010	1069.66293	10.41315	0.00000	39.55879	24.6522	0.03252
7.11878	6.72190	7.93271	8.99049	8.45091	32.04925	8.76097	46.61537	9.35356	4.02219	8.67237	9.63998	1142.26134	10.47498	1.00000	67.79886	101.02083	0.00501
9.13396	9.82655	8.13098	7.49497	9.95631	46.54310	11.93765	39.78543	9.85846	40.94065	10.56737	16.58845	1051.13955	10.84120	0.00000	74.88734	-73.99681	0.02068
8.21372	6.68083	10.28121	10.50704	7.57702	36.06741	8.19919	42.82432	9.53073	58.7002	8.41267	5.44658	1175.71148	6.58856	0.00000	46.96451	59.4839	0.01003
7.86940	11.14113	9.66786	10.12435	8.26703	44.30991	8.99927	45.30395	9.11695	51.78967	7.91141	23.52842	1119.71918	7.90743	1.00000	44.42602	1.15597	0.00660
5.87406	13.30519	11.91042	11.52805	9.82937	63.03631	9.34285	53.01721	8.40286	43.71032	9.40091	11.70869	1187.07688	9.14889	1.00000	27.25232	-1.05366	0.00294
7.69694	8.07543	9.11125	6.82702	10.16377	41.88081	10.40799	66.21724	10.10846	55.62047	8.43552	11.30694	1102.87507	8.47036	1.00000	62.16984	37.49338	0.00746
7.33175	6.86662	5.93917	7.02015	8.18391	68.27107	11.49416	71.14919	11.00500	23.1959	8.97340	6.61012	1165.65977	12.04954	1.00000	58.63182	86.51499	0.00575
8.86576	9.57559	7.50482	8.32060	9.54058	72.84280	11.54573	61.62502	10.29895	33.86419	10.32665	8.84097	1084.16609	11.16381	0.00000	52.89101	48.26258	0.01522
9.30614	8.33249	9.92732	7.97026	7.91719	47.34477	8.12590	26.56636	10.44105	25.67927	8.62286	21.48634	1141.11958	6.11192	1.00000	64.40899	-80.31727	0.02284
5.78716	7.23496	10.98982	9.37791	10.12741	58.87853	7.36746	53.38895	10.28860	35.82756	8.85613	19.79923	1104.85536	7.58586	0.00000	28.30303	137.95378	0.00410
8.12942	8.61000	9.43236	7.94955	7.67746	58.92848	8.99126	55.50689	8.46365	38.96667	10.17861	24.70706	1196.71299	4.26176	1.00000	53.28561	-0.18333	0.00821
11.95943	6.30656	7.35070	7.96109	12.17407	52.71958	7.82734	49.22417	9.44269	36.21544	8.60627	20.32394	1177.26770	11.08087	0.00000	48.84522	65.93249	0.30486
8.19439	9.67364	7.68019	8.41111	8.20303	54.19519	10.31652	57.38622	8.57601	14.64056	8.91620	14.32185	1118.65003	11.91198	1.00000	27.01046	104.64992	0.00954
7.71349	11.15401	13.59713	11.47043	10.30800	46.91852	5.63927	33.81070	6.80966	60.18427	8.92120	19.78125	1057.58646	9.67916	1.00000	43.59429	24.95034	0.00713
8.25555	9.60978	9.67466	10.26992	8.49366	51.25189	7.50173	80.12777	8.49606	48.98994	8.49986	4.17423	1138.83016	7.53238	1.00000	58.22533	2.1699	0.01090
8.36145	8.72369	9.83838	10.59523	8.64611	61.61080	9.24677	50.88035	7.86646	33.92946	7.95284	10.97549	1088.96992	8.89312	0.00000	25.11694	-116.97725	0.01166
6.35058	12.19627	10.83251	10.61736	7.20444	40.34529	9.08415	42.72625	8.34742	42.8334	9.05955	6.84217	1199.14634	7.42841	1.00000	38.30593	-80.38297	0.00523
5.44667	7.80477	8.30998	7.29709	9.88946	67.81604	11.31988	41.58930	8.97527	34.08565	7.05067	16.78041	1101.27455	10.72645	1.00000	25.73577	74.80555	0.00406
6.53026	6.40991	8.28707	8.57974	8.83009	53.78007	10.55937	53.04679	7.00539	48.98994	9.79031	19.41370	1176.48894	10.02609	1.00000	57.08073	2.1699	0.00456
8.61789	6.89626	10.25752	11.78592	8.22782	22.61000	6.37449	36.10231	10.03060	51.84819	10.08338	12.54941	1053.84927	8.00797	0.00000	72.76615	1.26738	0.01513
9.19341	9.54253	10.42147	11.11247	8.53640	51.98734	7.19101	51.14084	9.66722	19.30157	9.30692	13.33721	1136.80210	8.68484	1.00000	19.53796	72.85107	0.02172
10.00971	8.15904	9.25780	10.43530	8.71138	39.44450	6.24197	44.39592	10.16449	0.03813	9.29109	18.82301	1079.30300	8.35343	1.00000	62.24662	36.36339	0.04486
8.52105	9.80714	6.15133	10.06409	11.02728	49.94017	9.89163	51.73662	8.62626	43.35071	10.09531	20.91525	1082.00707	12.40678	0.00000	57.16400	46.10925	
10.67461	6.80367	6.18011	8.36830	8.27773	76.74175	8.66149	52.20818	8.99341	10.29085	10.73181	12.04430	1183.17593	12.31017	0.00000	39.94142	105.75635	0.08694
8.90274	10.30600	11.35343	12.13813	11.04301	27.07128	7.16871	59.63098	6.64290	10.58806	8.46781	37.57919	1086.56165	9.36508	1.00000	52.20491	77.24779	0.01619
5.58063	7.24046	5.90306	8.43525	8.46019	56.09446	11.54034	45.88179	7.92721	10.10649	11.38646	7.04029	1072.67050	12.62644	1.00000	43.91757	76.35484	0.00377
6.78118	12.30537	9.91626	10.04968	9.85506	46.49551	11.76959	44.52324	8.65029	28.15112	9.66810	8.30133	1187.03084	7.26799	1.00000	40.98608	-82.46148	0.00441
5.93368	7.43337	5.62226	7.79436	10.06041	36.84307	10.94573	69.35876	8.91177	21.59983	8.66107	26.04831	1106.11597	11.14222	1.00000	47.94952	71.21169	0.00269
7.78813	10.00887	13.88626	9.70609	11.02742	43.81239	6.34920	59.60119	9.19844	7.62789	9.78935	-5.14613	1141.24592	7.54943	1.00000	59.09756	4.74161	0.00920
7.90104	7.86252	7.40913	8.13545	8.84656	49.76308	10.81768	71.05607	8.63654	-10.91722	10.14596	30.11924	1193.17411	10.91627	1.00000	67.56021	-37.65	0.00679
7.56873	7.44383	12.34690	10.28418	9.05022	66.78271	6.29246	49.12310	8.77985	9.58126	8.08684	21.35869	1148.03409	7.84515	0.00000	62.94430	8.2926	0.00596
6.57110	10.52497	11.02676	8.67356	9.83044	55.44408	7.48964	64.51027	9.02395	42.55308	8.82352	17.86491	1163.34284	6.35671	1.00000	54.27819	-87.93341	0.00474
8.85532	9.38522	8.09873	8.11125	9.90919	68.69838	10.82195	47.24213	9.76505	51.26	8.85692	24.90856	1183.47406	11.68017	1.00000	47.66300	-2.1875	0.01617
6.63388	12.44987	12.48636	12.00523	9.64405	54.42938	6.12361	46.30790	9.68682	33.93113	9.46835	3.90286	1086.59753	9.89970	1.00000	31.19289	-117.54866	0.00475
8.42142	10.20974	9.57270	11.22720	8.00141	31.95861	7.87791	35.66513	8.42521	50.88506	10.29436	18.32303	1074.53851	8.07668	1.00000	44.57068	4.07601	0.01008
9.02780	8.06983	9.23665	11.12723	7.39134	48.13393	8.71149	35.98713	9.54860	11.8659	7.70749	12.97128	1145.35258	7.10298	0.00000	42.35751	34.3869	0.01672
6.16537	8.00340	10.30614	9.78871	10.29913	50.06614	6.92345	77.07683	9.49274	60.97944	9.72047	4.58199	1163.34405	9.91497	0.00000	37.42231	76.92421	0.00431
8.92986	10.84236	11.33577	10.85545	9.40635	50.54799	8.65764	57.02517	7.66734	41.09246	8.89473	5.49518	1093.61366	9.44485	1.00000	53.62245	45.36561	0.01809
8.12797	10.53766	11.29954	10.40699	9.80994	49.10715	7.59262	61.63290	7.77823	32.54044	9.11627	2.12762	1186.65623	8.41370	1.00000	68.91337	-82.90375	0.00951
6.57237	11.29333	10.67910	9.44055	8.04272	35.95411	8.23669	59.28998	7.52420	45.0408	8.25802	25.69951	1113.94515	7.55299	1.00000	77.80633	-93.263	0.00369
8.53508	9.79738	8.51622	9.27509	8.77469	45.42944	8.69631	46.17085	8.24352	37.58105	8.93259	7.65440	1122.01685	6.88741	1.00000	64.22436	29.26639	0.01386
8.39002	10.43792	8.45912	9.23332	10.04072	51.49409	11.72831	71.30931	9.61697	38.17492	7.98719	25.46712	1158.13992	9.71784	0.00000	73.92428	-122.2608	0.01094
9.10646	7.98967	8.66907	7.63940	10.83300	66.17706	11.63254	53.91823	8.58815	40.85158	9.99617	4.42322	1173.77146	7.75239	0.00000	55.43961	122.74754	0.02043
6.30985	7.43591	10.50140	9.55449	11.15992	45.40747	8.42768	49.86914	8.85430	51.42708	7.74078	26.80072	1068.87319	10.14930	0.00000	49.63959	-0.91979	0.00297
11.21047	7.75544	9.15214	6.65886	8.49373	51.60599	10.67448	46.76560	10.01268	-3.5403	8.38470	24.11442	1069.37510	9.54052	0.00000	50.40695	118.9707	0.14458
10.63404	8.04322	9.57243	4.33703	9.21817	60.83317	11.87512	69.59639	12.04247	54.84444	8.41196	25.59501	1103.12647	10.88129	0.00000	35.39112	38.16694	0.08258
8.99523	9.16724	9.22085	11.51850	9.28329	56.49092	7.97892	48.98295	8.01258	55.63711	9.23949	15.67221	1113.72872	7.59966	0.00000	49.30258	37.38115	0.01953
7.27033	9.55341	9.21053	10.15644	7.79649	54.24748	6.73828	58.71484	9.01194	28.98002	9.77191	27.48806	1068.24903	7.18031	1.00000	41.02040	77.70636	0.00504
6.60123	11.47276	11.08436	11.07581	8.74491	38.76456	8.34298	48.65580	8.89147	48.52961	9.31055	19.30028	1066.78153	7.68390	1.00000	45.64165	12.16179	0.00414
7.90969	12.32800	10.25678	10.84807	7.23224	42.53015	10.46422	69.18003	10.16955	30.46907	7.92727	-3.01249	1197.65516	8.95505	1.00000	51.29037	70.96699	0.00810
9.01347	8.90134	7.37518	9.22243	9.43239	44.59681	9.53265	57.32231	8.28305	45.75279	9.72330	18.52640	1199.71772	10.91781	1.00000	46.43028	130.57211	0.01816
6.66072	8.37324	4.48227	9.94575	8.20202	32.30189	11.79657	41.17907	7.78015	-1.9487	9.33668	-5.53502	1171.82700	13.30207	1.00000	49.08484	30.4347	0.00508
8.52516	7.62393	10.84538	9.62465	8.90609	59.70723	4.98618	40.72755	8.87810	37.35813	9.64884	8.21198	1088.13853	5.89872	1.00000	32.48494	-6.03731	0.01268
8.81405	8.62154	9.73793	10.76096	9.64241	64.28843	9.69664	47.29772	8.37991	14.37395	7.83214	19.89423	1103.25782	8.02758	0.00000	60.04602	100.48528	0.01593
11.07659	7.49960	8.51223	7.00368	8.44857	32.40369	11.15378	65.84486	7.84469	0.46005	8.16022	5.83260	1124.93425	9.46138	0.00000	45.05445	34.11169	0.12606
7.80437		6.22482	5.83644	10.33062	53.89771	10.88812	54.57595	8.64748	-20.88231	9.40976	14.14826	1123.10011	10.69293	1.00000	62.95227	55.4504	0.00672
8.20870	9.72080	9.88465	10.27068	8.33193	42.88447	7.33523	53.56716	9.70965	32.05971	8.77752	12.20812	1191.80560	7.40601	1.00000	42.14570	34.8732	0.00888
8.57688	9.75951	10.11255	10.33817	7.95038	80.10183	7.61186	51.26353	8.09322	29.65163	7.98189	24.04632	1158.77685	8.07967	0.00000	47.67318	-82.32483	0.01061
7.14716	8.60119	6.82368	7.62250	9.92950	66.94204	10.83534	52.92503	8.74578	54.52156	10.38633	0.44001	1053.14238	10.48561	1.00000	41.75979	9.5586	0.00664
13.36367	6.73008	8.24315	6.62056	8.92879	48.86203	11.95069	91.27995	9.70676	42.8334	7.92272	7.78934	1092.67390	9.95993	0.00000	50.35541	-80.38297	1.23055
6.33274	6.83697	7.64697	8.27789	8.87428	74.38618	10.92859	62.18037	10.46860	43.78956	9.73652	24.62537	1056.84875	11.89365	1.00000	65.43161	7.60872	0.00531
9.02963	6.95231	10.96298	12.12873	8.77195	65.98535	6.17283	41.30491	9.45321	28.90054	10.39401	10.84811	1127.27051	7.68289	0.00000	47.73919	-81.26367	0.01909
4.89984	7.40995	7.36152	5.64544	9.28878	48.67960	12.98942	63.36563	9.48234	-7.73379	8.99243	29.08830	1087.95936	9.43324	1.00000	52.66430	113.69785	0.00159
10.36255	9.16915	8.27368	13.44056	9.28159	69.60982	7.58325	40.81035	8.95105	42.24113	9.46388	10.25708	1161.63215	12.25365	0.00000	56.89408	-88.3162	0.06311
7.20563	12.71952	11.35326	8.99499	8.80530	27.98013	5.62630	69.62176	8.48484	15.45144	8.16488	-3.19729	1105.69344	3.05344	0.00000	61.40504	78.14797	0.00426
9.56820	7.76485	10.16653	9.22002	10.02664	71.81201	6.46875	35.31729	8.30191	33.43443	10.84816	19.68463	1060.36011	6.31532	1.00000	28.74756	-5.22126	0.03067
7.56748	10.80921	5.14814	11.42289	10.51467	57.76007	9.68461	59.11080	9.79140	34.15429	9.54939	20.58162	1058.96558	13.22073	0.00000	37.62075	3.50309	0.00739
9.38242	7.09788	7.52079	6.95368	9.34872	65.53506	9.77178	54.07147	9.09638	32.9156	9.29837	18.68897	1063.76026	12.06555	1.00000	58.89885	-117.14392	0.02602
7.59298	7.04773	7.44514	6.96192	9.56533	57.83039	9.79987	67.86875	9.02574	-21.41222	8.27151	25.41183	1127.18553	9.61746	0.00000	66.98442	-42.19667	0.00630
8.64680	7.46227	8.79152	8.63306		75.28136	8.91995	55.90061	8.71384	41.91886	8.77346	19.16922	1176.07090	10.23364	1.00000	38.71750	8.73812	0.01297
7.15884	11.15258	10.58493	10.57112	9.04245	61.07303	9.14028	60.11310	9.56083	35.6803	8.61016	18.23527	1087.20962	7.09096	1.00000	49.24214	51.0193	0.00399
9.14463	8.45730	10.29098	8.39551	7.00791	56.13536	7.70542	64.63365	8.88026	-13.7804	10.45700	4.42083	1072.85112	7.00513	1.00000	32.49355	34.4587	0.02028
8.90939	8.82629	10.93263	11.70293	9.68960	76.02423	6.85370	47.31525	8.51844	53.59782	8.97932	8.75223	1136.79586	8.84855	0.00000	44.87527	34.33825	0.01743
6.91912	6.59695	11.24022	9.43807	9.99882	54.95834	8.95962	30.22659	9.43027	37.05944	9.27366	18.03132	1140.61699	6.97820	0.00000	65.64713	37.3825	0.00498
8.70536	9.38754	9.48906	10.33900	8.21709	55.05558	9.26157	63.57317	7.78683	25.75728	9.43607	18.46937	1161.92328	6.63292	0.00000	26.85159	75.37991	0.01440
9.34417	9.82047	7.80597	9.06753	9.05943	50.54453	10.00524	44.19927	11.30268	39.72943	11.27678	33.85930	1165.47693	12.60836	0.00000	61.79842	-104.83192	0.02511
6.93273	5.94336	9.37039	9.53140	10.36341	47.65217	8.54569	29.01161	8.78830	36.61033	9.78225	-0.52065	1066.70495	5.73774	0.00000	53.18821	-88.31476	0.00422
8.69111	7.88749	7.84399	7.38507	9.90374	51.31215	9.46255	50.84110	9.11937	48.25	8.81164	17.88171	1110.11964	4.32410	1.00000	29.63324	16.4	0.01452
7.83235	6.11183	11.17172	11.40955	9.84054	71.09310	5.42658	58.94365	7.54725	43.1122	10.37794	23.73523	1106.87890	8.17399	0.00000	30.75037	12.38878	0.00790
10.14219	7.79940	10.91629	9.41639	9.89523	50.53055	7.06541	52.67628	9.44170	40.65538	10.15974	12.48521	1178.79647	7.13788	1.00000	40.82930	-74.38987	0.05128
13.16247	6.64993	8.13430	5.93713	11.04853	51.71081	8.76122	73.63876	8.56472	11.12018	9.86554	5.17998	1123.08012	12.74599	0.00000	56.76426	76.11996	1.00729
9.24612	9.02368	11.15516	9.24741	8.26779	66.72230	7.64227	60.44544	10.90604	-36.9256	9.96025	30.48898	1179.07222	8.16235	1.00000	44.81040	-73.02841	0.02361
7.93366	7.62297	8.42444	7.23680	10.00557	37.62358	9.13444	56.05370	9.04343	11.12018	7.86297	6.08020	1156.84234	9.34638	0.00000	46.01539	76.11996	0.00662
10.74679	6.80739	6.48971	9.09016	8.64066	73.30986	9.64597	44.61779	8.84451	-21.41222	8.74445	23.42383	1070.61342	10.18285	0.00000	38.13948	-42.19667	0.09375
9.82602	7.54063	8.55639	9.57502	9.12639	51.03457	7.61942	58.47558	10.40917	44.92801	8.68022	22.55761	1119.75300	6.89029	1.00000	58.31246	4.8951	0.03838
13.17995	5.59488	7.76122	6.81260	7.36805	62.86578	9.77082	61.39521	10.82452	50.88506	8.93506	19.21929	1186.74612	11.31114	0.00000	64.60473	4.07601	1.02373
7.17854	6.76825	10.07874	10.18381	9.57761	46.66102	8.80369	73.72677	9.07763	36.91023	8.77664	22.39821	1104.19372	8.91245	0.00000	44.59847	-121.75689	0.00555
6.69696	7.36241	12.14215	9.37594	8.17586	39.70148	8.00367	30.07065	7.56941	54.48147	8.65729	3.12074	1078.08109	9.16581	0.00000	69.24092	53.47103	0.00409
6.00295	6.54957	6.40925	10.48531	9.45895	52.93867	9.41176	36.40672	9.19760	41.55815	10.18921	6.37811	1062.76192	9.69014	1.00000	56.36154	-73.0515	0.00220
