longitude	PM2.5	H2CO	warning	CFCs	O3	C2H3NO5	latitude	NOx	NH3	CO	SO2	PAHs	PM10	PRES	CH4	Pb	TEMP
-80.31727	6.74951	52.48926	0.00000	48.16232	11.47852	0.30440	25.67927	4.59745	7.95236	6.93074	8.48325	8.98824	8.63250	1052.10217	9.42174	65.08621	0.72742
98.50893	7.40082	51.90034	0.00000	26.67013	4.66168	0.26712	16.68911	9.09336	6.59715	7.77861	7.78258	6.34306	8.50576	1146.17392	9.49189	29.28384	20.98801
71.57737	8.59645	41.42140	1.00000	46.35221	8.77854	1.31206	21.53889	7.03785	8.70479	5.07593	8.41900	8.96171	10.21237	1127.29979	9.07169	74.71190	16.55343
88.58	7.36306	57.15056	1.00000	55.59054	7.89367	0.43864	23.18	4.83759	8.74512	6.70836	7.29387	8.18451	9.00636	1140.71974	8.37014	63.97288	1.32783
11.04979	8.95880	53.45625	1.00000	45.66579	9.46028	0.50681	44.59445	6.78742	10.61755	7.87328	6.33657	10.01530	9.09063	1077.70115	8.67917	58.34091	6.72668
-6.90656	8.02343	39.12972	1.00000	18.87532	8.94502	0.18851	33.92866	6.75656	8.28173	7.66840	6.16625	8.37170	7.46824	1101.09779	9.13082	43.85074	36.80096
-111.90466	7.12518	42.92043	0.00000	37.21711	5.99613	2.27193	40.34912	9.68796	6.83180	8.49570	8.37179	7.94551	10.80400	1069.76005	8.46426	79.33451	7.23810
24.6522	8.11793	46.97387	0.00000	55.37906	8.82135	0.75033	60.2052	7.44965	8.23090	8.84147	8.88462	6.82423	9.64365	1129.71206	6.51064	47.32678	4.55370
140.73667	5.98422	41.42693	1.00000	35.14405	8.00827	0.45749	41.77583	5.91748	8.52317	6.52363	7.53066	8.40019	9.07117	1147.53070	9.00968	49.66318	39.67477
109.22921	8.21617	43.59095	1.00000	59.00878	10.76146	0.39332	34.65918	7.60760	7.87641	5.49243	6.84770	9.38657	9.03600	1108.88099	7.38130	41.90139	13.72227
-81.23621	6.64460	67.23118	0.00000	78.80225	10.45158	0.30292	33.98154	3.55555	7.91563	7.19366	8.80382	9.08794	8.56668	1061.70499	7.73412	38.79010	24.25838
0.57856	7.75721	66.74638	1.00000	59.72507	4.90240	0.05023	40.70995	7.74751	4.89751	5.74592	8.27956	5.40946	4.91549	1180.32321	8.19005	34.65421	7.54601
5.4384	7.75706	41.61810	1.00000	53.33576	5.79135	0.06649	43.2907	6.87771	5.93490	6.14239	8.50902	5.63447	5.60722	1148.12699	10.23849	52.04027	10.03763
30.79165	6.68134	43.12613	0.00000	54.71996	10.77155	0.49808	-27.76952	3.93053	7.51918	6.02933	8.55029	8.26916	9.09087	1144.09166	5.92322	57.62436	5.82806
-72.09391	8.63241	57.70838	1.00000	55.27107	10.42868	3.02009	18.65297	8.10496	9.60212	4.90238	7.65655	10.00590	11.10438	1097.38453	6.18854	41.91268	8.43083
-97.03285	8.13792	54.25334	0.00000	29.94096	4.97586	0.36405	47.92526	11.42594	7.10226	8.60552	9.06619	6.81304	8.72208	1139.12878	7.45570	35.15257	7.45662
14.34085	7.84080	53.08672	0.00000	57.85614	10.57262	2.79870	40.87363	7.87487	9.06082	8.02154	9.02026	7.18415	11.02199	1158.44849	7.64554	12.55744	18.35680
-2.01111	11.29867	30.08444	0.00000	55.60163	5.46899	0.24661	52.66277	9.49932	6.65846	9.16366	8.47282	7.34315	8.19222	1083.20019	6.22307	32.03609	3.61794
-121.75689	8.31857	32.26374	1.00000	50.90637	9.45751	0.39607	36.91023	7.28998	8.80035	7.37176	6.76639	9.38846	8.87981	1115.38569	7.13624	51.56896	15.41897
30.28491	7.59008	43.99334	0.00000	21.67862	4.75687	0.40666	60.02427	10.66521	5.93687	7.79044	7.55094	5.47538	8.93405	1168.57616	8.86405	38.96471	13.58359
-122.86705	7.12668	72.09245	0.00000	43.61085	8.53463	1.00252	45.49428	6.16224	8.44939	4.85245	8.77715	4.72039	9.95135	1111.80255	8.52213	57.67175	25.57588
-3.52751	8.13363	34.03162	0.00000	47.77193	10.93051	0.17601	50.7236	3.08745	7.76969	4.48825	7.59452	7.08099	8.11975	1168.72723	7.57946	54.67402	5.97047
8.61839	7.94569	61.05407	1.00000	54.18810	7.28784	0.08998	49.68369	5.53864	7.56059	6.57899	6.60398	5.52146	5.88530	1122.85811	7.84293	41.59602	12.52456
59.6	7.14442	37.52632	1.00000	54.77113	9.93229	3.32916	47.83333	7.44474	10.51465	7.08471	11.01884	10.95776	11.19075	1113.02298	6.95511	61.52495	7.33550
-76.70944	5.50763	37.43292	1.00000	65.64841	6.16735	0.19807	-11.94306	7.00355	7.36648	4.63025	7.90915	6.17800	7.99134	1057.18071	7.08149	55.02337	11.48575
-76.70944	6.40808	56.54187	1.00000	35.66457	9.42551	0.13027	-11.94306	7.24451	9.41231	6.95344	8.23652	9.04420	7.47959	1194.14313	7.63272	63.35014	29.96101
-99.32556	9.68688	41.67721	0.00000	34.73077	7.99003	1.11850	19.32889	8.60113	6.48060	9.12085	7.79461	5.55262	10.09156	1076.69155	8.34959	50.66747	3.06568
12.1369	7.95099	38.33305	1.00000	57.49882	7.74662	0.11064	51.04962	6.18407	7.55597	8.21899	8.13922	5.37992	5.96237	1139.22477	7.89150	65.14083	23.18628
-4.1	7.00590	41.49373	0.00000	47.20516	8.51739	1.65744	48	9.93261	7.13754	10.73889	6.71211	8.19039	10.49582	1100.21293	8.35979	62.52307	19.03903
-42.98194	6.94995	38.53892	1.00000	45.40283	8.76579	0.16430	-22.53722	6.02497	8.68228	7.29463	7.31097	8.45622	7.93761	1152.34221	7.87286	51.11656	13.67453
35.59642	9.44471	19.03274	1.00000	49.62553	11.02169	0.84792	3.11988	7.42846	9.23378	7.99951	7.33397	9.20417	9.76945	1057.73975	10.40427	33.64159	12.81315
136.84186	6.67783	49.25792	0.00000	39.61764	5.61654	0.53694	34.4833	9.32816	6.97242	8.09222	8.84550	6.85260	9.28946	1196.24637	6.74914	40.39699	13.76506
71.67164	7.26398	45.60059	0.00000	29.62087	7.48380	0.14970	30.29184	7.62470	7.89748	11.13448	7.91837	7.99416	7.63312	1181.56000	8.64496	32.10686	9.31303
8.51667	7.58508	53.39741	0.00000	40.35088	9.20816	0.38964	51.88333	5.96759	9.08337	6.80894	8.61095	6.47420	8.78901	1167.94878	7.90612	73.57560	-8.46459
18.28333	7.87545	41.32397	1.00000	45.78940	9.79487	0.10075	59.33333	7.14579	9.40348	8.04540	8.86564	8.77051	5.57933	1063.53116	8.58326	43.08921	5.26893
2.59753	7.49358	37.89718	0.00000	37.86734	3.63663	0.05677	8.88649	5.72682	5.92357	6.32414	9.19681	3.31909	4.36507	1076.61258	7.73820	37.44440	18.79664
-9.24671	5.24201	68.43242	0.00000	40.80513	8.23347	0.24566	38.72706		9.14291	5.33682	9.13544	6.11728	8.27852	1058.80543	7.06146	42.00709	16.16367
-75.60804	8.60821	36.72428	0.00000	41.40627	4.56338	0.74915	39.96097	9.91975	5.39177	6.47028	8.71756	4.83536	9.60215	1103.84002	7.90566	25.16033	22.87901
35.96944	7.22138	36.12488	1.00000	58.46214	8.48557	0.15276	56.03361	5.80188	8.90355	6.78210	7.13372	8.22601	7.41391	1141.27926	6.85219	23.98692	-2.81684
152.70493	7.59689	55.49327	1.00000	68.28695	10.38797	0.26941	-25.54073	8.25596	9.72574	9.28014	7.29966	10.20725	8.39853	1186.81319	8.45802	63.94198	1.99588
-99.32556	8.83031	42.06580	1.00000	52.20971	9.70854	0.55647	19.32889	7.62869	9.58502	5.61817	6.48858	9.45325	9.39243	1185.00563	9.59958	60.18196	-3.21287
86.79271	7.20935	68.08897	1.00000	48.21745	1.12046	0.06489	25.92127	3.33773	6.08961	5.52444	6.06138	4.66425	5.54180	1113.83894	7.62995	39.99032	23.87243
89.20083	7.03955	26.66633	1.00000	61.00159	9.58017	0.37991	55.54028	6.70525	9.52758	6.66442	8.41306	9.40983	8.95970	1069.13492	8.01542	68.41161	2.87586
-105.11221	8.91141	40.34341	0.00000	39.36488	8.76644	0.43562	39.57582	6.74208	11.80732	2.67017	8.36351	5.62492	9.00201	1105.22079	8.58482	48.01778	24.58080
84.87144	7.06355	54.23087	1.00000	71.55473	6.44746	0.09840	47.46657	7.07749	6.39729	4.93885	7.70220	7.08675	6.92402	1087.02454	8.13535	77.53681	8.48097
-80.31727	8.40925	47.14872	0.00000	39.25845	7.07008	0.30620	25.67927	8.47897	8.57124	10.43233	7.50252	8.26967	8.63400	1103.64616	7.57626	44.72221	24.12307
116.10146	8.30110	63.04386	1.00000	48.40775	12.26741	0.89760	5.90702	11.96573	7.67445	4.43738	9.49030	10.04072	9.84650	1178.79993	8.08303	72.67517	16.90426
-5.682	9.66545	59.46601	1.00000	31.46123	7.32430	0.15999	5.84752	7.67177	7.17479	3.69542	9.17681	6.13334	7.20019	1114.78670	8.67888	12.33854	36.11401
7.11393	9.34408	34.67570	1.00000	47.90354	8.19388	0.22247	51.08468	7.60186	8.30838	7.82170	8.59399	6.59700	8.20605	1105.94462	7.95809	42.79229	13.12042
68.21204	6.68968	23.51210	0.00000	54.41963	9.84466	0.21286	27.55898	5.45700	9.41915	5.45157	8.98470	6.96620	8.08283	1145.76557	7.98369	71.78691	22.14040
-76.70944	8.12800	34.98303	1.00000	50.15222	6.65754	0.15198	-11.94306	7.83439	7.32257	4.69180	7.77263	5.38012	7.29515	1193.84372	6.58231	40.85635	10.90343
-98.1664	9.09148	65.96188	0.00000	54.85177	5.77504	2.01752	19.32932	8.72529	5.41221	6.57940	6.04170	4.51010	10.68121	1108.97730	6.77753	59.02998	21.24821
-42.29444	9.10663	43.75822	1.00000	30.54266	6.97299	0.22141	-4.24444	5.27752	8.76161	3.39585	8.78275	5.95150	8.16626	1095.63241	7.42915	34.68808	20.05058
115.04814	7.54729	50.11753	0.00000	42.98390	8.04935	1.53709	30.24706	9.09035	8.53791	11.07223	7.64069	6.73366	10.40391	1160.64017	7.20047	57.12364	17.95832
57.3552	7.66246	54.44602	1.00000	45.95257	9.87052	0.48269	51.4781	7.25724	10.74413	8.48750	6.98077	10.56611	9.21895	1126.88123	8.83263	54.90314	3.96067
135.31667	8.32383	72.58422	0.00000	52.87086	6.88323	4.19198	34.25	9.36012	6.61313	7.91629	7.83243	6.27261	11.42578	1146.38444	6.80675	64.04540	9.37490
86.00214	8.64033	43.37827	1.00000	63.36586	10.63951	0.62575	46.51872	9.65796	7.92065	3.52128	8.76408	9.07838	9.49963	1098.73427	8.47642	44.61450	28.12023
-68.3	8.35985	59.23914	1.00000	50.07706	9.02612	0.51037	-54.8	6.13316	8.63552	8.27319	7.01414	8.80692	9.13793	1130.50404	9.33057	71.64126	16.93353
-121.74052	8.39084	69.21128	0.00000		5.18152	11.70997	38.54491	9.82500	6.00012	6.76599	7.68127	7.03672	12.46188	1058.38853	6.76237	48.06312	-1.23371
-75.64963	7.96994	53.48215	1.00000	62.00387	6.15530	0.22657	40.24537	4.65859	8.81508	5.53914	8.03533	6.23214	8.31852	1104.85267	9.59006	48.57813	12.30958
-3.59625	7.88476	40.02608	1.00000	42.04021	5.02675	0.16219	5.27247	6.41010	7.21392	8.02472	9.06995	5.82361	7.36864	1117.67837	8.56743	47.04703	8.46625
-99.73314	6.33030	40.82090	0.00000	49.35499	8.22909	0.52668	32.44874	8.38039	11.93602	2.97338	7.83053	3.72400	9.17427	1171.98909	9.73865	48.67651	25.81211
-42.98194	6.15113	31.87723	1.00000	27.25391	4.90379	0.09049	-22.53722	4.55697	7.33926	7.77333	6.23825	5.32535	6.18029	1099.70329	7.98132	59.43226	15.56447
-76.51552	9.22992	33.65472	1.00000	43.80053	10.20533	3.77508	39.32011	7.65762	10.89737	7.96403	7.56044	10.90694	11.32449	1171.13253	7.64845	48.77059	12.69283
138.89585	5.82435	41.10377	1.00000	51.42706	8.46600	0.10999	36.33011	7.20916	6.62312	5.96826	6.61309	7.67749	6.97163	1199.11058	9.09562	68.92060	2.27356
107.60389	8.55222	34.21983	1.00000	41.90322	10.40109	0.18196	-7.01833	7.26358	9.46872	7.99929	8.23952	9.74961	7.97230	1167.90940	9.07188	47.25009	10.08891
-37.65	8.18010	40.63016	1.00000	54.99214	5.92478	0.12450	-10.91722	7.27341	6.46553	5.36442	7.44946	6.17210	6.77572	1051.59904	8.11976	32.36278	28.02559
47.31667	6.86863	53.86596	0.00000	46.60381	7.44639	2.79475	-19.65	8.47223	7.14758	9.19419	8.39202	7.56215	11.01628	1067.17185	7.54785	55.56295	21.65486
-82.46148	8.39750	65.36280	1.00000	47.63084	7.03532	0.33034	28.15112	5.33445	9.45601	4.60551	7.21523	5.78365	8.63284	1165.20097	8.08400	42.33820	16.77918
5.22778		59.18760	1.00000	26.53339	6.05821	0.07992	51.955	6.29566	6.62197	7.00323	5.86307	6.61776	6.87368	1192.90014	9.38561	62.18644	16.35014
49.62251	9.09515	71.20982	0.00000	48.59584	7.70005	1.48946	27.0174	10.04127	6.37063	9.56480	9.17140	6.61256	10.37057	1126.67921	6.45458	52.20165	25.92347
-111.89903	8.73128	48.92433	0.00000	55.03030	5.63630	0.26237	33.50921	8.77965	7.44910	9.21078	8.87900	7.29949	8.45899	1155.15123	7.54522	48.30154	29.56686
-77.55777	6.84997	54.96249	1.00000	81.38986	9.18788	0.14069	37.52487	6.49421	7.46722	7.00072	7.60949	8.19937	7.46205	1098.75788	8.19634	41.00549	34.97379
73.38333	6.68578	34.28712	0.00000	58.24522	7.16387	0.49991	31.71667	8.40214	8.54333	11.25565	7.04182	10.47109	9.22121	1066.54558	7.35483	41.54148	25.86103
116.10146	6.51507	35.81158	0.00000	38.12477	9.19933	0.66840	5.90702	6.92878	10.19539	5.26922	7.35212	5.87832	9.48948	1150.44689	5.99297	67.05169	31.13344
-3.52751	8.12102	32.47445	0.00000	33.46060	9.68232	0.68817	50.7236	5.98761	9.97945		6.61434	8.33858	9.50754	1157.71359	9.85276	50.48129	4.61582
-0.76773	9.28202	47.59855	1.00000	58.75035	8.77876	0.06218	38.38479	7.56901	6.28512	3.79316	7.05027	7.00585	6.10915	1082.24521	8.54150	57.31167	16.21978
24.04142	9.69557	54.02014	1.00000	30.68442	9.20561	0.77550	54.39635	6.05207	11.06976	9.40705	9.28251	10.54445	9.68257	1116.78946	8.16048	45.59863	25.26087
38.66667	8.41004	60.02379	1.00000	62.22792	8.39230	0.42102	-6.25	7.11297	9.33685	7.63977	8.23107	6.72327	8.91030	1195.72619	9.03168	32.42834	-5.20400
-7.95	8.53682	37.33313	0.00000	54.83718	5.03472	0.16971	53.43333	10.85646	6.56284	8.69257	7.21638	6.39259	7.78981	1116.59829	7.20020	61.18731	21.25270
-47.1725	9.15057	44.28393	1.00000	35.03603	8.44787	0.40695	-22.57306	5.58366	9.63933	6.13491	8.88099	8.79826	8.91761	1191.39129	8.72925	43.09001	8.74589
8.51667	6.50556	52.89728	1.00000	63.08884	10.01539	0.21856	51.88333	7.24298	8.01960	6.37647	8.27456	8.49596	8.16929	1109.38938	7.68678	18.16685	14.13188
-51.87389	7.14113	39.50134	1.00000	68.66860	5.93690	0.09414	-23.44361	8.22092	4.52736	5.59795	7.71120	5.58865	4.54016	1066.59497	6.33117	54.05415	2.12023
24.71204	8.19680	40.40753	0.00000	34.39813	7.64101	4.44508	41.57439	9.12528	9.17078	6.31579	7.03228	3.33252	11.48527	1062.67592	6.07772	38.75735	10.95875
120.56528	9.47589	36.86639	0.00000	45.61646	6.28869	0.13026	14.66	8.75142	6.53132	9.35281	7.83507	5.49695	7.65348	1149.81813	7.34695	88.66613	18.51577
13.57661	6.28663	48.08021	0.00000	63.46175	9.89752	0.23340	37.31065	5.97776	8.76152	6.92806	7.55698	8.27245	8.37050	1052.75646	6.94354	41.87432	16.28652
-74.95472	7.73831	50.38923	1.00000	27.99422	8.30376	3.17173	10.98778	4.55955	10.13875	7.46213	8.32766	9.67092	11.15645	1141.23044	8.85313	46.34811	11.95168
-87.45476	11.04446	60.52153	0.00000	43.02207	9.97947	1.19907	41.47892	5.85438	7.15179	8.10395	8.39974	6.81302	10.11620	1099.81575	8.95323	54.48291	10.47774
-61.4867	8.08040	55.79920	0.00000	59.15204	6.92475	0.17906	-31.25033	9.64510	6.42424	8.63060	8.81962	3.55396	7.63115	1158.14728	7.95628	32.84864	24.48154
-76.99081	6.71226	21.94079	0.00000	48.54734	9.85811	1.08015	38.96372	7.53944	10.18064	7.06029	7.64634	8.77924	10.02894	1106.20813	8.39417	17.94392	22.31911
65.50917	8.31827	36.28288	0.00000	38.82136	8.23210	0.36049	44.85278	6.27351	11.75224	2.70650	8.16988	5.51508	8.77730	1123.65317	7.60868	38.78746	-1.11981
-2.31938	8.75598	46.90159	0.00000	49.28206	8.75955	0.38755	6.46346	6.44397	10.66029	5.20634	7.46134	5.41923	8.94211	1196.31510	7.43679	33.11241	-8.21297
120.82747	7.96565	25.18048	1.00000	31.34432	9.89471	0.85896	37.30553	7.53088	10.10996	6.84584	8.27086	9.95378	9.73318	1165.33473	8.15082	43.12619	8.83280
113.69785	7.35877	40.30859	1.00000	46.45450	9.08659	0.71408	-7.73379	5.31230	9.75883	6.90159	9.61069	9.17150	9.64387	1132.68250	7.37467	46.72575	3.28660
39.8302	8.73677	39.59922	1.00000	52.60128	10.28293	2.13569	64.5635	6.82358	10.42449	4.55702	7.71082	10.16808	10.74384	1091.00958	7.26891	57.46680	-5.53735
-7.95	6.88339		1.00000	61.45852	9.03174	0.07931	53.43333	6.16066	6.85565	7.17685	9.72622	8.22478	6.78969	1117.72502	7.87571	18.78794	19.98787
38.12408	9.06882	32.34164	0.00000		8.44950	0.56796	53.77166	6.35303	7.81326	5.13842	8.77178	7.85648	9.29949	1102.50008	8.90099	67.77341	-1.06763
-99.73314	6.91353	28.30842	0.00000	52.01757	9.77052	0.44113	32.44874	6.94519	7.80360	9.85428	8.61917	6.62828	9.04938	1120.69061	7.12777	40.14892	26.85700
-2.58736	7.88105	52.66929	1.00000	43.73665	8.83924	0.35677	56.56317	6.84778	11.00907	11.29284	7.23350	10.54377	8.84007	1130.08468	7.41235	57.13536	11.02195
-97.92977	7.93008	40.06592	1.00000	37.73998	7.42246	0.16946	38.06084	4.25422	8.89119	7.53477	8.27676	8.00800	7.53648	1130.29397	9.47543	60.23301	-7.09638
-79.2663	8.56368	38.31407	0.00000	44.94512	7.30594	2.38864	43.86682	9.53292	12.93608	6.24144	7.97351	6.45817	10.86205	1160.51248	8.38810	42.80942	17.94840
-41.88778	6.61273	38.21213	0.00000	36.66586	7.61588	0.17366	-21.205	7.28512	7.88178	11.75781	9.32554	8.67262	7.76358	1081.80505	8.71901	20.77725	28.07941
-74.15987	6.95771	33.21504	1.00000	80.16284	7.33866	0.57991	40.82232	7.65862	8.46999	4.37700	8.23481	6.94110	9.36981	1087.84759	6.57377	47.91061	17.36327
-44.31389	9.27230	62.24205	1.00000	59.48359	9.26690	0.14429	-19.7625	8.56178	6.40201	3.39628	7.87590	7.67762	6.82691	1155.55435	9.00530	45.42993	10.95506
-35.03333	7.67270	48.09375	0.00000	54.95291	10.75216	0.32318	-8.28333	5.60138	6.21493	7.90527	8.31078	7.64284	8.56654	1119.71704	7.80654	54.71625	-10.00992
-67.33122	7.18149	65.11417	1.00000	40.50982	9.24805	0.38822	10.22677	6.60716	8.29446	5.03502	5.74466	8.52722	8.86558	1177.45725	10.00661	55.21066	13.84697
-2.12139	7.88031	32.88226	1.00000	61.00367	8.74069	0.96090	52.48173	6.08554	9.02638	7.57739	8.48176	9.23063	9.91727	1060.29822	9.04761	52.66969	7.63016
-77.70066	8.51565	42.97484	1.00000	50.46754	7.38968	0.17400	43.16547	6.02422	7.89146	6.49811	8.61916	6.81752	7.54195	1169.74285	8.99077	51.23405	19.57215
73.66633	7.04049	41.65620	0.00000	63.96410	6.69586	2.87642	25.92493	9.14300	6.82372	8.96468	6.20640	8.20863	11.04093	1120.01128	9.73599	56.15874	10.85814
-100.88023	10.19070	32.04831	1.00000	57.32921	9.56555	0.14277	20.21322	7.61203	9.20763	7.16431	9.26211	9.22217	7.66464	1124.27447	7.30577	52.92842	20.06427
-59.13316	7.52276	56.21106	1.00000	42.81648	7.22250	0.75582	-37.32167	3.62408	9.75978	8.02895	6.43227	8.68854	9.58069	1194.50008	8.64255	77.67830	11.51616
-35.03333	7.77459	67.32510	0.00000	47.49052	6.64457	0.18296	-8.28333	8.23920	7.39680	9.76790	6.59321	6.78998	7.92890	1060.20013	7.27371	46.91245	22.74143
153.10236	8.50988	35.63875	1.00000	49.15569	7.21487	0.12097	-27.50578	7.91238	7.06073	3.18175	8.74097	5.49774	6.53953	1072.90785	8.29124	58.75282	20.14044
16.54165	7.26890	38.58681	1.00000	54.26436	10.72849	0.13532	68.79833	9.13611	6.99968	4.06967	6.30160	8.27434	7.51002	1117.44550	8.43822	32.72607	3.14904
-117.71978	7.48591	76.81301	1.00000	61.47911	11.17745	0.27732	34.09668	9.54124	10.38444	7.86716	9.03268	10.78042	8.29978	1054.31704	7.26567	58.55085	26.15336
8.55552	9.39596	51.00744	0.00000	54.78353	7.95323	0.14354	40.72586	9.09491	7.62905	11.41829	7.70461	7.37308	7.59231	1118.81709	7.69204	47.05125	14.51164
85.83334	8.54693	69.41494	1.00000	59.80238	6.07394	0.16068	20.88197	6.10586	7.95105	7.48987	7.48668	6.10688	7.55991	1064.99259	9.22275	47.99272	5.48751
14.01481	8.05975	35.92044	0.00000	78.05708	5.95016	0.07021	42.67164	8.77064	8.02520	11.85104	8.11846	9.32079	6.21962	1108.95459	7.46905	56.95095	7.99976
-60.47389	7.42472	37.51192	1.00000	54.39348	7.33183	0.61115	-34.64167	4.18294	9.40954	6.85125	7.40715	8.45772	9.34682	1099.51427	8.90355	33.62685	36.72762
137.5	8.84522	48.48785	1.00000	29.53183	6.73139	0.09608	34.9	7.32613	6.63272	7.50822	7.30488	6.84422	6.68574	1155.24306	7.30578	47.40938	25.48117
109.05389	8.19430	71.18676	1.00000	58.51512	8.51267	0.17936	-7.51611	8.56709	7.26189	5.54197	8.87507	7.46371	7.71807	1120.32883	8.43883	51.69895	16.13542
-115.98391	9.24805	56.93215	1.00000	44.53994	7.47477	0.21745	36.20829	5.31889	7.61244	9.16725	8.50056	7.98669	7.76391	1183.88230	9.83513	46.91979	10.92005
-87.882	6.65381	47.13837	1.00000	55.95284	8.30857	2.18717	41.85059	6.36650	8.79252	4.85746	8.02235	8.98593	10.77865	1129.64173	8.31590	50.34337	10.65690
-2.68333	7.38418	26.57771	1.00000	16.86283	10.05877	0.12751	43.31667	8.71534	6.09996	6.11581	7.32351	7.28138	5.48898	1197.69359	7.41845	54.21926	8.52780
-77.70066	7.64148	39.25647	1.00000	33.50102	9.39336	0.12345	43.16547	7.10273	8.36188	6.12771	8.66951	8.41854	7.34940	1131.74068	8.87419	55.60754	20.00780
15.46667	8.55555	27.27614	1.00000	50.76016	11.64389	4.50114	47.05	9.38600	8.11403	2.75154	8.43418	9.49345	11.50043	1155.28297	7.03372	39.43192	14.23063
-44.31389	8.19102	29.17224	0.00000	62.23944	7.72873	0.72457	-19.7625	8.02478	10.63040	7.26324	7.63635	5.31521	9.53214	1184.10104	8.05565	56.44642	10.41793
-74.15987	7.71674	40.57588	1.00000	50.83524	8.63101	0.47013	40.82232	6.62515	9.67231	8.55361	8.65011	9.68573	9.04828	1158.21182	8.37207	33.15182	13.85031
7.36027	8.98730	45.95036	1.00000	57.82696	3.02985	0.13528	51.20219	4.04407	6.77147	9.31202	7.61228	6.07600	6.80985	1069.68151	7.29349	51.69637	-10.36540
8.62118	7.34077	44.49990	1.00000	38.71510	8.25512	0.69097	45.44694	4.74873	9.22140	7.11835	7.46790	8.73500	9.57420	1163.91703	8.14155	62.14410	13.29688
25.8191	7.69229	61.51294	0.00000	48.13887	6.07886	0.14806	53.5942	8.69275	5.26019	6.54744	8.15615	7.52253	6.74349	1111.40102	8.23743	42.35115	5.14876
-73.97069	8.71321	20.29644	1.00000	49.88864	6.20967	0.09600	40.64621	7.62259	5.52136	5.45390	7.73671	6.45340	6.12803	1143.86450	7.85125	37.26282	14.92183
145.06667	8.87423	30.65654	1.00000	55.16532	7.98583	0.12654	-37.88333	7.69350	6.43911	3.67009	8.68489	7.45808	6.96197	1086.80144	8.83200	32.88403	7.27031
142.45778	6.88218	47.27153	1.00000	51.11989	7.91490	0.11327	44.35056	6.74011	6.61252	7.37023	8.74391	7.44443	6.64119	1070.40326	8.80388	61.55756	8.66026
85.83334	8.20622	39.05361	1.00000	60.32291	8.30592	0.06500	20.88197	7.76194	6.94635	5.51302	7.16880	6.79982	6.77817	1186.69415	7.51145	60.23163	23.00997
16.54165	8.78729	36.14679	1.00000	48.49588	4.70036	0.15178	68.79833	5.28942	7.65070	4.67688	7.43101	5.25911	7.33725	1154.45945	5.63172	47.11708	9.62893
10.5511	7.04579	59.31472	1.00000	59.18576	6.00772	0.06847	52.47774	6.96915		5.95006	7.21713	6.36171	6.14938	1148.87864	6.00479	67.17659	13.83528
122.08333	6.10490	50.83950	1.00000	60.22659	7.16348	0.65375	46.08333	4.50109	9.98051	7.37122	7.86594	9.05500	9.52551	1156.36666	7.38552	40.95095	29.75562
34.33825	7.19067	42.27947	0.00000	40.15463	10.30063	3.20969	53.59782	8.23363	7.41117	10.61944	8.34073	6.74029	11.15598	1109.79945	8.46425	52.18442	23.27611
-95.36969	7.12079	40.53335	1.00000	54.42447	9.21289	0.13604	35.74788	7.63302	7.44234	5.74528	8.26805	7.39151	7.35089	1155.35418	7.23129	48.65982	13.97631
135.21667	7.90197	69.77985	1.00000	47.15838	9.56328	0.13065	35.06667	8.06409	8.70451	8.28325	6.73225	9.07938	7.22247	1141.56227	7.33823	49.43843	8.15341
-71.23106	6.70640	40.52833	0.00000	48.35814	9.18237	0.52619	-32.45242	6.64093	8.51360	8.34926	7.30854	6.18065	9.22218	1139.43127	8.83838	48.67161	0.93538
116.10146	7.24338	66.43924	0.00000	56.79502	10.03391	0.35799	5.90702	6.06354	9.10542	5.77245	7.61730	6.58853	8.80461	1080.03505	6.58287	22.04851	13.12039
