H2CO	TEMP	CH4	PM2.5	warning	PRES	C2H3NO5	SO2	NH3	longitude	O3	PM10	latitude	Pb	CO	CFCs	PAHs	NOx
55.42948	17.43128	12.00039	4.66540	0.00000	1088.20687	1.45341	10.89328	9.60343	-91.77127	7.28412	12.61017	37.95143	47.09519	9.13991	30.96507	7.77955	10.10919
73.00559	24.81454	9.18875	11.67978	0.00000	1199.01281	0.00583	9.94164	10.77451	-72.09391	10.81364	4.87229	18.65297	50.60254	7.05511	59.86665	11.62530	10.25935
37.41036	-6.73347	11.60299	10.63437	1.00000	1162.72056	0.01851	9.30000	8.62907	-79.62603	6.12833	7.68794	8.88988	40.43015	8.44581	31.46967	10.37968	9.51463
53.07199		12.34912	11.22714	1.00000	1133.77406	0.03727	9.39314	10.32908	-117.70755	9.64564	8.75143	33.52253	52.21754	11.57200	59.58032	10.37080	8.31876
29.23965	10.97138	7.33415	8.90522	0.00000	1186.20066	0.01472	9.33691	9.66571	-2.68333	7.64290	6.90252	43.31667	40.24731	9.18690	68.96847	6.76905	9.73015
58.24404	34.67631	10.85962	9.97850	0.00000	1079.09875	0.02572	10.29204	9.53506	106.88324	10.54996	8.08373	47.90771	48.62749	7.09038	33.37371	12.03747	7.89165
37.38332	22.89313	10.52416	9.24218	0.00000	1146.58894	0.15557	9.98035	8.11237	76.92421	10.58789	10.34915	60.97944	62.30233	11.13455	51.01698	10.91350	7.61822
57.24135	32.08067	10.67304	10.69745	1.00000	1070.38409	0.00874	10.07177	10.86967	103.6032	10.46582	6.36332	1.6561	76.63960	6.70295	27.81447	13.46886	8.96478
61.49791	6.27729	8.61994	10.69034	1.00000	1069.24251	0.01295	9.50471	9.06784	19.21437	8.59394	7.15345	44.75874		8.45583	34.23121	11.79797	9.26963
54.76475	4.31496	10.94986	5.49939	0.00000	1054.28669	0.78138	8.43032	8.26581	37.99117	5.45776	11.98560	44.92934	54.81979	7.84328	70.35151	8.49402	9.76425
37.96961	25.15291	9.41417	11.20206	1.00000	1092.56987	1.82255	9.17105	9.74743	-5.682	11.57757	12.83988	5.84752	57.45653	9.21371	35.81369	9.48994	9.56100
54.96608	24.48906	8.51305	8.18973	0.00000	1191.34609	0.03490	8.75910	8.39480	137.23333	6.82140	8.61936	35.8	41.45308	8.95393	49.80243	7.34747	9.10940
47.82266	18.15588	11.99857	11.45444	0.00000	1105.39891	0.24626	7.69556	11.32100	-115.98391	11.38969	10.81450	36.20829	59.73816	10.22656	65.21336	10.02710	9.41832
51.34538	16.14042	8.99173	11.97334	1.00000	1176.57690	0.01610	9.23027	6.86162	-2.98884	9.82460	7.20859	43.32686	54.06809	9.41698	71.53924	10.87827	8.70273
69.33661	16.89483	10.59600	12.08695	0.00000	1198.87299	0.04712	7.29945	9.83239	25.34244	9.46246	8.98644	50.75932	52.14825	9.91315	39.41520	10.16500	9.72932
25.64169	23.16841	8.67718	9.03258	1.00000	1059.87444	0.08936	9.59742	8.53633	-51.50361	9.08331	9.80386	-29.2975	62.07937	10.20280	43.05062	12.92956	8.39320
44.80784	-5.79375	9.17840	6.85310	0.00000	1104.96665	0.01303	8.83207	9.26813	38.01667	8.13743	7.62964	-5.41667	70.08791	10.97097		6.45242	9.56065
51.30267	13.27257	11.59706	10.11531	0.00000	1123.16973	0.37559	12.24300	9.88495	-111.90466	10.27609	11.23748	40.34912	63.58565	12.48262	57.52743	7.11138	8.35448
44.44217	10.98971	10.21027	12.82033	1.00000	1109.65002	0.02034	8.46980	10.61149	-76.99081	9.40909	8.01492	38.96372	44.89180	10.35946	39.16542	8.68090	8.15557
74.83487	5.76927	9.57022	7.51968	0.00000	1072.35206	0.02221	10.11453	10.05846	2.61667	10.08677	8.07777	48.98333	64.20427	11.42192	69.80748	5.43866	7.77120
47.40674	4.30730	9.45504	11.14798	1.00000	1139.18711	0.07526	8.40107	8.13435	6.26764	9.97095	9.58345	4.92675	29.41668	12.13851	75.32669	10.63850	9.05314
63.77507	3.83213	10.55657	9.01948	1.00000	1154.53528	0.06738	8.78084	8.81250	-1.325	9.76688	9.46954	38.47917		10.46781	59.58487	9.90025	7.09709
56.52175	33.86652	11.64471	9.41415	0.00000	1108.85395	4.51078	8.83400	9.11499	5.4584	7.44091	13.74542	43.32393	56.98396	10.28500	33.09455	10.19291	10.63180
48.11315	27.35109	10.49295	10.57065	0.00000	1102.16376	0.01185	10.74054	8.64031	36.25361	9.51285	6.89703	47.48444	51.63652	4.89621	39.68569	12.58070	9.01609
72.05669	9.02442	8.53197	12.54582	1.00000	1195.17703	0.67990	7.51225	8.92987	128.9889	9.28726	11.84843	37.1759	43.88346	10.66246	84.32765	12.62580	8.75092
60.12012	8.01862	8.17283	10.26091	1.00000	1069.84397	0.05140	10.02922	8.99208	-87.66561	7.78804	9.13178	41.8542	66.73093	9.30842	47.08918	10.29012	10.46558
34.46509	32.71145	10.96061	8.16161	0.00000	1174.94644	0.35303	10.19481	7.06017	38.15035	9.09010	11.18033	49.41029	56.34786	10.43216	58.19742	7.12914	8.38392
60.59565	-6.07739	9.23686	6.37602	0.00000	1165.38572	0.17730	9.00474	8.80486	-117.54866	3.54390	10.48428	33.93113	53.73921	8.40636	45.27572	10.74945	9.07721
54.00001	6.54160	7.98671	6.07435	0.00000	1105.39212	0.00770	10.08068	9.45442	12.87117	7.53971	6.52796	50.23271	52.00785	8.38996	30.97759	4.68214	8.99129
58.43242	6.99858	10.13512	8.81349	0.00000	1082.70270	0.36865	8.88207	8.71138	102.56365	6.99960	11.22487	13.65805	29.73461	9.55071	31.77643	8.91724	9.43757
40.46419	27.26825	8.77372	8.05456	0.00000	1169.41711	0.05644	10.83968	8.34566	-82.4017	6.14615	9.20224	23.0072	60.78855	9.30164	79.78152	8.72209	10.09892
55.58036	23.77470	9.82976	8.35997	0.00000	1186.40569	0.01504	8.51535	8.00806	4.25633	11.10037	7.50678	51.21187	50.15118	6.64667	48.48170	9.00315	9.89479
32.69443	13.61467	10.41567	11.59773	0.00000	1073.43840	0.00816	8.52307	10.02958	46.10925	10.96906	5.61295	43.35071	56.88689	5.01211	45.05293	11.58013	8.77384
56.23668	3.31933	10.76848	12.00853	1.00000	1143.91133	0.98953	9.89923	10.10389	-82.32483	11.69733	12.22473	29.65163	48.56841	10.39212	24.51816	10.45044	9.25661
52.60369	5.94324	11.46859	12.93708	1.00000	1111.34010	0.73976	9.82550	10.45254	9.15214	13.05231	11.93033	49.97704	53.29558	12.22975	43.57165	10.72120	11.04639
71.84441	21.70343	10.69479	8.31850	1.00000	1130.88435	0.01893	11.26300	8.78862	-71.19901	6.75293	7.72109	-30.60106	44.21478	8.55673	44.61295	9.20482	8.44820
61.83092	18.58798	9.08674	9.35596	1.00000	1118.76304	0.04343	8.45631	9.18763	15.07041	9.24365	8.91686	37.49223	39.70175	11.60439	80.99511	10.39735	7.47442
53.52037	30.83477	12.70335	11.12679	1.00000	1092.68432	0.00765	8.12949	8.36311	34.8732	10.21487	6.41891	32.05971	49.30668	6.46369	17.12649	12.38976	9.71251
63.37219	18.45911	10.53994	10.58298	1.00000	1156.94369	0.12618	9.93407	9.50941	4.86667	9.69763	10.14462	45.51667	53.72144	9.72505	34.13912	12.07701	8.17179
65.90828	16.43093	13.08433	11.88143	1.00000	1146.07403	0.04190	8.37688	9.85992	75.92694	8.97959	8.89452	14.46693	50.52395	10.44840	31.26178	11.01588	7.47070
27.83182	16.31430	8.90873	10.52564	1.00000	1067.38654	0.01063	9.28022	8.81396	34.86563	4.41200	6.83633	31.92923	26.25844	9.12540	48.00929	9.52236	9.40966
20.95751	16.99373	9.63750	10.27817	1.00000	1180.96406	0.75526	11.86166	8.70108	-74.73584	12.48957	11.94647	5.20856	41.01158	10.87981	61.71058	8.65445	9.17055
53.92317	27.29175	10.52763	13.56239	0.00000	1064.78390	0.00368	8.45571	9.45805	19.91667	10.53056	5.36098	-11.78333	55.30963	5.36481	44.38823	9.51341	8.56219
46.19336	24.26405	7.86455	8.39124	1.00000	1125.50228	0.03082	7.17824	7.92087	25.34244	7.09648	8.54133	50.75932	42.80423	6.95319	36.71938	12.45378	8.14003
42.89045	12.35592	10.11301	11.88569	0.00000	1055.87071	0.01550	9.66505	9.30765	16.86194	9.42699	7.41274	54.58048	45.94906	10.25420	40.23017	8.48186	
82.17969	23.14055	9.49723	9.93994	1.00000	1169.05425	0.01153	8.81859	9.08042	-93.08883	7.16521	5.05919	45.16024	71.36949	6.28877	68.09460	13.22479	9.00037
70.80873	13.98934	11.76198	9.69001	0.00000	1139.18777	0.01821	10.01085	8.10623	71.67164	10.58607	7.98005	30.29184	61.73469	4.45619	57.02620	14.09125	10.60619
34.80200	35.30343	12.40880	11.42457	1.00000	1114.33374	0.01087	9.73984	6.75235	49.62251	8.26992	6.89505	27.0174	39.49780	7.58541	60.69242	9.85830	7.17417
49.13478	21.65695	11.38998	10.06102	1.00000	1143.36017	0.00934	8.39434	9.33468	-73.95097	4.05871	6.42031	40.72371	52.66965	7.77010	28.44916	10.18617	10.37025
53.76126	7.32741	12.88701	5.95871	0.00000	1133.35360	1.88912	10.28523	9.96094	74.80555	8.15242	12.87377	34.08565	55.74340	10.08354	58.23102	7.14563	8.37601
68.84989	21.26611	9.89224	9.11204	0.00000	1142.79007	0.19036	9.12590	7.71659	-116.97725	7.02784	10.55271	33.92946	61.74379	11.13728	36.64357	9.75685	8.09503
38.02052	1.25953	9.88773	10.18590	0.00000	1094.75875	0.01225	8.45584	9.62830	38.12408	10.28991	5.53584	53.77166	77.35711	5.35065	65.17920	9.91232	7.39537
51.15108	20.98418	9.13168		1.00000	1191.81974	0.13097	10.67975	9.43756	137.23333	7.98081	10.18465	35.8	54.03485	7.92031	48.31439	9.13149	9.70707
30.28462		10.54866	10.51895	0.00000	1083.18510	0.01626	8.61975	8.77433	-0.36053	10.74619	7.54860	51.64316	54.13265	6.44702	47.95467	11.07789	7.98621
34.34892	12.04448	10.28059	5.92882	0.00000	1052.14964	0.11234	9.58528	8.60162	53.47103	6.92628	9.96196	54.48147	60.77601	9.17780	43.47191	7.42223	9.10037
51.74774	15.04880	10.13084	8.73684	1.00000	1168.45914	0.01150	9.75022	10.21191	117.33333	5.66696	6.79762	34.85	58.28292	5.93687	62.17572	11.40950	9.82693
55.64562	5.74733	11.33541	10.80794	1.00000	1145.86042	0.70159	9.69743	8.86309	85.83636	9.11378	11.87758	25.66795	43.10590	9.31343	17.12385	7.33102	7.44275
59.00203	28.82893	8.77253	10.48925	1.00000	1169.11938	0.10646	9.49245	8.43303	6.9747	8.73127	9.91350	50.82709	34.11851	9.27291	56.27472	9.32458	10.83114
35.34934	2.07096	10.53813	6.17609	0.00000	1172.90498	0.66287	8.62547	7.85810	103.65309	4.58636	11.82490	16.0567	48.44241	8.46179	53.21287	9.81966	9.46814
55.83678	-4.40842	10.43971	10.01358	1.00000	1078.10490	0.00801	8.43961		120.97844	5.96866	5.75811	14.8361	65.99417	6.82499	48.06673	11.77748	9.22669
68.61655	16.10255	10.01569	10.24948	1.00000	1185.05250		9.52495	8.47149	103.65309	8.17996	7.17408	16.0567	50.12156	7.59797	47.55861	12.08815	8.21284
37.84744		6.94167	9.17099	1.00000	1171.03745	0.63498	9.30686	10.72752	37.38115	10.91155	11.77173	55.63711	54.89108	9.84620	13.97657	10.08127	8.18180
39.55535	24.98956	10.02903	10.36903	1.00000	1108.71816	0.06164	8.37923	10.67522	-79.62603	7.87260	9.33422	8.88988	70.75718	10.29741	54.88975	8.80184	9.95992
61.80020	32.01857	11.63121	11.53948		1136.73714	0.37368	8.57534	9.12373	-76.78319	11.27841	11.24672	18.00747	51.09750	9.38532	65.42053	9.90100	7.22118
51.49426	22.56377	10.93652	9.83924	1.00000	1146.11469	0.04109	8.65036	8.74128	112.23109	8.02063	8.76177	-7.57897	55.63549	9.94991	54.73788	10.78773	7.71150
35.40372	16.27694	9.28943	8.60587	1.00000	1161.08555	0.11087	7.71300	10.26132	86.51499	10.72621	9.93596	23.1959	34.04688	11.12598	17.96465	8.87724	9.27451
42.04698	20.80394	9.40249	9.40011	0.00000	1058.40911	0.01058	9.51187	9.61621	8.62118	10.85251	6.50750	45.44694	70.95525	7.28099	20.26507	12.82510	9.92376
59.54889	23.37367	9.57046	11.70387	1.00000	1178.60555	0.53240	8.90421	8.79690	112.23109	11.52130	11.60419	-7.57897	47.48823	11.53525	24.86187	11.17302	10.45043
78.42269	13.21650	10.01916	9.42903		1094.16158	0.01425	8.26042	10.83663	-0.33525	10.67293	7.47811	53.7446	60.35848	7.38575	46.35269	11.13072	8.91564
69.54823	27.62002	10.18670	11.86979	1.00000	1112.94712	0.01179	8.22261	9.26948	-104.83192	7.67258	7.14369	39.72943	33.39193	9.41780	44.49582	9.66118	9.52371
55.63672	17.37044	12.13889	10.51373	0.00000	1093.10833	0.21317	8.11090	8.98984	33.34864	13.60637	10.67658	46.75451	59.10993	6.69776	45.26846	10.58202	9.91651
68.45469	14.73778	9.75235	12.57488	1.00000	1069.76681	0.00715	8.36262	7.47403	-8.2503	8.86565	6.89242	37.08819	54.64746	9.70695	73.84492	8.72254	7.97492
49.83961	20.92178	12.42428	12.35334	1.00000	1057.38985	0.05353	6.98377	10.11281	-39.25	9.17048	9.18062	-12.91667	62.64812	11.41966	50.53358	12.07698	9.26285
29.89533	21.27097	12.23539	14.01996	1.00000	1195.39176	0.01637	9.14681	9.55460	68.21204	11.84369	7.47062	27.55898	50.90469	10.31709	48.87104	9.05447	9.68164
41.95794	11.95046	9.12398	10.34365	1.00000	1091.27098	0.01739	9.45077	8.55194	3.1631	4.93220	7.58752	41.91738	64.93419	8.67881	41.70715	7.98394	8.76345
47.95006	29.47070	10.44296	12.15367	0.00000	1155.36764	0.00785	11.07557	9.28193	33.34864	10.50332	5.25542	46.75451	40.49757	3.82202	55.27062	10.73189	9.68980
76.68781	7.82872	11.03601	11.72521	1.00000	1189.80991	0.14856	9.03425	8.39854	5.4584	9.47509	10.31365	43.32393	55.45193	10.44099	37.68772	9.89969	9.86808
52.07961	12.61930	13.59440	10.71341	1.00000	1116.99187	0.07795	9.93966	8.98903	59.6	8.56082	9.60943	47.83333	67.25386	7.29562	61.02110	8.47799	9.29168
46.56888	17.42321	11.12454	10.06749	0.00000	1155.22280	0.01634	9.09002	9.48788	4.74161	10.68420	7.24965	7.62789	68.43578	3.53980	68.46304	12.73568	8.03899
50.13734	-12.67192	9.93919	12.97729	1.00000	1066.57066	0.03005	11.15458	8.89730	-88.64235	10.30283	8.52348	46.09273	55.20663	10.70276	48.41946	7.78720	9.40964
62.33213	20.55626	11.10757	11.36114	0.00000	1171.57518	0.00938	8.92117	10.41892	-60.94228	8.93127	7.06186	14.67751	53.78672	7.70222	72.37339	10.37311	9.61568
36.87837	20.84824	8.12028	8.76598	1.00000	1082.46553	0.26246	8.31240	10.23782	38.01667	11.20161	10.87390	11.85	57.86862	10.66068	53.94048	12.43474	7.52500
32.55557	25.18342	10.62355	10.99559	1.00000	1177.96292	0.07401	8.97569	10.08587	8.86374	9.62412	9.50632	44.89784	37.21918	11.52793	42.60018	10.49168	10.06068
52.29529	0.21602	9.04432	6.34004	0.00000	1053.89205	0.10444	8.88068	9.23295	39.85331	5.07442	9.91933	57.30185	45.50402	8.56244	55.94350	8.94936	9.33244
38.00416	11.67937	10.81052	13.76097	1.00000	1192.06144	0.83250	10.28673	9.14127	-2.77259	10.61615	12.05500	37.49073	51.06543	10.94891	39.84406	12.85709	8.98008
36.37555	8.79356	11.30986	12.31192	1.00000	1055.66972	0.00810	9.74970	9.24763	128.9889	8.34651	6.38102	37.1759	63.92992	8.29730	42.25724	8.10966	8.32453
56.18100	4.19047	10.52561	12.05312	1.00000	1074.00061	1.29303	9.22176	8.91216	10.98461	12.32562	12.49176	48.35693	55.34450	11.14933	48.92204	9.91277	9.49732
62.70201	17.50962	11.50541	9.70109	1.00000	1157.24391	0.01179	8.60377	8.85740	29.24152	5.90967	6.84075	-26.93366	55.49194	6.86917	58.09076	11.51764	10.87962
44.23340	-0.89253	8.00271	8.24059	1.00000	1058.42372	0.06926	9.70467	8.23069	-46.99583	9.10407	9.45699	-22.97056	35.50752	5.84350	35.31810	11.03677	10.10373
57.04392	7.37704	10.57090	11.51376	0.00000	1067.57704	0.05360	8.76499	8.74731	75.92694	9.51228	9.23437	14.46693	77.10712	10.36300	59.34701	7.99831	10.04790
51.54253	15.18479	10.06998	10.30437	1.00000	1177.70160	0.01607	9.24389	10.51076	112.01667	7.54117	7.54832	-7.81667	53.92629	7.50374	56.15846	10.57733	11.23266
40.87313	13.56381	8.77634	8.81817	1.00000	1123.94371	0.00207	8.69485	8.65498	38.02486	9.16045	4.36532	55.64776	51.01969	7.36806	34.36297	9.89406	9.67781
53.12647	30.58711	9.79019	12.14121	0.00000	1067.63158	0.00505	9.53886	9.71177	-48.59278	9.40873	3.99627	-23.7975	38.38817	4.84518	32.15537	9.74328	9.08655
43.87084	-3.60884	7.92418	8.64949	1.00000	1068.29338	0.06125	6.84525	8.56734	-2.68333	8.30671	9.25666	43.31667	69.26340	6.70460	49.72506	11.33745	9.20430
86.36543	-4.93652	11.39341	9.29698	0.00000	1166.47097	0.06367	8.37089	9.02393	-1.99421	11.14479	9.38193	51.35084	58.83481	6.94794	40.96899	10.81177	10.18870
39.54626	7.90551	9.34684	10.16236	0.00000	1156.12685	0.01213	11.19393	9.36729	86.51499	9.60487	5.71353	23.1959	60.36394	8.18246	21.27604	9.59607	9.32137
32.19908	12.20272	11.60168	7.33726	0.00000	1080.18931	0.95318	9.73139	9.51891	140.11667	5.93788	12.18539	37.56667	36.06439	11.46305	53.21350	10.62162	10.16736
74.84085	9.48095	10.78738	9.75887	0.00000	1122.72389	0.05054	10.73512	8.06609	-60.93173	10.15867	9.15920	-31.4488	38.64372	8.53628	79.37071	10.46648	10.30096
16.90782	6.13305	8.13254	8.74116	0.00000	1105.03823	0.04338	9.12823	9.37605	71.67164	7.61621	8.92686	30.29184	54.14306	8.68028	47.61148	7.44124	8.05351
27.54239	27.67241	12.46162	6.96149	0.00000	1196.76519	0.27859	8.09336	9.62105	15.07041	10.59027	10.93467	37.49223	49.74194	12.74334	35.01555	6.32680	7.80642
57.14353	13.81312	11.64480	10.50452	1.00000	1132.43683	0.14615	9.75731	9.83591	117.7	9.04996	10.27621	35.85	48.85806	7.82109	48.37555	8.10927	8.65682
60.55426	9.25758	12.15868	12.65091	1.00000	1122.84614	1.97696	10.38784	10.42734	123.50266	13.63453	12.92029	41.94175	33.16110	10.95223	62.40149	12.48498	8.66950
61.23732	2.39851	11.49124	11.75983	1.00000	1065.49419	0.74487	9.93842	8.41826	-116.37697	11.62622	11.94097	33.72255	56.62010	9.74563	48.63556	11.69530	7.76948
48.55317	22.54193	10.56977	7.21574	0.00000	1174.38322	0.12163	9.20052	7.60433	47.31667	7.75566	10.11680	-19.65	38.38418		51.96647	7.55901	8.01217
71.55194	17.95812	11.93913	10.37571	1.00000	1180.44792	0.05231	7.44278	10.43004	83.97573	8.02376	9.15018	21.46527	68.48138	7.75786	62.45262	9.11970	8.99172
40.73471	-1.36655	8.81349	10.50369	1.00000	1084.55791	0.71337	9.36776	8.37906	117.59152	11.39304	11.88966	3.31332	54.73991	10.09656	58.67128	11.08137	8.57184
51.80127	10.18996	10.86309	11.39195	1.00000	1143.22854	0.04245	10.69209	9.48333	117.59152	7.84128	8.82436	3.31332	66.98590	9.57635	64.65151	8.93836	8.47001
43.89436	-10.56643	10.45760	11.40798	1.00000	1183.73294	0.33622	9.10658	10.83050	76.56719	11.22695	11.12981	24.41288	42.13273	11.49330	47.46282	9.51991	8.77084
49.72518	1.90776	10.82081	13.49590	1.00000	1116.17614	0.54510	8.76648	9.80846	74.3092	11.41065	11.61905	33.37526	67.22347	12.13850	53.01966	13.01225	8.27872
57.90968	7.91260	9.32486	10.86892	1.00000	1153.37076	0.03392	9.09700	10.59787	69.67639	8.12515	8.77000	41.29444	53.62066	9.03281		8.99440	6.75966
37.93431	22.63565	9.34805	13.64776	1.00000	1186.84541	7.64199	9.62739	8.46758	26.01649	12.73549	14.27326	44.43579	64.34713	11.12909	32.75818	11.92922	9.38716
46.60744	12.56779	7.54789	5.31018	0.00000	1193.12223	0.00798	10.71051	8.46784	124.84472	6.63449	5.40374	10.13361	45.80776	9.75185	46.80899	5.57048	8.95960
39.59334	32.45810	10.38711	14.45307	0.00000	1109.50425	0.00797	9.76644	9.73446	-48.59278	8.19050	4.68770	-23.7975	56.19693	5.08989	42.01432	9.44914	9.85859
46.30199	-2.61444	10.45393	13.72164	1.00000	1177.77919	0.73878	10.40723	8.39110	38.2739	10.84882	11.93084	46.7055	45.02385	12.28974	63.25144		10.75275
48.30210	19.54964	12.50468	12.02438	1.00000	1075.51118	0.35163	10.75147	9.21533	73.85535	11.38046	11.18312	18.51957	28.27304	10.05118	40.99622	11.29771	11.65405
36.75511	11.77523	11.75617	10.12597	0.00000	1069.06420	0.26398	10.20464	8.78572	10.18527	12.70172	10.88039	47.98372	62.67576	7.55547	59.10598	9.37233	9.90014
50.22874	1.00418	11.95438	8.43132	0.00000	1090.16784	1.68774	8.50703	10.92271	13.28702	9.36738	12.75920	52.4581	60.30185	10.47614	35.57738	7.60236	8.28266
62.87349	30.43233	11.14689	11.23758	1.00000	1101.56837	0.07766	9.22356	11.03854	-113.3187	5.58376	9.64606	53.51684	52.26569	10.59681	43.81454	7.36744	9.04639
28.67117	0.30986	9.43750	9.20480	0.00000	1053.05610	0.05223	10.12769	9.18359	46.04833	9.89516	9.07899	51.40944	59.52689	10.95901	65.18717	6.47872	8.79704
54.75606	10.57435	8.80620	6.75983	0.00000	1091.44911	0.01946	9.28038	11.81102	37.38115	8.48701	7.40076	55.63711	82.54568	10.50464	55.66974	5.91706	9.61439
36.78785	12.61917	10.83136	8.45821	0.00000	1113.91642	1.04026	7.34504	9.63486	-117.23991	7.15581	12.27148	47.64995	51.64572	9.40899	35.08152	8.88487	9.33818
61.49066	9.95088	9.13136	8.70723	1.00000	1142.50904	0.08446	8.55068	10.61494	27.18052	8.38508	9.71138	39.12074	57.09664	6.96341	35.48073	11.62633	8.24934
45.75843	18.84732	11.43330	10.76396	0.00000	1106.84146	0.01273	8.07969	11.00486	98.50893	10.81969	6.95636	16.68911	48.49308	3.79086	40.98820	12.16012	8.67045
55.94669	10.45082	9.21430	9.29602	1.00000	1171.44173	0.05278	9.46884	8.86817	10.58082	6.71397	9.15321	35.72917	71.35059	7.83377	60.84524	10.27511	10.78350
60.36596	3.67283	9.13845	12.54948	1.00000	1132.46251	0.27902	9.32190	6.96703	59.80222	9.75687	10.92974	58.63667	62.49010	12.57592	58.96600	11.21400	9.21134
43.43288	10.16800	12.40583	11.28831	1.00000	1172.32034	0.00754	8.83871	10.01746	102.3278	7.22199	6.10551	2.2139	35.63379	7.38027	49.86623	10.61594	9.91354
50.40985	1.53068	11.49091	9.03505	1.00000	1175.54428	0.06379	10.15203	8.20825	21.32778	8.12903	9.41750	42	41.03770	6.19328	22.77285	10.41660	6.80607
67.37979	7.17336	10.12037	10.09238	0.00000	1079.15394	0.00706	5.84712	9.26407	-111.90466	9.58268	5.02989	40.34912	44.17762	3.88744	35.08748	12.54721	10.14541
48.78651	21.56584	11.97622	9.47651	0.00000	1199.87094	1.16914	11.67069	9.28251	103.61667	7.94357	12.39058	-1.6	56.76769	11.03090	56.19607	8.92702	9.25292
52.65887	11.27867	9.12324	6.32411	1.00000	1180.02521	0.08292	8.75821	9.66685	-73.58248	11.14680	9.69858	45.40008	62.40705	9.08832	59.74935	9.12160	10.65901
49.68574	2.33194	7.36194	6.18250	0.00000	1089.29958	0.00684	8.66988	9.55302	-68.3	7.51020	4.99795	-54.8	39.72348	9.22221	56.32112	4.51219	11.61806
35.04515	10.10540	11.57405	8.43131		1083.51211	0.09755	9.31070	10.28037	29.47306	13.10865	9.84596	0.49113	43.64868	6.31299	57.12568	10.11864	10.14551
30.45447	20.12520	9.23463	11.14399	0.00000	1174.25013	0.01511	9.09574	7.60801	120.74221	6.73923	6.06531	31.64615	43.73916	9.93562	49.51835	9.71145	10.35381
38.59392	5.41513	10.77131	11.42760	1.00000	1056.35351	0.74001	8.13756	8.04174	-113.3187	11.24501	11.93391	53.51684	39.11296	9.02804	41.75621	9.43618	10.10367
58.95506	18.00040	12.93474	12.35099	1.00000	1145.96701	0.00884	9.87186	9.56167	-93.08883	8.07922	6.33853	45.16024	49.73508	7.70021	41.16255	8.28428	10.75342
54.25181	31.87185	8.50212	6.59233	0.00000	1135.66605	0.01445	9.55137	9.28995	124.3697	7.09980	7.42713	9.6531	53.89713	9.02749	53.30204	6.22782	8.87700
62.36411	33.70674	8.84511	8.27064	1.00000	1110.50365	0.08591	9.34539	8.93018	-3.05	6.24854	9.73883	53.81667	62.68951	6.66561	26.55115	9.53108	9.52777
52.53204	18.78546	11.39056	11.76754	1.00000	1145.12674	0.31154	10.08225	10.52264	-122.38731	10.70787	11.05760	45.53929	35.95049	9.99170	71.25599	10.77935	9.60913
