NOx	O3	PAHs	longitude	H2CO	CFCs	PM2.5	PM10	Pb	CO	warning	NH3	PRES	latitude	SO2	C2H3NO5	CH4	TEMP
7.93848	8.51348	9.90156	51.49621	67.11184	23.72075	8.19472	5.15750	66.57533	6.98852	1.00000	5.69146	1149.07780	36.64852	8.62574	0.24621	7.09900	9.46918
7.75417	8.00111	9.49014	38.01667	55.80059	65.66489	10.10165	10.61230	42.56411	6.06902	1.00000	7.36335	1137.02670	-5.41667	5.67956	7.15506	8.29309	13.23614
9.18572	6.22687	5.51745	12.19458	66.61316	69.26675	10.42741	5.69284	74.99555	7.79953	0.00000	6.36376	1158.23231	10.61285	6.33008	0.33634	8.40710	24.15850
6.37465	7.78201	8.59245	73.66633	52.02181	63.51582	9.10325	6.92791	67.54627	7.03119	0.00000	7.55115	1149.93380	25.92493	11.31604	0.52967	12.11486	7.59078
7.39281	9.19170	5.70662	17.8031	48.17691	37.04381	7.77603	6.60631	40.94603	8.75082	0.00000	8.06539	1182.07594	48.43174	8.73475	0.30085	9.25321	20.20135
8.64972	9.68285	5.30544	28.19028	32.63530	53.85522	6.37086	8.59352	48.26524	8.03645	0.00000	8.36285	1074.40120	59.37722	6.44158	1.15262	6.92483	-8.62841
5.23195	6.88317	6.21383	146.05093	36.87231	46.28582	6.08993	5.80384	48.60120	7.00965	1.00000	8.03067	1115.88933	-34.28853	8.78190	0.34385	7.17460	20.10912
6.88813	9.04073	6.01999	11.32903	62.56297	80.25729	7.74020	6.18718	37.40630	8.69280	0.00000	8.23383	1147.64465	50.9803	9.85095	0.57903	10.31342	13.64372
8.51472	5.93966	8.16174	-96.39774	32.74537	71.29092	9.38294	8.32916	39.43925	6.47264	1.00000	7.19722	1186.24714	30.16688	7.47055	1.01866	9.35563	22.68145
9.93090	8.28587	10.15204	8.52462	39.41098	46.41042	8.58769	4.41200	54.29028	4.65046	1.00000	7.25844	1121.05995	47.30997	8.74309	0.29712	6.97603	37.01572
7.30087	7.50132	8.29023	-56.52361	50.70096	38.85194	7.53896	4.88532	65.57035	7.59541	1.00000	6.45632	1123.71010	-33.38056	8.32522	0.42396	5.72379	10.82158
7.97307	7.48142	5.30257	-1.08593	48.73013	56.34165	9.99393	6.34355	42.83033	7.42539	0.00000	7.95764	1155.50350	50.79205	7.97750	0.23638	7.63741	4.80516
7.67351	10.20661	9.61713	8.86374	49.13257	41.87602	9.09410	5.67043	62.79151	10.12734	1.00000	9.00818	1094.12659	44.89784	11.19776	0.32024	5.26709	20.10314
8.25084	7.34970	9.81938	-80.38297	49.21512	41.12264	9.26625	10.56649	41.64574	8.21952	1.00000	8.67163	1089.14792	42.8334	4.52901	6.92664	8.84124	18.38597
7.65795	5.37745	5.38832	100.24529	33.20359	49.92453	4.55863	7.22909	58.13594	7.03470		5.37664	1062.21873	5.4709	4.71276	0.53590	11.03399	12.26872
7.62320	7.28085	7.01087	-82.45426	42.22843	67.90516	9.01332	6.40868	61.31285	8.01471	0.00000	7.93862	1148.68595	27.09978	7.00181	0.32443	5.38584	12.81182
7.15655	6.47621	8.29489	4.91667	70.45109	40.36329	11.06910	9.39810	71.56021	7.52456	1.00000	6.10102	1100.04785	45.73333	6.54055	2.35201	8.86835	14.46618
7.70865	5.47712	10.37600	7.02238	48.09207	73.67956	5.74953	9.32924	58.89718	8.49861	1.00000	7.29667	1135.52793	52.21099	5.30514	2.11999	9.93818	16.62239
8.18057	9.62048	8.06830	1.33467	67.24871	39.72274	7.15827	7.90366	31.15943	8.38473	0.00000	7.67364	1175.16769	43.61058	5.49239	0.69216	8.32426	6.89420
6.96330	7.43920	7.93932	-83.48216	66.30688	34.11619	8.51166	6.61682	66.01807	7.84096	0.00000	6.01936	1170.05658	42.30865	9.16063	0.30475	12.35008	1.84270
5.49536	9.89237	9.03756	-86.58208	45.35762	85.29208	10.60779	7.53469	57.61769	6.20813	1.00000	7.49549	1051.29755	13.48082	8.06194	0.52966	7.03860	11.41444
6.94424	5.32663	9.44354	-71.23106	42.56742	35.49959	8.14282	9.74809	34.61469	7.27453	1.00000	7.08754	1064.16089	-32.45242	5.51109	3.30832	9.20636	0.42421
7.22515	9.31630	5.19742	-122.39168	52.65323	70.20984	7.00586	7.17867	30.79903	7.08103	0.00000	6.13218	1054.66620	40.58654	5.78524	0.49938	6.40150	8.88543
5.87255	6.03749	8.08346	-88.3162	44.72386	36.21777	10.40243	8.06449	45.51763	7.60390	1.00000	6.13318	1093.79242	42.24113	6.81394	0.85053	9.31038	9.59904
7.00851	7.82086	8.14764	6.8625	10.85411	47.43138	6.11642	7.88200	50.92827	7.77061	0.00000	6.05089	1194.10299	51.47805	6.83067	0.78893	8.65350	12.50805
7.18424	10.00706	9.68149	-79.2663	46.07579	67.98881	9.90634	6.86539	54.42686	8.01120	1.00000	6.96440	1066.75847	43.86682	8.69992	0.39744	6.94405	-5.26258
6.43918	7.42858	6.98283	89.20083	48.35877	56.29086	7.82823	5.09085	38.44795	6.03917	1.00000	8.18868	1163.73244	55.54028	9.38556	0.36644	5.40823	24.97079
7.35832	7.83087	7.78945	2.31889	46.53697	50.84550	9.31504	7.52570	46.82542	6.02585	1.00000	6.52741	1190.11047	35.21222	7.58942	0.64456	7.05547	4.50225
8.39809	7.29547	10.66905	-2.16	73.56427	70.99340	7.63158	10.46674	31.16436	6.97927	1.00000	8.28137	1093.06391	34.31	4.67013	6.43557	9.45294	31.57315
7.62295	9.42238	10.32749	46.04833	34.38745	48.15618	8.02516	5.23703	59.93881	8.66592	1.00000	8.62472	1115.37308	51.40944	9.91570	0.17124	7.08107	19.32093
9.37318	6.85623	5.30834	12.38878	47.23586	37.02892	9.23614	5.20946	46.16835	8.28876	0.00000	6.36214	1190.60084	43.1122	8.05974	0.46700	10.16060	16.61936
6.41964	7.83325	7.69451	-15.58602	48.35188	43.49391	8.68642	5.86516	46.55921	7.27363	1.00000	7.00912	1090.05088	27.76056	8.08352	0.54252	5.61404	10.38119
6.81481	11.11899	5.62130	-46.99583	56.61736	42.95129	7.33496	9.28099	60.81417	8.02303	0.00000	8.34992	1123.40426	-22.97056	9.59634	2.15355	5.61157	5.06954
5.81649	6.44506	6.49216	-82.42491	19.12553	49.57773	7.93151	5.97624	49.17130	6.76046	1.00000	7.05873	1068.65321	42.97086	6.82818	0.37836	6.12491	2.96883
8.29092	7.98594	5.56480	-1.32471	24.06531	31.74575	6.18107	9.14654	57.11644	6.46270	0.00000	7.31061	1174.46196	51.40148	5.27898	1.95171	9.68500	16.26475
6.78351	11.63640	10.70013	2.59753	55.52734	60.91789	8.56765	7.46196	56.80441	5.48801	1.00000	8.33617	1140.18968	8.88649	11.29804	0.48934	7.99069	10.26120
7.31363	10.18356	7.98879	-71.23106	53.25456	51.45926	7.12500	8.90315	66.91994	6.83385	0.00000	7.57726	1076.17417	-32.45242	6.50181	1.44645	7.37101	12.59149
7.52630	8.49386	5.65923	-40.7475	49.77210	57.67644	6.52365	7.57591	81.41366	6.17318	0.00000	7.94788	1125.51769	-4.16694	3.76042	0.53382	9.51374	30.82498
8.84708	11.78068	9.93548	6.10237	44.30190	51.95157	10.81923	8.33496	53.72074	6.88221	1.00000	6.47244	1070.89049	46.18396	10.29042	1.04169	5.82153	14.04749
8.33302	8.74256	9.84252	84.63445	49.90872	25.03170	7.63407	7.68761	53.60225	6.81399	1.00000	8.50215	1138.32497	24.81757	6.79907	0.57702	8.24543	4.73437
6.72871	9.81985	6.87701	5.37429	42.25299	66.65087	8.36530	5.24361	53.19528	6.92052	0.00000	8.55295	1188.02521	51.03427	8.58259	0.16751	8.34502	5.48166
8.92274	5.99161	4.87941	-88.42814	33.67093	64.81655	11.69433	5.38463	53.68626	7.82622	0.00000	6.57346	1102.17936	42.16808	6.48430	0.34883		10.73506
7.76199	8.27610	9.41716	9.72749	52.94541	47.02991	7.54798	5.12212	55.94631	7.56298	1.00000	5.48100	1170.72681	48.28259	9.07044	0.23175	6.33395	25.91684
7.51172	9.73095	8.91928	9.0027	65.31093	47.20784	10.27987	7.91572	64.24377	8.03827	1.00000	7.37704	1167.09304	11.86064	7.68295	0.71120	6.80444	20.66935
8.39665	5.36926	9.92672	150.60036	49.16107	54.77898	5.89742	10.25504	53.95047	7.60346	1.00000	8.30660	1053.38829	-34.88422	5.48226	5.15362	9.53985	6.44547
8.87576	7.38476	8.33337	123.758	47.73290	40.43107	6.53672	4.15481	59.17194	7.66374	0.00000	9.28234	1082.47450	10.20898	9.31608	0.24012	6.24969	19.13856
6.58981	9.54379	5.41870	-35.71667	35.42314	78.21160	6.77148	9.14125	47.27773	7.92463	0.00000	6.76562	1170.35873	-8.66667	5.79849	1.85410	8.19799	13.52068
7.42812	1.98620	6.00360	-6.00137	47.93542	60.38467	11.36890	6.74431	53.28454	8.50853	1.00000	9.18803	1144.56401	33.42585	6.98800	0.30340	11.35180	22.69409
6.84240	8.23960	8.32431	124.84472	61.28586	57.31163	8.30912	6.39787	77.62752	7.87209	1.00000	6.17895	1160.52191	10.13361	8.03722	0.34164	6.67307	30.18640
7.29947	8.71261	9.75754	9.40531	36.59952	42.11531	8.97557	5.24403	49.94348	8.66471	1.00000	6.65048	1193.01005	45.53069	8.79641	0.27893	5.85162	19.03381
8.50789	9.47481	6.08349	-74.95472	37.66594	57.63069	5.58059	10.66011	58.25975	7.14890	0.00000	5.87578	1059.69811	10.98778		7.61633	10.30640	20.29326
8.34141	6.36658	7.17491	31.3237	48.30937	48.43529	5.87766	4.21427	57.68586	7.23044	1.00000	6.25985	1120.79900	52.4089	8.85014	0.32209	5.52174	10.35826
6.38410	10.27677	7.15335	122.8637	35.23180	61.02246	6.21210	10.87486	54.49726	8.26432	0.00000	6.75108	1158.46235	9.3337	6.68379	9.26153	7.88006	9.56419
6.17465	6.18652	6.02202	85.83636	55.68629	68.45278	11.16963	6.30068	48.00023	6.63314	0.00000	8.15639	1069.90399	25.66795	8.04116	0.36962	8.15758	17.90476
7.14390	5.10348	9.35755	100.24529	81.47139	65.96005	9.54430	9.70809	54.28404	5.61428	1.00000	7.37115	1139.59475	5.4709	5.41639	3.20728	10.32986	15.02748
6.65465	7.26862	8.59885	-93.08883	30.94124	44.03628	8.71778	8.50578	38.22792	7.43063	1.00000	6.93239	1124.17216	45.16024	6.77800	1.06155	7.85896	11.19608
9.69233	10.21351	6.80322	1.6	58.08602	34.25662	6.15201	9.06138	37.86605	6.83268	0.00000	6.80844	1093.02839	43.11667	9.84831	1.80950	4.85162	10.03152
7.25807	7.42245	6.98861	10.18003	34.41780	56.32776	5.44730	8.05283	47.81061	5.83234	0.00000	8.09587	1127.66203	24.96334	6.44720	0.64725	9.24999	7.32004
6.27884	9.18059	6.76942	-1.06667	52.57716	63.28167	6.41458	11.03129	55.87843	5.37511	0.00000	6.97804	1057.92294	53.78333	5.64679	10.75435	11.26418	8.29883
9.19323	7.56346	6.99467	-77.37331	47.78571	38.03498	6.92882	5.92723	53.31517	8.48588	1.00000	7.94288	1178.39144	37.60876	8.93267	0.31329	5.71339	4.65270
7.38698	4.33487	8.46917	106.88324	54.24894	52.02622	6.19703	8.37255	49.28200	7.80514	1.00000	6.86340	1094.73143	47.90771	6.33742	1.14861	8.90045	25.09149
8.00417	5.27295	7.88088	4.47124	51.65263	49.02146	9.94417	8.09687	45.80150	6.93464	1.00000	6.62277	1159.37378	51.95838	6.48049	0.84739	8.63225	28.83785
7.96996	4.37796	8.32155	24.71204	60.54278	35.04543	8.68817	7.55769	38.13659	7.92043	1.00000	7.22967	1086.73131	41.57439	6.09709	0.42929	9.67140	16.70781
7.42755	8.97269	5.10105	43.38531	40.09159	58.84351	9.02697	6.93724	60.01314	7.43081	0.00000	7.23571	1118.26817	9.89206	11.23400	0.52351	8.06465	31.97775
8.13346	8.01877	7.23730	7.02238	33.67299	38.51569	8.64202	4.81896	40.72289	6.10644	0.00000	6.79071	1097.98882	52.21099	4.69355	0.61728	9.27507	24.60125
8.54497	8.82285	9.86193	2.31889	64.83071	46.42563	8.19054	5.75980	70.21726	5.20589	1.00000	9.72889	1144.83210	35.21222	8.41540	0.33058	7.57853	31.64292
5.39933	12.06787	12.42847	88.28637	36.62768	50.94428	10.28140	6.81555	57.93311	8.54045	0.00000	8.72887	1050.76900	23.07492	10.45400	0.52373	6.49562	30.16874
7.07935	7.99569	8.72320	28.67582	45.52506	64.77978	7.18627	4.67538	64.11359	8.02293	1.00000	8.44968	1055.97967	40.98894	9.46578	0.21071	6.44012	16.44791
7.78747	10.14728	4.47495	122.8637	46.20704	45.36356	6.35128	8.12757	83.52146	6.56083	0.00000	8.81285	1081.23206	9.3337	4.93675	0.92512	6.13594	7.56202
6.20622	8.18545	6.78094	-73.75335	49.07927	27.57418	9.04528	5.60960	41.87686	7.15495	1.00000	7.57245	1180.47292	45.4473	10.03901	0.22149	2.51754	10.27114
6.89868	11.12358	11.09717	12.53463	55.85638	64.27164	9.96203	6.69838	62.99001	9.14226	1.00000	7.79431	1090.63484	55.67938	10.32269	0.23727	5.75996	45.82789
7.06302	9.47544	6.47867	-91.77127	25.07878	47.98631	6.92646	8.08049	73.06148	9.20477		7.52403	1170.81969	37.95143	5.51955	0.84232	7.13362	-9.51914
7.56571	7.71574	8.16973	-71.23106	51.34178	46.24963	5.88495	8.35051	46.15664	5.09971	0.00000	7.20640	1163.43787	-32.45242	6.64669	1.06318	9.65908	31.50067
6.50730	8.41195	9.15555	-71.8023	47.46512	35.11850	8.23198	5.85629	45.61589	7.54407	0.00000	6.83267	1162.34168	42.58342	8.24331	0.37801	5.75628	15.17838
8.64085	5.60927	8.91503	2.29026	46.30515	48.04121	6.43778	3.18765	36.53449	7.54095	1.00000	5.76315	1178.35430	48.77644	6.37978	0.30369	8.27563	28.89050
5.84127	9.49455	5.66939	12.1369	72.40100	51.64011	6.88731	8.12790	47.47047	7.65676	0.00000	5.92631	1076.81632	51.04962	6.48855	0.81367	7.43844	26.07447
7.53375	8.08050	9.52984	112.23109	55.82948	68.05366	8.90184	5.14083	36.88459	7.77296	1.00000	7.26112	1082.57004	-7.57897	7.70925	0.22639	7.95740	19.53274
7.97502	7.92731	4.28804	5.2875	54.23929	64.41537	9.26256	5.79880	43.79136	7.84311	0.00000	7.95855	1156.41257	51.65333	8.86389	0.24865	7.99075	10.53393
8.99433	8.30037	6.21217	37.99117	49.06414	43.09343	8.63613	8.07163	41.65168	7.00094	0.00000	7.18102	1120.90121	44.92934	8.32657	1.03071	8.98307	23.53545
7.88548	7.74433	6.00784	-76.99081	52.04454	40.67653	4.69426	7.49822	62.95862	7.51953	0.00000	7.22833	1198.32629	38.96372	4.89095	0.57823	8.04701	15.35752
6.91957	8.38205	8.80191	125.21972	30.39674	29.95282	7.61712	5.61137	62.32635	5.94093	1.00000	5.72876	1139.03661	-8.99167	9.46700	0.23598	6.75249	19.26143
7.63384	8.86826	4.89704	127.08472	44.46858	32.54864	6.13041	9.22681	70.60039	6.72982	0.00000	7.30299	1131.36541	36.20389	8.32738	1.95199	7.86931	15.99038
9.19324	7.29188	4.34874	104.09701	72.04067	40.84026	4.76805	10.71873	39.12083	8.03804	0.00000	6.44259	1073.33197	-1.26424	5.55127	7.94575	12.14872	17.91697
8.60983	9.28768	8.06139	74.83554	65.39104	38.19367	6.64187	8.05303	73.34431	7.80845	0.00000	6.93062	1098.16201	14.62072	8.17872	0.81337	7.14066	15.09130
8.50350	3.94002	8.77271	122.05228	31.56278	55.76478	6.96258	8.63464	19.42091	6.89992	1.00000	8.17305	1070.10012	37.19723	6.11028	1.17676	10.77487	13.27110
8.88722	9.66224	4.52389	-40.7475	48.02103	50.97237	5.82590	11.22221	59.67207	5.76838	0.00000	9.26506	1123.77033	-4.16694	7.09470	13.28155	9.16651	28.26213
8.55760	8.90237	10.47579	-67.15407	33.19849	66.78410	8.48600	5.43310	46.67247	6.91190	1.00000	8.95128	1066.88231	18.42745	8.13503	0.25801	8.69231	25.74568
5.98300	6.50094	10.15593	88.28637	26.12778	68.21566	7.53068	9.72503	60.64993	7.69837	1.00000	6.32106	1130.13039	23.07492	5.54733	3.05089	9.14420	12.39157
7.00859	5.03125	8.50382	-2.98884	65.13432	58.89150	9.13854	9.85042	62.03817	5.79624	0.00000	8.48656	1176.47700	43.32686	5.73738	3.46883	9.16678	7.71690
8.13018	9.41499		100.24529	50.20503	65.21290	8.41731	6.17157	47.21234	6.34844	1.00000	7.89286	1179.21429	5.4709	9.22483	0.45497	6.08069	27.57336
7.74839	7.64718	6.79596	11.18709	47.12270	55.66972	9.61287	7.31257	29.45256	7.13325	0.00000	8.48012	1052.51818	48.73218	7.48518	0.51532	8.56322	19.99174
6.83702	8.29099	6.75837	-74.15987	59.63905	38.75786	7.74386	6.72098	70.60728	7.25138	1.00000	7.39162	1077.78191	40.82232	9.60311	0.28655	4.49631	28.30258
9.42739	9.44552	6.70239	-1.4001	43.32338	43.72194	8.56298	7.28480	44.11974	6.28926	0.00000	9.45678	1190.97316	7.06273	10.01862	0.48416	8.60573	1.06798
8.29724	6.58468	7.55787	8.91229	28.35465	59.83490	8.41296	3.87196	48.28267	5.90152	1.00000	8.42069	1074.17133	49.13645	8.09993	0.16863	4.45607	12.21035
6.81047	6.18697	9.08955	68.21204	74.46466	67.23073	8.97355	8.58513	76.07913	7.00896	1.00000	6.41056	1134.41100	27.55898	5.36031	1.13341	9.11732	12.36520
8.31419	8.75391	5.07332	-71.29144	54.10655	55.14899	6.70150	8.39030	60.36665	6.14988	0.00000	7.57040	1179.40707	41.54566	4.79235	0.91112	9.30444	22.42761
7.69748	6.91057	6.38074	89.11943	67.24274	64.30507	5.64981	6.99625	45.66111	8.59357	0.00000	7.13896	1146.11092	23.9028	6.44577	0.46636	9.57597	12.95269
8.47543	5.69746	4.50829	13.29371	44.76913	36.89477	10.85394	5.60874	58.01460	8.75285	0.00000	8.28126	1152.90890	52.53048	7.93927	0.28604	8.54168	27.31015
6.71291	8.05547	7.68629	-74.15987	57.68347	25.07251	9.28947	6.24567	51.08054	8.09017	1.00000	8.23842	1144.72621	40.82232	7.58163	0.43409	5.65516	3.54785
6.72078	8.58441	6.58596	86.59509	29.92969	56.11502	8.36509	8.31299	46.14255	10.00281	0.00000	7.91220	1088.74408	26.11527	9.11949	0.99814	9.57625	17.60347
6.33004	8.08486	8.25237	37.49338	61.96792	43.12476	7.77106	5.01034	46.67642	7.95178	1.00000	7.36255	1100.76148	55.62047	9.56861	0.34873	6.15730	33.42406
7.43184	6.63717	9.19347	-122.2054	56.21780	76.80628	8.69280	8.76798	65.75253	7.42657	1.00000	6.49951	1149.52240	47.76232	5.97342	1.35845	9.00515	17.56375
6.47552	9.86471	6.50861	5.51978	49.72288	37.27490	7.24552	6.86651	48.22711	7.89594	0.00000	7.18608	1146.82116	51.44889	7.70333	0.27231	9.09175	12.35651
7.53021	9.80991	8.97084	9.5926	72.67439	56.68701	9.56898	8.20820	62.21281	7.02925	1.00000	5.85691	1084.69426	52.86147	7.70688	1.12798	8.56188	26.93841
7.39109	8.87963	8.18483	-72.97261	54.36037	47.23037	10.33890	8.17691	50.57390	6.07978	1.00000	6.80433	1130.98084	43.61062	7.37230	0.94720	5.67271	3.38472
7.32955	8.22328	6.02956	88.28637	57.09090	35.59637	7.63355	6.96432	28.09695	4.76846	1.00000	8.26092	1129.36908	23.07492	9.81545	0.51177	5.22257	27.39673
6.83803	4.63385	7.88646	9.85	35.54252	61.11783	8.85572	10.56588	47.78782	7.68640	1.00000	7.12235	1116.77678	53.63333	6.43829	6.86525	7.93576	11.17299
6.74206	9.71121	7.56137	1.04945	47.51119	63.10732	7.53593	9.09017	79.64458	7.91417	0.00000	6.43108	1063.95243	35.06544	7.53853	1.76505	8.62398	25.50514
7.23929	10.36358	7.32184	-74.28459	52.80588	58.10800	6.89672	8.92992	63.79839	8.34973	0.00000	7.58665	1061.37613	40.5576	7.28319	1.53208	6.90014	28.92209
7.94525	8.55550	8.72520	-13.68778	67.24372	55.34232	8.73116	5.65752	54.50068	8.04985	1.00000	6.82074	1188.70840	9.535	8.91720	0.30016	4.31752	34.72831
8.34752	8.48194	8.73216	-93.08883	52.60837	47.30238	8.36316	5.86152	80.34446	10.56680	1.00000	8.93432	1132.40502	45.16024	8.23550	0.41194	6.45888	25.33294
7.75675	6.61201	3.26698	-1.29772	51.88835	78.69108	10.64723	4.85412	52.36986	5.50120	0.00000	7.52573	1148.29800	50.76306	8.66488	0.31250	7.18759	-7.37307
6.10646	11.87117	5.29061	-95.63079	80.79062	55.43974	6.33567	6.91416	70.98789	6.15270	0.00000	7.94293	1106.26089	31.76212	11.76264	0.60518	8.49614	20.25507
7.66272	9.97821	11.00753	-117.71978	26.86878	45.10586	9.14852	5.66944	75.10315	6.74766	1.00000	5.73415	1089.05225	34.09668	9.07293	0.39859	7.32470	0.07703
6.11750	5.91972	8.99169	-1.29772	53.22571	45.52500	7.85357	8.31677	70.08588	7.40865	1.00000	6.52230	1099.24660	50.76306	6.14509	1.04437	9.14849	35.59958
8.25340	9.09909	6.68766	4.91667	50.31343	47.81599	6.31158	7.62115	45.15028	6.72065	0.00000	8.54515	1121.39018	45.73333	5.00287	0.56143	7.39518	25.26019
8.22344	9.97029	7.17641	37.73333	37.82886	53.70531	6.98691	8.22136	64.07665	8.52632	1.00000	7.43921	1068.26729	-4.06667	7.57583	0.77428	5.51824	30.66798
8.24726	8.04142	4.34793	107.60627	51.23823	48.22175	5.68380	8.82164	52.96448	7.52876	1.00000	7.81343	1190.83071	51.82721	4.26935	1.47632	9.91279	9.78085
7.65961	6.12744	8.90602	-121.75689	58.49671	52.11112	8.92481	9.62475	62.99414	7.91677	1.00000	6.17356	1051.73913	36.91023	5.69197	2.86670	8.69815	20.59357
8.10404	6.34922	9.51151	-71.23106	64.41387	60.31325	9.22294	9.77669	60.08663	6.30328	1.00000	7.64374	1163.49985	-32.45242	5.24684	3.14260	9.73177	-1.62815
6.69242	9.86262	6.10110	37.73333	61.96607	58.57122	6.23008	9.07483	57.37933	6.95978	0.00000	8.46527	1098.82936	-4.06667	5.95359	1.91909	7.55059	21.85627
8.58765	9.08589	6.06766	137.95378	37.30062	39.70659	7.18311	9.66269	61.10722	8.79456	0.00000	7.75737	1077.05031	35.82756	7.27374	2.93462	9.97028	23.66347
6.35345	5.28366	3.91947	-111.99633	38.43614	59.60742	7.73598	5.16279	57.89461	8.07687	1.00000	5.84806	1142.81708	40.65995	8.06004	0.14544	2.47698	11.04396
6.92900	5.03377	7.91259	-50.19556	47.79605	80.11525	8.69416	8.68615	39.60504	8.62031	1.00000	9.13929	1196.63009	-19.72806	6.07817	1.15395	8.87624	29.25005
7.94794	9.65106	3.56623	-93.71133	49.90909	43.19222	8.82074	4.40686	69.70030	8.70935	0.00000	8.22312	1079.41040	41.57721	9.28437	0.25636	6.15201	15.47904
7.19298	7.37448	8.67189	35.59642	52.92038	43.89710	10.32465	7.95841	63.00746	9.42688	1.00000	7.06061	1069.30604	3.11988	6.01266	0.66979	8.37607	1.09551
7.75574	9.70863	6.66992	-82.4017	38.85189	31.33114	7.25174	7.25898	48.67321	7.33497	0.00000	8.10622	1058.64521	23.0072	5.63252	0.53321	7.76313	6.50748
6.78615	9.93400	8.85524	71.57118	79.40971	60.11032	8.06748	6.75770	70.54390	6.03527	1.00000	5.48667	1098.31601	32.87533	10.58646	0.47964	4.98847	25.71246
7.78962	9.99921	10.26206	8.62118	19.43276	74.56926	8.41213	5.38399	53.13920	6.80870	1.00000	7.62050	1065.78136	45.44694	11.17176	0.30761	6.67816	19.65361
6.47576	5.83082	9.39901	30.96755	32.77821	60.53613	8.99191	9.17499	61.61984	8.52003	1.00000	7.26714	1128.15173	49.07866	5.78827	1.82402	9.65418	5.87554
7.01085	7.24911	10.20373	13.32127	61.43662	69.97617	7.94577	3.86855	66.21458	8.43063	0.00000	7.87121	1183.94000	52.59319	6.95134	0.37248	7.85257	15.47783
7.02854	7.09336	7.52432	7.60872	65.03974	33.41790	6.54009		55.73641	7.24065	0.00000	6.69144	1176.68058	43.78956	4.37944	0.35001	9.97649	18.96557
6.86616	9.19613	3.75838	4.18333	65.80084	70.38237	9.43054	3.97090	52.65707	7.48055	0.00000	6.67291	1091.24098	7.6	8.52824	0.20980	5.74950	22.80873
8.83912	7.98839	6.92978	-73.9614	50.82723	38.49182	9.49919	7.00303	66.25964	7.99800	0.00000	9.92680	1107.60974	10.15031	9.25150	0.49330	9.13844	15.21278
7.96284	10.16032	6.65729	38.02486	39.86373	48.83991	7.68867	5.77047	40.36884	7.83594	0.00000	7.56043	1131.75123	55.64776	8.46185	0.29496	8.60638	
6.21930	8.11670	4.77375	43.91385	61.03689	49.20446	5.04982	10.58509	34.61375	8.46782	0.00000	7.52766	1079.01208	54.03876	5.02261	7.06653	10.62653	34.60554
7.55169	10.11315	10.02825	83.36889	27.95977	46.13939	8.46226	7.82948	62.09436	8.81572	1.00000	7.27937	1089.38409	26.76628	6.84782	0.63201	6.98350	7.48976
7.25886	8.34694	5.43482	141.95	38.75321	67.98875	5.43134	9.58553	62.74318	6.87721	0.00000	10.08327	1074.44701	39.46667	4.03301	2.77997	10.14480	29.03986
7.51234	3.44238	5.65150	-87.66561	25.94318	60.49338	10.85613	5.80755	40.75630	5.68920	1.00000	9.60683	1104.40809	41.8542	7.91467	0.38716	9.38256	17.91634
6.16798	10.51175	10.93786	76.11996	59.86856	52.45816	10.30985	6.36333	46.13159	8.05235	1.00000	7.11375	1144.36144	11.12018	9.49360	0.48118	5.62594	13.11806
4.77393	3.90711	8.63962	-122.86705	51.01773	50.49228	9.25575	7.28037	59.95550	8.91159	1.00000	6.91095	1145.35752	45.49428	5.55707	0.52744	10.54883	16.36381
7.01256	5.96249	8.87282	-71.06616	62.77218	54.79072	10.25660	8.34777	62.84931	7.59595	1.00000	7.24292	1055.75145	42.4251	5.97906	1.09457	10.00350	23.66415
