C2H3NO5	warning	PAHs	longitude	latitude	H2CO	CFCs	TEMP	PRES	NOx	NH3	O3	CH4	SO2	Pb	CO	PM2.5	PM10
0.04941	0.00000	9.15992	121.06761	12.35275	47.07131	42.43849	10.76736	1074.89121	6.38113	5.34357	10.23546	3.18910	6.29229	38.06746	7.05395	9.60794	5.58475
0.06841	1.00000	7.62098	27.46153	-21.44236	40.89570	47.71541	19.58949	1054.44134	6.84545	5.01104	6.88068	9.67191	3.75956	55.21010	7.98371	4.90998	6.03844
0.04920	0.00000	7.40144	91.84128	22.83957	42.53175	58.80044	-2.48135	1093.49742	10.65208	7.79153	8.33231	8.18423	6.49005	62.76091	7.29859	7.63698	6.15390
0.02466	1.00000	6.83506	-100.44843	20.74122	58.81356	47.07340	20.41913	1079.83281	4.68951	5.62554	10.05943	8.44011	7.19634	55.29593	6.68911	7.80143	6.38979
0.06101	1.00000	5.43005	-100.44843	20.74122	1.21182	26.32697	14.49034	1146.99782	6.08103	5.42217	4.57342	10.09732	10.26099	42.07968	8.25714	7.18760	4.96596
2.17685	0.00000	7.10643	-0.29825	51.39148	76.48382	40.72697	15.53769	1117.28983	3.33521	8.21363	7.26886	8.30100	2.45143	45.34026	7.19231	7.65459	11.23398
0.06416	1.00000	7.24836	-76.43941	39.33427	59.82004	48.09561	5.83074	1060.05899	9.17160	5.98885	3.74500	8.09485	0.69709	77.48351	5.92943	8.48252	4.97185
0.05261	1.00000	7.72818	28.19028	59.37722	68.97950	35.86719	2.62437	1165.06726	5.40303	9.12564	8.81924	7.44254	5.66394	42.72111	5.17262	6.23151	5.91264
0.06696	0.00000	6.47862	-100.44843	20.74122	40.07026	43.27830	28.15755	1056.35543	4.53011	5.45720	9.55910	5.52841	4.36708	53.09100	6.86859	8.67868	6.62584
0.08081	1.00000	9.20020	-1.86343	38.10558	70.57448	36.38476	24.74112	1051.40320	5.49200	9.87000	10.65687	11.68628	2.97914	30.25874	6.27098	8.47912	7.18235
0.05394	0.00000	8.23590	34.8732	32.05971	33.12810	56.86901	18.58613	1119.78569	8.06969	8.34127	6.04123	10.26721	6.57814	62.12092	7.84881	8.91841	6.37793
0.05200	1.00000	6.58487	-101.2591	21.01858	39.10610	63.83873	12.60165	1158.23082	5.69933	6.96431	8.85013	7.84652	7.05841	43.34478	7.45269	6.48904	5.16946
0.16439	1.00000	7.72534	-0.76773	38.38479	57.27287	49.62088	-3.15982	1160.88989	10.68460	0.40232	2.64791	5.07105	8.61759	51.01821	7.00431	7.62236	8.39506
0.08923	1.00000	6.72712	-76.88442	40.2737	50.92040	50.60982	-1.63200	1176.10227	8.17253	8.22418	6.75614	8.97699	3.94130	54.95167	6.93478	8.08823	7.11156
0.05787	0.00000	8.70659	3.16667	50.8	64.98596	35.22865	12.74548	1065.18181	0.86701	8.58441	10.71723	5.66799	5.58665	49.28134	6.27423	8.34933	7.07307
0.26844	0.00000	8.40908	2.2469	48.90472	35.59416	64.80830	5.28437	1146.26604	6.85678	8.42747	5.78567	9.14814	5.37735	63.09237	8.07053	6.41528	
0.07220	1.00000	6.68117	-87.71255	41.84364	42.97605	46.80217	5.64282	1080.36016	7.06796	5.13187	8.12340	9.15795	6.20026	68.99748	7.17785	7.35498	6.15386
0.07713	1.00000	6.35600	-1.325	38.47917	48.78343	54.92451	18.34166	1060.63433	6.68532	5.86988	5.71277	8.44806	8.89148	59.77765	6.30696	6.37456	5.78410
0.07961	1.00000	9.12462	-0.74934	51.62907	40.51965	47.27932	17.77843	1064.84838	4.70577	7.10220	9.64264	8.81222	6.21154	66.83373	7.89014	7.00638	6.48222
0.07340	0.00000	5.93790	13.10984	51.30001	43.08465	71.59577	26.28644	1166.05052	7.32419	7.46467	5.17443	10.90648	5.31709	58.08229	9.33742	6.02184	6.28514
0.08780	1.00000	8.21874	15.16554	-4.5833	45.72829	25.20274	10.25122	1053.75109	4.90622	4.90287	4.74305	9.89672	9.26555	36.17006	7.14410	7.53106	7.68231
0.37841	0.00000	7.16632	-94.74049	32.5007	45.26134	34.52474	12.23150	1122.47910	6.85517	8.27639	4.86783	8.09211	5.40566	71.32604	6.10470	6.70951	9.33880
0.26765	0.00000	6.94493	-72.22625	18.57677	58.86566	48.84951	21.10666	1114.78545	5.42078	5.83765	8.27653	7.08357	6.72799	35.95926	7.59238	8.60222	9.00530
0.06502	1.00000	7.19571	28.88222	40.37528	32.39091	47.65591	3.12139	1129.09054	4.71979	8.51638	7.06284	10.67102	10.45498	34.91419	8.00514	7.13299	5.83211
0.06493	1.00000	9.38405	35.96944	56.03361	43.48490	23.01351	10.63407	1097.20196	6.34922	5.38537	7.91074	10.27352	6.73855	69.21874	5.24097	7.06852	6.12091
0.06973	1.00000	6.03342	139.07204	36.24624	40.48064	54.87117	8.31388	1147.71954	7.52325	5.82163	6.51068	8.80660	7.53433	54.72247	6.79647	8.26318	6.43437
0.05760	1.00000	4.81949	103.65309	16.0567	40.20275	53.22315	21.07979	1139.98929	3.62582	9.18834	9.42581	6.01620	5.02632	44.84305	5.73206	6.41857	5.22269
0.25613	0.00000	6.59312	43.83992	55.39485	50.70668	31.51653	2.47996	1141.47188	9.55437	9.39735	5.66755	7.85036	6.66989	56.18314	6.30393	7.73963	8.97032
0.06722	1.00000	7.91601	76.03889	18.18158	65.09115	31.77849	16.89865	1071.67433	7.69084	4.74895	6.97193	9.12114	4.60340	55.73908	7.31710	8.24793	5.96409
0.08200	1.00000	7.79198	171.25364	-44.39672	38.12065	16.08259	5.87618	1054.31086	6.03369	9.74241	9.32532	7.28536	6.46912	46.72609	7.04385	6.84704	6.95404
0.05644	1.00000	5.64364	1.26738	51.84819	55.58550	54.33425	30.61076	1056.95763	8.47868	4.62096	7.03202	8.16417	3.93132	17.50619	6.65232	7.73236	5.74342
0.05813	1.00000	5.96247	-122.24064	47.80527	52.74424	38.77816	19.42620	1111.40622	3.76801	7.00213		5.96208	8.39282	33.86634	8.51007	7.16590	5.58502
0.06965	1.00000	7.25812	84.63445	24.81757	24.56347	54.12532	27.55197	1197.63021	7.83230	6.44344	7.33790	9.67424	5.67941	63.16327	5.72459	7.42498	6.82292
2.58866	0.00000	7.35346	168.31366	-17.73648	60.13881	32.46766	20.64759	1109.68516	6.33637	5.21805	6.12606	9.04636	5.14584	52.25997	7.57251	5.67741	11.41555
0.04889	0.00000	7.16442	48.26258	33.86419	29.68213	48.06339	4.76098	1111.74357	8.23784	8.34063	4.87434	9.17398	6.82404	73.24980	5.45131	6.40836	5.78357
0.03641	1.00000	8.17966	120.57224	15.72892	44.10324	23.57712	29.07653	1160.86180	4.72444	6.38967	8.59068	7.88393	6.78394	38.90362	6.73181	8.00353	4.88757
0.20711	0.00000	7.12940	13.63617	50.50301	48.86587	48.72585	14.42686	1086.77992	10.61965	8.64502	6.54380	7.39294	5.70735	42.67691	8.67468	6.79570	8.62217
0.07799	1.00000	6.81734	85.83636	25.66795	49.52375	17.78652	21.36721	1100.41634	8.56681	8.33377	6.25994	8.91786	6.77842	55.82423	7.66437	7.33977	6.80480
0.07874	1.00000	7.53727	35.34722	-23.85972	62.08859	21.78719	24.80319	1078.75703	6.35979	5.76265	5.84907	7.08681	7.88960	28.01401	7.00240	7.57943	5.50903
0.06141	1.00000	6.83875	145.18333	-37.9	52.00224	47.63196	21.33438	1056.67435	5.60718	4.32455	4.49233	7.86025	9.93744	53.99710	9.15961		6.62124
0.07037	1.00000	7.05420	6.61944	52.57583	35.84018	55.98271	20.77684	1115.28108	7.35801	7.30285	7.19237	9.96943	5.56488	66.30444	8.23352	8.23164	6.88914
0.05359	1.00000	6.52242	-47.53028	-22.45667	31.07608	44.79688	26.26210	1111.58747	5.60057	5.60472	5.91197	8.59110	7.37330	44.60263	7.54747	6.57238	5.86622
0.04295	1.00000	5.81833	98.50893	16.68911	42.55480	23.57858	21.41916	1066.72296	7.12553	5.83560	5.89152	7.59539	2.24798	64.11776	6.27942	7.96966	5.12460
0.18638	0.00000	7.81222	111.4834	65.93381	30.61471	46.87671	12.53829	1195.34803	7.72518	9.44066	6.52199	8.35175	7.93473	47.31274	7.94521	7.34858	8.64771
0.04807	1.00000	8.61969	-79.00453	-2.90055	32.28054	43.53627	17.62961	1066.58864	6.68185	6.74558	6.11838	9.90451	9.46714	54.06533	7.98781	6.51684	5.24308
0.06674	1.00000	10.29827	37.99117	44.92934	53.29695	58.38664	4.32031	1148.85041	9.36452	5.41016	4.52756	7.65830	2.48988	51.51658	7.44832	7.17988	4.89404
0.20368	0.00000	7.15096	0.93333	52.68333	60.48732	20.69667	28.35807	1100.42760	6.28153	4.57054	8.78747	8.36107	5.92958	47.64409	6.38464	7.96741	8.70244
0.34257	0.00000	8.45127	13.10984	51.30001	30.62628	69.71810	16.45457	1051.21227	2.96640	8.30844	8.46150	6.13108	2.35982	35.92063	7.97046	6.95365	9.24821
0.25663	0.00000	6.61142	-76.78319	18.00747	22.62042	38.88708	12.68627	1176.43493	9.44469	9.52727	5.67385	7.06802	8.06621	56.38154	8.13380	6.05060	8.84665
0.09795	0.00000	6.64078	76.03889	18.18158	31.37784	55.73702	6.08439	1053.95173	4.07542	6.91863	9.28763	4.82446	4.29959	47.27144	7.04923	8.16577	7.52765
0.09620	0.00000	7.53246	-0.29825	51.39148	48.88109	64.04427	28.99073	1188.94540	11.69766	8.73660	8.51441	9.55510	6.24086	18.43521	8.51229	7.99899	7.28578
0.08276	1.00000	8.04794	13.10984	51.30001	46.18000	46.61755	10.07421	1174.18058	4.63413	6.13343	5.95120	6.09061	8.06001	51.36474	7.03408	6.92392	5.72148
0.08773	1.00000	7.42405	4.18333	7.6	63.04540	33.60550	28.08467	1172.54743	5.81992	6.13931	5.82668	9.06891	11.61366	75.57695	5.12493	4.40709	7.27083
0.09448	0.00000	7.15633	145.18333	-37.9	48.30840	56.91360	18.58749	1078.07933	2.50833	9.77993	8.50046	1.70537	4.41966	48.57744	5.87364	7.22080	7.52415
0.04603	1.00000	9.11383	38.12408	53.77166	46.51687	32.14074	0.82196	1059.82987	6.48868	6.60260	7.19322	7.51785	3.97662	59.61091	7.01137	6.51225	5.16939
0.05595	1.00000	6.93340	28.19028	59.37722	45.16740	25.19246	-8.99462	1070.99002	8.38923	3.38196	2.99059	6.67999	11.89695	24.93900	7.89613	6.93042	5.24011
0.04780	1.00000	7.02525	9.15013	13.70727	60.59080	51.17455	19.13287	1195.94265		2.60898	6.12592	9.55201	3.51478	50.17183	8.69296	7.46352	5.29615
0.07343	1.00000	5.39310	83.97573	21.46527	48.76187	31.21110	8.40231	1136.92621	6.97858	5.96300	6.08062	8.50397	8.24548	49.56511	7.60855	9.78543	6.21869
7.55900	0.00000	8.89037	117.81667	36.81667	58.85549	49.68161	6.96645	1085.20013	3.79720	8.55464	7.04502	8.50305	3.19074	46.81908	7.98259	8.09447	12.50379
0.08175	1.00000	7.93431	34.37389	40.1675	32.32024	30.95484	13.60730	1159.30651	6.38647	7.28390	8.06439	9.62905	7.79026	50.40200	8.53242	7.41003	7.25920
0.63123	0.00000	8.45726	117.81667	36.81667	46.28382	42.23267	9.86946	1095.82796	5.88208	6.34213	9.06445	7.88755	5.77878	49.74040	7.55275	6.99447	
0.06931	0.00000	7.83837	11.04979	44.59445	63.20168	66.53557	13.55200	1105.73687	5.19545	5.06136	14.60515	6.26239	6.97035	39.36925	6.47451	5.81056	5.28472
0.05989	1.00000	6.37522	16.91667	-21.98333	52.72248	52.53269	19.86923	1175.58499	4.16192	5.44692	5.30100	6.34724	7.83064	59.57015	5.61077	5.57446	5.22825
0.05464	1.00000	6.79390	-0.36053	51.64316	68.46248	60.15674	16.75135	1054.78161	6.78128	8.66094	8.56533	9.39344	8.19130	55.35569	5.32136	4.14266	6.21111
0.08372	1.00000	7.31710	-71.05977	42.35843	41.29711	44.26861	3.15118	1161.10034	7.37325	6.96888	7.20158	8.65146	9.10617	41.84651	7.90715	7.16482	7.24799
0.08407	0.00000	9.06969	-8.2503	37.08819	21.26802	27.67210	5.35336	1156.74429	9.43965	9.06802	6.48816	9.11771	7.34018	51.83736	6.32262	7.46755	7.90053
0.19298	0.00000	6.64135	102.3278	2.2139	30.11429	53.88499	8.24905	1153.13333	7.04752	9.46263	4.87831	7.29914	7.29674	44.51922	7.28713	6.46917	8.57502
3.39535	0.00000	7.51976	38.02486	55.64776	36.06378	51.06450	22.26091	1133.73437	9.35480	10.03619	7.02156	6.50822	7.22338	56.51826	5.67287	8.17155	11.70140
0.13139	0.00000	5.84439	-87.71255	41.84364	42.78637	57.55726	22.60848	1181.50151	7.45157	8.69105	5.61344	9.87886	6.84964	58.55572	6.74146	7.00970	7.49333
0.06941	1.00000	7.53080	-0.18333	38.96667	39.91801	36.71630	9.91600	1119.11736	5.74438	5.47851	7.67369	7.53148	4.80319	59.14911	7.74617	7.58479	4.79070
0.06652	1.00000	7.10120	13.10984	51.30001	27.09698	30.66657	3.29806	1062.01303	6.30914	7.15855	6.68168	9.02537	4.39411	42.28620	9.27720	6.12915	5.49357
0.45729	0.00000	4.59550	74.80555	34.08565	75.39707	51.91521	9.10140	1127.90699	4.04376	8.22028	8.48927	5.95822	6.47228	62.23502	7.96048	8.71295	9.64222
0.04669	1.00000	7.67141	122.9666	10.7375	46.89576	39.68577	18.79606	1136.73099	4.95146	4.40343	10.33287	8.45611	7.01362	27.50035	6.44863	6.76171	6.02110
0.08144	1.00000	7.23014	-37.03861	-10.90889	76.08882	36.95677	4.63026	1121.12197	4.76824	4.47572	5.06610	8.00227	6.42627	37.06970	5.15174	7.62296	6.60566
0.75179	0.00000	7.94535	18.84	42.28639	34.83963	44.68184	18.10554	1161.65170	7.87518	5.01141	7.19412	7.71179	5.96706	33.83201	8.63654	7.16250	10.14121
0.04368	0.00000	8.68810	37.73333	-4.06667	49.03323	30.71197	11.42643	1195.70342	6.28099	5.19070	9.19195	3.92702	7.39799	45.91391	7.08974	7.19400	6.37196
0.06731	1.00000	7.67893	18.30056	50.5107	65.10281	56.67862	1.03150	1180.21605	5.13467	6.58780	8.02658	6.86493	4.11270	51.43503	7.81718	7.03920	4.94653
0.09536	0.00000	7.89157	125.51176	42.64031	65.17546	47.18777	9.55267	1131.04342	9.18575	6.58008	7.61663	10.87371	3.95337	55.42325	5.38450	5.49244	7.18755
0.05725	1.00000	7.23773	-75.11028	-15.21194	64.26174	49.06029	25.52612	1085.20125	4.28403	4.79665	10.06533	7.60530	5.74538	50.95604	7.64754	8.40268	5.15514
0.05593	1.00000	8.85557	17.4674	50.86079	46.88111	52.73390	7.28152	1128.77497	5.53066	7.02650	7.23805	8.07931	7.71659	71.13055	8.26900	6.50791	5.80899
0.26354	0.00000	8.18485	-86.11084	41.75338	43.46444	50.86202	4.37048	1169.81639	10.56127	8.61587	9.41163	9.24605	6.68603	37.59207	6.85310	6.95228	8.93066
0.06564	1.00000	6.03117	11.04979	44.59445	71.90574	31.93878	30.44230	1098.95457	3.15418	5.56840	11.65470	7.30859	7.90878	41.29104	7.12717	9.35501	5.75021
0.07828	1.00000	5.83775	100.48528	14.37395	42.34140	57.78257	13.37248	1099.54615	4.30958	4.46181	10.90893	9.68279	8.81457	44.90979	7.02668	6.69818	6.41653
0.05531	1.00000	8.66846	-122.86705	45.49428	38.80631	53.97494	18.41043	1166.49652	7.81203	2.21165	7.81264	10.36051	5.42037	68.64633	4.85596	7.90821	6.78118
0.07782	1.00000	7.67636	-56.52361	-33.38056	55.86843	30.54005	31.05807	1094.86509	4.40255	6.69231	5.82424	9.95528	10.27731	53.83931	7.96804	7.22893	6.57204
0.09159	1.00000	5.96700	37.73333	-4.06667	49.67264	43.76557	1.42158	1152.89191	3.42556	7.01816	12.16111	8.90881	9.22285	64.26662	6.38693	7.27278	7.26181
0.05716	1.00000	5.91274	7.11393	51.08468	23.90729	57.91538	13.39595	1177.16014	6.79919	3.43090	7.68758	8.99006	5.55465	37.74022	8.79814	8.20708	5.42007
0.08088	1.00000	8.63265	-60.1831	46.1351	52.69047	43.16928	15.98690	1154.90228	5.89574	7.64925	6.73264	10.70680	10.36040	35.87080	7.02858	5.57786	5.62594
0.06511	1.00000	6.62532	120.57224	15.72892	58.65036	49.45082	23.59528	1120.69885	4.84961	2.92980	9.71177	8.57609	5.79967	36.64675	9.25923	7.73464	5.82561
0.45503	0.00000	7.43928	-72.97261	43.61062	45.79519	47.06140	27.80380	1088.36342	8.47847	9.09270	6.09728	8.82770	6.91900	62.43240	7.23385	6.10783	9.59747
0.05622	1.00000	7.01873	19.27498	50.20528	51.03364	67.63287	21.95899	1119.89907	6.07453	4.87103		7.30540	8.08521	55.43474	5.58405	7.45833	3.43829
0.03606	1.00000	7.21022	-59.13316	-37.32167	37.52731	42.84069	4.85788	1097.04738	8.53908	5.34500	5.06794	8.74069	2.32402	67.35139	7.34658	7.62174	5.49146
0.05771	0.00000	7.04493	-118.10583	34.09611	42.68555	51.62825	7.97076	1113.33357	7.54704	2.09635	8.17180	5.46191	7.69258	59.29863	7.31478	6.18551	5.34086
0.28693	0.00000	8.08478	-71.29144	41.54566	38.88106	49.47358	27.07486	1097.69839	8.01738	9.17512	3.62580	7.18370	5.99636	57.00094	6.60904	7.10339	9.12698
3.63558	0.00000	8.31828	37.00438	-7.60361	63.53011	40.13833	7.05582	1163.88271	5.77928	7.80852	6.66197	7.13256	4.74897	35.75210	7.51311	6.57075	11.75685
0.07924	0.00000	7.06458	51.3452	53.37596	41.90385	49.19603	9.33689	1183.56152	5.86120	5.71289	10.25936	4.12426	8.32537	42.26348	7.42592	7.17122	6.32987
0.03937	1.00000	6.15244	10.98461	48.35693	42.91516	32.24400	23.38101	1061.08257	7.31282	3.84850	4.28508	7.61544	8.85170	63.98889	6.16992	7.23316	5.44419
0.04838	1.00000	6.91769	-2.16	34.31	39.13533	45.35430	14.47190	1090.92812	7.34674	6.79768	5.97901	9.81167	9.39022	77.58947	8.22293	8.16702	5.30149
0.06880	1.00000	7.95506	14.66737	41.55947	34.03308	43.28703	21.09879	1140.10587	5.76139	5.44529	9.02284	8.31297	5.93760	60.04216	6.14210	5.94486	6.38267
0.12082	0.00000	7.11281	30.4347	-1.9487	50.75620	59.12577	0.95945	1064.56872	9.07815	8.23206	7.00511	10.13854	5.46536	32.53815	6.77157	6.20385	7.95497
0.12010	0.00000	5.42060	34.34691	61.78491	43.47457	41.22263	16.21406	1189.36674	6.11732	7.81846	5.77127	11.14845	5.42053	70.85489	7.23518	8.23069	7.96559
0.05097	0.00000	6.45284	72.93924	18.87813	50.00419	38.56902	2.59228	1158.38395	6.61186	3.62090	13.23424	4.60337	8.36976	66.54509	8.60477	7.91071	4.05950
0.87886	0.00000	7.88534	-63.90389	-8.76194	43.19488	54.26620	23.55947	1159.33795	6.12283	6.16743	5.11507	6.55905	4.77741	60.24807	7.08002	9.00204	10.30450
0.18546	0.00000	8.78649	-73.86586	45.43341	22.76618	73.11503	26.22180	1074.10342	8.65490	8.68993	6.71996	8.58922	6.52201	56.87933	7.37392	7.27599	8.49060
0.05426	1.00000	7.94160	-88.42814	42.16808	32.12668	58.99105	7.08095	1169.01561	7.61656	6.48872	5.66521	9.51169	3.05878	53.17552	6.92662	8.03482	6.12916
0.07729	1.00000	6.88433	17.8031	48.43174	30.62110	31.24305	11.36294	1116.77532	7.63140	5.51204	7.35171	10.02810	6.35993	75.50007	6.78832	7.68747	6.26019
0.09827	0.00000	8.00698	-73.49484	41.14676	44.25714	45.97840	21.56181	1172.75516	7.68117	6.00140	5.90556	8.07164	9.26660	58.22269	7.35431	6.78618	7.52955
0.29557	0.00000	9.77583	-70.20749	8.62261	79.02013	33.98549	14.15703	1081.25359	6.00995	8.86258	4.13782	6.59023	6.52493	43.88986	7.21058	6.49993	9.18616
0.05603	1.00000	6.87705	-48.59278	-23.7975	32.03087	30.83448	18.07981	1141.28948	6.70641	6.11189	7.52100	8.67266	5.69218	62.57810	7.84260	7.29257	5.41572
0.15661	0.00000	7.00145	11.18709	48.73218	21.85098	27.21273	9.33376	1197.34721	12.02100	8.72478	8.00671	8.08381	6.78589	78.96463	8.01367	8.20301	8.05789
0.33578	1.00000	7.53071	75.06583	32.17629	48.83656	59.97179	18.26510	1121.32940	4.84830	4.56782	6.29986	6.60077	6.68591	63.31709	5.53947	6.48558	9.22427
1.25979	0.00000	8.06057	-111.78903	33.35283	46.07905	48.92259	14.19865	1139.96910	5.55976	7.79366	7.29967	6.18662	4.89531	45.47022	8.00672	8.07290	10.67322
2.37545	0.00000	8.13777	77.656	28.71271	37.44238	36.21795	23.16771	1178.97110	7.88215	9.78321	5.33232	6.90255	6.31120	26.50461	7.52631	7.62370	11.33263
0.04732	1.00000	8.54643	117.7	35.85	48.20185	26.66925	-4.39050	1190.30831	4.43781	7.40342	9.32728	6.06255	5.83648	65.45109	8.73495	7.62931	4.83472
0.92233	0.00000	7.36597	15.46667	47.05	61.01099	52.60393	24.09475	1055.42208	8.52587	8.48896	6.05660	7.59432	4.61944	39.55854	6.63168	7.03135	10.34308
0.32322	0.00000	7.92782	43.2379	50.06	58.59561	67.18225	36.90714	1161.80232	5.83376	6.31171	7.19426	5.78097	5.90409	63.35688	7.96077	7.76534	9.20309
0.06735	1.00000	7.63501	117.55417	34.86472	60.31492	43.52311	6.76900	1051.62016	3.68961	4.37355	11.30449	9.76468	9.49658	58.79566	6.61880	7.39237	6.43204
0.06870	1.00000	7.20837	32.86389	53.95278	46.71256	45.17920	4.12270	1122.08286	7.20545	4.97381	5.79756	5.84494	7.85716	58.79546	8.49623	7.42299	6.88385
0.06941	0.00000	5.42097	4.52514	12.74482	49.56546	35.07523	24.41053	1196.57799	5.44371	4.96034	12.10346	6.59336	6.61938	44.82418	5.28035	6.82162	6.39581
0.07255	0.00000	6.30872	-75.87877	5.6561	35.73466	31.35993	24.84824	1176.83760	9.29010	6.14390	7.74980	9.93721	3.91214	47.82032	8.59807	7.12702	5.89280
0.07830	1.00000	8.37676	98.19151	14.0823	32.89502	39.24497	22.34149	1111.06101	8.02322	4.05271	7.08120	10.54976	4.65891	48.45656	7.96118	7.37251	6.98603
0.31634	0.00000	6.33521	6.26667	51.21667	41.13365	47.49185	9.31232	1085.04719	5.97459	5.22647	6.23750	6.49979	6.08792	45.04671	5.86349	8.49834	9.20894
0.10173	1.00000	7.67283	145.18333	-37.9	53.86073	40.97127	33.54919	1102.17472	7.58594	3.93547	9.00322	9.52788	5.98641	71.28856	7.63599	6.89022	7.34559
0.11553	0.00000	8.19446	88.1453	22.4711	41.79823	45.63341	45.30991	1061.74651	9.73132	9.64909	6.18193	7.72846	7.60926	64.93554	7.53301	8.22186	7.76520
0.10121	1.00000	7.13139	78.55757	17.34769	40.92914	21.29935	12.66311	1094.56679	4.85225	5.00561	5.28281	7.59490	8.08693	31.64534	6.58516	7.78395	6.76240
0.08201	0.00000	7.00619	-37.65	-10.91722	43.47427	57.41479	17.39957	1086.73408	5.92084	8.40245	3.79243	9.13653	4.87029	60.27290	7.50492	6.62668	7.93634
0.10298	0.00000	7.30582	105.75635	10.29085	68.41355	52.37028	16.52682	1168.80596	5.16586	7.55341	9.63059	3.34781	5.97300	38.40796	6.82263	7.74152	7.54215
0.05319	1.00000	7.13782	-74.15987	40.82232	38.86529	48.11447		1126.02537	6.39890	6.46066	6.44946	9.86872	9.01359	52.03813	7.29664	7.24133	6.79322
0.05670	1.00000	5.67524	-80.38297	42.8334	65.36624	40.07081	14.35196	1142.46210	6.45100	5.12612	8.69682	6.40646	5.43562	45.59033	7.17417	5.66968	4.94192
0.02523	1.00000	6.61335	79.82979	11.93381	73.99555	42.55175	12.86791	1144.00861	6.95789	6.10514	6.29602	7.53200	8.86364	50.37545	7.03263	8.01704	5.62653
0.08473	0.00000	5.87308	-60.93173	-31.4488	39.14916	62.59588	7.54114	1195.82734	4.54982	7.23635	9.85904	2.89011	5.54535	78.22997	6.42015	6.85345	6.41242
0.03987	1.00000	5.71849	72.68533	22.75218	42.93560	66.54849	5.22626	1172.84271	5.14114	8.98223	7.80294	8.34508	4.64611	47.77293	6.77067	7.67056	5.91296
0.05510	1.00000	6.76549	-81.26367	28.90054	32.88639	63.14419	16.23985	1099.23508	4.66093	9.39654	6.27252	10.56002	12.85454	60.14954	8.48451	5.43585	3.78808
0.09441	0.00000	6.35680	46.5813	54.8421	43.57013	60.60551		1199.19441	6.23608	4.26442	10.53220	8.33502	6.00533	74.37249	6.13985	6.22407	7.72835
0.08129	1.00000	8.62215	-73.58248	45.40008	43.19425	56.91777	-17.02894	1063.01726	6.31356	7.49229	8.30892	8.72987	6.85671	48.09437	8.95858	5.67430	6.55391
0.05042	1.00000	8.55282	-0.33525	53.7446	50.93000	32.72747	20.82317	1113.86817	5.05328	5.04164	5.27808	8.12067	7.56003	11.01864	6.17236	6.01432	6.14513
0.06519	0.00000	7.37851	10.18527	47.98372	55.40692	54.69668	15.12069	1169.57443	11.01147	7.29456	8.77045	11.48338	5.24913	48.63012	7.81956	7.98369	4.81454
0.06349	1.00000	6.95769	28.67582	40.98894	64.86949	60.43913	11.21735	1159.79502	4.53636	5.10384	6.03047	7.02755	4.81146	75.25380	7.64398	7.65829	6.31435
0.73744	0.00000	6.45321	-87.70172	41.72059	23.91845	41.44588	16.11217	1188.08855	10.92282	8.43750	9.02460	8.05690	5.27066	45.56746	6.49152	7.43624	10.11009
0.10698	1.00000	6.87476	-120.00865	46.32374	27.56131	14.91975	26.84563	1115.09288	5.17602	7.58143	7.45657	8.36309	8.87095	56.27125	5.80084	4.96011	7.67067
0.30508	0.00000	8.61480	76.03889	18.18158	53.94708	52.22914	21.77275	1135.25597	9.09096	8.63327	6.48434	9.16176	6.36098	42.69192	9.20166	6.51691	9.16782
0.11788	0.00000	7.10569	-2.68333	43.31667	54.64917	36.32890	24.49786	1151.66292	9.95189	8.10016	6.32217	9.18844	5.19742	49.96408	6.76716	6.44143	7.88316
0.17661	0.00000	8.60587	13.10984	51.30001	50.18430	49.40845	4.14532	1062.20812	6.92567	4.78320	10.01652	7.93724	5.70711	47.99860	6.89274	6.34877	8.53892
